com	con	com	con	ADP	ADP
oliveira	olive	oliveira	olive	N;MASC;SG	N
oliveira	oliva	oliveira	oliva	N;MASC;SG	N;FEM;SG
oliveira	oliveira	oliveira	oliveira	N;MASC;SG	N;FEM;SG
black	black	black	black	N;MASC;SG	N
top	cima	top	cima	N;MASC;SG	N;FEM;SG
madeira	madera	madeira	madera	N;FEM;SG	N;FEM;SG
madeira	leña	madeira	echar_leña	N;FEM;SG	N;FEM;SG
madeira	wood	madeira	wood	N;FEM;SG	N
madeira	madeira	madeira	madeira	N;FEM;SG	N;MASC;SG
medalha	medalla	medalha	medalla	N;FEM;SG	N;FEM;SG
solo	tierra	solo	tierra	N;MASC;SG	N;FEM;SG
solo	suelo	solo	suelo	N;MASC;SG	N;MASC;SG
trabalhos	trabajos	trabalho	trabajo	N;MASC;PL	N;MASC;PL
trabalhos	trabajos	trabalho	trabajo	N;MASC;PL	N;MASC;PL
trabalhos	empleos	trabalho	empleo	N;MASC;PL	N;MASC;PL
trabalhos	trabajos	trabalho	trabajo	N;MASC;PL	N;MASC;PL
trabalhos	obras	trabalho	obra	N;MASC;PL	N;FEM;PL
china	porcelana	china	porcelano	N;FEM;SG	N;FEM;SG
china	china	china	chino	N;FEM;SG	N;FEM;SG
china	vajilla	china	vajilla	N;FEM;SG	N;FEM;SG
músicas	music	música	music	N;FEM;PL	N
músicas	cantos	música	canto	N;FEM;PL	N;MASC;PL
músicas	canciones	música	canción	N;FEM;PL	N;FEM;PL
músicas	songs	música	songs	N;FEM;PL	N
passa	pasa	passar	pasar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
passa	pasar	passar	pasar	V;IND;SG;3;PRS;FIN	V;NFIN
passa	pasa	passar	pasar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mulheres	hembras	mulher	hembra	N;FEM;PL	N;FEM;PL
mulheres	mujeres	mulher	mujer	N;FEM;PL	N;FEM;PL
questão	cuestión	questão	cuestión	N;FEM;SG	N;FEM;SG
questão	cuestión	questão	cuestión	N;FEM;SG	N;FEM;SG
questão	interrogante	questão	interrogante	N;FEM;SG	N;SG
questão	pregunta	questão	pregunta	N;FEM;SG	N;FEM;SG
globo	globo	globo	globo	N;MASC;SG	N;MASC;SG
globo	globo	globo	globo	N;MASC;SG	N;MASC;SG
globo	globe	globo	globe	N;MASC;SG	N;SG
campos	fields	campo	fields	N;MASC;PL	N
campos	campos	campo	campo	N;MASC;PL	N;MASC;PL
campos	campos	campo	campo	N;MASC;PL	N;MASC;PL
esposa	esposa	esposo	esposa	N;FEM;SG	N;FEM;SG
esposa	mujer	esposo	mujer	N;FEM;SG	N;FEM;SG
demais	también	demais	también	ADV	ADV
demais	demasiado	demais	demasiado	ADV	ADV
cultural	cultural	cultural	cultural	ADJ;MASC;SG	ADJ;SG
alguém	alguien	alguém	alguien	PRO;MASC;SG	PRO;SG
alguém	cualquiera	alguém	cualquiera	PRO;MASC;SG	PRO;SG
alguém	alguien	alguém	alguien	PRO;MASC;SG	PRO;SG
alguém	alguien	alguém	alguien	PRO;MASC;SG	PRO;SG
wiki	wiki	wiki	wiki	N;MASC;SG	N;MASC;SG
objetivo	objetivo	objetivo	objetivo	N;MASC;SG	N;MASC;SG
objetivo	gol	objetivo	gol	N;MASC;SG	N;MASC;SG
objetivo	meta	objetivo	meta	N;MASC;SG	N;FEM;SG
objetivo	objetivo	objetivo	objetivo	N;MASC;SG	N;MASC;SG
objetivo	portería	objetivo	portería	N;MASC;SG	N;FEM;SG
objetivo	proposito	objetivo	proposito	N;MASC;SG	N;MASC;SG
objetivo	finalidad	objetivo	finalidad	N;MASC;SG	N;FEM;SG
objetivo	propósito	objetivo	propósito	N;MASC;SG	N;MASC;SG
verde	verde	verde	verde	ADJ;MASC;SG	ADJ;SG
destaque	relieve	destaque	relieve	N;MASC;SG	N;MASC;SG
destaque	realce	destaque	realce	N;MASC;SG	N;MASC;SG
destaque	foco	destaque	foco	N;MASC;SG	N;MASC;SG
partes	repuestos	parte	repuesto	N;FEM;PL	N;MASC;PL
partes	piezas	parte	pieza	N;FEM;PL	N;FEM;PL
partes	partes	parte	parte	N;FEM;PL	N;FEM;PL
pessoal	staff	pessoal	staff	N;MASC;SG	N;MASC;SG
pessoal	guys	pessoal	guys	N;MASC;SG	N
sub	submarino	sub	submarino	N;MASC;SG	N;MASC;SG
sub	sub	sub	sub	N;MASC;SG	N;SG
técnico	tecnica	técnico	tecnicar	N;MASC;SG	N;FEM;SG
técnico	técnico	técnico	técnico	N;MASC;SG	N;MASC;SG
técnico	técnica	técnico	técnica	N;MASC;SG	N;FEM;SG
técnico	técnico	técnico	técnico	N;MASC;SG	N;MASC;SG
técnico	técnica	técnico	técnica	N;MASC;SG	N;FEM;SG
club	club	club	club	N;MASC;SG	N;MASC;SG
club	garrote	club	garrote	N;MASC;SG	N;MASC;SG
club	discoteca	club	discoteca	N;MASC;SG	N;FEM;SG
pequena	pequeño	pequeno	pequeño	ADJ;FEM;SG	ADJ;MASC;SG
pequena	pequeña	pequeno	pequeño	ADJ;FEM;SG	ADJ;FEM;SG
pequena	pequeño	pequeno	pequeño	ADJ;FEM;SG	ADJ;MASC;SG
pequena	pequeña	pequeno	pequeño	ADJ;FEM;SG	ADJ;FEM;SG
pequena	poquito	pequeno	poquito	ADJ;FEM;SG	ADJ;MASC;SG
direitos	derechos	direito	derecho	N;MASC;PL	N;MASC;PL
eventos	eventos	evento	evento	N;MASC;PL	N;MASC;PL
eventos	acontecimientos	evento	acontecimiento	N;MASC;PL	N;MASC;PL
argentina	argentino	argentino	argentino	N;FEM;SG	N;MASC;SG
argentina	argentino	argentino	argentino	N;FEM;SG	N;MASC;SG
editor	editor	editor	editor	N;MASC;SG	N;MASC;SG
editor	editorial	editor	editorial	N;MASC;SG	N;FEM;SG
editor	redactor	editor	redactor	N;MASC;SG	N;MASC;SG
editor	editor	editor	editor	N;MASC;SG	N;MASC;SG
editor	editora	editor	editora	N;MASC;SG	N;FEM;SG
usar	usando	usar	usar	V;NFIN	V;V.MSDR
usar	utilizando	usar	utilizar	V;NFIN	V;V.MSDR
usar	usar	usar	usar	V;NFIN	V;NFIN
usar	utilizar	usar	utilizar	V;NFIN	V;NFIN
áfrica	africa	áfrico	africar	N;FEM;SG	N;FEM;SG
áfrica	áfrica	áfrico	áfrico	N;FEM;SG	N;FEM;SG
chefe	jefa	chefe	jefa	N;MASC;SG	N;FEM;SG
chefe	jefe	chefe	jefe	N;MASC;SG	N;MASC;SG
chefe	jefa	chefe	jefa	N;MASC;SG	N;FEM;SG
chefe	jefe	chefe	jefe	N;MASC;SG	N;MASC;SG
chefe	boss	chefe	boss	N;MASC;SG	N
flora	flora	flora	flora	N;FEM;SG	N;FEM;SG
set	conjunto	set	conjunto	N;MASC;SG	N;MASC;SG
set	set	set	set	N;MASC;SG	N;MASC;SG
set	plató	set	plató	N;MASC;SG	N;MASC;SG
palácio	palacio	palácio	palacio	N;MASC;SG	N;MASC;SG
palácio	palace	palácio	palace	N;MASC;SG	N;MASC;SG
quer	quiere	querer	querer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
quer	querer	querer	querer	V;IND;SG;3;PRS;FIN	V;NFIN
qualidade	quality	qualidade	quality	N;FEM;SG	N
qualidade	calidad	qualidade	calidad	N;FEM;SG	N;FEM;SG
qualidade	cualidad	qualidade	cualidad	N;FEM;SG	N;FEM;SG
referências	referencias	referência	referencia	N;FEM;PL	N;FEM;PL
regras	normas	regra	norma	N;FEM;PL	N;FEM;PL
regras	reglas	regra	regla	N;FEM;PL	N;FEM;PL
metal	metal	metal	metal	N;MASC;SG	N;MASC;SG
regiões	regiones	região	región	N;FEM;PL	N;FEM;PL
proposta	propuesta	proposta	propuesta	N;FEM;SG	N;FEM;SG
proposta	proposición	proposta	proposición	N;FEM;SG	N;FEM;SG
proposta	propuesta	proposta	propuesta	N;FEM;SG	N;FEM;SG
proposta	proposición	proposta	proposición	N;FEM;SG	N;FEM;SG
proposta	propuesta	proposta	propuesta	N;FEM;SG	N;FEM;SG
dizer	dí	dizer	dí	V;NFIN	V;IND;SG;1;PST;FIN
dizer	decir	dizer	decir	V;NFIN	V;NFIN
dizer	diga	dizer	decir	V;NFIN	V;IMP;SG;3;FIN
mercado	mercado	mercado	mercado	N;MASC;SG	N;MASC;SG
mercado	mercado	mercado	mercado	N;MASC;SG	N;MASC;SG
mercado	market	mercado	market	N;MASC;SG	N
aparece	aparece	aparecer	aparecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
referência	referencia	referência	referencia	N;FEM;SG	N;FEM;SG
ocupação	ocupación	ocupação	ocupación	N;FEM;SG	N;FEM;SG
ocupação	ocupación	ocupação	ocupación	N;FEM;SG	N;FEM;SG
ocupação	profesión	ocupação	profesión	N;FEM;SG	N;FEM;SG
voz	voice	voz	voice	N;FEM;SG	N
voz	voz	voz	voz	N;FEM;SG	N;FEM;SG
títulos	valores	título	valor	N;MASC;PL	N;MASC;PL
títulos	títulos	título	título	N;MASC;PL	N;MASC;PL
títulos	títulos	título	título	N;MASC;PL	N;MASC;PL
canções	cantos	canção	canto	N;FEM;PL	N;MASC;PL
canções	canciones	canção	canción	N;FEM;PL	N;FEM;PL
canções	songs	canção	songs	N;FEM;PL	N
bateria	pila	bateria	pila	N;FEM;SG	N;FEM;SG
bateria	batería	bateria	batería	N;FEM;SG	N;FEM;SG
bateria	bateria	bateria	bateria	N;FEM;SG	N;FEM;SG
bateria	batería	bateria	batería	N;FEM;SG	N;FEM;SG
empresas	compañias	empresa	compañia	N;FEM;PL	N;FEM;PL
empresas	empresas	empresa	empresa	N;FEM;PL	N;FEM;PL
empresas	compañías	empresa	compañía	N;FEM;PL	N;FEM;PL
empresas	empresas	empresa	empresa	N;FEM;PL	N;FEM;PL
empresas	enterprises	empresa	enterpris	N;FEM;PL	N;FEM
records	records	record	records	N;MASC;SG	N;MASC
letras	cartas	letra	carta	N;FEM;PL	N;FEM;PL
letras	letras	letra	letra	N;FEM;PL	N;FEM;PL
letras	letras	letra	letra	N;FEM;PL	N;FEM;PL
feminino	femenina	feminino	femenino	ADJ;MASC;SG	ADJ;FEM;SG
feminino	femenino	feminino	femenino	ADJ;MASC;SG	ADJ;MASC;SG
feminino	femenino	feminino	femenino	ADJ;MASC;SG	ADJ;MASC;SG
padrão	omisión	padrão	omisión	N;MASC;SG	N;FEM;SG
padrão	incumplimiento	padrão	incumplimiento	N;MASC;SG	N;MASC;SG
padrão	defecto	padrão	defecto	N;MASC;SG	N;MASC;SG
padrão	patrón	padrão	patrón	N;MASC;SG	N;MASC;SG
padrão	patron	padrão	patron	N;MASC;SG	N;MASC;SG
padrão	pauta	padrão	pauta	N;MASC;SG	N;FEM;SG
padrão	norma	padrão	norma	N;MASC;SG	N;FEM;SG
dez	diez	dez	diez	NUM	NUM;PL
miguel	michael	miguel	michael	N;MASC;SG	N;MASC;SG
resultados	resultados	resultado	resultado	N;MASC;PL	N;MASC;PL
usuários	usuarios	usuário	usuario	N;MASC;PL	N;MASC;PL
usuários	usuarios	usuário	usuario	N;MASC;PL	N;MASC;PL
defesa	defensa	defesa	defensa	N;FEM;SG	N;SG
defesa	defensa	defesa	defensa	N;FEM;SG	N;SG
episódios	episodios	episódio	episodio	N;MASC;PL	N;MASC;PL
bar	barra	bar	barra	N;MASC;SG	N;FEM;SG
bar	bar	bar	bar	N;MASC;SG	N;MASC;SG
líder	dirigente	líder	dirigente	N;MASC;SG	N;SG
líder	lider	líder	lider	N;MASC;SG	N;SG
líder	leader	líder	leader	N;MASC;SG	N;SG
líder	líder	líder	líder	N;MASC;SG	N;SG
ilhas	islas	ilha	isla	N;FEM;PL	N;FEM;PL
minutos	actas	minuto	acta	N;MASC;PL	N;FEM;PL
minutos	minutos	minuto	minuto	N;MASC;PL	N;MASC;PL
administração	administración	administração	administración	N;FEM;SG	N;FEM;SG
pequeno	pequeño	pequeno	pequeño	ADJ;MASC;SG	ADJ;MASC;SG
pequeno	pequeña	pequeno	pequeño	ADJ;MASC;SG	ADJ;FEM;SG
pequeno	pequeño	pequeno	pequeño	ADJ;MASC;SG	ADJ;MASC;SG
pequeno	pequeña	pequeno	pequeño	ADJ;MASC;SG	ADJ;FEM;SG
pequeno	poquito	pequeno	poquito	ADJ;MASC;SG	ADJ;MASC;SG
campanha	campaña	campanha	campaña	N;FEM;SG	N;FEM;SG
atividades	actividades	atividade	actividad	N;FEM;PL	N;FEM;PL
red	rojo	red	rojo	N;MASC;SG	N;MASC;SG
red	red	red	red	N;MASC;SG	N;FEM;SG
prefeito	prefecto	prefeito	prefecto	N;MASC;SG	N;MASC;SG
prefeito	alcalde	prefeito	alcalde	N;MASC;SG	N;MASC;SG
prefeito	intendente	prefeito	intendente	N;MASC;SG	N;SG
prefeito	alcaldesa	prefeito	alcaldesa	N;MASC;SG	N;FEM;SG
prefeito	alcaldía	prefeito	alcaldía	N;MASC;SG	N;FEM;SG
duque	duque	duque	duque	N;MASC;SG	N;MASC;SG
escrita	redacción	escrita	redacción	N;FEM;SG	N;FEM;SG
escrita	escritura	escrita	escritura	N;FEM;SG	N;FEM;SG
gravadora	label	gravadora	label	N;FEM;SG	N;SG
gravadora	etiqueta	gravadora	etiqueta	N;FEM;SG	N;FEM;SG
povo	pueblo	povo	pueblo	N;MASC;SG	N;MASC;SG
povo	gente	povo	gente	N;MASC;SG	N;FEM;SG
material	material	material	material	N;MASC;SG	N;MASC;SG
imagens	imagenes	imagem	imagen	N;FEM;PL	N;FEM;PL
imagens	imágenes	imagem	imagen	N;FEM;PL	N;FEM;PL
imagens	imagenes	imagem	imagen	N;FEM;PL	N;FEM;PL
imagens	fotos	imagem	foto	N;FEM;PL	N;FEM;PL
imagens	fotografías	imagem	fotografía	N;FEM;PL	N;FEM;PL
imagens	cuadros	imagem	cuadro	N;FEM;PL	N;MASC;PL
imagens	imágenes	imagem	imagen	N;FEM;PL	N;FEM;PL
segurança	seguridad	segurança	seguridad	N;FEM;SG	N;FEM;SG
segurança	inocuidad	segurança	inocuidad	N;FEM;SG	N;FEM;SG
segurança	seguridad	segurança	seguridad	N;FEM;SG	N;FEM;SG
pública	público	público	público	N;FEM;SG	N;MASC;SG
especialmente	especialmente	especialmente	especialmente	ADV	ADV
especialmente	especialmente	especialmente	especialmente	ADV	ADV
situação	situacion	situação	situacion	N;FEM;SG	N;FEM;SG
situação	situación	situação	situación	N;FEM;SG	N;FEM;SG
presença	presencia	presença	presencia	N;FEM;SG	N;FEM;SG
maneira	manera	maneira	manera	N;FEM;SG	N;FEM;SG
maneira	camino	maneira	camino	N;FEM;SG	N;MASC;SG
maneira	way	maneira	way	N;FEM;SG	N
equipes	equipos	equipe	equipo	N;FEM;PL	N;MASC;PL
jogadores	jugadores	jogador	jugador	N;MASC;PL	N;MASC;PL
jogadores	reproductores	jogador	reproductor	N;MASC;PL	N;MASC;PL
partida	partida	partida	partida	N;FEM;SG	N;FEM;SG
partida	salida	partida	salida	N;FEM;SG	N;FEM;SG
artista	artista	artista	artista	N;MASC;SG	N;SG
classificação	clasificación	classificação	clasificación	N;FEM;SG	N;FEM;SG
classificação	habilitación	classificação	habilitación	N;FEM;SG	N;FEM;SG
classificação	calificación	classificação	calificación	N;FEM;SG	N;FEM;SG
classificação	rating	classificação	rating	N;FEM;SG	N;SG
classificação	clasificación	classificação	clasificación	N;FEM;SG	N;FEM;SG
cantor	cantor	cantor	cantor	N;MASC;SG	N;MASC;SG
cantor	cantante	cantor	cantante	N;MASC;SG	N;SG
cantor	cantor	cantor	cantor	N;MASC;SG	N;MASC;SG
essas	éstas	esse	este	PRO;FEM;PL	PRO;FEM;PL
essas	estos	esse	este	PRO;FEM;PL	PRO;MASC;PL
essas	estas	esse	este	PRO;FEM;PL	PRO;FEM;PL
essas	éstos	esse	este	PRO;FEM;PL	PRO;MASC;PL
essas	esas	esse	ese	PRO;FEM;PL	PRO;FEM;PL
essas	aquellos	esse	aquel	PRO;FEM;PL	PRO;MASC;PL
essas	esos	esse	ese	PRO;FEM;PL	PRO;MASC;PL
pop	pop	pop	pop	N;MASC;SG	N
global	mundial	global	mundial	ADJ;MASC;SG	ADJ;SG
global	global	global	global	ADJ;MASC;SG	ADJ;SG
eliminação	eliminación	eliminação	eliminación	N;FEM;SG	N;FEM;SG
eliminação	eliminación	eliminação	eliminación	N;FEM;SG	N;FEM;SG
eliminação	supresión	eliminação	supresión	N;FEM;SG	N;FEM;SG
ataque	ataque	ataque	ataque	N;MASC;SG	N;MASC;SG
ataque	atentado	ataque	atentado	N;MASC;SG	N;MASC;SG
papa	papá	papa	papá	N;MASC;SG	N;MASC;SG
papa	papa	papa	papa	N;MASC;SG	N;MASC;SG
papa	papa	papa	papa	N;MASC;SG	N;MASC;SG
missão	mision	missão	mision	N;FEM;SG	N;FEM;SG
missão	mission	missão	mission	N;FEM;SG	N
missão	misión	missão	misión	N;FEM;SG	N;FEM;SG
elementos	widgets	elemento	widgets	N;MASC;PL	N;MASC;PL
elementos	elementos	elemento	elemento	N;MASC;PL	N;MASC;PL
termos	términos	termos	término	N;MASC;PL	N;MASC;PL
termos	terminos	termos	termino	N;MASC;PL	N;MASC;PL
termos	condiciones	termos	condición	N;MASC;PL	N;FEM;PL
antónio	antonio	antónio	antonio	N;MASC;SG	N;MASC;SG
antónio	antónio	antónio	antónio	N;MASC;SG	N;MASC;SG
antónio	antonio	antónio	antonio	N;MASC;SG	N;MASC;SG
antónio	antonio	antónio	antonio	N;MASC;SG	N;MASC;SG
palavra	word	palavra	word	N;FEM;SG	N
palavra	palabra	palavra	palabra	N;FEM;SG	N;FEM;SG
artes	arts	arte	arts	N;FEM;PL	N
artes	artes	arte	arte	N;FEM;PL	N;PL
concelho	municipalidad	concelho	municipalidad	N;MASC;SG	N;FEM;SG
concelho	municipio	concelho	municipio	N;MASC;SG	N;MASC;SG
hora	hora	hora	hora	N;FEM;SG	N;FEM;SG
hora	hora	hora	hora	N;FEM;SG	N;FEM;SG
hora	tiempo	hora	tiempo	N;FEM;SG	N;MASC;SG
hora	time	hora	time	N;FEM;SG	N
henrique	enrique	henrique	enrique	N;MASC;SG	N;MASC;SG
henrique	enrique	henrique	enrique	N;MASC;SG	N;MASC;SG
henrique	harry	henrique	harry	N;MASC;SG	N;MASC;SG
henrique	henrique	henrique	henrique	N;MASC;SG	N;MASC;SG
henrique	enrique	henrique	enrique	N;MASC;SG	N;MASC;SG
compositor	compositor	compositor	compositor	N;MASC;SG	N;MASC;SG
compositor	compositora	compositor	compositora	N;MASC;SG	N;FEM;SG
compositor	cantautor	compositor	cantautor	N;MASC;SG	N;MASC;SG
compositor	compositor	compositor	compositor	N;MASC;SG	N;MASC;SG
compositor	compositora	compositor	compositora	N;MASC;SG	N;FEM;SG
significa	significa	significar	significar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
plano	plano	plano	plano	N;MASC;SG	N;MASC;SG
plano	plan	plano	plan	N;MASC;SG	N;MASC;SG
interesse	interes	interesse	inter	N;MASC;SG	N;MASC;SG
interesse	interés	interesse	interés	N;MASC;SG	N;MASC;SG
cabo	cabo	cabo	cabo	N;MASC;SG	N;MASC;SG
cabo	capa	cabo	capa	N;MASC;SG	N;FEM;SG
cabo	cabo	cabo	cabo	N;MASC;SG	N;MASC;SG
cabo	telegrama	cabo	telegrama	N;MASC;SG	N;MASC;SG
cabo	cable	cabo	cable	N;MASC;SG	N;MASC;SG
left	izquierda	left	izquierda	N;MASC;SG	N;FEM;SG
voto	voto	voto	voto	N;MASC;SG	N;MASC;SG
voto	votación	voto	votación	N;MASC;SG	N;FEM;SG
voto	votación	voto	votación	N;MASC;SG	N;FEM;SG
economia	economía	economia	economía	N;FEM;SG	N;FEM;SG
economia	economia	economia	economia	N;FEM;SG	N;FEM;SG
economia	economía	economia	economía	N;FEM;SG	N;FEM;SG
curso	rumbo	curso	rumbo	N;MASC;SG	N;MASC;SG
curso	curso	curso	curso	N;MASC;SG	N;MASC;SG
baixa	baja	baixa	baja	N;FEM;SG	N;FEM;SG
venceu	ganó	vencer	ganar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
programas	programas	programa	programa	N;MASC;PL	N;MASC;PL
programas	programas	programa	programa	N;MASC;PL	N;MASC;PL
ferro	plancha	ferro	plancha	N;MASC;SG	N;FEM;SG
ferro	hierro	ferro	hierro	N;MASC;SG	N;MASC;SG
masculino	macho	masculino	macho	N;MASC;SG	N;MASC;SG
masculino	varón	masculino	varón	N;MASC;SG	N;MASC;SG
armas	armas	arma	arma	N;FEM;PL	N;FEM;PL
armas	pistolas	arma	pistola	N;FEM;PL	N;FEM;PL
armas	guns	arma	guns	N;FEM;PL	N
armas	fusiles	arma	fusil	N;FEM;PL	N;MASC;PL
armas	cañones	arma	cañón	N;FEM;PL	N;MASC;PL
armas	armas	arma	arma	N;FEM;PL	N;FEM;PL
deixar	dejar	deixar	dejar	V;NFIN	V;NFIN
deixar	abandonando	deixar	abandonar	V;NFIN	V;V.MSDR
deixar	saliendo	deixar	salir	V;NFIN	V;V.MSDR
deixar	dejando	deixar	dejar	V;NFIN	V;V.MSDR
álbuns	álbumes	álbum	álbum	N;MASC;PL	N;MASC;PL
comando	mando	comando	mando	N;MASC;SG	N;MASC;SG
comando	comando	comando	comando	N;MASC;SG	N;MASC;SG
comando	comandancia	comando	comandancia	N;MASC;SG	N;FEM;SG
comando	comando	comando	comando	N;MASC;SG	N;MASC;SG
produtos	productos	produto	producto	N;MASC;PL	N;MASC;PL
coisas	cosas	coisa	cosa	N;FEM;PL	N;FEM;PL
coisas	things	coisa	thing	N;FEM;PL	N
usa	utiliza	usar	utilizar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
usa	usa	usar	usar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
inicialmente	inicialmente	inicialmente	inicialmente	ADV	ADV
inicialmente	originalmente	inicialmente	originalmente	ADV	ADV
inicialmente	originariamente	inicialmente	originariamente	ADV	ADV
dado	dado	dar	dar	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
sistemas	sistemas	sistema	sistema	N;MASC;PL	N;MASC;PL
sistemas	systems	sistema	system	N;MASC;PL	N
website	website	websitir	website	N;MASC;SG	N;MASC;SG
website	web	websitir	web	N;MASC;SG	N;FEM;SG
website	sitio	websitir	sitio	N;MASC;SG	N;MASC;SG
perto	cerca	perto	cerca	ADV	ADV
perto	cerca	perto	cerca	ADV	ADV
marca	brand	marca	brand	N;FEM;SG	N
marca	marca	marca	marca	N;FEM;SG	N;FEM;SG
marca	etiqueta	marca	etiqueta	N;FEM;SG	N;FEM;SG
marca	tag	marca	tag	N;FEM;SG	N;MASC;SG
marca	marca	marca	marca	N;FEM;SG	N;FEM;SG
nacionalidade	nacionalidad	nacionalidade	nacionalidad	N;FEM;SG	N;FEM;SG
volume	volumen	volume	volumen	N;MASC;SG	N;MASC;SG
italiano	italiano	italiano	italiano	N;MASC;SG	N;MASC;SG
médio	mediano	médio	mediano	ADJ;MASC;SG	ADJ;MASC;SG
médio	mediana	médio	mediano	ADJ;MASC;SG	ADJ;FEM;SG
estudo	estudio	estudo	estudio	N;MASC;SG	N;MASC;SG
faixas	huellas	faixa	huella	N;FEM;PL	N;FEM;PL
faixas	pistas	faixa	pista	N;FEM;PL	N;FEM;PL
faixas	tracks	faixa	tracks	N;FEM;PL	N;MASC;PL
fronteira	límite	fronteira	límite	N;FEM;SG	N;MASC;SG
fronteira	frontera	fronteira	frontera	N;FEM;SG	N;FEM;SG
fronteira	frontera	fronteira	frontera	N;FEM;SG	N;FEM;SG
fronteira	borde	fronteira	borde	N;FEM;SG	N;MASC;SG
fronteira	frontera	fronteira	frontera	N;FEM;SG	N;FEM;SG
prova	evidencia	prova	evidencia	N;FEM;SG	N;FEM;SG
prova	comprobante	prova	comprobante	N;FEM;SG	N;MASC;SG
prova	prueba	prova	prueba	N;FEM;SG	N;FEM;SG
ali	allí	ali	allí	ADV	ADV
ali	ahí	ali	ahí	ADV	ADV
relatório	reporte	relatório	reportar	N;MASC;SG	N;MASC;SG
relatório	denuncia	relatório	denuncia	N;MASC;SG	N;FEM;SG
relatório	informe	relatório	informe	N;MASC;SG	N;MASC;SG
predefinição	omisión	predefinição	omisión	N;FEM;SG	N;FEM;SG
predefinição	incumplimiento	predefinição	incumplimiento	N;FEM;SG	N;MASC;SG
predefinição	defecto	predefinição	defecto	N;FEM;SG	N;MASC;SG
estrada	autovía	estrada	autovía	N;FEM;SG	N;FEM;SG
estrada	autopista	estrada	autopista	N;FEM;SG	N;FEM;SG
estrada	carretera	estrada	carretera	N;FEM;SG	N;FEM;SG
estrada	road	estrada	road	N;FEM;SG	N;MASC
estrada	camino	estrada	camino	N;FEM;SG	N;MASC;SG
estrada	carretera	estrada	carretera	N;FEM;SG	N;FEM;SG
caminho	sendero	caminho	sendero	N;MASC;SG	N;MASC;SG
caminho	path	caminho	path	N;MASC;SG	N
caminho	camino	caminho	camino	N;MASC;SG	N;MASC;SG
caminho	surco	caminho	surco	N;MASC;SG	N;MASC;SG
rainha	queen	rainha	quear	N;FEM;SG	N;SG
rainha	reina	rainha	reina	N;FEM;SG	N;FEM;SG
faculdade	college	faculdade	collegar	N;FEM;SG	N;MASC;SG
faculdade	colegio	faculdade	colegio	N;FEM;SG	N;MASC;SG
faculdade	universidad	faculdade	universidad	N;FEM;SG	N;FEM;SG
faculdade	claustro	faculdade	claustro	N;FEM;SG	N;MASC;SG
faculdade	facultad	faculdade	facultad	N;FEM;SG	N;FEM;SG
características	características	característica	característica	N;FEM;PL	N;FEM;PL
características	caracteristicas	característica	caracteristica	N;FEM;PL	N;FEM;PL
características	características	característica	característica	N;FEM;PL	N;FEM;PL
características	rasgos	característica	rasgo	N;FEM;PL	N;MASC;PL
características	caracteristicas	característica	caracteristica	N;FEM;PL	N;FEM;PL
características	funciones	característica	función	N;FEM;PL	N;FEM;PL
casamento	casamiento	casamento	casamiento	N;MASC;SG	N;MASC;SG
casamento	matrimonio	casamento	matrimonio	N;MASC;SG	N;MASC;SG
casamento	boda	casamento	boda	N;MASC;SG	N;FEM;SG
casamento	casamiento	casamento	casamiento	N;MASC;SG	N;MASC;SG
mal	apenas	mal	apenas	ADV	ADV
mal	escasamente	mal	escasamente	ADV	ADV
mal	mal	mal	mal	ADV	ADV
mal	mal	mal	mal	ADV	ADV
usando	usando	usar	usar	V;V.MSDR	V;V.MSDR
usando	utilizando	usar	utilizar	V;V.MSDR	V;V.MSDR
formato	formato	formato	formato	N;MASC;SG	N;MASC;SG
relevância	relevancia	relevância	relevancia	N;FEM;SG	N;FEM;SG
relevância	pertinencia	relevância	pertinencia	N;FEM;SG	N;FEM;SG
university	universitario	university	universitario	N;MASC;SG	N;MASC;SG
university	universidad	university	universidad	N;MASC;SG	N;FEM;SG
lima	lima	lima	lima	N;MASC;SG	N;FEM;SG
lima	lima	lima	lima	N;MASC;SG	N;FEM;SG
lima	cal	lima	cal	N;MASC;SG	N;FEM;SG
ocorreu	ocurrió	ocorrer	ocurrir	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
polícia	policía	polícia	policía	N;FEM;SG	N;SG
polícia	police	polícia	police	N;FEM;SG	N
polícia	policia	polícia	policia	N;FEM;SG	N;FEM;SG
unidade	unidad	unidade	unidad	N;FEM;SG	N;FEM;SG
unidade	unit	unidade	unit	N;FEM;SG	N
unidade	unidad	unidade	unidad	N;FEM;SG	N;FEM;SG
levou	tomó	levar	tomar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
nascimento	natalidad	nascimento	natalidad	N;MASC;SG	N;FEM;SG
