was	бе	be	съм	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
notes	бележки	note	бележка	N;PL	N;INDF;FEM;PL
notes	ноти	note	нот	N;PL	N;INDF;FEM;PL
hockey	хокей	hockey	хокей	N;SG	N;INDF;MASC;SG
novel	романът	novel	роман	N;SG	N;DEF;MASC;SG
novel	роман	novel	роман	N;SG	N;INDF;MASC;SG
code	код	code	код	N;SG	N;INDF;MASC;SG
referee	рефер	referee	рефер	N;SG	N;INDF;MASC;SG
referee	съдия	referee	съдия	N;SG	N;INDF;MASC;SG
referee	арбитър	referee	арбитър	N;SG	N;INDF;MASC;SG
sport	спорт	sport	спорт	N;SG	N;INDF;MASC;SG
airport	летището	airport	летище	N;SG	N;DEF;NEUT;SG
airport	летище	airport	летище	N;SG	N;INDF;NEUT;SG
sound	звук	sound	звук	N;SG	N;INDF;MASC;SG
sound	звука	sound	звук	N;SG	N;DEF;MASC;SG
status	статус	status	статус	N;SG	N;INDF;MASC;SG
status	състояние	status	състояние	N;SG	N;INDF;NEUT;SG
status	положение	status	положение	N;SG	N;INDF;NEUT;SG
status	статут	status	статут	N;SG	N;INDF;MASC;SG
irish	ирландска	irish	ирландски	ADJ	ADJ;INDF;FEM;SG
placed	поставено	place	поставя-(се)	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
placed	поставен	place	поставя-(се)	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
placed	поставени	place	поставя-(се)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
child	дете	child	дете	N;SG	N;INDF;NEUT;SG
idea	идея	idea	идея	N;SG	N;INDF;FEM;SG
foreign	чужди	foreign	чужд	ADJ	ADJ;INDF;PL
foreign	чуждестранни	foreign	чуждестранен	ADJ	ADJ;INDF;PL
foreign	чужд	foreign	чужд	ADJ	ADJ;INDF;MASC;SG
foreign	чужда	foreign	чужд	ADJ	ADJ;INDF;FEM;SG
municipality	община	municipality	община	N;SG	N;INDF;FEM;SG
register	регистър	register	регистър	N;SG	N;INDF;MASC;SG
problems	проблеми	problem	проблем	N;PL	N;INDF;MASC;PL
problems	проблемите	problem	проблем	N;PL	N;DEF;MASC;PL
native	родна	native	роден	ADJ	ADJ;INDF;FEM;SG
native	местни	native	местен	ADJ	ADJ;INDF;PL
coverage	отразяване	coverage	отразяване	N;SG	N;INDF;NEUT;SG
coverage	покритие	coverage	покритие	N;SG	N;INDF;NEUT;SG
channel	канал	channel	канал	N;SG	N;INDF;MASC;SG
channel	каналът	channel	канал	N;SG	N;DEF;MASC;SG
parliament	парламента	parliament	парламент	N;SG	N;DEF;MASC;SG
parliament	парламентът	parliament	парламент	N;SG	N;DEF;MASC;SG
parliament	парламент	parliament	парламент	N;SG	N;INDF;MASC;SG
edition	изданието	edition	издание	N;SG	N;DEF;NEUT;SG
edition	издание	edition	издание	N;SG	N;INDF;NEUT;SG
minor	незначителни	minor	незначителен	ADJ	ADJ;INDF;PL
says	казва	say	казвам-(се)	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
foundation	фондация	foundation	фондация	N;SG	N;INDF;FEM;SG
foundation	основа	foundation	основа	N;SG	N;INDF;FEM;SG
units	звена	unit	звен	N;PL	N;INDF;NEUT;PL
units	единици	unit	единица	N;PL	N;INDF;FEM;PL
movie	филм	movie	филм	N;SG	N;INDF;MASC;SG
ice	айс	ice	айс	N;SG	N;INDF;MASC;SG
ice	лед	ice	лед	N;SG	N;INDF;MASC;SG
unit	поделение	unit	поделение	N;SG	N;INDF;NEUT;SG
unit	единица	unit	единица	N;SG	N;INDF;FEM;SG
student	студентка	student	студентка	N;SG	N;INDF;FEM;SG
student	ученик	student	ученик	N;SG	N;INDF;MASC;SG
student	ученичка	student	ученичка	N;SG	N;INDF;FEM;SG
student	студент	student	студент	N;SG	N;INDF;MASC;SG
previously	досега	previously	досега	ADV	ADV
stated	заявено	state	заявя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
complete	пълна	complete	пълен	ADJ	ADJ;INDF;FEM;SG
complete	пълен	complete	пълен	ADJ	ADJ;INDF;MASC;SG
test	изпитване	test	изпитване	N;SG	N;INDF;NEUT;SG
test	тест	test	тест	N;SG	N;INDF;MASC;SG
nominated	номиниран	nominate	номинирам	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
nominated	номинирана	nominate	номинирам	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
bill	законопроект	bill	законопроект	N;SG	N;INDF;MASC;SG
parts	части	part	част	N;PL	N;INDF;FEM;PL
vocals	вокали	vocal	вокал	N;PL	N;INDF;MASC;PL
theory	теорията	theory	теория	N;SG	N;DEF;FEM;SG
theory	теория	theory	теория	N;SG	N;INDF;FEM;SG
regional	регионален	regional	регионален	ADJ	ADJ;INDF;MASC;SG
regional	регионални	regional	регионален	ADJ	ADJ;INDF;PL
regional	регионална	regional	регионален	ADJ	ADJ;INDF;FEM;SG
account	сметка	account	сметка	N;SG	N;INDF;FEM;SG
account	акаунт	account	акаунт	N;SG	N;INDF;MASC;SG
vote	гласувайте	vote	гласувам	V;IMP;FIN	V;IPFV;IMP;PL;2;FIN
computer	компютър	computer	компютър	N;SG	N;INDF;MASC;SG
computer	компютъра	computer	компютър	N;SG	N;DEF;MASC;SG
tournament	турнир	tournament	турнир	N;SG	N;INDF;MASC;SG
lot	лот	lot	лот	N;SG	N;INDF;MASC;SG
hospital	болница	hospital	болница	N;SG	N;INDF;FEM;SG
hospital	болницата	hospital	болница	N;SG	N;DEF;FEM;SG
mountain	планина	mountain	планина	N;SG	N;INDF;FEM;SG
mountain	планината	mountain	планина	N;SG	N;DEF;FEM;SG
cases	случаи	case	случай	N;PL	N;INDF;MASC;PL
editing	редактиране	editing	редактиране	N;SG	N;INDF;NEUT;SG
editing	монтаж	editing	монтаж	N;SG	N;INDF;MASC;SG
replaced	заменен	replace	заменя	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
replaced	заменено	replace	заменя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
replaced	сменен	replace	сменя-(се)	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
replaced	сменени	replace	сменя-(се)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
replaced	заменена	replace	заменя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
food	храна	food	храна	N;SG	N;INDF;FEM;SG
multiple	множествена	multiple	множествен	ADJ	ADJ;INDF;FEM;SG
multiple	многобройни	multiple	многоброен	ADJ	ADJ;INDF;PL
terms	термини	term	термин	N;PL	N;INDF;MASC;PL
terms	условия	term	условие	N;PL	N;INDF;NEUT;PL
try	опитай	try	опитам-(се)	V;IMP;FIN	V;PFV;IMP;SG;2;FIN
try	опитайте	try	опитам-(се)	V;IMP;FIN	V;PFV;IMP;PL;2;FIN
topic	тема	topic	тема	N;SG	N;INDF;FEM;SG
woman	жената	woman	жена	N;SG	N;DEF;FEM;SG
woman	жена	woman	жена	N;SG	N;INDF;FEM;SG
officer	офицер	officer	офицер	N;SG	N;INDF;MASC;SG
officer	полицай	officer	полицай	N;SG	N;INDF;MASC;SG
categories	категории	category	категория	N;PL	N;INDF;FEM;PL
greek	гръцки	greek	гръцки	ADJ	ADJ;INDF;MASC;SG
greek	гръцка	greek	гръцки	ADJ	ADJ;INDF;FEM;SG
recent	скорошна	recent	скорошен	ADJ	ADJ;INDF;FEM;SG
recent	скорошни	recent	скорошен	ADJ	ADJ;INDF;PL
sent	изпратена	send	изпратя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
sent	изпратено	send	изпратя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
sent	изпратен	send	изпратя	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
sent	изпратени	send	изпратя	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
speed	скорост	speed	скорост	N;SG	N;INDF;FEM;SG
speed	бързина	speed	бързина	N;SG	N;INDF;FEM;SG
speed	спийд	speed	спийд	N;SG	N;INDF;MASC;SG
templates	шаблони	template	шаблон	N;PL	N;INDF;MASC;PL
templates	образци	template	образец	N;PL	N;INDF;MASC;PL
saw	видях	see	видя-(се)	V;IND;PST;FIN	V;PFV;IND;SG;1;PST;FIN;ACT
senior	старши	senior	старши	ADJ	ADJ;INDF;MASC;SG
selected	избрана	select	избера	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
selected	избрано	select	избера	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
selected	избрани	select	избера	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
selected	избран	select	избера	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
introduced	въведен	introduce	въведа	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
introduced	въведено	introduce	въведа	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
introduced	въведена	introduce	въведа	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
introduced	въведени	introduce	въведа	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
politician	политик	politician	политик	N;SG	N;INDF;MASC;SG
true	верни	true	верен	ADJ	ADJ;INDF;PL
required	изисквана	require	изисквам	V;PST;V.PTCP	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
regular	редовен	regular	редовен	ADJ	ADJ;INDF;MASC;SG
regular	редовни	regular	редовен	ADJ	ADJ;INDF;PL
regular	редовна	regular	редовен	ADJ	ADJ;INDF;FEM;SG
awarded	възложена	award	възложа	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
awarded	възложени	award	възложа	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
commercial	търговска	commercial	търговски	ADJ	ADJ;INDF;FEM;SG
commercial	търговски	commercial	търговски	ADJ	ADJ;INDF;MASC;SG
cities	градове	city	град	N;PL	N;INDF;MASC;PL
cities	градовете	city	град	N;PL	N;DEF;MASC;PL
contains	съдържа	contain	съдържам-(се)	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
trade	търговия	trade	търговия	N;SG	N;INDF;FEM;SG
degree	градус	degree	градус	N;SG	N;INDF;MASC;SG
degree	степен	degree	степен	N;SG	N;INDF;FEM;SG
birth	раждането	birth	раждане	N;SG	N;DEF;NEUT;SG
birth	раждане	birth	раждане	N;SG	N;INDF;NEUT;SG
birth	рождение	birth	рождение	N;SG	N;INDF;NEUT;SG
finished	завършен	finish	завърша	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
rugby	ръгби	rugby	ръгби	N;SG	N;INDF;MASC;SG
access	достъп	access	достъп	N;SG	N;INDF;MASC;SG
seasons	сезоните	season	сезон	N;PL	N;DEF;MASC;PL
seasons	сезони	season	сезон	N;PL	N;INDF;MASC;PL
journal	дневник	journal	дневник	N;SG	N;INDF;MASC;SG
journal	журнал	journal	журна	N;SG	N;INDF;MASC;SG
journal	джърнъл	journal	джърна-(се)	N;SG	N;INDF;MASC;SG
beginning	начало	beginning	начало	N;SG	N;INDF;NEUT;SG
software	софтуер	software	софтуер	N;SG	N;INDF;MASC;SG
famous	прочут	famous	прочут	ADJ	ADJ;INDF;MASC;SG
famous	известни	famous	известен	ADJ	ADJ;INDF;PL
famous	прочута	famous	прочутам-се	ADJ	ADJ;INDF;FEM;SG
famous	известна	famous	известен	ADJ	ADJ;INDF;FEM;SG
famous	известен	famous	известен	ADJ	ADJ;INDF;MASC;SG
religious	религиозни	religious	религиозен	ADJ	ADJ;INDF;PL
religious	религиозен	religious	религиозен	ADJ	ADJ;INDF;MASC;SG
religious	религиозна	religious	религиозен	ADJ	ADJ;INDF;FEM;SG
bit	бит	bit	бия-(се)	N;SG	N;INDF;MASC;SG
hours	часове	hour	час	N;PL	N;INDF;MASC;PL
running	тичане	running	тичане	N;SG	N;INDF;NEUT;SG
running	бягане	running	бягане	N;SG	N;INDF;NEUT;SG
brought	доведен	bring	доведа	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
brought	доведе	bring	доведа	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
brought	доведени	bring	доведа	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
missing	липсващ	missing	липсвам	ADJ	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
missing	липсваща	missing	липсвам	ADJ	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
missing	липсващи	missing	липсвам	ADJ	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
economic	икономическа	economic	икономически	ADJ	ADJ;INDF;FEM;SG
economic	икономически	economic	икономически	ADJ	ADJ;INDF;MASC;SG
structure	структура	structure	структура	N;SG	N;INDF;FEM;SG
structure	конструкция	structure	конструкция	N;SG	N;INDF;FEM;SG
rural	селски	rural	селски	ADJ	ADJ;INDF;MASC;SG
rural	селска	rural	селски	ADJ	ADJ;INDF;FEM;SG
decision	решението	decision	решение	N;SG	N;DEF;NEUT;SG
decision	решение	decision	решение	N;SG	N;INDF;NEUT;SG
minutes	минути	minute	минута	N;PL	N;INDF;FEM;PL
plays	пиеси	play	пиеса	N;PL	N;INDF;FEM;PL
whole	цялата	whole	цял	ADJ	ADJ;DEF;FEM;SG
whole	цяла	whole	цял	ADJ	ADJ;INDF;FEM;SG
whole	цял	whole	цял	ADJ	ADJ;INDF;MASC;SG
whole	цялото	whole	цял	ADJ	ADJ;DEF;NEUT;SG
lord	лорд	lord	лорд	N;SG	N;INDF;MASC;SG
web	web	web	web	N;SG	N;INDF;MASC;SG
web	уеб	web	уеб	N;SG	N;INDF;MASC;SG
decided	решено	decide	реша	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
operations	операции	operation	операция	N;PL	N;INDF;FEM;PL
function	функция	function	функция	N;SG	N;INDF;FEM;SG
function	длъжност	function	длъжност	N;SG	N;INDF;FEM;SG
function	функциониране	function	функциониране	N;SG	N;INDF;NEUT;SG
assembly	сглобяване	assembly	сглобяване	N;SG	N;INDF;NEUT;SG
assembly	събрание	assembly	събрание	N;SG	N;INDF;NEUT;SG
security	сигурност	security	сигурност	N;SG	N;INDF;FEM;SG
security	охрана	security	охрана	N;SG	N;INDF;FEM;SG
uses	използва	use	използвам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
operation	операцията	operation	операция	N;SG	N;DEF;FEM;SG
operation	експлоатация	operation	експлоатация	N;SG	N;INDF;FEM;SG
operation	функциониране	operation	функциониране	N;SG	N;INDF;NEUT;SG
operation	операция	operation	операция	N;SG	N;INDF;FEM;SG
call	повикване	call	повикване	N;SG	N;INDF;NEUT;SG
call	обаждане	call	обаждане	N;SG	N;INDF;NEUT;SG
successful	успешна	successful	успешен	ADJ	ADJ;INDF;FEM;SG
successful	успешни	successful	успешен	ADJ	ADJ;INDF;PL
successful	успешен	successful	успешен	ADJ	ADJ;INDF;MASC;SG
legal	правни	legal	правен	ADJ	ADJ;INDF;PL
legal	правна	legal	правен	ADJ	ADJ;INDF;FEM;SG
legal	юридически	legal	юридически	ADJ	ADJ;INDF;MASC;SG
jewish	еврейски	jewish	еврейски	ADJ	ADJ;INDF;MASC;SG
staff	персонал	staff	персонал	N;SG	N;INDF;MASC;SG
staff	персоналът	staff	персонал	N;SG	N;DEF;MASC;SG
establishments	заведения	establishment	заведение	N;PL	N;INDF;NEUT;PL
establishments	предприятия	establishment	предприятие	N;PL	N;INDF;NEUT;PL
goal	цел	goal	цел	N;SG	N;INDF;FEM;SG
goal	гол	goal	гол	N;SG	N;INDF;MASC;SG
bad	лоша	bad	лош	ADJ	ADJ;INDF;FEM;SG
bad	лош	bad	лош	ADJ	ADJ;INDF;MASC;SG
attendance	присъствието	attendance	присъствие	N;SG	N;DEF;NEUT;SG
attendance	присъствие	attendance	присъствие	N;SG	N;INDF;NEUT;SG
populated	населено	populate	населя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
populated	населен	populate	населен	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
populated	населена	populate	населя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
populated	населени	populate	населя	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
nature	естество	nature	естество	N;SG	N;INDF;NEUT;SG
nature	природа	nature	природа	N;SG	N;INDF;FEM;SG
nature	природата	nature	природа	N;SG	N;DEF;FEM;SG
allowed	разрешени	allow	разреша	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
allowed	позволено	allow	позволя-(си)	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
allowed	позволени	allow	позволя-(си)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
allowed	разрешено	allow	разреша	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
mount	връх	mount	връх	N;SG	N;INDF;MASC;SG
mount	хълм	mount	хълм	N;SG	N;INDF;MASC;SG
mount	планина	mount	планина	N;SG	N;INDF;FEM;SG
mount	монтиране	mount	монтиране	N;SG	N;INDF;NEUT;SG
mount	планината	mount	планина	N;SG	N;DEF;FEM;SG
calculated	изчислено	calculate	изчисля	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
calculated	изчислен	calculate	изчисля-(се)	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
calculated	изчислена	calculate	изчисля	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
calculated	изчислени	calculate	изчисля	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
structures	структури	structure	структура	N;PL	N;INDF;FEM;PL
structures	конструкции	structure	конструкция	N;PL	N;INDF;FEM;PL
structures	постройки	structure	постройка	N;PL	N;INDF;FEM;PL
hard	твърд	hard	твърд	ADJ	ADJ;INDF;MASC;SG
