mac	maca	mac	maca	N;NOM;MASC;SG	N;NOM;FEM;SG
pogubljen	vykonaná	pogubiti	vykonaný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
julia	julia	juliti	julia	N;NOM;FEM;SG	N;NOM;FEM;SG
julia	júlia	juliti	júlia	N;NOM;FEM;SG	N;NOM;FEM;SG
baba	baba	baba	baba	N;NOM;FEM;SG	N;NOM;FEM;SG
moto	motto	moto	motto	N;NOM;MASC;SG	N;NOM;NEUT;SG
bombardiranje	bombardovanie	bombardiranje	bombardovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
bombardiranje	bombardovanie	bombardiranje	bombardovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
moral	morálka	moral	morálka	N;NOM;MASC;SG	N;NOM;FEM;SG
moral	morálka	moral	morálka	N;NOM;MASC;SG	N;NOM;FEM;SG
moral	morálka	moral	morálka	N;NOM;MASC;SG	N;NOM;FEM;SG
camus	camus	camus	camus	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
podržavao	podporil	podržavati	podporiť	V;MASC;SG;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
punjenje	nabíjanie	punjenje	nabíjanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
andromeda	andromeda	andromeda	andromedo	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
najjači	najsilnejší	jak	silný	ADJ;NOM;DEF;RL;MASC;SG	ADJ;ANIM;NOM;RL;MASC;SG
najjači	najsilnejšia	jak	silný	ADJ;NOM;DEF;RL;MASC;SG	ADJ;NOM;RL;FEM;SG
rase	preteky	rasa	preteky	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
rase	závody	rasa	závod	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
rase	rasy	rasa	rasa	N;NOM;FEM;PL	N;NOM;FEM;PL
označena	označené	označiti	označený	ADJ;NOM;DEF;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
označena	označená	označiti	označený	ADJ;NOM;DEF;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
označena	označený	označiti	označený	ADJ;NOM;DEF;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
označena	označené	označiti	označený	ADJ;NOM;DEF;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
označena	označená	označiti	označený	ADJ;NOM;DEF;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
tajno	tajne	tajno	tajne	ADV	ADV
akt	čin	akt	čin	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
akt	akt	akt	akt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
etimologija	etymológia	etimologija	etymológia	N;NOM;FEM;SG	N;NOM;FEM;SG
seks	pohlavie	seks	pohlavie	N;NOM;MASC;SG	N;NOM;NEUT;SG
seks	sex	seks	sex	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
locke	locke	locke	lock	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ponuda	ponuka	ponuda	ponuka	N;NOM;FEM;SG	N;NOM;FEM;SG
unutra	dovnútra	unutra	dovnútra	ADV	ADV
meč	zápas	meč	zápas	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
meč	zhoda	meč	zhoda	N;NOM;MASC;SG	N;NOM;FEM;SG
aplikacije	prihlášky	aplikacija	prihláška	N;NOM;FEM;PL	N;NOM;FEM;PL
aplikacije	aplikácie	aplikacija	aplikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
aplikacije	žiadosti	aplikacija	žiadosť	N;NOM;FEM;PL	N;NOM;FEM;PL
aplikacije	aplikácie	aplikacija	aplikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
čaj	čaj	čaj	čaj	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
čaj	tea	čaj	tea	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pokretač	spúšťač	pokretač	spúšťač	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
forma	formulár	forma	formulár	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
forma	forma	forma	forma	N;NOM;FEM;SG	N;NOM;FEM;SG
inspiracija	inšpirácia	inspiracija	inšpirácia	N;NOM;FEM;SG	N;NOM;FEM;SG
neuspješno	neúspešne	neuspješno	neúspešne	ADV	ADV
transfer	presun	transfer	presun	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
transfer	prenos	transfer	prenos	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
transfer	prevod	transfer	prevod	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sateliti	satelity	satelit	satelita	N;NOM;MASC;PL	N;NOM;FEM;PL
lgbt	lgbt	lgbt	lgbt	N	N;NOM;FEM;SG
memorije	pamäte	memorija	pamäť	N;NOM;FEM;PL	N;NOM;FEM;PL
pride	pýcha	pride	pých	N;NOM;MASC;SG	N;NOM;FEM;SG
pride	hrdosť	pride	hrdosť	N;NOM;MASC;SG	N;NOM;FEM;SG
kupila	kúpila	kupiti	kúpiť	V;FEM;SG;PST;V.PTCP;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
kupila	kúpil	kupiti	kúpiť	V;FEM;SG;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
obred	obrad	obred	obrad	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
restoran	reštaurácia	restoran	reštaurácia	N;NOM;MASC;SG	N;NOM;FEM;SG
pružanje	poskytovanie	pružanje	poskytovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
poteškoće	ťažkosti	poteškoća	ťažkosť	N;NOM;FEM;PL	N;NOM;FEM;PL
poteškoće	ťažkosti	poteškoća	ťažkosť	N;NOM;FEM;PL	N;NOM;FEM;PL
sadašnjost	prítomnosť	sadašnjost	prítomnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
sadašnjost	darček	sadašnjost	darček	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
glina	hlina	glina	hlina	N;NOM;FEM;SG	N;NOM;FEM;SG
bis	prídavok	bis	prídavok	N	N;INAN;NOM;MASC;SG
službenik	úradník	službenik	úradník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
službenik	úradník	službenik	úradník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
službenik	dôstojník	službenik	dôstojník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
službenik	strážnik	službenik	strážnik	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sajam	fér	sajam	fér	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sajam	veľtrh	sajam	veľtrh	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zaustavio	prestalo	zaustaviti	prestať	V;MASC;SG;PST;V.PTCP;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
garden	záhrada	garden	záhrada	N;NOM;MASC;SG	N;NOM;FEM;SG
primijetio	všimol	primijetiti	všimnúť	V;MASC;SG;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
prisilno	nasilu	prisilno	nasilu	ADV	ADV
prisilno	násilne	prisilno	násilne	ADV	ADV
poslovna	obchodné	poslovan	obchodný	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
elektrode	elektródy	elektroda	elektróda	N;NOM;FEM;PL	N;NOM;FEM;PL
uvala	vstupe	uvala	vstup	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
uvala	zálive	uvala	záliva	N;NOM;FEM;SG	N;NOM;FEM;SG
uvala	záliv	uvala	záliv	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
utvrđivanje	určovanie	utvrđivanje	určovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
utvrđivanje	odhodlanie	utvrđivanje	odhodlanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
utvrđivanje	určenie	utvrđivanje	určenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
utvrđivanje	stanovenie	utvrđivanje	stanovenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
zabranio	zakázal	zabraniti	zakázať	V;MASC;SG;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ponos	pýcha	ponos	pých	N;NOM;MASC;SG	N;NOM;FEM;SG
ponos	hrdosť	ponos	hrdosť	N;NOM;MASC;SG	N;NOM;FEM;SG
cole	cole	col	cola	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
komponenta	zložka	komponenta	zložka	N;NOM;FEM;SG	N;NOM;FEM;SG
komponenta	komponent	komponenta	komponent	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
komponenta	súčasť	komponenta	súčasť	N;NOM;FEM;SG	N;NOM;FEM;SG
naslovi	titulky	naslov	titulka	N;NOM;MASC;PL	N;NOM;FEM;PL
naslovi	názvy	naslov	názov	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
naslovi	tituly	naslov	titula	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
uvid	nahliadnutie	uvid	nahliadnutie	N;NOM;MASC;SG	N;NOM;NEUT;SG
kažnjen	potrestaný	kazniti	potrestaný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
kažnjen	potrestaná	kazniti	potrestaný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sonata	sonata	sonat	sonata	N;NOM;FEM;SG	N;NOM;FEM;SG
ocjene	známky	ocjena	známka	N;NOM;FEM;PL	N;NOM;FEM;PL
ocjene	stupne	ocjena	stupeň	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
postrojenje	zariadenie	postrojenje	zariadenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
štap	palica	štap	palica	N;NOM;MASC;SG	N;NOM;FEM;SG
oštećenje	poškodenie	oštećenje	poškodenie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
balkana	balkánu	balkan	balkán	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
urbana	mestský	urban	mestský	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
urbana	mestské	urban	mestský	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
urbana	mestská	urban	mestský	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
zvijeri	šelmy	zvijer	šelma	N;NOM;FEM;PL	N;NOM;FEM;PL
zvijeri	zvery	zvijer	zver	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
elektronički	elektronicky	elektronički	elektronicky	ADV	ADV
carmen	carmen	carmen	carmen	N;NOM;FEM;SG	N;NOM;FEM;SG
nigra	nigra	nigar	nigra	N;NOM;FEM;SG	N;NOM;FEM;SG
ostvaren	splnená	ostvariti	splnený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ostvaren	dosiahnuté	ostvariti	dosiahnutý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ostvaren	splnený	ostvariti	splnený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ostvaren	dosiahnutý	ostvariti	dosiahnutý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
ostvaren	dosiahnutá	ostvariti	dosiahnutý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ostvaren	dosiahnuté	ostvariti	dosiahnutý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
julius	julius	julius	julius	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
naboj	poplatok	naboj	poplatok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
oklopna	obrnené	oklopan	obrnený	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oklopna	pancierové	oklopan	pancierový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
vijećnica	poslankyňa	vijećnica	poslankyňa	N;NOM;FEM;SG	N;NOM;FEM;SG
pozadina	pozadie	pozadina	pozadie	N;NOM;FEM;SG	N;NOM;NEUT;SG
pozadina	minulosť	pozadina	minulosť	N;NOM;FEM;SG	N;NOM;FEM;SG
pozadina	pozadí	pozadina	pozadie	N;NOM;FEM;SG	N;NOM;NEUT;SG
naočale	okuliare	naočala	okuliare	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
naočale	sklá	naočala	sklo	N;NOM;FEM;PL	N;NOM;NEUT;PL
naočale	poháre	naočala	pohár	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
partneri	partneri	partner	partner	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
terapije	terapie	terapija	terapia	N;NOM;FEM;PL	N;NOM;FEM;PL
piloti	piloti	pilot	piloti	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
olimpija	olimpija	olimpija	olimpij	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
sivi	sivé	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
sivi	sivá	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
sivi	sivý	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sivi	sivý	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sivi	sivá	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
sivi	sivé	siv	sivý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
temeljito	dôkladne	temeljito	dôkladne	ADV	ADV
nasilno	násilne	nasilno	násilne	ADV	ADV
nasilno	násilne	nasilno	násilne	ADV	ADV
luther	luther	luther	luther	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
uhvatiti	chytiť	uhvatiti	chytiť	V;NFIN	V;PFV;POS;NFIN
uhvatiti	zachytiť	uhvatiti	zachytiť	V;NFIN	V;PFV;POS;NFIN
uhvatiti	zajať	uhvatiti	zajať	V;NFIN	V;PFV;POS;NFIN
siva	šedá	siv	šedý	N;NOM;FEM;SG	N;NOM;FEM;SG
siva	šedá	siv	šedý	N;NOM;FEM;SG	N;NOM;FEM;SG
siva	šedé	siv	šedý	N;NOM;FEM;SG	N;NOM;NEUT;SG
deklaracija	deklarácia	deklaracija	deklarácia	N;NOM;FEM;SG	N;NOM;FEM;SG
deklaracija	vyhlásenie	deklaracija	vyhlásenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
deklaracija	prehlásenie	deklaracija	prehlásenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
harvard	harvard	harvard	harvard	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
gubici	prehry	gubica	prehra	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
gubici	straty	gubica	strata	N;NOM;MASC;PL	N;NOM;FEM;PL
povlastice	oprávnenia	povlastica	oprávnenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
povlastice	prínosy	povlastica	prínos	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
povlastice	výhody	povlastica	výhod	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
povlastice	dávky	povlastica	dávka	N;NOM;FEM;PL	N;NOM;FEM;PL
žensko	ženské	ženski	ženský	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
žensko	ženská	ženski	ženský	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
poslovanje	podnikanie	poslovanje	podnikanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
poslovanje	biznis	poslovanje	biznis	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
poslovanje	business	poslovanje	business	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
skijaš	lyžiar	skijaš	lyžiar	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
orbitu	orbitu	orbita	orbita	N;ACC;FEM;SG	N;ACC;FEM;SG
primarna	primárna	primaran	primárny	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
primarna	primárny	primaran	primárny	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
zarada	profit	zarada	profit	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zarada	zisk	zarada	zisk	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zarada	zárobok	zarada	zárobok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
uzdiže	povyšuje	uzdižati	povyšovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
nivo	level	nivo	levieť	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
nivo	úroveň	nivo	úroveň	N;NOM;MASC;SG	N;NOM;FEM;SG
nivo	hladina	nivo	hladina	N;NOM;MASC;SG	N;NOM;FEM;SG
jedinstveno	jedinečný	jedinstven	jedinečný	ADJ;NOM;DEF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
jedinstveno	unikátne	jedinstven	unikátny	ADJ;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
jedinstveno	jedinečné	jedinstven	jedinečný	ADJ;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
jedinstveno	jedinečná	jedinstven	jedinečný	ADJ;NOM;DEF;NEUT;SG	ADJ;NOM;FEM;SG
jedinstveno	unikátny	jedinstven	unikátny	ADJ;NOM;DEF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
olovo	vedúci	olovo	vedúci	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
olovo	olovo	olovo	olovo	N;NOM;MASC;SG	N;NOM;NEUT;SG
olovo	vedenie	olovo	vedenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
ostavi	opustiť	ostaviti	opustiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
ostavi	odísť	ostaviti	odísť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
tvorac	maker	tvorac	maker	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
tvorac	tvorca	tvorac	tvorca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tvorac	stvoriteľ	tvorac	stvoriteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tvorac	tvorca	tvorac	tvorca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
napušten	opustené	napustiti	opustený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
napušten	opustený	napustiti	opustený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
napušten	opustená	napustiti	opustený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
preživjela	prežila	preživjeti	prežiť	V;FEM;SG;PST;V.PTCP;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
preživjela	prežil	preživjeti	prežiť	V;FEM;SG;PST;V.PTCP;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
stajao	stál	stajati	stáť	V;MASC;SG;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
stajao	stála	stajati	stáť	V;MASC;SG;PST;V.PTCP;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
odabran	vybrané	odabrati	vybraný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
odabran	vybratý	odabrati	vybratý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
odabran	zvolená	odabrati	zvolený	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
odabran	vybraná	odabrati	vybraný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
odabran	vybraný	odabrati	vybraný	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
odabran	vybraté	odabrati	vybratý	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
hoda	chôdza	hodati	chôdzať	N;NOM;MASC;SG	N;NOM;FEM;SG
hoda	chodenie	hodati	chodenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
hoda	prechádzka	hodati	prechádzkať	N;NOM;MASC;SG	N;NOM;FEM;SG
žile	žily	žila	žila	N;NOM;FEM;PL	N;NOM;FEM;PL
žile	plavidlá	žila	plavidlo	N;NOM;FEM;PL	N;NOM;NEUT;PL
div	obor	div	obor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
stefana	stefana	stefan	stefan	N;ANIM;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
neboder	mrakodrap	neboder	mrakodrap	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sredina	stred	sredini	stred	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sredina	centrum	sredini	centrum	N;NOM;FEM;SG	N;NOM;NEUT;SG
sredina	centre	sredini	centrum	N;NOM;FEM;SG	N;NOM;NEUT;SG
sredina	stredisko	sredini	stredisko	N;NOM;FEM;SG	N;NOM;NEUT;SG
sredina	stred	sredini	stred	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sedma	siedma	sedma	siedmy	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
sedma	siedmy	sedma	siedmy	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
sedma	siedme	sedma	siedmy	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
glasovi	hlasy	glas	hlas	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
glasovi	hlasovania	glas	hlasovanie	N;NOM;MASC;PL	N;NOM;NEUT;PL
glasovi	hlasy	glas	hlas	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
podnijeti	zvládnuť	podnijeti	zvládnuť	V;NFIN	V;PFV;POS;NFIN
podnijeti	zaobchádzať	podnijeti	zaobchádzať	V;NFIN	V;IPFV;POS;NFIN
podnijeti	predložiť	podnijeti	predložiť	V;NFIN	V;PFV;POS;NFIN
podnijeti	odoslať	podnijeti	odoslať	V;NFIN	V;PFV;POS;NFIN
stao	prestalo	stati	prestať	V;MASC;SG;PST;V.PTCP;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
mirovina	vyradenie	mirovina	vyradenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
mirovina	penzión	mirovina	penzión	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
mirovina	dôchodok	mirovina	dôchodok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vatikan	vatikán	vatikan	vatikán	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pobunjenici	povstalci	pobunjenik	povstalec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
pobunjenici	rebeli	pobunjenik	rebieť	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
parkovi	parky	park	parka	N;NOM;MASC;PL	N;NOM;FEM;PL
viridis	viridis	viridis	viridis	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
mornar	námorník	mornar	námorník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
lucius	lucius	lucius	lucius	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
granate	škrupín	granata	škrupina	N;NOM;FEM;PL	N;NOM;FEM;PL
granate	mušle	granata	mušle	N;NOM;FEM;PL	N;NOM;FEM;PL
granate	granáty	granata	granát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
zahtijevao	požadoval	zahtijevati	požadovať	V;MASC;SG;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
provoditi	presadiť	provoditi	presadiť	V;NFIN	V;PFV;POS;NFIN
provoditi	vymôcť	provoditi	vymôcť	V;NFIN	V;PFV;POS;NFIN
provoditi	presadzovať	provoditi	presadzovať	V;NFIN	V;IPFV;POS;NFIN
provoditi	vymáhať	provoditi	vymáhať	V;NFIN	V;IPFV;POS;NFIN
vežu	viažu	vezati	viazať	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
vežu	viazať	vezati	viazať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
licence	licencie	licenca	licencia	N;NOM;FEM;PL	N;NOM;FEM;PL
tumačenja	interpretácie	tumačenje	interpretácia	N;NOM;NEUT;PL	N;NOM;FEM;PL
najbliže	najbližšia	dlizak	blízky	ADJ;NOM;DEF;RL;FEM;SG	ADJ;NOM;RL;FEM;SG
najbliže	najbližší	dlizak	blízky	ADJ;NOM;DEF;RL;FEM;SG	ADJ;ANIM;NOM;RL;MASC;SG
najbliže	najbližšia	dlizak	blízky	ADJ;NOM;DEF;RL;FEM;SG	ADJ;NOM;RL;FEM;SG
najbliže	najbližší	dlizak	blízky	ADJ;NOM;DEF;RL;FEM;SG	ADJ;ANIM;NOM;RL;MASC;SG
prethodna	predošlý	prethodan	predošlý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
prethodna	predchádzajúci	prethodan	predchádzajúci	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
prethodna	predošlé	prethodan	predošlý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
prethodna	predchádzajúca	prethodan	predchádzajúci	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
prethodna	predchádzajúce	prethodan	predchádzajúci	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
puerto	puerto	puerto	puerto	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
herman	herman	herman	herman	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tursko	turecká	turski	turecký	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
tursko	turecké	turski	turecký	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
tursko	turecký	turski	turecký	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
benfica	benfica	benfica	benfica	N;NOM;FEM;SG	N;NOM;FEM;SG
redovnik	monk	redovnik	monk	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
redovnik	mních	redovnik	mní	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
označavanje	označovanie	označavanje	označovanie	N;NOM;NEUT;SG	N;NOM;NEUT;SG
šesta	šiesta	šesta	šiesto	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
šesta	šieste	šesta	šiesto	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
šesta	šiesty	šesta	šiesty	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
omogućeno	povolené	omogućiti	povolený	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
