categoría	kategooria	categoría	kategooria	N;FEM;SG	N;NOM;SG
comercial	kaubanduslik	comercial	kaubanduslik	ADJ;SG	ADJ;NOM;SG
metal	metallist	metal	metall	N;MASC;SG	N;IN+ABL;SG
metal	metall	metal	metall	N;MASC;SG	N;NOM;SG
metal	metal	metal	meta	N;MASC;SG	N;NOM;SG
metal	metalli	metal	metall	N;MASC;SG	N;PRT;SG
diario	päevas	diario	päev	N;MASC;SG	N;IN+ESS;SG
palabra	sõna	palabra	sõna	N;FEM;SG	N;NOM;SG
carácter	karakter	carácter	karakter	N;MASC;SG	N;NOM;SG
carácter	iseloomu	carácter	ise_loom	N;MASC;SG	N;PRT;SG
carácter	tegelane	carácter	tegelane	N;MASC;SG	N;NOM;SG
carácter	iseloom	carácter	ise_loom	N;MASC;SG	N;NOM;SG
reina	kuninganna	reina	kuninganna	N;FEM;SG	N;NOM;SG
reina	queen	reina	queen	N;FEM;SG	N;NOM;SG
domingo	pühapäev	domingo	püha_päev	N	N;NOM;SG
libertad	vabadus	libertad	vabadus	N;FEM;SG	N;NOM;SG
libertad	liberty	libertad	liberty	N;FEM;SG	N;NOM;SG
libertad	vabadus	libertad	vabadus	N;FEM;SG	N;NOM;SG
xviii	xviii	xviii	xviii	N	N;NOM;SG
unidades	ühikud	unidad	ühik	N;FEM;PL	N;NOM;PL
unidades	üksused	unidad	üksus	N;FEM;PL	N;NOM;PL
capitán	kapten	capitán	kapten	N;MASC;SG	N;NOM;SG
capitán	kipper	capitán	kipper	N;MASC;SG	N;NOM;SG
políticas	poliitikad	política	poliitika	N;FEM;PL	N;NOM;PL
sevilla	sevilla	sevilla	sevilla	N;FEM;SG	N;NOM;SG
jugó	mängis	jugar	mängima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
jugó	mänginud	jugar	mängima	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
video	video	video	video	N;MASC;SG	N;NOM;SG
considerado	hoolitsev	considerado	hoolitsev	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG;PRS;V.PTCP;ACT
comisión	komisjon	comisión	komisjon	N;FEM;SG	N;NOM;SG
comisión	komisjoni	comisión	komisjon	N;FEM;SG	N;PRT;SG
comisión	komitee	comisión	komitee	N;FEM;SG	N;NOM;SG
lima	lima	lima	lima	N;FEM;SG	N;NOM;SG
lima	lubja	lima	lubja	N;FEM;SG	N;NOM;SG
alberto	albert	alberto	albert	N;MASC;SG	N;NOM;SG
alberto	alberto	alberto	alberto	N;MASC;SG	N;NOM;SG
alberto	steven	alberto	steven	N;MASC;SG	N;NOM;SG
comienza	algab	comenzar	algama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
comienza	algab	comenzar	algama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
comienza	alustab	comenzar	alustama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
velocidad	kiirus	velocidad	kiirus	N;FEM;SG	N;NOM;SG
velocidad	pöörlemiskiirus	velocidad	pöörlemis_kiirus	N;FEM;SG	N;NOM;SG
velocidad	kiirus	velocidad	kiirus	N;FEM;SG	N;NOM;SG
objetos	objektid	objeto	objekt	N;MASC;PL	N;NOM;PL
escribió	kirjutas	escribir	kirjutama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
ministerio	ministeerium	ministerio	ministeerium	N;MASC;SG	N;NOM;SG
xvi	xvi	xvi	xvi	N	N;NOM;SG
oriental	idamaine	oriental	ida_maine	ADJ;SG	ADJ;NOM;SG
hermanos	vennad	hermano	vend	N;MASC;PL	N;NOM;PL
edificios	ehitised	edificio	ehitis	N;MASC;PL	N;NOM;PL
edificios	hooned	edificio	hoone	N;MASC;PL	N;NOM;PL
tierras	maadel	tierra	maa	N;FEM;PL	N;AT+ESS
;PL
cosas	asjad	cosa	asi	N;FEM;PL	N;NOM;PL
cosas	asju	cosa	asi	N;FEM;PL	N;PRT;PL
michael	michael	michael	michael	N;MASC;SG	N;NOM;SG
áfrica	aafrika	áfrico	aafrika	N;FEM;SG	N;NOM;SG
izquierda	vasak	izquierda	vasak	N;FEM;SG	N;NOM;SG
cambios	muutused	cambio	muutus	N;MASC;PL	N;NOM;PL
cambios	muudatused	cambio	muudatus	N;MASC;PL	N;NOM;PL
cambios	muutused	cambio	muutus	N;MASC;PL	N;NOM;PL
martínez	martinez	martínez	martinez	N;MASC;SG	N;NOM;SG
martínez	martínez	martínez	martínez	N;MASC;SG	N;NOM;SG
alfonso	alphonse	alfonso	alphons	N;MASC;SG	N;NOM;SG
alfonso	alfonso	alfonso	alfonso	N;MASC;SG	N;NOM;SG
lanzado	vabastatud	lanzado	vabastatud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
lanzado	käivitatud	lanzado	käivita=tud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
bandera	lipp	bandera	lipp	N;FEM;SG	N;NOM;SG
bandera	lipu	bandera	lipp	N;FEM;SG	N;GEN;SG
bandera	banner	bandera	banner	N;FEM;SG	N;NOM;SG
rica	rikkaks	rico	rikas	ADJ;FEM;SG	ADJ;TRANS;SG
rica	rikkalik	rico	rikkalik	ADJ;FEM;SG	ADJ;NOM;SG
rica	rikas	rico	rikas	ADJ;FEM;SG	ADJ;NOM;SG
verde	roheline	verde	roheline	ADJ;SG	ADJ;NOM;SG
templo	tempel	templo	tema	N;MASC;SG	N;NOM;SG
templo	temple	templo	tema	N;MASC;SG	N;NOM;SG
raza	raza	raza	raza	N;FEM;SG	N;NOM;SG
raza	tõug	raza	tõug	N;FEM;SG	N;NOM;SG
raza	tõu	raza	tõug	N;FEM;SG	N;NOM;SG
raza	ralli	raza	ralli	N;FEM;SG	N;NOM;SG
raza	võidusõit	raza	võidu_sõit	N;FEM;SG	N;NOM;SG
raza	rass	raza	rass	N;FEM;SG	N;NOM;SG
avenida	avenue	avenida	avenue	N;FEM;SG	N;NOM;SG
avenida	avenüü	avenida	avenüü	N;FEM;SG	N;NOM;SG
regional	regionaalne	regional	regionaalne	ADJ;SG	ADJ;NOM;SG
regional	piirkondlik	regional	piirkondlik	ADJ;SG	ADJ;NOM;SG
biblioteca	raamatukogu	biblioteca	raamatu_kogu	N;FEM;SG	N;NOM;SG
biblioteca	teegi	biblioteca	tegema	N;FEM;SG	N;NOM;SG
títulos	väärtpaberid	título	väärt_paber	N;MASC;PL	N;NOM;PL
títulos	pealkirjad	título	peal_kiri	N;MASC;PL	N;NOM;PL
títulos	kraadides	título	kraad	N;MASC;PL	N;IN+ESS;PL
utiliza	kasutab	utilizar	kasutama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
dijo	ütles	decir	ütlema	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
reporte	aruanne	reportar	aru_anne	N;MASC;SG	N;NOM;SG
reporte	raport	reportar	raport	N;MASC;SG	N;NOM;SG
reporte	raporti	reportar	raport	N;MASC;SG	N;GEN;SG
reporte	ettekanne	reportar	ette_kanne	N;MASC;SG	N;NOM;SG
blancos	sihtmärgid	blanco	siht_märk	N;MASC;PL	N;NOM;PL
blancos	eesmärgid	blanco	ees_märk	N;MASC;PL	N;NOM;PL
ángel	ángel	ángel	ángel	N;MASC;SG	N;NOM;SG
ángel	angel	ángel	angel	N;MASC;SG	N;NOM;SG
ángel	ingel	ángel	ingel	N;MASC;SG	N;NOM;SG
ecuador	ekvaatori	ecuador	ekvaator	N;MASC;SG	N;NOM;SG
señor	issand	señor	issand	INTJ	INTJ
productos	kaubad	producto	kaup	N;MASC;PL	N;NOM;PL
productos	tooted	producto	toode	N;MASC;PL	N;NOM;PL
portugal	portugali	portugal	portugali	ADJ;SG	ADJ
salvador	päästja	salvador	päästja	N;MASC;SG	N;NOM;SG
salvador	salvador	salvador	salvador	N;MASC;SG	N;NOM;SG
manos	käed	mano	käsi	N;FEM;PL	N;NOM;PL
carretera	maantee	carretera	maan_tee	N;FEM;SG	N;NOM;SG
carretera	kiirtee	carretera	kiir_tee	N;FEM;SG	N;NOM;SG
carretera	maantee	carretera	maan_tee	N;FEM;SG	N;NOM;SG
carretera	tee	carretera	tee	N;FEM;SG	N;NOM;SG
carretera	road	carretera	road	N;FEM;SG	N;NOM;SG
escrito	kirjalik	escrito	kirjalik	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
industria	industries	industria	industries	N;FEM;SG	N;NOM;SG
industria	tööstus	industria	tööstus	N;FEM;SG	N;NOM;SG
industria	tööstuse	industria	tööstus	N;FEM;SG	N;GEN;SG
industria	tootmisharu	industria	tootmis_haru	N;FEM;SG	N;NOM;SG
entrenador	treener	entrenador	treener	N;MASC;SG	N;NOM;SG
entrenador	treeneri	entrenador	treener	N;MASC;SG	N;GEN;SG
entrenador	koolitaja	entrenador	koolitaja	N;MASC;SG	N;NOM;SG
entrenador	treener	entrenador	treener	N;MASC;SG	N;NOM;SG
palabras	sõnad	palabra	sõna	N;FEM;PL	N;NOM;PL
palabras	sõnu	palabra	sõna	N;FEM;PL	N;PRT;PL
padres	isad	padre	isa	N;MASC;PL	N;NOM;PL
padres	vanemad	padre	vanem	N;MASC;PL	N;NOM;PL
padres	lapsevanemad	padre	lapse_vanem	N;MASC;PL	N;NOM;PL
policía	ment	policía	ment	N;SG	N;NOM;SG
policía	politseinik	policía	politseinik	N;SG	N;NOM;SG
policía	mendi	policía	mend	N;SG	N;NOM;SG
policía	võmm	policía	võmm	N;SG	N;NOM;SG
policía	politsei	policía	politsei	N;SG	N;NOM;SG
policía	politseinik	policía	politseinik	N;SG	N;NOM;SG
líder	liider	líder	liider	N;SG	N;NOM;SG
líder	juht	líder	juht	N;SG	N;NOM;SG
líder	leader	líder	leader	N;SG	N;NOM;SG
fondo	fondi	fondo	fond	N;MASC;SG	N;GEN;SG
fondo	fond	fondo	fond	N;MASC;SG	N;NOM;SG
fondo	tausta	fondo	taust	N;MASC;SG	N;PRT;SG
fondo	taust	fondo	taust	N;MASC;SG	N;NOM;SG
productor	produtsent	productor	produtsent	N;MASC;SG	N;NOM;SG
productor	tootja	productor	tootja	N;MASC;SG	N;NOM;SG
gira	tour	gira	tour	N;FEM;SG	N;NOM;SG
gira	tuur	gira	tuur	N;FEM;SG	N;NOM;SG
gira	ringkäik	gira	ring_käik	N;FEM;SG	N;NOM;SG
técnica	tehnik	técnica	tehnik	N;FEM;SG	N;NOM;SG
técnica	tehnika	técnica	tehnika	N;FEM;SG	N;NOM;SG
príncipe	vürst	príncipe	vürst	N;MASC;SG	N;NOM;SG
príncipe	prints	príncipe	prints	N;MASC;SG	N;NOM;SG
príncipe	prince	príncipe	prince	N;MASC;SG	N;NOM;SG
áreas	alad	área	ala	N;FEM;PL	N;NOM;PL
áreas	valdkonnad	área	valdkond	N;FEM;PL	N;NOM;PL
áreas	piirkonnad	área	piirkond	N;FEM;PL	N;NOM;PL
encontrar	leida	encontrar	leidma	V;NFIN	V;NFIN
encontrar	leia	encontrar	leidma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
encontrar	otsi	encontrar	otsima	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
plan	plaan	plan	plaan	N;MASC;SG	N;NOM;SG
plan	plaani	plan	plaan	N;MASC;SG	N;PRT;SG
plan	kava	plan	kava	N;MASC;SG	N;NOM;SG
artista	meelelahutaja	artista	meele_lahutaja	N;SG	N;NOM;SG
artista	esitaja	artista	esitaja	N;SG	N;NOM;SG
artista	esineja	artista	esineja	N;SG	N;NOM;SG
artista	esitaja	artista	esitaja	N;SG	N;NOM;SG
artista	artist	artista	artist	N;SG	N;NOM;SG
artista	kunstnik	artista	kunstnik	N;SG	N;NOM;SG
formas	vormid	forma	vorm	N;FEM;PL	N;NOM;PL
rafael	raphael	rafael	rapha	N;MASC;SG	N;NOM;SG
rafael	rafael	rafael	rafael	N;MASC;SG	N;NOM;SG
catedral	katedraal	catedral	katedraal	N;FEM;SG	N;NOM;SG
generalmente	üldiselt	generalmente	üldiselt	ADV	ADV
generalmente	tavaliselt	generalmente	tavaliselt	ADV	ADV
cuarto	neljas	cuarto	neljas	ADJ;MASC;SG	ADJ;NOM;SG
cuarto	neljandaks	cuarto	neljandaks	ADJ;MASC;SG	ADJ;TRANS;SG
saludos	tervitused	saludo	tervitus	N;MASC;PL	N;NOM;PL
colección	kogu	colección	kogu	N;FEM;SG	N;NOM;SG
colección	kollektsioon	colección	kollektsioon	N;FEM;SG	N;NOM;SG
colección	kogumine	colección	kogumine	N;FEM;SG	N;NOM;SG
cadena	nöör	cadena	nöör	N;FEM;SG	N;NOM;SG
cadena	string	cadena	string	N;FEM;SG	N;NOM;SG
cadena	kett	cadena	kett	N;FEM;SG	N;NOM;SG
cadena	ketti	cadena	kett	N;FEM;SG	N;PRT;SG
cadena	ahel	cadena	ahel	N;FEM;SG	N;NOM;SG
music	muusika	music	muusika	N	N;NOM;SG
reyes	kuningad	rey	kuningas	N;MASC;PL	N;NOM;PL
combate	lahing	combate	lahing	N;MASC;SG	N;NOM;SG
azul	sinine	azul	sinine	ADJ;SG	ADJ;NOM;SG
motivo	motiiv	motivo	motiiv	N;MASC;SG	N;NOM;SG
motivo	motiiv	motivo	motiiv	N;MASC;SG	N;NOM;SG
motivo	põhjus	motivo	põhjus	N;MASC;SG	N;NOM;SG
líneas	read	línea	rida	N;FEM;PL	N;NOM;PL
líneas	jooned	línea	joon	N;FEM;PL	N;NOM;PL
líneas	liinid	línea	liin	N;FEM;PL	N;NOM;PL
páginas	lehekülgi	página	lehe_külg	N;FEM;PL	N;PRT;PL
páginas	lehed	página	leht	N;FEM;PL	N;NOM;PL
páginas	leheküljed	página	lehe_külg	N;FEM;PL	N;NOM;PL
españoles	hispaanlased	español	hispaanlane	N;MASC;PL	N;NOM;PL
medida	mõõt	medida	mõõt	N;FEM;SG	N;NOM;SG
medida	abinõu	medida	abi_nõu	N;FEM;SG	N;NOM;SG
medida	meede	medida	meede	N;FEM;SG	N;NOM;SG
medida	mõõtmine	medida	mõõtmine	N;FEM;SG	N;NOM;SG
influencia	mõju	influencia	mõju	N;FEM;SG	N;NOM;SG
lago	järve	lago	järv	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
lago	järv	lago	järv	N;MASC;SG	N;NOM;SG
lago	lake	lago	lake	N;MASC;SG	N;NOM;SG
condiciones	terminid	condición	termin	N;FEM;PL	N;NOM;PL
condiciones	tingimused	condición	tingimus	N;FEM;PL	N;NOM;PL
hospital	haiglas	hospital	haigla	N;MASC;SG	N;IN+ESS;SG
hospital	haigla	hospital	haigla	N;MASC;SG	N;NOM;SG
hospital	haiglasse	hospital	haigla	N;MASC;SG	N;IN+ALL;SG
fuego	tuli	fuego	tuli	N;MASC;SG	N;NOM;SG
fuego	tulekahju	fuego	tule_kahju	N;MASC;SG	N;NOM;SG
fuego	tuld	fuego	tuli	N;MASC;SG	N;PRT;SG
piedra	kivi	piedra	kivi	N;FEM;SG	N;NOM;SG
piedra	kalju	piedra	kalju	N;FEM;SG	N;NOM;SG
piedra	rock	piedra	rock	N;FEM;SG	N;NOM;SG
piedra	kivi	piedra	kivi	N;FEM;SG	N;NOM;SG
federación	föderatsiooni	federación	föderatsioon	N;FEM;SG	N;PRT;SG
federación	föderatsioon	federación	föderatsioon	N;FEM;SG	N;NOM;SG
black	black	black	black	N	N;NOM;SG
constitución	põhiseadus	constitución	põhi_seadus	N;FEM;SG	N;NOM;SG
razón	põhjus	razón	põhjus	N;FEM;SG	N;NOM;SG
comercio	kaubandus	comercio	kaubandus	N;MASC;SG	N;NOM;SG
comercio	kauplemine	comercio	kauplemine	N;MASC;SG	N;NOM;SG
comercio	kauplemise	comercio	kauplemine	N;MASC;SG	N;GEN;SG
comercio	kauplemine	comercio	kauplemine	N;MASC;SG	N;NOM;SG
comercio	kaubandus	comercio	kaubandus	N;MASC;SG	N;NOM;SG
pop	pop	pop	pop	N	N;NOM;SG
distancia	kaugus	distancia	kaugus	N;FEM;SG	N;NOM;SG
distancia	vahemaa	distancia	vahe_maa	N;FEM;SG	N;NOM;SG
estudiantes	üliõpilased	estudiante	üli_õpilane	N;PL	N;NOM;PL
estudiantes	õpilased	estudiante	õpilane	N;PL	N;NOM;PL
estudiantes	tudengid	estudiante	tudeng	N;PL	N;NOM;PL
internet	internet	internet	internet	N;SG	N;NOM;SG
episodios	episoodid	episodio	episoot	N;MASC;PL	N;NOM;PL
propiedad	omadus	propiedad	omadus	N;FEM;SG	N;NOM;SG
propiedad	omand	propiedad	omand	N;FEM;SG	N;NOM;SG
propiedad	omandi	propiedad	omand	N;FEM;SG	N;PRT;SG
propiedad	omand	propiedad	omand	N;FEM;SG	N;NOM;SG
propiedad	omandiõigus	propiedad	omandi_õigus	N;FEM;SG	N;NOM;SG
económica	majanduslik	económico	majanduslik	ADJ;FEM;SG	ADJ;NOM;SG
marca	brand	marca	brand	N;FEM;SG	N;NOM;SG
marca	kaubamärk	marca	kauba_märk	N;FEM;SG	N;NOM;SG
marca	märgi	marca	märk	N;FEM;SG	N;GEN;SG
marca	märk	marca	märk	N;FEM;SG	N;NOM;SG
marca	mark	marca	mark	N;FEM;SG	N;NOM;SG
tipos	tüübid	tipo	tüüp	N;MASC;PL	N;NOM;PL
baloncesto	korvpall	baloncesto	korvpall	N;MASC;SG	N;NOM;SG
contenido	sisu	contenido	sisu	N;MASC;SG	N;NOM;SG
contenido	sisaldus	contenido	sisaldus	N;MASC;SG	N;NOM;SG
contenido	sisu	contenido	sisu	N;MASC;SG	N;NOM;SG
todavía	ikkagi	todavía	ikkagi	ADV	ADV
todavía	ikka	todavía	ikka	ADV	ADV
anteriores	eelmised	anterior	eelmine	ADJ;PL	ADJ;NOM;PL
sala	tuppa	sala	tuba	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
sala	ruum	sala	ruum	N;FEM;SG	N;NOM;SG
sala	tuba	sala	tuba	N;FEM;SG	N;NOM;SG
estrella	täht	estrella	täht	N;FEM;SG	N;NOM;SG
estrella	tähe	estrella	täht	N;FEM;SG	N;GEN;SG
estrella	staar	estrella	staar	N;FEM;SG	N;NOM;SG
viaje	reisimine	viaje	reisimine	N;MASC;SG	N;NOM;SG
viaje	reisi	viaje	reis	N;MASC;SG	N;PRT;SG
viaje	rännak	viaje	rännak	N;MASC;SG	N;NOM;SG
viaje	teekond	viaje	teekond	N;MASC;SG	N;NOM;SG
viaje	reis	viaje	reis	N;MASC;SG	N;NOM;SG
viaje	trip	viaje	trip	N;MASC;SG	N;NOM;SG
viaje	reis	viaje	reis	N;MASC;SG	N;NOM;SG
rosa	roosa	rosa	roosama	N;FEM;SG	N;NOM;SG
rosa	rose	rosa	rose	N;FEM;SG	N;NOM;SG
rosa	roos	rosa	roos	N;FEM;SG	N;NOM;SG
rosa	roosi	rosa	roos	N;FEM;SG	N;NOM;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;NOM;SG
jóvenes	noored	joven	noor	N;PL	N;NOM;PL
jóvenes	noorte	joven	noor	N;PL	N;GEN;PL
jóvenes	noored	joven	noor	N;PL	N;NOM;PL
realizado	läbiviidud	realizado	läbi_viidud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
realizado	teostatud	realizado	teostama	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
formato	vorming	formato	vorming	N;MASC;SG	N;NOM;SG
formato	vormindus	formato	vormindus	N;MASC;SG	N;NOM;SG
formato	formaat	formato	formaat	N;MASC;SG	N;NOM;SG
tour	tour	tour	tour	N;MASC;SG	N;NOM;SG
tour	tuur	tour	tuur	N;MASC;SG	N;NOM;SG
tour	ringkäik	tour	ring_käik	N;MASC;SG	N;NOM;SG
prueba	proovi	prueba	proov	N;FEM;SG	N;PRT;SG
prueba	test	prueba	test	N;FEM;SG	N;NOM;SG
prueba	katse	prueba	katse	N;FEM;SG	N;NOM;SG
prueba	tõestus	prueba	tõestus	N;FEM;SG	N;NOM;SG
peso	kaal	peso	kaal	N;MASC;SG	N;NOM;SG
peso	kaalu	peso	kaal	N;MASC;SG	N;PRT;SG
peso	peeso	peso	peeso	N;MASC;SG	N;NOM;SG
mal	valesti	mal	valesti	ADV	ADV
jersey	kampsun	jersey	kampsuma	N;MASC;SG	N;NOM;SG
jersey	jersey	jersey	jersey	N;MASC;SG	N;NOM;SG
locales	kohalikud	local	kohalik	ADJ;PL	ADJ;NOM;PL
locales	kohalikud	local	kohalik	ADJ;PL	ADJ;NOM;PL
marco	marcus	marco	marcus	N;MASC;SG	N;NOM;SG
marco	kaader	marco	kaader	N;MASC;SG	N;NOM;SG
marco	raam	marco	raam	N;MASC;SG	N;NOM;SG
marco	raami	marco	raam	N;MASC;SG	N;PRT;SG
marco	marco	marco	marco	N;MASC;SG	N;NOM;SG
musicales	muusikalid	musical	muusikal	N;MASC;PL	N;NOM;PL
eduardo	eduardo	eduardo	edu_ardo	N;MASC;SG	N;NOM;SG
eduardo	edward	eduardo	edward	N;MASC;SG	N;NOM;SG
acerca	umbes	acerca	umbes	ADV	ADV
duque	vürst	duque	vürst	N;MASC;SG	N;NOM;SG
duque	duke	duque	duke	N;MASC;SG	N;NOM;SG
duque	hertsog	duque	hertsog	N;MASC;SG	N;NOM;SG
duque	duque	duque	duque	N;MASC;SG	N;NOM;SG
amigo	sõber	amigo	sõber	N;MASC;SG	N;NOM;SG
amigo	sõbranna	amigo	sõbranna	N;MASC;SG	N;NOM;SG
empezó	algas	empezar	algama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
evitar	vältida	evitar	vältima	V;NFIN	V;NFIN
evitar	väldi	evitar	väldi	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
emperador	imperaator	emperador	imperaator	N;MASC;SG	N;NOM;SG
emperador	keiser	emperador	keiser	N;MASC;SG	N;NOM;SG
ingresos	tulud	ingreso	tulu	N;MASC;PL	N;NOM;PL
ingresos	tulud	ingreso	tulu	N;MASC;PL	N;NOM;PL
santos	pühakud	santo	pühak	N;MASC;PL	N;NOM;PL
santos	pühakute	santo	pühak	N;MASC;PL	N;GEN;PL
obispo	oda	obispo	oda	N;MASC;SG	N;NOM;SG
obispo	bishop	obispo	bishop	N;MASC;SG	N;NOM;SG
obispo	piiskop	obispo	piiskop	N;MASC;SG	N;NOM;SG
toma	võtab	tomar	võtma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
campos	põllud	campo	põld	N;MASC;PL	N;NOM;PL
campos	väljad	campo	väli	N;MASC;PL	N;NOM;PL
campos	laagrid	campo	laager	N;MASC;PL	N;NOM;PL
mexicano	mehhiko	mexicano	mehhiko	N;MASC;SG	N;NOM;SG
mexicano	mehhiklane	mexicano	mehhiklane	N;MASC;SG	N;NOM;SG
kilómetros	kilomeetreid	kilómetro	kilo_meeter	N;MASC;PL	N;PRT;PL
justicia	õiglus	justicia	õiglus	N;FEM;SG	N;NOM;SG
justicia	õigusemõistmine	justicia	õiguse_mõistmine	N;FEM;SG	N;NOM;SG
justicia	õiglus	justicia	õiglus	N;FEM;SG	N;NOM;SG
bastante	õiglaselt	bastante	õiglaselt	ADV	ADV
bastante	päris	bastante	päris	ADV	ADV
love	love	love	love	N	N;NOM;SG
love	armastus	love	armastus	N	N;NOM;SG
love	armastust	love	armastus	N	N;PRT;SG
señora	madam	señora	madam	N;FEM;SG	N;NOM;SG
señora	proua	señora	proua	N;FEM;SG	N;NOM;SG
señora	armuke	señora	armuke	N;FEM;SG	N;NOM;SG
señora	perenaine	señora	pere_naine	N;FEM;SG	N;NOM;SG
señora	daam	señora	daam	N;FEM;SG	N;NOM;SG
señora	neiu	señora	neiu	N;FEM;SG	N;NOM;SG
señora	leedi	señora	leedima	N;FEM;SG	N;NOM;SG
señora	proua	señora	proua	N;FEM;SG	N;NOM;SG
señora	madame	señora	madama	N;FEM;SG	N;NOM;SG
realiza	täidab	realizar	täitma	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
ana	ana	ana	ana	N;FEM;SG	N;NOM;SG
ana	anne	ana	anne	N;FEM;SG	N;NOM;SG
naturales	looduslikud	natural	looduslik	ADJ;PL	ADJ;NOM;PL
publicación	avaldamise	publicación	avaldamine	N;FEM;SG	N;GEN;SG
publicación	avaldamine	publicación	avaldamine	N;FEM;SG	N;NOM;SG
publicación	postitust	publicación	postitus	N;FEM;SG	N;PRT;SG
publicación	post	publicación	post	N;FEM;SG	N;NOM;SG
publicación	postitus	publicación	postituma	N;FEM;SG	N;NOM;SG
publicación	avaldamine	publicación	avaldamine	N;FEM;SG	N;NOM;SG
figura	joonis	figura	joonis	N;FEM;SG	N;NOM;SG
soldados	sõdurid	soldado	sõdur	N;MASC;PL	N;NOM;PL
blanca	valge	blanco	valge	ADJ;FEM;SG	ADJ;NOM;SG
aves	kodulindude	ave	kodu_lind	N;FEM;PL	N;GEN;PL
aves	kodulinnud	ave	kodu_lind	N;FEM;PL	N;NOM;PL
aves	linnud	ave	lind	N;FEM;PL	N;NOM;PL
aves	linnu	ave	linn	N;FEM;PL	N;NOM;PL
peter	peter	peter	peter	N;MASC;SG	N;NOM;SG
peter	peeter	peter	peeter	N;MASC;SG	N;NOM;SG
pie	jalg	pie	jalg	N;MASC;SG	N;NOM;SG
pie	pirukas	pie	pirukas	N;MASC;SG	N;NOM;SG
hora	tund	hora	tund	N;FEM;SG	N;NOM;SG
hora	kellaaeg	hora	kella_aeg	N;FEM;SG	N;NOM;SG
hora	aeg	hora	aeg	N;FEM;SG	N;NOM;SG
hora	aja	hora	aeg	N;FEM;SG	N;GEN;SG
hora	ajas	hora	aeg	N;FEM;SG	N;IN+ESS;SG
hora	aega	hora	aeg	N;FEM;SG	N;PRT;SG
amigos	sõbrad	amigo	sõber	N;MASC;PL	N;NOM;PL
numerosos	arvukad	numeroso	arvukas	ADJ;MASC;PL	ADJ;NOM;PL
crítica	kriitikat	crítica	kriitika	N;FEM;SG	N;PRT;SG
crítica	kriitika	crítica	kriitika	N;FEM;SG	N;NOM;SG
crítica	kriitik	crítica	kriitik	N;FEM;SG	N;NOM;SG
maestro	maestro	maestro	maestro	N;MASC;SG	N;NOM;SG
maestro	meister	maestro	meister	N;MASC;SG	N;NOM;SG
maestro	õpetaja	maestro	õpetaja	N;MASC;SG	N;NOM;SG
maestro	peremees	maestro	pere_mees	N;MASC;SG	N;NOM;SG
maestro	isand	maestro	isand	N;MASC;SG	N;NOM;SG
maestro	õpetaja	maestro	õpetaja	N;MASC;SG	N;NOM;SG
cuba	kuuba	cuba	kuub	N;FEM;SG	N;NOM;SG
cuba	kuuba	cuba	kuub	N;FEM;SG	N;NOM;SG
asia	aasia	asia	aasia	N;FEM;SG	N;NOM;SG
asia	aasia	asia	aasia	N;FEM;SG	N;NOM;SG
casas	kodud	casa	kodu	N;FEM;PL	N;NOM;PL
casas	majad	casa	maja	N;FEM;PL	N;NOM;PL
motor	mootor	motor	mootor	N;MASC;SG	N;NOM;SG
motor	mootor	motor	mootor	N;MASC;SG	N;NOM;SG
efecto	efekt	efecto	efekt	N;MASC;SG	N;NOM;SG
efecto	mõju	efecto	mõju	N;MASC;SG	N;NOM;SG
efecto	toime	efecto	toime	N;MASC;SG	N;NOM;SG
completo	täielik	completo	täielik	ADJ;MASC;SG	ADJ;NOM;SG
completo	täielik	completo	täielik	ADJ;MASC;SG	ADJ;NOM;SG
completo	terviklik	completo	terviklik	ADJ;MASC;SG	ADJ;NOM;SG
completo	lõpetatud	completo	lõpetama	ADJ;MASC;SG	ADJ;PST;V.PTCP;PASS
sencillos	vallalised	sencillo	vallaline	ADJ;MASC;PL	ADJ;NOM;PL
