que	que	que	que	CONJ	CONJ
simplemente	simplement	simplemente	simplement	ADV	ADV
simplemente	juste	simplemente	juste	ADV	ADV
opinión	opinion	opinión	opinion	N;FEM;SG	N;FEM;SG
opinión	avis	opinión	avis	N;FEM;SG	N;MASC;SG
temperatura	température	temperatura	température	N;FEM;SG	N;FEM;SG
propuesta	proposition	propuesta	proposition	N;FEM;SG	N;FEM;SG
decreto	décret	decreto	décret	N;MASC;SG	N;MASC;SG
decisión	décision	decisión	décision	N;FEM;SG	N;FEM;SG
concepción	concepcion	concepción	concepcion	N;FEM;SG	N;FEM;SG
concepción	dessin	concepción	dessin	N;FEM;SG	N;MASC;SG
concepción	design	concepción	design	N;FEM;SG	N;MASC;SG
concepción	conception	concepción	conception	N;FEM;SG	N;FEM;SG
concepción	conception	concepción	conception	N;FEM;SG	N;FEM;SG
cara	visage	cara	visage	N;FEM;SG	N;MASC;SG
cara	face	cara	face	N;FEM;SG	N;FEM;SG
carolina	caroline	carolina	caroline	N;FEM;SG	N;FEM;SG
carolina	caroline	carolina	caroline	N;FEM;SG	N;FEM;SG
botánica	botaniste	botánica	botaniste	N;FEM;SG	N;MASC;SG
residiendo	résidant	residir	résider	V;V.MSDR	V;PRS;V.PTCP
editor	éditeur	editor	éditeur	N;MASC;SG	N;MASC;SG
editor	editeur	editor	editeur	N;MASC;SG	N;MASC;SG
editor	rédacteur	editor	rédacteur	N;MASC;SG	N;MASC;SG
editor	éditeur	editor	éditeur	N;MASC;SG	N;MASC;SG
editor	rédactrice	editor	rédacteur	N;MASC;SG	N;FEM;SG
editor	editeur	editor	editeur	N;MASC;SG	N;MASC;SG
hogar	ménage	hogar	ménage	N;MASC;SG	N;MASC;SG
hogar	maison	hogar	maison	N;MASC;SG	N;FEM;SG
hogar	domicile	hogar	domicile	N;MASC;SG	N;MASC;SG
hogar	accueil	hogar	accueil	N;MASC;SG	N;MASC;SG
experiencia	expertise	experiencia	expertise	N;FEM;SG	N;FEM;SG
experiencia	expérience	experiencia	expérience	N;FEM;SG	N;FEM;SG
participantes	concurrents	participante	concurrent	N;PL	N;MASC;PL
participantes	participants	participante	participant	N;PL	N;MASC;PL
instituciones	institutions	institución	institution	N;FEM;PL	N;FEM;PL
monasterio	monastère	monasterio	monastère	N;MASC;SG	N;MASC;SG
suecia	suède	suecia	suède	N;FEM;SG	N;FEM;SG
inicialmente	initialement	inicialmente	initialement	ADV	ADV
nota	remarque	nota	remarque	N;FEM;SG	N;FEM;SG
nota	note	nota	note	N;FEM;SG	N;FEM;SG
concurso	compétition	concurso	compétition	N;MASC;SG	N;FEM;SG
concurso	concurrence	concurso	concurrence	N;MASC;SG	N;FEM;SG
concurso	concours	concurso	concours	N;MASC;SG	N;MASC;SG
concurso	concours	concurso	concours	N;MASC;SG	N;MASC;SG
seguir	suivre	seguir	suivre	V;NFIN	V;NFIN
seguir	suivez	seguir	suivre	V;NFIN	V;IMP;PL;2;PRS;FIN
seguir	suivi	seguir	suivre	V;NFIN	V;MASC;SG;PST;V.PTCP
marqués	marquis	marqués	marquis	N;MASC;SG	N;MASC;SG
marqués	marquis	marqués	marquis	N;MASC;SG	N;MASC;SG
altitud	altitude	altitud	altitude	N;FEM;SG	N;FEM;SG
altitud	altitude	altitud	altitude	N;FEM;SG	N;FEM;SG
altitud	élévation	altitud	élévation	N;FEM;SG	N;FEM;SG
dólares	dollars	dólar	dollar	N;MASC;PL	N;MASC;PL
actuación	performance	actuación	performance	N;FEM;SG	N;FEM;SG
actuación	rendement	actuación	rendement	N;FEM;SG	N;MASC;SG
peces	poissons	pez	poisson	N;MASC;PL	N;MASC;PL
peces	poissons	pez	poisson	N;MASC;PL	N;MASC;PL
ascenso	promotion	ascenso	promotion	N;MASC;SG	N;FEM;SG
ascenso	ascension	ascenso	ascension	N;MASC;SG	N;FEM;SG
planeta	planete	planeta	planete	N;MASC;SG	N;FEM;SG
planeta	planète	planeta	planète	N;MASC;SG	N;FEM;SG
monumento	commémoration	monumento	commémoration	N;MASC;SG	N;FEM;SG
monumento	mémorial	monumento	mémorial	N;MASC;SG	N;MASC;SG
monumento	monument	monumento	monument	N;MASC;SG	N;MASC;SG
israel	israël	israel	israël	N;SG	N;MASC;SG
marcha	marche	marcha	marche	N;FEM;SG	N;FEM;SG
marcha	mars	marcha	mars	N;FEM;SG	N;MASC;SG
representación	représentation	representación	représentation	N;FEM;SG	N;FEM;SG
turismo	tourisme	turismo	tourisme	N;MASC;SG	N;MASC;SG
turismo	touriste	turismo	touriste	N;MASC;SG	N;MASC;SG
turismo	vacance	turismo	vacance	N;MASC;SG	N;FEM;SG
publicaciones	postes	publicación	poste	N;FEM;PL	N;MASC;PL
publicaciones	poteaux	publicación	poteau	N;FEM;PL	N;MASC;PL
publicaciones	publications	publicación	publication	N;FEM;PL	N;FEM;PL
publicaciones	publications	publicación	publication	N;FEM;PL	N;FEM;PL
ingeniería	ingénierie	ingeniería	ingénierie	N;FEM;SG	N;FEM;SG
ingeniería	génie	ingeniería	génie	N;FEM;SG	N;MASC;SG
frecuencia	répétition	frecuencia	répétition	N;FEM;SG	N;FEM;SG
frecuencia	périodicité	frecuencia	périodicité	N;FEM;SG	N;FEM;SG
frecuencia	fréquence	frecuencia	fréquence	N;FEM;SG	N;FEM;SG
semanas	semaines	semana	semaine	N;FEM;PL	N;FEM;PL
saber	connaitre	saber	connaître	V;NFIN	V;NFIN
saber	connaître	saber	connaître	V;NFIN	V;NFIN
saber	sachez	saber	savoir	V;NFIN	V;IMP;PL;2;PRS;FIN
saber	savoir	saber	savoir	V;NFIN	V;NFIN
olímpico	olympique	olímpico	olympique	ADJ;MASC;SG	ADJ;MASC;SG
utilizar	utiliser	utilizar	utiliser	V;NFIN	V;NFIN
utilizar	utilise	utilizar	utiliser	V;NFIN	V;IND;SG;3;PRS;FIN
utilizar	utilisez	utilizar	utiliser	V;NFIN	V;IMP;PL;2;PRS;FIN
piezas	pièces	pieza	pièce	N;FEM;PL	N;FEM;PL
piezas	parties	pieza	partie	N;FEM;PL	N;FEM;PL
piezas	morceaux	pieza	morceau	N;FEM;PL	N;MASC;PL
participar	participez	participar	participer	V;NFIN	V;IMP;PL;2;PRS;FIN
participar	participer	participar	participer	V;NFIN	V;NFIN
poner	mis	poner	mettre	V;NFIN	V;MASC;SG;PST;V.PTCP
poner	mettre	poner	mettre	V;NFIN	V;NFIN
corea	coréen	corear	coréen	N;SG	N;MASC;SG
carmen	carmel	carmen	carmel	N;MASC;SG	N;MASC;SG
religión	religion	religión	religion	N;FEM;SG	N;FEM;SG
estaciones	saisons	estación	saison	N;FEM;PL	N;FEM;PL
estaciones	gares	estación	gare	N;FEM;PL	N;FEM;PL
estaciones	stations	estación	station	N;FEM;PL	N;FEM;PL
escuelas	ecoles	escuela	ecole	N;FEM;PL	N;FEM;PL
escuelas	écoles	escuela	école	N;FEM;PL	N;FEM;PL
elección	élection	elección	élection	N;FEM;SG	N;FEM;SG
elección	election	elección	election	N;FEM;SG	N;FEM;SG
elección	choix	elección	choix	N;FEM;SG	N;MASC;SG
clases	leçons	clase	leçon	N;FEM;PL	N;FEM;PL
clases	enseignements	clase	enseignement	N;FEM;PL	N;MASC;PL
clases	classes	clase	classe	N;FEM;PL	N;FEM;PL
completamente	complètement	completamente	complètement	ADV	ADV
completamente	pleinement	completamente	pleinement	ADV	ADV
completamente	entièrement	completamente	entièrement	ADV	ADV
completamente	totalement	completamente	totalement	ADV	ADV
completamente	complètement	completamente	complètement	ADV	ADV
completamente	complétement	completamente	complétement	ADV	ADV
completamente	entièrement	completamente	entièrement	ADV	ADV
completamente	totalement	completamente	totalement	ADV	ADV
completamente	completement	completamente	completement	ADV	ADV
vuelo	volant	vuelo	volant	N;MASC;SG	N;MASC;SG
vuelo	vol	vuelo	vol	N;MASC;SG	N;MASC;SG
parlamento	parlement	parlamento	parlement	N;MASC;SG	N;MASC;SG
titular	manchette	titular	manchette	N;MASC;SG	N;FEM;SG
titular	titulaire	titular	titulaire	N;MASC;SG	N;MASC;SG
titular	détenteur	titular	détenteur	N;MASC;SG	N;MASC;SG
florida	floride	florida	floride	N;FEM;SG	N;FEM;SG
económico	économique	económico	économique	ADJ;MASC;SG	ADJ;MASC;SG
económico	economique	económico	economique	ADJ;MASC;SG	ADJ;MASC;SG
rápidamente	rapidement	rápidamente	rapidement	ADV	ADV
rápidamente	vite	rápidamente	vite	ADV	ADV
sabe	sait	saber	savoir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sabe	connait	saber	connaître	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
league	league	league	league	N;FEM;SG	N;MASC;SG
league	ligue	league	ligue	N;FEM;SG	N;FEM;SG
nave	navire	nave	navire	N;FEM;SG	N;MASC;SG
nave	vaisseau	nave	vaisseau	N;FEM;SG	N;MASC;SG
posibilidad	possibilité	posibilidad	possibilité	N;FEM;SG	N;FEM;SG
destaca	souligne	destacar	souligner	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
html	html	html	html	N;MASC;SG	N;MASC;SG
directo	directe	directo	direct	ADJ;MASC;SG	ADJ;FEM;SG
directo	direct	directo	direct	ADJ;MASC;SG	ADJ;MASC;SG
sucesor	successeur	sucesor	successeur	N;MASC;SG	N;MASC;SG
presidencia	présidence	presidencia	présidence	N;FEM;SG	N;FEM;SG
contrario	contraire	contrario	contraire	ADJ;MASC;SG	ADJ;MASC;SG
contrario	contraire	contrario	contraire	ADJ;MASC;SG	ADJ;MASC;SG
totalmente	complètement	totalmente	complètement	ADV	ADV
totalmente	pleinement	totalmente	pleinement	ADV	ADV
totalmente	entièrement	totalmente	entièrement	ADV	ADV
totalmente	totalement	totalmente	totalement	ADV	ADV
totalmente	complètement	totalmente	complètement	ADV	ADV
totalmente	complétement	totalmente	complétement	ADV	ADV
totalmente	entièrement	totalmente	entièrement	ADV	ADV
totalmente	totalement	totalmente	totalement	ADV	ADV
totalmente	completement	totalmente	completement	ADV	ADV
totalmente	carrément	totalmente	carrément	ADV	ADV
totalmente	complètement	totalmente	complètement	ADV	ADV
totalmente	totalement	totalmente	totalement	ADV	ADV
andalucía	andalousie	andalucía	andalousie	N;FEM;SG	N;FEM;SG
oficialmente	officiellement	oficialmente	officiellement	ADV	ADV
volver	revenir	volver	revenir	V;NFIN	V;NFIN
autoridades	autorités	autoridad	autorité	N;FEM;PL	N;FEM;PL
pista	piste	pista	piste	N;FEM;SG	N;FEM;SG
pista	morceau	pista	morceau	N;FEM;SG	N;MASC;SG
pista	piste	pista	piste	N;FEM;SG	N;FEM;SG
pista	indice	pista	indice	N;FEM;SG	N;MASC;SG
pista	indice	pista	indice	N;FEM;SG	N;MASC;SG
pista	astuce	pista	astuce	N;FEM;SG	N;FEM;SG
pista	allusion	pista	allusion	N;FEM;SG	N;FEM;SG
botánico	botaniste	botánico	botaniste	N;MASC;SG	N;MASC;SG
iglesias	églises	iglesia	église	N;FEM;PL	N;FEM;PL
iglesias	eglises	iglesia	eglise	N;FEM;PL	N;FEM;PL
composición	composition	composición	composition	N;FEM;SG	N;FEM;SG
método	méthode	método	méthode	N;MASC;SG	N;FEM;SG
concierto	concerto	concierto	concerto	N;MASC;SG	N;MASC;SG
concierto	concert	concierto	concert	N;MASC;SG	N;MASC;SG
cuarta	quatrième	cuarto	quatrième	ADJ;FEM;SG	ADJ;MASC;SG
agricultura	agriculture	agricultura	agriculture	N;FEM;SG	N;FEM;SG
par	pair	par	pair	N;MASC;SG	N;MASC;SG
par	paire	par	paire	N;MASC;SG	N;FEM;SG
par	couple	par	couple	N;MASC;SG	N;MASC;SG
capaz	capable	capaz	capable	ADJ;SG	ADJ;MASC;SG
capaz	capable	capaz	capable	ADJ;SG	ADJ;MASC;SG
viejo	ancienne	viejo	ancien	ADJ;MASC;SG	ADJ;FEM;SG
viejo	ancien	viejo	ancien	ADJ;MASC;SG	ADJ;MASC;SG
viejo	vieux	viejo	vieux	ADJ;MASC;SG	ADJ;MASC;SG
viejo	vieille	viejo	vieux	ADJ;MASC;SG	ADJ;FEM;SG
tratamiento	traitement	tratamiento	traitement	N;MASC;SG	N;MASC;SG
especiales	spéciaux	especial	spécial	ADJ;PL	ADJ;MASC;PL
especiales	spéciales	especial	spécial	ADJ;PL	ADJ;FEM;PL
especiales	spéciales	especial	spécial	ADJ;PL	ADJ;FEM;PL
especiales	spéciaux	especial	spécial	ADJ;PL	ADJ;MASC;PL
nueve	neuf	nueve	neuf	NUM;PL	NUM
bosque	forestier	bosque	forestier	N;MASC;SG	N;MASC;SG
bosque	forêt	bosque	forêt	N;MASC;SG	N;FEM;SG
bosque	foret	bosque	foret	N;MASC;SG	N;FEM;SG
bosque	forêt	bosque	forêt	N;MASC;SG	N;FEM;SG
carga	chargement	carga	chargement	N;FEM;SG	N;MASC;SG
carga	charge	carga	charge	N;FEM;SG	N;FEM;SG
carga	cargaison	carga	cargaison	N;FEM;SG	N;FEM;SG
carga	fret	carga	fret	N;FEM;SG	N;MASC;SG
carga	chargement	carga	chargement	N;FEM;SG	N;MASC;SG
carga	charge	carga	charge	N;FEM;SG	N;FEM;SG
quiere	veut	querer	vouloir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
letra	lettre	letra	lettre	N;FEM;SG	N;FEM;SG
letra	ecriture	letra	ecriture	N;FEM;SG	N;FEM;SG
letra	écriture	letra	écriture	N;FEM;SG	N;FEM;SG
necesidad	nécessité	necesidad	nécessité	N;FEM;SG	N;FEM;SG
necesidad	besoin	necesidad	besoin	N;FEM;SG	N;MASC;SG
necesidad	nécessité	necesidad	nécessité	N;FEM;SG	N;FEM;SG
diócesis	diocèse	diócesis	diocèse	N;FEM	N;MASC;SG
dejar	quitter	dejar	quitter	V;NFIN	V;NFIN
dejar	laisser	dejar	laisser	V;NFIN	V;NFIN
dejar	partir	dejar	partir	V;NFIN	V;NFIN
consiste	consiste	consistir	consister	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
registro	registre	registro	registre	N;MASC;SG	N;MASC;SG
registro	record	registro	record	N;MASC;SG	N;MASC;SG
registro	registre	registro	registre	N;MASC;SG	N;MASC;SG
registro	greffe	registro	greffe	N;MASC;SG	N;FEM;SG
registro	inscription	registro	inscription	N;MASC;SG	N;FEM;SG
registro	enregistrement	registro	enregistrement	N;MASC;SG	N;MASC;SG
registro	immatriculation	registro	immatriculation	N;MASC;SG	N;FEM;SG
regreso	retour	regreso	retour	N;MASC;SG	N;MASC;SG
regreso	dos	regreso	dos	N;MASC;SG	N;MASC;SG
regreso	arrière	regreso	arrière	N;MASC;SG	N;MASC;SG
regreso	retour	regreso	retour	N;MASC;SG	N;MASC;SG
duración	duree	duración	duree	N;FEM;SG	N;FEM;SG
duración	durée	duración	durée	N;FEM;SG	N;FEM;SG
duración	pérennité	duración	pérennité	N;FEM;SG	N;FEM;SG
duración	durabilité	duración	durabilité	N;FEM;SG	N;FEM;SG
complejo	complexe	complejo	complexe	ADJ;MASC;SG	ADJ;MASC;SG
acto	loi	acto	loi	N;MASC;SG	N;FEM;SG
acto	acte	acto	acte	N;MASC;SG	N;MASC;SG
life	vie	life	vie	N	N;FEM;SG
indica	indique	indicar	indiquer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fundó	fondé	fundar	fonder	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
fundó	fondée	fundar	fonder	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
bandas	bandes	banda	bande	N;FEM;PL	N;FEM;PL
bandas	groupes	banda	groupe	N;FEM;PL	N;MASC;PL
bandas	gangs	banda	gang	N;FEM;PL	N;MASC;PL
voto	vote	voto	vote	N;MASC;SG	N;MASC;SG
nicolás	nicolas	nicolás	nicola	N;MASC;SG	N;MASC;SG
nicolás	nicolas	nicolás	nicola	N;MASC;SG	N;MASC;SG
arquitecto	architecte	arquitecto	architecte	N;MASC;SG	N;MASC;SG
convierte	convertit	convertir	convertir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
perdió	perdu	perder	perdre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
perdió	perdue	perder	perdre	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
playa	plage	playa	plage	N;FEM;SG	N;FEM;SG
playa	playa	playa	playa	N;FEM;SG	N;MASC;SG
playa	plage	playa	plage	N;FEM;SG	N;FEM;SG
rango	gamme	rango	gamme	N;MASC;SG	N;FEM;SG
rango	grade	rango	grade	N;MASC;SG	N;MASC;SG
rango	rang	rango	rang	N;MASC;SG	N;MASC;SG
cantantes	chanteurs	cantante	chanteur	N;PL	N;MASC;PL
cantantes	chanteuses	cantante	chanteur	N;PL	N;FEM;PL
latina	latine	latino	latin	ADJ;FEM;SG	ADJ;FEM;SG
latina	latino	latino	latino	ADJ;FEM;SG	ADJ;MASC;SG
latina	latine	latino	latin	ADJ;FEM;SG	ADJ;FEM;SG
conseguir	obtenez	conseguir	obtenir	V;NFIN	V;IMP;PL;2;PRS;FIN
conseguir	obtenir	conseguir	obtenir	V;NFIN	V;NFIN
femenino	féminine	femenino	féminin	ADJ;MASC;SG	ADJ;FEM;SG
femenino	féminin	femenino	féminin	ADJ;MASC;SG	ADJ;MASC;SG
femenino	femelle	femenino	femelle	ADJ;MASC;SG	ADJ;FEM;SG
femenino	féminin	femenino	féminin	ADJ;MASC;SG	ADJ;MASC;SG
femenino	féminin	femenino	féminin	ADJ;MASC;SG	ADJ;MASC;SG
regresó	retourné	regresar	retourner	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
regresó	retournée	regresar	retourner	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
instalaciones	équipements	instalación	équipement	N;FEM;PL	N;MASC;PL
instalaciones	installations	instalación	installation	N;FEM;PL	N;FEM;PL
instalaciones	installations	instalación	installation	N;FEM;PL	N;FEM;PL
vive	vivant	vivir	vivre	V;IND;SG;3;PRS;FIN	V;PRS;V.PTCP
vive	vivre	vivir	vivre	V;IND;SG;3;PRS;FIN	V;NFIN
cosa	truc	cosa	truc	N;FEM;SG	N;MASC;SG
cosa	chose	cosa	chose	N;FEM;SG	N;FEM;SG
derrota	défaite	derrota	défaite	N;FEM;SG	N;FEM;SG
king	roi	king	roi	N	N;MASC;SG
sola	seul	solo	seul	ADJ;FEM;SG	ADJ;MASC;SG
sola	seule	solo	seul	ADJ;FEM;SG	ADJ;FEM;SG
castellano	castillan	castellano	castillan	N;MASC;SG	N;MASC;SG
castellano	castellano	castellano	castellano	N;MASC;SG	N;MASC;SG
urbano	urbain	urbano	urbain	ADJ;MASC;SG	ADJ;MASC;SG
international	international	international	international	ADJ;SG	ADJ;MASC;SG
international	internationale	international	international	ADJ;SG	ADJ;FEM;SG
oriente	orient	oriente	orier	N;MASC;SG	N;MASC;SG
oriente	orient	oriente	orier	N;MASC;SG	N;MASC;SG
campeones	champions	campeón	champion	N;MASC;PL	N;MASC;PL
leyes	statuts	ley	statut	N;FEM;PL	N;MASC;PL
leyes	lois	ley	loi	N;FEM;PL	N;FEM;PL
estructuras	structures	estructura	structure	N;FEM;PL	N;FEM;PL
entrevista	entrevue	entrevista	entrevue	N;FEM;SG	N;FEM;SG
entrevista	entretien	entrevista	entretien	N;FEM;SG	N;MASC;SG
entrevista	interview	entrevista	interview	N;FEM;SG	N;FEM;SG
niveles	niveaux	nivel	niveau	N;MASC;PL	N;MASC;PL
arco	arc	arco	arc	N;MASC;SG	N;MASC;SG
arco	voûte	arco	voûte	N;MASC;SG	N;FEM;SG
arco	arche	arco	arche	N;MASC;SG	N;FEM;SG
arco	arc	arco	arc	N;MASC;SG	N;MASC;SG
ficción	fiction	ficción	fiction	N;FEM;SG	N;FEM;SG
administrativa	administratif	administrativo	administratif	ADJ;FEM;SG	ADJ;MASC;SG
difícil	délicate	difícil	délicat	ADJ;SG	ADJ;FEM;SG
difícil	délicat	difícil	délicat	ADJ;SG	ADJ;MASC;SG
difícil	dur	difícil	dur	ADJ;SG	ADJ;MASC;SG
difícil	difficile	difícil	difficile	ADJ;SG	ADJ;MASC;SG
difícil	dure	difícil	dur	ADJ;SG	ADJ;FEM;SG
difícil	difficile	difícil	difficile	ADJ;SG	ADJ;MASC;SG
novelas	romans	novela	roman	N;FEM;PL	N;MASC;PL
discos	discothèques	disco	discothèque	N;MASC;PL	N;FEM;PL
discos	disquettes	disco	disquette	N;MASC;PL	N;FEM;PL
discos	disques	disco	disque	N;MASC;PL	N;MASC;PL
discos	enregistrements	disco	enregistrement	N;MASC;PL	N;MASC;PL
discos	records	disco	record	N;MASC;PL	N;MASC;PL
discos	disques	disco	disque	N;MASC;PL	N;MASC;PL
simple	simple	simple	simple	ADJ;SG	ADJ;MASC;SG
listas	sélections	lista	sélection	N;FEM;PL	N;FEM;PL
listas	playlists	lista	playlist	N;FEM;PL	N;FEM;PL
listas	listes	lista	liste	N;FEM;PL	N;FEM;PL
histórica	historique	histórico	historique	ADJ;FEM;SG	ADJ;MASC;SG
histórica	historique	histórico	historique	ADJ;FEM;SG	ADJ;MASC;SG
diputado	adjoint	diputado	adjoint	N;MASC;SG	N;MASC;SG
diputado	député	diputado	député	N;MASC;SG	N;MASC;SG
diputado	adjointe	diputado	adjoint	N;MASC;SG	N;FEM;SG
diputado	député	diputado	député	N;MASC;SG	N;MASC;SG
diputado	député	diputado	député	N;MASC;SG	N;MASC;SG
ideas	idées	idea	idée	N;FEM;PL	N;FEM;PL
ojos	yeux	ojo	oeil	N;MASC;PL	N;MASC;PL
continuó	continué	continuar	continuer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
músico	musicien	músico	musicien	N;MASC;SG	N;MASC;SG
números	numéros	número	numéro	N;MASC;PL	N;MASC;PL
números	chiffres	número	chiffre	N;MASC;PL	N;MASC;PL
números	nombres	número	nombre	N;MASC;PL	N;MASC;PL
destino	destination	destino	destination	N;MASC;SG	N;FEM;SG
destino	destin	destino	destin	N;MASC;SG	N;MASC;SG
destino	fatalité	destino	fatalité	N;MASC;SG	N;FEM;SG
destino	destin	destino	destin	N;MASC;SG	N;MASC;SG
comarca	région	comarca	région	N;FEM;SG	N;FEM;SG
comarca	comté	comarca	comté	N;FEM;SG	N;MASC;SG
comarca	comarque	comarca	comarque	N;FEM;SG	N;FEM;SG
contacto	contact	contacto	contact	N;MASC;SG	N;MASC;SG
reforma	réforme	reforma	réforme	N;FEM;SG	N;FEM;SG
reforma	reforme	reforma	reformer	N;FEM;SG	N;FEM;SG
reforma	réforme	reforma	réforme	N;FEM;SG	N;FEM;SG
teniendo	prendre	tener	prendre	V;V.MSDR	V;NFIN
teniendo	prenant	tener	prendre	V;V.MSDR	V;PRS;V.PTCP
teniendo	avoir	tener	avoir	V;V.MSDR	V;NFIN
carreras	courses	carrera	course	N;FEM;PL	N;FEM;PL
carreras	courses	carrera	course	N;FEM;PL	N;FEM;PL
carreras	carrières	carrera	carrière	N;FEM;PL	N;FEM;PL
single	single	single	single	N;MASC;SG	N;MASC;SG
expedición	expédition	expedición	expédition	N;FEM;SG	N;FEM;SG
expedición	expedition	expedición	expedition	N;FEM;SG	N;FEM;SG
invierno	hiver	invierno	hiver	N;MASC;SG	N;MASC;SG
llegaron	arrivés	llegar	arriver	V;IND;PL;3;PST;FIN	V;MASC;PL;PST;V.PTCP
diferente	différente	diferente	différent	ADJ;SG	ADJ;FEM;SG
diferente	différent	diferente	différent	ADJ;SG	ADJ;MASC;SG
romana	romain	romano	romain	ADJ;FEM;SG	ADJ;MASC;SG
romana	romaine	romano	romain	ADJ;FEM;SG	ADJ;FEM;SG
barrios	quartiers	barrio	quartier	N;MASC;PL	N;MASC;PL
barrios	quartiers	barrio	quartier	N;MASC;PL	N;MASC;PL
barrios	bidonvilles	barrio	bidonville	N;MASC;PL	N;MASC;PL
barrios	districts	barrio	district	N;MASC;PL	N;MASC;PL
barrios	arrondissements	barrio	arrondissement	N;MASC;PL	N;MASC;PL
barrios	quartiers	barrio	quartier	N;MASC;PL	N;MASC;PL
barrios	bidonvilles	barrio	bidonville	N;MASC;PL	N;MASC;PL
cree	croit	creer	croire	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lanzó	lancée	lanzar	lancer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
lanzó	lancé	lanzar	lancer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
relevancia	pertinence	relevancia	pertinence	N;FEM;SG	N;FEM;SG
ancho	largeur	ancho	largeur	N;MASC;SG	N;FEM;SG
ancho	gabarit	ancho	gabarit	N;MASC;SG	N;MASC;SG
ancho	jauge	ancho	jauge	N;MASC;SG	N;FEM;SG
ancho	écartement	ancho	écartement	N;MASC;SG	N;MASC;SG
grabación	enregistrement	grabación	enregistrement	N;FEM;SG	N;MASC;SG
esas	ceux	ese	celui	PRO;FEM;PL	PRO;MASC;PL
boca	bouche	boca	bouche	N;FEM;SG	N;FEM;SG
boca	embouchure	boca	embouchure	N;FEM;SG	N;FEM;SG
universal	universelle	universal	universel	ADJ;SG	ADJ;FEM;SG
universal	universel	universal	universel	ADJ;SG	ADJ;MASC;SG
completa	complète	completo	complet	ADJ;FEM;SG	ADJ;FEM;SG
completa	complet	completo	complet	ADJ;FEM;SG	ADJ;MASC;SG
negra	noire	negro	noir	ADJ;FEM;SG	ADJ;FEM;SG
negra	black	negro	black	ADJ;FEM;SG	ADJ;MASC;SG
dando	donnant	dar	donner	V;V.MSDR	V;PRS;V.PTCP
variedad	collecteur	variedad	collecteur	N;FEM;SG	N;MASC;SG
variedad	variété	variedad	variété	N;FEM;SG	N;FEM;SG
dominio	domaine	dominio	domaine	N;MASC;SG	N;MASC;SG
dominio	domination	dominio	domination	N;MASC;SG	N;FEM;SG
dominio	dominion	dominio	dominion	N;MASC;SG	N;FEM;SG
dominio	domination	dominio	domination	N;MASC;SG	N;FEM;SG
dominio	dominance	dominio	dominance	N;MASC;SG	N;FEM;SG
dominio	prédominance	dominio	prédominance	N;MASC;SG	N;FEM;SG
trabajadores	ouvriers	trabajador	ouvrier	N;MASC;PL	N;MASC;PL
trabajadores	travailleurs	trabajador	travailleur	N;MASC;PL	N;MASC;PL
star	étoile	star	étoile	N	N;FEM;SG
star	vedette	star	vedette	N	N;FEM;SG
star	etoiles	star	etoile	N	N;FEM;PL
star	star	star	star	N	N;FEM;SG
star	étoiles	star	étoile	N	N;FEM;PL
valores	titres	valor	titre	N;MASC;PL	N;MASC;PL
valores	valeurs	valor	valeur	N;MASC;PL	N;FEM;PL
propios	propres	propio	propre	ADJ;MASC;PL	ADJ;MASC;PL
mas	davantage	mas	davantage	ADV	ADV
mas	plus	mas	plus	ADV	ADV
movimientos	mouvements	movimiento	mouvement	N;MASC;PL	N;MASC;PL
movimientos	mouvements	movimiento	mouvement	N;MASC;PL	N;MASC;PL
océano	océan	océano	océan	N;MASC;SG	N;MASC;SG
promedio	moyenne	promedio	moyenne	N;MASC;SG	N;FEM;SG
promedio	avg	promedio	avg	N;MASC;SG	N;MASC;SG
aplicación	implémentation	aplicación	implémentation	N;FEM;SG	N;FEM;SG
aplicación	application	aplicación	application	N;FEM;SG	N;FEM;SG
aplicación	candidature	aplicación	candidature	N;FEM;SG	N;FEM;SG
aplicación	application	aplicación	application	N;FEM;SG	N;FEM;SG
aplicación	app	aplicación	app	N;FEM;SG	N;FEM;SG
aplicación	appli	aplicación	appli	N;FEM;SG	N;FEM;SG
famoso	fameux	famoso	fameux	ADJ;MASC;SG	ADJ;MASC;SG
famoso	célèbre	famoso	célèbre	ADJ;MASC;SG	ADJ;MASC;SG
