agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
hardware	hardvéru	hardware	hardvéra	N;MASC;SG	N;INAN;GEN;MASC;SG
ouvido	počula	ouvir	počuť	V;MASC;SG;V.PTCP	V;FEM;SG;POS;PST;V.PTCP
ouvido	počul	ouvir	počuť	V;MASC;SG;V.PTCP	V;ANIM;MASC;SG;POS;PST;V.PTCP
perdas	straty	perda	strata	N;FEM;PL	N;NOM;FEM;PL
perdas	strát	perda	strát	N;FEM;PL	N;GEN;FEM;PL
perdas	prehry	perda	prehra	N;FEM;PL	N;INAN;NOM;MASC;PL
perdas	straty	perda	strata	N;FEM;PL	N;NOM;FEM;PL
lesões	lézie	lesão	lézia	N;FEM;PL	N;NOM;FEM;PL
lesões	lézií	lesão	léziť	N;FEM;PL	N;GEN;FEM;PL
lesões	ujmy	lesão	ujma	N;FEM;PL	N;NOM;FEM;PL
lesões	úrazy	lesão	úraz	N;FEM;PL	N;INAN;NOM;MASC;PL
lesões	poranenia	lesão	poranenie	N;FEM;PL	N;NOM;NEUT;PL
lesões	zranení	lesão	zranenie	N;FEM;PL	N;NOM;NEUT;PL
lesões	zranenia	lesão	zranenie	N;FEM;PL	N;NOM;NEUT;PL
visitas	návštevy	visita	návšteva	N;FEM;PL	N;NOM;FEM;PL
visitas	návštev	visita	návštev	N;FEM;PL	N;GEN;FEM;PL
soviéticos	sovieti	soviético	sovetieť	N;MASC;PL	N;ANIM;NOM;MASC;PL
soviéticos	sovietov	soviético	soviet	N;MASC;PL	N;ANIM;GEN;MASC;PL
febre	horúčka	febre	horúčka	N;FEM;SG	N;NOM;FEM;SG
adoção	adopciu	adoção	adopcia	N;FEM;SG	N;ACC;FEM;SG
adoção	prijatie	adoção	prijatie	N;FEM;SG	N;NOM;NEUT;SG
separadas	rozdelili	separar	rozdeliť	V;FEM;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
maratona	maratón	maratona	maratón	N;FEM;SG	N;INAN;NOM;MASC;SG
cobra	kobra	cobrar	kobra	N;FEM;SG	N;NOM;FEM;SG
cobra	hada	cobrar	hada	N;FEM;SG	N;ANIM;ACC;MASC;SG
cobra	had	cobrar	had	N;FEM;SG	N;ANIM;NOM;MASC;SG
monges	mníchov	monge	mních	N;MASC;PL	N;ANIM;ACC;MASC;PL
monges	mnísi	monge	mnísi	N;MASC;PL	N;ANIM;NOM;MASC;PL
preparar	pripraviť	preparar	pripraviť	V;NFIN	V;PFV;POS;NFIN
andamento	pokrok	andamento	pokrok	N;MASC;SG	N;INAN;NOM;MASC;SG
andamento	napredovanie	andamento	napredovanie	N;MASC;SG	N;NOM;NEUT;SG
andamento	priebeh	andamento	priebeh	N;MASC;SG	N;INAN;NOM;MASC;SG
andamento	tempo	andamento	tempo	N;MASC;SG	N;NOM;NEUT;SG
socialismo	socializmus	socialismo	socializmus	N;MASC;SG	N;INAN;NOM;MASC;SG
june	júni	june	jún	N;FEM;SG	N;INAN;NOM;MASC;SG
june	júna	june	jún	N;FEM;SG	N;INAN;GEN;MASC;SG
ice	ľadu	ice	ľad	N;MASC;SG	N;INAN;GEN;MASC;SG
ice	ľad	ice	ľad	N;MASC;SG	N;INAN;NOM;MASC;SG
colecção	zhromažďovanie	colecção	zhromažďovanie	N;FEM;SG	N;NOM;NEUT;SG
colecção	zbierka	colecção	zbierka	N;FEM;SG	N;NOM;FEM;SG
colecção	kolekcia	colecção	kolekcia	N;FEM;SG	N;NOM;FEM;SG
colecção	odber	colecção	odber	N;FEM;SG	N;INAN;NOM;MASC;SG
colecção	zber	colecção	zber	N;FEM;SG	N;INAN;NOM;MASC;SG
honorário	čestná	honorário	čestný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
honorário	čestného	honorário	čestný	ADJ;MASC;SG	ADJ;ANIM;GEN;MASC;SG
honorário	čestný	honorário	čestný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
fotógrafo	fotografa	fotógrafo	fotograf	N;MASC;SG	N;ANIM;ACC;MASC;SG
fotógrafo	fotograf	fotógrafo	fotograf	N;MASC;SG	N;ANIM;NOM;MASC;SG
fotógrafo	fotografka	fotógrafo	fotografka	N;MASC;SG	N;NOM;FEM;SG
romântico	romantický	romântico	romantický	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
romântico	romantické	romântico	romantický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
romântico	romantická	romântico	romantický	ADJ;MASC;SG	ADJ;NOM;FEM;SG
experimentos	experimenty	experimento	experiment	N;MASC;PL	N;INAN;NOM;MASC;PL
experimentos	pokusy	experimento	pokus	N;MASC;PL	N;INAN;NOM;MASC;PL
gramática	gymnázium	gramático	gymnázium	N;FEM;SG	N;NOM;NEUT;SG
gramática	gramatiku	gramático	gramatika	N;FEM;SG	N;ACC;FEM;SG
laços	väzby	laço	väzba	N;MASC;PL	N;NOM;FEM;PL
divididas	rozdelili	dividir	rozdeliť	V;FEM;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
acer	acer	acer	acer	N;MASC;SG	N;INAN;NOM;MASC;SG
riscos	riziká	risco	riziko	N;MASC;PL	N;NOM;NEUT;PL
riscos	rizík	risco	riziko	N;MASC;PL	N;GEN;NEUT;PL
riscos	riziká	risco	riziko	N;MASC;PL	N;NOM;NEUT;PL
trocar	prepnúť	trocar	prepnúť	V;NFIN	V;PFV;POS;NFIN
trocar	vymeniť	trocar	vymeniť	V;NFIN	V;PFV;POS;NFIN
nilo	níle	nilo	nílo	N;MASC;SG	N;NOM;FEM;SG
vital	nevyhnutné	vital	nevyhnutný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
atribuição	prideľovanie	atribuição	prideľovanie	N;FEM;SG	N;NOM;NEUT;SG
atribuição	pridelenie	atribuição	pridelenie	N;FEM;SG	N;NOM;NEUT;SG
atribuição	priradenie	atribuição	priradenie	N;FEM;SG	N;NOM;NEUT;SG
atribuição	pridelenie	atribuição	pridelenie	N;FEM;SG	N;NOM;NEUT;SG
atribuição	priradenie	atribuição	priradenie	N;FEM;SG	N;NOM;NEUT;SG
atribuição	pridelenie	atribuição	pridelenie	N;FEM;SG	N;NOM;NEUT;SG
patrono	patrón	patrono	patrón	N;MASC;SG	N;ANIM;NOM;MASC;SG
mônica	monika	mônica	monika	N;FEM;SG	N;NOM;FEM;SG
mônica	monica	mônica	monica	N;FEM;SG	N;NOM;FEM;SG
novato	začiatočník	novato	začiatočník	N;MASC;SG	N;INAN;NOM;MASC;SG
novato	nováčik	novato	nováčik	N;MASC;SG	N;ANIM;NOM;MASC;SG
novato	zelenáč	novato	zelenáč	N;MASC;SG	N;NOM;MASC;SG
novato	nováčik	novato	nováčik	N;MASC;SG	N;ANIM;NOM;MASC;SG
mensal	mesačná	mensal	mesačný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
mensal	mesačné	mensal	mesačný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mensal	mesačný	mensal	mesačný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
favorito	záložku	favorito	záložok	N;MASC;SG	N;ACC;FEM;SG
conservador	konzervatívne	conservador	konzervatívne	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
conservador	konzervatívny	conservador	konzervatívny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
espetáculos	okuliare	espetáculo	okuliare	N;MASC;PL	N;INAN;NOM;MASC;PL
espetáculos	relácie	espetáculo	relácia	N;MASC;PL	N;NOM;FEM;PL
martín	martina	martín	martina	N;MASC;SG	N;ANIM;ACC;MASC;SG
circo	cirkus	circo	cirkus	N;MASC;SG	N;INAN;NOM;MASC;SG
irene	irene	irene	irene	N;FEM;SG	N;NOM;FEM;SG
bebidas	nápoje	bebida	nápoj	N;FEM;PL	N;INAN;NOM;MASC;PL
bebidas	nápojov	bebida	nápoj	N;FEM;PL	N;INAN;GEN;MASC;PL
bebidas	nápoje	bebida	nápoj	N;FEM;PL	N;INAN;NOM;MASC;PL
bebidas	nápojov	bebida	nápoj	N;FEM;PL	N;INAN;GEN;MASC;PL
caçador	lovec	caçador	lovec	N;MASC;SG	N;ANIM;NOM;MASC;SG
caçador	hunter	caçador	hunter	N;MASC;SG	N;INAN;NOM;MASC;SG
caçador	lovec	caçador	lovec	N;MASC;SG	N;ANIM;NOM;MASC;SG
monge	monk	monge	monk	N;MASC;SG	N;ANIM;NOM;MASC;SG
monge	mních	monge	mní	N;MASC;SG	N;ANIM;NOM;MASC;SG
pôr	daj	pôr	dať	V;NFIN	V;IPFV;IMP;SG;2;POS;FIN
atacado	napadol	atacar	napadnúť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
atacado	zaútočil	atacar	zaútočiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
trigo	pšenica	trigo	pšenica	N;MASC;SG	N;NOM;FEM;SG
trigo	pšenicu	trigo	pšenica	N;MASC;SG	N;ACC;FEM;SG
cenários	scenáre	cenário	scenár	N;MASC;PL	N;INAN;NOM;MASC;PL
cenários	scenárov	cenário	scenár	N;MASC;PL	N;INAN;GEN;MASC;PL
pacote	svorka	pacote	svorka	N;MASC;SG	N;NOM;FEM;SG
pacote	balenie	pacote	balenie	N;MASC;SG	N;NOM;NEUT;SG
pacote	pack	pacote	pack	N;MASC;SG	N;INAN;NOM;MASC;SG
pacote	balíku	pacote	balík	N;MASC;SG	N;INAN;DAT;MASC;SG
pacote	zväzok	pacote	zväzok	N;MASC;SG	N;INAN;NOM;MASC;SG
pacote	balíček	pacote	balíček	N;MASC;SG	N;INAN;NOM;MASC;SG
pacote	balík	pacote	balík	N;MASC;SG	N;INAN;NOM;MASC;SG
pacote	balenie	pacote	balenie	N;MASC;SG	N;NOM;NEUT;SG
silêncio	ticho	silêncio	ticho	N;MASC;SG	N;NOM;NEUT;SG
silêncio	ticha	silêncio	ticho	N;MASC;SG	N;NOM;NEUT;SG
silêncio	mlčanie	silêncio	mlčanie	N;MASC;SG	N;NOM;NEUT;SG
silêncio	ticho	silêncio	ticho	N;MASC;SG	N;NOM;NEUT;SG
buraco	diera	buraco	diera	N;MASC;SG	N;NOM;FEM;SG
definitiva	konečné	definitivo	konečný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
definitiva	definitívneho	definitivo	definitívny	ADJ;FEM;SG	ADJ;GEN;NEUT;SG
nono	deviaty	nono	deviaty	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
nono	deviateho	nono	deviaty	ADJ;MASC;SG	ADJ;GEN;MASC;SG
nono	deviatej	nono	deviaty	ADJ;MASC;SG	ADJ;GEN;FEM;SG
principado	kniežatstvo	principado	kniežatstvo	N;MASC;SG	N;NOM;NEUT;SG
helen	helena	helen	helena	N;FEM;SG	N;NOM;FEM;SG
ascendência	zostup	ascendência	zostup	N;FEM;SG	N;INAN;NOM;MASC;SG
sentiu	cítil	sentir	cítiť	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
sentiu	cítila	sentir	cítiť	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
esperando	čaká	esperar	čakať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
esperando	čakám	esperar	čakať	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN
esperando	čakať	esperar	čakať	V;V.MSDR	V;IPFV;POS;NFIN
esperando	očakáva	esperar	očakávať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
esperando	očakávame	esperar	očakávať	V;V.MSDR	V;IPFV;IND;PL;1;POS;PRS;FIN
esperando	očakávam	esperar	očakávať	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN
esperando	dúfajúc	esperar	dúfať	V;V.MSDR	V;IPFV;POS;V.CVB
esperando	dúfajú	esperar	dúfať	V;V.MSDR	V;IPFV;IND;PL;3;POS;PRS;FIN
madame	madam	madame	madam	N;FEM;SG	N;NOM;FEM;SG
madame	madam	madame	madam	N;FEM;SG	N;NOM;FEM;SG
madame	madame	madame	madať	N;FEM;SG	N;NOM;FEM;SG
carácter	znak	carácter	znak	N;MASC;SG	N;INAN;NOM;MASC;SG
carácter	postava	carácter	postava	N;MASC;SG	N;NOM;FEM;SG
carácter	charakter	carácter	charakter	N;MASC;SG	N;INAN;NOM;MASC;SG
carácter	postavu	carácter	postava	N;MASC;SG	N;ACC;FEM;SG
voltas	kôl	volta	kôl	N;FEM;PL	N;GEN;FEM;PL
voltas	kolá	volta	kolo	N;FEM;PL	N;NOM;NEUT;PL
cap	čiapka	cap	čiapka	N;MASC;SG	N;NOM;FEM;SG
delegado	zástupcu	delegado	zástupca	N;MASC;SG	N;ANIM;ACC;MASC;SG
delegado	námestník	delegado	námestník	N;MASC;SG	N;ANIM;NOM;MASC;SG
delegado	zástupca	delegado	zástupca	N;MASC;SG	N;ANIM;NOM;MASC;SG
funcional	funkčné	funcional	funkčný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
funcional	funkčná	funcional	funkčný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
funcional	funkčný	funcional	funkčný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
amadores	amatéri	amadores	amatér	N;MASC;PL	N;ANIM;NOM;MASC;PL
protecção	ochranu	protecção	ochrana	N;FEM;SG	N;ACC;FEM;SG
protecção	ochrana	protecção	ochrana	N;FEM;SG	N;NOM;FEM;SG
jogado	nehral	jogar	hrať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP
jogado	hralo	jogar	hrať	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
jogado	hrala	jogar	hrať	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
jogado	hral	jogar	hrať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
empresarial	firemné	empresarial	firemný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
empresarial	firemný	empresarial	firemný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
next	budúci	next	budúci	N;MASC;SG	N;ANIM;NOM;MASC;SG
ajudando	pomáhať	ajudar	pomáhať	V;V.MSDR	V;IPFV;POS;NFIN
leves	ľahkých	leve	ľahký	ADJ;MASC;PL	ADJ;GEN;MASC;PL
montevidéu	montevidea	montevidér	montevidea	N;MASC;SG	N;INAN;GEN;MASC;SG
bico	zobák	bico	zobák	N;MASC;SG	N;INAN;NOM;MASC;SG
arranjo	usporiadanie	arranjo	usporiadanie	N;MASC;SG	N;NOM;NEUT;SG
agências	agentúry	agência	agentúra	N;FEM;PL	N;NOM;FEM;PL
agências	agentúr	agência	agentúr	N;FEM;PL	N;GEN;FEM;PL
margaret	margaret	margaret	margaret	N;FEM;SG	N;NOM;FEM;SG
standard	štandard	standard	štandard	N;MASC;SG	N;INAN;NOM;MASC;SG
standard	norma	standard	norma	N;MASC;SG	N;NOM;FEM;SG
adolf	adolf	adolf	adolf	N;MASC;SG	N;ANIM;NOM;MASC;SG
cruzada	križiak	cruzar	križiak	N;FEM;SG	N;INAN;NOM;MASC;SG
chamando	volať	chamar	volať	V;V.MSDR	V;IPFV;POS;NFIN
chamando	volám	chamar	volať	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN
chamando	volá	chamar	volať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
servido	slúžila	servido	slúžiť	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
servido	slúžil	servido	slúžiť	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
bass	basa	bass	basa	N;MASC;SG	N;NOM;FEM;SG
receitas	príjmy	receita	príjmy	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	výnosy	receita	výnos	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	recepty	receita	recept	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	príjmy	receita	príjmy	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	výnosy	receita	výnos	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	príjmy	receita	príjmy	N;FEM;PL	N;INAN;NOM;MASC;PL
receitas	výnosy	receita	výnos	N;FEM;PL	N;INAN;NOM;MASC;PL
devil	diabla	devil	diabol	N;MASC;SG	N;ANIM;NOM;MASC;SG
devil	čert	devil	čert	N;MASC;SG	N;ANIM;NOM;MASC;SG
devil	diabol	devil	diabnuť	N;MASC;SG	N;ANIM;NOM;MASC;SG
pioneiros	priekopníkmi	pioneiro	priekopník	N;MASC;PL	N;ANIM;INS;MASC;PL
complexa	zložitá	complexo	zložitý	ADJ;FEM;SG	ADJ;NOM;FEM;SG
complexa	komplexný	complexo	komplexný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
complexa	zložité	complexo	zložitý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
complexa	komplexné	complexo	komplexný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
formações	tréningy	formação	tréning	N;FEM;PL	N;INAN;NOM;MASC;PL
formações	školenia	formação	školenie	N;FEM;PL	N;NOM;NEUT;PL
formações	formácie	formação	formácia	N;FEM;PL	N;NOM;FEM;PL
exportação	export	exportação	export	N;FEM;SG	N;INAN;NOM;MASC;SG
exportação	vývoz	exportação	vývoz	N;FEM;SG	N;INAN;NOM;MASC;SG
exportação	export	exportação	export	N;FEM;SG	N;INAN;NOM;MASC;SG
exportação	vývoz	exportação	vývoz	N;FEM;SG	N;INAN;NOM;MASC;SG
exportação	vývoz	exportação	vývoz	N;FEM;SG	N;INAN;NOM;MASC;SG
exportação	export	exportação	export	N;FEM;SG	N;INAN;NOM;MASC;SG
incluídos	zahrnúť	incluir	zahrnúť	V;MASC;PL;V.PTCP	V;PFV;POS;NFIN
constituinte	zložka	constituinte	zložka	N;MASC;SG	N;NOM;FEM;SG
forever	forever	forever	forever	N;MASC;SG	N;NOM;MASC;SG
cratera	kráter	craterar	kráter	N;FEM;SG	N;INAN;NOM;MASC;SG
hábito	zvyku	hábito	zvyk	N;MASC;SG	N;INAN;GEN;MASC;SG
hábito	zvyk	hábito	zvyk	N;MASC;SG	N;INAN;NOM;MASC;SG
detetive	detektív	detetive	detektív	N;MASC;SG	N;ANIM;NOM;MASC;SG
detetive	detektíva	detetive	detektív	N;MASC;SG	N;ANIM;ACC;MASC;SG
detetive	detektívka	detetive	detektívka	N;MASC;SG	N;NOM;FEM;SG
lagoas	rybníky	lagoa	rybník	N;FEM;PL	N;INAN;NOM;MASC;PL
lagoas	lagúny	lagoa	lagúna	N;FEM;PL	N;NOM;FEM;PL
restauro	obnova	restauro	obnova	N;MASC;SG	N;NOM;FEM;SG
restauro	obnovenie	restauro	obnovenie	N;MASC;SG	N;NOM;NEUT;SG
publicamente	verejne	publicamente	verejne	ADV	ADV
levantamento	zdvíhanie	levantamento	zdvíhanie	N;MASC;SG	N;NOM;NEUT;SG
cumprimento	dodržiavanie	cumprimento	dodržiavanie	N;MASC;SG	N;NOM;NEUT;SG
cumprimento	súlad	cumprimento	súlad	N;MASC;SG	N;INAN;NOM;MASC;SG
cumprimento	uvítanie	cumprimento	uvítanie	N;MASC;SG	N;NOM;NEUT;SG
cumprimento	pozdrav	cumprimento	pozdrav	N;MASC;SG	N;INAN;NOM;MASC;SG
cumprimento	naplnenie	cumprimento	naplnenie	N;MASC;SG	N;NOM;NEUT;SG
sacramento	sacramento	sacramento	sacramento	N;MASC;SG	N;INAN;NOM;MASC;SG
sacramento	sviatosť	sacramento	sviatosť	N;MASC;SG	N;NOM;FEM;SG
linhagem	rodokmeň	linhagem	rodokmeň	N;FEM;SG	N;INAN;NOM;MASC;SG
linhagem	rodostrom	linhagem	rodostrý	N;FEM;SG	N;INAN;INS;MASC;SG
linhagem	rodokmeň	linhagem	rodokmeň	N;FEM;SG	N;INAN;NOM;MASC;SG
temporariamente	prechodne	temporariamente	prechodne	ADV	ADV
temporariamente	dočasne	temporariamente	dočasne	ADV	ADV
temporariamente	dočasne	temporariamente	dočasne	ADV	ADV
póvoa	póvoa	póvoa	póvoa	N;FEM;SG	N;NOM;FEM;SG
incluídas	zahrnúť	incluir	zahrnúť	V;FEM;PL;V.PTCP	V;PFV;POS;NFIN
interpretações	interpretácie	interpretação	interpretácia	N;FEM;PL	N;NOM;FEM;PL
alerta	zápis	alerta	zápis	N;MASC;SG	N;INAN;NOM;MASC;SG
alerta	upozornenie	alerta	upozornenie	N;MASC;SG	N;NOM;NEUT;SG
rotas	trasy	roto	tri	N;FEM;PL	N;NOM;FEM;PL
rotas	trás	roto	trás	N;FEM;PL	N;GEN;FEM;PL
rotas	cesty	roto	cesta	N;FEM;PL	N;NOM;FEM;PL
joinville	joinville	joinville	joinville	N;MASC;SG	N;NOM;FEM;SG
islândia	island	islândia	island	N;FEM;SG	N;ANIM;NOM;MASC;SG
perna	noha	perna	noha	N;FEM;SG	N;NOM;FEM;SG
perna	nohe	perna	noha	N;FEM;SG	N;DAT;FEM;SG
perna	nohu	perna	noha	N;FEM;SG	N;ACC;FEM;SG
saindo	odchádzajú	sair	odchádzať	V;V.MSDR	V;IPFV;IND;PL;3;POS;PRS;FIN
saindo	odchádza	sair	odchádzať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
haiti	haiti	haitir	haiti	N;MASC;SG	N;NOM;FEM;SG
habitação	ubytovanie	habitação	ubytovanie	N;FEM;SG	N;NOM;NEUT;SG
habitação	bývanie	habitação	bývanie	N;FEM;SG	N;NOM;NEUT;SG
mágica	mágia	mágico	mágia	N;FEM;SG	N;NOM;FEM;SG
mágica	kúzlo	mágico	kúzlo	N;FEM;SG	N;NOM;NEUT;SG
oitavas	oktáv	oitavo	oktáv	N;FEM;PL	N;GEN;FEM;PL
seul	soule	seul	souľa	N;MASC;SG	N;NOM;FEM;SG
dever	povinnosť	dever	povinnosť	N;MASC;SG	N;NOM;FEM;SG
dever	clo	dever	clo	N;MASC;SG	N;INAN;NOM;MASC;SG
repressão	potláčanie	repressão	potláčanie	N;FEM;SG	N;NOM;NEUT;SG
folk	folk	folk	folk	N;MASC;SG	N;INAN;NOM;MASC;SG
einstein	einstein	einstein	einstein	N;MASC;SG	N;ANIM;NOM;MASC;SG
pimenta	korenie	pimenta	korenie	N;FEM;SG	N;NOM;NEUT;SG
quarteto	kvarteto	quarteto	kvartet	N;MASC;SG	N;INAN;NOM;MASC;SG
adicionado	pridal	adicionar	pridať	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
comandou	velil	comandar	veliť	V;IND;SG;3;PST;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
discovery	objavenie	discovery	objavenie	N;MASC;SG	N;NOM;NEUT;SG
discovery	objav	discovery	objav	N;MASC;SG	N;INAN;NOM;MASC;SG
model	model	model	model	N;MASC;SG	N;INAN;NOM;MASC;SG
model	vzor	model	vzor	N;MASC;SG	N;INAN;NOM;MASC;SG
model	modelka	model	modelka	N;MASC;SG	N;NOM;FEM;SG
chelsea	chelsea	chelsea	chelsea	N;MASC;SG	N;ANIM;NOM;MASC;SG
hero	hrdinom	hero	hrdina	N;MASC;SG	N;ANIM;INS;MASC;SG
hero	hrdinu	hero	hrdina	N;MASC;SG	N;ANIM;ACC;MASC;SG
hero	hrdina	hero	hrdina	N;MASC;SG	N;ANIM;NOM;MASC;SG
irregular	nerovnomerný	irregular	nerovnomerný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
irregular	nepravidelný	irregular	nepravidelný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
uniformes	uniformy	uniforme	uniforma	N;MASC;PL	N;NOM;FEM;PL
uniformes	uniformy	uniforme	uniforma	N;MASC;PL	N;NOM;FEM;PL
junção	zlúčenie	junção	zlúčenie	N;FEM;SG	N;NOM;NEUT;SG
junção	križovatke	junção	križovatka	N;FEM;SG	N;DAT;FEM;SG
junção	križovatka	junção	križovatko	N;FEM;SG	N;NOM;FEM;SG
hermann	hermann	hermann	hermann	N;MASC;SG	N;ANIM;NOM;MASC;SG
vendida	predal	vender	predať	V;FEM;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
porquê	prečo	porquê	prečo	ADV	ADV
claudia	klaudia	claudia	klaudiť	N;FEM;SG	N;NOM;FEM;SG
claudia	claudia	claudia	claudiť	N;FEM;SG	N;NOM;FEM;SG
tendências	trendy	tendência	trend	N;FEM;PL	N;INAN;NOM;MASC;PL
tendências	tendencie	tendência	tendencia	N;FEM;PL	N;NOM;FEM;PL
relativo	relatívny	relativo	relatívny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
relativo	relatívna	relativo	relatívny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
julie	júlia	julie	júlia	N;FEM;SG	N;NOM;FEM;SG
pilares	piliere	pilar	pilier	N;MASC;PL	N;INAN;NOM;MASC;PL
pilares	pilierov	pilar	pilier	N;MASC;PL	N;INAN;GEN;MASC;PL
pilares	stĺpy	pilar	stĺp	N;MASC;PL	N;INAN;NOM;MASC;PL
caracterizada	charakterizovať	caracterizar	charakterizovať	V;FEM;SG;V.PTCP	V;IPFV;POS;NFIN
dialeto	dialekt	dialeto	dialekt	N;MASC;SG	N;INAN;NOM;MASC;SG
chuck	chucka	chuck	chucko	N;MASC;SG	N;ANIM;ACC;MASC;SG
devidamente	náležite	devidamente	náležit	ADV	ADV
devidamente	riadne	devidamente	riadne	ADV	ADV
investigar	vyšetrovať	investigar	vyšetrovať	V;NFIN	V;IPFV;POS;NFIN
investigar	prešetriť	investigar	prešetriť	V;NFIN	V;PFV;POS;NFIN
investigar	vyšetriť	investigar	vyšetriť	V;NFIN	V;PFV;POS;NFIN
senadores	senátori	senador	senátor	N;MASC;PL	N;ANIM;NOM;MASC;PL
canhões	delá	canhão	delo	N;MASC;PL	N;NOM;NEUT;PL
canhões	delá	canhão	delo	N;MASC;PL	N;NOM;NEUT;PL
praças	námestia	praça	námestie	N;FEM;PL	N;NOM;NEUT;PL
barreiras	zábrany	barreira	zábrana	N;FEM;PL	N;NOM;FEM;PL
barreiras	bariéry	barreira	bariéra	N;FEM;PL	N;INAN;NOM;MASC;PL
barreiras	prekážky	barreira	prekážka	N;FEM;PL	N;NOM;FEM;PL
voar	letieť	voar	letieť	V;NFIN	V;IPFV;POS;NFIN
voar	letia	voar	letieť	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
voar	lietať	voar	lietať	V;NFIN	V;IPFV;POS;NFIN
empire	ríša	empire	ríša	N;MASC;SG	N;NOM;FEM;SG
empire	impérium	empire	impérium	N;MASC;SG	N;NOM;NEUT;SG
empire	ríši	empire	ríš	N;MASC;SG	N;DAT;FEM;SG
doação	darovanie	doação	darovanie	N;FEM;SG	N;NOM;NEUT;SG
doação	darcovstvo	doação	darcovstvo	N;FEM;SG	N;NOM;NEUT;SG
dieta	strava	dieta	strava	N;FEM;SG	N;NOM;FEM;SG
dieta	diéta	dieta	diéta	N;FEM;SG	N;NOM;FEM;SG
mercury	ortuť	mercury	ortuť	N;MASC;SG	N;NOM;FEM;SG
mercury	ortuti	mercury	ortuti	N;MASC;SG	N;INAN;GEN;MASC;SG
gabriela	gabriella	gabriela	gabrielť	N;FEM;SG	N;NOM;FEM;SG
gabriela	gabriela	gabriela	gabrieť	N;FEM;SG	N;NOM;FEM;SG
match	zápas	match	zápas	N;MASC;SG	N;INAN;NOM;MASC;SG
