kategória	kategori	kategória	kategori	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
časopisu	tidsskrift	časopis	tidsskrift	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
časopisu	blad	časopis	blad	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
časopisu	magasin	časopis	magasin	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
socha	skulptur	socha	skulptur	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
socha	statuen	socha	statue	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
socha	statue	socha	statue	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hudbu	musik	hudba	musik	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
hudbu	musikken	hudba	musik	N;ACC;FEM;SG	N;DEF;MASC+FEM;SG
festival	festival	festival	festival	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
dosahuje	opnår	dosahovať	opnår	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
technické	teknisk	technický	teknisk	ADJ;NOM;NEUT;SG	ADJ;INDF;SG
úsek	strækning	úsek	strækning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úsek	stræk	úsek	stræk	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
úsek	afdeling	úsek	afdeling	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úsek	sektion	úsek	sektion	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úsek	afsnittet	úsek	afsnitte	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
úsek	afsnit	úsek	afsnit	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
úsek	segment	úsek	segment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
úsek	rum	úsek	rum	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
úsek	segment	úsek	segment	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
úsek	indslag	úsek	indslag	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
severne	nord	severne	nord	N;NOM;FEM;PL	N;INDF
noviny	dagblade	noviny	dagblad	N;NOM;FEM;PL	N;INDF;NEUT;PL
noviny	aviser	noviny	avis	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
objekt	genstand	objekt	genstand	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
objekt	objekt	objekt	objekt	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
slnko	sol	slnko	sol	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
slnko	solen	slnko	sol	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
lodí	skibe	loď	skib	N;GEN;FEM;PL	N;INDF;NEUT;PL
účastníci	deltagere	účastník	deltager	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
účastníci	deltagerne	účastník	deltager	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
účastníci	deltagere	účastník	deltager	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
autorov	forfatterne	autor	forfatter	N;ANIM;GEN;MASC;PL	N;DEF;MASC+FEM;PL
autorov	ophavsmænd	autor	ophavsmand	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
autorov	forfattere	autor	forfatter	N;ANIM;GEN;MASC;PL	N;INDF;MASC+FEM;PL
znova	igen	znova	igen	ADV	ADV
slúžil	tjent	slúžiť	tjene	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
slúžil	serveret	slúžiť	servere	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
slúžil	forkyndt	slúžiť	forkynde	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
slúžil	afsonet	slúžiť	afson	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
politika	politik	politika	politik	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
politika	politik	politika	politik	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
špeciálne	særligt	špeciálne	særligt	ADV	ADV
špeciálne	særlig	špeciálne	særlig	ADV	ADV
zloženie	komposition	zloženie	komposition	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
zloženie	sammensætning	zloženie	sammensætning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
poskytuje	giver	poskytovať	give	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
poskytuje	leverer	poskytovať	levere	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
poskytuje	sørger	poskytovať	sørge	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
učiteľ	læreren	učiteľ	lærer	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
zlatá	sød	zlatý	sød	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
zlatá	sødt	zlatý	sød	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
zlatá	gyldent	zlatý	gylden	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
národov	nationer	národ	nation	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
národov	nationers	národ	nation	N;INAN;GEN;MASC;PL	N;GEN;INDF;MASC+FEM;PL
národov	folkeslag	národ	folkeslag	N;INAN;GEN;MASC;PL	N;INDF;NEUT;PL
národov	befolkninger	národ	befolkning	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
dôvodov	grunde	dôvod	grund	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
dôvodov	årsager	dôvod	årsag	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
dôvodov	begrundelser	dôvod	begrundelse	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
hlas	stemme	hlas	stemme	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
hodnota	værdien	hodnota	værdi	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
hodnota	værdi	hodnota	værdi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kmeň	stamme	kmeň	stamme	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
kmeň	stamme	kmeň	stamme	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
kmeň	stammen	kmeň	stam	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
herečky	skuespillerinder	herečka	skuespillerinde	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
stretnutia	sessioner	stretnutie	session	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
stretnutia	samlinger	stretnutie	samling	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
stretnutia	udnævnelser	stretnutie	udnævnelse	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
stretnutia	aftaler	stretnutie	aftale	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
aktivity	aktiviteterne	aktivita	aktivitet	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
aktivity	aktiviteter	aktivita	aktivitet	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
franche	franche	franch	franche	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
ostrovov	øerne	ostrov	øerne	N;INAN;GEN;MASC;PL	N;DEF;NEUT;PL
ostrovov	øer	ostrov	øe	N;INAN;GEN;MASC;PL	N;INDF;NEUT;PL
dušan	dusan	dušan	dusan	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
provincii	provins	provincia	provins	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
provincii	provinsen	provincia	provins	N;DAT;FEM;SG	N;DEF;MASC+FEM;SG
comté	comté	comtý	comté	N;NOM;MASC;SG	N;INDF;MASC+FEM;SG
výraz	udtryk	výraz	udtryk	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
červená	rødt	červený	rød	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
červená	rød	červený	rød	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
správne	rigtigt	správne	rigtigt	ADV	ADV
čierna	sort	čierny	sort	ADJ;NOM;FEM;SG	ADJ;INDF;SG
vidieť	se	vidieť	se	V;IPFV;POS;NFIN	V;NFIN;ACT
hore	ovenpå	hore	ovenpå	ADV	ADV
značne	betragteligt	značne	betragtelig	ADV	ADV
značne	betydeligt	značne	betydeligt	ADV	ADV
hnutie	bevægelighed	hnutie	bevægelighed	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hnutie	flytning	hnutie	flytning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hnutie	bevægelse	hnutie	bevægelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
doslova	bogstaveligt	doslova	bogstaveligt	ADV	ADV
bunky	cellerne	bunka	celler	N;NOM;FEM;PL	N;DEF;NEUT;PL
bunky	solceller	bunka	solcel	N;NOM;FEM;PL	N;INDF;NEUT;PL
bunky	celler	bunka	celler	N;NOM;FEM;PL	N;INDF;NEUT;PL
administratívne	administrativ	administratívne	administrativ	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
športové	sportslig	športový	sportslig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
čoskoro	snart	čoskoro	snart	ADV	ADV
skratka	forkortelse	skratka	forkortelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
skratka	akronym	skratka	akronym	N;NOM;FEM;SG	N;INDF;NEUT;SG
skratka	forkortelse	skratka	forkortelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
skratka	genvej	skratka	genvej	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hrať	spille	hrať	spille	V;IPFV;POS;NFIN	V;NFIN;ACT
hrať	leger	hrať	lege	V;IPFV;POS;NFIN	V;IND;PRS;FIN;ACT
hrať	spiller	hrať	spille	V;IPFV;POS;NFIN	V;IND;PRS;FIN;ACT
hrať	spille	hrať	spille	V;IPFV;POS;NFIN	V;NFIN;ACT
ferdinand	ferdinand	ferdinand	ferdinand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
sezóna	årstid	sezón	årstid	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sezóna	sæsonen	sezón	sæson	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
sezóna	sæson	sezón	sæson	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
bitky	slåskampe	bitka	slåskampe	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
bitky	kampe	bitka	kamp	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
bitky	kampe	bitka	kamp	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
motora	motoren	motor	motor	N;INAN;GEN;MASC;SG	N;DEF;MASC+FEM;SG
motora	motor	motor	motor	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
boj	kamp	boj	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
boj	kamp	boj	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
boj	kamp	boj	kamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
boj	slåskamp	boj	slåskamp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
porazil	besejret	poraziť	besejre	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
porazil	slået	poraziť	slå	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
porazil	besejrede	poraziť	besejre	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
vecí	ting	vec	ting	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
vecí	tingene	vec	ting	N;GEN;FEM;PL	N;DEF;MASC+FEM;PL
júni	juni	jún	juni	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
júni	june	jún	jun	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pásmo	band	pásmo	band	N;NOM;NEUT;SG	N;INDF;NEUT;SG
pásmo	bandet	pásmo	band	N;NOM;NEUT;SG	N;DEF;NEUT;SG
pásmo	orkester	pásmo	orkester	N;NOM;NEUT;SG	N;INDF;NEUT;SG
dĺžku	længde	dĺžka	længde	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
dĺžku	længden	dĺžka	længde	N;ACC;FEM;SG	N;DEF;MASC+FEM;SG
nižšie	nedenfor	nízko	nedenfor	ADV;CMPR	ADV
nižšie	under	nízko	under	ADV;CMPR	ADV
nižšie	nedenunder	nízko	nedenunder	ADV;CMPR	ADV
divákov	tilskuere	divák	tilskuer	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
divákov	seere	divák	seer	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
divákov	seerne	divák	seer	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
viedeň	wiener	viedeň	wiener	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vzťahu	relation	vzťah	relation	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
vzťahu	forholdet	vzťah	forhold	N;INAN;DAT;MASC;SG	N;DEF;NEUT;SG
vzťahu	forhold	vzťah	forhold	N;INAN;DAT;MASC;SG	N;INDF;NEUT;SG
panna	jomfruen	panna	jomfrue	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
dna	dna	dno	dna	N;NOM;NEUT;SG	N;INDF;NEUT;SG
pilot	styrmand	pilot	styrmand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pilot	pilot	pilot	pilot	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
provincia	provins	provincie	provins	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
provincia	provinsen	provincie	provins	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
žena	kvinden	žena	kvinde	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
žena	kvinde	žena	kvinde	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
žena	hunkøn	žena	hunkøn	N;NOM;FEM;SG	N;INDF;NEUT;SG
žena	kvinde	žena	kvinde	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
žena	konen	žena	kone	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
žena	kone	žena	kone	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
žena	hustru	žena	hustru	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
situácia	situation	situácia	situation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
situácia	situationen	situácia	situation	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
predpokladá	antages	predpokladať	antage	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN;PASS
predpokladá	forudsætter	predpokladať	forudsætte	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
predpokladá	antager	predpokladať	antage	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
sila	styrke	sila	styrke	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sila	modstandsdygtighed	sila	modstandsdygtighed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
sila	kraft	sila	kraft	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
dieťa	baby	dieťa	baby	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dieťa	skat	dieťa	skat	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dieťa	knægten	dieťa	knægt	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
dieťa	dreng	dieťa	dreng	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dieťa	knægt	dieťa	knægt	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dieťa	kid	dieťa	kid	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dieťa	barn	dieťa	barn	N;NOM;NEUT;SG	N;INDF;NEUT;SG
ústav	instituttet	ústav	institut	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
ústav	institute	ústav	institut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ústav	institut	ústav	institut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
mierne	nogenlunde	mierne	nogenlunde	ADV	ADV
mierne	lidt	mierne	lidt	ADV	ADV
vedenie	management	vedenie	management	N;NOM;NEUT;SG	N;INDF;NEUT;SG
vedenie	forvaltning	vedenie	forvaltning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vedenie	ledelsen	vedenie	ledelse	N;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
vedenie	ledelse	vedenie	ledelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vedenie	lederskab	vedenie	lederskab	N;NOM;NEUT;SG	N;INDF;NEUT;SG
vedenie	ledelse	vedenie	ledelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vedenie	føring	vedenie	føring	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
vedenie	bly	vedenie	bly	N;NOM;NEUT;SG	N;INDF;NEUT;SG
arena	arena	arena	arena	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
stredná	mellemstor	stredný	mellemstor	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
stredná	centralt	stredný	centralt	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
stredná	moderat	stredný	moderat	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
skončila	endt	skončiť	ende	V;PFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
skončila	afsluttet	skončiť	afslutte	V;PFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
skončila	sluttede	skončiť	slutte	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
skončila	afsluttede	skončiť	afslutte	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
referencie	henvisninger	referencia	henvisning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
referencie	referencer	referencia	reference	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
plochy	overflader	plocha	overflade	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
plochy	flader	plocha	flade	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
plochy	områder	plocha	område	N;NOM;FEM;PL	N;INDF;NEUT;PL
plochy	arealer	plocha	areal	N;NOM;FEM;PL	N;INDF;NEUT;PL
plochy	skriveborde	plocha	skrivebord	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
schopnosť	kapacitet	schopnosť	kapacitet	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schopnosť	evne	schopnosť	evne	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schopnosť	formåen	schopnosť	formåen	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
schopnosť	evnen	schopnosť	evne	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
schopnosť	evne	schopnosť	evne	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
končí	slutter	končiť	slutte	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
končí	ender	končiť	ende	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
svetlo	lys	svetlo	lys	N;NOM;NEUT;SG	N;INDF;NEUT;SG
doba	tidsrum	doba	tidsrum	N;NOM;FEM;SG	N;INDF;NEUT;SG
doba	periode	doba	periode	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
doba	perioden	doba	periode	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
doba	tid	doba	tid	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
doba	tidspunkt	doba	tidspunkt	N;NOM;FEM;SG	N;INDF;NEUT;SG
doba	gang	doba	gang	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
doba	klokkeslæt	doba	klokkeslæt	N;NOM;FEM;SG	N;INDF;NEUT;SG
doba	tiden	doba	tid	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
medzinárodný	international	medzinárodný	international	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
medzinárodný	internationalt	medzinárodný	international	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;NEUT;SG
relatívne	relativ	relatívny	relativ	ADV	ADV
budov	bygningers	budova	bygning	N;GEN;FEM;PL	N;GEN;INDF;MASC+FEM;PL
budov	bygninger	budova	bygning	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
budov	bygningerne	budova	bygning	N;GEN;FEM;PL	N;DEF;MASC+FEM;PL
budov	ejendomme	budova	ejendom	N;GEN;FEM;PL	N;INDF;MASC+FEM;PL
príklad	eksempel	príklad	eksempel	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
futbal	fodbold	futbať	fodbold	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
futbal	fodbold	futbať	fodbold	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
futbal	football	futbať	football	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
galéria	galleriet	galéria	galleri	N;NOM;FEM;SG	N;DEF;NEUT;SG
galéria	galleri	galéria	galleri	N;NOM;FEM;SG	N;INDF;NEUT;SG
osoba	person	osoba	person	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
osady	boligområder	osada	boligområder	N;NOM;FEM;PL	N;INDF;NEUT;PL
osady	bosættelser	osada	bosættelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
mohla	kunne	môcť	kunne	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
astronómia	astronomi	astronómia	astronomi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hrala	spillet	hrať	spille	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
hrala	afspillet	hrať	afspil	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
hrala	spillede	hrať	spille	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
vlastný	egen	vlastný	egen	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC+FEM;SG
vlastný	eget	vlastný	egen	ADJ;ANIM;NOM;MASC;SG	ADJ;NEUT;SG
názor	udtalelse	názor	udtalelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
postava	tegn	postava	tegn	N;NOM;FEM;SG	N;INDF;NEUT;SG
postava	karakter	postava	karakter	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
vytvorili	oprettede	vytvoriť	oprette	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
škoda	medlidenhed	škoda	medlidenhed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
škoda	škoda	škoda	škoda	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
autora	forfatteren	autor	forfatter	N;ANIM;ACC;MASC;SG	N;DEF;MASC+FEM;SG
autora	forfatter	autor	forfatter	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
autora	forslagsstiller	autor	forslagsstiller	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
autora	ophavsmand	autor	ophavsmand	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
pohára	kop	pohár	kop	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
pohára	pokalen	pohár	pokal	N;INAN;GEN;MASC;SG	N;DEF;MASC+FEM;SG
pohára	cup	pohár	cup	N;INAN;GEN;MASC;SG	N;INDF;MASC+FEM;SG
gólov	målsætninger	gól	målsætning	N;INAN;GEN;MASC;PL	N;INDF;MASC+FEM;PL
fakulty	fakulteter	fakulta	fakulteter	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
fakulty	fakulteter	fakulta	fakulteter	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
trate	strækninger	triata	strækning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
trate	linier	triata	linie	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
trate	linjer	triata	linje	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
znaky	karakterer	znak	karakter	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
znaky	figurer	znak	figur	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
znaky	skilte	znak	skille	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
čierny	sort	čierny	sort	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;SG
post	indlæg	post	indlæg	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
post	opslag	post	opslag	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
post	post	post	post	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
objavila	opdagede	objaviť	opdage	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
objavila	opdaget	objaviť	opdage	V;PFV;FEM;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pracuje	arbejder	pracovať	arbejde	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
pracuje	virker	pracovať	virke	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
pracuje	arbejder	pracovať	arbejde	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
maďarský	ungarsk	maďarský	ungarsk	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;SG
väčší	større	veľký	stor	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;CMPR
väčší	større	veľký	stor	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;CMPR
väčší	støre	veľký	støre	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;CMPR
väčší	større	veľký	stor	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;CMPR
plocha	areal	plocha	areal	N;NOM;FEM;SG	N;INDF;NEUT;SG
plocha	område	plocha	område	N;NOM;FEM;SG	N;INDF;NEUT;SG
plocha	skrivebord	plocha	skrivebord	N;NOM;FEM;SG	N;INDF;NEUT;SG
plocha	computer	plocha	compute	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
plocha	desktop	plocha	desktop	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	fundraiser	zbierka	fundraise	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	samling	zbierka	samling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	opsamling	zbierka	opsamling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	afhentning	zbierka	afhentning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	indsamling	zbierka	indsamling	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
zbierka	opkrævning	zbierka	opkrævning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
biely	hvid	biely	hvid	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
biely	hvidt	biely	hvid	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
umiestnené	beliggende	umiestnený	beliggende	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ
vstup	entré	vstup	entré	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
