som	wie	som	wie	ADP	ADP
hellige	heilige	hellige	heilig	ADJ;PL	ADJ;NOM;FEM;PL
hellige	heiligen	hellige	heilig	ADJ;PL	ADJ
hellige	heiliger	hellige	heilig	ADJ;PL	ADJ
hellige	heilig	hellige	heilig	ADJ;PL	ADJ
hellige	heilige	hellige	heilig	ADJ;PL	ADJ;NOM;FEM;PL
hellige	heiligen	hellige	heilig	ADJ;PL	ADJ
hellige	heiliger	hellige	heilig	ADJ;PL	ADJ
danner	bilden	dann	bilden	V;IND;PRS;FIN	V;NFIN
samling	versammlung	samling	versammlung	N;INDF;FEM;SG	N;NOM;FEM;SG
samling	sammlung	samling	sammlung	N;INDF;FEM;SG	N;NOM;FEM;SG
samling	erhebung	samling	Erhebung	N;INDF;FEM;SG	N;NOM;FEM;SG
penger	geld	penge	geld	N;INDF;MASC;SG	N;NOM;NEUT;SG
lik	karosserie	lik	karosserie	ADJ;INDF;SG	ADJ
lik	leichnam	lik	leichnam	ADJ;INDF;SG	ADJ
lik	leiche	lik	leiche	ADJ;INDF;SG	ADJ;NOM;FEM;SG
vis	ansicht	vis	ansechen	N;INDF;NEUT;SG	N
vis	darstellung	vis	darstellung	N;INDF;NEUT;SG	N;NOM;FEM;SG
vis	show	vis	show	N;INDF;NEUT;SG	N
populære	populäre	populær	populär	ADJ;PL	ADJ;NOM;FEM;PL
populære	beliebte	populær	beliebt	ADJ;PL	ADJ;NOM;FEM;PL
populære	beliebt	populær	belieben	ADJ;PL	ADJ
populære	beliebter	populær	beliebter	ADJ;PL	ADJ
populære	angesagt	populær	ansagen	ADJ;PL	ADJ
delta	mitmachen	delta	mitmachen	V;NFIN	V;NFIN
delta	teilnehmen	delta	teilnehmen	V;NFIN	V;NFIN
delta	mitwirken	delta	mitwirken	V;NFIN	V;NFIN
delta	beteiligen	delta	beteiligen	V;NFIN	V;NFIN
delta	teilnehmen	delta	teilnehmen	V;NFIN	V;NFIN
størrelse	größe	størrelse	groß	N;INDF;MASC;SG	N;NOM;FEM;SG
opprinnelse	herkunft	opprinnelse	herkunft	N;INDF;MASC;SG	N;NOM;FEM;SG
nødvendig	erforderlich	nødvendig	erforderlich	ADJ;INDF;NEUT;SG	ADJ
nødvendig	notwendig	nødvendig	notwendig	ADJ;INDF;NEUT;SG	ADJ
nødvendig	nötig	nødvendig	nötig	ADJ;INDF;NEUT;SG	ADJ
vinner	sieg	vinne	seigen	N;INDF;MASC;SG	N;NOM;SG
vinner	gewinn	vinne	gewinn	N;INDF;MASC;SG	N
club	club	club	club	N;INDF;MASC;SG	N;NOM
club	klub	club	klub	N;INDF;MASC;SG	N;NOM;MASC;SG
republikken	republik	republikk	republik	N;DEF;MASC;SG	N;NOM;FEM;SG
kontakt	kontakt	kontakt	kontakt	N;INDF;MASC;SG	N;NOM;SG
sju	sieben	sju	sieben	NUM;PL	NUM
blå	blau	blå	blau	ADJ;INDF;SG	ADJ
blå	blauen	blå	blau	ADJ;INDF;SG	ADJ
sannsynligvis	wohl	sannsynligvis	wohl	ADV	ADV
stat	staat	stat	staaen	N;INDF;MASC;SG	N
standard	voreinstellung	standard	voreinstellung	N;INDF;MASC;SG	N;NOM;FEM;SG
standard	standardeinstellung	standard	standardeinstellung	N;INDF;MASC;SG	N;NOM;FEM;SG
hundre	einhundert	hundre	einhundern	NUM;PL	NUM
hundre	hundert	hundre	hundert	NUM;PL	NUM
japansk	japanisch	japansk	japanisch	ADJ;INDF;SG	ADJ
japansk	japaner	japansk	japaner	ADJ;INDF;SG	ADJ
japansk	japanischer	japansk	japanisch	ADJ;INDF;SG	ADJ
tidlige	früh	tidlig	früh	ADJ;PL	ADJ
tidlige	frühen	tidlig	früh	ADJ;PL	ADJ
tidlige	früher	tidlig	früher	ADJ;PL	ADJ
typisk	typisches	typisk	typisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
typisk	typischer	typisk	typisch	ADJ;INDF;NEUT;SG	ADJ
typisk	typisch	typisk	typisch	ADJ;INDF;NEUT;SG	ADJ
typisk	typischen	typisk	typisch	ADJ;INDF;NEUT;SG	ADJ
helst	vorzugsweise	helst	vorzugsweise	ADV	ADV
helst	möglichst	helst	möglichst	ADV	ADV
utdannelse	ausbildung	utdannelse	ausbildung	N;INDF;MASC;SG	N;FEM;SG
utdannelse	erziehung	utdannelse	erziehung	N;INDF;MASC;SG	N;NOM;FEM;SG
nasjonal	nationaler	nasjonal	national	ADJ;INDF;SG	ADJ
nasjonal	nationalen	nasjonal	national	ADJ;INDF;SG	ADJ;NOM
nasjonal	national	nasjonal	national	ADJ;INDF;SG	ADJ
stemme	abstimmung	stemme	abstimmung	N;INDF;FEM;SG	N;NOM;FEM;SG
ski	skigebiete	ski	skigebiet	N;INDF;MASC;SG	N;NOM;SG
ung	jung	ung	jung	ADJ;INDF;SG	ADJ
ung	jungen	ung	jung	ADJ;INDF;SG	ADJ
ung	jugend	ung	jugend	ADJ;INDF;SG	ADJ
dekker	umfasst	dekke	umfassen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
dekker	deckt	dekke	decken	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
dekker	abdecken	dekke	abdecken	V;IND;PRS;FIN	V;NFIN
rom	zimmer	rom	zimmer	N;INDF;NEUT;SG	N
rom	zimmer	rom	zimmer	N;INDF;NEUT;SG	N
kvinnelige	weiblich	kvinnelig	weiblich	ADJ;PL	ADJ
kvinnelige	weibliche	kvinnelig	weiblich	ADJ;PL	ADJ;NOM;FEM;PL
representerer	repräsentieren	representere	repräsentieren	V;IND;PRS;FIN	V;NFIN
representerer	repräsentieren	representere	repräsentieren	V;IND;PRS;FIN	V;NFIN
representerer	repräsentiert	representere	repräsentieren	V;IND;PRS;FIN	V;V.PTCP
representerer	vertreten	representere	vertreten	V;IND;PRS;FIN	V;V.PTCP
representerer	vertritt	representere	vertreten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
representerer	repräsentiert	representere	repräsentieren	V;IND;PRS;FIN	V;V.PTCP
klassisk	klassisch	klassisk	klassisch	ADJ;INDF;NEUT;SG	ADJ
klassisk	klassiker	klassisk	klassik	ADJ;INDF;NEUT;SG	ADJ
klassisk	klassisch	klassisk	klassisch	ADJ;INDF;NEUT;SG	ADJ
klassisk	klassiker	klassisk	klassik	ADJ;INDF;NEUT;SG	ADJ
nedre	unteren	nedre	unter	ADJ;CMPR	ADJ
nedre	niedriger	nedre	niedrig	ADJ;CMPR	ADJ
nedre	tiefer	nedre	tief	ADJ;CMPR	ADJ
omtale	überprüfung	omtale	überprüfung	N;INDF;FEM;SG	N;NOM;FEM;SG
omtale	erwähnung	omtale	Erwähnung	N;INDF;FEM;SG	N;NOM;FEM;SG
møter	trifft	møte	treffen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
møter	erfüllt	møte	erfüllen	V;IND;PRS;FIN	V;V.PTCP
møter	treffen	møte	treffen	V;IND;PRS;FIN	V;NFIN
møter	sitzungen	møte	sitzung	V;IND;PRS;FIN	V;NFIN
selskap	firma	selskap	firma	N;INDF;NEUT;SG	N;NOM;FEM;SG
private	privater	privat	privat	ADJ;PL	ADJ
private	privat	privat	privat	ADJ;PL	ADJ
private	privaten	privat	privat	ADJ;PL	ADJ;PL
private	private	privat	privat	ADJ;PL	ADJ;NOM;FEM;PL
innflytelse	beeinflussung	innflytels	beeinflussung	N;INDF;MASC;SG	N;NOM;FEM;SG
innflytelse	einfluß	innflytels	einfluß	N;INDF;MASC;SG	N
innhold	inhalte	innhold	inhalt	N;INDF;NEUT;SG	N
innhold	inhalte	innhold	inhalt	N;INDF;NEUT;SG	N
innsats	aufwand	innsats	aufwinden	N;INDF;MASC;SG	N
sammenheng	zusammenhang	sammenheng	zusammenhang	N;INDF;MASC;SG	N
kone	ehefrau	kone	ehefrau	N;INDF;FEM;SG	N;NOM;FEM;SG
kone	frau	kone	frau	N;INDF;FEM;SG	N;NOM;FEM;SG
episode	folge	episode	folge	N;INDF;MASC;SG	N;NOM;FEM;SG
kjøpte	gekauft	kjøpe	kaufen	V;IND;PST;FIN	V;V.PTCP
kjøpte	kauften	kjøpe	kaufen	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
kjøpte	kaufte	kjøpe	kaufen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
uttrykk	ausdruck	uttrykk	ausdruck	N;INDF;NEUT;SG	N;SG
uttrykk	ausdruck	uttrykk	ausdruck	N;INDF;NEUT;SG	N;SG
formen	form	form	form	N;DEF;MASC;SG	N;SG
endring	veränderung	endring	veränderung	N;INDF;FEM;SG	N;NOM;FEM;SG
endring	änderung	endring	änderung	N;INDF;FEM;SG	N;NOM;FEM;SG
økt	sitzung	økt	sitzung	N;INDF;FEM;SG	N;SG
økt	tagung	økt	tagung	N;INDF;FEM;SG	N;NOM;FEM;SG
mitt	meiner	min	mein	PRO;NEUT;SG	PRO;NOM;MASC;SG
mitt	meine	min	mein	PRO;NEUT;SG	PRO;NOM;FEM;SG
sikre	sicherung	sikre	sicherung	N;INDF;FEM;SG	N;FEM;SG
piano	klavier	piano	klavier	N;INDF;MASC;SG	N;NOM;NEUT;SG
effekt	auswirkung	effekt	auswirkung	N;INDF;MASC;SG	N;SG
effekt	wirkung	effekt	wirkung	N;INDF;MASC;SG	N;NOM;FEM;SG
effekt	effekt	effekt	effekt	N;INDF;MASC;SG	N
song	lied	song	lied	N;INDF;MASC;SG	N;NOM;NEUT;SG
sitter	sitzung	sitter	sitzung	N;INDF;MASC;SG	N;SG
militær	militär	militær	militär	ADJ;INDF;SG	ADJ
militær	militärisch	militær	militärisch	ADJ;INDF;SG	ADJ
militær	militärischen	militær	militärisch	ADJ;INDF;SG	ADJ;ACC;SG
sterke	starke	sterk	stark	ADJ;PL	ADJ;NOM;FEM;PL
sterke	stark	sterk	stark	ADJ;PL	ADJ
sterke	starken	sterk	stark	ADJ;PL	ADJ;ACC;PL
energi	energieversorgung	energi	energieversorgung	N;INDF;MASC;SG	N;NOM;FEM;SG
hær	armee	hær	arme	N;INDF;MASC;SG	N;NOM;FEM;SG
solgte	verkauft	solgje	verkaufen	V;IND;PST;FIN	V;V.PTCP
solgte	verkauften	solgje	verkaufen	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
solgte	verkaufte	solgje	verkaufen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
internasjonalt	international	internasjonal	international	ADJ;INDF;NEUT;SG	ADJ
internasjonalt	internationaler	internasjonal	international	ADJ;INDF;NEUT;SG	ADJ
sosiale	soziale	sosial	sozial	ADJ;PL	ADJ;NOM;FEM;PL
sosiale	sozialer	sosial	sozial	ADJ;PL	ADJ
sosiale	sozial	sosial	sozial	ADJ;PL	ADJ
sosiale	sozialen	sosial	sozial	ADJ;PL	ADJ;NOM;MASC;PL
spill	spiel	spill	spielen	N;INDF;NEUT;SG	N;NOM;NEUT;SG
spill	spiel	spill	spielen	N;INDF;NEUT;SG	N;NOM;NEUT;SG
spill	spiel	spill	spielen	N;INDF;NEUT;SG	N;NOM;NEUT;SG
fungerer	funktioniert	fungere	funktionieren	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
fungerer	arbeiten	fungere	arbeiten	V;IND;PRS;FIN	V;NFIN
fungerer	arbeitet	fungere	arbeiten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
fungerer	funktionieren	fungere	funktionieren	V;IND;PRS;FIN	V;NFIN
start	anfang	start	anfang	N;INDF;MASC;SG	N;ACC;MASC;SG
starter	startet	starte	starten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
starter	fängt	starte	fängen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
starter	beginnt	starte	beginnen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
starter	einleiten	starte	einleiten	V;IND;PRS;FIN	V;NFIN
starter	starten	starte	start	V;IND;PRS;FIN	V;NFIN
starter	angefangen	starte	anfangen	V;IND;PRS;FIN	V;V.PTCP
forrige	frühere	forrige	früh	ADJ;PL	ADJ;NOM;FEM;PL
forrige	vorherige	forrige	vorherig	ADJ;PL	ADJ;NOM;FEM;PL
forrige	vorhergehende	forrige	vorhergehend	ADJ;PL	ADJ;NOM;FEM;PL
forrige	früheren	forrige	früh	ADJ;PL	ADJ
forrige	vorheriger	forrige	vorherig	ADJ;PL	ADJ
nordisk	nordeuropa	nordisk	nordeuropa	ADJ;INDF;SG	ADJ
nordisk	nordischen	nordisk	nordisch	ADJ;INDF;SG	ADJ
tradisjonelle	traditionellen	tradisjonell	traditionell	ADJ;PL	ADJ;NOM;MASC;PL
tradisjonelle	traditionelle	tradisjonell	traditionell	ADJ;PL	ADJ;NOM;FEM;PL
tradisjonelle	traditionell	tradisjonell	traditionell	ADJ;PL	ADJ
tradisjonelle	traditioneller	tradisjonell	traditionell	ADJ;PL	ADJ
åpne	offene	åpne	offen	ADJ;PL	ADJ;NOM;FEM;PL
åpne	offen	åpne	offen	ADJ;PL	ADJ
inkluderer	einschließen	inkludere	einschließen	V;IND;PRS;FIN	V;NFIN
inkluderer	enthalten	inkludere	enthalten	V;IND;PRS;FIN	V;NFIN
inkluderer	beinhalten	inkludere	beinhalten	V;IND;PRS;FIN	V;NFIN
inkluderer	umfassen	inkludere	umfassen	V;IND;PRS;FIN	V;NFIN
inkluderer	eingeschlossen	inkludere	einschließen	V;IND;PRS;FIN	V;V.PTCP
inkluderer	umfasst	inkludere	umfassen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
inkluderer	enthält	inkludere	enthalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
inkluderer	beinhaltet	inkludere	beinhalten	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
ødelagt	zerstörte	ødeleggje	zerstört	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG
ødelagt	versaut	ødeleggje	versauen	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
religiøse	religiöse	religiøs	religiös	ADJ;PL	ADJ;NOM;FEM;PL
religiøse	religiösen	religiøs	religiös	ADJ;PL	ADJ
religiøse	religiös	religiøs	religiös	ADJ;PL	ADJ
verker	schmerzt	verke	schmerzen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
verker	schmerzen	verke	schmerz	V;IND;PRS;FIN	V;NFIN
verker	schmerzt	verke	schmerzen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
mat	nahrung	mat	nahrung	N;INDF;MASC;SG	N;NOM;FEM;SG
strekker	dehnen	strekke	dehnen	V;IND;PRS;FIN	V;NFIN
arbeide	arbeiten	arbeide	arbeiten	V;NFIN	V;NFIN
tett	dichtes	tett	dicht	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
tett	dichte	tett	dicht	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
tett	dicht	tett	dicht	ADJ;INDF;NEUT;SG	ADJ
white	weisse	white	wissen	N;INDF	N;NOM;FEM;PL
media	medien	medium	medeinen	N;DEF;NEUT;PL	N;NOM;NEUT;PL
bevart	haltbar	bevare	haltbar	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
bevart	erhalten	bevare	erhalten	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;V.PTCP
skiller	trennt	skille	trennen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
distrikt	landkreis	distrikt	landkreis	N;INDF;NEUT;SG	N
femte	fünften	femte	fünft	ADJ;DEF;SG	ADJ
femte	fünfter	femte	fünft	ADJ;DEF;SG	ADJ
femte	fünfte	femte	fünft	ADJ;DEF;SG	ADJ;NOM;FEM;SG
femte	fünftes	femte	fünft	ADJ;DEF;SG	ADJ;NOM;NEUT;SG
skape	erstellen	skape	erstellen	V;IMP;NFIN	V;NFIN
skape	schaffen	skape	schaffen	V;IMP;NFIN	V;NFIN
skape	erzeugen	skape	erzeugen	V;IMP;NFIN	V;NFIN
skape	erstelle	skape	erstelle	V;IMP;NFIN	V;SG;FIN
skape	anlegen	skape	anlegen	V;IMP;NFIN	V;NFIN
skape	erstellen	skape	erstellen	V;IMP;NFIN	V;NFIN
skape	erschaffen	skape	erschaffen	V;IMP;NFIN	V;V.PTCP
skape	schaffen	skape	schaffen	V;IMP;NFIN	V;NFIN
skape	erzeugen	skape	erzeugen	V;IMP;NFIN	V;NFIN
tusen	eintausend	tusen	eintausend	NUM;PL	NUM
tusen	tausend	tusen	tausend	NUM;PL	NUM
lagene	mannschaften	lage	mannschaften	N;DEF;FEM;PL	N;NOM;PL
lagene	teams	lage	teams	N;DEF;FEM;PL	N;NOM;NEUT;PL
oppdrag	aufgabe	oppdrag	aufgaben	N;INDF;NEUT;SG	N;NOM;FEM;SG
oppdrag	auftrag	oppdrag	auftragen	N;INDF;NEUT;SG	N;MASC;SG
avhengig	abhängig	avhengig	abhängig	ADJ;INDF;NEUT;SG	ADJ
avhengig	süchtig	avhengig	süchtig	ADJ;INDF;NEUT;SG	ADJ
avhengig	abhängig	avhengig	abhängig	ADJ;INDF;NEUT;SG	ADJ
avhengig	abhängigen	avhengig	abhängig	ADJ;INDF;NEUT;SG	ADJ
versjonen	version	versjon	version	N;DEF;MASC;SG	N;NOM;FEM;SG
lot	vorgegeben	la	vorgeben	V;IMP;FIN	V;V.PTCP
lot	vorgetäuscht	la	vortäuschen	V;IMP;FIN	V;V.PTCP
medlemmene	mitgliedern	medlem	mitgliedern	N;DEF;MASC;PL	N;NOM;NEUT;PL
medlemmene	mitglieder	medlem	mitglied	N;DEF;MASC;PL	N;NOM;NEUT;PL
din	ihr	din	ihr	PRO;MASC;SG	PRO;NOM;MASC;SG
din	dein	din	dein	PRO;MASC;SG	PRO;NOM;MASC;SG
din	deine	din	dein	PRO;MASC;SG	PRO;NOM;MASC;SG
din	deine	din	dein	PRO;MASC;SG	PRO;NOM;MASC;SG
din	deiner	din	dein	PRO;MASC;SG	PRO;NOM;MASC;SG
økonomi	ökonomie	økonomi	ökonomie	N;INDF;MASC;SG	N;NOM;FEM;SG
økonomi	wirtschaftlichkeit	økonomi	wirtschaftlichkeit	N;INDF;MASC;SG	N;NOM;FEM;SG
elv	fluss	elv	flassen	N;INDF;FEM;SG	N;NOM;MASC;SG
samfunnet	gemeinde	samfunn	gemeinde	N;DEF;NEUT;SG	N;NOM;FEM;SG
award	auszeichnung	award	auszeichnung	N;INDF;MASC;SG	N;NOM;FEM;SG
gård	landgut	gård	landgut	N;INDF;MASC;SG	N;NOM;NEUT;SG
profesjonell	professionellen	profesjonell	professionell	ADJ;INDF;SG	ADJ
profesjonell	professionell	profesjonell	professionell	ADJ;INDF;SG	ADJ
antagelig	vermutlich	antagelig	vermutlich	ADJ;INDF;NEUT;SG	ADJ
antagelig	wahrscheinlich	antagelig	wahrscheinlich	ADJ;INDF;NEUT;SG	ADJ
råd	beratung	råd	beratung	N;INDF;FEM;SG	N;NOM;FEM;SG
råd	rat	råd	rat	N;INDF;FEM;SG	N
overført	übertragene	overføre	übertragen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
overført	übertragene	overføre	übertragen	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
fritt	frei	fri	frei	ADJ;INDF;NEUT;SG	ADJ
fritt	kostenlos	fri	kostenlos	ADJ;INDF;NEUT;SG	ADJ
samfunn	gemeinde	samfunn	gemeinde	N;INDF;NEUT;SG	N;NOM;FEM;SG
rang	rang	rang	rang	N;INDF;MASC;SG	N;SG
rang	rangliste	rang	ranglist	N;INDF;MASC;SG	N;NOM;FEM;SG
sjef	chef	sjef	chef	N;INDF;MASC;SG	N;NOM;MASC;SG
virksomhet	geschäft	virksomhet	schäfen	N;INDF;MASC;SG	N;NOM;NEUT;SG
slå	schlagen	slå	schlagen	V;IMP;FIN	V;NFIN
slå	stanzen	slå	stehen	V;IMP;FIN	V;NFIN
fjerne	entfernt	fjern	entfernt	ADJ;PL	ADJ
sikkert	vermutlich	sikker	vermutlich	ADJ;INDF;NEUT;SG	ADJ
sikkert	wahrscheinlich	sikker	wahrscheinlich	ADJ;INDF;NEUT;SG	ADJ
tydelig	eindeutig	tydelig	eindeutig	ADJ;INDF;NEUT;SG	ADJ
tydelig	klar	tydelig	klar	ADJ;INDF;NEUT;SG	ADJ
tydelig	deutlich	tydelig	deutlich	ADJ;INDF;NEUT;SG	ADJ
manus	drehbuch	manus	drehbuch	N;INDF;NEUT;SG	N;NOM;NEUT;SG
manus	skript	manus	skripten	N;INDF;NEUT;SG	N;NOM;SG
sjelden	selten	sjelden	selten	ADJ;INDF;SG	ADJ
sjelden	selten	sjelden	selten	ADJ;INDF;SG	ADJ
sjelden	seltener	sjelden	selten	ADJ;INDF;SG	ADJ
sjelden	selten	sjelden	selten	ADJ;INDF;SG	ADJ
sjelden	seltenes	sjelden	selten	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
sjelden	seltenheit	sjelden	seltenheit	ADJ;INDF;SG	ADJ
sovjetiske	sowjetische	sovjetisk	sowjetisch	ADJ;PL	ADJ;NOM;FEM;PL
styret	vorstand	styre	vorstehen	N;DEF;NEUT;SG	N;SG
populær	beliebtes	populær	beliebt	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
populær	beliebt	populær	belieben	ADJ;INDF;SG	ADJ
populær	beliebter	populær	beliebter	ADJ;INDF;SG	ADJ
veier	straßen	veier	straß	N;INDF;FEM;PL	N;NOM;PL
venn	freundin	vinne	Freundin	N;INDF;MASC;SG	N;NOM;FEM;SG
kjøpt	gekaufte	kjøpe	gekauft	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG
unngå	vermeiden	unngå	vermeiden	V;NFIN	V;NFIN
unngå	meiden	unngå	meiden	V;NFIN	V;NFIN
unngå	vermeiden	unngå	vermeiden	V;NFIN	V;NFIN
unngå	meiden	unngå	meiden	V;NFIN	V;NFIN
trekke	zieh	trekke	zieh	V;NFIN	V;IND;SG;2;PRS;FIN
trekke	ziehen	trekke	ziehen	V;NFIN	V;NFIN
trekke	zurücknehmen	trekke	zurücknehmen	V;NFIN	V;NFIN
trekke	widerrufen	trekke	widerrufen	V;NFIN	V;NFIN
trekke	abziehen	trekke	abziehen	V;NFIN	V;NFIN
trekke	rückzug	trekke	rückzug	V;NFIN	V;SG
trekke	zurückziehen	trekke	zurückziehen	V;NFIN	V;NFIN
gjennomført	durchgeführte	gjennomføre	durchgeführt	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;SG
forholdet	beziehung	forhold	Beziehung	N;DEF;NEUT;SG	N;SG
venner	freundinnen	venn	freundinnen	N;INDF;MASC;PL	N;NOM;PL
venner	freunde	venn	freund	N;INDF;MASC;PL	N;NOM;PL
lake	stausee	lake	stausen	N;INDF;NEUT;SG	N;SG
nokså	einigermaßen	nokså	einigermaßen	ADV	ADV
nokså	irgendwie	nokså	irgendwie	ADV	ADV
nokså	eher	nokså	eher	ADV	ADV
nokså	etwas	nokså	etwas	ADV	ADV
problemet	problemstellung	problem	problemstellung	N;DEF;NEUT;SG	N;NOM;FEM;SG
problemet	problem	problem	probel	N;DEF;NEUT;SG	N;NOM;SG
elektrisk	elektrischer	elektrisk	elektrisch	ADJ;INDF;NEUT;SG	ADJ
elektrisk	elektrisch	elektrisk	elektrisch	ADJ;INDF;NEUT;SG	ADJ
elektrisk	elektrizität	elektrisk	elektrizität	ADJ;INDF;NEUT;SG	ADJ
bane	umlaufbahn	bane	umlaufbahn	N;INDF;FEM;SG	N;SG
tolv	zwölf	tolv	zwölf	NUM;PL	NUM
nettside	website	nettside	websit	N;INDF;FEM;SG	N;SG
fengsel	inhaftierung	fengsel	inhaftierung	N;INDF;NEUT;SG	N;NOM;FEM;SG
øyer	inseln	øyer	inseln	N;INDF;FEM;PL	N;NOM;FEM;PL
rekord	aufzeichnung	rekord	aufzeichnung	N;INDF;MASC;SG	N;NOM;FEM;SG
typen	art	type	art	N;DEF;MASC;SG	N;NOM;FEM;SG
relevant	relevant	relevant	relevant	ADJ;INDF;NEUT;SG	ADJ
relevant	relevanter	relevant	relevant	ADJ;INDF;NEUT;SG	ADJ
relevant	einschlägigen	relevant	einschlägig	ADJ;INDF;NEUT;SG	ADJ
relevant	anwendbar	relevant	anwendbar	ADJ;INDF;NEUT;SG	ADJ
relevant	zutreffend	relevant	zutreffend	ADJ;INDF;NEUT;SG	ADJ
teknisk	technischer	teknisk	technisch	ADJ;INDF;NEUT;SG	ADJ
teknisk	technischen	teknisk	technisch	ADJ;INDF;NEUT;SG	ADJ;SG
teknisk	technisch	teknisk	technisch	ADJ;INDF;NEUT;SG	ADJ
usikker	unklar	usikker	unklar	ADJ;INDF;SG	ADJ
usikker	unsicher	usikker	unsich	ADJ;INDF;SG	ADJ
usikker	ungewiss	usikker	ungewiß	ADJ;INDF;SG	ADJ
usikker	unsicher	usikker	unsich	ADJ;INDF;SG	ADJ
usikker	verunsichert	usikker	verunsichern	ADJ;INDF;SG	ADJ
usikker	unsicherer	usikker	unsicher	ADJ;INDF;SG	ADJ
usikker	unsicher	usikker	unsich	ADJ;INDF;SG	ADJ
vinne	gewinnen	vinne	gewinnen	V;NFIN	V;NFIN
vinne	gewinnen	vinne	gewinnen	V;NFIN	V;NFIN
open	offen	open	offen	ADJ;INDF;MASC;SG	ADJ
house	haus	house	haus	N;INDF;MASC;SG	N;NOM;NEUT;SG
vinteren	winter	vinter	winter	N;DEF;MASC;SG	N
nasjoner	nationen	nasjon	nation	N;INDF;MASC;PL	N;NOM;FEM;PL
opprør	auflehnung	opprør	auflehnung	N;INDF;NEUT;SG	N;SG
spesielle	spezielle	spesiell	speziell	ADJ;PL	ADJ;NOM;FEM;PL
spesielle	besondere	spesiell	besonder	ADJ;PL	ADJ;NOM;FEM;PL
produksjonen	fertigung	produksjon	Fertigung	N;DEF;MASC;SG	N;NOM;FEM;SG
produksjonen	herstellung	produksjon	herstellung	N;DEF;MASC;SG	N;NOM;FEM;SG
produksjonen	erzeugung	produksjon	erzeugung	N;DEF;MASC;SG	N;SG
mening	stellungnahme	mening	stellungnahme	N;INDF;FEM;SG	N;NOM;FEM;SG
mening	meinung	mening	meinung	N;INDF;FEM;SG	N;NOM;FEM;SG
mening	sinne	mening	sinnen	N;INDF;FEM;SG	N
representert	vertretene	representere	vertreten	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG
endre	ändern	endre	ändern	V;NFIN	V;NFIN
endre	wechseln	endre	wechseln	V;NFIN	V;NFIN
bosatte	besiedelt	bosatte	besiedeln	ADJ;PL	ADJ;V.PTCP
beskriver	beschreiben	beskrive	beschreiben	V;IND;PRS;FIN	V;NFIN
beskriver	beschreibe	beskrive	beschreiben	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
beskriver	beschrieben	beskrive	beschreiben	V;IND;PRS;FIN	V;V.PTCP
beskriver	beschreibt	beskrive	beschreiben	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
beskriver	beschreiben	beskrive	beschreiben	V;IND;PRS;FIN	V;NFIN
stille	ruhigen	stille	ruhig	ADJ;INDF;NEUT;SG	ADJ
stille	ruhig	stille	ruhig	ADJ;INDF;NEUT;SG	ADJ
stille	leise	stille	leise	ADJ;INDF;NEUT;SG	ADJ
stille	stumm	stille	stumm	ADJ;INDF;NEUT;SG	ADJ
stille	leise	stille	leise	ADJ;INDF;NEUT;SG	ADJ
enheter	einheiten	enhet	einheit	N;INDF;FEM;PL	N;PL
enheter	einheiten	enhet	einheit	N;INDF;FEM;PL	N;PL
enheter	geräte	enhet	geräten	N;INDF;FEM;PL	N;NOM;NEUT;PL
akkurat	genau	akkurat	genau	ADV	ADV
akkurat	gerade	akkurat	gerade	ADV	ADV
akkurat	eben	akkurat	eben	ADV	ADV
