βοηθώντας	helpen	βοηθώ	helpen	V;IPFV;V.CVB;ACT	V;NFIN
ενδιαφέρονται	geïnteresseerd	ενδιαφέρω	interesseren	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.PTCP
χειρισμό	afhandeling	χειρισμός	afhandeling	N;ACC;MASC;SG	N;MASC+FEM;SG
χειρισμό	hantering	χειρισμός	hantering	N;ACC;MASC;SG	N;MASC+FEM;SG
σεμινάρια	seminaries	σεμινάριο	seminarie	N;NOM;NEUT;PL	N;PL
σεμινάρια	seminars	σεμινάριο	seminar	N;NOM;NEUT;PL	N;PL
πρίγκιπες	prinsen	πρίγκιπας	prinsen	N;NOM;FEM;PL	N;PL
αυτόνομο	autonoom	αυτόνομος	autonoom	ADJ;NOM;NEUT;SG	ADJ
αυτόνομο	autonome	αυτόνομος	autonome	ADJ;NOM;NEUT;SG	ADJ
αιτιολογία	motivering	αιτιολογία	motivering	N;NOM;FEM;SG	N;MASC+FEM;SG
αιτιολογία	rechtvaardiging	αιτιολογία	rechtvaardiging	N;NOM;FEM;SG	N;MASC+FEM;SG
μεθάνιο	methaan	μεθάνιο	methaan	N;NOM;NEUT;SG	N;NEUT;SG
ανάμειξη	vermenging	ανάμειξη	vermenging	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάμειξη	menging	ανάμειξη	mengaan	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάμειξη	vermenging	ανάμειξη	vermenging	N;ACC;FEM;SG	N;MASC+FEM;SG
ανάμειξη	menging	ανάμειξη	mengaan	N;ACC;FEM;SG	N;MASC+FEM;SG
απόρριψη	verwerping	απόρριψη	verwerping	N;ACC;FEM;SG	N;MASC+FEM;SG
απόρριψη	afwijzing	απόρριψη	afwijzing	N;ACC;FEM;SG	N;MASC+FEM;SG
απόρριψη	verwijdering	απόρριψη	verwijdering	N;ACC;FEM;SG	N;MASC+FEM;SG
ζητήθηκε	aangevraagd	ζητώ	aanvragen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ζητήθηκε	aangevraagde	ζητώ	aanvragen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ζητήθηκε	verzocht	ζητώ	verzoeken	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ζητήθηκε	gevraagd	ζητώ	vraag	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ζητήθηκε	opgevraagd	ζητώ	opvragen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ζητήθηκε	gevraagde	ζητώ	vraag	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
παράδοξο	paradox	παράδοξος	paradox	N;NOM;NEUT;SG	N;MASC+FEM;SG
οχτώ	acht	οχτώ	acht	NUM;NOM;MASC;PL	NUM
αγοράστηκε	aangekocht	αγοράζω	aankopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αγοράστηκε	ingekocht	αγοράζω	inkopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αγοράστηκε	gekocht	αγοράζω	kopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αγοράστηκε	aangeschaft	αγοράζω	aanschaffen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αγοράστηκε	gekochte	αγοράζω	kopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
αγοράστηκε	kocht	αγοράζω	kopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;SG;PST;FIN
αγοράστηκε	gekocht	αγοράζω	kopen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
προτείνεται	aanbevolen	προτείνω	aanbevelen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
προτείνεται	aangeraden	προτείνω	aanraden	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
εφαρμόστηκε	toegepast	εφαρμόζω	toepassen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
εφαρμόστηκε	toegepaste	εφαρμόζω	toepassen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
εφαρμόστηκε	uitgevoerd	εφαρμόζω	uitvoeren	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
εφαρμόστηκε	geïmplementeerd	εφαρμόζω	meïplementeerd	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
σύντροφος	partner	σύντροφος	partner	N;NOM;MASC;SG	N;MASC+FEM;SG
σύντροφος	kameraad	σύντροφος	kameraad	N;NOM;MASC;SG	N;MASC+FEM;SG
σύντροφος	metgezel	σύντροφος	metgezel	N;NOM;MASC;SG	N;MASC+FEM;SG
γονίδια	genen	γονίδι	gen	N;NOM;NEUT;PL	N;PL
ακραίες	extreme	ακραίος	extreem	ADJ;NOM;FEM;PL	ADJ
ακραίες	extreem	ακραίος	extreem	ADJ;NOM;FEM;PL	ADJ
έτοιμο	gereed	έτοιμο	gereed	ADJ;NOM;NEUT;SG	ADJ
έτοιμο	klaar	έτοιμο	klaar	ADJ;NOM;NEUT;SG	ADJ
συνεχίζονται	voortzetten	συνεχίζω	voortzetten	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;NFIN
συνεχίζονται	doorgaan	συνεχίζω	doorgaan	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;NFIN
ψυχική	paranormaal	ψυχικός	paranormaal	ADJ;NOM;FEM;SG	ADJ
ψυχική	psychische	ψυχικός	psychisch	ADJ;NOM;FEM;SG	ADJ
ψυχική	mentaal	ψυχικός	mentaal	ADJ;NOM;FEM;SG	ADJ
ψυχική	mentale	ψυχικός	mentale	ADJ;NOM;FEM;SG	ADJ
ψυχική	geestelijk	ψυχικός	geestelijk	ADJ;NOM;FEM;SG	ADJ
ψυχική	geestelijke	ψυχικός	geestelijke	ADJ;NOM;FEM;SG	ADJ
συνθέτουν	componeren	συνθέτω	componeren	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
καταστρέφει	vernietigt	καταστρέφω	vernietigen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
γαμπρός	bruidegom	γαμπρός	bruidegom	N;NOM;MASC;SG	N;MASC+FEM;SG
γαμπρός	bruidegom	γαμπρός	bruidegom	N;NOM;MASC;SG	N;MASC+FEM;SG
χορηγός	sponsoring	χορηγός	sponsoring	N;NOM;MASC;SG	N;MASC+FEM;SG
χορηγός	sponsor	χορηγός	sponsor	N;NOM;MASC;SG	N;MASC+FEM;SG
αντιστοιχία	match	αντιστοιχία	match	N;NOM;FEM;SG	N;MASC+FEM;SG
διέλευση	oversteek	διέλευση	oversteek	N;ACC;FEM;SG	N;MASC+FEM;SG
διέλευση	transit	διέλευση	transit	N;ACC;FEM;SG	N;MASC+FEM;SG
διέλευση	doorreis	διέλευση	doorreis	N;ACC;FEM;SG	N;NEUT;SG
διέλευση	doorvoer	διέλευση	doorvoer	N;ACC;FEM;SG	N;MASC+FEM;SG
μερίδιο	deel	μερίδιο	deel	N;NOM;NEUT;SG	N;NEUT;SG
γόνος	spawn	γόνος	spawn	N;NOM;MASC;SG	N;MASC+FEM;SG
γόνος	scion	γόνος	scion	N;NOM;MASC;SG	N;MASC+FEM;SG
σχεδιάσει	gepland	σχεδιάζω	plannen	V;PFV;NFIN;ACT	V;V.PTCP
σχεδιάσει	geplande	σχεδιάζω	plannen	V;PFV;NFIN;ACT	V;V.PTCP
πυρετό	koorts	πυρετό	koorts	N;NOM;NEUT;SG	N;MASC+FEM;SG
αποκαλύψει	onthullen	αποκαλύπτω	onthullen	V;PFV;3;NFIN;ACT	V;NFIN
αποκαλύψει	onthult	αποκαλύπτω	onthullen	V;PFV;3;NFIN;ACT	V;SG;PRS;FIN
αποκαλύψει	openbaren	αποκαλύπτω	openbaar	V;PFV;3;NFIN;ACT	V;NFIN
ζάχαρη	suiker	ζάχαρος	suiker	N;NOM;FEM;SG	N;MASC+FEM;SG
παράγραφο	paragraaf	παράγραφο	paragraaf	N;ACC;FEM;SG	N;MASC+FEM;SG
παράγραφο	alinea	παράγραφο	alinea	N;ACC;FEM;SG	N;MASC+FEM;SG
διευθέτηση	vereffening	διευθέτηση	vereffening	N;ACC;FEM;SG	N;MASC+FEM;SG
διευθέτηση	nederzetting	διευθέτηση	nederzetting	N;ACC;FEM;SG	N;MASC+FEM;SG
διευθέτηση	schikking	διευθέτηση	schikking	N;ACC;FEM;SG	N;MASC+FEM;SG
διευθέτηση	afwikkeling	διευθέτηση	afwikkeling	N;ACC;FEM;SG	N;MASC+FEM;SG
χρησιμοποίηση	gebruik	χρησιμοποίηση	gebruik	N;ACC;FEM;SG	N;NEUT;SG
εξαφανίστηκε	verdwenen	εξαφανίζω	verdwijnen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
εξαφανίστηκε	verdween	εξαφανίζω	verdwijnen	V;PFV;IND;SG;3;PST;FIN;PASS	V;SG;PST;FIN
ενέπνευσε	inspirerend	ενδνεύδω	inspireren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ενέπνευσε	geïnspireerd	ενδνεύδω	inspireren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ενέπνευσε	geïnspireerde	ενδνεύδω	inspireren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
δικαστές	magistraten	δικαστής	magistraat	N;NOM;MASC;PL	N;PL
δικαστές	rechters	δικαστής	rechter	N;NOM;MASC;PL	N;PL
συγγένεια	affiniteit	συγγένεια	affiniteit	N;NOM;FEM;SG	N;MASC+FEM;SG
συγγένεια	verwantschap	συγγένεια	verwantschap	N;NOM;FEM;SG	N;MASC+FEM;SG
συγγένεια	verwantschap	συγγένεια	verwantschap	N;NOM;FEM;SG	N;MASC+FEM;SG
δημόσιος	openbaar	δημόσιος	openbaar	ADJ;NOM;MASC;SG	ADJ
αυτόχθονες	inheems	αυτόχθονας	inheems	ADJ;NOM;MASC;PL	ADJ
αυτόχθονες	inheemse	αυτόχθονας	inheems	ADJ;NOM;MASC;PL	ADJ
άλλως	anders	άλλως	anders	ADV	ADV
ποινικό	misdadig	ποινικός	misdadig	ADJ;NOM;NEUT;SG	ADJ
δημιουργίες	creaties	δημιουργία	creatie	N;NOM;FEM;PL	N;PL
υποδιαίρεση	onderverdeling	υποδιαίρεση	onderverdeling	N;NOM;FEM;SG	N;MASC+FEM;SG
υποδιαίρεση	onderafdeling	υποδιαίρεση	onderafdeling	N;NOM;FEM;SG	N;MASC+FEM;SG
αντιπροσωπεία	delegatie	αντιπροσωπεία	delegatie	N;NOM;FEM;SG	N;MASC+FEM;SG
πιανίστας	pianist	πιανίστας	pianist	N;NOM;MASC;SG	N;MASC+FEM;SG
ικανότητας	competentie	ικανότητα	competentie	N;GEN;FEM;SG	N;MASC+FEM;SG
ικανότητας	bekwaamheid	ικανότητα	bekwaamheid	N;GEN;FEM;SG	N;NEUT;SG
συναδέλφους	collegae	συνάδελφος	collegae	N;ACC;MASC;PL	N;PL
υπολογισμός	berekening	υπολογισμός	berekening	N;NOM;MASC;SG	N;MASC+FEM;SG
κουρτ	kurt	κουρτ	kurt	N	N;MASC+FEM;SG
πελάτη	klant	πελάτης	klant	N;VOC;MASC;SG	N;MASC+FEM;SG
πελάτη	afnemer	πελάτης	afnemer	N;VOC;MASC;SG	N;MASC+FEM;SG
πελάτη	client	πελάτης	client	N;VOC;MASC;SG	N;MASC+FEM;SG
πελάτη	klant	πελάτης	klant	N;VOC;MASC;SG	N;MASC+FEM;SG
πελάτη	opdrachtgever	πελάτης	opdrachtgever	N;VOC;MASC;SG	N;MASC+FEM;SG
πελάτη	cliënt	πελάτης	cliënt	N;VOC;MASC;SG	N;MASC+FEM;SG
δείχνοντας	wijzend	δείχνω	wijzend	V;IPFV;V.CVB;ACT	V;V.PTCP
επιγράμματα	epigrammen	επίγραμμα	epigram	N;NOM;NEUT;PL	N;PL
έκκληση	beroep	έκκληση	beroep	N;ACC;FEM;SG	N;NEUT;SG
διαχωρισμού	scheiding	διαχωρισμός	scheiding	N;GEN;MASC;SG	N;MASC+FEM;SG
διαχωρισμού	afscheiding	διαχωρισμός	afscheiding	N;GEN;MASC;SG	N;MASC+FEM;SG
υγρή	vochtige	υγρή	vochtig	ADJ;NOM;FEM;SG	ADJ
υγρή	vochtig	υγρή	vochtig	ADJ;NOM;FEM;SG	ADJ
υγρή	vloeibaar	υγρή	vloeibaar	ADJ;NOM;FEM;SG	ADJ
υγρή	vloeibare	υγρή	vloeibaar	ADJ;NOM;FEM;SG	ADJ
υγρή	natte	υγρή	nat	ADJ;NOM;FEM;SG	ADJ
υγρή	nat	υγρή	nat	ADJ;NOM;FEM;SG	ADJ
διαγράμματα	grafieken	διάγραμμα	grafiek	N;NOM;NEUT;PL	N;PL
διαγράμματα	diagrammen	διάγραμμα	diagram	N;NOM;NEUT;PL	N;PL
διαγράμματα	diagrammen	διάγραμμα	diagram	N;NOM;NEUT;PL	N;PL
απαγωγή	ontvoering	απαγωγή	ontvoering	N;NOM;FEM;SG	N;MASC+FEM;SG
απαγωγή	kidnapping	απαγωγή	kidnapping	N;NOM;FEM;SG	N;MASC+FEM;SG
απαγωγή	ontvoering	απαγωγή	ontvoering	N;NOM;FEM;SG	N;MASC+FEM;SG
απαγωγή	ontvoering	απαγωγή	ontvoering	N;NOM;FEM;SG	N;MASC+FEM;SG
ενεργοποίηση	activatie	ενεργοποίηση	activatie	N;ACC;FEM;SG	N;MASC+FEM;SG
ενεργοποίηση	activering	ενεργοποίηση	activering	N;ACC;FEM;SG	N;MASC+FEM;SG
διακριτικά	insignes	διακριτικός	insignes	N;NOM;NEUT;PL	N;PL
καμπύλες	bochten	καμπύλα	bocht	N;NOM;FEM;PL	N;PL
καμπύλες	rondingen	καμπύλα	ronding	N;NOM;FEM;PL	N;PL
καλλιεργούνται	gegroeid	καλλιεργώ	groeien	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.PTCP
καλλιεργούνται	gekweekt	καλλιεργώ	kweken	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.PTCP
ξίφος	degen	ξίφος	degen	N;NOM;NEUT;SG	N;SG
ξίφος	zwaard	ξίφος	zwaard	N;NOM;NEUT;SG	N;NEUT;SG
αισθήσεις	zintuigen	αίσθηση	zintuig	N;NOM;FEM;PL	N;PL
έσωσε	gered	σώνω	redden	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
έσωσε	bewaard	σώνω	bewaren	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
έσωσε	opgeslagen	σώνω	opslaan	V;PFV;IND;SG;3;PST;FIN;ACT	V;V.PTCP
καινοτομία	innovatie	καινοτομία	innovatie	N;NOM;FEM;SG	N;MASC+FEM;SG
καινοτομία	vernieuwing	καινοτομία	vernieuwing	N;NOM;FEM;SG	N;MASC+FEM;SG
φορτία	zendingen	φορτία	zending	N;NOM;NEUT;PL	N;PL
φορτία	lasten	φορτία	last	N;NOM;NEUT;PL	N;PL
παράδεισο	hemel	παράδεισος	hemel	N;ACC;MASC;SG	N;MASC+FEM;SG
παράδεισο	paradijs	παράδεισος	paradijs	N;ACC;MASC;SG	N;NEUT;SG
παράδεισο	paradise	παράδεισος	paradise	N;ACC;MASC;SG	N;MASC+FEM;SG
εκδηλώνεται	manifesteren	εκδηλώνω	manifesteren	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;NFIN
χωράφια	velden	χωράφιο	vellen	N;NOM;NEUT;PL	N;PL
χωράφια	fields	χωράφιο	fields	N;NOM;NEUT;PL	N;PL
χωράφια	akkers	χωράφιο	akker	N;NOM;NEUT;PL	N;PL
ντίζελ	dieselolie	ντίζελ	dieselolie	N	N;MASC+FEM;SG
ντίζελ	diesel	ντίζελ	diesel	N	N;MASC+FEM;SG
υπουργούς	ministers	υπουργός	minister	N;ACC;MASC;PL	N;PL
ευγενία	eugenia	ευγενία	eugenia	N;NOM;FEM;SG	N;MASC+FEM;SG
κατηγορεί	beschuldigt	κατηγορώ	beschuldigen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
διάσημοι	beroemdheden	διάσημος	beroemdheid	N;NOM;MASC;PL	N;PL
διάσημοι	beroemdheden	διάσημος	beroemdheid	N;NOM;MASC;PL	N;PL
παρουσιαστής	presentator	παρουσιαστής	presentator	N;NOM;MASC;SG	N;MASC+FEM;SG
παρουσιαστής	presentatrice	παρουσιαστής	presentatrice	N;NOM;MASC;SG	N;MASC+FEM;SG
παρουσιαστής	organisator	παρουσιαστής	organisator	N;NOM;MASC;SG	N;MASC+FEM;SG
παρουσιαστής	gastheer	παρουσιαστής	gastheer	N;NOM;MASC;SG	N;MASC+FEM;SG
παρουσιαστής	host	παρουσιαστής	host	N;NOM;MASC;SG	N;MASC+FEM;SG
ψηλότερη	groter	ψηλός	groot	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
ψηλότερη	langer	ψηλός	langer	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
εξάρτηση	afhankelijkheid	εξάρτηση	afhankelijkheid	N;ACC;FEM;SG	N;MASC+FEM;SG
εξάρτηση	afhankelijkheid	εξάρτηση	afhankelijkheid	N;ACC;FEM;SG	N;MASC+FEM;SG
κώδικες	codes	κώδικας	code	N;NOM;MASC;PL	N;PL
κώδικες	gedragscodes	κώδικας	dragscodes	N;NOM;MASC;PL	N;PL
κρατήρες	kraters	κρατήρας	krater	N;NOM;FEM;PL	N;PL
διακριτικό	token	διακριτικός	token	N;NOM;NEUT;SG	N;NEUT;SG
λιμνών	meren	λιμνό	meer	N;GEN;FEM;PL	N;PL
ύφεση	recessie	ύφεση	recessie	N;ACC;FEM;SG	N;MASC+FEM;SG
ύφεση	kwijtschelding	ύφεση	kwijtschelding	N;ACC;FEM;SG	N;MASC+FEM;SG
ύφεση	remissie	ύφεση	remissie	N;ACC;FEM;SG	N;MASC+FEM;SG
εξαφανιστεί	verdwijnen	εξαφανίζω	verdwijnen	V;PFV;NFIN;PASS	V;PL;PRS;FIN
εύνοια	gunst	εύνοια	gunst	N;ACC;FEM;SG	N;MASC+FEM;SG
ιππότη	ridder	ιππότης	ridder	N;NOM;MASC;SG	N;MASC+FEM;SG
χαρακτηρίζουν	karakteriseren	χαρακτηρίζω	karakteriseren	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
χειρότερο	erger	κακός	erg	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
χειρότερο	slechter	κακός	slecht	ADJ;NOM;CMPR;NEUT;SG	ADJ;CMPR
βάθη	diepten	βάθη	diepte	N;NOM;NEUT;PL	N;PL
ύλες	materialen	ύλος	materiaal	N;NOM;FEM;PL	N;PL
οπίσθια	billen	οπίσθια	billen	N;NOM;NEUT;PL	N;PL
ισχυρότερη	krachtiger	ισχύρος	krachtig	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
ισχυρότερη	sterker	ισχύρος	sterk	ADJ;NOM;CMPR;FEM;SG	ADJ;CMPR
νουβέλα	roman	νουβέλα	roman	N;NOM;FEM;SG	N;MASC+FEM;SG
επιβεβαιώνει	bevestigt	επιβεβαιώνω	bevestigen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
κάθειρξη	opsluiting	κάθειρξη	opsluiting	N;ACC;FEM;SG	N;MASC+FEM;SG
άουσβιτς	auschwitz	άουσβιτς	auschwitz	N;NOM;NEUT;SG	N;NEUT;SG
ενδιάμεση	interim	ενδιάμεση	interim	N;NOM;FEM;SG	N;MASC+FEM;SG
φθόριο	fluor	φθόριο	fluor	N;NOM;NEUT;SG	N;NEUT;SG
χείλος	lip	χείλος	lip	N;NOM;NEUT;SG	N;MASC+FEM;SG
χείλος	brink	χείλος	brink	N;NOM;NEUT;SG	N;MASC+FEM;SG
σκαρφάλωσε	beklimmen	σκαρφαλώνω	beklimmen	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
σκαρφάλωσε	klimmen	σκαρφαλώνω	klimmen	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
παραδοθεί	geleverd	παραδίδω	leveren	V;PFV;NFIN;PASS	V;V.PTCP
παραδοθεί	geleverde	παραδίδω	leveren	V;PFV;NFIN;PASS	V;V.PTCP
παραδοθεί	bezorgd	παραδίδω	bezorgd	V;PFV;NFIN;PASS	V;V.PTCP
παραδοθεί	afgeleverd	παραδίδω	afleveren	V;PFV;NFIN;PASS	V;V.PTCP
περιγράφηκε	beschreven	περιγράφω	beschrijven	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
περιγράφηκε	beschreef	περιγράφω	beschrijven	V;PFV;IND;SG;3;PST;FIN;PASS	V;SG;PST;FIN
περιγράφηκε	omschreven	περιγράφω	omschrijven	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
περιβάλλει	omringt	περιβάλλω	omringen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
ποιητικό	poëtische	ποιητικός	povtisch	ADJ;NOM;NEUT;SG	ADJ
ποιητικό	poëtisch	ποιητικός	poëtisch	ADJ;NOM;NEUT;SG	ADJ
μαχαίρι	mes	μαχαίρι	mes	N;NOM;NEUT;SG	N;NEUT;SG
συνήθειες	gewoonten	συνήθεια	gewoonte	N;NOM;FEM;PL	N;PL
συνήθειες	gewoontes	συνήθεια	woneen	N;NOM;FEM;PL	N;PL
επενδύσεων	investeringen	επένδυση	investering	N;GEN;FEM;PL	N;PL
τραγουδά	zingt	τραγουδά	zingen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
προσδιορίζει	specificeert	προσδιορίζω	specificeren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
προσδιορίζει	specificeren	προσδιορίζω	specificeren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
προσδιορίζει	identificeert	προσδιορίζω	identificeren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
προσδιορίζει	specificeren	προσδιορίζω	specificeren	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
φωτισμού	verlichting	φωτισμός	verlichting	N;GEN;MASC;SG	N;MASC+FEM;SG
φωτισμού	belichting	φωτισμός	belichting	N;GEN;MASC;SG	N;MASC+FEM;SG
φωτισμού	verlichting	φωτισμός	verlichting	N;GEN;MASC;SG	N;MASC+FEM;SG
σκυλιά	honden	σκυλιά	hond	N;NOM;NEUT;PL	N;PL
κακός	slechte	κακός	slecht	ADJ;NOM;MASC;SG	ADJ
κακός	slecht	κακός	slecht	ADJ;NOM;MASC;SG	ADJ
εικασία	aanname	εικασία	aannaam	N;NOM;FEM;SG	N;MASC+FEM;SG
εικασία	veronderstelling	εικασία	veronderstelling	N;NOM;FEM;SG	N;MASC+FEM;SG
εικασία	speculatie	εικασία	speculatie	N;NOM;FEM;SG	N;MASC+FEM;SG
ξένος	vreemde	ξένος	vreemd	ADJ;NOM;MASC;SG	ADJ
ξένος	buitenlands	ξένος	buitenlands	ADJ;NOM;MASC;SG	ADJ
προστατεύεται	beschermd	προστατεύω	beschermen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
καταλαβαίνει	begrijpt	καταλαβαίνω	begrijpen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
δίδυμα	tweelingen	δίδυμα	tweeling	N;NOM;NEUT;PL	N;PL
προορισμός	bestemming	προορισμός	bestemming	N;NOM;MASC;SG	N;MASC+FEM;SG
επαναλαμβάνεται	herhaald	επαναλαμβάνω	herhalen	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
κηλίδες	vlekken	κηλίδα	vlek	N;NOM;FEM;PL	N;PL
κηλίδες	vlekken	κηλίδα	vlek	N;NOM;FEM;PL	N;PL
κηλίδες	plekken	κηλίδα	plekken	N;NOM;FEM;PL	N;PL
κηλίδες	spots	κηλίδα	spots	N;NOM;FEM;PL	N;PL
ανέμους	winden	άνεμος	wind	N;ACC;MASC;PL	N;PL
αμνηστία	amnestie	αμνηστία	amnestie	N;ACC;FEM;SG	N;MASC+FEM;SG
αμνηστία	amnesty	αμνηστία	amnesty	N;ACC;FEM;SG	N;MASC+FEM;SG
προσφέρθηκε	aangeboden	προσφέρω	aanbieden	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
ισλαμική	islamitische	ισλαμικός	islamitisch	ADJ;NOM;FEM;SG	ADJ
ισλαμική	islamitisch	ισλαμικός	islamitisch	ADJ;NOM;FEM;SG	ADJ
εχθροί	vijanden	εχθρός	vijand	N;NOM;MASC;PL	N;PL
κλάσμα	fractie	κλάσμα	fractie	N;NOM;NEUT;SG	N;MASC+FEM;SG
αναψυχής	ontspanning	αναψυχή	ontspanning	N;GEN;FEM;SG	N;MASC+FEM;SG
αναψυχής	recreatie	αναψυχή	recreatie	N;GEN;FEM;SG	N;MASC+FEM;SG
αναψυχής	vermaak	αναψυχή	vermaak	N;GEN;FEM;SG	N;NEUT;SG
καινοτομίες	innovaties	καινοτομία	innovatie	N;NOM;FEM;PL	N;PL
καινοτομίες	innovaties	καινοτομία	innovatie	N;NOM;FEM;PL	N;PL
καινοτομίες	vernieuwingen	καινοτομία	vernieuwing	N;NOM;FEM;PL	N;PL
καινοτομίες	nieuwigheden	καινοτομία	nieuwigheid	N;NOM;FEM;PL	N;PL
απαγορεύτηκε	verbannen	απαγορεύω	verbannen	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
απαγορεύτηκε	verboden	απαγορεύω	verboden	V;PFV;IND;SG;3;PST;FIN;PASS	V;V.PTCP
σταματά	stopt	σταματός	stoppen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
κτήματα	landgoederen	κτήμα	landgoed	N;NOM;NEUT;PL	N;PL
βαλουά	valois	βαλος	valois	N;NOM;MASC;SG	N;MASC+FEM;SG
μετοχές	voorraden	μετοχή	voorraad	N;NOM;FEM;PL	N;PL
μετοχές	aandelen	μετοχή	aandeel	N;NOM;FEM;PL	N;PL
επαναστάσεις	omwentelingen	επανάσταση	omwenteling	N;NOM;FEM;PL	N;PL
επαναστάσεις	revoluties	επανάσταση	revolutie	N;NOM;FEM;PL	N;PL
νύμφες	nimfen	νύμφα	nimfen	N;NOM;FEM;PL	N;PL
κάλπες	polls	κάλπος	polls	N;NOM;FEM;PL	N;PL
κάλπες	opiniepeilingen	κάλπος	opiniepeiling	N;NOM;FEM;PL	N;PL
κάλπες	peilingen	κάλπος	peiling	N;NOM;FEM;PL	N;PL
περιμένω	wachtende	περιμένω	wachten	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;V.PTCP
περιμένω	afwachten	περιμένω	afwachten	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NFIN
περιμένω	wachten	περιμένω	wachten	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NFIN
κάθεται	zit	κάθεται	zitten	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;SG;PRS;FIN
στέκεται	staande	στέκω	staan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
στέκεται	staand	στέκω	staand	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.PTCP
βαρωνία	baronie	βαρωνία	baronie	N;ACC;FEM;SG	N;MASC+FEM;SG
αριστοκρατία	aristocratie	αριστοκρατία	aristocratie	N;NOM;FEM;SG	N;MASC+FEM;SG
αριστοκρατία	adel	αριστοκρατία	adel	N;NOM;FEM;SG	N;MASC+FEM;SG
γενέθλια	verjaardagen	γενέθλιο	verjaardagen	N;NOM;NEUT;PL	N;PL
