ralf	ralf	ralf	ralf	PROPN;NOM;SG	PROPN;NOM;MASC;SG
polven	kolena	polvi	koleno	N;GEN;SG	N;NOM;NEUT;PL
sielu	duši	sielu	dušiti	N;NOM;SG	V;IPFV;IND;SG;3;PRS;FIN
sielu	dušo	sielu	duša	N;NOM;SG	N;ACC;FEM;SG
stig	stig	stig	stig	PROPN;NOM;SG	PROPN;NOM;MASC;SG
irving	irving	irving	irving		N;NOM;MASC;SG
klassista	klasične	klassinen	klasičen	ADJ;PRT;SG	ADJ;NOM;FEM;PL
klassista	klasično	klassinen	klasičen	ADJ;PRT;SG	ADV
klassista	klasična	klassinen	klasičen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
klassista	klasika	klassinen	klasika	ADJ;PRT;SG	N;NOM;FEM;SG
klassista	klasično	klassinen	klasičen	ADJ;PRT;SG	ADV
klassista	klasična	klassinen	klasičen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
klassista	klasičen	klassinen	klasičen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
klassista	klasični	klassinen	klasičen	ADJ;PRT;SG	ADJ;NOM;MASC;SG
irak	irak	irak	irak	PROPN;NOM;SG	PROPN;NOM;MASC;SG
irak	iraku	irak	irak	PROPN;NOM;SG	N;DAT;MASC;SG
välttämätöntä	nepogrešljiv	välttämätön	nepogrešljiv	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
välttämätöntä	neizbežno	välttämätön	neizbežno	ADJ;PRT;SG	ADV
välttämätöntä	neizogibno	välttämätön	neizogiben	ADJ;PRT;SG	ADV
välttämätöntä	bistveno	välttämätön	bistveno	ADJ;PRT;SG	ADV
välttämätöntä	bistvene	välttämätön	bistven	ADJ;PRT;SG	ADJ;NOM;FEM;PL
välttämätöntä	bistvena	välttämätön	bistven	ADJ;PRT;SG	ADJ;NOM;FEM;SG
välttämätöntä	nujnost	välttämätön	nujnost	ADJ;PRT;SG	N;NOM;FEM;SG
välttämätöntä	nuja	välttämätön	nuj	ADJ;PRT;SG	ADJ;NOM;FEM;SG
välttämätöntä	potreba	välttämätön	potreba	ADJ;PRT;SG	N;NOM;FEM;SG
shin	shin	shin	shin	PROPN;NOM;SG	
laitettu	postavljen	laittaa	postavljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
savonlinna	savonlinna	savonli	savonlinen	N;NOM;SG	ADJ;NOM;FEM;SG
kalusto	opremo	kalusto	oprema	N;NOM;SG	N;ACC;FEM;SG
kalusto	zaloge	kalusto	zaloga	N;NOM;SG	N;NOM;FEM;PL
kalusto	floto	kalusto	flot	N;NOM;SG	N;ACC;FEM;SG
kalusto	flote	kalusto	flot	N;NOM;SG	N;NOM;FEM;PL
suunnittelua	načrtovanje	suunnittelu	načrtovanje	N;PRT;SG	N;NOM;NEUT;SG
vaatteet	oblačil	vaate	oblačilo	N;NOM;PL	N;GEN;NEUT;PL
oppilaiden	dijaki	oppilas	dijak	N;GEN;PL	N;NOM;MASC;PL
oppilaiden	zenice	oppilas	zenica	N;GEN;PL	N;NOM;FEM;PL
oppilaiden	učenci	oppilas	učenec	N;GEN;PL	N;NOM;MASC;PL
varmuutta	gotovost	varmuus	gotovost	N;PRT;SG	N;NOM;FEM;SG
vietnamissa	vietnam	vietama	vieten	N;IN+ESS;SG	ADJ;NOM;NEUT;SG
burkina	burkina	burki	burkina	N;FRML;SG	PROPN;NOM;FEM;SG
rauhallinen	mirno	rauhallinen	mirno	ADJ;NOM;SG	ADV
rauhallinen	mirne	rauhallinen	miren	ADJ;NOM;SG	ADJ;NOM;FEM;PL
cornelius	cornelius	cornelius	cornelius	N;NOM;SG	PROPN;NOM;MASC;SG
sekoitus	premeša	sekoitus	premešati	N;NOM;SG	V;PFV;IND;SG;3;PRS;FIN
sekoitus	mix	sekoitus	mix	N;NOM;SG	
keskeytettiin	prekinjeno	keskeyttää	prekinjen	V;IND;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
keskeytettiin	prekinjen	keskeyttää	prekinjen	V;IND;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
alkuperäisiä	izvirniki	alku#peräinen	izvirnik	ADJ;PRT;PL	N;NOM;MASC;PL
fernández	fernández	fernández	fernández	N;NOM;SG	PROPN;NOM;MASC;SG
scottin	scott	scott	scott	N;GEN;SG	N;NOM;MASC;SG
zur	zur	zur	zur	PROPN;NOM;SG	
rajoituksia	omejitve	rajoitus	omejitev	N;PRT;PL	N;NOM;FEM;PL
rajoituksia	omejitve	rajoitus	omejitev	N;PRT;PL	N;NOM;FEM;PL
rajoituksia	omejitev	rajoitus	omejitev	N;PRT;PL	N;NOM;FEM;SG
taloudelliset	gospodarski	taloudellinen	gospodarski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
taloudelliset	gospodarsko	taloudellinen	gospodarski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
taloudelliset	ekonomska	taloudellinen	ekonomski	ADJ;NOM;PL	ADJ;NOM;FEM;SG
soulin	seulu	souli	seul	N;GEN;SG	PROPN;DAT;MASC;SG
jong	jong	jong	jong	N;NOM;SG	PROPN;NOM;MASC;SG
vaadi	povpraševanje	vaatia	povpraševanje	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
grönlannin	grenlandijo	grönlanti	grenlandija	N;GEN;SG	N;ACC;FEM;SG
grönlannin	grenlandije	grönlanti	grenlandija	N;GEN;SG	N;NOM;FEM;PL
kivet	kamne	kivi	kamen	N;NOM;PL	ADJ;ACC;FEM;PL
kivet	kamenje	kivi	kamenje	N;NOM;PL	N;ACC;MASC;PL
kivet	kamenje	kivi	kamenje	N;NOM;PL	N;ACC;MASC;PL
valot	luci	valo	luca	N;NOM;PL	N;NOM;MASC;SG
henkilökohtaisia	osebno	henkilö#kohtainen	oseben	ADJ;PRT;PL	ADJ;NOM;NEUT;SG
henkilökohtaisia	osebne	henkilö#kohtainen	oseben	ADJ;PRT;PL	ADJ;NOM;FEM;PL
henkilökohtaisia	osebni	henkilö#kohtainen	oseben	ADJ;PRT;PL	ADJ;NOM;MASC;SG
henkilökohtaisia	osebna	henkilö#kohtainen	oseben	ADJ;PRT;PL	ADJ;NOM;FEM;SG
konserni	skupino	konserni	skupina	N;NOM;SG	N;ACC;FEM;SG
konserni	skupinsko	konserni	skupinski	N;NOM;SG	ADJ;NOM;NEUT;SG
konserni	skupinski	konserni	skupinski	N;NOM;SG	ADJ;NOM;MASC;SG
konserni	skupinska	konserni	skupinski	N;NOM;SG	ADJ;NOM;FEM;SG
muuttaminen	spreminja	muuttaminen	spreminjati	N;NOM;SG	V;IPFV;IND;SG;3;PRS;FIN
rod	roda	rod	rod	PROPN;NOM;SG	N;NOM;MASC;SG
rod	rod	rod	rod	PROPN;NOM;SG	N;NOM;MASC;SG
mats	mats	mats	mats	PROPN;NOM;SG	PROPN;NOM;MASC;SG
göran	göran	göran	göran	PROPN;NOM;SG	
jeffrey	jeffrey	jeffrey	jeffrey	PROPN;NOM;SG	PROPN;NOM;MASC;SG
oilers	oilersi	oilers	oilers	N;NOM;SG	
arviot	ocen	arvio	ocena	N;NOM;PL	N;GEN;FEM;PL
osion	pregrada	osio	pregrada	N;GEN;SG	N;NOM;FEM;SG
osion	porazdelitveni	osio	porazdelitven	N;GEN;SG	ADJ;NOM;MASC;PL
uskontoa	religija	uskonto	religija	N;PRT;SG	N;NOM;FEM;SG
uskontoa	religije	uskonto	religija	N;PRT;SG	N;NOM;FEM;PL
uskontoa	religijo	uskonto	religija	N;PRT;SG	N;ACC;FEM;SG
uskontoa	vera	uskonto	vera	N;PRT;SG	N;NOM;FEM;SG
uskontoa	vere	uskonto	vera	N;PRT;SG	N;NOM;FEM;PL
gay	gay	gay	gay	N;NOM;SG	PROPN;NOM;MASC;SG
maanpaossa	izgon	maan#pako	izgon	N;IN+ESS;SG	N;NOM;MASC;SG
maanpaossa	izgnanstvo	maan#pako	izgnanstvo	N;IN+ESS;SG	N;NOM;NEUT;SG
maanpaossa	izgnanstvu	maan#pako	izgnanstvo	N;IN+ESS;SG	N;DAT;NEUT;SG
maanpaossa	izgnani	maan#pako	izgnan	N;IN+ESS;SG	ADJ;NOM;MASC;PL;V.PTCP
maanpaossa	izgnan	maan#pako	izgnan	N;IN+ESS;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
aikaisempi	prej	aikainen	prej	ADJ;NOM;CMPR;SG	ADV;CMPR
kuvaan	snemanje	kuva	snemanje	N;IN+ALL;SG	N;NOM;NEUT;SG
puhelimen	telefon	puhelin	telefon	N;GEN;SG	N;NOM;MASC;SG
siniset	modro	sininen	moder	ADJ;NOM;PL	ADV
siniset	modri	sininen	moder	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;SG
siniset	modra	sininen	moder	ADJ;NOM;PL	ADJ;NOM;FEM;SG
kirjoitukset	pisanja	kirjoitus	pisanje	N;NOM;PL	N;GEN;NEUT;SG
hyvinvoinnin	blaginja	hyvin#vointi	blaginja	N;GEN;SG	N;NOM;FEM;SG
hyvinvoinnin	blaginje	hyvin#vointi	blaginja	N;GEN;SG	N;NOM;FEM;PL
tunnustusta	prepoznava	tunnustus	prepoznava	N;PRT;SG	V;IPFV;IND;SG;3;PRS;FIN
tunnustusta	priznavanje	tunnustus	priznavanje	N;PRT;SG	N;NOM;NEUT;SG
tunnustusta	priznanje	tunnustus	priznanje	N;PRT;SG	N;NOM;NEUT;SG
tunnustusta	prepoznavanje	tunnustus	prepoznavanje	N;PRT;SG	N;NOM;NEUT;SG
kanavaa	kanal	kanava	kanal	N;PRT;SG	N;NOM;MASC;SG
hampurin	hamburg	hampuri	hamburg	N;GEN;SG	PROPN;NOM;MASC;SG
arvoitus	uganko	arvoitus	uganka	N;NOM;SG	N;ACC;FEM;SG
arvoitus	sestavljanke	arvoitus	sestavljanka	N;NOM;SG	N;NOM;FEM;PL
kysymykset	izdaj	kysymys	izdaja	N;NOM;PL	N;GEN;FEM;PL
lainsäädännön	zakonodaja	lain#säädäntö	zakonodaja	N;GEN;SG	N;NOM;FEM;SG
lainsäädännön	zakonodajo	lain#säädäntö	zakonodaja	N;GEN;SG	N;ACC;FEM;SG
kaupassa	prodajalna	kauppa	prodajalna	N;IN+ESS;SG	ADJ;NOM;FEM;SG
kaupassa	trgovina	kauppa	trgovina	N;IN+ESS;SG	N;NOM;FEM;SG
katalonian	kataloniji	katalonia	katalonija	N;GEN;SG	N;DAT;FEM;SG
pianoa	klavir	piano	klavir	N;PRT;SG	N;NOM;MASC;SG
toimittajat	dobaviteljev	toimittaja	dobavitelj	N;NOM;PL	N;GEN;MASC;PL
toimittajat	dobavitelje	toimittaja	dobavitelj	N;NOM;PL	N;ACC;MASC;PL
toimittajat	novinarjev	toimittaja	novinar	N;NOM;PL	N;GEN;MASC;PL
toimittajat	novinarje	toimittaja	novinar	N;NOM;PL	N;ACC;MASC;PL
viestejä	sporočil	viesti	sporočiti	N;PRT;PL	V;PFV;MASC;SG;V.PTCP
viestejä	sporočila	viesti	sporočiti	N;PRT;PL	V;PFV;FEM;PL;V.PTCP
luca	luci	luca	luca	PROPN;NOM;SG	N;NOM;MASC;SG
luca	luca	luca	luca	PROPN;NOM;SG	N;NOM;MASC;SG
helpompaa	lažje	helppo	lahko	ADJ;PRT;CMPR;SG	ADV;CMPR
helpompaa	lažji	helppo	lahek	ADJ;PRT;CMPR;SG	ADJ;NOM;DEF;CMPR;MASC;SG
helpompaa	enostavneje	helppo	enostavno	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
helpompaa	lažja	helppo	lahek	ADJ;PRT;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
ehkäpä	mogoče	ehkäpä	mogoč	ADV	ADJ;NOM;NEUT;SG
ehkäpä	morda	ehkäpä	morda	ADV	PART
samantha	samantha	samantha	samanth	PROPN;NOM;SG	N;NOM;FEM;SG
samantha	samantho	samantha	samantho	PROPN;NOM;SG	N;NOM;FEM;SG
ankara	ankari	ankara	ankara	ADJ;NOM;SG	PROPN;NOM;MASC;SG
ankara	stroge	ankara	strog	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ankara	hude	ankara	hud	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ankara	hudo	ankara	hudo	ADJ;NOM;SG	ADV
chapman	chapman	chapma	chapman	PROPN;NOM;SG	N;NOM;MASC;SG
nopeutta	hitrosti	nopeus	hitrost	N;PRT;SG	N;GEN;FEM;SG
nopeutta	hitrost	nopeus	hitrost	N;PRT;SG	N;NOM;FEM;SG
dale	dale	dale	dati	PROPN;NOM;SG	V;PFV;FEM;PL;V.PTCP
jürgen	jürgen	jürki	jürgen	PROPN;NOM;SG	N;NOM;MASC;SG
rikoksen	zločin	rikos	zločin	N;GEN;SG	N;NOM;MASC;SG
rikoksen	kriminal	rikos	kriminal	N;GEN;SG	N;NOM;MASC;SG
yang	yang	yang	yang	N;NOM;SG	PROPN;NOM;MASC;SG
ira	ira	ira	ir	N;NOM;SG	PROPN;NOM;FEM;SG
todistajien	priče	todistaja	prica	N;GEN;PL	N;NOM;FEM;PL
rich	bogato	rich	bogato	PROPN;NOM;SG	ADV
rich	bogati	rich	bogat	PROPN;NOM;SG	ADJ;NOM;MASC;PL
rich	rich	rich	rich	PROPN;NOM;SG	
rich	bogat	rich	bogat	PROPN;NOM;SG	ADJ;NOM;INDF;MASC;SG
rich	bogata	rich	bogat	PROPN;NOM;SG	ADJ;NOM;FEM;SG
syytetty	obtožen	syyttää	obtožen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
syytetty	obtožena	syyttää	obtožen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
syytetty	obtoženi	syyttää	obtožen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
syytetty	obtoženec	syyttää	obtoženec	V;NOM;SG;V.PTCP;PASS	N;NOM;MASC;SG
syytetty	obtoženi	syyttää	obtožen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
amos	amos	amos	amos	PROPN;NOM;SG	PROPN;NOM;MASC;SG
pakollinen	obvezno	pakollinen	obvezno	ADJ;NOM;SG	ADV
pakollinen	obvezno	pakollinen	obvezno	ADJ;NOM;SG	ADV
pakollinen	obvezne	pakollinen	obvezen	ADJ;NOM;SG	ADJ;NOM;FEM;PL
pakollinen	obvezno	pakollinen	obvezno	ADJ;NOM;SG	ADV
pakollinen	obvezne	pakollinen	obvezen	ADJ;NOM;SG	ADJ;NOM;FEM;PL
suositellaan	priporočena	suositella	priporočen	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
suositellaan	priporočeno	suositella	priporočen	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
suositellaan	priporočeni	suositella	priporočen	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
suositellaan	priporočljivo	suositella	priporočljiv	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG
pennsylvanian	pensilvaniji	pennsylvania	pensilvanija	N;GEN;SG	N;DAT;FEM;SG
teräs	jekla	teräs	jeklo	N;NOM;SG	N;NOM;NEUT;PL
teräs	jeklena	teräs	jeklen	N;NOM;SG	ADJ;NOM;FEM;SG
teräs	jeklene	teräs	jeklen	N;NOM;SG	ADJ;NOM;FEM;PL
teräs	jekleni	teräs	jeklen	N;NOM;SG	ADJ;NOM;MASC;SG
teräs	jekleno	teräs	jeklen	N;NOM;SG	ADV
kohtauksia	krči	kohtaus	krč	N;PRT;PL	N;NOM;MASC;PL
kohtauksia	prizore	kohtaus	prizor	N;PRT;PL	N;ACC;MASC;PL
kohtauksia	prizori	kohtaus	prizor	N;PRT;PL	N;NOM;MASC;PL
kohtauksia	scene	kohtaus	scena	N;PRT;PL	N;NOM;FEM;PL
vandalismia	vandalizem	vandalismi	vandalizem	N;PRT;SG	N;NOM;MASC;SG
pelaaminen	igralni	pelaaminen	igralen	N;NOM;SG	ADJ;NOM;DEF;MASC;SG
tanner	tanner	tanner	tanner	N;NOM;SG	PROPN;NOM;MASC;SG
nielsen	nielsen	nielsä	nielsen	N;GEN;SG	PROPN;NOM;MASC;SG
kosovon	kosova	koso#von	kosovo	N;GEN;SG	N;NOM;NEUT;SG
kosovon	kosovo	koso#von	kosovo	N;GEN;SG	N;NOM;NEUT;SG
omaisuus	nepremičnine	omaisuus	nepremičnina	N;NOM;SG	N;NOM;FEM;PL
omaisuus	sredstva	omaisuus	sredstvo	N;NOM;SG	N;NOM;NEUT;PL
åke	åke	åke	rka	PROPN;NOM;SG	
åke	ake	åke	aka	PROPN;NOM;SG	
hector	hector	hector	hector	PROPN;NOM;SG	N;NOM;MASC;SG
hector	hectorja	hector	hector	PROPN;NOM;SG	N;ACC;MASC;SG
maaliskuu	marca	maaliskuu	marec	N;NOM;SG	N;GEN;MASC;SG
päällystetty	obložene	päällystää	obložen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
päällystetty	prevlečena	päällystää	prevlečen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
päällystetty	prevlečeni	päällystää	prevlečen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
päällystetty	prevlečen	päällystää	prevlečen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
päällystetty	tlakovana	päällystää	tlakovan	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
vankeudessa	ujetništvu	vankeus	ujetništvo	N;IN+ESS;SG	N;DAT;NEUT;SG
trooppinen	tropske	trooppinen	tropski	ADJ;NOM;SG	ADJ;NOM;FEM;PL
trooppinen	tropskih	trooppinen	tropski	ADJ;NOM;SG	ADJ;GEN;MASC;PL
dion	dion	dio	dion		PROPN;NOM;MASC;SG
vastustajat	nasprotnik	vastustaja	nasprotnik	N;NOM;PL	N;NOM;MASC;SG
vastustajat	nasprotnike	vastustaja	nasprotnik	N;NOM;PL	N;ACC;MASC;PL
vastustajat	nasprotnikov	vastustaja	nasprotnik	N;NOM;PL	N;GEN;MASC;PL
epäselvää	nejasno	epä#selvä	nejasen	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
epäselvää	nejasna	epä#selvä	nejasen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
epäselvää	nejasen	epä#selvä	nejasen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
ajattelu	razmišljanja	ajattelu	razmišljanje	N;NOM;SG	N;GEN;NEUT;SG
deluxe	deluxe	deluxe	deluza	N;NOM;SG	N;NOM;FEM;PL
lisääntyy	povečanje	lisääntyä	povečanje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
lisääntyy	naraščajoče	lisääntyä	naraščajoč	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;PL;V.PTCP
lisääntyy	povečevanje	lisääntyä	povečevanje	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
donna	donno	donna	donno	N;NOM;SG	
donna	donna	donna	donno	N;NOM;SG	PROPN;NOM;FEM;SG
frankfurtin	frankfurtu	frankfurt	frankfurt	N;GEN;SG	N;DAT;MASC;SG
frankfurtin	frankfurt	frankfurt	frankfurt	N;GEN;SG	N;NOM;MASC;SG
bis	bis	bis	bis	N;NOM;SG	
havainnot	ugotovitev	havainto	ugotovitev	N;NOM;PL	N;NOM;FEM;SG
weber	weber	weber	weber	PROPN;NOM;SG	N;NOM;MASC;SG
hollywoodin	hollywood	hollywoodi	hollywood	N;GEN;SG	N;NOM;MASC;SG
karttoja	zemljevidi	kartta	zemljevid	N;PRT;PL	N;NOM;MASC;PL
karttoja	zemljevide	kartta	zemljevid	N;PRT;PL	N;ACC;MASC;PL
juniori	mlajši	juniori	mlad	N;NOM;SG	ADJ;NOM;DEF;CMPR;MASC;SG
kingston	kingston	kingston	kingston	N;NOM;SG	
mohammed	mohammed	mohammed	mohammed	PROPN;NOM;SG	N;NOM;MASC;SG
mohammed	mohamed	mohammed	mohamed	PROPN;NOM;SG	N;NOM;MASC;SG
trinidad	trinidad	trinidad	trinidad	PROPN;NOM;SG	N;NOM;FEM;SG
bengt	bengt	bengt	bengt	PROPN;NOM;SG	
biologian	biologijo	biologia	biologija	N;GEN;SG	N;ACC;FEM;SG
biologian	biologija	biologia	biologija	N;GEN;SG	N;NOM;FEM;SG
blade	blade	blade	blad		N;NOM;MASC;SG
blade	rezilo	blade	rezilo		N;NOM;NEUT;SG
absoluuttinen	absolutno	absoluuttinen	absolutno	ADJ;NOM;SG	ADV
conan	conan	cona	conan	N;NOM;SG	PROPN;NOM;MASC;SG
bang	poka	bang	poka	N;NOM;SG	N;GEN;MASC;SG
luola	jamo	luola	jama	N;NOM;SG	N;ACC;FEM;SG
luota	zaupanje	luottaa	zaupanje	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
luota	zaupanja	luottaa	zaupanje	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
syyriassa	sirija	syyria	sirija	N;IN+ESS;SG	N;NOM;FEM;SG
syyriassa	sirijo	syyria	sireja	N;IN+ESS;SG	N;ACC;FEM;SG
syyriassa	siriji	syyria	sirija	N;IN+ESS;SG	N;DAT;FEM;SG
syyriassa	sirije	syyria	sirija	N;IN+ESS;SG	N;NOM;FEM;PL
rangaistuksen	kazen	rangaistus	kazen	N;GEN;SG	N;NOM;FEM;SG
rangaistuksen	kaznovanje	rangaistus	kaznovanje	N;GEN;SG	N;NOM;NEUT;SG
vaatimus	zahteva	vaatimus	zahtevati	N;NOM;SG	V;IND;SG;3;PRS;FIN
jefferson	jefferson	jefferson	jefferson	PROPN;NOM;SG	N;NOM;MASC;SG
kotkassa	kotka	kotka	kotka	N;IN+ESS;SG	N;NOM;MASC;SG
marseille	marseille	marsi	marseilel	N;AT+ALL;SG	PROPN;NOM;MASC;SG
mantereella	kopno	manner	kopno	N;AT+ESS
;SG	N;NOM;NEUT;SG
mantereella	celina	manner	celina	N;AT+ESS
;SG	N;NOM;FEM;SG
mantereella	celino	manner	celina	N;AT+ESS
;SG	N;ACC;FEM;SG
borg	borg	borg	borg	N;NOM;SG	PROPN;NOM;MASC;SG
korttia	kartice	kortti	kartica	N;PRT;SG	N;NOM;FEM;PL
korttia	kartic	kortti	kartica	N;PRT;SG	N;GEN;FEM;PL
korttia	karte	kortti	karta	N;PRT;SG	N;NOM;FEM;PL
kestävät	trajnostno	kestävä	trajnostno	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
kestävät	trajnostne	kestävä	trajnosten	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;PL
kestävät	trajnostni	kestävä	trajnosten	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;MASC;SG
kestävät	trajnostna	kestävä	trajnosten	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG
kestävät	trajen	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
kestävät	trajna	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG
kestävät	trajen	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
kestävät	trajna	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG
kestävät	trajni	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;DEF;MASC;SG
kestävät	trajne	kestävä	trajen	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;PL
asiakkaan	stranka	asiakas	stranka	N;GEN;SG	N;NOM;FEM;SG
asiakkaan	odjemalec	asiakas	odjemalec	N;GEN;SG	N;NOM;MASC;SG
asiakkaan	stranka	asiakas	stranka	N;GEN;SG	N;NOM;FEM;SG
asiakkaan	odjemalec	asiakas	odjemalec	N;GEN;SG	N;NOM;MASC;SG
shaw	shaw	shaw	shaw	PROPN;NOM;SG	
oikeudenkäynnin	sojenje	oikeuden#käynti	sojenje	N;GEN;SG	N;NOM;NEUT;SG
hiilen	premog	hiili	premog	N;GEN;SG	N;NOM;MASC;SG
hiilen	ogljik	hiili	ogljik	N;GEN;SG	N;NOM;MASC;SG
hiilen	ogljika	hiili	ogljika	N;GEN;SG	N;NOM;FEM;SG
heikkeni	okvarjeno	heiketä	okvarjen	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
haastaa	izziv	haastaa	izziv	V;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
haastaa	zahtevna	haastaa	zahteven	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG
haastaa	zahtevno	haastaa	zahteven	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
haastaa	sue	haastaa	sue	V;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;FEM;SG
blu	blu	blu	biti	N;NOM;SG	PROPN;NOM;MASC;SG
latinalaisen	latino	latinalainen	latina	ADJ;GEN;SG	N;NOM;FEM;SG
latinalaisen	latinsko	latinalainen	latinsko	ADJ;GEN;SG	ADJ;NOM;NEUT;SG
tiedoston	datoteka	tiedosto	datoteka	N;GEN;SG	N;NOM;FEM;SG
tiedoston	datoteko	tiedosto	datoteka	N;GEN;SG	N;ACC;FEM;SG
tavaraa	stvari	tavara	stvar	N;PRT;SG	N;NOM;FEM;PL
kerroksen	plast	kerros	plast	N;GEN;SG	N;NOM;FEM;SG
kerroksen	sloj	kerros	sloj	N;GEN;SG	N;NOM;MASC;SG
kerroksen	plasti	kerros	plast	N;GEN;SG	N;NOM;FEM;PL
projektia	projekt	projekti	projekt	N;PRT;SG	N;NOM;MASC;SG
projektia	projekta	projekti	projekt	N;PRT;SG	N;GEN;MASC;SG
vaihtoehtoinen	alternative	vaihto#ehtoinen	alternativa	ADJ;NOM;SG	N;NOM;FEM;PL
vaihtoehtoinen	alternativa	vaihto#ehtoinen	alternativa	ADJ;NOM;SG	N;NOM;FEM;SG
taustaa	ozadje	tausta	ozadje	N;PRT;SG	N;NOM;NEUT;SG
myöntänyt	sprejet	myöntää	sprejet	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
rey	rey	rey	rey		PROPN;NOM;MASC;SG
juoma	pitja	juoma	pitje	N;NOM;SG	N;GEN;NEUT;SG
juoma	piti	juoma	piti	N;NOM;SG	V;IPFV;NFIN
juoma	pijačo	juoma	pijača	N;NOM;SG	N;ACC;FEM;SG
saavutettiin	dosežen	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
saavutettiin	dosežena	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
saavutettiin	doseženo	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
saavutettiin	dosežene	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
saavutettiin	dosežene	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
saavutettiin	dosežen	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
saavutettiin	dosežena	saavuttaa	dosežen	V;IND;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
