til	за	til	за	ADV	ADP
forslag	предложение	forslag	предложение	N;INDF;NEUT;PL	N;INDF;NEUT;SG
forslag	предложение	forslag	предложение	N;INDF;NEUT;PL	N;INDF;NEUT;SG
grænsen	граница	grænse	граница	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
grænsen	гранична	grænse	граничен	N;DEF;MASC+FEM;SG	ADJ;INDF;FEM;SG
kommuner	общините	kommune	община	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
stat	държавно	stat	държавен	N;INDF;MASC+FEM;SG	ADV
union	съюза	union	съюз	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ændret	променени	ændre	променя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
ændret	променени	ændre	променя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
ændret	модифицирани	ændre	модифицирам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
ændret	изменени	ændre	изменя	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
bor	живи	bo	жив	V;IND;PRS;FIN;ACT	ADJ;INDF;PL
bor	жива	bo	жив	V;IND;PRS;FIN;ACT	ADJ;INDF;FEM;SG
bor	live	bo	live	V;IND;PRS;FIN;ACT	ADJ
bor	жив	bo	жив	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
bor	живей	bo	живей	V;IND;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN
bor	дрил	bo	дрил	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
bor	учение	bo	учение	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
bor	бор	bo	бор	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
studerede	проучен	studere	проучен	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
allierede	съюзническите	alliere	съюзнически	V;PL;PST;V.PTCP	ADJ;DEF;PL
allierede	съюзници	alliere	съюзник	V;PL;PST;V.PTCP	N;INDF;MASC;PL
allierede	съюзниците	alliere	съюзник	V;PL;PST;V.PTCP	N;DEF;MASC;PL
allierede	съюзник	alliere	съюзник	V;PL;PST;V.PTCP	N;INDF;MASC;SG
allierede	али	alliere	али	V;PL;PST;V.PTCP	PROPN;INDF;MASC;SG
vigtig	важно	vigtig	важно	ADJ;INDF;MASC+FEM;SG	ADV
vigtig	важни	vigtig	важен	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
schweiz	швейцария	schweiz	швейцария		PROPN;INDF;FEM;SG
schweiz	швейцария	schweiz	швейцария		PROPN;INDF;FEM;SG
schweiz	швейцарски	schweiz	швейцарски		ADJ;INDF;MASC;SG
schweiz	швейцарско	schweiz	швейцарски		ADV
schweiz	швейцарска	schweiz	швейцарски		ADJ;INDF;FEM;SG
tilsvarende	подобно	tilsvarende	подобно	ADJ	ADV
tilsvarende	еквивалент	tilsvarende	еквивалент	ADJ	N;INDF;MASC;SG
tilsvarende	еквивалентно	tilsvarende	еквивалентно	ADJ	ADV
tilsvarende	съответстващо	tilsvarende	съответстващо	ADJ	ADV
spørgsmål	въпрос	spørgsmål	въпрос	N;INDF;NEUT;PL	N;INDF;MASC;SG
harry	хари	harry	харя-(се)		N;INDF;MASC;SG
holsten	холщайн	holst	холщайн	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
alexander	александър	alexander	александър	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
kristne	християните	kristen	християнин	ADJ;PL	N;DEF;MASC;PL
kristne	християни	kristen	християнин	ADJ;PL	N;INDF;MASC;PL
caps	шапки	caps	шапка	N;INDF;NEUT;SG	N;INDF;FEM;PL
caps	капачки	caps	капачка	N;INDF;NEUT;SG	N;INDF;FEM;PL
begynder	начало	begynde	начало	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
begynder	започване	begynde	започване	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
tab	загуби	tab	загуба	N;INDF;NEUT;SG	N;INDF;FEM;PL
tab	загубата	tab	загуба	N;INDF;NEUT;SG	N;DEF;FEM;SG
tab	загуби	tab	загуба	N;INDF;NEUT;SG	N;INDF;FEM;PL
tab	загубите	tab	загуба	N;INDF;NEUT;SG	N;DEF;FEM;PL
tab	сметката	tab	сметка	N;INDF;NEUT;SG	N;DEF;FEM;SG
louis	louis	louis	louis		PROPN;INDF;MASC;SG
louis	луи	louis	луя		N;INDF;MASC;SG
louis	луис	louis	луис		PROPN;INDF;MASC;SG
udviklede	разработена	udvikle	разработя-(се)	V;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
udviklede	развит	udvikle	развит-(се)	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
udviklede	разработен	udvikle	разработя-(се)	V;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
udviklede	развитите	udvikle	развия-(се)	V;PL;PST;V.PTCP	ADJ;PFV;DEF;PL;V.PTCP;PASS
udviklede	развита	udvikle	развитам	V;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
udviklede	еволюира	udvikle	еволюирам	V;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
fandtes	съществували	fande	съществувам	V;IND;PRS;FIN;PASS	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT
fandtes	съществуваше	fande	съществувам	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;IPFV;FIN;ACT
fandtes	съществувало	fande	съществувам	V;IND;PRS;FIN;PASS	V;IPFV;INDF;NEUT;SG;IPFV;V.PTCP;ACT
fandtes	съществувал	fande	съществувам	V;IND;PRS;FIN;PASS	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
højt	високи	høj	висок	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
højt	високо	høj	високо	ADJ;INDF;NEUT;SG	ADV
højt	силно	høj	силно	ADJ;INDF;NEUT;SG	ADV
højt	шумно	høj	шумно	ADJ;INDF;NEUT;SG	ADV
skabt	създадени	skabe	създам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
nov	ноември	nov	ноември		N;INDF;MASC;SG
provinsen	провинция	provins	провинция	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
slag	битката	slag	битка	N;INDF;NEUT;SG	N;DEF;FEM;SG
træner	треньорът	træne	треньор	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
jean	жан	jean	жан		PROPN;INDF;MASC;SG
jean	джийн	jean	джийн		PROPN;INDF;FEM;SG
roller	ролите	rolle	рола	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tom	празно	tom	празен		ADV
tom	празен	tom	празен		ADJ;INDF;MASC;SG
tom	празни	tom	празен		ADJ;INDF;PL
tom	празна	tom	празная-(се)		ADJ;INDF;FEM;SG
tom	том	tom	том		PROPN;INDF;MASC;SG
udført	готово	udføre	готов	V;INDF;SG;PST;V.PTCP	ADV
udført	изнесени	udføre	изнеса-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
udført	изнасяни	udføre	изнасям-(се)	V;INDF;SG;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
tildelt	награден	tildele	награден	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tildelt	възложени	tildele	възложа	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
tildelt	разпределени	tildele	разпределя	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
italiensk	италианец	italiensk	италианец	ADJ;INDF;SG	N;INDF;MASC;SG
italiensk	италианско	italiensk	италиански	ADJ;INDF;SG	ADV
græsk	гръцко	græsk	гръцко	ADJ;INDF;SG	ADV
græsk	грък	græsk	грък	ADJ;INDF;SG	N;INDF;MASC;SG
enheder	устройствата	enhed	устройство	N;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
regel	правилото	regel	правило	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
goals	голове	goals	гол		N;INDF;MASC;PL
goals	цели	goals	цел		N;INDF;FEM;PL
våben	оръжие	våben	оръжие	N;INDF;NEUT;PL	N;INDF;NEUT;SG
våben	оръжията	våben	оръжие	N;INDF;NEUT;PL	N;DEF;NEUT;PL
våben	оръжие	våben	оръжие	N;INDF;NEUT;PL	N;INDF;NEUT;SG
våben	пистолет	våben	пистолет	N;INDF;NEUT;PL	N;INDF;MASC;SG
våben	оръжие	våben	оръжие	N;INDF;NEUT;PL	N;INDF;NEUT;SG
våben	оръжие	våben	оръжие	N;INDF;NEUT;PL	N;INDF;NEUT;SG
wien	wien	wien	wien	PROPN	PROPN;INDF;MASC;SG
wien	виена	wien	виен	PROPN	PROPN;INDF;FEM;SG
spor	пистата	spor	писта	N;INDF;NEUT;SG	N;DEF;FEM;SG
spor	следите	spor	следя	N;INDF;NEUT;SG	N;DEF;FEM;PL
spor	писти	spor	пистя	N;INDF;NEUT;SG	N;INDF;FEM;PL
spor	следи	spor	следя	N;INDF;NEUT;SG	N;INDF;FEM;PL
spor	релси	spor	релса	N;INDF;NEUT;SG	N;INDF;FEM;PL
hertug	дюк	hertug	дюк	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
havet	море	hav	море	N;DEF;NEUT;SG	N;INDF;NEUT;SG
havet	океан	hav	океан	N;DEF;NEUT;SG	N;INDF;MASC;SG
klar	готови	klar	готов	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
klar	ясно	klar	ясно	ADJ;INDF;MASC+FEM;SG	ADV
klar	изчистване	klar	изчистване	ADJ;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
venner	friends	ven	friends	N;INDF;MASC+FEM;PL	PROPN;INDF;MASC;SG
west	западно	west	западно	N;INDF;MASC+FEM;SG	ADV
west	западна	west	западна	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
west	западен	west	западя-(се)	N;INDF;MASC+FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
west	уест	west	уест	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
størrelse	размери	størrelse	размер	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
rejste	пътувал	rejse	пътувам	V;PL;PST;V.PTCP	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
rejste	пътувал	rejse	пътувам	V;PL;PST;V.PTCP	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
penge	парите	penge	пара	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
lys	светло	lys	светло	N;INDF;NEUT;SG	ADV
lys	светлината	lys	светлина	N;INDF;NEUT;SG	N;DEF;FEM;SG
lys	светлини	lys	светлина	N;INDF;NEUT;SG	N;INDF;FEM;PL
ekstra	допълнително	ekstra	допълнително	ADJ	ADV
ekstra	екстра	ekstra	екстра	ADJ	N;INDF;MASC;SG
hvilke	което	hvilken	който	PRO;PL	PRO;NOM;NEUT;SG
hvilke	която	hvilken	който	PRO;PL	PRO;NOM;FEM;SG
stift	схванат	stiv	схвана-(се)	ADJ;INDF;NEUT;SG	V;PFV;IND;SG;3;PST;FIN;ACT
stift	епархия	stiv	епархия	ADJ;INDF;NEUT;SG	N;INDF;FEM;SG
tekniske	технически	teknisk	технически	ADJ;PL	ADV
tekniske	техническа	teknisk	технически	ADJ;PL	ADJ;INDF;FEM;SG
tekniske	техническо	teknisk	технически	ADJ;PL	ADV
fører	води	føre	водя	V;IND;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN
fører	шофьорът	føre	шофьор	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
fører	шофьор	føre	шофьор	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
fører	шофьора	føre	шофьор	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
fører	фюрер	føre	фюрер	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
fører	фюрера	føre	фюрер	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
fører	фюрерът	føre	фюрер	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
huset	house	hus	house	N;DEF;NEUT;SG	N;INDF;MASC;SG
huset	къща	hus	къща	N;DEF;NEUT;SG	N;INDF;FEM;SG
huset	хаус	hus	хаус	N;DEF;NEUT;SG	N;INDF;MASC;SG
spanske	испанци	spansk	испанец	ADJ;PL	N;INDF;MASC;PL
spanske	испанска	spansk	испански	ADJ;PL	ADJ;INDF;FEM;SG
spanske	испанско	spansk	испански	ADJ;PL	ADV
spanske	испански	spansk	испански	ADJ;PL	ADJ;INDF;MASC;SG
forældre	родителите	forælder	родител	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
forældre	родител	forælder	родител	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
tabte	изгубено	tabe	изгубя-(се)	V;IND;PST;FIN;ACT	ADV
tabte	изгубени	tabe	изгубен	V;IND;PST;FIN;ACT	ADJ;INDF;PL
tabte	изгубена	tabe	изгубя-(се)	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
tabte	загубен	tabe	загубен	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
tabte	загуби	tabe	загуба	V;IND;PST;FIN;ACT	N;INDF;FEM;PL
tabte	изгубен	tabe	изгубен	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kongens	крал	konge	крал	N;GEN;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kongens	кинг	konge	кинг	N;GEN;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kongens	цар	konge	цар	N;GEN;DEF;MASC+FEM;SG	N;INDF;MASC;SG
sten	камъни	sten	камък	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
sten	каменна	sten	каменен	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
sten	стоун	sten	стоун	N;INDF;MASC+FEM;SG	PROPN;INDF;FEM;SG
sten	камъни	sten	камък	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
sten	скали	sten	скала	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
sten	стен	sten	стен	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
sten	rock	sten	rock	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
sten	скали	sten	скала	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
folketinget	парламент	folketing	парламент	N;DEF;NEUT;SG	N;INDF;MASC;SG
professionel	професионални	professionel	професионален	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
professionel	професионалист	professionel	професионалист	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
professionel	професионално	professionel	професионално	ADJ;INDF;MASC+FEM;SG	ADV
australien	австралия	australie	австралия	PROPN	PROPN;INDF;FEM;SG
huse	къщите	hus	къща	N;INDF;NEUT;PL	N;DEF;FEM;PL
lade	плевня	lade	плевнея	V;NFIN;ACT	N;INDF;FEM;SG
lade	хамбар	lade	хамбар	V;NFIN;ACT	N;INDF;MASC;SG
lade	плевнята	lade	плевнея	V;NFIN;ACT	N;DEF;FEM;SG
lade	обор	lade	обор	V;NFIN;ACT	N;INDF;MASC;SG
solgte	продаден	sælge	продам	V;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
solgte	продадена	sælge	продам	V;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
solgte	продадено	sælge	продам	V;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
solgte	продадени	sælge	продам	V;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
stiftet	епархия	stift	епархия	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;SG
football	футболен	football	футболен	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
nordiske	скандинавски	nordisk	скандинавски	ADJ;PL	ADJ;INDF;MASC;SG
skriver	пиши	skrive	пиша	V;IND;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN
skriver	напишете	skrive	напиша	V;IND;PRS;FIN;ACT	V;PFV;IMP;PL;2;FIN
skriver	писане	skrive	писане	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
studier	учене	studi	учене	N;INDF;NEUT;PL	N;INDF;NEUT;SG
studier	учи	studi	уча-(се)	N;INDF;NEUT;PL	V;IPFV;IMP;SG;2;FIN
studier	проучване	studi	проучване	N;INDF;NEUT;PL	N;INDF;NEUT;SG
studier	изучаване	studi	изучаване	N;INDF;NEUT;PL	N;INDF;NEUT;SG
studier	изследване	studi	изследване	N;INDF;NEUT;PL	N;INDF;NEUT;SG
sagde	саид	sige	саид	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
hvid	бели	hvid	бял	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
hvid	бяло	hvid	бял	ADJ;INDF;MASC+FEM;SG	ADV
private	частно	privat	частен	ADJ;PL	ADV
private	редник	privat	редник	ADJ;PL	N;INDF;MASC;SG
private	частна	privat	частен	ADJ;PL	ADJ;INDF;FEM;SG
private	личен	privat	личен	ADJ;PL	ADJ;INDF;MASC;SG
private	частен	privat	частен	ADJ;PL	ADJ;INDF;MASC;SG
ønsker	желание	ønske	желание	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
ønsker	пожелание	ønske	пожелание	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
ønsker	пожелание	ønske	пожелание	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
ønsker	желаещи	ønske	желая	V;IND;PRS;FIN;ACT	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
ønsker	пожелания	ønske	пожелание	V;IND;PRS;FIN;ACT	N;INDF;NEUT;PL
ønsker	желания	ønske	желание	V;IND;PRS;FIN;ACT	N;INDF;NEUT;PL
ønsker	желанията	ønske	желание	V;IND;PRS;FIN;ACT	N;DEF;NEUT;PL
los	лос	los	лос	PROPN	PROPN;INDF;MASC;SG
los	лукс	los	лукс	PROPN	N;INDF;MASC;SG
los	рис	los	рис	PROPN	N;INDF;MASC;SG
besluttede	решено	beslutte	реша	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
trak	дрю	trække	дрю	V;IND;PST;FIN;ACT	PROPN;INDF;MASC;SG
trak	дру	trække	дру	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
ridder	найт	ridder	найт	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
ridder	сер	ridder	серу	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
oprindelig	начален	oprindelig	начален	ADV	ADJ;INDF;MASC;SG
oprindelig	първоначален	oprindelig	първоначален	ADV	ADJ;INDF;MASC;SG
oprindelig	първоначална	oprindelig	първоначален	ADV	ADJ;INDF;FEM;SG
oprindelig	оригинални	oprindelig	оригинален	ADV	ADJ;INDF;PL
oprindelig	оригинал	oprindelig	оригинал	ADV	N;INDF;MASC;SG
oprindelig	оригинална	oprindelig	оригинален	ADV	ADJ;INDF;FEM;SG
oprindelig	оригинален	oprindelig	оригинален	ADV	ADJ;INDF;MASC;SG
central	централно	central	централен	N;INDF;MASC+FEM;SG	ADV
central	централен	central	централен	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
central	централни	central	централен	N;INDF;MASC+FEM;SG	ADJ;INDF;PL
central	централна	central	централен	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
seneste	скорошна	sen	скорошен	ADJ;DEF;RL	ADJ;INDF;FEM;SG
seneste	скорошни	sen	скорошен	ADJ;DEF;RL	ADJ;INDF;PL
seneste	скорошно	sen	скорошен	ADJ;DEF;RL	ADV
seneste	отскоро	sen	отскоро	ADJ;DEF;RL	ADV
flåde	флотилия	flåde	флотилия	N;INDF;MASC+FEM;SG	ADJ;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
flåde	флота	flåde	флот	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sorte	черно	sort	черен	ADJ;PL	ADV
sorte	черна	sort	чер	ADJ;PL	ADJ;INDF;FEM;SG
sorte	черен	sort	черен	ADJ;PL	ADJ;INDF;MASC;SG
lee	лии	lee	лия		N;INDF;NEUT;SG
lee	лий	lee	лий		PROPN;INDF;MASC;SG
saint	сейнт	saint	сейнт		N;INDF;MASC;SG
saint	свети	saint	свет		N;INDF;MASC;SG
saint	светица	saint	светица		N;INDF;FEM;SG
saint	светец	saint	светец		N;INDF;MASC;SG
vigtige	важно	vigtig	важно	ADJ;PL	ADV
vigtige	важен	vigtig	важен	ADJ;PL	ADJ;INDF;MASC;SG
vigtige	важна	vigtig	важен	ADJ;PL	ADJ;INDF;FEM;SG
programmet	програма	program	програма	N;DEF;NEUT;SG	N;INDF;FEM;SG
angrebet	атака	angreb	атака	N;DEF;NEUT;SG	N;INDF;FEM;SG
angrebet	атакуван	angreb	атакувам	N;DEF;NEUT;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
angrebet	атакувани	angreb	атакувам	N;DEF;NEUT;SG	V;PFV;INDF;PL;V.PTCP;PASS
angrebet	нападната	angreb	нападен	N;DEF;NEUT;SG	ADJ;DEF;FEM;SG
angrebet	нападнат	angreb	нападна	N;DEF;NEUT;SG	V;PFV;IND;PL;3;PRS;FIN;ACT
planter	растенията	planter	растение	N;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
journalist	репортера	journalist	репортер	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
journalist	репортерът	journalist	репортер	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
klassen	клас	klasse	клас	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kvinde	жената	kvinde	жена	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kvinde	женско	kvinde	женски	N;INDF;MASC+FEM;SG	ADV
kvinde	женски	kvinde	женски	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
kvinde	женска	kvinde	женски	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
stationen	станция	station	станция	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
stationen	station	station	station	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
stationen	гара	station	гара	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
henry	хенри	henry	хенра		N;INDF;MASC;SG
oplysninger	информация	oplysning	информация	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
oplysninger	info	oplysning	info	N;INDF;MASC+FEM;PL	INTJ
oplysninger	инфо	oplysning	инфо	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
oplysninger	информация	oplysning	информация	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
oplysninger	информиране	oplysning	информиране	N;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
oplysninger	дейта	oplysning	дейт	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
besejrede	победени	besejre	победя	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
besejrede	победен	besejre	победя	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
besejrede	победена	besejre	победя	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
besejrede	победени	besejre	победя	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
besejrede	победен	besejre	победя	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
intet	нищо	ingen	никой	PRO;NEUT;SG	PRO;NOM;INDF;NEUT;SG
svært	трудно	svær	трудно	ADJ;INDF;NEUT;SG	ADV
svært	силно	svær	силно	ADJ;INDF;NEUT;SG	ADV
svært	здраво	svær	здраво	ADJ;INDF;NEUT;SG	ADV
svært	твърдо	svær	твърдо	ADJ;INDF;NEUT;SG	ADV
svært	трудно	svær	трудно	ADJ;INDF;NEUT;SG	ADV
svært	трудни	svær	труден	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
energi	energy	energi	energy	N;INDF;MASC+FEM;SG	INTJ
foreningen	сдружение	forening	сдружение	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
foreningen	асоциация	forening	асоциация	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
foreningen	асоцииране	forening	асоцииране	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
landsbyen	село	landsby	село	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
line	реплика	lin	реплика		N;INDF;FEM;SG
line	линия	lin	линия		N;INDF;FEM;SG
