ve	और	ve	और	CONJ	
kuruldu	स्थापित	kur	स्थापित	V;PFV;IND;SG;3;POS;PST;PASS	ADJ
kuruldu	संस्थापित	kur	संस्थापित	V;PFV;IND;SG;3;POS;PST;PASS	PROPN;NOM;SG;3
dördüncü	चौथा	dördüncü	चौथा		ADJ;NOM;MASC;SG
dördüncü	चौथी	dördüncü	चौथी		ADJ;NOM;FEM;SG
asker	सैनिक	asker	सैनिक		N;NOM;MASC;SG;3
asker	सिपाही	asker	सिपाही		N;NOM;MASC;PL;3
asker	मिलिट्री	asker	मिलिट्री		N;NOM;FEM;SG;3
asker	सैनिक	asker	सैनिक		N;NOM;MASC;SG;3
asker	फौजी	asker	फौजी		N;NOM;MASC;SG;3
asker	सैन्य	asker	सैन्य		N;NOM;MASC;SG;3
idari	प्रशासन	idari	प्रशासन		N;NOM;MASC;SG;3
idari	प्रशासनिक	idari	प्रशासनिक		PROPN;NOM;MASC;SG;3
süleyman	सालमन	süleyman	सालमन		PROPN;NOM;MASC;SG;3
süleyman	सोलोमन	süleyman	सोलोमन		PROPN;NOM;MASC;SG;3
süleyman	सुलेमान	süleyman	सुलेमान		PROPN;NOM;MASC;SG;3
kaşif	explorer	kaşif	explorer		N;NOM;MASC;SG;3
kaşif	एक्सप्लोरर	kaşif	एक्सप्लोरर		N;NOM;MASC;SG;3
enstitüsü	संस्थान	enstitü	संस्थान	N;NOM;SG;3	N;NOM;MASC;PL;3
hindistan	भारत	hindistan	भारत	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
hindistan	इंडिया	hindistan	इंडिया	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG;3
hindistan	इण्डिया	hindistan	इण्डिया	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
değişik	भिन्न	değişik	भिन्न		ADP
değişik	अलग	değişik	अलग		ADJ
sonradan	बाद	sonradan	बाद		ADV;NOM;MASC;SG;3
dini	धर्म	din	धर्म		N;NOM;MASC;SG;3
dini	धार्मिक	din	धार्मिक		ADJ;NOM
öğretim	निर्देशात्मक	öğretim	निर्देशात्मक	N;NOM;SG;3	ADJ;NOM
öğretim	पढ़ाने	öğretim	पढा	N;NOM;SG;3	V;NFIN;ACT
yazı	लेख	yazı	लेख		N;NOM;MASC;SG;3
yazı	आलेख	yazı	आलेख		N;NOM;MASC;SG;3
yazı	लिखकर	yazı	लिख		V;V.CVB
yazı	लिखना	yazı	लिख		V;MASC;NFIN;ACT
yazı	लिखने	yazı	लिख		V;NFIN;ACT
yazı	पाठ	yazı	पाठ		N;NOM;MASC;SG;3
yazı	टेक्स्ट	yazı	टेक्स्ट		N;NOM;MASC;SG;3
kaynağı	फीड	kaynak	फीड		N;NOM;FEM;SG;3
kaynağı	स्रोत	kaynak	स्रोत		N;NOM;MASC;SG;3
kaynağı	सोर्स	kaynak	सोर्स		N;NOM;MASC;SG;3
star	तारा	star	तारा		PROPN;NOM;MASC;SG;3
star	तारे	star	तारा		N;NOM;MASC;SG;3
star	तारक	star	तारक		PROPN;NOM;MASC;SG;3
star	तारों	star	तारा		N;ACC;MASC;PL;3
star	स्टार	star	स्टार		N;NOM;MASC;SG;3
takip	ट्रैक	takip	ट्रैक		N;NOM;MASC;SG;3
takip	रील	takip	रील		N;NOM;MASC;SG;3
takip	ट्रैकिंग	takip	ट्रैकिंग		N;NOM;FEM;SG;3
takip	पीछा	takip	पीछा		N;NOM;MASC;SG;3
takımyıldız	तारामंडल	takım	तारामंडल		N;NOM;MASC;SG;3
takımyıldız	नक्षत्र	takım	नक्षत्र		N;NOM;MASC;SG;3
hak	काबिल	hak	काबिल		PROPN;NOM;MASC;SG;3
hak	अधिकार	hak	अधिकार		N;NOM;MASC;SG;3
hak	अधिकारों	hak	अधिकार		N;ACC;MASC;PL;3
izin	बंद	izin	बंद		ADJ
izin	इजाजत	izin	इजाजत		N;NOM;FEM;SG;3
izin	अनुमति	izin	अनुमति		N;NOM;FEM;SG;3
kanalı	नहर	kanalı	नहर	N;ACC;SG;3	N;NOM;FEM;SG;3
kanalı	नहरों	kanalı	नहर	N;ACC;SG;3	N;ACC;FEM;PL;3
kanalı	नहरें	kanalı	नहर	N;ACC;SG;3	N;NOM;FEM;PL;3
kanalı	कनाल	kanalı	कनाल	N;ACC;SG;3	
kanalı	चैनल	kanalı	चैनल	N;ACC;SG;3	N;NOM;MASC;SG;3
kurulmuş	स्थापित	kur	स्थापित	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ
kurulmuş	संस्थापित	kur	संस्थापित	V;PFV;NFH;IND;SG;3;POS;PST;PASS	PROPN;NOM;SG;3
kurulmuş	स्थापित	kur	स्थापित	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ
şair	कवि	şair	कवि		N;NOM;MASC;SG;3
şair	कवयित्री	şair	कवयित्री		PROPN;NOM;FEM;SG;3
belirli	विशिष्ट	belirli	विशिष्ट		ADJ
mahalle	पड़ोस	mahal	पड़ोस		N;NOM;MASC;SG;3
demir	एंकर	demir	एंकर		PROPN;NOM;MASC;SG;3
demir	लंगर	demir	लंगर		N;NOM;MASC;SG;3
demir	लोहे	demir	लोहा		N;NOM;MASC;SG;3
demir	आयरन	demir	आयरन		N;NOM;MASC;SG;3
tıp	दवा	tıp	दवा		N;NOM;FEM;SG;3
tıp	औषधि	tıp	औषधि		N;NOM;FEM;SG;3
tıp	आयुर्विज्ञान	tıp	आयुर्विज्ञान		N;NOM;FEM;SG;3
tıp	चिकित्सीय	tıp	चिकित्सीय		PROPN;NOM
tıp	मेडिकल	tıp	मेडिकल		N;NOM;MASC;SG;3
tıp	चिकित्सा	tıp	चिकित्सा		N;NOM;FEM;SG;3
tasarımı	डिजाइनिंग	tasarım	डिजाइनिंग	N;ACC;SG;3	N;NOM;FEM;SG;3
bilimsel	विज्ञान	bilimsel	विज्ञान	ADJ	N;NOM;MASC;SG;3
bilimsel	वैज्ञानिक	bilimsel	वैज्ञानिक	ADJ	N;NOM;MASC;PL;3
profili	रूपरेखा	profili	रूपरेखा		N;NOM;FEM;SG;3
profili	प्रोफाइल	profili	प्रोफाइल		N;NOM;MASC;SG;3
profili	प्रोफ़ाइल	profili	प्रोफ़ाइल		N;NOM;MASC;SG;3
arka	पीछे	arka	पीछे		ADV;NOM;MASC;SG;3
arka	पिछे	arka	पिछ		V;MASC;SG;FIN;ACT
arka	वापस	arka	वापस		ADJ
arka	पीछे	arka	पीछे		ADV;NOM;MASC;SG;3
adalet	न्याय	adalet	न्याय		N;NOM;MASC;SG;3
adalet	इंसाफ	adalet	इंसाफ		PROPN;NOM;MASC;SG;3
eşi	जीवनसाथी	eş	जीवनसाथी	ADJ;NOM;SG;3	N;NOM;FEM;SG;3
eşi	पत्नी	eş	पत्नी	ADJ;NOM;SG;3	N;NOM;FEM;SG;3
eşi	बीवी	eş	बीवी	ADJ;NOM;SG;3	N;NOM;FEM;SG;3
university	विश्वविद्यालय	university	विश्वविद्यालय	PROPN;NOM;SG;3	N;NOM;MASC;SG;3
university	यूनिवर्सिटी	university	यूनिवर्सिटी	PROPN;NOM;SG;3	N;NOM;FEM;SG;3
university	विश्वविद्यालयों	university	विश्वविद्यालय	PROPN;NOM;SG;3	N;ACC;MASC;PL;3
gösterir	प्रदर्शक	göster	प्रदर्शक	V;IPFV;IND;SG;3;POS	N;NOM;MASC;SG;3
sanayi	उद्योगों	sanayi	उद्योग		N;ACC;MASC;PL;3
sanayi	उद्योग	sanayi	उद्योग		N;NOM;MASC;SG;3
sanayi	उद्योग	sanayi	उद्योग		N;NOM;MASC;SG;3
sanayi	औद्योगिक	sanayi	औद्योगिक		ADJ;NOM
seyirci	श्रोता	seyirci	श्रोता		N;NOM;MASC;SG;3
seyirci	ऑडियंस	seyirci	ऑडियंस		N;NOM;MASC;SG;3
seyirci	दर्शक	seyirci	दर्शक		N;NOM;MASC;PL;3
seyirci	दर्शक	seyirci	दर्शक		N;NOM;MASC;PL;3
inç	इंच	inç	इंच		N;NOM;MASC;SG;3
inç	इंच	inç	इंच		N;NOM;MASC;SG;3
katalog	सूचीपत्र	katalog	सूचीपत्र		N;NOM;MASC;SG;3
katalog	कैटलॉग	katalog	कैटलॉग		N;NOM;MASC;SG;3
katalog	सूचीपत्र	katalog	सूचीपत्र		N;NOM;MASC;SG;3
katalog	कैटलॉग	katalog	कैटलॉग		N;NOM;MASC;SG;3
moskova	मॉस्को	moskova	मॉस्को	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
moskova	मास्को	moskova	मास्को	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
isviçre	स्विट्जरलैंड	isviçre	स्विट्जरलैंड		PROPN;NOM;MASC;SG;3
isviçre	स्विट्ज़रलैंड	isviçre	स्विट्ज़रलैंड		PROPN;NOM;MASC;SG;3
geçmiş	इतिहास	geç	इतिहास		N;NOM;MASC;SG;3
erken	जल्दी	erken	जल्दी		ADV
aktif	सक्रिय	aktif	सक्रिय		ADJ
richard	रिचर्ड	richard	रिचर्ड		PROPN;NOM;MASC;SG;3
aydın	प्रबुद्ध	ay	प्रबुद्ध		N;NOM;MASC;SG;3
sarı	सुनहरे	sarı	सुनहरा		ADJ;NOM;MASC;PL
sarı	पीला	sarı	पीला		N;NOM;MASC;SG;3
üretim	उत्पादन	üretim	उत्पादन		N;NOM;MASC;SG;3
üretim	विनिर्माण	üretim	विनिर्माण		N;NOM;MASC;SG;3
üretim	निर्माण	üretim	निर्माण		N;NOM;MASC;SG;3
adında	नामित	ad	नामित	N;ESS;SG;3	ADJ
stüdyo	स्टूडियो	stü	स्टूडियो		N;NOM;MASC;SG;3
stüdyo	स्टुडियो	stü	स्टुडियो		PROPN;NOM;MASC;SG;3
yeşil	हरित	yeşil	हरित	ADJ	PROPN;NOM;MASC;SG;3
yeşil	हरा	yeşil	हरा	ADJ	V;MASC;SG;V.PTCP;ACT
yeşil	ग्रीन	yeşil	ग्रीन	ADJ	
grand	ग्रैंड	grand	ग्रैंड	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
ortalama	औसत	ortalama	औसत		N;NOM;MASC;SG;3
sahne	नजारा	sahne	नजारा		N;NOM;MASC;SG;3
sahne	दृश्य	sahne	दृश्य		N;NOM;MASC;SG;3
sahne	सीन	sahne	सीन		N;NOM;MASC;SG;3
sahne	झाँकी	sahne	झाँकी		N;NOM;FEM;SG;3
sahne	चरण	sahne	चरण		N;NOM;MASC;SG;3
sahne	स्टेज	sahne	स्टेज		N;NOM;MASC;SG;3
insanlar	मनुष्यों	insan	मनुष्य	N;NOM;PL;3	N;ACC;MASC;PL;3
insanlar	इंसानो	insan	इंसानो	N;NOM;PL;3	N;NOM;MASC;SG;3
insanlar	लोगों	insan	लोग	N;NOM;PL;3	N;ACC;MASC;PL;3
ermeni	अर्मेनियाई	ermen	अर्मेनियाई		PROPN;NOM;MASC;SG;3
thomas	थॉमस	thomas	थॉमस		PROPN;NOM;MASC;SG;3
thomas	थामस	thomas	थामस		PROPN;NOM;MASC;SG;3
tanrı	अल्लाह	tanrı	अल्लाह		PROPN;NOM;MASC;SG;3
tanrı	भगवान	tanrı	भगवान		N;NOM;MASC;SG;3
tanrı	परमेश्वर	tanrı	परमेश्वर		N;NOM;MASC;SG;3
parçası	पार्ट	parça	पार्ट	N;NOM;SG;3	
parçası	भाग	parça	भाग	N;NOM;SG;3	
din	धर्म	din	धर्म		N;NOM;MASC;SG;3
din	दीन	din	दीन		PROPN;NOM;MASC;SG;3
etkin	प्रभावी	etkin	प्रभावी		ADJ
etkin	सक्षम	etkin	सक्षम		ADJ
etkin	सक्रिय	etkin	सक्रिय		ADJ
etkin	सक्रिय	etkin	सक्रिय		ADJ
mümkün	संभव	mümkün	संभव		ADJ
mümkün	संभावित	mümkün	संभावित		PROPN;NOM;SG;3
metin	पाठ	metin	पाठ		N;NOM;MASC;SG;3
metin	टेक्स्ट	metin	टेक्स्ट		N;NOM;MASC;SG;3
ilgi	रुचि	ilgi	रुचि		N;NOM;FEM;SG;3
ilgi	रुचिकर	ilgi	रुचिकर		CONJ
ilgi	दिलचस्पी	ilgi	दिलचस्पी		N;NOM;FEM;SG;3
ilgi	रुचि	ilgi	रुचि		N;NOM;FEM;SG;3
ilgi	रूचि	ilgi	रूचि		N;NOM;FEM;SG;3
ilgi	ब्याज	ilgi	ब्याज		N;NOM;MASC;SG;3
eğitimi	प्रशिक्षण	eğitim	प्रशिक्षण	N;ACC;SG;3	N;NOM;MASC;SG;3
eğitimi	ट्यूटोरियल	eğitim	ट्यूटोरियल	N;ACC;SG;3	N;NOM;MASC;SG;3
sınırları	किनारा	sınır	किनारा	N;NOM;PL;3	N;NOM;MASC;SG;3
sınırları	सीमा	sınır	सीमा	N;NOM;PL;3	N;NOM;FEM;SG;3
sınırları	लिमिट	sınır	लिमिट	N;NOM;PL;3	
sınırları	हद	sınır	हद	N;NOM;PL;3	N;NOM;FEM;SG;3
özgür	आज़ादी	özgür	आज़ादी		N;NOM;FEM;SG;3
özgür	आजादी	özgür	आजादी		N;NOM;FEM;SG;3
özgür	स्वतंत्रता	özgür	स्वतन्त्रता		N;NOM;FEM;SG;3
özgür	निशुल्क	özgür	निशुल्क		N;NOM;MASC;SG;3
özgür	मुफ्त	özgür	मुफ्त		N;NOM;MASC;SG;3
özgür	मुक्त	özgür	मुक्त		ADJ
özgür	आजाद	özgür	आजाद		PROPN;NOM;MASC;SG;3
parlaklık	दीप्ति	parlaklık	दीप्ति	N;NOM;SG;3	PROPN;NOM;FEM;SG;3
parlaklık	चमकीली	parlaklık	चमकीला	N;NOM;SG;3	ADJ;NOM;FEM;SG
vokal	मुखर	vokal	मुखर		PROPN;NOM;MASC;SG;3
vokal	स्वर	vokal	स्वर		N;NOM;MASC;SG;3
vokal	गायन	vokal	गायन		N;NOM;MASC;SG;3
vb	आदि	vb	आदि		PART
seçim	चयन	seçim	चयन		N;NOM;MASC;SG;3
seçim	चुनाव	seçim	चुनाव		N;NOM;MASC;SG;3
seçim	चुनावों	seçim	चुनाव		N;ACC;MASC;PL;3
seçim	पसंद	seçim	पसंद		N;NOM;FEM;SG;3
seçim	चुनाव	seçim	चुनाव		N;NOM;MASC;SG;3
seçim	चुनें	seçim	चुन		V;SBJV;SG;FIN;ACT
seçim	चुनाव	seçim	चुनाव		N;NOM;MASC;SG;3
amerikalı	अमेरिकन	amerikalı	अमेरिकन		PROPN;NOM;MASC;SG;3
amerikalı	अमेरिकी	amerikalı	अमेरिकी		PROPN;NOM;SG;3
amerikalı	अमरीकी	amerikalı	अमरीकी		ADJ
sistem	सिस्टम्स	sistem	सिस्टम	N;NOM;SG;3	N;NOM;MASC;PL;3
sistem	प्रणालियों	sistem	प्रणाली	N;NOM;SG;3	N;ACC;MASC;PL;3
şimdi	अब	şimdi	अब	ADV	PRO;NOM
şimdi	अभी	şimdi	अभी	ADV	PRO;NOM
league	लीग	league	लीग		N;NOM;FEM;SG;3
özellikleri	गुण	özellik	गुण	N;NOM;PL;3	N;NOM;MASC;SG;3
özellikleri	गुण	özellik	गुण	N;NOM;PL;3	N;NOM;MASC;SG;3
kg	किलोग्राम	kg	किलोग्राम		N;NOM;MASC;SG;3
kg	गामा	kg	गामा		PROPN;NOM;MASC;SG;3
britanya	ब्रिटेन	britanya	ब्रिटेन	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
britanya	ब्रिटिश	britanya	ब्रिटिश	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
britanya	अंग्रेजों	britanya	अंग्रेज	PROPN;NOM;SG;3	N;ACC;MASC;PL;3
britanya	britannia	britanya	britannia	PROPN;NOM;SG;3	N;NOM;MASC;SG;3
sosyalist	समाजवादी	sosyalist	समाजवादी		PROPN;NOM;MASC;SG;3
dur	रोकें	i	रोक	V;PFV;SG;3;PRS	V;SBJV;PL;FIN;ACT
seçkin	विशिष्ट	seçkin	विशिष्ट		ADJ
mavi	नीला	mavi	नीला		ADJ;NOM;MASC;SG
mavi	डीलक्स	mavi	डीलक्स		PROPN;NOM;MASC;SG;3
mavi	ब्लू	mavi	ब्लू		PROPN;NOM;MASC;SG;3
sovyetler	सोवियत	sovyet	सोवियत	N;NOM;PL;3	PROPN;NOM;MASC;SG;3
işçi	कर्मचारी	işçi	कर्मचारी		N;NOM;MASC;PL;3
işçi	कार्यकर्त्ता	işçi	कार्यकर्त्ता		N;NOM;MASC;SG;3
işçi	कार्यकर्ताओं	işçi	कार्यकर्ता		N;ACC;MASC;PL;3
işçi	मजदुर	işçi	मजदुर		PROPN;NOM;MASC;SG;3
işçi	श्रमिकों	işçi	श्रमिक		N;NOM;MASC;PL;3
işçi	मजदूर	işçi	मजदूर		N;NOM;MASC;PL;3
işçi	कार्यकर्त्ता	işçi	कार्यकर्त्ता		N;NOM;MASC;SG;3
işçi	कर्मचारी	işçi	कर्मचारी		N;NOM;MASC;PL;3
işçi	कार्यकर्ता	işçi	कार्यकर्ता		N;NOM;MASC;PL;3
işçi	श्रमिक	işçi	श्रमिक		N;NOM;MASC;PL;3
işçi	श्रम	işçi	श्रम		N;NOM;MASC;SG;3
işçi	मजदूर	işçi	मजदूर		N;NOM;MASC;PL;3
canlı	जीवंत	canlı	जीवंत		N;NOM;MASC;SG;3
canlı	हर्षोल्लास	canlı	हर्षोल्लास		N;NOM;MASC;SG;3
canlı	लाइव	canlı	लाइव		N;NOM;MASC;SG;3
canlı	जीवंत	canlı	जीवंत		N;NOM;MASC;SG;3
canlı	जीवित	canlı	जीवित		PROPN;NOM;MASC;SG;3
canlı	जिंदा	canlı	जिंदा		ADJ
tercih	वरीयता	tercih	वरीयता		N;NOM;FEM;SG;3
tercih	पसंद	tercih	पसंद		N;NOM;FEM;SG;3
tercih	चुनाव	tercih	चुनाव		N;NOM;MASC;SG;3
tercih	प्राथमिकता	tercih	प्राथमिकता		N;NOM;FEM;SG;3
tercih	वरीयता	tercih	वरीयता		N;NOM;FEM;SG;3
olası	संभव	olası	संभव		ADJ
olası	संभावित	olası	संभावित		PROPN;NOM;SG;3
olası	संभावना	olası	संभावना		N;NOM;FEM;SG;3
olası	संभावित	olası	संभावित		PROPN;NOM;SG;3
boş	रिक्त	boş	रिक्त	ADJ	
boş	रिक्त	boş	रिक्त	ADJ	
kadınlar	महिलायें	kadın	महिलाया	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाएँ	kadın	महिला	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाएं	kadın	महिला	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	बेटियाँ	kadın	बेटी	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाओं	kadın	महिला	ADJ;NOM;PL;3	N;ACC;FEM;PL;3
kadınlar	औरतों	kadın	औरत	ADJ;NOM;PL;3	N;ACC;FEM;PL;3
kadınlar	स्त्रियाँ	kadın	स्त्री	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाएँ	kadın	महिला	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाएं	kadın	महिला	ADJ;NOM;PL;3	N;NOM;FEM;PL;3
kadınlar	महिलाओं	kadın	महिला	ADJ;NOM;PL;3	N;ACC;FEM;PL;3
madrid	madrid	madrid	madrid	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
madrid	मैड्रिड	madrid	मैड्रिड	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
ara	खोजें	ara	खोज		V;SBJV;FIN;ACT
ara	खोज	ara	खोज		N;NOM;FEM;SG;3
ara	ढूंढें	ara	ढूंढ		V;SBJV;PL;FIN;ACT
ara	काल	ara	काल		N;NOM;MASC;SG;3
ara	कॉल	ara	कॉल		N;NOM;FEM;SG;3
çıkar	घटाना	çıkar	घटा		V;MASC;NFIN;ACT
çıkar	निकालें	çıkar	निकाल		V;SBJV;PL;FIN;ACT
çıkar	हटाएँ	çıkar	हटा		V;SBJV;PL;FIN;ACT
doğrudan	डायरेक्ट	doğrudan	डायरेक्ट		N;NOM;MASC;SG;3
doğrudan	प्रत्यक्ष	doğrudan	प्रत्यक्ष		PROPN;NOM;MASC;SG;3
doğrudan	सीधा	doğrudan	सीधा		ADJ;NOM;MASC;SG
doğrudan	सीधे	doğrudan	सीधे		ADV
birlik	लीग	birlik	लीग		N;NOM;FEM;SG;3
birlik	यूनाइटेड	birlik	यूनाइटेड		PROPN;NOM;MASC;SG;3
birlik	संयुक्त	birlik	संयुक्त		PROPN;NOM;MASC;SG;3
birlik	यूनियन	birlik	यूनियन		N;NOM;FEM;SG;3
birlik	संघ	birlik	संघ		N;NOM;MASC;SG;3
birlik	एकता	birlik	एकता		N;NOM;FEM;SG;3
birlik	यूनिट	birlik	यूनिट		N;NOM;FEM;SG;3
birlik	इकाई	birlik	इकाई		N;NOM;FEM;SG;3
birlik	ईकाई	birlik	ईकाई		N;NOM;FEM;SG;3
adası	आइलैंड	ada	आइलैंड	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
adası	आइल	ada	आइल	N;NOM;SG;3	
üniversite	विश्वविद्यालय	üniversite	विश्वविद्यालय		N;NOM;MASC;SG;3
üniversite	विश्वविद्यालयों	üniversite	विश्वविद्यालय		N;ACC;MASC;PL;3
üniversite	विश्वविद्यालय	üniversite	विश्वविद्यालय		N;NOM;MASC;SG;3
üniversite	यूनिवर्सिटी	üniversite	यूनिवर्सिटी		N;NOM;FEM;SG;3
üniversite	विश्वविद्यालयों	üniversite	विश्वविद्यालय		N;ACC;MASC;PL;3
üniversite	कॉलेज	üniversite	कॉलेज		N;NOM;MASC;SG;3
ismail	इस्माईल	ismail	इस्माईल		PROPN;NOM;MASC;SG;3
ismail	इस्माइल	ismail	इस्माइल		PROPN;NOM;MASC;SG;3
kopyaları	कॉपी	kopya	कॉपी	N;ACC;PL;3	
kopyaları	प्रतियां	kopya	प्रति	N;ACC;PL;3	N;NOM;FEM;PL;3
kopyaları	नक़ल	kopya	नक़ल	N;ACC;PL;3	N;NOM;FEM;SG;3
kopyaları	प्रतिकृतियां	kopya	प्रतिकृति	N;ACC;PL;3	N;NOM;FEM;PL;3
kopyaları	प्रतिकृति	kopya	प्रतिकृति	N;ACC;PL;3	N;NOM;FEM;SG;3
