яно	jana	яно	jană		N;DEF;FEM;SG
кераміка	ceramica	кераміка	ceramică	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
кераміка	ceramică	кераміка	ceramic	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
кераміка	ceramica	кераміка	ceramică	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
кераміка	ceramică	кераміка	ceramic	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
астрономи	astronomii	астронама	astronomie	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
дербі	darby	дербий	darby	PROPN;INAN;NOM;MASC;SG	PROPN
дербі	derby	дербий	derby	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
прапором	drapelul	прапір	drapel	N;INAN;INS;MASC;SG	N;DEF;MASC;SG
прапором	steagul	прапір	steag	N;INAN;INS;MASC;SG	N;DEF;MASC;SG
зерно	cereale	зерно	cereală	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
зерно	grâne	зерно	grâne	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
студій	studiile	студія	studiu	N;INAN;GEN;FEM;PL	N;DEF;FEM;PL
ставка	rată	ставка	rată	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
ставка	rata	ставка	rată	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
всюди	pretutindeni	всюди	pretutinden	ADV	ADJ;INDF;MASC;PL
підтримання	menține	підтримання	menține	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
підтримання	mentine	підтримання	mentin	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
гідності	demnitate	гідність	demnitate	N;INAN;GEN;FEM;SG	N;INDF;FEM;SG
гідності	demnitatea	гідність	demnitate	N;INAN;GEN;FEM;SG	N;DEF;FEM;SG
відповідну	adecvată	відповідний	adecvat	ADJ;ACC;FEM;SG	ADJ;INDF;FEM;SG
реалізацію	implementarea	реалізація	implementare	N;INAN;ACC;FEM;SG	N;DEF;FEM;SG
реалізацію	implementare	реалізація	implementare	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
проза	proza	проза	proză	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
вираження	exprimarea	вираження	exprimare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
виграли	won	виграти	won	V;PFV;IND;PL;PST;FIN	PROPN
виграли	câștigat	виграти	câștiga	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
путівник	ghidul	путівник	ghid	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
матриця	matrice	матриця	matric	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
матриця	matricea	матриця	matrice	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
розчин	mortiere	розчин	mortier	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
розчин	soluție	розчин	soluție	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
розчин	solutie	розчин	solutie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
розчин	soluția	розчин	soluție	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
баланс	balanta	баланс	balantă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
баланс	soldul	баланс	sold	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
тунель	tunelul	тунель	tunel	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
верес	veres	верес	veres		PROPN
визначена	definite	визначений	definit	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
визначена	definită	визначений	definit	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
визначена	identificate	визначений	identificat	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
визначена	identificată	визначений	identifica	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
розгортання	retrage	розгортання	retrage	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
розгортання	expansiune	розгортання	expansiune	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
розгортання	extinderea	розгортання	extindere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
розгортання	expansiunea	розгортання	expansiune	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
розгортання	extindere	розгортання	extindere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
мат	colega	мат	colegă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
мат	mate	мат	mate	N;INAN;NOM;MASC;SG	
мат	checkmate	мат	checkma	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
потоцький	potocki	потоцький	potock	ADJ;NOM;MASC;SG	PROPN
вірогідно	presupus	вірогідно	presupune	ADV	ADJ;INDF;MASC;SG
герберт	herbert	герберт	herbert	PROPN;ANIM;NOM;MASC;SG	PROPN
похідні	derivați	похідний	derivat	ADJ;NOM;PL	V;IND;PL;2;IPFV;FIN
змусили	fortat	змусити	fortat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
змусили	forțat	змусити	forțat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
змусили	forțată	змусити	forțat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
вирощують	creste	вирощувати	creste	V;IPFV;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
вирощують	crească	вирощувати	crește	V;IPFV;IND;PL;3;PRS;FIN	V;SBJV;3;PRS;FIN
вирощують	crește	вирощувати	crește	V;IPFV;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
вирощують	creşte	вирощувати	creşte	V;IPFV;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
художниця	artistă	художниця	artistă	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
художниця	artista	художниця	artista	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
художниця	artistul	художниця	artist	N;ANIM;NOM;FEM;SG	N;DEF;MASC;SG
корінь	radacina	корінь	radacina	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
корінь	rădăcina	корінь	rădăcină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
корінь	rădăcină	корінь	rădăcină	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
алкоголю	bauturi	алкоголь	baut	N;INAN;GEN;MASC;SG	N;INDF;FEM;PL
алкоголю	băuturi	алкоголь	băutură	N;INAN;GEN;MASC;SG	N;INDF;FEM;PL
алкоголю	alcoolul	алкоголь	alcool	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
медічі	medici	медіч	medic	PROPN;ANIM;NOM;FEM;SG	N;INDF;MASC;PL
звільнили	concediată	звільнити	concedia	V;IPFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
звільнили	concediat	звільнити	concediat	V;IPFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
звільнили	externat	звільнити	externa	V;IPFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
звільнили	evacuate	звільнити	evacua	V;IPFV;IND;PL;PST;FIN	ADJ;INDF;FEM;PL
договори	tratate	договори	tratat	N;INAN;NOM;MASC;PL	ADJ;INDF;FEM;PL
договори	tratatele	договори	tratat	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
бурятія	buriatia	бурятий	buriatie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
занепад	ruină	занепад	ruină	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
занепад	ruina	занепад	ruină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
занепад	osândă	занепад	osînda	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
арабська	araba	арабський	araba	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
арабська	arabă	арабський	arab	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
симона	simone	симона	simon	PROPN;ANIM;ACC;MASC;SG	PROPN
мартин	marcin	мартина	marcin	N;ANIM;NOM;MASC;SG	PROPN
мартин	gull	мартина	gull	N;ANIM;NOM;MASC;SG	PROPN
метали	metalul	метати	metal	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
метали	metalic	метати	metalic	N;INAN;NOM;MASC;PL	ADJ;INDF;MASC;SG
метали	metal	метати	metal	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
метали	metalele	метати	metală	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
дені	dani	дені	dan	PROPN;ANIM;NOM;MASC;SG	
модулі	modulele	модула	modul	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
їхньому	lor	їхній	lui	PRO;DAT;SG;3	DET;3
пшениці	grâu	пшениця	grâu	N;INAN;NOM;FEM;PL	
пшениці	grau	пшениця	grau	N;INAN;NOM;FEM;PL	
фірм	firmele	фірма	firmă	N;INAN;GEN;FEM;PL	N;DEF;FEM;PL
незалежний	independent	незалежний	independent	ADJ;NOM;MASC;SG	ADV
незалежний	independenta	незалежний	independent	ADJ;NOM;MASC;SG	N;DEF;FEM;SG
незалежний	independente	незалежний	independent	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
незалежний	independentă	незалежний	independent	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
величезна	imensă	величезний	imens	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
штучний	artificiale	штучний	artificial	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
штучний	artificială	штучний	artificial	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
штучний	artificiala	штучний	artificială	ADJ;NOM;MASC;SG	ADJ;DEF;FEM;SG
штучний	artificial	штучний	artificial	ADJ;NOM;MASC;SG	ADV
двадцяти	twenty	двадцять	twenty	NUM;GEN	N;INDF;MASC;SG
чернівців	cernăuți	чернівець	cernăuță	N;INAN;GEN;MASC;PL	V;IND;PL;2;PRS;FIN
подією	evenimentul	подія	eveniment	N;INAN;INS;FEM;SG	N;DEF;MASC;SG
рука	brațul	рука	braț	N;INAN;NOM;FEM;SG	N;DEF;MASC;SG
рука	mînă	рука	mînă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
рука	mana	рука	mană	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
рука	mână	рука	mână	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
рука	mâna	рука	mână	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
стиснення	compresie	стиснення	compresie	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
реальність	realitate	реальність	realitate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
реальність	realitatea	реальність	realitate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
тридцять	thirty	тридцять	thirty	NUM;NOM	N
подію	evenimentul	подія	eveniment	N;INAN;ACC;FEM;SG	N;DEF;MASC;SG
покриті	sărăcit	покритий	sărăci	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
неправильно	gresit	неправильно	gresit	ADV	ADJ;INDF;MASC;SG
неправильно	greșit	неправильно	greși	ADV	ADJ;INDF;MASC;SG
аналогічний	analog	аналогічний	analog	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
улюблений	favorita	улюблений	favorita	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
улюблений	favorite	улюблений	favori	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
улюблений	preferata	улюблений	preferat	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
улюблений	preferate	улюблений	preferat	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
іспанською	spaniola	іспанський	spaniolă	ADJ;INS;FEM;SG	N;DEF;FEM;SG
іспанською	spanioli	іспанський	spaniol	ADJ;INS;FEM;SG	ADJ;INDF;MASC;PL
іспанською	spaniolă	іспанський	spaniolă	ADJ;INS;FEM;SG	N;INDF;FEM;SG
доведено	dovedit	довести	dovedi	V;PFV;IND;0;FIN	ADJ;INDF;MASC;SG
доведено	dovedite	довести	dovedi	V;PFV;IND;0;FIN	ADJ;INDF;FEM;PL
доведено	dovedită	довести	dovedit	V;PFV;IND;0;FIN	ADJ;INDF;FEM;SG
доведено	demonstrate	довести	demonstrat	V;PFV;IND;0;FIN	ADJ;INDF;FEM;PL
доведено	dovedit	довести	dovedi	V;PFV;IND;0;FIN	ADJ;INDF;MASC;SG
доведено	demonstrat	довести	demonstra	V;PFV;IND;0;FIN	ADJ;INDF;MASC;SG
ззаду	inapoi	ззаду	inapoi	ADV	
ззаду	back	ззаду	back	ADV	
ззаду	spate	ззаду	spate	ADV	N;INDF;MASC;SG
суперників	rivalii	суперник	rival	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
суперників	rivale	суперник	rival	N;ANIM;ACC;MASC;PL	ADJ;INDF;FEM;PL
суперників	adversarii	суперник	adversar	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
фернандо	fernando	фернандо	fernando	PROPN;ANIM;NOM;MASC;SG	PROPN
шон	shawn	шон	shawn	PROPN;ANIM;NOM;MASC;SG	PROPN
шон	shaun	шон	shaun	PROPN;ANIM;NOM;MASC;SG	PROPN
шон	sean	шон	sean	PROPN;ANIM;NOM;MASC;SG	PROPN
янки	yankee	янки	yankee	PROPN;INAN;NOM;FEM;PL	PROPN
статистичні	statistică	статистичний	statistică	ADJ;NOM;PL	N;INDF;FEM;SG
статистичні	statistic	статистичний	statistic	ADJ;NOM;PL	ADV
фан	ventilator	фан	ventilator		N;INDF;MASC;SG
фан	fana	фан	fană		N;DEF;FEM;SG
фан	fană	фан	fană		N;INDF;FEM;SG
фан	fan	фан	fan		N;INDF;MASC;SG
фан	fang	фан	fang		PROPN
трикутник	triunghiul	трикутник	triunghi	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
муреш	mureș	мурешь	mureș	PROPN;INAN;NOM;FEM;SG	PROPN
клермон	clermont	клермон	clermont	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
крива	curba	криво	curbă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
крива	curbă	криво	curbă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
кіпру	ciprul	кіпра	cipru	PROPN;INAN;NOM;MASC;SG	N;DEF;MASC;SG
кіпру	cipru	кіпра	cipru	PROPN;INAN;NOM;MASC;SG	PROPN
самець	masculin	самець	masculin	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
заново	reconstrui	заново	reconstrui	ADV	V;IND;SG;3;PRS;FIN
заново	reconstruiesc	заново	reconstrui	ADV	V;IND;PL;3;PRS;FIN
кримська	crimeea	кримський	crimee	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
емілія	emilia	емілія	emilie	PROPN;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
емілія	aemilia	емілія	aemilie	PROPN;ANIM;NOM;FEM;SG	
емілія	amelia	емілія	amelia	PROPN;ANIM;NOM;FEM;SG	PROPN
голокосту	holocaustului	голокост	holocaust	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
земельні	zeelandă	земельний	zeelandă	ADJ;NOM;PL	N;INDF;FEM;SG
різновидів	aromele	різновид	arome	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
гессен	hessa	гессний	hessa	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
гессен	hesse	гессний	hesse	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
віл	wil	віл.	wil		N;INDF;MASC;SG
віл	hiv	віл.	hiv		PROPN
леопольд	leopold	леопольд	leopold	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
актуальні	vogă	актуальний	vogă	ADJ;NOM;PL	N;INDF;FEM;SG
тяжіння	gravitate	тяжіння	gravitate	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
тяжіння	gravitatea	тяжіння	gravitate	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
індонезія	indonezia	індонезія	indonezie	N;INAN;NOM;FEM;SG	PROPN
прованс	provence	прованс	provenc		N;INDF;MASC;SG
вимова	pronunție	вимовий	pronunție	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
наступником	succesorul	наступник	succesor	N;ANIM;INS;MASC;SG	N;DEF;MASC;SG
серійний	serial	серійний	serial	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
францію	franţa	франція	frangă	N;INAN;ACC;FEM;SG	PROPN
францію	franța	франція	franța	N;INAN;ACC;FEM;SG	PROPN
францію	franta	франція	frantă	N;INAN;ACC;FEM;SG	PROPN
автономний	autonomă	автономний	autonom	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
автономний	autonome	автономний	autonom	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
автономний	offline	автономний	offline	ADJ;NOM;MASC;SG	
алтай	altai	алтай	altul	PROPN;INAN;NOM;MASC;SG	PROPN
арагон	aragon	арагон	aragon	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
тонкі	subtire	тонкий	subtire	ADJ;NOM;PL	
тонкі	subțire	тонкий	subțire	ADJ;NOM;PL	
сант	sant	сант	sant		V;IND;PL;3;PRS;FIN
підлітків	teen	підліток	teen	N;ANIM;ACC;MASC;PL	N;INDF;MASC;SG
підлітків	adolescent	підліток	adolescent	N;ANIM;ACC;MASC;PL	N;INDF;MASC;SG
закриті	închise	закритий	închide	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;IND;PL;3;PST;FIN
закриті	inchis	закритий	inchis	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
закриті	închisă	закритий	închide	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;FEM;SG
закриті	închis	закритий	închis	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
ростислав	rostislav	ростислати	rostislav	V;PFV;MASC;IND;SG;PST;FIN	N;INDF;MASC;SG
воїн	războinic	воїн	războinic	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
воїн	razboinic	воїн	razboinic	N;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
воїн	războinicul	воїн	războinic	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
уельс	wales	уельс	wales		PROPN
духовні	spirituală	духовний	spiritual	ADJ;NOM;PL	ADJ;INDF;FEM;SG
духовні	spiritual	духовний	spiritual	ADJ;NOM;PL	ADJ;INDF;MASC;SG
духовні	spirituala	духовний	spiritual	ADJ;NOM;PL	ADJ;DEF;FEM;SG
янг	tânără	янг	tânăr		ADJ;INDF;FEM;SG
янг	tânăr	янг	tânăr		ADJ;INDF;MASC;SG
янг	tinere	янг	tânăr		ADJ;INDF;FEM;PL
янг	young	янг	young		PROPN
янг	tineri	янг	tânăr		N;INDF;MASC;PL
вісь	axă	вісь	axă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
вісь	axa	вісь	axa	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
єврейська	evreică	єврейський	evreic	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
єврейська	evreu	єврейський	evreu	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
єврейська	ebraică	єврейський	ebraic	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
колон	colón	колон	colón	N;INAN;GEN;FEM;PL	PROPN
колон	colonul	колон	colon	N;INAN;GEN;FEM;PL	N;DEF;MASC;SG
колон	colon	колон	colon	N;INAN;GEN;FEM;PL	N;INDF;MASC;SG
податок	impozite	податок	impozit	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
податок	taxa	податок	taxă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
податок	taxă	податок	taxă	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
прокурора	procurorul	прокурор	procuror	N;ANIM;ACC;MASC;SG	N;DEF;MASC;SG
рядка	linia	рядок	linie	N;INAN;GEN;MASC;SG	N;DEF;FEM;SG
рядка	line	рядок	line	N;INAN;GEN;MASC;SG	
рядка	linie	рядок	linie	N;INAN;GEN;MASC;SG	N;INDF;FEM;SG
гранд	grandes	гранд	grandes		N;INDF;MASC;SG
гранд	grande	гранд	grandă		N;INDF;MASC;SG
гранд	grand	гранд	grand		N;INDF;MASC;SG
сталін	stalin	сталін	stalin	N;ANIM;NOM;MASC;SG	PROPN
секція	sectiune	секція	sectiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секція	secţiunea	секція	secgiune	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
секція	secțiune	секція	secțiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секція	secţiune	секція	secţiune	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
секція	secțiunea	секція	secțiune	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
латинська	latine	латинський	latin	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
латинська	latin	латинський	latin	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
латинська	latina	латинський	latină	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
латинська	latină	латинський	latin	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
шахтар	șahtior	шахтар	șahtior	N;INAN;NOM;FEM;SG	PROPN
адаптації	adaptarea	адаптація	adaptare	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
адаптації	adaptare	адаптація	adaptare	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
позначені	etichetat	позначений	eticheta	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
позначені	etichetată	позначений	eticheta	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;INDF;FEM;SG
колеги	colegii	колега	coleg	N;ANIM;NOM;MASC;PL	N;DEF;MASC;PL
колеги	coleg	колега	coleg	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
підтримати	suport	підтримати	suport	V;PFV;NFIN	N;INDF;MASC;SG
підтримати	sprijin	підтримати	sprijin	V;PFV;NFIN	N;INDF;MASC;SG
підтримати	sprijinul	підтримати	sprijin	V;PFV;NFIN	N;DEF;MASC;SG
дзеркала	oglinzile	дзеркало	oglindă	N;INAN;NOM;NEUT;SG	N;DEF;FEM;PL
дзеркала	oglinzi	дзеркало	oglindă	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
штучні	artificială	штучний	artificial	ADJ;NOM;PL	ADJ;INDF;FEM;SG
штучні	artificiala	штучний	artificială	ADJ;NOM;PL	ADJ;DEF;FEM;SG
штучні	artificial	штучний	artificial	ADJ;NOM;PL	ADV
публікація	poveste	публікація	poveste	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
публікація	povestea	публікація	poveste	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
публікація	publicare	публікація	publicare	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
публікація	publicarea	публікація	publicare	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
публікація	postarea	публікація	postare	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
публікація	publicare	публікація	publicare	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
публікація	publicarea	публікація	publicare	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
едмонтон	edmonton	едмонтон	edmonton	PROPN;INAN;NOM;MASC;SG	PROPN
здійснюються	operate	здійснюватися	opera	V;IPFV;IND;PL;3;PRS;FIN	ADJ;INDF;FEM;PL
здійснюються	operat	здійснюватися	operat	V;IPFV;IND;PL;3;PRS;FIN	ADJ;INDF;MASC;SG
здійснюються	operată	здійснюватися	opera	V;IPFV;IND;PL;3;PRS;FIN	ADJ;INDF;FEM;SG
башкири	bașchiri	башкира	bașchir	N;ANIM;NOM;MASC;PL	
