kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
iloinen	happy	iloinen	happy	ADJ;NOM;SG	N;NOM;MASC;SG;POS
matematiikka	matematiku	matematiikka	matematika	N;NOM;SG	N;ACC;FEM;SG;POS
matematiikka	matematiky	matematiikka	matematika	N;NOM;SG	N;NOM;FEM;PL;POS
matematiikka	počty	matematiikka	počet	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
matematiikka	matematiku	matematiikka	matematika	N;NOM;SG	N;ACC;FEM;SG;POS
matematiikka	matematiky	matematiikka	matematika	N;NOM;SG	N;NOM;FEM;PL;POS
latviassa	lotyšsko	latvia	lotyšský	N;IN+ESS;SG	PROPN;NOM;NEUT;SG;POS
konsensus	konsensu	konsensus	konsensus	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
hammer	hammer	hammer	hammer	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hammer	kladivo	hammer	kladivo	PROPN;NOM;SG	N;NOM;NEUT;SG;POS
näyttelyssä	výstavy	näyttely	výstava	N;IN+ESS;SG	N;NOM;FEM;PL;POS
näyttelyssä	výstava	näyttely	výstava	N;IN+ESS;SG	N;NOM;FEM;SG;POS
näyttelyssä	výstavní	näyttely	výstavní	N;IN+ESS;SG	ADJ;NOM;MASC;SG;POS
kasvatus	rodičovské	kasvatus	rodičovský	N;NOM;SG	ADJ;NOM;NEUT;SG;POS
kasvatus	fosterová	kasvatus	fosterový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
kasvatus	foster	kasvatus	foster	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kasvatus	chovu	kasvatus	chov	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
kasvatus	chovné	kasvatus	chovný	N;NOM;SG	ADJ;NOM;MASC;SG;POS
vuokra	půjčovny	vuokra	půjčovna	N;NOM;SG	N;NOM;FEM;PL;POS
vuokra	pronajmout	vuokra	pronajmout	N;NOM;SG	V;POS;NFIN
säilyttämistä	ponechání	säilyttäminen	ponechání	N;PRT;SG	N;NOM;NEUT;SG;POS
säilyttämistä	uchovávání	säilyttäminen	uchovávání	N;PRT;SG	N;NOM;NEUT;SG;POS
rikas	bohatí	rikas	bohatý	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
rikas	rich	rikas	rich	ADJ;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
angelo	angelo	angelo	angelo		PROPN;ANIM;NOM;MASC;SG;POS
mittakaavassa	rozsah	mitta#kaava	rozsah	N;IN+ESS;SG	N;INAN;NOM;MASC;SG;POS
mittakaavassa	stupnice	mitta#kaava	stupnice	N;IN+ESS;SG	N;NOM;FEM;SG;POS
mittakaavassa	rozsahu	mitta#kaava	rozsah	N;IN+ESS;SG	N;INAN;GEN;MASC;SG;POS
mittakaavassa	měřítko	mitta#kaava	měřítko	N;IN+ESS;SG	N;NOM;NEUT;SG;POS
läpimitta	průměru	läpi#mitta	průměr	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
läpimitta	diagonální	läpi#mitta	diagonální	N;NOM;SG	ADJ;NOM;FEM;SG;POS
valvonta	kontrolní	valvonta	kontrolní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
valvonta	kontrolu	valvonta	kontrola	N;NOM;SG	N;ACC;FEM;SG;POS
nathan	nathana	narha	nathana	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG;POS
nathan	nathan	narha	nathana	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
eve	eva	eve	eva	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
eve	eve	eve	eve	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
eve	předvečer	eve	předvečer	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
eve	evi	eve	evi	PROPN;NOM;SG	PROPN;NOM;MASC;SG;POS
taisto	battle	taisto	battle	N;NOM;SG	PROPN;MASC;SG;POS
tuhoutunut	zničeno	tuhoutua	zničený	V;NOM;SG;V.PTCP;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
tuhoutunut	zničen	tuhoutua	zničený	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
tuhoutunut	zničena	tuhoutua	zničený	V;NOM;SG;V.PTCP;ACT	ADJ;POS;V.PTCP;PASS
eesti	eesti	eesti	eest	N;NOM;SG	PROPN;FEM;POS
mon	mon	mon	mon	INTJ	PROPN;MASC;SG;POS
suositeltu	doporučujeme	suositella	doporučovat	V;NOM;SG;V.PTCP;PASS	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
suositeltu	doporučené	suositella	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
suositeltu	doporučuje	suositella	doporučovat	V;NOM;SG;V.PTCP;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
suositeltu	doporučená	suositella	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
suositeltu	doporučeno	suositella	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
suositeltu	doporučené	suositella	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
suositeltu	doporučeno	suositella	doporučený	V;NOM;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
osastolla	ward	osasto	ward	N;AT+ESS
;SG	PROPN;ANIM;NOM;MASC;SG;POS
perinteitä	tradice	perinne	tradice	N;PRT;PL	N;NOM;FEM;SG;POS
perinteitä	tradici	perinne	tradice	N;PRT;PL	N;ACC;FEM;SG;POS
perinteitä	tradice	perinne	tradice	N;PRT;PL	N;NOM;FEM;SG;POS
nopeampi	rychleji	nopea	rychle	ADJ;NOM;CMPR;SG	ADV;CMPR;POS
nopeampi	rychleji	nopea	rychle	ADJ;NOM;CMPR;SG	ADV;CMPR;POS
nero	geniální	nero	geniální	N;NOM;SG	ADJ;NOM;MASC;SG;POS
nero	nero	nero	nero	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
löydä	najděte	löydä	najít	V;IMP;SG;2;FIN;ACT	V;IMP;PL;2;POS;FIN
ash	jasan	ash	jasan	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
ash	ash	ash	ash	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ash	popel	ash	popel	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
gustafsson	gustafsson	gustafsson	gustafsson	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sant	sant	sant	sant	PROPN;NOM;SG	N;INAN;NOM;MASC;SG;POS
carmen	carmen	carmen	carmen		N;NOM;FEM;SG;POS
luontoa	přírodní	luonto	přírodní	N;PRT;SG	ADJ;NOM;MASC;PL;POS
luontoa	povaha	luonto	povaha	N;PRT;SG	N;NOM;FEM;SG;POS
luontoa	příroda	luonto	příroda	N;PRT;SG	N;NOM;FEM;SG;POS
luontoa	přírodě	luonto	příroda	N;PRT;SG	N;DAT;FEM;SG;POS
luontoa	přirozenost	luonto	přirozenost	N;PRT;SG	N;NOM;FEM;SG;POS
faith	víra	faith	víra		N;NOM;FEM;SG;POS
faith	faith	faith	faith		PROPN;ANIM;NOM;MASC;SG;POS
faith	víru	faith	víra		N;ACC;FEM;SG;POS
muuttavat	migrující	muuttaa	migrující	V;IND;PL;3;PRS;FIN;ACT	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
vankeja	trestanci	vanki	trestanec	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
vankeja	vězně	vanki	vězeň	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
vankeja	vězni	vanki	vězeň	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
vankeja	zajatci	vanki	zajatek	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
tunisia	tunisko	tuninen	tunisko	N;NOM;PL	PROPN;NOM;NEUT;SG;POS
tunisia	tunisu	tuninen	tunis	N;NOM;PL	PROPN;INAN;GEN;MASC;SG;POS
yhdisteet	sloučenin	yhdiste	sloučenina	N;NOM;PL	N;GEN;FEM;PL;POS
uudistus	reformu	uudistus	reforma	N;NOM;SG	N;ACC;FEM;SG;POS
uudistus	reformovat	uudistus	reformovat	N;NOM;SG	V;PFV;POS;NFIN
uudistus	reformy	uudistus	reforma	N;NOM;SG	N;NOM;FEM;PL;POS
yhdistäminen	sloučit	yhdistäminen	sloučit	N;NOM;SG	V;PFV;POS;NFIN
yhdistäminen	připojuji	yhdistäminen	připojovat	N;NOM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
vieraita	cizinci	vieras	cizinec	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
vieraita	návštěvy	vieras	návštěva	N;PRT;PL	N;NOM;FEM;PL;POS
vieraita	návštěvníky	vieras	návštěvník	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
vieraita	návštěvníci	vieras	návštěvník	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
vieraita	hosty	vieras	host	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
vieraita	hosté	vieras	host	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
ragnar	ragnar	ragnar	ragnar	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
bradley	bradley	bradley	bradle	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tietoinen	vědomí	tietoinen	vědomí	ADJ;NOM;SG	N;NOM;NEUT;SG;POS
brock	brock	brock	brock	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kulttuurien	kultury	kulttuuri	kultura	N;GEN;PL	N;NOM;FEM;SG;POS
lausutaan	vyslovuje	lausua	vyslovovat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
lausutaan	výrazné	lausua	výrazný	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;POS
vika	vady	vika	vada	N;NOM;SG	N;NOM;FEM;PL;POS
vika	štěnice	vika	štěnice	N;NOM;SG	N;NOM;FEM;PL;POS
wrc	wrc	wrc	wrc	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
perusteltu	odůvodněné	perustella	odůvodněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
perusteltu	oprávněné	perustella	oprávněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
perusteltu	oprávněná	perustella	oprávněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
perusteltu	oprávněný	perustella	oprávněný	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
perusteltu	odůvodněné	perustella	odůvodněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
perusteltu	oprávněný	perustella	oprávněný	V;NOM;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
perusteltu	legitimní	perustella	legitimní	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;POS
perusteltu	odůvodněné	perustella	odůvodněný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
ilmiötä	jevy	ilmiö	jev	N;PRT;SG	N;INAN;NOM;MASC;PL;POS
ilmiötä	fenomén	ilmiö	fenomén	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
ilmiötä	jev	ilmiö	jev	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
ilmiötä	fenomén	ilmiö	fenomén	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
etniset	etnické	etninen	etnický	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
chl	chl	chl	chlí	N;NOM;SG	PROPN;FEM;SG;POS
kaasun	benzín	kaasu	benzín	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kaasun	plynové	kaasu	plynový	N;GEN;SG	ADJ;NOM;MASC;PL;POS
kaasun	plyn	kaasu	plyn	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kaasun	plyny	kaasu	plyn	N;GEN;SG	N;INAN;NOM;MASC;PL;POS
journalisti	novináře	journalisti	novinář	N;NOM;SG	N;ANIM;ACC;MASC;PL;POS
marin	marin	mari	marin	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
rahoitusta	financování	rahoitus	financování	N;PRT;SG	N;NOM;NEUT;SG;POS
rahoitusta	financování	rahoitus	financování	N;PRT;SG	N;NOM;NEUT;SG;POS
kaipaa	potřeb	kaivata	potřeba	V;IMP;SG;2;FIN;ACT	N;GEN;FEM;PL;POS
kaipaa	potřebuje	kaivata	potřebovat	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
kaipaa	potřeby	kaivata	potřeba	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;PL;POS
kaipaa	míjí	kaivata	míj	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
jens	jens	jensä	jens	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
utah	utahu	utah	utaha	PROPN;NOM;SG	PROPN;INAN;GEN;MASC;SG;POS
vision	vize	visio	vize	N;GEN;SG	N;NOM;FEM;SG;POS
vision	vidění	visio	vidění	N;GEN;SG	N;NOM;NEUT;SG;POS
haku	hledej	haku	hledat	N;NOM;SG	V;IMP;SG;2;POS;FIN
haku	vyhledat	haku	vyhledat	N;NOM;SG	V;PFV;POS;NFIN
haku	hledat	haku	hledat	N;NOM;SG	V;IPFV;POS;NFIN
holland	holandsko	holland	holandský		ADJ;POS
holland	holland	holland	holland		N;INAN;NOM;MASC;SG;POS
myrskyn	bouře	myrsky	bouře	N;GEN;SG	N;NOM;FEM;SG;POS
myrskyn	storm	myrsky	storm	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
myrskyn	bouřka	myrsky	bouřka	N;GEN;SG	N;NOM;FEM;SG;POS
pimeä	dark	pimeä	dark	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
pimeä	temné	pimeä	temný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
pimeä	tmavě	pimeä	tmavě	ADJ;NOM;SG	ADV;POS
väitteitä	obvinění	väite	obvinění	N;PRT;PL	N;NOM;NEUT;SG;POS
väitteitä	tvrzení	väite	tvrzení	N;PRT;PL	N;NOM;NEUT;SG;POS
shanghai	šanghaji	shanghai	šanghaj	PROPN;NOM;SG	N;DAT;FEM;SG;POS
sallii	povolení	sallia	povolení	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
nash	nash	nash	nash	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
käännöksiä	překlady	käännös	překlad	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
käännöksiä	překladů	käännös	překlad	N;PRT;PL	N;INAN;GEN;MASC;PL;POS
dell	dell	dell	dell	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
rush	spěch	rush	spěch		N;INAN;NOM;MASC;SG;POS
rush	rush	rush	rush		PROPN;ANIM;NOM;MASC;SG;POS
iskujen	útoky	isku	útok	N;GEN;PL	N;INAN;NOM;MASC;PL;POS
robertson	robertson	robertson	robertson	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hood	hood	hood	hood	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
anatoli	anatolij	anatoli	anatolij	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
avain	klíče	avain	klíč	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
avain	klíčové	avain	klíčový	N;NOM;SG	ADJ;NOM;MASC;PL;POS
avain	klíčová	avain	klíčový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
tuomarina	judge	tuomari	judge	N;FRML;SG	PROPN;ANIM;NOM;MASC;SG;POS
tuomarina	soudce	tuomari	soudce	N;FRML;SG	N;ANIM;NOM;MASC;SG;POS
tuomarina	soudkyně	tuomari	soudkyně	N;FRML;SG	N;NOM;FEM;SG;POS
pohjaa	spodní	pohja	spodní	N;PRT;SG	ADJ;NOM;MASC;SG;POS
pohjaa	dno	pohja	dno	N;PRT;SG	N;NOM;NEUT;SG;POS
pohjaa	spodek	pohja	spodek	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
pohjaa	dně	pohja	dno	N;PRT;SG	N;NOM;NEUT;SG;POS
christine	christine	christine	christine	N;NOM;SG	PROPN;NOM;FEM;SG;POS
veljet	bratry	veli	bratr	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
kutsun	pozvání	kutsu	pozvání	N;GEN;SG	N;NOM;NEUT;SG;POS
kutsun	pozvánka	kutsu	pozvánka	N;GEN;SG	N;NOM;FEM;SG;POS
kutsun	pozvánku	kutsu	pozvánka	N;GEN;SG	N;ACC;FEM;SG;POS
piirtää	losování	piirtää	losování	V;IND;SG;FIN;ACT	N;NOM;NEUT;SG;POS
piirtää	remíza	piirtää	remíza	V;IND;SG;FIN;ACT	N;NOM;FEM;SG;POS
piirtää	kreslení	piirtää	kreslení	V;IND;SG;FIN;ACT	N;NOM;NEUT;SG;POS
piirtää	kresba	piirtää	kresba	V;IND;SG;FIN;ACT	N;NOM;FEM;SG;POS
piirtää	losování	piirtää	losování	V;IND;SG;FIN;ACT	N;NOM;NEUT;SG;POS
rikollinen	kriminálník	rikollinen	kriminálník	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
rikollinen	zločinec	rikollinen	zločinec	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
studion	studia	studio	studium	N;GEN;SG	N;NOM;NEUT;PL;POS
studion	studio	studio	studio	N;GEN;SG	N;NOM;NEUT;SG;POS
studion	studiu	studio	studium	N;GEN;SG	N;DAT;NEUT;SG;POS
studion	ateliér	studio	ateliér	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
kirjastossa	knihovna	kirjasto	knihovna	N;IN+ESS;SG	N;NOM;FEM;SG;POS
kirjastossa	knihovny	kirjasto	knihovna	N;IN+ESS;SG	N;NOM;FEM;PL;POS
kirjastossa	knihovně	kirjasto	knihovna	N;IN+ESS;SG	N;DAT;FEM;SG;POS
kirjastossa	knihovnu	kirjasto	knihovna	N;IN+ESS;SG	N;ACC;FEM;SG;POS
aito	skutečné	aito	skutečný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
aito	závazné	aito	závazný	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
muuri	zdi	muuri	zeď	N;NOM;SG	N;NOM;FEM;PL;POS
moldovan	moldavské	moldova	moldavský	N;GEN;SG	ADJ;NOM;MASC;SG;POS
moldovan	moldavsko	moldova	moldavský	N;GEN;SG	ADJ;POS
tang	tang	tang	tang	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
lisääntynyt	zvýšený	lisääntyä	zvýšený	V;NOM;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
lisääntynyt	zvýšená	lisääntyä	zvýšený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
lisääntynyt	zvýšení	lisääntyä	zvýšení	V;NOM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
lisääntynyt	zvýšené	lisääntyä	zvýšený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
munat	vajec	muna	vejce	N;NOM;PL	N;GEN;NEUT;PL;POS
munat	koule	muna	koule	N;NOM;PL	N;NOM;FEM;SG;POS
munat	vajíčko	muna	vajíčko	N;NOM;PL	N;NOM;NEUT;SG;POS
beverly	beverly	beverly	beverl	PROPN;NOM;SG	PROPN;FEM;SG;POS
tallinnassa	tallinnu	tallinta	tallinn	N;IN+ESS;SG	PROPN;INAN;DAT;MASC;SG;POS
elli	elli	elli	elli	N;NOM;SG	PROPN;NOM;FEM;SG;POS
elli	helena	elli	helený	N;NOM;SG	PROPN;NOM;FEM;SG;POS
elli	helen	elli	helený	N;NOM;SG	PROPN;NOM;FEM;SG;POS
shane	shane	shane	shane	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tuomioistuin	soudu	tuomio#istuin	soud	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
birger	birger	birger	birger	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
yhtälö	rovnici	yhtälö	rovnice	N;NOM;SG	N;ACC;FEM;SG;POS
libanonin	libanonské	libanon	libanonský	N;GEN;SG	ADJ;NOM;MASC;PL;POS
libanonin	libanon	libanon	libanon	N;GEN;SG	PROPN;INAN;NOM;MASC;SG;POS
libanonin	libanonu	libanon	libanon	N;GEN;SG	PROPN;INAN;GEN;MASC;SG;POS
teot	aktů	teko	akt	N;NOM;PL	N;INAN;GEN;MASC;PL;POS
berger	berger	berger	berger	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
nigel	nigel	nigel	nigle	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
nestettä	tekutiny	neste	tekutina	N;PRT;SG	N;NOM;FEM;PL;POS
nestettä	tekutina	neste	tekutina	N;PRT;SG	N;NOM;FEM;SG;POS
nestettä	tekutý	neste	tekutý	N;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
nestettä	tekutina	neste	tekutina	N;PRT;SG	N;NOM;FEM;SG;POS
nestettä	tekuté	neste	tekutý	N;PRT;SG	ADJ;NOM;MASC;PL;POS
nestettä	kapalina	neste	kapalina	N;PRT;SG	N;NOM;FEM;SG;POS
päätökset	rozhodnutí	päätös	rozhodnutí	N;NOM;PL	N;NOM;NEUT;SG;POS
päätökset	rozhodování	päätös	rozhodování	N;NOM;PL	N;NOM;NEUT;SG;POS
koiria	psy	koira	pes	N;PRT;PL	N;ANIM;ACC;MASC;PL;POS
koiria	psi	koira	pes	N;PRT;PL	N;ANIM;NOM;MASC;PL;POS
koiria	psů	koira	pes	N;PRT;PL	N;ANIM;GEN;MASC;PL;POS
ranskalaisia	hranolky	ranska#lainen	hranolka	N;PRT;PL	N;NOM;FEM;PL;POS
ranskalaisia	francouzština	ranska#lainen	francouzština	N;PRT;PL	N;NOM;FEM;SG;POS
ranskalaisia	francouzské	ranska#lainen	francouzský	N;PRT;PL	ADJ;NOM;NEUT;SG;POS
ranskalaisia	francouzsky	ranska#lainen	francouzsky	N;PRT;PL	ADV;POS
ranskalaisia	francouzská	ranska#lainen	francouzský	N;PRT;PL	ADJ;NOM;FEM;SG;POS
ranskalaisia	francouz	ranska#lainen	francouz	N;PRT;PL	N;ANIM;NOM;MASC;SG;POS
riian	riga	riian	riga	N;GEN;SG	PROPN;NOM;FEM;SG;POS
brien	brie	brien	brie	N;NOM;SG	PROPN;NOM;FEM;SG;POS
alueelliset	teritoriální	alueellinen	teritoriální	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
alueelliset	územní	alueellinen	územní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
alueelliset	oblastní	alueellinen	oblastní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
alueelliset	regionální	alueellinen	regionální	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
yötä	noční	yö	noční	N;PRT;SG	ADJ;NOM;MASC;SG;POS
yötä	noci	yö	noc	N;PRT;SG	N;NOM;FEM;SG;POS
yötä	noc	yö	noc	N;PRT;SG	N;NOM;FEM;SG;POS
suunnitelmia	plánů	suunnitelma	plán	N;PRT;PL	N;INAN;GEN;MASC;PL;POS
suunnitelmia	plány	suunnitelma	plán	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
carol	carol	carol	carol	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
polttaa	popáleniny	polttaa	popálenina	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL;POS
polttaa	burns	polttaa	burns	V;IND;SG;3;PRS;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
polttaa	pálení	polttaa	pálení	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
polttaa	hořící	polttaa	hořící	V;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
polttaa	kouř	polttaa	kouř	V;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
polttaa	dým	polttaa	dým	V;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
taitoja	dovednosti	taito	dovednost	N;PRT;PL	N;NOM;FEM;PL;POS
mar	mar	mar	mar		PROPN;NOM;MASC;SG;POS
prikaati	brigády	prikaati	brigáda	N;NOM;SG	N;NOM;FEM;PL;POS
vapautuu	propuštěn	vapautua	propuštěný	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
vapautuu	uvolněna	vapautua	uvolněný	V;IND;SG;3;PRS;FIN;ACT	ADJ;POS;V.PTCP;PASS
olivier	olivier	olivier	olivier	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
triple	trojitý	triple	trojitý		ADJ;INAN;NOM;MASC;SG;POS
triple	trojnásobek	triple	trojnásobek		N;INAN;NOM;MASC;SG;POS
pystyssä	stojící	pystyssä	stojící	ADV	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
pystyssä	stání	pystyssä	stání	ADV	N;NOM;NEUT;SG;POS
winston	winston	winston	winston	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
rikhard	richard	rikhard	richard	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
nesteen	tekutiny	neste	tekutina	N;GEN;SG	N;NOM;FEM;PL;POS
nesteen	tekutina	neste	tekutina	N;GEN;SG	N;NOM;FEM;SG;POS
nesteen	tekutý	neste	tekutý	N;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
nesteen	tekutina	neste	tekutina	N;GEN;SG	N;NOM;FEM;SG;POS
nesteen	tekuté	neste	tekutý	N;GEN;SG	ADJ;NOM;MASC;PL;POS
nesteen	kapalina	neste	kapalina	N;GEN;SG	N;NOM;FEM;SG;POS
poikkeus	výjimkou	poikkeus	výjimka	N;NOM;SG	N;INS;FEM;SG;POS
poikkeus	výjimku	poikkeus	výjimka	N;NOM;SG	N;ACC;FEM;SG;POS
holm	holm	holm	holm	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
demokratia	demokracii	demokratia	demokracie	N;NOM;SG	N;ACC;FEM;SG;POS
youngin	mladá	young	mladý	PROPN;GEN;SG	ADJ;NOM;FEM;SG;POS
youngin	mladé	young	mladý	PROPN;GEN;SG	ADJ;NOM;MASC;PL;POS
youngin	mladý	young	mladý	PROPN;GEN;SG	ADJ;ANIM;NOM;MASC;SG;POS
youngin	young	young	young	PROPN;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
youngin	mladí	young	mladý	PROPN;GEN;SG	ADJ;ANIM;NOM;MASC;PL;POS
älykäs	smart	älykäs	smart	ADJ;NOM;SG	N;INAN;NOM;MASC;SG;POS
automaattinen	auto	automaattinen	auto	ADJ;NOM;SG	N;NOM;NEUT;SG;POS
automaattinen	automaticky	automaattinen	automaticky	ADJ;NOM;SG	ADV;POS
tumman	tmavá	tumma	tmavý	ADJ;GEN;SG	ADJ;NOM;FEM;SG;POS
tumman	tmavé	tumma	tmavý	ADJ;GEN;SG	ADJ;NOM;NEUT;SG;POS
tumman	dark	tumma	dark	ADJ;GEN;SG	N;INAN;NOM;MASC;SG;POS
tumman	temné	tumma	temný	ADJ;GEN;SG	ADJ;NOM;MASC;PL;POS
