berkeley	berkeley	berkeley	berkeley	PROPN	PROPN
merekrut	recrut	menrekrut	recrut	V;SG;ACT	N;INDF;MASC;SG
christine	christine	christine	christine	PROPN	N;INDF;FEM;SG
sos	sos	sos	sos	PROPN	N;INDF;MASC;SG
challenger	challenger	challenger	challenger	PROPN	N;INDF;MASC;SG
angkut	transporturi	angkut	transport	N;SG;ACT	N;INDF;FEM;PL
teladan	exemplara	teladan	exemplara	N;SG	ADJ;DEF;FEM;SG
mph	mph	mph	mph	PROPN	N;INDF;MASC
pakan	furaje	pakan	furaj	N;SG	N;INDF;FEM;PL
pakan	hrani	pakan	hran	N;SG	V;IND;SG;3;PRS;FIN
lituania	lituaniei	lituania	lituanie	N;SG	PROPN;DEF;FEM;SG
lituania	lituania	lituania	lituanie	N;SG	PROPN
bologna	bologna	bologna	bolognă	PROPN	PROPN
gospel	evanghelia	gospel	evanghelie	PROPN	N;DEF;FEM;SG
powell	powell	powell	powell	PROPN	PROPN
terjebak	blocat	terjebak	bloca	V;SG;PASS	ADJ;INDF;MASC;SG
interaktif	interactiv	interaktif	interactiv	N;SG	ADV
interaktif	interactive	interaktif	interactiv	N;SG	ADJ;INDF;FEM;PL
fermentasi	fermentat	fermentasi	fermentat	N;SG	ADJ;INDF;MASC;SG
fermentasi	fermentate	fermentasi	fermenta	N;SG	ADJ;INDF;FEM;PL
mendapati	gasita	mendapati	gasita	V;SG;ACT	ADJ;DEF;FEM;SG
mendapati	gasite	mendapati	gasi	V;SG;ACT	ADJ;INDF;FEM;PL
meditasi	mediteaza	meditasi	meditează	N;SG	V;IND;SG;3;IPFV;FIN
meditasi	medita	meditasi	medita	N;SG	V;IND;SG;3;IPFV;FIN
meditasi	meditand	meditasi	medita	N;SG	
tennis	tenisul	tennis	tenis	PROPN	N;DEF;MASC;SG
tennis	tenis	tennis	tenis	PROPN	N;INDF;MASC;SG
officer	ofiter	officer	ofiter	PROPN	N;INDF;MASC;SG
officer	ofiter	officer	ofiter	PROPN	N;INDF;MASC;SG
officer	ofiter	officer	ofiter	PROPN	N;INDF;MASC;SG
mayer	mayer	mayer	mayer	PROPN	PROPN
motors	motors	motors	motors	PROPN	PROPN
motors	motoare	motors	motor	PROPN	N;INDF;FEM;PL
kotoran	excremente	kotoran	excrement	N;SG	N;INDF;FEM;PL
kotoran	poo	kotoran	poo	N;SG	
keberatan	obiectii	keberatan	obiect	N;SG	N;INDF;FEM;PL
palm	palm	palm	palm	PROPN	N;INDF;MASC;SG
palm	palma	palm	palmă	PROPN	N;DEF;FEM;SG
palm	palmier	palm	palmier	PROPN	N;INDF;MASC;SG
agenda	agende	agenda	agende	N;SG	N;INDF;FEM;PL
past	trecutul	past	trecut	PROPN	N;DEF;MASC;SG
past	trecut	past	trecut	PROPN	ADJ;INDF;MASC;SG
abidin	abidin	abidin	abidin	PROPN	
membenci	urat	menbenci	urat	V;SG;ACT	ADJ;INDF;MASC;SG
membenci	ura	menbenci	ură	V;SG;ACT	N;DEF;FEM;SG
membenci	ura	menbenci	ură	V;SG;ACT	N;DEF;FEM;SG
nine	noua	nine	nou	PROPN	ADJ;DEF;FEM;SG
nine	nine	nine	nine	PROPN	N;INDF;MASC;SG
sheila	sheila	sheila	sheila	N	PROPN
stalin	stalin	stalin	stalin	PROPN	PROPN
pedas	picante	pedas	picant	N;SG	ADJ;INDF;FEM;PL
pedas	condimentat	pedas	condimentat	N;SG	ADJ;INDF;MASC;SG
antropologi	antropologic	antropologi	antropologic	N	ADJ;INDF;MASC;SG
xbox	xbox	xbox	xbox	PROPN	N;INDF;MASC;SG
fast	repede	fast	repede	PROPN	ADV
fast	rapid	fast	rapid	PROPN	ADV
fast	rapida	fast	rapida	PROPN	ADJ;DEF;FEM;SG
aragon	aragoneza	aragon	aragoneză	PROPN	N;DEF;FEM;SG
aragon	aragon	aragon	aragon	PROPN	N;INDF;MASC;SG
hutang	datoriile	hutang	datorie	N;SG	N;DEF;FEM;PL
hutang	datorii	hutang	dator	N;SG	N;INDF;FEM;PL
hutang	datorii	hutang	dator	N;SG	N;INDF;FEM;PL
membujuk	convins	menbujuk	convinge	V;SG;ACT	ADJ;INDF;MASC;SG
premium	premium	premium	premium	PROPN	
premium	prima	premium	prim	PROPN	NUM;DEF;FEM;SG
goku	goku	goku	goku	PROPN	PROPN
damaskus	damasc	damaskus	damasc	PROPN	N;INDF;MASC;SG
stories	povestiri	stories	povestire	PROPN	N;INDF;FEM;PL
stories	povesti	stories	povesti	PROPN	N;INDF;FEM;PL
stories	povesti	stories	povesti	PROPN	N;INDF;FEM;PL
miles	miles	miles	miles	PROPN	PROPN
miles	mile	miles	milă	PROPN	
miles	kilometri	miles	kilometru	PROPN	N;INDF;MASC;PL
peliharaan	pet	peliharaan	pet	N;SG	
shortsummary	shortsummary	shortsummary	shortsummary	PROPN	N;INDF;MASC;SG
simple	simplu	simple	simplu	ADJ	ADV
felipe	felipe	felipe	felipă	PROPN	PROPN
sejuk	fain	sejuk	fain	ADJ;SG	ADV
sejuk	misto	sejuk	misto	ADJ;SG	
ruth	ruth	ruth	ruth	PROPN	PROPN
ruth	rut	ruth	rut	PROPN	
eugene	eugene	eugene	eugen	PROPN	PROPN
niger	niger	niger	niger	PROPN	N;INDF;MASC;SG
bibit	seminte	bibit	semânt	N;SG	
bibit	seminte	bibit	semânt	N;SG	
bibit	seminte	bibit	semânt	N;SG	
rentan	vulnerabili	rentan	vulnerabil	ADJ;SG	ADJ;INDF;MASC;PL
rentan	vulnerabile	rentan	vulnerabil	ADJ;SG	ADJ;INDF;FEM;PL
terlambat	tarziu	terlambat	tarziu	ADJ;SG	
terlambat	tarziu	terlambat	tarziu	ADJ;SG	
jackie	jackie	jackie	jackie	PROPN	PROPN
pemandu	ghiduri	penpandu	ghid	N;SG	N;INDF;FEM;PL
diserap	absorbit	diserap	absorbi	V;SG;PASS	ADJ;INDF;MASC;SG
diserap	absorbita	diserap	absorbita	V;SG;PASS	N;DEF;FEM;SG
diserap	absorbite	diserap	absorbi	V;SG;PASS	ADJ;INDF;FEM;PL
teddy	teddy	teddy	teddy	PROPN	N;INDF;MASC;SG
slot	slot	slot	slot	PROPN	N;INDF;MASC;SG
slot	sloturi	slot	slot	PROPN	N;INDF;FEM;PL
dikritik	criticat	dikritik	criticat	V;SG;PASS	ADJ;INDF;MASC;SG
dikritik	criticata	dikritik	criticat	V;SG;PASS	ADJ;DEF;FEM;SG
fields	domenii	fields	domeniu	PROPN	N;INDF;FEM;PL
fields	campuri	fields	camp	PROPN	N;INDF;FEM;PL
fields	campurile	fields	camp	PROPN	N;DEF;FEM;PL
upah	angajeaza	upah	angaja	N;SG	V;IND;SG;3;IPFV;FIN
upah	angajeaza	upah	angaja	N;SG	V;IND;SG;3;IPFV;FIN
upah	angaja	upah	angaja	N;SG	V;IND;SG;3;IPFV;FIN
upah	angajez	upah	angajez	N;SG	V;IND;SG;1;PRS;FIN
upah	salariile	upah	salarie	N;SG	N;DEF;FEM;PL
upah	salarii	upah	salariu	N;SG	N;INDF;FEM;PL
que	que	que	que	PROPN	
amy	amy	amy	amy	PROPN	PROPN
burton	burton	burton	burton	PROPN	PROPN
lembu	boi	lembu	bou	PROPN	N;INDF;MASC;PL
merugikan	harm	menrugikan	harm	V;SG;ACT	N;INDF;MASC;SG
merugikan	harms	menrugikan	harms	V;SG;ACT	PROPN
jonas	jonas	jonas	jonas	PROPN	PROPN
sharon	sharon	sharon	sharon	PROPN	PROPN
avatar	avataruri	avatar	avatar	N;SG	N;INDF;FEM;PL
iris	iris	iris	iris	N;SG	
krishna	krishna	krishna	krishna	PROPN	PROPN
wave	undei	wave	undei	PROPN	
wave	val	wave	val	PROPN	N;INDF;MASC;SG
wave	valul	wave	val	PROPN	N;DEF;MASC;SG
memperingatkan	avertizat	menperingatkan	avertiza	V;SG;ACT	ADJ;INDF;MASC;SG
owen	owen	owen	owen	PROPN	PROPN
scopula	scopula	scopula	scopula	PROPN	N;DEF;FEM;SG
lia	lia	lia	lia	PROPN	
thomson	thomson	thomson	thomson	PROPN	N;INDF;MASC;SG
flower	floarea	flower	floare	PROPN	N;DEF;FEM;SG
flower	floare	flower	floare	PROPN	N;INDF;FEM;SG
flower	florii	flower	floare	PROPN	N;INDF;FEM;PL
flower	floricica	flower	floricica	PROPN	N;DEF;FEM;SG
rice	orez	rice	orez	PROPN	N;INDF;MASC;SG
together	impreuna	together	impreuna	PROPN	
together	impreuna	together	impreuna	PROPN	
together	impreuna	together	impreuna	PROPN	
torres	torres	torres	torres	PROPN	PROPN
sembuh	vindeca	sembuh	vindeca	ADJ;SG	V;IND;SG;3;IPFV;FIN
sembuh	vindeca	sembuh	vindeca	ADJ;SG	V;IND;SG;3;IPFV;FIN
potong	taie	potong	tăia	N;SG;ACT	V;IND;3;PRS;FIN
potong	taiat	potong	taia	N;SG;ACT	ADJ;INDF;MASC;SG
potong	bucati	potong	bucată	N;SG;ACT	
memikirkan	gandire	menpikirkan	gandire	V;SG;ACT	N;INDF;FEM;SG
memikirkan	gandirea	menpikirkan	gandire	V;SG;ACT	N;DEF;FEM;SG
detroit	detroit	detroit	detroi	PROPN	PROPN
tambak	pond	tambak	pond	PROPN;SG	N;INDF;MASC;SG
tambak	balta	tambak	baltă	PROPN;SG	N;DEF;FEM;SG
tambak	iazul	tambak	iaz	PROPN;SG	N;DEF;MASC;SG
tambak	iaz	tambak	iaz	PROPN;SG	N;INDF;MASC;SG
kyung	kyung	kyung	kyung	PROPN	
menyewa	inchirierea	mensewa	inchiriere	V;SG;ACT	N;DEF;FEM;SG
menyewa	inchiriere	mensewa	inchiriere	V;SG;ACT	N;INDF;FEM;SG
menyewa	inchiriere	mensewa	inchiriere	V;SG;ACT	N;INDF;FEM;SG
menyewa	angajare	mensewa	angajare	V;SG;ACT	N;INDF;FEM;SG
menyewa	angajarea	mensewa	angajare	V;SG;ACT	N;DEF;FEM;SG
menyewa	angajari	mensewa	angajare	V;SG;ACT	N;INDF;MASC;PL
cohen	cohen	cohen	cohen	PROPN	PROPN
menyumbang	donate	mensumbang	dona	V;SG;ACT	ADJ;INDF;FEM;PL
menyumbang	donat	mensumbang	donat	V;SG;ACT	ADJ;INDF;MASC;SG
rom	rom	rom	rom	PROPN	N;INDF;MASC;SG
comment	comment	comment	comment	PROPN	
comment	comenteaza	comment	comenteaza	PROPN	V;IND;SG;3;IPFV;FIN
comment	comentarii	comment	comentariu	PROPN	N;INDF;FEM;PL
comment	comentariul	comment	comentariu	PROPN	N;DEF;MASC;SG
comment	comentariu	comment	comentariu	PROPN	N;INDF;MASC;SG
joint	comune	joint	comun	PROPN	ADJ;INDF;FEM;PL
joint	joint	joint	joint	PROPN	N;INDF;MASC;SG
membandingkan	compararea	menbandingkan	comparare	V;SG;ACT	N;DEF;FEM;SG
membandingkan	comparand	menbandingkan	comparand	V;SG;ACT	
vertebrata	vertebrate	vertebrata	vertebra	N;SG	ADJ;INDF;FEM;PL
perumpamaan	pilde	perumpamaan	pilde	N;SG	N;INDF;FEM;PL
sedimen	sedimente	sedimen	sediment	N;SG	N;INDF;FEM;PL
sedimen	sedimente	sedimen	sediment	N;SG	N;INDF;FEM;PL
buang	elimina	buang	elimina	PROPN;SG;ACT	V;IND;SG;3;IPFV;FIN
buang	scoate	buang	scoate	PROPN;SG;ACT	V;IND;SG;3;PRS;FIN
menghubungi	contactat	menhubungi	contacta	V;SG;ACT	ADJ;INDF;MASC;SG
bristol	bristol	bristol	bristol	PROPN	PROPN
voting	vot	voting	vot	PROPN;SG	N;INDF;MASC;SG
voting	votez	voting	vota	PROPN;SG	V;IND;SG;1;PRS;FIN
voting	voteaza	voting	votează	PROPN;SG	V;IND;SG;3;IPFV;FIN
voting	votati	voting	votati	PROPN;SG	V;IND;PL;2;PRS;FIN
voting	voturile	voting	vot	PROPN;SG	N;DEF;FEM;PL
voting	voturi	voting	vot	PROPN;SG	N;INDF;FEM;PL
voting	votez	voting	vota	PROPN;SG	V;IND;SG;1;PRS;FIN
voting	votare	voting	votare	PROPN;SG	N;INDF;FEM;SG
voting	votul	voting	vot	PROPN;SG	N;DEF;MASC;SG
voting	votarea	voting	votare	PROPN;SG	N;DEF;FEM;SG
pucat	palid	pucat	palid	ADJ;SG	ADV
register	inregistreaza	register	inregistra	N	V;IND;SG;3;IPFV;FIN
knowledge	cunostinte	knowledge	cunoaște	PROPN	
knowledge	cunostinte	knowledge	cunoaște	PROPN	
fact	fapt	fact	fapt	PROPN	N;INDF;MASC;SG
zimbabwe	zimbabwe	zimbabwe	zimbabw	PROPN	PROPN
leonard	leonard	leonard	leonard	PROPN	N;INDF;MASC;SG
lazio	lazio	lazio	lazio	PROPN	PROPN
lazio	lazlo	lazio	lazlo	PROPN	N;INDF;MASC;SG
disc	discul	disc	disc	PROPN	N;DEF;MASC;SG
disc	disc	disc	disc	PROPN	N;INDF;MASC;SG
heran	minunea	heran	minunie	V;SG;ACT	N;DEF;FEM;SG
heran	mirare	heran	mirare	V;SG;ACT	N;INDF;FEM;SG
heran	minune	heran	minune	V;SG;ACT	
heran	wonder	heran	wonder	V;SG;ACT	PROPN
gaib	nevazut	gaib	nevazut	N;SG	ADJ;INDF;MASC;SG
gaib	nevazute	gaib	nevazut	N;SG	ADJ;INDF;FEM;PL
gaib	nevazuta	gaib	nevazut	N;SG	ADJ;DEF;FEM;SG
edmund	edmund	edmund	edmunde	PROPN	PROPN
banks	banks	banks	banks	PROPN	PROPN
banks	bancile	banks	bancă	PROPN	N;DEF;FEM;PL
banks	banci	banks	bancă	PROPN	N;INDF;FEM;PL
banks	banci	banks	bancă	PROPN	N;INDF;FEM;PL
banks	bancile	banks	bancă	PROPN	N;DEF;FEM;PL
menduga	ghicit	menduga	ghicit	V;SG;ACT	
edgar	edgar	edgar	edgar	PROPN	PROPN
mempercayai	crezand	menpercayai	crezand	V;SG;ACT	
mempercayai	crezand	menpercayai	crezand	V;SG;ACT	
bee	albina	bee	albină	PROPN	N;DEF;FEM;SG
bee	albina	bee	albină	PROPN	N;DEF;FEM;SG
bee	bee	bee	bea	PROPN	N;INDF;MASC;SG
utrecht	utrecht	utrecht	utrecht	PROPN	PROPN
masters	masterat	masters	masterat	PROPN	N;INDF;MASC;SG
masters	masters	masters	masters	PROPN	N;INDF;MASC;SG
masters	stapani	masters	stapan	PROPN	
masters	stapanii	masters	stapan	PROPN	N;DEF;MASC;PL
amfibi	amfibiu	amfibi	amfibiu	N;SG	ADJ;INDF;MASC;SG
amfibi	amfibian	amfibi	amfibian	N;SG	ADV
amfibi	amfibieni	amfibi	amfibian	N;SG	N;INDF;MASC;PL
tennessee	tennessee	tennessee	tennessee	PROPN	PROPN
ubi	yam	ubi	yam	N;SG	PROPN
seal	foci	seal	foc	PROPN	N;INDF;FEM;PL
seal	focile	seal	focil	PROPN	N;DEF;FEM;PL
seal	sigiliu	seal	sigiliu	PROPN	N;INDF;MASC;SG
seal	foca	seal	foca	PROPN	N;DEF;FEM;SG
seal	sigiliul	seal	sigiliu	PROPN	N;DEF;MASC;SG
seal	seal	seal	seal	PROPN	N;INDF;MASC;SG
monitor	monitoriza	monitor	monitoriza	N;SG	V;IND;SG;3;IPFV;FIN
monitor	monitorizeaza	monitor	monitorizează	N;SG	V;IND;SG;3;IPFV;FIN
monitor	monitoare	monitor	monitor	N;SG	N;INDF;FEM;PL
castro	castro	castro	castro	PROPN	PROPN
hell	iadul	hell	iad	PROPN	N;DEF;MASC;SG
hell	iad	hell	iad	PROPN	
pernapasan	respirator	pernapasan	respirator	N;SG	ADJ;INDF;MASC;SG
pernapasan	respiratorii	pernapasan	respirator	N;SG	N;DEF;MASC;PL
pernapasan	respiratorie	pernapasan	respiratoriu	N;SG	ADJ;INDF;FEM;SG
pernapasan	respirand	pernapasan	respira	N;SG	ADJ;INDF;MASC;SG
mengepung	asediu	menkepung	asediu	V;SG;ACT	N;INDF;MASC;SG
mengepung	asediul	menkepung	asediu	V;SG;ACT	N;DEF;MASC;SG
mengepung	inconjurat	menkepung	inconjura	V;SG;ACT	ADJ;INDF;MASC;SG
mengepung	inconjurata	menkepung	inconjurat	V;SG;ACT	ADJ;DEF;FEM;SG
mengepung	inconjurat	menkepung	inconjura	V;SG;ACT	ADJ;INDF;MASC;SG
bollywood	bollywood	bollywood	bollywood	N	PROPN
ira	ira	ira	ira	PROPN	
hearts	inimi	hearts	inimă	PROPN	N;INDF;FEM;PL
hearts	inimile	hearts	inimă	PROPN	N;DEF;FEM;PL
harvey	harvey	harvey	harvey	PROPN	PROPN
broadcast	difuzat	broadcast	difuza	PROPN	ADJ;INDF;MASC;SG
broadcast	transmisie	broadcast	transmisie	PROPN	N;INDF;FEM;SG
broadcast	transmisiune	broadcast	transmisiune	PROPN	N;INDF;FEM;SG
broadcast	difuzare	broadcast	difuzare	PROPN	N;INDF;FEM;SG
berlian	diamantele	berlian	diamantă	N;SG	N;DEF;FEM;PL
berlian	diamante	berlian	diamant	N;SG	N;INDF;FEM;PL
loir	loir	loir	loir	PROPN	
dibalik	inversat	dibalik	inversa	ADP;SG;PASS	ADJ;INDF;MASC;SG
dibalik	inversata	dibalik	inversat	ADP;SG;PASS	ADJ;DEF;FEM;SG
dibalik	rasturnat	dibalik	rasturnat	ADP;SG;PASS	ADJ;INDF;MASC;SG
dibalik	inversat	dibalik	inversa	ADP;SG;PASS	ADJ;INDF;MASC;SG
dibalik	inversata	dibalik	inversat	ADP;SG;PASS	ADJ;DEF;FEM;SG
rizky	shirley	rizky	shirley	PROPN	PROPN
als	als	als	als	PROPN	N;INDF;MASC;SG
monako	monaco	monako	monaco	PROPN	PROPN
train	train	train	train	PROPN	N;INDF;MASC;SG
train	trenul	train	tren	PROPN	N;DEF;MASC;SG
train	tren	train	tren	PROPN	N;INDF;MASC;SG
cafe	cafenea	cafe	cafene	PROPN	N;DEF;FEM;SG
cafe	cafe	cafe	cafe	PROPN	N;INDF;MASC
cafe	cafeneaua	cafe	cafeneaua	PROPN	N;DEF;FEM;SG
cafe	cafenea	cafe	cafene	PROPN	N;DEF;FEM;SG
cafe	cafeneaua	cafe	cafeneaua	PROPN	N;DEF;FEM;SG
cafe	café	cafe	café	PROPN	
cafe	cafe	cafe	cafe	PROPN	N;INDF;MASC
bersahabat	prietenoasa	bersahabat	prietenos	V;SG;ACT	ADJ;DEF;FEM;SG
bersahabat	prietenos	bersahabat	prietenos	V;SG;ACT	ADJ;INDF;MASC;SG
bersahabat	amical	bersahabat	amical	V;SG;ACT	N;INDF;MASC;SG
door	usa	door	usa	PROPN	N;DEF;FEM;SG
door	usa	door	usa	PROPN	N;DEF;FEM;SG
door	usa	door	usa	PROPN	N;DEF;FEM;SG
door	usa	door	usa	PROPN	N;DEF;FEM;SG
mekanis	mecanic	mekanis	mecanic	N;SG	ADJ;INDF;MASC;SG
mekanis	mecanice	mekanis	mecanic	N;SG	ADJ;INDF;FEM;PL
mekanis	mecanic	mekanis	mecanic	N;SG	ADJ;INDF;MASC;SG
batubara	carbune	batubara	carbune	N;SG	
batubara	carbune	batubara	carbune	N;SG	
fleksibel	flexibile	fleksibel	flexibil	ADJ;SG	ADJ;INDF;FEM;PL
fleksibel	flexibilitate	fleksibel	flexibilitate	ADJ;SG	N;INDF;FEM;SG
fleksibel	flexibilitatea	fleksibel	flexibilitate	ADJ;SG	N;DEF;FEM;SG
bermigrasi	migrarea	bermigrasi	migrare	V;SG;ACT	N;DEF;FEM;SG
bermigrasi	migratoare	bermigrasi	migrator	V;SG;ACT	ADJ;INDF;FEM
cornwall	cornwall	cornwall	cornwall	PROPN	PROPN
nuansa	nuante	nuansa	nuante	N;SG	N;INDF;FEM;PL
cher	cher	cher	cher	PROPN	PROPN
limit	limiteaza	limit	limitează	PROPN	V;IND;SG;3;IPFV;FIN
limit	limita	limit	limită	PROPN	N;DEF;FEM;SG
limit	limita	limit	limită	PROPN	N;DEF;FEM;SG
bahari	nautic	bahari	nautic	PROPN	N;INDF;MASC;SG
jamak	plural	jamak	plural	ADJ;SG	N;INDF;MASC;SG
mouse	mouse	mouse	mou	N	
kenny	kenny	kenny	kenny	PROPN	PROPN
mempekerjakan	angajare	menpekerjakan	angajare	V;SG;ACT	N;INDF;FEM;SG
mempekerjakan	angajarea	menpekerjakan	angajare	V;SG;ACT	N;DEF;FEM;SG
mempekerjakan	angajari	menpekerjakan	angajare	V;SG;ACT	N;INDF;MASC;PL
worcester	worcester	worcester	worcester	PROPN	PROPN
pandu	pandu	pandu	pandu	PROPN	
memuaskan	satisface	menpuaskan	satisface	V;SG;ACT	
memuaskan	satisfacator	menpuaskan	satisfacator	V;SG;ACT	ADJ;INDF;MASC;SG
memuaskan	satisfacatoare	menpuaskan	satisfacator	V;SG;ACT	ADJ;INDF;FEM
memuaskan	satisfacator	menpuaskan	satisfacator	V;SG;ACT	ADJ;INDF;MASC;SG
memuaskan	satisfacatoare	menpuaskan	satisfacator	V;SG;ACT	ADJ;INDF;FEM
memuaskan	satisfacerea	menpuaskan	satisfacere	V;SG;ACT	N;DEF;FEM;SG
memuaskan	indeplinirea	menpuaskan	indeplinire	V;SG;ACT	N;DEF;FEM;SG
sim	sim	sim	sim	PROPN	N;INDF;MASC;SG
sim	licenta	sim	licentă	PROPN	N;DEF;FEM;SG
sim	licenta	sim	licentă	PROPN	N;DEF;FEM;SG
sim	licenta	sim	licentă	PROPN	N;DEF;FEM;SG
jiang	jiang	jiang	jiang	PROPN	PROPN
basilika	basilica	basilika	basilica	PROPN	N;DEF;FEM;SG
louise	louise	louise	loui	PROPN	V;IND;SG;3;PST+PRF;FIN
pencernaan	digestiv	pencernaan	digestiv	N;SG	ADJ;INDF;MASC;SG
elektromagnetik	electromagnetic	elektromagnetik	electromagnetic	N	ADV
elektromagnetik	electromagnetice	elektromagnetik	electromagnetic	N	ADJ;INDF;FEM;PL
hut	hut	hut	hut	PROPN	N;INDF;MASC;SG
hut	coliba	hut	colibă	PROPN	N;DEF;FEM;SG
hut	coliba	hut	colibă	PROPN	N;DEF;FEM;SG
permen	dulciuri	permen	dulce	N;SG	N;INDF;FEM;PL
permen	bomboane	permen	bombon	N;SG	N;INDF;FEM;PL
permen	candy	permen	candy	N;SG	
permen	dulciuri	permen	dulce	N;SG	N;INDF;FEM;PL
shield	scut	shield	scut	PROPN	N;INDF;MASC;SG
shield	scutul	shield	scut	PROPN	N;DEF;MASC;SG
shield	shield	shield	shield	PROPN	N;INDF;MASC;SG
perth	perth	perth	perth	PROPN	N;INDF;MASC;SG
mak	mak	mak	mak	PROPN	
pat	pat	pat	pat	PROPN	N;INDF;MASC;SG
baekje	baekje	baekje	baekjă	PROPN	PROPN
budapest	budapesta	budapest	budapest	PROPN	N;DEF;FEM;SG
coffee	cafea	coffee	cafea	PROPN	N;DEF;FEM;SG
coffee	cafeaua	coffee	cafea	PROPN	N;DEF;FEM;SG
moneter	monetare	moneter	monetare	N;SG	ADJ;INDF;FEM;PL
sanksi	sanctiuni	sanksi	sanctiune	N;SG	N;INDF;FEM;PL
sanksi	sanctiunile	sanksi	sanctiune	N;SG	N;DEF;FEM;PL
menjanjikan	promisiuni	menjanjikan	promisiune	V;SG;ACT	N;INDF;FEM;PL
menjanjikan	promisiunile	menjanjikan	promisiune	V;SG;ACT	N;DEF;FEM;PL
shell	scoica	shell	scoica	PROPN	N;DEF;FEM;SG
shell	shell	shell	shell	PROPN	
shell	cochilie	shell	cochilie	PROPN	N;INDF;FEM;SG
shell	coaja	shell	coajă	PROPN	N;DEF;FEM;SG
kill	ucide	kill	ucide	PROPN	V;IND;SG;3;PRS;FIN
kill	kill	kill	kill	PROPN	N;INDF;MASC;SG
kill	omoara	kill	omorî	PROPN	V;IND;SG;3;IPFV;FIN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
stefan	stefan	stefan	stefan	PROPN	PROPN
didedikasikan	dedicata	didedikasikan	dedicat	V;SG;PASS	N;DEF;FEM;SG
didedikasikan	dedicate	didedikasikan	dedica	V;SG;PASS	ADJ;INDF;FEM;PL
didedikasikan	dedicat	didedikasikan	dedica	V;SG;PASS	ADJ;INDF;MASC;SG
melukai	accidentare	menlukai	accidentare	V;SG;ACT	N;INDF;FEM;SG
melukai	prejudiciu	menlukai	prejudiciu	V;SG;ACT	N;INDF;MASC;SG
melukai	vatamare	menlukai	vatamare	V;SG;ACT	N;INDF;FEM;SG
ping	ping	ping	ping	PROPN	
huda	huda	huda	huda	PROPN	N;DEF;FEM;SG
tukar	comuta	tukar	comuta	N;SG;ACT	V;IND;SG;3;IPFV;FIN
riko	rico	riko	rico	PROPN	PROPN
adelaide	adelaide	adelaide	adelaide	PROPN	
sesat	abatut	sesat	abatut	N;SG	ADJ;INDF;MASC;SG
sesat	perverse	sesat	pervers	N;SG	ADJ;INDF;FEM;PL
sesat	pervers	sesat	pervers	N;SG	ADJ;INDF;MASC;SG
lunar	lunar	lunar	lunar	PROPN	ADJ;INDF;MASC;SG
relevan	relevant	relevan	relevant	N;SG	ADJ;INDF;MASC;SG
relevan	relevante	relevan	relevant	N;SG	ADJ;INDF;FEM;PL
kurdi	kurd	kurdi	kurd	PROPN	N;INDF;MASC;SG
kurdi	kurda	kurdi	kurda	PROPN	N;DEF;FEM;SG
kurdi	kurd	kurdi	kurd	PROPN	N;INDF;MASC;SG
kurdi	kurzi	kurdi	kurzi	PROPN	N;INDF;MASC;PL
derek	crane	derek	crană	N	PROPN
derek	derek	derek	dereke	N	PROPN
maros	maros	maros	maros	PROPN	N;INDF;MASC;SG
holmes	holmes	holmes	holmes	PROPN	PROPN
combat	combat	combat	combate	PROPN	V;IND;PL;3;PRS;FIN
bertingkat	decker	bertingkat	decker	V;SG;ACT	PROPN
eksekusi	executa	eksekusi	executa	N;SG	V;IND;SG;3;IPFV;FIN
eksekusi	executate	eksekusi	executa	N;SG	ADJ;INDF;FEM;PL
eksekusi	executat	eksekusi	executa	N;SG	ADJ;INDF;MASC;SG
homo	homo	homo	homo	PROPN	N;INDF;MASC;SG
crown	coroana	crown	coroană	PROPN	N;DEF;FEM;SG
crown	coroana	crown	coroană	PROPN	N;DEF;FEM;SG
crown	crown	crown	crown	PROPN	PROPN
miliki	au	miliki	avea	V;SG;ACT	V;PL;3
penafsiran	interpretari	penafsiran	interpretar	N;SG	N;INDF;FEM;PL
cha	cha	cha	cha	PROPN	N;INDF;MASC;SG
noah	noe	noah	nou	PROPN	PROPN
noah	noah	noah	noah	PROPN	PROPN
dangkal	banale	dangkal	banal	ADJ;SG	ADJ;INDF;FEM;PL
dangkal	superficial	dangkal	superficial	ADJ;SG	ADV
dangkal	superficiale	dangkal	superficial	ADJ;SG	ADJ;INDF;FEM;PL
dangkal	superficial	dangkal	superficial	ADJ;SG	ADV
dangkal	superficiale	dangkal	superficial	ADJ;SG	ADJ;INDF;FEM;PL
aerospace	aerospace	aerospace	aerospace	PROPN	N;INDF;MASC;SG
