din	fra	din	fra	ADP;ACC	ADV
miniatura	miniature	miniatură	miniatur	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miniatura	miniature	miniatură	miniatur	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miniatura	miniature	miniatură	miniatur	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
don	don	don	don	PROPN	
religioase	religiøst	religios	religiøst	ADJ;INDF;FEM;PL	ADV
religioase	religiøs	religios	religiøs	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
calais	calais	calais	calais	PROPN	V;NFIN;ACT
rio	rio	ruo	rio	N;INDF;MASC;SG	
alpi	alperne	alp	alperne	N;INDF;MASC;SG	N;DEF;MASC+FEM;PL
doctor	lægen	doctor	læge	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
doctor	doctor	doctor	doctor	N;INDF;MASC;SG	
drepturile	rettigheder	drept	rettighed	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
emir	emir	emir	emir	N;INDF;MASC;SG	
emir	amir	emir	amir	N;INDF;MASC;SG	
turnul	tårn	turn	tårn	N;DEF;MASC;SG	N;INDF;NEUT;SG
turnul	tower	turn	towe	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
washington	washington	washington	washington	PROPN	N;INDF;MASC+FEM;SG
nobel	nobels	nobel	nobels	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
nobel	nobel	nobel	nobel	N;INDF;MASC;SG	
economica	økonomiske	economică	økonomisk	ADJ;DEF;FEM;SG	ADJ;PL
economica	økonomisk	economică	økonomisk	ADJ;DEF;FEM;SG	ADV
gentile	gentile	geantă	gentil	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
adaugat	tilføjet	adauga	tilføje	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
adaugat	føjet	adauga	føje	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
adaugat	tilføjede	adauga	tilføje	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
adaugat	tilsat	adauga	tilsat	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
adaugat	tilføjet	adauga	tilføje	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
adaugat	føjet	adauga	føje	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
adaugat	tilføjede	adauga	tilføje	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
adaugat	tilsat	adauga	tilsat	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
decenii	tiår	deceniu	tiå	N;INDF;FEM;PL	N;INDF;NEUT;SG
stilul	stil	stil	stil	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
stilul	style	stil	style	N;DEF;MASC;SG	
los	los	los	los	PROPN	PROPN
non	non	non	non		
han	han	han	han	N;INDF;MASC;SG	PRO;NOM;MASC+FEM;SG;3
cerut	anmodede	cere	anmode	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
cerut	anmodet	cere	anmod	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
cerut	krævet	cere	kræve	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
xiv	xiv	xiv	xiv		
comanda	command	comandă	command	N;DEF;FEM;SG	
comanda	kommando	comandă	kommando	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	bestilling	comandă	bestilling	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	ordre	comandă	ordre	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	rækkefølge	comandă	rækkefølg	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	order	comandă	orde	N;DEF;FEM;SG	
comanda	bestil	comandă	bestil	N;DEF;FEM;SG	V;IMP
comanda	command	comandă	command	N;DEF;FEM;SG	
comanda	kommando	comandă	kommando	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	bestilling	comandă	bestilling	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	ordre	comandă	ordre	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	rækkefølge	comandă	rækkefølg	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
comanda	order	comandă	orde	N;DEF;FEM;SG	
comanda	bestil	comandă	bestil	N;DEF;FEM;SG	V;IMP
interior	indvendigt	interior	indvendig	N;INDF;MASC;SG	ADV
interior	indenfor	interior	indenfor	N;INDF;MASC;SG	ADV
interior	inde	interior	inde	N;INDF;MASC;SG	ADV
interior	indvendig	interior	indvendig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
interior	indeni	interior	indeni	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
interior	inderste	interior	inderste	N;INDF;MASC;SG	ADJ;PL
interior	indre	interior	indre	N;INDF;MASC;SG	ADJ
interior	inder	interior	inder	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
interior	indvendig	interior	indvendig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
interior	indvendigt	interior	indvendig	N;INDF;MASC;SG	ADV
interior	indvendige	interior	indvendig	N;INDF;MASC;SG	ADJ;PL
interior	indvendig	interior	indvendig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
friedrich	friedrich	friedrich	friedrich	PROPN	N;INDF;MASC+FEM;SG
madrid	madrid	madrid	madrid	N;INDF;MASC;SG	PROPN
bani	money	ban	money	N;INDF;MASC;PL	
xvii	xvii	xvia	xvii		N;INDF;MASC+FEM;SG
secole	århundrede	secol	århundrede	N;INDF;FEM;PL	N;INDF;NEUT;SG
crearea	skabelse	creare	skabelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
crearea	oprettelse	creare	oprettelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
crearea	opretter	creare	oprette	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
crearea	oprette	creare	oprette	N;DEF;FEM;SG	V;NFIN;ACT
crearea	skabe	creare	skabe	N;DEF;FEM;SG	V;NFIN;ACT
ron	ron	ron	ron		
arondismentul	arrondissement	arondisment	arrondissement	N;DEF;MASC;SG	N;INDF;NEUT;SG
sah	skak	sah	skak		N;INDF;MASC+FEM;SG
sah	shah	sah	shah		
sah	skak	sah	skak		N;INDF;MASC+FEM;SG
sah	skak	sah	skak		N;INDF;MASC+FEM;SG
argint	sølvfarvet	argint	sølvfarvet	N;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
argint	silver	argint	silve	N;INDF;MASC;SG	
intra	indtast	intra	indtast	V;IND;SG;3;IPFV;FIN	V;IMP
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	V;IMP
intra	indtast	intra	indtast	V;IND;SG;3;IPFV;FIN	V;IMP
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	V;IMP
norvegia	norge	norvegie	norge	N;DEF;FEM;SG	PROPN
norvegia	norges	norvegie	norgen	N;DEF;FEM;SG	N;GEN;INDF;MASC+FEM;SG
regina	regina	regină	regina	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
regina	queen	regină	que	N;DEF;FEM;SG	
regina	dronning	regină	dronning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
regina	queen	regină	que	N;DEF;FEM;SG	
regina	dronning	regină	dronning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
galerie	galleriet	galerie	galleri	N;INDF;FEM;SG	N;DEF;NEUT;SG
decis	besluttet	decide	beslutte	N;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
decis	besluttede	decide	beslutte	N;INDF;MASC;SG	V;IND;PST;FIN;ACT
dnipropetrovsk	dnipropetrovsk	dnipropetrovsk	dnipropetrovsk	PROPN	N;INDF;NEUT;SG
unitate	unit	unitate	unit	N;INDF;FEM;SG	
johann	johann	johann	johann	PROPN	
campania	campania	campanie	campania	N;DEF;FEM;SG	
campania	kampagne	campanie	kampagne	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
compus	sammensat	compus	sammensætte	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
compus	sammensatte	compus	sammensætte	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
partid	party	partid	party	N;INDF;MASC;SG	
scop	formal	scop	formal	N;INDF;MASC;SG	
descrie	beskriv	descrie	beskrive	V;IND;SG;3;PRS;FIN	V;IMP
schimbat	ændret	schimba	ændre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
schimbat	forandret	schimba	forandre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
schimbat	skiftet	schimba	skift	ADJ;INDF;MASC;SG	N;DEF;NEUT;SG
schimbat	ændrede	schimba	ændre	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
extrem	ekstremt	extrem	ekstremt	ADV;RL	ADJ;INDF;SG
extrem	ekstrem	extrem	ekstrem	ADV;RL	ADJ;INDF;MASC+FEM;SG
extrem	ekstremt	extrem	ekstremt	ADV;RL	ADJ;INDF;SG
extrem	ekstreme	extrem	ekstrem	ADV;RL	ADJ;PL
tratatul	traktat	tratat	traktat	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
elvetia	schweiz	elvetia	schweiz	N;DEF;FEM;SG	
elvetia	schweiz	elvetia	schweiz	N;DEF;FEM;SG	
elvetia	schweiz	elvetia	schweiz	N;DEF;FEM;SG	
eveniment	begivenheden	eveniment	begivenhed	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
totul	alt	tot	al	PRO;MASC;SG;3	ADJ;NEUT;SG
ana	ana	ana	ana	N;DEF;FEM;SG	
aer	air	aer	air	N;INDF;MASC;SG	
aer	luften	aer	luft	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
standard	standarden	standard	standard	ADJ	N;DEF;MASC+FEM;SG
standard	norm	standard	norm	ADJ	N;INDF;MASC+FEM;SG
standard	standard	standard	standard	ADJ	N;INDF;MASC+FEM;SG
miscarea	bevægelighed	miscare	bevægelighed	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	flytning	miscare	flytning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelse	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelser	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
miscarea	bevægelighed	miscare	bevægelighed	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	flytning	miscare	flytning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelse	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelser	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
miscarea	bevægelighed	miscare	bevægelighed	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	flytning	miscare	flytning	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelse	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
miscarea	bevægelser	miscare	bevægelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
solid	fast	solid	fast	ADJ;INDF;MASC;SG	ADV
sezon	sæsonen	sezon	sæson	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
traian	traian	traian	traian	PROPN	N;INDF;MASC+FEM;SG
stadionul	stadionul	stadion	stadionul	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
stadionul	stadion	stadion	stadion	N;DEF;MASC;SG	N;INDF;NEUT;SG
stadionul	stadium	stadion	stadium	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
studiile	undersøgelser	studiu	undersøgelse	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
studiile	studier	studiu	studi	N;DEF;FEM;PL	N;INDF;NEUT;PL
anuntat	meddelt	anunta	meddele	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	annoncerede	anunta	annoncere	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
anuntat	annonceret	anunta	annoncere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	bekendtgjort	anunta	bekendtgøre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	bebudet	anunta	bebude	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	meddelte	anunta	meddele	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
anuntat	meddelt	anunta	meddele	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	annoncerede	anunta	annoncere	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
anuntat	annonceret	anunta	annoncere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	bekendtgjort	anunta	bekendtgøre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	bebudet	anunta	bebude	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
anuntat	meddelte	anunta	meddele	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
cazuri	tilfælde	caz	tilfælde	N;INDF;FEM;PL	N;INDF;NEUT;SG
latina	latin	latină	latin	N;DEF;FEM;SG	
latina	latinske	latină	latinsk	N;DEF;FEM;SG	ADJ;PL
latina	latinsk	latină	latinsk	N;DEF;FEM;SG	ADJ;INDF;SG
latina	latin	latină	latin	N;DEF;FEM;SG	
latina	latinske	latină	latinsk	N;DEF;FEM;SG	ADJ;PL
latina	latinsk	latină	latinsk	N;DEF;FEM;SG	ADJ;INDF;SG
latina	latina	latină	latina	N;DEF;FEM;SG	
munte	bjerget	munte	bjerge	N;INDF;MASC;SG	N;DEF;NEUT;SG
munte	mountain	munte	mountain	N;INDF;MASC;SG	
edward	edvard	edward	edvard	PROPN	N;INDF;MASC+FEM;SG
edward	edward	edward	edward	PROPN	
evenimentul	hændelse	eveniment	hændelse	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
evenimentul	event	eveniment	event	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
evenimentul	begivenhed	eveniment	begivenhed	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
masa	bord	masă	bord	N;DEF;FEM;SG	N;INDF;NEUT;SG
masa	tabel	masă	tabel	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	masse	masă	masse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	mass	masă	mass	N;DEF;FEM;SG	
masa	messe	masă	messe	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	måltid	masă	måltid	N;DEF;FEM;SG	N;INDF;NEUT;SG
masa	bord	masă	bord	N;DEF;FEM;SG	N;INDF;NEUT;SG
masa	tabel	masă	tabel	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	masse	masă	masse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	mass	masă	mass	N;DEF;FEM;SG	
masa	messe	masă	messe	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
masa	måltid	masă	måltid	N;DEF;FEM;SG	N;INDF;NEUT;SG
povestea	story	poveste	story	N;DEF;FEM;SG	
povestea	historie	poveste	historie	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
spatiu	rummet	spatiu	rum	N;INDF;MASC;SG	N;DEF;NEUT;SG
spatiu	mellemrum	spatiu	mellemrum	N;INDF;MASC;SG	N;INDF;NEUT;PL
spatiu	rummet	spatiu	rum	N;INDF;MASC;SG	N;DEF;NEUT;SG
spatiu	mellemrum	spatiu	mellemrum	N;INDF;MASC;SG	N;INDF;NEUT;PL
spatiu	rummet	spatiu	rum	N;INDF;MASC;SG	N;DEF;NEUT;SG
spatiu	mellemrum	spatiu	mellemrum	N;INDF;MASC;SG	N;INDF;NEUT;PL
bas	bassen	bas	basse	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
bas	bass	bas	bass	N;INDF;MASC;SG	
coreea	korea	corea	korea	PROPN	
interne	intern	intern	intern	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
interne	internt	intern	internt	ADJ;INDF;FEM;PL	ADV
eugen	eugen	eugen	eugen	PROPN	N;DEF;MASC+FEM;SG
incearca	prøv	incearca	prøve	V;IND;SG;3;IPFV;FIN	V;IMP
incearca	prøv	incearca	prøve	V;IND;SG;3;IPFV;FIN	V;IMP
reprezentat	repræsenterede	reprezenta	repræsentere	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
reprezentat	repræsenteret	reprezenta	repræsentere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prahova	prahova	prahova	prahova	PROPN	
parlamentului	parlament	parlament	parlament	N;DEF;MASC;SG	N;INDF;NEUT;SG
teren	marken	teren	mark	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
teren	lander	teren	land	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
teren	terrænet	teren	terræn	N;INDF;MASC;SG	N;DEF;NEUT;SG
burgundia	burgund	burgundie	burgund	N;DEF;FEM;SG	
burgundia	burgundy	burgundie	burgundy	N;DEF;FEM;SG	
serbia	serbien	serbia	serbi	PROPN	N;DEF;MASC+FEM;SG
serbia	serbiens	serbia	serbiens	PROPN	N;GEN;DEF;MASC+FEM;SG
marcat	scorede	marca	score	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
marcat	scoret	marca	scor	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
marcat	markeret	marca	markere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
marcat	afmærket	marca	afmærke	ADJ;INDF;MASC;SG	N;DEF;NEUT;SG
marcat	mærket	marca	mærke	ADJ;INDF;MASC;SG	N;DEF;NEUT;SG
marcat	markerede	marca	markere	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
vinnita	vinnitsja	vinnită	vinnitsja	N;DEF;FEM;SG	
london	london	london	london	PROPN	PROPN
utilizat	brugte	utilizat	bruge	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
utilizat	anvendt	utilizat	anvende	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
utilizat	brugt	utilizat	bruge	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
utilizat	udnyttet	utilizat	udnytte	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
severin	severin	severin	severin	PROPN	N;INDF;MASC+FEM;SG
eminescu	eminescu	eminescu	eminescu	PROPN	N;INDF;MASC+FEM;SG
france	frankrig	francă	frankrig	N;INDF;MASC;SG	
france	france	francă	france	N;INDF;MASC;SG	
cult	tilbede	cult	tilbede	N;INDF;MASC;SG	V;NFIN;ACT
cult	tilbeder	cult	tilbede	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
otto	otto	otto	otto	PROPN	PROPN
control	control	control	control	N;INDF;MASC;SG	
control	kontroller	control	kontrol	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
versiune	versionen	versiune	version	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
facute	made	face	made	ADJ;INDF;FEM;PL	
facute	lavet	face	lave	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
facute	foretaget	face	foretage	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
cristian	cristian	cristian	cristian	PROPN	
lorena	lorraine	lorenă	lorraine	N;DEF;FEM;SG	
pastreaza	behold	pastreză	behold	V;IND;SG;3;IPFV;FIN	N;INDF;MASC+FEM;SG
pastreaza	bevar	pastreză	bevare	V;IND;SG;3;IPFV;FIN	V;IMP
pastreaza	keep	pastreză	keep	V;IND;SG;3;IPFV;FIN	
iosif	joseph	iosif	joseph	PROPN	N;INDF;MASC+FEM;SG
iosif	josef	iosif	josef	PROPN	N;INDF;MASC+FEM;SG
pyrénées	pyrénées	pyrénées	pyrknée		N;GEN;INDF;MASC+FEM;PL
vrea	ønsker	vrea	ønske	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
conditiile	betingelser	conditie	betingelse	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
conditiile	vilkår	conditie	vilkår	N;DEF;FEM;PL	N;INDF;NEUT;PL
conditiile	betingelser	conditie	betingelse	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
conditiile	vilkår	conditie	vilkår	N;DEF;FEM;PL	N;INDF;NEUT;PL
emil	emil	emil	emil	PROPN	
bucovina	bukovina	bucovină	bukovina	PROPN	N;INDF;MASC+FEM;SG
pictura	maleri	pictură	maleri	N;DEF;FEM;SG	N;INDF;NEUT;SG
pictura	male	pictură	male	N;DEF;FEM;SG	V;NFIN;ACT
pictura	maling	pictură	maling	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
pictura	maler	pictură	male	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
pictura	maleri	pictură	maleri	N;DEF;FEM;SG	N;INDF;NEUT;SG
pictura	male	pictură	male	N;DEF;FEM;SG	V;NFIN;ACT
pictura	maling	pictură	maling	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
pictura	maler	pictură	male	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zilele	dage	zi	dag	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
prezentat	præsenterede	prezenta	præsentere	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
prezentat	fremlagt	prezenta	fremlægge	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	præsenteret	prezenta	præsentere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	præsenteres	prezenta	præsentere	ADJ;INDF;MASC;SG	V;NFIN;PASS
prezentat	indleveret	prezenta	indlevere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	fremlagt	prezenta	fremlægge	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	indgivet	prezenta	indgive	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	afgivet	prezenta	afgive	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
prezentat	indsendt	prezenta	indsende	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
folosirea	bruger	folosire	bruge	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
sala	sala	sală	sala	N;DEF;FEM;SG	N;INDF;NEUT;SG
sala	gym	sală	gym	N;DEF;FEM;SG	N;INDF;NEUT;SG
sala	gymnastik	sală	gymnastik	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
sala	gym	sală	gym	N;DEF;FEM;SG	N;INDF;NEUT;SG
sala	gymnastik	sală	gymnastik	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
turcia	kalkun	turcia	kalkun	PROPN	N;INDF;MASC+FEM;SG
turcia	tyrkiet	turcia	tyrki	PROPN	PROPN
animale	dyr	animal	dyr	N;INDF;FEM;PL	N;INDF;NEUT;SG
animale	husdyr	animal	husdyr	N;INDF;FEM;PL	N;INDF;NEUT;SG
medicina	medicin	medicină	medicin	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
medicina	lægevidenskab	medicină	lægevidenskab	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
medicina	lægemiddel	medicină	lægemiddel	N;DEF;FEM;SG	N;INDF;NEUT;SG
medicina	medicin	medicină	medicin	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
medicina	lægevidenskab	medicină	lægevidenskab	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
medicina	lægemiddel	medicină	lægemiddel	N;DEF;FEM;SG	N;INDF;NEUT;SG
producator	producenten	producator	producent	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
producator	fabrikanten	producator	fabrikant	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
producator	fremstillere	producator	fremstillere	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
producator	fremstiller	producator	fremstille	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
producator	producenten	producator	producent	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
producator	fabrikanten	producator	fabrikant	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
producator	fremstillere	producator	fremstillere	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
producator	fremstiller	producator	fremstille	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
vecine	nabo	vecin	nabo	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
vecine	naboen	vecin	nabo	ADJ;INDF;FEM;PL	N;DEF;MASC+FEM;SG
vecine	nabo	vecin	nabo	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
vecine	naboen	vecin	nabo	ADJ;INDF;FEM;PL	N;DEF;MASC+FEM;SG
regiuni	regionerne	regiune	region	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
bogdan	bogdan	bogdan	bogdan	PROPN	
dolari	dollars	dolar	dollar	N;INDF;MASC;PL	N;INDF;MASC+FEM;SG
dolari	dollar	dolar	dollar	N;INDF;MASC;PL	N;INDF;MASC+FEM;SG
inaltime	højden	inaltim	højde		N;DEF;MASC+FEM;SG
inaltime	højde	inaltim	højde		N;INDF;MASC+FEM;SG
inaltime	højden	inaltim	højde		N;DEF;MASC+FEM;SG
inaltime	højde	inaltim	højde		N;INDF;MASC+FEM;SG
inaltime	højden	inaltim	højde		N;DEF;MASC+FEM;SG
inaltime	højde	inaltim	højde		N;INDF;MASC+FEM;SG
imaginea	image	imagine	image	N;DEF;FEM;SG	N;INDF;NEUT;SG
imaginea	billede	imagine	billede	N;DEF;FEM;SG	N;INDF;NEUT;SG
parlamentul	parlament	parlament	parlament	N;DEF;MASC;SG	N;INDF;NEUT;SG
statutul	status	statut	status	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
statutul	vedtægt	statut	vedtægt	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
statutul	statutter	statut	statutte	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
statutul	vedtægter	statut	vedtægte	N;DEF;MASC;SG	N;INDF;MASC+FEM;PL
statutul	vedtægterne	statut	vedtægt	N;DEF;MASC;SG	N;DEF;MASC+FEM;PL
umane	menneskeligt	uman	menneskelig	ADJ;INDF;FEM;PL	ADJ;INDF;NEUT;SG
umane	menneskelig	uman	menneskelig	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
umane	menneske	uman	menneske	ADJ;INDF;FEM;PL	N;INDF;NEUT;SG
natural	naturlige	natural	naturlig	ADJ;INDF;MASC;SG	ADJ;PL
natural	natural	natural	natural	ADJ;INDF;MASC;SG	
planul	plan	plan	plan	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
textul	tekst	text	tekst	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
textul	sms	text	sms	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
plecat	væk	pleca	væk	V;MASC;SG;V.PTCP	ADV
plecat	borte	pleca	borte	V;MASC;SG;V.PTCP	ADV
medalia	medalje	medalie	medalje	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
inregistrat	indspillet	inregistra	indspille	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
inregistrat	optaget	inregistra	optage	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
inregistrat	registreret	inregistra	registrere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
inregistrat	indspillede	inregistra	indspille	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
inregistrat	indregistreret	inregistra	indregistrere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
