terry	테리	terry	테리	PROPN;NOM;MASC;SG	
gefährlich	위험하다	gefährlich	위험+하+다	ADJ	V
gefährlich	위험	gefährlich	위험	ADJ	N
gefährlich	dangerously	gefährlich	dangerously	ADJ	
adligen	귀족	adlig	귀족	ADJ;PL	N
integrieren	통합	integrieren	통합	V;NFIN	N
fortuna	포르투나	fortuna	포르투나	PROPN;NOM;SG	
reale	진짜	real	진짜	ADJ;NOM;FEM;PL	N
reale	리얼	real	리얼	ADJ;NOM;FEM;PL	
reale	레알	real	레알	ADJ;NOM;FEM;PL	
wandern	하이킹	wandern	하이킹	V;NFIN	N
wandern	워킹	wandern	워킹	V;NFIN	
wandern	하이킹	wandern	하이킹	V;NFIN	N
wandern	트레킹	wandern	트레킹	V;NFIN	N
vorgelegt	제출	vorlegen	제출	V;V.PTCP	N
anmelden	구독	anmelden	구독	V;NFIN	N
anmelden	로그인	anmelden	로그인	V;NFIN	N
anmelden	레지스터	anmelden	레지스터	V;NFIN	N
anmelden	등록	anmelden	등록	V;NFIN	N
anmelden	가입	anmelden	가입	V;NFIN	N
anmelden	로그	anmelden	로그	V;NFIN	
investitionen	투자	investitionen	투자	V;NFIN	N
investitionen	투자	investitionen	투자	V;NFIN	N
investitionen	투자	investitionen	투자	V;NFIN	N
meyers	마이어스	meyers	마이어스	PROPN;NOM;MASC;SG	
panama	파나마	panama	파나마	PROPN;NOM;MASC;SG	PROPN
panama	파나마	panama	파나마	PROPN;NOM;MASC;SG	PROPN
gläubigen	신자	gläubig	신자	ADJ	N
normaler	정규	normal	정규	ADJ	
normaler	보통	normal	보통	ADJ	N
normaler	평범	normal	평범	ADJ	
normaler	정상	normal	정상	ADJ	
sichtbaren	표시	sichtbar	표시	ADJ	
sichtbaren	표시됨	sichtbar	표시+되+ㄴ	ADJ	V
hypothese	가설	hypothese	가설		N
killer	킬러	kill	키+러+오+아	PROPN	
killer	킬러스	kill	킬러스	PROPN	
killer	살인범	kill	살인범	PROPN	N
killer	킬러	kill	키+러+오+아	PROPN	
killer	살인범	kill	살인범	PROPN	N
killer	살인자	kill	살인자	PROPN	
killer	암살	kill	암살	PROPN	N
killer	암살자	kill	암살자	PROPN	N
margarethe	마거릿	margarethe	마거릿	ADJ	PROPN
margarethe	마르그리트	margarethe	마르그리트	ADJ	PROPN
befürworter	지지자들	befürworter	지지자+들		N
befürworter	지지자	befürworter	지지자		
befürworter	후원자	befürworter	후원자		N
spirit	스피릿	spirit	스피릿	PROPN;NOM;SG	
spirit	정신	spirit	정신	PROPN;NOM;SG	N
keines	없음	kein	없+ㅁ	ADV	
symphony	교향곡	symphony	교향곡		N
aufständischen	반란	aufständisch	반란	ADJ;NOM;PL	N
schottische	스코틀랜드	schottisch	스코틀랜드	ADJ;NOM;FEM;PL	PROPN
schottische	스코틀랜드인	schottisch	스코틀랜랜인	ADJ;NOM;FEM;PL	V
usb	usb	usb	us+과	PROPN;NOM;MASC;SG	
erklärungen	설명	erklärung	설명	V;NFIN	N
erklärungen	선언	erklärung	선언	V;NFIN	N
raimund	레이먼드	raimund	레이먼드	PROPN;NOM;MASC;SG	PROPN
raimund	레이몬드	raimund	레이몬드	PROPN;NOM;MASC;SG	
wirtschaftswissenschaften	경제학	wirtschaftswissenschaft	경제학	ADJ	N
hieronymus	제롬	hieronymus	제롬	PROPN;NOM;SG	PROPN
noten	성적	not	성+적	V;NFIN	N
mäßig	적당히	mäßig	적당+히	ADJ	ADV
mäßig	적당히	mäßig	적당+히	ADJ	ADV
nebraska	네브라스카	nebraska	네브라스카	PROPN;NOM;SG	PROPN
nebraska	네브래스카	nebraska	네브래스카	PROPN;NOM;SG	PROPN
brasilianische	브라질	brasilianisch	브라질	ADJ;NOM;FEM;PL	
anpassen	조정	anpassen	조정	V;NFIN	N
anpassen	적응	anpassen	적응	V;NFIN	N
steuermann	탐색기	steuermann	탐색기		N
gesellschafter	파트너는	gesellschaft	파트너+는	ADJ	N
gesellschafter	파트너	gesellschaft	파트너	ADJ	
gesellschafter	주주	gesellschaft	주주	ADJ	N
gesellschafter	주주	gesellschaft	주주	ADJ	N
gesellschafter	파트너	gesellschaft	파트너	ADJ	
abhandlung	세이	abhandlung	세이	N;SG	
abhandlung	에세이	abhandlung	에세이	N;SG	
zuständigkeit	관할권	zuständigkeit	관할권	ADJ	N
zuständigkeit	능력	zuständigkeit	능력	ADJ	N
geistige	멘탈	geistig	멘탈	ADJ;NOM;FEM;PL	
geistige	정신	geistig	정신	ADJ;NOM;FEM;PL	N
ing	ing	ing	ing	PROPN;NOM;MASC;SG	
hildegard	힐데가르트	hildegard	힐데가르트	PROPN;NOM;SG	
fahne	배너	fahnen	배너		N
fahne	깃발	fahnen	깃발		N
fahne	국기	fahnen	국기		N
fahne	플래그	fahnen	플래그		N
leslie	레슬리	leslie	레슬리	PROPN;SG	
logisch	논리적	logisch	논리+적	ADJ	N
logisch	논리학	logisch	논리학	ADJ	N
logisch	논리	logisch	논리	ADJ	N
kasten	box	kasten	box	V;NFIN	
kasten	상자	kasten	상자	V;NFIN	N
kasten	박스	kasten	박스	V;NFIN	
abgestimmt	일치	abstimmen	일치	V;V.PTCP	
käse	치즈	kassen	치즈		N
käse	치즈	kassen	치즈		N
ladung	로드	ladung	로드	N;SG	
helfer	자원봉사자	helf	자원+봉사자	ADJ	N
helfer	자원봉사	helf	자원+봉사	ADJ	N
helfer	봉사자	helf	봉사자	ADJ	N
helfer	구원자	helf	구원자	ADJ	
helfer	도우미	helf	도우미	ADJ	N
gasthaus	inn	gasthaus	inn	PROPN	
gasthaus	여관	gasthaus	여관	PROPN	N
gasthaus	게스트하우스	gasthaus	게스트하우스	PROPN	
kontrollieren	제어	kontrollieren	제어	V;NFIN	N
lotus	로터스	lotus	로터스	PROPN	
cohen	코헨	cohe	코헨	PROPN;NOM;SG	
ausschluss	제외	ausschließen	제외	ADV	
ausschluss	제외	ausschließen	제외	ADV	
ausschluss	배제	ausschließen	배제	ADV	N
ausschluss	제외	ausschließen	제외	ADV	
kameras	사진기	kameras	사진기	ADV	N
kameras	카메라	kameras	카메라	ADV	
kameras	카메라	kameras	카메라	ADV	
gärtner	정원사	gärtner	정원사	ADJ	
gärtner	가드너	gärtner	가드너	ADJ	
biologischen	생물학	biologisch	생물학	ADJ;ACC;SG	N
karibik	캐리비안	karibik	캐리비안	PROPN	
karibik	카리브	karibik	카리브	PROPN	PROPN
pazifischen	태평양	pazifisch	태평양	ADJ;NOM;MASC;PL	PROPN
pazifischen	퍼시픽	pazifisch	퍼시픽	ADJ;NOM;MASC;PL	
kuppel	지붕	kuppel	지붕		N
individuell	개별	individuell	개별	ADJ	
individuell	개별적으로	individuell	개별+적+으로	ADJ	ADV
individuell	개별	individuell	개별	ADJ	
individuell	개인	individuell	개인	ADJ	
gloria	글로리아	gloria	글로리아	PROPN;NOM;SG	
orléans	올리언스	orléans	올리언스	PROPN;NOM;MASC;SG	
kranken	아파	krank	아프+아	V;NFIN	
kranken	아픈	krank	아프+ㄴ	V;NFIN	
kranken	아프다	krank	아프+다	V;NFIN	
kiss	키스	kessen	키스	PROPN;NOM;SG	
kiss	kiss	kessen	kiss	PROPN;NOM;SG	
angegebene	지정됨	angegeben	지정+되+ㄴ	ADJ;NOM;FEM;PL	V
angegebene	지정	angegeben	지정	ADJ;NOM;FEM;PL	N
achte	여덟번째	acht	여덟번+째	ADJ	N
dreizehn	thirteen	dreizehn	thirteen	NUM	
luke	루가	laken	루+가	PROPN;NOM;SG	
luke	루크	laken	루크	PROPN;NOM;SG	
luke	해치	laken	해치	PROPN;NOM;SG	
platziert	심어	plazieren	심+어	V;V.PTCP	
ermittlung	조사	ermittlung	조사	ADJ	N
ermittlung	수사	ermittlung	수사	ADJ	N
granit	화강암	granit	화강암		N
phillips	필립스	phillips	필립스	PROPN;NOM;MASC;SG	N
reife	성숙한	reif	성숙+하+ㄴ	N;NOM;FEM;PL	V
kammern	챔버스	kammern	챔버스	V;NFIN	
brünn	브르노	brünn	브르노		PROPN
fenstern	윈도우	fenstern	윈도우	V;NFIN	
triathlon	트라이애슬론	triathlon	트라이애슬론	ADJ	PROPN
slawischen	슬라브어	slawisch	슬라브어	ADJ	
optischen	광학	optisch	광학	ADJ;ACC;SG	N
optischen	광안리	optisch	광안리	ADJ;ACC;SG	
optischen	광화문	optisch	광화문	ADJ;ACC;SG	
relation	비율	relation	비율		N
relation	관계	relation	관계		N
bert	버트	bert	버트	PROPN;NOM;MASC;SG	
überwinden	극복	überwinden	극복	V;NFIN	N
überwinden	극복	überwinden	극복	V;NFIN	N
diesel	디젤	diesel	디젤		N
gaststätte	inn	gaststätte	inn	;SG	
gaststätte	여관	gaststätte	여관	;SG	N
gaststätte	술집	gaststätte	술집	;SG	N
gaststätte	음식점	gaststätte	음식점	;SG	N
gaststätte	레스토랑	gaststätte	레스토랑	;SG	N
gaststätte	식당	gaststätte	식당	;SG	N
namensraum	네임스페이스	namensraum	네임스페이스	ADJ	
intro	소개	intro	소개		N
intro	intro	intro	intro		
made	made	made	made	PROPN;SG	
made	만든	made	만들+ㄴ	PROPN;SG	
geboten	입찰	bieten|gebieten	입찰	V;V.PTCP	N
geboten	입찰	bieten|gebieten	입찰	V;V.PTCP	N
legal	법적으로	legal	법+적+으로		ADV
legal	합법적인	legal	합법+적+이+ㄴ		V
unglück	불행	unglück	불행	N;NOM;NEUT;SG	
unglück	불행	unglück	불행	N;NOM;NEUT;SG	
unglück	misery	unglück	misery	N;NOM;NEUT;SG	
schuldig	유죄	schuldig	유죄	ADJ	N
anträge	요청	anträg	요청	ADJ;NOM	N
variationen	변수	variation	변수	V;NFIN	N
permanent	영구적	permanent	영구적	ADJ	N
permanent	영구	permanent	영구	ADJ	
referenz	ref	referenz	ref	ADJ	
referenz	참조	referenz	참조	ADJ	
referenz	참고	referenz	참+고	ADJ	
kohl	양배추	kohl	양배추	PROPN;NOM;MASC;SG	N
kohl	양배추	kohl	양배추	PROPN;NOM;MASC;SG	N
curt	커트	curt	커트	PROPN;NOM;MASC;SG	
hughes	휴스	hughes	휴스	PROPN;NOM;SG	PROPN
hughes	휴즈	hughes	휴즈	PROPN;NOM;SG	
claudius	클라우디우스	claudius	클라우디우스	PROPN;NOM;SG	PROPN
kriegsmarine	해군	kriegsmarin	해군	ADJ;NOM;FEM;SG	N
kriegsmarine	네이비	kriegsmarin	네이비	ADJ;NOM;FEM;SG	
gewünschte	원하는	gewünscht	원하+는	ADJ;NOM;FEM;PL	
neuesten	최신	neu	최신	ADJ	
neuesten	최근	neu	최근	ADJ	N
neuesten	최신	neu	최신	ADJ	
verschwörung	음모론	verschwörung	음모론	N;NOM;FEM;SG	
rechtfertigt	정당화	rechtfertigen	정당화	V;IND;SG;3;PRS;FIN	N
alliance	동맹	alliance	동맹	PROPN;NOM;SG	N
alliance	얼라이언스	alliance	얼라이언스	PROPN;NOM;SG	
mechanischen	기계	mechanisch	기계	ADJ	N
kennzeichnung	낙인	kennzeichnung	낙인	N;NOM;FEM;SG	
häufige	잦은	häufig	잦+은	ADJ;NOM;FEM;PL	
häufige	자주	häufig	자주	ADJ;NOM;FEM;PL	ADV
füße	발발	füß	발발		N
schmal	좁아	schmal	좁+아	ADJ	
schmal	슬림	schmal	슬림	ADJ	
aufbauen	빌드	aufbauen	빌드	V;NFIN	N
alphabet	알파벳	alphabet	알파벳		N
alphabet	문자	alphabet	문자		N
geschieden	이혼	scheiden	이혼	V;V.PTCP	N
jutta	테리	jutta	테리	PROPN;NOM;FEM;SG	
jutta	주디스	jutta	주디스	PROPN;NOM;FEM;SG	PROPN
einfaches	단순	einfach	단순	ADJ;NOM;NEUT;SG	
einfaches	간단	einfach	간단	ADJ;NOM;NEUT;SG	
einfaches	심플	einfach	심플	ADJ;NOM;NEUT;SG	
einfaches	단순한	einfach	단순+하+ㄴ	ADJ;NOM;NEUT;SG	V
einfaches	간단하다	einfach	간단+하+다	ADJ;NOM;NEUT;SG	V
einfaches	간단한	einfach	간단+하+ㄴ	ADJ;NOM;NEUT;SG	V
harvey	하비	harvey	하비	PROPN;NOM;SG	
kompetenzen	스킬	kompetenz	스키+ㄹ	V;NFIN	N
kompetenzen	솜씨	kompetenz	솜씨	V;NFIN	N
kompetenzen	능력	kompetenz	능력	V;NFIN	N
autorität	권위	autorität	권위		N
apotheker	약사	apotheker	약사	ADJ	
apotheker	약사	apotheker	약사	ADJ	
apotheker	화학자	apotheker	화학자	ADJ	N
lohnt	가치	lohnen	가치	V;IND;SG;3;PRS;FIN	N
lohnt	가치가	lohnen	가치+가	V;IND;SG;3;PRS;FIN	N
definitionen	정의	definition	정의	V;NFIN	
definitionen	정의	definition	정의	V;NFIN	
banner	배너	bann	배너		N
banner	배너	bann	배너		N
nerven	긴장감	nerven	긴장감		N
nerven	긴장	nerven	긴장		N
siena	시에나	siena	시+에+나	PROPN;NOM;SG	N
wiederholung	반복한다	wiederholung	반복+하+ㄴ다	N;NOM;FEM;SG	V
wiederholung	반복합니다	wiederholung	반복+하+ㅂ니다	N;NOM;FEM;SG	V
wiederholung	다시보기	wiederholung	다시+보+기	N;NOM;FEM;SG	
wiederholung	리플레이	wiederholung	리플레이	N;NOM;FEM;SG	
kunde	고객	kund	고객		
kunde	클라이언트	kund	클라이언트		
ägyptische	이집트	ägyptisch	이집트	ADJ;NOM;FEM;PL	PROPN
ägyptische	이집트어	ägyptisch	이집트어	ADJ;NOM;FEM;PL	
beschwerden	불평	beschwerden	불평	V;NFIN	
beschwerden	불만이	beschwerden	불만+이	V;NFIN	
beschwerden	불만	beschwerden	불만	V;NFIN	N
beschwerden	불만	beschwerden	불만	V;NFIN	N
gleichgewicht	균형	leichwechen	균형	ADJ	
gleichgewicht	밸런스	leichwechen	밸런스	ADJ	N
gleichgewicht	잔액	leichwechen	잔액	ADJ	N
gleichgewicht	균형	leichwechen	균형	ADJ	
gleichgewicht	평형	leichwechen	평형	ADJ	N
gleichgewicht	균형	leichwechen	균형	ADJ	
heimatland	조국	heimatland	조국	ADV	
globale	글로벌	global	글로벌	ADJ;NOM;FEM;PL	
globale	전역	global	전역	ADJ;NOM;FEM;PL	N
bourbon	부르봉	bourbon	부르봉	PROPN;NOM;MASC;SG	
bourbon	버번	bourbon	버번	PROPN;NOM;MASC;SG	
steigerung	증가	steigerung	증가	ADJ;NOM;FEM;SG	N
steigerung	홍보	steigerung	홍보	ADJ;NOM;FEM;SG	N
steigerung	홍보하기	steigerung	홍보+하+기	ADJ;NOM;FEM;SG	V
gebrochen	깨짐	brechen	깨+ㅁ	V;V.PTCP	V
gebrochen	부러진	brechen	부러지+ㄴ	V;V.PTCP	
gebrochen	깨진	brechen	깨+어+지+ㄴ	V;V.PTCP	V
gebrochen	생김	brechen	생김	V;V.PTCP	
gebrochen	골절	brechen	골절	V;V.PTCP	N
fahrrad	자전거	Fahrrad	자전거	ADJ	N
fahrrad	사이클링	Fahrrad	사이클링	ADJ	
fahrrad	사이클	Fahrrad	사이클	ADJ	N
fahrrad	자전거	Fahrrad	자전거	ADJ	N
fahrrad	자전거	Fahrrad	자전거	ADJ	N
komponente	컴포넌트	komponent	컴포넌트	ADJ;NOM;FEM;SG	N
komponente	구성요소	komponent	구성+요소	ADJ;NOM;FEM;SG	N
komponente	플러그인	komponent	플러그+이+ㄴ	ADJ;NOM;FEM;SG	
küsten	연안	küsten	연안	N;PL	
küsten	해안	küsten	해안	N;PL	
einsicht	통찰력	einsechen	통찰력		N
tänzer	댄서	tänzer	대+서	ADJ	N
tänzer	무용수	tänzer	무용수	ADJ	N
tänzer	댄서	tänzer	대+서	ADJ	N
tänzer	dancer	tänzer	dancer	ADJ	
einmündung	합류	einmündung	합류	ADJ	
manuell	수동	manuell	수동	ADJ	N
manuell	설명서	manuell	설명서	ADJ	N
manuell	매뉴얼	manuell	매뉴얼	ADJ	N
tafeln	패널	tafeln	패널		N
tafeln	알약	tafeln	알약		N
tafeln	보드	tafeln	보드		N
feature	기능	featur	기능		N
ana	ana	ana	ana	PROPN;NOM;SG	
ana	아나	ana	아나	PROPN;NOM;SG	
bomber	폭격기	bomber	폭격기	PROPN	N
strömung	플로	strömung	플로	ADJ	
strömung	플로우	strömung	플로우	ADJ	
strömung	흐름	strömung	흐름	ADJ	
empfehle	추천	empfehlen	추천	V;IND;SG;3;PRS;FIN	
gemüse	채소	gemüser	채소		N
gemüse	야채	gemüser	야채		N
gemüse	채소	gemüser	채소		N
gemüse	야채	gemüser	야채		N
befestigung	첨부	Befestigung	첨부	ADJ	
befestigung	장착	Befestigung	장착	ADJ	N
akademischer	학문	akademisch	학문	ADJ	N
akademischer	학업	akademisch	학업	ADJ	N
akademischer	학술	akademisch	학술	ADJ	N
weltweite	전세계	weltweit	전세계	ADJ;NOM;FEM;PL	
weltweite	글로벌	weltweit	글로벌	ADJ;NOM;FEM;PL	
weltweite	전역	weltweit	전역	ADJ;NOM;FEM;PL	N
kurier	택배	kurieren	택배		N
optimal	최적	optimal	최적	ADJ	
optimal	최적	optimal	최적	ADJ	
ästhetik	미학	ästhetik	미학	PROPN	N
ästhetik	미학	ästhetik	미학	PROPN	N
wohnort	거주지	wohnoren	거주+지	ADJ	
wohnort	주택	wohnoren	주택	ADJ	N
wohnort	레지던스	wohnoren	레지던스	ADJ	
wohnort	주택지	wohnoren	주택지	ADJ	
strategische	전략적	strategisch	전략+적	ADJ;NOM;FEM;PL	N
nintendo	닌텐도	nintendo	긴텐도	ADJ	PROPN
grafiken	그래프	grafik	그래프	V;NFIN	
grafiken	차트	grafik	차트	V;NFIN	N
grafiken	그래픽	grafik	그래픽	V;NFIN	
grafiken	그래픽스	grafik	그래픽스	V;NFIN	
dragon	드래곤볼	dragon	드래+어+보+ㄹ	PROPN;NOM;SG	V
dragon	드래곤	dragon	드래+곤	PROPN;NOM;SG	
behoben	해결되었습니다	beheben	해결+되+었+습니다	V;V.PTCP	CONJ
behoben	고정	beheben	고정	V;V.PTCP	
goldenes	황금	golden	황금	ADJ;NOM;NEUT;SG	
goldenes	골든	golden	골든	ADJ;NOM;NEUT;SG	
montenegro	몬테네그로	montenegro	몬테네그+로		ADV
savoyen	사보이아	savoyen	사보이아	PROPN;NOM;MASC;SG	
savoyen	사보이	savoyen	사보+이	PROPN;NOM;MASC;SG	
bernstein	호박	bernstein	호박		N
energien	에너지	energei	에너지		N
canal	운하	canal	운하	PROPN;NOM;SG	
