philippe	philippe	philippa	phili	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
označiť	merkki	označiť	merkki	V;PFV;POS;NFIN	N;NOM;SG
označiť	mark	označiť	mark	V;PFV;POS;NFIN	PROPN;NOM;SG
videli	nähty	vidieť	nähdä	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
videli	havaittu	vidieť	havaita	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
videli	huomattu	vidieť	huomata	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
videli	nähnyt	vidieť	nähdä	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
videli	nähty	vidieť	nähdä	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
videli	näin	vidieť	näin	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADV
videli	näki	vidieť	nähdä	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
náboženská	uskonnolliset	náboženský	uskonnollinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
kvapaliny	nesteiden	kvapalina	nesti	N;NOM;FEM;PL	N;GEN;PL
kvapaliny	nesteitä	kvapalina	neste	N;NOM;FEM;PL	N;PRT;PL
kvapaliny	nesteiden	kvapalina	nesti	N;NOM;FEM;PL	N;GEN;PL
kvapaliny	nesteitä	kvapalina	neste	N;NOM;FEM;PL	N;PRT;PL
nápad	idean	nápad	idea	N;INAN;NOM;MASC;SG	N;GEN;SG
nápad	ideaa	nápad	idea	N;INAN;NOM;MASC;SG	N;PRT;SG
morgan	morganin	morgan	morgan	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
morgan	morgan	morgan	morka	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
albánska	albanian	albánsky	albania	N;NOM;FEM;SG	N;GEN;SG
albánska	albaniaa	albánsky	albania	N;NOM;FEM;SG	N;PRT;SG
albánska	albaniassa	albánsky	albania	N;NOM;FEM;SG	N;IN+ESS;SG
albánska	albanian	albánsky	albania	N;NOM;FEM;SG	N;GEN;SG
albánska	albaniaa	albánsky	albania	N;NOM;FEM;SG	N;PRT;SG
hovoril	puhuivat	hovoriť	puhua	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN;ACT
navrhnutá	suunniteltiin	navrhnutý	suunnitella	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
navrhnutá	suunnitellut	navrhnutý	suunnitella	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
navrhnutá	suunniteltu	navrhnutý	suunnitella	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
miestnosť	huoneen	miestnosť	huone	N;NOM;FEM;SG	N;GEN;SG
zásob	osakkeet	zásob	osake	N;GEN;FEM;PL	N;NOM;PL
zásob	osake	zásob	osake	N;GEN;FEM;PL	N;NOM;SG
zásob	kannan	zásob	kanta	N;GEN;FEM;PL	N;GEN;SG
zásob	kalusto	zásob	kalusto	N;GEN;FEM;PL	N;NOM;SG
zásob	varastot	zásob	varasto	N;GEN;FEM;PL	N;NOM;PL
zásob	varasto	zásob	varasto	N;GEN;FEM;PL	N;NOM;SG
hole	reikä	hole	reikä	PROPN;NOM;FEM;SG	N;NOM;SG
hole	aukko	hole	aukko	PROPN;NOM;FEM;SG	N;NOM;SG
hole	kuoppa	hole	kuoppa	PROPN;NOM;FEM;SG	N;NOM;SG
hole	reiän	hole	reikä	PROPN;NOM;FEM;SG	N;GEN;SG
brothers	veljet	brothers	veli	N;NOM;MASC;SG	N;NOM;PL
brothers	veljekset	brothers	veli	N;NOM;MASC;SG	N;NOM;PL
brothers	veljiä	brothers	veli	N;NOM;MASC;SG	N;PRT;PL
tóth	tóth	tóth	tóth	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
vládcu	hallitsija	vládca	hallitsija	N;ANIM;ACC;MASC;SG	N;NOM;SG
monika	monica	monika	monica	N;NOM;FEM;SG	PROPN;NOM;SG
monika	monican	monika	monica	N;NOM;FEM;SG	PROPN;GEN;SG
ovplyvnená	vaikuttivat	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN;ACT
ovplyvnená	vaikutti	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
ovplyvnená	vaikuttaneet	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;ACT
ovplyvnená	vaikuttanut	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
ovplyvnená	vaikuttanut	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
ovplyvnená	vaikutti	ovplyvnený	vaikuttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
presnosť	täsmällinen	presnosť	täsmällinen	N;NOM;FEM;SG	ADJ;NOM;SG
presnosť	tarkkuutta	presnosť	tarkkuus	N;NOM;FEM;SG	N;PRT;SG
presnosť	tarkkuuden	presnosť	tarkkuus	N;NOM;FEM;SG	N;GEN;SG
presnosť	tarkkuutta	presnosť	tarkkuus	N;NOM;FEM;SG	N;PRT;SG
jam	hilloa	jam	hiltoa	PROPN;ANIM;NOM;MASC;SG	N;PRT;SG
komplexné	monimutkaista	komplexný	monimutkainen	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
komplexné	monimutkaiset	komplexný	monimutkainen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
uložená	pelasti	uložený	pelastaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
uložená	tallennettu	uložený	tallentaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
uložená	tallennetut	uložený	tallentaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
turecký	turkin	turecký	turkki	ADJ;ANIM;NOM;MASC;SG	N;GEN;SG
turecký	turkki	turecký	turkki	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
zemetrasenie	maanjäristykset	zemetrasenie	maan#järistys	N;NOM;NEUT;SG	N;NOM;PL
pochopiť	yhteisymmärrys	pochopiť	yhteis#ymmärrys	V;PFV;POS;NFIN	N;NOM;SG
pochopiť	ymmärtäminen	pochopiť	ymmärtäminen	V;PFV;POS;NFIN	N;NOM;SG
pochopiť	ymmärrys	pochopiť	ymmärrys	V;PFV;POS;NFIN	N;NOM;SG
pochopiť	ymmärtäväinen	pochopiť	ymmärtäväinen	V;PFV;POS;NFIN	ADJ;NOM;SG
pochopiť	ymmärrystä	pochopiť	ymmärrys	V;PFV;POS;NFIN	N;PRT;SG
efekty	vaikutus	efekt	vaikutus	N;INAN;NOM;MASC;PL	N;NOM;SG
efekty	vaikutuksia	efekt	vaikutus	N;INAN;NOM;MASC;PL	N;PRT;PL
zeppelin	zeppelin	zeppelin	zeppel	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
plošina	alusta	plošina	alku	N;NOM;FEM;SG	N;IN+ABL;SG
plošina	alustan	plošina	alusta	N;NOM;FEM;SG	N;GEN;SG
plošina	plateau	plošina	platea	N;NOM;FEM;SG	
myslel	ajatus	myslieť	ajatus	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;NOM;SG
myslel	ajattelun	myslieť	ajattelu	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;GEN;SG
myslel	ajattelu	myslieť	ajattelu	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;NOM;SG
myslel	miettii	myslieť	miettiä	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
myslel	ajattelua	myslieť	ajattelu	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;PRT;SG
obmedzená	limited	obmedzený	limited	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
obmedzená	rajattu	obmedzený	rajata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
obmedzená	rajoitettu	obmedzený	rajoittaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
obmedzená	rajoitetut	obmedzený	rajoittaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
obmedzená	rajoitettu	obmedzený	rajoittaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
obmedzená	rajattu	obmedzený	rajata	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
uverejnil	lähetetyt	uverejniť	lähettää	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;NOM;PL;V.PTCP;PASS
beck	beck	beck	beck	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
obchody	yritys	obchod	yritys	N;INAN;NOM;MASC;PL	N;NOM;SG
obchody	liiketoiminta	obchod	liike#toimi	N;INAN;NOM;MASC;PL	N;NOM;SG
obchody	liike	obchod	liike	N;INAN;NOM;MASC;PL	N;NOM;SG
obchody	liiketoiminnan	obchod	liike#toiminta	N;INAN;NOM;MASC;PL	N;GEN;SG
obchody	business	obchod	business	N;INAN;NOM;MASC;PL	N;NOM;SG
obchody	kauppoja	obchod	kauppa	N;INAN;NOM;MASC;PL	N;PRT;PL
obchody	tarjouksia	obchod	tarjous	N;INAN;NOM;MASC;PL	N;PRT;PL
obchody	kauppoja	obchod	kauppa	N;INAN;NOM;MASC;PL	N;PRT;PL
realizácia	täytäntöönpanon	realizácia	täytäntöönpano	N;NOM;FEM;SG	N;GEN;SG
realizácia	täytäntöönpanoa	realizácia	täytäntöönpano	N;NOM;FEM;SG	N;PRT;SG
zachrániť	säästä	zachrániť	sää	V;PFV;POS;NFIN	N;IN+ABL;SG
zachrániť	pelastus	zachrániť	pelastus	V;PFV;POS;NFIN	N;NOM;SG
zachrániť	pelastaminen	zachrániť	pelastaminen	V;PFV;POS;NFIN	N;NOM;SG
pohrebu	hautajaiset	pohreba	hautajaiset	N;INAN;GEN;MASC;SG	N;NOM;PL
pohrebu	hautajaisia	pohreba	hautajaiset	N;INAN;GEN;MASC;SG	N;PRT;PL
pohrebu	hautajaisiin	pohreba	hautajaiset	N;INAN;GEN;MASC;SG	N;IN+ALL;PL
zvukové	kuultavissa	zvukový	kuulla	ADJ;NOM;NEUT;SG	V;IN+ESS;PL;V.PTCP;PASS
houston	houston	houston	housto	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
houston	houstoniin	houston	housto	PROPN;ANIM;NOM;MASC;SG	N;IN+ALL;SG
houston	houstonin	houston	houstoni	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
slabé	heikkoa	slabý	heikko	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
slabé	heikot	slabý	heikko	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
hercegovina	hertsegovina	hercegovina	hertsegöva	N;NOM;FEM;SG	PROPN;NOM;SG
pearl	helmi	pearl	helmi	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
pearl	pearl	pearl	pearl	PROPN;ANIM;NOM;MASC;SG	
priemerne	keskimääräinen	priemerne	keski#määräinen	ADV	ADJ;NOM;SG
priemerne	keskiarvo	priemerne	keski#arvo	ADV	N;NOM;SG
kolesá	pyöriä	koleso	pyöriä	N;NOM;NEUT;PL	V;SG;NFIN;ACT
kolesá	pyörien	koleso	pyörä	N;NOM;NEUT;PL	N;GEN;PL
uzavretý	ohessa	uzavretý	ohessa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
prichádzajú	saapuu	prichádzať	saapua	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
mississippi	mississippi	mississippi	missi#ssippi	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
zajatcov	vankeja	zajatec	vanki	N;ANIM;ACC;MASC;PL	N;PRT;PL
zajatcov	vankien	zajatec	vanki	N;ANIM;ACC;MASC;PL	N;GEN;PL
zajatcov	vangit	zajatec	vanki	N;ANIM;ACC;MASC;PL	N;NOM;PL
blog	blogissa	blog	blogi	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
blog	blogin	blog	blogi	N;INAN;NOM;MASC;SG	N;GEN;SG
ramená	aseiden	rameno	ase	N;NOM;NEUT;PL	N;GEN;PL
western	western	western	western	N;INAN;NOM;MASC;SG	
western	läntinen	western	läntinen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
vedené	ohjattu	vedený	ohjata	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
vedené	ohjannut	vedený	ohjata	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
špecifický	erityiset	špecifický	erityinen	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
špecifický	erityisiä	špecifický	erityinen	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;PL
špecifický	erityistä	špecifický	erityinen	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;SG
trvalé	kestävät	trvalý	kestävä	ADJ;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
trvalé	pysyvää	trvalý	pysyvä	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
trvalé	kestävät	trvalý	kestävä	ADJ;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
baňa	minun	baňa	minä	N;NOM;FEM;SG	PRO;GEN;SG;1
gilbert	gilbert	gilbert	gilbert	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
double	kaksinkertainen	doubľať	kaksinkertainen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
očí	silmiä	oko	silmä	N;GEN;NEUT;PL	N;PRT;PL
očí	katse	oko	katse	N;GEN;NEUT;PL	N;NOM;SG
očí	silmät	oko	silmä	N;GEN;NEUT;PL	N;NOM;PL
vrstvu	kerros	vrstva	kerros	N;ACC;FEM;SG	N;NOM;SG
vrstvu	kerroksen	vrstva	kerros	N;ACC;FEM;SG	N;GEN;SG
vrstvu	taso	vrstva	taso	N;ACC;FEM;SG	N;NOM;SG
formáty	muodoissa	formát	muoto	N;INAN;NOM;MASC;PL	N;IN+ESS;PL
baker	baker	baker	baker	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
baker	bakerin	baker	bakeri	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
utiekol	pakenivat	utiecť	paeta	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN;ACT
pracovníci	työntekijöitä	pracovník	työ#tekijä	N;ANIM;NOM;MASC;PL	N;PRT;PL
pracovníci	työntekijöiden	pracovník	työ#tekijä	N;ANIM;NOM;MASC;PL	N;GEN;PL
kolumbii	kolumbian	kolumbí	kolumbia	N;DAT;FEM;SG	N;GEN;SG
kolumbii	kolumbia	kolumbí	kolumbi	N;DAT;FEM;SG	N;NOM;SG
zoskupenia	klusteri	zoskupenie	klusteri	N;NOM;NEUT;PL	N;NOM;SG
zoskupenia	ryhmittymien	zoskupenie	ryhmittymä	N;NOM;NEUT;PL	N;GEN;PL
zoskupenia	ryhmittymä	zoskupenie	ryhmittymä	N;NOM;NEUT;PL	N;NOM;SG
ovplyvnené	vaikuttivat	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN;ACT
ovplyvnené	vaikutti	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
ovplyvnené	vaikuttaneet	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;ACT
ovplyvnené	vaikuttanut	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
ovplyvnené	vaikuttanut	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
ovplyvnené	vaikutti	ovplyvnený	vaikuttaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
kansas	kansasissa	kansas	kansas	PROPN;ANIM;NOM;MASC;SG	N;IN+ESS;PL
kansas	kansas	kansas	kansas	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ľudská	ihmisen	ľudský	ihminen	ADJ;NOM;FEM;SG	N;GEN;SG
ľudská	ihminen	ľudský	ihminen	ADJ;NOM;FEM;SG	N;NOM;SG
šťastný	hyvää	šťastný	hyvä	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
konfliktov	ristiriitoja	konflikt	risti#riita	N;INAN;GEN;MASC;PL	N;PRT;PL
konfliktov	ristiriidat	konflikt	risti#riita	N;INAN;GEN;MASC;PL	N;NOM;PL
konfliktov	konflikteja	konflikt	konflikti	N;INAN;GEN;MASC;PL	N;PRT;PL
konfliktov	konfliktit	konflikt	konflikti	N;INAN;GEN;MASC;PL	N;NOM;PL
trek	trek	trek	trek	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
breh	shore	breh	shore	N;INAN;NOM;MASC;SG	
breh	rantaan	breh	ranta	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
mladí	nuori	mladý	nuori	ADJ;ANIM;NOM;MASC;PL	ADJ;NOM;SG
mladí	nuoret	mladý	nuori	ADJ;ANIM;NOM;MASC;PL	N;NOM;PL
mladí	youngin	mladý	young	ADJ;ANIM;NOM;MASC;PL	PROPN;GEN;SG
mladí	young	mladý	young	ADJ;ANIM;NOM;MASC;PL	PROPN;NOM;SG
povinný	pakollista	povinný	pakollinen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
povinný	pakolliset	povinný	pakollinen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
povinný	pakollista	povinný	pakollinen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
povinný	pakolliset	povinný	pakollinen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
graz	graz	graz	graz	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
krásne	kaunista	krásne	kaunis	ADV	ADJ;PRT;SG
krásne	kaunotar	krásne	kaunotar	ADV	N;NOM;SG
krásne	kaunis	krásne	kaunis	ADV	ADJ;NOM;SG
krásne	kauniit	krásne	kaunis	ADV	ADJ;NOM;PL
krásne	ihanat	krásne	ihana	ADV	ADJ;NOM;PL
krásne	ihana	krásne	ihana	ADV	ADJ;NOM;SG
známky	postimerkkejä	známka	posti#merkki	N;NOM;FEM;PL	N;PRT;PL
známky	arvosanoja	známka	arvo#sana	N;NOM;FEM;PL	N;PRT;PL
predal	myydään	predať	myydä	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PRS;FIN;PASS
predpokladu	oletus	predpoklad	oletus	N;INAN;GEN;MASC;SG	N;NOM;SG
predpokladu	olettamus	predpoklad	olettamus	N;INAN;GEN;MASC;SG	N;NOM;SG
predpokladu	oletukset	predpoklad	oletus	N;INAN;GEN;MASC;SG	N;NOM;PL
prezidentských	presidentin	prezidentský	presidentti	ADJ;GEN;MASC;PL	N;GEN;SG
ira	ira	ira	ira		N;NOM;SG
bohatá	rikkaita	bohatý	rikas	ADJ;NOM;FEM;SG	ADJ;PRT;PL
bohatá	rikkaat	bohatý	rikas	ADJ;NOM;FEM;SG	ADJ;NOM;PL
bohatá	rich	bohatý	rich	ADJ;NOM;FEM;SG	PROPN;NOM;SG
turecká	turkin	turecký	turkki	ADJ;NOM;FEM;SG	N;GEN;SG
turecká	turkki	turecký	turkki	ADJ;NOM;FEM;SG	N;NOM;SG
site	sivuston	site	sivusto	INTJ	N;GEN;SG
site	sivusto	site	sivusto	INTJ	N;NOM;SG
martín	martín	martina	martín	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
príbuzné	sukulaiset	príbuzný	suku#lainen	ADJ;NOM;NEUT;PL	N;NOM;PL
príbuzné	sukulaisia	príbuzný	suku#lainen	ADJ;NOM;NEUT;PL	N;PRT;PL
príbuzné	liittyvä	príbuzný	liittyä	ADJ;NOM;NEUT;PL	V;NOM;SG;V.PTCP;ACT
príbuzné	liittyvät	príbuzný	liittyä	ADJ;NOM;NEUT;PL	V;NOM;PL;V.PTCP;ACT
príbuzné	liittyy	príbuzný	liittyä	ADJ;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
súrodenci	sisaruksia	súrodenec	sisarus	N;ANIM;NOM;MASC;PL	N;PRT;PL
rozmer	mitat	rozmer	mitta	N;INAN;NOM;MASC;SG	N;NOM;PL
rozmer	ulottuvuutta	rozmer	ulottuvuus	N;INAN;NOM;MASC;SG	N;PRT;SG
jordan	jordan	jordan	jorta	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
jordan	jordanian	jordan	jordania	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
jordan	jordania	jordan	jordania	PROPN;ANIM;NOM;MASC;SG	N;PRT;SG
jordan	jordanin	jordan	jordan	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
rozpočet	talousarvion	rozpočet	talous#arvio	N;INAN;NOM;MASC;SG	N;GEN;SG
philipp	philipp	philipp	philipp	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
franklin	franklin	franklin	frankli	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
franklin	franklinin	franklin	franklini	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
batérie	akku	batéria	akku	N;NOM;FEM;PL	N;NOM;SG
batérie	akun	batéria	aku	N;NOM;FEM;PL	N;GEN;SG
neplatný	virheelliset	neplatný	virheellinen	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
knižnici	kirjastosta	knižnica	kirjasto	N;DAT;FEM;SG	N;IN+ABL;SG
knižnici	kirjastossa	knižnica	kirjasto	N;DAT;FEM;SG	N;IN+ESS;SG
knižnici	kirjastoon	knižnica	kirjasto	N;DAT;FEM;SG	N;IN+ALL;SG
knižnici	kirjaston	knižnica	kirjasto	N;DAT;FEM;SG	N;GEN;SG
knižnici	kirjasto	knižnica	kirjasto	N;DAT;FEM;SG	N;NOM;SG
zriadené	perustettu	zriadený	perustaa	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
alkoholu	alkoholiin	alkohol	alkoholi	N;INAN;GEN;MASC;SG	N;IN+ALL;SG
alkoholu	alkoholia	alkohol	alkoholi	N;INAN;GEN;MASC;SG	N;PRT;SG
alkoholu	alkoholi	alkohol	alkoholi	N;INAN;GEN;MASC;SG	N;NOM;SG
maría	maría	mariť	maría	N;NOM;FEM;SG	
dublin	dublinissa	dublin	dublin	PROPN;ANIM;NOM;MASC;SG	N;IN+ESS;SG
dublin	dublinin	dublin	dublin	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
dublin	dublin	dublin	dublin	PROPN;ANIM;NOM;MASC;SG	
upravená	mukautettu	upravený	mukauttaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
upravená	oikaistu	upravený	oikaista	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
terry	terryn	terra	terry	N;ANIM;NOM;MASC;SG	N;GEN;SG
terry	terry	terra	terry	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
výmenu	vaihtaa	výmena	vaihtaa	N;ACC;FEM;SG	V;SG;NFIN;ACT
výmenu	vaihtoon	výmena	vaihto	N;ACC;FEM;SG	N;IN+ALL;SG
výmenu	vaihto	výmena	vaihto	N;ACC;FEM;SG	N;NOM;SG
výmenu	vaihtaminen	výmena	vaihtaminen	N;ACC;FEM;SG	N;NOM;SG
okolnosti	olosuhteissa	okolnosť	olo#suhteet	N;NOM;FEM;PL	N;IN+ESS;PL
vianoce	joulu	vianoce	joulu	N;NOM;FEM;PL	N;NOM;SG
vianoce	joulua	vianoce	joulu	N;NOM;FEM;PL	N;PRT;SG
vianoce	joulun	vianoce	joulu	N;NOM;FEM;PL	N;GEN;SG
vianoce	jouluna	vianoce	joulu	N;NOM;FEM;PL	N;FRML;SG
zaútočili	hyökkäsi	zaútočiť	hyökätä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
zaútočili	hyökätty	zaútočiť	hyökätä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
predpoklad	oletukset	predpoklad	oletus	N;INAN;NOM;MASC;SG	N;NOM;PL
fedor	fedor	fedor	fedor	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
pokoj	rauhaa	pokoj	rauha	N;INAN;NOM;MASC;SG	N;PRT;SG
pokoj	peace	pokoj	peace	N;INAN;NOM;MASC;SG	
pokoj	rauhallinen	pokoj	rauhallinen	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
plánovaná	ajoitettu	plánovaný	ajoittaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
plánovaná	suunnitteilla	plánovaný	suunnitteilla	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADV
plánovaná	suunnitellut	plánovaný	suunnitella	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
plánovaná	suunniteltu	plánovaný	suunnitella	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
aspekty	näkökohtia	aspekt	näkö#kohta	N;INAN;NOM;MASC;PL	N;PRT;PL
pacienta	potilaat	paciento	potilas	N;ANIM;ACC;MASC;SG	N;NOM;PL
pacienta	potilas	paciento	potilas	N;ANIM;ACC;MASC;SG	N;NOM;SG
pacienta	potilaan	paciento	potilas	N;ANIM;ACC;MASC;SG	N;GEN;SG
letiská	lentoasemien	letisko	lento#asema	N;NOM;NEUT;PL	N;GEN;PL
matke	äiti	matka	äiti	N;DAT;FEM;SG	N;NOM;SG
diamond	timantti	diamond	timantti	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
diamond	timanttia	diamond	timantti	PROPN;ANIM;NOM;MASC;SG	N;PRT;SG
diamond	diamond	diamond	diamond	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
diamond	timantin	diamond	timantti	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
zajatí	vankeudessa	zajatie	vankeus	N;NOM;NEUT;PL	N;IN+ESS;SG
zajatí	vankeus	zajatie	vankeus	N;NOM;NEUT;PL	N;NOM;SG
hrobky	hauta	hrobok	hauta	N;NOM;FEM;PL	N;NOM;SG
hrobky	hautoja	hrobok	hauta	N;NOM;FEM;PL	N;PRT;PL
jadrová	ydinvoima	jadrový	ydin#voima	ADJ;NOM;FEM;SG	N;NOM;SG
über	über	hber	über	PROPN;ANIM;ACC;MASC;SG	INTJ
