múzeá	muzeele	múzeum	muzeu	N;NOM;NEUT;PL	N;DEF;FEM;PL
predkov	ancestrale	predkov	ancestral	N;INAN;GEN;MASC;PL	ADJ;INDF;FEM;PL
nikde	nicaieri	nikde	nicaieri	ADV	
nikde	nicaieri	nikde	nicaieri	ADV	
guinea	guinee	guinea	guinee	N;NOM;FEM;SG	N;INDF;FEM;SG
guinea	guineea	guinea	guinee	N;NOM;FEM;SG	N;INDF;FEM;SG
ralph	ralph	ralp	ralph	PROPN;ANIM;NOM;MASC;SG	PROPN
dáma	doamna	dáma	doamnă	N;NOM;FEM;SG	N;DEF;FEM;SG
dáma	doamna	dáma	doamnă	N;NOM;FEM;SG	N;DEF;FEM;SG
populárna	populare	populárny	popular	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
populárna	populara	populárny	populară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
populárna	populara	populárny	populară	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
drámy	drama	dráma	dramă	N;NOM;FEM;PL	N;DEF;FEM;SG
drámy	drama	dráma	dramă	N;NOM;FEM;PL	N;DEF;FEM;SG
pavilón	pavilionul	pavilón	pavilion	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
hospodárska	economica	hospodársky	economică	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
hospodárska	economice	hospodársky	economic	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
hodnotenia	rating	hodnotenie	ratinge	N;NOM;NEUT;PL	N;INDF;MASC;SG
hodnotenia	ratingurile	hodnotenie	rating	N;NOM;NEUT;PL	N;DEF;FEM;PL
hodnotenia	evaluarile	hodnotenie	evaluare	N;NOM;NEUT;PL	N;DEF;FEM;PL
hodnotenia	evaluarile	hodnotenie	evaluare	N;NOM;NEUT;PL	N;DEF;FEM;PL
premena	conversie	premena	conversie	N;NOM;FEM;SG	N;INDF;FEM;SG
premena	conversia	premena	conversie	N;NOM;FEM;SG	N;DEF;FEM;SG
premena	metamorfoza	premena	metamorfoză	N;NOM;FEM;SG	N;DEF;FEM;SG
premena	transformarea	premena	transformare	N;NOM;FEM;SG	N;DEF;FEM;SG
premena	transformare	premena	transformare	N;NOM;FEM;SG	N;INDF;FEM;SG
mobile	mobile	mobiť	mobil	N;NOM;FEM;SG	N;INDF;FEM;PL
mobile	mobila	mobiť	mobilă	N;NOM;FEM;SG	N;DEF;FEM;SG
živí	fluxuri	živý	flux	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INDF;FEM;PL
živí	vie	živý	viu	V;IPFV;IND;SG;3;POS;PRS;FIN	
živí	viu	živý	viu	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
pietro	pietro	pietro	pietro	PROPN;ANIM;NOM;MASC;SG	PROPN
ignác	ignác	ignác	ignác	N;ANIM;NOM;MASC;SG	
spracovania	procesarea	spracovanie	procesare	N;NOM;NEUT;PL	N;DEF;FEM;SG
spracovania	procesare	spracovanie	procesare	N;NOM;NEUT;PL	N;INDF;FEM;SG
spracovania	prelucrarea	spracovanie	prelucrare	N;NOM;NEUT;PL	N;DEF;FEM;SG
spracovania	prelucrare	spracovanie	prelucrare	N;NOM;NEUT;PL	N;INDF;FEM;SG
výslovnosť	pronuntie	výslovnosť	pronuntie	N;NOM;FEM;SG	N;INDF;FEM;SG
vydávanie	emiterea	vydávanie	emitere	N;NOM;NEUT;SG	N;DEF;FEM;SG
vydávanie	problema	vydávanie	problemă	N;NOM;NEUT;SG	N;DEF;FEM;SG
vydávanie	emitere	vydávanie	emitere	N;NOM;NEUT;SG	N;INDF;FEM;SG
vydávanie	emiterea	vydávanie	emitere	N;NOM;NEUT;SG	N;DEF;FEM;SG
vydávanie	publicare	vydávanie	publicare	N;NOM;NEUT;SG	N;INDF;FEM;SG
vydávanie	publicarea	vydávanie	publicare	N;NOM;NEUT;SG	N;DEF;FEM;SG
autorka	autorul	autorka	autor	N;NOM;FEM;SG	N;DEF;MASC;SG
politikov	politicienii	politik	politician	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
politikov	politicienilor	politik	politiciene	N;ANIM;ACC;MASC;PL	N;DEF;MASC;PL
uzavretá	inchise	uzavretý	inchide	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
uzavretá	inchisa	uzavretý	inchisa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
jeruzalem	ierusalimul	jeruzala	ierusalim	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
stôp	picioarele	stôp	picior	N;GEN;FEM;PL	N;DEF;FEM;PL
kennedy	kennedy	kennedy	kennedy	N;ANIM;NOM;MASC;SG	PROPN
značný	considerabil	značný	considerabil	ADJ;INAN;NOM;MASC;SG	ADV
značný	considerabila	značný	considerabil	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
značný	considerabile	značný	considerabil	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
odráža	reflectat	odráža	reflectat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
odráža	reflectata	odráža	reflectat	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;DEF;FEM;SG
odráža	reflectate	odráža	reflecta	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;FEM;PL
odráža	oglindit	odráža	oglindi	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INDF;MASC;SG
odráža	reflecta	odráža	reflecta	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
spoločná	comune	spoločný	comun	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
spoločná	joint	spoločný	joint	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
progress	progresul	progress	progres	INTJ	N;DEF;MASC;SG
progress	progres	progress	progres	INTJ	N;INDF;MASC;SG
progress	progresele	progress	progres	INTJ	N;DEF;FEM;PL
progress	progress	progress	progress	INTJ	N;INDF;MASC;SG
progress	progrese	progress	progres	INTJ	N;INDF;FEM;PL
obľúbené	populare	obľúbený	popular	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obľúbené	populara	obľúbený	populară	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
obľúbené	populara	obľúbený	populară	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
obľúbené	favorite	obľúbený	favori	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obľúbené	favoritele	obľúbený	favorit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;PL
obľúbené	favorita	obľúbený	favorita	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
obľúbené	favorite	obľúbený	favori	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obľúbené	preferata	obľúbený	preferat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
obľúbené	preferate	obľúbený	preferat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obľúbené	preferatele	obľúbený	preferat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;PL
obľúbené	favorite	obľúbený	favori	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
obľúbené	favoritele	obľúbený	favorit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;DEF;FEM;PL
značku	marca	značka	marcă	N;ACC;FEM;SG	N;DEF;FEM;SG
značku	marca	značka	marcă	N;ACC;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;NOM;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;NOM;FEM;SG	N;DEF;FEM;SG
aplikácia	aplicarea	aplikácia	aplicare	N;NOM;FEM;SG	N;DEF;FEM;SG
aplikácia	aplicatie	aplikácia	aplicatie	N;NOM;FEM;SG	N;INDF;FEM;SG
aplikácia	cerere	aplikácia	cerere	N;NOM;FEM;SG	N;INDF;FEM;SG
aplikácia	app	aplikácia	app	N;NOM;FEM;SG	
aplikácia	aplicatia	aplikácia	aplicatie	N;NOM;FEM;SG	N;DEF;FEM;SG
aplikácia	aplicatie	aplikácia	aplicatie	N;NOM;FEM;SG	N;INDF;FEM;SG
vyšetrenie	examinarea	vyšetrenie	examinare	N;NOM;NEUT;SG	N;DEF;FEM;SG
vyšetrenie	examinare	vyšetrenie	examinare	N;NOM;NEUT;SG	N;INDF;FEM;SG
uplatnenie	aplicabilitatea	uplatnenie	aplicabilitate	N;NOM;NEUT;SG	N;DEF;FEM;SG
ázijské	asiatice	ázijský	asiatic	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
ázijské	asiatici	ázijský	asiatic	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
ázijské	asiatica	ázijský	asiatică	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
štandardný	prestabilita	štandardný	prestabilita	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
štandardný	implicite	štandardný	implicit	ADJ;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
štandardný	prestabilit	štandardný	prestabilit	ADJ;INAN;NOM;MASC;SG	ADV
štandardný	implicit	štandardný	implicit	ADJ;INAN;NOM;MASC;SG	ADV
štandardný	implicita	štandardný	implicita	ADJ;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
štandardný	standardul	štandardný	standard	ADJ;INAN;NOM;MASC;SG	N;DEF;MASC;SG
psychológie	psihologia	psychológia	psihologie	N;NOM;FEM;PL	N;DEF;FEM;SG
psychológie	psihologie	psychológia	psihologie	N;NOM;FEM;PL	N;INDF;FEM;SG
zameranie	focalizare	zameranie	focalizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
zameranie	focalizare	zameranie	focalizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
jevgenij	yevgeny	jevgenie	yevgeny	N;ANIM;NOM;MASC;SG	
pozor	atentie	pozor	atentie	INTJ	
pozor	atentie	pozor	atentie	INTJ	
podrobnosti	detaliile	podrobnosť	detaliu	N;NOM;FEM;PL	N;DEF;FEM;PL
podrobnosti	detaliu	podrobnosť	detaliu	N;NOM;FEM;PL	N;INDF;MASC;SG
obnovenie	restaurare	obnovenie	restaurare	N;NOM;NEUT;SG	N;INDF;FEM;SG
obnovenie	restaurarea	obnovenie	restaurare	N;NOM;NEUT;SG	N;DEF;FEM;SG
obnovenie	reinnoire	obnovenie	reinnoire	N;NOM;NEUT;SG	N;INDF;FEM;SG
obnovenie	reinnoirea	obnovenie	reinnoire	N;NOM;NEUT;SG	N;DEF;FEM;SG
oldřich	oldřich	oldci	oldřich	PROPN;ANIM;NOM;MASC;SG	
metódu	metoda	metóda	metodă	N;ACC;FEM;SG	N;DEF;FEM;SG
metódu	metoda	metóda	metodă	N;ACC;FEM;SG	N;DEF;FEM;SG
malta	mortiere	malta	mortier	N;NOM;FEM;SG	N;INDF;FEM;PL
malta	malta	malta	malta	N;NOM;FEM;SG	PROPN
prednosť	prioritar	prednosť	prioritar	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
prednosť	prioritatea	prednosť	prioritate	N;NOM;FEM;SG	N;DEF;FEM;SG
prednosť	prioritate	prednosť	prioritate	N;NOM;FEM;SG	N;INDF;FEM;SG
prednosť	preferinte	prednosť	preferinte	N;NOM;FEM;SG	
prednosť	preferinta	prednosť	preferintă	N;NOM;FEM;SG	N;DEF;FEM;SG
ean	ean	ean	ean		
menšiny	minoritar	menšina	minoritar	N;NOM;FEM;PL	ADJ;INDF;MASC;SG
menšiny	minoritatea	menšina	minoritate	N;NOM;FEM;PL	N;DEF;FEM;SG
menšiny	minoritate	menšina	minoritate	N;NOM;FEM;PL	N;INDF;FEM;SG
menšiny	minoritatilor	menšina	minoritate	N;NOM;FEM;PL	N;DEF;MASC;PL
prietok	fluxul	prietok	flux	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
prevzaté	luata	prevziať	lua	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;DEF;FEM;SG
prevzaté	luate	prevziať	luat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
mŕtvy	moarta	mŕtvy	moarte	ADJ;ANIM;NOM;MASC;SG	ADJ;DEF;FEM;SG
mŕtvy	dead	mŕtvy	dead	ADJ;ANIM;NOM;MASC;SG	
vyrábali	fabricate	vyrábať	fabrica	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
vyrábali	fabricat	vyrábať	fabrica	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
vyrábali	fabricata	vyrábať	fabricat	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	N;DEF;FEM;SG
algoritmus	algoritmul	algoritmus	algoritm	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
ovládanie	controleaza	ovládanie	controlează	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
ovládanie	controlul	ovládanie	control	N;NOM;NEUT;SG	N;DEF;MASC;SG
ovládanie	controalele	ovládanie	control	N;NOM;NEUT;SG	N;DEF;FEM;PL
ovládanie	controale	ovládanie	control	N;NOM;NEUT;SG	N;INDF;FEM;PL
strieborná	argint	strieborný	argint	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
strieborná	silver	strieborný	silver	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
strieborná	argintiu	strieborný	argintiu	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
vchod	intrarea	vchod	intrare	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
vchod	intrare	vchod	intrare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
niesol	carat	niesť	carat	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	
popravený	executate	popravený	executa	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
popravený	executata	popravený	executat	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
bel	bel	bel	bel	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
neoficiálne	neoficiale	neoficiálne	neoficial	ADV	ADJ;INDF;FEM;PL
neoficiálne	neoficial	neoficiálne	neoficial	ADV	ADJ;INDF;MASC;SG
neoficiálne	neoficiala	neoficiálne	neoficial	ADV	ADJ;DEF;FEM;SG
neoficiálne	neoficial	neoficiálne	neoficial	ADV	ADJ;INDF;MASC;SG
chicagu	chicago	chicag	chicago	N;INAN;GEN;MASC;SG	PROPN
tvoj	dumneavoastra	tvoj	dumneavoastra	DET;ANIM;NOM;MASC;SG;2	
tvoj	ta	tvoj	tău	DET;ANIM;NOM;MASC;SG;2	DET;FEM;SG;1
sekundárne	secundara	sekundárne	secundar	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
sekundárne	secundare	sekundárne	secundar	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
skok	sari	skok	sare	N;INAN;NOM;MASC;SG	
zoskupenie	grupare	zoskupenie	grupare	N;NOM;NEUT;SG	N;INDF;FEM;SG
zoskupenie	gruparea	zoskupenie	grupare	N;NOM;NEUT;SG	N;DEF;FEM;SG
gnu	gnu	gnu	gnu	N;INAN;NOM;MASC;SG	
obmedzenia	limitarile	obmedzenie	limitare	N;NOM;NEUT;PL	N;DEF;FEM;PL
obmedzenia	limitele	obmedzenie	limită	N;NOM;NEUT;PL	N;DEF;FEM;PL
reakciu	reactie	reakcia	reactie	N;ACC;FEM;SG	N;INDF;FEM;SG
reakciu	reactia	reakcia	reactie	N;ACC;FEM;SG	N;DEF;FEM;SG
reakciu	reactie	reakcia	reactie	N;ACC;FEM;SG	N;INDF;FEM;SG
reakciu	reactie	reakcia	reactie	N;ACC;FEM;SG	N;INDF;FEM;SG
tisíce	mii	tisíc`1000	mie	N;NOM;MASC;PL	NUM;INDF;FEM;PL
tisíce	miile	tisíc`1000	mie	N;NOM;MASC;PL	NUM;DEF;FEM;PL
pec	cuptorul	pec	cuptor	N;NOM;FEM;SG	N;DEF;MASC;SG
testovanie	testare	testovanie	testare	N;NOM;NEUT;SG	N;INDF;FEM;SG
testovanie	testarea	testovanie	testare	N;NOM;NEUT;SG	N;DEF;FEM;SG
original	originala	originať	original	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
original	originale	originať	original	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
original	original	originať	original	N;INAN;NOM;MASC;SG	ADJ;INDF;MASC;SG
original	originala	originať	original	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
ekvivalent	echivalenta	ekvivalent	echivalent	N;INAN;NOM;MASC;SG	ADJ;DEF;FEM;SG
ekvivalent	echivalentul	ekvivalent	echivalent	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
ekvivalent	echivalent	ekvivalent	echivalent	N;INAN;NOM;MASC;SG	ADJ;INDF;MASC;SG
ekvivalent	echivalente	ekvivalent	echivalent	N;INAN;NOM;MASC;SG	ADJ;INDF;FEM;PL
formáte	formatul	format	format	N;INAN;NOM;MASC;PL	N;DEF;MASC;SG
formáte	format	format	format	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
belo	belo	belo	belo	PROPN;ANIM;NOM;MASC;SG	PROPN
križovatky	intersectia	križovatka	intersectie	N;NOM;FEM;PL	N;DEF;FEM;SG
križovatky	intersectie	križovatka	intersectie	N;NOM;FEM;PL	N;INDF;FEM;SG
križovatky	junction	križovatka	junction	N;NOM;FEM;PL	N;INDF;MASC;SG
križovatky	rascruce	križovatka	rascruce	N;NOM;FEM;PL	
hollywood	hollywood	hollywood	hollywood	PROPN;ANIM;NOM;MASC;SG	PROPN
vegas	vegas	vegas	vegas	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
rekonštrukcie	renovare	rekonštrukcia	renovare	N;NOM;FEM;PL	N;INDF;FEM;SG
rekonštrukcie	reconstructie	rekonštrukcia	reconstructie	N;NOM;FEM;PL	N;INDF;FEM;SG
ken	ken	ken	ken	PROPN;ANIM;NOM;MASC;SG	PROPN
žiadal	pretins	žiadať	pretinge	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
žiadal	revendicat	žiadať	revendica	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
chaos	haosul	chaos	haos	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
viacej	mai	viaci	mai	NUM;NOM;NEUT;SG	ADV
schneider	schneider	schneider	schneider	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
collins	collins	collins	collins	PROPN;ANIM;NOM;MASC;SG	PROPN
symbolizuje	simbolizeaza	symbolizovať	simbolizează	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;IPFV;FIN
chýbajú	lipsa	chýbať	lipsă	V;IPFV;IND;PL;3;POS;PRS;FIN	N;DEF;FEM;SG
chýbajú	lipseste	chýbať	lipsi	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
chýbajú	lipseste	chýbať	lipsi	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
alba	alba	alba	alb	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
sledovanie	urmarire	sledovanie	urmarire	N;NOM;NEUT;SG	N;INDF;FEM;SG
sledovanie	urmarire	sledovanie	urmarire	N;NOM;NEUT;SG	N;INDF;FEM;SG
sledovanie	urmarirea	sledovanie	urmarire	N;NOM;NEUT;SG	N;DEF;FEM;SG
sledovanie	monitorizarea	sledovanie	monitorizare	N;NOM;NEUT;SG	N;DEF;FEM;SG
sledovanie	monitorizare	sledovanie	monitorizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
sledovanie	supraveghere	sledovanie	supraveghere	N;NOM;NEUT;SG	N;INDF;FEM;SG
sledovanie	supravegherea	sledovanie	supraveghere	N;NOM;NEUT;SG	N;DEF;FEM;SG
sledovanie	urmeaza	sledovanie	urmează	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
sledovanie	follow	sledovanie	follow	N;NOM;NEUT;SG	
sledovanie	urmeaza	sledovanie	urmează	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
sledovanie	urmareste	sledovanie	urmarest	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
scénu	scena	scén	scenă	N;ACC;FEM;SG	N;DEF;FEM;SG
scénu	scena	scén	scenă	N;ACC;FEM;SG	N;DEF;FEM;SG
bohatstvo	fortune	bohatstvo	fortune	N;NOM;NEUT;SG	
bohatstvo	avere	bohatstvo	avere	N;NOM;NEUT;SG	N;INDF;FEM;SG
bohatstvo	averi	bohatstvo	aver	N;NOM;NEUT;SG	N;INDF;FEM;PL
bohatstvo	averea	bohatstvo	avere	N;NOM;NEUT;SG	N;DEF;FEM;SG
bohatstvo	avere	bohatstvo	avere	N;NOM;NEUT;SG	N;INDF;FEM;SG
bohatstvo	bunastare	bohatstvo	bunastare	N;NOM;NEUT;SG	N;INDF;FEM;SG
titulok	descriere	titulok	descriere	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
titulok	legenda	titulok	legendă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
titulok	titlul	titulok	titlu	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
ovocie	fructul	ovocie	fruct	N;NOM;FEM;PL	N;DEF;MASC;SG
ovocie	fructele	ovocie	fruct	N;NOM;FEM;PL	N;DEF;FEM;PL
ovocie	fruct	ovocie	fruct	N;NOM;FEM;PL	N;INDF;MASC;SG
ovocie	fructele	ovocie	fruct	N;NOM;FEM;PL	N;DEF;FEM;PL
kaneda	kaneda	kaneda	kaneda		
observatórium	observatorul	observatórium	observator	N;NOM;NEUT;SG	N;DEF;MASC;SG
proste	doar	prost	doar	PART	ADV
minca	monede	minca	monede	N;NOM;FEM;SG	N;INDF;FEM;PL
minca	moneda	minca	moneda	N;NOM;FEM;SG	N;DEF;FEM;SG
minca	moneda	minca	moneda	N;NOM;FEM;SG	N;DEF;FEM;SG
označiť	eticheta	označiť	etichetă	V;PFV;POS;NFIN	N;DEF;FEM;SG
označiť	eticheta	označiť	etichetă	V;PFV;POS;NFIN	N;DEF;FEM;SG
označiť	tag	označiť	tag	V;PFV;POS;NFIN	
označiť	marcaj	označiť	marcaj	V;PFV;POS;NFIN	N;INDF;MASC;SG
označiť	marcu	označiť	marcu	V;PFV;POS;NFIN	
označiť	marca	označiť	marcă	V;PFV;POS;NFIN	N;DEF;FEM;SG
označiť	mark	označiť	mark	V;PFV;POS;NFIN	PROPN
videli	reperat	vidieť	repera	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
videli	zarit	vidieť	zarit	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
videli	vazute	vidieť	vazut	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
videli	vazut	vidieť	vaz	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
videli	vazut	vidieť	vaz	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
videli	vazuta	vidieť	vazut	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;DEF;FEM;SG
videli	vazut	vidieť	vaz	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
videli	fierastrau	vidieť	fierastra	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
videli	ferastrau	vidieť	ferastra	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	N;DEF;FEM;SG
baptiste	baptiste	baptista	baptiste	N;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
náboženská	religioasa	náboženský	religios	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
náboženská	religioase	náboženský	religios	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
náboženská	religioasa	náboženský	religios	ADJ;NOM;FEM;SG	ADJ;DEF;FEM;SG
kvapaliny	lichidele	kvapalina	lichidă	N;NOM;FEM;PL	N;DEF;FEM;PL
kvapaliny	fluidele	kvapalina	fluid	N;NOM;FEM;PL	N;DEF;FEM;PL
nápad	idee	nápad	idee	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
nápad	ideea	nápad	idee	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
nápad	idea	nápad	idee	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
morgan	morgan	morgan	morgan	PROPN;ANIM;NOM;MASC;SG	PROPN
albánska	albanezi	albánsky	albanez	N;NOM;FEM;SG	ADJ;INDF;MASC;PL
albánska	albaneza	albánsky	albaneză	N;NOM;FEM;SG	N;DEF;FEM;SG
albánska	albanez	albánsky	albanez	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
albánska	albania	albánsky	albania	N;NOM;FEM;SG	PROPN
hovoril	vorbit	hovoriť	vorbi	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
hovoril	vorbite	hovoriť	vorbi	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;FEM;PL
hovoril	vorbita	hovoriť	vorbita	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;DEF;FEM;SG
hovoril	vorbit	hovoriť	vorbi	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
navrhnutá	proiectata	navrhnutý	proiectat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;DEF;FEM;SG
navrhnutá	proiectate	navrhnutý	proiecta	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
navrhnutá	concepute	navrhnutý	conceput	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INDF;FEM;PL
miestnosť	camera	miestnosť	cameră	N;NOM;FEM;SG	N;DEF;FEM;SG
miestnosť	camera	miestnosť	cameră	N;NOM;FEM;SG	N;DEF;FEM;SG
letel	zburat	letieť	zbura	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;INDF;MASC;SG
zásob	inventar	zásob	inventar	N;GEN;FEM;PL	N;INDF;MASC;SG
zásob	inventarul	zásob	inventar	N;GEN;FEM;PL	N;DEF;MASC;SG
zásob	inventarele	zásob	inventare	N;GEN;FEM;PL	N;DEF;FEM;PL
zásob	stocul	zásob	stoc	N;GEN;FEM;PL	N;DEF;MASC;SG
zásob	stoc	zásob	stoc	N;GEN;FEM;PL	N;INDF;MASC;SG
hole	hole	hole	hol	PROPN;NOM;FEM;SG	
hole	gaura	hole	gaură	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
hole	gaura	hole	gaură	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
dateformat	dateformat	dateformat	dateforma	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
brothers	frati	brothers	frate	N;NOM;MASC;SG	
brothers	fratii	brothers	frate	N;NOM;MASC;SG	N;DEF;MASC;PL
brothers	fratii	brothers	frate	N;NOM;MASC;SG	N;DEF;MASC;PL
brothers	fratilor	brothers	frate	N;NOM;MASC;SG	N;DEF;MASC;PL
