категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	
статистика	istatistikler	статистика	istatistik	N;INAN;NOM;FEM;SG	N;NOM;PL;3
киев	kiev	киев	kiev	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
киев	kiev	киев	kiev	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
предложение	teklifi	предложение	teklif	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
предложение	hüküm	предложение	hüküm	N;INAN;NOM;NEUT;SG	
предложение	cümle	предложение	cümle	N;INAN;NOM;NEUT;SG	
предложение	teklifi	предложение	teklif	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
равно	eşittir	равный	işi	ADJ;NEUT;SG	
равно	eşit	равный	eşit	ADJ;NEUT;SG	
модель	manken	модель	manken	N;INAN;NOM;FEM;SG	
модель	model	модель	model	N;INAN;NOM;FEM;SG	
второе	ikincisi	второй	ikinci	ADJ;NOM;NEUT;SG	NUM;NOM;SG;3
преимущественно	çoğunlukla	преимущественно	çoğunluk	ADV	N;INS;SG;3
преимущественно	genellikle	преимущественно	genellikle	ADV	
предлагаю	adak	предлагать	adak	V;IPFV;IND;SG;1;PRS;FIN;ACT	
книгу	kitap	книга	kitap	N;INAN;ACC;FEM;SG	N;NOM;SG;3
культура	kültürü	культура	kültür	N;INAN;NOM;FEM;SG	
культура	kültür	культура	kültür	N;INAN;NOM;FEM;SG	
фото	fotograf	фото	fotograf	N;INAN;NOM;MASC;SG	
фото	foto	фото	foto	N;INAN;NOM;MASC;SG	
фото	fotoğraf	фото	fotoğraf	N;INAN;NOM;MASC;SG	
фото	resimler	фото	resim	N;INAN;NOM;MASC;SG	N;NOM;PL;3
фото	fotoğraflar	фото	fotoğraf	N;INAN;NOM;MASC;SG	N;NOM;PL;3
фото	fotoğraf	фото	fotoğraf	N;INAN;NOM;MASC;SG	
фото	fotoğrafları	фото	fotoğraf	N;INAN;NOM;MASC;SG	N;NOM;PL;3
округе	şehristanı	округ	şehristan	N;INAN;ESS;MASC;SG	N;NOM;SG;3
округе	ilçe	округ	ilçe	N;INAN;ESS;MASC;SG	
округе	county	округ	county	N;INAN;ESS;MASC;SG	PROPN;NOM;SG;3
индии	yerli	индия	yerli	N;INAN;NOM;FEM;SG	
индии	kızılderili	индия	kızılderili	N;INAN;NOM;FEM;SG	V;PFV;IND;POS;PRS;PASS
индии	hintli	индия	hintli	N;INAN;NOM;FEM;SG	
индии	hint	индия	hint	N;INAN;NOM;FEM;SG	
индии	hindistan	индия	hindistan	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
индии	hint	индия	hint	N;INAN;NOM;FEM;SG	
золотая	golden	золотой	gol	ADJ;NOM;FEM;SG	N;AT+ABL;SG;3
золотая	altın	золотой	altın	ADJ;NOM;FEM;SG	
золотая	altin	золотой	altin	ADJ;NOM;FEM;SG	
золотая	altınlar	золотой	altın	ADJ;NOM;FEM;SG	ADJ;NOM;PL;3
золотая	altın	золотой	altın	ADJ;NOM;FEM;SG	
золотая	gold	золотой	gold	ADJ;NOM;FEM;SG	
золотая	altin	золотой	altin	ADJ;NOM;FEM;SG	
точка	nokta	точка	nokta	N;INAN;NOM;FEM;SG	
точка	dot	точка	dot	N;INAN;NOM;FEM;SG	
точка	puan	точка	pu	N;INAN;NOM;FEM;SG	
точка	nokta	точка	nokta	N;INAN;NOM;FEM;SG	
районы	ilçeleri	район	ilçe	N;INAN;NOM;MASC;PL	N;ACC;PL;3
районы	alanları	район	alan	N;INAN;NOM;MASC;PL	N;ACC;PL;3
йорк	york	йорк	york	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
газета	gazete	газета	gazet	N;INAN;NOM;FEM;SG	
силу	zorla	сила	zor	N;INAN;ACC;FEM;SG	
силу	force	сила	force	N;INAN;ACC;FEM;SG	
силу	kuvvet	сила	kuvvet	N;INAN;ACC;FEM;SG	
силу	güç	сила	güç	N;INAN;ACC;FEM;SG	
артист	şovmen	артист	şovmen	N;ANIM;NOM;MASC;SG	
артист	ressam	артист	ressam	N;ANIM;NOM;MASC;SG	
артист	sanatçı	артист	sanatçı	N;ANIM;NOM;MASC;SG	
артист	artist	артист	artist	N;ANIM;NOM;MASC;SG	
семья	family	семья	family	N;INAN;NOM;FEM;SG	
семья	aile	семья	aile	N;INAN;NOM;FEM;SG	
северная	kuzey	северный	kuzey	ADJ;NOM;FEM;SG	
северная	kuzeyde	северный	kuzeyde	ADJ;NOM;FEM;SG	N;ESS;SG;3
северная	north	северный	north	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
северная	kuzeye	северный	kuze	ADJ;NOM;FEM;SG	N;DAT;SG;3
северная	kuzey	северный	kuzey	ADJ;NOM;FEM;SG	
крупных	büyük	крупный	büyük	ADJ;GEN;PL	
народов	halkları	народ	halk	N;INAN;GEN;MASC;PL	N;ACC;PL;3
народов	halk	народ	halk	N;INAN;GEN;MASC;PL	
сообщение	ileti	сообщение	ilet	N;INAN;NOM;NEUT;SG	
сообщение	mesaj	сообщение	mesaj	N;INAN;NOM;NEUT;SG	
сообщение	mesajı	сообщение	mesaj	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
связь	haberleşme	связь	haberleş	N;INAN;NOM;FEM;SG	
связь	haberleşme	связь	haberleş	N;INAN;NOM;FEM;SG	
связь	bağ	связь	bağ	N;INAN;NOM;FEM;SG	
связь	bağlantı	связь	bağlantı	N;INAN;NOM;FEM;SG	
связь	haberleşme	связь	haberleş	N;INAN;NOM;FEM;SG	
владимирович	vladimirovich	владимирович	vladimirovich	N;ANIM;NOM;MASC;SG	
изначально	başlangıçta	изначально	başlangıç	ADV	N;ESS;SG;3
изначально	aslen	изначально	aslen	ADV	
изначально	başlangıçta	изначально	başlangıç	ADV	N;ESS;SG;3
родилась	doğan	рождаться	doğ	V;PFV;FEM;IND;SG;PST;FIN;MID	
родилась	doğuştan	рождаться	doğuş	V;PFV;FEM;IND;SG;PST;FIN;MID	N;AT+ABL;SG;3
хутор	khutor	хутор	khutor	N;INAN;NOM;MASC;SG	
принять	kabul	принять	kabul	V;PFV;NFIN;ACT	N;NOM;SG;3
лица	yüzleri	лицо	yüz	N;INAN;NOM;NEUT;PL	N;ACC;PL;3
лица	yüzler	лицо	yüz	N;INAN;NOM;NEUT;PL	
словарь	kelime	словарь	kelim	N;INAN;NOM;MASC;SG	
председателя	başkan	председатель	başkan	N;ANIM;ACC;MASC;SG	
председателя	baskan	председатель	baskan	N;ANIM;ACC;MASC;SG	
крупные	büyük	крупный	büyük	ADJ;NOM;PL	
художники	sanatçı	художник	sanatçı	N;ANIM;NOM;MASC;PL	
дочери	kızları	дочь	kız	N;ANIM;NOM;FEM;SG	ADJ;NOM;PL;3
мост	köprü	мост	köprü	N;INAN;NOM;MASC;SG	
большие	büyük	большой	büyük	ADJ;NOM;PL	
большие	big	большой	big	ADJ;NOM;PL	
большие	buyuk	большой	buyuk	ADJ;NOM;PL	
большие	büyük	большой	büyük	ADJ;NOM;PL	
большие	kocaman	большой	kocaman	ADJ;NOM;PL	
страниц	sayfaları	страница	sayfa	N;INAN;GEN;FEM;PL	N;ACC;PL;3
страниц	sayfalar	страница	sayfa	N;INAN;GEN;FEM;PL	N;NOM;PL;3
оао	jsc	оао	jsc	N;INAN;NOM;NEUT;SG	
проблем	problemler	проблема	problem	N;INAN;GEN;FEM;PL	N;NOM;PL;3
проблем	sorunlar	проблема	sorun	N;INAN;GEN;FEM;PL	N;NOM;PL;3
сообщества	topluluk	сообщество	topluluk	N;INAN;NOM;NEUT;PL	
сообщества	toplum	сообщество	toplum	N;INAN;NOM;NEUT;PL	
сообщества	ümmet	сообщество	ümmet	N;INAN;NOM;NEUT;PL	
сообщества	cemaat	сообщество	cemaat	N;INAN;NOM;NEUT;PL	
бригады	tugay	бригада	tugay	N;INAN;NOM;FEM;PL	
бразилии	brezilya	бразилия	brezilya	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
бразилии	brezilyalı	бразилия	brezilyalı	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
бразилии	brezilya	бразилия	brezilya	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
групп	gruplar	группа	grup	N;INAN;GEN;FEM;PL	N;NOM;PL;3
групп	grupları	группа	grup	N;INAN;GEN;FEM;PL	N;ACC;PL;3
отдельных	ayrık	отдельный	ayrık	ADJ;GEN;PL	
отдельных	bireysel	отдельный	bireysel	ADJ;GEN;PL	
отдельных	birey	отдельный	birey	ADJ;GEN;PL	
частей	parçalar	часть	parça	N;INAN;GEN;FEM;PL	N;NOM;PL;3
частей	parçaları	часть	parça	N;INAN;GEN;FEM;PL	N;ACC;PL;3
жители	sakinleri	житель	sakin	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
тема	konu	тема	konu	N;INAN;NOM;FEM;SG	
тема	tema	тема	tema	N;INAN;NOM;FEM;SG	
тема	denek	тема	denek	N;INAN;NOM;FEM;SG	
тема	şahıs	тема	şahıs	N;INAN;NOM;FEM;SG	
тема	konusu	тема	konu	N;INAN;NOM;FEM;SG	
тема	konu	тема	konu	N;INAN;NOM;FEM;SG	
жан	jean	жан	jean	N;ANIM;NOM;MASC;SG	
петра	petra	петр	petra	N;ANIM;ACC;MASC;SG	PROPN;NOM;SG;3
замок	kilitli	замок	kilitli	N;INAN;NOM;MASC;SG	
замок	kilitleme	замок	kilitle	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;2;POS;PRS;V.MSDR
замок	kilit	замок	kilit	N;INAN;NOM;MASC;SG	
замок	castle	замок	cast	N;INAN;NOM;MASC;SG	
замок	şato	замок	şato	N;INAN;NOM;MASC;SG	
замок	kale	замок	kale	N;INAN;NOM;MASC;SG	
замок	şato	замок	şato	N;INAN;NOM;MASC;SG	
мин	ming	минута	ming	N;INAN;NOM;FEM;SG	
мин	mayın	минута	mayın	N;INAN;NOM;FEM;SG	
мин	maden	минута	maden	N;INAN;NOM;FEM;SG	
мин	dk	минута	dk	N;INAN;NOM;FEM;SG	
мин	min	минута	min	N;INAN;NOM;FEM;SG	
италия	italya	италия	italya	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
согласен	kabul	согласный	kabul	ADJ;MASC;SG	N;NOM;SG;3
согласен	anlaştık	согласный	anlaş	ADJ;MASC;SG	V;PFV;IND;PL;1;POS;PST
согласен	kabul	согласный	kabul	ADJ;MASC;SG	N;NOM;SG;3
согласен	katılıyorum	согласный	kat	ADJ;MASC;SG	V;PROG;IND;SG;1;POS;INFM;PRS;PASS
корабль	gemi	корабль	gemi	N;INAN;NOM;MASC;SG	
военные	askeriye	военный	askeri	N;ANIM;NOM;MASC;PL	N;DAT;SG;3
военные	ordu	военный	ordu	N;ANIM;NOM;MASC;PL	
военные	asker	военный	asker	N;ANIM;NOM;MASC;PL	
военные	askerlik	военный	askerlik	N;ANIM;NOM;MASC;PL	N;NOM;SG;3
военные	askeri	военный	askeri	N;ANIM;NOM;MASC;PL	
понимаю	anlıyor	понимать	anla	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
понимаю	anla	понимать	anla	V;IPFV;IND;SG;1;PRS;FIN;ACT	
понимаю	anlamak	понимать	anla	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
понимаю	anlayın	понимать	anla	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;PL;2;POS;PRS
начинается	başlar	начинаться	başla	V;IPFV;IND;SG;3;PRS;FIN;MID	
начинается	başlıyor	начинаться	başla	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PROG;IND;SG;3;POS;INFM;PRS
начинается	başlar	начинаться	başla	V;IPFV;IND;SG;3;PRS;FIN;MID	
начинается	başlıyor	начинаться	başla	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PROG;IND;SG;3;POS;INFM;PRS
видео	görüntülü	видео	görüntülü	N;INAN;NOM;NEUT;SG	
видео	video	видео	video	N;INAN;NOM;NEUT;SG	
видео	videoları	видео	video	N;INAN;NOM;NEUT;SG	N;ACC;PL;3
видео	video	видео	video	N;INAN;NOM;NEUT;SG	
видео	videolar	видео	video	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
ссылку	bağ	ссылка	bağ	N;INAN;ACC;FEM;SG	
ссылку	link	ссылка	link	N;INAN;ACC;FEM;SG	
ссылку	bağlantı	ссылка	bağlantı	N;INAN;ACC;FEM;SG	
предприятия	işletmeler	предприятие	işle	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
предприятия	işletmeler	предприятие	işle	N;INAN;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
предприятия	girişimcilik	предприятие	girişimcilik	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
георгий	georgi	георгий	georgi	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
георгий	giorgi	георгий	giorgi	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
георгий	george	георгий	george	N;ANIM;NOM;MASC;SG	
георгий	yorgo	георгий	yorgo	N;ANIM;NOM;MASC;SG	
сказать	söyle	сказать	söyle	V;PFV;NFIN;ACT	
сказать	de	сказать	de	V;PFV;NFIN;ACT	
волость	parish	волость	parish	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
теме	konu	тема	konu	N;INAN;DAT;FEM;SG	
секретарь	resepsiyonist	секретарь	resepsiyonist	N;ANIM;NOM;MASC;SG	
секретарь	sekreter	секретарь	sekreter	N;ANIM;NOM;MASC;SG	
секретарь	bakan	секретарь	bak	N;ANIM;NOM;MASC;SG	
секретарь	sekreteri	секретарь	sekreter	N;ANIM;NOM;MASC;SG	N;ACC;SG;3
операция	işlem	операция	işlem	N;INAN;NOM;FEM;SG	
операция	operasyonu	операция	operasyon	N;INAN;NOM;FEM;SG	N;ACC;SG;3
операция	operasyon	операция	operasyon	N;INAN;NOM;FEM;SG	
художников	sanatçılar	художник	sanatçı	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
художников	sanatçı	художник	sanatçı	N;ANIM;ACC;MASC;PL	
создана	oluşturulan	создать	oluş	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
горы	dağ	гора	dağ	N;INAN;NOM;FEM;PL	
горы	dağlara	гора	dağ	N;INAN;NOM;FEM;PL	N;DAT;PL;3
горы	mount	гора	mount	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
горы	dağı	гора	dağı	N;INAN;NOM;FEM;PL	
горы	mountain	гора	mountain	N;INAN;NOM;FEM;PL	N;NOM;SG;3
горы	dağ	гора	dağ	N;INAN;NOM;FEM;PL	
выиграл	kazanılan	выиграть	kazan	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
выиграл	won	выиграть	won	V;PFV;MASC;IND;SG;PST;FIN;ACT	
считать	sayar	считать	sayar	V;IPFV;NFIN;ACT	
считать	say	считать	say	V;IPFV;NFIN;ACT	
считать	kont	считать	kont	V;IPFV;NFIN;ACT	
считать	sayarak	считать	say	V;IPFV;NFIN;ACT	V;PFV;IND;POS;PRS;V.CVB
считать	sayım	считать	sayım	V;IPFV;NFIN;ACT	
считать	sayıyorum	считать	say	V;IPFV;NFIN;ACT	V;PROG;IND;SG;1;POS;INFM;PRS
считать	saymaya	считать	say	V;IPFV;NFIN;ACT	V;PFV;DAT;IND;POS;PRS;V.MSDR
считать	saymak	считать	say	V;IPFV;NFIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
считать	sayma	считать	say	V;IPFV;NFIN;ACT	
государство	state	государство	state	N;INAN;NOM;NEUT;SG	
государство	eyalet	государство	eyalet	N;INAN;NOM;NEUT;SG	
отставке	emekli	отставка	emekli	N;INAN;DAT;FEM;SG	
вес	ağırlık	вес	ağırlık	N;INAN;NOM;MASC;SG	
вес	kilo	вес	kilo	N;INAN;NOM;MASC;SG	
олег	oleg	олег	oleg	PROPN;ANIM;NOM;MASC;SG	
другое	diğeri	другой	diğer	ADJ;NOM;NEUT;SG	N;NOM;SG;3
другое	öteki	другой	öteki	ADJ;NOM;NEUT;SG	
другое	diger	другой	diger	ADJ;NOM;NEUT;SG	
пишет	yazıyor	писать	yaz	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
форма	şekil	форма	şekil	N;INAN;NOM;FEM;SG	
форма	şekli	форма	şekli	N;INAN;NOM;FEM;SG	N;ACC;SG;3
форма	biçim	форма	biçim	N;INAN;NOM;FEM;SG	
форма	formu	форма	formu	N;INAN;NOM;FEM;SG	
форма	biçim	форма	biçim	N;INAN;NOM;FEM;SG	
форма	form	форма	form	N;INAN;NOM;FEM;SG	
форма	üniformalı	форма	üniformal	N;INAN;NOM;FEM;SG	ADJ
форма	forma	форма	forma	N;INAN;NOM;FEM;SG	
форма	üniforma	форма	üniforma	N;INAN;NOM;FEM;SG	
метро	yeraltı	метро	yeraltı	N;INAN;NOM;NEUT;SG	
метро	yeraltında	метро	yeraltı	N;INAN;NOM;NEUT;SG	N;ESS;SG;3
метро	metroya	метро	metro	N;INAN;NOM;NEUT;SG	N;DAT;SG;3
метро	metro	метро	metro	N;INAN;NOM;NEUT;SG	
метро	metro	метро	metro	N;INAN;NOM;NEUT;SG	
масса	kitle	масса	kitle	N;INAN;NOM;FEM;SG	
масса	ayin	масса	ayin	N;INAN;NOM;FEM;SG	
масса	toplu	масса	toplu	N;INAN;NOM;FEM;SG	
масса	kütle	масса	kütle	N;INAN;NOM;FEM;SG	
биография	biyografileri	биография	biyografi	N;INAN;NOM;FEM;SG	N;ACC;PL;3
биография	biyografi	биография	biyografi	N;INAN;NOM;FEM;SG	
биография	bio	биография	bio	N;INAN;NOM;FEM;SG	
биография	biyo	биография	biyo	N;INAN;NOM;FEM;SG	
биография	biyografi	биография	biyografi	N;INAN;NOM;FEM;SG	
биография	biyografi	биография	biyografi	N;INAN;NOM;FEM;SG	
объекта	cisim	объект	cisim	N;INAN;GEN;MASC;SG	
объекта	obje	объект	obje	N;INAN;GEN;MASC;SG	
объекта	nesne	объект	nesne	N;INAN;GEN;MASC;SG	
объекта	itiraz	объект	itiraz	N;INAN;GEN;MASC;SG	
марк	marc	марк	marc	N;ANIM;NOM;MASC;SG	
марк	işaretle	марк	işaret	N;ANIM;NOM;MASC;SG	N;INS;SG;3
марк	işaret	марк	işaret	N;ANIM;NOM;MASC;SG	
марк	mark	марк	mark	N;ANIM;NOM;MASC;SG	
наука	fen	наука	fen	N;INAN;NOM;FEM;SG	
наука	bilimsel	наука	bilimsel	N;INAN;NOM;FEM;SG	ADJ
музыкальные	müzikal	музыкальный	müzikal	ADJ;NOM;PL	
темы	temalar	тема	tema	N;INAN;NOM;FEM;PL	
темы	konuları	тема	konu	N;INAN;NOM;FEM;PL	N;ACC;PL;3
звезды	yıldız	звезда	yıldız	N;INAN;NOM;FEM;PL	
построен	inşa	строить	inşa	V;PFV;MASC;SG;PST;V.PTCP;PASS	
друга	arkadaşım	друг	arkadaş	N;ANIM;ACC;MASC;SG	N;NOM;SG;3
друга	arkadaş	друг	arkadaş	N;ANIM;ACC;MASC;SG	
друга	dost	друг	dost	N;ANIM;ACC;MASC;SG	
страницу	sayfaya	страница	sayfa	N;INAN;ACC;FEM;SG	N;DAT;SG;3
страницу	sayfa	страница	sayf	N;INAN;ACC;FEM;SG	
страницу	sayfada	страница	sayfa	N;INAN;ACC;FEM;SG	N;ESS;SG;3
страницу	sayfası	страница	sayfa	N;INAN;ACC;FEM;SG	N;NOM;SG;3
герои	kahramanlar	герой	kahraman	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL;3
герои	kahraman	герой	kahraman	N;ANIM;NOM;MASC;PL	
герцог	dük	герцог	dük	N;ANIM;NOM;MASC;SG	
герцог	duke	герцог	duke	N;ANIM;NOM;MASC;SG	
герцог	herzog	герцог	herzog	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
смысл	anlam	смысл	anlam	N;INAN;NOM;MASC;SG	
смысл	anlamı	смысл	anlam	N;INAN;NOM;MASC;SG	N;ACC;SG;3
смысл	anlami	смысл	anlami	N;INAN;NOM;MASC;SG	
сент	sainte	сент	sain	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
сент	aziz	сент	aziz	N;INAN;NOM;MASC;SG	
сент	azize	сент	aziz	N;INAN;NOM;MASC;SG	
сент	saint	сент	saint	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
иначе	yoksa	иначе	yoksa	ADV	
ассоциации	dernek	ассоциация	dernek	N;INAN;NOM;FEM;PL	
ассоциации	derneği	ассоциация	dernek	N;INAN;NOM;FEM;PL	N;NOM;SG;3
доктора	doktorları	доктор	doktor	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
внутренних	içişleri	внутренний	içiş	ADJ;GEN;PL	N;ACC;PL;3
внутренних	iç	внутренний	iç	ADJ;GEN;PL	
конференции	konferans	конференция	konferans	N;INAN;NOM;FEM;PL	
конференции	konferans	конференция	konferans	N;INAN;NOM;FEM;PL	
елена	helena	елена	helen	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
елена	elena	елена	elen	N;ANIM;NOM;FEM;SG	
елена	elena	елена	elen	N;ANIM;NOM;FEM;SG	
елена	yelena	елена	yelena	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
елена	jelena	елена	jelena	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
открыт	açılan	открыть	aç	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
особенности	tuhaflıkları	особенность	tuhaflık	N;INAN;NOM;FEM;PL	N;ACC;PL;3
рост	büyüme	рост	büyü	N;INAN;NOM;MASC;SG	
рост	büyümek	рост	büyü	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
рост	boy	рост	boy	N;INAN;NOM;MASC;SG	
рост	yüksekliği	рост	yükseklik	N;INAN;NOM;MASC;SG	N;ACC;SG;3
непосредственно	direk	непосредственно	direk	ADV	
непосредственно	direkt	непосредственно	direkt	ADV	
непосредственно	doğrudan	непосредственно	doğrudan	ADV	
аэропорт	havalimanı	аэропорт	havaliman	N;INAN;NOM;MASC;SG	N;ACC;SG;3
публикации	gönderi	публикация	gönder	N;INAN;NOM;FEM;PL	N;NOM;SG;3
