emma	emma	emma	emma	PROPN	N;NOM;FEM;SG
spanioli	spāņi	spaniol	spānis	ADJ;INDF;MASC;PL	N;NOM;MASC;PL
spanioli	spāņu	spaniol	spānis	ADJ;INDF;MASC;PL	N;GEN;MASC;PL
spanioli	spānijas	spaniol	spānija	ADJ;INDF;MASC;PL	PROPN;NOM;FEM;SG
heinz	heinz	heinz	heinz	PROPN	
petit	petit	petit	petit	N;INDF;MASC;SG	
thompson	tompsone	thompson	tompsone	PROPN	PROPN;NOM;FEM;SG
wallace	voless	wallace	voless	PROPN	N;NOM;MASC;SG
beethoven	bēthovens	beethoven	bēthovens	PROPN	N;NOM;MASC;SG
ploaie	lietus	ploaie	lietus	N;INDF;FEM;SG	N;NOM;MASC;SG
islamului	islāma	islam	islams	N;DEF;MASC;SG	N;NOM;FEM;SG
bremen	brēmene	bremen	brēmene	PROPN	PROPN;NOM;FEM;SG
zagora	zagora	zagoră	zagors	PROPN	N;GEN;MASC;SG
artificial	mākslīgā	artificial	mākslīga	ADV	ADJ;NOM;FEM;SG
artificial	mākslīgais	artificial	mākslīgs	ADV	ADJ;NOM;MASC;SG
artificial	mākslīgs	artificial	mākslīgs	ADV	ADJ;NOM;MASC;SG
artificial	mākslīga	artificial	mākslīga	ADV	ADJ;NOM;FEM;SG
solara	saules	solară	saule	N;DEF;FEM;SG	N;NOM;FEM;PL
disponibila	pieejams	disponibil	pieiet	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
disponibila	pieejami	disponibil	pieejams	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
disponibila	pieejamas	disponibil	pieejama	ADJ;DEF;FEM;SG	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS
disponibila	pieejama	disponibil	pieejama	ADJ;DEF;FEM;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
disponibila	pieejamie	disponibil	pieiet	ADJ;DEF;FEM;SG	V;NOM;DEF;MASC;PL;PRS;V.PTCP;PASS
disponibila	pieejams	disponibil	pieiet	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
disponibila	pieejami	disponibil	pieejams	ADJ;DEF;FEM;SG	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
disponibila	pieejamas	disponibil	pieejama	ADJ;DEF;FEM;SG	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS
disponibila	pieejama	disponibil	pieejama	ADJ;DEF;FEM;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
disponibila	pieejamie	disponibil	pieiet	ADJ;DEF;FEM;SG	V;NOM;DEF;MASC;PL;PRS;V.PTCP;PASS
reprezentative	pārstāvis	reprezentativ	pārstāvis	ADJ;INDF;FEM;PL	N;NOM;MASC;SG
marino	marino	marină	marināt	N;INDF;MASC;SG	PROPN
fetele	meitenes	fată	meitene	N;DEF;FEM;PL	N;NOM;FEM;PL
fetele	meitenēm	fată	meitene	N;DEF;FEM;PL	N;DAT;FEM;PL
primita	saņemts	primita	saņemt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
primita	saņemtas	primita	saņemt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
primita	saņemtās	primita	saņemt	ADJ;DEF;FEM;SG	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
primita	saņemti	primita	saņemt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
primita	saņēma	primita	saņemt	ADJ;DEF;FEM;SG	V;FH;IND;3;POS;PST;FIN;ACT
strategia	stratēģija	strategie	stratēģija	N;DEF;FEM;SG	N;NOM;FEM;SG
culmea	grēda	culme	grēst	N;DEF;FEM;SG	N;NOM;FEM;SG
identice	identiska	identic	identiska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
identice	identisks	identic	identisks	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
identice	identiski	identic	identiski	ADJ;INDF;FEM;PL	ADV
fotografia	fotogrāfijā	fotografie	fotogrāfija	N;DEF;FEM;SG	N;ESS;FEM;SG
fotografia	photography	fotografie	photography	N;DEF;FEM;SG	
fotografia	fotogrāfija	fotografie	fotogrāfija	N;DEF;FEM;SG	N;NOM;FEM;SG
locuite	apdzīvo	locui	apdzīvot	ADJ;INDF;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
albrecht	albrecht	albrecht	albrecht	PROPN	
aia	ka	acela	ka	PRO;FEM;SG;3	
aia	tas	acela	tas	PRO;FEM;SG;3	PRO;NOM;MASC;SG
separarea	nodalīšana	separare	nodalīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
separarea	atdalīšanas	separare	atdalīšana	N;DEF;FEM;SG	N;NOM;FEM;PL
separarea	atdalīšanās	separare	atdalīšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
separarea	atdalīšana	separare	atdalīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
datoria	pienākums	datorie	pienākums	N;DEF;FEM;SG	N;NOM;MASC;SG
datoria	maksājums	datorie	maksājums	N;DEF;FEM;SG	N;NOM;MASC;SG
datoria	maksājuma	datorie	maksājums	N;DEF;FEM;SG	N;GEN;MASC;SG
datoria	nodoklis	datorie	nodoklis	N;DEF;FEM;SG	N;NOM;MASC;SG
scrisoarea	vēstule	scrisoare	vēstule	N;DEF;FEM;SG	N;NOM;FEM;SG
scrisoarea	burts	scrisoare	burts	N;DEF;FEM;SG	N;NOM;MASC;SG
eroul	varonis	erou	varonis	N;DEF;MASC;SG	N;NOM;MASC;SG
aviatiei	aviācija	aviatie	aviācija	N;DEF;FEM;SG	N;NOM;FEM;SG
rupt	šķeltiem	rupt	šķelt	ADJ;INDF;MASC;SG	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP
integrate	integrētu	integra	integrēt	ADJ;INDF;FEM;PL	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
integrate	integrētas	integra	integrēta	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
integrate	integrēta	integra	integrēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
integrate	integrētā	integra	integrēt	ADJ;INDF;FEM;PL	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
integrate	integrēts	integra	integrēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
integrate	integrēti	integra	integrēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
panama	panamas	panamă	panama	PROPN	PROPN;NOM;FEM;PL
panama	panama	panamă	panams	PROPN	PROPN;NOM;FEM;SG
afc	afc	afc	afc	N	
nancy	nensija	nancy	nensijs	PROPN	PROPN;NOM;FEM;SG
comisie	komisijas	comisie	komisija	N;INDF;FEM;SG	N;NOM;FEM;PL
comisie	komisija	comisie	komisija	N;INDF;FEM;SG	N;NOM;FEM;SG
westfalia	vestfālenē	westfalia	vestfālene	PROPN	N;ESS;FEM;SG
sinteza	sintēze	sinteză	sintēze	N;DEF;FEM;SG	N;NOM;FEM;SG
sinteza	sintēzi	sinteză	sintēze	N;DEF;FEM;SG	N;ACC;FEM;SG
sinteza	sintēze	sinteză	sintēze	N;DEF;FEM;SG	N;NOM;FEM;SG
sinteza	sintēzi	sinteză	sintēze	N;DEF;FEM;SG	N;ACC;FEM;SG
aripa	spārna	aripă	spārns	N;DEF;FEM;SG	N;NOM;MASC;SG
aripa	spārnu	aripă	spārns	N;DEF;FEM;SG	N;ACC;MASC;SG
aripa	spārna	aripă	spārns	N;DEF;FEM;SG	N;NOM;MASC;SG
aripa	spārnu	aripă	spārns	N;DEF;FEM;SG	N;ACC;MASC;SG
cauzele	cēloņi	cauză	cēlonis	N;DEF;FEM;PL	N;NOM;MASC;PL
cauzele	iemesli	cauză	iemesls	N;DEF;FEM;PL	N;NOM;MASC;PL
cauzele	cēloņus	cauză	cēlonis	N;DEF;FEM;PL	N;ACC;MASC;PL
graz	grācas	graz	grācties	PROPN	N;NOM;FEM;PL
veniturile	ienākumi	venit	ienākums	N;DEF;FEM;PL	N;NOM;MASC;PL
veniturile	ieņēmumi	venit	ieņēmums	N;DEF;FEM;PL	N;NOM;MASC;PL
veniturile	ienākumus	venit	ienākums	N;DEF;FEM;PL	N;ACC;MASC;PL
veniturile	ienākums	venit	ienākums	N;DEF;FEM;PL	N;NOM;MASC;SG
veniturile	ienākuma	venit	ienākums	N;DEF;FEM;PL	N;GEN;MASC;SG
veniturile	ienākumi	venit	ienākums	N;DEF;FEM;PL	N;NOM;MASC;PL
veniturile	ieņēmumi	venit	ieņēmums	N;DEF;FEM;PL	N;NOM;MASC;PL
clinton	klintons	clinton	klintons	PROPN	PROPN;NOM;MASC;SG
continuand	turpinot	continua	turpināt	N;INDF;MASC;SG	V;V.CVB
imparateasa	empress	imparatesa	empress	N;DEF;FEM;SG	
imparateasa	empress	imparatesa	empress	N;DEF;FEM;SG	
integrare	integrēšana	integrare	integrēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
integrare	integrācija	integrare	integrācija	N;INDF;FEM;SG	N;NOM;FEM;SG
districtele	apgabali	district	apgabali	N;DEF;FEM;PL	N;NOM;MASC;PL
districtele	rajoni	district	rajons	N;DEF;FEM;PL	N;NOM;MASC;PL
miercurea	trešdien	miercure	trešdien	N;DEF;FEM;SG	ADV
miercurea	trešdiena	miercure	trešdiena	N;DEF;FEM;SG	N;NOM;FEM;SG
miercurea	trešdienās	miercure	trešdiena	N;DEF;FEM;SG	N;ESS;FEM;PL
scenele	ainas	scenă	aina	N;DEF;FEM;PL	N;NOM;FEM;PL
dramatice	dramatiski	dramatic	dramatiski	ADJ;INDF;FEM;PL	ADV
dramatice	dramatiska	dramatic	dramatiska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
dramatice	krasa	dramatic	krasa	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
transmiterea	transmisija	transmitere	transmisija	N;DEF;FEM;SG	N;NOM;FEM;SG
transmiterea	nosūtīšana	transmitere	nosūtīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
transmiterea	pārraide	transmitere	pārraide	N;DEF;FEM;SG	N;NOM;FEM;SG
transmiterea	pārvades	transmitere	pārvade	N;DEF;FEM;SG	N;NOM;FEM;PL
transmiterea	pārsūtīšana	transmitere	pārsūtīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
ralph	ralfs	ralph	ralfs	PROPN	PROPN;NOM;MASC;SG
armeni	armēnijas	armen	armēnija	N;INDF;MASC;PL	PROPN;NOM;FEM;SG
vera	vera	vera	vērt	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
minima	minimālā	minimă	minimāls	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
minima	minimālais	minimă	minimāls	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
minima	minimums	minimă	minimums	ADJ;DEF;FEM;SG	N;NOM;MASC;SG
minima	minimāls	minimă	minimāls	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
minima	minimāla	minimă	minimāls	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
minima	minimāli	minimă	minimāli	ADJ;DEF;FEM;SG	ADV
simt	jēga	simți	jēga	V;IND;PL;3;PRS;FIN	N;NOM;FEM;SG
simt	saprāts	simți	saprāts	V;IND;PL;3;PRS;FIN	N;NOM;MASC;SG
simt	jūtu	simți	just	V;IND;PL;3;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
simt	jūtos	simți	justies	V;IND;PL;3;PRS;FIN	V;FH;IND;SG;1;POS;REFL;PRS;FIN;ACT
simt	sajūtas	simți	sajūta	V;IND;PL;3;PRS;FIN	N;NOM;FEM;PL
simt	sajūta	simți	sajūta	V;IND;PL;3;PRS;FIN	N;NOM;FEM;SG
datata	datēts	datată	datēt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
cateodata	dažkārt	cateodată	dažkārt		ADV
cateodata	reizēm	cateodată	reize		N;DAT;FEM;PL
cateodata	dažreiz	cateodată	dažreiz		ADV
utila	lietderīga	utila	lietderīga	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
utila	noderīgs	utila	noderīgs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
utila	noderīgas	utila	noderīga	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
utila	noderīga	utila	noderīga	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
utila	noderīgi	utila	noderīgs	ADJ;DEF;FEM;SG	ADV
utila	noderīga	utila	noderīga	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
utila	noderīgi	utila	noderīgs	ADJ;DEF;FEM;SG	ADV
dotat	apveltīta	dota	apveltīt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
pastrata	saglabātas	pastrat	saglabāt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
pastrata	saglabāts	pastrat	saglabāt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
isabella	izabella	isabella	izabells	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
predare	mācīšana	predare	mācīšana	N;INDF;FEM;SG	N;NOM;FEM;SG
predare	mācību	predare	mācība	N;INDF;FEM;SG	N;ACC;FEM;PL
airlines	aviosabiedrības	airlines	aviosabiedrība	PROPN	N;NOM;FEM;PL
airlines	aviokompānijas	airlines	aviokompānija	PROPN	N;NOM;FEM;PL
airlines	airlines	airlines	airline	PROPN	N;NOM;FEM;PL
airlines	aviolīnijas	airlines	aviolīnija	PROPN	N;NOM;FEM;PL
airlines	aviosabiedrībām	airlines	aviosabiedrība	PROPN	N;DAT;FEM;PL
sanatatea	veselības	sanatate	veselība	N;DEF;FEM;SG	N;NOM;FEM;PL
sanatatea	veselību	sanatate	veselība	N;DEF;FEM;SG	N;ACC;FEM;SG
sanatatea	veselība	sanatate	veselība	N;DEF;FEM;SG	N;NOM;FEM;SG
abaúj	abaūjas	abaúj	abaūja		N;NOM;FEM;PL
patrat	kvadrātveida	patrat	kvadrātveida	N;INDF;MASC;SG	
patrat	kvadrātveida	patrat	kvadrātveida	N;INDF;MASC;SG	
epic	episko	epic	episka	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
epic	epic	epic	epicēt	N;INDF;MASC;SG	
gratie	greisa	gratie	greiss	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
avere	bagātību	avere	bagātība	N;INDF;FEM;SG	N;ACC;FEM;SG
avere	laimes	avere	laime	N;INDF;FEM;SG	N;NOM;FEM;PL
avere	bagātības	avere	bagātība	N;INDF;FEM;SG	N;NOM;FEM;PL
avere	bagātība	avere	bagātība	N;INDF;FEM;SG	N;NOM;FEM;SG
windsor	vindzoras	windsor	vindzora	PROPN	N;NOM;FEM;PL
fin	fin	fin	fin	ADV	
birou	darbvirsmas	birou	darbvirsma	N;INDF;MASC;SG	N;NOM;FEM;PL
secretul	secret	secret	secret	N;DEF;MASC;SG	
secretul	slepeni	secret	slepenis	N;DEF;MASC;SG	ADV
secretul	slepens	secret	slepens	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
secretul	noslēpums	secret	noslēpums	N;DEF;MASC;SG	N;NOM;MASC;SG
trilogia	triloģija	trilogie	triloģija	N;DEF;FEM;SG	N;NOM;FEM;SG
aniversare	jubileja	aniversare	jubileja	N;INDF;FEM;SG	N;NOM;FEM;SG
aniversare	gadadiena	aniversare	gadadiena	N;INDF;FEM;SG	N;NOM;FEM;SG
gonzaga	gonzaga	gonzaga	gonzaga	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
frumusetea	skaistule	frumusete	skaistule	N;DEF;FEM;SG	N;NOM;FEM;SG
frumusetea	skaistums	frumusete	skaistums	N;DEF;FEM;SG	N;NOM;MASC;SG
executata	izpildīts	executat	izpildīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
musulmana	musulmaņi	musulmana	musulmanis	N;DEF;FEM;SG	N;NOM;MASC;PL
musulmana	musulmaņu	musulmana	musulmana	N;DEF;FEM;SG	N;GEN;MASC;PL
rob	rob	rob	rab	N;INDF;MASC;SG	
concret	konkrētus	concret	konkrēts	ADJ;INDF;MASC;SG	ADJ;ACC;MASC;PL
concret	betona	concret	betons	ADJ;INDF;MASC;SG	N;GEN;MASC;SG
frumusete	skaistule	frumuset	skaistule	N;INDF;FEM;SG	N;NOM;FEM;SG
frumusete	skaistums	frumuset	skaistums	N;INDF;FEM;SG	N;NOM;MASC;SG
frumusete	skaistule	frumuset	skaistule	N;INDF;FEM;SG	N;NOM;FEM;SG
frumusete	skaistums	frumuset	skaistums	N;INDF;FEM;SG	N;NOM;MASC;SG
laboratorul	laboratoriju	laborator	laboratorija	N;DEF;MASC;SG	N;ACC;FEM;SG
laboratorul	laboratorijā	laborator	laboratorija	N;DEF;MASC;SG	N;ESS;FEM;SG
laboratorul	laboratoriski	laborator	laboratoriski	N;DEF;MASC;SG	ADV
laboratorul	laboratorija	laborator	laboratorija	N;DEF;MASC;SG	N;NOM;FEM;SG
laboratorul	laboratorijā	laborator	laboratorija	N;DEF;MASC;SG	N;ESS;FEM;SG
laboratorul	laboratorija	laborator	laboratorija	N;DEF;MASC;SG	N;NOM;FEM;SG
laboratorul	lab	laborator	lab	N;DEF;MASC;SG	PROPN
maini	rokām	maini	roka		N;DAT;FEM;PL
maini	rokas	maini	roka		N;NOM;FEM;PL
ala	ala	ala	ala		N;NOM;FEM;SG
batalionul	bataljona	batalion	bataljons	N;DEF;MASC;SG	N;GEN;MASC;SG
decorative	dekoratīvs	decorativ	dekoratīvs	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
constient	samaņas	constient	samaņa	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
constient	apzinoties	constient	apzināties	ADJ;INDF;MASC;SG	V;REFL;V.CVB
constient	samaņas	constient	samaņa	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
constient	apzinoties	constient	apzināties	ADJ;INDF;MASC;SG	V;REFL;V.CVB
sansa	iespēja	sansa	iespēja	N;DEF;FEM;SG	N;NOM;FEM;SG
sansa	izdevība	sansa	izdevība	N;DEF;FEM;SG	N;NOM;FEM;SG
sansa	iespēja	sansa	iespēja	N;DEF;FEM;SG	N;NOM;FEM;SG
sansa	izdevība	sansa	izdevība	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	autoceļa	autostradă	autocelis	N;DEF;FEM;SG	N;GEN;MASC;SG
autostrada	autoceļš	autostradă	autoceļš	N;DEF;FEM;SG	N;NOM;MASC;SG
autostrada	šosejas	autostradă	šoseja	N;DEF;FEM;SG	N;NOM;FEM;PL
autostrada	šoseja	autostradă	šoseja	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	autoceļa	autostradă	autocelis	N;DEF;FEM;SG	N;GEN;MASC;SG
autostrada	autoceļš	autostradă	autoceļš	N;DEF;FEM;SG	N;NOM;MASC;SG
autostrada	šoseja	autostradă	šoseja	N;DEF;FEM;SG	N;NOM;FEM;SG
autostrada	šosejas	autostradă	šoseja	N;DEF;FEM;SG	N;NOM;FEM;PL
autostrada	šoseja	autostradă	šoseja	N;DEF;FEM;SG	N;NOM;FEM;SG
compozitori	komponistu	compozitor	komponists	N;INDF;MASC;PL	N;ACC;MASC;SG
fabricatie	izgatavošana	fabricatie	izgatavošana	N;INDF;FEM;SG	N;NOM;FEM;SG
fabricatie	ražošana	fabricatie	ražošana	N;INDF;FEM;SG	N;NOM;FEM;SG
fabricatie	ražošana	fabricatie	ražošana	N;INDF;FEM;SG	N;NOM;FEM;SG
zemplén	zemplēna	zemplén	zemplēna		N;NOM;MASC;SG
treimi	trešdaļas	treime	trešdaļa		N;NOM;FEM;PL
alegere	izvēle	alegere	izvēle	N;INDF;FEM;SG	N;NOM;FEM;SG
notre	notre	motru	notre	N;INDF;MASC;SG	
mostenire	legacy	mostenire	legacy	N;INDF;FEM;SG	
mostenire	mantojums	mostenire	mantojums	N;INDF;FEM;SG	N;NOM;MASC;SG
mostenire	mantojumā	mostenire	mantojums	N;INDF;FEM;SG	N;ESS;MASC;SG
mostenire	mantojums	mostenire	mantojums	N;INDF;FEM;SG	N;NOM;MASC;SG
mostenire	mantojuma	mostenire	mantojums	N;INDF;FEM;SG	N;GEN;MASC;SG
mostenire	legacy	mostenire	legacy	N;INDF;FEM;SG	
mostenire	mantojums	mostenire	mantojums	N;INDF;FEM;SG	N;NOM;MASC;SG
negocierile	sarunas	negociere	saruna	N;DEF;FEM;PL	N;NOM;FEM;PL
linda	linda	lindă	linda	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
split	sadalīt	split	sadalīt	N;INDF;MASC;SG	V;POS;NFIN
cascada	ūdenskritums	cascada	ūdenskritums	N;DEF;FEM;SG	N;NOM;MASC;SG
cascada	ūdenskritums	cascada	ūdenskritums	N;DEF;FEM;SG	N;NOM;MASC;SG
lev	ļevs	lev	ļevs	PROPN	PROPN;NOM;MASC;SG
colin	colin	colin	colin	PROPN	
legendele	leģendas	legendă	leģenda	N;DEF;FEM;PL	N;NOM;FEM;PL
masurile	pasākumi	mas	pasākums	N;DEF;FEM;PL	N;NOM;MASC;PL
gruparea	grupēšana	grupare	grupēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
intentionat	apzināts	intentiona	apzināt	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
intentionat	apzināta	intentiona	apzināt	N;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
intentionat	apzināti	intentiona	apzināt	N;INDF;MASC;SG	ADV
intentionat	tīši	intentiona	tīši	N;INDF;MASC;SG	ADV
intentionat	apzināti	intentiona	apzināt	N;INDF;MASC;SG	ADV
virusul	vīrusu	virus	vīruss	N;DEF;MASC;SG	N;ACC;MASC;SG
virusul	vīrusa	virus	vīruss	N;DEF;MASC;SG	N;GEN;MASC;SG
virusul	vīrusam	virus	vīruss	N;DEF;MASC;SG	N;DAT;MASC;SG
virusul	vīruss	virus	vīruss	N;DEF;MASC;SG	N;NOM;MASC;SG
tribul	cilts	trib	cilts	N;DEF;MASC;SG	N;NOM;FEM;SG
petrolul	eļļa	petrol	eļļa	N;DEF;MASC;SG	N;NOM;FEM;SG
petrolul	eļļas	petrol	eļļa	N;DEF;MASC;SG	N;NOM;FEM;PL
petrolul	nafta	petrol	nafta	N;DEF;MASC;SG	N;NOM;FEM;SG
unghiul	leņķis	unghi	leņķis	N;DEF;MASC;SG	N;NOM;MASC;SG
egipteana	ēģiptes	egiptean	Ēģipte	ADJ;DEF;FEM;SG	PROPN;NOM;FEM;SG
egipteana	ēģiptiešu	egiptean	ēģiptietis	ADJ;DEF;FEM;SG	N;GEN;MASC;PL
implementarea	īstenošana	implementare	īstenošana	N;DEF;FEM;SG	N;NOM;FEM;SG
implementarea	ieviešana	implementare	ieviešana	N;DEF;FEM;SG	N;NOM;FEM;SG
cuneo	kuneo	cunoo	kune	N;INDF;SG	PROPN
jakob	jakobs	jakob	jakobs	PROPN	PROPN;NOM;MASC;SG
organizatiile	organizācijas	organizatie	organizācija	N;DEF;FEM;PL	N;NOM;FEM;PL
masacrul	slaktiņš	masacru	slaktiņš	N;DEF;MASC;SG	N;NOM;MASC;SG
patria	dzimtenē	patrie	dzimtene	N;DEF;FEM;SG	N;ESS;FEM;SG
patria	dzimtenes	patrie	dzimtene	N;DEF;FEM;SG	N;NOM;FEM;PL
patria	dzimteni	patrie	dzimtene	N;DEF;FEM;SG	N;ACC;FEM;SG
patria	dzimtene	patrie	dzimtene	N;DEF;FEM;SG	N;NOM;FEM;SG
patria	tēvzemi	patrie	tēvzemis	N;DEF;FEM;SG	N;ACC;FEM;SG
aval	lejpus	aval	lejpus	N;INDF;MASC;SG	ADV
aval	pakārtots	aval	pakārtot	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aval	lejup	aval	lejup	N;INDF;MASC;SG	ADV
hessa	hesenes	hessa	hesene	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
hessa	hesenes	hessa	hesene	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
transferata	nodots	transferat	nodot	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
transferata	nodoto	transferat	nodot	N;DEF;FEM;SG	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP
transferata	nodoti	transferat	nodot	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
transferata	nodota	transferat	nodot	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
musulman	musulmaņi	musulman	musulmanis	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
musulman	musulmaņu	musulman	musulmana	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
negativa	negatīvā	negativa	negatīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
negativa	negatīvs	negativa	negatīvs	ADJ;DEF;FEM;SG	N;NOM;MASC;SG
negativa	negatīvi	negativa	negatīvi	ADJ;DEF;FEM;SG	ADV
negativa	negatīvas	negativa	negatīva	ADJ;DEF;FEM;SG	N;NOM;FEM;PL
negativa	negatīva	negativa	negatīva	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
estimeaza	aplēses	estimează	aplēse	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;PL
dezvaluit	izpaust	dezvalui	izpaust	ADJ;INDF;MASC;SG	V;POS;NFIN
dezvaluit	atklājās	dezvalui	atklāties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
dezvaluit	atklāja	dezvalui	atklāt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
dezvaluit	atklājās	dezvalui	atklāties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
dezvaluit	atklāja	dezvalui	atklāt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
maritim	piejūras	maritim	piejūra	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
maritim	jūrniecības	maritim	jūrniecība	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
nixon	niksons	nixon	niksons	PROPN	PROPN;NOM;MASC;SG
zborul	lidojuma	zbor	lidojums	N;DEF;MASC;SG	N;GEN;MASC;SG
zborul	lidojums	zbor	lidojums	N;DEF;MASC;SG	N;NOM;MASC;SG
voluntar	brīvprātīgi	voluntar	brīvprātīgi	ADJ;INDF;MASC;SG	ADV
voluntar	brīvprātīgie	voluntar	brīvprātīgs	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
responsabilitatea	atbildība	responsabilitate	atbildība	N;DEF;FEM;SG	N;NOM;FEM;SG
responsabilitatea	atbildības	responsabilitate	atbildība	N;DEF;FEM;SG	N;NOM;FEM;PL
ceh	čehu	ceh	čehs	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
ceh	čehijas	ceh	čehija	ADJ;INDF;MASC;SG	PROPN;NOM;FEM;SG
elias	eliass	elias	eliass	PROPN	N;NOM;MASC;SG
stanca	akmens	stancă	akmens	N;DEF;FEM;SG	N;NOM;MASC;SG
stanca	rock	stancă	rock	N;DEF;FEM;SG	
stanca	akmens	stancă	akmens	N;DEF;FEM;SG	N;NOM;MASC;SG
stanca	rock	stancă	rock	N;DEF;FEM;SG	
