que	той	que	той	CONJ	DET;NOM;MASC;SG
rica	rich	rico	rich	ADJ;FEM;SG	
rica	рики	rico	рика	ADJ;FEM;SG	
verde	зелені	verde	зелений	ADJ;SG	ADJ;NOM;PL
raza	ставлять	raza	ставити	N;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
raza	породи	raza	порода	N;FEM;SG	N;INAN;NOM;FEM;PL
raza	перегони	raza	перегона	N;FEM;SG	N;INAN;NOM;MASC;PL
avenida	avenue	avenida	avenue	N;FEM;SG	
regional	регіональні	regional	регіональний	ADJ;SG	ADJ;NOM;PL
posterior	наступні	posterior	наступний	ADJ;SG	ADJ;NOM;PL
posterior	задня	posterior	задній	ADJ;SG	N;INAN;NOM;FEM;SG
biblioteca	бібліотеки	biblioteca	бібліотека	N;FEM;SG	N;INAN;NOM;FEM;PL
publicó	опубліковано	publicar	опубліковано	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
publicó	опубліковані	publicar	опублікований	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;PL;V.PTCP;PASS
rojo	червона	rojo	червоний	N;MASC;SG	ADJ;NOM;FEM;SG
rojo	ред	rojo	ред.	N;MASC;SG	
rojo	червоний	rojo	червоний	N;MASC;SG	ADJ;NOM;MASC;SG
rojo	червоне	rojo	червоний	N;MASC;SG	ADJ;NOM;NEUT;SG
rojo	червоні	rojo	червоний	N;MASC;SG	ADJ;NOM;PL
títulos	злочинна	título	злочинний	N;MASC;PL	ADJ;NOM;FEM;SG
utiliza	використання	utilizar	використання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
dijo	казали	decir	казати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
dijo	сказали	decir	сказати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
dijo	саїд	decir	саїд	V;IND;SG;3;PST;FIN	PROPN;ANIM;NOM;MASC;SG
reporte	повідомити	reportar	повідомити	N;MASC;SG	V;PFV;NFIN
blancos	білих	blanco	білий	N;MASC;PL	ADJ;ACC;PL
blancos	білий	blanco	білий	N;MASC;PL	ADJ;NOM;MASC;SG
blancos	біла	blanco	білий	N;MASC;PL	ADJ;NOM;FEM;SG
blancos	біле	blanco	білий	N;MASC;PL	ADJ;NOM;NEUT;SG
blancos	білі	blanco	білий	N;MASC;PL	ADJ;NOM;PL
blancos	вайт	blanco	вайт	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG
diez	десятка	diez	десяток	NUM;PL	N;INAN;NOM;MASC;SG
diez	тен	diez	тен	NUM;PL	
ángel	анхель	ángel	анхель	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ecuador	еквадор	ecuador	еквадор	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
señor	сер	señor	сер	INTJ	
señor	пане	señor	пане	INTJ	
señor	містер	señor	містрий	INTJ	N;ANIM;NOM;MASC;SG
señor	господь	señor	господь	INTJ	N;INAN;NOM;MASC;SG
señor	господа	señor	господа	INTJ	N;ANIM;ACC;MASC;SG
señor	володар	señor	володар	INTJ	N;ANIM;NOM;MASC;SG
señor	лорд	señor	лорд	INTJ	PROPN;ANIM;NOM;MASC;SG
productos	продукція	producto	продукція	N;MASC;PL	N;INAN;NOM;FEM;SG
productos	виріб	producto	виріб	N;MASC;PL	N;INAN;NOM;MASC;SG
portugal	португалії	portugal	португалія	ADJ;SG	PROPN;INAN;GEN;FEM;SG
portugal	португалія	portugal	португалія	ADJ;SG	N;INAN;NOM;FEM;SG
salvador	спаситель	salvador	спаситель	N;MASC;SG	V;IPFV;IMP;PL;2;FIN
salvador	сальвадор	salvador	сальвадор	N;MASC;SG	PROPN;INAN;NOM;FEM;SG
carretera	шосе	carretera	шосе	N;FEM;SG	
carretera	дорожні	carretera	дорожній	N;FEM;SG	ADJ;NOM;PL
escrito	писав	escrito	писати	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
escrito	записано	escrito	записати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
escrito	написано	escrito	написати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
escrito	записані	escrito	записаний	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
industria	industries	industria	industries	N;FEM;SG	
industria	галузі	industria	галузь	N;FEM;SG	N;INAN;NOM;FEM;PL
industria	індустрії	industria	індустрія	N;FEM;SG	N;INAN;NOM;FEM;PL
industria	галузі	industria	галузь	N;FEM;SG	N;INAN;NOM;FEM;PL
padres	батьківські	padre	батьківський	N;MASC;PL	ADJ;NOM;PL
padres	батьківського	padre	батьківський	N;MASC;PL	ADJ;GEN;MASC;SG
padres	батьківський	padre	батьківський	N;MASC;PL	ADJ;NOM;MASC;SG
sánchez	sanchez	sánchez	sanchez	PROPN	
sánchez	санчес	sánchez	санчес	PROPN	PROPN;ANIM;NOM;MASC;SG
policía	коп	policía	коп	N;SG	
policía	поліцейський	policía	поліцейський	N;SG	ADJ;NOM;MASC;SG
policía	поліцейського	policía	поліцейський	N;SG	ADJ;GEN;MASC;SG
policía	поліцейський	policía	поліцейський	N;SG	ADJ;NOM;MASC;SG
productor	виготовлено	productor	виготовити	N;MASC;SG	V;PFV;IND;0;FIN
gira	гастролі	gira	гастроль	N;FEM;SG	N;INAN;NOM;MASC;PL
gira	tour	gira	tour	N;FEM;SG	
técnica	технічні	técnica	технічний	N;FEM;SG	ADJ;NOM;PL
técnica	технічна	técnica	технічний	N;FEM;SG	ADJ;NOM;FEM;SG
técnica	технічний	técnica	технічний	N;FEM;SG	ADJ;NOM;MASC;SG
técnica	технік	técnica	технік	N;FEM;SG	N;INAN;GEN;FEM;PL
ninguna	жодного	ninguno	жодний	PRO;FEM;SG	DET;GEN;MASC;SG
ninguna	відсутнє	ninguno	відсутній	PRO;FEM;SG	ADJ;NOM;NEUT;SG
ninguna	немає	ninguno	немати	PRO;FEM;SG	V;IPFV;IND;SG;3;NEG;PRS;FIN
ninguna	жодних	ninguno	жодний	PRO;FEM;SG	DET;GEN;PL
ninguna	відсутній	ninguno	відсутній	PRO;FEM;SG	ADJ;NOM;MASC;SG
príncipe	принца	príncipe	принца	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
áreas	області	área	область	N;FEM;PL	N;INAN;GEN;FEM;SG
encontrar	пошук	encontrar	пошук	V;NFIN	N;INAN;NOM;MASC;SG
encontrar	find	encontrar	find	V;NFIN	
plan	плануємо	plan	планувати	N;MASC;SG	V;IPFV;IND;PL;1;PRS;FIN
plan	спланувати	plan	спланувати	N;MASC;SG	V;IPFV;NFIN
plan	планувати	plan	планувати	N;MASC;SG	V;IPFV;NFIN
von	фон	von	фон	PROPN	
catedral	соборна	catedral	соборний	N;FEM;SG	ADJ;NOM;FEM;SG
cuarto	кімната	cuarto	кімната	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
cuarto	кімнату	cuarto	кімната	ADJ;MASC;SG	N;INAN;ACC;FEM;SG
saludos	вітання	saludo	вітання	N;MASC;PL	N;INAN;NOM;NEUT;SG
ambas	обом	ambos	обоє	NUM;FEM;PL	
colección	колекції	colección	колекція	N;FEM;SG	N;INAN;NOM;FEM;PL
colección	collection	colección	collection	N;FEM;SG	
reyes	рейс	rey	рейс	N;MASC;PL	N;INAN;NOM;MASC;SG
combate	combat	combate	combat	N;MASC;SG	
combate	бойове	combate	бойовий	N;MASC;SG	ADJ;NOM;NEUT;SG
combate	battle	combate	battle	N;MASC;SG	
mayores	старше	mayor	старше	ADJ;PL	ADV;CMPR
mayores	старша	mayor	старша	ADJ;PL	ADJ;NOM;CMPR;FEM;SG
azul	blue	azul	blue	ADJ;SG	
azul	блакитні	azul	блакитний	ADJ;SG	ADJ;NOM;PL
azul	сині	azul	синій	ADJ;SG	ADJ;NOM;PL
pasado	минулі	pasado	минуль	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
medida	міра	medida	міра	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
medida	вимірюється	medida	вимірюватися	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
influencia	впливати	influencia	впливати	N;FEM;SG	V;IPFV;NFIN
lago	озера	lago	озеро	N;MASC;SG	N;INAN;NOM;NEUT;PL
oficiales	чиновники	oficial	чиновник	ADJ;PL	N;ANIM;NOM;MASC;PL
oficiales	чиновників	oficial	чиновник	ADJ;PL	N;ANIM;ACC;MASC;PL
oficiales	офіцери	oficial	офіцер	ADJ;PL	N;ANIM;NOM;MASC;PL
oficiales	офіцерів	oficial	офіцер	ADJ;PL	N;ANIM;ACC;MASC;PL
fuego	fire	fuego	fire	N;MASC;SG	
piedra	stone	piedra	stone	N;FEM;SG	
piedra	стоун	piedra	стоуна	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
piedra	кручі	piedra	круч	N;FEM;SG	N;INAN;NOM;FEM;PL
piedra	rock	piedra	rock	N;FEM;SG	
sub	sub	sub	sub	N;SG	
black	чорні	black	чорний	N	ADJ;NOM;PL
black	чорне	black	чорний	N	ADJ;NOM;NEUT;SG
black	чорна	black	чорний	N	ADJ;NOM;FEM;SG
black	чорний	black	чорний	N	ADJ;NOM;MASC;SG
tratado	договір	tratar	договір	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
tratado	договору	tratar	договір	ADJ;MASC;SG;V.PTCP	N;INAN;GEN;MASC;SG
mil	тисяча	mil	тисяча	NUM;PL	N;INAN;NOM;FEM;SG
mil	mil	mil	mil	NUM;PL	
comercio	комерційні	comercio	комерційний	N;MASC;SG	ADJ;NOM;PL
comercio	комерційна	comercio	комерційний	N;MASC;SG	ADJ;NOM;FEM;SG
comercio	комерційну	comercio	комерційний	N;MASC;SG	ADJ;ACC;FEM;SG
comercio	торгова	comercio	торговий	N;MASC;SG	ADJ;NOM;FEM;SG
comercio	торгівлі	comercio	торгівля	N;MASC;SG	N;INAN;ACC;FEM;PL
pop	поп	pop	поп	N	
pop	pop	pop	pop	N	
distancia	дистанції	distancia	дистанція	N;FEM;SG	N;INAN;ACC;FEM;PL
estudiantes	студентка	estudiante	студентка	N;PL	N;ANIM;NOM;FEM;SG
estudiantes	студентська	estudiante	студентський	N;PL	ADJ;NOM;FEM;SG
estudiantes	студент	estudiante	студент	N;PL	N;ANIM;NOM;MASC;SG
propiedad	властивості	propiedad	властивість	N;FEM;SG	N;INAN;NOM;FEM;PL
propiedad	власники	propiedad	власник	N;FEM;SG	N;ANIM;NOM;MASC;PL
económica	економічні	económico	економічний	ADJ;FEM;SG	ADJ;NOM;PL
económica	корупцію	económico	корупція	ADJ;FEM;SG	N;INAN;ACC;FEM;SG
económica	господарство	económico	господарство	ADJ;FEM;SG	N;INAN;NOM;NEUT;SG
económica	економіка	económico	економіка	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
económica	економія	económico	економія	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
marca	brand	marca	brand	N;FEM;SG	
marca	торговельних	marca	торговельний	N;FEM;SG	ADJ;ACC;PL
marca	кропивницький	marca	кропивницький	N;FEM;SG	ADJ;NOM;MASC;SG
ene	ян	ene	ян		PROPN;ANIM;NOM;MASC;SG
contenido	матеріали	contenido	матеріал	N;MASC;SG	N;INAN;NOM;MASC;PL
todavía	still	todavía	still	ADV	
anteriores	раніше	anterior	раніше	ADJ;PL	ADV;CMPR
anteriores	попереднє	anterior	попередній	ADJ;PL	ADJ;NOM;NEUT;SG
anteriores	попередній	anterior	попередній	ADJ;PL	ADJ;NOM;MASC;SG
anteriores	попередня	anterior	попередній	ADJ;PL	ADJ;NOM;FEM;SG
haciendo	внесення	hacer	внесення	V;V.MSDR	N;INAN;NOM;NEUT;SG
estrella	зірочки	estrella	зірочка	N;FEM;SG	N;INAN;NOM;MASC;PL
estrella	зоряні	estrella	зоряний	N;FEM;SG	ADJ;NOM;PL
viaje	подорожувати	viaje	подорожувати	N;MASC;SG	V;IPFV;NFIN
viaje	подорожі	viaje	подорож	N;MASC;SG	N;INAN;NOM;FEM;PL
viaje	подорожі	viaje	подорож	N;MASC;SG	N;INAN;NOM;FEM;PL
rosa	рожева	rosa	рожевий	N;FEM;SG	ADJ;NOM;FEM;SG
rosa	рожевий	rosa	рожевий	N;FEM;SG	ADJ;NOM;MASC;SG
rosa	роуз	rosa	роуз	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
rosa	роза	rosa	роза	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
rosa	розі	rosa	роз	N;FEM;SG	
rosa	роза	rosa	роза	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
rosa	rosa	rosa	rosa	N;FEM;SG	
jóvenes	молодість	joven	молодість	N;PL	N;INAN;NOM;FEM;SG
jóvenes	юнацтва	joven	юнацтво	N;PL	N;INAN;NOM;NEUT;SG
jóvenes	юність	joven	юність	N;PL	N;INAN;NOM;FEM;SG
jóvenes	молодь	joven	молодь	N;PL	N;INAN;NOM;FEM;SG
jóvenes	янг	joven	янг	N;PL	
jóvenes	молода	joven	молодий	N;PL	ADJ;NOM;FEM;SG
jóvenes	молоді	joven	молодий	N;PL	ADJ;NOM;PL
jóvenes	молодою	joven	молодий	N;PL	ADJ;INS;FEM;SG
jóvenes	молодий	joven	молодий	N;PL	ADJ;NOM;MASC;SG
jóvenes	молодим	joven	молодий	N;PL	ADJ;INS;NEUT;SG
realizado	виступали	realizado	виступати	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
realizado	виступала	realizado	виступати	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
tour	гастролі	tour	гастроль	N;MASC;SG	N;INAN;NOM;MASC;PL
tour	tour	tour	tour	N;MASC;SG	
prueba	спробувати	prueba	спробувати	N;FEM;SG	V;PFV;NFIN
prueba	try	prueba	try	N;FEM;SG	
prueba	спробуйте	prueba	спробувати	N;FEM;SG	V;PFV;IMP;PL;2;FIN
prueba	перевірити	prueba	перевірити	N;FEM;SG	V;PFV;NFIN
prueba	test	prueba	test	N;FEM;SG	
peso	песо	peso	песо	N;MASC;SG	
cómo	як	cómo	як	PRO	CONJ
washington	washington	washington	washington	PROPN	
washington	вашингтон	washington	вашингтон	PROPN	PROPN;INAN;NOM;MASC;SG
washington	вашингтона	washington	вашингтон	PROPN	PROPN;ANIM;GEN;MASC;SG
mal	неправильна	mal	неправильний	ADV	ADJ;NOM;FEM;SG
mal	неправильний	mal	неправильний	ADV	ADJ;NOM;MASC;SG
mal	bad	mal	bad	ADV	
mal	погана	mal	поганий	ADV	ADJ;NOM;FEM;SG
mal	погане	mal	поганий	ADV	ADJ;NOM;NEUT;SG
mal	mal	mal	mal	ADV	
mal	зла	mal	зло	ADV	N;INAN;NOM;NEUT;SG
mal	злом	mal	злом	ADV	N;INAN;INS;MASC;SG
mal	evil	mal	evil	ADV	
mal	зло	mal	зло	ADV	N;INAN;NOM;NEUT;SG
jersey	джерсі	jersey	джерсі	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
locales	приміщення	local	приміщення	ADJ;PL	N;INAN;NOM;NEUT;SG
locales	локальна	local	локальний	ADJ;PL	ADJ;NOM;FEM;SG
locales	локальний	local	локальний	ADJ;PL	ADJ;NOM;MASC;SG
locales	місцевий	local	місцевий	ADJ;PL	ADJ;NOM;MASC;SG
locales	жителів	local	житель	ADJ;PL	N;ANIM;ACC;MASC;PL
der	дер	der	дер	PROPN	
marco	маркус	marco	маркус	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
marco	марко	marco	марко	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
sep	sep	sep	sep		
llega	прибуде	llegar	прибути	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
daniel	daniel	daniel	daniel	PROPN	
daniel	даніел	daniel	даніел	PROPN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
daniel	даніель	daniel	даніель	PROPN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
daniel	деніел	daniel	деніел	PROPN	PROPN;ANIM;NOM;MASC;SG
daniel	данило	daniel	данило	PROPN	V;PFV;NEUT;IND;SG;PST;FIN
musicales	музична	musical	музичний	N;MASC;PL	ADJ;NOM;FEM;SG
musicales	музичний	musical	музичний	N;MASC;PL	ADJ;NOM;MASC;SG
musicales	мюзикл	musical	мюзикл	N;MASC;PL	N;INAN;NOM;MASC;SG
musicales	музичні	musical	музичний	N;MASC;PL	ADJ;NOM;PL
eduardo	едуардо	eduardo	едуардо	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
eduardo	едвард	eduardo	едвард	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
eduardo	едуард	eduardo	едуард	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
oct	жовтня	oct	жовтень		N;INAN;GEN;MASC;SG
acerca	інфо	acerca	інфо	ADV	
acerca	про	acerca	про	ADV	ADP;ACC
acerca	щодо	acerca	щодо	ADV	ADP;GEN
duque	дюк	duque	дюк	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
evitar	запобігання	evitar	запобігання	V;NFIN	N;INAN;NOM;NEUT;SG
restos	залишається	resto	залишатися	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
ingresos	прибуток	ingreso	прибуток	N;MASC;PL	N;INAN;NOM;MASC;SG
ingresos	дохід	ingreso	дохід	N;MASC;PL	N;INAN;NOM;MASC;SG
ingresos	прибуток	ingreso	прибуток	N;MASC;PL	N;INAN;NOM;MASC;SG
ingresos	дохід	ingreso	дохід	N;MASC;PL	N;INAN;NOM;MASC;SG
ingresos	надсилати	ingreso	надсилати	N;MASC;PL	V;IPFV;NFIN
santos	сантос	santo	сантос	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG
santos	святі	santo	святий	N;MASC;PL	ADJ;NOM;PL
menudo	часто	menudo	часто	N	ADV
pocos	кілька	poco	кілька	PRO;MASC;PL	DET;NOM
pocos	небагато	poco	небагато	PRO;MASC;PL	ADV
mediados	середина	mediados	середина	N;MASC;PL	N;INAN;NOM;FEM;SG
toma	тома	tomar	тома	V;IND;SG;3;PRS;FIN	
toma	візьму	tomar	узяти	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;1;FUT;FIN
toma	бери	tomar	бера	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN
toma	візьми	tomar	узяти	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN
campos	кампос	campo	кампос	N;MASC;PL	
campos	кам	campo	кам	N;MASC;PL	
mexicano	мексиканська	mexicano	мексиканський	N;MASC;SG	ADJ;NOM;FEM;SG
mexicano	мексиканський	mexicano	мексиканський	N;MASC;SG	ADJ;NOM;MASC;SG
europea	європейські	europeo	європейський	ADJ;FEM;SG	ADJ;NOM;PL
ago	ago	ago	ago		
ago	тому	ago	тому		ADV
ago	aug	ago	aug		
love	кохаю	love	кохати	N	V;IPFV;IND;SG;1;PRS;FIN
señora	жіночі	señora	жіночий	N;FEM;SG	ADJ;NOM;PL
señora	madame	señora	madame	N;FEM;SG	
deben	мусить	deber	мусити	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
deben	має	deber	мати	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
deben	повинен	deber	повинний	V;IND;PL;3;PRS;FIN	ADJ;NOM;MASC;SG
dic	схилення	decir	схилення		N;INAN;NOM;NEUT;SG
dic	схил	decir	схила		N;INAN;NOM;MASC;SG
dic	dec	decir	dec		
dic	cid	decir	cid		
dic	dic	decir	dic		
ana	анно	ana	анно	N;FEM;SG	
ana	ана	ana	ана	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
ana	ена	ana	ена	N;FEM;SG	
ana	анн	ana	анн	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
ana	анна	ana	анна	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
ana	анна	ana	анна	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
naturales	натуральний	natural	натуральний	ADJ;PL	ADJ;NOM;MASC;SG
naturales	натуральна	natural	натуральний	ADJ;PL	ADJ;NOM;FEM;SG
naturales	природний	natural	природний	ADJ;PL	ADJ;NOM;MASC;SG
alejandro	алехандро	alejandro	алехандро		N;ANIM;NOM;MASC;SG
alejandro	олександр	alejandro	олександр		PROPN;ANIM;NOM;MASC;SG
alejandro	александер	alejandro	александер		PROPN;ANIM;NOM;MASC;SG
publicación	дописі	publicación	допис	N;FEM;SG	ADV
publicación	опублікувати	publicación	опублікувати	N;FEM;SG	V;PFV;NFIN
soldados	солдат	soldado	солдат	N;MASC;PL	N;INAN;NOM;MASC;SG
blanca	blanche	blanco	blanche	ADJ;FEM;SG	
blanca	бланш	blanco	бланш	ADJ;FEM;SG	PROPN;ANIM;NOM;FEM;SG
blanca	бланка	blanco	бланко	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
blanca	білі	blanco	білий	ADJ;FEM;SG	ADJ;NOM;PL
blanca	вайт	blanco	вайт	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG
aves	жалюгідний	ave	жалюгідний	N;FEM;PL	ADJ;NOM;MASC;SG
aves	птаха	ave	птах	N;FEM;PL	N;ANIM;ACC;MASC;SG
aves	пташка	ave	пташка	N;FEM;PL	N;INAN;NOM;FEM;SG
aves	птах	ave	птах	N;FEM;PL	N;ANIM;NOM;MASC;SG
peter	петро	peter	петро	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
peter	пітер	peter	пітер	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
pie	фут	pie	фут	N;MASC;SG	
pie	пішки	pie	пішки	N;MASC;SG	ADV
hora	години	hora	година	N;FEM;SG	N;INAN;NOM;FEM;PL
numerosos	безліч	numeroso	безліч	ADJ;MASC;PL	N;INAN;NOM;FEM;SG
crítica	критики	crítica	критика	N;FEM;SG	N;INAN;NOM;FEM;PL
crítica	критиків	crítica	критик	N;FEM;SG	N;ANIM;ACC;MASC;PL
crítica	критична	crítica	критичний	N;FEM;SG	ADJ;NOM;FEM;SG
crítica	критичні	crítica	критичний	N;FEM;SG	ADJ;NOM;PL
crítica	критичний	crítica	критичний	N;FEM;SG	ADJ;NOM;MASC;SG
maestro	маестро	maestro	маестро	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
maestro	master	maestro	master	N;MASC;SG	
cuba	кубинський	cuba	кубинський	N;FEM;SG	ADJ;NOM;MASC;SG
cuba	куби	cuba	куба	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
cuba	куба	cuba	кубий	N;FEM;SG	
asia	азійський	asia	азійський	N;FEM;SG	ADJ;NOM;MASC;SG
casas	земляк	casa	земляк	N;FEM;PL	N;ANIM;NOM;MASC;SG
casas	касас	casa	касас	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG
completo	завершити	completo	завершити	ADJ;MASC;SG	V;PFV;NFIN
completo	завершення	completo	завершення	ADJ;MASC;SG	N;INAN;NOM;NEUT;SG
sencillos	розряд	sencillo	розряд	ADJ;MASC;PL	N;INAN;NOM;MASC;SG
trabajó	працювали	trabajar	працювати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
