amanda	amanda	amandama	amanda	N;NOM;SG	PROPN;NOM;MASC;SG
marilyn	marilyn	marilyn	marilyn	N;NOM;SG	PROPN
osake	partikel	osake	partikel	N;NOM;SG	ADJ
osake	teilchen	osake	teilch	N;NOM;SG	
sara	sara	sara	sara	N;NOM;SG	PROPN;NOM;FEM;SG
zeus	zeus	zeus	zeus	N;NOM;SG	
energeetika	energiewirtschaft	energeetika	energiewirtschaft	N;NOM;SG	ADJ
energeetika	energie	energeetika	energie	N;NOM;SG	
energeetika	energieverbrauch	energeetika	energieverbrauch	N;NOM;SG	ADJ
act	handeln	act	handeln	N;NOM;SG	V;NFIN
act	rechtsakt	act	rechtsakt	N;NOM;SG	ADJ
act	act	act	act	N;NOM;SG	PROPN
häda	wehe	häda	wehen	N;NOM;SG	
häda	weh	häda	weh	N;NOM;SG	
chang	chang	chang	chang	N;NOM;SG	PROPN;NOM;MASC;SG
horst	horst	horst	horsen	N;NOM;SG	PROPN;NOM;MASC;SG
walt	walt	walt	walt	N;NOM;SG	PROPN;NOM;MASC;SG
harmoonia	harmonie	harmoonia	harmonie	N;NOM;SG	PROPN;NOM;SG
harmoonia	eintracht	harmoonia	eintrachen	N;NOM;SG	PROPN
harmoonia	harmony	harmoonia	harmony	N;NOM;SG	PROPN
harmoonia	harmonisch	harmoonia	harmonisch	N;NOM;SG	ADJ
harmoonia	einklang	harmoonia	einklang	N;NOM;SG	ADJ
harmoonia	oberschwingungen	harmoonia	oberschwingung	N;NOM;SG	V;NFIN
suhtumist	haltungen	suhtumine	haltung	N;PRT;SG	N;NOM;FEM;PL
suhtumist	haltung	suhtumine	haltung	N;PRT;SG	N;NOM;FEM;SG
suhtumist	einstellung	suhtumine	einstellung	N;PRT;SG	N;NOM;FEM;SG
suhtumist	einstellungen	suhtumine	einstellingen	N;PRT;SG	V;NFIN
mahler	mahler	mahler	mahler	N;NOM;SG	PROPN;NOM;MASC;SG
muld	erde	muld	erde	N;NOM;SG	
muld	böden	muld	böden	N;NOM;SG	
muld	bodens	muld	bodens	N;NOM;SG	
muld	boden	muld	boden	N;NOM;SG	ADV
muld	erdboden	muld	erdboden	N;NOM;SG	V;V.PTCP
muld	schmutz	muld	schmutz	N;NOM;SG	ADJ
muld	dreck	muld	dreck	N;NOM;SG	ADV
muld	böden	muld	böden	N;NOM;SG	
muld	bodens	muld	bodens	N;NOM;SG	
pinged	spannungen	pinge	spannungen	N;NOM;PL	V;NFIN
pinged	spannung	pinge	spannung	N;NOM;PL	
pinged	spannungen	pinge	spannungen	N;NOM;PL	V;NFIN
kontroller	regler	kont_roller	regl	N;NOM;SG	
kontroller	controller	kont_roller	controller	N;NOM;SG	ADJ
kontroller	steuerung	kont_roller	steuerung	N;NOM;SG	ADJ
bock	bock	bock	bock	N;NOM;SG	PROPN;SG
arve	rechnung	arve	rechnung	N;NOM;SG	PROPN;SG
arve	bill	arve	billen	N;NOM;SG	PROPN;NOM;MASC;SG
arve	schein	arve	schein	N;NOM;SG	
arve	rechnung	arve	rechnung	N;NOM;SG	PROPN;SG
arve	rechnungen	arve	rechnungen	N;NOM;SG	V;NFIN
austin	austin	austin	austin	N;NOM;SG	PROPN;NOM;MASC;SG
laser	laser	laser	laser	N;NOM;SG	ADJ
varese	varese	vares	vares	N;NOM;SG	PROPN;NOM;NEUT;SG
jessica	jessica	jessica	jessica	N;NOM;SG	PROPN;NOM;MASC;SG
romaane	romane	romaane	roman	N;PRT;PL	N;NOM;FEM;PL
hardcore	hardcore	hardcore	hardcore	N;NOM;SG	
hardcore	knallhart	hardcore	knallhart	N;NOM;SG	ADJ
informaatika	informatik	informaatika	informatik	N;NOM;SG	PROPN
informaatika	informatik	informaatika	informatik	N;NOM;SG	PROPN
informaatika	computer	informaatika	computer	N;NOM;SG	ADJ
informaatika	computing	informaatika	computing	N;NOM;SG	PROPN
laienemine	osterweiterung	laienemine	osterweiterung	N;NOM;SG	ADJ
laienemine	expansion	laienemine	expansion	N;NOM;SG	
marguerite	marguerite	marguer	marguerit	N;NOM;PL	PROPN;NOM;SG
delegatsioon	delegation	delegatsioon	delegation	N;NOM;SG	
delegatsioon	übertragung	delegatsioon	übertragung	N;NOM;SG	V;IND;SG;3;PRS;FIN
delegatsioon	delegationen	delegatsioon	delegation	N;NOM;SG	N;NOM;FEM;PL
col	oberst	col	oberst	N;NOM;SG	
col	col	col	col	N;NOM;SG	PROPN;NOM;SG
molotovi	molotow	molotov	molotow	N;NOM;SG	PROPN
õiglus	gerechtigkeit	õiglus	gerechtigkeit	N;NOM;SG	PROPN
õiglus	justiz	õiglus	justiz	N;NOM;SG	
õiglus	gerechtigkeit	õiglus	gerechtigkeit	N;NOM;SG	PROPN
õiglus	fairness	õiglus	fairness	N;NOM;SG	
kolooniad	kolonien	koloonia	kolonien	N;NOM;PL	
ülalt	spitze	ülalt	spitz	ADV	ADJ
ülalt	oberteil	ülalt	oberteil	ADV	ADJ
ülalt	oberseite	ülalt	oberseite	ADV	ADJ
formaat	formatieren	formaat	formatieren	N;NOM;SG	V;NFIN
formaat	formaten	formaat	formaten	N;NOM;SG	V;NFIN
formaat	formatierung	formaat	formatierung	N;NOM;SG	ADJ
iru	iru	iru	iru	N;NOM;SG	
berger	berger	berger	berger	N;NOM;SG	PROPN;NOM;SG
hannover	hannover	hannover	hannover	N;NOM;SG	PROPN;NOM;NEUT;SG
vöönd	gebiet	vöönd	gebieten	N;NOM;SG	ADJ
vöönd	zonen	vöönd	zon	N;NOM;SG	N;NOM;PL
vöönd	zone	vöönd	zon	N;NOM;SG	
pühitsetud	geweiht	pühitsema	weihen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
hetk	moment	hetk	moment	N;NOM;SG	ADJ
hetk	augenblick	hetk	augenblick	N;NOM;SG	
telefon	telefonisch	telefon	telefonisch	N;NOM;SG	ADJ
telefon	telefonnummer	telefon	telefonnummer	N;NOM;SG	ADJ
telefon	telefonieren	telefon	telefonieren	N;NOM;SG	V;NFIN
telefon	telefon	telefon	telefon	N;NOM;SG	
telefon	handys	telefon	handys	N;NOM;SG	
telefon	telefonnummern	telefon	telefonnummern	N;NOM;SG	V;NFIN
telefon	telefonnummer	telefon	telefonnummer	N;NOM;SG	ADJ
telefon	telefonieren	telefon	telefonieren	N;NOM;SG	V;NFIN
telefon	telefon	telefon	telefon	N;NOM;SG	
carol	carol	carol	carol	N;NOM;SG	PROPN;NOM;SG
arktika	arktis	arktika	arktis	N;NOM;SG	PROPN
arktika	arctic	arktika	arctic	N;NOM;SG	PROPN
locke	locke	locke	locke	N;NOM;SG	PROPN;NOM;MASC;SG
spektri	frequenzen	spekter	frequenz	N;GEN;SG	V;NFIN
spektri	spektrum	spekter	spektrum	N;GEN;SG	ADJ
soomlased	finnen	soomlane	finnen	N;NOM;PL	
mag	mag	mag	mögen	N;NOM;SG	V;IND;SG;3;PRS;FIN
minevik	vergangenheit	minevik	vergangenheit	N;NOM;SG	ADJ
minevik	frühere	minevik	früh	N;NOM;SG	ADJ;NOM;FEM;PL
minevik	vergangene	minevik	vergangen	N;NOM;SG	ADJ;NOM;FEM;PL
luksemburg	luxemburg	luksemburg	luxemburg	N;NOM;SG	PROPN;NOM;NEUT;SG
gerard	gérard	gerard	gérard	N;NOM;SG	PROPN;NOM;SG
gerard	gerard	gerard	gerard	N;NOM;SG	PROPN;NOM;MASC;SG
teadvus	bewusstsein	teadvus	bewußtsein	N;NOM;SG	V;IND;SG;3;PRS;FIN
teadvus	bewusstseins	teadvus	bewußreins	N;NOM;SG	
teadvus	bewußtsein	teadvus	bewußtsein	N;NOM;SG	PROPN
lasku	absteigen	lasku	absteigen	N;PRT;SG	V;NFIN
lasku	herab	lasku	herab	N;PRT;SG	ADV
lasku	hinunter	lasku	hinunter	N;PRT;SG	ADV
aadel	adel	aade	adel	N;NOM;SG	
faktor	factor	faktor	factor	N;NOM;SG	PROPN
faktor	faktor	faktor	faktor	N;NOM;SG	ADJ
tähtkuju	konstellation	täht_kuju	konstellation	N;NOM;SG	ADJ
tähtkuju	sternbild	täht_kuju	sternbild	N;NOM;SG	PROPN
tegur	factor	tegur	factor	N;NOM;SG	PROPN
tegur	faktor	tegur	faktor	N;NOM;SG	ADJ
lepingud	aufträge	leping	aufträg	N;NOM;PL	ADJ
lepingud	verträgen	leping	verträgen	N;NOM;PL	V;NFIN
lepingud	abkommen	leping	abkommen	N;NOM;PL	V;NFIN
lepingud	übereinkünfte	leping	übereinkunft	N;NOM;PL	ADJ;SG
lepingud	vereinbarungen	leping	vereinbarung	N;NOM;PL	V;NFIN
curie	curie	curie	curie	N;NOM;SG	PROPN;NOM;SG
veterinaaria	tierärztliche	veterinaaria	tierärztliche	N;NOM;SG	ADJ;NOM;FEM;PL
veterinaaria	veterinär	veterinaaria	veterinär	N;NOM;SG	PROPN
veterinaaria	tierarzt	veterinaaria	tierarzt	N;NOM;SG	
veterinaaria	tierärzte	veterinaaria	tierarzt	N;NOM;SG	V;IND;SG;3;PST;FIN
veterinaaria	veterinärmedizin	veterinaaria	veterinärmedizin	N;NOM;SG	
räägi	sag	rääkima	saugen	V;IMP;SG;2;PRS;FIN;ACT	
räägi	tell	rääkima	tell	V;IMP;SG;2;PRS;FIN;ACT	
räägi	vortrag	rääkima	vortragen	V;IMP;SG;2;PRS;FIN;ACT	N;SG
räägi	gespräch	rääkima	gespräch	V;IMP;SG;2;PRS;FIN;ACT	N;NOM;NEUT;SG
räägi	talk	rääkima	talk	V;IMP;SG;2;PRS;FIN;ACT	
räägi	sprich	rääkima	sprich	V;IMP;SG;2;PRS;FIN;ACT	
räägi	sprecht	rääkima	sprechen	V;IMP;SG;2;PRS;FIN;ACT	V;IND;SG;3;FIN
valima	auswahl	valima	auswahl	V;IN+ALL;V.CVB;ACT	N;NOM;SG
üleriigilise	landesweit	üle_riigiline	landesweit	ADJ;GEN;SG	ADV
üleriigilise	landesweite	üle_riigiline	landesweit	ADJ;GEN;SG	ADJ;NOM;FEM;PL
oksad	niederlassungen	oks	niederlassingen	N;NOM;PL	V;NFIN
oksad	zweigniederlassungen	oks	zweigniederlassungen	N;NOM;PL	V;NFIN
oksad	zweigstellen	oks	zweigstellen	N;NOM;PL	ADJ
oksad	filialen	oks	filialen	N;NOM;PL	ADJ;PL
oksad	zweige	oks	zweig	N;NOM;PL	
portreed	porträts	portree	porträts	N;NOM;PL	
portreed	portraits	portree	portraits	N;NOM;PL	PROPN;NOM
portreed	porträt	portree	porträt	N;NOM;PL	N;SG
lahkumine	aufbruch	lahkumine	aufbruch	N;NOM;SG	PROPN
lahkumine	abreise	lahkumine	abreise	N;NOM;SG	ADJ
lahkumine	abflug	lahkumine	abflagen	N;NOM;SG	
lahkumine	abfahrt	lahkumine	abfahren	N;NOM;SG	PROPN
lahkumine	verlässt	lahkumine	verlassen	N;NOM;SG	V;IND;SG;3;PRS;FIN
lahkumine	verlassen	lahkumine	verlassen	N;NOM;SG	V;NFIN
lahkumine	weggehen	lahkumine	weggehen	N;NOM;SG	V;NFIN
eelistatud	bevorzugten	eelista=tud	bevorzugen	ADJ;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
eelistatud	vorgezogen	eelista=tud	vorziehen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
demo	demo	demo	demo	N;NOM;SG	
efektiivsus	wirkungsgrad	efektiivsus	wirkungsgrad	N;NOM;SG	PROPN
efektiivsus	effektivität	efektiivsus	effektivität	N;NOM;SG	ADJ
efektiivsus	effizienz	efektiivsus	effizienz	N;NOM;SG	
efektiivsus	effektivität	efektiivsus	effektivität	N;NOM;SG	ADJ
efektiivsus	wirksamkeit	efektiivsus	wirksamkeit	N;NOM;SG	ADJ
efektiivsus	effizienz	efektiivsus	effizienz	N;NOM;SG	
efektiivsus	effektivität	efektiivsus	effektivität	N;NOM;SG	ADJ
efektiivsus	wirkungsgrad	efektiivsus	wirkungsgrad	N;NOM;SG	PROPN
efektiivsus	wirksamkeit	efektiivsus	wirksamkeit	N;NOM;SG	ADJ
efektiivsus	effizienz	efektiivsus	effizienz	N;NOM;SG	
ülesehitus	wiederaufbau	üle_sehitus	wiederaufbau	N;NOM;SG	ADJ
ülesehitus	strukturen	üle_sehitus	struktur	N;NOM;SG	V;NFIN
ülesehitus	aufbau	üle_sehitus	aufbau	N;NOM;SG	
ülesehitus	struktur	üle_sehitus	struktur	N;NOM;SG	ADJ
norbert	norbert	norbert	norbern	N;NOM;SG	PROPN
esperanto	esperanto	esperanto	esperanto	N;NOM;SG	PROPN;NOM;SG
roth	roth	roth	roth	N;NOM;SG	PROPN;SG
resolutsiooni	auflösung	resolutsioon	auflösung	N;PRT;SG	N;NOM;FEM;SG
tuuri	führungen	tuur	führingen	N;PRT;SG	V;NFIN
tuuri	besichtigungen	tuur	besichtigung	N;PRT;SG	V;NFIN
tuuri	reisen	tuur	reisen	N;PRT;SG	V;NFIN
tuuri	touren	tuur	touer	N;PRT;SG	V;NFIN
tuuri	ausflüge	tuur	ausflügen	N;PRT;SG	N;NOM;SG
reformid	reformen	reform	reformen	N;NOM;PL	V;NFIN
reformid	reform	reform	reform	N;NOM;PL	
laskemoona	munition	laske_moon	Munition	N;PRT;SG	
laskemoona	munition	laske_moon	Munition	N;PRT;SG	
väljund	ausgang	väljund	ausgang	N;NOM;SG	
väljund	produktion	väljund	produktion	N;NOM;SG	
clara	klara	clara	klara	N;NOM;SG	PROPN;NOM;FEM;SG
clara	clara	clara	clara	N;NOM;SG	PROPN;NOM;SG
ligipääs	zufahrt	ligi_pääs	zufahren	N;NOM;SG	V;IND;SG;3;PRS;FIN
ligipääs	zutritt	ligi_pääs	zutreten	N;NOM;SG	ADJ
psühholoogiline	psychologische	psühholoogiline	psychologisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
psühholoogiline	psychologischen	psühholoogiline	psychologisch	ADJ;NOM;SG	ADJ;ACC;PL
ekvatoriaal	äquatorial	ekvatori_aal	äquatorial	N;NOM;SG	ADJ
ekvatoriaal	äquatorialguinea	ekvatori_aal	äquatorialguinea	N;NOM;SG	PROPN;NOM;SG
tsivilisatsiooni	zivilisationen	tsivilisatsioon	zivilisation	N;PRT;SG	N;NOM;FEM;PL
tsivilisatsiooni	kultur	tsivilisatsioon	kultur	N;PRT;SG	
tsivilisatsiooni	kulturgeschichte	tsivilisatsioon	kulturgeschichte	N;PRT;SG	ADJ;NOM;FEM;PL
tsivilisatsiooni	zivilisation	tsivilisatsioon	zivilisation	N;PRT;SG	
tsivilisatsiooni	zivilisationen	tsivilisatsioon	zivilisation	N;PRT;SG	N;NOM;FEM;PL
tsivilisatsiooni	zivilisation	tsivilisatsioon	zivilisation	N;PRT;SG	
saun	sauna	saun	Sauna	N;NOM;SG	
presidendid	präsidenten	president	präsident	N;NOM;PL	ADJ;PL
presidendid	präsident	president	präsident	N;NOM;PL	ADJ
komponendi	komponente	komponent	komponent	N;GEN;SG	ADJ;NOM;FEM;SG
komponendi	bestandteil	komponent	bestandteil	N;GEN;SG	ADJ
komponendi	komponenten	komponent	komponent	N;GEN;SG	V;FIN
komponendi	bauteil	komponent	bauteil	N;GEN;SG	
kirjutised	schriften	kirjutine	schreifen	N;NOM;PL	V;FIN
asendus	ersetzung	asenduma	Ersetzung	V;IND;SG;3;PST;FIN;ACT	N;NOM;FEM;SG
asendus	ersatz	asenduma	ersatzen	V;IND;SG;3;PST;FIN;ACT	
asendus	stellvertreter	asenduma	stellvertreter	V;IND;SG;3;PST;FIN;ACT	ADJ
asendus	ersatz	asenduma	ersatzen	V;IND;SG;3;PST;FIN;ACT	
asendus	ersetzung	asenduma	Ersetzung	V;IND;SG;3;PST;FIN;ACT	N;NOM;FEM;SG
asendus	ersatz	asenduma	ersatzen	V;IND;SG;3;PST;FIN;ACT	
davidson	davidson	davidson	davidson	N;NOM;SG	PROPN;NOM;SG
maksud	umlage	maks	umlage	N;NOM;PL	N;SG
maksud	abgaben	maks	abgeben	N;NOM;PL	V;FIN
maksud	steuer	maks	steuer	N;NOM;PL	
maksud	steuern	maks	steuern	N;NOM;PL	V;NFIN
maksud	abgaben	maks	abgeben	N;NOM;PL	V;FIN
elmo	elmo	elmo	elmo	N;NOM;SG	PROPN;NOM;MASC;SG
päikest	sonne	päike	sonnen	N;PRT;SG	
päikest	sun	päike	sun	N;PRT;SG	PROPN;NOM;SG
päikest	sunshine	päike	sunshine	N;PRT;SG	PROPN;NOM;SG
päikest	sonnenschein	päike	sonnenschein	N;PRT;SG	ADJ
päikest	sonne	päike	sonnen	N;PRT;SG	
berend	berend	berend	berend	N;NOM;SG	ADJ
võidetud	gewonnen	võidetud	gewinnen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
võidetud	won	võidetud	won	ADJ;PST;V.PTCP;PASS	
võidetud	gewann	võidetud	gewinnen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
võidetud	geschlagen	võidetud	schlagen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
võidetud	besiegen	võidetud	besiegen	ADJ;PST;V.PTCP;PASS	V;NFIN
võidetud	besiegte	võidetud	besiegen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
võidetud	besiegt	võidetud	besiegen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
mõjukas	einflussreichsten	mõjukas	einflußreich	ADJ;NOM;SG	ADJ;PL
mõjukas	einflussreiche	mõjukas	einflußreich	ADJ;NOM;SG	ADJ;NOM;FEM;PL
laua	tisch	laud	tischen	N;GEN;SG	ADJ
laua	tabelle	laud	tabell	N;GEN;SG	N;NOM;FEM;SG
illustraator	zeichner	illustraator	zeichner	N;NOM;SG	ADJ
illustraator	illustrator	illustraator	illustrator	N;NOM;SG	ADJ
kaisa	kaisa	kaisa	kaisa	N;NOM;SG	PROPN;NOM;MASC;SG
harta	charta	hartma	charta	N;NOM;SG	
ursula	ursula	ursula	ursula	N;NOM;SG	PROPN;NOM;FEM;SG
nõudmised	anträge	nõudmine	anträg	N;NOM;PL	ADJ;NOM
nõudmised	anfragen	nõudmine	anfragen	N;NOM;PL	V;NFIN
nõudmised	ersuchen	nõudmine	ersuchen	N;NOM;PL	V;NFIN
nõudmised	forderungen	nõudmine	forderung	N;NOM;PL	V;NFIN
nõudmised	anforderungen	nõudmine	anforderingen	N;NOM;PL	V;NFIN
kriteeriumid	auswahlkriterien	kriteerium	auswahlkriterien	N;NOM;PL	ADJ
kriteeriumid	kriterien	kriteerium	kriterien	N;NOM;PL	ADJ
allkiri	signatur	all_kiri	signatur	N;NOM;SG	
allkiri	unterschriften	all_kiri	unterschreifen	N;NOM;SG	V;NFIN
allkiri	unterschrift	all_kiri	unterschreifen	N;NOM;SG	
allkiri	signaturen	all_kiri	signatur	N;NOM;SG	V;NFIN
maas	down	maas	down	ADV	PROPN
maas	runter	maas	runter	ADV	
ten	zehn	ten	zehn	N;NOM;SG	NUM
ten	ten	ten	ten	N;NOM;SG	PROPN;NOM;SG
otsustav	entschlossen	otsustav	entschlossen	ADJ;NOM;SG;PRS;V.PTCP;ACT	V;V.PTCP
otsustav	entscheidende	otsustav	entscheidend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
mainis	erwähnten	mainima	erwähnt	V;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
meteoroloogia	meteorologie	meteoroloogia	meteorologie	N;NOM;SG	ADJ
meteoroloogia	meteorologische	meteoroloogia	meteorologisch	N;NOM;SG	ADJ;NOM;FEM;PL
stepan	stepan	stepan	stepan	N;NOM;SG	PROPN;NOM;MASC;SG
näljahäda	hungersnot	nälja_häda	hungersnot	N;NOM;SG	
näljahäda	hunger	nälja_häda	hungern	N;NOM;SG	
motiivid	motive	motiiv	motiv	N;NOM;PL	ADJ;NOM;PL
motiivid	motiven	motiiv	motiv	N;NOM;PL	ADJ;PL
motiivid	motive	motiiv	motiv	N;NOM;PL	ADJ;NOM;PL
motiivid	beweggründe	motiiv	beweggründ	N;NOM;PL	ADJ
motiivid	gründe	motiiv	gründen	N;NOM;PL	
motiivid	motiven	motiiv	motiv	N;NOM;PL	ADJ;PL
motiivid	motiv	motiiv	motiv	N;NOM;PL	ADJ
vastuvõetud	angenommen	vastu_võetud	annehmen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
vastuvõetud	akzeptierten	vastu_võetud	akzeptieren	ADJ;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
vastuvõetud	akzeptierte	vastu_võetud	akzeptieren	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
vastuvõetud	akzeptiert	vastu_võetud	akzeptieren	ADJ;PST;V.PTCP;PASS	V;V.PTCP
vastuvõetud	angenommen	vastu_võetud	annehmen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
vastuvõetud	verabschiedet	vastu_võetud	verabschieden	ADJ;PST;V.PTCP;PASS	V;V.PTCP
vastuvõetud	erlassen	vastu_võetud	erlassen	ADJ;PST;V.PTCP;PASS	V;NFIN
vastuvõetud	adoptiert	vastu_võetud	adoptieren	ADJ;PST;V.PTCP;PASS	V;V.PTCP
xxiii	xxiii	xxiii	xxiii	N;NOM;SG	
teodor	teodor	teodor	teodor	N;NOM;SG	PROPN;NOM;SG
baleriin	ballerina	baleriin	ballerina	N;NOM;SG	PROPN
ipod	ipod	ipo	ipod	N;NOM;SG	PROPN;NOM;SG
krooniline	chronische	krooniline	chronisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
edwards	edwards	edwards	edwards	N;NOM;SG	PROPN;NOM;MASC;SG
kraater	mondkrater	kraater	mondkrater	N;NOM;SG	ADJ
kraater	kraters	kraater	kraters	N;NOM;SG	ADV
kraater	krater	kraater	krat	N;NOM;SG	ADJ
leibkonna	haushalt	leibkond	haushalt	N;NOM;SG	
leibkonna	haushalte	leibkond	haushalt	N;NOM;SG	
leibkonna	haushaltsgeräte	leibkond	haushaltsgerät	N;NOM;SG	ADJ;NOM;SG
kauge	ferne	kauge	fern	ADJ;NOM;SG	
kauge	fernen	kauge	fern	ADJ;NOM;SG	
kauge	distanziert	kauge	distanzieren	ADJ;NOM;SG	V;V.PTCP
kauge	entfernte	kauge	entfernen	ADJ;NOM;SG	V;IND;SG;3;PST;FIN
istus	sa	istuma	sa	V;IND;SG;3;PST;FIN;ACT	
istus	saßen	istuma	sitzen	V;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
istus	sat	istuma	sat	V;IND;SG;3;PST;FIN;ACT	
tapmist	schlachten	tapmine	schlachten	N;PRT;SG	V;NFIN
tapmist	schlachtung	tapmine	schlachtung	N;PRT;SG	N;NOM;FEM;SG
tapmist	gemetzel	tapmine	gemetzel	N;PRT;SG	ADJ
claudio	claudio	claudio	claudio	N;NOM;SG	PROPN;NOM;SG
coli	coli	coli	coli	N;NOM;SG	PROPN;NOM;SG
ajakirjad	zeitschriften	aja_kiri	zeitschreifen	N;NOM;PL	V;NFIN
ajakirjad	tagebücher	aja_kiri	tagebüch	N;NOM;PL	ADJ
ajakirjad	magazin	aja_kiri	magazin	N;NOM;PL	ADJ
ajakirjad	zeitschriften	aja_kiri	zeitschreifen	N;NOM;PL	V;NFIN
turner	turner	turner	turn	N;NOM;SG	PROPN;NOM;SG
nähtamatu	unsichtbare	nähtamatu	unsichtbar	ADJ;NOM;SG	ADJ;NOM;FEM;PL
nähtamatu	verborgenen	nähtamatu	verborgen	ADJ;NOM;SG	V;NFIN
haamer	hammer	haamer	Hammer	N;NOM;SG	ADJ
jätkati	weiter	jätkama	weiter	V;IND;PST;FIN;PASS	ADV
jätkati	fortsetzung	jätkama	fortsetzung	V;IND;PST;FIN;PASS	
jätkati	weiterhin	jätkama	weiterhin	V;IND;PST;FIN;PASS	ADV
luxembourg	luxemburg	luxembourg	luxemburg	N;NOM;SG	PROPN;NOM;NEUT;SG
piip	piep	piip	peipen	N;NOM;SG	
piip	pipe	piip	pipe	N;NOM;SG	
piip	rohre	piip	rohren	N;NOM;SG	
piip	pfeife	piip	pfeif	N;NOM;SG	
piip	röhre	piip	röhren	N;NOM;SG	
piip	rohr	piip	Rohr	N;NOM;SG	
clément	clément	clément	clément	N;NOM;SG	PROPN;NOM;SG
vastuolud	widersprüche	vastu_olu	widersprüchen	N;NOM;PL	
vastuolud	unstimmigkeiten	vastu_olu	unstimmigkeit	N;NOM;PL	V;NFIN
tõstmine	anheben	tõstmine	anheben	N;NOM;SG	V;NFIN
tõstmine	anhebung	tõstmine	anhebung	N;NOM;SG	ADJ;SG
tõstmine	anheben	tõstmine	anheben	N;NOM;SG	V;NFIN
tõstmine	heben	tõstmine	heben	N;NOM;SG	V;NFIN
connor	connor	connor	connor	N;NOM;SG	PROPN;NOM;SG
kilogrammi	kilogramm	kilo_gramm	kilogramm	N;PRT;SG	ADJ
kilogrammi	kilogramm	kilo_gramm	kilogramm	N;PRT;SG	ADJ
baer	bär	baer	bär	N;NOM;SG	
sas	sas	sa	sas	N;NOM;SG	PROPN;NOM;SG
raamatukogude	bibliothek	raamatu_kogu	bibliothek	N;GEN;PL	N;NOM;FEM;SG
masti	mast	mast	mast	N;PRT;SG	
kümnes	zehnte	kümnes	zehnt	ADJ;NOM;SG	
kümnes	tenth	kümnes	tenth	ADJ;NOM;SG	
kümnes	zehntel	kümnes	zehntel	ADJ;NOM;SG	
jahu	mehl	jahu	mehl	N;PRT;SG	
jahu	mahlzeiten	jahu	mahlzeiten	N;PRT;SG	V;NFIN
täiustatud	verbesserte	täiusta=tud	verbessern	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
täiustatud	verbesserung	täiusta=tud	verbesserung	ADJ;PST;V.PTCP;PASS	N;NOM;FEM;SG
täiustatud	verbessert	täiusta=tud	verbessern	ADJ;PST;V.PTCP;PASS	V;V.PTCP
täiustatud	erweitert	täiusta=tud	erweitern	ADJ;PST;V.PTCP;PASS	V;V.PTCP
täiustatud	erweiterte	täiusta=tud	erweitern	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
täiustatud	fortgeschritten	täiusta=tud	fortschreiten	ADJ;PST;V.PTCP;PASS	V;V.PTCP
blu	blu	blu	blu	N;NOM;SG	
zeusi	zeus	zeus	zeus	N;NOM;SG	
ajad	zeiten	aeg	zeiten	N;NOM;PL	V;NFIN
ajad	male	aeg	malen	N;NOM;PL	ADJ
ajad	mal	aeg	mal	N;NOM;PL	ADV
ajad	times	aeg	times	N;NOM;PL	PROPN;NOM;SG
marine	meeres	marine	meer	N;NOM;SG	
agentuur	agentur	agentuur	agentur	N;NOM;SG	PROPN;NOM;SG
agentuur	reisebüro	agentuur	reisebüro	N;NOM;SG	
kõrgustik	bergland	kõrgustik	bergland	N;NOM;SG	
kõrgustik	upland	kõrgustik	upland	N;NOM;SG	
kõrgustik	hochland	kõrgustik	hochland	N;NOM;SG	ADJ
entomoloog	entomologe	entomoloog	entomologe	N;NOM;SG	ADJ
kuulis	hörten	kuulma	hören	V;IND;SG;3;PST;FIN;ACT	V;IND;PL;3;PST;FIN
rocca	rocca	rocca	rocca	N;NOM;SG	PROPN;NOM;SG
mesopotaamia	mesopotamien	mesopotaamia	mesopotamien	N;NOM;SG	
karabahhi	karabach	karabahh	karabach	N;NOM;SG	ADJ
prima	prima	prima	prima	N;NOM;SG	ADJ
natura	natura	natura	natura	N;NOM;SG	
blackberry	blackberry	blackberry	blackberry	N;NOM;SG	PROPN
uskumused	überzeugungen	uskumus	überzeugungen	N;NOM;PL	V;NFIN
uskumused	ansichten	uskumus	ansichten	N;NOM;PL	V;PL;FIN
uskumused	glauben	uskumus	glauben	N;NOM;PL	V;NFIN
uskumused	überzeugung	uskumus	überzeugung	N;NOM;PL	ADV
