von	from	von	from	ADP	
liebe	miłość	lieb	miłość	PROPN;NOM;SG	N;NOM;FEM;SG
liebe	love	lieb	lova	PROPN;NOM;SG	
liebe	miłości	lieb	miłość	PROPN;NOM;SG	N;GEN;FEM;SG
liebe	kocham	lieb	kochać	PROPN;NOM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
rom	rzym	rom	rzym	PROPN;NOM;NEUT;SG	PROPN;NOM;MASC;SG
rom	rom	rom	rom	PROPN;NOM;NEUT;SG	
ihres	jej	ihr	on	DET;GEN;MASC;SG	PRO;GEN;FEM;SG;3
umfasst	okładki	umfassen	okładka	V;IND;SG;3;PRS;FIN	N;ACC;FEM;PL
umfasst	pokrywy	umfassen	pokrywy	V;IND;SG;3;PRS;FIN	N;ACC;FEM;PL
nachfolger	następcy	nachfolg	następca	ADJ	N;NOM;MASC;SG
nachfolger	następcą	nachfolg	następca	ADJ	N;INS;MASC;SG
nachfolger	następcę	nachfolg	następca	ADJ	N;ACC;MASC;SG
nachfolger	następca	nachfolg	następca	ADJ	N;NOM;MASC;SG
nachfolger	następcy	nachfolg	następca	ADJ	N;NOM;MASC;SG
wenige	kilka	wenig	kilka	ADJ;NOM;INDF;PL	DET;ACC;MASC;PL
wenige	niewielu	wenig	niewiele	ADJ;NOM;INDF;PL	
grenze	granica	grenze	granica	ADJ	N;NOM;FEM;SG
grenze	ograniczenie	grenze	ograniczenie	ADJ	N;NOM;NEUT;SG
grenze	limit	grenze	limit	ADJ	N;NOM;MASC;SG
grenze	granice	grenze	granica	ADJ	N;NOM;FEM;PL
grenze	granica	grenze	granica	ADJ	N;NOM;FEM;SG
grenze	granice	grenze	granica	ADJ	N;NOM;FEM;PL
grenze	granicy	grenze	granica	ADJ	N;GEN;FEM;SG
grenze	granica	grenze	granica	ADJ	N;NOM;FEM;SG
grenze	granicę	grenze	granica	ADJ	N;ACC;FEM;SG
grenze	granica	grenze	granica	ADJ	N;NOM;FEM;SG
nächsten	następnym	nah	następny	ADJ;PL	ADJ;INS;MASC;SG
nächsten	następny	nah	następny	ADJ;PL	ADJ;NOM;MASC;SG
nächsten	następna	nah	następny	ADJ;PL	
nächsten	następne	nah	następny	ADJ;PL	ADJ;NOM;NEUT;SG
truppen	żołnierzy	truppen	żołnierz	V;NFIN	N;ACC;MASC;PL
truppen	wojska	truppen	wojsko	V;NFIN	N;NOM;NEUT;SG
truppen	oddziały	truppen	oddział	V;NFIN	N;NOM;MASC;PL
mitarbeiter	pracownik	Mitarbeiter	pracownik	ADJ	N;NOM;MASC;SG
mitarbeiter	pracownika	Mitarbeiter	pracownik	ADJ	N;ACC;MASC;SG
mitarbeiter	pracowników	Mitarbeiter	pracownik	ADJ	N;ACC;MASC;PL
mitarbeiter	pracownicy	Mitarbeiter	pracownik	ADJ	N;NOM;MASC;PL
mitarbeiter	współpracowników	Mitarbeiter	współpracownik	ADJ	N;ACC;MASC;PL
mitarbeiter	współpracownicy	Mitarbeiter	współpracownik	ADJ	N;NOM;MASC;PL
mitarbeiter	wspólnicy	Mitarbeiter	wspólnik	ADJ	N;NOM;MASC;PL
mitarbeiter	współpracowników	Mitarbeiter	współpracownik	ADJ	N;ACC;MASC;PL
mitarbeiter	personelu	Mitarbeiter	personel	ADJ	N;GEN;MASC;SG
mitarbeiter	personel	Mitarbeiter	personel	ADJ	N;NOM;MASC;SG
mitarbeiter	pracownicy	Mitarbeiter	pracownik	ADJ	N;NOM;MASC;PL
mitarbeiter	kadra	Mitarbeiter	kadra	ADJ	N;NOM;FEM;SG
mitarbeiter	kadry	Mitarbeiter	kadry	ADJ	N;ACC;MASC;SG
britischen	brytyjskie	britisch	brytyjski	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
britischen	brytyjska	britisch	brytyjski	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
britischen	brytyjski	britisch	brytyjski	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
britischen	british	britisch	british	ADJ;NOM;MASC;PL	N;NOM;MASC;SG
werner	werner	wern	werner	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
verwendung	użyć	verwendung	użyć	N;SG	V;PFV;NFIN;ACT
verwendung	użyj	verwendung	użyj	N;SG	V;PFV;IMP;SG;2;FIN;ACT
verwendung	wykorzystuje	verwendung	wykorzystywać	N;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
verwendung	używa	verwendung	używać	N;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
verwendung	zastosowań	verwendung	zastosowanie	N;SG	N;GEN;NEUT;PL
sieg	win	seigen	wina	N;NOM;SG	
sieg	wygraj	seigen	wygraić	N;NOM;SG	V;PFV;IMP;SG;2;FIN;ACT
sieg	wygrać	seigen	wygrać	N;NOM;SG	V;PFV;NFIN;ACT
sieg	sieg	seigen	sieg	N;NOM;SG	PROPN;NOM;MASC;SG
veröffentlichte	zwolnione	veröffentlichen	zwolnić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
veröffentlichte	wydane	veröffentlichen	wydać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
veröffentlichte	wydany	veröffentlichen	wydać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
veröffentlichte	zwolniony	veröffentlichen	zwolnić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
veröffentlichte	wydana	veröffentlichen	wydać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
veröffentlichte	niepublikowanych	veröffentlichen	upublikować	V;IND;SG;3;PST;FIN	ADJ;GEN;MASC;PL
veröffentlichte	wysłany	veröffentlichen	wysłać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
veröffentlichte	opublikowane	veröffentlichen	opublikować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
veröffentlichte	opublikowano	veröffentlichen	opublikować	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
veröffentlichte	zamieszczone	veröffentlichen	zamieścić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
veröffentlichte	opublikowane	veröffentlichen	opublikować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
veröffentlichte	opublikowany	veröffentlichen	opublikować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
veröffentlichte	opublikowano	veröffentlichen	opublikować	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
veröffentlichte	publikacja	veröffentlichen	publikacja	V;IND;SG;3;PST;FIN	N;NOM;FEM;SG
veröffentlichte	publikowane	veröffentlichen	publikować	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelt	rozwijane	entwickeln	rozwijać	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelt	rozwiniętych	entwickeln	rozwinąć	V;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
entwickelt	opracowane	entwickeln	opracować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelt	rozwinięte	entwickeln	rozwinąć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelt	opracowany	entwickeln	opracować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
china	china	china	chiny	PROPN;NOM;MASC;SG	
china	chin	china	chuna	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
china	chiny	china	chiny	PROPN;NOM;MASC;SG	
hohe	wysoka	hoch	wysoki	ADJ;NOM;FEM;PL	
hohe	wysokie	hoch	wysoki	ADJ;NOM;FEM;PL	V;PFV;IND;SG;FIN;ACT
hohe	high	hoch	high	ADJ;NOM;FEM;PL	
hohe	wysoki	hoch	wysoki	ADJ;NOM;FEM;PL	
hohe	wysoko	hoch	wysoko	ADJ;NOM;FEM;PL	ADV
hohe	hohe	hoch	hoh	ADJ;NOM;FEM;PL	
falls	spada	falls	spadać	CONJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
falls	falls	falls	falls	CONJ	N;NOM;MASC;SG
falls	opada	falls	opadać	CONJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
falls	wodospad	falls	wodospad	CONJ	N;NOM;MASC;SG
leicht	łatwo	leicht	łatwo	ADJ	ADV
leicht	light	leicht	light	ADJ	
leicht	światło	leicht	światło	ADJ	N;NOM;NEUT;SG
leicht	światła	leicht	światło	ADJ	N;NOM;NEUT;SG
leicht	łatwy	leicht	łatwy	ADJ	
leicht	łatwe	leicht	łatwy	ADJ	
leicht	łatwo	leicht	łatwo	ADJ	ADV
leicht	easy	leicht	easa	ADJ	
leicht	nieznacznie	leicht	nieznacznie	ADJ	ADV
leicht	lekko	leicht	lekko	ADJ	ADV
leicht	nieco	leicht	nieco	ADJ	ADV
bald	łysy	bald	łysy	ADV	ADJ;NOM;MASC;SG
autoren	pisarzy	autor	pisarz		N;GEN;MASC;PL
autoren	pisarze	autor	pisarz		N;NOM;MASC;PL
autoren	autor	autor	autor		V;IPFV;IND;SG;PST;FIN;ACT
autoren	autora	autor	autor		
autoren	autorka	autor	autorka		N;NOM;FEM;SG
autoren	autorzy	autor	autor		N;NOM;MASC;PL
autoren	autorów	autor	autor		N;GEN;MASC;PL
all	wszystkie	all	wszystek	ADV	DET;NOM;MASC;PL
all	wszystko	all	wszystko	ADV	PRO;NOM;NEUT;SG
all	all	all	all	ADV	
all	wszyscy	all	wszyscy	ADV	PRO;NOM;MASC;PL
tiefe	głębokości	tief	głębokość		N;GEN;FEM;SG
tiefe	głębokość	tief	głębokość		N;NOM;FEM;SG
tiefe	głębokości	tief	głębokość		N;GEN;FEM;SG
tiefe	głęboka	tief	głęboki		ADJ;NOM;FEM;SG
tiefe	głęboki	tief	głęboki		ADJ;NOM;MASC;SG
tiefe	głęboko	tief	głęboko		ADV
tiefe	głębokie	tief	głęboki		ADJ;NOM;NEUT;SG
press	prasa	press	prasa	PROPN	N;NOM;FEM;SG
press	prasie	press	prasa	PROPN	N;DAT;FEM;SG
press	naciśnij	press	naciśnąć	PROPN	V;PFV;IMP;SG;2;FIN;ACT
press	prasy	press	prasa	PROPN	
gattung	rodzaj	gattung	rodzaj	ADJ	N;NOM;MASC;SG
gattung	rodzaju	gattung	rodzaj	ADJ	N;GEN;MASC;SG
gattung	gatunki	gattung	gatunek	ADJ	N;NOM;MASC;PL
gattung	gatunek	gattung	gatunek	ADJ	N;NOM;MASC;SG
allein	sama	allein	sam	ADV	ADJ;NOM;FEM;SG
allein	sam	allein	sam	ADV	ADJ;NOM;MASC;SG
allein	solo	allein	solo	ADV	
bürgermeister	burmistrz	bürgermeister	burmistrz	ADJ	N;NOM;MASC;SG
bürgermeister	burmistrza	bürgermeister	burmistrz	ADJ	N;ACC;MASC;SG
bürgermeister	burmistrzów	bürgermeister	burmistrz	ADJ	N;ACC;MASC;PL
polen	polsce	polen	polska		ADV
polen	polski	polen	polski		ADJ;NOM;MASC;SG
polen	polska	polen	polski		ADJ;NOM;FEM;SG
polen	polacy	polen	polak		N;NOM;MASC;PL
polen	polaków	polen	polak		N;GEN;MASC;PL
link	łącze	link	łączyć	N;SG	
link	link	link	link	N;SG	V;PFV;IND;SG;FIN;ACT
link	ogniwo	link	ogniwo	N;SG	
nord	północ	nord	północ	ADJ	N;NOM;FEM;SG
nord	north	nord	north	ADJ	
nord	nord	nord	nord	ADJ	
bestehen	istnienia	bestehen	istnieć	V;NFIN	N;GEN;NEUT;SG
bestehen	występowanie	bestehen	występowanie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bestehen	istnienie	bestehen	istnienie	V;NFIN	N;NOM;NEUT;SG
zuletzt	ostatnie	zuletzt	ostatni	ADV	ADJ;NOM;NEUT;SG
zuletzt	last	zuletzt	last	ADV	
zuletzt	ostatni	zuletzt	ostatni	ADV	ADJ;NOM;MASC;SG
zuletzt	ostatnia	zuletzt	ostatni	ADV	
verheiratet	zamężna	verheiraten	zamężny	ADJ;V.PTCP	N;NOM;FEM;SG
verheiratet	śr	verheiraten	bro	ADJ;V.PTCP	
ernannt	mianowany	ernennen	mianować	V;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
ernannt	wyznaczony	ernennen	wyznaczyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
ernannt	wyznaczona	ernennen	wyznaczyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ernannt	nominowany	ernennen	nominować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
km	km²	km	kąć	N;NOM;MASC;PL	
entwickelte	rozwijane	entwickeln	rozwijać	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelte	rozwiniętych	entwickeln	rozwinąć	V;IND;SG;3;PST;FIN	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
entwickelte	opracowane	entwickeln	opracować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelte	rozwinięte	entwickeln	rozwinąć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entwickelte	opracowany	entwickeln	opracować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
produktion	wyjście	produktion	wyjście		N;PFV;NOM;NEUT;SG;POS;V.MSDR
produktion	produkcji	produktion	produkcja		N;GEN;FEM;SG
produktion	produkcja	produktion	produkcja		N;NOM;FEM;SG
produktion	wytwarzanie	produktion	wytwarzać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
produktion	produkcja	produktion	produkcja		N;NOM;FEM;SG
herrschaft	dominacji	herrschaft	dominacja	ADJ	N;DAT;FEM;SG
herrschaft	rządy	herrschaft	rząd	ADJ	N;NOM;MASC;PL
herrschaft	panowania	herrschaft	panowanie	ADJ	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
herrschaft	panowanie	herrschaft	panować	ADJ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
herrschaft	dominium	herrschaft	dominium	ADJ	
berg	górski	berg	górski	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
berg	mountain	berg	mountain	PROPN;NOM;MASC;SG	
berg	góra	berg	góra	PROPN;NOM;MASC;SG	
berg	góry	berg	góra	PROPN;NOM;MASC;SG	N;NOM;FEM;PL
berg	berg	berg	berg	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
berg	mount	berg	mount	PROPN;NOM;MASC;SG	
berg	góra	berg	góra	PROPN;NOM;MASC;SG	
berg	wzgórza	berg	wzgórzać	PROPN;NOM;MASC;SG	N;NOM;NEUT;SG
berg	wzgórze	berg	wzgórze	PROPN;NOM;MASC;SG	N;NOM;NEUT;SG
berg	hill	berg	hill	PROPN;NOM;MASC;SG	
alt	alto	alt	alto	ADJ	
alt	alt	alt	alt	ADJ	
alt	stare	alt	stary	ADJ	
alt	old	alt	old	ADJ	
alt	stara	alt	stary	ADJ	
punkt	przedmiot	punken	przedmiot		N;NOM;MASC;SG
punkt	pozycja	punken	pozycja		N;NOM;FEM;SG
punkt	element	punken	element		N;NOM;MASC;SG
punkt	kropka	punken	kropka		N;NOM;FEM;SG
punkt	punkt	punken	punkt		N;NOM;MASC;SG
andreas	andreas	andreas	andreas	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
andreas	andrzej	andreas	andrzej	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
andreas	andrzeja	andreas	andrzej	PROPN;NOM;MASC;SG	
andreas	andrew	andreas	andrew	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
stiftung	darowizny	stiftung	darowizna	N;NOM;FEM;SG	
stiftung	fundacji	stiftung	fundacja	N;NOM;FEM;SG	N;GEN;FEM;SG
stiftung	foundation	stiftung	foundation	N;NOM;FEM;SG	
stiftung	stiftung	stiftung	stiftung	N;NOM;FEM;SG	
aktiv	aktywnie	aktiv	aktywnie	ADJ	ADV
familienname	nazwisko	familiennam	nazwisko	ADJ	N;NOM;NEUT;SG
familienname	nazwiska	familiennam	nazwisko	ADJ	N;NOM;NEUT;PL
gute	dobre	gut	dobry	ADJ;NOM;SG	
gute	dobrze	gut	dobrze	ADJ;NOM;SG	ADV
österreichischen	austrii	österreichisch	austria	ADJ;NOM;MASC;PL	PROPN;GEN;FEM;SG
österreichischen	austriackie	österreichisch	austriacki	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
österreichischen	österreichische	österreichisch	ssterreichischo	ADJ;NOM;MASC;PL	
punkte	kropki	punken	kropki	N;NOM;MASC;PL	N;ACC;FEM;SG
punkte	punktów	punken	punkt	N;NOM;MASC;PL	N;GEN;MASC;PL
welcher	które	welch	który	PRO;NOM;MASC;SG	DET;ACC;MASC;SG
welcher	która	welch	który	PRO;NOM;MASC;SG	DET;NOM;FEM;SG
welcher	który	welch	który	PRO;NOM;MASC;SG	DET;NOM;MASC;SG
gegensatz	kontrastuje	gegensatz	kontrastować	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
gegensatz	sprzeczności	gegensatz	sprzeczność	ADJ	N;GEN;FEM;SG
gegensatz	sprzeczność	gegensatz	sprzeczność	ADJ	N;NOM;FEM;SG
gegensatz	przeciwieństwie	gegensatz	przeciwieństwo	ADJ	N;DAT;NEUT;SG
gegensatz	kontrast	gegensatz	kontrast	ADJ	N;NOM;MASC;SG
minuten	minuty	minuten	minuta	V;NFIN	N;ACC;FEM;PL
minuten	minut	minuten	minuta	V;NFIN	N;GEN;FEM;PL
minuten	min	minuten	mina	V;NFIN	
frühen	wczesna	früh	wczesny	ADJ	
frühen	wcześnie	früh	wcześnie	ADJ	ADV
frühen	wczesne	früh	wczesny	ADJ	
rang	rangi	rang	ranga	N;SG	
diente	serwowane	dienen	serwować	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
historischen	historycznej	historisch	historyczny	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
ähnlich	podobni	ähnlich	podobnie	ADJ	V;IPFV;MASC;IND;PL;PST;FIN;ACT
ähnlich	podobnie	ähnlich	podobnie	ADJ	ADV
ähnlich	analogicznie	ähnlich	analogicznie	ADJ	ADV
finale	finale	final	finał	N;NOM;NEUT;SG	
finale	finale	final	finał	N;NOM;NEUT;SG	
finale	finały	final	finały	N;NOM;NEUT;SG	N;NOM;MASC;PL
finale	ostateczny	final	ostateczny	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
finale	ostateczna	final	ostateczny	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
finale	ostateczne	final	ostateczny	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
finale	końcowe	final	końcowy	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
jeden	każda	jed	każdy	PRO;ACC;INDF;MASC;SG	DET;NOM;FEM;SG
jeden	każdy	jed	każdy	PRO;ACC;INDF;MASC;SG	DET;NOM;MASC;SG
jeden	każda	jed	każdy	PRO;ACC;INDF;MASC;SG	DET;NOM;FEM;SG
jeden	każdy	jed	każdy	PRO;ACC;INDF;MASC;SG	DET;NOM;MASC;SG
jeden	jakikolwiek	jed	jakikolwiek	PRO;ACC;INDF;MASC;SG	DET;NOM;MASC;SG
jeden	dowolny	jed	dowolny	PRO;ACC;INDF;MASC;SG	ADJ;NOM;MASC;SG
jeden	jakiekolwiek	jed	jakiekolwiek	PRO;ACC;INDF;MASC;SG	DET;NOM;MASC;SG
verfahren	proces	verfahren	proces	V;NFIN	N;NOM;MASC;SG
verfahren	procesy	verfahren	proces	V;NFIN	N;NOM;MASC;PL
verfahren	postępowanie	verfahren	postępowanie	V;NFIN	N;NOM;NEUT;SG
verfahren	postępowania	verfahren	postępowanie	V;NFIN	N;NOM;NEUT;SG
verfahren	procedury	verfahren	procedura	V;NFIN	N;ACC;FEM;PL
verfahren	zabiegi	verfahren	zabieg	V;NFIN	N;NOM;MASC;PL
verfahren	metoda	verfahren	metoda	V;NFIN	N;NOM;FEM;SG
verfahren	metody	verfahren	metoda	V;NFIN	N;ACC;FEM;PL
verfahren	postępowanie	verfahren	postępowanie	V;NFIN	N;NOM;NEUT;SG
verfahren	procedura	verfahren	procedur	V;NFIN	N;NOM;FEM;SG
verfahren	procedury	verfahren	procedura	V;NFIN	N;ACC;FEM;PL
tour	zwiedzanie	tour	zwiedzać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tour	wycieczka	tour	wycieczka		N;NOM;FEM;SG
wollen	chcąc	wollen	chcieć	V;IND;PL;3;PRS;FIN	V;IPFV;PRS;V.CVB;ACT
wollen	chcesz	wollen	chcieć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN;ACT
wollen	chce	wollen	chcieć	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ergebnis	zyski	ergebnis	zysk	ADJ	N;NOM;MASC;PL
ergebnis	zarobki	ergebnis	zarobek	ADJ	N;NOM;MASC;PL
ergebnis	zarobków	ergebnis	zarobek	ADJ	N;GEN;MASC;PL
ergebnis	dochody	ergebnis	dochód	ADJ	N;NOM;MASC;PL
ergebnis	rezultat	ergebnis	rezultat	ADJ	N;NOM;MASC;SG
ergebnis	wynik	ergebnis	wynik	ADJ	N;NOM;MASC;SG
ergebnis	rezultat	ergebnis	rezultat	ADJ	N;NOM;MASC;SG
ergebnis	efekt	ergebnis	efekt	ADJ	N;NOM;MASC;SG
ergebnis	wynik	ergebnis	wynik	ADJ	N;NOM;MASC;SG
ergebnis	rezultaty	ergebnis	rezultat	ADJ	N;NOM;MASC;PL
ergebnis	wyniki	ergebnis	wynik	ADJ	N;NOM;MASC;PL
mark	znak	mark	znak	PROPN	N;NOM;MASC;SG
mark	oznacz	mark	oznaczyć	PROPN	V;PFV;IMP;SG;2;FIN;ACT
mark	zaznacz	mark	zaznaczyć	PROPN	V;PFV;IMP;SG;2;FIN;ACT
mark	marka	mark	marka	PROPN	
mark	mark	mark	mark	PROPN	PROPN;NOM;MASC;SG
leitung	dyrektor	leitung	dyrektor	ADJ	N;NOM;MASC;SG
leitung	dyrektora	leitung	dyrektor	ADJ	N;ACC;MASC;SG
leitung	reżyser	leitung	reżyser	ADJ	N;NOM;MASC;SG
leitung	przewodnictwo	leitung	przewodnictwo	ADJ	N;NOM;NEUT;SG
leitung	kierownictwo	leitung	kierownictwo	ADJ	N;NOM;NEUT;SG
leitung	przywództwa	leitung	przywództwo	ADJ	N;GEN;NEUT;SG
leitung	przywódcy	leitung	przywódca	ADJ	N;NOM;MASC;SG
leitung	przywództwo	leitung	przywództwo	ADJ	N;NOM;NEUT;SG
württemberg	wirtembergia	württemberg	wirtembergia	PROPN;NOM;NEUT;SG	
falsch	źle	falsch	źle	ADJ	ADV
falsch	fałsz	falsch	fałsz	ADJ	
artikeln	wyroby	artikeln	wyrób	ADJ	N;NOM;MASC;PL
artikeln	artykułów	artikeln	artykuł	ADJ	N;GEN;MASC;PL
artikeln	artykuły	artikeln	artykuł	ADJ	N;NOM;MASC;PL
weise	mądrze	weis	mądrze	ADJ	
weise	mądry	weis	mądry	ADJ	N;NOM;MASC;SG
weise	mądrze	weis	mądrze	ADJ	
weise	mądra	weis	mądry	ADJ	N;NOM;FEM;SG
weise	mądre	weis	mądry	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
weise	way	weis	wy	ADJ	
weise	sposób	weis	sposób	ADJ	V;IND;PRS;FIN
heiligen	świętych	heilig	święty	ADJ	N;GEN;MASC;PL
heiligen	święci	heilig	święcić	ADJ	V;IPFV;IND;PL;2;PRS;FIN;ACT
heiligen	święty	heilig	święty	ADJ	
heiligen	święta	heilig	święto	ADJ	
heiligen	saint	heilig	saint	ADJ	
heiligen	święty	heilig	święty	ADJ	
heiligen	święte	heilig	święty	ADJ	
heiligen	świętość	heilig	świętość	ADJ	N;NOM;FEM;SG
heiligen	święty	heilig	święty	ADJ	
heiligen	święte	heilig	święty	ADJ	
möglichkeit	możliwość	möglichkeit	możliwość	ADJ	N;ACC;FEM;SG
möglichkeit	okazje	möglichkeit	okazjy	ADJ	N;NOM;FEM;PL
möglichkeit	okazja	möglichkeit	okazja	ADJ	N;NOM;FEM;SG
möglichkeit	opcję	möglichkeit	opcja	ADJ	N;ACC;FEM;SG
möglichkeit	opcja	möglichkeit	opcja	ADJ	N;NOM;FEM;SG
möglichkeit	możliwość	möglichkeit	możliwość	ADJ	N;ACC;FEM;SG
möglichkeit	mozliwosc	möglichkeit	mozliwosc	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
möglichkeit	możliwości	möglichkeit	możliwość	ADJ	N;ACC;FEM;SG
leiter	drabinę	leiter	drabina	ADJ	N;ACC;FEM;SG
leiter	drabiny	leiter	drabina	ADJ	N;ACC;FEM;PL
leiter	drabina	leiter	drabina	ADJ	N;NOM;FEM;SG
leiter	head	leiter	head	ADJ	
leiter	głowę	leiter	głowa	ADJ	N;ACC;FEM;SG
leiter	głowy	leiter	głowa	ADJ	N;ACC;FEM;SG
leiter	glowy	leiter	glowa	ADJ	V;IPFV;IND;SG;FIN;ACT
leiter	głowa	leiter	głowa	ADJ	N;NOM;FEM;SG
leiter	dowódca	leiter	dowódca	ADJ	N;NOM;MASC;SG
leiter	lider	leiter	lider	ADJ	N;NOM;MASC;SG
leiter	przywódca	leiter	przywódca	ADJ	N;NOM;MASC;SG
leiter	leader	leiter	leader	ADJ	
ausgabe	edycje	ausgeben	edycja	N;NOM;FEM;SG	N;NOM;FEM;PL
ausgabe	wydania	ausgeben	wydać	N;NOM;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
ausgabe	wyd	ausgeben	wyd	N;NOM;FEM;SG	
los	los	los	los	ADV	N;NOM;MASC;SG
river	rzeki	river	rzeka	PROPN;NOM;SG	
river	river	river	river	PROPN;NOM;SG	
river	rzeka	river	rzeka	PROPN;NOM;SG	N;NOM;FEM;SG
rennen	wyścigi	rennen	wyścig	V;NFIN	N;NOM;MASC;PL
rennen	ras	rennen	rasa	V;NFIN	N;GEN;MASC;PL
rennen	rasy	rennen	rasa	V;NFIN	N;ACC;FEM;PL
rennen	wyścig	rennen	wyścig	V;NFIN	N;NOM;MASC;SG
rennen	rasy	rennen	rasa	V;NFIN	N;ACC;FEM;PL
rennen	race	rennen	raka	V;NFIN	
rennen	rasa	rennen	rasa	V;NFIN	N;NOM;FEM;SG
rennen	wyścig	rennen	wyścig	V;NFIN	N;NOM;MASC;SG
rennen	racing	rennen	racing	V;NFIN	
rennen	wyścigi	rennen	wyścig	V;NFIN	N;NOM;MASC;PL
rennen	ściganie	rennen	ścigać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
del	del	del	del	PROPN;SG	
union	union	union	union	PROPN;NOM;SG	
union	związek	union	związek	PROPN;NOM;SG	N;NOM;MASC;SG
union	unia	union	unia	PROPN;NOM;SG	
union	unii	union	unia	PROPN;NOM;SG	
japan	japonii	japan	japonia	PROPN;NOM;NEUT;SG	
japan	japonia	japan	japonie	PROPN;NOM;NEUT;SG	
