nikjer	nicaieri	nikjer	nicaieri	ADV	
neill	neill	neiti	nelll	N;NOM;MASC;SG	PROPN
mera	mera	mera	mer	N;NOM;FEM;SG	
mera	rată	mera	rată	N;NOM;FEM;SG	N;INDF;FEM;SG
mera	rata	mera	rată	N;NOM;FEM;SG	N;DEF;FEM;SG
tito	tito	tito	tito	N;NOM;MASC;SG	PROPN
izdelane	fabricat	izdelan	fabrica	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;MASC;SG
izdelane	fabricată	izdelan	fabrica	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;FEM;SG
izmenjavo	schimbul	izmenjava	schimb	N;ACC;FEM;SG	N;DEF;MASC;SG
deseti	zecime	deseti	zecime	ADJ;NOM;MASC;SG	N;INDF;FEM;SG
deseti	tenth	deseti	tenth	ADJ;NOM;MASC;SG	
infrastrukture	infrastructurile	infrastruktura	infrastructurile	N;NOM;FEM;PL	N;DEF;FEM;PL
dim	dim	dim	dim	N;NOM;MASC;SG	
obred	ceremonia	obred	ceremonie	N;NOM;MASC;SG	N;DEF;FEM;SG
obred	ceremonie	obred	ceremonie	N;NOM;MASC;SG	N;INDF;FEM;SG
obred	ritualul	obred	ritual	N;NOM;MASC;SG	N;DEF;MASC;SG
veronika	veronika	veronika	veronika	N;NOM;FEM;SG	N;DEF;FEM;SG
veronika	veronica	veronika	veronică	N;NOM;FEM;SG	N;DEF;FEM;SG
označeno	etichetate	označen	etichetate	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
označeno	etichetată	označen	eticheta	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
označeno	marcată	označen	marca	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
označeno	marcate	označen	marca	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
catherine	caterina	catherin	caterină	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
catherine	catherine	catherin	catherină	PROPN;NOM;FEM;SG	PROPN
catherine	ecaterina	catherin	ecaterină	PROPN;NOM;FEM;SG	N;DEF;FEM;SG
medicinsko	medicală	medicinski	medical	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
medicinsko	medicale	medicinski	medical	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
realna	realistă	realen	realist	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
realna	realiste	realen	realist	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
mejah	frontierele	meja	frontieră	N;ESS;FEM;PL	N;DEF;FEM;PL
mejah	graniţele	meja	granig	N;ESS;FEM;PL	N;DEF;FEM;PL
puščavi	deşertul	puščava	decert	N;DAT;FEM;SG	N;DEF;MASC;SG
zajec	iepurele	zajec	iepure	N;NOM;MASC;SG	N;DEF;MASC;SG
vezan	legată	vezan	lega	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
pripadnost	afiliere	pripadnost	afiliere	N;NOM;FEM;SG	N;INDF;FEM;SG
pripadnost	aparținând	pripadnost	aparține	N;NOM;FEM;SG	V;V.MSDR
zheng	zheng	zheng	zheng	PROPN;NOM;MASC;SG	PROPN
twin	geamăn	twin	geamăn	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
disciplina	disciplina	disciplina	disciplină	N;NOM;FEM;SG	N;DEF;FEM;SG
disciplina	disciplină	disciplina	disciplină	N;NOM;FEM;SG	N;INDF;FEM;SG
soproga	soțul	soprog	soț	N;NOM;FEM;SG	N;DEF;MASC;SG
soproga	sotie	soprog	sotie	N;NOM;FEM;SG	N;INDF;FEM;SG
soproga	soția	soprog	soție	N;NOM;FEM;SG	N;DEF;FEM;SG
soproga	soţia	soprog	soţia	N;NOM;FEM;SG	N;DEF;FEM;SG
soproga	soție	soprog	soție	N;NOM;FEM;SG	N;INDF;FEM;SG
soproga	nevasta	soprog	nevastă	N;NOM;FEM;SG	N;DEF;FEM;SG
dorothy	dorothy	dorothy	dorothy	PROPN;NOM;FEM;SG	PROPN
lars	lars	lars	lars	PROPN;NOM;MASC;SG	PROPN
malta	malta	malta	malta	PROPN;NOM;FEM;SG	PROPN
cona	zonă	cona	zonă	N;NOM;FEM;SG	N;INDF;FEM;SG
cona	zona	cona	zonă	N;NOM;FEM;SG	N;DEF;FEM;SG
zaupanje	încrederea	zaupanje	încredere	N;NOM;NEUT;SG	N;DEF;FEM;SG
zaupanje	incredere	zaupanje	incredere	N;NOM;NEUT;SG	N;INDF;FEM;SG
zaupanje	încredere	zaupanje	încredere	N;NOM;NEUT;SG	N;INDF;FEM;SG
zaupanje	incredere	zaupanje	incredere	N;NOM;NEUT;SG	N;INDF;FEM;SG
zaupanje	încredere	zaupanje	încredere	N;NOM;NEUT;SG	N;INDF;FEM;SG
široki	larg	širok	larg	ADJ;NOM;MASC;PL	ADV
široki	largă	širok	larg	ADJ;NOM;MASC;PL	ADJ;INDF;FEM;SG
prejeti	primite	prejeti	primit	V;PFV;NFIN	ADJ;INDF;FEM;PL
prejeti	primită	prejeti	primi	V;PFV;NFIN	ADJ;INDF;FEM;SG
izginila	dispar	izginiti	dispărea	V;PFV;FEM;SG;V.PTCP	V;IND;PL;3;PRS;FIN
primerjavo	comparația	primerjava	comparație	N;ACC;FEM;SG	N;DEF;FEM;SG
primerjavo	comparație	primerjava	comparație	N;ACC;FEM;SG	N;INDF;FEM;SG
primerjavo	comparatie	primerjava	comparatie	N;ACC;FEM;SG	N;INDF;FEM;SG
primerjavo	comparaţie	primerjava	comparaţie	N;ACC;FEM;SG	N;INDF;FEM;SG
primerjavo	compararea	primerjava	comparare	N;ACC;FEM;SG	N;DEF;FEM;SG
primerjavo	compararea	primerjava	comparare	N;ACC;FEM;SG	N;DEF;FEM;SG
primerjavo	comparând	primerjava	compara	N;ACC;FEM;SG	V;V.MSDR
diska	discul	disk	disc	N;NOM;MASC;SG	N;DEF;MASC;SG
garcia	garcia	garcia	garcia	N;NOM;MASC;SG	PROPN
haas	haas	haas	haas	PROPN;NOM;MASC;SG	PROPN
vrhovi	peaks	vrh	peaks	N;NOM;MASC;PL	PROPN
testiranje	testare	testiranje	testare	N;NOM;NEUT;SG	N;INDF;FEM;SG
testiranje	testarea	testiranje	testare	N;NOM;NEUT;SG	N;DEF;FEM;SG
selena	selena	selen	selena	N;NOM;FEM;SG	N;DEF;FEM;SG
navdušen	impresionată	navdušen	impresiona	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
navdušen	încântată	navdušen	încânta	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
navdušen	încântată	navdušen	încânta	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
nakup	cumpărare	nakup	cumpărare	N;NOM;MASC;SG	N;INDF;FEM;SG
nakup	achiziție	nakup	achiziție	N;NOM;MASC;SG	N;INDF;FEM;SG
nakup	cumpără	nakup	cumpăra	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
nakup	cumpara	nakup	cumpară	N;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
nakup	cumpăr	nakup	cumpăr	N;NOM;MASC;SG	V;IND;SG;1;PRS;FIN
nakup	cumpăra	nakup	cumpăra	N;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
nakup	cumparare	nakup	cumparare	N;NOM;MASC;SG	N;INDF;FEM;SG
nakup	cumpăr	nakup	cumpăr	N;NOM;MASC;SG	V;IND;SG;1;PRS;FIN
nakup	cumpărare	nakup	cumpărare	N;NOM;MASC;SG	N;INDF;FEM;SG
bishop	episcop	bishop	episcop		N;INDF;MASC;SG
bishop	bishop	bishop	bishop		N;INDF;MASC;SG
bishop	episcopul	bishop	episcop		N;DEF;MASC;SG
brauchitsch	brauchitsch	brauchitsch	brauchitsch	N;NOM;MASC;SG	ADV
modrosti	înțelepciune	modrost	înțelepciune	N;GEN;FEM;PL	N;INDF;FEM;SG
modrosti	intelepciune	modrost	intelepciune	N;GEN;FEM;PL	N;INDF;FEM;SG
nacional	nacional	nacionati	nacional	PROPN;NOM;MASC;SG	PROPN
cepivo	vaccinuri	cepiv	vaccin	N;ACC;FEM;SG	N;INDF;FEM;PL
cepivo	vaccinul	cepiv	vaccin	N;ACC;FEM;SG	N;DEF;MASC;SG
ozračje	atmosferă	ozračje	atmosferă	N;NOM;NEUT;SG	N;INDF;FEM;SG
ozračje	atmosfera	ozračje	atmosferă	N;NOM;NEUT;SG	N;DEF;FEM;SG
curtis	curtis	curtis	curtis	PROPN;NOM;MASC;SG	PROPN
hladno	frig	hladen	frig	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
hladno	reci	hladen	rece	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
hladno	rece	hladen	rece	ADJ;NOM;NEUT;SG	ADV
sls	sls	sls	sls	PROPN;NOM;MASC;SG	N;INDF;MASC
prvenec	debutul	prvenec	debut	N;NOM;MASC;SG	N;DEF;MASC;SG
čebele	albinele	čebela	albină	N;NOM;FEM;PL	N;DEF;FEM;PL
čebele	albinelor	čebela	albină	N;NOM;FEM;PL	N;DEF;FEM;PL
pruski	prusac	pruski	prusac	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
encimov	enzimele	encimov	enzimă	N;GEN;MASC;PL	N;DEF;FEM;PL
sužnji	sclavii	sužnja	sclavie	N;NOM;MASC;PL	N;DEF;MASC;PL
ravnotežje	balanta	ravnotežje	balantă	N;NOM;NEUT;SG	N;DEF;FEM;SG
ravnotežje	soldul	ravnotežje	sold	N;NOM;NEUT;SG	N;DEF;MASC;SG
desetletij	decade	desetletje	decade	N;GEN;NEUT;PL	
jamie	jamie	jamia	jamie	N;NOM;MASC;SG	N;INDF;FEM;SG
baranja	baranja	baranje	baranja	N;NOM;NEUT;SG	N;DEF;FEM;SG
spore	sporii	spora	sporie	N;NOM;FEM;PL	N;DEF;MASC;PL
spore	spori	spora	spori	N;NOM;FEM;PL	
spore	disputele	spora	dispută	N;NOM;FEM;PL	N;DEF;FEM;PL
spore	litigiile	spora	litigiu	N;NOM;FEM;PL	N;DEF;FEM;PL
minuto	minutul	minuta	minut	N;ACC;FEM;SG	N;DEF;MASC;SG
pojasnjuje	explică	pojasnjevati	explica	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
pastor	pastorul	pastor	pastor	N;NOM;MASC;SG	N;DEF;MASC;SG
pastor	pastore	pastor	pastor	N;NOM;MASC;SG	
ust	gură	usta	gură	N;GEN;NEUT;PL	N;INDF;FEM;SG
ust	gura	usta	gură	N;GEN;NEUT;PL	N;DEF;FEM;SG
ust	gurii	usta	gură	N;GEN;NEUT;PL	N;DEF;FEM;SG
ust	gurile	usta	gură	N;GEN;NEUT;PL	N;DEF;FEM;PL
ponatis	retipărire	ponatis	retipărire	N;NOM;MASC;SG	N;INDF;FEM;SG
makarova	makarova	makarov	makarova	N;NOM;FEM;SG	N;DEF;FEM;SG
telefon	telefonul	telefon	telefon	N;NOM;MASC;SG	N;DEF;MASC;SG
razmnoževanje	multiplicare	razmnoževanje	multiplicare	N;NOM;NEUT;SG	N;INDF;FEM;SG
razmnoževanje	reproducere	razmnoževanje	reproducere	N;NOM;NEUT;SG	N;INDF;FEM;SG
razmnoževanje	reproducerea	razmnoževanje	reproducere	N;NOM;NEUT;SG	N;DEF;FEM;SG
pojasnil	explicate	pojasniti	explica	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
pojasnil	explicat	pojasniti	explica	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
pojasnil	explicată	pojasniti	explica	V;PFV;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
priznan	recunoscute	priznan	recunoscut	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
priznan	recunoscută	priznan	recunoaște	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
priznan	recunoscute	priznan	recunoscut	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
priznan	recunoscută	priznan	recunoaște	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
urbana	urbane	urban	urban	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
urbana	urbană	urban	urban	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
lah	lah	lahe	lah	PROPN;NOM;MASC;SG	
kovanci	monedele	kovanec	monede	N;NOM;MASC;PL	N;DEF;FEM;PL
kovanci	moneda	kovanec	moneda	N;NOM;MASC;PL	N;DEF;FEM;SG
kovanci	monedă	kovanec	monedă	N;NOM;MASC;PL	N;INDF;FEM;SG
mrkos	mrkos	mrkos	mrkos	N;NOM;MASC;SG	
aleksejevič	alexeevici	aleksejevič	alexeevic	N;NOM;MASC;SG	
možgani	brain	možgani	brain	N;NOM;MASC;PL	N;INDF;MASC;SG
možgani	creier	možgani	creier	N;NOM;MASC;PL	N;INDF;MASC;SG
možgani	creierul	možgani	creier	N;NOM;MASC;PL	N;DEF;MASC;SG
možgani	creier	možgani	creier	N;NOM;MASC;PL	N;INDF;MASC;SG
marcello	marcello	marceli	marcello	N;NOM;MASC;SG	PROPN
kontrole	controalele	kontrola	control	N;NOM;FEM;PL	N;DEF;FEM;PL
prazen	gol	prazen	gol	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
prazen	goale	prazen	gol	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
prazen	goală	prazen	gol	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
prazen	goala	prazen	gol	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
usposabljanja	antrenamente	usposabljanje	antrenament	N;GEN;NEUT;SG	N;INDF;FEM;PL
usposabljanja	pregătire	usposabljanje	pregătire	N;GEN;NEUT;SG	N;INDF;FEM;SG
usposabljanja	formare	usposabljanje	formare	N;GEN;NEUT;SG	N;INDF;FEM;SG
foster	foster	foster	fost	N;NOM;MASC;SG	PROPN
organizirana	organizată	organiziran	organizat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
organizirana	organizate	organiziran	organizat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
organizirana	organizată	organiziran	organizat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
organizirana	organizate	organiziran	organizat	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
turnbull	turnbull	turnbull	turnbull	N;NOM;MASC;SG	N;INDF;MASC;SG
dean	decan	dean	decan	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
dean	dean	dean	dean	PROPN;NOM;MASC;SG	PROPN
junaki	heroes	junak	heroes	N;NOM;MASC;PL	N;INDF;MASC;SG
junaki	eroilor	junak	erou	N;NOM;MASC;PL	N;DEF;MASC;PL
junaki	eroii	junak	erou	N;NOM;MASC;PL	N;DEF;MASC;PL
premikanje	mutarea	premikanje	mutare	N;NOM;NEUT;SG	N;DEF;FEM;SG
premikanje	mișcarea	premikanje	mișcare	N;NOM;NEUT;SG	N;DEF;FEM;SG
premikanje	miscarea	premikanje	miscare	N;NOM;NEUT;SG	N;DEF;FEM;SG
premikanje	mişcare	premikanje	mişcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
premikanje	miscare	premikanje	miscare	N;NOM;NEUT;SG	N;INDF;FEM;SG
premikanje	mişcarea	premikanje	mincare	N;NOM;NEUT;SG	N;DEF;FEM;SG
premikanje	mișcare	premikanje	mișcare	N;NOM;NEUT;SG	N;INDF;FEM;SG
vreden	worth	vreden	worth	ADJ;NOM;INDF;MASC;SG	PROPN
ujetništvu	captivi	ujetništvo	captiv	N;DAT;NEUT;SG	ADJ;INDF;MASC;PL
ujetništvu	captive	ujetništvo	captiv	N;DAT;NEUT;SG	ADJ;INDF;FEM;PL
ujetništvu	captivă	ujetništvo	captivă	N;DAT;NEUT;SG	ADJ;INDF;FEM;SG
ujetništvu	captiv	ujetništvo	captiv	N;DAT;NEUT;SG	ADJ;INDF;MASC;SG
ujetništvu	captivitate	ujetništvo	captivitate	N;DAT;NEUT;SG	N;INDF;FEM;SG
povabilo	invita	povabilo	invita	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
povabilo	invită	povabilo	invita	N;NOM;NEUT;SG	V;IND;SG;3;PST;FIN
povabilo	invitație	povabilo	invitație	N;NOM;NEUT;SG	N;INDF;FEM;SG
povabilo	invitatie	povabilo	invitatie	N;NOM;NEUT;SG	N;INDF;FEM;SG
povabilo	invitație	povabilo	invitație	N;NOM;NEUT;SG	N;INDF;FEM;SG
protokol	protocolul	protokol	protocol	N;NOM;MASC;SG	N;DEF;MASC;SG
protipapež	antipapa	protipapež	antipapă	N;NOM;MASC;SG	N;DEF;MASC;SG
prepovedi	interdicții	prepoved	interdicție	N;NOM;FEM;SG	N;INDF;FEM;PL
prepovedi	interzicere	prepoved	interzicere	N;NOM;FEM;SG	N;INDF;FEM;SG
prepovedi	interdicție	prepoved	interdicție	N;NOM;FEM;SG	N;INDF;FEM;SG
nizek	scăzută	nizek	scăzut	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;SG
nizek	low	nizek	low	ADJ;NOM;INDF;MASC;SG	
kronanje	încoronare	kronanje	încoronare	N;NOM;NEUT;SG	N;INDF;FEM;SG
kronanje	încoronarea	kronanje	încoronare	N;NOM;NEUT;SG	N;DEF;FEM;SG
kronanje	încoronarea	kronanje	încoronare	N;NOM;NEUT;SG	N;DEF;FEM;SG
žogo	ball	žoga	ball	N;ACC;FEM;SG	PROPN
žogo	minge	žoga	minge	N;ACC;FEM;SG	N;INDF;FEM;SG
žogo	mingea	žoga	minge	N;ACC;FEM;SG	N;DEF;FEM;SG
žogo	bilă	žoga	bilă	N;ACC;FEM;SG	N;INDF;FEM;SG
žogo	bila	žoga	bilă	N;ACC;FEM;SG	N;DEF;FEM;SG
hodi	mersul	hoditi	mers	V;IPFV;IND;SG;3;PRS;FIN	N;DEF;MASC;SG
hodi	plimbare	hoditi	plimbare	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
hodi	walk	hoditi	walk	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
pisatelji	scriitorii	pisatelj	scriitor	N;NOM;MASC;PL	N;DEF;MASC;PL
pisatelji	scriitorilor	pisatelj	scriitor	N;NOM;MASC;PL	N;DEF;MASC;PL
pel	sang	peti	sang	V;IPFV;MASC;SG;V.PTCP	
pel	cântat	peti	cânta	V;IPFV;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
hčerki	fiice	hčerka	fi	N;NOM;FEM;DU	N;INDF;FEM;PL
hčerki	fiicele	hčerka	fiice	N;NOM;FEM;DU	N;DEF;FEM;PL
duhovne	spirituală	duhoven	spiritual	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
duhovne	spiritual	duhoven	spiritual	ADJ;NOM;FEM;PL	ADJ;INDF;MASC;SG
duhovne	spirituala	duhoven	spiritual	ADJ;NOM;FEM;PL	ADJ;DEF;FEM;SG
romain	romain	romain	romain	N;NOM;MASC;SG	PROPN
temna	dark	temen	dark	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
temna	întuneric	temen	întuneric	ADJ;NOM;FEM;SG	ADV
temna	intuneric	temen	intuneric	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
hollywood	hollywood	hollywood	hollywood	N;NOM;MASC;SG	PROPN
kentucky	kentucky	kentucky	kentucky	N;NOM;MASC;SG	PROPN
lepi	frumoasă	lep	frumos	ADJ;NOM;MASC;PL	ADJ;INDF;FEM;SG
lepi	frumos	lep	frumos	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
lepi	frumoasa	lep	frumos	ADJ;NOM;MASC;PL	ADJ;DEF;FEM;SG
chiron	chiron	chiron	chiron	N;NOM;MASC;SG	PROPN
sonata	sonata	sonata	sonată	N;NOM;FEM;SG	N;DEF;FEM;SG
zaposlene	angajații	zaposlen	angajație	ADJ;NOM;FEM;PL;V.PTCP	N;DEF;MASC;PL
zaposlene	angajați	zaposlen	angaja	ADJ;NOM;FEM;PL;V.PTCP	V;IND;PL;2;IPFV;FIN
istván	istván	istvcen	istván	N;NOM;MASC;SG	PROPN
jelen	cerbi	jelen	cerb	N;NOM;MASC;SG	N;INDF;MASC;PL
jelen	căprioare	jelen	căprioară	N;NOM;MASC;SG	N;INDF;FEM;PL
jelen	căprioară	jelen	căprioară	N;NOM;MASC;SG	N;INDF;FEM;SG
houston	houston	houston	houston	PROPN;NOM;MASC;SG	PROPN
sullivan	sullivan	sullivan	sullivan	N;NOM;MASC;SG	PROPN
centralno	centrala	centralno	centrală	ADJ;NOM;NEUT;SG	ADJ;DEF;FEM;SG
centralno	centrale	centralno	centrală	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
centralno	centrală	centralno	central	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
ohrani	păstrați	ohran	păstra	V;PFV;IND;SG;3;PRS;FIN	V;IND;PL;2;IPFV;FIN
sanj	visele	sanja	vise	N;GEN;FEM;PL	N;DEF;FEM;PL
sanj	dreams	sanja	dreams	N;GEN;FEM;PL	N;INDF;MASC;SG
michaela	michaela	michael	michaelă	PROPN;ANIM;ACC;MASC;SG	N;DEF;FEM;SG
farra	farra	farer	farră	N;NOM;MASC;SG	
antibiotiki	antibioticele	antibiotika	antibiotic	N;NOM;MASC;PL	N;DEF;FEM;PL
leseno	lemn	lesen	lemn	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
leseno	lemnul	lesen	lemn	ADJ;NOM;NEUT;SG	N;DEF;MASC;SG
leseno	wood	lesen	wood	ADJ;NOM;NEUT;SG	PROPN
leseno	lemne	lesen	lemn	ADJ;NOM;NEUT;SG	N;INDF;FEM;PL
gene	genă	gen	genă	N;NOM;MASC;PL	N;INDF;FEM;SG
gene	gena	gen	genă	N;NOM;MASC;PL	N;DEF;FEM;SG
trupa	carcasă	trup	carcasă	N;NOM;MASC;SG	N;INDF;FEM;SG
trupa	trunchiul	trup	trunchi	N;NOM;MASC;SG	N;DEF;MASC;SG
trupa	trunchiului	trup	trunchi	N;NOM;MASC;SG	N;DEF;MASC;SG
označeni	etichetat	označen	eticheta	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
označeni	etichetată	označen	eticheta	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
označeni	marcată	označen	marca	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
označeni	marcat	označen	marca	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
sporno	litigioase	sporen	litigios	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
sporno	contestată	sporen	contesta	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
sporno	controversate	sporen	controversat	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
sporno	controversată	sporen	controversat	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
subjekt	subiectul	subjekt	subiect	N;NOM;MASC;SG	N;DEF;MASC;SG
subjekt	entitate	subjekt	entitate	N;NOM;MASC;SG	N;INDF;FEM;SG
subjekt	entitatea	subjekt	entitate	N;NOM;MASC;SG	N;DEF;FEM;SG
apr	apr	apr	apr	N;NOM;MASC;SG	
leslie	leslie	leslet	leslie	PROPN;NOM;MASC;SG	PROPN
kuga	ciumă	kuga	ciumă	N;NOM;FEM;SG	N;INDF;FEM;SG
kuga	ciuma	kuga	ciumă	N;NOM;FEM;SG	N;DEF;FEM;SG
kuga	plagă	kuga	plagă	N;NOM;FEM;SG	N;INDF;FEM;SG
žile	venele	žila	venă	N;NOM;FEM;PL	N;DEF;FEM;PL
daljnogled	binoclul	daljnogled	binocl	N;NOM;MASC;SG	N;DEF;MASC;SG
daljnogled	telescopul	daljnogled	telescop	N;NOM;MASC;SG	N;DEF;MASC;SG
specifični	specific	specifičen	specific	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
specifični	specifică	specifičen	specifica	ADJ;NOM;MASC;PL	V;IND;SG;3;PST;FIN
rane	rana	ran	rană	N;NOM;FEM;PL	N;DEF;FEM;SG
rane	rană	ran	rană	N;NOM;FEM;PL	N;INDF;FEM;SG
rane	rani	ran	rană	N;NOM;FEM;PL	
rane	rănile	ran	rană	N;NOM;FEM;PL	N;DEF;FEM;PL
trdne	solid	trden	solid	ADJ;NOM;FEM;PL	ADJ;INDF;MASC;SG
trdne	solidă	trden	solid	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
profesionalno	profesional	profesionalen	profesional	ADV	ADJ;INDF;MASC;SG
profesionalno	profesională	profesionalen	profesional	ADV	ADJ;INDF;FEM;SG
profesionalno	profesionale	profesionalen	profesional	ADV	ADJ;INDF;FEM;PL
profesionalno	profesionistă	profesionalen	profesionist	ADV	ADJ;INDF;FEM;SG
profesionalno	profesionist	profesionalen	profesionist	ADV	ADJ;INDF;MASC;SG
profesionalno	profesional	profesionalen	profesional	ADV	ADJ;INDF;MASC;SG
branilec	apărătorul	branilec	apărător	N;NOM;MASC;SG	N;DEF;MASC;SG
valentina	valentina	valentina	valentina	N;NOM;MASC;SG	N;DEF;FEM;SG
švico	elvetia	švica	elvetia	N;ACC;FEM;SG	N;DEF;FEM;SG
švico	elveţia	švica	elveţia	N;ACC;FEM;SG	PROPN
švico	elveția	švica	elveția	N;ACC;FEM;SG	PROPN
plesni	mucegai	plesen	mucegai	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
plesni	mucegai	plesen	mucegai	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
obrti	meserii	obrt	meser	N;NOM;FEM;SG	N;INDF;FEM;PL
akt	actul	akt	act	N;NOM;MASC;SG	N;DEF;MASC;SG
akt	acționează	akt	acționa	N;NOM;MASC;SG	V;IND;3;PRS;FIN
spremljanje	monitorizarea	spremljanje	monitorizare	N;NOM;NEUT;SG	N;DEF;FEM;SG
spremljanje	monitorizare	spremljanje	monitorizare	N;NOM;NEUT;SG	N;INDF;FEM;SG
spremljanje	monitoriza	spremljanje	monitoriza	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
spremljanje	monitorul	spremljanje	monitor	N;NOM;NEUT;SG	N;DEF;MASC;SG
spremljanje	monitorizează	spremljanje	monitoriza	N;NOM;NEUT;SG	V;IND;3;PRS;FIN
demokracija	democrație	demokracija	democrație	N;NOM;FEM;SG	N;INDF;FEM;SG
demokracija	democratie	demokracija	democratie	N;NOM;FEM;SG	N;INDF;FEM;SG
demokracija	democrația	demokracija	democrație	N;NOM;FEM;SG	N;DEF;FEM;SG
wang	wang	wang	wang	PROPN;NOM;MASC;SG	PROPN
leipzig	leipzig	leipzig	leipzig	PROPN;NOM;MASC;SG	PROPN
stefano	stefano	stefan	stefano	PROPN;NOM;MASC;SG	PROPN
dežja	ploaie	dež	ploaie	N;GEN;MASC;SG	N;INDF;FEM;SG
dežja	plouă	dež	ploua	N;GEN;MASC;SG	V;IND;SG;3;PRS;FIN
dežja	ploi	dež	ploaie	N;GEN;MASC;SG	N;INDF;FEM;PL
dežja	rain	dež	rain	N;GEN;MASC;SG	
okrogle	rotund	okrogel	rotund	ADJ;NOM;FEM;PL	ADJ;INDF;MASC;SG
okrogle	rundă	okrogel	rund	ADJ;NOM;FEM;PL	N;INDF;FEM;SG
okrogle	rotundă	okrogel	rotund	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
okrogle	runda	okrogel	runda	ADJ;NOM;FEM;PL	N;DEF;FEM;SG
