van	from	van	from	ADP	
opstand	isyan	opstand	isyan	N;MASC+FEM;SG	
opstand	isyanı	opstand	isyan	N;MASC+FEM;SG	
opstand	isyan	opstand	isyan	N;MASC+FEM;SG	
opstand	isyanı	opstand	isyan	N;MASC+FEM;SG	
collectie	koleksiyon	collectie	koleksiyon	N;MASC+FEM;SG	
collectie	toplama	collectie	toplama	N;MASC+FEM;SG	
persoonlijk	şahsi	persoonlijk	şahsi	ADJ	
persoonlijk	kişisel	persoonlijk	kişisel	ADJ	
persoonlijk	şahsen	persoonlijk	şahsen	ADJ	
herman	herman	herman	herman	N;MASC+FEM;SG	
terrein	arazi	terrein	arazi	N;NEUT;SG	
moskou	moskova	moskou	moskova	PROPN;NEUT;SG	PROPN;NOM;SG;3
blue	mavi	blue	mavi	N;MASC+FEM;SG	
afgeleid	türev	afleiden	türev	V;V.PTCP	
gebleven	kaldım	blijven	kal	V;V.PTCP	V;PFV;IND;SG;1;POS;PST
gebleven	kaldı	blijven	kal	V;V.PTCP	V;PFV;IND;SG;3;POS;PST
karakter	karakter	karakter	karak	N;NEUT;SG	
albums	albüm	album	albüm	N;PL	
energie	enerji	energie	enerji	N;MASC+FEM;SG	
energie	enerjisi	energie	enerji	N;MASC+FEM;SG	
vriendelijke	dostça	vriendelijk	dostça	ADJ	
vriendelijke	dost	vriendelijk	dost	ADJ	
gebeurt	olur	gebeuren	ol	V;SG;PRS;FIN	V;IPFV;IND;SG;3;POS
eigendom	mülk	eigendom	mülk	N;NEUT;SG	
eigendom	özellik	eigendom	özellik	N;NEUT;SG	
eigendom	ait	eigendom	ait	N;NEUT;SG	
williams	williams	william	williams	N;PL	PROPN;NOM;SG;3
friesland	friesland	friesland	friesland	N;NEUT;SG	
bedoeling	niyet	bedoeling	niyet	N;MASC+FEM;SG	
gouverneur	vali	gouverneur	vali	N;MASC+FEM;SG	
item	ürün	item	ürün	N;NEUT;SG	
item	öğe	item	öğe	N;NEUT;SG	
kapel	chapel	kapel	chapel	N;MASC+FEM;SG	PROPN;NOM;SG;3
objecten	nesne	object	nesne	N;PL	
inclusief	dâhil	inclusief	dâhil	ADJ	
inclusief	dahil	inclusief	dahil	ADJ	
inclusief	dahil	inclusief	dahil	ADJ	
inclusief	içerir	inclusief	içeri	ADJ	
inclusief	dahil	inclusief	dahil	ADJ	
omstandigheden	koşul	omstandigheid	koşul	N;PL	
regel	kural	regel	kural	N;MASC+FEM;SG	
prima	iyi	prima	iyi	ADJ	
stof	toz	stof	toz	N;MASC+FEM;SG	
stof	kumaş	stof	kumaş	N;MASC+FEM;SG	
israël	israil	israël	israil	PROPN;NEUT;SG	PROPN;NOM;SG;3
noorwegen	norveç	noorwegen	norveç	PROPN;NEUT;SG	
oostenrijkse	avusturyalı	oostenrijks	avusturyalı	ADJ	PROPN;NOM;SG;3
bob	bob	bob	bob	N;MASC+FEM;SG	
beelden	görseller	beeld	görsel	N;PL	V;PFV;PL;3;POS;PRS
henri	henri	henri	henri	N;MASC+FEM;SG	
twaalf	twelve	twaalf	twelve	NUM	
twaalf	oniki	twaalf	oniki	NUM	
münchen	münchen	münchen	münchen	PROPN;NEUT;SG	PROPN;NOM;SG;3
münchen	münih	münchen	münih	PROPN;NEUT;SG	PROPN;NOM;SG;3
dank	teşekkür	danken	teşekkür	V;SG;PRS;FIN	N;NOM;SG;3
secretaris	sekreter	secretaris	sekreter	N;MASC+FEM;SG	
secretaris	bakan	secretaris	bak	N;MASC+FEM;SG	
portugal	portekiz	portugal	portekiz	PROPN;NEUT;SG	PROPN;NOM;SG;3
zoek	ara	zoek	ara	ADJ	
zoek	arayın	zoek	ara	ADJ	V;PFV;IMP;PL;2;POS;PRS
zoek	arama	zoek	ara	ADJ	
zoek	bulmak	zoek	bul	ADJ	V;PFV;NOM;IND;POS;PRS;V.MSDR
zoek	bulun	zoek	bul	ADJ	V;PFV;IMP;PL;2;POS;PRS
zoek	bul	zoek	bul	ADJ	V;PFV;IMP;SG;2;POS;PRS
grieks	yunanlı	grieks	yunanlı	ADJ	
grieks	yunan	grieks	yunan	ADJ	
grieks	yunanca	grieks	yunanca	ADJ	V;PFV;IND;POS;PRS;PASS
nacht	geceler	nacht	gece	N;MASC+FEM;SG	N;NOM;PL;3
nacht	night	nacht	night	N;MASC+FEM;SG	
toestemming	yetki	toestemming	yetki	N;MASC+FEM;SG	
toestemming	rıza	toestemming	rız	N;MASC+FEM;SG	
toestemming	izni	toestemming	izin	N;MASC+FEM;SG	
toestemming	izin	toestemming	izin	N;MASC+FEM;SG	
duitsers	alman	duitser	al	N;PL	
duitsers	almanlar	duitser	al	N;PL	ADJ;NOM;PL;3
duitsers	almanları	duitser	al	N;PL	ADJ;ACC;PL;3
conflict	çatışmalar	conflict	çatış	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
conflict	ihtilaf	conflict	ihtilaf	N;NEUT;SG	
conflict	çekişme	conflict	çekiş	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
conflict	çatışma	conflict	çatış	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
conflict	çelişki	conflict	çelişki	N;NEUT;SG	
natuur	tabiat	natuur	tabiat	N;MASC+FEM;SG	
natuur	doğa	natuur	doğa	N;MASC+FEM;SG	
vrede	huzur	vrede	huzur	N;MASC+FEM;SG	
vrede	barış	vrede	barış	N;MASC+FEM;SG	
militair	askeriye	militair	askeri	ADJ	N;DAT;SG;3
militair	ordu	militair	ordu	ADJ	
militair	asker	militair	asker	ADJ	
militair	askerlik	militair	askerlik	ADJ	N;NOM;SG;3
militair	askeri	militair	askeri	ADJ	
spreken	konuşan	spreken	konuş	V;NFIN	
spreken	konuş	spreken	konuş	V;NFIN	
chris	chris	chris	chris	N;MASC+FEM;SG	
vlucht	uçuşlar	vlucht	uçuş	N;MASC+FEM;SG	N;NOM;PL;3
vlucht	uçuş	vlucht	uçuş	N;MASC+FEM;SG	
vlucht	uçuş	vlucht	uçuş	N;MASC+FEM;SG	
poging	teşebbüs	poging	teşebbüs	N;MASC+FEM;SG	
toevoegen	ekleme	toevoegen	ekle	V;NFIN	
toevoegen	ekle	toevoegen	ekil	V;NFIN	
toevoegen	ekleme	toevoegen	ekle	V;NFIN	
veld	field	veld	field	N;NEUT;SG	
veld	tarla	veld	tarla	N;NEUT;SG	
veld	alan	veld	al	N;NEUT;SG	V;PFV;IND;POS;PRS;V.PTCP
veld	saha	veld	saha	N;NEUT;SG	
mogelijke	muhtemel	mogelijk	muhtemel	ADJ	
mogelijke	mümkün	mogelijk	mümkün	ADJ	
mogelijke	olası	mogelijk	olası	ADJ	
tijden	kez	tijd	kez	N;PL	N;NOM;SG;3
tijden	times	tijd	times	N;PL	
zijde	ipek	zijde	ipek	N;MASC+FEM;SG	
zijde	taraf	zijde	taraf	N;MASC+FEM;SG	
zijde	yan	zijde	yan	N;MASC+FEM;SG	
zijde	side	zijde	sid	N;MASC+FEM;SG	
zijde	yana	zijde	yan	N;MASC+FEM;SG	
zijde	ipek	zijde	ipek	N;MASC+FEM;SG	
kwaliteit	kaliteli	kwaliteit	kaliteli	N;MASC+FEM;SG	
kwaliteit	kalite	kwaliteit	kalite	N;MASC+FEM;SG	
biedt	teklifler	bieden	teklif	V;SG;PRS;FIN	N;NOM;PL;3
biedt	teklifleri	bieden	teklif	V;SG;PRS;FIN	N;NOM;PL;3
biedt	teklif	bieden	teklif	V;SG;PRS;FIN	N;NOM;SG;3
uitgave	baskı	uitgave	baskı	N;MASC+FEM;SG	
uitgave	baskılar	uitgave	baskı	N;MASC+FEM;SG	N;NOM;PL;3
uitvoering	uygulama	uitvoering	uygulama	N;MASC+FEM;SG	
uitvoering	uygulanması	uitvoering	uygula	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
uitvoering	infaz	uitvoering	infaz	N;MASC+FEM;SG	
uitvoering	idam	uitvoering	idam	N;MASC+FEM;SG	
schilder	ressam	schilder	ressam	N;MASC+FEM;SG	
economie	ekonomi	economie	ekonomi	N;MASC+FEM;SG	
economie	ekonomik	economie	ekonomik	N;MASC+FEM;SG	ADJ
economie	ekonomi	economie	ekonomi	N;MASC+FEM;SG	
ziekte	hastalıklar	ziekte	hastalık	N;MASC+FEM;SG	N;NOM;PL;3
gemeentelijke	belediye	gemeentelijk	beledi	ADJ	
kunstenaar	ressam	kunstenaar	ressam	N;MASC+FEM;SG	
kunstenaar	sanatçı	kunstenaar	sanatçı	N;MASC+FEM;SG	
kunstenaar	artist	kunstenaar	artist	N;MASC+FEM;SG	
pro	pro	pro	pro	N;MASC+FEM;SG	
pro	profesyonel	pro	profesyonel	N;MASC+FEM;SG	
hall	hall	hall	hall	N;MASC+FEM;SG	
uitspraak	hüküm	uitspraak	hüküm	N;MASC+FEM;SG	
uitspraak	iktidardaki	uitspraak	iktidardaki	N;MASC+FEM;SG	
uitspraak	iktidar	uitspraak	iktidar	N;MASC+FEM;SG	
haarlem	haarlem	haarlem	haarlem	PROPN;NEUT;SG	PROPN;NOM;SG;3
eenheid	birlik	eenheid	birlik	N;MASC+FEM;SG	
eenheid	birlik	eenheid	birlik	N;MASC+FEM;SG	
eenheid	birim	eenheid	birim	N;MASC+FEM;SG	
eenheid	ünite	eenheid	ünite	N;MASC+FEM;SG	
ridder	şövalye	ridder	şövalye	N;MASC+FEM;SG	
ridder	knight	ridder	knight	N;MASC+FEM;SG	
bijdrage	katkı	bijdrage	katkı	N;MASC+FEM;SG	
bijdrage	bağış	bijdrage	bağış	N;MASC+FEM;SG	
revolutie	devrim	revolutie	devrim	N;MASC+FEM;SG	
slechte	bad	slecht	bad	ADJ	INTJ
slechte	kötü	slecht	kötü	ADJ	
geschikt	uygundur	geschikt	uygun	ADJ	
blauwe	blue	blauw	blue	ADJ	N;NOM;SG;3
blauwe	mavi	blauw	mavi	ADJ	
uss	uss	uss	uss	N;MASC+FEM;SG	
mary	mary	mary	mary	N;MASC+FEM;SG	
juan	juan	juan	juan	N;MASC+FEM;SG	PROPN;NOM;SG;3
fout	yanlis	fout	yanlis	N;MASC+FEM;SG	
fout	yanlış	fout	yanlış	N;MASC+FEM;SG	ADJ
fout	hata	fout	hata	N;MASC+FEM;SG	
fout	yanlışlık	fout	yanlışlık	N;MASC+FEM;SG	
fout	hata	fout	hata	N;MASC+FEM;SG	
kamp	kamp	kamp	kamp	N;NEUT;SG	
kunstschilder	ressam	kunstschilder	ressam	N;MASC+FEM;SG	
wikimedia	wikimedia	wikimedia	wikime	V;SG;PST;FIN	
nieuws	haberler	nieuws	haber	ADJ	N;NOM;PL;3
nieuws	haberleri	nieuws	haber	ADJ	N;NOM;PL;3
nieuws	haber	nieuws	haber	ADJ	N;NOM;SG;3
ontmoeting	buluşmak	ontmoeting	buluş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ontmoeting	buluşma	ontmoeting	buluş	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ontmoeting	karşılaşma	ontmoeting	karşılaşma	N;MASC+FEM;SG	
gedrag	davranışlar	gedrag	davranış	N;NEUT;SG	N;NOM;PL;3
gedrag	davranışlar	gedrag	davranış	N;NEUT;SG	N;NOM;PL;3
gedrag	davranışları	gedrag	davranış	N;NEUT;SG	N;NOM;PL;3
indiase	yerli	indiase	yerli	ADJ	
indiase	kızılderili	indiase	kızılderili	ADJ	V;PFV;IND;POS;PRS;PASS
indiase	hintli	indiase	hintli	ADJ	
indiase	hint	indiase	hint	ADJ	
zondag	pazar	zondag	pazar	PROPN;MASC+FEM;SG	
arthur	arthur	arthur	arthur	N;MASC+FEM;SG	
natuurlijke	doğal	natuurlijk	doğal	ADJ	
natuurlijke	dogal	natuurlijk	dogal	ADJ	
egypte	mısır	egypt	mısır	N;NEUT;SG	
bond	senet	bond	senet	N;MASC+FEM;SG	
bond	bağ	bond	bağ	N;MASC+FEM;SG	
bond	bond	bond	bond	N;MASC+FEM;SG	
ierland	irlanda	ierland	irlan	PROPN;NEUT;SG	PROPN;NOM;SG;3
vogels	kuş	vogel	kuş	N;PL	
vogels	kus	vogel	kus	N;PL	
vogels	bird	vogel	bird	N;PL	
kanaal	kanal	kanaal	kanal	N;NEUT;SG	
kanaal	kanal	kanaal	kanal	N;NEUT;SG	
kanaal	channel	kanaal	channel	N;NEUT;SG	
luxemburg	lüksemburg	luxemburg	lüksemburg	PROPN;NEUT;SG	PROPN;NOM;SG;3
veranderen	değişen	veranderen	değiş	V;NFIN	
veranderen	değişim	veranderen	değişim	V;NFIN	
veranderen	değiştir	veranderen	değiş	V;NFIN	
veranderen	değişiklik	veranderen	değişiklik	V;NFIN	N;NOM;SG;3
christian	christian	christian	christian	N;MASC+FEM;SG	PROPN;NOM;SG;3
oceaan	okyanus	oceaan	okyanus	N;MASC+FEM;SG	
oceaan	okyanuslar	oceaan	okyanus	N;MASC+FEM;SG	N;NOM;PL;3
traditionele	geleneksel	traditioneel	geleneksel	ADJ	
verzameling	koleksiyon	verzameling	koleksiyon	N;MASC+FEM;SG	
verzameling	toplama	verzameling	toplama	N;MASC+FEM;SG	
dienen	hizmet	dienen	hizmet	V;NFIN	N;NOM;SG;3
ring	ring	ring	ring	N;MASC+FEM;SG	
ring	halka	ring	halka	N;MASC+FEM;SG	
ton	tonlarca	ton	tonlarca	N;MASC+FEM;SG	ADV
ton	ton	ton	ton	N;MASC+FEM;SG	
ton	ton	ton	ton	N;MASC+FEM;SG	
ton	ton	ton	ton	N;MASC+FEM;SG	
carlos	carlos	carlos	carlos	N;MASC+FEM;SG	PROPN;NOM;SG;3
tempel	temple	tempel	temp	N;MASC+FEM;SG	PROPN;NOM;SG;3
discipline	disiplinli	discipline	disiplinli	N;MASC+FEM;SG	ADJ
toekomst	gelecek	toekomst	gel	N;MASC+FEM;SG	
toekomst	geleceğin	toekomst	gelecek	N;MASC+FEM;SG	ADJ;GEN;SG;3
toekomst	gelecekteki	toekomst	gel	N;MASC+FEM;SG	V;PFV;IND;SG;3;POS;FUT
koninklijk	kraliyet	koninklijk	kraliyet	ADJ	
koninklijk	royal	koninklijk	royal	ADJ	
eindhoven	eindhoven	eindhoven	eindhoven	PROPN;NEUT;SG	PROPN;NOM;SG;3
ziekenhuis	hastane	ziekenhuis	hastan	N;NEUT;SG	
ziekenhuis	hastahane	ziekenhuis	hastahane	N;NEUT;SG	
ziekenhuis	hastane	ziekenhuis	hastan	N;NEUT;SG	
ziekenhuis	hastaneler	ziekenhuis	hastane	N;NEUT;SG	N;NOM;PL;3
ziekenhuis	hastaneleri	ziekenhuis	hastane	N;NEUT;SG	N;ACC;PL;3
rondom	çevresinde	rondom	çevre	ADP	N;ESS;SG;3
rondom	çevrede	rondom	çevre	ADP	N;ESS;SG;3
rondom	etrafta	rondom	etraf	ADP	N;ESS;SG;3
rondom	etrafında	rondom	etraf	ADP	N;ESS;SG;3
liefde	ask	liefde	ask	N;MASC+FEM;SG	
liefde	sevda	liefde	sevda	N;MASC+FEM;SG	
liefde	sevgiler	liefde	sevgi	N;MASC+FEM;SG	N;NOM;PL;3
liefde	sevgi	liefde	sevgi	N;MASC+FEM;SG	
structuur	yapı	structuur	yapı	N;MASC+FEM;SG	
gemengd	karışık	mengen	karışık	V;V.PTCP	
rgb	rgb	rgb	rgb	N;PL	
turkse	türkçe	turks	türkçe	ADJ	
gezin	family	gezin	family	N;NEUT;SG	
gezin	aile	gezin	aile	N;NEUT;SG	
populair	popüler	populair	popü	ADJ	
populair	sevilen	populair	sev	ADJ	V;PFV;IND;POS;PRS;V.PTCP;PASS
populair	gündemdeki	populair	gündemdek	ADJ	N;ESS;SG;3
populair	trend	populair	trend	ADJ	
populair	gündemde	populair	gündem	ADJ	N;ESS;SG;3
populair	gündem	populair	gündem	ADJ	
handel	ticaret	handel	ticaret	N;MASC+FEM;SG	
handel	takas	handel	takas	N;MASC+FEM;SG	
handel	ticaret	handel	ticaret	N;MASC+FEM;SG	
francisco	francisco	francisco	francisco	N;MASC+FEM;SG	PROPN;NOM;SG;3
label	etiket	label	etiket	N;NEUT;SG	
steve	steve	steve	stev	N;MASC+FEM;SG	
saksen	saxon	saksen	saxon	N;PL	
saksen	saksonya	saksen	saksonya	N;PL	PROPN;NOM;SG;3
openbaar	kamu	openbaar	kamu	ADJ	N;NOM;SG;3
openbaar	halk	openbaar	halk	ADJ	
prinses	prenses	prinses	prenses	N;MASC+FEM;SG	
speciaal	özellikle	speciaal	özellikle	ADJ	
speciaal	ozel	speciaal	ozel	ADJ	
speciaal	özeldir	speciaal	özel	ADJ	
boom	ağaç	boom	ağaç	N;MASC+FEM;SG	
boom	güm	boom	güm	N;MASC+FEM;SG	
boom	bum	boom	bum	N;MASC+FEM;SG	
boom	boom	boom	boom	N;MASC+FEM;SG	
boom	bom	boom	bom	N;MASC+FEM;SG	
lijken	cesetler	lijken	ceset	V;PRS;NFIN	N;NOM;PL;3
lijken	cesetleri	lijken	ceset	V;PRS;NFIN	N;NOM;PL;3
lijken	bedenler	lijken	beden	V;PRS;NFIN	N;NOM;PL;3
lijken	bedenleri	lijken	beden	V;PRS;NFIN	N;ACC;PL;3
lijken	cesetler	lijken	ceset	V;PRS;NFIN	N;NOM;PL;3
brittannië	britanya	brittannië	britanya	N;NEUT;SG	PROPN;NOM;SG;3
big	big	big	big	N;MASC+FEM;SG	
big	buyuk	big	buyuk	N;MASC+FEM;SG	
big	büyük	big	büyük	N;MASC+FEM;SG	
big	kocaman	big	kocaman	N;MASC+FEM;SG	
achtergrond	geçmişi	achtergrond	geçmiş	N;MASC+FEM;SG	
achtergrond	arkaplan	achtergrond	arkapla	N;MASC+FEM;SG	
washington	washington	washington	washington	N;MASC+FEM;SG	PROPN;NOM;SG;3
min	dk	min	dk	ADV	
min	min	min	min	ADV	
geloof	faith	geloven	faith	V;SG;PRS;FIN	
geloof	iman	geloven	iman	V;SG;PRS;FIN	
geloof	inanç	geloven	inanç	V;SG;PRS;FIN	
geloof	inan	geloven	inan	V;SG;PRS;FIN	
geloof	iman	geloven	iman	V;SG;PRS;FIN	
geloof	inanın	geloven	inan	V;SG;PRS;FIN	N;NOM;SG;3
geloof	inanç	geloven	inanç	V;SG;PRS;FIN	
young	genç	young	genç	N;MASC+FEM;SG	
young	young	young	young	N;MASC+FEM;SG	
spreekt	konuşur	spreken	konuş	V;SG;PRS;FIN	
gevraagd	talep	vraag	talep	V;V.PTCP	
gevraagd	soran	vraag	sor	V;V.PTCP	
gordon	gordon	gordon	gor	N;MASC+FEM;SG	
snelheid	hızlı	snelheid	hızlı	N;MASC+FEM;SG	ADJ
snelheid	hız	snelheid	hız	N;MASC+FEM;SG	
snelheid	speed	snelheid	speed	N;MASC+FEM;SG	
snelheid	hızı	snelheid	hız	N;MASC+FEM;SG	
uefa	uefa	uefa	uefa	N;MASC+FEM;SG	
gerard	gerard	rarden	gerar	N;MASC+FEM;SG	
bekijken	görüntüleme	bekijken	görüntüleme	V;NFIN	
bekijken	görme	bekijken	gör	V;NFIN	
bekijken	izleme	bekijken	izle	V;NFIN	
bekijken	görünüm	bekijken	görün	V;NFIN	N;NOM;SG;3
bekijken	görünümü	bekijken	görün	V;NFIN	N;NOM;SG;3
bekijken	manzara	bekijken	manzara	V;NFIN	N;NOM;SG;3
out	dışarı	out	dışarı		
jazz	caz	jazz	caz	N;MASC+FEM;SG	
jazz	jazz	jazz	jazz	N;MASC+FEM;SG	
blad	yaprak	blad	yaprak	N;NEUT;SG	
winter	kış	winter	kış	N;MASC+FEM;SG	
winter	winter	winter	winte	N;MASC+FEM;SG	PROPN;NOM;SG;3
abdij	manastır	abdij	manas	N;MASC+FEM;SG	
abdij	abbey	abdij	abbey	N;MASC+FEM;SG	
groen	yeşile	groen	yeşil	ADJ	
groen	yeşillik	groen	yeşillik	ADJ	N;NOM;SG;3
groen	green	groen	gre	ADJ	
journalist	gazeteci	journalist	gazeteci	N;MASC+FEM;SG	
journalist	muhabir	journalist	muhabir	N;MASC+FEM;SG	
journalist	gazeteci	journalist	gazeteci	N;MASC+FEM;SG	
journalist	muhabir	journalist	muhabir	N;MASC+FEM;SG	
nijmegen	nijmegen	nijmegen	nijmeg	PROPN;NEUT;SG	PROPN;NOM;SG;3
www	www	www	www	N;MASC+FEM;SG	
woonde	yaşardı	wonen	yaşa	V;SG;PST;FIN	V;IPFV;IND;SG;3;POS
treinen	tren	trein	tren	N;PL	
aparte	ayırın	apart	ayır	ADJ	V;PFV;IMP;PL;2;POS;PRS
aparte	ayri	apart	ayri	ADJ	
kapitein	yüzbaşı	kapitein	yüzbaşı	N;MASC+FEM;SG	
kapitein	kaptan	kapitein	kaptan	N;MASC+FEM;SG	
kapitein	skipper	kapitein	skipper	N;MASC+FEM;SG	
kapitein	kaptan	kapitein	kaptan	N;MASC+FEM;SG	
otto	otto	otto	otto	N;MASC+FEM;SG	
hoek	köşe	hoek	köşe	N;MASC+FEM;SG	
hoek	açı	hoek	aç	N;MASC+FEM;SG	
lees	okuyun	lezen	oku	V;SG;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
lees	oku	lezen	oku	V;SG;PRS;FIN	
hongarije	macaristan	hongarije	macaristan	PROPN;NEUT;SG	PROPN;NOM;SG;3
graven	mezarlar	graven	mezar	V;NFIN	N;NOM;PL;3
graven	kaz	graven	kaz	V;NFIN	
graven	kazı	graven	kazı	V;NFIN	
graven	kazma	graven	kazma	V;NFIN	
graven	kazın	graven	kazın	V;NFIN	
graven	mezar	graven	mezar	V;NFIN	
graven	mezarlar	graven	mezar	V;NFIN	N;NOM;PL;3
graven	graves	graven	graves	V;NFIN	
graven	mezarları	graven	mezar	V;NFIN	N;ACC;PL;3
graven	kazı	graven	kazı	V;NFIN	
graven	kazma	graven	kazma	V;NFIN	
rio	rio	rio	rio	N;MASC+FEM;SG	PROPN;NOM;SG;3
onafhankelijk	bağımsız	onafhankelijk	bağımsız	ADJ	
onafhankelijk	bağımsızlığı	onafhankelijk	bağımsızlık	ADJ	N;ACC;SG;3
onafhankelijk	bağımsızlık	onafhankelijk	bağımsızlık	ADJ	N;NOM;SG;3
armen	kollar	arm	kol	N;PL	
elektrische	elektrikli	elektrisch	elektrikli	ADJ	
elektrische	elektrik	elektrisch	elektrik	ADJ	N;NOM;SG;3
elektrische	elektrikli	elektrisch	elektrikli	ADJ	
elektrische	elektrik	elektrisch	elektrik	ADJ	N;NOM;SG;3
stenen	taş	steen	taş	N;PL	
stenen	taşlar	steen	taş	N;PL	ADJ;NOM;PL;3
stenen	tuğla	steen	tuğ	N;PL	
stenen	taş	steen	taş	N;PL	
stenen	tas	steen	tas	N;PL	
stenen	taş	steen	taş	N;PL	
stenen	taşlar	steen	taş	N;PL	ADJ;NOM;PL;3
stenen	kaya	steen	kay	N;PL	
mannelijke	erkek	mannelijk	erkek	ADJ	
relevantie	alaka	relevantie	alaka	N;MASC+FEM;SG	
michel	michel	michel	michel	N;MASC+FEM;SG	
kabinet	kabin	kabinet	kabin	N;NEUT;SG	
gang	koridor	gang	koridor	N;MASC+FEM;SG	
gang	koridor	gang	koridor	N;MASC+FEM;SG	
edward	edward	edward	edward	N;MASC+FEM;SG	
zwitserse	isviçreli	zwitsers	isviçreli	ADJ	
scott	scott	scoten	scott	N;MASC+FEM;SG	
trein	tren	trein	tren	N;MASC+FEM;SG	
hard	zor	hard	zor	ADJ	
hard	zoru	hard	zoru	ADJ	
hard	sert	hard	sert	ADJ	
hard	sert	hard	sert	ADJ	
hard	haşin	hard	haşin	ADJ	
zilver	gümüş	zilver	gümüş	N;NEUT;SG	
zilver	silver	zilver	silve	N;NEUT;SG	PROPN;NOM;SG;3
bronzen	bronz	bronzen	bronz	V;NFIN	
effect	çarpışma	effect	çarpış	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
effect	etki	effect	etki	N;NEUT;SG	
effect	çarpma	effect	çarp	N;NEUT;SG	
effect	darbe	effect	darbe	N;NEUT;SG	
effect	efekt	effect	efekt	N;NEUT;SG	
effect	etki	effect	etki	N;NEUT;SG	
beiden	ikisi	beide	iki	PRO	
beiden	darısı	beide	darı	PRO	ADJ;NOM;SG;3
beiden	ikiside	beide	iki	PRO	NUM;ESS;SG;3
marc	marc	marc	marc	N;MASC+FEM;SG	
turkije	turkey	turkije	turkey	N;NEUT;SG	
turkije	türkiye	turkije	türkiye	N;NEUT;SG	PROPN;NOM;SG;3
twintig	twenty	twintig	twenty	NUM	
twintig	yirmi	twintig	yirmi	NUM	
nassau	nassau	nassau	nassau	N;MASC+FEM;SG	PROPN;NOM;SG;3
antwoord	yanıt	antwoord	yanıt	N;NEUT;SG	
antwoord	yanıt	antwoord	yanıt	N;NEUT;SG	
advocaat	avukat	advocaat	avukat	N;MASC+FEM;SG	
advocaat	avukat	advocaat	avukat	N;MASC+FEM;SG	
producten	ürün	product	ürün	N;PL	
kiezen	seç	kiezen	seç	V;NFIN	
kiezen	seçim	kiezen	seçim	V;NFIN	
kiezen	seçme	kiezen	seç	V;NFIN	
kiezen	seçme	kiezen	seç	V;NFIN	
bevatten	içeren	bevatten	içer	V;NFIN	
wapens	silah	wapen	silah	N;PL	
wapens	silah	wapen	silah	N;PL	
wapens	kollar	wapen	kol	N;PL	
noemt	çağrılar	noemen	çağrı	V;SG;PRS;FIN	N;NOM;PL;3
roger	roger	roog	roger	N;MASC+FEM;SG	
verwijdering	silme	verwijdering	sil	N;MASC+FEM;SG	
verwijdering	kaldırma	verwijdering	kaldırma	N;MASC+FEM;SG	
verwijdering	kaldırılması	verwijdering	kal	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
coach	koç	coach	koç	N;MASC+FEM;SG	
grootte	boyut	grootte	boyut	N;MASC+FEM;SG	
grootte	boy	grootte	boy	N;MASC+FEM;SG	
grootte	beden	grootte	beden	N;MASC+FEM;SG	
opening	açılan	opening	aç	N;MASC+FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
opening	açılıyor	opening	aç	N;MASC+FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
river	river	river	riv	N;MASC+FEM;SG	PROPN;NOM;SG;3
river	nehir	river	nehir	N;MASC+FEM;SG	
river	irmak	river	irmak	N;MASC+FEM;SG	
wenen	viyana	wenen	viyan	PROPN;NEUT;SG	PROPN;NOM;SG;3
bad	bad	bad	bad	N;NEUT;SG	INTJ
bad	kötü	bad	kötü	N;NEUT;SG	
bad	banyo	bad	banyo	N;NEUT;SG	
free	bedava	free	bedava		
free	özgür	free	özgür		
free	free	free	free		
free	ücretsiz	free	ücretsiz		ADJ
free	serbest	free	serbest		
verboden	yasaklı	verboden	yasaklı	V;V.PTCP	
verboden	yasak	verboden	yasak	V;V.PTCP	
verboden	yasaktır	verboden	yasak	V;V.PTCP	ADJ
verboden	yasak	verboden	yasak	V;V.PTCP	
verboden	yasaklandı	verboden	yasakla	V;V.PTCP	
verboden	yasaktır	verboden	yasak	V;V.PTCP	ADJ
verboden	yasaklı	verboden	yasaklı	V;V.PTCP	
verboden	yasaklandı	verboden	yasakla	V;V.PTCP	
redirect	yönlendirme	redirect	yönlen	ADV	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
redirect	yönlendir	redirect	yönle	ADV	V;PFV;IND;SG;POS;PRS
code	kodu	code	kodu	N;MASC+FEM;SG	
code	kod	code	kod	N;MASC+FEM;SG	
angeles	angeles	angel	angeles	PROPN;NEUT;SG	PROPN;NOM;SG;3
ernst	ciddi	ernst	ciddi	N;MASC+FEM;SG	ADJ
ernst	ernst	ernst	ernst	N;MASC+FEM;SG	PROPN;NOM;SG;3
ernst	ernest	ernst	ernest	N;MASC+FEM;SG	
