que	że	que	że	CONJ	PART
práctica	ćwiczenia	práctica	ćwiczenie	N;FEM;SG	N;NOM;NEUT;PL
práctica	praktyczne	práctica	praktyczny	N;FEM;SG	ADJ;NOM;NEUT;SG
práctica	praktyczna	práctica	praktyczny	N;FEM;SG	ADJ;NOM;FEM;SG
práctica	praktyczny	práctica	praktyczny	N;FEM;SG	ADJ;NOM;MASC;SG
zaragoza	zaragoza	zaragoza	zaragozać	N;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
exposición	exposition	exposición	exposition	N;FEM;SG	
exposición	targi	exposición	targa	N;FEM;SG	N;NOM;MASC;PL
industrial	przemysł	industrial	przemysł	ADJ;SG	N;NOM;MASC;SG
industrial	przemysłowych	industrial	przemysłowy	ADJ;SG	ADJ;GEN;MASC;PL
industrial	przemysłowiec	industrial	przemysłowiec	ADJ;SG	N;NOM;MASC;SG
asiáticos	azji	asiático	azjić	ADJ;MASC;PL	PROPN;NOM;FEM;SG
asiáticos	azjaci	asiático	azjata	ADJ;MASC;PL	N;NOM;MASC;PL
cuadro	tabeli	cuadro	tabel	N;MASC;SG	
cuadro	tabela	cuadro	tabel	N;MASC;SG	
enfermedad	choroby	enfermedad	choroba	N;FEM;SG	N;ACC;FEM;PL
enfermedad	choroby	enfermedad	choroba	N;FEM;SG	N;ACC;FEM;PL
enfermedad	choroby	enfermedad	choroba	N;FEM;SG	N;ACC;FEM;PL
nba	nba	nba	nba	N;FEM;SG	
colonia	kolonii	colonia	kolonia	N;FEM;SG	
colonia	colonia	colonia	colonia	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
colonia	kolonii	colonia	kolonia	N;FEM;SG	
díaz	díaz	díaz	díaz	PROPN	PROPN;NOM;MASC;SG
díaz	wayne	díaz	wayny	PROPN	PROPN;NOM;MASC;SG
díaz	łukasz	díaz	łukasz	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
díaz	diaz	díaz	diać	PROPN	PROPN;NOM;MASC;SG
pequeñas	małych	pequeño	mały	ADJ;FEM;PL	N;GEN;MASC;PL
pequeñas	mały	pequeño	mały	ADJ;FEM;PL	ADJ;NOM;MASC;SG
pequeñas	mał	pequeño	mała	ADJ;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
pequeñas	niewielkie	pequeño	niewielki	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
pequeñas	mała	pequeño	mały	ADJ;FEM;PL	
pequeñas	male	pequeño	male	ADJ;FEM;PL	
show	pokaż	show	pokazać	N;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
national	krajowych	national	krajowy	ADJ;SG	ADJ;GEN;MASC;PL
anunció	ogłoszone	anunciar	ogłosić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
anunció	ogłosili	anunciar	ogłosić	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;PL;PST;FIN;ACT
anunció	ogłoszono	anunciar	ogłosić	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
extensión	rozbudowa	extensión	rozbudowy	N;FEM;SG	
dinero	pieniądze	dinero	pieniądz	N;MASC;SG	N;NOM;MASC;PL
dinero	money	dinero	money	N;MASC;SG	
dinero	cash	dinero	cashać	N;MASC;SG	
suelo	gleby	suelo	gleba	N;MASC;SG	
aparición	powstanie	aparición	powstać	N;FEM;SG	
operaciones	operacji	operación	operacja	N;FEM;PL	N;GEN;FEM;SG
operaciones	transakcji	operación	transakcja	N;FEM;PL	N;GEN;FEM;SG
calles	ulic	calle	ulica	N;FEM;PL	
calles	street	calle	street	N;FEM;PL	
calles	ulica	calle	ulica	N;FEM;PL	N;NOM;FEM;SG
calles	ulicy	calle	ulica	N;FEM;PL	N;DAT;FEM;SG
gestión	management	gestión	management	N;FEM;SG	
hall	hala	hall	hala	N;MASC;SG	
hall	hall	hall	hall	N;MASC;SG	
salida	odlot	salida	odlot	N;FEM;SG	
salida	wylocie	salida	wylocie	N;FEM;SG	
capítulo	rozdział	capítulo	rozdziać	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
italiana	włochy	italiano	włochy	ADJ;FEM;SG	
italiana	włoski	italiano	włoski	ADJ;FEM;SG	
italiana	włoch	italiano	wąć	ADJ;FEM;SG	
acciones	udostępnienia	acción	udostępnienie	N;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
acciones	działania	acción	działanie	N;FEM;PL	N;NOM;NEUT;SG
cristo	chryste	cristo	chrysty	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
cristo	christo	cristo	christo	N;MASC;SG	
medicina	medycyna	medicina	medycyna	N;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
medicina	lekarstwa	medicina	lekarstwo	N;FEM;SG	N;NOM;NEUT;PL
medicina	medyczna	medicina	medyczny	N;FEM;SG	ADJ;NOM;FEM;SG
medicina	medyczny	medicina	medyczny	N;FEM;SG	ADJ;NOM;MASC;SG
medicina	medyczne	medicina	medyczny	N;FEM;SG	ADJ;NOM;NEUT;SG
alcanzó	osiągnięta	alcanzar	osiągnąć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
alcanzó	osiągnięte	alcanzar	osiągnąć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
alcanzó	osiągnięto	alcanzar	osiągnąć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
alcanzó	osiągnięty	alcanzar	osiągnięty	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
modelos	modelki	modelo	modelka	N;MASC;PL	N;ACC;FEM;SG
modelos	wzór	modelo	wzór	N;MASC;PL	N;NOM;MASC;SG
modelos	model	modelo	model	N;MASC;PL	N;NOM;MASC;SG
modelos	modelka	modelo	modelka	N;MASC;PL	N;NOM;FEM;SG
venta	sprzedać	venta	sprzedać	N;FEM;SG	V;PFV;NFIN;ACT
venta	sprzedaży	venta	sprzedaż	N;FEM;SG	
venta	sprzedaż	venta	sprzedaż	N;FEM;SG	
venta	sprzedaje	venta	sprzedawać	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
venta	sprzedaży	venta	sprzedaż	N;FEM;SG	
venta	sale	venta	sala	N;FEM;SG	N;NOM;FEM;PL
venta	sprzedaż	venta	sprzedaż	N;FEM;SG	
venta	wyprzedaż	venta	wyprzedaż	N;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
venta	sprzedaż	venta	sprzedaż	N;FEM;SG	
venta	sprzedaży	venta	sprzedaż	N;FEM;SG	
procedencia	źródła	procedencia	źródło	N;FEM;SG	N;NOM;NEUT;PL
roberto	roberto	roberto	roberto	N;MASC;SG	PROPN;NOM;MASC;SG
ganar	win	ganar	wina	V;NFIN	
ganar	wygrana	ganar	wygrać	V;NFIN	N;NOM;FEM;SG
ganar	wygraną	ganar	wygrana	V;NFIN	N;ACC;FEM;SG
ganar	wygrana	ganar	wygrać	V;NFIN	N;NOM;FEM;SG
evento	wydarzenia	evento	wydarzenie	N;MASC;SG	N;NOM;NEUT;PL
campeonatos	championships	campeonato	championships	N;MASC;PL	
campeonatos	championship	campeonato	championship	N;MASC;PL	
campeonatos	mistrzostwo	campeonato	mistrzostwo	N;MASC;PL	N;NOM;NEUT;SG
alemana	niemcy	alemán	niemiec	ADJ;FEM;SG	PROPN;NOM;MASC;PL
rosario	różaniec	rosario	różaniec	N;MASC;SG	
rosario	rosario	rosario	rosarić	N;MASC;SG	PROPN;NOM;MASC;SG
menores	nieletni	menor	nieletni	ADJ;PL	N;NOM;MASC;SG
menores	nieletnich	menor	nieletni	ADJ;PL	N;GEN;MASC;PL
menores	nieletni	menor	nieletni	ADJ;PL	N;NOM;MASC;SG
menores	nieletnich	menor	nieletni	ADJ;PL	N;GEN;MASC;PL
menores	drobne	menor	drobny	ADJ;PL	ADJ;NOM;NEUT;SG
solamente	tylko	solamente	tylko	ADV	PART
pertenecían	należał	pertenecer	należeć	V;IND;PL;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
conocer	spotkanie	conocer	spotkanie	V;NFIN	N;NOM;NEUT;SG
debajo	poniżej	debajo	poniżej	ADV	
debajo	pod	debajo	pod	ADV	ADP
generación	pokoleń	generación	pokolenie	N;FEM;SG	
bronce	brass	bronce	brass	N;MASC;SG	
bronce	brąz	bronce	brąz	N;MASC;SG	
tabla	tabeli	tabla	tabel	N;FEM;SG	
tabla	tabela	tabla	tabel	N;FEM;SG	
vio	piły	ver	pić	V;IND;SG;3;PST;FIN	
vio	piła	ver	pić	V;IND;SG;3;PST;FIN	
armada	navy	armado	navy	ADJ;FEM;SG;V.PTCP	
armada	marynarka	armado	marynarka	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG
armada	marynarki	armado	marynarka	ADJ;FEM;SG;V.PTCP	N;GEN;FEM;SG
armada	armada	armado	armada	ADJ;FEM;SG;V.PTCP	
armada	uzbrojeni	armado	uzbroić	ADJ;FEM;SG;V.PTCP	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
armada	army	armado	arma	ADJ;FEM;SG;V.PTCP	
armada	wojska	armado	wojsko	ADJ;FEM;SG;V.PTCP	N;NOM;NEUT;SG
armada	wojsko	armado	wojsko	ADJ;FEM;SG;V.PTCP	N;NOM;NEUT;SG
armada	armia	armado	armia	ADJ;FEM;SG;V.PTCP	N;NOM;FEM;SG
armada	armii	armado	armia	ADJ;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
pareja	para	pareja	para	N;FEM;SG	
pareja	par	pareja	par	N;FEM;SG	
pareja	pary	pareja	para	N;FEM;SG	
pareja	pary	pareja	para	N;FEM;SG	
pareja	para	pareja	para	N;FEM;SG	
producto	produkty	producto	produkt	N;MASC;SG	N;NOM;MASC;PL
producto	wpływy	producto	wpływ	N;MASC;SG	N;NOM;MASC;PL
institución	instytucje	institución	instytucja	N;FEM;SG	N;NOM;FEM;PL
luna	luna	luna	luna	N;FEM;SG	
luna	moon	luna	moon	N;FEM;SG	
reconocimiento	atrybucji	reconocimiento	atrybucja	N;MASC;SG	
escrita	napisano	escrito	napisać	ADJ;FEM;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
organizaciones	organizacji	organización	organizacja	N;FEM;PL	N;GEN;FEM;SG
bahía	bahia	bahía	bahia	N;FEM;SG	
bahía	zatoki	bahía	zatok	N;FEM;SG	
bahía	bay	bahía	bać	N;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
adelante	naprzód	adelante	naprzód	ADV	
asamblea	montaż	asamblea	montaż	N;FEM;SG	
cerro	cerro	cerro	cerro	N;MASC;SG	PROPN;NOM;MASC;SG
cerro	hill	cerro	hill	N;MASC;SG	
enlace	łącznikowych	enlace	łącznikowy	N;MASC;SG	ADJ;GEN;MASC;PL
enlace	łącze	enlace	łączyć	N;MASC;SG	
enlace	link	enlace	link	N;MASC;SG	V;PFV;IND;SG;FIN;ACT
enlace	ogniwo	enlace	ogniwo	N;MASC;SG	
traducción	tłumacz	traducción	tłumacz	N;FEM;SG	V;IPFV;IND;SG;PST;FIN;ACT
traducción	tłumaczenia	traducción	tłumaczyć	N;FEM;SG	N;NOM;NEUT;PL
traducción	tłumaczeń	traducción	tłumaczenie	N;FEM;SG	N;GEN;NEUT;PL
traducción	tłumaczenia	traducción	tłumaczyć	N;FEM;SG	N;NOM;NEUT;PL
máxima	maksimum	máximo	maksimum	ADJ;FEM;SG	
máxima	maksymalnie	máximo	maksymalnie	ADJ;FEM;SG	ADV
máxima	maxim	máximo	maxić	ADJ;FEM;SG	
contaba	zaliczony	contar	zaliczyć	V;IND;SG;3;IPFV;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
alguien	ktokolwiek	alguien	ktokolwiek	PRO;SG	PRO;NOM;MASC;SG
alguien	każdy	alguien	każdy	PRO;SG	DET;NOM;MASC;SG
estrellas	gwiazd	estrella	gwiazd	N;PL	
estrellas	gwiazdki	estrella	gwiazdka	N;PL	N;NOM;FEM;SG
estrellas	gwiazdek	estrella	gwiazdek	N;PL	N;ACC;FEM;SG
sangre	krwi	sangre	krew	N;FEM;SG	
sangre	blood	sangre	blood	N;FEM;SG	
continuación	kontynuował	continuación	kontynuować	N;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
continuación	dalszy	continuación	daleki	N;FEM;SG	ADJ;NOM;CMPR;MASC;SG
conflicto	konflikty	conflicto	konflikt	N;MASC;SG	N;NOM;MASC;PL
conflicto	konfliktów	conflicto	konflikt	N;MASC;SG	N;GEN;MASC;PL
conflicto	konflikty	conflicto	konflikt	N;MASC;SG	N;NOM;MASC;PL
software	software	software	softwary	N;MASC;SG	
xxi	xxi	xxi	xxi	N	
aérea	antena	aéreo	antena	ADJ;FEM;SG	N;NOM;FEM;SG
técnico	technik	técnico	technik	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
técnico	techniczne	técnico	techniczny	N;MASC;SG	ADJ;NOM;NEUT;SG
técnico	techniczny	técnico	techniczny	N;MASC;SG	ADJ;NOM;MASC;SG
técnico	techniczna	técnico	techniczny	N;MASC;SG	ADJ;NOM;FEM;SG
técnico	tech	técnico	ten	N;MASC;SG	
humano	człowiek	humano	człowiek	ADJ;MASC;SG	N;NOM;MASC;SG
humano	human	humano	human	ADJ;MASC;SG	
humano	człowieka	humano	człowiek	ADJ;MASC;SG	N;ACC;MASC;SG
dirigido	reżyseria	dirigido	reżyser	ADJ;MASC;SG;V.PTCP	
consecuencia	konsekwencje	consecuencia	konsekwencja	N;FEM;SG	N;NOM;FEM;PL
colaboración	współpracy	colaboración	współpraca	N;FEM;SG	
colores	barwy	color	barwa	N;MASC;PL	
colores	barwy	color	barwa	N;MASC;PL	
per	per	per	per	ADP	
materiales	surowiec	material	surowiec	N;MASC;PL	N;NOM;MASC;SG
materiales	tworzywo	material	tworzywo	N;MASC;PL	N;NOM;NEUT;SG
materiales	materiał	material	materiał	N;MASC;PL	N;NOM;MASC;SG
categorías	kategorii	categoría	kategoria	N;FEM;PL	N;GEN;FEM;SG
tenido	mial	tener	mial	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
tenido	miał	tener	mieć	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
tenido	miała	tener	mieć	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
tenido	miał	tener	mieć	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
fiestas	imprezy	fiesta	impreza	N;FEM;PL	
fiestas	przyjęcia	fiesta	przyjęcie	N;FEM;PL	N;NOM;NEUT;SG
fiestas	festiwale	fiesta	festiwal	N;FEM;PL	N;NOM;MASC;SG
simplemente	tylko	simplemente	tylko	ADV	PART
japonés	japońska	japonés	japoński	N;MASC;SG	ADJ;NOM;FEM;SG
japonés	japoński	japonés	japoński	N;MASC;SG	ADJ;NOM;MASC;SG
japonés	japońskie	japonés	japoński	N;MASC;SG	ADJ;NOM;NEUT;SG
japonés	japończycy	japonés	japończyk	N;MASC;SG	ADJ;NOM;MASC;PL
franco	frank	franco	frank		PROPN;NOM;MASC;SG
propuesta	propozycje	propuesta	propozycja	N;FEM;SG	N;NOM;FEM;PL
propuesta	oświadczyny	propuesta	oświadczyna	N;FEM;SG	N;NOM;FEM;PL
propuesta	proponowane	propuesta	proponować	N;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
propuesta	proponowana	propuesta	proponować	N;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
propuesta	proponowany	propuesta	proponować	N;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
eds	eds	esse	eds	INTJ	
decisión	decyzje	decisión	decyzja	N;FEM;SG	N;NOM;FEM;PL
concepción	concepcion	concepción	concepcion	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
concepción	design	concepción	design	N;FEM;SG	
concepción	concepción	concepción	concepción	N;FEM;SG	
cara	cara	cara	carać	N;FEM;SG	
cara	face	cara	faka	N;FEM;SG	
carolina	caroline	carolina	caroliny	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
carolina	karolina	carolina	karolin	N;FEM;SG	PROPN;NOM;FEM;SG
carolina	carolina	carolina	carolina	N;FEM;SG	
carolina	karolina	carolina	karolin	N;FEM;SG	PROPN;NOM;FEM;SG
lee	lee	leer	lee	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
botánica	botaniki	botánica	botanik	N;FEM;SG	
botánica	botaniczny	botánica	botaniczny	N;FEM;SG	ADJ;NOM;MASC;SG
botánica	botanic	botánica	botanic	N;FEM;SG	
residiendo	przebywających	residir	przebywać	V;V.MSDR	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
maria	maryjo	mario	maryć		V;IPFV;IMP;SG;2;FIN;ACT
maria	maria	mario	maria		PROPN;NOM;FEM;SG
maria	mary	mario	mary		PROPN;NOM;FEM;SG
maria	maria	mario	maria		PROPN;NOM;FEM;SG
polonia	polsko	polonia	polski	PROPN	ADJ
polonia	polskie	polonia	polski	PROPN	ADJ;NOM;NEUT;SG
polonia	polski	polonia	polski	PROPN	ADJ;NOM;MASC;SG
polonia	poland	polonia	poland	PROPN	
polonia	polsce	polonia	polska	PROPN	ADV
polonia	polski	polonia	polski	PROPN	ADJ;NOM;MASC;SG
polonia	polska	polonia	polski	PROPN	ADJ;NOM;FEM;SG
hogar	domowych	hogar	domowy	N;MASC;SG	ADJ;GEN;MASC;PL
experiencia	ekspertyzy	experiencia	ekspertyza	N;FEM;SG	N;ACC;FEM;PL
abierto	otwórz	abierto	otwórzyć	ADJ;MASC;SG;V.PTCP	V;PFV;IMP;SG;2;FIN;ACT
noroeste	northwestern	noroeste	northwesterny	N;SG	
participantes	uczestniczących	participante	uczestniczyć	N;PL	ADJ;GEN;MASC;PL;ACT
participantes	uczestniczące	participante	uczestnicząć	N;PL	N;NOM;MASC;SG
participantes	uczestnictwo	participante	uczestnictwo	N;PL	N;NOM;NEUT;SG
participantes	uczestnika	participante	uczestnik	N;PL	N;ACC;MASC;SG
participantes	uczestnik	participante	uczestnik	N;PL	N;NOM;MASC;SG
instituciones	instytucjonalnych	institución	instytucjonalny	N;FEM;PL	ADJ;GEN;MASC;PL
instituciones	instytucjonalne	institución	instytucjonalny	N;FEM;PL	ADJ;NOM;NEUT;SG
instituciones	instytucji	institución	instytucja	N;FEM;PL	N;GEN;FEM;SG
castro	castro	castro	castro	PROPN	PROPN;NOM;MASC;SG
sean	sean	ser	sean	V;SBJV;PL;3;PRS;FIN	PROPN;NOM;MASC;SG
sean	seana	ser	seana	V;SBJV;PL;3;PRS;FIN	N;ACC;MASC;SG
suecia	szwedzki	suecia	szwedzki	N;FEM;SG	ADJ;NOM;MASC;SG
suecia	szwedzkie	suecia	szwedzki	N;FEM;SG	ADJ;NOM;NEUT;SG
suecia	szwedzka	suecia	szwedzko	N;FEM;SG	ADJ;NOM;FEM;SG
suecia	szwecji	suecia	szwecja	N;FEM;SG	
suecia	szwecja	suecia	szwecja	N;FEM;SG	
nota	uwaga	nota	uwaga	N;FEM;SG	
concurso	zawody	concurso	zawód	N;MASC;SG	N;NOM;MASC;PL
concurso	zawody	concurso	zawód	N;MASC;SG	N;NOM;MASC;PL
seguir	follow	seguir	follow	V;NFIN	
marqués	markiza	marqués	markiza	N;MASC;SG	
marqués	marquis	marqués	marquis	N;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
actuación	działające	actuación	działać	N;FEM;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
actuación	stanowiąc	actuación	stanowić	N;FEM;SG	V;IPFV;PRS;V.CVB;ACT
peces	ryby	pez	ryba	N;MASC;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
peces	ryba	pez	ryba	N;MASC;PL	N;NOM;FEM;SG
peces	ryb	pez	ryb	N;MASC;PL	
peces	rybka	pez	rybka	N;MASC;PL	N;NOM;FEM;SG
ascenso	promocja	ascenso	promocja	N;MASC;SG	
ascenso	promocje	ascenso	promocja	N;MASC;SG	N;NOM;FEM;PL
planeta	planet	planeta	planet	N;MASC;SG	
planeta	planety	planeta	planet	N;MASC;SG	N;NOM;FEM;PL
israel	izrael	israel	izrael	N;SG	PROPN;NOM;MASC;SG
marcha	marzec	marcha	marzec	N;FEM;SG	
marcha	marca	marcha	marza	N;FEM;SG	
turismo	turystycznych	turismo	turystyczny	N;MASC;SG	ADJ;GEN;MASC;PL
turismo	turystyczna	turismo	turystyczny	N;MASC;SG	ADJ;NOM;FEM;SG
turismo	turystyczny	turismo	turystyczny	N;MASC;SG	ADJ;NOM;MASC;SG
publicaciones	publikacji	publicación	publikacja	N;FEM;PL	N;GEN;FEM;SG
publicaciones	wydawnictwa	publicación	wydawnictwo	N;FEM;PL	N;NOM;NEUT;SG
publicaciones	wydawnictwo	publicación	wydawnictwo	N;FEM;PL	N;NOM;NEUT;SG
publicaciones	publikacja	publicación	publikacja	N;FEM;PL	N;NOM;FEM;SG
publicaciones	wydawnictwa	publicación	wydawnictwo	N;FEM;PL	N;NOM;NEUT;SG
publicaciones	publikowania	publicación	publikowanie	N;FEM;PL	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
publicaciones	publikowanie	publicación	publikowanie	N;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ingeniería	inżynierii	ingeniería	inżynieria	N;FEM;SG	
saber	know	saber	know	V;NFIN	
saber	saber	saber	saber	V;NFIN	N;NOM;MASC;SG
olímpico	olympic	olímpico	olympic	ADJ;MASC;SG	
utilizar	wykorzystanie	utilizar	wykorzystać	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
poner	stawianie	poner	stawiać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
poner	umieszczenie	poner	umieszczenie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
corea	koreański	corear	koreański	N;SG	ADJ;NOM;MASC;SG
corea	korei	corear	korea	N;SG	
corea	korea	corear	korea	N;SG	PROPN;NOM;FEM;SG
borrado	usunięto	borrado	usunąć	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
borrado	erasure	borrado	erasura	ADJ;MASC;SG;V.PTCP	
borrado	usunięcie	borrado	usunąć	ADJ;MASC;SG;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
borrado	usuwanie	borrado	usuwać	ADJ;MASC;SG;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
carmen	carmen	carmen	carmen	N;MASC;SG	PROPN;NOM;MASC;SG
carmen	carmel	carmen	carmel	N;MASC;SG	
creada	utworzono	creado	utworzyć	ADJ;FEM;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
creada	stworzył	creado	stworzyć	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
religión	religie	religión	religia	N;FEM;SG	N;NOM;FEM;PL
técnicas	techniki	técnica	technika	N;FEM;PL	N;ACC;FEM;SG
estaciones	seasons	estación	seasons	N;FEM;PL	
estaciones	stacji	estación	stacja	N;FEM;PL	N;GEN;FEM;SG
escuelas	szkół	escuela	szkół	N;FEM;PL	
escuelas	szkoły	escuela	szkoła	N;FEM;PL	N;GEN;FEM;SG
elección	wybory	elección	wybory	N;FEM;SG	N;NOM;NEUT;PL
elección	wyborów	elección	wybory	N;FEM;SG	
elección	wyboru	elección	wybór	N;FEM;SG	
clases	lekcji	clase	lekcja	N;FEM;PL	N;GEN;FEM;SG
clases	klas	clase	klasa	N;FEM;PL	
clases	klasy	clase	klasa	N;FEM;PL	N;GEN;FEM;SG
clases	klasy	clase	klasa	N;FEM;PL	N;GEN;FEM;SG
clases	klasa	clase	klasa	N;FEM;PL	V;IPFV;IND;SG;2;FIN;ACT
vuelo	latające	vuelo	latać	N;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
vuelo	pływające	vuelo	pływać	N;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
vuelo	latający	vuelo	latać	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
vuelo	latanie	vuelo	latan	N;MASC;SG	
xiii	xiii	xiii	xiii	N	
florida	florydy	florida	floryda	N;FEM;SG	
florida	floryda	florida	floryd	N;FEM;SG	
económico	ekonomia	económico	ekonomia	ADJ;MASC;SG	N;NOM;FEM;SG
económico	ekonomii	económico	ekonomia	ADJ;MASC;SG	N;GEN;FEM;SG
descrito	opisano	descrito	opisać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
descrito	opisał	descrito	opisać	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
league	league	league	leagu	N;FEM;SG	
isleños	islanders	isleño	islanders	N;MASC;PL	N;ACC;MASC;SG
posibilidad	mozliwosc	posibilidad	mozliwosc	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
html	html	html	htąl	N;MASC;SG	
anderson	anderson	anderson	anderson	N;MASC;SG	PROPN;NOM;MASC;SG
anderson	andersona	anderson	andersić	N;MASC;SG	
directo	prosto	directo	prosto	ADJ;MASC;SG	
directo	bezpośredni	directo	bezpośredni	ADJ;MASC;SG	
directo	direct	directo	direct	ADJ;MASC;SG	
presidencia	prezydenckie	presidencia	prezydencki	N;FEM;SG	ADJ;NOM;NEUT;SG
presidencia	prezydenckich	presidencia	prezydencki	N;FEM;SG	ADJ;GEN;MASC;PL
presidencia	prezydencki	presidencia	prezydencki	N;FEM;SG	ADJ;NOM;MASC;SG
contrario	naprzeciw	contrario	naprzeciw	ADJ;MASC;SG	
contrario	przeciwieństwo	contrario	przeciwieństwo	ADJ;MASC;SG	N;NOM;NEUT;SG
contrario	naprzeciwko	contrario	naprzeciwko	ADJ;MASC;SG	
contrario	sprzeczne	contrario	sprzeczny	ADJ;MASC;SG	
volver	back	volver	back	V;NFIN	
volver	wstecz	volver	wstecz	V;NFIN	
volver	powrót	volver	powrót	V;NFIN	
pista	podpowiedź	pista	podpowiedź	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
pista	podpowiedź	pista	podpowiedź	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
botánico	botanic	botánico	botanic	N;MASC;SG	
botánico	botaniczny	botánico	botaniczny	N;MASC;SG	ADJ;NOM;MASC;SG
método	metody	método	metoda	N;MASC;SG	N;ACC;FEM;PL
método	sposób	método	sposób	N;MASC;SG	V;IND;PRS;FIN
cuarta	czwarte	cuarto	czwarty	ADJ;FEM;SG	
cuarta	czwarta	cuarto	czwarty	ADJ;FEM;SG	
agricultura	rolniczy	agricultura	rolniczyć	N;FEM;SG	ADJ;NOM;MASC;SG
agricultura	rolnicze	agricultura	rolniczy	N;FEM;SG	ADJ;NOM;NEUT;SG
agricultura	rolnych	agricultura	rolny	N;FEM;SG	ADJ;GEN;MASC;PL
par	pary	par	para	N;MASC;SG	
par	para	par	para	N;MASC;SG	
par	par	par	par	N;MASC;SG	
viejo	viejo	viejo	viejo	ADJ;MASC;SG	PROPN;NOM;MASC;SG
viejo	stare	viejo	stary	ADJ;MASC;SG	
viejo	old	viejo	old	ADJ;MASC;SG	
viejo	stara	viejo	stary	ADJ;MASC;SG	
