que	että	que	että	PRO	CONJ
has	tahto	haber	tahto	V	N;NOM;SG
polly	polly	polly	polly	PROPN	N;NOM;SG
entende	mitä	entender	mikä	V	PRO;PRT;SG
entende	mikä	entender	mikä	V	PRO;NOM;SG
entende	sinä	entender	sinä	V	PRO;NOM;SG;2
internacional	kisa	internacional	kisa	ADJ	N;NOM;SG
internacional	rotu	internacional	rotu	ADJ	N;NOM;SG
internacional	kisaa	internacional	kisa	ADJ	N;PRT;SG
natural	luonnollisesti	natural	luonnollisesti	ADJ	ADV
natural	luonnon	natural	luonto	ADJ	N;GEN;SG
dou	voi	dar	voi	V	INTJ
terrible	kamala	terrible	kamala	ADJ	N;NOM;SG
terrible	kamala	terrible	kamala	ADJ	N;NOM;SG
terrible	kamala	terrible	kamala	ADJ	N;NOM;SG
nisto	tämän	nisto	tämä	ADV	PRO;GEN;SG
nisto	tätä	nisto	tämä	ADV	PRO;PRT;SG
nisto	tästä	nisto	tämä	ADV	PRO;IN+ABL;SG
nisto	tämä	nisto	tämä	ADV	PRO;NOM;SG
nisto	tuo	nisto	tuo	ADV	PRO;NOM;SG
nisto	että	nisto	että	ADV	CONJ
nisto	into	nisto	into	ADV	N;NOM;SG
nisto	kaikille	nisto	kaikki	ADV	PRO;AT+ALL;PL
nisto	kaikki	nisto	kaikki	ADV	PRO;NOM;SG
actuar	näytös	actuar	näytös	V	N;NOM;SG
actuar	säädös	actuar	säädös	V	N;NOM;SG
actuar	act	actuar	act	V	N;NOM;SG
actuar	näyttelemistä	actuar	näytellä	V	N;PRT;SG
pedra	stone	pedra	stone	N	
pedra	rokkaa	pedra	rokka	N	V;IMP;SG;2;FIN;ACT
pedra	rock	pedra	rock	N	
acabar	loppu	acabar	loppu	V	N;NOM;SG
acabar	loppua	acabar	loppu	V	N;PRT;SG
acabar	lopussa	acabar	loppu	V	N;IN+ESS;SG
acabar	loppuun	acabar	loppu	V	N;IN+ALL;SG
pasei	ollut	pasei	olla	V	V;NOM;SG;V.PTCP;ACT
pasei	ollu	pasei	olla	V	V;NOM;SG;V.PTCP;ACT
pasei	oltu	pasei	olla	V	V;NOM;SG;V.PTCP;ACT
gracias	sinä	gracia	sinä	N	PRO;NOM;SG;2
gracias	much	gracia	much	N	
gracias	paljon	gracia	paljon	N	ADV
gracias	paljo	gracia	paljon	N	ADV
gracias	kiitti	gracia	kiittää	N	V;IND;SG;3;PST;FIN;ACT
lembra	muista	lembra	muu	V	PRO;IN+ABL;PL
lembra	miten	lembra	miten	V	ADV
lembra	kuinka	lembra	kuinka	V	ADV
vosas	sinun	voso	sinä	DET	PRO;GEN;SG;2
aspecto	katso	aspecto	katsoa	N	V;IMP;SG;2;FIN;ACT
aspecto	tykkää	aspecto	tykätä	N	V;IMP;SG;2;FIN;ACT
aspecto	kuten	aspecto	kuten	N	CONJ
aspecto	kuin	aspecto	kuin	N	CONJ
aspecto	näytti	aspecto	näyttää	N	V;IND;SG;3;PST;FIN;ACT
aspecto	näyttivät	aspecto	näyttää	N	V;IND;PL;3;PST;FIN;ACT
aspecto	näyttää	aspecto	näyttää	N	V;IND;SG;3;PRS;FIN;ACT
joe	joen	joe	joki	PROPN	N;GEN;SG
joe	joe	joe	joe	PROPN	PROPN;NOM;SG
dame	antaa	dame	antaa	PROPN	V;IND;SG;3;PRS;FIN;ACT
dame	annetaan	dame	antaa	PROPN	V;IND;PRS;FIN;PASS
dame	don	dame	don	PROPN	PROPN;NOM;SG
dame	antaa	dame	antaa	PROPN	V;IND;SG;3;PRS;FIN;ACT
civil	siviili	civil	siviillä	ADJ	N;NOM;SG
civil	siviili	civil	siviillä	ADJ	N;NOM;SG
marcho	lähdössä	marcho	lähtö	V	N;IN+ESS;SG
marcho	menossa	marcho	meno	V	N;IN+ESS;SG
tranquilo	huoli	tranquilo	huoli	ADJ	N;NOM;SG
tranquilo	ottaa	tranquilo	ottaa	ADJ	V;IND;SG;3;PRS;FIN;ACT
tranquilo	ota	tranquilo	ottaa	ADJ	V;IMP;SG;2;FIN;ACT
tranquilo	otetaan	tranquilo	ottaa	ADJ	V;IND;PRS;FIN;PASS
tranquilo	don	tranquilo	don	ADJ	PROPN;NOM;SG
tranquilo	tyyni	tranquilo	tyyni	ADJ	N;NOM;SG
tranquilo	yksistään	tranquilo	yksistään	ADJ	ADV
tranquilo	yksin	tranquilo	yksin	ADJ	ADV
tranquilo	yksinään	tranquilo	yksinään	ADJ	ADV
imaxinar	voi	imaxinar	voi	V	INTJ
imaxinar	vois	imaxinar	voida	V	V;COND;SG;3;FIN;ACT
imaxinar	voisi	imaxinar	voida	V	V;COND;SG;3;FIN;ACT
sacar	ulos	sacar	ulos	V	ADV
atopa	hän	atopar	hän	V	PRO;NOM;SG;3
tantos	monet	tanto	moni	DET	PRO;NOM;PL
tantos	monia	tanto	moni	DET	PRO;PRT;PL
tantos	monta	tanto	moni	DET	PRO;PRT;SG
tantos	moni	tanto	moni	DET	PRO;NOM;SG
tantos	kaikille	tanto	kaikki	DET	PRO;AT+ALL;PL
tantos	kaikki	tanto	kaikki	DET	PRO;NOM;SG
tantos	much	tanto	much	DET	
tantos	paljon	tanto	paljon	DET	ADV
tantos	paljo	tanto	paljon	DET	ADV
tantos	tuo	tanto	tuo	DET	PRO;NOM;SG
tantos	että	tanto	että	DET	CONJ
delas	yks	dela	yksi	PROPN	NUM;NOM;SG
delas	yksi	dela	yksi	PROPN	NUM;NOM;SG
delas	yhden	dela	yksi	PROPN	NUM;GEN;SG
delas	one	dela	oni	PROPN	
delas	nuo	dela	tuo	PROPN	PRO;NOM;PL
delas	noi	dela	tuo	PROPN	PRO;NOM;PL
probar	testi	probar	testi	V	N;NOM;SG
probar	testin	probar	testi	V	N;GEN;SG
probar	maista	probar	maa	V	N;IN+ABL;PL
probar	maku	probar	maku	V	N;NOM;SG
probar	makua	probar	maku	V	N;PRT;SG
risco	tuo	risco	tuo	N	PRO;NOM;SG
risco	että	risco	että	N	CONJ
xiro	käänny	xiro	kääntyä	N	V;IMP;SG;2;FIN;ACT
xiro	tilata	xiro	tilata	N	V;SG;NFIN;ACT
pública	turvallisuutta	público	turvallisuus	ADJ	N;PRT;SG
pública	turvallisuus	público	turvallisuus	ADJ	N;NOM;SG
certa	varmaa	certo	varma	DET	ADJ;PRT;SG
certa	tietty	certo	tietty	DET	ADJ;NOM;SG
certa	tiettyjen	certo	tietty	DET	ADJ;GEN;PL
certa	tietyt	certo	tietty	DET	ADJ;NOM;PL
certa	osa	certo	osa	DET	N;NOM;SG
certa	joitakin	certo	jokin	DET	PRO;PRT;PL
certa	jotkut	certo	joku	DET	PRO;NOM;PL
certa	true	certo	true	DET	N;NOM;SG
certa	totta	certo	tosi	DET	ADJ;PRT;SG
volverei	takaisin	volver	takaisin	V	ADV
volverei	selkä	volver	selkä	V	N;NOM;SG
volverei	taaksepäin	volver	taaksepäin	V	ADV
volverei	uudestaan	volver	uudestaan	V	ADV
volverei	uudelleen	volver	uudelleen	V	ADV
volverei	taas	volver	taas	V	ADV
volverei	jälleen	volver	jälleen	V	ADV
volverei	will	volver	will	V	
volverei	tahto	volver	tahto	V	N;NOM;SG
concello	city	concello	city	N	PROPN;NOM;SG
concello	hall	concello	hall	N	
milord	sinun	milord	sinä	N	PRO;GEN;SG;2
sentar	kotipaikka	sentar	koti#paikka	V	N;NOM;SG
sentar	istuimen	sentar	istua	V	N;GEN;SG
sentar	down	sentar	down	V	
sentar	alas	sentar	alas	V	ADV
sentar	alaspäin	sentar	alaspäin	V	ADV
sentar	täällä	sentar	täällä	V	ADV
sentar	tässä	sentar	tämä	V	PRO;IN+ESS;SG
té	tee	té	tehdä	N	V;IMP;SG;2;FIN;ACT
compartir	osuus	compartir	osuus	V	N;NOM;SG
compartir	jakamista	compartir	jakaminen	V	N;PRT;SG
compartir	jakaminen	compartir	jakaminen	V	N;NOM;SG
xenes	gene	xene	gene	N	PROPN;NOM;SG
querer	rakasta	querer	rakas	V	N;PRT;SG
querer	rakkautta	querer	rakkaus	V	N;PRT;SG
querer	love	querer	love	V	
querer	rakkaus	querer	rakkaus	V	N;NOM;SG
varias	useita	varios	usea	DET	ADJ;PRT;PL
varias	useat	varios	usea	DET	ADJ;NOM;PL
custa	kustannukset	custar	kustannus	V	N;NOM;PL
custa	kulut	custar	kulu	V	N;NOM;PL
custa	much	custar	much	V	
custa	paljon	custar	paljon	V	ADV
custa	paljo	custar	paljon	V	ADV
custa	kustannukset	custar	kustannus	V	N;NOM;PL
custa	hinta	custar	hinta	V	N;NOM;SG
custa	kulut	custar	kulu	V	N;NOM;PL
custa	kustannus	custar	kustannus	V	N;NOM;SG
custa	kova	custar	kova	V	ADJ;NOM;SG
custa	kovaa	custar	kova	V	ADJ;PRT;SG
custa	rankkaa	custar	rankka	V	ADJ;PRT;SG
buscando	varten	buscar	varten	V	ADV
buscando	etsimistä	buscar	etsiminen	V	N;PRT;SG
medida	mitata	medida	mitata	N	V;SG;NFIN;ACT
medida	mittaa	medida	mitata	N	V;IMP;SG;2;FIN;ACT
medida	varten	medida	varten	N	ADV
vexa	kello	vexa	kello	V	N;NOM;SG
vexa	nää	vexa	tämä	V	PRO;NOM;PL
vexa	sinä	vexa	sinä	V	PRO;NOM;SG;2
tirar	ulos	tirar	ulos	V	ADV
tirar	heitto	tirar	heitto	V	N;NOM;SG
vía	vois	vía	voida	N	V;COND;SG;3;FIN;ACT
vía	voisi	vía	voida	N	V;COND;SG;3;FIN;ACT
vía	nää	vía	tämä	N	PRO;NOM;PL
vía	katso	vía	katsoa	N	V;IMP;SG;2;FIN;ACT
vía	hän	vía	hän	N	PRO;NOM;SG;3
vía	näin	vía	näin	N	ADV
vía	näki	vía	nähdä	N	V;IND;SG;3;PST;FIN;ACT
vía	way	vía	way	N	
ricos	rich	rico	rich	ADJ	PROPN;NOM;SG
desenvolvemento	kehittymässä	desenvolvemento	kehittyä	N	V;IN+ESS;SG;NFIN;ACT
desenvolvemento	kehittää	desenvolvemento	kehittää	N	V;IND;SG;3;PRS;FIN;ACT
desenvolvemento	kehittyy	desenvolvemento	kehittyä	N	V;IND;SG;3;PRS;FIN;ACT
desenvolvemento	kehitetään	desenvolvemento	kehittää	N	V;IND;PRS;FIN;PASS
desenvolvemento	kehittyvät	desenvolvemento	kehittyä	N	V;IND;PL;3;PRS;FIN;ACT
primeiros	ensin	primeiro	ensin	ADJ	ADV
primeiros	eka	primeiro	ensin	ADJ	N;NOM;SG
primeiros	ensiksi	primeiro	ensiksi	ADJ	ADV
primeiros	aikaisin	primeiro	aikaisin	ADJ	ADV
primeiros	harvat	primeiro	harva	ADJ	PRO;NOM;PL
primeiros	muutaman	primeiro	muutama	ADJ	PRO;GEN;SG
primeiros	harva	primeiro	harva	ADJ	PRO;NOM;SG
primeiros	muutama	primeiro	muutama	ADJ	PRO;NOM;SG
robinson	robinson	robinson	robinso	PROPN	N;NOM;SG
robinson	oli	robinson	olla	PROPN	V;IND;SG;3;PST;FIN;ACT
dicilo	sano	dicilo	sanoa	ADV	V;IMP;SG;2;FIN;ACT
dicilo	pistä	dicilo	pistää	ADV	V;IMP;SG;2;FIN;ACT
dicilo	laita	dicilo	laittaa	ADV	V;IMP;SG;2;FIN;ACT
dicilo	laittakaa	dicilo	laittaa	ADV	V;IMP;SG;2;FIN;ACT
camiñar	kävelyllä	camiñar	kävely	V	N;AT+ESS
;SG
camiñar	kävely	camiñar	kävely	V	N;NOM;SG
camiñar	kävely	camiñar	kävely	V	N;NOM;SG
xornais	paina	xornal	painaa	N	V;IMP;SG;2;FIN;ACT
propios	omista	propio	oma	DET	ADJ;IN+ABL;PL
propios	oman	propio	oma	DET	ADJ;GEN;SG
propios	oma	propio	oma	DET	ADJ;NOM;SG
propios	omat	propio	oma	DET	ADJ;NOM;PL
océano	ocean	océano	ocea	N	
anel	soida	anel	soida	N	V;SG;NFIN;ACT
cemiterio	park	cemiterio	park	N	PROPN;NOM;SG
traballos	toimii	traballo	toimia	N	V;IND;SG;3;PRS;FIN;ACT
traballos	työskentelee	traballo	työskennellä	N	V;IND;SG;3;PRS;FIN;ACT
acontece	menossa	acontecer	meno	V	N;IN+ESS;SG
acontece	mitä	acontecer	mikä	V	PRO;PRT;SG
acontece	mikä	acontecer	mikä	V	PRO;NOM;SG
acontece	tapahtumassa	acontecer	tapahtuma	V	N;IN+ESS;SG
chave	keskeinen	chave	keskeinen	N	ADJ;NOM;SG
chave	väsy	chave	väsy	N	ADJ;NOM;SG
doutro	muu	doutro	muu	N	PRO;NOM;SG
doutro	muut	doutro	muu	N	PRO;NOM;PL
doutro	toinen	doutro	toinen	N	PRO;NOM;SG
doutro	muutoin	doutro	muutoin	N	ADV
doutro	muuten	doutro	muuten	N	ADV
verdadeira	true	verdadeiro	true	ADJ	N;NOM;SG
verdadeira	real	verdadeiro	real	ADJ	
marzo	marssi	marzo	marssia	N	V;IND;SG;3;PST;FIN;ACT
marzo	marssia	marzo	marssi	N	V;SG;NFIN;ACT
salvar	säästä	salvar	sää	V	N;IN+ABL;SG
salvar	pelastaminen	salvar	pelastaminen	V	N;NOM;SG
salvar	säästöt	salvar	säästö	V	N;NOM;PL
deberían	pitäisi	deber	pitää	V	V;COND;SG;3;FIN;ACT
deberían	pitäis	deber	pitää	V	V;COND;SG;3;FIN;ACT
deberían	pitäisikö	deber	pitää	V	V;COND;SG;3;FIN;ACT
deberían	ne	deber	se	V	PRO;NOM;PL
deberían	he	deber	hän	V	PRO;NOM;PL;3
disparar	tulipalo	disparar	tuli#palo	V	N;NOM;SG
disparar	ammuskelua	disparar	ammuskelu	V	N;PRT;SG
disparar	ammuskelu	disparar	ammuskelu	V	N;NOM;SG
disparar	ampuminen	disparar	ampuminen	V	N;NOM;SG
disparar	ampuminen	disparar	ampuminen	V	N;NOM;SG
disparar	potkut	disparar	potku	V	N;NOM;PL
primavera	täällä	primavera	täällä	N	ADV
primavera	tässä	primavera	tämä	N	PRO;IN+ESS;SG
corre	hän	currir	hän	V	PRO;NOM;SG;3
plan	suunnitella	plan	suunnitella	N	V;SG;NFIN;ACT
riba	huippu	riba	huippu	ADV	N;NOM;SG
riba	top	riba	top	ADV	PROPN;NOM;SG
riba	huippua	riba	huippu	ADV	N;PRT;SG
riba	ylä	riba	ylä	ADV	N;NOM;SG
riba	suosituimmat	riba	suosittu	ADV	ADJ;NOM;RL;PL
terei	will	terei	will	V	
terei	tahto	terei	tahto	V	N;NOM;SG
tiveches	sinä	tiveches	sinä	V	PRO;NOM;SG;2
canso	väsynyt	canso	väsynyt	ADV	ADJ;NOM;SG
canso	väsyttää	canso	väsyttää	ADV	V;IND;SG;3;PRS;FIN;ACT
canso	väsy	canso	väsy	ADV	ADJ;NOM;SG
comandante	major	comandante	major	N	
coidar	jälkeen	coidar	jälkeen	V	ADV
coidar	after	coidar	after	V	
visión	näytä	visión	näyttää	N	V;IMP;SG;2;FIN;ACT
popular	suosittu	popular	suosittu	N	ADJ;NOM;SG
popular	suosittua	popular	suosittu	N	ADJ;PRT;SG
popular	suosittuja	popular	suosittu	N	ADJ;PRT;PL
popular	suositut	popular	suosittu	N	ADJ;NOM;PL
popular	edessä	popular	edessä	N	ADV
popular	edestä	popular	edestä	N	ADV
ollada	katso	ollada	katsoa	N	V;IMP;SG;2;FIN;ACT
ollada	ottaa	ollada	ottaa	N	V;IND;SG;3;PRS;FIN;ACT
ollada	ota	ollada	ottaa	N	V;IMP;SG;2;FIN;ACT
ollada	otetaan	ollada	ottaa	N	V;IND;PRS;FIN;PASS
city	city	city	city	PROPN	PROPN;NOM;SG
city	kaupunki	city	kaupunki	PROPN	N;NOM;SG
city	paikkakunta	city	paikka#kunta	PROPN	N;NOM;SG
vivimos	live	vivir	live	V	N;NOM;SG
vivimos	livenä	vivir	livi	V	N;FRML;SG
vivimos	asuminen	vivir	asuminen	V	N;NOM;SG
vivimos	elävä	vivir	elää	V	ADJ;NOM;SG
vivimos	eläminen	vivir	eläminen	V	N;NOM;SG
vivimos	ovat	vivir	olla	V	V;IND;PL;3;PRS;FIN;ACT
vivimos	ovatko	vivir	olla	V	V;IND;PL;3;PRS;FIN;ACT
dobre	kahdesti	dobre	kahdesti	N	ADV
dobre	kaksinkertainen	dobre	kaksinkertainen	N	ADJ;NOM;SG
defensa	varten	defensa	varten	N	ADV
veremos	nää	ver	tämä	V	PRO;NOM;PL
sinal	allekirjoittaa	sinal	alle#kirjoittaa	N	V;SG;NFIN;ACT
zapatos	sinun	zapato	sinä	N	PRO;GEN;SG;2
abofé	kurssi	abofé	kurssi	ADV	N;NOM;SG
cear	illallinen	cear	illallinen	V	N;NOM;SG
cear	päivällinen	cear	päivällinen	V	ADJ;NOM;SG
cear	varten	cear	varten	V	ADV
cear	illallinen	cear	illallinen	V	N;NOM;SG
baixar	down	baixar	down	V	
baixar	alas	baixar	alas	V	ADV
baixar	alaspäin	baixar	alaspäin	V	ADV
vestido	puku	vestido	puku	V	N;NOM;SG
vestido	mekko	vestido	mekko	V	N;NOM;SG
protexer	suojelu	protexer	suojelu	V	N;NOM;SG
protexer	suojeleminen	protexer	suojeleminen	V	N;NOM;SG
falou	sinä	falar	sinä	V	PRO;NOM;SG;2
falou	noin	falar	noin	V	ADV
vermella	punaiset	vermello	punainen	N	ADJ;NOM;PL
vermella	punainen	vermello	punainen	N	ADJ;NOM;SG
vermella	punaista	vermello	punainen	N	ADJ;PRT;SG
vermella	red	vermello	red	N	
vermella	säilytä	vermello	säilyttää	N	V;IMP;SG;2;FIN;ACT
vermella	pidä	vermello	pitää	N	V;IMP;SG;2;FIN;ACT
mudar	muuta	mudar	muu	V	PRO;PRT;SG
mudar	muutos	mudar	muutos	V	N;NOM;SG
mudar	muuttaminen	mudar	muuttaminen	V	N;NOM;SG
física	fysiikkaa	físico	fysiikka	ADJ	N;PRT;SG
física	fysiikan	físico	fysiikka	ADJ	N;GEN;SG
física	fyysisesti	físico	fyysisesti	ADJ	ADV
querería	kuten	querer	kuten	V	CONJ
querería	kuin	querer	kuin	V	CONJ
querería	olisi	querer	olla	V	V;COND;SG;3;FIN;ACT
querería	saattaa	querer	saattaa	V	V;IND;SG;3;PRS;FIN;ACT
querería	saattaisi	querer	saattaa	V	V;COND;SG;3;FIN;ACT
felices	hyvää	felice	hyvä	N	ADJ;PRT;SG
felices	onnellinen	felice	onnellinen	N	ADJ;NOM;SG
felices	tyytyväinen	felice	tyytyväinen	N	ADJ;NOM;SG
felices	iloinen	felice	iloinen	N	ADJ;NOM;SG
felices	onnellisesti	felice	onnellisesti	N	ADV
david	david	david	david	PROPN	PROPN;NOM;SG
dama	lady	dama	lady	N	
dama	dame	dama	dame	N	
pantalóns	sinun	pantalón	sinä	N	PRO;GEN;SG;2
entendido	sinä	entender	sinä	V	PRO;NOM;SG;2
entendido	tuo	entender	tuo	V	PRO;NOM;SG
entendido	että	entender	että	V	CONJ
vés	sinä	vés	sinä	V	PRO;NOM;SG;2
vés	tulossa	vés	tulo	V	N;IN+ESS;SG
vés	ovat	vés	olla	V	V;IND;PL;3;PRS;FIN;ACT
vés	ovatko	vés	olla	V	V;IND;PL;3;PRS;FIN;ACT
millas	miles	milla	miles	N	PROPN;NOM;SG
millas	alkaen	milla	alkaen	N	ADV
millas	from	milla	from	N	
millas	pois	milla	pois	N	ADV
ambos	molemmat	ambos	molemmat	DET	PRO;NOM;PL
ambos	molempia	ambos	molemmat	DET	PRO;PRT;PL
ambos	kumpikin	ambos	kumpikin	DET	PRO;NOM;SG
díxenche	kerrottu	díxenche	kertoa	N	V;NOM;SG;V.PTCP;PASS
díxenche	kertoi	díxenche	kertoa	N	V;IND;SG;3;PST;FIN;ACT
díxenche	kertonut	díxenche	kertoa	N	V;NOM;SG;V.PTCP;ACT
díxenche	sinä	díxenche	sinä	N	PRO;NOM;SG;2
díxenche	sanoi	díxenche	sanoa	N	V;IND;SG;3;PST;FIN;ACT
ho	mies	ho	mies	PROPN	N;NOM;SG
ho	äijä	ho	äijä	PROPN	N;NOM;SG
fergus	fergus	fergus	fergus	PROPN	PROPN;NOM;SG
pensan	ajattelun	pensar	ajattelu	V	N;GEN;SG
pensan	ajattelu	pensar	ajattelu	V	N;NOM;SG
pensan	ajattelua	pensar	ajattelu	V	N;PRT;SG
pensan	ihmiset	pensar	ihminen	V	N;NOM;PL
pensan	ihmisiä	pensar	ihminen	V	N;PRT;PL
pensan	henkilöt	pensar	henkilö	V	N;NOM;PL
pensan	ne	pensar	se	V	PRO;NOM;PL
pensan	he	pensar	hän	V	PRO;NOM;PL;3
pensan	noin	pensar	noin	V	ADV
compaixón	harmi	compaixón	harmi	N	INTJ
correr	juoksu	correr	juoksu	V	N;NOM;SG
correr	käynnissä	correr	käynti	V	N;IN+ESS;SG
mando	hallitse	mando	hallita	N	V;IMP;SG;2;FIN;ACT
contrario	päinvastainen	contrario	päinvastainen	N	ADJ;NOM;SG
contrario	muutoin	contrario	muutoin	N	ADV
contrario	muuten	contrario	muuten	N	ADV
oeste	west	oeste	west	N	PROPN;NOM;SG
oeste	läntinen	oeste	läntinen	N	ADJ;NOM;SG
abrir	avaus	abrir	avaus	V	N;NOM;SG
abrir	avajaiset	abrir	avajaiset	V	N;NOM;PL
abrir	avaaminen	abrir	avaaminen	V	N;NOM;SG
alén	from	alén	from	ADV	
rostro	face	rostro	face	N	
solar	auringon	solar	aurinko	V	N;GEN;SG
solar	aurinko	solar	aurinko	V	N;NOM;SG
solar	järjestelmän	solar	järjestelmä	V	N;GEN;SG
solar	systeemi	solar	systeemi	V	N;NOM;SG
solar	järjestelmä	solar	järjestelmä	V	N;NOM;SG
solar	system	solar	system	V	
xudeus	tämän	xudeu	tämä	N	PRO;GEN;SG
xudeus	tätä	xudeu	tämä	N	PRO;PRT;SG
xudeus	tästä	xudeu	tämä	N	PRO;IN+ABL;SG
xudeus	tämä	xudeu	tämä	N	PRO;NOM;SG
xudeus	juutalainen	xudeu	juutalainen	N	ADJ;NOM;SG
recuperar	takaisin	recuperar	takaisin	V	ADV
recuperar	selkä	recuperar	selkä	V	N;NOM;SG
recuperar	taaksepäin	recuperar	taaksepäin	V	ADV
cativo	kulta	cativo	kulta	ADJ	N;NOM;SG
cativo	vauva	cativo	vauva	ADJ	N;NOM;SG
cativo	beibi	cativo	beibi	ADJ	INTJ
cativo	muru	cativo	muru	ADJ	N;NOM;SG
cativo	poika	cativo	poika	ADJ	N;NOM;SG
cativo	pentu	cativo	pentu	ADJ	N;NOM;SG
cativo	kid	cativo	kidossa	ADJ	N;NOM;SG
cativo	poika	cativo	poika	ADJ	N;NOM;SG
cativo	vähä	cativo	vähän	ADJ	ADV
cativo	lasta	cativo	lapsi	ADJ	N;PRT;SG
cativo	lapsen	cativo	lapsi	ADJ	N;GEN;SG
cativo	lapsi	cativo	lapsi	ADJ	N;NOM;SG
serve	hyvää	servir	hyvä	V	ADJ;PRT;SG
serve	hyvä	servir	hyvä	V	ADJ;NOM;SG
serve	pisteen	servir	piste	V	N;GEN;SG
serve	kohta	servir	kohta	V	N;NOM;SG
serve	pistettä	servir	piste	V	N;PRT;SG
serve	piste	servir	piste	V	N;NOM;SG
serve	point	servir	pointa	V	N;NOM;SG
serve	käyttö	servir	käyttö	V	N;NOM;SG
serve	hyödytön	servir	hyödytön	V	ADJ;NOM;SG
serve	hyödytöntä	servir	hyödytön	V	ADJ;PRT;SG
deixei	vasemmalle	deixar	vasen	V	ADJ;AT+ALL;SG
deixei	vasen	deixar	vasen	V	N;NOM;SG
deixei	vasemmalla	deixar	vasen	V	ADJ;AT+ESS
;SG
johnny	johnny	johnny	johtaa	PROPN	N;NOM;SG
atopei	met	atopar	metni	V	INTJ
perna	sinun	perna	sinä	N	PRO;GEN;SG;2
uso	käyttää	uso	käyttää	N	V;IND;SG;PRS;FIN;ACT
uso	käytä	uso	käyttää	N	V;IMP;SG;2;FIN;ACT
uso	käytettävä	uso	käyttää	N	V;NOM;SG;V.PTCP;PASS
ides	menossa	ide	meno	V	N;IN+ESS;SG
ides	sinä	ide	sinä	V	PRO;NOM;SG;2
ides	ovat	ide	olla	V	V;IND;PL;3;PRS;FIN;ACT
ides	ovatko	ide	olla	V	V;IND;PL;3;PRS;FIN;ACT
amosar	show	amosar	show	V	N;NOM;SG
amosar	näyttäminen	amosar	näyttäminen	V	N;NOM;SG
parecen	ne	parecer	se	V	PRO;NOM;PL
parecen	he	parecer	hän	V	PRO;NOM;PL;3
parecen	kuten	parecer	kuten	V	CONJ
parecen	kuin	parecer	kuin	V	CONJ
parecen	ulkonäkö	parecer	ulko#näkö	V	N;NOM;SG
fe	faith	fe	faith	N	
fe	uskoa	fe	uskoa	N	V;SG;NFIN;ACT
fe	usko	fe	uskoa	N	V;IMP;SG;2;FIN;ACT
fuxir	ulos	fuxir	ulos	V	ADV
fuxir	pakene	fuxir	paeta	V	N;NOM;PL
fuxir	pois	fuxir	pois	V	ADV
fuxir	pakene	fuxir	paeta	V	N;NOM;PL
fuxir	pako	fuxir	pako	V	N;NOM;SG
debido	koska	deber	koska	V	CONJ
debido	asianmukaisesti	deber	asian#mukaisesti	V	ADV
contacto	koske	contacto	koskea	N	V;IMP;SG;2;FIN;ACT
contacto	koskea	contacto	koskea	N	V;SG;NFIN;ACT
contacto	koskettaa	contacto	koskettaa	N	V;IND;SG;3;PRS;FIN;ACT
contacto	kosketa	contacto	koskea	N	V;IMP;SG;2;FIN;ACT
viña	tulossa	vir	tulo	V	N;IN+ESS;SG
viña	oliko	vir	olla	V	V;IND;SG;3;PST;FIN;ACT
xuño	alkaen	xuño	alkaen	N	ADV
xuño	from	xuño	from	N	
le	luettu	le	lukea	PROPN	V;NOM;SG;V.PTCP;PASS
le	lukea	le	lukea	PROPN	V;SG;NFIN;ACT
le	lue	le	lukea	PROPN	V;IMP;SG;2;FIN;ACT
le	lukee	le	lukea	PROPN	V;IND;SG;3;PRS;FIN;ACT
srta	mis	srta	mis	N	ADV
srta	ikävä	srta	ikävä	N	ADJ;NOM;SG
déixeme	poistu	déixeme	poistua	PROPN	V;IMP;SG;2;FIN;ACT
déixeme	lähde	déixeme	lähde	PROPN	N;NOM;SG
déixeme	jätä	déixeme	jättää	PROPN	V;IMP;SG;2;FIN;ACT
gústache	sinä	gústache	sinä	V	PRO;NOM;SG;2
gústache	kuten	gústache	kuten	V	CONJ
gústache	kuin	gústache	kuin	V	CONJ
gústache	hänet	gústache	hän	V	PRO;ACC;SG;3
copa	juo	copa	juoda	N	V;IMP;SG;2;FIN;ACT
copa	juoda	copa	juoda	N	V;SG;NFIN;ACT
copa	lasinen	copa	lasinen	N	ADJ;NOM;SG
perdeu	hukassa	perder	hukassa	V	ADV
perdeu	hänen	perder	hän	V	PRO;GEN;SG;3
perdeu	häviäminen	perder	häviäminen	V	N;NOM;SG
perdeu	häviöllä	perder	häviö	V	N;AT+ESS
;SG
peixes	kalastaa	peixe	kalastaa	N	V;SG;NFIN;ACT
global	global	global	global	ADJ	
global	todella	global	todella	ADJ	ADV
desgraza	valitettavasti	desgraza	valitettavasti	N	ADV
desgraza	valitettavasti	desgraza	valitettavasti	N	ADV
desgraza	valitettavaa	desgraza	valitettava	N	ADJ;PRT;SG
desgraza	valitettava	desgraza	valitettava	N	ADJ;NOM;SG
necesitamos	tarve	necesitar	tarve	V	N;NOM;SG
necesitamos	tarpeen	necesitar	tarpeen	V	ADV
necesitamos	tarvetta	necesitar	tarve	V	N;PRT;SG
agardando	odottaminen	agardar	odottaminen	V	N;NOM;SG
agardando	varten	agardar	varten	V	ADV
traer	tuo	traer	tuo	V	PRO;NOM;SG
traer	toi	traer	tuo	V	PRO;NOM;SG
local	paikallinen	local	paikallinen	N	ADJ;NOM;SG
local	paikalliset	local	paikallinen	N	ADJ;NOM;PL
