اتھاہ	derinden	اتھاہ	derin		ADJ;AT+ABL;SG;3
اِن	bunu	یہ	bu		PRO;ACC;SG;3
اِن	onlar	یہ	o		PRO;NOM;PL;3
اِن	onları	یہ	o		PRO;ACC;PL;3
اِن	bunlar	یہ	bu		PRO;NOM;PL;3
اِن	bunları	یہ	bu		PRO;ACC;PL;3
اُن	bunlar	وہ	bu	PRO;ACC;SG;3	PRO;NOM;PL;3
اُن	şunlar	وہ	şu	PRO;ACC;SG;3	
اُن	onlar	وہ	o	PRO;ACC;SG;3	PRO;NOM;PL;3
اُن	onları	وہ	o	PRO;ACC;SG;3	PRO;ACC;PL;3
انا	self	انا	self	PROPN;NOM;MASC;SG;3	
انا	self	انا	self	PROPN;NOM;MASC;SG;3	
انا	egosu	انا	egosu	PROPN;NOM;MASC;SG;3	
انا	ego	انا	ego	PROPN;NOM;MASC;SG;3	
اِنا	konteyner	اِنا	konteyner		N;NOM;SG;3
اِنا	konteynır	اِنا	konteynır		N;NOM;SG;3
اِنابت	tövbe	اِنابت	tövbe	PROPN;NOM;MASC;SG;3	
انابیب	borular	انابیب	boru	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انابیب	tüpleri	انابیب	tüp	PROPN;NOM;MASC;SG;3	N;ACC;PL;3
انابیب	gemiler	انابیب	gemi	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اِناث	kadınları	اِناث	kadın	PROPN;NOM;MASC;SG;3	ADJ;ACC;PL;3
اِناث	kadın	اِناث	kadın	PROPN;NOM;MASC;SG;3	
اِناث	kadinlar	اِناث	kadin	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;3
اِناث	kadınlar	اِناث	kadın	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;3
اناج	yiyecek	اناج	yiyecek	N;NOM;MASC;SG;3	
اناج	yemekler	اناج	yemek	N;NOM;MASC;SG;3	N;NOM;PL;3
اناج	gıda	اناج	gıda	N;NOM;MASC;SG;3	
اناج	gevrek	اناج	gevrek	N;NOM;MASC;SG;3	
اناج	tahıl	اناج	tahıl	N;NOM;MASC;SG;3	
اناج	tahıl	اناج	tahıl	N;NOM;MASC;SG;3	
اناج	buğday	اناج	buğday	N;NOM;MASC;SG;3	
اناجیل	inciller	اناجیل	incil	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اناد	ebedi	اناد	ebe	PROPN;NOM;MASC;SG;3	
اناد	sonsuz	اناد	sonsuz	PROPN;NOM;MASC;SG;3	
انار	nar	انار	nar	PROPN;NOM;MASC;SG;3	
اناڑی	acemi	اناڑی	acemi	ADJ	
اناڑی	çaylak	اناڑی	çaylak	ADJ	
اناڑی	sakar	اناڑی	sakar	ADJ	
اناڑی	çiğ	اناڑی	çiğ	ADJ	
اناڑی	raw	اناڑی	raw	ADJ	
اناڑی	ham	اناڑی	ham	ADJ	
اناڑی	acemi	اناڑی	acemi	ADJ	
اُناس	halk	اُناس	halk	PROPN;NOM;MASC;SG;3	
اُناس	kişiler	اُناس	kişi	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اُناس	insanlar	اُناس	insan	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اُناس	millet	اُناس	millet	PROPN;NOM;MASC;SG;3	
اُناس	erkekler	اُناس	erkek	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL;3
اُناس	men	اُناس	men	PROPN;NOM;MASC;SG;3	
اُناس	erkek	اُناس	erkek	PROPN;NOM;MASC;SG;3	
اُناس	adamlar	اُناس	adam	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اِناگنا	sınırlı	اِناگنا	sınırlı	PROPN;ACC;MASC;SG;3	
اِناگنا	kısıtlı	اِناگنا	kısıtlı	PROPN;ACC;MASC;SG;3	
اِناگنا	sınırlıdır	اِناگنا	sınırlı	PROPN;ACC;MASC;SG;3	
اِناگنا	birkaç	اِناگنا	birkaç	PROPN;ACC;MASC;SG;3	DET
انام	canlılar	انام	canlı		ADJ;NOM;PL;3
انام	yaratıklar	انام	yarat		N;NOM;PL;3
انام	kişiler	انام	kişi		N;NOM;PL;3
انام	insanlar	انام	insan		N;NOM;PL;3
انام	insanlık	انام	insanlık		N;NOM;SG;3
انام	ölümlüler	انام	ölümlü		ADJ;NOM;PL;3
انامل	parmak	انامل	parmak	PROPN;NOM;MASC;SG;3	
انامل	parmakları	انامل	parmak	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انامل	parmaklar	انامل	parmak	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انانیت	kibir	انانیت	kibir	PROPN;NOM;MASC;SG;3	
انبار	koleksiyonu	انبار	koleksiyonu		N;ACC;SG;3
انبار	yığını	انبار	yığ		N;ACC;SG;3
انبار	koleksiyonu	انبار	koleksiyonu		N;ACC;SG;3
انباری	gölgelik	انباری	gölgelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انباز	ortak	انباز	ortak	PROPN;NOM;MASC;SG;3	ADJ
انباز	partner	انباز	partner	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انبازی	dernek	انبازی	dernek	ADJ	
انبازی	derneği	انبازی	dernek	ADJ	N;NOM;SG;3
انبازی	ortaklık	انبازی	ortaklık	ADJ	N;NOM;SG;3
انبازی	ortaklığı	انبازی	ortaklık	ADJ	N;ACC;SG;3
انبان	cüzdan	انبان	cüzdan	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انبان	cüzdanı	انبان	cüzdan	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
انبان	poşet	انبان	poşet	PROPN;NOM;MASC;SG;3	
انبان	çanta	انبان	çanta	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انبان	torba	انبان	torba	PROPN;NOM;MASC;SG;3	
انبر	gökyüzü	انبر	gökyüzü	PROPN;NOM;MASC;SG;3	
انبر	gök	انبر	gök	PROPN;NOM;MASC;SG;3	
انبر	sky	انبر	sky	PROPN;NOM;MASC;SG;3	
انبر	pense	انبر	pens	PROPN;NOM;MASC;SG;3	
انبر	elbise	انبر	elbise	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انبر	gelinlik	انبر	gelinlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنبساط	sevinç	اِنبساط	sevinç	PROPN;NOM;MASC;SG;3	
اِنبساط	joy	اِنبساط	joy	PROPN;NOM;MASC;SG;3	
اِنبساط	keyif	اِنبساط	keyif	PROPN;NOM;MASC;SG;3	
اِنبساط	neşe	اِنبساط	neş	PROPN;NOM;MASC;SG;3	
اِنبساط	glee	اِنبساط	ge	PROPN;NOM;MASC;SG;3	
اِنبساط	genişleme	اِنبساط	genişle	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنبِعاث	zam	اِنبِعاث	zam	PROPN;NOM;MASC;SG;3	
اِنبِعاث	kaldır	اِنبِعاث	kal	PROPN;NOM;MASC;SG;3	
اِنبِعاث	diriliş	اِنبِعاث	diriliş	PROPN;NOM;MASC;SG;3	
اِنبِعاث	sevinç	اِنبِعاث	sevinç	PROPN;NOM;MASC;SG;3	
اِنبِعاث	joy	اِنبِعاث	joy	PROPN;NOM;MASC;SG;3	
اِنبِعاث	keyif	اِنبِعاث	keyif	PROPN;NOM;MASC;SG;3	
اِنبِعاث	neşe	اِنبِعاث	neş	PROPN;NOM;MASC;SG;3	
اِنبِعاث	diriliş	اِنبِعاث	diriliş	PROPN;NOM;MASC;SG;3	
اِنبِعاث	ecstasy	اِنبِعاث	ecstasy	PROPN;NOM;MASC;SG;3	
اِنبِعاث	coşku	اِنبِعاث	coşku	PROPN;NOM;MASC;SG;3	
اُنبُوب	boru	اُنبُوب	boru	PROPN;NOM;MASC;SG;3	
اُنبُوب	tüp	اُنبُوب	tüp	PROPN;NOM;MASC;SG;3	
اُنبُوب	gemi	اُنبُوب	gemi	PROPN;NOM;MASC;SG;3	
انبوہ	mafya	انبوہ	mafya	PROPN;NOM;MASC;SG;3	
انبوہ	bolluk	انبوہ	bolluk	PROPN;NOM;MASC;SG;3	
انبوہ	kalabalık	انبوہ	kalabalık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انبوہ	mafya	انبوہ	mafya	PROPN;NOM;MASC;SG;3	
انبوہ	bolluk	انبوہ	bolluk	PROPN;NOM;MASC;SG;3	
انبیا	peygamberlerin	نبی	peygamber	PROPN;NOM;MASC;SG;3	N;GEN;PL;3
انبیا	kehanetler	نبی	kehanet	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انبیا	peygamberler	نبی	peygamber	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انبیا	havariler	نبی	havari	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انبیا	peygamberler	نبی	peygamber	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انُبھَو	tahmin	انُبھَو	tahmin	PROPN;NOM;MASC;SG;3	
انُبھَو	tahmini	انُبھَو	tahmin	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انُبھَو	değerlendirmesi	انُبھَو	değerlen	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
انُبھَو	fikri	انُبھَو	fikir	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انُبھَو	fikir	انُبھَو	fikir	PROPN;NOM;MASC;SG;3	
انُبھَو	bilgi	انُبھَو	bilgi	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انُبھَو	ilim	انُبھَو	ilim	PROPN;NOM;MASC;SG;3	
انُبھَو	algılama	انُبھَو	algılama	PROPN;NOM;MASC;SG;3	
انُبھَو	algı	انُبھَو	algı	PROPN;NOM;MASC;SG;3	
انت	bitir	انت	bitir		V;PFV;IMP;SG;2;POS;PRS
انت	limiti	انت	limit		N;NOM;SG;3
انت	sınırı	انت	sınır		N;ACC;SG;3
انت	kapat	انت	kapat		V;PFV;IMP;SG;2;POS;PRS
اِنتاج	sonuç	اِنتاج	sonuç	PROPN;NOM;MASC;SG;3	
اِنتاج	çıkarım	اِنتاج	çık	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;POS
اِنتباہ	uyarı	اِنتباہ	uyar	PROPN;NOM;MASC;SG;3	
اِنتباہ	fark	اِنتباہ	fark	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتباہ	alarm	اِنتباہ	al	PROPN;NOM;MASC;SG;3	
اِنتباہ	alarmı	اِنتباہ	alar	PROPN;NOM;MASC;SG;3	
انتج	dokunulmaz	انتج	dokun		V;IPFV;IND;SG;3;NEG;V.PTCP;PASS
اِنتخاب	seçimi	اِنتخاب	seçim		N;ACC;SG;3
اِنتخاب	seçimler	اِنتخاب	seçim		N;NOM;PL;3
اِنتخاب	seçeneği	اِنتخاب	seçenek		N;NOM;SG;3
اِنتداب	yetkili	اِنتداب	yetkili	PROPN;NOM;MASC;SG;3	
اِنتداب	otorite	اِنتداب	otorite	PROPN;NOM;MASC;SG;3	
اِنتداب	yetki	اِنتداب	yetki	PROPN;NOM;MASC;SG;3	
اِنتداب	söndürme	اِنتداب	sön	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;NEG;PRS;CAUS
اِنتداب	etki	اِنتداب	etki	PROPN;NOM;MASC;SG;3	
اِنتداب	nüfuz	اِنتداب	nüfuz	PROPN;NOM;MASC;SG;3	
اِنتداب	etkisi	اِنتداب	etki	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتداب	kavrama	اِنتداب	kavram	PROPN;NOM;MASC;SG;3	
انتر	köşeye	انتر	köşe	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
انتر	köşe	انتر	köşe	PROPN;NOM;MASC;SG;3	
انتر	açılan	انتر	aç	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP;PASS
انتر	açılış	انتر	açılış	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انتر	açılışı	انتر	açılış	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انتر	açılıyor	انتر	aç	PROPN;NOM;MASC;SG;3	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
انتر	ayrım	انتر	ayrım	PROPN;NOM;MASC;SG;3	
انتر	delik	انتر	delik	PROPN;NOM;MASC;SG;3	
انتر	çukur	انتر	çukur	PROPN;NOM;MASC;SG;3	
انتر	farkı	انتر	fark	PROPN;NOM;MASC;SG;3	
انتر	farklılık	انتر	farklılık	PROPN;NOM;MASC;SG;3	
انتر	fark	انتر	fark	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انتر	sır	انتر	sır	PROPN;NOM;MASC;SG;3	
انتر	secret	انتر	secret	PROPN;NOM;MASC;SG;3	
انتر	gizli	انتر	gizli	PROPN;NOM;MASC;SG;3	
انتر	içişleri	انتر	içiş	PROPN;NOM;MASC;SG;3	N;ACC;PL;3
انتر	iç	انتر	iç	PROPN;NOM;MASC;SG;3	
انتر	uzaklık	انتر	uzaklık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انتر	mesafeler	انتر	mesafe	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
انتر	mesafe	انتر	mesafe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انترجات	fikri	انترجات	fikir	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
انترجات	fikir	انترجات	fikir	PROPN;NOM;MASC;SG;3	
انترجات	dilek	انترجات	dilek	PROPN;NOM;MASC;SG;3	
انترجات	keske	انترجات	keske	PROPN;NOM;MASC;SG;3	
انترجات	keşke	انترجات	keşke	PROPN;NOM;MASC;SG;3	ADV
انترا	arasında	انترا	ara	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
انترا	arasına	انترا	ara	PROPN;NOM;MASC;SG;3	ADJ;DAT;SG;3
انترا	arası	انترا	ara	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;3
انترا	arasındaki	انترا	ara	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
انتڑی	bağırsak	انتڑی	bağır	PROPN;NOM;MASC;SG;3	V;PFV;PL;1;POS;PRS
انتڑی	bağırsak	انتڑی	bağır	PROPN;NOM;MASC;SG;3	V;PFV;PL;1;POS;PRS
اِنتزاع	kaldırma	اِنتزاع	kaldırma	PROPN;NOM;MASC;SG;3	
اِنتزاع	kaldırılması	اِنتزاع	kal	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
اِنتساب	iniş	اِنتساب	iniş	PROPN;NOM;MASC;SG;3	
اِنتساب	ilişki	اِنتساب	ilişki	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتساب	ilişkisi	اِنتساب	ilişki	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتساب	bağ	اِنتساب	bağ	PROPN;NOM;MASC;SG;3	
اِنتساب	bağlantı	اِنتساب	bağlantı	PROPN;NOM;MASC;SG;3	
اِنتساق	idare	اِنتساق	idare	PROPN;NOM;MASC;SG;3	
اِنتساق	yönetim	اِنتساق	yönetim	PROPN;NOM;MASC;SG;3	
اِنتساق	yönetimi	اِنتساق	yönetim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتساق	idari	اِنتساق	idari	PROPN;NOM;MASC;SG;3	
اِنتساق	yönetim	اِنتساق	yönetim	PROPN;NOM;MASC;SG;3	
اِنتساق	yönetim	اِنتساق	yönetim	PROPN;NOM;MASC;SG;3	
اِنتساق	yönetimi	اِنتساق	yönetim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتساق	menajerlik	اِنتساق	menajerlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتشار	yayılıyor	اِنتشار	yay	PROPN;NOM;MASC;SG;3	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
اِنتشار	yayılması	اِنتشار	yay	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
اِنتشار	yaymak	اِنتشار	yay	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنتشار	saçılma	اِنتشار	saç	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
اِنتشار	endişe	اِنتشار	endiş	PROPN;NOM;MASC;SG;3	
اِنتشار	karışıklık	اِنتشار	karışıklık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتشار	karmaşa	اِنتشار	karmaş	PROPN;NOM;MASC;SG;3	
اِنتشار	kargaşa	اِنتشار	kargaş	PROPN;NOM;MASC;SG;3	
اِنتشار	dağınıklık	اِنتشار	dağınıklık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتشار	kaygı	اِنتشار	kaygı	PROPN;NOM;MASC;SG;3	
اِنتشار	endişe	اِنتشار	endiş	PROPN;NOM;MASC;SG;3	
اِنتشار	rahatsızlık	اِنتشار	rahatsızlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتشار	üreme	اِنتشار	üre	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;NEG;PRS;V.MSDR
اِنتصاب	kurulum	اِنتصاب	kurulum	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتصاب	yükleme	اِنتصاب	yükle	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنتصاب	montaj	اِنتصاب	montaj	PROPN;NOM;MASC;SG;3	
اِنتصاب	montaj	اِنتصاب	montaj	PROPN;NOM;MASC;SG;3	
اِنتصاب	ereksiyon	اِنتصاب	ereksiyon	PROPN;NOM;MASC;SG;3	
اِنتصابی	dikey	اِنتصابی	dikey	ADJ	
اِنتصاف	adalet	اِنتصاف	adalet	PROPN;NOM;MASC;SG;3	
اِنتظار	beklemek	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنتظار	bekliyor	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	V;PROG;IND;SG;3;POS;INFM;PRS
اِنتظار	bekliyorum	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	V;PROG;IND;SG;1;POS;INFM;PRS
اِنتظار	bekliyoruz	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	V;PROG;IND;PL;1;POS;INFM;PRS
اِنتظار	bekleyen	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
اِنتظار	beklentiler	اِنتظار	beklenti	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اِنتظار	beklenti	اِنتظار	beklenti	PROPN;NOM;MASC;SG;3	
اِنتظار	beklentim	اِنتظار	bekle	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتظاری	beklemek	اِنتظاری	bekle	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنتظاری	bekliyor	اِنتظاری	bekle	N;NOM;MASC;SG;3	V;PROG;IND;SG;3;POS;INFM;PRS
اِنتظاری	bekliyorum	اِنتظاری	bekle	N;NOM;MASC;SG;3	V;PROG;IND;SG;1;POS;INFM;PRS
اِنتظاری	bekliyoruz	اِنتظاری	bekle	N;NOM;MASC;SG;3	V;PROG;IND;PL;1;POS;INFM;PRS
اِنتظاری	bekleyen	اِنتظاری	bekle	N;NOM;MASC;SG;3	V;PFV;IND;POS;PRS;V.PTCP
اِنتظاری	beklentiler	اِنتظاری	beklenti	N;NOM;MASC;SG;3	N;NOM;PL;3
اِنتظاری	beklenti	اِنتظاری	beklenti	N;NOM;MASC;SG;3	
اِنتظام	sistemi	اِنتظام	sistem	N;NOM;MASC;SG;3	N;ACC;SG;3
اِنتظام	kuruluş	اِنتظام	kuruluş	N;NOM;MASC;SG;3	
اِنتظام	örgüt	اِنتظام	örgüt	N;NOM;MASC;SG;3	
اِنتظام	yöntemi	اِنتظام	yöntem	N;NOM;MASC;SG;3	N;ACC;SG;3
اِنتظام	yönetim	اِنتظام	yönetim	N;NOM;MASC;SG;3	
اِنتظام	prosedür	اِنتظام	prosedür	N;NOM;MASC;SG;3	
اِنتظام	idare	اِنتظام	idare	N;NOM;MASC;SG;3	
اِنتظام	yönetim	اِنتظام	yönetim	N;NOM;MASC;SG;3	
اِنتظام	idari	اِنتظام	idari	N;NOM;MASC;SG;3	
اِنتظام	ayarlama	اِنتظام	ayarlam	N;NOM;MASC;SG;3	
اِنتظام	düzenleme	اِنتظام	düzenle	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
اِنتظام	anlaşma	اِنتظام	anlaşma	N;NOM;MASC;SG;3	
اِنتظامی	idari	اِنتظامی	idari	N;NOM;MASC;SG;3	
اِنتظامیہ	idare	اِنتظامیہ	idare	PROPN;NOM;MASC;SG;3	
اِنتظامیہ	yönetim	اِنتظامیہ	yönetim	PROPN;NOM;MASC;SG;3	
اِنتظامیہ	yönetimi	اِنتظامیہ	yönetim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتظامیہ	idari	اِنتظامیہ	idari	PROPN;NOM;MASC;SG;3	
اِنتظامیہ	yürütme	اِنتظامیہ	yürü	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
اِنتظامیہ	yönetici	اِنتظامیہ	yönetici	PROPN;NOM;MASC;SG;3	
اِنتظامیہ	yönetim	اِنتظامیہ	yönetim	PROPN;NOM;MASC;SG;3	
اِنتظامیہ	yönetimi	اِنتظامیہ	yönetim	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتظامیہ	menajerlik	اِنتظامیہ	menajerlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتعاش	mutluluklar	اِنتعاش	mutluluk	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اِنتعاش	mutluluk	اِنتعاش	mutluluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتعاش	mutluluğu	اِنتعاش	mutluluk	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
اِنتعاش	ecstasy	اِنتعاش	ecstasy	PROPN;NOM;MASC;SG;3	
اِنتعاش	coşku	اِنتعاش	coşku	PROPN;NOM;MASC;SG;3	
اِنتفاخ	şişme	اِنتفاخ	şiş	PROPN;NOM;MASC;SG;3	
اِنتفاخ	şişlik	اِنتفاخ	şişlik	PROPN;NOM;MASC;SG;3	
اِنتفاع	fayda	اِنتفاع	fayda	PROPN;NOM;MASC;SG;3	
اِنتفاع	kâr	اِنتفاع	kâr	PROPN;NOM;MASC;SG;3	
اِنتفاع	kar	اِنتفاع	kar	PROPN;NOM;MASC;SG;3	
اِنتفاع	kazanç	اِنتفاع	kazanç	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتفاع	kazanç	اِنتفاع	kazanç	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتقاد	eleştiri	اِنتقاد	eleştiri	PROPN;NOM;MASC;SG;3	
اِنتقاد	eleştiriler	اِنتقاد	eleştiri	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
اِنتقادی	kritik	اِنتقادی	kritik	PROPN;NOM;MASC;SG;3	
اِنتقادی	eleştirel	اِنتقادی	eleştirel	PROPN;NOM;MASC;SG;3	
اِنتقاص	azalma	اِنتقاص	azal	PROPN;NOM;MASC;SG;3	
اِنتقاص	azaltma	اِنتقاص	azal	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
اِنتقاص	düşüş	اِنتقاص	düşüş	PROPN;NOM;MASC;SG;3	
اِنتقاص	azalma	اِنتقاص	azal	PROPN;NOM;MASC;SG;3	
اِنتقاض	ihlal	اِنتقاض	ihlal	PROPN;NOM;MASC;SG;3	
اِنتقاض	ihlali	اِنتقاض	ihlali	PROPN;NOM;MASC;SG;3	
اِنتقاض	gedik	اِنتقاض	gedik	PROPN;NOM;MASC;SG;3	
اِنتقاض	ihlal	اِنتقاض	ihlal	PROPN;NOM;MASC;SG;3	
اِنتقاض	ihlali	اِنتقاض	ihlali	PROPN;NOM;MASC;SG;3	
اِنتقال	transfer	اِنتقال	transfer	PROPN;NOM;MASC;SG;3	
اِنتقال	göç	اِنتقال	göç	PROPN;NOM;MASC;SG;3	
اِنتقال	olum	اِنتقال	ol	PROPN;NOM;MASC;SG;3	
اِنتقال	ölüm	اِنتقال	ölüm	PROPN;NOM;MASC;SG;3	
اِنتقال	death	اِنتقال	death	PROPN;NOM;MASC;SG;3	
اِنتقال	kaldırma	اِنتقال	kaldırma	PROPN;NOM;MASC;SG;3	
اِنتقال	kaldırılması	اِنتقال	kal	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
اِنتقال	aktarım	اِنتقال	aktarım	PROPN;NOM;MASC;SG;3	
اِنتقال	transfer	اِنتقال	transfer	PROPN;NOM;MASC;SG;3	
اِنتقال	havale	اِنتقال	havale	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتقام	intikam	اِنتقام	intikam	PROPN;NOM;MASC;SG;3	
اِنتقام	intikamı	اِنتقام	intikam	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتقام	misilleme	اِنتقام	misil	PROPN;NOM;MASC;SG;3	
اِنتقام	misilleme	اِنتقام	misil	PROPN;NOM;MASC;SG;3	
اِنتقام	intikam	اِنتقام	intikam	PROPN;NOM;MASC;SG;3	
اِنتقامی	misilleme	اِنتقامی	misil	N;NOM;MASC;SG;3	
اِنَتگِنت	birkaç	اِنَتگِنت	birkaç	PROPN;NOM;MASC;SG;3	DET
انتِم	sonuncusu	انتِم	sonuncu	PROPN;NOM;MASC;SG;3	NUM;NOM;SG;3
انتِم	last	انتِم	last	PROPN;NOM;MASC;SG;3	
انتِم	sonuncu	انتِم	sonuncu	PROPN;NOM;MASC;SG;3	
انتِم	son	انتِم	son	PROPN;NOM;MASC;SG;3	
انتِم	final	انتِم	final	PROPN;NOM;MASC;SG;3	
انتِم	nihai	انتِم	nihai	PROPN;NOM;MASC;SG;3	
اِنتما	ilişki	اِنتما	ilişki	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتما	ilişkisi	اِنتما	ilişki	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
اِنتما	bağ	اِنتما	bağ	PROPN;NOM;MASC;SG;3	
اِنتما	bağlantı	اِنتما	bağlantı	PROPN;NOM;MASC;SG;3	
اِنتما	bağ	اِنتما	bağ	PROPN;NOM;MASC;SG;3	
اِنتما	link	اِنتما	link	PROPN;NOM;MASC;SG;3	
اِنتما	bağlantı	اِنتما	bağlantı	PROPN;NOM;MASC;SG;3	
اِنتہا	bitir	اِنتہا	bitir	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;PRS
اِنتہا	son	اِنتہا	son	PROPN;NOM;MASC;SG;3	
اِنتہا	sonu	اِنتہا	son	PROPN;NOM;MASC;SG;3	
اِنتہا	bitiş	اِنتہا	bitiş	PROPN;NOM;MASC;SG;3	
اِنتہا	bitir	اِنتہا	bitir	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;PRS
اِنتہا	bitiş	اِنتہا	bitiş	PROPN;NOM;MASC;SG;3	
اِنتہا	fesih	اِنتہا	fesih	PROPN;NOM;MASC;SG;3	
اِنتہا	aşırı	اِنتہا	aşırı	PROPN;NOM;MASC;SG;3	
اِنتہا	tamamlanması	اِنتہا	tamamla	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
اِنتہا	tamamlama	اِنتہا	tamamla	PROPN;NOM;MASC;SG;3	
اِنتہا	yakın	اِنتہا	yakın	PROPN;NOM;MASC;SG;3	
