algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
distribution	distribuţia	distribution	distribugie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distribution	distribuția	distribution	distribuție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bonn	bonn	bonn	bonn	PROPN	PROPN
smal	înguste	smal	îngust	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
smal	restrânge	smal	restrânge	ADJ;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
mekaniske	mecanic	mekanisk	mecanic	ADJ;PL	ADJ;INDF;MASC;SG
mekaniske	mecanică	mekanisk	mecanic	ADJ;PL	ADJ;INDF;FEM;SG
litterær	literare	litterær	literar	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
fylde	umple	fylde	umple	V;NFIN;ACT	
fylde	umplere	fylde	umplere	V;NFIN;ACT	N;INDF;FEM;SG
dokumentar	documentare	dokumentar	documentare	N;INDF;NEUT;SG	N;INDF;FEM;PL
dokumentar	documentarul	dokumentar	documentar	N;INDF;NEUT;SG	N;DEF;MASC;SG
farvande	apele	farvand	apă	N;INDF;NEUT;PL	N;DEF;FEM;PL
farvande	apelor	farvand	apă	N;INDF;NEUT;PL	N;DEF;FEM;PL
farvande	waters	farvand	waters	N;INDF;NEUT;PL	PROPN
platforme	platformele	platform	platformă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
gener	pacoste	gen	pacoste	N;INDF;NEUT;PL	N;INDF;FEM;SG
gener	genele	gen	genă	N;INDF;NEUT;PL	N;DEF;FEM;PL
generaler	generalii	general	generaliu	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
generaler	generalilor	general	general	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
understøtter	suporturi	understøtte	suport	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
flytning	mutarea	flytning	mutare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flytning	mișcarea	flytning	mișcare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flytning	miscarea	flytning	miscare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flytning	mişcarea	flytning	mincare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
munke	călugării	munke	călugare	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
undersøgte	anchetat	undersøge	ancheta	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
undersøgte	investigate	undersøge	investigat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
undersøgte	investigată	undersøge	investiga	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
undersøgte	investigat	undersøge	investiga	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
undersøgte	examinate	undersøge	examina	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
undersøgte	examinat	undersøge	examina	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
undersøgte	examinată	undersøge	examina	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
mexicansk	mexicana	mexicansk	mexicana	ADJ;INDF;SG	ADJ;DEF;FEM;SG
mexicansk	mexicani	mexicansk	mexican	ADJ;INDF;SG	N;INDF;MASC;PL
mexicansk	mexicane	mexicansk	mexican	ADJ;INDF;SG	ADJ;INDF;FEM;PL
gottlieb	gottlieb	gottlie	gottlieb	N;INDF;MASC+FEM;SG	PROPN
jung	jung	jung	jung		PROPN
sheffield	sheffield	sheffield	sheffield		N;INDF;MASC;SG
offensiven	ofensator	offensiv	ofensator	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
offensiven	ofensiv	offensiv	ofensiv	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
offensiven	jignitor	offensiv	jignitor	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
offensiven	ofensivă	offensiv	ofensiv	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
truman	truman	truman	truman		N;INDF;MASC;SG
harbor	harbor	harbor	harbor		PROPN
elektroner	electronii	elektrone	electron	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
riges	reich	rig	reich	ADJ;GEN	N;INDF;MASC;SG
kigger	privind	kigge	privind	V;IND;PRS;FIN;ACT	ADP;ACC
kigger	vizionarea	kigge	vizionare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
wisconsin	wisconsin	wisconsin	wisconsin	N;INDF;NEUT;SG	PROPN
deutschen	deutschen	deutschen	deutschen	N;INDF;MASC+FEM;SG	PROPN
crystal	cristalul	crystal	cristal		N;DEF;MASC;SG
crystal	cristal	crystal	cristal		N;INDF;MASC;SG
crystal	cristale	crystal	cristale		N;INDF;FEM;PL
crystal	crystal	crystal	crystal		N;INDF;MASC;SG
vedligeholdelse	întreținerea	vedligeholdelse	întreținere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
homo	homo	homo	homo		N;INDF;MASC;SG
malcolm	malcolm	malcolm	malcolm		PROPN
malcolm	malcom	malcolm	malcom		PROPN
perfekt	perfect	perfekt	perfect	ADJ;INDF;SG	ADV
perfekt	perfecte	perfekt	perfect	ADJ;INDF;SG	ADJ;INDF;FEM;PL
perfekt	perfecta	perfekt	perfecta	ADJ;INDF;SG	
fugtige	umed	fugtig	umed	ADJ;PL	ADJ;INDF;MASC;SG
fugtige	umedă	fugtig	umed	ADJ;PL	ADJ;INDF;FEM;SG
cat	pisica	cat	pisică		N;DEF;FEM;SG
cat	pisică	cat	pisică		N;INDF;FEM;SG
cat	cat	cat	cat		
seere	telespectatorii	seer	telespectator	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
sild	hering	sild	hering	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
persisk	persană	persisk	persană	ADJ;INDF;SG	N;INDF;FEM;SG
forudsætning	premisa	forudsætning	premisă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hovedperson	protagonistul	hovedperson	protagonist	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
wanderers	wanderers	wandere	wanderers	N;INDF;MASC+FEM;SG	PROPN
kunstig	artificiale	kunstig	artificial	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
kunstig	artificiala	kunstig	artificială	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
kunstig	artificial	kunstig	artificial	ADJ;INDF;MASC+FEM;SG	ADV
dos	dos	dos	dos		
spørge	întrebând	spørge	întrebând	V;NFIN;ACT	
oregon	oregon	oregon	oregon		PROPN
bordeaux	bordeaux	bordeaux	bordeaux		PROPN
fænomenet	fenomen	fænomene	fenomen	N;DEF;NEUT;SG	N;INDF;MASC;SG
earl	earl	earl	earl		PROPN
bæres	purtată	bære	purta	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;SG
bæres	purtat	bære	purta	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
bæres	uzate	bære	uza	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
bæres	uzat	bære	uzat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
bæres	purtate	bære	purta	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
fotos	fotografiile	fotos	fotografie	N;INDF;NEUT;PL	N;DEF;FEM;PL
stage	etapa	stage	etapă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stage	stadiul	stage	stadiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mistanke	suspiciuni	mistanke	suspiciune	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
mistanke	suspiciunile	mistanke	suspiciune	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
mistanke	suspecta	mistanke	suspecta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mistanke	suspectul	mistanke	suspect	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mistanke	suspect	mistanke	suspect	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
mistanke	suspectate	mistanke	suspectat	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
mistanke	suspectat	mistanke	suspectat	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
mistanke	suspectată	mistanke	suspectat	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
mistanke	suspiciunea	mistanke	suspiciune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mistanke	suspiciuni	mistanke	suspiciune	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
digitalt	digitale	digitalt	digital	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
digitalt	digital	digitalt	digital	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
paradis	paradisul	paradis	paradis	N;INDF;NEUT;SG	N;DEF;MASC;SG
paradis	paradise	paradis	paradis	N;INDF;NEUT;SG	PROPN
dinesen	dinesen	dinesen	dinesen	N;DEF;MASC+FEM;SG	
svømmer	inot	svømme	inot	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
svømmer	înot	svømme	înot	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
svømmer	înotul	svømme	înotul	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
svømmer	înotătoare	svømme	înotătoare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
svømmer	înotător	svømme	înotător	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
maine	maine	maine	maină	N;INDF;MASC+FEM;SG	
helikoptere	elicopterele	helikopter	elicoptere	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
afgrænset	definite	afgrænse	definit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
afgrænset	definită	afgrænse	definit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
afgrænset	definit	afgrænse	definit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afgrænset	delimitate	afgrænse	delimitate	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
afgrænset	delimitată	afgrænse	delimitat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
moderat	moderate	moderat	moderat	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
malling	malling	malling	malling		
brændende	ardere	brænde	ardere	V;PRS;V.PTCP	N;INDF;FEM;SG
friends	prietenii	friends	prietenie	V;PRS;V.PTCP	N;DEF;MASC;PL
friends	prieteni	friends	prieten	V;PRS;V.PTCP	N;INDF;MASC;PL
købmænd	negustorii	købmand	negustor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
dedikeret	dedicată	dedikere	dedica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
dedikeret	dedicate	dedikere	dedica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
dedikeret	dedicat	dedikere	dedica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kontinent	continentul	kontinent	continent	N;INDF;NEUT;SG	N;DEF;MASC;SG
baser	bazele	base	bază	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
gemt	ascunsa	gemme	ascunsa	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
gemt	ascuns	gemme	ascuns	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
gemt	ascunsă	gemme	ascuns	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
gemt	ascunse	gemme	ascuns	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
gemt	salvate	gemme	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
gemt	salvată	gemme	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
gemt	salvat	gemme	salva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplyste	aprinsă	oplyse	aprinde	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
oplyste	aprins	oplyse	aprins	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
oplyste	iluminat	oplyse	iluminat	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
oplyste	luminat	oplyse	luminat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
tang	tang	tang	tang	N;INDF;MASC+FEM;SG	PROPN
opretter	creeaza	oprette	creează	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
opretter	creare	oprette	creare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
opretter	crearea	oprette	creare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
opretter	creare	oprette	creare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
opretter	creatorul	oprette	creator	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
opretter	creator	oprette	creator	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
midterste	mijloc	midter	mijloc	ADJ;DEF;RL	N;INDF;MASC;SG
forkerte	gresit	forkert	gresit	ADJ;PL	ADJ;INDF;MASC;SG
forkerte	greșit	forkert	greși	ADJ;PL	ADJ;INDF;MASC;SG
affald	deseuri	affald	deseu	N;INDF;NEUT;SG	N;INDF;FEM;PL
affald	deșeuri	affald	deșeu	N;INDF;NEUT;SG	N;INDF;FEM;PL
affald	deșeuri	affald	deșeu	N;INDF;NEUT;SG	N;INDF;FEM;PL
suzuki	suzuki	suzuki	suzuki		PROPN
jelena	jelena	jelena	jelena		PROPN
positioner	pozițiile	position	poziție	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
lægen	doctore	læge	doctore	N;DEF;MASC+FEM;SG	
lægen	doctor	læge	doctor	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
taktik	tactica	taktik	tactică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
taktik	tactici	taktik	tactic	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
taktik	tactica	taktik	tactică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
medina	medina	medina	medină		N;DEF;FEM;SG
munden	gură	mund	gură	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
konrad	konrad	konrad	konrad		PROPN
kæmpet	luptat	kæmpe	lupta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
filmet	filmată	film	filmat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
filmet	filmat	film	filmat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
arkiveret	arhivat	arkivere	arhiva	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
arkiveret	arhivate	arkivere	arhiva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
demonstrationer	protestele	demonstration	protest	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
rocky	rocky	rocky	rocky	N;INDF;MASC+FEM;SG	PROPN
larsson	larsson	larsson	larsson		PROPN
bemærkede	notat	bemærket	nota	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
bemærkede	remarcat	bemærket	remarca	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
sorg	jale	sorg	jale	N;INDF;MASC+FEM;SG	
edith	edith	edith	edith	N;INDF;MASC+FEM;SG	PROPN
olof	olof	olof	olof	PROPN	PROPN
anseelse	reputația	anseelse	reputație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
smed	fierarul	smide	fierar	V;IND;PST;FIN;ACT	N;DEF;MASC;SG
smed	fierar	smide	fierar	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
absolutte	absolută	absolutte	absolut	ADJ;PL	ADJ;INDF;FEM;SG
aske	cenusa	aske	cenusa	N;INDF;NEUT;SG	N;DEF;FEM;SG
davies	davies	davie	davies		PROPN
kardinal	cardinale	kardinal	cardinal	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
kardinal	cardinalul	kardinal	cardinal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sår	rana	sår	rană	N;INDF;NEUT;SG	N;DEF;FEM;SG
sår	rani	sår	rană	N;INDF;NEUT;SG	
sår	rănile	sår	rană	N;INDF;NEUT;SG	N;DEF;FEM;PL
sår	răni	sår	rană	N;INDF;NEUT;SG	N;INDF;FEM;PL
kulturarv	patrimoniului	kulturarv	patrimoniu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kulturarv	patrimoniul	kulturarv	patrimoniu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
trine	trine	trine	trine		
trine	kate	trine	kate		
regime	regimul	regime	regim	N;INDF;NEUT;SG	N;DEF;MASC;SG
alliancen	alianță	alliance	alianță	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
identificeret	identificate	identificere	identificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
identificeret	identificat	identificere	identifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
identificeret	identificată	identificere	identifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
afskediget	externat	afskedige	externa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afskediget	evacuate	afskedige	evacua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
afskediget	respins	afskedige	respinge	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
money	banii	money	ban		N;DEF;MASC;PL
money	bani	money	ban		N;INDF;MASC;PL
knut	knut	knut	knut		N;INDF;MASC;SG
udfordringer	provocările	udfordring	provocare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
leeds	leeds	leeds	leeds		PROPN
protein	proteinele	protein	proteină	N;INDF;NEUT;SG	N;DEF;FEM;PL
protein	proteine	protein	proteină	N;INDF;NEUT;SG	N;INDF;FEM;PL
protein	proteina	protein	proteină	N;INDF;NEUT;SG	N;DEF;FEM;SG
protein	proteinele	protein	proteină	N;INDF;NEUT;SG	N;DEF;FEM;PL
protein	proteine	protein	proteină	N;INDF;NEUT;SG	N;INDF;FEM;PL
netværket	rețea	netværk	rețea	N;DEF;NEUT;SG	N;INDF;FEM;SG
netværket	network	netværk	network	N;DEF;NEUT;SG	N;INDF;MASC;SG
roberto	roberto	roberto	roberto		PROPN
ekspansion	extinderea	ekspansion	extindere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ekspansion	expansiunea	ekspansion	expansiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
genetisk	genetice	genetisk	genetic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
tømmer	cherestea	tømme	chereste	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
tømmer	cherestea	tømme	chereste	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
intellektuelle	intelectuali	intellektuel	intelectual	ADJ;PL	N;INDF;MASC;PL
intellektuelle	intelectuali	intellektuel	intelectual	ADJ;PL	N;INDF;MASC;PL
intellektuelle	intelectual	intellektuel	intelectual	ADJ;PL	ADJ;INDF;MASC;SG
intellektuelle	intelectuală	intellektuel	intelectual	ADJ;PL	ADJ;INDF;FEM;SG
hellig	sacre	hellig	sacru	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
hellig	sacra	hellig	sacră	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
ibm	ibm	ibm	ibm	N;INDF;MASC+FEM;SG	PROPN
udtrykt	exprimat	udtrykke	exprima	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udtrykt	exprimată	udtrykke	exprimat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udtrykt	exprimate	udtrykke	exprima	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
terminal	terminalul	terminal	terminal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
terminal	terminale	terminal	terminal	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
berkeley	berkeley	berkeley	berkeley		PROPN
indkomst	venitul	indkomst	venit	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
indkomst	venituri	indkomst	venit	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
indkomst	veniturile	indkomst	venit	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
björn	björn	björn	björn	N;INDF;NEUT;SG	PROPN
faldne	cazut	falden	caze	ADJ;PL	ADJ;INDF;MASC;SG
faldne	căzută	falden	cădea	ADJ;PL	ADJ;INDF;FEM;SG
faldne	căzut	falden	cădea	ADJ;PL	V;MASC;SG;V.PTCP
bedrifter	realizările	bedrifter	realizare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
indstillede	configurat	indstille	configura	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
perron	platforma	perron	platformă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
omar	omar	omar	omar	PROPN	PROPN
rikke	rikke	rikke	rikke	N;INDF;MASC+FEM;SG	
blok	blochează	blok	bloca	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
spænder	catarame	spænde	cataramă	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
klinisk	clinică	klinisk	clinică	ADV	N;INDF;FEM;SG
klinisk	clinic	klinisk	clinic	ADV	ADJ;INDF;MASC;SG
klinisk	clinice	klinisk	clinic	ADV	ADJ;INDF;FEM;PL
klinisk	clinic	klinisk	clinic	ADV	ADJ;INDF;MASC;SG
indså	realizat	indså	realiza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
indså	realizat	indså	realiza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
pligt	datoria	pligt	datorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pligt	obligația	pligt	obligație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
onsdag	miercurea	onsdag	miercure	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
onsdag	miercuri	onsdag	miercuri	N;INDF;MASC+FEM;SG	
biologi	biologia	biologi	biologie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gult	galben	gult	galben	ADJ;INDF;NEUT;SG	ADV
palme	palma	palme	palmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
frekvens	frecvența	frekve	frecvență	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opad	ascendent	opad	ascendent	ADV	ADJ;INDF;MASC;SG
opad	ascendentă	opad	ascendentă	ADV	ADJ;INDF;FEM;SG
airways	airways	airway	airways		PROPN
maksimalt	maximă	maksimalt	maxim	ADV	ADJ;INDF;FEM;SG
maksimalt	maxima	maksimalt	maxim	ADV	N;DEF;FEM;SG
maksimalt	maxim	maksimalt	maxim	ADV	ADJ;INDF;MASC;SG
maksimalt	maximum	maksimalt	maximum	ADV	N;INDF;MASC;SG
defensiv	defensivă	defensiv	defensiv	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
defensiv	defensiv	defensiv	defensiv	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
monumenter	monumentele	monument	monument	N;INDF;NEUT;PL	N;DEF;FEM;PL
patienten	pacientă	patient	pacientă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
patienten	pacient	patient	pacient	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
købes	cumpără	købe	cumpăra	V;IND;PRS;NFIN;PASS	V;IND;SG;3;PST;FIN
købes	cumpara	købe	cumpară	V;IND;PRS;NFIN;PASS	V;IND;SG;3;IPFV;FIN
købes	cumpăra	købe	cumpăra	V;IND;PRS;NFIN;PASS	V;IND;SG;3;IPFV;FIN
købes	cumpărată	købe	cumpăra	V;IND;PRS;NFIN;PASS	ADJ;INDF;FEM;SG
købes	cumpărat	købe	cumpărat	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	achiziționat	købe	achiziționa	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumparat	købe	cumpara	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumpărată	købe	cumpăra	V;IND;PRS;NFIN;PASS	ADJ;INDF;FEM;SG
købes	cumpărat	købe	cumpărat	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumpărate	købe	cumpăra	V;IND;PRS;NFIN;PASS	ADJ;INDF;FEM;PL
janeiro	janeiro	janeiro	janeiro		N;INDF;MASC;SG
gotha	gotha	gotha	gothă		PROPN
genoptog	reluată	genoptog	relua	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
genoptog	reluat	genoptog	relua	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
forbeholdt	rezervată	forbeholde	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
forbeholdt	rezervat	forbeholde	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forbeholdt	rezervate	forbeholde	rezerva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
indvandring	migrarea	indvandring	migrare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hjalmar	hjalmar	hjalmar	hjalmar		PROPN
helte	heroes	helt	heroes	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
helte	eroilor	helt	erou	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
helte	eroii	helt	erou	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
salvador	salvador	salvador	salvador		PROPN
duke	duce	duke	duce		V;IND;SG;3;PRS;FIN
duke	ducele	duke	duce		N;DEF;MASC;SG
duke	duke	duke	duke		PROPN
mønt	monede	mønt	monede	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
mønt	moneda	mønt	moneda	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
isaac	isaac	isaac	isaac		PROPN
step	pasul	step	pas	N;INDF;NEUT;SG	N;DEF;MASC;SG
forhandle	negocierea	forhandle	negociere	V;NFIN;ACT	N;DEF;FEM;SG
lis	liz	lis	liz		PROPN
lis	lis	lis	lis		N;INDF;MASC;SG
parterne	părți	part	parte	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
parterne	partide	part	partid	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
parterne	petreceri	part	petrecere	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
pour	toarnă	pour	turna		V;IND;3;PRS;FIN
tyk	groase	tyk	gros	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
tyk	grosime	tyk	grosime	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
genoptaget	reluată	genoptage	relua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
genoptaget	reluat	genoptage	relua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	influentat	påvirke	influenta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	influențat	påvirke	influența	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	afectate	påvirke	afectat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
påvirkede	afectat	påvirke	afecta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	afectata	påvirke	afectată	V;PL;PST;V.PTCP	N;DEF;FEM;SG
påvirkede	afectată	påvirke	afecta	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
grafik	grafic	grafik	grafic	N;INDF;MASC+FEM;SG	ADV
grafik	grafice	grafik	grafic	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
grafik	grafica	grafik	grafică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forældet	învechită	forælde	învechi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
forældet	învechit	forælde	învechi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forældet	demodat	forælde	demodat	V;INDF;SG;PST;V.PTCP	ADV
