một	one	một	one	NUM	N;NOM;INDF;MASC+FEM;SG
tàn	kväva	tàn	kväva	ADJ	V;IMP;FIN;ACT
đuổi	sparken	đuổi	spark	V	N;NOM;DEF;MASC+FEM;SG
đuổi	avskedad	đuổi	avskeda	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
đuổi	avlossade	đuổi	avlossad	V	ADJ;NOM;PL;PST;V.PTCP
đuổi	sparkad	đuổi	sparka	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
đuổi	chase	đuổi	chase	V	PROPN;NOM
mưa	regnar	mưa	regna	N	V;IND;PRS;FIN;ACT
mưa	regnade	mưa	regna	N	V;IND;PST;FIN;ACT
bách	seriös	bách	seriös	N	ADJ;NOM;INDF;MASC+FEM;SG
bách	seriöst	bách	seriös	N	ADJ;NOM;INDF;NEUT;SG
bách	allvarliga	bách	allvarlig	N	ADJ;NOM;PL
bách	allvarlig	bách	allvarlig	N	ADJ;NOM;INDF;MASC+FEM;SG
bách	allvarligt	bách	allvarlig	N	ADJ;NOM;INDF;NEUT;SG
hút	rök	hút	rök	V	N;NOM;INDF;MASC+FEM;SG
hút	smoke	hút	smok	V	N;NOM;INDF;NEUT;SG
william	william	william	william		PROPN;NOM
william	vilhelm	william	vilhelm		PROPN;NOM
george	georg	george	georg		PROPN;NOM
george	george	george	george		PROPN;NOM
george	nicke	george	nicke		PROPN;NOM
air	air	air	air		N;NOM;INDF;MASC+FEM;SG
air	luft	air	luft		N;NOM;INDF;MASC+FEM;SG
cam	cam	cam	cam	N	V;IMP;FIN;ACT
biện	bian	biện	bian	N	PROPN;NOM
họp	sammanträde	họp	sammanträde	V	N;NOM;INDF;NEUT;SG
họp	möte	họp	möte	V	N;NOM;INDF;NEUT;SG
họp	mötet	họp	möte	V	N;NOM;DEF;NEUT;SG
usd	femtio	usd	femtio	N	NUM;NOM
may	may	may	may	ADJ	N;NOM;INDF;NEUT;SG
may	maj	may	maj	ADJ	N;NOM;INDF;MASC+FEM;SG
may	syr	may	syra	ADJ	V;IMP;FIN;ACT
may	sy	may	sy	ADJ	V;IMP;FIN;ACT
may	tur	may	tur	ADJ	N;NOM;INDF;MASC+FEM;SG
may	lucky	may	lucky	ADJ	N;NOM;INDF;MASC+FEM;SG
chép	kopia	chép	kopia	V	N;NOM;INDF;MASC+FEM;SG
kia	kia	kia	kiana	PROPN	N;NOM;INDF;MASC+FEM;SG
kia	där	kia	där	PROPN	ADV
robert	robert	robert	robert		N;NOM;INDF;MASC+FEM;SG
david	david	david	david		PROPN;NOM
iowa	iowa	iowa	iowa	N	PROPN;NOM
tachinidae	parasitflugor	tachinidae	parasitfluga	N	V;IND;PRS;FIN;ACT
ohio	ohio	ohio	ohio	N	PROPN;NOM
hoang	wild	hoang	wild	ADJ	N;NOM;INDF;NEUT;SG
hoang	vilt	hoang	vilja	ADJ	N;NOM;INDF;NEUT;SG
hoang	frilevande	hoang	frilevande	ADJ	N;NOM;INDF;NEUT;SG
đâu	var	đâu	var	PROPN	PRO;INDF;MASC+FEM;SG
đâu	där	đâu	där	PROPN	ADV
đâu	vart	đâu	var	PROPN	N;NOM;INDF;NEUT;SG
sắp	nästan	sắp	nästan		ADV
sắp	snart	sắp	snart		ADV
sắp	förestående	sắp	förestående		ADJ;NOM;PRS;V.PTCP
sắp	kommande	sắp	kommande		ADJ;NOM;PRS;V.PTCP
cân	tyngd	cân	tyngd	V	N;NOM;INDF;MASC+FEM;SG
cân	vikt	cân	vikt	V	N;NOM;INDF;MASC+FEM;SG
hiếu	gästfrihet	hiếu	gästfrihet		N;NOM;INDF;MASC+FEM;SG
trăm	hundred	trăm	hundred	NUM	N;NOM;INDF;MASC+FEM;SG
tận	terminal	tận	terminal	ADP	N;NOM;INDF;MASC+FEM;SG
tận	terminalen	tận	terminal	ADP	N;NOM;DEF;MASC+FEM;SG
mong	mong	mong	mong	V	N;NOM;INDF;NEUT;SG
mong	förhoppning	mong	förhoppning	V	N;NOM;INDF;MASC+FEM;SG
mong	hoppet	mong	hopp	V	N;NOM;DEF;NEUT;SG
mong	hopp	mong	hopp	V	N;NOM;INDF;NEUT;SG
mong	hope	mong	hape	V	N;NOM;INDF;MASC+FEM;SG
rối	bråkmakare	rối	bråkmakare	V	N;NOM;INDF;MASC+FEM;PL
rối	besvär	rối	besvär	V	N;NOM;INDF;NEUT;SG
rối	problem	rối	problem	V	N;NOM;INDF;NEUT;PL
rối	trubbel	rối	trubbel	V	N;NOM;INDF;MASC+FEM;SG
rối	marionett	rối	marionett	V	N;NOM;INDF;NEUT;SG
texas	texas	texas	texa	N	PROPN;GEN
minnesota	minnesota	minnesota	minnesota	N	PROPN;NOM
dakota	dakota	dakota	dakot	N	PROPN;NOM
james	jakob	james	jakob	N	PROPN;NOM
james	james	james	james	N	PROPN;NOM
thẩm	shen	thẩm	shen	N	PROPN;NOM
nghỉ	semester	nghỉ	semest	V	N;NOM;INDF;MASC+FEM;SG
paul	paulus	paul	paulus		PROPN;NOM
paul	paul	paul	paul		PROPN;NOM
thua	förloraren	thua	förlorare	V	N;NOM;DEF;MASC+FEM;SG
thua	nolla	thua	nolla	V	N;NOM;INDF;MASC+FEM;SG
thua	förlorare	thua	förlorare	V	N;NOM;INDF;MASC+FEM;PL
thua	loser	thua	losa	V	N;NOM;INDF;MASC+FEM;SG
thua	förlorat	thua	förlora	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
thua	förlorad	thua	förlorad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
thua	vilse	thua	vilse	V	ADV
thua	lost	thua	lost	V	N;NOM;INDF;MASC+FEM;SG
thua	förlorade	thua	förlora	V	ADJ;NOM;PL;PST;V.PTCP
rock	klippa	rock	klippa	N	V;IMP;FIN;ACT
rock	rocka	rock	rocka	N	V;IMP;FIN;ACT
uống	drickande	uống	drickande	V	ADJ;NOM;PRS;V.PTCP
uống	dryck	uống	dryck	V	N;NOM;INDF;MASC+FEM;SG
uống	dryck	uống	dryck	V	N;NOM;INDF;MASC+FEM;SG
uống	drycker	uống	drycka	V	N;NOM;INDF;MASC+FEM;PL
uống	drinkar	uống	drinka	V	N;NOM;INDF;MASC+FEM;PL
nhu	behöver	nhu	behöva	N	V;IND;PRS;FIN;ACT
phạt	straffad	phạt	straffa	N	ADJ;NOM;INDF;MASC+FEM;SG
phạt	bestraffas	phạt	bestraffa	N	V;NFIN;PASS
phạt	straffas	phạt	straffa	N	V;NFIN;PASS
phạt	straffade	phạt	straffa	N	ADJ;NOM;PL
đoán	gissning	đoán	gissning	V	N;NOM;INDF;MASC+FEM;SG
đoán	gissat	đoán	gissat	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
cốt	skulle	cốt	skola	N	V;IND;PST;FIN;ACT
thịnh	sheng	thịnh	sheng	N	V;IMP;FIN;ACT
phe	side	phe	side	N	PROPN;NOM
lam	avklarat	lam	avklara	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lam	done	lam	dö	N	V;IMP;FIN;ACT
lam	gjort	lam	göra	N	V;V.CVB;ACT
lam	färdig	lam	färdig	N	ADJ;NOM;INDF;MASC+FEM;SG
hoài	uppnådd	hoài	uppnådd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
hoài	uppnådda	hoài	uppnådd	N	ADJ;NOM;PL;PST;V.PTCP
hoài	uppnådde	hoài	uppnå	N	V;IND;PST;FIN;ACT
hoài	uppnått	hoài	uppnåta	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ukraina	ukraina	ukraina	ukraina	N	PROPN;NOM
nhắc	omgående	nhắc	omgående	V	ADJ;NOM;PRS;V.PTCP
del	del	del	del		N;NOM;INDF;MASC+FEM;SG
internet	internet	internet	intern		N;NOM;DEF;NEUT;SG
haute	haute	haute	haute		PROPN;NOM
link	länka	link	länka	N	V;IMP;FIN;ACT
kiên	tålamod	kiên	tålamod	ADJ	N;NOM;INDF;NEUT;SG
hạc	crane	hạc	crane	N	PROPN;NOM
malaysia	malaysiska	malaysia	malaysisk	N	ADJ;NOM;PL
nóng	hot	nóng	hot	ADJ	N;NOM;INDF;NEUT;SG
nóng	heta	nóng	heta	ADJ	V;IMP;NFIN;ACT
pha	gör	pha	göra	N	V;IMP;FIN;ACT
pha	göra	pha	göra	N	V;IMP;FIN;ACT
phức	mikroskop	phức	mikroskop	V	N;NOM;INDF;NEUT;SG
tròn	circle	tròn	circle	ADJ	N;NOM;INDF;MASC+FEM;SG
tròn	cirkel	tròn	cirkel	ADJ	N;NOM;INDF;MASC+FEM;SG
tròn	cirklar	tròn	cirkla	ADJ	N;NOM;INDF;NEUT;PL
tròn	cirkeln	tròn	cirkel	ADJ	N;NOM;DEF;MASC+FEM;SG
nhảy	jump	nhảy	jump	V	N;NOM;INDF;NEUT;SG
nhảy	hopp	nhảy	hopp	V	N;NOM;INDF;NEUT;SG
nhảy	hoppande	nhảy	hoppande	V	ADJ;NOM;PRS;V.PTCP
nhảy	hoppning	nhảy	hoppning	V	N;NOM;INDF;MASC+FEM;SG
lạnh	förkylning	lạnh	förkylning	ADJ	N;NOM;INDF;MASC+FEM;SG
lạnh	cold	lạnh	cold	ADJ	N;NOM;INDF;MASC+FEM;SG
lạnh	kyla	lạnh	kyla	ADJ	N;NOM;INDF;MASC+FEM;SG
đòi	efterfrågan	đòi	efterfrågan	V	N;NOM;INDF;MASC+FEM;SG
washington	washington	washington	washington		PROPN;NOM
tiêm	injektion	tiêm	injektion	V	N;NOM;INDF;MASC+FEM;SG
tiêm	skick	tiêm	skick	V	N;NOM;INDF;NEUT;SG
tiêm	villkor	tiêm	villkor	V	N;NOM;INDF;NEUT;PL
zealand	zeeland	zealand	zeeland	N	PROPN;NOM
bottom	botten	bottom	botten		N;NOM;DEF;MASC+FEM;SG
bottom	nedre	bottom	nedre		ADJ;NOM;CMPR
bottom	nerifrån	bottom	nerifrån		ADV
thầy	mäster	thầy	mästa	N	PROPN;NOM
đau	smärta	đau	smärta	ADJ	N;NOM;INDF;MASC+FEM;SG
đau	pain	đau	pain	ADJ	N;NOM;INDF;MASC+FEM;SG
đau	smärtor	đau	smärtor	ADJ	N;NOM;INDF;MASC+FEM;PL
đau	värk	đau	värk	ADJ	N;NOM;INDF;MASC+FEM;SG
lọc	filter	lọc	filta	V	N;NOM;INDF;MASC+FEM;PL
lọc	filtret	lọc	filtr	V	N;NOM;DEF;NEUT;SG
lọc	filtrering	lọc	filtrering	V	N;NOM;INDF;MASC+FEM;SG
lọc	filter	lọc	filta	V	N;NOM;INDF;MASC+FEM;PL
vui	roligt	vui	rolig		ADJ;NOM;INDF;NEUT;SG
vui	kul	vui	kul		INTJ
vui	rolig	vui	rolig		ADJ;NOM;INDF;MASC+FEM;SG
vui	lustigt	vui	lustig		ADJ;NOM;INDF;NEUT;SG
vui	roliga	vui	rolig		ADJ;NOM;PL
vui	kul	vui	kul		INTJ
vui	rolig	vui	rolig		ADJ;NOM;INDF;MASC+FEM;SG
vui	skoj	vui	skoj		N;NOM;INDF;NEUT;SG
vui	roligt	vui	rolig		ADJ;NOM;INDF;NEUT;SG
vui	glada	vui	glad		ADJ;NOM;PL
vui	grattis	vui	grattis		N;NOM;INDF;NEUT;SG
vui	lycklig	vui	lycklig		ADJ;NOM;INDF;MASC+FEM;SG
vui	nöjd	vui	nöjd		N;NOM;INDF;MASC+FEM;SG
vui	lyckliga	vui	lycklig		ADJ;NOM;PL
vui	glad	vui	glad		ADJ;NOM;INDF;MASC+FEM;SG
israel	israel	israel	israel		PROPN;NOM
khổ	lidande	khổ	lidande	ADJ	N;NOM;INDF;NEUT;SG
khổ	lidanden	khổ	lidande	ADJ	N;NOM;INDF;NEUT;PL
khổ	hårt	khổ	hård	ADJ	ADV
khổ	misär	khổ	misär	ADJ	N;NOM;INDF;MASC+FEM;SG
khổ	elände	khổ	elände	ADJ	N;NOM;INDF;NEUT;SG
site	webbplatsen	site	pebbplats		N;NOM;DEF;MASC+FEM;SG
site	site	site	site		N;NOM;INDF;MASC+FEM;SG
site	webbplats	site	pebbplats		N;NOM;INDF;MASC+FEM;SG
canh	vakta	canh	vakta	N	V;IMP;FIN;ACT
liêu	liao	liêu	liao	N	PROPN;NOM
thuế	beskatta	thuế	beskatta	N	V;IMP;FIN;ACT
kansas	kansas	kansas	kansas	N	PROPN;NOM
love	kärlek	love	kärlek		N;NOM;INDF;MASC+FEM;SG
love	älska	love	älsk		V;IMP;FIN;ACT
love	love	love	love		N;NOM;INDF;MASC+FEM;SG
love	älskar	love	älska		V;IND;PRS;FIN;ACT
rập	saudiarabien	rập	saudiarabien	N	PROPN;NOM
rập	arabien	rập	arabien	N	PROPN;NOM
dinh	dinh	dinh	du		N
anime	anime	anime	anime		N;NOM;INDF;MASC+FEM;SG
khổng	svullna	khổng	svullen	N	ADJ;NOM;PL
michael	mikael	michael	mikael		PROPN;NOM
michael	michael	michael	michael		PROPN;NOM
mộc	carpenter	mộc	carpent	N	PROPN;NOM
tám	eight	tám	eight	NUM	N;NOM;INDF;MASC+FEM;SG
non	icke	non	icke	N	PART;NEG
insee	insee	insee	insee	N	V;IMP;FIN;ACT
lee	lee	lee	lee	N	PROPN;NOM
campuchia	kambodjanska	campuchia	kambodjansk	N	ADJ;NOM;PL
campuchia	kambodja	campuchia	kambodja	N	PROPN;NOM
colombia	colombia	colombia	colombia	N	PROPN;NOM
colombia	colombianska	colombia	colombiansk	N	ADJ;NOM;PL
charles	charles	charles	charles		PROPN;NOM
charles	karl	charles	karl		PROPN;NOM
than	stenkol	than	stenkol		N;NOM;INDF;NEUT;SG
than	kol	than	kol		N;NOM;INDF;NEUT;SG
than	klaga	than	klaga		V;IMP;FIN;ACT
than	klagar	than	klaga		V;IND;PRS;FIN;ACT
than	kol	than	kol		N;NOM;INDF;NEUT;SG
tuấn	tuan	tuấn	tuan	N	PROPN;NOM
