que	cela	que	cela	CONJ	PRO;SG
firme	signez	firmar	signer	V;SBJV;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
mesa	mesa	mesa	mesa	N;FEM;SG	PROPN
mesa	missa	mesa	missa	N;FEM;SG	PROPN
granada	grenades	granada	grenade	N;FEM;SG	N;FEM;PL
granada	granada	granada	granada	N;FEM;SG	PROPN
granada	grenades	granada	grenade	N;FEM;SG	N;FEM;PL
antiguos	antiquité	antiguo	antiquité	ADJ;MASC;PL	N;FEM;SG
antiguos	ancien	antiguo	ancien	ADJ;MASC;PL	ADJ;MASC;SG
antiguos	ancienne	antiguo	ancien	ADJ;MASC;PL	ADJ;FEM;SG
pasar	pass	pasar	pass	V;NFIN	N;MASC;SG
generales	généraux	general	général	N;MASC;PL	ADJ;MASC;PL
generales	généraux	general	général	N;MASC;PL	ADJ;MASC;PL
generales	générale	general	général	N;MASC;PL	ADJ;FEM;SG
generales	général	general	général	N;MASC;PL	N;MASC;SG
formado	formés	formado	former	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
formado	formé	formado	former	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
formado	formées	formado	former	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
formado	formée	formado	former	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
protección	protéger	protección	protéger	N;FEM;SG	V;NFIN
protección	protégeant	protección	protéger	N;FEM;SG	V;PRS;V.PTCP
protección	protecteur	protección	protecteur	N;FEM;SG	ADJ;MASC;SG
protección	protectrice	protección	protecteur	N;FEM;SG	ADJ;FEM;SG
protección	protecteurs	protección	protecteur	N;FEM;SG	ADJ;MASC;PL
ferrocarril	ferroviaire	ferrocarril	ferroviaire	N;MASC;SG	ADJ;MASC;SG
ferrocarril	ferroviaire	ferrocarril	ferroviaire	N;MASC;SG	ADJ;MASC;SG
ferrocarril	railroad	ferrocarril	railroad	N;MASC;SG	PROPN
ferrocarril	ferroviaire	ferrocarril	ferroviaire	N;MASC;SG	ADJ;MASC;SG
american	américaine	americar	américain	N;FEM;SG	ADJ;FEM;SG
american	américain	americar	américain	N;FEM;SG	ADJ;MASC;SG
american	américaines	americar	américain	N;FEM;SG	ADJ;FEM;PL
american	américains	americar	américain	N;FEM;SG	ADJ;MASC;PL
white	blanche	white	blanc	N	ADJ;FEM;SG
white	blancs	white	blanc	N	ADJ;MASC;PL
white	blanches	white	blanc	N	ADJ;FEM;PL
funciones	caractéristiques	función	caractéristique	N;FEM;PL	ADJ;FEM;PL
corona	couronnes	corona	couronne	N;FEM;SG	N;FEM;PL
corona	crown	corona	crown	N;FEM;SG	PROPN
corona	couronner	corona	couronner	N;FEM;SG	V;NFIN
corona	corona	corona	corona	N;FEM;SG	PROPN
apareció	semblait	aparecer	sembler	V;IND;SG;3;PST;FIN	V;IND;SG;3;IPFV;FIN
clima	intempéries	clima	intempérie	N;MASC;SG	ADJ;FEM;PL
guillermo	guillaume	guillermo	guillaume	N;MASC;SG	PROPN
guillermo	william	guillermo	william	N;MASC;SG	PROPN
guillermo	guillermo	guillermo	guillermo	N;MASC;SG	PROPN
guillermo	wilhelm	guillermo	wilhelm	N;MASC;SG	PROPN
prensa	appuyez	prensa	appuyer	N;FEM;SG	V;IMP;PL;2;PRS;FIN
prensa	journaux	prensa	journal	N;FEM;SG	N;MASC;PL
prensa	quotidiens	prensa	quotidien	N;FEM;SG	ADJ;MASC;PL
haya	haye	haber	haye	V;SBJV;SG;3;PRS;FIN	N;FEM;SG
haya	hêtre	haber	hêtre	V;SBJV;SG;3;PRS;FIN	N;MASC;SG
provincial	provinciales	provincial	provincial	ADJ;SG	ADJ;FEM;PL
provincial	provinciaux	provincial	provincial	ADJ;SG	ADJ;MASC;PL
www	www	www	www	INTJ	
isabel	isabella	isabel	isabella	N;FEM;SG	ADJ;FEM;SG
isabel	elizabeth	isabel	elizabeth	N;FEM;SG	ADJ;MASC;SG
gómez	gomez	gómez	gomer	PROPN	PROPN
gómez	gómez	gómez	gómez	PROPN	PROPN
gómez	gómez	gómez	gómez	PROPN	PROPN
puerta	gate	puerta	gate	N;FEM;SG	PROPN
mario	mario	mario	mario		PROPN
mario	marius	mario	marius		PROPN
romano	roman	romano	roman	ADJ;MASC;SG	N;MASC;SG
romano	romaines	romano	romain	ADJ;MASC;SG	ADJ;FEM;PL
romano	romains	romano	romain	ADJ;MASC;SG	ADJ;MASC;PL
romano	romano	romano	romano	ADJ;MASC;SG	PROPN
griego	grecs	griego	grec	N;MASC;SG	N;MASC;PL
griego	grecque	griego	grec	N;MASC;SG	ADJ;FEM;SG
griego	grecques	griego	grec	N;MASC;SG	ADJ;FEM;PL
griego	grec	griego	grec	N;MASC;SG	ADJ;MASC;SG
thomas	thomas	thoma	thomas	PROPN	PROPN
all	toute	all	tout	N	DET;FEM;SG
all	toutes	all	tout	N	PRO;FEM;PL
all	tous	all	tout	N	PRO;MASC;PL
all	tout	all	tout	N	PRO;MASC;SG
all	all	all	all	N	
habla	talk	hablar	talk	V;IND;SG;3;PRS;FIN	PROPN
habla	parlez	hablar	parler	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
habla	parlez	hablar	parler	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
cierto	vrais	cierto	vrai	ADJ;MASC;SG	ADJ;MASC;PL
cierto	true	cierto	true	ADJ;MASC;SG	N;MASC;SG
memoria	souvenir	memoria	souvenir	N;FEM;SG	V;NFIN
memoria	souvenirs	memoria	souvenir	N;FEM;SG	N;MASC;PL
creó	crées	crear	créer	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
creó	créés	crear	créer	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
montaña	montagnes	montaña	montagne	N;FEM;SG	N;FEM;PL
montaña	montagnes	montaña	montagne	N;FEM;SG	N;FEM;PL
montaña	monts	montaña	mont	N;FEM;SG	N;MASC;PL
#aaa	#aaa	#aaa	#aaa		PROPN
austria	autriche	austria	autriche	N;MASC;SG	ADJ;MASC;SG
llegada	arrivée	llegada	arriver	N;FEM;SG	V;FEM;SG;PST;V.PTCP
llegada	arriver	llegada	arriver	N;FEM;SG	V;NFIN
llegada	arrivées	llegada	arriver	N;FEM;SG	V;FEM;PL;PST;V.PTCP
construido	construite	construido	construire	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
construido	construit	construido	construire	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
construido	bâti	construido	bâtir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
construido	construits	construido	construire	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
construido	construite	construido	construire	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
construido	construit	construido	construire	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
construido	construits	construido	construire	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
martin	martín	martin	martín	PROPN	PROPN
martin	martine	martin	martine	PROPN	N;FEM;SG
martin	martin	martin	martin	PROPN	PROPN
berlín	berlin	berlín	berlin	N;MASC;SG	PROPN
llama	flamme	llamar	flamme	V;IND;SG;3;PRS;FIN	N;FEM;SG
llama	flammes	llamar	flamme	V;IND;SG;3;PRS;FIN	N;FEM;PL
llama	appelez	llamar	appeler	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
llama	appel	llamar	appel	V;IND;SG;3;PRS;FIN	N;MASC;SG
directamente	hétéro	directamente	hétéro	ADV	N;MASC;SG
directamente	directe	directamente	direct	ADV	ADJ;FEM;SG
directamente	direct	directamente	direct	ADV	ADJ;MASC;SG
directamente	directs	directamente	direct	ADV	ADJ;MASC;PL
lanzamiento	libèrent	lanzamiento	liber	N;MASC;SG	V;IND;PL;3;PRS;FIN
lanzamiento	lancements	lanzamiento	lancement	N;MASC;SG	N;MASC;PL
lanzamiento	lancements	lanzamiento	lancement	N;MASC;SG	N;MASC;PL
lanzamiento	lancer	lanzamiento	lancer	N;MASC;SG	V;NFIN
lanzamiento	lancez	lanzamiento	lancer	N;MASC;SG	V;IMP;PL;2;PRS;FIN
javier	xavier	javier	xavier		PROPN
javier	javier	javier	javier		PROPN
capilla	chapel	capilla	chapel	N;FEM;SG	PROPN
probablemente	probable	probablemente	probable	ADV	ADJ;MASC;SG
larga	longues	largo	long	ADJ;FEM;SG	ADJ;FEM;PL
larga	longs	largo	long	ADJ;FEM;SG	ADJ;MASC;PL
larga	longtemps	largo	longtemps	ADJ;FEM;SG	ADV
colspan	colspan	colspar	colspan		PROPN
bolivia	boliviens	bolivia	bolivien	N;FEM;SG	ADJ;MASC;PL
bolivia	bolivienne	bolivia	bolivien	N;FEM;SG	ADJ;FEM;SG
bolivia	bolivien	bolivia	bolivien	N;FEM;SG	ADJ;MASC;SG
bolivia	bolivie	bolivia	bolivie	N;FEM;SG	PROPN
bolivia	bolivie	bolivia	bolivie	N;FEM;SG	PROPN
poeta	poètes	poeta	poète	N;MASC;SG	N;MASC;PL
tradición	traditions	tradición	tradition	N;FEM;SG	N;FEM;PL
podía	pourrais	poder	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;SG;1;PRS;FIN
podía	pourrait	poder	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;SG;3;PRS;FIN
podía	pourraient	poder	pouvoir	V;IND;SG;3;IPFV;FIN	V;COND;PL;3;PRS;FIN
autónoma	autonomes	autónomo	autonome	ADJ;FEM;SG	ADJ;MASC;PL
autónoma	autonomie	autónomo	autonomie	ADJ;FEM;SG	N;FEM;SG
hojas	feuille	hoja	feuille	N;FEM;PL	N;FEM;SG
hojas	leaf	hoja	leaf	N;FEM;PL	N;FEM;SG
ricardo	richard	ricardo	richard	N;MASC;SG	PROPN
ricardo	ricardo	ricardo	ricardo	N;MASC;SG	PROPN
soviética	soviet	soviético	soviet	ADJ;FEM;SG	N;MASC;SG
soviética	soviétiques	soviético	soviétique	ADJ;FEM;SG	ADJ;MASC;PL
necesario	nécessaires	necesario	nécessaire	ADJ;MASC;SG	ADJ;MASC;PL
filosofía	philosophique	filosofía	philosophique	N;FEM;SG	ADJ;MASC;SG
periodista	reporter	periodista	reporter	N;SG	V;NFIN
texas	texas	texa	texas	N;FEM;PL	N;MASC;SG
papa	dad	papa	dad	N;MASC;SG	
papa	papes	papa	pape	N;MASC;SG	N;MASC;PL
latinos	latinos	latino	latinos	N;MASC;PL	ADJ;MASC;PL
latinos	latino	latino	latino	N;MASC;PL	ADJ;MASC;SG
latinos	latinos	latino	latinos	N;MASC;PL	ADJ;MASC;PL
firma	signer	firma	signer	N;FEM;SG	V;NFIN
firma	signant	firma	signer	N;FEM;SG	V;PRS;V.PTCP
firma	signer	firma	signer	N;FEM;SG	V;NFIN
firma	signez	firma	signer	N;FEM;SG	V;IMP;PL;2;PRS;FIN
nacionalidad	nationalités	nacionalidad	nationalité	N;FEM;SG	N;FEM;PL
hermana	sister	hermana	sister	N;FEM;SG	PROPN
decide	décident	decidir	décider	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
decide	décidez	decidir	décider	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
alianza	alliances	alianza	alliance	N;FEM;SG	N;FEM;PL
alianza	alianza	alianza	alianza	N;FEM;SG	PROPN
respuesta	répondez	respuesta	répondre	N;FEM;SG	V;IMP;PL;2;PRS;FIN
respuesta	répondre	respuesta	répondre	N;FEM;SG	V;NFIN
respuesta	répondez	respuesta	répondre	N;FEM;SG	V;IMP;PL;2;PRS;FIN
respuesta	répondre	respuesta	répondre	N;FEM;SG	V;NFIN
pruebas	essai	prueba	essai	N;FEM;PL	N;MASC;SG
pruebas	test	prueba	test	N;FEM;PL	N;MASC;SG
pruebas	tester	prueba	tester	N;FEM;PL	V;NFIN
pruebas	justificatif	prueba	justificatif	N;FEM;PL	ADJ;MASC;SG
pruebas	preuve	prueba	preuve	N;FEM;PL	N;FEM;SG
pruebas	preuve	prueba	preuve	N;FEM;PL	N;FEM;SG
richard	richard	richard	richard	PROPN	PROPN
médico	médicaux	médico	médical	N;MASC;SG	ADJ;MASC;PL
médico	médicale	médico	médical	N;MASC;SG	ADJ;FEM;SG
médico	médical	médico	médical	N;MASC;SG	ADJ;MASC;SG
marina	marina	marina	marina	N;FEM;SG	PROPN
marina	marines	marina	marin	N;FEM;SG	ADJ;FEM;PL
marina	marins	marina	marin	N;FEM;SG	N;MASC;PL
exterior	extérieurs	exterior	extérieur	ADJ;SG	ADJ;MASC;PL
exterior	extérieur	exterior	extérieur	ADJ;SG	N;MASC;SG
exterior	extérieur	exterior	extérieur	ADJ;SG	N;MASC;SG
exterior	dehors	exterior	dehors	ADJ;SG	ADV
exterior	extérieurs	exterior	extérieur	ADJ;SG	ADJ;MASC;PL
exterior	extérieur	exterior	extérieur	ADJ;SG	N;MASC;SG
exterior	externes	exterior	externe	ADJ;SG	ADJ;MASC;PL
exterior	extérieurs	exterior	extérieur	ADJ;SG	ADJ;MASC;PL
exterior	extérieur	exterior	extérieur	ADJ;SG	N;MASC;SG
exterior	extérieures	exterior	extérieur	ADJ;SG	ADJ;FEM;PL
británica	britanniques	británico	britannique	ADJ;FEM;SG	ADJ;MASC;PL
visto	repérés	visto	repérer	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
visto	repéré	visto	repérer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
visto	repérée	visto	repérer	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
visto	surveillés	visto	surveiller	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
visto	regardée	visto	regarder	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
visto	regardé	visto	regarder	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
visto	regardées	visto	regarder	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
visto	visionné	visto	visionner	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
visto	vu	visto	voir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
visto	vus	visto	voir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
estudió	étudiées	estudiar	étudier	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
estudió	étudiés	estudiar	étudier	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
suiza	suisse	suiza	suisse	N;FEM;SG	ADJ;MASC;SG
suiza	suisses	suiza	suisse	N;FEM;SG	N;MASC;PL
suiza	suisse	suiza	suisse	N;FEM;SG	ADJ;MASC;SG
coronel	coronel	coronel	coronel	N;MASC;SG	PROPN
física	physiques	físico	physique	ADJ;FEM;SG	ADJ;MASC;PL
dan	dan	dar	dan	V;IND;PL;3;PRS;FIN	PROPN
presentó	déposées	presentar	déposer	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
práctica	pratiquer	práctica	pratiquer	N;FEM;SG	V;NFIN
práctica	pratique	práctica	pratique	N;FEM;SG	ADJ;FEM;SG
práctica	pratiques	práctica	pratique	N;FEM;SG	N;FEM;PL
práctica	pratique	práctica	pratique	N;FEM;SG	ADJ;FEM;SG
grecia	grece	grecia	grece	N;FEM;SG	PROPN
exposición	exposer	exposición	exposer	N;FEM;SG	V;NFIN
exposición	expositions	exposición	exposition	N;FEM;SG	N;FEM;PL
industrial	industriels	industrial	industriel	ADJ;SG	ADJ;MASC;PL
industrial	industrielles	industrial	industriel	ADJ;SG	ADJ;FEM;PL
asiáticos	asiatique	asiático	asiatique	ADJ;MASC;PL	ADJ;MASC;SG
asiáticos	asiatique	asiático	asiatique	ADJ;MASC;PL	ADJ;MASC;SG
cuadro	peintures	cuadro	peinture	N;MASC;SG	N;FEM;PL
fundada	fondé	fundado	fonder	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
fundada	fondée	fundado	fonder	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
enfermedad	maladies	enfermedad	maladie	N;FEM;SG	N;FEM;PL
colonia	cologne	colonia	cologne	N;FEM;SG	PROPN
colonia	colonia	colonia	colonia	N;FEM;SG	PROPN
díaz	díaz	díaz	díaz	PROPN	PROPN
díaz	wayne	díaz	wayne	PROPN	PROPN
díaz	díaz	díaz	díaz	PROPN	PROPN
díaz	diaz	díaz	diaz	PROPN	PROPN
pequeñas	petit	pequeño	petit	ADJ;FEM;PL	ADJ;MASC;SG
pequeñas	petite	pequeño	petit	ADJ;FEM;PL	ADJ;FEM;SG
show	afficher	show	afficher	N;MASC;SG	V;NFIN
show	montre	show	montrer	N;MASC;SG	V;IND;SG;3;PRS;FIN
show	montrer	show	montrer	N;MASC;SG	V;NFIN
national	nationaux	national	national	ADJ;SG	ADJ;MASC;PL
national	nationales	national	national	ADJ;SG	ADJ;FEM;PL
anunció	annoncés	anunciar	annoncer	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
anunció	annoncées	anunciar	annoncer	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
dinero	comptant	dinero	compter	N;MASC;SG	V;PRS;V.PTCP
dinero	liquidités	dinero	liquidité	N;MASC;SG	N;FEM;PL
suelo	sols	suelo	sol	N;MASC;SG	N;MASC;PL
calles	street	calle	street	N;FEM;PL	PROPN
calles	rue	calle	rue	N;FEM;PL	N;FEM;SG
hechos	faits	hecho	faire	N;MASC;PL	V;MASC;PL;PST;V.PTCP
ambiente	ambiante	ambiente	ambiant	N;MASC;SG	ADJ;FEM;SG
ambiente	ambiant	ambiente	ambiant	N;MASC;SG	ADJ;MASC;SG
pronto	bientot	pronto	bientot	ADV	INTJ
gestión	gérer	gestión	gérer	N;FEM;SG	V;NFIN
recibe	reçois	recibir	recevoir	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
recibe	reçoivent	recibir	recevoir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
recibe	recevez	recibir	recevoir	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
salida	sortie	salida	sortir	N;FEM;SG	V;FEM;SG;PST;V.PTCP
salida	quitter	salida	quitter	N;FEM;SG	V;NFIN
salida	sortir	salida	sortir	N;FEM;SG	V;NFIN
salida	sortie	salida	sortir	N;FEM;SG	V;FEM;SG;PST;V.PTCP
salida	départs	salida	départ	N;FEM;SG	N;MASC;PL
italiana	italiennes	italiano	italien	ADJ;FEM;SG	ADJ;FEM;PL
italiana	italiens	italiano	italien	ADJ;FEM;SG	ADJ;MASC;PL
acciones	partage	acción	partage	N;FEM;PL	N;MASC;SG
acciones	stock	acción	stock	N;FEM;PL	N;MASC;SG
cristo	cristo	cristo	cristo	N;MASC;SG	PROPN
medicina	médicaux	medicina	médical	N;FEM;SG	ADJ;MASC;PL
medicina	médicale	medicina	médical	N;FEM;SG	ADJ;FEM;SG
medicina	médical	medicina	médical	N;FEM;SG	ADJ;MASC;SG
evolución	développements	evolución	développement	N;FEM;SG	N;MASC;PL
alcanzó	atteints	alcanzar	atteindre	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
modelos	modele	modelo	modele	N;MASC;PL	N;MASC;SG
modelos	modèle	modelo	modèle	N;MASC;PL	N;MASC;SG
modelos	mannequin	modelo	mannequin	N;MASC;PL	N;MASC;SG
modelos	maquette	modelo	maquette	N;MASC;PL	N;FEM;SG
venta	vends	venta	vendre	N;FEM;SG	V;IND;SG;3;PRS;FIN
venta	vendre	venta	vendre	N;FEM;SG	V;NFIN
venta	vendre	venta	vendre	N;FEM;SG	V;NFIN
venta	soldes	venta	solde	N;FEM;SG	N;MASC;PL
venta	soldes	venta	solde	N;FEM;SG	N;MASC;PL
venta	ventes	venta	vente	N;FEM;SG	N;FEM;PL
fundador	fondatrice	fundador	fondatrice	N;MASC;SG	ADJ;FEM;SG
procedencia	origines	procedencia	origine	N;FEM;SG	N;FEM;PL
procedencia	sources	procedencia	source	N;FEM;SG	N;FEM;PL
roberto	thierry	roberto	thierry	N;MASC;SG	PROPN
ganar	victoire	ganar	victoire	V;NFIN	N;FEM;SG
ganar	gagnante	ganar	gagnant	V;NFIN	ADJ;FEM;SG
campeonatos	championnat	campeonato	championnat	N;MASC;PL	N;MASC;SG
alemana	allemand	alemán	allemand	ADJ;FEM;SG	N;MASC;SG
alemana	allemands	alemán	allemand	ADJ;FEM;SG	ADJ;MASC;PL
rosario	rosario	rosario	rosario	N;MASC;SG	PROPN
menores	mineurs	menor	mineur	ADJ;PL	N;MASC;PL
menores	mineure	menor	mineur	ADJ;PL	ADJ;FEM;SG
menores	mineur	menor	mineur	ADJ;PL	N;MASC;SG
solamente	seul	solamente	seul	ADV	ADJ;MASC;SG
solamente	seule	solamente	seul	ADV	ADJ;FEM;SG
pertenecían	appartenait	pertenecer	appartenir	V;IND;PL;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
pertenecían	appartenu	pertenecer	appartenir	V;IND;PL;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP
hispanos	hispaniques	hispano	hispanique	N;MASC;PL	ADJ;MASC;PL
hispanos	hispanique	hispano	hispanique	N;MASC;PL	ADJ;MASC;SG
conocimiento	connaissances	conocimiento	connaissance	N;MASC;SG	N;FEM;PL
conocimiento	savoirs	conocimiento	savoir	N;MASC;SG	N;MASC;PL
conocimiento	savoir	conocimiento	savoir	N;MASC;SG	V;NFIN
conocer	rencontre	conocer	rencontre	V;NFIN	N;FEM;SG
debajo	dessous	debajo	dessous	ADV	N;MASC;SG
debajo	sous	debajo	sous	ADV	ADP
debajo	under	debajo	under	ADV	PROPN
generación	générations	generación	génération	N;FEM;SG	N;FEM;PL
generación	générations	generación	génération	N;FEM;SG	N;FEM;PL
bronce	cuivres	bronce	cuivre	N;MASC;SG	N;MASC;PL
vio	saw	ver	saw	V;IND;SG;3;PST;FIN	N;MASC;SG
vio	scie	ver	scie	V;IND;SG;3;PST;FIN	N;FEM;SG
armada	navy	armado	navy	ADJ;FEM;SG;V.PTCP	N;FEM;SG
armada	marine	armado	marine	ADJ;FEM;SG;V.PTCP	N;FEM;SG
armada	armada	armado	armada	ADJ;FEM;SG;V.PTCP	N;FEM;SG
armada	armés	armado	armer	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
armada	armées	armado	armer	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
armada	armé	armado	armer	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
armada	armée	armado	armée	ADJ;FEM;SG;V.PTCP	N;FEM;SG
pareja	couples	pareja	couple	N;FEM;SG	N;MASC;PL
pareja	paires	pareja	paire	N;FEM;SG	N;FEM;PL
pareja	associé	pareja	associer	N;FEM;SG	V;MASC;SG;PST;V.PTCP
pareja	associée	pareja	associer	N;FEM;SG	V;FEM;SG;PST;V.PTCP
pareja	partenaires	pareja	partenaire	N;FEM;SG	N;MASC;PL
producto	produit	producto	produire	N;MASC;SG	V;MASC;SG;PST;V.PTCP
producto	produits	producto	produire	N;MASC;SG	V;MASC;PL;PST;V.PTCP
gol	gol	gol	gol	N;MASC;SG	PROPN
luna	luna	luna	luna	N;FEM;SG	PROPN
luna	lunaire	luna	lunaire	N;FEM;SG	ADJ;MASC;SG
luna	moon	luna	moon	N;FEM;SG	PROPN
reconocimiento	reconnaissances	reconocimiento	reconnaissance	N;MASC;SG	N;FEM;PL
reconocimiento	reconnaissances	reconocimiento	reconnaissance	N;MASC;SG	N;FEM;PL
escrita	ecrit	escrito	ecrire	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
escrita	écrite	escrito	écrire	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
escrita	écrit	escrito	écrire	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
escrita	écrites	escrito	écrire	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
escrita	écrits	escrito	écrit	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
bahía	bahia	bahía	bahia	N;FEM;SG	PROPN
bahía	bay	bahía	bay	N;FEM;SG	PROPN
adelante	forward	adelante	forward	ADV	PROPN
cerro	cerro	cerro	cerro	N;MASC;SG	PROPN
cerro	hill	cerro	hill	N;MASC;SG	PROPN
traducción	traductions	traducción	traduction	N;FEM;SG	N;FEM;PL
traducción	traductions	traducción	traduction	N;FEM;SG	N;FEM;PL
máxima	maximales	máximo	maximal	ADJ;FEM;SG	ADJ;FEM;PL
máxima	maxime	máximo	maxime	ADJ;FEM;SG	PROPN
máxima	maxim	máximo	maxim	ADJ;FEM;SG	PROPN
contaba	comptés	contar	compter	V;IND;SG;3;IPFV;FIN	V;MASC;PL;PST;V.PTCP
contaba	comptabilisé	contar	comptabiliser	V;IND;SG;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP
contaba	compté	contar	compter	V;IND;SG;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP
contaba	comptées	contar	compter	V;IND;SG;3;IPFV;FIN	V;FEM;PL;PST;V.PTCP
fundado	fondé	fundado	fonder	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
fundado	fondée	fundado	fonder	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
paraguay	paraguay	paraguay	paraguay	N;MASC;SG	PROPN
alguien	someone	alguien	someone	PRO;SG	N;MASC;SG
ganador	gagnants	ganador	gagnant	N;MASC;SG	ADJ;MASC;PL
ganador	gagnante	ganador	gagnant	N;MASC;SG	ADJ;FEM;SG
ganador	gagnant	ganador	gagner	N;MASC;SG	V;PRS;V.PTCP
sangre	sanguin	sangre	sanguin	N;FEM;SG	ADJ;MASC;SG
sangre	blood	sangre	blood	N;FEM;SG	PROPN
resistencia	résistant	resistencia	résistant	N;FEM;SG	V;PRS;V.PTCP
resistencia	résistants	resistencia	résistant	N;FEM;SG	ADJ;MASC;PL
resistencia	résistances	resistencia	résistance	N;FEM;SG	N;FEM;PL
continuación	continué	continuación	continuer	N;FEM;SG	V;MASC;SG;PST;V.PTCP
conflicto	conflits	conflicto	conflit	N;MASC;SG	N;MASC;PL
conflicto	conflits	conflicto	conflit	N;MASC;SG	N;MASC;PL
software	logiciels	software	logiciel	N;MASC;SG	N;MASC;PL
xxi	xxi	xxi	xxi	N	NUM
xxi	xxième	xxi	xxième	N	ADJ;MASC;SG
aérea	antenne	aéreo	antenne	ADJ;FEM;SG	N;FEM;SG
técnico	technicienne	técnico	technicien	N;MASC;SG	ADJ;FEM;SG
técnico	technique	técnico	technique	N;MASC;SG	ADJ;MASC;SG
técnico	techniques	técnico	technique	N;MASC;SG	ADJ;MASC;PL
técnico	tech	técnico	tech	N;MASC;SG	PROPN
humano	humains	humano	humain	ADJ;MASC;SG	ADJ;MASC;PL
dirigido	dirigé	dirigido	diriger	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
dirigido	réalisé	dirigido	réaliser	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
dirigido	orienté	dirigido	orienter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
colaboración	collaboratif	colaboración	collaboratif	N;FEM;SG	ADJ;MASC;SG
per	per	per	per	ADP	
materiales	matériel	material	matériel	N;MASC;PL	N;MASC;SG
materiales	matériau	material	matériau	N;MASC;PL	N;MASC;SG
carta	chartes	carta	charte	N;FEM;SG	N;FEM;PL
