cuadrado	quadrados	cuadrado	quadrados	N;MASC;SG	N;MASC;PL
galardonado	premiado	galardonado	premiar	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
galardonado	concedido	galardonado	conceder	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
avanzar	avanço	avanzar	avanço	V;NFIN	N;MASC;SG
avanzar	advance	avanzar	advancer	V;NFIN	N;MASC;SG
avanzar	adiantamento	avanzar	adiantamento	V;NFIN	N;MASC;SG
puro	charuto	puro	charuto	ADJ;MASC;SG	N;MASC;SG
puro	charutos	puro	charuto	ADJ;MASC;SG	N;MASC;PL
puro	puras	puro	puro	ADJ;MASC;SG	ADJ;FEM;PL
puro	puros	puro	puro	ADJ;MASC;SG	ADJ;MASC;PL
puro	pure	puro	por	ADJ;MASC;SG	N;MASC;SG
tomas	tomé	toma	tomé	N;FEM;PL	N;MASC;SG
tomas	tomás	toma	tomás	N;FEM;PL	N;MASC;SG
separada	separadas	separado	separar	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
separada	separados	separado	separar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
separada	separado	separado	separar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
separada	separe	separado	separe	ADJ;FEM;SG;V.PTCP	V;SBJV;SG;3;PRS;FIN
separada	separado	separado	separar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
separada	separados	separado	separar	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
separada	separar	separado	separar	ADJ;FEM;SG;V.PTCP	V;NFIN
comprensión	entendendo	comprensión	entender	N;FEM;SG	V;V.MSDR
comprensión	compreender	comprensión	compreender	N;FEM;SG	V;NFIN
comprensión	compreendendo	comprensión	compreender	N;FEM;SG	V;V.MSDR
dándole	dar	dándole	dar		V;NFIN
dándole	dando	dándole	dar		V;V.MSDR
blake	blake	blake	blake	PROPN	N;MASC;SG
medicinales	medicinal	medicinal	medicinal	ADJ;PL	N;MASC;SG
medicinales	medicinais	medicinal	medicinal	ADJ;PL	N;MASC;PL
rodeada	cercados	rodeado	cercado	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
rodeada	cercada	rodeado	cercar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
rodeada	rodeada	rodeado	rodear	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
rodeada	rodeado	rodeado	rodear	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
rodeada	cercado	rodeado	cercar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
compleja	complexas	complejo	complexo	ADJ;FEM;SG	ADJ;FEM;PL
compleja	complexos	complejo	complexo	ADJ;FEM;SG	ADJ;MASC;PL
terminada	terminei	terminado	terminar	ADJ;FEM;SG;V.PTCP	V;IND;SG;1;PST;FIN
terminada	terminou	terminado	terminar	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
terminada	acabado	terminado	acabar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
terminada	concluído	terminado	concluir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
terminada	terminado	terminado	terminar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
terminada	terminada	terminado	terminar	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
tumbas	graves	tumba	grave	N;FEM;PL	ADJ;MASC;PL
tumbas	covas	tumba	covo	N;FEM;PL	N;MASC;SG
inmediata	imediatas	inmediato	imediato	ADJ;FEM;SG	ADJ;FEM;PL
inmediata	imediato	inmediato	imediato	ADJ;FEM;SG	N;MASC;SG
inmediata	imediatos	inmediato	imediato	ADJ;FEM;SG	N;MASC;PL
riego	regar	riego	regar	N;MASC;SG	V;NFIN
dramático	drama	dramático	drama	ADJ;MASC;SG	N;MASC;SG
dramático	dramas	dramático	drama	ADJ;MASC;SG	N;MASC;PL
dramático	dramática	dramático	dramático	ADJ;MASC;SG	N;FEM;SG
dramático	dramáticos	dramático	dramático	ADJ;MASC;SG	ADJ;MASC;PL
dramático	dramáticas	dramático	dramático	ADJ;MASC;SG	ADJ;FEM;PL
músculo	músculos	músculo	músculo	N;MASC;SG	N;MASC;PL
músculo	músculos	músculo	músculo	N;MASC;SG	N;MASC;PL
croata	croatas	croata	croata	N;SG	N;MASC;PL
perdón	desculpe	perdón	desculpar	N;MASC;SG	V;IND;SG;3;PRS;FIN
desconocida	desconhecida	desconocido	desconhecer	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
desconocida	desconhecidos	desconocido	desconhecer	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
desconocida	desconhecidas	desconocido	desconhecer	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
desconocida	desconhecido	desconocido	desconhecer	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
especialistas	especializado	especialista	especializar	N;PL	V;MASC;SG;V.PTCP
especialistas	especialista	especialista	especialista	N;PL	N;MASC;SG
opuesto	opostos	opuesto	oposto	ADJ;MASC;SG;V.PTCP	N;MASC;PL
afectados	afetado	afectado	afetar	N;MASC;PL	V;MASC;SG;V.PTCP
afectados	afetadas	afectado	afetar	N;MASC;PL	V;FEM;PL;V.PTCP
afectados	afectados	afectado	afectar	N;MASC;PL	V;MASC;PL;V.PTCP
afectados	afetada	afectado	afetado	N;MASC;PL	V;FEM;SG;V.PTCP
afectados	afectado	afectado	afectar	N;MASC;PL	V;MASC;SG;V.PTCP
afectados	afetados	afectado	afetar	N;MASC;PL	V;MASC;PL;V.PTCP
revelación	revelações	revelación	revelação	N;FEM;SG	N;FEM;PL
satélites	satélite	satélite	satélite	N;MASC;PL	N;MASC;SG
satélites	satellite	satélite	satellite	N;MASC;PL	N;MASC;SG
zero	zero	zero	zero	N	NUM
infección	infecções	infección	infecção	N;FEM;SG	N;FEM;PL
infección	infecções	infección	infecção	N;FEM;SG	N;FEM;PL
navales	naval	naval	naval	ADJ;PL	N;MASC;SG
noveno	nona	noveno	nona	ADJ;MASC;SG	N;FEM;SG
kurt	kurt	kurt	kurt	PROPN	PROPN;MASC;SG
definida	definida	definido	definir	ADJ;FEM;SG;V.PTCP	V;FEM;SG;V.PTCP
definida	definidos	definido	definir	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
definida	definidas	definido	definido	ADJ;FEM;SG;V.PTCP	V;FEM;PL;V.PTCP
definida	definiu	definido	definir	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
definida	definido	definido	definir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
regente	regente	regente	regente	ADJ;SG	N;MASC;SG
terrorista	terroristas	terrorista	terrorista	N;SG	N;MASC;PL
superficial	superficiais	superficial	superficial	ADJ;SG	ADJ;MASC;PL
superficial	rasa	superficial	rasa	ADJ;SG	N;FEM;SG
superficial	superficie	superficial	superficie	ADJ;SG	N;FEM;SG
superficial	superfície	superficial	superfície	ADJ;SG	N;FEM;SG
hardware	ferragens	harewar	ferragem	N;MASC;SG	N;FEM;PL
procesamiento	processando	procesamiento	processar	N;MASC;SG	V;V.MSDR
resultando	resultante	resultar	resultante	V;V.MSDR	ADJ;MASC;SG
marfil	marfim	marfil	marfim		N;MASC;SG
test	testar	test	testar	N;MASC;SG	V;NFIN
gaspar	kaspar	gaspar	kaspar	PROPN	N;MASC;SG
gaspar	caspar	gaspar	caspar	PROPN	N;MASC;SG
gaspar	gaspar	gaspar	gaspar	PROPN	N;MASC;SG
estratégica	estratégicos	estratégico	estratégico	ADJ;FEM;SG	ADJ;MASC;PL
secundarias	secundária	secundario	secundário	ADJ;FEM;PL	N;FEM;SG
secundarias	secundário	secundario	secundário	ADJ;FEM;PL	N;MASC;SG
verbo	verbos	verbo	verbo	N;MASC;SG	N;MASC;PL
funcionario	oficial	funcionario	oficial	N;MASC;SG	ADJ;MASC;SG
funcionario	oficiais	funcionario	oficial	N;MASC;SG	N;MASC;PL
uruguaya	uruguaio	uruguaya	uruguaio	ADJ;FEM;SG	N;MASC;SG
útiles	utilidade	útil	utilidade	ADJ;PL	N;FEM;SG
útiles	útil	útil	útil	ADJ;PL	ADJ;MASC;SG
útiles	úteis	útil	útil	ADJ;PL	N;MASC;PL
útiles	útil	útil	útil	ADJ;PL	ADJ;MASC;SG
útiles	úteis	útil	útil	ADJ;PL	N;MASC;PL
mixto	mista	mixto	misturar	ADJ;MASC;SG	V;FEM;SG;V.PTCP
mixto	misturados	mixto	misturar	ADJ;MASC;SG	V;MASC;PL;V.PTCP
mixto	misturado	mixto	misturar	ADJ;MASC;SG	V;MASC;SG;V.PTCP
mixto	misto	mixto	misto	ADJ;MASC;SG	V;MASC;SG;V.PTCP
interino	intercalar	interino	intercalar	N;MASC;SG	V;NFIN
melodía	melodias	melodía	melodia	N;FEM;SG	N;FEM;PL
melodía	sintonizar	melodía	sintonizar	N;FEM;SG	V;NFIN
estimación	estimar	estimación	estimar	N;FEM;SG	V;NFIN
estimación	estimar	estimación	estimar	N;FEM;SG	V;NFIN
estimación	estimado	estimación	estimado	N;FEM;SG	V;MASC;SG;V.PTCP
estimación	estimados	estimación	estimar	N;FEM;SG	V;MASC;PL;V.PTCP
estimación	estimada	estimación	estimar	N;FEM;SG	V;FEM;SG;V.PTCP
luigi	luigi	luigi	luigi	PROPN	PROPN;MASC;SG
comunicado	comunicado	comunicado	comunicar	N;MASC;SG	V;MASC;SG;V.PTCP
dieciséis	sixteen	dieciséis	sixteen	NUM;PL	N;MASC;SG
ucraniano	ucraniana	ucraniano	ucraniano	ADJ;MASC;SG	N;FEM;SG
ucraniano	ucranianos	ucraniano	ucraniano	ADJ;MASC;SG	N;MASC;PL
ucraniano	ucraniano	ucraniano	ucraniano	ADJ;MASC;SG	N;MASC;SG
detenidos	detidos	detenido	deter	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
detenidos	detido	detenido	deter	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
detenidos	presa	detenido	presa	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
detenidos	preso	detenido	prender	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
detenidos	presos	detenido	preso	ADJ;MASC;PL;V.PTCP	N;MASC;PL
detenidos	detido	detenido	deter	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
detenidos	detida	detenido	deter	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
detenidos	detidos	detenido	deter	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
percepción	percepções	percepción	percepção	N;FEM;SG	N;FEM;PL
fijo	fixo	fijo	fixo	ADJ;MASC;SG	N;MASC;SG
fijo	fixas	fijo	fixo	ADJ;MASC;SG	N;FEM;PL
fijo	fixos	fijo	fixo	ADJ;MASC;SG	ADJ;MASC;PL
fijo	corrigido	fijo	corrigir	ADJ;MASC;SG	V;MASC;SG;V.PTCP
fijo	fixa	fijo	fixo	ADJ;MASC;SG	N;FEM;SG
subespecies	subespécie	subespecie	subespécie	N;FEM;PL	N;FEM;SG
fundar	fundação	fundar	fundação	V;NFIN	N;FEM;SG
cuadrada	quadrada	cuadrado	quadrada	ADJ;FEM;SG	N;FEM;SG
cuadrada	praça	cuadrado	praça	ADJ;FEM;SG	N;FEM;SG
cuadrada	square	cuadrado	square	ADJ;FEM;SG	N;MASC;SG
cuadrada	quadrado	cuadrado	quadrado	ADJ;FEM;SG	N;MASC;SG
cuadrada	quadrados	cuadrado	quadrados	ADJ;FEM;SG	N;MASC;PL
artísticos	artística	artístico	artístico	ADJ;MASC;PL	N;FEM;SG
artísticos	artístico	artístico	artístico	ADJ;MASC;PL	ADJ;MASC;SG
artísticos	artísticas	artístico	artístico	ADJ;MASC;PL	N;FEM;PL
full	cheia	full	cheio	INTJ	ADJ;FEM;SG
full	plena	full	pleno	INTJ	ADJ;FEM;SG
full	pleno	full	pleno	INTJ	ADJ;MASC;SG
full	full	full	full	INTJ	N;MASC;SG
full	cheio	full	cheio	INTJ	ADJ;MASC;SG
excavaciones	escavação	excavación	escavação	N;FEM;PL	N;FEM;SG
pila	empilhar	pila	empilhar	N;FEM;SG	V;NFIN
turcos	turco	turco	turco	N;MASC;PL	N;MASC;SG
turcos	turca	turco	turco	N;MASC;PL	N;FEM;SG
sedes	sede	sede	sede	N;FEM;PL	N;FEM;SG
prohibido	proibida	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prohibido	proibidos	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
prohibido	proibidas	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
prohibido	proibido	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
prohibido	proibida	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prohibido	proibidos	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
prohibido	proibidas	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP
prohibido	proibido	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
prohibido	proibida	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prohibido	proibidos	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
prohibido	banida	prohibido	banir	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
prohibido	banido	prohibido	banir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
prohibido	proibido	prohibido	proibir	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
mitre	mitre	mitre	mitre	PROPN	N;MASC;SG
noruego	noruegueses	noruego	norueguês	N;MASC;SG	N;MASC;PL
consistente	consistentes	consistente	consistente	ADJ;SG	ADJ;MASC;PL
consistente	coerentes	consistente	coerente	ADJ;SG	ADJ;MASC;PL
rítmica	rítmica	rítmica	rítmico	ADJ;FEM;SG	N;FEM;SG
rítmica	ritmo	rítmica	ritmo	ADJ;FEM;SG	N;MASC;SG
rítmica	rhythm	rítmica	rhythm	ADJ;FEM;SG	N;MASC;SG
dulces	bombom	dulce	bombom	N;MASC;PL	N;MASC;SG
dulces	doce	dulce	doce	N;MASC;PL	N;MASC;SG
dulces	candy	dulce	candy	N;MASC;PL	N;MASC;SG
dulces	sweet	dulce	sweet	N;MASC;PL	N;MASC;SG
dulces	meiga	dulce	meiga	N;MASC;PL	ADJ;FEM;SG
dulces	meigo	dulce	meigo	N;MASC;PL	ADJ;MASC;SG
dulces	doce	dulce	doce	N;MASC;PL	N;MASC;SG
cantó	sang	cantar	sang	V;IND;SG;3;PST;FIN	N;MASC;SG
cantó	cantava	cantar	cantar	V;IND;SG;3;PST;FIN	V;IND;SG;3;IPFV;FIN
cantó	cantaram	cantar	cantar	V;IND;SG;3;PST;FIN	V;IND;PL;3;FIN
euskera	bascos	euskera	basco	N;MASC;SG	N;MASC;PL
historietas	comics	historieta	comics	N;FEM;PL	N;MASC;SG
grueso	granel	grueso	granel	ADJ;MASC;SG	N;FEM;SG
grueso	grosso	grueso	grosso	ADJ;MASC;SG	N;MASC;SG
grueso	grossa	grueso	grosso	ADJ;MASC;SG	N;FEM;SG
grueso	grosso	grueso	grosso	ADJ;MASC;SG	N;MASC;SG
exceso	excessos	exceso	excesso	N;MASC;SG	N;MASC;PL
obtención	obtendo	obtención	obter	N;FEM;SG	V;V.MSDR
clero	clérigos	clero	clérigo	N;MASC;SG	N;MASC;PL
relativo	parente	relativo	parente	ADJ;MASC;SG	N;MASC;SG
relativo	relativa	relativo	relativo	ADJ;MASC;SG	N;FEM;SG
eficaz	eficientes	eficaz	eficiente	ADJ;SG	ADJ;MASC;PL
eficaz	eficazes	eficaz	eficaz	ADJ;SG	ADJ;FEM;PL
comenta	comentem	comentar	comentar	V;IND;SG;3;PRS;FIN	V;SBJV;PL;3;PRS;FIN
comenta	comente	comentar	comente	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
comenta	comentário	comentar	comentário	V;IND;SG;3;PRS;FIN	N;MASC;SG
comenta	comentário	comentar	comentário	V;IND;SG;3;PRS;FIN	N;MASC;SG
comenta	comentários	comentar	comentário	V;IND;SG;3;PRS;FIN	N;MASC;PL
comenta	observações	comentar	observação	V;IND;SG;3;PRS;FIN	N;FEM;PL
terminando	acabamento	terminar	acabamento	V;V.MSDR	N;MASC;SG
terminando	acabamentos	terminar	acabamento	V;V.MSDR	N;MASC;PL
camilo	camillo	camilo	camillo	PROPN	N;MASC;SG
camilo	camilo	camilo	camilo	PROPN	N;MASC;SG
espinosa	espinosa	espinoso	espinoso	ADJ;FEM;SG	N;FEM;SG
subespecie	subespécies	subespecie	subespécie	N;FEM;SG	N;FEM;PL
dante	dante	dante	dante		N;MASC;SG
pionero	pioneiros	pionero	pioneiro	ADJ;MASC;SG	N;MASC;PL
pionero	pioneiro	pionero	pioneiro	ADJ;MASC;SG	N;MASC;SG
pionero	pioneira	pionero	pioneira	ADJ;MASC;SG	N;FEM;SG
pionero	pioneer	pionero	pioneer	ADJ;MASC;SG	N;MASC;SG
espinas	espinho	espina	espinho	N;FEM;PL	N;MASC;SG
espinas	thorn	espina	thorn	N;FEM;PL	N;MASC;SG
cretácico	cretáceo	cretácico	cretáceo	ADJ;MASC;SG	N;MASC;SG
ted	ted	ted	ted	PROPN	N;MASC;SG
constituida	constituído	constituido	constituir	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
constituida	constituíam	constituido	constituir	ADJ;FEM;SG;V.PTCP	V;IND;PL;3;IPFV;FIN
ambientales	ambiental	ambiental	ambiental	ADJ;PL	ADJ;MASC;SG
arbustos	arbusto	arbusto	arbusto	N;MASC;PL	N;MASC;SG
consecutivas	consecutivas	consecutivo	consecutivo	ADJ;FEM;PL	N;FEM;PL
consecutivas	consecutivo	consecutivo	consecutivo	ADJ;FEM;PL	ADJ;MASC;SG
consecutivas	consecutiva	consecutivo	consecutivo	ADJ;FEM;PL	N;FEM;SG
consecutivas	consecutivos	consecutivo	consecutivo	ADJ;FEM;PL	N;MASC;PL
aeropuertos	aeroporto	aeropuerto	aeroporto	N;MASC;PL	N;MASC;SG
mencionados	mencionado	mencionado	mencionar	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
mencionados	mencionados	mencionado	mencionar	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
mencionados	mencionou	mencionado	mencionar	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
mencionados	mencionada	mencionado	mencionar	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
utc+	utc+	utco	utc+		N;MASC;SG
adjunto	anexada	adjunto	anexar	N;MASC;SG	V;FEM;SG;V.PTCP
adjunto	anexados	adjunto	anexar	N;MASC;SG	V;MASC;PL;V.PTCP
adjunto	anexado	adjunto	anexado	N;MASC;SG	V;MASC;SG;V.PTCP
adjunto	anexos	adjunto	anexo	N;MASC;SG	N;MASC;PL
cómics	comics	cómics	comics	N;MASC;PL	N;MASC;SG
cover	cubra	cover	cubrar	N	V;SBJV;SG;3;PRS;FIN
cover	cobrir	cover	cobrir	N	V;NFIN
dennis	dennis	denni	dennis	PROPN	N;MASC;SG
migración	migrações	migración	migração	N;FEM;SG	N;FEM;PL
migración	migrações	migración	migração	N;FEM;SG	N;FEM;PL
noventa	ninety	noventa	ninety	N;MASC;PL	N;MASC;SG
noventa	noventa	noventa	novento	N;MASC;PL	NUM
conveniente	convenientes	conveniente	conveniente	ADJ;SG	ADJ;MASC;PL
ola	acenar	ola	acenar	N;FEM;SG	V;NFIN
ilustre	ilustre	ilustre	ilustre	ADJ;SG	N;MASC;SG
ilustre	ilustres	ilustre	ilustre	ADJ;SG	N;MASC;PL
adición	adicionando	adición	adicionar	N;FEM;SG	V;V.MSDR
adición	acrescentando	adición	acrescentar	N;FEM;SG	V;V.MSDR
limpieza	limpando	limpieza	limpar	N;FEM;SG	V;V.MSDR
limpieza	limpar	limpieza	limpar	N;FEM;SG	V;NFIN
limpieza	limpezas	limpieza	limpeza	N;FEM;SG	N;FEM;PL
limpieza	limpo	limpieza	limpo	N;FEM;SG	ADJ;MASC;SG
limpieza	limpe	limpieza	limpe	N;FEM;SG	V;SBJV;SG;3;PRS;FIN
limpieza	limpar	limpieza	limpar	N;FEM;SG	V;NFIN
limpieza	limpa	limpieza	limpa	N;FEM;SG	ADJ;FEM;SG
marcar	mark	marcar	mark	V;NFIN	N;MASC;SG
marcar	marca	marcar	marca	V;NFIN	N;FEM;SG
marcar	marcos	marcar	marco	V;NFIN	N;MASC;PL
teatrales	teatrais	teatral	teatral	ADJ;PL	N;MASC;PL
teatrales	teatral	teatral	teatral	ADJ;PL	N;MASC;SG
cáucaso	cáucaso	cáucaso	cáucaso	ADJ;MASC;SG	N;MASC;SG
solicitar	solicitação	solicitar	solicitação	V;NFIN	N;FEM;SG
solicitar	pedido	solicitar	pedido	V;NFIN	N;MASC;SG
after	após	after	após	N	ADP
after	depois	after	depois	N	ADV
varela	varela	varela	varela	PROPN	N;MASC;SG
wang	wang	wang	wang	PROPN	PROPN;MASC;SG
revolucionaria	revolucionários	revolucionario	revolucionário	ADJ;FEM;SG	N;MASC;PL
revolucionaria	revolucionárias	revolucionario	revolucionário	ADJ;FEM;SG	N;FEM;PL
enamorado	amante	enamorado	amante	ADJ;MASC;SG;V.PTCP	N;MASC;SG
enamorado	lover	enamorado	lover	ADJ;MASC;SG;V.PTCP	N;MASC;SG
policías	polícia	policía	polícia	N;PL	N;FEM;SG
policías	policia	policía	policia	N;PL	N;FEM;SG
eclesiástica	eclesiástica	eclesiástico	eclesiástico	ADJ;FEM;SG	N;FEM;SG
eclesiástica	eclesiástico	eclesiástico	eclesiástico	ADJ;FEM;SG	N;MASC;SG
tecnológica	tecnologia	tecnológico	tecnologia	ADJ;FEM;SG	N;FEM;SG
tecnológica	tecnologias	tecnológico	tecnologia	ADJ;FEM;SG	N;FEM;PL
tecnológica	tecnológica	tecnológico	tecnológico	ADJ;FEM;SG	N;FEM;SG
expresar	express	expresar	express	V;NFIN	N;MASC;SG
qui	qui	qui	que	INTJ	N;MASC;SG
reconquista	recapturar	reconquista	recapturar	ADJ;SG	V;NFIN
reconquista	reconquista	reconquista	reconquista	ADJ;SG	N;FEM;SG
minoría	minorias	minoría	minoria	N;FEM;SG	N;FEM;PL
minoría	minorias	minoría	minoria	N;FEM;SG	N;FEM;PL
medicamentos	droga	medicamento	droga	N;MASC;PL	N;FEM;SG
medicamentos	medicação	medicamento	medicação	N;MASC;PL	N;FEM;SG
crean	crie	crear	criar	V;IND;PL;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
crean	cria	crear	criar	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
bebida	beber	bebida	beber	N;FEM;SG	V;NFIN
bebida	bebendo	bebida	beber	N;FEM;SG	V;V.MSDR
bebida	beber	bebida	beber	N;FEM;SG	V;NFIN
bebida	beba	bebida	bebar	N;FEM;SG	V;SBJV;SG;3;PRS;FIN
bebida	bebidas	bebida	bebida	N;FEM;SG	N;FEM;PL
bebida	drinks	bebida	drink	N;FEM;SG	N;MASC;PL
bebida	bebidas	bebida	bebida	N;FEM;SG	N;FEM;PL
rascacielos	arranha	rascacielos	arranhar	N;MASC;PL	V;IND;SG;3;PRS;FIN
rascacielos	arranha	rascacielos	arranhar	N;MASC;PL	V;IND;SG;3;PRS;FIN
aceptada	aceitos	aceptado	aceito	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
aceptada	aceites	aceptado	aceite	ADJ;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP
aceptada	aceitado	aceptado	aceitar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
aceptada	aceite	aceptado	aceitar	ADJ;FEM;SG;V.PTCP	INTJ
aceptada	aceita	aceptado	aceitar	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN
aceptada	aceito	aceptado	aceitar	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP
favorito	favorito	favorito	favorito	ADJ;MASC;SG	N;MASC;SG
favorito	favorita	favorito	favorito	ADJ;MASC;SG	N;FEM;SG
favorito	preferida	favorito	preferir	ADJ;MASC;SG	V;FEM;SG;V.PTCP
favorito	preferido	favorito	preferir	ADJ;MASC;SG	V;MASC;SG;V.PTCP
favorito	favorito	favorito	favorito	ADJ;MASC;SG	N;MASC;SG
conjunta	articulação	conjunto	articulação	ADJ;FEM;SG	N;FEM;SG
conjunta	joint	conjunto	joint	ADJ;FEM;SG	N;MASC;SG
apoya	suportes	apoyar	suporte	V;IND;SG;3;PRS;FIN	N;MASC;PL
apoya	apoios	apoyar	apoio	V;IND;SG;3;PRS;FIN	N;MASC;PL
transforma	transforme	transformar	transformer	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
élite	elites	élite	elite	N;FEM;SG	N;FEM;PL
negativo	negativa	negativo	negativa	ADJ;MASC;SG	N;FEM;SG
negativo	negativas	negativo	negativo	ADJ;MASC;SG	ADJ;FEM;PL
negativo	negativos	negativo	negativo	ADJ;MASC;SG	N;MASC;PL
leonard	léonard	leonard	léonard	PROPN	N;MASC;SG
leonard	leonardo	leonard	leonardo	PROPN	N;MASC;SG
leonard	leonard	leonard	leonard	PROPN	N;MASC;SG
coma	coma	coma	coma		N;MASC;SG
coma	vírgula	coma	vírgula		N;FEM;SG
coma	coma	coma	coma		N;MASC;SG
coma	come	coma	comer		V;IND;SG;3;PRS;FIN
coma	comer	coma	comer		V;NFIN
oscuridad	escura	oscuridad	escuro	N;FEM;SG	ADJ;FEM;SG
oscuridad	sombrio	oscuridad	sombrio	N;FEM;SG	ADJ;MASC;SG
oscuridad	escuro	oscuridad	escuro	N;FEM;SG	ADJ;MASC;SG
oscuridad	trevas	oscuridad	treva	N;FEM;SG	N;FEM;PL
caracol	caracóis	caracol	caracóls	N;MASC;SG	N;MASC;PL
malos	ruim	malo	ruim	ADJ;MASC;PL	ADJ;MASC;SG
malos	bad	malo	bad	ADJ;MASC;PL	N;MASC;SG
malos	mau	malo	mau	ADJ;MASC;PL	ADJ;MASC;SG
malos	má	malo	má	ADJ;MASC;PL	ADJ;FEM;SG
cazadores	caçador	cazador	caçador	N;MASC;PL	N;MASC;SG
cazadores	caçadora	cazador	caçadora	N;MASC;PL	N;FEM;SG
cazadores	hunter	cazador	hunter	N;MASC;PL	N;MASC;SG
castellanos	castellanos	castellano	castellano	N;MASC;PL	N;MASC;SG
vendidos	vendida	vendido	vender	ADJ;MASC;PL;V.PTCP	V;FEM;SG;V.PTCP
vendidos	vendido	vendido	vender	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP
vendidos	vendidos	vendido	vender	ADJ;MASC;PL;V.PTCP	V;MASC;PL;V.PTCP
vendidos	vendidas	vendido	vender	ADJ;MASC;PL;V.PTCP	V;FEM;PL;V.PTCP
vendidos	vendeu	vendido	vender	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
restricciones	restrição	restricción	restrição	N;FEM;PL	N;FEM;SG
traición	traições	traición	traição	N;FEM;SG	N;FEM;PL
sentir	feel	sentir	feel	V;NFIN	N;MASC;SG
residencial	residencial	residencial	residencial	ADJ;SG	N;MASC;SG
residencial	residenciais	residencial	residencial	ADJ;SG	N;MASC;PL
