ve	si	ve	sine	CONJ	
baba	tată	baba	tată	N;NOM;SG;3	
baba	tati	baba	tati	N;NOM;SG;3	
baba	părinte	baba	părinte	N;NOM;SG;3	
baba	tata	baba	tată	N;NOM;SG;3	N;DEF;MASC;SG
baba	tată	baba	tată	N;NOM;SG;3	
sorun	cere	sorun	cere		V;IND;SG;3;PRS;FIN
sorun	întreabă	sorun	întreba		V;IND;3;PRS;FIN
sorun	intreaba	sorun	intreba		N;DEF;FEM;SG
sorun	problemă	sorun	problemă		N;INDF;FEM;SG
sorun	problema	sorun	problemă		N;DEF;FEM;SG
sorun	problemă	sorun	problemă		N;INDF;FEM;SG
sorun	probleme	sorun	problemă		N;INDF;FEM;PL
sorun	necazuri	sorun	necaz		N;INDF;FEM;PL
sorun	necaz	sorun	necaz		N;INDF;MASC;SG
sorun	belele	sorun	bele		N;DEF;FEM;PL
çanakkale	dardanele	çanakkal	dardană	N;NOM;SG;3	N;DEF;FEM;PL
çanakkale	çanakkale	çanakkal	panakkal	N;NOM;SG;3	
kızıl	roscata	kızıl	roscata		N;DEF;FEM;SG
kızıl	purpuriu	kızıl	purpuriu		ADV
kızıl	crimson	kızıl	crimson		N;INDF;MASC;SG
kızıl	ghimbir	kızıl	ghimbir		N;INDF;MASC;SG
kızıl	ginger	kızıl	ginger		N;INDF;MASC;SG
kızıl	rosu	kızıl	rosu		N;INDF;MASC;SG
kızıl	roşu	kızıl	roşu		N;INDF;MASC;SG
kızıl	red	kızıl	red		N;INDF;MASC;SG
kızıl	roșu	kızıl	roșu		N;INDF;MASC;SG
kızıl	scarlet	kızıl	scarlet		PROPN
erkekler	masculii	erkek	mascul	ADJ;NOM;PL;3	N;DEF;MASC;PL
erkekler	barbatii	erkek	barbat	ADJ;NOM;PL;3	N;DEF;MASC;PL
erkekler	bărbați	erkek	bărbat	ADJ;NOM;PL;3	N;INDF;MASC;PL
erkekler	barbati	erkek	barba	ADJ;NOM;PL;3	
erkekler	baieti	erkek	baiet	ADJ;NOM;PL;3	
erkekler	băieți	erkek	băiat	ADJ;NOM;PL;3	N;INDF;MASC;PL
sonuçlar	rezultatele	sonuç	rezultat	N;NOM;PL;3	N;DEF;FEM;PL
sonuçlar	consecințele	sonuç	consecință	N;NOM;PL;3	N;DEF;FEM;PL
sonuçlar	consecinte	sonuç	consecint	N;NOM;PL;3	
sonuçlar	concluziile	sonuç	concluzie	N;NOM;PL;3	N;DEF;FEM;PL
gölü	lacul	göl	lac	N;ACC;SG;3	N;DEF;MASC;SG
gölü	lake	göl	lakă	N;ACC;SG;3	PROPN
arapça	araba	arapça	araba		N;DEF;FEM;SG
arapça	arabă	arapça	arab		N;INDF;FEM;SG
koruma	conservarea	koru	conservare		N;DEF;FEM;SG
koruma	conservare	koru	conservare		N;INDF;FEM;SG
koruma	bodyguard	koru	bodyguard		N;INDF;MASC;SG
koruma	protecție	koru	protecție		N;INDF;FEM;SG
koruma	protecția	koru	protecție		N;DEF;FEM;SG
koruma	protectie	koru	protectie		N;INDF;FEM;SG
yapımcı	producator	yapımcı	producator		N;INDF;MASC;SG
yapımcı	producător	yapımcı	producător		N;INDF;MASC;SG
henry	henric	henry	henric		N;INDF;MASC;SG
henry	henry	henry	henry		PROPN
zor	greu	zor	greu		ADV
zor	tare	zor	tare		ADV
zor	greu	zor	greu		ADV
zor	dur	zor	dur		ADJ;INDF;MASC;SG
zor	dură	zor	dur		ADJ;INDF;FEM;SG
zor	dur	zor	dur		ADJ;INDF;MASC;SG
zor	dificil	zor	dificil		ADV
zor	dificile	zor	dificil		ADJ;INDF;FEM;PL
zor	dificilă	zor	dificil		ADJ;INDF;FEM;SG
lisans	licență	lisans	licență		N;INDF;FEM;SG
lisans	licența	lisans	licență		N;DEF;FEM;SG
lisans	licență	lisans	licență		N;INDF;FEM;SG
lisans	licența	lisans	licență		N;DEF;FEM;SG
lisans	licenta	lisans	licentă		N;DEF;FEM;SG
real	real	real	real		ADJ;INDF;MASC;SG
real	reale	real	real		ADJ;INDF;FEM;PL
real	reală	real	real		ADJ;INDF;FEM;SG
zengin	bogata	zengin	bogat		ADJ;DEF;FEM;SG
zengin	bogată	zengin	bogat		ADJ;INDF;FEM;SG
zengin	rich	zengin	rich		PROPN
zengin	bogat	zengin	bogat		ADJ;INDF;MASC;SG
ömer	omer	ömer	omer		PROPN
ömer	omar	ömer	omar		PROPN
uzak	distant	uzak	distant		ADJ;INDF;MASC;SG
uzak	departe	uzak	departe		ADV
uzak	telecomanda	uzak	telecomandă		N;DEF;FEM;SG
uzak	distant	uzak	distant		ADJ;INDF;MASC;SG
uzak	telecomandă	uzak	telecomandă		N;INDF;FEM;SG
uzak	distanță	uzak	distanță		N;INDF;FEM;SG
belçika	belgia	belçika	belgie	PROPN;NOM;SG;3	PROPN
konya	konya	konya	konya	PROPN;NOM;SG;3	PROPN
time	timp	tim	timp		N;INDF;MASC;SG
time	ora	tim	oră		N;DEF;FEM;SG
time	timpul	tim	timp		N;DEF;MASC;SG
sene	anul	sene	an		N;DEF;MASC;SG
sene	an	sene	an		N;INDF;MASC;SG
irlanda	irlanda	irlan	irlanda	PROPN;NOM;SG;3	PROPN
irlanda	irlandei	irlan	irlandă	PROPN;NOM;SG;3	PROPN;DEF;FEM;SG
polis	politist	polis	politist		N;INDF;MASC;SG
polis	polițist	polis	polițist		N;INDF;MASC;SG
polis	poliție	polis	poliție		N;INDF;FEM;SG
polis	politia	polis	politie		N;DEF;FEM;SG
polis	poliția	polis	poliție		N;DEF;FEM;SG
polis	politist	polis	politist		N;INDF;MASC;SG
polis	polițist	polis	polițist		N;INDF;MASC;SG
red	rosu	red	rosu		N;INDF;MASC;SG
red	roşu	red	roşu		N;INDF;MASC;SG
red	red	red	red		N;INDF;MASC;SG
red	roșu	red	roșu		N;INDF;MASC;SG
miktar	sumă	miktar	sumă		N;INDF;FEM;SG
miktar	cantitate	miktar	cantitate		N;INDF;FEM;SG
miktar	suma	miktar	sumă		N;DEF;FEM;SG
miktar	cantitatea	miktar	cantitate		N;DEF;FEM;SG
miktar	cantitate	miktar	cantitate		N;INDF;FEM;SG
mehmed	mehmed	mehmed	mehmed		N;INDF;MASC;SG
günlük	log	günlük	log		N;INDF;MASC;SG
günlük	jurnal	günlük	jurnal		N;INDF;MASC;SG
günlük	journal	günlük	journal		N;INDF;MASC;SG
günlük	jurnalul	günlük	jurnal		N;DEF;MASC;SG
günlük	jurnal	günlük	jurnal		N;INDF;MASC;SG
günlük	daily	günlük	daily		N;INDF;MASC;SG
günlük	zilnic	günlük	zilnic		ADV
günlük	jurnalul	günlük	jurnal		N;DEF;MASC;SG
günlük	jurnal	günlük	jurnal		N;INDF;MASC;SG
onları	ei	o	el	PRO;ACC;PL;3	PRO;MASC;PL;3
tarihleri	datele	tarih	dată	N;ACC;PL;3	N;DEF;FEM;PL
çizgi	linia	çizgi	linie		N;DEF;FEM;SG
çizgi	linie	çizgi	linie		N;INDF;FEM;SG
çizgi	comic	çizgi	comic		N;INDF;MASC;SG
çizgi	cartoon	çizgi	cartoon		N;INDF;MASC;SG
gizli	confidențiale	gizli	confidențial		ADJ;INDF;FEM;PL
gizli	confidential	gizli	confidential		N;INDF;MASC;SG
gizli	confidențial	gizli	confidențial		ADV
gizli	clasificate	gizli	clasificat		ADJ;INDF;FEM;PL
gizli	clasificat	gizli	clasifica		ADJ;INDF;MASC;SG
gizli	clasificată	gizli	clasificat		ADJ;INDF;FEM;SG
gizli	secretă	gizli	secret		ADJ;INDF;FEM;SG
gizli	secret	gizli	secret		N;INDF;MASC;SG
gizli	secreta	gizli	secret		N;DEF;FEM;SG
gizli	secrete	gizli	secret		N;INDF;FEM;PL
gizli	secretul	gizli	secret		N;DEF;MASC;SG
gizli	ascunsa	gizli	ascunsa		N;DEF;FEM;SG
gizli	ascuns	gizli	ascuns		ADJ;INDF;MASC;SG
gizli	ascunsă	gizli	ascuns		ADJ;INDF;FEM;SG
gizli	ascunse	gizli	ascuns		ADJ;INDF;FEM;PL
müslüman	musulmană	müslüman	musulmană		ADJ;INDF;FEM;SG
müslüman	musulmani	müslüman	musulman		ADJ;INDF;MASC;PL
müslüman	musulmane	müslüman	musulman		ADJ;INDF;FEM;PL
müslüman	musulman	müslüman	musulman		ADJ;INDF;MASC;SG
hayvan	fiară	hayvan	fiară		N;INDF;FEM;SG
hayvan	fiara	hayvan	fiară		N;DEF;FEM;SG
hayvan	bestie	hayvan	bestie		N;INDF;FEM;SG
hayvan	animale	hayvan	animal		N;INDF;FEM;PL
hayvan	animalelor	hayvan	animal		N;DEF;FEM;PL
hayvan	animalele	hayvan	animal		N;DEF;FEM;PL
hayvan	animalul	hayvan	animal		N;DEF;MASC;SG
hayvan	animal	hayvan	animal		N;INDF;MASC;SG
soğuk	răcoare	soğuk	răcoare	ADJ	N;INDF;FEM;SG
soğuk	frig	soğuk	frig	ADJ	N;INDF;MASC;SG
soğuk	rece	soğuk	rece	ADJ	ADV
çevre	mediul	çevre	mediu		N;DEF;MASC;SG
çevre	mediu	çevre	mediu		ADJ;INDF;MASC;SG
çevre	imprejurimi	çevre	imprejurime		N;INDF;FEM;PL
çevre	împrejurimi	çevre	împrejurime		N;INDF;FEM;PL
çevre	împrejurimile	çevre	împrejurime		N;DEF;FEM;PL
kurdu	wolf	kurt	wolf	N;NOM;SG;3	PROPN
kurdu	lupul	kurt	lup	N;NOM;SG;3	N;DEF;MASC;SG
medya	presă	medya	presă		N;INDF;FEM;SG
medya	media	medya	medie		N;DEF;FEM;SG
medya	presa	medya	presă		N;DEF;FEM;SG
işgal	invazia	işgal	invazie		N;DEF;FEM;SG
işgal	invazie	işgal	invazie		N;INDF;FEM;SG
işgal	ocupaţie	işgal	ocupaţie		N;INDF;FEM;SG
işgal	ocupatie	işgal	ocupatie		N;INDF;FEM;SG
birisi	cineva	biri	cineva	PRO;NOM;SG;3	PRO;SG;3
birisi	cineva	biri	cineva	PRO;NOM;SG;3	PRO;SG;3
kaliforniya	california	kaliforniya	californie	N;ACC;SG;3	N;DEF;FEM;SG
kaliforniya	californian	kaliforniya	californian	N;ACC;SG;3	ADJ;INDF;MASC;SG
aşırı	excesiv	aşırı	excesiv		ADV
aşırı	excesive	aşırı	excesiv		ADJ;INDF;FEM;PL
aşırı	excesivă	aşırı	excesiv		ADJ;INDF;FEM;SG
aşırı	extremă	aşırı	extrem		ADJ;INDF;FEM;SG
aşırı	extrem	aşırı	extrem		ADV;RL
projesi	proiectului	proje	proiect	N;NOM;SG;3	N;DEF;MASC;SG
projesi	proiectul	proje	proiect	N;NOM;SG;3	N;DEF;MASC;SG
nedeni	motivul	neden	motiv	N;NOM;SG;3	N;DEF;MASC;SG
nedeni	motivul	neden	motiv	N;NOM;SG;3	N;DEF;MASC;SG
nedeni	cauză	neden	cauză	N;NOM;SG;3	N;INDF;FEM;SG
nedeni	cauza	neden	cauză	N;NOM;SG;3	N;DEF;FEM;SG
national	națională	national	național	N;DAT;SG;3	ADJ;INDF;FEM;SG
national	national	national	national	N;DAT;SG;3	ADJ;INDF;MASC;SG
national	naţional	national	naţional	N;DAT;SG;3	ADJ;INDF;MASC;SG
national	nationala	national	national	N;DAT;SG;3	N;DEF;FEM;SG
national	național	national	național	N;DAT;SG;3	ADJ;INDF;MASC;SG
anlam	însemnând	anlam	însemna		V;V.MSDR
anlam	sensul	anlam	sens		N;DEF;MASC;SG
anlam	semnificație	anlam	semnificație		N;INDF;FEM;SG
show	arată	show	arăta		V;IND;3;PRS;FIN
show	arata	show	arata		V;IND;SG;3;IPFV;FIN
show	spectacol	show	spectacol		N;INDF;MASC;SG
show	afișează	show	afișa		V;IND;3;PRS;FIN
kararı	decizia	karar	decizie	N;NOM;SG;3	N;DEF;FEM;SG
kararı	decizie	karar	decizie	N;NOM;SG;3	N;INDF;FEM;SG
proje	project	proje	project		N;INDF;MASC;SG
proje	proiectului	proje	proiect		N;DEF;MASC;SG
proje	proiectul	proje	proiect		N;DEF;MASC;SG
proje	proiect	proje	proiect		N;INDF;MASC;SG
proje	proiectele	proje	proiect		N;DEF;FEM;PL
proje	proiecte	proje	proiect		N;INDF;FEM;PL
satın	cumpărare	satın	cumpărare		N;INDF;FEM;SG
satın	achiziție	satın	achiziție		N;INDF;FEM;SG
satın	cumpără	satın	cumpăra		V;IND;SG;3;PST;FIN
satın	cumpara	satın	cumpară		V;IND;SG;3;IPFV;FIN
satın	cumpăr	satın	cumpăr		V;IND;SG;1;PRS;FIN
satın	cumpăra	satın	cumpăra		V;IND;SG;3;IPFV;FIN
yazım	ortografie	yaz	ortografie		N;INDF;FEM;SG
kamu	publice	kamu	public	N;NOM;SG;3	ADJ;INDF;FEM;PL
kamu	public	kamu	public	N;NOM;SG;3	ADJ;INDF;MASC;SG
kamu	publică	kamu	publica	N;NOM;SG;3	V;IND;SG;3;PST;FIN
kişiler	oamenii	kişi	om	N;NOM;PL;3	N;DEF;MASC;PL
kişiler	contactele	kişi	contact	N;NOM;PL;3	N;DEF;FEM;PL
uydu	satelitul	uy	satelit	N;NOM;SG;3	N;DEF;MASC;SG
hangi	care	hangi	care	ADJ	PRO;3
meclis	parlamentul	meclis	parlament		N;DEF;MASC;SG
meclis	parlament	meclis	parlament		N;INDF;MASC;SG
meclis	parlamentului	meclis	parlament		N;DEF;MASC;SG
meclis	congres	meclis	congres		N;INDF;MASC;SG
meclis	congresului	meclis	congres		N;DEF;MASC;SG
meclis	congresul	meclis	congres		N;DEF;MASC;SG
başarı	realizare	başarı	realizare		N;INDF;FEM;SG
başarı	succes	başarı	succes		N;INDF;MASC;SG
başarı	succese	başarı	succes		N;INDF;FEM;PL
başarı	succesul	başarı	succes		N;DEF;MASC;SG
basit	simplu	basit	simplu	ADJ	ADV
kaynaklar	sursele	kaynak	sursă	N;NOM;PL;3	N;DEF;FEM;PL
kaynaklar	resursele	kaynak	resursă	N;NOM;PL;3	N;DEF;FEM;PL
press	presă	press	presă		N;INDF;FEM;SG
press	press	press	press		N;INDF;MASC;SG
press	apasa	press	apasa		V;IND;SG;3;IPFV;FIN
press	apăsați	press	apăsa		V;IND;PL;2;IPFV;FIN
press	apasă	press	apăsa		V;IND;3;PRS;FIN
uss	uss	uss	uss		PROPN
gümüş	argint	gümüş	argint		N;INDF;MASC;SG
gümüş	silver	gümüş	silver		N;INDF;MASC;SG
gümüş	argintiu	gümüş	argintiu		N;INDF;MASC;SG
cumhurbaşkanı	președintele	cumhurbaşkanı	președinte	N;NOM;SG;3	N;DEF;MASC;SG
cumhurbaşkanı	preşedintele	cumhurbaşkanı	președinte	N;NOM;SG;3	N;DEF;MASC;SG
windows	windows	windows	windows		PROPN
windows	ferestre	windows	fereastră		N;INDF;FEM;PL
windows	geamuri	windows	geam		N;INDF;FEM;PL
windows	ferestrele	windows	fereastră		N;DEF;FEM;PL
tanımlamak	definirea	tanımla	definire	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
alındı	primite	al	primit	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;PL
alındı	primită	al	primi	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
alındı	luată	al	lua	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
alındı	luat	al	lua	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;MASC;SG
alındı	luate	al	luat	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;PL
kurtuluş	eliberare	kurtuluş	eliberare		N;INDF;FEM;SG
kurtuluş	eliberarea	kurtuluş	eliberare		N;DEF;FEM;SG
kurtuluş	salvarea	kurtuluş	salvare		N;DEF;FEM;SG
kurtuluş	mântuirea	kurtuluş	mântuire		N;DEF;FEM;SG
kurtuluş	mântuire	kurtuluş	mântuire		N;INDF;FEM;SG
kurtuluş	salvare	kurtuluş	salvare		N;INDF;FEM;SG
kurtuluş	răscumpărare	kurtuluş	răscumpărare		N;INDF;FEM;SG
kurtuluş	izbăvire	kurtuluş	izbăvire		N;INDF;FEM;SG
kurtuluş	mântuire	kurtuluş	mântuire		N;INDF;FEM;SG
kurtuluş	deliverance	kurtuluş	deliverance		N;INDF;FEM;PL
kastamonu	kastamonu	kastamon	kastamonu	PROPN;NOM;SG;3	N;INDF;MASC;SG
life	viaţa	life	viapă		N;DEF;FEM;SG
life	viaţă	life	viaţă		N;INDF;FEM;SG
life	viața	life	viață		N;DEF;FEM;SG
life	viață	life	viață		N;INDF;FEM;SG
life	viata	life	viată		N;DEF;FEM;SG
parça	bucată	parça	bucată		N;INDF;FEM;SG
parça	bucata	parça	bucată		N;DEF;FEM;SG
parça	piesă	parça	piesă		N;INDF;FEM;SG
parça	bucată	parça	bucată		N;INDF;FEM;SG
opera	opera	opera	operă		N;DEF;FEM;SG
opera	operă	opera	operă		N;INDF;FEM;SG
opera	opere	opera	operă		N;INDF;FEM;PL
kibele	cybele	kibele	cybeu		N;DEF;FEM;SG
kan	blood	kan	blood		N;INDF;MASC;SG
kan	sângele	kan	sânge		N;DEF;MASC;SG
kan	sânge	kan	sânge		N;INDF;MASC;SG
kan	kan	kan	kan		N;INDF;MASC;SG
bazıları	unele	bazı	unul		PRO;FEM;PL;3
bazıları	unii	bazı	unul		PRO;MASC;PL;3
fiziksel	fizice	fiziksel	fizic		ADJ;INDF;FEM;PL
fiziksel	fizică	fiziksel	fizic		ADJ;INDF;FEM;SG
fiziksel	fizic	fiziksel	fizic		ADV
silahlı	armat	silahlı	armat		ADJ;INDF;MASC;SG
silahlı	înarmat	silahlı	înarmat		ADJ;INDF;MASC;SG
prof	prof	prof	prof		N
prof	docent	prof	docent		N;INDF;MASC;SG
gazete	ziare	gazet	ziar		N;INDF;FEM;PL
gazete	ziar	gazet	ziar		N;INDF;MASC;SG
gazete	ziarul	gazet	ziar		N;DEF;MASC;SG
gazete	ziarele	gazet	ziar		N;DEF;FEM;PL
gazete	ziare	gazet	ziar		N;INDF;FEM;PL
gazete	hârtie	gazet	hârtie		N;INDF;FEM;SG
gazete	hîrtie	gazet	hîrtie		N;INDF;FEM;SG
imparator	împărat	imparator	împărat		N;INDF;MASC;SG
imparator	împăratul	imparator	împărat		N;DEF;MASC;SG
imparator	imparat	imparator	impara		N;INDF;MASC;SG
tahmin	estimează	tahmin	estima		V;IND;3;PRS;FIN
tahmin	estimarea	tahmin	estimare		N;DEF;FEM;SG
tahmin	estimare	tahmin	estimare		N;INDF;FEM;SG
tahmin	estimat	tahmin	estima		ADJ;INDF;MASC;SG
tahmin	estimată	tahmin	estima		ADJ;INDF;FEM;SG
tahmin	estimate	tahmin	estimat		ADJ;INDF;FEM;PL
tahmin	prognoză	tahmin	prognoză		N;INDF;FEM;SG
tahmin	previziune	tahmin	previziune		N;INDF;FEM;SG
tahmin	prognoza	tahmin	prognoza		N;DEF;FEM;SG
tahmin	previziuni	tahmin	previziune		N;INDF;FEM;PL
hükümet	guvernul	hükümet	guvern		N;DEF;MASC;SG
hükümet	guvernare	hükümet	guvernare		N;INDF;FEM;SG
hükümet	guvern	hükümet	guvern		N;INDF;MASC;SG
içerir	conţine	içeri	conţine		V;IND;SG;3;PRS;FIN
içerir	conține	içeri	conține		V;IND;SG;3;PRS;FIN
içerir	contine	içeri	contin		V;IND;SG;3;PRS;FIN
içerir	include	içeri	include		V;IND;SG;3;PRS;FIN
boyu	inaltime	boy	inaltim	N;NOM;SG;3	
boyu	înălţime	boy	înălţime	N;NOM;SG;3	N;INDF;FEM;SG
boyu	înălțimea	boy	înălțime	N;NOM;SG;3	N;DEF;FEM;SG
boyu	înălțime	boy	înălțime	N;NOM;SG;3	N;INDF;FEM;SG
boyu	lungime	boy	lungime	N;NOM;SG;3	N;INDF;FEM;SG
boyu	lungimea	boy	lungime	N;NOM;SG;3	N;DEF;FEM;SG
boyu	dimensiune	boy	dimensiune	N;NOM;SG;3	N;INDF;FEM;SG
boyu	marime	boy	marim	N;NOM;SG;3	N;INDF;FEM;SG
boyu	dimensiunea	boy	dimensiune	N;NOM;SG;3	N;DEF;FEM;SG
boyu	mărimea	boy	mărime	N;NOM;SG;3	N;DEF;FEM;SG
boyu	mărime	boy	mărime	N;NOM;SG;3	N;INDF;FEM;SG
west	west	west	west	PROPN;NOM;SG;3	PROPN
west	vest	west	vest	PROPN;NOM;SG;3	N;INDF;MASC;SG
west	occident	west	occident	PROPN;NOM;SG;3	N;INDF;MASC;SG
west	vestul	west	vest	PROPN;NOM;SG;3	N;DEF;MASC;SG
aşağı	jos	aşağ	jos		ADV
aşağı	inferioară	aşağ	inferior		ADJ;INDF;FEM;SG
defans	apărătorul	defans	apărător	N;NOM;SG;3	N;DEF;MASC;SG
defans	apărarea	defans	apărare	N;NOM;SG;3	N;DEF;FEM;SG
defans	apărare	defans	apărare	N;NOM;SG;3	N;INDF;FEM;SG
defans	aparare	defans	aparare	N;NOM;SG;3	N;INDF;FEM;SG
defans	apararea	defans	aparare	N;NOM;SG;3	N;DEF;FEM;SG
defans	apărarea	defans	apărare	N;NOM;SG;3	N;DEF;FEM;SG
defans	apărare	defans	apărare	N;NOM;SG;3	N;INDF;FEM;SG
defans	aparare	defans	aparare	N;NOM;SG;3	N;INDF;FEM;SG
yardımcısı	vicii	yardımcı	viciu	N;NOM;SG;3	N;INDF;FEM;PL
yardımcısı	viciul	yardımcı	viciu	N;NOM;SG;3	N;DEF;MASC;SG
yardımcısı	moravuri	yardımcı	moravuri	N;NOM;SG;3	N;INDF;FEM;PL
yardımcısı	vice	yardımcı	vice	N;NOM;SG;3	
adaları	insulele	ada	insulă	N;ACC;PL;3	N;DEF;FEM;PL
olimpiyatları	olimpiadă	ol	olimpiad	N;ACC;PL;3	N;INDF;FEM;SG
olimpiyatları	olimpiada	ol	olimpiada	N;ACC;PL;3	N;DEF;FEM;SG
olimpiyatları	olimpiadă	ol	olimpiad	N;ACC;PL;3	N;INDF;FEM;SG
olimpiyatları	olimpiada	ol	olimpiada	N;ACC;PL;3	N;DEF;FEM;SG
almanca	german	al	german	ADV	ADJ;INDF;MASC;SG
almanca	germana	al	germană	ADV	N;DEF;FEM;SG
almanca	germană	al	germană	ADV	N;INDF;FEM;SG
balıkesir	balıkesir	balıkes	balıkesir	PROPN;NOM;SG;3	N;INDF;MASC;SG
özerk	autonomă	özerk	autonom		ADJ;INDF;FEM;SG
özerk	autonome	özerk	autonom		ADJ;INDF;FEM;PL
özerk	autonom	özerk	autonom		ADJ;INDF;MASC;SG
neredeyse	aproape	neredeyse	aproape		ADV
records	discuri	records	disc		N;INDF;FEM;PL
records	records	records	records		N;INDF;MASC;SG
records	înregistrări	records	înregistrare		N;INDF;FEM;PL
records	recorduri	records	record		N;INDF;FEM;PL
washington	washington	washington	washington	PROPN;NOM;SG;3	PROPN
washington	washingtonul	washington	washington	PROPN;NOM;SG;3	N;DEF;MASC;SG
araya	reunite	ara	reuni	ADJ;DAT;SG;3	ADJ;INDF;FEM;PL
araya	uni	ara	uni	ADJ;DAT;SG;3	
yüz	inot	yüz	inot		N;INDF;MASC;SG
yüz	înot	yüz	înot		N;INDF;MASC;SG
yüz	înoată	yüz	înot		V;IND;3;PRS;FIN
yüz	faciale	yüz	facial		ADJ;INDF;FEM;PL
yüz	facială	yüz	facial		ADJ;INDF;FEM;SG
yüz	facial	yüz	facial		ADJ;INDF;MASC;SG
yüz	faţă	yüz	faţă		N;INDF;FEM;SG
yüz	fata	yüz	fată		N;DEF;FEM;SG
yüz	fața	yüz	față		N;DEF;FEM;SG
yüz	faţa	yüz	fagă		N;DEF;FEM;SG
yüz	față	yüz	față		N;INDF;FEM;SG
del	del	del	del	PROPN;NOM;SG;3	N;INDF;MASC;SG
adi	adi	adi	adi		PROPN
çözünürlük	rezoluția	çözünürlük	rezoluție	N;NOM;SG;3	N;DEF;FEM;SG
çözünürlük	rezoluție	çözünürlük	rezoluție	N;NOM;SG;3	N;INDF;FEM;SG
ad	numele	ad	nume	N;NOM;SG;3	N;DEF;MASC;SG
ad	denumire	ad	denumire	N;NOM;SG;3	N;INDF;FEM;SG
ad	name	ad	name	N;NOM;SG;3	
araç	maşină	araç	maşină		N;INDF;FEM;SG
araç	mașină	araç	mașină		N;INDF;FEM;SG
araç	maşina	araç	mașină		N;DEF;FEM;SG
araç	mașina	araç	mașină		N;DEF;FEM;SG
araç	masina	araç	masină		N;DEF;FEM;SG
araç	instrument	araç	instrument		N;INDF;MASC;SG
araç	unealtă	araç	unealtă		N;INDF;FEM;SG
araç	vehiculul	araç	vehicul		N;DEF;MASC;SG
araç	vehicul	araç	vehicul		N;INDF;MASC;SG
aynalı	oglindit	aynalı	oglindi		ADJ;INDF;MASC;SG
american	american	american	american	N;NOM;SG;3	ADJ;INDF;MASC;SG
american	americană	american	american	N;NOM;SG;3	ADJ;INDF;FEM;SG
american	americancă	american	americanc	N;NOM;SG;3	ADJ;INDF;FEM;SG
katkıda	contributie	katkı	contributie	N;ESS;SG;3	N;INDF;FEM;SG
katkıda	contribuția	katkı	contribuție	N;ESS;SG;3	N;DEF;FEM;SG
katkıda	contribuție	katkı	contribuție	N;ESS;SG;3	N;INDF;FEM;SG
katkıda	contribuie	katkı	contribui	N;ESS;SG;3	V;IND;3;PRS;FIN
katkıda	colaboratori	katkı	colaborator	N;ESS;SG;3	N;INDF;MASC;PL
katkıda	contribuabili	katkı	contribuabil	N;ESS;SG;3	N;INDF;MASC;PL
katkıda	colaboratorii	katkı	colaborator	N;ESS;SG;3	N;DEF;MASC;PL
olumlu	pozitiv	olumlu	pozitiv		ADJ;INDF;MASC;SG
olumlu	pozitivă	olumlu	pozitiv		ADJ;INDF;FEM;SG
olumlu	pozitive	olumlu	pozitiv		ADJ;INDF;FEM;PL
olumlu	afirmativ	olumlu	afirmativ		ADJ;INDF;MASC;SG
fizik	fizică	fizik	fizic		ADJ;INDF;FEM;SG
fizik	fizica	fizik	fizică		N;DEF;FEM;SG
abdullah	abdullah	abdullah	abdullah		PROPN
anne	mami	anne	mami	N;NOM;SG;3	
anne	mumie	anne	mumie	N;NOM;SG;3	N;INDF;FEM;SG
anne	mami	anne	mami	N;NOM;SG;3	
anne	mama	anne	mamă	N;NOM;SG;3	N;DEF;FEM;SG
anne	mamă	anne	mamă	N;NOM;SG;3	N;INDF;FEM;SG
anne	mama	anne	mamă	N;NOM;SG;3	N;DEF;FEM;SG
anne	mamă	anne	mamă	N;NOM;SG;3	N;INDF;FEM;SG
orhan	orhan	orhan	orhan		PROPN
ispanyol	hispanic	ispanyol	hispanic		ADJ;INDF;MASC;SG
ispanyol	spaniola	ispanyol	spaniolă		N;DEF;FEM;SG
ispanyol	spanioli	ispanyol	spaniol		ADJ;INDF;MASC;PL
ispanyol	spaniolă	ispanyol	spaniolă		N;INDF;FEM;SG
ispanyol	spaniol	ispanyol	spaniol		ADJ;INDF;MASC;SG
bitki	plantele	bitki	plantă		N;DEF;FEM;PL
bitki	plante	bitki	plantă		N;INDF;FEM;PL
bitki	plantă	bitki	plantă		N;INDF;FEM;SG
bitki	planta	bitki	plantă		N;DEF;FEM;SG
bitki	herb	bitki	herb		PROPN
sert	dur	sert	dur		ADJ;INDF;MASC;SG
sert	greu	sert	greu		ADV
sert	tare	sert	tare		ADV
sert	greu	sert	greu		ADV
sert	dur	sert	dur		ADJ;INDF;MASC;SG
sert	dură	sert	dur		ADJ;INDF;FEM;SG
sert	aspră	sert	aspru		ADJ;INDF;FEM;SG
sert	aspru	sert	aspru		ADV
değeri	valoare	değer	valoare	N;ACC;SG;3	N;INDF;FEM;SG
değeri	valoarea	değer	valoare	N;ACC;SG;3	N;DEF;FEM;SG
imdb	imdb	imdb	imdb		N;INDF;MASC;SG
eskişehir	eskişehir	eskişehir	eskişehir	PROPN;NOM;SG;3	
