από	from	από	from	ADP	
κρήτη	kreta	κρήτος	kreta	PROPN;ACC;FEM;SG	
πλήρη	full	πλήρης	full	ADJ;NOM;FEM;SG	
πλήρη	pełen	πλήρης	pełen	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
πλήρη	pełne	πλήρης	pełny	ADJ;NOM;FEM;SG	
λεζάντα	podpis	λεζάντα	podpis	N;NOM;FEM;SG	N;ACC;MASC;SG
λεζάντα	opis	λεζάντα	opis	N;NOM;FEM;SG	
ανάγκη	potrzebuje	ανάγκη	potrzebować	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
ανάγκη	potrzeba	ανάγκη	potrzeba	N;ACC;FEM;SG	V;IND;PRS;FIN
ανάγκη	potrzebna	ανάγκη	potrzebny	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
ανάγκη	potrzebuję	ανάγκη	potrzebować	N;ACC;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
ανάγκη	potrzebny	ανάγκη	potrzebny	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
προϊόντα	produktów	προϊόν	produkt	N;NOM;NEUT;PL	N;GEN;MASC;PL
σημειώσεις	nuty	σημείωση	nuta	N;NOM;FEM;PL	
σημειώσεις	notatek	σημείωση	notatka	N;NOM;FEM;PL	N;GEN;FEM;PL
σημειώσεις	zauważa	σημείωση	zauważać	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
γνώμη	opinia	γνώμη	opinia	N;ACC;FEM;SG	N;NOM;FEM;SG
καλλιτέχνες	wykonawców	καλλιτέχνα	wykonawca	N;NOM;MASC;PL	N;ACC;MASC;PL
καλλιτέχνες	artystów	καλλιτέχνα	artysta	N;NOM;MASC;PL	N;ACC;MASC;PL
ισχύει	ważny	ισχύω	ważny	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;MASC;SG
ισχύει	ważne	ισχύω	ważny	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
ισχύει	ważność	ισχύω	ważność	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;FEM;SG
ισχύει	poprawny	ισχύω	poprawny	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;MASC;SG
ισχύει	ważna	ισχύω	ważny	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG
οδηγεί	tropy	οδηγώ	tropa	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
οδηγεί	prowadząca	οδηγώ	prowadząca	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
οδηγεί	prowadzący	οδηγώ	prowadzić	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
οδηγεί	prowadzące	οδηγώ	prowadzić	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
οδηγεί	prowadzenie	οδηγώ	prowadzenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS;V.MSDR
οδηγεί	dyski	οδηγώ	dyski	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;PL
ρώμης	rzym	Ρώμη	rzym	PROPN;GEN;FEM;SG	PROPN;NOM;MASC;SG
πλήθος	tłumy	πλήθος	tłum	N;NOM;NEUT;SG	N;NOM;MASC;PL
πλήθος	tłumy	πλήθος	tłum	N;NOM;NEUT;SG	N;NOM;MASC;PL
ιερά	święty	ιερός	święty	ADV	
ιερά	święte	ιερός	święty	ADV	
ιερά	świętość	ιερός	świętość	ADV	N;NOM;FEM;SG
ιερά	święty	ιερός	święty	ADV	
ιερά	święte	ιερός	święty	ADV	
πόλεων	miasta	πόλη	miasto	N;GEN;FEM;PL	N;GEN;NEUT;SG
ηγεσία	przewodnictwo	ηγεσία	przewodnictwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
ηγεσία	kierownictwo	ηγεσία	kierownictwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
ηγεσία	przywództwa	ηγεσία	przywództwo	N;ACC;FEM;SG	N;GEN;NEUT;SG
ηγεσία	przywódcy	ηγεσία	przywódca	N;ACC;FEM;SG	N;NOM;MASC;SG
ηγεσία	przywództwo	ηγεσία	przywództwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
συνδυασμό	kombinacja	συνδυασμός	kombinacja	N;ACC;MASC;SG	N;NOM;FEM;SG
συνδυασμό	kombinacje	συνδυασμός	kombinacja	N;ACC;MASC;SG	N;ACC;FEM;PL
συνάρτηση	funkcja	συνάρτηση	funkcja	N;ACC;FEM;SG	N;NOM;FEM;SG
συνάρτηση	funkcje	συνάρτηση	funkcja	N;ACC;FEM;SG	N;NOM;FEM;PL
συνάρτηση	funkcji	συνάρτηση	funkcja	N;ACC;FEM;SG	N;GEN;FEM;SG
αξία	wartości	αξία	wartość	N;ACC;FEM;SG	N;GEN;FEM;SG
αξία	wartość	αξία	wartość	N;ACC;FEM;SG	N;NOM;FEM;SG
μάζα	mass	μάζα	massy	N;NOM;FEM;SG	
μάζα	masie	μάζα	masa	N;NOM;FEM;SG	N;GEN;FEM;SG
μάζα	masy	μάζα	masa	N;NOM;FEM;SG	N;GEN;FEM;SG
φράση	wyrażenie	φράση	wyrażenie	N;ACC;FEM;SG	N;NOM;NEUT;SG
φυσικής	fizyki	φυσικός	fizyka	ADJ;GEN;FEM;SG	
φυσικής	fizyka	φυσικός	fizyk	ADJ;GEN;FEM;SG	
ειρήνη	pokoju	ειρήνη	pokój	N;NOM;FEM;SG	N;GEN;MASC;SG
ειρήνη	peace	ειρήνη	peaka	N;NOM;FEM;SG	
προσπάθησε	spróbuj	προσπαθώ	spróbować	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
φωνή	głos	φωνή	głos	N;ACC;FEM;SG	N;NOM;MASC;SG
φωνή	glos	φωνή	glos	N;ACC;FEM;SG	V;IPFV;IND;SG;PST;FIN;ACT
φωνή	głosu	φωνή	głos	N;ACC;FEM;SG	N;GEN;MASC;SG
οικογένειες	rodzin	οικογένεια	rodzina	N;NOM;FEM;PL	
εντολή	dowództwo	εντολή	dowództwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
εντολή	polecenie	εντολή	polecenie	N;ACC;FEM;SG	N;NOM;NEUT;SG
εντολή	komenda	εντολή	komenda	N;ACC;FEM;SG	
εντολή	polecenia	εντολή	polecenie	N;ACC;FEM;SG	N;NOM;NEUT;SG
εντολή	upoważnienie	εντολή	upoważnić	N;ACC;FEM;SG	N;NOM;NEUT;SG
εντολή	mandatu	εντολή	mandat	N;ACC;FEM;SG	N;GEN;MASC;SG
γάλλοι	francuski	γάλλος	francuski	PROPN;NOM;MASC;PL	ADJ;NOM;MASC;SG
γάλλοι	francuska	γάλλος	francuski	PROPN;NOM;MASC;PL	ADJ;NOM;FEM;SG
γάλλοι	french	γάλλος	fren	PROPN;NOM;MASC;PL	
γάλλοι	francuskie	γάλλος	francuski	PROPN;NOM;MASC;PL	ADJ;NOM;NEUT;SG
γάμο	weselny	γάμος	weselny	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
θρησκεία	religie	θρησκεία	religia	N;NOM;FEM;SG	N;NOM;FEM;PL
θρησκεία	religii	θρησκεία	religia	N;NOM;FEM;SG	N;GEN;FEM;SG
παρέχει	zapewnić	παρέχω	zapewnić	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN;ACT
αδελφός	bracie	αδελφός	brat	N;NOM;MASC;SG	N;VOC;MASC;SG
ζήτησε	wymagane	ζητώ	wymagać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ζήτησε	pytał	ζητώ	pytać	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
επιρροή	wpływ	επιρροή	wpływ	N;ACC;FEM;SG	N;NOM;MASC;SG
επιρροή	wpływy	επιρροή	wpływ	N;ACC;FEM;SG	N;NOM;MASC;PL
κατάκτηση	podbój	κατάκτηση	podbój	N;ACC;FEM;SG	N;NOM;MASC;SG
κατάκτηση	zdobycie	κατάκτηση	zdobyć	N;ACC;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
κατάκτηση	podbić	κατάκτηση	podbić	N;ACC;FEM;SG	V;PFV;NFIN;ACT
υπέγραψε	podpisany	υπογράφω	podpisać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
υπέγραψε	podpisano	υπογράφω	podpisać	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
υπέγραψε	podpisana	υπογράφω	podpisać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
υπέγραψε	podpisane	υπογράφω	podpisać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αντιδράσεις	reakcji	αντίδραση	reakcja	N;NOM;FEM;PL	N;GEN;FEM;SG
συγγραφέα	autor	συγγραφέα	autor	N;VOC;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
συγγραφέα	pisarz	συγγραφέα	pisarz	N;VOC;MASC;SG	N;NOM;MASC;SG
συγγραφέα	autor	συγγραφέα	autor	N;VOC;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
συγγραφέα	autora	συγγραφέα	autor	N;VOC;MASC;SG	
συγγραφέα	autorka	συγγραφέα	autorka	N;VOC;MASC;SG	N;NOM;FEM;SG
κερδίσει	win	κερδίζω	wina	V;PFV;NFIN;ACT	
κερδίσει	wygrana	κερδίζω	wygrać	V;PFV;NFIN;ACT	N;NOM;FEM;SG
μακριά	dala	μακριά	dala	ADV	
βασικό	podstawowego	βασικός	podstawowy	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
βασικό	podstawowa	βασικός	podstawowy	ADJ;NOM;NEUT;SG	
προσπάθειες	próby	προσπάθεια	próba	N;NOM;FEM;PL	
προσπάθειες	wysiłek	προσπάθεια	wysiłek	N;NOM;FEM;PL	N;ACC;MASC;SG
κρίση	kryzysu	κρίση	kryzys	N;NOM;FEM;SG	N;GEN;MASC;SG
περ	per	περ	per	N	
περιγραφή	opis	περιγραφή	opis	N;NOM;FEM;SG	
πύλη	bramy	πύλη	brama	N;NOM;FEM;SG	
πύλη	bramę	πύλη	brama	N;NOM;FEM;SG	N;ACC;FEM;SG
πύλη	gate	πύλη	gatek	N;NOM;FEM;SG	
πύλη	portalu	πύλη	portal	N;NOM;FEM;SG	N;GEN;MASC;SG
ανακοίνωσε	ogłoszone	ανακοινώνω	ogłosić	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ανακοίνωσε	ogłosili	ανακοινώνω	ogłosić	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;IND;PL;PST;FIN;ACT
ανακοίνωσε	ogłoszono	ανακοινώνω	ogłosić	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
ελ	elle	ελ	elle		
μήνυμα	wiadomości	μήνυμα	wiadomość	N;NOM;NEUT;SG	N;ACC;FEM;PL
βαθμολογία	rating	βαθμολογία	rating	N;ACC;FEM;SG	
βαθμολογία	ocena	βαθμολογία	ocenać	N;ACC;FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
βαθμολογία	ranking	βαθμολογία	ranking	N;ACC;FEM;SG	N;NOM;MASC;SG
βαθμολογία	wynik	βαθμολογία	wynik	N;ACC;FEM;SG	N;NOM;MASC;SG
βαθμολογία	wyniki	βαθμολογία	wynik	N;ACC;FEM;SG	N;NOM;MASC;PL
προκάλεσε	sprowokowany	προκαλώ	sprowokować	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
προκάλεσε	spowodowane	προκαλώ	spowodować	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
προκάλεσε	wywołane	προκαλώ	wywołać	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
μεγαλύτερος	starsi	μεγάλος	stary	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;PL
μεγαλύτερος	większego	μεγάλος	duży	ADJ;NOM;CMPR;MASC;SG	ADJ;ACC;CMPR;MASC;SG
γεννημένος	urodzony	γεννημένος	urodzić	V;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
γεννημένος	urodzona	γεννημένος	urodzić	V;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
γεννημένος	urodzone	γεννημένος	urodzić	V;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
μοναστήρι	klasztoru	μοναστήρι	klasztor	N;NOM;NEUT;SG	N;GEN;MASC;SG
μοναστήρι	klasztorze	μοναστήρι	klasztor	N;NOM;NEUT;SG	N;DAT;MASC;SG
μοναστήρι	klasztoru	μοναστήρι	klasztor	N;NOM;NEUT;SG	N;GEN;MASC;SG
μοναστήρι	klasztorze	μοναστήρι	klasztor	N;NOM;NEUT;SG	N;DAT;MASC;SG
δραστηριότητες	działania	δραστηριότητα	działanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
δραστηριότητες	działalności	δραστηριότητα	działalność	N;NOM;FEM;PL	N;GEN;FEM;SG
δραστηριότητες	działalność	δραστηριότητα	działalność	N;NOM;FEM;PL	N;NOM;FEM;SG
χίτλερ	hitlera	χίτλερ	hitler	PROPN;NOM;MASC;SG	N;ACC;MASC;SG
χίτλερ	hitler	χίτλερ	hitler	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
γραμματέας	sekretarza	γραμματέας	sekretarz	N;NOM;MASC;SG	N;ACC;MASC;SG
γραμματέας	sekretarki	γραμματέας	sekretarka	N;NOM;MASC;SG	N;NOM;FEM;PL
περιέχουν	zawiera	περιέχω	zawierać	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ελευθερία	freedom	ελευθερία	freed	N;NOM;FEM;SG	
ελευθερία	wolności	ελευθερία	wolność	N;NOM;FEM;SG	N;GEN;FEM;SG
ελευθερία	wolności	ελευθερία	wolność	N;NOM;FEM;SG	N;GEN;FEM;SG
ελευθερία	liberty	ελευθερία	liberta	N;NOM;FEM;SG	
ταξίδι	podróży	ταξίδι	podróż	N;NOM;NEUT;SG	N;GEN;FEM;SG
ταξίδι	podróże	ταξίδι	podróż	N;NOM;NEUT;SG	N;ACC;FEM;PL
ταξίδι	trip	ταξίδι	trip	N;NOM;NEUT;SG	
ακτή	brzegu	ακτός	brzeg	N;NOM;FEM;SG	N;GEN;MASC;SG
ακτή	wybrzeżu	ακτός	wybrzeże	N;NOM;FEM;SG	N;DAT;NEUT;SG
αρχαιότητα	starożytności	αρχαιότητα	starożytność	N;ACC;FEM;SG	N;GEN;FEM;SG
ομοσπονδίας	federacja	ομοσπονδία	federacja	N;GEN;FEM;SG	N;NOM;FEM;SG
ιδιότητα	nieruchomości	ιδιότητα	nieruchomość	N;ACC;FEM;SG	N;GEN;FEM;SG
ιδιότητα	właściwość	ιδιότητα	właściwość	N;ACC;FEM;SG	N;NOM;FEM;SG
ιδιότητα	nieruchomość	ιδιότητα	nieruchomość	N;ACC;FEM;SG	N;NOM;FEM;SG
μελέτες	studiów	μελέτα	studia	N;NOM;FEM;PL	N;GEN;NEUT;PL
ήθελε	poszukiwana	θέλω	poszukiwać	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
ήθελε	poszukiwany	θέλω	poszukiwać	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
ήθελε	poszukiwani	θέλω	poszukiwać	V;IPFV;IND;SG;3;PST;FIN;ACT	ADJ;IPFV;NOM;MASC;PL;POS;V.PTCP;PASS
ντεμπούτο	debiut	ντεμπούτο	debiut		N;ACC;MASC;SG
χέρι	ręka	χέρι	ręka	N;NOM;NEUT;SG	
χέρι	rękę	χέρι	ręka	N;NOM;NEUT;SG	N;ACC;FEM;SG
χέρι	ręka	χέρι	ręka	N;NOM;NEUT;SG	
μέθοδος	metody	μέθοδος	metoda	N;NOM;FEM;SG	N;ACC;FEM;PL
μέθοδος	sposób	μέθοδος	sposób	N;NOM;FEM;SG	V;IND;PRS;FIN
στρατεύματα	żołnierzy	στράτευμα	żołnierz	N;NOM;NEUT;PL	N;ACC;MASC;PL
στρατεύματα	wojska	στράτευμα	wojsko	N;NOM;NEUT;PL	N;NOM;NEUT;SG
στούντιο	studia	στούντιος	studia	N;NOM;NEUT;SG	N;NOM;NEUT;PL
στούντιο	studio	στούντιος	studio	N;NOM;NEUT;SG	
κάρολος	karol	κάρολος	karol	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
κάρολος	charles	κάρολος	charles	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
κάρολος	karola	κάρολος	karol	N;NOM;MASC;SG	
πέτρος	piotra	πέτρος	piotr	PROPN;NOM;MASC;SG	
πέτρος	peter	πέτρος	peter	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
πέτρος	piotruś	πέτρος	piotruś	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
πέτρος	piotrze	πέτρος	piotr	PROPN;NOM;MASC;SG	N;VOC;MASC;SG
πέτρος	piotr	πέτρος	piotr	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
πέτρος	petros	πέτρος	petros	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
επιστημονική	naukowa	επιστημονικός	naukowy	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
άνοδο	anoda	άνοδος	anoda	N;ACC;FEM;SG	
μέτωπο	przodu	μέτωπο	przód	N;NOM;NEUT;SG	N;GEN;MASC;SG
μέτωπο	przód	μέτωπο	przód	N;NOM;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
μέτωπο	czoła	μέτωπο	czoło	N;NOM;NEUT;SG	
ουσία	substancje	ουσία	substancja	N;NOM;FEM;SG	N;NOM;FEM;PL
ουσία	substancji	ουσία	substancja	N;NOM;FEM;SG	N;GEN;FEM;SG
δούκα	duke	δούκα	duky	N;ACC;MASC;SG	
δούκα	książę	δούκα	książę	N;ACC;MASC;SG	N;NOM;MASC;SG
ρεύμα	bieżące	ρεύμα	bieżący	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ρεύμα	aktualne	ρεύμα	aktualny	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ρεύμα	bieżący	ρεύμα	bieżący	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ρεύμα	aktualny	ρεύμα	aktualny	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
τίποτα	nic	τίποτα	nic	PRO;NOM;NEUT;SG;3	PRO;GEN;NEUT;SG
παναθηναϊκός	panathinaikos	παναθηναϊκός	panathinaikos	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
δίκαιο	prawa	δίκαιο	prawo	N;NOM;NEUT;SG	
δίκαιο	sprawiedliwy	δίκαιο	sprawiedliwy	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
δίκαιο	uczciwie	δίκαιο	uczciwie	N;NOM;NEUT;SG	ADV
δίκαιο	targi	δίκαιο	targa	N;NOM;NEUT;SG	N;NOM;MASC;PL
δίκαιο	fair	δίκαιο	fair	N;NOM;NEUT;SG	
εταιρία	firmy	εταιρία	firma	N;NOM;FEM;SG	N;NOM;FEM;PL
εταιρία	spółka	εταιρία	spółka	N;NOM;FEM;SG	
ναυτικό	navy	ναυτικός	navy	ADJ;NOM;NEUT;SG	
ναυτικό	marynarka	ναυτικός	marynarka	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
ναυτικό	marynarki	ναυτικός	marynarka	ADJ;NOM;NEUT;SG	N;GEN;FEM;SG
ανεξαρτησία	niezależności	ανεξαρτησία	niezależność	N;NOM;FEM;SG	N;GEN;FEM;SG
ανεξαρτησία	niepodległości	ανεξαρτησία	niepodległość	N;NOM;FEM;SG	N;GEN;FEM;SG
ανεξαρτησία	niepodległość	ανεξαρτησία	niepodległość	N;NOM;FEM;SG	N;ACC;FEM;SG
επιστήμη	nauki	επιστήμα	nauka	N;NOM;FEM;SG	
θεραπεία	wyleczyć	θεραπείο	wyleczyć	N;NOM;FEM;SG	V;PFV;NFIN;ACT
θεραπεία	terapie	θεραπείο	terap	N;NOM;FEM;SG	N;NOM;MASC;PL
θεραπεία	terapię	θεραπείο	terapia	N;NOM;FEM;SG	N;ACC;FEM;SG
θεραπεία	terapii	θεραπείο	terapia	N;NOM;FEM;SG	N;GEN;FEM;SG
θεραπεία	obróbka	θεραπείο	obróbka	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
θεραπεία	traktować	θεραπείο	traktować	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
θεραπεία	traktuj	θεραπείο	traktować	N;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
θεραπεία	leczyć	θεραπείο	leczyć	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
μόνος	samotnie	μόνος	samotnie	ADJ;NOM;MASC;SG	ADV
στάση	postawy	στάση	postawa	N;NOM;FEM;SG	N;GEN;FEM;SG
στάση	postawy	στάση	postawa	N;NOM;FEM;SG	N;GEN;FEM;SG
πάπα	papież	πάπα	papież	N;VOC;MASC;SG	N;NOM;MASC;SG
πάπα	pope	πάπα	pope	N;VOC;MASC;SG	
πάπα	papieża	πάπα	papież	N;VOC;MASC;SG	N;GEN;MASC;SG
χάρτης	mapa	χάρτης	mapa	N;NOM;MASC;SG	
χάρτης	mapy	χάρτης	mapa	N;NOM;MASC;SG	N;ACC;FEM;SG
χάρτης	mapę	χάρτης	mapa	N;NOM;MASC;SG	N;ACC;FEM;SG
χάρτης	mapie	χάρτης	mapa	N;NOM;MASC;SG	N;ACC;FEM;SG
μοντέλα	modeli	μοντέλα	model	N;NOM;NEUT;PL	N;GEN;MASC;PL
μοντέλα	modelki	μοντέλα	modelka	N;NOM;NEUT;PL	N;ACC;FEM;SG
σχόλιο	komentować	σχόλιο	komentować	N;NOM;NEUT;SG	V;IPFV;NFIN;ACT
νομό	hrabstwo	νομός	hrabstwo	ADV	N;NOM;NEUT;SG
νομό	okręg	νομός	okręg	ADV	N;NOM;MASC;SG
νομό	hrabstwa	νομός	hrabstwo	ADV	N;ACC;NEUT;SG
νομό	powiat	νομός	powiat	ADV	
μόνη	samotnie	μόνος	samotnie	ADJ;NOM;FEM;SG	ADV
οθωμανική	osmańskiego	οθωμανικός	osmański	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
απελευθέρωση	wyzwolenia	απελευθέρωση	wyzwolić	N;NOM;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
απελευθέρωση	liberalizacji	απελευθέρωση	liberalizacja	N;NOM;FEM;SG	N;GEN;FEM;SG
σύγκρουση	uderzenia	σύγκρουση	uderzenie	N;NOM;FEM;SG	N;NOM;NEUT;PL
σύγκρουση	zderzenia	σύγκρουση	zderzyć	N;NOM;FEM;SG	N;GEN;NEUT;SG
σύγκρουση	kolizji	σύγκρουση	kolizja	N;NOM;FEM;SG	N;GEN;FEM;SG
σύγκρουση	konflikty	σύγκρουση	konflikt	N;NOM;FEM;SG	N;NOM;MASC;PL
σύγκρουση	konfliktu	σύγκρουση	konflikt	N;NOM;FEM;SG	N;GEN;MASC;SG
μαθητές	studentów	μαθητής	student	N;NOM;MASC;PL	N;ACC;MASC;PL
μαθητές	uczniów	μαθητής	uczeń	N;NOM;MASC;PL	N;ACC;MASC;PL
ασφαλείας	bezpieczeństwa	ασφάλεια	bezpieczeństwo	N;GEN;FEM;SG	N;NOM;NEUT;SG
ασφαλείας	ochrona	ασφάλεια	ochrona	N;GEN;FEM;SG	N;NOM;FEM;SG
ασφαλείας	bezpieczeństwo	ασφάλεια	bezpieczeństwo	N;GEN;FEM;SG	N;NOM;NEUT;SG
σούπερ	super	σούπερ	super	N;FEM;SG	
τραγουδιστής	singer	τραγουδιστής	singer	N;NOM;MASC;SG	
ηπείρου	epiru	Ήπειρος	epir	PROPN;GEN;FEM;SG	PROPN;GEN;MASC;SG
ηπείρου	kontynent	Ήπειρος	kontynent	PROPN;GEN;FEM;SG	N;NOM;MASC;SG
παίζει	odtwarzanie	παίζω	odtwarzać	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
παίζει	granie	παίζω	grana	V;IPFV;IND;SG;3;PRS;FIN;ACT	
θεός	boże	θεός	boży	N;NOM;MASC;SG	
ελέγχου	control	έλεγχος	control	N;GEN;MASC;SG	
ελέγχου	sterowanie	έλεγχος	sterować	N;GEN;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ελέγχου	kontrola	έλεγχος	kontrola	N;GEN;MASC;SG	N;NOM;FEM;SG
ευκαιρία	szanse	ευκαιρία	szansa	N;ACC;FEM;SG	N;NOM;FEM;PL
ευκαιρία	chance	ευκαιρία	chanka	N;ACC;FEM;SG	
ευκαιρία	szansa	ευκαιρία	szansa	N;ACC;FEM;SG	N;NOM;FEM;SG
ευκαιρία	okazje	ευκαιρία	okazjy	N;ACC;FEM;SG	N;NOM;FEM;PL
ευκαιρία	okazja	ευκαιρία	okazja	N;ACC;FEM;SG	N;NOM;FEM;SG
ινστιτούτο	instytutu	ινστιτούτο	instytut	N;NOM;NEUT;SG	N;GEN;MASC;SG
ινστιτούτο	institute	ινστιτούτο	institut	N;NOM;NEUT;SG	
τάση	tendencje	τάση	tendencja	N;NOM;FEM;SG	N;NOM;FEM;PL
τάση	napięcia	τάση	napięcie	N;NOM;FEM;SG	N;GEN;NEUT;SG
περιοδεία	zwiedzanie	περιοδείο	zwiedzać	N;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
περιοδεία	tour	περιοδείο	tour	N;ACC;FEM;SG	
περιοδεία	wycieczka	περιοδείο	wycieczka	N;ACC;FEM;SG	N;NOM;FEM;SG
περιοδεία	touring	περιοδείο	touring	N;ACC;FEM;SG	
βασίλης	wasilis	βασίλης	wasilis	PROPN;NOM;MASC;SG	
εκτέλεση	wykonać	εκτέλεση	wykonać	N;ACC;FEM;SG	V;PFV;NFIN;ACT
εκτέλεση	wykonaj	εκτέλεση	wykonać	N;ACC;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
εκτέλεση	realizacja	εκτέλεση	realizacja	N;ACC;FEM;SG	N;NOM;FEM;SG
εκτέλεση	egzekucja	εκτέλεση	egzekucja	N;ACC;FEM;SG	N;NOM;FEM;SG
εκτέλεση	wykonanie	εκτέλεση	wykonać	N;ACC;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ανατολή	wschodnie	ανατολή	wschodni	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ανατολή	east	ανατολή	east	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
