din	from	din	from	ADP;ACC	N
considerata	considerados	considerat	considerado	ADJ;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
considerata	consideradas	considerat	considerar	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
xvi	xvi	xvi	xvi		N
olimpice	olímpica	olimpic	olímpico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
olimpice	olímpico	olimpic	olímpico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
olimpice	olympic	olimpic	olympic	ADJ;INDF;FEM;PL	N;MASC;SG
europei	europa	europă	europa	PROPN;DEF;FEM;SG	N;FEM;SG
libera	libres	liber	libre	N;DEF;FEM;SG	ADJ;PL
libera	gratis	liber	gratis	N;DEF;FEM;SG	
libera	libre	liber	libre	N;DEF;FEM;SG	ADJ;SG
libera	gratuito	liber	gratuito	N;DEF;FEM;SG	ADJ;MASC;SG
popescu	popescu	popescu	popescu	PROPN	N;SG
greu	pesado	greu	pesado	ADV	ADJ;MASC;SG;V.PTCP
greu	heavy	greu	heavy	ADV	N;MASC;SG
greu	pesadas	greu	pesado	ADV	ADJ;FEM;PL;V.PTCP
greu	pesados	greu	pesado	ADV	ADJ;MASC;PL;V.PTCP
greu	pesada	greu	pesado	ADV	ADJ;FEM;SG;V.PTCP
greu	duro	greu	duro	ADV	ADJ;MASC;SG
greu	duros	greu	duro	ADV	ADJ;MASC;PL
greu	hard	greu	hard	ADV	N;SG
greu	difícil	greu	difícil	ADV	ADJ;SG
greu	dura	greu	duro	ADV	ADJ;FEM;SG
greu	duro	greu	duro	ADV	ADJ;MASC;SG
greu	duros	greu	duro	ADV	ADJ;MASC;PL
greu	rudo	greu	rudo	ADV	ADJ;MASC;SG
greu	dura	greu	duro	ADV	ADJ;FEM;SG
crescut	cultivados	crescut	cultivado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
crescut	planteadas	crescut	planteado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
proiectul	proyectar	proiect	proyectar	N;DEF;MASC;SG	V;NFIN
olanda	holanda	olanda	holanda	PROPN	N;FEM;SG
olanda	holanda	olanda	holanda	PROPN	N;FEM;SG
olanda	holland	olanda	holland	PROPN	N;MASC;PL
henry	enrique	henry	enrique	PROPN	N;MASC;SG
finala	finales	finală	final	N;DEF;FEM;SG	N;MASC;PL
finala	definitivo	finală	definitivo	N;DEF;FEM;SG	ADJ;MASC;SG
finala	finales	finală	final	N;DEF;FEM;SG	N;MASC;PL
finala	finales	finală	final	N;DEF;FEM;SG	N;MASC;PL
finala	definitivo	finală	definitivo	N;DEF;FEM;SG	ADJ;MASC;SG
israel	israel	israel	israel	PROPN	N;SG
israel	israelí	israel	israelí	PROPN	ADJ;SG
prezenta	presencia	prezent	presencia	ADJ;DEF;FEM;SG	N;FEM;SG
prezenta	asistencia	prezent	asistencia	ADJ;DEF;FEM;SG	N;FEM;SG
prezenta	asistentes	prezent	asistente	ADJ;DEF;FEM;SG	N;PL
prezenta	presencia	prezent	presencia	ADJ;DEF;FEM;SG	N;FEM;SG
prezenta	presencia	prezent	presencia	ADJ;DEF;FEM;SG	N;FEM;SG
vladimir	vladímir	vladimir	vladímir	PROPN	ADJ;SG
vladimir	vladimir	vladimir	vladimir	PROPN	N;MASC;SG
neagra	black	negru	black	ADJ;DEF;FEM;SG	N
neagra	negras	negru	negro	ADJ;DEF;FEM;SG	ADJ;FEM;PL
neagra	negros	negru	negro	ADJ;DEF;FEM;SG	N;MASC;PL
neagra	black	negru	black	ADJ;DEF;FEM;SG	N
neagra	negras	negru	negro	ADJ;DEF;FEM;SG	ADJ;FEM;PL
neagra	negros	negru	negro	ADJ;DEF;FEM;SG	N;MASC;PL
bihor	bihor	bihor	bihor	PROPN	
uefa	eurocopa	uefa	eurocopa	PROPN	N;FEM;SG
uefa	uefa	uefa	uefa	PROPN	N;FEM;SG
popular	populares	popular	popular	ADJ;INDF;MASC;SG	N;PL
existenta	existente	existent	existente	N;DEF;FEM;SG	ADJ;SG
existenta	existentes	existent	existente	N;DEF;FEM;SG	ADJ;PL
papa	papá	papă	papá		N;MASC;SG
papa	papa	papă	papa		N;MASC;SG
papa	papa	papă	papa		N;MASC;SG
papa	pope	papă	pope		PROPN
papa	papa	papă	papa		N;MASC;SG
papa	pope	papă	pope		PROPN
cernigau	chernihiv	cerniga	chernihiv	V;IND;PL;3;IPFV;FIN	
sport	deportes	sport	deporte	N;INDF;MASC;SG	N;MASC;PL
sport	deportivo	sport	deportivo	N;INDF;MASC;SG	ADJ;MASC;SG
sport	deportes	sport	deporte	N;INDF;MASC;SG	N;MASC;PL
poloniei	polonia	polonie	polonia	PROPN;DEF;FEM;SG	PROPN
studiat	estudié	studiat	estudiar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
studiat	estudiados	studiat	estudiado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
studiat	estudió	studiat	estudiar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
plasa	neto	plasa	neto	N;DEF;FEM;SG	ADJ;MASC;SG
plasa	neta	plasa	neta	N;DEF;FEM;SG	ADJ;FEM;SG
plasa	netos	plasa	neto	N;DEF;FEM;SG	N;MASC;PL
plasa	neto	plasa	neto	N;DEF;FEM;SG	ADJ;MASC;SG
plasa	neta	plasa	neta	N;DEF;FEM;SG	ADJ;FEM;SG
plasa	netos	plasa	neto	N;DEF;FEM;SG	N;MASC;PL
plasa	mallas	plasa	malla	N;DEF;FEM;SG	N;FEM;PL
scrisa	escritas	scrisa	escrito	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
scrisa	escritos	scrisa	escrito	ADJ;DEF;FEM;SG	N;MASC;PL
scrisa	escritas	scrisa	escrito	ADJ;DEF;FEM;SG	ADJ;FEM;PL;V.PTCP
scrisa	escritos	scrisa	escrito	ADJ;DEF;FEM;SG	N;MASC;PL
noastre	nuestra	meu	nuestro	DET;FEM;PL;1	DET;FEM;SG;1
noastre	nuestro	meu	nuestro	DET;FEM;PL;1	DET;MASC;SG;1
generale	generalidades	general	generalidad	ADJ;INDF;FEM;PL	N;FEM;PL
generale	generales	general	general	ADJ;INDF;FEM;PL	N;MASC;PL
generale	general	general	general	ADJ;INDF;FEM;PL	N;SG
filip	felipe	filip	felipe	PROPN	PROPN
filip	filipo	filip	filipo	PROPN	N;MASC;SG
filip	filip	filip	filip	PROPN	PROPN
subiect	sujeto	subiect	sujeto	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
zece	rte	zece	rte	NUM;PL	N;MASC;SG
zece	ten	zece	tener	NUM;PL	V;IND;SG;2;PRS;FIN
park	parques	park	parque	N;INDF;MASC;SG	N;MASC;PL
park	park	park	park	N;INDF;MASC;SG	PROPN
posibil	posible	posibil	posible	ADV	ADJ;SG
posibil	posibles	posibil	posible	ADV	ADJ;PL
mii	millares	mie	millar	NUM;INDF;FEM;PL	N;MASC;PL
sumi	sumy	sumă	sumir	PROPN	
sumi	sumi	sumă	sumi	PROPN	N;MASC;SG
joaca	juegue	joacă	jugar	N;DEF;FEM;SG	V;IMP;SG;3;FIN
joaca	juega	joacă	jugar	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
joaca	jugar	joacă	jugar	N;DEF;FEM;SG	V;NFIN
joaca	reproducir	joacă	reproducir	N;DEF;FEM;SG	V;NFIN
joaca	juegue	joacă	jugar	N;DEF;FEM;SG	V;IMP;SG;3;FIN
joaca	juega	joacă	jugar	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
joaca	jugar	joacă	jugar	N;DEF;FEM;SG	V;NFIN
joaca	reproducir	joacă	reproducir	N;DEF;FEM;SG	V;NFIN
culturale	cultural	cultural	cultural	ADJ;INDF;FEM;PL	ADJ;SG
culturale	cultura	cultural	cultura	ADJ;INDF;FEM;PL	N;FEM;SG
tom	tomás	tom	tomás	PROPN	PROPN
tom	tom	tom	tom	PROPN	PROPN
ore	horario	oră	horario	N;INDF;FEM;PL	N;MASC;SG
program	programar	program	programar	N;INDF;MASC;SG	V;NFIN
program	programar	program	programar	N;INDF;MASC;SG	V;NFIN
program	horarios	program	horario	N;INDF;MASC;SG	N;MASC;PL
sustinut	apoyó	sustinut	apoyar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
sustinut	sostenidos	sustinut	sostenido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sustinut	sostenidos	sustinut	sostenido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sustinut	apoyó	sustinut	apoyar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
linie	line	linie	line	N;INDF;FEM;SG	
lunga	largos	lung	largo	ADJ;DEF;FEM;SG	ADJ;MASC;PL
lunga	long	lung	long	ADJ;DEF;FEM;SG	
urban	urbanas	urban	urbano	ADJ;INDF;MASC;SG	ADJ;FEM;PL
urban	urban	urban	urbar	ADJ;INDF;MASC;SG	N;SG
urban	urbanos	urban	urbano	ADJ;INDF;MASC;SG	ADJ;MASC;PL
strada	calles	stradă	calle	N;DEF;FEM;SG	N;FEM;PL
strada	calles	stradă	calle	N;DEF;FEM;SG	N;FEM;PL
viii	viii	viu	viii	N;DEF;FEM;SG	
lung	pulmones	lung	pulmón	ADJ;INDF;MASC;SG	N;MASC;PL
lung	lung	lung	lung	ADJ;INDF;MASC;SG	N
lung	pulmón	lung	pulmón	ADJ;INDF;MASC;SG	N;MASC;SG
lung	largos	lung	largo	ADJ;INDF;MASC;SG	ADJ;MASC;PL
lung	long	lung	long	ADJ;INDF;MASC;SG	
festivalul	festivales	festival	festival	N;DEF;MASC;SG	N;MASC;PL
alta	alta	altul	alto	PRO;FEM;SG;3	ADJ;FEM;SG
primii	primera	prim	primero	NUM;DEF;MASC;PL	ADJ;FEM;SG
primii	primeras	prim	primero	NUM;DEF;MASC;PL	ADJ;FEM;PL
primii	primer	prim	primero	NUM;DEF;MASC;PL	ADJ;MASC;SG
primii	primeros	prim	primero	NUM;DEF;MASC;PL	ADJ;MASC;PL
primii	primero	prim	primero	NUM;DEF;MASC;PL	ADV
versuri	letra	vers	letra	N;INDF;FEM;PL	N;FEM;SG
steaua	estelar	stea	estelar	N;DEF;FEM;SG	ADJ;SG
familii	familia	familie	familia	N;INDF;FEM;PL	N;FEM;SG
christian	cristiano	christian	cristiano	PROPN	ADJ;MASC;SG
christian	christian	christian	christiar	PROPN	PROPN
christian	cristianos	christian	cristiano	PROPN	N;MASC;PL
christian	cristiana	christian	cristiano	PROPN	ADJ;FEM;SG
christian	cristian	christian	cristiar	PROPN	PROPN
christian	cristián	christian	cristián	PROPN	N;MASC;SG
west	occidental	west	occidental	PROPN	ADJ;SG
west	west	west	west	PROPN	N;MASC;SG
west	occidente	west	occidente	PROPN	N;MASC;SG
west	oeste	west	oeste	PROPN	N;MASC;SG
distanta	distancias	distantă	distancia	N;DEF;FEM;SG	N;FEM;PL
distanta	remota	distantă	remoto	N;DEF;FEM;SG	ADJ;FEM;SG
distanta	remotas	distantă	remoto	N;DEF;FEM;SG	ADJ;FEM;PL
distanta	remoto	distantă	remoto	N;DEF;FEM;SG	ADJ;MASC;SG
distanta	distancias	distantă	distancia	N;DEF;FEM;SG	N;FEM;PL
distanta	distancias	distantă	distancia	N;DEF;FEM;SG	N;FEM;PL
distanta	distancias	distantă	distancia	N;DEF;FEM;SG	N;FEM;PL
cladirea	construyendo	cladire	construir	N;DEF;FEM;SG	V;V.MSDR
biblioteca	bibliotecas	bibliotecă	biblioteca	N;DEF;FEM;SG	N;FEM;PL
biblioteca	bibliotecas	bibliotecă	biblioteca	N;DEF;FEM;SG	N;FEM;PL
formate	constituido	forma	constituido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
formate	formado	forma	formado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
formate	formada	forma	formado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
formate	formatos	forma	formato	ADJ;INDF;FEM;PL	N;MASC;PL
valoarea	valorar	valoare	valorar	N;DEF;FEM;SG	V;NFIN
miniatura	miniaturas	miniatură	miniatura	N;DEF;FEM;SG	N;FEM;PL
miniatura	miniaturas	miniatură	miniatura	N;DEF;FEM;SG	N;FEM;PL
don	don	don	don	PROPN	N;MASC;SG
religioase	religioso	religios	religioso	ADJ;INDF;FEM;PL	ADJ;MASC;SG
religioase	religiosa	religios	religioso	ADJ;INDF;FEM;PL	ADJ;FEM;SG
calais	calais	calais	calai	PROPN	N;MASC;PL
alpi	alpes	alp	alpe	N;INDF;MASC;SG	N;MASC;PL
washington	washington	washington	washington	PROPN	PROPN
economica	económicas	economică	económico	ADJ;DEF;FEM;SG	ADJ;FEM;PL
economica	económicos	economică	económico	ADJ;DEF;FEM;SG	ADJ;MASC;PL
gentile	gentile	geantă	gentile	N;INDF;FEM;PL	PROPN
adaugat	agregados	adauga	agregado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
adaugat	añadió	adauga	añadir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
adaugat	agregó	adauga	agregar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
adaugat	agregados	adauga	agregado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
adaugat	añadió	adauga	añadir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
adaugat	agregó	adauga	agregar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
non	non	non	non		N
proces	procesos	proces	proceso	N;INDF;MASC;SG	N;MASC;PL
proces	procesar	proces	procesar	N;INDF;MASC;SG	V;NFIN
proces	trial	proces	trial	N;INDF;MASC;SG	
apartine	pertenece	apartine	pertenecer		V;IND;SG;3;PRS;FIN
domeniu	dominios	domeniu	dominio	N;INDF;MASC;SG	N;MASC;PL
han	han	han	haber	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN
cerut	solicitados	cere	solicitado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
xiv	xiv	xiv	xiv		N;SG
comanda	ordenar	comandă	ordenar	N;DEF;FEM;SG	V;NFIN
comanda	pedido	comandă	pedido	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
comanda	pedidos	comandă	pedido	N;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
comanda	ordenar	comandă	ordenar	N;DEF;FEM;SG	V;NFIN
comanda	pedido	comandă	pedido	N;DEF;FEM;SG	ADJ;MASC;SG;V.PTCP
comanda	pedidos	comandă	pedido	N;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
interior	dentro	interior	dentro	N;INDF;MASC;SG	ADV
interior	adentro	interior	adentro	N;INDF;MASC;SG	
interior	inside	interior	insidir	N;INDF;MASC;SG	INTJ
interior	interiores	interior	interior	N;INDF;MASC;SG	ADJ;PL
friedrich	friedrich	friedrich	friedrich	PROPN	N;MASC;SG
friedrich	federico	friedrich	federico	PROPN	ADJ;MASC;SG
bani	dinero	ban	dinero	N;INDF;MASC;PL	N;MASC;SG
xvii	xvii	xvia	xvii		N;SG
crearea	crear	creare	crear	N;DEF;FEM;SG	V;NFIN
crearea	creando	creare	crear	N;DEF;FEM;SG	V;V.MSDR
ron	ron	ron	ron		N;MASC;SG
sah	ajedrez	sah	ajedrez		N;MASC;SG
sah	shah	sah	shah		N;MASC;SG
sah	ajedrez	sah	ajedrez		N;MASC;SG
sah	ajedrez	sah	ajedrez		N;MASC;SG
argint	plateado	argint	plateado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
intra	entra	intra	entrar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
intra	ingresa	intra	ingresar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	N
intra	entra	intra	entrar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
intra	ingresa	intra	ingresar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	N
decis	decidió	decide	decidir	N;INDF;MASC;SG	V;IND;SG;3;PST;FIN
decis	decidido	decide	decidido	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
dnipropetrovsk	dnipropetrovsk	dnipropetrovsk	dnipropetrovsk	PROPN	N;MASC;SG
unitate	unity	unitate	unity	N;INDF;FEM;SG	PRO;SG;2
johann	johann	johann	johann	PROPN	N;MASC;SG
campania	campañas	campanie	campaña	N;DEF;FEM;SG	N;FEM;PL
compus	compuestos	compus	compuesto	ADJ;INDF;MASC;SG	N;MASC;PL
compus	compuestas	compus	compuesto	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
moderne	moderna	modern	moderno	ADJ;INDF;FEM;PL	ADJ;FEM;SG
moderne	moderno	modern	moderno	ADJ;INDF;FEM;PL	ADJ;MASC;SG
descrie	describa	descrie	describir	V;IND;SG;3;PRS;FIN	V;IMP;SG;3;FIN
energie	energías	energie	energía	N;INDF;FEM;SG	N;FEM;PL
energie	energética	energie	energético	N;INDF;FEM;SG	ADJ;FEM;SG
schimbat	cambió	schimba	cambiar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
extrem	extrema	extrem	extremo	ADV;RL	ADJ;FEM;SG
extrem	extremo	extrem	extremo	ADV;RL	N;MASC;SG
extrem	extreme	extrem	extreme	ADV;RL	N
extrem	extremos	extrem	extremo	ADV;RL	N;MASC;PL
tratatul	tratado	tratat	tratar	N;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
totul	everything	tot	everything	PRO;MASC;SG;3	N
standard	norma	standard	norma	ADJ	N;FEM;SG
standard	estandar	standard	estandar	ADJ	V;IND;3;FIN
standard	standard	standard	standard	ADJ	PROPN
miscarea	movimientos	miscare	movimiento	N;DEF;FEM;SG	N;MASC;PL
miscarea	movimientos	miscare	movimiento	N;DEF;FEM;SG	N;MASC;PL
miscarea	movimientos	miscare	movimiento	N;DEF;FEM;SG	N;MASC;PL
solid	sólidos	solid	sólido	ADJ;INDF;MASC;SG	ADJ;MASC;PL
solid	macizo	solid	macizo	ADJ;INDF;MASC;SG	N;MASC;SG
traian	traian	traian	traiar	PROPN	V;IND;PL;3;IPFV;FIN
anuntat	anunció	anunta	anunciar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
anuntat	anunciados	anunta	anunciado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
anuntat	anunció	anunta	anunciar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
anuntat	anunciados	anunta	anunciado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sine	sine	sine	sine	PRO;ACC;3;REFL	
sine	seno	sine	seno	PRO;ACC;3;REFL	N;MASC;SG
latina	latinas	latină	latina	N;DEF;FEM;SG	ADJ;FEM;PL
latina	latina	latină	latino	N;DEF;FEM;SG	ADJ;FEM;SG
latina	latinas	latină	latina	N;DEF;FEM;SG	ADJ;FEM;PL
latina	latina	latină	latino	N;DEF;FEM;SG	ADJ;FEM;SG
latina	latina	latină	latino	N;DEF;FEM;SG	ADJ;FEM;SG
latina	latinas	latină	latina	N;DEF;FEM;SG	ADJ;FEM;PL
munte	montañas	munte	montaña	N;INDF;MASC;SG	N;FEM;PL
edward	eduardo	edward	eduardo	PROPN	N;MASC;SG
edward	edward	edward	edward	PROPN	N;MASC;SG
descopera	descubra	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
descopera	descubre	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
descopera	descubren	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
descopera	descubra	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
descopera	descubre	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
descopera	descubren	descopera	descubrir	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
masa	masas	masă	masa	N;DEF;FEM;SG	N;FEM;PL
masa	misas	masă	misa	N;DEF;FEM;SG	N;FEM;PL
masa	harinas	masă	harina	N;DEF;FEM;SG	N;FEM;PL
masa	masas	masă	masa	N;DEF;FEM;SG	N;FEM;PL
masa	misas	masă	misa	N;DEF;FEM;SG	N;FEM;PL
masa	harinas	masă	harina	N;DEF;FEM;SG	N;FEM;PL
maritime	marítimo	maritim	marítimo	ADJ;INDF;FEM;PL	N;MASC;SG
maritime	marítimos	maritim	marítimo	ADJ;INDF;FEM;PL	N;MASC;PL
maritime	marítima	maritim	marítimo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
spatiu	espaciales	spatiu	espacial	N;INDF;MASC;SG	ADJ;PL
spatiu	espacial	spatiu	espacial	N;INDF;MASC;SG	ADJ;SG
spatiu	espaciales	spatiu	espacial	N;INDF;MASC;SG	ADJ;PL
spatiu	espacial	spatiu	espacial	N;INDF;MASC;SG	ADJ;SG
spatiu	espaciales	spatiu	espacial	N;INDF;MASC;SG	ADJ;PL
spatiu	espacial	spatiu	espacial	N;INDF;MASC;SG	ADJ;SG
bas	bajos	bas	bajo	N;INDF;MASC;SG	ADJ;MASC;PL
bas	bajo	bas	bajo	N;INDF;MASC;SG	ADP
bas	bas	bas	bas	N;INDF;MASC;SG	
opt	eight	opt	eight	NUM;PL	N
coreea	corea	corea	corear	PROPN	N;SG
coreea	korea	corea	korea	PROPN	N;FEM;SG
interne	interno	intern	interno	ADJ;INDF;FEM;PL	ADJ;MASC;SG
interne	interna	intern	interno	ADJ;INDF;FEM;PL	ADJ;FEM;SG
eugen	eugen	eugen	eugen	PROPN	PROPN
eugen	eugenio	eugen	eugenio	PROPN	PROPN
ionescu	ionescu	ionescu	ionescu	PROPN	N;MASC;SG
incearca	pruebe	incearca	probar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
incearca	intente	incearca	intentar	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PRS;FIN
incearca	prueba	incearca	prueba	V;IND;SG;3;IPFV;FIN	N;FEM;SG
incearca	pruebe	incearca	probar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
incearca	intente	incearca	intentar	V;IND;SG;3;IPFV;FIN	V;SBJV;SG;3;PRS;FIN
incearca	prueba	incearca	prueba	V;IND;SG;3;IPFV;FIN	N;FEM;SG
reprezentat	representados	reprezenta	representado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
reprezentat	representadas	reprezenta	representado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
prahova	prahova	prahova	prahova	PROPN	
teren	terrenos	teren	terreno	N;INDF;MASC;SG	N;MASC;PL
teren	tierras	teren	tierra	N;INDF;MASC;SG	N;FEM;PL
teren	terrenos	teren	terreno	N;INDF;MASC;SG	N;MASC;PL
serbia	serbio	serbia	serbio	PROPN	N;MASC;SG
serbia	serbia	serbia	serbio	PROPN	ADJ;FEM;SG
marcat	anotó	marca	anotar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
marcat	marcadas	marca	marcado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
marcat	marcados	marca	marcado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
london	londres	london	londre	PROPN	N;MASC;PL
utilizat	utilizados	utilizat	utilizado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
utilizat	usados	utilizat	usado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
severin	severin	severin	severin	PROPN	N;MASC;SG
produce	producen	produce	producir	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
eminescu	eminescu	eminescu	eminescu	PROPN	
france	francia	francă	francia	N;INDF;MASC;SG	PROPN
cult	adorar	cult	adorar	N;INDF;MASC;SG	V;NFIN
otto	otón	otto	otón	PROPN	N;MASC;SG
otto	otto	otto	otto	PROPN	N;MASC;SG
control	controlar	control	controlar	N;INDF;MASC;SG	V;NFIN
facute	hecha	face	hecho	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
facute	made	face	mader	ADJ;INDF;FEM;PL	N
facute	hecho	face	hecho	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
cristian	cristian	cristian	cristiar	PROPN	PROPN
iosif	josé	iosif	josé	PROPN	PROPN
vrea	quiere	vrea	querer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
emil	emil	emil	emil	PROPN	N;MASC;SG
emil	emilio	emil	emilio	PROPN	N;MASC;SG
bucovina	bucovina	bucovină	bucovina	PROPN	ADJ;FEM;SG
pictura	pintar	pictură	pintar	N;DEF;FEM;SG	V;NFIN
pictura	pintando	pictură	pintar	N;DEF;FEM;SG	V;V.MSDR
pictura	pintar	pictură	pintar	N;DEF;FEM;SG	V;NFIN
pictura	pintando	pictură	pintar	N;DEF;FEM;SG	V;V.MSDR
prezentat	presentados	prezenta	presentado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
prezentat	presentados	prezenta	presentado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
folosirea	usando	folosire	usar	N;DEF;FEM;SG	V;V.MSDR
folosirea	utilizando	folosire	utilizar	N;DEF;FEM;SG	V;V.MSDR
turcia	turquía	turcia	turquía	PROPN	N;FEM;SG
turcia	pavo	turcia	pavo	PROPN	
medicina	medicinas	medicină	medicina	N;DEF;FEM;SG	N;FEM;PL
medicina	medicinas	medicină	medicina	N;DEF;FEM;SG	N;FEM;PL
producator	productores	producator	productor	N;INDF;MASC;SG	N;MASC;PL
producator	productoras	producator	productora	N;INDF;MASC;SG	N;FEM;PL
producator	fabricantes	producator	fabricante	N;INDF;MASC;SG	N;PL
producator	productores	producator	productor	N;INDF;MASC;SG	N;MASC;PL
producator	productoras	producator	productora	N;INDF;MASC;SG	N;FEM;PL
producator	fabricantes	producator	fabricante	N;INDF;MASC;SG	N;PL
relativ	relativa	relativ	relativo	ADV	ADJ;FEM;SG
relativ	pariente	relativ	pariente	ADV	N;SG
relativ	relativo	relativ	relativo	ADV	ADJ;MASC;SG
vecine	vecina	vecin	vecino	ADJ;INDF;FEM;PL	ADJ;FEM;SG
vecine	vecino	vecin	vecino	ADJ;INDF;FEM;PL	N;MASC;SG
vecine	vecina	vecin	vecino	ADJ;INDF;FEM;PL	ADJ;FEM;SG
vecine	vecino	vecin	vecino	ADJ;INDF;FEM;PL	N;MASC;SG
vecine	prójimo	vecin	prójimo	ADJ;INDF;FEM;PL	N;MASC;SG
material	materiales	material	material	N;INDF;MASC;SG	N;MASC;PL
bogdan	bogdan	bogdan	bogdar	PROPN	
basarabia	besarabia	basarabie	besarabia	N;DEF;FEM;SG	ADJ;FEM;SG
inaltime	estatura	inaltim	estatura		N;FEM;SG
inaltime	altura	inaltim	altura		N;FEM;SG
inaltime	estatura	inaltim	estatura		N;FEM;SG
inaltime	altura	inaltim	altura		N;FEM;SG
inaltime	estatura	inaltim	estatura		N;FEM;SG
inaltime	altura	inaltim	altura		N;FEM;SG
statutul	estatutos	statut	estatuto	N;DEF;MASC;SG	N;MASC;PL
statutul	leyes	statut	ley	N;DEF;MASC;SG	N;FEM;PL
umane	humano	uman	humano	ADJ;INDF;FEM;PL	ADJ;MASC;SG
umane	humana	uman	humano	ADJ;INDF;FEM;PL	ADJ;FEM;SG
umane	humanos	uman	humanos	ADJ;INDF;FEM;PL	N
natural	naturalidad	natural	naturalidad	ADJ;INDF;MASC;SG	N;FEM;SG
