של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
צעיר	tanar	צעיר	tanar	N;MASC;SG	ADJ;INDF;MASC;SG
צעיר	tinere	צעיר	tânăr	N;MASC;SG	ADJ;INDF;FEM;PL
צעיר	young	צעיר	young	N;MASC;SG	PROPN
צעיר	tineri	צעיר	tânăr	N;MASC;SG	N;INDF;MASC;PL
רוח	vant	רוח	vant	N;FEM;SG	
רוח	vant	רוח	vant	N;FEM;SG	
רוח	wind	רוח	wind	N;FEM;SG	PROPN
הודו	turcia	הודו	turcia	PROPN	PROPN
הודו	curcan	הודו	curcan	PROPN	N;INDF;MASC;SG
הודו	indiei	הודו	indie	PROPN	PROPN;DEF;FEM;SG
הודו	india	הודו	india	PROPN	PROPN
הידוע	cunoscut	הידוע	cunoscut		ADJ;INDF;MASC;SG
הידוע	cunoscuta	הידוע	cunoscuta		ADJ;DEF;FEM;SG
הידוע	cunoscute	הידוע	cunoscut		ADJ;INDF;FEM;PL
לעולם	niciodata	לעולם	niciodata	ADV	
לעולם	niciodata	לעולם	niciodata	ADV	
הצבעה	votez	הצבעה	vota	N;FEM;SG	V;IND;SG;1;PRS;FIN
הצבעה	voteaza	הצבעה	votează	N;FEM;SG	V;IND;SG;3;IPFV;FIN
הצבעה	votati	הצבעה	votati	N;FEM;SG	V;IND;PL;2;PRS;FIN
הצבעה	votez	הצבעה	vota	N;FEM;SG	V;IND;SG;1;PRS;FIN
גישה	accesate	גישה	accesa	N;FEM;SG	ADJ;INDF;FEM;PL
גישה	accesat	גישה	accesa	N;FEM;SG	ADJ;INDF;MASC;SG
גישה	accesez	גישה	accesaz	N;FEM;SG	V;IND;SG;1;PRS;FIN
נמל	portul	נמל	port	PROPN	N;DEF;MASC;SG
נמל	port	נמל	port	PROPN	N;INDF;MASC;SG
מינים	sexe	מין	sexe	N;MASC;PL	
מינים	specie	מין	specie	N;MASC;PL	N;INDF;FEM;SG
מינים	specia	מין	specie	N;MASC;PL	N;DEF;FEM;SG
אוסף	compilarea	אוסף	compilare		N;DEF;FEM;SG
אוסף	colectie	אוסף	colectie		N;INDF;FEM;SG
אוסף	colectie	אוסף	colectie		N;INDF;FEM;SG
אוסף	colectia	אוסף	colectie		N;DEF;FEM;SG
אוסף	colectie	אוסף	colectie		N;INDF;FEM;SG
אוסף	colectare	אוסף	colectare		N;INDF;FEM;SG
אוסף	colectia	אוסף	colectie		N;DEF;FEM;SG
צבע	color	צבע	color	N;MASC;SG	ADJ
צבע	vopsele	צבע	vopsă	N;MASC;SG	N;INDF;FEM;PL
צבע	picteaza	צבע	pictează	N;MASC;SG	V;IND;SG;3;IPFV;FIN
צבע	color	צבע	color	N;MASC;SG	ADJ
ברלין	berlin	ברלין	berlin	PROPN	PROPN
ברלין	berlinul	ברלין	berlin	PROPN	N;DEF;MASC;SG
גדל	cultivate	גדל	cultivat		ADJ;INDF;FEM;PL
גדל	crescut	גדל	crescut		ADJ;INDF;MASC;SG
גדל	crescuta	גדל	crescut		ADJ;DEF;FEM;SG
גדל	majorat	גדל	majorat		ADJ;INDF;MASC;SG
תוצאה	urmarile	תוצאה	urmare	N;FEM;SG	N;DEF;FEM;PL
מראש	avanseaza	מראש	avansează	ADV	V;IND;SG;3;IPFV;FIN
מראש	avans	מראש	avans	ADV	N;INDF;MASC;SG
הצפון	north	הצפון	north	PROPN	PROPN
הצפון	nordul	הצפון	nord	PROPN	N;DEF;MASC;SG
הצפון	nord	הצפון	nord	PROPN	N;INDF;MASC;SG
נמוך	low	נמוך	low	ADJ;MASC;SG	
כתבה	scria	כתבה	scrie	N;FEM;SG	V;IND;SG;3;IPFV;FIN
דברי	vorbim	דבר	vorbi	N;PSSD;MASC;PL	V;IND;PL;1;PRS;FIN
דברי	vorbeste	דבר	vorbi	N;PSSD;MASC;PL	V;IND;SG;3;PRS;FIN
עובדים	angajati	עובד	angaja	N;MASC;PL	ADJ;INDF;MASC;PL
עובדים	angajati	עובד	angaja	N;MASC;PL	ADJ;INDF;MASC;PL
בצורת	seceta	בצורת	seceta		N;DEF;FEM;SG
בצורת	seceta	בצורת	seceta		N;DEF;FEM;SG
רצח	omucideri	רצח	omucidere	N;MASC;SG	N;INDF;FEM;PL
מטוס	avioane	מטוס	avion	N;MASC;SG	N;INDF;FEM;PL
מטוס	aeronave	מטוס	aeronavă	N;MASC;SG	N;INDF;FEM;PL
מלחמות	razboaie	מלחמה	razboi	N;FEM;PL	ADJ;INDF;FEM
מלחמות	razboaie	מלחמה	razboi	N;FEM;PL	ADJ;INDF;FEM
לחץ	presiuni	לחץ	presiune	N;MASC;SG	N;INDF;FEM;PL
לחץ	clic	לחץ	clic	N;MASC;SG	
לחץ	apasa	לחץ	apasa	N;MASC;SG	V;IND;SG;3;IPFV;FIN
עיריית	comuna	עירייה	comună	N;PSSD;FEM;SG	N;DEF;FEM;SG
אמו	uem	אמו	uem		N
ניסה	nyssa	ניסה	nyssa	V;MASC;SG;3;PST;ACT	PROPN
הוחלט	decisa	הוחלט	decisa	V;MASC;SG;3;PST;PASS	N;DEF;FEM;SG
הוחלט	decis	הוחלט	decide	V;MASC;SG;3;PST;PASS	N;INDF;MASC;SG
הוחלט	hotarat	הוחלט	hotarat	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
גרמני	german	גרמני	german	N;MASC;SG	ADJ;INDF;MASC;SG
רוק	saliva	רוק	salivă	PROPN	N;DEF;FEM;SG
רוק	saliva	רוק	salivă	PROPN	N;DEF;FEM;SG
רוק	piatra	רוק	piatră	PROPN	N;DEF;FEM;SG
רוק	piatra	רוק	piatră	PROPN	N;DEF;FEM;SG
רוק	stanca	רוק	stancă	PROPN	N;DEF;FEM;SG
רוק	stanca	רוק	stancă	PROPN	N;DEF;FEM;SG
רוק	rock	רוק	rock	PROPN	N;INDF;MASC;SG
המקדש	templul	המקדש	templu	PROPN	N;DEF;MASC;SG
המקדש	templu	המקדש	templu	PROPN	N;INDF;MASC;SG
המקדש	temple	המקדש	templu	PROPN	N;INDF;FEM;PL
מצפון	constiinta	מצפון	constiinta		N;DEF;FEM;SG
עזה	gaza	עזה	gază	PROPN	PROPN
יהושע	joshua	יהושע	joshua	PROPN	PROPN
יהושע	yehoshua	יהושע	yehoshua	PROPN	
הנהר	raul	הנהר	raul		N;DEF;MASC;SG
הנהר	river	הנהר	river		PROPN
אמיר	emir	אמיר	emir	PROPN	N;INDF;MASC;SG
אמיר	emir	אמיר	emir	PROPN	N;INDF;MASC;SG
אמיר	amir	אמיר	amir	PROPN	PROPN
צד	lateral	צד	lateral	N;MASC;SG	ADV
צד	side	צד	side	N;MASC;SG	
הועבר	mutate	הועבר	muta	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הועבר	mutat	הועבר	muta	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הועבר	mutata	הועבר	mutată	V;MASC;SG;3;PST;PASS	ADJ;DEF;FEM;SG
הועבר	transferat	הועבר	transfera	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הועבר	transferate	הועבר	transfera	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הועבר	transferata	הועבר	transferat	V;MASC;SG;3;PST;PASS	N;DEF;FEM;SG
הוביל	led	הוביל	led	V;MASC;SG;3;PST;ACT	N;INDF;MASC;SG
עושה	fac	עשה	face	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
עושה	facand	עשה	facand	V;MASC;SG;V.PTCP;ACT	
מעלה	incarcarea	מעלה	incarcare	ADV	N;DEF;FEM;SG
מעלה	incarc	מעלה	incarc	ADV	V;IND;SG;1;PRS;FIN
אוגוסט	august	אוגוסט	august	PROPN	N;INDF;MASC;SG
ישנה	batran	ישן	batran	ADJ;FEM;SG	N;INDF;MASC;SG
ישנה	old	ישן	old	ADJ;FEM;SG	N;INDF;MASC;SG
ישנה	batrane	ישן	batran	ADJ;FEM;SG	N;INDF;FEM;PL
ישנה	dormind	ישן	dormi	ADJ;FEM;SG	V;V.MSDR
ישנה	doarme	ישן	dormi	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
פרסי	percy	פרס	percy	N;MASC;PL	PROPN
פרסי	persan	פרס	persan	N;MASC;PL	ADJ;INDF;MASC;SG
פרסי	persana	פרס	persană	N;MASC;PL	N;DEF;FEM;SG
רחב	larg	רחב	larg		ADV
רחב	larga	רחב	larg		ADJ;DEF;FEM;SG
נהרגו	ucis	נהרג	ucis	V;PL;3;PST;MID	ADJ;INDF;MASC;SG
נהרגו	ucisa	נהרג	ucisa	V;PL;3;PST;MID	N;DEF;FEM;SG
נהרגו	omorat	נהרג	omora	V;PL;3;PST;MID	ADJ;INDF;MASC;SG
קנדה	canada	קנדה	canadă	PROPN	PROPN
אות	semnal	אות	semnal		N;INDF;MASC;SG
אות	semnalizeaza	אות	semnalizează		V;IND;SG;3;IPFV;FIN
אות	semnalul	אות	semnal		N;DEF;MASC;SG
אות	scrisoare	אות	scrisoare		N;INDF;FEM;SG
אות	scrisoarea	אות	scrisoare		N;DEF;FEM;SG
אות	litera	אות	literă		N;DEF;FEM;SG
האל	hal	האל	hal		N;INDF;MASC;SG
הוציא	eliberat	הוציא	elibera	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הוציא	emis	הוציא	emite	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
הוציא	emisa	הוציא	emis	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
פריז	paris	פריז	paris	PROPN	PROPN
פריז	parisul	פריז	paris	PROPN	N;DEF;MASC;SG
הדרומי	southern	הדרום	southern	PROPN	PROPN
הדרומי	sudic	הדרום	sudic	PROPN	ADJ;INDF;MASC;SG
הדרומי	sudul	הדרום	sud	PROPN	N;DEF;MASC;SG
עובר	mutarea	עבר	mutare	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
עובר	trecand	עבר	trecand	V;MASC;SG;V.PTCP;ACT	
עובר	trecerea	עבר	trecere	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
עובר	trecere	עבר	trecere	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
עובר	fat	עבר	fat	V;MASC;SG;V.PTCP;ACT	
עובר	fetus	עבר	fetu	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
עובר	fatul	עבר	fat	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
עובר	pase	עבר	pasă	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;PL
עובר	trece	עבר	trece	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
כביש	autostrada	כביש	autostradă	PROPN	N;DEF;FEM;SG
כביש	autostrada	כביש	autostradă	PROPN	N;DEF;FEM;SG
כביש	highway	כביש	highway	PROPN	PROPN
כביש	drum	כביש	drum	PROPN	N;INDF;MASC;SG
כביש	drumul	כביש	drum	PROPN	N;DEF;MASC;SG
כביש	road	כביש	road	PROPN	N;INDF;MASC;SG
גשר	bridge	גשר	bridge	N;MASC;SG	
גשר	bretele	גשר	bret	N;MASC;SG	N;DEF;FEM;PL
דני	danny	דני	danny	PROPN	PROPN
דני	dani	דני	dan	PROPN	
חלקי	partiale	חלק	partial	N;MASC;PL	ADJ;INDF;FEM;PL
חלקי	partiala	חלק	partial	N;MASC;PL	ADJ;DEF;FEM;SG
חלקי	partiala	חלק	partial	N;MASC;PL	ADJ;DEF;FEM;SG
חלקי	partial	חלק	partial	N;MASC;PL	ADJ;INDF;MASC;SG
חלקי	partial	חלק	partial	N;MASC;PL	ADJ;INDF;MASC;SG
חלקי	partial	חלק	partial	N;MASC;PL	ADJ;INDF;MASC;SG
מייקל	mihai	מייקל	mihai	PROPN	PROPN
מייקל	michael	מייקל	michael	PROPN	PROPN
מייקל	mihail	מייקל	mihail	PROPN	PROPN
עמוד	paginii	עמוד	pagină		N;DEF;FEM;SG
עמוד	pagina	עמוד	pagină		N;DEF;FEM;SG
עמוד	pagina	עמוד	pagină		N;DEF;FEM;SG
הדף	paginii	הדף	pagină		N;DEF;FEM;SG
הדף	pagina	הדף	pagină		N;DEF;FEM;SG
הדף	pagina	הדף	pagină		N;DEF;FEM;SG
גרמנים	german	גרמני	german	N;MASC;PL	ADJ;INDF;MASC;SG
גרמנים	germana	גרמני	germană	N;MASC;PL	N;DEF;FEM;SG
גרמנים	germana	גרמני	germană	N;MASC;PL	N;DEF;FEM;SG
גרמנים	nemti	גרמני	neată	N;MASC;PL	
מתאר	contur	תיאר	contur	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
האיחוד	uniunea	האיחוד	uniune	PROPN	N;DEF;FEM;SG
האיחוד	sindicat	האיחוד	sindica	PROPN	N;INDF;MASC;SG
האיחוד	uniunii	האיחוד	uniune	PROPN	N;DEF;FEM;SG
האיחוד	uniune	האיחוד	uniune	PROPN	N;INDF;FEM;SG
האיחוד	reuniunea	האיחוד	reuniune	PROPN	N;DEF;FEM;SG
האיחוד	reuniune	האיחוד	reuniune	PROPN	N;INDF;FEM;SG
רומא	rome	רומא	romă	PROPN	N;INDF;MASC;SG
רומא	roma	רומא	romă	PROPN	PROPN
רומא	rromi	רומא	rromi	PROPN	N;INDF;MASC;PL
רומא	romi	רומא	rom	PROPN	N;INDF;MASC;PL
רומא	romii	רומא	romu	PROPN	N;DEF;MASC;PL
רומא	romilor	רומא	rom	PROPN	N;DEF;MASC;PL
רומא	roma	רומא	romă	PROPN	PROPN
מבלי	fara	מבלי	fară	ADP	
מבלי	fara	מבלי	fară	ADP	
עוסק	logodit	עסק	logodi	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
עוסק	logodita	עסק	logodită	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
גרם	gram	גרם	gram	PROPN	N;INDF;MASC;SG
גרם	grame	גרם	gram	PROPN	N;INDF;FEM;PL
הקודם	anterior	הקודם	anterior	PROPN	ADV
הקודם	precedenta	הקודם	precedent	PROPN	ADJ;DEF;FEM;SG
הקודם	anterioare	הקודם	anterior	PROPN	ADJ;INDF;FEM;PL
הקודם	precedent	הקודם	precedent	PROPN	N;INDF;MASC;SG
לציין	specifica	ציין	specifica	V;NFIN;ACT	N;DEF;FEM;SG
לציין	specifica	ציין	specifica	V;NFIN;ACT	N;DEF;FEM;SG
דב	deb	דב	deb	PROPN	N;INDF;MASC;SG
דב	dov	דב	dov	PROPN	PROPN
דב	dev	דב	dev	PROPN	N;INDF;MASC;SG
נקבע	determinate	נקבע	determinat	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;PL
נקבע	determinata	נקבע	determinat	V;MASC;SG;3;PST;MID	ADJ;DEF;FEM;SG
נקבע	determinat	נקבע	determina	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
לימודי	studii	לימודים	studiu	PROPN	N;INDF;FEM;PL
לימודי	studiile	לימודים	studiu	PROPN	N;DEF;FEM;PL
האינטרנט	internetul	האינטרנט	internet	PROPN	N;DEF;MASC;SG
האינטרנט	internet	האינטרנט	internet	PROPN	N;INDF;MASC;SG
רדיו	radio	רדיו	radio		N;INDF;MASC;SG
הדרום	sud	הדרום	sud		N;INDF;MASC;SG
הדרום	south	הדרום	south		N;INDF;MASC;SG
הדרום	sudul	הדרום	sud		N;DEF;MASC;SG
תנאי	termenii	תנאי	termen		N;DEF;MASC;PL
תנאי	termeni	תנאי	termen		N;INDF;MASC;PL
תנאי	conditiile	תנאי	conditie		N;DEF;FEM;PL
תנאי	conditii	תנאי	conditie		N;INDF;FEM;PL
תנאי	conditii	תנאי	conditie		N;INDF;FEM;PL
תנאי	conditiile	תנאי	conditie		N;DEF;FEM;PL
תנאי	stare	תנאי	stare		N;INDF;FEM;SG
תנאי	conditia	תנאי	conditie		N;DEF;FEM;SG
תנאי	conditie	תנאי	conditie		N;INDF;FEM;SG
תומאס	toma	תומאס	toma	PROPN	PROPN
תומאס	thomas	תומאס	thomas	PROPN	PROPN
שרה	sarah	שרה	sarah		PROPN
שרה	sara	שרה	sară		N;DEF;FEM;SG
מציע	oferirea	הציע	oferire	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מציע	ofranda	הציע	ofranda	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מציע	ofer	הציע	oferi	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
מציע	sugereaza	הציע	sugereaza	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מציע	sugerez	הציע	sugerez	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
מציע	sugereaza	הציע	sugereaza	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מציע	sugereaza	הציע	sugereaza	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מציע	sugerand	הציע	sugera	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מסלול	urmari	מסלול	urmare	N;MASC;SG	
יוון	grecia	יוון	grecie	PROPN	PROPN
שידור	difuzat	שידור	difuza	N;MASC;SG	ADJ;INDF;MASC;SG
תקווה	sper	תקווה	spera	N;FEM;SG	V;IND;SG;1;PRS;FIN
אב	parinte	אב	parinte	N;MASC;SG	
צילום	fotografie	צילום	fotografie	PROPN	N;INDF;FEM;SG
צילום	fotografia	צילום	fotografie	PROPN	N;DEF;FEM;SG
סימן	semneaza	סימן	semneaza	N;MASC;SG	V;IND;SG;3;IPFV;FIN
סימן	semneaza	סימן	semneaza	N;MASC;SG	V;IND;SG;3;IPFV;FIN
יוצר	generand	יצר	genera	V;MASC;SG;V.PTCP;ACT	
יוצר	generare	יצר	generare	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
יוצר	crearea	יצר	creare	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
יוצר	creez	יצר	creez	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
יוצר	creare	יצר	creare	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
יוצר	creand	יצר	creand	V;MASC;SG;V.PTCP;ACT	
יוצר	creatorul	יצר	creator	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
יוצר	creator	יצר	creator	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
יוצר	fabricate	יצר	fabrica	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
יוצר	fabricat	יצר	fabrica	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
יוצר	fabricata	יצר	fabricat	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
יוצר	creeaza	יצר	creează	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
בנות	girls	בת	girls	N;FEM;PL	N;INDF;MASC;SG
נמצאו	gasita	נמצא	gasita	V;PL;3;PST;MID	ADJ;DEF;FEM;SG
נמצאו	gasit	נמצא	gasit	V;PL;3;PST;MID	V;MASC;SG;V.PTCP
נמצאו	gasite	נמצא	gasi	V;PL;3;PST;MID	ADJ;INDF;FEM;PL
נמצאו	gasit	נמצא	gasit	V;PL;3;PST;MID	V;MASC;SG;V.PTCP
כתוב	scrieti	כתב	scrieti		V;IND;SG;2;PRS;FIN
כתוב	scrieti	כתב	scrieti		V;IND;SG;2;PRS;FIN
כתוב	scriu	כתב	scrie		V;IND;PL;3;PRS;FIN
כתוב	scrie	כתב	scrie		V;IND;SG;3;PRS;FIN
כתוב	scrisa	כתב	scrisa		ADJ;DEF;FEM;SG
כתוב	scris	כתב	scris		N;INDF;MASC;SG
כתוב	scrise	כתב	scrie		V;IND;SG;3;PST;FIN
כתוב	scrisa	כתב	scrisa		ADJ;DEF;FEM;SG
פרטי	privata	פרט	privat	N;MASC;PL	ADJ;DEF;FEM;SG
פרטי	privat	פרט	privat	N;MASC;PL	ADJ;INDF;MASC;SG
פרטי	private	פרט	privat	N;MASC;PL	ADJ;INDF;FEM;PL
המוזיאון	muzeul	המוזיאון	muzeu	PROPN	N;DEF;MASC;SG
המוזיאון	museum	המוזיאון	museum	PROPN	N;INDF;MASC;SG
המוזיאון	muzeu	המוזיאון	muzeu	PROPN	N;INDF;MASC;SG
שלנו	our	None	our		N;INDF;MASC;SG
שלנו	noastra	None	meu		N;DEF;FEM;SG
שלנו	noastra	None	meu		N;DEF;FEM;SG
שלנו	nostru	None	meu		DET;MASC;SG;1
שלנו	noastre	None	meu		DET;FEM;PL;1
לימוד	predau	לימוד	preda	N;MASC;SG	V;IND;PL;3;IPFV;FIN
לימוד	studiaza	לימוד	studiază	N;MASC;SG	V;IND;SG;3;IPFV;FIN
לימוד	studii	לימוד	studiu	N;MASC;SG	N;INDF;FEM;PL
השתתפו	participat	השתתף	participa	V;PL;3;PST	ADJ;INDF;MASC;SG
מגלה	dezvaluie	גילה	dezvalui	V;MASC;SG;V.PTCP	V;IND;3;PRS;FIN
פוליטית	politic	פוליטי	politic	ADV	ADJ;INDF;MASC;SG
פוליטית	politice	פוליטי	politic	ADV	ADJ;INDF;FEM;PL
פוליטית	politic	פוליטי	politic	ADV	ADJ;INDF;MASC;SG
מורכב	complexe	מורכב	complex	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מורכב	complex	מורכב	complex	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מורכב	complexul	מורכב	complex	V;MASC;SG;V.PTCP;PASS	N;DEF;MASC;SG
מורכב	complexa	מורכב	complex	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
מורכב	complicata	מורכב	complicat	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
מורכב	complicate	מורכב	complicat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מורכב	complicat	מורכב	complica	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מורכב	complicata	מורכב	complicat	V;MASC;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
קיסר	imparat	קיסר	impara	PROPN	N;INDF;MASC;SG
קיסר	imparatul	קיסר	imparat	PROPN	N;DEF;MASC;SG
קיסר	imparat	קיסר	impara	PROPN	N;INDF;MASC;SG
קיסר	caesar	קיסר	caesar	PROPN	N;INDF;MASC;SG
קיסר	cezar	קיסר	cezar	PROPN	N;INDF;MASC;SG
מרץ	martie	מרץ	martie	PROPN	N;INDF;MASC;SG
רכב	automobile	רכב	automobil	N;MASC;SG	N;INDF;FEM;PL
פרש	pensionat	פרש	pensiona	PROPN	ADJ;INDF;MASC;SG
פרש	pensionar	פרש	pensionar	PROPN	N;INDF;MASC;SG
פרש	retras	פרש	retrage	PROPN	ADJ;INDF;MASC;SG
משמעותית	semnificative	משמעותי	semnificativ	ADV	ADJ;INDF;FEM;PL
משמעותית	semnificativa	משמעותי	semnificativ	ADV	ADJ;DEF;FEM;SG
קבלת	primind	קבלה	primi	N;FEM;SG	V;V.MSDR
איתן	eitan	איתן	eitan	PROPN	PROPN
איתן	ethan	איתן	ethan	PROPN	PROPN
אמצעי	masuri	אמצע	mas	N;MASC;SG	N;INDF;FEM;PL
אמצעי	masurile	אמצע	mas	N;MASC;SG	N;DEF;FEM;PL
אמצעי	masuri	אמצע	mas	N;MASC;SG	N;INDF;FEM;PL
אמצעי	inseamna	אמצע	inseamna	N;MASC;SG	
אמצעי	mijloace	אמצע	mijloc	N;MASC;SG	N;INDF;FEM;PL
אמצעי	inseamna	אמצע	inseamna	N;MASC;SG	
קילומטרים	miles	קילומטר	miles	N;MASC;PL	PROPN
קילומטרים	mile	קילומטר	milă	N;MASC;PL	
ביצוע	performante	ביצוע	performant	N;MASC;SG	N;INDF;FEM;PL
ביצוע	executa	ביצוע	executa	N;MASC;SG	V;IND;SG;3;IPFV;FIN
גנרל	generale	גנרל	general	N;MASC;SG	ADJ;INDF;FEM;PL
גנרל	general	גנרל	general	N;MASC;SG	ADJ;INDF;MASC;SG
הביא	adusa	הביא	adusa	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
הביא	adusa	הביא	adusa	V;MASC;SG;3;PST;ACT	ADJ;DEF;FEM;SG
ניצח	won	ניצח	won	V;MASC;SG;3;PST;ACT	PROPN
ניצח	castigat	ניצח	castigat	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
לואיס	lewis	לואיס	lewis	PROPN	PROPN
לואיס	louis	לואיס	louis	PROPN	PROPN
לואיס	ludovic	לואיס	ludovic	PROPN	N;INDF;MASC;SG
נחל	parau	נחל	păra		N;DEF;FEM;SG
נחל	creek	נחל	creeke		PROPN
נחל	flux	נחל	flux		N;INDF;MASC;SG
נחל	stream	נחל	strea		N;INDF;MASC;SG
נחל	nahal	נחל	nahal		N;INDF;MASC;SG
ידועה	cunoscut	ידע	cunoscut	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
ידועה	cunoscuta	ידע	cunoscuta	V;FEM;SG;V.PTCP;ACT	ADJ;DEF;FEM;SG
ידועה	cunoscute	ידע	cunoscut	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
ספק	indoiala	ספק	indoială	N;MASC;SG	ADJ;DEF;FEM;SG
ספק	indoiala	ספק	indoială	N;MASC;SG	ADJ;DEF;FEM;SG
ספק	indoiala	ספק	indoială	N;MASC;SG	ADJ;DEF;FEM;SG
פרט	detaliu	פרט	detaliu		N;INDF;MASC;SG
פרט	detalii	פרט	detaliu		N;INDF;FEM;PL
המספר	numar	המספר	numar	PROPN	N;INDF;MASC;SG
המספר	numar	המספר	numar	PROPN	N;INDF;MASC;SG
המספר	numarul	המספר	numar	PROPN	N;DEF;MASC;SG
סנט	cent	סנאט	cent	PROPN	N;INDF;MASC;SG
תמיכה	sustinut	תמיכה	sustinut	N;FEM;SG	ADJ;INDF;MASC;SG
תמיכה	sprijinit	תמיכה	sprijini	N;FEM;SG	ADJ;INDF;MASC;SG
תמיכה	sustinut	תמיכה	sustinut	N;FEM;SG	ADJ;INDF;MASC;SG
רומניה	romanesc	רומניה	romanesc	PROPN	ADJ;INDF;MASC;SG
רומניה	roman	רומניה	roman	PROPN	N;INDF;MASC;SG
רומניה	romani	רומניה	roman	PROPN	N;INDF;MASC;PL
רומניה	romana	רומניה	romană	PROPN	N;DEF;FEM;SG
רומניה	romania	רומניה	romanie	PROPN	N;DEF;FEM;SG
רומניה	romania	רומניה	romanie	PROPN	N;DEF;FEM;SG
זהה	identice	זהה	identic		ADJ;INDF;FEM;PL
זהה	identic	זהה	identic		ADJ;INDF;MASC;SG
זהה	identica	זהה	identica		ADJ;DEF;FEM;SG
זהה	identifica	זהה	identifica		V;IND;SG;3;IPFV;FIN
זהה	identifica	זהה	identifica		V;IND;SG;3;IPFV;FIN
כתבי	scrieti	כתב	scrieti	N;PSSD;MASC;PL	V;IND;SG;2;PRS;FIN
כתבי	scrieti	כתב	scrieti	N;PSSD;MASC;PL	V;IND;SG;2;PRS;FIN
כתבי	scriu	כתב	scrie	N;PSSD;MASC;PL	V;IND;PL;3;PRS;FIN
כתבי	scrie	כתב	scrie	N;PSSD;MASC;PL	V;IND;SG;3;PRS;FIN
גדוד	regimentul	גדוד	regiment	PROPN	N;DEF;MASC;SG
גדוד	regiment	גדוד	regiment	PROPN	N;INDF;MASC;SG
גדוד	batalion	גדוד	batalion	PROPN	N;INDF;MASC;SG
גדוד	batalionul	גדוד	batalion	PROPN	N;DEF;MASC;SG
אמור	spune	אמור	spune	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
אלון	alon	אלון	alon	PROPN	PROPN
אלון	stejarul	אלון	stejar	PROPN	N;DEF;MASC;SG
אלון	stejar	אלון	stejar	PROPN	N;INDF;MASC;SG
