berkeley	berkeley	berkeley	berkeley	PROPN;NOM;SG;3	N;MASC+FEM;SG
manço	manco	manço	manco	PROPN;NOM;SG;3	N;NEUT;SG
abdul	abdul	abdul	abdul		N;MASC+FEM;SG
boşnak	bosnische	boşnak	bosnisch		ADJ
temsili	representatie	temsili	representatie		N;MASC+FEM;SG
temsili	vertegenwoordiging	temsili	vertegenwoordiging		N;MASC+FEM;SG
temsili	vertegenwoordigen	temsili	vertegenwoordigen		V;NFIN
telaffuz	uitspreken	telaffuz	uitspreken	N;NOM;SG;3	V;NFIN
nasır	eelt	nasır	elt		N;NEUT;SG
nasır	nasir	nasır	nasir		N;MASC+FEM;SG
nasır	nasser	nasır	nasser		N;MASC+FEM;SG
kaplama	omhulsel	kapla	omhulsel		N;NEUT;SG
kaplama	huls	kapla	huls		N;MASC+FEM;SG
kaplama	bekleding	kapla	bekleding		N;MASC+FEM;SG
kaplama	coating	kapla	coating		N;MASC+FEM;SG
kaplama	deklaag	kapla	deklaag		N;MASC+FEM;SG
kaplama	fineer	kapla	fineer		N;NEUT;SG
standartları	normen	standart	norm	ADJ;NOM;PL;3	N;PL
standartları	standaarden	standart	standaard	ADJ;NOM;PL;3	N;PL
standartları	standaards	standart	standaard	ADJ;NOM;PL;3	N;PL
eleman	element	eleman	element		N;NEUT;SG
dün	gisteren	dün	gisteren	N;NOM;SG;3	ADV
dün	gister	dün	gister	N;NOM;SG;3	ADV
rossi	rossi	ross	rossi		N;MASC+FEM;SG
vaftiz	doop	vaftiz	doop		N;MASC+FEM;SG
vaftiz	gedoopt	vaftiz	dopen		V;V.PTCP
vaftiz	dopen	vaftiz	duipen		V;NFIN
vaftiz	doopsel	vaftiz	doopsel		N;NEUT;SG
vaftiz	doop	vaftiz	doop		N;MASC+FEM;SG
xander	xander	xander	xander		N;MASC+FEM;SG
vfb	vfb	vfb	vfb		PROPN;NEUT;SG
gelecekteki	toekomstige	gel	toekomstig	V;PFV;IND;SG;3;POS;FUT	ADJ
gelecekteki	toekomstig	gel	toekomstig	V;PFV;IND;SG;3;POS;FUT	ADJ
gelecekteki	toekomst	gel	toekomst	V;PFV;IND;SG;3;POS;FUT	N;MASC+FEM;SG
telli	tekenreeks	telli	tekenreeks		N;MASC+FEM;SG
telli	string	telli	string		N;MASC+FEM;SG
telli	touwtje	telli	touw		N;NEUT;SG
bari	bari	bari	bari		PROPN;NEUT;SG
benzin	benzeen	benz	benzeen		N;NEUT;SG
benzin	benzine	benz	benzine		N;MASC+FEM;SG
benzin	benzine	benz	benzine		N;MASC+FEM;SG
benzin	gas	benz	gas		N;NEUT;SG
benzin	brandstof	benz	brandstof		N;MASC+FEM;SG
benzin	splijtstof	benz	splijtstof		N;MASC+FEM;SG
naruto	naruto	naruto	naruto		N;MASC+FEM;SG
bağımsızlığı	onafhankelijk	bağımsızlık	onafhankelijk	N;ACC;SG;3	ADJ
hunt	hunt	hunt	hunt		N;MASC+FEM;SG
bastia	bastia	bastia	bastia	PROPN;NOM;SG;3	N;NEUT;SG
niçin	waarom	niçin	waarom		ADV
nagoya	nagoya	nago	nagoya	PROPN;NOM;SG;3	N;NEUT;SG
rodríguez	rodríguez	rodríguez	rodríguez	PROPN;NOM;SG;3	N;MASC+FEM;SG
ulaşılabilir	bereikbaar	ulaş	bereikbaar	V;IPFV;POT;SG;3;POS;PASS	ADJ
ulaşılabilir	toegankelijke	ulaş	toegankelijk	V;IPFV;POT;SG;3;POS;PASS	ADJ
ulaşılabilir	toegankelijk	ulaş	toegankelijk	V;IPFV;POT;SG;3;POS;PASS	ADJ
ulaşılabilir	bereikbaar	ulaş	bereikbaar	V;IPFV;POT;SG;3;POS;PASS	ADJ
zorluk	moeilijkheden	zorluk	moeilijkheid	N;NOM;SG;3	N;PL
zorluk	moeilijkheden	zorluk	moeilijkheid	N;NOM;SG;3	N;PL
zorluk	ontberingen	zorluk	ontbering	N;NOM;SG;3	N;PL
wells	wells	wells	wells	PROPN;NOM;SG;3	N;SG
wells	putten	wells	putten	PROPN;NOM;SG;3	V;NFIN
huzur	vrede	huzur	vrede		N;MASC+FEM;SG
huzur	peace	huzur	peace		
huzur	sereniteit	huzur	sereniteit		N;MASC+FEM;SG
huzur	vredig	huzur	vredig		ADJ
huzur	vreedzame	huzur	vreedzaam		ADJ
huzur	vreedzaam	huzur	vreedzaam		ADJ
gömülü	begraven	göm	begraven		V;V.PTCP
gömülü	bedolven	göm	bedelven		V;V.PTCP
gömülü	ingebed	göm	ingebed		V;V.PTCP
gömülü	ingesloten	göm	insluiten		V;V.PTCP
spencer	spencer	spencer	spencer	PROPN;NOM;SG;3	N;MASC+FEM;SG
mia	mia	mia	mia		N;MASC+FEM;SG
saatler	uur	saat	uur	N;NOM;PL;3	N;NEUT;SG
rauf	rauf	rauf	rauf		N;MASC+FEM;SG
swing	schommel	swing	schommel		N;MASC+FEM;SG
swing	swingen	swing	swingen		V;NFIN
swing	swing	swing	swing		N;MASC+FEM;SG
foto	foto	foto	foto		N;MASC+FEM;SG
kabuk	granaat	kabuk	granaat		N;MASC+FEM;SG
kabuk	shell	kabuk	shell		N;MASC+FEM;SG
kabuk	schelp	kabuk	schelp		N;MASC+FEM;SG
kabuk	omhulsel	kabuk	omhulsel		N;NEUT;SG
kabuk	korst	kabuk	korst		N;MASC+FEM;SG
kabuk	aardkorst	kabuk	aardkorst		N;MASC+FEM;SG
kabuk	schelpen	kabuk	schelp		N;PL
kabuk	hulzen	kabuk	hulzen		N;PL
stalingrad	stalingrad	stalingrad	stalingrad		N;MASC+FEM;SG
biçimli	gevormd	biçimli	vormen		V;V.PTCP
kutlu	gezegende	kutlu	zegenen		V;V.PTCP
kutlu	zalig	kutlu	zalig		ADJ
kutlu	gezegend	kutlu	zegenen		V;V.PTCP
salim	salim	salim	salim		N;MASC+FEM;SG
marş	volkslied	marş	volkslied		N;NEUT;SG
marş	hymne	marş	hymne		N;MASC+FEM;SG
marş	maart	marş	maart		PROPN;MASC+FEM;SG
marş	marcheren	marş	marcheren		V;NFIN
saltanat	regeren	saltanat	regeren	N;NOM;SG;3	V;NFIN
joker	joker	joker	joker		N;MASC+FEM;SG
joker	grappenmaker	joker	grappenmaker		N;MASC+FEM;SG
joker	grapjas	joker	grapjas		N;MASC+FEM;SG
siena	siena	sinna	siena	PROPN;NOM;SG;3	N;NEUT;SG
melez	kruisingen	melez	kruising		N;PL
melez	hybriden	melez	hybrid		N;PL
melez	hybride	melez	hybride		N;MASC+FEM;SG
melez	bastaard	melez	bastaard		N;MASC+FEM;SG
derek	derek	derek	derek		N;MASC+FEM;SG
kuzu	lammetje	kuz	lammetje		N;NEUT;SG
kuzu	lam	kuz	lam		N;NEUT;SG
kuzu	lammeren	kuz	lammeren		N;PL
kuzu	lamsvlees	kuz	lamsvlees		N;NEUT;SG
yeryüzü	aarde	yeryüzü	aarde		N;MASC+FEM;SG
yeryüzü	earth	yeryüzü	earth		N;MASC+FEM;SG
jpeg	jpeg	jpeg	jpeg		N;MASC+FEM;SG
bağlılık	trouw	bağlılık	trouw	N;NOM;SG;3	ADJ
yar	yar	yar	yar		N;MASC+FEM;SG
sınırlıdır	limited	sınırlı	limited		
sınırlıdır	beperkt	sınırlı	beperken		V;V.PTCP
sınırlıdır	gelimiteerd	sınırlı	limiteren		V;V.PTCP
sınırlıdır	beperkte	sınırlı	beperken		V;SG;PST;FIN
fiyatı	prijzen	fiyat	prijs	N;ACC;SG;3	N;PL
akabinde	vervolgens	akabin	vervolgens	N;ESS;SG;3	ADV
kombine	gecombineerd	kombine	combineren		V;V.PTCP
kombine	gecombineerde	kombine	gecombineerd		V;V.PTCP
kombine	combinatie	kombine	combinatie		N;MASC+FEM;SG
gil	gil	gil	gil		N;MASC+FEM;SG
bakmak	looking	bak	looking	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
sunderland	sunderland	sunderlan	sunderland	PROPN;NOM;SG;3	N;NEUT;SG
led	led	i	led		N;MASC+FEM;SG
çocukluğu	kinderjaren	çocukluk	kinderjaar	N;NOM;SG;3	ADJ
oruç	vasten	oruç	vast		V;NFIN
gerçi	hoewel	gerçi	hoewel		CONJ
gerçi	alhoewel	gerçi	alhoewel		ADV
gerçi	hoewel	gerçi	hoewel		CONJ
uzlaşma	verzoening	uzlaş	verzoening	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
uzlaşma	afstemming	uzlaş	afstemming	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
uzlaşma	bemiddeling	uzlaş	bemiddeling	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
uzlaşma	consensus	uzlaş	consensus	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;MASC+FEM;SG
uzlaşma	compromis	uzlaş	compromis	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NEUT;SG
uzlaşma	compromissen	uzlaş	compromis	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;PL
kâr	winsten	kâr	winst		N;PL
kâr	winst	kâr	winst		N;MASC+FEM;SG
kâr	winsten	kâr	winst		N;PL
kâr	winst	kâr	winst		N;MASC+FEM;SG
leslie	leslie	lesli	leslie		N;MASC+FEM;SG
fonu	fonds	fonu	fonds		N;NEUT;SG
çaylak	beginnende	çaylak	beginnen		V;V.PTCP
çaylak	beginneling	çaylak	beginneling		N;MASC+FEM;SG
çaylak	beginner	çaylak	beginner		N;MASC+FEM;SG
çaylak	nieuweling	çaylak	nieuweling		N;MASC+FEM;SG
çaylak	beginneling	çaylak	beginneling		N;MASC+FEM;SG
çaylak	nieuweling	çaylak	nieuweling		N;MASC+FEM;SG
çaylak	groentje	çaylak	groen		N;NEUT;SG
çaylak	rookie	çaylak	rookie		N;MASC+FEM;SG
mayo	badpak	mayo	badpak		N;NEUT;SG
kökleri	roots	kök	roots	N;NOM;PL;3	N;MASC+FEM;SG
freud	freudiaanse	freud	freudiaans		ADJ
freud	freud	freud	freud		N;MASC+FEM;SG
kına	henna	kına	henna		N;MASC+FEM;SG
döngüsü	loop	döngü	lopen	N;NOM;SG;3	V;SG;PRS;FIN
met	mets	met	mets		N;MASC+FEM;SG
met	ontmoet	met	ontmoeten		V;V.PTCP
met	ontmoette	met	ontmoeten		V;SG;PST;FIN
met	meth	met	meth		N;NEUT;SG
mevlana	rumi	mevlan	rumi		N;MASC+FEM;SG
ronaldo	ronaldo	ronal	ronaldo		N;MASC+FEM;SG
dostlar	vrienden	dost	vriend	ADJ;NOM;PL;3	N;PL
dostlar	friends	dost	friend	ADJ;NOM;PL;3	N;SG
dostlar	goodfellas	dost	goodfellas	ADJ;NOM;PL;3	N;MASC+FEM;SG
stevens	stevens	stevens	stevens		N;PL
juliet	juliet	juliet	juliet		N;MASC+FEM;SG
sarhoş	dronken	sarhoş	dronken		ADJ
sarhoş	dronkaard	sarhoş	dronkaard		N;MASC+FEM;SG
sarhoş	dronken	sarhoş	dronken		ADJ
yankı	galm	yankı	galm		N;MASC+FEM;SG
yankı	echo	yankı	echo		N;MASC+FEM;SG
keşiş	monnik	keşiş	monnik		N;MASC+FEM;SG
keşiş	monk	keşiş	monken		N;MASC+FEM;SG
temsilci	rep	temsilci	rep		ADJ
temsilci	representatief	temsilci	representatief		ADJ
temsilci	representatieve	temsilci	representatief		ADJ
temsilci	vertegenwoordiger	temsilci	vertegenwoordiger		N;MASC+FEM;SG
temsilci	agent	temsilci	agent		N;MASC+FEM;SG
yaratır	creëert	yarat	creëren	V;IPFV;IND;SG;3;POS	V;SG;PRS;FIN
yaratır	schept	yarat	scheppen	V;IPFV;IND;SG;3;POS	V;SG;PRS;FIN
sansür	censuur	sansür	censuur		N;MASC+FEM;SG
resimli	geïllustreerd	resimli	illustreren		V;V.PTCP
resimli	geïllustreerde	resimli	klustreren		V;V.PTCP
pir	pir	pir	pir		N;MASC+FEM;SG
strauss	strauss	strauss	strauss		N;MASC+FEM;SG
faktör	factor	faktör	factor		N;MASC+FEM;SG
sevinç	joy	sevinç	joy		N;MASC+FEM;SG
sevinç	blijdschap	sevinç	blijdschap		N;MASC+FEM;SG
sevinç	vreugde	sevinç	vreugde		N;MASC+FEM;SG
canlılar	wezens	canlı	wezen	ADJ;NOM;PL;3	N;PL
canlılar	schepsels	canlı	schepsel	ADJ;NOM;PL;3	N;PL
yayıncı	uitgeverij	yayıncı	uitgeverij		N;MASC+FEM;SG
yayıncı	uitgever	yayıncı	uitgever		N;MASC+FEM;SG
yayıncı	omroeporganisatie	yayıncı	omroeporganisatie		N;MASC+FEM;SG
tazminat	vergoeding	tazminat	vergoeding		N;MASC+FEM;SG
tazminat	compensatie	tazminat	compensatie		N;MASC+FEM;SG
tazminat	schadeloosstelling	tazminat	schadeloosstelling		N;MASC+FEM;SG
tazminat	schadevergoeding	tazminat	schadevergoeding		N;MASC+FEM;SG
tazminat	ontslagvergoeding	tazminat	ontslagvergoeding		N;MASC+FEM;SG
tazminat	schadeloosstelling	tazminat	schadeloosstelling		N;MASC+FEM;SG
tazminat	schade	tazminat	schade		N;MASC+FEM;SG
tazminat	schadevergoeding	tazminat	schadevergoeding		N;MASC+FEM;SG
tazminat	schadevergoedingen	tazminat	schadeverergoeding		N;PL
dışarıda	buiten	dışarı	buiten	N;ESS;SG;3	ADP
dışarıda	buitenkant	dışarı	buitenkant	N;ESS;SG;3	ADJ
joão	joão	joão	joão	PROPN;NOM;SG;3	N;MASC+FEM;SG
manzara	landschappen	manzara	landschap	N;NOM;SG;3	N;PL
manzara	bekijk	manzara	bekijk	N;NOM;SG;3	V;SG;PRS;FIN
manzara	bekijken	manzara	bekijken	N;NOM;SG;3	V;NFIN
banks	banks	banks	banks		N;PL
banks	banken	banks	bank		N;PL
göçmenler	migranten	göçmen	migrant	ADJ;NOM;PL;3	N;PL
göçmenler	immigranten	göçmen	immigrant	ADJ;NOM;PL;3	N;PL
göçmenler	migranten	göçmen	migrant	ADJ;NOM;PL;3	N;PL
düğünler	bruiloft	düğün	bruiloft	N;NOM;PL;3	N;MASC+FEM;SG
doom	bestraffing	doom	bestraffing		N;MASC+FEM;SG
doom	onheil	doom	onheil		N;NEUT;SG
doom	doom	doom	doom		N;MASC+FEM;SG
lynn	lynn	li	lynn	PROPN;NOM;SG;3	N;MASC+FEM;SG
amt	amt	amt	amt		N;MASC+FEM;SG
jake	jake	jake	jake		N;MASC+FEM;SG
eduardo	eduardo	et	eduardo		N;MASC+FEM;SG
anlayış	inzicht	anlayış	inzicht		N;NEUT;SG
anlayış	inzicht	anlayış	inzicht		N;NEUT;SG
anlayış	begrijpen	anlayış	begrijpen		V;NFIN
anlayış	begrip	anlayış	begrip		N;NEUT;SG
görünmez	onzichtbare	görün	onzichtbaar	V;IPFV;IND;SG;3;NEG	ADJ
görünmez	onzichtbaar	görün	onzichtbaar	V;IPFV;IND;SG;3;NEG	ADJ
değirmen	molen	değir	molen		N;MASC+FEM;SG
değirmen	mill	değir	mill		N;MASC+FEM;SG
değirmen	walserij	değir	walserij		N;MASC+FEM;SG
değirmen	molens	değir	molen		N;PL
değirmen	mills	değir	mill		N;SG
sawyer	sawyer	sawyer	sawyer		N;MASC+FEM;SG
inanan	gelovige	inan	gelovig		ADJ
powell	powell	powell	powell	PROPN;NOM;SG;3	N;MASC+FEM;SG
estádio	estádio	es	estádio	PROPN;NOM;SG;3	N;MASC+FEM;SG
pensilvanya	pennsylvania	pensilvanya	pennsylvania	PROPN;NOM;SG;3	N;NEUT;SG
belirleyici	beslissend	belirleyici	beslissen		V;V.PTCP
belirleyici	beslissende	belirleyici	beslissen		V;V.PTCP
belirleyici	doorslaggevend	belirleyici	doorslaggevend		ADJ
kil	klei	kil	klei		N;MASC+FEM;SG
kil	clay	kil	clay		N;MASC+FEM;SG
ölümsüz	ondoden	ölümsüz	ondood	ADJ	N;PL
ölümsüz	onsterfelijken	ölümsüz	onsterfelijken	ADJ	N;PL
kanye	kanye	kany	kanye		PROPN;MASC+FEM;SG
masum	onschuldigen	masum	onschuldigen		ADJ
masum	onschuldige	masum	onschuldig		ADJ
masum	onschuldige	masum	onschuldig		ADJ
masum	onschuldig	masum	onschuldig		ADJ
truva	troy	truv	troy		N;MASC+FEM;SG
truva	troje	truv	troje		N;MASC+FEM;SG
truva	trojan	truv	trojan		N;MASC+FEM;SG
truva	trojaanse	truv	trojaans		ADJ
yaya	yaya	yaya	yaya		N;MASC+FEM;SG
yaya	voetganger	yaya	voetganger		N;MASC+FEM;SG
yaya	voetgangers	yaya	voetganger		N;PL
yiyen	eter	yiyen	eter		N;MASC+FEM;SG
anavatan	moederland	anavat	moederland		N;NEUT;SG
anavatan	vaderland	anavat	vaderland		N;NEUT;SG
okuyucu	reader	okuyucu	reader		N;MASC+FEM;SG
okuyucu	lezer	okuyucu	lezer		N;MASC+FEM;SG
euler	euler	eu	euler		N;MASC+FEM;SG
yorkshire	yorkshire	yorkshire	yorkshire	PROPN;NOM;SG;3	N;MASC+FEM;SG
drive	rijden	driv	rijden		V;NFIN
drive	drive	driv	drive		N;MASC+FEM;SG
drive	rijd	driv	rijden		V;SG;PRS;FIN
hannibal	hannibal	hannibal	hannibal		N;MASC+FEM;SG
limon	lemony	limon	lemony		N;MASC+FEM;SG
limon	limoen	limon	limoen		N;MASC+FEM;SG
limon	lemon	limon	lemon		N;MASC+FEM;SG
limon	citroen	limon	citroen		N;MASC+FEM;SG
limon	citroenen	limon	citroen		N;PL
limon	limoen	limon	limoen		N;MASC+FEM;SG
limon	kalk	limon	kalk		N;MASC+FEM;SG
limon	lime	limon	lim		N;MASC+FEM;SG
filip	philip	fil	philip		N;MASC+FEM;SG
filip	filips	fil	filip		N;MASC+FEM;SG
filip	filip	fil	filip		N;MASC+FEM;SG
yazıcı	printer	yazıcı	printer		N;MASC+FEM;SG
yazıcı	drukker	yazıcı	drukker		ADJ;CMPR
yazıcı	onderofficier	yazıcı	onderofficier		N;MASC+FEM;SG
yazıcı	printers	yazıcı	printer		N;PL
fıkıh	fiqh	fıkıh	fiqh		N;MASC+FEM;SG
karayip	caribische	karay	caribisch	ADV	ADJ
karayip	caraïben	karay	caraïb	ADV	N;PL
şampiyona	kampioenschappen	şampiyon	kampioenschap	N;DAT;SG;3	N;PL
stereo	stereo	stereo	stereo		N;MASC+FEM;SG
sinek	fly	sinek	fly		N;MASC+FEM;SG
sinek	vliegen	sinek	vliegen		V;NFIN
sinek	vlieg	sinek	vliegen		N;MASC+FEM;SG
sinek	vliegt	sinek	vliegen		V;SG;PRS;FIN
yarbay	kolonel	yarbay	kolonel		N;MASC+FEM;SG
tutarlı	consistent	tutarlı	consistent		ADJ
tutarlı	consistente	tutarlı	consistent		ADJ
tutarlı	consequent	tutarlı	consequent		ADJ
tutarlı	coherent	tutarlı	coherent		ADJ
tutarlı	samenhangend	tutarlı	samenhangen		V;V.PTCP
tutarlı	coherente	tutarlı	coherent		ADJ
mussolini	mussolini	mussol	mussolini		N;MASC+FEM;SG
mitoloji	mythologie	mitoloji	mythologie		N;MASC+FEM;SG
anlaşılan	kennelijk	anlaş	kennelijk	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ
anlaşılan	blijkbaar	anlaş	blijkbaar	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ
anlaşılan	schijnbaar	anlaş	schijnbaar	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ
tükenmiş	doodmoe	tüken	doodmoe	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ
tükenmiş	burnout	tüken	burnout	V;PFV;NFH;IND;POS;PST;V.PTCP	N;MASC+FEM;SG
anderlecht	anderlecht	anderlecht	anderlecht	PROPN;NOM;SG;3	N;NEUT;SG
çorba	soepen	çorb	soepen	N;NOM;SG;3	N;PL
carey	carey	carey	carey		N;MASC+FEM;SG
coruña	coruña	coru	coruña		N;MASC+FEM;SG
auf	auf	auf	auf		N;MASC+FEM;SG
fermi	fermi	fermi	fermi		N;MASC+FEM;SG
motors	motors	motors	motor	PROPN;NOM;SG;3	N;MASC+FEM;SG
motors	motoren	motors	motor	PROPN;NOM;SG;3	N;PL
sally	sally	sally	sally		N;MASC+FEM;SG
suçlar	misdrijf	suç	misdrijf	N;NOM;PL;3	N;NEUT;SG
suçlar	misdaad	suç	misdaad	N;NOM;PL;3	N;MASC+FEM;SG
suçlar	crime	suç	crime	N;NOM;PL;3	
suçlar	criminaliteit	suç	criminaliteit	N;NOM;PL;3	N;MASC+FEM;SG
büyücü	tovenares	büyücü	tovenares		N;MASC+FEM;SG
büyücü	tovenaar	büyücü	tovenaar		N;MASC+FEM;SG
büyücü	necromancer	büyücü	necromancer		N;MASC+FEM;SG
büyücü	tovenaar	büyücü	tovenaar		N;MASC+FEM;SG
büyücü	wizard	büyücü	wizard		N;MASC+FEM;SG
koku	geur	koku	geur		N;MASC+FEM;SG
koku	reuk	koku	reuk		N;MASC+FEM;SG
koku	ruiken	koku	ruiken		V;NFIN
koku	ruik	koku	ruik		V;SG;PRS;FIN
koku	geur	koku	geur		N;MASC+FEM;SG
koku	geur	koku	geur		N;MASC+FEM;SG
umman	oman	umman	oman		N;MASC+FEM;SG
kamyon	vrachtauto	kamyon	vrachtauto		N;MASC+FEM;SG
kamyon	truck	kamyon	truck		N;MASC+FEM;SG
kamyon	vrachtwagen	kamyon	vrachtwagen		N;MASC+FEM;SG
kamyon	vrachtwagens	kamyon	vrachtwagen		N;PL
kamyon	trucks	kamyon	trucks		N;PL
kırılma	breaking	kır	breaking	V;PFV;NOM;IMP;POS;PRS;PASS	N;MASC+FEM;SG
kırılma	breking	kır	breking	V;PFV;NOM;IMP;POS;PRS;PASS	N;MASC+FEM;SG
ruanda	rwanda	rua	rwanda		N;NEUT;SG
ruanda	rwandese	rua	rwandees		ADJ
minsk	minsk	minsk	minsk	PROPN;NOM;SG;3	PROPN;NEUT;SG
rehber	handleiding	rehber	handleiding		N;MASC+FEM;SG
rehber	gids	rehber	gids		N;MASC+FEM;SG
birleştirme	samenvoeging	birleş	samenvoeging	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;MASC+FEM;SG
birleştirme	samenvoeging	birleş	samenvoeging	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;MASC+FEM;SG
birleştirme	eenwording	birleş	eenwording	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;MASC+FEM;SG
birleştirme	eenmaking	birleş	eenmaking	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;MASC+FEM;SG
sonuncu	laatste	sonuncu	laat		ADJ;RL
gişe	tolhuisje	gişe	tolhuisje		N;NEUT;SG
jesus	jesús	jesus	jest		N;MASC+FEM;SG
marksizm	marxisme	marksizm	marxisme		N;NEUT;SG
calcio	calcio	calcio	calcio	PROPN;NOM;SG;3	N;MASC+FEM;SG
interwiki	interwiki	interwiki	interwiki		N;MASC+FEM;SG
uzatma	verlenging	uza	verlenging	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;MASC+FEM;SG
uzatma	extensie	uza	extensie	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;MASC+FEM;SG
uzatma	verlenging	uza	verlenging	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;MASC+FEM;SG
uzatma	uitbreiding	uza	uitbreiding	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;MASC+FEM;SG
çalma	afspelen	çal	afspelen		V;NFIN
çalma	steel	çal	steel		N;MASC+FEM;SG
çalma	stelen	çal	stelen		V;NFIN
derinlik	diepten	derinlik	diepte	N;NOM;SG;3	N;PL
koza	cocon	koza	cocon		N;MASC+FEM;SG
koza	cocons	koza	cocons		N;PL
masalı	tale	masal	taal	N;ACC;SG;3	
geliri	opbrengsten	gel	opbrengst		N;PL
geliri	opbrengst	gel	opbrengst		N;MASC+FEM;SG
brugge	brugge	brugge	brug	PROPN;NOM;SG;3	N;NEUT;SG
kazanç	winsten	kazanç	winst	N;NOM;SG;3	N;PL
kazanç	winsten	kazanç	winst	N;NOM;SG;3	N;PL
kazanç	verdiensten	kazanç	verdienste	N;NOM;SG;3	N;PL
kazanç	inkomsten	kazanç	inkomsten	N;NOM;SG;3	N;PL
hardy	hardy	hardy	hardy		N;MASC+FEM;SG
kel	kaal	kel	kaal		ADJ
kel	kale	kel	kaal		ADJ
kel	kel	kel	kel		N;MASC+FEM;SG
yaratık	beast	yarat	beast		N;MASC+FEM;SG
yaratık	beest	yarat	beest		N;NEUT;SG
yaratık	alien	yarat	alien		N;MASC+FEM;SG
yaratık	wezen	yarat	wezen		V;NFIN
yaratık	schepsel	yarat	schepsel		N;NEUT;SG
botanik	botanische	botanik	botanisch	N;NOM;SG;3	ADJ
tardis	tardis	tardis	tardis		N;MASC+FEM;SG
alessandro	alessandro	alessandro	alessandro		N;MASC+FEM;SG
brandon	brandon	bra	brandon	PROPN;NOM;SG;3	N;MASC+FEM;SG
auguste	auguste	auguste	august		N;MASC+FEM;SG
theodore	theodore	theodore	theodore		N;MASC+FEM;SG
graf	graf	graf	graf		N;NEUT;SG
gidiyor	going	git	going	V;PROG;IND;SG;3;POS;INFM;PRS	
önlemler	voorzorgen	önlem	voorzorgen	ADJ;NOM;PL;3	N;PL
önlemler	voorzorgsmaatregelen	önlem	voorzorgsmaatregel	ADJ;NOM;PL;3	N;PL
önlemler	maatregelen	önlem	maatregel	ADJ;NOM;PL;3	N;PL
clarke	clarke	clarke	clark	PROPN;NOM;SG;3	N;MASC+FEM;SG
clinton	clinton	clinton	clinton	PROPN;NOM;SG;3	N;MASC+FEM;SG
barra	barra	barra	barra	PROPN;NOM;SG;3	N;MASC+FEM;SG
öncelik	prioritair	öncelik	prioritair	N;NOM;SG;3	ADJ
neill	neill	neill	neill		N;MASC+FEM;SG
fernández	fernández	fern	fernández	PROPN;NOM;SG;3	N;MASC+FEM;SG
goya	goya	goy	goya		N;MASC+FEM;SG
editor	uitgever	et	uitgever		N;MASC+FEM;SG
editor	hoofdredacteur	et	hoofdredacteur		N;MASC+FEM;SG
editor	redacteur	et	redacteur		N;MASC+FEM;SG
editor	editor	et	editor		N;MASC+FEM;SG
editor	bewerker	et	bewerker		N;MASC+FEM;SG
makul	redelijke	makul	redelijk		ADJ
makul	redelijk	makul	redelijk		ADJ
css	css	css	css		N;MASC+FEM;SG
sanayii	industrie	sanayii	industrie		N;MASC+FEM;SG
sanayii	bedrijfstak	sanayii	bedrijfstak		N;MASC+FEM;SG
sanayii	industrieel	sanayii	industrieel		ADJ
sanayii	industriële	sanayii	industreel		ADJ
duff	duff	duff	duff		N;MASC+FEM;SG
jackie	jackie	jackie	jackie		N;MASC+FEM;SG
jackie	jacky	jackie	jacky		N;MASC+FEM;SG
tropik	tropisch	tropik	tropisch		ADJ
tropik	tropische	tropik	tropisch		ADJ
tropik	tropic	tropik	tropic		N;MASC+FEM;SG
komünizm	communisme	komün	communisme		N;NEUT;SG
varlıklı	rijke	varlıklı	rijk		ADJ
berk	berk	berk	berk		N;MASC+FEM;SG
buffalo	buffalo	buffalo	buffalo	PROPN;NOM;SG;3	N;MASC+FEM;SG
buffalo	buffels	buffalo	buffel	PROPN;NOM;SG;3	N;PL
buffalo	bizons	buffalo	bizon	PROPN;NOM;SG;3	N;PL
buffalo	buffel	buffalo	buffel	PROPN;NOM;SG;3	N;MASC+FEM;SG
habsburg	habsburg	habsburg	habsburg	PROPN;NOM;SG;3	N;NEUT;SG
funk	funk	funk	funk		N;MASC+FEM;SG
uygulanabilir	afdwingbaar	uygula	afdwingbaar	V;IPFV;POT;SG;3;POS;PASS	ADJ
uygulanabilir	uitvoerbaar	uygula	uitvoerbaar	V;IPFV;POT;SG;3;POS;PASS	ADJ
