que	tuo	que	tuo	CONJ	PRO;NOM;SG
desenvolupat	kehitettiin	desenvolupar	kehittää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
texas	texas	texas	texas	N;SG	
relativament	suhteellisen	relativament	suhteellinen	ADV	ADJ;GEN;SG
badia	bay	badia	bay	N;FEM;SG	PROPN;NOM;SG
sicília	sisilia	sicília	sisili		N;NOM;SG
sicília	sisilian	sicília	sisili		N;GEN;SG
breu	lyhyesti	breu	lyhyesti	ADJ;SG	ADV
mario	mario	mario	mario	PROPN	
ordres	käskee	ordre	käskeä		V;IND;SG;3;PRS;FIN;ACT
ordres	käsky	ordre	käsky		N;NOM;SG
ordres	määräys	ordre	määräys		N;NOM;SG
ordres	tilaukset	ordre	tilaus		N;NOM;PL
ordres	määräykset	ordre	määräys		N;NOM;PL
ordres	käskyjä	ordre	käsky		N;PRT;PL
ordres	tilauksia	ordre	tilaus		N;PRT;PL
aires	aires	aira	aires		
religiós	uskonnolliset	religiós	uskonnollinen	ADJ;MASC;SG	ADJ;NOM;PL
augment	lisätä	augment	lisätä	N;MASC;SG	V;SG;NFIN;ACT
ocell	bird	ocell	bird	N;MASC;SG	
possessió	hallussa	possessió	hallussa	N;FEM;SG	ADV
científic	tiedemies	científic	tiede#mies	ADJ;MASC;SG	N;NOM;SG
científic	tutkija	científic	tutkija	ADJ;MASC;SG	N;NOM;SG
carl	carl	carl	carl	PROPN	N;NOM;SG
oceà	ocean	oceà	ocea	N;MASC;SG	
joaquim	joaquim	joaquir	joaquim	ADJ;MASC;SG	PROPN;NOM;SG
rebut	vastaanotettu	rebut	vastaanottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
rebut	saadut	rebut	saada	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
rebut	saanut	rebut	saada	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
rebut	saatu	rebut	saada	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
august	augustus	august	augustus		N;NOM;SG
nàpols	napolissa	nàpol	napoli		PROPN;IN+ESS;SG
nàpols	napolin	nàpol	napoli		N;GEN;SG
perú	peru	perú	perua	N;MASC;SG	INTJ
registre	rekisteröi	registre	rekisteröidä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
registre	rekisteröityä	registre	rekisteröityä	N;MASC;SG	V;PRT;SG;V.PTCP;PASS
recorregut	tour	recorregut	tour	ADJ;MASC;SG;V.PTCP	PROPN;NOM;SG
recorregut	kierros	recorregut	kierros	ADJ;MASC;SG;V.PTCP	N;NOM;SG
recorregut	kiertue	recorregut	kiertue	ADJ;MASC;SG;V.PTCP	N;NOM;SG
reunir	kerätä	reunir	kerätä	V;NFIN	V;SG;NFIN;ACT
reunir	kerää	reunir	kerätä	V;NFIN	V;IMP;SG;2;FIN;ACT
dolça	sweet	dolç	sweet	ADJ;FEM;SG	
rosselló	roussillon	rosselló	roussilto		N;GEN;SG
morí	kuolin	morí	kuolla	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PST;FIN;ACT
morí	kuoli	morí	kuolla	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
morí	kuolivat	morí	kuolla	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PST;FIN;ACT
joventut	nuoret	joventut	nuori		N;NOM;PL
joventut	nuorisoa	joventut	nuoriso		N;PRT;SG
joventut	nuoriso	joventut	nuoriso		N;NOM;SG
joventut	nuoruus	joventut	nuoruus		N;NOM;SG
molí	mill	molí	millo	N;MASC;SG	PROPN;NOM;SG
matemàtiques	matematiikka	matemàtica	matematiikka	N;FEM;PL	N;NOM;SG
matemàtiques	matematiikkaa	matemàtica	matematiikka	N;FEM;PL	N;PRT;SG
matemàtiques	matematiikan	matemàtica	matematiikka	N;FEM;PL	N;GEN;SG
peus	jalkojen	peu	jalka		N;GEN;PL
peus	jalat	peu	jalka		N;NOM;PL
tornà	kääntyi	tornà	kääntyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
culte	kultti	culte	kultti		N;NOM;SG
culte	palvovat	culte	palvoa		V;PL;FIN;ACT
grecs	kreikkalaisia	grec	kreikkalainen	ADJ;MASC;PL	N;PRT;PL
grecs	kreikkalaiset	grec	kreikka#lainen	ADJ;MASC;PL	N;NOM;PL
columna	sarake	columna	sarake		N;NOM;SG
columna	sarakkeessa	columna	sarake		N;IN+ESS;SG
ebre	ebro	ebre	ebro	N;MASC;SG	PROPN;NOM;SG
menjar	ruokaa	menjar	ruoka	V;NFIN	N;PRT;SG
menjar	elintarvikkeet	menjar	elin#tarvike	V;NFIN	N;NOM;PL
menjar	ruoka	menjar	ruoka	V;NFIN	N;NOM;SG
inclòs	sisällytetty	inclòs	sisällyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
inclòs	sisältyy	inclòs	sisältyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
japonès	japanilaista	japonès	japanilainen	ADJ;MASC;SG	N;PRT;SG
japonès	japani	japonès	japani	ADJ;MASC;SG	N;NOM;SG
japonès	japanin	japonès	japani	ADJ;MASC;SG	N;GEN;SG
japonès	japanilaiset	japonès	japanilainen	ADJ;MASC;SG	N;NOM;PL
noble	jalo	noble	jalo		N;NOM;SG
noble	jaloa	noble	jalo		N;PRT;SG
dotze	twelve	dotze	twelve	NUM;PL	
dotze	kaksitoista	dotze	kaksi#toista	NUM;PL	NUM;NOM;SG
london	lontoon	londondre	lonto	PROPN	N;GEN;SG
london	lontooseen	londondre	lontoo	PROPN	N;IN+ALL;SG
london	lontoo	londondre	lonto	PROPN	N;NOM;SG
london	lontoossa	londondre	lonto	PROPN	N;IN+ESS;SG
reconèixer	tunnista	reconèixer	tunnistaa	V;NFIN	V;IMP;SG;2;FIN;ACT
reconèixer	tunnusta	reconèixer	tuntu	V;NFIN	N;PRT;SG
reconèixer	tunnustettava	reconèixer	tunnustaa	V;NFIN	V;NOM;SG;V.PTCP;PASS
reconèixer	kuittaa	reconèixer	kuittaa	V;NFIN	V;IND;SG;2;PRS;FIN;ACT
xinès	kiinalaiset	xinès	kiina#lainen	ADJ;MASC;SG	N;NOM;PL
xinès	kiinan	xinès	kiina	ADJ;MASC;SG	N;GEN;SG
xinès	kiina	xinès	kiina	ADJ;MASC;SG	N;NOM;SG
xinès	kiinalaista	xinès	kiinalainen	ADJ;MASC;SG	N;PRT;SG
lluna	kuuta	lluna	kuu		N;PRT;SG
lluna	kuu	lluna	kuu		N;NOM;SG
lluna	kuun	lluna	kuu		N;GEN;SG
lluna	moon	lluna	moko		
ple	täys	ple	täys	ADJ;MASC;SG	INTJ
ple	täydet	ple	täysi	ADJ;MASC;SG	ADJ;NOM;PL
ple	täynnä	ple	täynnä	ADJ;MASC;SG	ADV
finestra	ikkuna	finestra	ikkuna	V;IND;SG;3;PRS;FIN	N;NOM;SG
finestra	ikkunasta	finestra	ikkuna	V;IND;SG;3;PRS;FIN	N;IN+ABL;SG
finestra	ikkunan	finestra	ikkuna	V;IND;SG;3;PRS;FIN	N;GEN;SG
altes	ups	alt	ups	ADJ;FEM;PL	N;NOM;SG
sèries	sarja	sèrie	sarja	N;FEM;PL	N;NOM;SG
singh	singh	singh	singh	PROPN	PROPN;NOM;SG
rodríguez	rodriguez	rodríguez	rodriguez		PROPN;NOM;SG
franco	franco	francar	franco		N;NOM;SG
corea	korean	corea	korea		N;GEN;SG
corea	korea	corea	korea		N;NOM;SG
png	png	png	png		N;NOM;SG
ferrocarril	rautateiden	ferrocarril	rauta#tie	N;MASC;SG	N;GEN;PL
ferrocarril	rautatiet	ferrocarril	rauta#tie	N;MASC;SG	N;NOM;PL
bloc	estä	bloc	estää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
bloc	korttelin	bloc	kortteli	N;MASC;SG	V;IND;SG;1;PST;FIN;ACT
psoe	psoe	psoe	psoe	PROPN	N;NOM;SG
definició	määritelmät	definició	määritelmä	N;FEM;SG	N;NOM;PL
groc	keltainen	groc	keltainen		ADJ;NOM;SG
groc	keltaisia	groc	keltainen		ADJ;PRT;PL
groc	keltaiset	groc	keltainen		ADJ;NOM;PL
victòries	voittaa	victòria	voittaa	N;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
aèria	aerial	aeri	aerial	ADJ;FEM;SG	N;NOM;SG
aèria	antenni	aeri	antenni	ADJ;FEM;SG	N;NOM;SG
records	terveisin	record	terve	N;MASC;PL	ADJ;NOM;RL;SG
falta	puutetta	faltar	puute	V;IND;SG;3;PRS;FIN	N;PRT;SG
falta	puute	faltar	puute	V;IND;SG;3;PRS;FIN	N;NOM;SG
falta	puuttuminen	faltar	puuttuminen	V;IND;SG;3;PRS;FIN	N;NOM;SG
falta	kadoksissa	faltar	kadoksissa	V;IND;SG;3;PRS;FIN	ADV
falta	puuttuvat	faltar	puuttua	V;IND;SG;3;PRS;FIN	V;PL;3;FIN;ACT
notables	huomattava	notable	huomattava	ADJ;PL	ADJ;NOM;SG
torn	vuoro	torn	vuoro		N;NOM;SG
torn	käänny	torn	kääntyä		V;IMP;SG;2;FIN;ACT
contrari	vastakohta	contrari	vasta#kohta	ADJ;MASC;SG	N;NOM;SG
contrari	vastapäätä	contrari	vasta#pää	ADJ;MASC;SG	N;PRT;SG
ferrer	seppä	ferrer	seppä		N;NOM;SG
abadia	abbey	abadir	abbey	N;FEM;SG	PROPN;NOM;SG
notícies	uutinen	notícia	uutinen	N;FEM;PL	N;NOM;SG
notícies	ajankohtaista	notícia	ajan#kohtainen	N;FEM;PL	ADJ;PRT;SG
determinar	määritetään	determinar	määrittää	V;NFIN	V;IND;PRS;FIN;PASS
determinar	määrittää	determinar	määrittää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
mark	merkkaa	mark	merkka	PROPN	V;IMP;SG;2;FIN;ACT
mark	merkitse	mark	merkitä	PROPN	V;IMP;SG;2;FIN;ACT
mark	merkki	mark	merkki	PROPN	N;NOM;SG
mark	mark	mark	mark	PROPN	PROPN;NOM;SG
funcionament	toiminta	funcionament	toiminta		N;NOM;SG
funcionament	toimenpide	funcionament	toimen#pide		N;NOM;SG
funcionament	toiminto	funcionament	toiminto		N;NOM;SG
funcionament	operaatio	funcionament	operaatio		N;NOM;SG
familia	suku	familia	suku		N;NOM;SG
familia	perhe	familia	perhe		N;NOM;SG
familia	perheen	familia	perhe		N;GEN;SG
cat	kissa	cat	kissa		N;NOM;SG
cat	kissaa	cat	kissaa		N;PRT;SG
cat	kissan	cat	kissa		N;GEN;SG
escòcia	scotland	escòcia	scotland	ADJ;FEM;SG	
escòcia	skotlannissa	escòcia	skotlanti	ADJ;FEM;SG	N;IN+ESS;SG
escòcia	skotlanti	escòcia	skotlanti	ADJ;FEM;SG	N;NOM;SG
escòcia	skotlannin	escòcia	skotlanti	ADJ;FEM;SG	N;GEN;SG
mandat	valtuudet	mandat	valtuus	N;MASC;SG	N;NOM;PL
característica	piirre	característic	piirre	ADJ;FEM;SG	N;NOM;SG
característica	ominaisuutta	característic	ominaisuus	ADJ;FEM;SG	N;PRT;SG
característica	ominaisuus	característic	ominaisuus	ADJ;FEM;SG	N;NOM;SG
setmanes	viikkoa	setmana	viikko	N;FEM;PL	N;PRT;SG
martín	martín	martín	martín		PROPN;NOM;SG
martín	martinin	martín	martin		N;GEN;SG
martín	martin	martín	martin		
ofereix	tarjoukset	oferir	tarjous	V;IND;SG;3;PRS;FIN	N;NOM;PL
ofereix	tarjouksia	oferir	tarjous	V;IND;SG;3;PRS;FIN	N;PRT;PL
trenta	kolmekymmentä	trenta	kolme#kymmenen	NUM;PL	NUM;PRT;SG
pdf	pdf	pdf	pdf		N;NOM;SG
familiar	tutut	familiar	tuttu	ADJ;SG	ADJ;NOM;PL
familiar	tuttuja	familiar	tuttu	ADJ;SG	N;PRT;PL
escriptura	kirjoittaa	escriptura	kirjoittaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
reconegut	tunnustettu	reconegut	tunnustaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconegut	tunnistin	reconegut	tunnistaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;1;PST;FIN;ACT
reconegut	tunnisti	reconegut	tunnistaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
vendre	myy	vendre	myydä	V;NFIN	V;IMP;SG;2;FIN;ACT
vendre	myydä	vendre	myydä	V;NFIN	V;SG;NFIN;ACT
vendre	myydään	vendre	myydä	V;NFIN	V;IND;PRS;FIN;PASS
veus	ääniä	veu	ääni		N;PRT;PL
veus	äänet	veu	ääni		N;NOM;PL
oxford	oxford	oxford	oxford		N;NOM;SG
oxford	oxfordissa	oxford	oxford		N;IN+ESS;SG
oxford	oxfordin	oxford	oxford		N;GEN;SG
castelló	castelló	castelló	castelló	N;FEM;SG	
ajut	apua	ajut	apu		N;PRT;SG
ajut	ohje	ajut	ohje		N;NOM;SG
patró	kaava	patró	kaava		N;NOM;SG
patró	kuvio	patró	kuvio		N;NOM;SG
físic	fyysikko	físic	fyysikko	ADJ;MASC;SG	N;NOM;SG
físic	fyysiset	físic	fyysinen	ADJ;MASC;SG	ADJ;NOM;PL
vic	vic	vic	vic		PROPN;NOM;SG
tom	tomi	tom	tomi		PROPN;NOM;SG
tom	tomille	tom	tomi		N;AT+ALL;SG
tom	tom	tom	tom		PROPN;NOM;SG
jones	jones	jo	jones		PROPN;NOM;SG
jones	jonesin	jo	jonen		PROPN;GEN;SG
perdut	menettänyt	perdut	menettää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdut	kadonnut	perdut	kadota	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdut	hukassa	perdut	hukassa	ADJ;MASC;SG;V.PTCP	ADV
perdut	hävisi	perdut	hävitä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
perdut	hävinnyt	perdut	hävitä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
perdut	menetetty	perdut	menettää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
jacques	jacques	jacca	jacques		PROPN;NOM;SG
saragossa	zaragoza	saragossa	zaragoza		PROPN;NOM;SG
natura	natura	natura	natura		N;NOM;SG
natura	luonnosta	natura	luonnos		N;IN+ABL;SG
natura	luonne	natura	luonne		N;NOM;SG
natura	luontoa	natura	luonto		N;PRT;SG
natura	luonto	natura	luonto		N;NOM;SG
jerusalem	jerusalemin	jerusalar	jerus#alemin	V;IND;PL;1;PRS;FIN	N;GEN;SG
jerusalem	jerusalemissa	jerusalar	jerus#alema	V;IND;PL;1;PRS;FIN	N;IN+ESS;PL
diego	diego	diego	diego		PROPN;NOM;SG
potència	voimia	potència	voima	N;FEM;SG	N;PRT;PL
roba	vaatteet	roba	vaate	N;FEM;SG	N;NOM;PL
roba	vaatteita	roba	vaate	N;FEM;SG	N;PRT;PL
coronel	eversti	coronel	eversti		N;NOM;SG
hem	hem	haver	hem	V;IND;PL;1;PRS;FIN	INTJ
possibles	mahdollinen	possible	mahdollinen	ADJ;PL	ADJ;NOM;SG
possibles	mahdollista	possible	mahdollinen	ADJ;PL	ADJ;PRT;SG
white	valkoiset	white	valkoinen	PROPN	ADJ;NOM;PL
white	valkoinen	white	valkoinen	PROPN	ADJ;NOM;SG
white	valkoista	white	valkoinen	PROPN	ADJ;PRT;SG
cavaller	ratsu	cavaller	ratsu		N;NOM;SG
cavaller	knight	cavaller	knight		
cavaller	ritari	cavaller	ritari		N;NOM;SG
hoboken	hoboken	hoboken	hobok	PROPN	PROPN;NOM;SG
propera	seuraavaksi	proper	seuraavaksi	ADJ;FEM;SG	ADV
armènia	armenian	armènia	armenia	ADJ;FEM;SG	N;GEN;SG
destacat	esitelty	destacat	esitellä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacat	esillä	destacat	esillä	ADJ;MASC;SG;V.PTCP	ADV
destacat	suositeltu	destacat	suositella	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
google	google	google	google		N;NOM;SG
google	googlen	google	google		N;GEN;SG
lingüística	kielitiede	lingüístic	kieli#tiede	ADJ;FEM;SG	N;NOM;SG
xavier	xavier	xavier	xavier		PROPN;NOM;SG
orígens	alkuperä	origen	alku#perä	N;MASC;PL	N;NOM;SG
descobert	löydetty	descobert	löytää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
descobert	löydettiin	descobert	löytää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
retirada	perääntyä	retirada	perääntyä	N;FEM;SG	V;SG;NFIN;ACT
professionals	ammatti	professional	ammatti	N;PL	N;NOM;SG
professionals	ammattimainen	professional	ammattimainen	N;PL	ADJ;NOM;SG
professionals	ammatillinen	professional	ammatillinen	N;PL	ADJ;NOM;SG
professionals	ammattilainen	professional	ammattilainen	N;PL	N;NOM;SG
pisos	kerrosta	pis	kerros	N;MASC;PL	N;PRT;SG
pisos	lattia	pis	lattia	N;MASC;PL	N;NOM;SG
colòmbia	kolumbian	colòmbia	kolumbia	ADJ;FEM;SG	N;GEN;SG
colòmbia	kolumbia	colòmbia	kolumbi	ADJ;FEM;SG	N;NOM;SG
taiwan	taiwanin	taiwan	taiwan	PROPN	N;GEN;SG
taiwan	taiwan	taiwan	taiwa	PROPN	N;NOM;SG
taiwan	taiwanissa	taiwan	taiwan	PROPN	N;IN+ESS;SG
derrotat	voitti	derrotat	voittaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
derrotat	voitettu	derrotat	voittaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
derrotat	lyöty	derrotat	lyödä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
superiors	esimiesten	superior	esi#mies	ADJ;PL	N;GEN;PL
territorial	alueelliset	territorial	alueellinen	ADJ;SG	ADJ;NOM;PL
bach	bach	bach	bach		PROPN;NOM;SG
documental	dokumenttia	documental	dokumentti	ADJ;SG	N;PRT;SG
documental	dokumentin	documental	dokumentti	ADJ;SG	N;GEN;SG
documental	dokumentti	documental	dokumentti	ADJ;SG	N;NOM;SG
síria	syyria	síriar	syyri	ADJ;FEM;SG	N;NOM;SG
síria	syyriassa	síriar	syyria	ADJ;FEM;SG	N;IN+ESS;SG
síria	syyrian	síriar	syyri	ADJ;FEM;SG	N;GEN;SG
tret	ammuttu	tret	ampua	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
independents	riippumaton	independent	riippumaton	ADJ;PL	ADJ;NOM;SG
independents	itsenäinen	independent	itsenäinen	ADJ;PL	ADJ;NOM;SG
scott	scott	scott	scott	PROPN	PROPN;NOM;SG
scott	scottin	scott	scott	PROPN	N;GEN;SG
lateral	sivusuunnassa	lateral	sivu#suunta	ADJ;SG	N;IN+ESS;SG
alliberament	vapauttaa	alliberament	vapauttaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
alliberament	vapauta	alliberament	vapau	N;MASC;SG	V;IMP;SG;2;FIN;ACT
gel	jää	gel	jäädä	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
gel	jäitä	gel	jää	N;MASC;SG	N;PRT;PL
gel	jäät	gel	jää	N;MASC;SG	N;NOM;PL
clàssic	classic	clàssic	classic	ADJ;MASC;SG	N;NOM;SG
clàssic	klassikko	clàssic	klassikko	ADJ;MASC;SG	N;NOM;SG
abandona	lopetti	abandonar	lopettaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN;ACT
abandona	lopeta	abandonar	lopettaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
equivalent	vastaavat	equivalent	vastata	ADJ;SG	V;PL;3;FIN;ACT
equivalent	vastine	equivalent	vastine	ADJ;SG	N;NOM;SG
equivalent	vastaava	equivalent	vastata	ADJ;SG	V;NOM;SG;V.PTCP;ACT
olímpic	olympic	olímpic	olympic	ADJ;MASC;SG	N;NOM;SG
portada	kattaa	portada	kattaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
portada	suojaa	portada	suoja	N;FEM;SG	V;IMP;SG;2;FIN;ACT
idioma	kielet	idioma	kieli	N;MASC;SG	N;NOM;PL
marie	marien	marie	mari		N;GEN;PL
marie	marie	marie	marie		PROPN;NOM;SG
hereu	perijä	hereu	perijä		N;NOM;SG
hereu	perillinen	hereu	perillinen		N;NOM;SG
mediterrània	välimeri	mediterrani	väli#meri	ADJ;FEM;SG	N;NOM;SG
mediterrània	välimeren	mediterrani	väli#meri	ADJ;FEM;SG	PROPN;GEN;SG
exili	maanpaossa	exili	maan#pako		N;IN+ESS;SG
múltiples	useita	múltiple	usea		ADJ;PRT;PL
múltiples	useat	múltiple	usea		ADJ;NOM;PL
desert	desert	desert	desert	N;MASC;SG	
especials	erityinen	especial	erityinen	ADJ;PL	ADJ;NOM;SG
especials	erityistä	especial	erityinen	ADJ;PL	ADJ;PRT;SG
especials	special	especial	special	ADJ;PL	N;NOM;SG
especials	erikoinen	especial	erikoinen	ADJ;PL	ADJ;NOM;SG
públiques	julkinen	públic	julkinen	ADJ;FEM;PL	ADJ;NOM;SG
públiques	julkisen	públic	julkinen	ADJ;FEM;PL	ADJ;GEN;SG
programari	ohjelmat	programari	ohjelma	N;MASC;SG	N;NOM;PL
programari	ohjelmistojen	programari	ohjelmisto	N;MASC;SG	N;GEN;PL
programari	ohjelmistot	programari	ohjelmisto	N;MASC;SG	N;NOM;PL
king	king	king	king	PROPN	
king	kuningas	king	kuningas	PROPN	N;NOM;SG
king	kunkku	king	kunkku	PROPN	N;NOM;SG
cel	taivaaseen	cel	taivas		N;IN+ALL;SG
cel	taivas	cel	taivas		N;NOM;SG
cel	taivaan	cel	taivas		N;GEN;SG
cel	taivas	cel	taivas		N;NOM;SG
cel	taivaan	cel	taivas		N;GEN;SG
cel	sky	cel	sky		PROPN;NOM;SG
demostrar	osoitettava	demostrar	osoittaa	V;NFIN	V;NOM;SG;V.PTCP;PASS
civils	siviilit	civil	siviili	ADJ;PL	N;NOM;PL
civils	siviilejä	civil	siviili	ADJ;PL	N;PRT;PL
html	html	html	html		N;NOM;SG
explicar	selittää	explicar	selittää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
explicar	selitä	explicar	selittää	V;NFIN	V;IMP;SG;2;FIN;ACT
disponible	saatavissa	disponible	saada	ADJ;SG	V;IN+ESS;PL;V.PTCP;PASS
disponible	käytettävissä	disponible	käyttää	ADJ;SG	V;IN+ESS;PL;V.PTCP;PASS
disponible	tarjolla	disponible	tarjolla	ADJ;SG	ADV
disponible	saatavilla	disponible	saada	ADJ;SG	V;AT+ESS
;PL;V.PTCP;PASS
disponible	saatavana	disponible	saada	ADJ;SG	V;FRML;SG;V.PTCP;PASS
sánchez	sanchez	sánchez	sanchez	PROPN	N;NOM;SG
sánchez	sánchez	sánchez	sánchez	PROPN	PROPN;NOM;SG
àngel	angel	àngel	angel		PROPN;NOM;SG
àngel	enkeli	àngel	enkeli		N;NOM;SG
curses	uran	cursa	ura	N;FEM;PL	N;GEN;SG
curses	ura	cursa	ura	N;FEM;PL	N;NOM;SG
curses	uraa	cursa	ura	N;FEM;PL	N;PRT;SG
mediterrani	välimeri	mediterrani	väli#meri	ADJ;MASC;SG	N;NOM;SG
mediterrani	välimeren	mediterrani	väli#meri	ADJ;MASC;SG	PROPN;GEN;SG
proteïnes	proteiini	proteïna	prote	N;FEM;PL	N;NOM;SG
proteïnes	proteiinia	proteïna	proteiini	N;FEM;PL	N;PRT;SG
proteïnes	proteiinin	proteïna	proteiini	N;FEM;PL	N;GEN;SG
françois	françois	françoi	françois		PROPN;NOM;SG
frank	frank	frank	frank		PROPN;NOM;SG
frank	frankin	frank	frankki		N;GEN;SG
plena	täys	ple	täys	ADJ;FEM;SG	INTJ
plena	täydet	ple	täysi	ADJ;FEM;SG	ADJ;NOM;PL
plena	täynnä	ple	täynnä	ADJ;FEM;SG	ADV
regular	säännöllisesti	regular	säännöllisesti		ADV
regular	tavallinen	regular	tavallinen		ADJ;NOM;SG
regular	säännöllinen	regular	säännöllinen		ADJ;NOM;SG
regular	säännölliset	regular	säännöllinen		ADJ;NOM;PL
carregat	ladattu	carregat	ladata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
carregat	lastattu	carregat	lastata	ADJ;MASC;SG;V.PTCP	N;NOM;SG
assegurar	varmistettu	assegurar	varmistaa	V;NFIN	V;NOM;SG;V.PTCP;PASS
assegurar	turvallinen	assegurar	turvallinen	V;NFIN	ADJ;NOM;SG
assegurar	turvaa	assegurar	turva	V;NFIN	N;PRT;SG
arribant	tulee	arribar	tulla	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
arribant	tulossa	arribar	tulo	V;V.MSDR	N;IN+ESS;SG
arribant	tullaan	arribar	tulla	V;V.MSDR	V;IND;PRS;FIN;PASS
risc	riskit	risc	riski	N;MASC;SG	N;NOM;PL
tenint	pitäen	tenir	pitää	V;V.MSDR	V;INS;SG;NFIN;ACT
tenint	kantava	tenir	kantava	V;V.MSDR	ADJ;NOM;SG
tenint	ottaa	tenir	ottaa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
tenint	ottaminen	tenir	ottaminen	V;V.MSDR	N;NOM;SG
tenint	ottaen	tenir	ottaa	V;V.MSDR	V;INS;SG;NFIN;ACT
tenint	ottamassa	tenir	ottaa	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
corresponent	vastaavat	corresponent	vastata	ADJ;SG	V;PL;3;FIN;ACT
corresponent	vastaava	corresponent	vastata	ADJ;SG	V;NOM;SG;V.PTCP;ACT
trets	laukausta	tret	laukaus	N;MASC;PL	N;PRT;SG
oberta	avaa	obert	avata	ADJ;FEM;SG;V.PTCP	V;IMP;SG;2;FIN;ACT
verge	neitsyen	verge	neitsyä		V;INS;SG;NFIN;ACT
verge	neitsyt	verge	neitsyä		N;NOM;SG
descobriment	löytöjä	descobriment	löytö	N;MASC;SG	N;PRT;PL
car	kalliit	car	kallis		ADJ;NOM;PL
car	kallista	car	kallis		ADJ;PRT;SG
car	kallis	car	kallis		ADJ;NOM;SG
car	kalliita	car	kallis		ADJ;PRT;PL
bandes	bändiä	banda	bändi	N;FEM;PL	N;PRT;SG
provincial	maakunnan	provincial	maa#kunta	ADJ;SG	N;GEN;SG
alps	alpit	alp	alppi		N;NOM;SG
campionats	mestaruutta	campionat	mestaruus	N;MASC;PL	N;PRT;SG
paisatge	maisemat	paisatge	maisema	N;MASC;SG	N;NOM;PL
granada	granada	granada	granada	ADJ;FEM;SG;V.PTCP	N;NOM;SG
catalina	catalina	catalí	catalina		N;NOM;SG
chicago	chicagoon	chicago	chicago	PROPN	N;IN+ALL;SG
chicago	chicagosta	chicago	chicago	PROPN	N;IN+ABL;SG
chicago	chicagossa	chicago	chicago	PROPN	PROPN;IN+ESS;SG
chicago	chicagon	chicago	chicago	PROPN	N;GEN;SG
chicago	chicago	chicago	chicago	PROPN	PROPN;NOM;SG
deriva	drift	derivar	drift	V;IND;SG;3;PRS;FIN	
edward	edvard	edward	edvard		N;NOM;SG
edward	edward	edward	edward		N;NOM;SG
edward	edwardin	edward	edward		N;GEN;SG
globus	globe	globus	globe	N;MASC	
rica	rica	ric	rica	ADJ;FEM;SG	
val	val	valer	val	V;IND;SG;3;PRS;FIN	PROPN;NOM;SG
difusió	levitä	difusió	levitä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
