que	tuo	que	tuo	CONJ	PRO;NOM;SG
clásica	klassikko	clásico	klassikko	ADJ;FEM;SG	N;NOM;SG
grabado	kaiverrus	grabado	kaiverrus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
grabado	kaiverrettu	grabado	kaivertaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
grabado	kirjatut	grabado	kirjata	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
grabado	kirjattu	grabado	kirjata	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
grabado	kirjataan	grabado	kirjata	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
grabado	etsaus	grabado	etsaus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
corriente	tämänhetkinen	corriente	tämänhetkinen	N;MASC;SG	ADJ;NOM;SG
corriente	tämänhetkiset	corriente	tämänhetkinen	N;MASC;SG	ADJ;NOM;PL
corriente	nykyiset	corriente	nykyinen	N;MASC;SG	ADJ;NOM;PL
corriente	nykyinen	corriente	nykyinen	N;MASC;SG	ADJ;NOM;SG
quinto	quintus	quinto	quintus	ADJ;MASC;SG	N;NOM;SG
puertas	gates	puerta	gates	N;FEM;PL	PROPN;NOM;SG
puertas	ovi	puerta	ovi	N;FEM;PL	N;NOM;SG
puertas	oven	puerta	ovi	N;FEM;PL	N;GEN;SG
ruiz	ruiz	ruiz	ruiz	PROPN	PROPN;NOM;SG
disponible	saatavissa	disponible	saada	ADJ;SG	V;IN+ESS;PL;V.PTCP;PASS
disponible	käytettävissä	disponible	käyttää	ADJ;SG	V;IN+ESS;PL;V.PTCP;PASS
disponible	tarjolla	disponible	tarjolla	ADJ;SG	ADV
disponible	saatavilla	disponible	saada	ADJ;SG	V;AT+ESS
;PL;V.PTCP;PASS
disponible	saatavana	disponible	saada	ADJ;SG	V;FRML;SG;V.PTCP;PASS
dulce	sweet	dulce	sweet	ADJ;SG	
dulce	dulce	dulce	dulce	ADJ;SG	INTJ
dulce	karkkia	dulce	karkki	ADJ;SG	N;PRT;SG
dulce	karkki	dulce	karkki	ADJ;SG	N;NOM;SG
profesores	tiedekunnan	profesor	tiede#kunta	N;MASC;PL	N;GEN;SG
últimas	uusin	último	uusi	ADJ;FEM;PL	ADJ;NOM;RL;SG
últimas	viimeisin	último	viimeinen	ADJ;FEM;PL	ADJ;NOM;RL;SG
honduras	honduras	hondura	honduras	N;FEM;PL	N;NOM;SG
tom	tomi	tom	tomi	PROPN	PROPN;NOM;SG
tom	tomille	tom	tomi	PROPN	N;AT+ALL;SG
tom	tom	tom	tom	PROPN	PROPN;NOM;SG
comentarios	palautteen	comentario	palaute	N;MASC;PL	N;GEN;SG
comentarios	palautetta	comentario	palaute	N;MASC;PL	N;PRT;SG
comentarios	palaute	comentario	palaute	N;MASC;PL	N;NOM;SG
reinado	valtakausi	reinado	valta#kausi	ADJ;MASC;SG;V.PTCP	N;NOM;SG
royal	kuninkaalliset	royal	kuninkaallinen	N;MASC;SG	ADJ;NOM;PL
royal	kuninkaallinen	royal	kuninkaallinen	N;MASC;SG	ADJ;NOM;SG
royal	royal	royal	royal	N;MASC;SG	
convertirse	ryhdy	convertir	ryhtyä	V;SBJV;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
científico	tiedemies	científico	tiede#mies	ADJ;MASC;SG	N;NOM;SG
científico	tutkija	científico	tutkija	ADJ;MASC;SG	N;NOM;SG
plano	litteä	plano	litteä	N;MASC;SG	ADJ;NOM;SG
plano	tasainen	plano	tasainen	N;MASC;SG	ADJ;NOM;SG
plano	suunnitella	plano	suunnitella	N;MASC;SG	V;SG;NFIN;ACT
oportunidad	chance	oportunidad	chance	N;FEM;SG	
viene	tulossa	venir	tulo	V;IND;SG;3;PRS;FIN	N;IN+ESS;SG
anual	vuosittaiset	anual	vuosittainen	ADJ;SG	ADJ;NOM;PL
anual	vuosittain	anual	vuosittain	ADJ;SG	ADV
anual	vuosittain	anual	vuosittain	ADJ;SG	ADV
anual	vuosittaiset	anual	vuosittainen	ADJ;SG	ADJ;NOM;PL
destacado	korostettu	destacado	korostaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacado	korosti	destacado	korostaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
destacado	esitelty	destacado	esitellä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacado	esillä	destacado	esillä	ADJ;MASC;SG;V.PTCP	ADV
destacado	suositeltu	destacado	suositella	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacado	korostaa	destacado	korostaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
destacado	korosta	destacado	korko	ADJ;MASC;SG;V.PTCP	V;IMP;SG;2;FIN;ACT
destacado	korostus	destacado	korostus	ADJ;MASC;SG;V.PTCP	N;NOM;SG
west	west	west	west	N;MASC;SG	PROPN;NOM;SG
west	läntinen	west	läntinen	N;MASC;SG	ADJ;NOM;SG
agustín	agustín	agustín	agustaa	PROPN	
agustín	augustine	agustín	augustinen	PROPN	N;NOM;SG
vega	vega	vegar	vega	N;FEM;SG	PROPN;NOM;SG
brown	ruskea	brown	ruskea	N;MASC;SG	ADJ;NOM;SG
brown	ruskeat	brown	ruskea	N;MASC;SG	ADJ;NOM;PL
brown	brown	brown	brown	N;MASC;SG	PROPN;NOM;SG
flota	kelluu	flota	kellua	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
clave	keskeinen	clave	keskeinen	N;FEM;SG	ADJ;NOM;SG
atlántico	atlantin	atlántico	atlantti	ADJ;MASC;SG	N;GEN;SG
atlántico	atlantic	atlántico	atlantic	ADJ;MASC;SG	
jones	jones	jon	jones	PROPN	PROPN;NOM;SG
jones	jonesin	jon	jonen	PROPN	PROPN;GEN;SG
construida	rakensi	construido	rakentaa	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
construida	rakennettu	construido	rakentaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
construida	rakennettu	construido	rakentaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
moscú	moskova	moscú	moskova	PROPN	N;NOM;SG
moscú	moskovassa	moscú	moskova	PROPN	ADJ;IN+ESS;SG
moscú	moskovan	moscú	moskoa	PROPN	ADJ;GEN;SG
moscú	moskovaan	moscú	moskoa	PROPN	ADJ;IN+ALL;SG
profesionales	ammatti	profesional	ammatti	N;PL	N;NOM;SG
profesionales	ammattimainen	profesional	ammattimainen	N;PL	ADJ;NOM;SG
profesionales	ammatillinen	profesional	ammatillinen	N;PL	ADJ;NOM;SG
profesionales	ammattilainen	profesional	ammattilainen	N;PL	N;NOM;SG
quién	who	quién	who	PRO;SG	N;NOM;SG
quién	joka	quién	joka	PRO;SG	PRO;NOM;SG
aumento	lisätä	aumento	lisätä	N;MASC;SG	V;SG;NFIN;ACT
aumento	kasvaa	aumento	kasvaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
aumento	lisääntyy	aumento	lisääntyä	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
aumento	kasvava	aumento	kasvaa	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
aumento	nostaa	aumento	nostaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
aumento	nosta	aumento	nostaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
aumento	kasvattaa	aumento	kasvattaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
aumento	lisääntynyt	aumento	lisääntyä	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
aumento	kasvoi	aumento	kasvaa	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
encontrado	löydetty	encontrado	löytää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
encontrado	löytynyt	encontrado	löytyä	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
encontrado	löydettiin	encontrado	löytää	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
encontrado	löysi	encontrado	löytää	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
encontrado	löyty	encontrado	löytyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
encontrado	löytyi	encontrado	löytyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
mejorar	parantaminen	mejorar	parantaminen	V;NFIN	N;NOM;SG
comunes	yleistä	común	yleinen	ADJ;PL	ADJ;PRT;SG
comunes	yhteisen	común	yhteinen	ADJ;PL	ADJ;GEN;SG
comunes	yleinen	común	yleinen	ADJ;PL	ADJ;NOM;SG
comunes	commons	común	commons	ADJ;PL	N;NOM;SG
youtube	youtubessa	youtebir	youtube	N;MASC;SG	PROPN;IN+ESS;SG
youtube	youtube	youtebir	youtube	N;MASC;SG	PROPN;NOM;SG
públicos	julkinen	público	julkinen	ADJ;MASC;PL	ADJ;NOM;SG
públicos	julkisen	público	julkinen	ADJ;MASC;PL	ADJ;GEN;SG
rojas	rojas	rojo	rojas	ADJ;FEM;PL	N;NOM;SG
rojas	punainen	rojo	punainen	ADJ;FEM;PL	ADJ;NOM;SG
rojas	punaista	rojo	punainen	ADJ;FEM;PL	ADJ;PRT;SG
rojas	red	rojo	red	ADJ;FEM;PL	
formada	muodostettu	formado	muodostaa	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
formada	muodostunut	formado	muodostua	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
formada	muodostettiin	formado	muodostaa	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
formada	muodostivat	formado	muodostaa	ADJ;FEM;SG;V.PTCP	V;IND;PL;3;PST;FIN;ACT
territorial	alueelliset	territorial	alueellinen	ADJ;SG	ADJ;NOM;PL
var	var	var	var	N	
responsable	vastuullinen	responsable	vastuullinen	N;SG	ADJ;NOM;SG
responsable	vastuuntuntoinen	responsable	vastuuntuntoinen	N;SG	ADJ;NOM;SG
guadalajara	guadalajara	guadalajar	guadalajara	V;SBJV;SG;3;IPFV;FIN	N;NOM;SG
dedicado	omistautunut	dedicado	omistautua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
dedicado	omistettu	dedicado	omistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
dedicado	omistautunut	dedicado	omistautua	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
dedicado	omistettu	dedicado	omistaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
org	org	org	org		N;NOM;SG
incluido	sisällytetty	incluido	sisällyttää	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
incluido	sisältyy	incluido	sisältyä	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
señal	allekirjoittaa	señal	alle#kirjoittaa	N;FEM;SG	V;SG;NFIN;ACT
señal	allekirjoita	señal	allekirja	N;FEM;SG	N;PRT;PL
amplia	runsaasti	amplio	runsaasti	ADJ;FEM;SG	ADV
williams	williamsin	williams	williami	PROPN	N;GEN;SG
williams	williams	williams	williams	PROPN	PROPN;NOM;SG
murcia	murcia	murcia	murci	N;FEM;SG	
und	und	und	und	PROPN	PROPN;NOM;SG
franceses	ranska	francés	ranska	N;MASC;PL	PROPN;NOM;SG
franceses	ranskan	francés	ranska	N;MASC;PL	N;GEN;SG
franceses	ranskalainen	francés	ranskalainen	N;MASC;PL	ADJ;NOM;SG
hungría	unkari	hungría	unkari	N;FEM;SG	PROPN;NOM;SG
hungría	unkarilaiset	hungría	unkarilainen	N;FEM;SG	N;NOM;PL
hungría	unkari	hungría	unkari	N;FEM;SG	PROPN;NOM;SG
civiles	siviili	civil	siviillä	ADJ;PL	N;NOM;SG
civiles	siviilit	civil	siviili	ADJ;PL	N;NOM;PL
civiles	siviilejä	civil	siviili	ADJ;PL	N;PRT;PL
liberal	liberaalit	liberal	liberaali	ADJ;SG	N;NOM;PL
tropical	trooppisten	tropical	trooppinen	ADJ;SG	ADJ;GEN;PL
masculino	mies	masculino	mies	ADJ;MASC;SG	N;NOM;SG
masculino	uros	masculino	uros	ADJ;MASC;SG	N;NOM;SG
xiv	xiv	xiv	xiv	N;SG	ADJ
doce	twelve	doce	twelve	NUM;PL	
doce	kaksitoista	doce	kaksi#toista	NUM;PL	NUM;NOM;SG
americano	amerikan	americano	amerikka	ADJ;MASC;SG	N;GEN;SG
americano	amerikkalaiset	americano	amerikkalainen	ADJ;MASC;SG	N;NOM;PL
americano	american	americano	america	ADJ;MASC;SG	
burgos	burgos	burgo	burgos	N;MASC;PL	PROPN;NOM;SG
siguiendo	seuraan	seguir	seurata	V;V.MSDR	N;IN+ALL;SG
siguiendo	seuraavat	seguir	seuraava	V;V.MSDR	ADJ;NOM;PL
ayudar	auttaminen	ayudar	auttaminen	V;NFIN	N;NOM;SG
ayudar	apua	ayudar	apu	V;NFIN	N;PRT;SG
ayudar	ohje	ayudar	ohje	V;NFIN	N;NOM;SG
portada	kattaa	portada	kattaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
portada	suojaa	portada	suoja	N;FEM;SG	V;IMP;SG;2;FIN;ACT
identidad	henkilöllisyydet	identidad	henkilöllisyys	N;FEM;SG	N;NOM;PL
pasajeros	matkustaja	pasajero	matkustaja	N;MASC;PL	N;NOM;SG
pasajeros	matkustajan	pasajero	matkustaja	N;MASC;PL	N;GEN;SG
suficiente	riittävät	suficiente	riittävä	ADJ;SG	ADJ;NOM;PL
suficiente	riittävästi	suficiente	riittävästi	ADJ;SG	ADV
mezcla	sekoita	mezcla	sekoittaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
mezcla	sekoitetaan	mezcla	sekoittaa	N;FEM;SG	V;IND;PRS;FIN;PASS
buscar	haun	buscar	haun	V;NFIN	N;GEN;SG
buscar	haku	buscar	haku	V;NFIN	N;NOM;SG
buscar	etsintä	buscar	etsintä	V;NFIN	N;NOM;SG
culto	palvovat	culto	palvoa	N;MASC;SG	V;PL;FIN;ACT
duda	epäilykset	duda	epäilys	N;FEM;SG	N;NOM;PL
duda	epäile	duda	epäillä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
duda	epäilyksiä	duda	epäilys	N;FEM;SG	N;PRT;PL
duda	epäilyjä	duda	epäily	N;FEM;SG	N;PRT;PL
duda	epäilykset	duda	epäilys	N;FEM;SG	N;NOM;PL
duda	epäilyt	duda	epäily	N;FEM;SG	N;NOM;PL
big	iso	big	iso	N	ADJ;NOM;SG
big	isot	big	iso	N	ADJ;NOM;PL
big	suuri	big	suuri	N	ADJ;NOM;SG
url	osoitteet	url	osoite	N;FEM;SG	N;NOM;PL
recorrido	tour	recorrido	tour	N;MASC;SG	PROPN;NOM;SG
comunista	kommunisteja	comunista	kommunisti	ADJ;SG	N;PRT;PL
comunista	kommunistien	comunista	kommunisti	ADJ;SG	N;GEN;PL
comunista	kommunistit	comunista	kommunisti	ADJ;SG	N;NOM;PL
comunista	kommunisti	comunista	kommunisti	ADJ;SG	N;NOM;SG
comunista	kommunistit	comunista	kommunisti	ADJ;SG	N;NOM;PL
leyenda	legendoja	leyenda	legendo	N;FEM;SG	N;PRT;PL
mañana	huominen	mañana	huominen	ADV	N;NOM;SG
mañana	aamu	mañana	aamu	ADV	N;NOM;SG
mañana	aamuna	mañana	aamu	ADV	N;FRML;SG
mañana	aamun	mañana	aamu	ADV	N;GEN;SG
mañana	huomenta	mañana	huomen	ADV	N;PRT;SG
mañana	morning	mañana	morning	ADV	
tomás	tomás	tomás	tomás	PROPN	PROPN;NOM;SG
tomás	thomas	tomás	thomas	PROPN	N;NOM;SG
tomás	tuomas	tomás	tuomas	PROPN	N;NOM;SG
tomás	tomi	tomás	tomi	PROPN	PROPN;NOM;SG
tomás	tomille	tomás	tomi	PROPN	N;AT+ALL;SG
tomás	tom	tomás	tom	PROPN	PROPN;NOM;SG
romanos	roman	romano	roma	N;MASC;PL	PROPN;NOM;SG
romanos	roomalainen	romano	roomalainen	N;MASC;PL	ADJ;NOM;SG
romanos	rooman	romano	rooma	N;MASC;PL	N;GEN;SG
etiqueta	merkitse	etiqueta	merkitä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
etiqueta	merkitä	etiqueta	merkitä	N;FEM;SG	V;SG;NFIN;ACT
ohio	ohio	ohio	ohio	N;MASC;SG	
cable	kaapelit	cable	kaapeli	N;MASC;SG	N;NOM;PL
propias	oman	propio	oma	ADJ;FEM;PL	ADJ;GEN;SG
propias	oma	propio	oma	ADJ;FEM;PL	ADJ;NOM;SG
hugo	hugh	hugo	hugh	N;MASC;SG	PROPN;NOM;SG
décadas	vuosikymmen	década	vuosi#kymmen	N;FEM;PL	N;NOM;SG
poderes	powers	poder	powers	N;MASC;PL	PROPN;NOM;SG
anime	anime	animar	anime	N;MASC;SG	
antiguas	antiikin	antiguo	antiikki	ADJ;FEM;PL	N;GEN;SG
antiguas	muinainen	antiguo	muinainen	ADJ;FEM;PL	ADJ;NOM;SG
antiguas	antiikin	antiguo	antiikki	ADJ;FEM;PL	N;GEN;SG
antiguas	ikivanha	antiguo	iki#vanha	ADJ;FEM;PL	ADJ;NOM;SG
química	kemiallinen	química	kemiallinen	N;FEM;SG	ADJ;NOM;SG
química	kemialliset	química	kemiallinen	N;FEM;SG	ADJ;NOM;PL
potencia	voimia	potencia	voima	N;FEM;SG	N;PRT;PL
pro	pro	pro	pro		N;NOM;SG
pro	ammattilainen	pro	ammattilainen		N;NOM;SG
enseñanza	opettaa	enseñanza	opettaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
asteroides	asteroidi	asteroid	asteroidi	N;MASC;PL	N;NOM;SG
correspondiente	vastaavat	correspondiente	vastata	ADJ;SG	V;PL;3;FIN;ACT
correspondiente	vastaava	correspondiente	vastata	ADJ;SG	V;NOM;SG;V.PTCP;ACT
reconocido	tunnustettu	reconocido	tunnustaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconocido	tunnustetaan	reconocido	tunnustaa	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
reconocido	myönsi	reconocido	myöntää	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
reconocido	tunnustettiin	reconocido	tunnustaa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
reconocido	tunnustettu	reconocido	tunnustaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconocido	tunnustettu	reconocido	tunnustaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
reconocido	tunnistin	reconocido	tunnistaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;1;PST;FIN;ACT
reconocido	tunnisti	reconocido	tunnistaa	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN;ACT
corta	leikkaa	corto	leikata	ADJ;FEM;SG	V;IMP;SG;2;FIN;ACT
corta	leikata	corto	leikata	ADJ;FEM;SG	V;SG;NFIN;ACT
corta	lyhyet	corto	lyhyt	ADJ;FEM;SG	ADJ;NOM;PL
estándar	standardin	estándar	standardi	ADJ;SG	N;GEN;SG
estándar	normi	estándar	normi	ADJ;SG	N;NOM;SG
estándar	standard	estándar	standard	ADJ;SG	N;NOM;SG
estándar	standardi	estándar	standardi	ADJ;SG	N;NOM;SG
estándar	vakio	estándar	vakio	ADJ;SG	N;NOM;SG
frank	frank	frank	frank	N;SG	PROPN;NOM;SG
programación	aikataulut	programación	aika#taulu	N;FEM;SG	N;NOM;PL
programación	aikataulujen	programación	aika#taulu	N;FEM;SG	N;GEN;PL
programación	aikataulut	programación	aika#taulu	N;FEM;SG	N;NOM;PL
animal	eläimet	animal	eläin	N;MASC;SG	N;NOM;PL
animal	eläinten	animal	eläin	N;MASC;SG	N;GEN;PL
recibido	vastaanotettu	recibido	vastaanottaa	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
recibido	saadut	recibido	saada	ADJ;MASC;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
recibido	saanut	recibido	saada	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
recibido	saatu	recibido	saada	ADJ;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
grand	grand	grand	grand	N;MASC;SG	
escultura	veistoksia	escultura	veistos	N;FEM;SG	N;PRT;PL
saga	saga	sagar	saga	N;FEM;SG	
destacar	korostus	destacar	korostus	V;NFIN	N;NOM;SG
fuertes	vahva	fuerte	vahva	ADJ;PL	ADJ;NOM;SG
fuertes	vahvaa	fuerte	vahva	ADJ;PL	ADJ;PRT;SG
fuertes	voimakas	fuerte	voimakas	ADJ;PL	ADJ;NOM;SG
fuertes	linnakkeita	fuerte	linnake	ADJ;PL	N;PRT;PL
chino	kiinalainen	chino	kiina#lainen	N;MASC;SG	ADJ;NOM;SG
chino	kiinalaiset	chino	kiina#lainen	N;MASC;SG	N;NOM;PL
viii	viii	viii	viiri		ADJ
récord	kirjataan	récord	kirjata	N;MASC;SG	V;IND;PRS;FIN;PASS
fauna	villieläinten	fauna	villi#eläin	N;FEM;SG	N;GEN;PL
japonesa	japanilaista	japonés	japanilainen	ADJ;FEM;SG	N;PRT;SG
japonesa	japani	japonés	japani	ADJ;FEM;SG	N;NOM;SG
japonesa	japanin	japonés	japani	ADJ;FEM;SG	N;GEN;SG
japonesa	japanilaiset	japonés	japanilainen	ADJ;FEM;SG	N;NOM;PL
crea	luo	creer	luo	V;SBJV;SG;3;FIN	ADV
universidades	korkeakoulu	universidad	korkea#koulu	N;FEM;PL	N;NOM;SG
universidades	yliopisto	universidad	yli#opisto	N;FEM;PL	N;NOM;SG
ciudadanos	kansalaista	ciudadano	kansalainen	N;MASC;PL	N;PRT;SG
ciudadanos	kansalainen	ciudadano	kansalainen	N;MASC;PL	N;NOM;SG
ciudadanos	kansalaisena	ciudadano	kansalainen	N;MASC;PL	ADJ;FRML;SG
descrita	kuvailtu	descrito	kuvailla	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
descrita	kuvaillut	descrito	kuvailla	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;ACT
descrita	kuvattu	descrito	kuvata	ADJ;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
primaria	ensisijainen	primario	ensisijainen	N;FEM;SG	ADJ;NOM;SG
rápido	nopeasti	rápido	nopeasti	ADJ;MASC;SG	ADV
rápido	nopeasti	rápido	nopeasti	ADJ;MASC;SG	ADV
rápido	nopeasti	rápido	nopeasti	ADJ;MASC;SG	ADV
moderno	modernit	moderno	moderni	ADJ;MASC;SG	ADJ;NOM;PL
eléctrica	sähkö	eléctrico	sähkö	ADJ;FEM;SG	N;NOM;SG
eléctrica	sähköiset	eléctrico	sähköinen	ADJ;FEM;SG	ADJ;NOM;PL
eléctrica	sähköllä	eléctrico	sähkö	ADJ;FEM;SG	N;AT+ESS
;SG
eléctrica	sähkö	eléctrico	sähkö	ADJ;FEM;SG	N;NOM;SG
eléctrica	sähköiset	eléctrico	sähköinen	ADJ;FEM;SG	ADJ;NOM;PL
zelanda	zeeland	zelanda	zeeland	N;FEM;SG	PROPN;NOM;SG
moreno	ruskea	moreno	ruskea	N;MASC;SG	ADJ;NOM;SG
moreno	ruskeat	moreno	ruskea	N;MASC;SG	ADJ;NOM;PL
moreno	brown	moreno	brown	N;MASC;SG	PROPN;NOM;SG
moreno	moreno	moreno	moreno	N;MASC;SG	
destacados	korostettu	destacado	korostaa	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacados	korosti	destacado	korostaa	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
destacados	korostetaan	destacado	korostaa	ADJ;MASC;PL;V.PTCP	V;IND;PRS;FIN;PASS
destacados	esitelty	destacado	esitellä	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
destacados	esillä	destacado	esillä	ADJ;MASC;PL;V.PTCP	ADV
destacados	suositeltu	destacado	suositella	ADJ;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
utilizando	käyttö	utilizar	käyttö	V;V.MSDR	N;NOM;SG
pocas	muutaman	poco	muutama	PRO;FEM;PL	PRO;GEN;SG
pocas	harva	poco	harva	PRO;FEM;PL	PRO;NOM;SG
pocas	muutama	poco	muutama	PRO;FEM;PL	PRO;NOM;SG
paulo	paulo	paulo	paulo	N;MASC;SG	
fachada	edessä	fachada	edessä	N;FEM;SG	ADV
fachada	edestä	fachada	edestä	N;FEM;SG	ADV
ventas	myynnin	venta	myynti	N;FEM;PL	N;GEN;SG
ventas	myynti	venta	myynti	N;FEM;PL	N;NOM;SG
ventas	myyntiä	venta	myynti	N;FEM;PL	N;PRT;SG
scott	scott	scott	scott	PROPN	PROPN;NOM;SG
scott	scottin	scott	scott	PROPN	N;GEN;SG
propiedades	omaisuutta	propiedad	omaisuus	N;FEM;PL	N;PRT;SG
propiedades	kiinteistö	propiedad	kiinteistö	N;FEM;PL	N;NOM;SG
propiedades	ominaisuus	propiedad	ominaisuus	N;FEM;PL	N;NOM;SG
propiedades	omaisuus	propiedad	omaisuus	N;FEM;PL	N;NOM;SG
propiedades	tontti	propiedad	tontti	N;FEM;PL	N;NOM;SG
enfermedades	sairaudesta	enfermedad	sairaus	N;FEM;PL	N;IN+ABL;SG
enfermedades	sairaus	enfermedad	sairaus	N;FEM;PL	N;NOM;SG
prácticamente	käytännössä	prácticamente	käytäntö	ADV	N;IN+ESS;SG
exteriores	ulkoinen	exterior	ulkoinen	ADJ;PL	ADJ;NOM;SG
constante	vakaasti	constante	vakaasti	ADJ;SG	ADV
constante	jatkuvasti	constante	jatkuvasti	ADJ;SG	ADV
constante	vakio	constante	vakio	ADJ;SG	N;NOM;SG
asesinato	murhat	asesinato	murha	N;MASC;SG	N;NOM;PL
cádiz	cadiz	cádiz	cadiz	N;MASC;SG	
natal	natal	natal	natal	ADJ;SG	N;NOM;SG
celebra	juhli	celebrar	juhlia	V;IND;SG;3;PRS;FIN	V;IND;SG;2;PST;FIN;ACT
juntos	kimpassa	junto	kimpassa	ADJ;MASC;PL	ADV
juntos	yhdessä	junto	yhdessä	ADJ;MASC;PL	ADV
individuales	yksilö	individual	yksilö	ADJ;PL	N;NOM;SG
individuales	yksilöllinen	individual	yksilöllinen	ADJ;PL	ADJ;NOM;SG
individuales	yksittäinen	individual	yksittäinen	ADJ;PL	ADJ;NOM;SG
individuales	yksilöitä	individual	yksilö	ADJ;PL	N;PRT;PL
individuales	yksilöt	individual	yksilö	ADJ;PL	N;NOM;PL
individuales	yksilöiden	individual	yksilö	ADJ;PL	N;GEN;PL
machos	mies	macho	mies	N;MASC;PL	N;NOM;SG
machos	uros	macho	uros	N;MASC;PL	N;NOM;SG
hacienda	hacienda	hacienda	hacienda	N;FEM;SG	
chan	chan	chan	chan	N;MASC;SG	PROPN;NOM;SG
chilena	chilen	chileno	chile	ADJ;FEM;SG	N;GEN;SG
sufrió	kärsineet	sufrir	kärsiä	V;IND;SG;3;PST;FIN	V;NOM;PL;V.PTCP;ACT
roca	rokkaa	roca	rokka	N;FEM;SG	V;IMP;SG;2;FIN;ACT
roca	rock	roca	rock	N;FEM;SG	
roca	roca	roca	roca	N;FEM;SG	PROPN;NOM;SG
cargos	lataus	cargo	lataus	N;MASC;PL	N;NOM;SG
cargos	syyte	cargo	syyte	N;MASC;PL	N;NOM;SG
