pietro	pietro	pietro	pietro	PROPN;NOM;SG	N;MASC;SG
alueellinen	territoriales	alueellinen	territorial	ADJ;NOM;SG	ADJ;PL
alueellinen	regionales	alueellinen	regional	ADJ;NOM;SG	ADJ;PL
havaitaan	detección	havaita	detección	V;IND;PRS;FIN;PASS	N;FEM;SG
valloittaa	conquistas	valloittaa	conquista	V;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
valloittaa	conquista	valloittaa	conquista	V;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
valloittaa	conquista	valloittaa	conquista	V;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
patrik	patricio	patrikku	patricio	N;NOM;SG	PROPN
kadonneet	desaparecido	kadota	desaparecido	V;NOM;PL;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
kadonneet	desaparecidos	kadota	desaparecido	V;NOM;PL;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
kadonneet	desapareció	kadota	desaparecer	V;NOM;PL;V.PTCP;ACT	V;IND;SG;3;PST;FIN
kadonneet	desaparecida	kadota	desaparecido	V;NOM;PL;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
istuu	sentado	istua	sentado	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;SG;V.PTCP
istuu	sentadas	istua	sentada	V;IND;SG;3;PRS;FIN;ACT	ADJ;FEM;PL;V.PTCP
istuu	sentada	istua	sentado	V;IND;SG;3;PRS;FIN;ACT	ADJ;FEM;SG;V.PTCP
istuu	sentados	istua	sentado	V;IND;SG;3;PRS;FIN;ACT	ADJ;MASC;PL;V.PTCP
benin	ben	benin	ben	V;IND;SG;1;PRS;FIN;ACT	PROPN
benin	benín	benin	benir	V;IND;SG;1;PRS;FIN;ACT	N;MASC;SG
benin	benin	benin	benin	V;IND;SG;1;PRS;FIN;ACT	N;MASC;SG
vaaleanpunainen	pink	vaalea#punainen	pink	ADJ;NOM;SG	N;SG
vaaleanpunainen	rosado	vaalea#punainen	rosar	ADJ;NOM;SG	N;MASC;SG
vaaleanpunainen	rosa	vaalea#punainen	rosa	ADJ;NOM;SG	N;FEM;SG
tuntea	feel	tuntea	feel	V;SG;NFIN;ACT	N
tulot	ingreso	tulo	ingreso	N;NOM;PL	N;MASC;SG
tulot	renta	tulo	renta	N;NOM;PL	N;FEM;SG
gibraltarin	gibraltar	gibraltari	gibraltar	N;GEN;SG	V;NFIN
cohen	cohen	cohe	cohen	PROPN;NOM;SG	PROPN
zhang	zhang	zhang	zhang	PROPN;NOM;SG	PROPN
akateeminen	académicos	akateeminen	académico	ADJ;NOM;SG	N;MASC;PL
akateeminen	académicas	akateeminen	académico	ADJ;NOM;SG	ADJ;FEM;PL
kehittyvät	desarrollándose	kehittyä	desarrollándose	V;IND;PL;3;PRS;FIN;ACT	ADJ;MASC;SG
solmun	nudos	solmu	nudo	N;GEN;SG	N;MASC;PL
teollinen	industriales	teollinen	industrial	ADJ;NOM;SG	ADJ;PL
ensisijainen	prelación	ensisijainen	prelación	ADJ;NOM;SG	N;FEM;SG
ensisijainen	prioridad	ensisijainen	prioridad	ADJ;NOM;SG	N;FEM;SG
ensisijainen	primarias	ensisijainen	primaria	ADJ;NOM;SG	N;FEM;PL
ensisijainen	primarios	ensisijainen	primario	ADJ;NOM;SG	ADJ;MASC;PL
ensisijainen	primaria	ensisijainen	primario	ADJ;NOM;SG	N;FEM;SG
laajentunut	dilatación	laajentua	dilatación	V;NOM;SG;V.PTCP;ACT	N;FEM;SG
laajentunut	dilatada	laajentua	dilatado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
laajentunut	dilatadas	laajentua	dilatado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;PL;V.PTCP
laajentunut	dilatado	laajentua	dilatado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
laajentunut	ampliada	laajentua	ampliado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
laajentunut	ampliados	laajentua	ampliado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
laajentunut	ampliado	laajentua	ampliar	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
laajentunut	ampliada	laajentua	ampliado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
laajentunut	expandido	laajentua	expandido	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
laajentunut	ampliado	laajentua	ampliar	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
polttoainetta	combustibles	poltto#aine	combustible	N;PRT;SG	N;MASC;PL
deportivo	deportivo	deportivo	deportivo		ADJ;MASC;SG
päivällä	diurna	päivä	diurno	N;AT+ESS
;SG	ADJ;FEM;SG
päivällä	diurnas	päivä	diurna	N;AT+ESS
;SG	N;FEM;PL
päivällä	diurno	päivä	diurno	N;AT+ESS
;SG	ADJ;MASC;SG
lääkkeitä	medicación	lääke	medicación	N;PRT;PL	N;FEM;SG
lääkkeitä	medicamento	lääke	medicamento	N;PRT;PL	N;MASC;SG
tomas	tomas	tomas	toma	N;NOM;SG	N;FEM;PL
done	hecho	done	hecho		ADJ;MASC;SG;V.PTCP
mittaa	mide	mitata	medir	V;IMP;SG;2;FIN;ACT	V;IND;SG;3;PRS;FIN
mittaa	medida	mitata	medida	V;IMP;SG;2;FIN;ACT	N;FEM;SG
vahvaa	strong	vahva	strong	ADJ;PRT;SG	N
vahvaa	fuertes	vahva	fuerte	ADJ;PRT;SG	ADJ;PL
heli	heli	heli	heli	PROPN;NOM;SG	N;SG
simmons	simmons	simmons	simmons		N;MASC
rahoitus	finanzas	rahoitus	finanzas	N;NOM;SG	N;FEM;PL
tiibetin	tibetanos	tiibetti	tibetano	N;GEN;SG	N;MASC;PL
tiibetin	tibetana	tiibetti	tibetana	N;GEN;SG	ADJ;FEM;SG
neutraali	neutrales	neutraali	neutral	ADJ;NOM;SG	ADJ;PL
kohtuullisen	razonablemente	kohtuullinen	razonablemente	ADJ;GEN;SG	ADV
kohtuullisen	moderadamente	kohtuullinen	moderadamente	ADJ;GEN;SG	ADV
kohtuullisen	razonables	kohtuullinen	razonable	ADJ;GEN;SG	ADJ;PL
sidottu	obligado	sidottu	obligado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
sidottu	atado	sidottu	atado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
sidottu	atados	sidottu	atado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
sidottu	atado	sidottu	atado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
sidottu	empatados	sidottu	empatado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
sidottu	atadas	sidottu	atado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;PL;V.PTCP
sidottu	até	sidottu	até	V;NOM;SG;V.PTCP;ACT	
kykenevät	capaces	kyetä	capaz	V;IND;PL;3;PRS;FIN;ACT	ADJ;PL
kykenevät	capaz	kyetä	capaz	V;IND;PL;3;PRS;FIN;ACT	ADJ;SG
giorgio	giorgio	giorgio	giorgio	PROPN;NOM;SG	PROPN
vastauksen	contestar	vastaus	contestar	N;GEN;SG	V;NFIN
vastauksen	responder	vastaus	responder	N;GEN;SG	V;NFIN
desmond	desmond	desmond	desmond	N;NOM;SG	PROPN
hai	hai	hai	hacer	N;NOM;SG	
hai	tiburones	hai	tiburón	N;NOM;SG	N;MASC;PL
este	obstáculos	este	obstáculo	N;NOM;SG	N;MASC;PL
kori	carrocería	kori	carrocería	N;NOM;SG	V;COND;SG;3;FIN
nuoriso	jovenes	nuoriso	joven	N;NOM;SG	N;PL
nuoriso	jóvenes	nuoriso	joven	N;NOM;SG	N;PL
glen	glen	glen	glen	PROPN;NOM;SG	PROPN
glen	cañada	glen	cañada	PROPN;NOM;SG	N;FEM;SG
keramiikka	cerámicas	keramiikka	cerámico	N;NOM;SG	N;FEM;PL
keramiikka	cerámicas	keramiikka	cerámico	N;NOM;SG	N;FEM;PL
filosofinen	filosóficas	filosofinen	filosófico	ADJ;NOM;SG	ADJ;FEM;PL
mickey	mickey	mickey	mickey	PROPN;NOM;SG	N;MASC;SG
ehdotuksia	sugerencia	ehdotus	sugerencia	N;PRT;PL	N;FEM;SG
henderson	henderson	henderson	henderson	PROPN;NOM;SG	N;MASC;SG
kaveri	guy	kaveri	guy	N;NOM;SG	PROPN
hollanti	holland	hollanti	holland	N;NOM;SG	N;MASC;PL
hollanti	holandesa	hollanti	holandés	N;NOM;SG	ADJ;FEM;SG
hollanti	holandeses	hollanti	holandés	N;NOM;SG	N;MASC;PL
henkisen	intelectuales	henkinen	intelectual	ADJ;GEN;SG	N;PL
maggie	maggie	maggie	maggie	PROPN;NOM;SG	N;FEM;SG
lainaa	préstamos	laina	préstamo	N;PRT;SG	N;MASC;PL
lainaa	prestamos	laina	prestar	N;PRT;SG	V;IND;PL;1;PRS;FIN
vps	vps	vps	vps	PROPN;NOM;SG	N;MASC
asiantuntijat	expertas	asian#tuntija	experto	N;NOM;PL	ADJ;FEM;PL
chen	chen	chen	chen	PROPN;NOM;SG	PROPN
täydentää	complementos	täydentää	complemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
täydentää	suplementos	täydentää	suplemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
täydentää	complemento	täydentää	complemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
täydentää	suplementos	täydentää	suplemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
täydentää	complemento	täydentää	complemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
täydentää	suplemento	täydentää	suplemento	V;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
vahvat	strong	vahva	strong	ADJ;NOM;PL	N
vahvat	fuerte	vahva	fuerte	ADJ;NOM;PL	ADJ;SG
alberta	alberta	alberta	albertar		N;FEM;SG
hyväksy	apruebe	hyväksyä	aprobar	V;IMP;SG;2;FIN;ACT	V;SBJV;SG;3;FIN
hyväksy	aprueba	hyväksyä	aprobar	V;IMP;SG;2;FIN;ACT	V;IND;SG;3;PRS;FIN
hyväksy	aceptan	hyväksyä	aceptar	V;IMP;SG;2;FIN;ACT	V;IND;PL;3;PRS;FIN
hyväksy	aceptamos	hyväksyä	aceptar	V;IMP;SG;2;FIN;ACT	V;IND;PL;1;PRS;FIN
hyväksy	acepto	hyväksyä	acepto	V;IMP;SG;2;FIN;ACT	V;IND;SG;1;PRS;FIN
hyväksy	acepta	hyväksyä	aceptar	V;IMP;SG;2;FIN;ACT	V;IND;SG;3;PRS;FIN
asentaa	instalación	asentaa	instalación	V;SG;NFIN;ACT	N;FEM;SG
hopeinen	plata	hopeinen	plata	ADJ;NOM;SG	N;FEM;SG
liikunta	ejercicios	liikunta	ejercicio	N;NOM;SG	N;MASC;PL
erottua	dimisión	erota	dimisión	V;SG;NFIN;ACT	N;FEM;SG
erottua	resignación	erota	resignación	V;SG;NFIN;ACT	N;FEM;SG
erottua	renuncia	erota	renuncia	V;SG;NFIN;ACT	N;FEM;SG
ympäröivän	circundantes	ympäröidä	circundante	V;GEN;SG;V.PTCP;ACT	ADJ;PL
järvessä	lagos	järvi	lago	N;IN+ESS;SG	N;MASC;PL
jalo	noble	jalo	noble	N;NOM;SG	ADJ;SG
jalo	nobles	jalo	noble	N;NOM;SG	N;PL
salomon	salomon	salomo	salomon	N;GEN;SG	PROPN
salomon	salomón	salomo	salomón	N;GEN;SG	PROPN
mir	mir	mir	mir	PROPN;NOM;SG	
johtavia	conductora	johtava	conductor	ADJ;PRT;PL	ADJ;FEM;SG
mitattu	medidos	mitata	medido	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
mitattu	medida	mitata	medida	V;NOM;SG;V.PTCP;PASS	N;FEM;SG
mitattu	medido	mitata	medido	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
metropolitan	metropolitano	metro#politta	metropolitano	N;NOM;SG	ADJ;MASC;SG
cox	cox	cox	cox	PROPN;NOM;SG	PROPN
aivot	cerebro	aivot	cerebro	N;NOM;PL	N;MASC;SG
aivot	cerebro	aivot	cerebro	N;NOM;PL	N;MASC;SG
prost	prost	prost	prost	PROPN;NOM;SG	PROPN
block	bloquear	block	bloquear	N;NOM;SG	V;NFIN
yhdistyneet	united	yhdistynyt	united	V;NOM;PL;V.PTCP;ACT	N;SG
yhdistyneet	unidos	yhdistynyt	unido	V;NOM;PL;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
yhdistyneet	unido	yhdistynyt	unido	V;NOM;PL;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
yhdistyneet	unió	yhdistynyt	unir	V;NOM;PL;V.PTCP;ACT	V;IND;SG;3;PST;FIN
yhdistyneet	unida	yhdistynyt	unido	V;NOM;PL;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
göteborgissa	gotemburgo	göteborg	gotemburgo	PROPN;IN+ESS;SG	N;MASC;SG
göteborgissa	gotemburgo	göteborg	gotemburgo	PROPN;IN+ESS;SG	N;MASC;SG
lin	lin	lin	lin	N;NOM;SG	PROPN
nacional	nacional	nacional	nacional	N;FRML;SG	ADJ;SG
vince	vince	vince	vince	PROPN;NOM;SG	PROPN
markkinointi	ascensos	markkinointi	ascenso	N;NOM;SG	N;MASC;PL
markkinointi	promociones	markkinointi	promoción	N;NOM;SG	N;FEM;PL
freud	freud	freud	freud	PROPN;NOM;SG	N;MASC;SG
kaasua	gases	kaasu	gas	N;PRT;SG	N;MASC;PL
valeri	valery	valeri	valery	N;NOM;SG	PROPN
sarjakuvia	historieta	sarja#kuva	historieta	N;PRT;PL	N;FEM;SG
sarjakuvia	cómic	sarja#kuva	cómic	N;PRT;PL	N;MASC;SG
hank	hank	hank	hank	PROPN;NOM;SG	N;MASC;SG
osoittautunut	demostrada	osoittautua	demostrado	V;NOM;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
osoittautunut	probado	osoittautua	probado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
osoittautunut	demostrado	osoittautua	demostrado	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
noel	noel	noel	noel	PROPN;NOM;SG	N;MASC;SG
useimmilla	most	usea	most	ADJ;AT+ESS
;RL;PL	N
todisti	demostrada	todistaa	demostrado	V;IND;SG;3;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
todisti	probado	todistaa	probado	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
todisti	demostrado	todistaa	demostrado	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
solo	solo	solo	solo	N;NOM;SG	ADV
keksittiin	inventada	keksiä	inventado	V;IND;PST;FIN;PASS	ADJ;FEM;SG;V.PTCP
keksittiin	inventado	keksiä	inventado	V;IND;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
keksittiin	inventamos	keksiä	inventar	V;IND;PST;FIN;PASS	V;IND;PL;1;PRS;FIN
keksittiin	invento	keksiä	invento	V;IND;PST;FIN;PASS	N;MASC;SG
kaupallista	anuncio	kaupallinen	anuncio	ADJ;PRT;SG	N;MASC;SG
kaupallista	comerciales	kaupallinen	comercial	ADJ;PRT;SG	ADJ;PL
työntekijän	trabajadora	työ#tekijä	trabajador	N;GEN;SG	ADJ;FEM;SG
waltari	waltari	waltari	waltari	N;NOM;SG	V;NFIN
vaarallista	peligrosas	vaarallinen	peligroso	ADJ;PRT;SG	ADJ;FEM;PL
vaarallista	peligrosos	vaarallinen	peligroso	ADJ;PRT;SG	ADJ;MASC;PL
vaarallista	peligrosos	vaarallinen	peligroso	ADJ;PRT;SG	ADJ;MASC;PL
linnea	linnea	linnea	linneo	N;NOM;SG	PROPN
logiikan	lógico	logiikka	lógico	N;GEN;SG	ADJ;MASC;SG
logiikan	lógica	logiikka	lógico	N;GEN;SG	ADJ;FEM;SG
eteneminen	avanzar	eteneminen	avanzar	N;NOM;SG	V;NFIN
eteneminen	adelantado	eteneminen	adelantar	N;NOM;SG	ADJ;MASC;SG;V.PTCP
viholliset	enemigo	vihollinen	enemigo	N;NOM;PL	N;MASC;SG
viholliset	enemigas	vihollinen	enemiga	N;NOM;PL	ADJ;FEM;PL
viholliset	enemiga	vihollinen	enemigo	N;NOM;PL	ADJ;FEM;SG
viholliset	enemigas	vihollinen	enemiga	N;NOM;PL	ADJ;FEM;PL
innokas	ansiosos	innokas	ansioso	ADJ;NOM;SG	ADJ;MASC;PL
innokas	entusiasmados	innokas	entusiasmado	ADJ;NOM;SG	ADJ;MASC;PL;V.PTCP
innokas	keen	innokas	keer	ADJ;NOM;SG	N
sähköinen	electricidad	sähköinen	electricidad	ADJ;NOM;SG	N;FEM;SG
sähköinen	eléctricas	sähköinen	eléctrico	ADJ;NOM;SG	ADJ;FEM;PL
sähköinen	electrico	sähköinen	electrico	ADJ;NOM;SG	N;MASC;SG
sähköinen	electrónicos	sähköinen	electrónico	ADJ;NOM;SG	ADJ;MASC;PL
sähköinen	electrónicas	sähköinen	electrónico	ADJ;NOM;SG	ADJ;FEM;PL
sähköinen	electronic	sähköinen	electronic	ADJ;NOM;SG	N;MASC;SG
sähköinen	electrico	sähköinen	electrico	ADJ;NOM;SG	N;MASC;SG
sähköinen	electrica	sähköinen	electrica	ADJ;NOM;SG	N;FEM;SG
sähköinen	electricidad	sähköinen	electricidad	ADJ;NOM;SG	N;FEM;SG
fabian	fabian	fabia	faber	N;GEN;SG	PROPN
fabian	fabián	fabia	fabián	N;GEN;SG	PROPN
tilaisuus	oportunidades	tilaisuus	oportunidad	N;NOM;SG	N;FEM;PL
simone	simone	simoa	simone		PROPN
vihan	odios	vihka	odio	N;GEN;SG	N;MASC;PL
vihan	odiar	vihka	odiar	N;GEN;SG	V;NFIN
maxwell	maxwell	maxwell	maxwell	PROPN;NOM;SG	PROPN
vähenee	decreciente	vähetä	decreciente	V;IND;SG;3;PRS;FIN;ACT	ADJ;SG
kati	kati	kati	kati	PROPN;NOM;SG	N;FEM;SG
kati	kate	kati	kate	PROPN;NOM;SG	N;FEM;SG
iskee	aciertos	iskeä	acierto	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
iskee	hits	iskeä	hit	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
iskee	éxitos	iskeä	éxito	V;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
iskee	huelgas	iskeä	huelga	V;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
selitti	explicado	selittää	explicar	V;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
selitti	explicaba	selittää	explicar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
käsittelyä	manejando	käsittely	manejar	N;PRT;SG	V;V.MSDR
käsittelyä	procesando	käsittely	procesar	N;PRT;SG	V;V.MSDR
käsittelyä	procesado	käsittely	procesado	N;PRT;SG	ADJ;MASC;SG;V.PTCP
juhlat	parte	juhla	parte	N;NOM;PL	N;FEM;SG
juhlat	partido	juhla	partido	N;NOM;PL	N;MASC;SG
juhlat	fiesta	juhla	fiesta	N;NOM;PL	N;FEM;SG
veroja	fiscalidad	vero	fiscalidad	N;PRT;PL	N;FEM;SG
veroja	impuesto	vero	impuesto	N;PRT;PL	ADJ;MASC;SG;V.PTCP
veroja	tributación	vero	tributación	N;PRT;PL	N;FEM;SG
veroja	impuesto	vero	impuesto	N;PRT;PL	ADJ;MASC;SG;V.PTCP
arkiston	archivar	arkisto	archivar	N;GEN;SG	V;NFIN
arkiston	archivos	arkisto	archivo	N;GEN;SG	N;MASC;PL
arkiston	archivado	arkisto	archivar	N;GEN;SG	ADJ;MASC;SG;V.PTCP
kopioi	copiado	kopioida	copiado	V;IMP;SG;2;FIN;ACT	ADJ;MASC;SG;V.PTCP
kopioi	copia	kopioida	copia	V;IMP;SG;2;FIN;ACT	N;FEM;SG
kopioi	copiado	kopioida	copiado	V;IMP;SG;2;FIN;ACT	ADJ;MASC;SG;V.PTCP
kopioi	copie	kopioida	copie	V;IMP;SG;2;FIN;ACT	V;IMP;SG;3;FIN
tuttuja	familiar	tuttu	familiar	N;PRT;PL	ADJ;SG
tuttuja	familiarizado	tuttu	familiarizado	N;PRT;PL	ADJ;MASC;SG;V.PTCP
tuttuja	familiarizados	tuttu	familiarizado	N;PRT;PL	ADJ;MASC;PL;V.PTCP
tuttuja	conocidos	tuttu	conocido	N;PRT;PL	ADJ;MASC;PL;V.PTCP
conrad	conrad	conrad	conrad	PROPN;NOM;SG	PROPN
conrad	conrado	conrad	conrado	PROPN;NOM;SG	N;MASC;SG
yksinäinen	solitarios	yksinäinen	solitario	ADJ;NOM;SG	ADJ;MASC;PL
yksinäinen	soledad	yksinäinen	soledad	ADJ;NOM;SG	N;FEM;SG
nostettu	levantado	nostaa	levantado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
nostettu	recaudado	nostaa	recaudar	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
nostettu	criado	nostaa	criado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
nostettu	planteadas	nostaa	planteado	V;NOM;SG;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
koch	koch	koch	koch	PROPN;NOM;SG	PROPN
neuvoja	asesoramiento	neuvo	asesoramiento	N;PRT;PL	N;MASC;SG
neuvoja	consejo	neuvo	consejo	N;PRT;PL	N;MASC;SG
extra	extra	extra	extra	N;NOM;SG	
doo	doo	doo	doo		N;MASC;SG
seksiä	sexuales	seksi	sexual	N;PRT;SG	ADJ;PL
seksiä	sexos	seksi	sexo	N;PRT;SG	N;MASC;PL
matkoilla	viajando	matka	viajar	N;AT+ESS
;PL	V;V.MSDR
matkoilla	viajar	matka	viajar	N;AT+ESS
;PL	V;NFIN
kirjattu	registrado	kirjata	registrado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
kirjattu	inscrito	kirjata	inscribir	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
kirjattu	registrada	kirjata	registrado	V;NOM;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
kirjattu	registrados	kirjata	registrado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
kirjattu	registradas	kirjata	registrado	V;NOM;SG;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
kirjattu	grabados	kirjata	grabado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
kirjattu	registrado	kirjata	registrado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
kirjattu	grabado	kirjata	grabado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
sheffield	sheffield	sheffield	sheffield	PROPN;NOM;SG	N;MASC;SG
ajettu	conducidos	ajaa	conducir	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ajettu	impulsado	ajaa	impulsado	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ajettu	conducido	ajaa	conducir	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ajettu	conducción	ajaa	conducción	V;NOM;SG;V.PTCP;PASS	N;FEM;SG
lena	lena	lena	lena	PROPN;NOM;SG	N;FEM;SG
murhaa	asesinatos	murha	asesinato	N;PRT;SG	N;MASC;PL
ulf	ulf	ulf	ulf	PROPN;NOM;SG	PROPN
freddie	freddie	freddie	freddie	PROPN;NOM;SG	PROPN
vuosisata	century	vuosi#sata	century	N;NOM;SG	PROPN
symboloi	simboliza	symboloida	simbolizar	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
sally	sally	sally	sally	PROPN;NOM;SG	N;FEM;SG
konkurssin	quiebras	konkurssi	quiebra	N;GEN;SG	N;FEM;PL
konkurssin	bancarrota	konkurssi	bancarrota	N;GEN;SG	PROPN
sisäiset	interno	sisäinen	interno	ADJ;NOM;PL	ADJ;MASC;SG
sisäiset	interna	sisäinen	interno	ADJ;NOM;PL	ADJ;FEM;SG
ellis	ellis	ellis	él	PROPN;NOM;SG	PROPN
loistava	brillantes	loistava	brillante	ADJ;NOM;SG	ADJ;PL
loistava	soberbia	loistava	soberbia	ADJ;NOM;SG	N;FEM;SG
lahjakas	dotados	lahjakas	dotado	ADJ;NOM;SG	ADJ;MASC;PL;V.PTCP
lahjakas	talentosos	lahjakas	talentoso	ADJ;NOM;SG	ADJ;MASC;PL
lahjakas	talento	lahjakas	talento	ADJ;NOM;SG	N;MASC;SG
andersen	andersen	andersi	andersir	PROPN;NOM;SG	N;PL
tavalliset	ordinario	tavallinen	ordinario	ADJ;NOM;PL	ADJ;MASC;SG
tavalliset	ordinaria	tavallinen	ordinario	ADJ;NOM;PL	ADJ;FEM;SG
vastakohta	opuestos	vasta#kohta	opuesto	N;NOM;SG	ADJ;MASC;PL;V.PTCP
vastakohta	enfrente	vasta#kohta	enfrente	N;NOM;SG	ADV
vastakohta	contrario	vasta#kohta	contrario	N;NOM;SG	ADJ;MASC;SG
vastakohta	opuesto	vasta#kohta	opuesto	N;NOM;SG	ADJ;MASC;SG;V.PTCP
flanderin	flandes	flanderi	flande	N;GEN;SG	N;MASC;PL
arvokas	valiosas	arvokas	valioso	ADJ;NOM;SG	ADJ;FEM;PL
arvokas	valiosos	arvokas	valioso	ADJ;NOM;SG	ADJ;MASC;PL
arvokas	preciosas	arvokas	precioso	ADJ;NOM;SG	ADJ;FEM;PL
arvokas	preciosos	arvokas	precioso	ADJ;NOM;SG	ADJ;MASC;PL
welcome	bienvenida	welcome	bienvenida		N;FEM;SG
welcome	bienvenidos	welcome	bienvenido		ADJ;MASC;PL;V.PTCP
welcome	bienvenido	welcome	bienvenido		ADJ;MASC;SG;V.PTCP
