loại	type	loại	type	N	PROPN
ngang	горизонтали	ngang	горизонталь	ADJ	N;INAN;NOM;FEM;PL
nhẹ	мягкой	nhẹ	мягкий		ADJ;INS;FEM;SG
nhẹ	полегче	nhẹ	легкий		ADJ;CMPR
nhẹ	легче	nhẹ	легкий		ADJ;CMPR
nhẹ	легко	nhẹ	легкий		ADJ;NEUT;SG
nhẹ	легкий	nhẹ	легкий		ADJ;NOM;MASC;SG
nhẹ	лёгкий	nhẹ	лёгкий		ADJ;NOM;MASC;SG
nhẹ	лёгкая	nhẹ	люгкий		ADJ;NOM;FEM;SG
nhẹ	легкие	nhẹ	легкий		ADJ;NOM;PL
nhẹ	тощий	nhẹ	тощий		ADJ;NOM;MASC;SG
lightgrey	lightgrey	lightgrey	lightgrey		PROPN
đáp	земли	đáp	земля	V	N;INAN;NOM;FEM;PL
đáp	земельный	đáp	земельный	V	ADJ;NOM;MASC;SG
đáp	land	đáp	land	V	PROPN
đáp	земля	đáp	земля	V	N;INAN;NOM;FEM;SG
barra	барра	barra	барр		N;INAN;NOM;MASC;SG
khô	сухая	khô	сухой	V	ADJ;NOM;FEM;SG
khô	сухие	khô	сухой	V	ADJ;NOM;PL
khô	сухой	khô	сухой	V	ADJ;NOM;MASC;SG
ném	бросок	ném	бросок	V	N;INAN;NOM;MASC;SG
gridcolor	gridcolor	gridcolor	gridcolor		PROPN
xúc	оскорбления	xúc	оскорбление	V	N;INAN;NOM;NEUT;PL
xúc	оскорбление	xúc	оскорбление	V	N;INAN;NOM;NEUT;SG
rơi	фоллс	rơi	фоллс	V	N;INAN;NOM;MASC;SG
rơi	осень	rơi	осень	V	N;INAN;NOM;FEM;SG
rơi	падение	rơi	падение	V	N;INAN;NOM;NEUT;SG
rơi	осенью	rơi	осень	V	N;INAN;INS;FEM;SG
rơi	падение	rơi	падение	V	N;INAN;NOM;NEUT;SG
kém	bad	kém	bad	ADJ	PROPN
huyền	epic	huyền	epic	N	PROPN
tổn	травмы	tổn	травма	V	N;INAN;NOM;FEM;PL
tổn	травма	tổn	травма	V	N;INAN;NOM;FEM;SG
tổn	травму	tổn	травма	V	N;INAN;ACC;FEM;SG
darkgrey	darkgrey	darkgrey	darkgrey		PROPN
sfondo	sfondo	sfondo	sfondo		PROPN
mời	приглашение	mời	приглашение	V	N;INAN;NOM;NEUT;SG
mời	приглашение	mời	приглашение	V	N;INAN;NOM;NEUT;SG
mời	приглашения	mời	приглашение	V	N;INAN;NOM;NEUT;PL
chinh	кросс	chinh	кросс		N;INAN;NOM;MASC;SG
chinh	крест	chinh	крест		N;INAN;NOM;MASC;SG
chinh	креста	chinh	крест		N;INAN;GEN;MASC;SG
simon	симон	simon	симон		N;ANIM;NOM;MASC;SG
simon	саймон	simon	саймон		N;ANIM;NOM;MASC;SG
hoà	голландский	hoà	голландский		ADJ;NOM;MASC;SG
pennsylvania	пенсильвании	pennsylvania	пенсильвание		N;INAN;ESS;NEUT;SG
pennsylvania	пенсильвания	pennsylvania	пенсильвание		N;INAN;NOM;NEUT;PL
trinh	виргинских	trinh	виргинский	N	ADJ;GEN;PL
thiệt	real	thiệt	real	PART	PROPN
thiệt	настоящий	thiệt	настоящий	PART	ADJ;NOM;MASC;SG
thiệt	настоящие	thiệt	настоящий	PART	ADJ;NOM;PL
thiệt	настоящая	thiệt	настоящий	PART	ADJ;NOM;FEM;SG
thiệt	реальные	thiệt	реальный	PART	ADJ;NOM;PL
lang	лэнг	lang	лэнг	N	PART
lang	hall	lang	hall	N	PROPN
chữa	лекарство	chữa	лекарство	V	N;INAN;NOM;NEUT;SG
chữa	исцеление	chữa	исцеление	V	N;INAN;NOM;NEUT;SG
lỗi	неправильный	lỗi	неправильный	N	ADJ;NOM;MASC;SG
lỗi	неправильно	lỗi	неправильный	N	ADJ;NEUT;SG
lỗi	неверно	lỗi	неверный	N	ADJ;NEUT;SG
background	фон	background	фон		PART
background	справочный	background	справочный		ADJ;NOM;MASC;SG
lôi	лей	lôi	лей	V	
lôi	мягкие	lôi	мягкий	V	ADJ;NOM;PL
ranh	камрань	ranh	камрань	N	
ngọt	сладость	ngọt	сладость	ADJ	N;INAN;NOM;FEM;SG
ngọt	пивоварня	ngọt	пивоварня	ADJ	N;INAN;NOM;FEM;SG
thăm	визит	thăm	визит	V	N;INAN;NOM;MASC;SG
thăm	визита	thăm	визит	V	N;INAN;GEN;MASC;SG
thăm	посещение	thăm	посещение	V	N;INAN;NOM;NEUT;SG
bảy	seven	bảy	seven	NUM	PROPN
bảy	седьмая	bảy	седьмой	NUM	ADJ;NOM;FEM;SG
sóc	белка	sóc	белок	V	N;INAN;GEN;MASC;SG
sóc	белки	sóc	белок	V	N;INAN;NOM;MASC;PL
chặn	блоки	chặn	блок	V	N;INAN;NOM;MASC;PL
chặn	блоков	chặn	блок	V	N;INAN;GEN;MASC;PL
chặn	блокировка	chặn	блокировка	V	N;INAN;NOM;FEM;SG
chặn	блокирование	chặn	блокирование	V	N;INAN;NOM;NEUT;SG
chặn	блокировка	chặn	блокировка	V	N;INAN;NOM;FEM;SG
chặn	блок	chặn	блок	V	N;INAN;NOM;MASC;SG
thôi	отменить	thôi	отменить	PART	V;PFV;NFIN;ACT
thôi	отмена	thôi	отмена	PART	N;INAN;NOM;FEM;SG
ống	touch	ống	touch	N	PROPN
ống	прикоснуться	ống	прикоснуться	N	V;PFV;NFIN;MID
trống	барабан	trống	барабан	V	N;INAN;NOM;MASC;SG
trống	пусто	trống	пустой	V	ADJ;NEUT;SG
trống	пустой	trống	пустой	V	ADJ;NOM;MASC;SG
trống	бочки	trống	бочка	V	N;INAN;NOM;FEM;PL
trống	барабаны	trống	барабан	V	N;INAN;NOM;MASC;PL
trống	пусто	trống	пустой	V	ADJ;NEUT;SG
trống	пустая	trống	пустой	V	ADJ;NOM;FEM;SG
trống	пустой	trống	пустой	V	ADJ;NOM;MASC;SG
trống	пустое	trống	пустой	V	ADJ;NOM;NEUT;SG
trống	пустые	trống	пустой	V	ADJ;NOM;PL
tàn	задушить	tàn	задушить	ADJ	V;PFV;NFIN;ACT
đuổi	чейз	đuổi	чейз	V	N;ANIM;NOM;MASC;SG
đuổi	погоня	đuổi	погоня	V	N;INAN;NOM;FEM;SG
bách	серьезная	bách	серьезный	N	ADJ;NOM;FEM;SG
bách	серьезный	bách	серьезный	N	ADJ;NOM;MASC;SG
bách	серьезно	bách	серьезно	N	ADV
bách	серьёзные	bách	серьезный	N	ADJ;NOM;PL
bách	серьезные	bách	серьезный	N	ADJ;NOM;PL
cụm	кассетных	cụm	кассетный	N	ADJ;GEN;PL
png	png	png	png	N	PROPN
hút	дым	hút	дым	V	N;INAN;NOM;MASC;SG
william	уильям	william	уилье		N;ANIM;DAT;NEUT;PL
william	вильям	william	вилье		N;ANIM;DAT;MASC;PL
william	вильгельм	william	вильгельм		N;ANIM;NOM;MASC;SG
george	георг	george	георг		N;ANIM;NOM;MASC;SG
george	джордж	george	джордж		N;ANIM;NOM;MASC;SG
george	георгий	george	георгий		N;ANIM;NOM;MASC;SG
air	воздух	air	воздух		N;INAN;NOM;MASC;SG
air	air	air	air		PROPN
cam	оранжевое	cam	оранжевый	N	ADJ;NOM;NEUT;SG
cam	оранжевый	cam	оранжевый	N	ADJ;NOM;MASC;SG
biện	бянь	biện	бянь	N	
họp	собрание	họp	собрание	V	N;INAN;NOM;NEUT;SG
họp	заседание	họp	заседание	V	N;INAN;NOM;NEUT;SG
họp	совещание	họp	совещание	V	N;INAN;NOM;NEUT;SG
họp	встреча	họp	встреча	V	N;INAN;NOM;FEM;SG
usd	usd	usd	usd	N	
usd	пятьдесят	usd	пятьдесят	N	NUM;NOM
usd	fifty	usd	fifty	N	PROPN
may	мая	may	май	ADJ	N;INAN;GEN;MASC;SG
may	мэй	may	мэй	ADJ	N;ANIM;NOM;FEM;SG
may	май	may	май	ADJ	
may	пошив	may	пошить	ADJ	N;INAN;NOM;MASC;SG
may	лаки	may	лак	ADJ	N;INAN;NOM;MASC;PL
may	счастливчик	may	счастливчик	ADJ	N;ANIM;NOM;MASC;SG
may	повезло	may	везти	ADJ	V;PFV;NEUT;IND;SG;PST;FIN;ACT
chép	копирование	chép	копирование	V	N;INAN;NOM;NEUT;SG
chép	копия	chép	копия	V	N;INAN;NOM;FEM;SG
kia	kia	kia	kia	PROPN	PROPN
kia	там	kia	там	PROPN	ADV
robert	роберт	robert	роберт		N;ANIM;NOM;MASC;SG
robert	робер	robert	робер		N;ANIM;NOM;MASC;SG
david	дэвид	david	дэвид		N;ANIM;NOM;MASC;SG
david	давид	david	давид		N;ANIM;NOM;MASC;SG
hoang	wild	hoang	wild	ADJ	
hoang	хоанг	hoang	хоанг	ADJ	
pop	pop	pop	pop	N	PROPN
đâu	где	đâu	где	PROPN	ADV
đâu	куда	đâu	куда	PROPN	ADV
sắp	практически	sắp	практически		ADV
sắp	почти	sắp	почти		ADV
sắp	вскоре	sắp	вскоре		ADV
sắp	скоро	sắp	скоро		ADV
sắp	ближайшие	sắp	ближайший		ADJ;NOM;PL
sắp	предстоящий	sắp	предстоять		V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
sắp	предстоящие	sắp	предстоять		V;IPFV;NOM;PL;PRS;V.PTCP;ACT
sắp	предстоящих	sắp	предстоять		V;IPFV;GEN;PL;PRS;V.PTCP;ACT
cân	вес	cân	вес	V	N;INAN;NOM;MASC;SG
hiếu	гостеприимство	hiếu	гостеприимство		N;INAN;NOM;NEUT;SG
trăm	hundred	trăm	hundred	NUM	PROPN
trăm	сотня	trăm	сотня	NUM	N;INAN;NOM;FEM;SG
tận	терминал	tận	терминал	ADP	N;INAN;NOM;MASC;SG
mong	хоуп	mong	хоупоть	V	N;ANIM;NOM;MASC;SG
mong	надежда	mong	надежда	V	N;INAN;NOM;FEM;SG
rối	неприятности	rối	неприятность	V	N;INAN;NOM;FEM;PL
rối	беда	rối	беда	V	N;INAN;NOM;FEM;SG
rối	кукла	rối	кукла	V	N;ANIM;NOM;FEM;SG
rối	марионетка	rối	марионетка	V	N;INAN;NOM;FEM;SG
phu	фу	phu	фу	N	
nghỉ	отдых	nghỉ	отдых	V	N;INAN;NOM;MASC;SG
nghỉ	каникулы	nghỉ	каникулы	V	N;INAN;NOM;FEM;PL
nghỉ	отпуск	nghỉ	отпуск	V	N;INAN;NOM;MASC;SG
nghỉ	отдых	nghỉ	отдых	V	N;INAN;NOM;MASC;SG
paul	павел	paul	павел		N;ANIM;NOM;MASC;SG
paul	пол	paul	пол		N;INAN;NOM;MASC;SG
paul	пауль	paul	пауль		N;ANIM;NOM;MASC;SG
paul	поль	paul	поль		N;ANIM;NOM;MASC;SG
thua	потеря	thua	потеря	V	N;INAN;NOM;FEM;SG
thua	неудачник	thua	неудачник	V	N;ANIM;NOM;MASC;SG
rock	rock	rock	rock	N	PROPN
uống	питьевой	uống	питьевой	V	ADJ;INS;FEM;SG
uống	напиток	uống	напиток	V	N;INAN;NOM;MASC;SG
uống	напитки	uống	напиток	V	N;INAN;NOM;MASC;PL
phạt	оштрафованы	phạt	оштрафовать	N	V;PFV;PL;PST;V.PTCP;PASS
phạt	наказан	phạt	наказать	N	V;PFV;MASC;SG;PST;V.PTCP;PASS
phạt	наказал	phạt	наказать	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
phạt	наказаны	phạt	наказать	N	V;PFV;PL;PST;V.PTCP;PASS
cốt	бы	cốt	бы	N	PART;COND
lam	лам	lam	лам	N	
lam	сделано	lam	делать	N	V;PFV;NEUT;SG;PST;V.PTCP;PASS
hoài	достигнуто	hoài	достичь	N	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ukraina	ukraine	ukraina	ukraine	N	PROPN
nhắc	оперативного	nhắc	оперативный	V	ADJ;GEN;MASC;SG
del	дель	del	дель		PART
del	del	del	del		PROPN
internet	интернет	internet	интернет		N;INAN;NOM;MASC;SG
internet	internet	internet	internet		PROPN
haute	верхняя	haute	верхний		ADJ;NOM;FEM;SG
der	дер	der	дер	N	ADV
link	связать	link	связать	N	V;PFV;NFIN;ACT
kiên	терпения	kiên	терпение	ADJ	N;INAN;GEN;NEUT;SG
kiên	терпение	kiên	терпение	ADJ	N;INAN;NOM;NEUT;SG
nóng	hot	nóng	hot	ADJ	PROPN
nóng	горячо	nóng	горячо	ADJ	ADV
pha	сделать	pha	делать	N	V;PFV;NFIN;ACT
pha	make	pha	make	N	PROPN
phức	микроскоп	phức	микроскоп	V	N;INAN;NOM;MASC;SG
tròn	круг	tròn	круг	ADJ	N;INAN;NOM;MASC;SG
nhảy	прыжок	nhảy	прыжок	V	N;INAN;NOM;MASC;SG
nhảy	прыжок	nhảy	прыжок	V	N;INAN;NOM;MASC;SG
nhảy	прыжки	nhảy	прыжок	V	N;INAN;NOM;MASC;PL
lạnh	холод	lạnh	холод	ADJ	N;INAN;NOM;MASC;SG
đòi	спрос	đòi	спрос	V	N;INAN;NOM;MASC;SG
đòi	спроса	đòi	спрос	V	N;INAN;GEN;MASC;SG
đòi	требование	đòi	требование	V	N;INAN;NOM;NEUT;SG
washington	вашингтон	washington	вашингтон		N;INAN;NOM;MASC;SG
tiêm	инъекции	tiêm	инъекция	V	N;INAN;NOM;FEM;PL
tiêm	условие	tiêm	условие	V	N;INAN;NOM;NEUT;SG
tiêm	состояние	tiêm	состояние	V	N;INAN;NOM;NEUT;SG
bottom	низ	bottom	низ		N;INAN;NOM;MASC;SG
bottom	снизу	bottom	снизу		ADV
bottom	дно	bottom	дно		N;INAN;NOM;NEUT;SG
thầy	master	thầy	master	N	PROPN
đau	болит	đau	болеть	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
đau	больно	đau	больно	ADJ	ADV
đau	боли	đau	боль	ADJ	N;INAN;NOM;FEM;PL
đau	болью	đau	боль	ADJ	N;INAN;INS;FEM;SG
đau	боль	đau	боль	ADJ	N;INAN;NOM;FEM;SG
đau	болезненно	đau	болезненно	ADJ	ADV
đau	больно	đau	больно	ADJ	ADV
đau	больно	đau	больно	ADJ	ADV
lọc	фильтр	lọc	фильтр	V	N;INAN;NOM;MASC;SG
lọc	фильтрации	lọc	фильтрация	V	N;INAN;NOM;FEM;PL
lọc	фильтры	lọc	фильтр	V	N;INAN;NOM;MASC;PL
vui	смешная	vui	смешной		ADJ;NOM;FEM;SG
vui	забавный	vui	забавный		ADJ;NOM;MASC;SG
vui	забавно	vui	забавный		ADJ;NEUT;SG
vui	смешной	vui	смешной		ADJ;NOM;MASC;SG
vui	смешно	vui	смешной		ADJ;NEUT;SG
vui	кайф	vui	кайф		N;INAN;NOM;MASC;SG
vui	веселье	vui	веселье		N;INAN;NOM;NEUT;SG
vui	весело	vui	веселый		ADJ;NEUT;SG
vui	прикольно	vui	прикольно		ADV
vui	веселые	vui	веселый		ADJ;NOM;PL
vui	счастливый	vui	счастливый		ADJ;NOM;MASC;SG
vui	счастливая	vui	счастливый		ADJ;NOM;FEM;SG
vui	счастливые	vui	счастливый		ADJ;NOM;PL
vui	счастлива	vui	счастливый		ADJ;FEM;SG
vui	счастлив	vui	счастливый		ADJ;MASC;SG
israel	израиль	israel	израиль		N;INAN;NOM;MASC;SG
khổ	страдания	khổ	страдание	ADJ	N;INAN;NOM;NEUT;PL
khổ	страдание	khổ	страдание	ADJ	N;INAN;NOM;NEUT;SG
khổ	жестко	khổ	жестко	ADJ	ADV
khổ	страданий	khổ	страдание	ADJ	N;INAN;GEN;NEUT;PL
khổ	страдание	khổ	страдание	ADJ	N;INAN;NOM;NEUT;SG
site	сайт	site	сайт		N;INAN;NOM;MASC;SG
liêu	ляо	liêu	ляо	N	PART
thuế	налоговых	thuế	налоговый	N	ADJ;GEN;PL
thuế	налоговая	thuế	налоговый	N	ADJ;NOM;FEM;SG
thuế	родная	thuế	родной	N	ADJ;NOM;FEM;SG
thuế	дорогая	thuế	дорогой	N	ADJ;NOM;FEM;SG
dày	толщиной	dày	толщина	ADJ	N;INAN;INS;FEM;SG
love	любить	love	любить		V;IPFV;NFIN;ACT
love	love	love	love		PROPN
love	люблю	love	любить		V;IPFV;IND;SG;1;PRS;FIN;ACT
love	любовь	love	любовь		N;INAN;NOM;FEM;SG
love	любим	love	любить		V;IPFV;IND;PL;1;PRS;FIN;ACT
nương	фифи	nương	фиф	N	
des	des	des	des	N	PROPN
anime	аниме	anime	аним		N;INAN;NOM;NEUT;SG
trạm	station	trạm	station	N	PROPN
michael	майкл	michael	майкл		N;ANIM;NOM;MASC;SG
michael	michael	michael	michael		PROPN
michael	михаэль	michael	михаэль		N;ANIM;NOM;MASC;SG
michael	михаил	michael	михаил		N;ANIM;NOM;MASC;SG
tám	восьмой	tám	восьмой	NUM	ADJ;NOM;MASC;SG
tám	eight	tám	eight	NUM	PROPN
non	non	non	non	N	PROPN
thảm	покрывало	thảm	покрывать	N	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
lee	ли	lee	ли	N	PART
colombia	колумбийский	colombia	колумбийский	N	ADJ;NOM;MASC;SG
lưới	mesh	lưới	mesh	N	PROPN
charles	шарль	charles	шарль		N;ANIM;NOM;MASC;SG
charles	чарльз	charles	чарльз		N;ANIM;NOM;MASC;SG
than	уголь	than	уголь		N;INAN;NOM;MASC;SG
than	угля	than	уголь		N;INAN;GEN;MASC;SG
than	жаловаться	than	жаловаться		V;IPFV;NFIN;MID
than	уголь	than	уголь		N;INAN;NOM;MASC;SG
tuấn	чжун	tuấn	чжун	N	PART
socorro	сокорро	socorro	сокорро	NUM	
đốt	ожог	đốt	ожог	V	N;INAN;NOM;MASC;SG
henry	генрих	henry	генрих		N;ANIM;NOM;MASC;SG
henry	анри	henry	анри		N;ANIM;NOM;MASC;SG
henry	генри	henry	генри		N;ANIM;NOM;MASC;SG
buôn	торгового	buôn	торговый	V	ADJ;GEN;MASC;SG
buôn	торговец	buôn	торговец	V	N;ANIM;NOM;MASC;SG
buôn	трейдер	buôn	трейдер	V	N;ANIM;NOM;MASC;SG
buôn	торговец	buôn	торговец	V	N;ANIM;NOM;MASC;SG
buôn	кокаин	buôn	кокаин	V	N;INAN;NOM;MASC;SG
buôn	кокаина	buôn	кокаин	V	N;INAN;GEN;MASC;SG
buôn	дилер	buôn	дилер	V	N;INAN;NOM;MASC;SG
trăng	мун	trăng	мун	N	PART
tùng	танг	tùng	танг	N	
đua	гонки	đua	гонка	V	N;INAN;NOM;FEM;PL
đua	гонка	đua	гонка	V	N;INAN;NOM;FEM;SG
đua	расы	đua	раса	V	N;INAN;NOM;FEM;PL
đua	раса	đua	раса	V	N;INAN;NOM;FEM;SG
đua	гонки	đua	гонка	V	N;INAN;NOM;FEM;PL
đua	racing	đua	racing	V	PROPN
đua	скачки	đua	скачок	V	N;INAN;NOM;MASC;PL
kông	конг	kông	конг	N	
nhị	их	nhị	они	N	PRO;ACC;PL;3
cướp	роб	cướp	роб	V	N;ANIM;NOM;MASC;SG
cướp	ограбление	cướp	ограбление	V	N;INAN;NOM;NEUT;SG
cướp	грабеж	cướp	грабеж	V	N;INAN;NOM;MASC;SG
one	одна	one	один		DET;NOM;FEM;SG
one	one	one	one		PROPN
one	одно	one	один		DET;NOM;NEUT;SG
one	один	one	один		NUM;NOM;MASC
tim	heart	tim	heart		PROPN
tim	сердце	tim	сердце		N;INAN;NOM;NEUT;SG
tim	сердцу	tim	сердце		N;INAN;DAT;NEUT;SG
tim	тим	tim	тима		N;ANIM;NOM;MASC;SG
tim	тима	tim	тима		N;ANIM;ACC;MASC;SG
điệu	dance	điệu	dance	N	PROPN
điệu	танцуй	điệu	танцея	N	V;IPFV;IMP;SG;2;FIN;ACT
nho	виноград	nho	виноград		N;INAN;NOM;MASC;SG
nho	виноградники	nho	виноградник		N;INAN;NOM;MASC;PL
nho	виноград	nho	виноград		N;INAN;NOM;MASC;SG
man	мужик	man	мужик		N;ANIM;NOM;MASC;SG
man	человек	man	человек		N;ANIM;NOM;MASC;SG
man	мужчина	man	мужчина		N;ANIM;NOM;MASC;SG
man	man	man	man		PROPN
nghèo	бедность	nghèo	бедность	ADJ	N;INAN;NOM;FEM;SG
nghèo	бедности	nghèo	бедность	ADJ	N;INAN;NOM;FEM;SG
nghèo	нищета	nghèo	нищета	ADJ	N;INAN;NOM;FEM;SG
nghèo	нищету	nghèo	нищета	ADJ	N;INAN;ACC;FEM;SG
smith	смит	smith	смит		N;ANIM;NOM;MASC;SG
smith	смита	smith	смита		N;ANIM;ACC;MASC;SG
ireland	ирландию	ireland	ирландия		N;INAN;ACC;FEM;SG
ireland	ирландия	ireland	ирландия		N;INAN;NOM;FEM;SG
ireland	ирландии	ireland	ирландия		N;INAN;NOM;FEM;PL
windows	windows	windows	windows	N	PROPN
dũng	против	dũng	против	N	ADP
đồi	хилл	đồi	хилл	N	
đồi	hill	đồi	hill	N	PROPN
martin	мартин	martin	мартина		N;ANIM;NOM;MASC;SG
martin	мартен	martin	мартен		N;ANIM;NOM;MASC;SG
martin	martin	martin	martin		PROPN
rau	растительное	rau	растительный	N	ADJ;NOM;NEUT;SG
cãi	ссора	cãi	ссора	V	N;INAN;NOM;FEM;SG
