que	you	que	you	PRO	N;NOM;SG
tocar	puudutus	tocar	puudutus	V	N;NOM;SG
chámase	nimi	chámase	nimi	V	N;NOM;SG
chámase	nimetus	chámase	nimetus	V	N;NOM;SG
chámase	name	chámase	name	V	N;NOM;SG
chámase	nime	chámase	nimi	V	N;PRT;SG
chámase	nimetatud	chámase	nimetatud	V	ADJ;PST;V.PTCP;PASS
chámase	nimega	chámase	nimi	V	N;COM;SG
chámase	teda	chámase	tema	V	PRO;PRT;SG;3
chámase	tema	chámase	tema	V	PRO;NOM;SG;3
chea	täis	chea	täis	N	ADV
chea	täielik	chea	täielik	N	ADJ;NOM;SG
chea	palju	chea	palju	N	ADV
chea	koos	chea	koos	N	ADV
acto	tegutsema	acto	tegutsema	N	V;IN+ALL;V.CVB;ACT
hollywood	hollywood	hollywood	hollywood	PROPN	N;NOM;SG
hollywood	hollywoodi	hollywood	hollywood	PROPN	N;PRT;SG
marchou	ta	marchar	tema	V	PRO;NOM;SG;3
marchou	vasak	marchar	vasak	V	N;NOM;SG
marchou	vasakule	marchar	vasakule	V	ADV
marchou	vasakul	marchar	vasak	V	ADV
marchou	eemal	marchar	eemal	V	ADV
marchou	eemale	marchar	eemale	V	ADV
marchou	välja	marchar	välja	V	ADV
marchou	väljas	marchar	väljas	V	ADV
marchou	out	marchar	out	V	N;NOM;SG
estiveches	sind	estiveche	sina	V	PRO;PRT;SG;2
estiveches	you	estiveche	you	V	N;NOM;SG
estiveches	sina	estiveche	sina	V	PRO;NOM;SG;2
estiveches	kunagi	estiveche	kunagi	V	ADV
estiveches	ever	estiveche	ever	V	N;NOM;SG
ponte	saa	ponte	saama	N	V;IMP;SG;2;PRS;FIN;ACT
lembras	sind	lembra	sina	N	PRO;PRT;SG;2
lembras	sina	lembra	sina	N	PRO;NOM;SG;2
lembras	mäleta	lembra	mäletama	N	V;IMP;SG;2;PRS;FIN;ACT
lembras	mäletad	lembra	mäletama	N	V;IND;SG;2;PRS;FIN;ACT
deses	need	dar	see	PROPN	PRO;NOM;PL
deses	neid	dar	see	PROPN	PRO;PRT;PL
deses	need	dar	see	PROPN	PRO;NOM;PL
deses	ühe	dar	üks	PROPN	NUM;GEN;SG
deses	üks	dar	üks	PROPN	PRO;NOM;SG
deses	neid	dar	see	PROPN	PRO;PRT;PL
viven	elamine	vivir	elamine	V	N;NOM;SG
viven	elav	vivir	elav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
viven	live	vivir	live	V	N;NOM;SG
viven	nad	vivir	tema	V	PRO;NOM;PL;3
desexo	sooviks	desexo	soovima	N	V;COND;PRS;FIN;ACT
fará	make	facer	make	V	N;NOM;SG
fará	will	facer	will	V	N;NOM;SG
fará	tahe	facer	tahe	V	N;NOM;SG
fará	võidetud	facer	võidetud	V	ADJ;PST;V.PTCP;PASS
fará	haiget	facer	haige	V	N;PRT;SG
mozas	noor	mozo	noor	N	ADJ;NOM;SG
han	will	haber	will	V	N;NOM;SG
han	tahe	haber	tahe	V	N;NOM;SG
han	nad	haber	tema	V	PRO;NOM;PL;3
han	võidetud	haber	võidetud	V	ADJ;PST;V.PTCP;PASS
ataque	ründa	ataque	ründ	N	V;IMP;SG;2;PRS;FIN;ACT
alta	high	alto	high	ADJ	N;NOM;SG
alta	kõrgele	alto	kõrgele	ADJ	ADV
alta	kõrgel	alto	kõrgel	ADJ	ADV
alta	valjult	alto	valjult	ADJ	ADV
alta	valju	alto	vali	ADJ	N;NOM;SG
mágoa	häbi	mágoa	häbi	ADJ	N;NOM;SG
mágoa	kahju	mágoa	kahju	ADJ	N;NOM;SG
mágoa	liiga	mágoa	liiga	ADJ	ADV
mágoa	bad	mágoa	bad	ADJ	N;NOM;SG
mágoa	kahju	mágoa	kahju	ADJ	N;NOM;SG
mágoa	vabandust	mágoa	vabandus	ADJ	N;PRT;SG
mágoa	for	mágoa	for	ADJ	N;NOM;SG
perdón	sinu	perdón	sina	N	PRO;GEN;SG;2
perdón	teie	perdón	sina	N	PRO;NOM;PL;2
hotel	hotell	hotel	hotell	PROPN	N;NOM;SG
hotel	hotel	hotel	hotel	PROPN	N;NOM;SG
hotel	inn	hotel	inn	PROPN	N;NOM;SG
puiden	võiks	pudir	võima	V	V;COND;PRS;FIN;ACT
terceiro	kolm	terceiro	kolm	ADJ	NUM;NOM;SG
terceiro	pupillid	terceiro	pupill	ADJ	N;NOM;PL
terceiro	õpilased	terceiro	õpilane	ADJ	N;NOM;PL
volva	tagasi	volva	tagasi	V	ADV
volva	tagasitulek	volva	tagasi_tulek	V	N;NOM;SG
volva	uuesti	volva	uuesti	V	ADV
volva	taas	volva	taas	V	ADV
volva	jälle	volva	jälle	V	ADV
volva	sind	volva	sina	V	PRO;PRT;SG;2
volva	you	volva	you	V	N;NOM;SG
volva	sina	volva	sina	V	PRO;NOM;SG;2
raro	veider	raro	veider	ADJ	N;NOM;SG
raro	veider	raro	veider	ADJ	N;NOM;SG
raro	harva	raro	harva	ADJ	ADV
raro	veider	raro	veider	ADJ	N;NOM;SG
terás	sind	ter	sina	V	PRO;PRT;SG;2
terás	you	ter	you	V	N;NOM;SG
terás	sina	ter	sina	V	PRO;NOM;SG;2
terás	will	ter	will	V	N;NOM;SG
terás	tahe	ter	tahe	V	N;NOM;SG
terás	võidetud	ter	võidetud	V	ADJ;PST;V.PTCP;PASS
americano	ameeriklane	americano	ameeriklane	ADJ	N;NOM;SG
americano	american	americano	american	ADJ	N;NOM;SG
queredes	sind	querede	sina	V	PRO;PRT;SG;2
queredes	you	querede	you	V	N;NOM;SG
queredes	sina	querede	sina	V	PRO;NOM;SG;2
investigación	uuriv	investigación	uuriv	N	ADJ;NOM;SG;PRS;V.PTCP;ACT
dicirlle	teda	dicirllar	tema	V	PRO;PRT;SG;3
dicirlle	tema	dicirllar	tema	V	PRO;NOM;SG;3
dicirlle	sind	dicirllar	sina	V	PRO;PRT;SG;2
dicirlle	you	dicirllar	you	V	N;NOM;SG
dicirlle	sina	dicirllar	sina	V	PRO;NOM;SG;2
dicirlle	teda	dicirllar	tema	V	PRO;PRT;SG;3
enfermo	haige	enfermo	haige	N	ADJ;NOM;SG
enfermo	haigeks	enfermo	haige	N	ADJ;TRANS;SG
enfermo	haige	enfermo	haige	N	ADJ;NOM;SG
enfermo	sind	enfermo	sina	N	PRO;PRT;SG;2
enfermo	sina	enfermo	sina	N	PRO;NOM;SG;2
james	james	jame	james	PROPN	N;NOM;SG
teremos	will	ter	will	V	N;NOM;SG
teremos	tahe	ter	tahe	V	N;NOM;SG
cheo	täis	cheo	täis	N	ADV
cheo	täielik	cheo	täielik	N	ADJ;NOM;SG
cheo	koos	cheo	koos	N	ADV
don	doni	don	doni	N	ADJ
pódese	sind	póder	sina	V	PRO;PRT;SG;2
pódese	you	póder	you	V	N;NOM;SG
pódese	sina	póder	sina	V	PRO;NOM;SG;2
xunto	koos	xunto	koos	ADJ	ADV
xunto	koos	xunto	koos	ADJ	ADV
xunto	üheskoos	xunto	ühes_koos	ADJ	ADV
xunto	kõrval	xunto	kõrval	ADJ	ADV
york	york	york	york	PROPN	N;NOM;SG
york	yorki	york	york	PROPN	N;NOM;SG
york	linn	york	linn	PROPN	N;NOM;SG
york	linna	york	linn	PROPN	N;IN+ALL;LGSPEC1;SG
york	city	york	city	PROPN	N;NOM;SG
tanta	much	tanto	much	DET	N;NOM;SG
tanta	palju	tanto	palju	DET	ADV
tanta	paljud	tanto	palju	DET	PRO;NOM;PL
tanta	paljusid	tanto	palju	DET	PRO;PRT;PL
tanta	palju	tanto	palju	DET	ADV
tanta	selline	tanto	selline	DET	ADJ;NOM;SG
tanta	sellised	tanto	selline	DET	ADJ;NOM;PL
tanta	see	tanto	see	DET	PRO;NOM;SG
tanta	seda	tanto	see	DET	PRO;PRT;SG
dano	sind	dano	sina	N	PRO;PRT;SG;2
dano	sina	dano	sina	N	PRO;NOM;SG;2
agás	aga	agás	aga	ADP	CONJ
agás	kuid	agás	kuid	ADP	CONJ
agás	for	agás	for	ADP	N;NOM;SG
morta	surnud	morto	surnud	N	ADJ;PST;V.PTCP;ACT
morta	ta	morto	tema	N	PRO;NOM;SG;3
acaba	lihtsalt	acabar	lihtsalt	V	ADV
cantar	laulge	cantar	laulma	V	N;NOM;SG
cantar	laula	cantar	laulma	V	N;NOM;SG
cantar	laulmine	cantar	laulmine	V	N;NOM;SG
pacientes	kes	paciente	kes	N	PRO;NOM;SG
pacientes	keda	paciente	kes	N	PRO;PRT;SG
brian	brian	brian	brian	PROPN	N;NOM;SG
interior	sees	interior	sees	ADJ	ADV
interior	sisustus	interior	sisustus	ADJ	N;NOM;SG
interior	sisemus	interior	sisemus	ADJ	N;NOM;SG
interior	interjöör	interior	interjöör	ADJ	N;NOM;SG
interior	põle	interior	põle	ADJ	V;IMP;SG;2;PRS;FIN;ACT
interior	põleb	interior	põlema	ADJ	V;IND;SG;3;PRS;FIN;ACT
interior	põletada	interior	põletama	ADJ	V;NFIN
interior	põletus	interior	põletus	ADJ	N;NOM;SG
destas	need	dar	see	N	PRO;NOM;PL
destas	neid	dar	see	N	PRO;PRT;PL
destas	need	dar	see	N	PRO;NOM;PL
destas	see	dar	see	N	PRO;NOM;SG
destas	selle	dar	see	N	PRO;GEN;SG
destas	seda	dar	see	N	PRO;PRT;SG
destas	ühe	dar	üks	N	NUM;GEN;SG
destas	üks	dar	üks	N	PRO;NOM;SG
feitos	tehtud	feito	tegema	N	V;PST;V.PTCP;PASS
dicindo	ütlemine	dicir	ütlemine	V	N;NOM;SG
dicindo	see	dicir	see	V	PRO;NOM;SG
dicindo	seda	dicir	see	V	PRO;PRT;SG
levan	võtmine	levar	võtmine	V	N;NOM;SG
levan	nad	levar	tema	V	PRO;NOM;PL;3
brazos	välja	brazo	välja	N	ADV
brazos	väljas	brazo	väljas	N	ADV
verdadeiro	tõsi	verdadeiro	tõsi	ADJ	N;NOM;SG
rico	rich	rico	rich	ADJ	N;NOM;SG
rico	mehel	rico	mees	ADJ	N;AT+ESS
;SG
rico	mees	rico	mees	ADJ	N;NOM;SG
rico	man	rico	man	ADJ	N;NOM;SG
rico	rico	rico	rico	ADJ	N;NOM;SG
vender	müümine	vender	müümine	V	N;NOM;SG
terras	maandub	terra	maanduma	N	V;IND;SG;3;PRS;FIN;ACT
xeneral	üldine	xeneral	üldine	N	ADJ;NOM;SG
xeneral	üldist	xeneral	üldine	N	ADJ;PRT;SG
xeneral	üldised	xeneral	üldine	N	ADJ;NOM;PL
miller	miller	miller	miller	PROPN	N;NOM;SG
miller	milleri	miller	miller	PROPN	N;NOM;SG
súpeto	äkiline	súpeto	äkiline	N	ADJ;NOM;SG
súpeto	äkitselt	súpeto	äkitselt	N	ADV
súpeto	seejärel	súpeto	see_järel	N	ADV
súpeto	siis	súpeto	siis	N	ADV
negra	mustad	negro	must	N	ADJ;NOM;PL
negra	musta	negro	must	N	ADJ;NOM;SG
negra	must	negro	must	N	ADJ;NOM;SG
enfermidade	haige	enfermidade	haige	N	ADJ;NOM;SG
enfermidade	haigeks	enfermidade	haige	N	ADJ;TRANS;SG
cabaleiro	härrasmees	cabaleiro	härras_mees	ADJ	N;NOM;SG
cabaleiro	ratsu	cabaleiro	ratsu	ADJ	N;NOM;SG
cabaleiro	rüütli	cabaleiro	rüütel	ADJ	N;NOM;SG
cabaleiro	rüütel	cabaleiro	rüütel	ADJ	N;NOM;SG
cabaleiro	knight	cabaleiro	knight	ADJ	N;NOM;SG
bonita	päris	bonita	päris	N	ADV
bonita	kaunist	bonita	kaunis	N	ADJ;PRT;SG
bonita	ilus	bonita	ilus	N	ADJ;NOM;SG
bonita	kaunid	bonita	kaunis	N	ADJ;NOM;PL
bonita	ilusad	bonita	ilus	N	ADJ;NOM;PL
bonita	kaunis	bonita	kaunis	N	ADJ;NOM;SG
bonita	mõnus	bonita	mõnus	N	ADJ;NOM;SG
bonita	kena	bonita	kena	N	ADJ;NOM;SG
tés	sind	tés	sina	PROPN	PRO;PRT;SG;2
tés	you	tés	you	PROPN	N;NOM;SG
tés	sina	tés	sina	PROPN	PRO;NOM;SG;2
tés	sain	tés	saama	PROPN	V;IND;SG;1;PST;FIN;ACT
tés	sai	tés	saama	PROPN	V;IND;SG;3;PST;FIN;ACT
maldito	verine	maldito	verine	N	ADJ;NOM;SG
especie	lahke	especie	lahke	N	ADJ;NOM;SG
áfrica	aafrika	áfrica	aafrika	PROPN	N;NOM;SG
chegamos	seal	chegar	seal	V	ADV
principal	põhi	principal	põhi	ADJ	N;NOM;SG
principal	main	principal	mai	ADJ	N;NOM;SG
principal	ees	principal	ees	ADJ	ADV
principal	ette	principal	ette	ADJ	ADV
principal	rinne	principal	rinne	ADJ	N;NOM;SG
principal	direktor	principal	direktor	ADJ	N;NOM;SG
deber	tollimaks	deber	tollim	V	N;TRANS;SG
cárcere	vangla	cárcere	vangla	V	N;NOM;SG
cárcere	vangla	cárcere	vangla	V	N;NOM;SG
comezamos	alustatud	comezar	alusta=tud	V	ADJ;PST;V.PTCP;PASS
comezamos	käivitatud	comezar	käivita=tud	V	ADJ;PST;V.PTCP;PASS
comezamos	algus	comezar	algus	V	N;NOM;SG
comezamos	start	comezar	start	V	N;NOM;SG
segura	tea	seguro	teadma	ADJ	V;IMP;SG;2;PRS;FIN;ACT
diferenza	erinevalt	diferenza	erinevalt	N	ADV
varios	mitmed	varios	mitu	DET	PRO;NOM;PL
varios	mitu	varios	mitu	DET	PRO;NOM;SG
varios	paljud	varios	palju	DET	PRO;NOM;PL
varios	paljusid	varios	palju	DET	PRO;PRT;PL
varios	palju	varios	palju	DET	ADV
cales	on	cal	olema	PRO	V;IND;SG;3;PRS;FIN;ACT
veño	alates	ver	alates	V	ADV
veño	kellelt	ver	kes	V	PRO;AT+ABL;SG
veño	lihtsalt	ver	lihtsalt	V	ADV
veño	siin	ver	siin	V	ADV
programa	näidatakse	programa	näitama	N	V;IND;PRS;FIN;PASS
programa	näita	programa	näitama	N	V;IMP;SG;2;PRS;FIN;ACT
enorme	big	enorme	big	ADJ	N;NOM;SG
cidadáns	tubli	cidadán	tubli	N	ADJ;NOM;SG
cidadáns	hea	cidadán	hea	N	ADJ;NOM;SG
falla	vaja	falla	vaja	N	ADV
paga	väärt	pagar	väärt	V	ADJ
paga	mitte	pagar	mitte	V	ADV;NEG
paga	ei	pagar	ei	V	ADV
haxa	seal	haber	seal	V	ADV
haxa	will	haber	will	V	N;NOM;SG
haxa	tahe	haber	tahe	V	N;NOM;SG
necesario	vajatakse	necesario	vajama	ADJ	V;IND;PRS;FIN;PASS
necesario	vaja	necesario	vaja	ADJ	ADV
necesario	vajas	necesario	vajama	ADJ	V;IND;SG;3;PST;FIN;ACT
necesario	vaja	necesario	vaja	ADJ	ADV
necesario	vajadus	necesario	vajadus	ADJ	N;NOM;SG
mundial	global	mundial	globa	ADJ	N;NOM;SG
mundial	maailma	mundial	maa_ilm	ADJ	N;PRT;SG
mundial	maailm	mundial	maa_ilm	ADJ	N;NOM;SG
miúdo	sageli	miúdo	sageli	N	ADV
miúdo	tihtipeale	miúdo	tihti_peale	N	ADV
miúdo	tihti	miúdo	tihti	N	ADV
perfecto	fine	perfecto	finema	ADJ	N;NOM;SG
perfecto	trahv	perfecto	trahv	ADJ	N;NOM;SG
perfecto	trahvi	perfecto	trahv	ADJ	N;PRT;SG
permiso	sind	permiso	sina	N	PRO;PRT;SG;2
permiso	sina	permiso	sina	N	PRO;NOM;SG;2
permiso	jäta	permiso	jätma	N	V;IMP;SG;2;PRS;FIN;ACT
permiso	lubatud	permiso	lubatud	N	ADJ;PST;V.PTCP;PASS
francés	prantsuse	francés	prantsuse	N	ADJ
quixen	tagaotsitav	quixir	taga_otsitav	V	ADJ;NOM;SG;PRS;V.PTCP;ACT
paul	paul	paul	paul	PROPN	N;NOM;SG
ama	armastab	ama	armastama	N	V;IND;SG;3;PRS;FIN;ACT
ama	armastan	ama	armastama	N	V;IND;SG;1;PRS;FIN;ACT
pesar	kuigi	pesar	kuigi	V	CONJ
pesar	kuigi	pesar	kuigi	V	CONJ
pesar	ehkki	pesar	ehkki	V	CONJ
pesar	kõik	pesar	kõik	V	PRO;NOM;SG
puidese	võiks	poder	võima	V	V;COND;PRS;FIN;ACT
partir	alates	partir	alates	V	ADV
partir	kellelt	partir	kes	V	PRO;AT+ABL;SG
segredo	salajane	segredo	salajane	N	ADJ;NOM;SG
desas	need	dese	see	DET	PRO;NOM;PL
desas	neid	dese	see	DET	PRO;PRT;PL
desas	need	dese	see	DET	PRO;NOM;PL
absoluto	kõik	absoluto	kõik	ADJ	PRO;NOM;SG
absoluto	mitte	absoluto	mitte	ADJ	ADV;NEG
absoluto	ei	absoluto	ei	ADJ	ADV
obxectivo	sihtida	obxectivo	sihtima	N	V;NFIN
cheguei	tuli	chegar	tuli	V	N;NOM;SG
cheguei	siin	chegar	siin	V	ADV
cheguei	seal	chegar	seal	V	ADV
centos	sajad	cento	sada	N	NUM;NOM;PL
centos	sada	cento	sada	N	NUM;NOM;SG
chorar	nutt	chorar	nutt	V	N;NOM;SG
verde	roheline	verde	roheline	N	ADJ;NOM;SG
dan	nad	dar	tema	V	PRO;NOM;PL;3
dan	antud	dar	antud	V	ADJ;PST;V.PTCP;PASS
construír	ehitamine	construír	ehitamine	V	N;NOM;SG
construír	hoone	construír	hoone	V	N;NOM;SG
construír	ehitamine	construír	ehitamine	V	N;NOM;SG
construír	ehitis	construír	ehitis	V	N;NOM;SG
construír	make	construír	make	V	N;NOM;SG
vela	vaata	velar	vaatama	N	V;IMP;SG;2;PRS;FIN;ACT
vela	vt	velar	vt	N	V;IMP;FIN
vela	näed	velar	nägema	N	V;IND;SG;2;PRS;FIN;ACT
vela	teda	velar	tema	N	PRO;PRT;SG;3
vela	tema	velar	tema	N	PRO;NOM;SG;3
vela	sind	velar	sina	N	PRO;PRT;SG;2
vela	sina	velar	sina	N	PRO;NOM;SG;2
podían	võiks	poder	võima	V	V;COND;PRS;FIN;ACT
podían	nad	poder	tema	V	PRO;NOM;PL;3
abre	avamine	abre	avamine	V	N;NOM;SG
abre	avatud	abre	avatud	V	ADJ;PST;V.PTCP;PASS
abre	sinu	abre	sina	V	PRO;GEN;SG;2
abre	teie	abre	sina	V	PRO;NOM;PL;2
central	kesksed	central	keskne	N	ADJ;NOM;PL
central	keskne	central	keskne	N	ADJ;NOM;SG
moral	moraalne	moral	moraalne	N	ADJ;NOM;SG
caer	kukkumine	caer	kukkumine	V	N;NOM;SG
caer	kuku	caer	kuku	V	N;NOM;SG
caer	tilk	caer	tilk	V	N;NOM;SG
caer	alla	caer	alla	V	ADV
caer	maha	caer	maha	V	ADV
caer	maas	caer	maas	V	ADV
alemáns	saksa	alemán	saksa	N	ADJ
fagan	make	facer	make	V	N;NOM;SG
fagan	nad	facer	tema	V	PRO;NOM;PL;3
perigo	ohtlikud	perigo	ohtlik	N	ADJ;NOM;PL
perigo	ohtlik	perigo	ohtlik	N	ADJ;NOM;SG
banco	seisa	banco	seisma	N	V;IMP;SG;2;PRS;FIN;ACT
debía	peaksid	deber	pidama	V	V;COND;PL;3;PRS;FIN;ACT
cría	uskuma	cría	uskuma	N	V;IN+ALL;V.CVB;ACT
cría	usu	cría	uskuma	N	V;IMP;SG;2;PRS;FIN;ACT
cría	usud	cría	uskuma	N	V;IND;SG;2;PRS;FIN;ACT
cría	uskusin	cría	uskuma	N	V;IND;SG;1;PST;FIN;ACT
cría	uskusid	cría	uskuma	N	V;IND;PL;3;PST;FIN;ACT
cría	uskus	cría	uskuma	N	V;IND;SG;3;PST;FIN;ACT
cría	mõtlesin	cría	mõtlema	N	V;IND;SG;1;PST;FIN;ACT
cría	arvas	cría	arvama	N	V;IND;SG;3;PST;FIN;ACT
cría	arvasin	cría	arvama	N	V;IND;SG;1;PST;FIN;ACT
pensamos	umbes	pensar	umbes	V	ADV
oín	kuuldud	oín	kuuldud	V	ADJ;PST;V.PTCP;PASS
pór	komplekti	pór	komplekt	V	N;PRT;SG
pór	komplekt	pór	komplekt	V	N;NOM;SG
pór	määra	pór	määr	V	N;PRT;SG
conto	umbes	conto	umbes	N	ADV
conto	see	conto	see	N	PRO;NOM;SG
conto	seda	conto	see	N	PRO;PRT;SG
completamente	out	completamente	out	ADV	N;NOM;SG
fiestra	välja	fiestra	välja	N	ADV
fiestra	väljas	fiestra	väljas	N	ADV
franceses	prantsuse	francese	prantsuse	N	ADJ
sabelo	tea	sabelo	teadma	ADV	V;IMP;SG;2;PRS;FIN;ACT
so	ainult	so	ainult	PROPN	ADV
so	lihtsalt	so	lihtsalt	PROPN	ADV
so	üksinda	so	üksinda	PROPN	ADV
so	üksi	so	üksi	PROPN	ADV
so	all	so	all	PROPN	ADV
paréceme	see	paréceme	see	V	PRO;NOM;SG
paréceme	seda	paréceme	see	V	PRO;PRT;SG
falas	sind	fala	sina	N	PRO;PRT;SG;2
falas	sina	fala	sina	N	PRO;NOM;SG;2
falas	räägi	fala	rääkima	N	V;IMP;SG;2;PRS;FIN;ACT
falas	on	fala	olema	N	V;IND;SG;3;PRS;FIN;ACT
falas	umbes	fala	umbes	N	ADV
falas	räägi	fala	rääkima	N	V;IMP;SG;2;PRS;FIN;ACT
00	aah	00	aah	PROPN	N;NOM;SG
subir	roni	subir	roni	V	N;NOM;SG
subir	ülakorrusel	subir	üla_korrus	V	N;AT+ESS
;SG
subir	üleval	subir	üleval	V	ADV
azul	sinised	azul	sinine	N	ADJ;NOM;PL
azul	sinine	azul	sinine	N	ADJ;NOM;SG
cómo	mis	cómo	mis	ADV	PRO;NOM;SG
cómo	mida	cómo	mis	ADV	PRO;PRT;SG
cómo	oskab	cómo	oskama	ADV	V;IND;SG;3;PRS;FIN;ACT
cómo	saab	cómo	saama	ADV	V;IND;SG;3;PRS;FIN;ACT
cómo	sind	cómo	sina	ADV	PRO;PRT;SG;2
cómo	you	cómo	you	ADV	N;NOM;SG
cómo	sina	cómo	sina	ADV	PRO;NOM;SG;2
tódolos	iga	tódolo	iga	N	PRO;NOM;SG
tódolos	kõik	tódolo	kõik	N	PRO;NOM;SG
tódolos	igatahes	tódolo	iga_tahes	N	ADV
dabondo	tubli	dabor	tubli	V	ADJ;NOM;SG
dabondo	hea	dabor	hea	V	ADJ;NOM;SG
estarei	võidetud	estar	võidetud	V	ADJ;PST;V.PTCP;PASS
estarei	will	estar	will	V	N;NOM;SG
estarei	tahe	estar	tahe	V	N;NOM;SG
levas	sind	leva	sina	N	PRO;PRT;SG;2
levas	sina	leva	sina	N	PRO;NOM;SG;2
levas	kanna	leva	kandma	N	V;IMP;SG;2;PRS;FIN;ACT
levas	kanda	leva	kandma	N	V;NFIN
levas	on	leva	olema	N	V;IND;SG;3;PRS;FIN;ACT
levas	kanda	leva	kandma	N	V;NFIN
levas	sinu	leva	sina	N	PRO;GEN;SG;2
levas	teie	leva	sina	N	PRO;NOM;PL;2
levas	võtke	leva	võtma	N	V;IMP;PL;2;PRS;FIN;ACT
levas	võta	leva	võtma	N	V;IMP;SG;2;PRS;FIN;ACT
levas	koos	leva	koos	N	ADV
jim	jim	jim	jim	PROPN	N;NOM;SG
médicos	meditsiinilised	médico	meditsiiniline	N	ADJ;NOM;PL
médicos	meditsiiniline	médico	meditsiiniline	N	ADJ;NOM;SG
levou	led	levar	led	V	N;NOM;SG
estivese	olemise	estar	olemine	V	N;GEN;SG
estivese	olemine	estar	olemine	V	N;NOM;SG
voume	going	voume	going	V	N;NOM;SG
voume	minek	voume	minek	V	N;NOM;SG
voume	välja	voume	välja	V	ADV
voume	väljas	voume	väljas	V	ADV
voume	out	voume	out	V	N;NOM;SG
voume	lahkumine	voume	lahkumine	V	N;NOM;SG
longa	kellaaeg	longo	kella_aeg	ADJ	N;NOM;SG
longa	aeg	longo	aeg	ADJ	N;NOM;SG
longa	aja	longo	aeg	ADJ	N;GEN;SG
longa	ajas	longo	aeg	ADJ	N;IN+ESS;SG
longa	aega	longo	aeg	ADJ	N;PRT;SG
longa	live	longo	live	ADJ	N;NOM;SG
longa	elama	longo	elama	ADJ	V;IN+ALL;V.CVB;ACT
total	täielik	total	täielik	N	ADJ;NOM;SG
total	terviklik	total	terviklik	N	ADJ;NOM;SG
total	lõpetatud	total	lõpetama	N	ADJ;PST;V.PTCP;PASS
total	kokku	total	kokku	N	ADV
tentar	proovi	tentar	proov	V	N;PRT;SG
tentar	ja	tentar	ja	V	CONJ
tentar	ning	tentar	ning	V	CONJ
conducir	plii	conducir	plii	V	N;NOM;SG
conducir	sõitmine	conducir	sõitmine	V	N;NOM;SG
verme	vaata	verme	vaatama	N	V;IMP;SG;2;PRS;FIN;ACT
verme	vt	verme	vt	N	V;IMP;FIN
verme	näed	verme	nägema	N	V;IND;SG;2;PRS;FIN;ACT
excelente	väga	excelente	väga	ADJ	ADV
excelente	fine	excelente	finema	ADJ	N;NOM;SG
excelente	trahv	excelente	trahv	ADJ	N;NOM;SG
excelente	trahvi	excelente	trahv	ADJ	N;PRT;SG
formas	igatahes	forma	iga_tahes	N	ADV
parecía	nagu	parecer	nagu	V	CONJ
sensación	tunneta	sensación	tunnetama	N	V;IMP;SG;2;PRS;FIN;ACT
sensación	saa	sensación	saama	N	V;IMP;SG;2;PRS;FIN;ACT
intelixente	smart	intelixente	smart	ADJ	N;NOM;SG
gustan	nagu	gustar	nagu	V	CONJ
gustan	doni	gustar	doni	V	ADJ
gustan	don	gustar	don	V	N;NOM;SG
gustan	neid	gustar	see	V	PRO;PRT;PL
gustan	vihkamine	gustar	vihkamine	V	N;NOM;SG
azuis	sinised	azuis	sinine	N	ADJ;NOM;PL
azuis	sinine	azuis	sinine	N	ADJ;NOM;SG
próximo	next	próximo	next	ADJ	N;NOM;SG
próximo	lähedal	próximo	lähedal	ADJ	ADV
xeo	jääd	xeo	jää	N	V;IND;SG;2;PRS;FIN;ACT
eras	sind	ser	sina	N	PRO;PRT;SG;2
eras	sina	ser	sina	N	PRO;NOM;SG;2
eras	olid	ser	olema	N	V;IND;PL;3;PST;FIN;ACT
eras	oli	ser	olema	N	V;IND;SG;3;PST;FIN;ACT
monte	palju	monte	palju	N	ADV
nela	teda	nela	tema	ADV	PRO;PRT;SG;3
nela	tema	nela	tema	ADV	PRO;NOM;SG;3
cabalos	hobused	cabalo	hobune	V	N;NOM;PL
cabalos	hobuseid	cabalo	hobune	V	N;PRT;PL
cabalos	hobujõudu	cabalo	hobu_jõud	V	N;PRT;SG
cabalos	hobune	cabalo	hobune	V	N;NOM;SG
cabalos	hobuse	cabalo	hobune	V	N;GEN;SG
cabalos	hobu	cabalo	hobu	V	N;NOM;SG
interese	huvitatud	interese	huvita=tud	N	ADJ;PST;V.PTCP;PASS
depende	see	depender	see	V	PRO;NOM;SG
depende	seda	depender	see	V	PRO;PRT;SG
xamais	ever	xamal	ever	ADV	N;NOM;SG
xapón	jaapani	xapón	jaapani	PROPN	ADJ
xapón	jaapan	xapón	jaapan	PROPN	N;NOM;SG
prensa	vajuta	prensa	vajuma	N	V;IMP;SG;2;PRS;FIN;ACT
divertido	lõbu	divertir	lõbu	V	N;NOM;SG
divertido	lõbus	divertir	lõbus	V	ADJ;NOM;SG
divertido	fun	divertir	fun	V	N;NOM;SG
divertido	naljakas	divertir	naljakas	V	ADJ;NOM;SG
divertido	mõnus	divertir	mõnus	V	ADJ;NOM;SG
divertido	kena	divertir	kena	V	ADJ;NOM;SG
divertido	nice	divertir	nice	V	N;NOM;SG
calma	rahulik	calma	rahulik	N	ADJ;NOM;SG
calma	vaikne	calma	vaikne	N	ADJ;NOM;SG
calma	alla	calma	alla	N	ADV
calma	maha	calma	maha	N	ADV
calma	maas	calma	maas	N	ADV
calma	lihtne	calma	lihtne	N	ADJ;NOM;SG
