pat	pat	pat	pat	PROPN;NOM;MASC;SG	PROPN;NOM;SG
zaposlena	palveluksessa	zaposlen	palvelus	ADJ;NOM;FEM;SG;V.PTCP	N;IN+ESS;SG
zaposlena	kiire	zaposlen	kiire	ADJ;NOM;FEM;SG;V.PTCP	N;NOM;SG
oxfordu	oxford	onford	oxford	N;DAT;MASC;SG	N;NOM;SG
oxfordu	oxfordissa	onford	oxford	N;DAT;MASC;SG	N;IN+ESS;SG
oxfordu	oxfordin	onford	oxford	N;DAT;MASC;SG	N;GEN;SG
čista	puhdasta	čist	puhdas	ADJ;NOM;FEM;SG	ADJ;PRT;SG
čista	puhtaana	čist	puhdas	ADJ;NOM;FEM;SG	ADJ;FRML;SG
čista	puhtaat	čist	puhdas	ADJ;NOM;FEM;SG	ADJ;NOM;PL
biološke	biologinen	biološki	biologinen	ADJ;NOM;FEM;PL	ADJ;NOM;SG
zmaja	leija	zmaj	leija	N;ACC;MASC;SG	N;NOM;SG
nevarna	vaarallista	nevaren	vaarallinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
nevarna	vaaralliset	nevaren	vaarallinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
nevarna	vaarallisten	nevaren	vaarallinen	ADJ;NOM;FEM;SG	ADJ;GEN;PL
nevarna	vaarallista	nevaren	vaarallinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
nevarna	vaaralliset	nevaren	vaarallinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
trgovanje	kauppaa	trgovanje	kauppa	N;NOM;NEUT;SG	N;PRT;SG
trgovanje	kaupan	trgovanje	kauppa	N;NOM;NEUT;SG	N;GEN;SG
trgovanje	kaupankäynnin	trgovanje	kaupan#käynti	N;NOM;NEUT;SG	N;GEN;SG
epizoda	jakson	epizod	jakso	N;NOM;FEM;SG	N;GEN;SG
ran	haavat	ran	haava	N;GEN;FEM;PL	N;NOM;PL
ran	haavoja	ran	haava	N;GEN;FEM;PL	N;PRT;PL
aluminij	alumiinia	aluminija	alumiinin	N;NOM;MASC;SG	N;PRT;SG
aluminij	alumiinia	aluminija	alumiinin	N;NOM;MASC;SG	N;PRT;SG
flota	laivaston	flot	laivasto	N;NOM;FEM;SG	N;GEN;SG
kanadsko	kanadan	kanadski	kanada	ADJ;NOM;NEUT;SG	N;GEN;SG
akademski	akateemisen	akademski	akateeminen	ADJ;NOM;MASC;SG	ADJ;GEN;SG
semen	siemeniä	seme	siemen	N;GEN;NEUT;PL	N;PRT;PL
semen	siemenet	seme	siemen	N;GEN;NEUT;PL	N;NOM;PL
standardi	standardeja	standard	standardi	N;NOM;MASC;PL	N;PRT;PL
standardi	standardien	standard	standardi	N;NOM;MASC;PL	N;GEN;PL
garden	puutarha	garden	puu#tarha		N;NOM;SG
težavo	ongelmia	težava	ongelma	N;ACC;FEM;SG	N;PRT;PL
težavo	ongelma	težava	ongelma	N;ACC;FEM;SG	N;NOM;SG
brezplačno	ilmaista	brezplačno	ilmaista	ADV	N;PRT;SG
brezplačno	ilmainen	brezplačno	ilmainen	ADV	ADJ;NOM;SG
brezplačno	vapaa	brezplačno	vapaa	ADV	ADJ;NOM;SG
brezplačno	free	brezplačno	free	ADV	N;NOM;SG
brezplačno	ilmaiseksi	brezplačno	ilmainen	ADV	ADJ;TRANS;SG
kandidatov	hakijat	kandidat	hakija	N;GEN;MASC;PL	N;NOM;PL
kandidatov	ehdokkaat	kandidat	ehdokas	N;GEN;MASC;PL	N;NOM;PL
kandidatov	ehdokkaita	kandidat	ehdokas	N;GEN;MASC;PL	N;PRT;PL
televizijo	tv	televizija	tv	N;ACC;FEM;SG	N;NOM;SG
televizijo	televisio	televizija	televisio	N;ACC;FEM;SG	N;NOM;SG
glenn	glen	glenn	glen	PROPN;NOM;MASC;SG	PROPN;NOM;SG
glenn	glenn	glenn	glenn	PROPN;NOM;MASC;SG	N;NOM;SG
odkrita	löydetty	odkriti	löytää	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
odkrita	löydettiin	odkriti	löytää	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
odkrita	havaittu	odkriti	havaita	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
odkrita	havaitut	odkriti	havaita	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
odkrita	havaittiin	odkriti	havaita	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
obraza	ilme	obraz	ilme	N;GEN;MASC;SG	N;NOM;SG
obraza	naama	obraz	naama	N;GEN;MASC;SG	N;NOM;SG
obraza	kasvot	obraz	kasvot	N;GEN;MASC;SG	N;NOM;PL
obraza	naamaa	obraz	naama	N;GEN;MASC;SG	N;PRT;SG
obraza	face	obraz	face	N;GEN;MASC;SG	
produkti	tuotteita	produkt	tuote	N;NOM;MASC;PL	N;PRT;PL
produkti	tuotteiden	produkt	tuote	N;NOM;MASC;PL	N;GEN;PL
berry	marja	berry	marja	PROPN;NOM;MASC;SG	PROPN;NOM;SG
berry	berry	berry	berry	PROPN;NOM;MASC;SG	PROPN;NOM;SG
železna	rauta	železen	rauta	ADJ;NOM;FEM;SG	N;NOM;SG
železna	rautaa	železen	rauta	ADJ;NOM;FEM;SG	N;PRT;SG
železna	raudan	železen	rauta	ADJ;NOM;FEM;SG	N;GEN;SG
strehe	katoilla	streha	katto	N;NOM;FEM;PL	N;AT+ESS
;PL
strehe	katto	streha	katto	N;NOM;FEM;PL	N;NOM;SG
strehe	kattoa	streha	katto	N;NOM;FEM;PL	N;PRT;SG
strehe	katon	streha	katto	N;NOM;FEM;PL	N;GEN;SG
zastrupitev	myrkyttää	zastrupitev	myrkyttää	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
gas	kaasua	gas	kaasu	N;NOM;MASC;SG	N;PRT;SG
gas	kaasun	gas	kaasu	N;NOM;MASC;SG	N;GEN;SG
niki	nicki	nik	nicki	N;NOM;MASC;SG	
niki	niki	nik	niki	N;NOM;MASC;SG	PROPN;NOM;SG
oak	oak	oak	olla	PROPN;NOM;MASC;SG	PROPN;NOM;SG
oak	tammi	oak	tammi	PROPN;NOM;MASC;SG	N;NOM;SG
rojene	syntynyt	rojen	syntyä	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
rojene	syntyneet	rojen	syntyä	ADJ;NOM;FEM;PL;V.PTCP	V;NOM;PL;V.PTCP;ACT
rojene	syntyi	rojen	syntyä	ADJ;NOM;FEM;PL;V.PTCP	V;IND;SG;3;PST;FIN;ACT
prusija	preussin	prusija	preussi	N;NOM;FEM;SG	N;GEN;SG
polobli	pallonpuoliskolla	polobli	pallon#puolisko	ADJ;NOM;MASC;SG	N;AT+ESS
;SG
zaprti	kiinni	zaprt	kiinni	ADJ;NOM;MASC;PL;V.PTCP	ADV
zaprti	suljettu	zaprt	sulkea	ADJ;NOM;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
testi	testien	testi	testi	N;NOM;MASC;PL	N;GEN;PL
rušilcev	hävittäjiä	rušilec	hävittäjä	N;GEN;MASC;PL	N;PRT;PL
rušilcev	hävittäjät	rušilec	hävittäjä	N;GEN;MASC;PL	N;NOM;PL
shimizu	shimizu	shimiz	shimizu	N;NOM;MASC;SG	PROPN;NOM;SG
zdravi	terveellistä	zdrav	terveellinen	ADJ;NOM;MASC;PL	ADJ;PRT;SG
zdravi	terveellinen	zdrav	terveellinen	ADJ;NOM;MASC;PL	ADJ;NOM;SG
zdravi	terve	zdrav	terve	ADJ;NOM;MASC;PL	N;NOM;SG
zdravi	paranee	zdrav	parata	ADJ;NOM;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
pariški	pariisiin	pariški	pariisi	ADJ;NOM;DEF;MASC;SG	N;IN+ALL;SG
pariški	pariisi	pariški	pariisi	ADJ;NOM;DEF;MASC;SG	N;NOM;SG
pariški	pariisin	pariški	pariisi	ADJ;NOM;DEF;MASC;SG	N;GEN;SG
delle	delle	delle	delle	PROPN;NOM;MASC;SG	
privrženci	seuraajia	privrženec	seuraaja	N;NOM;MASC;PL	N;PRT;PL
privrženci	seuraajaa	privrženec	seuraaja	N;NOM;MASC;PL	N;PRT;SG
pasme	rotua	pasma	rottu	N;NOM;FEM;PL	N;PRT;SG
pasme	rotu	pasma	rotu	N;NOM;FEM;PL	N;NOM;SG
pasme	rotuja	pasma	rotu	N;NOM;FEM;PL	N;PRT;PL
stabilen	talli	stabilen	talli	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
stabilen	vakaat	stabilen	vakaa	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
cat	kissa	cat	kissa		N;NOM;SG
cat	kissaa	cat	kissaa		N;PRT;SG
cat	kissan	cat	kissa		N;GEN;SG
klinični	kliininen	kliničen	kliininen	ADJ;NOM;MASC;PL	ADJ;NOM;SG
oddaljeno	etäinen	oddaljen	etäinen	ADV	ADJ;NOM;SG
oddaljeno	kaukainen	oddaljen	kaukainen	ADV	ADJ;NOM;SG
oddaljeno	etäinen	oddaljen	etäinen	ADV	ADJ;NOM;SG
oddaljeno	kauko	oddaljen	kauko	ADV	PROPN;NOM;SG
kemična	kemikaali	kemičen	kemikaali	ADJ;NOM;FEM;SG	N;NOM;SG
kemična	kemialliset	kemičen	kemiallinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
spremenjena	muunnettu	spremenjen	muuntaa	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
spremenjena	muutettu	spremenjen	muuttaa	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
spremenjena	muokattu	spremenjen	muokata	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
spremenjena	muutettu	spremenjen	muuttaa	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
spremenjena	muutetut	spremenjen	muuttaa	ADJ;NOM;FEM;SG;V.PTCP	V;NOM;PL;V.PTCP;PASS
cerro	cerro	cerra	cerro	PROPN;NOM;MASC;SG	PROPN;NOM;SG
enotnost	yhtenäisyyttä	enotnost	yhtenäisyys	N;NOM;FEM;SG	N;PRT;SG
enotnost	yhtenäisyyden	enotnost	yhtenäisyys	N;NOM;FEM;SG	N;GEN;SG
prometni	ruuhka	prometen	ruuhka	ADJ;NOM;MASC;SG	N;NOM;SG
prometni	liikenteen	prometen	liikenne	ADJ;NOM;MASC;SG	N;GEN;SG
prometni	liikenne	prometen	liikenne	ADJ;NOM;MASC;SG	N;NOM;SG
prometni	ruuhkaa	prometen	ruuhka	ADJ;NOM;MASC;SG	N;PRT;SG
prometni	liikennettä	prometen	liikenne	ADJ;NOM;MASC;SG	N;PRT;SG
globalno	globaali	globalen	globaali	ADV	ADJ;NOM;SG
globalno	global	globalen	global	ADV	
globalno	maailmanlaajuinen	globalen	maailman#laajuinen	ADV	ADJ;NOM;SG
globalno	maailmanlaajuiset	globalen	maailman#laajuinen	ADV	ADJ;NOM;PL
globalno	maailmanlaajuisen	globalen	maailman#laajuinen	ADV	ADJ;GEN;SG
avtoceste	moottoritien	avtocesta	moottori#tie	N;NOM;FEM;PL	N;GEN;SG
avtoceste	moottoritie	avtocesta	moottori#tie	N;NOM;FEM;PL	N;NOM;SG
avtoceste	moottoriteiden	avtocesta	moottori#tie	N;NOM;FEM;PL	N;GEN;PL
redna	säännöllisesti	reden	säännöllisesti	ADJ;NOM;FEM;SG	ADV
redna	säännölliset	reden	säännöllinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
darilo	lahjaa	darilo	lahja	N;NOM;NEUT;SG	N;PRT;SG
darilo	lahjan	darilo	lahja	N;NOM;NEUT;SG	N;GEN;SG
jorge	jorge	jorga	jorge	N;NOM;MASC;SG	PROPN;NOM;SG
potomcev	jälkeläinen	potomec	jälkeläinen	N;GEN;MASC;PL	N;NOM;SG
potomcev	jälkeläisiä	potomec	jälkeläinen	N;GEN;MASC;PL	N;PRT;PL
aretiran	pidätys	aretiran	pidätys	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;SG
aretiran	pidätetty	aretiran	pidättää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aretiran	pidätykset	aretiran	pidätys	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;PL
aretiran	pidättää	aretiran	pidättää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
aretiran	pidätetty	aretiran	pidättää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NOM;SG;V.PTCP;PASS
aretiran	pidätettynä	aretiran	pidättää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;FRML;SG;V.PTCP;PASS
aretiran	pidätettiin	aretiran	pidättää	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
harper	harper	harper	harper	N;NOM;MASC;SG	PROPN;NOM;SG
uporniki	kapinallisia	upornik	kapinallinen	N;NOM;MASC;PL	ADJ;PRT;PL
uporniki	kapinalliset	upornik	kapinallinen	N;NOM;MASC;PL	ADJ;NOM;PL
uporniki	kapinallisia	upornik	kapinallinen	N;NOM;MASC;PL	ADJ;PRT;PL
uporniki	kapinalliset	upornik	kapinallinen	N;NOM;MASC;PL	ADJ;NOM;PL
sloves	renown	sloves	renown	N;NOM;MASC;SG	
sloves	mainetta	sloves	maine	N;NOM;MASC;SG	N;PRT;SG
pridobijo	hankkia	pridobiti	hankkia	V;PFV;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
pridobijo	hankittava	pridobiti	hankkia	V;PFV;IND;PL;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
ugodno	suotuisat	ugoden	suotua	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ugodno	suotuisat	ugoden	suotua	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
saška	saksi	sašek	saksi	PROPN;NOM;FEM;SG	N;NOM;SG
saška	sachsen	sašek	sach	PROPN;NOM;FEM;SG	N;NOM;SG
dihal	hengitysteiden	dihati	hengitys#teiden	N;NOM;NEUT;PL	N;GEN;PL
dihal	hengitys	dihati	hengitys	N;NOM;NEUT;PL	N;NOM;SG
ovire	esteitä	ovira	este	N;NOM;FEM;PL	N;PRT;PL
ovire	esteitä	ovira	este	N;NOM;FEM;PL	N;PRT;PL
ovira	esteen	ovira	este	N;NOM;FEM;SG	N;GEN;SG
cole	cole	cola	cole	PROPN;NOM;MASC;SG	PROPN;NOM;SG
campo	campo	campo	campo	N;NOM;MASC;SG	
čile	chilen	čiti	chile	PROPN;NOM;NEUT;SG	N;GEN;SG
namerava	aikoo	nameravati	aikoa	V;IPFV;IND;SG;3;PRS;FIN	INTJ
piva	olut	pivo	olut	N;GEN;NEUT;SG	N;NOM;SG
piva	kaljaa	pivo	kalja	N;GEN;NEUT;SG	N;PRT;SG
piva	olutta	pivo	olut	N;GEN;NEUT;SG	N;PRT;SG
piva	kalja	pivo	kalja	N;GEN;NEUT;SG	N;NOM;SG
piva	olut	pivo	olut	N;GEN;NEUT;SG	N;NOM;SG
piva	oluet	pivo	olut	N;GEN;NEUT;SG	N;NOM;PL
piva	olutta	pivo	olut	N;GEN;NEUT;SG	N;PRT;SG
piva	kaljaa	pivo	kalja	N;GEN;NEUT;SG	N;PRT;SG
psihološko	psykologisesti	psihološki	psykologisesti	ADJ;NOM;NEUT;SG	ADV
institucije	toimielimiin	institucija	toimi#elin	N;NOM;FEM;PL	N;IN+ALL;PL
institucije	toimielimiä	institucija	toimi#elin	N;NOM;FEM;PL	N;PRT;PL
institucije	toimielinten	institucija	toimi#elin	N;NOM;FEM;PL	N;GEN;PL
zaklad	aarteita	zaklad	aarre	N;NOM;MASC;SG	N;PRT;PL
zaklad	aarretta	zaklad	aarre	N;NOM;MASC;SG	N;PRT;SG
zaklad	aarteen	zaklad	aarre	N;NOM;MASC;SG	N;GEN;SG
odstop	erottua	odstop	erota	N;NOM;MASC;SG	V;SG;NFIN;ACT
odstop	peruuttamista	odstop	peruuttaminen	N;NOM;MASC;SG	N;PRT;SG
finančna	taloudellista	finančen	taloudellinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
razsežnost	mitat	razsežnost	mitta	N;NOM;FEM;SG	N;NOM;PL
razsežnost	ulottuvuutta	razsežnost	ulottuvuus	N;NOM;FEM;SG	N;PRT;SG
zabavo	osapuoli	zabava	osa#puoli	N;ACC;FEM;SG	N;NOM;SG
zabavo	juhla	zabava	juhla	N;ACC;FEM;SG	N;NOM;SG
zabavo	puolue	zabava	puolue	N;ACC;FEM;SG	N;NOM;SG
zabavo	juhlat	zabava	juhla	N;ACC;FEM;SG	N;NOM;PL
zabavo	bileet	zabava	bileet	N;ACC;FEM;SG	N;NOM;PL
zabavo	viihdettä	zabava	viihde	N;ACC;FEM;SG	N;PRT;SG
zabavo	viihde	zabava	viihde	N;ACC;FEM;SG	N;NOM;SG
konvencije	yleissopimus	konvencija	yleis#sopimus	N;NOM;FEM;PL	N;NOM;SG
konvencije	yleissopimuksen	konvencija	yleis#sopimus	N;NOM;FEM;PL	N;GEN;SG
zbirajo	kerätä	zbirati	kerätä	V;IPFV;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
zbirajo	kerää	zbirati	kerätä	V;IPFV;IND;PL;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
srbi	kutina	srbeti	kutina	N;NOM;MASC;PL	N;NOM;SG
srbi	serbien	srbeti	serbi	N;NOM;MASC;PL	N;GEN;PL
nepravilno	virheelliset	nepravilen	virheellinen	ADV	ADJ;NOM;PL
nepravilno	väärä	nepravilen	väärä	ADV	ADJ;NOM;SG
nepravilno	virheellinen	nepravilen	virheellinen	ADV	ADJ;NOM;SG
nepravilno	epäsäännöllinen	nepravilen	epä#säännöllinen	ADV	ADJ;NOM;SG
nagrajen	palkitaan	nagrajen	palkita	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
nagrajen	palkittiin	nagrajen	palkita	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
spusti	pudotus	spustiti	pudotus	V;PFV;IND;SG;3;PRS;FIN	N;NOM;SG
spusti	pudota	spustiti	pudota	V;PFV;IND;SG;3;PRS;FIN	V;IMP;SG;2;NFIN;ACT
connecticut	connecticut	connecticut	connecticut	PROPN;NOM;MASC;SG	PROPN;NOM;SG
vodilna	johtavan	vodilen	johtava	ADJ;NOM;FEM;SG	V;GEN;SG;V.PTCP;ACT
vodilna	johtava	vodilen	johtaa	ADJ;NOM;FEM;SG	V;NOM;SG;V.PTCP;ACT
vodilna	johtavat	vodilen	johtava	ADJ;NOM;FEM;SG	ADJ;NOM;PL
vodilna	johtaa	vodilen	johtaa	ADJ;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
vodilna	ohjaavat	vodilen	ohjata	ADJ;NOM;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
stanford	stanford	stanford	stanford	N;NOM;MASC;SG	
pakistan	pakistaniin	pakistan	pakistaa	N;NOM;MASC;SG	N;IN+ALL;SG
pakistan	pakistanin	pakistan	pakistaa	N;NOM;MASC;SG	N;GEN;SG
pakistan	pakistanissa	pakistan	pakistaa	N;NOM;MASC;SG	N;IN+ESS;SG
srečen	hyvää	srečen	hyvä	ADJ;NOM;INDF;MASC;SG	ADJ;PRT;SG
pionir	pioneer	pionir	pioneer	N;NOM;MASC;SG	
natančen	tarkat	natančen	tarkka	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;PL
natančen	tarkkaa	natančen	tarkka	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;PRT;SG
natančen	tarkat	natančen	tarkka	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;PL
emma	emman	emma	empa	PROPN;NOM;FEM;SG	N;GEN;SG
emma	emma	emma	ei#man	PROPN;NOM;FEM;SG	N;NOM;SG
balet	balettia	balet	baletti	N;NOM;MASC;SG	N;PRT;SG
aparat	laitteet	aparat	laite	N;NOM;MASC;SG	N;NOM;PL
warwick	warwick	warwick	warwick	N;NOM;MASC;SG	PROPN;NOM;SG
mrk	eclipse	mrk	eclipse	N;NOM;MASC;SG	
ekonomija	econ	ekonomija	eco	N;NOM;FEM;SG	N;GEN;SG
ekonomija	taloutta	ekonomija	talous	N;NOM;FEM;SG	N;PRT;SG
ekonomija	talouden	ekonomija	talous	N;NOM;FEM;SG	N;GEN;SG
trpljenje	kärsivät	trpljenje	kärsiä	N;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
trpljenje	kärsimystä	trpljenje	kärsimys	N;NOM;NEUT;SG	N;PRT;SG
trpljenje	kärsimyksen	trpljenje	kärsimys	N;NOM;NEUT;SG	N;GEN;SG
bogastva	rikkauksia	bogastvo	rikkaus	N;GEN;NEUT;SG	N;PRT;PL
bogastva	rikkaudet	bogastvo	rikkaus	N;GEN;NEUT;SG	N;NOM;PL
bogastva	vauraus	bogastvo	vauraus	N;GEN;NEUT;SG	N;NOM;SG
bogastva	rikkautta	bogastvo	rikkaus	N;GEN;NEUT;SG	N;PRT;SG
bogastva	rikkaudet	bogastvo	rikkaus	N;GEN;NEUT;SG	N;NOM;PL
bogastva	vaurautta	bogastvo	vauraus	N;GEN;NEUT;SG	N;PRT;SG
bogastva	rikkaus	bogastvo	rikkaus	N;GEN;NEUT;SG	N;NOM;SG
gole	paljaat	gol	paljas	N;NOM;FEM;PL	ADJ;NOM;PL
zvest	uskollisia	zvest	uskollinen	ADJ;NOM;INDF;MASC;SG	ADJ;PRT;PL
zvest	uskolliset	zvest	uskollinen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
predelavo	jalostus	predelava	jalostus	N;ACC;FEM;SG	N;NOM;SG
predelavo	käsittelyä	predelava	käsittely	N;ACC;FEM;SG	N;PRT;SG
predelavo	käsittely	predelava	käsittely	N;ACC;FEM;SG	N;NOM;SG
lažji	helpompaa	lahek	helppo	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;PRT;CMPR;SG
lažji	helpommin	lahek	helposti	ADJ;NOM;DEF;CMPR;MASC;SG	ADV;CMPR
lažji	helpottaa	lahek	helpottaa	ADJ;NOM;DEF;CMPR;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
lažji	sytytin	lahek	sytyttää	ADJ;NOM;DEF;CMPR;MASC;SG	N;NOM;SG
povprečje	keskimääräinen	povprečje	keski#määräinen	N;NOM;NEUT;SG	ADJ;NOM;SG
gozdarstvo	metsätalouden	gozdarstvo	metsä#talous	N;NOM;NEUT;SG	N;GEN;SG
depresija	masennusta	depresija	masennus	N;NOM;FEM;SG	N;PRT;SG
sosednji	vierekkäisten	sosednji	vierekkäinen	ADJ;NOM;DEF;MASC;SG	ADJ;GEN;PL
sosednji	vieressä	sosednji	vieressä	ADJ;NOM;DEF;MASC;SG	ADV
hud	hud	hud	hud	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
hud	kovis	hud	kovis	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
hud	pahis	hud	pahis	ADJ;NOM;INDF;MASC;SG	N;NOM;SG
kirurg	kirurgin	kirurg	kirurgi	N;NOM;MASC;SG	N;GEN;SG
aluminijev	alumiinia	aluminijev	alumiinin	N;NOM;MASC;SG	N;PRT;SG
perspektive	näkymiä	perspektiva	näkymä	N;NOM;FEM;PL	N;PRT;PL
perspektive	näkökulma	perspektiva	näkö#kulma	N;NOM;FEM;PL	N;NOM;SG
mlajša	nuoremman	mlad	nuori	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;CMPR;SG
mlajša	nuorempia	mlad	nuori	ADJ;NOM;CMPR;FEM;SG	ADJ;PRT;CMPR;PL
rjava	ruskeat	rjav	ruskea	ADJ;NOM;FEM;SG	ADJ;NOM;PL
rjava	brownin	rjav	brown	ADJ;NOM;FEM;SG	N;GEN;SG
rjava	brown	rjav	brown	ADJ;NOM;FEM;SG	PROPN;NOM;SG
prazno	tyhjennä	prazen	tyhjentää	ADJ;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
poklicna	ammatti	poklicen	ammatti	ADJ;NOM;FEM;SG	N;NOM;SG
poklicna	ammattilainen	poklicen	ammattilainen	ADJ;NOM;FEM;SG	N;NOM;SG
poklicna	ammatillista	poklicen	ammatillinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
poklicna	ammatillisen	poklicen	ammatillinen	ADJ;NOM;FEM;SG	ADJ;GEN;SG
pomočnika	apulainen	pomočnik	apulainen	N;ANIM;ACC;MASC;SG	N;NOM;SG
pomočnika	assistentti	pomočnik	assistentti	N;ANIM;ACC;MASC;SG	N;NOM;SG
pomočnika	avustaja	pomočnik	avustaja	N;ANIM;ACC;MASC;SG	N;NOM;SG
pomočnika	apulainen	pomočnik	apulainen	N;ANIM;ACC;MASC;SG	N;NOM;SG
pomočnika	apuri	pomočnik	apuri	N;ANIM;ACC;MASC;SG	N;NOM;SG
protein	proteiinia	protein	proteiini	N;NOM;MASC;SG	N;PRT;SG
protein	proteiineja	protein	proteiini	N;NOM;MASC;SG	N;PRT;PL
protein	proteiinin	protein	proteiini	N;NOM;MASC;SG	N;GEN;SG
pričakovali	odotettu	pričakovati	odottaa	V;IPFV;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
galaksija	galaksia	galaksija	galaksi	N;NOM;FEM;SG	N;PRT;SG
brooklyn	brooklyniin	brooklyn	brooklyn	N;NOM;MASC;SG	N;IN+ALL;SG
brooklyn	brooklynin	brooklyn	brooklynin	N;NOM;MASC;SG	N;GEN;SG
temple	temppeli	temple	temppeli		N;NOM;SG
temple	temple	temple	temple		
večno	ikuinen	večen	ikuinen	ADV	ADJ;NOM;SG
večno	ikuinen	večen	ikuinen	ADV	ADJ;NOM;SG
večno	ikuista	večen	iku	ADV	ADJ;PRT;SG
večno	ikuisen	večen	ikuinen	ADV	ADJ;GEN;SG
španci	espanjalaisia	španec	espanjalainen	N;NOM;MASC;PL	N;PRT;PL
osmi	kahdeksas	osmi	kahdeksas	ADJ;NOM;MASC;PL	ADJ;NOM;SG
tokov	virrat	tok	virra	N;GEN;MASC;PL	N;NOM;PL
tokov	virrat	tok	virra	N;GEN;MASC;PL	N;NOM;PL
tokov	virtaa	tok	virta	N;GEN;MASC;PL	N;PRT;SG
lokomotiva	veturi	lokomotiv	veturi	N;NOM;MASC;DU	N;NOM;SG
kuge	vitsaus	kuga	vitsaus	N;GEN;FEM;SG	N;NOM;SG
kuge	rutto	kuga	rutto	N;GEN;FEM;SG	N;NOM;SG
kuge	ruttoa	kuga	rutto	N;GEN;FEM;SG	N;PRT;SG
jakost	voimia	jakost	voima	N;NOM;FEM;SG	N;PRT;PL
jakost	voimaa	jakost	voima	N;NOM;FEM;SG	N;PRT;SG
protiletalski	ilmatorjunta	protiletalski	ilma#torjunta	ADJ;NOM;MASC;SG	N;NOM;SG
sončna	sunny	sončen	suntya	ADJ;NOM;FEM;SG	
sončna	aurinkoista	sončen	aurinko	ADJ;NOM;FEM;SG	ADJ;PRT;SG
sončna	auringon	sončen	aurinko	ADJ;NOM;FEM;SG	N;GEN;SG
sončna	aurinko	sončen	aurinko	ADJ;NOM;FEM;SG	N;NOM;SG
nositi	kantaa	nositi	kanta	V;IPFV;NFIN	N;PRT;SG
znamka	brändin	znamka	brändi	N;NOM;FEM;SG	N;GEN;SG
znamka	brand	znamka	brand	N;NOM;FEM;SG	
moss	moss	moss	moss	N;NOM;MASC;SG	PROPN;NOM;SG
