năm	pět	năm	pět	N	NUM;NOM;SG
trống	bubny	trống	buben	V	N;INAN;NOM;MASC;PL;POS
trống	bicí	trống	bicí	V	ADJ;NOM;MASC;SG;POS
trống	prázdné	trống	prázdný	V	ADJ;NOM;NEUT;SG;POS
trống	prázdná	trống	prázdný	V	ADJ;NOM;FEM;SG;POS
trống	prázdno	trống	prázdno	V	N;NOM;NEUT;SG;POS
trống	prázdný	trống	prázdný	V	ADJ;INAN;NOM;MASC;SG;POS
indonesia	indonéské	indonesia	indonéský	N	ADJ;NOM;MASC;SG;POS
jpl	jpl	jpl	jpt		PROPN;FEM;POS
nhiễm	nakažený	nhiễm	nakažený	V	ADJ;ANIM;NOM;MASC;SG;POS
nhiễm	infikované	nhiễm	infikovaný	V	ADJ;NOM;NEUT;SG;POS
nhiễm	nakažení	nhiễm	nakažení	V	N;NOM;NEUT;SG;POS
nhiễm	nakažených	nhiễm	nakažený	V	ADJ;ANIM;GEN;MASC;PL;POS
nhiễm	infikovaných	nhiễm	infikovaný	V	ADJ;GEN;MASC;PL;POS
tàn	dusit	tàn	dusit	ADJ	V;IPFV;POS;NFIN
tàn	škrcení	tàn	škrcení	ADJ	N;NOM;NEUT;SG;POS
đuổi	vyhazov	đuổi	vyhazov	V	N;INAN;NOM;MASC;SG;POS
đuổi	padáka	đuổi	padák	V	N;ANIM;NOM;MASC;SG;POS
đuổi	vyhozen	đuổi	vyhozený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
đuổi	honička	đuổi	honička	V	N;NOM;FEM;SG;POS
đuổi	chase	đuổi	chasa	V	PROPN;ANIM;NOM;MASC;SG;POS
mưa	prší	mưa	pršet	N	V;IND;SG;3;POS;PRS;FIN;ACT
mưa	rain	mưa	rain	N	PROPN;INAN;NOM;MASC;SG;POS
bách	vážný	bách	vážný	N	ADJ;INAN;NOM;MASC;SG;POS
bách	závažné	bách	závažný	N	ADJ;NOM;MASC;PL;POS
bách	vážné	bách	vážný	N	ADJ;NOM;NEUT;SG;POS
bách	vážná	bách	vážný	N	ADJ;NOM;FEM;SG;POS
hút	kouř	hút	kouř	V	N;INAN;NOM;MASC;SG;POS
hút	dým	hút	dým	V	N;INAN;NOM;MASC;SG;POS
william	william	william	william		PROPN;ANIM;NOM;MASC;SG;POS
george	jiřího	george	jiří		PROPN;ANIM;GEN;MASC;SG;POS
george	jiří	george	jiřit		PROPN;ANIM;NOM;MASC;SG;POS
george	george	george	george		PROPN;ANIM;NOM;MASC;SG;POS
air	vzduchu	air	vzduch		N;INAN;GEN;MASC;SG;POS
air	ovzduší	air	ovzduší		N;NOM;NEUT;SG;POS
air	vzduch	air	vzduch		N;INAN;NOM;MASC;SG;POS
air	air	air	air		N;INAN;NOM;MASC;SG;POS
cam	oranžová	cam	oranžový	N	ADJ;NOM;FEM;SG;POS
cam	orange	cam	orange	N	PROPN;INAN;NOM;MASC;SG;POS
cam	oranžový	cam	oranžový	N	ADJ;INAN;NOM;MASC;SG;POS
cam	oranžové	cam	oranžový	N	ADJ;NOM;NEUT;SG;POS
cam	came	cam	came	N	PROPN;MASC;SG;POS
cam	cam	cam	cam	N	PROPN;INAN;NOM;MASC;SG;POS
họp	setkání	họp	setkání	V	N;NOM;NEUT;SG;POS
họp	schůzka	họp	schůzka	V	N;NOM;FEM;SG;POS
họp	schůze	họp	schůze	V	N;NOM;FEM;SG;POS
họp	zasedání	họp	zasedání	V	N;NOM;NEUT;SG;POS
họp	porada	họp	porada	V	N;NOM;FEM;SG;POS
usd	padesát	usd	padesát	N	NUM;NOM;SG
may	máj	may	máj	ADJ	N;INAN;NOM;MASC;SG;POS
may	květen	may	květen	ADJ	N;INAN;NOM;MASC;SG;POS
may	května	may	květen	ADJ	N;INAN;GEN;MASC;SG;POS
may	šití	may	šití	ADJ	N;NOM;NEUT;SG;POS
may	lucky	may	lucky	ADJ	N;NOM;FEM;SG;POS
may	štěstí	may	štěstí	ADJ	N;NOM;NEUT;SG;POS
chép	kopírování	chép	kopírování	V	N;NOM;NEUT;SG;POS
chép	kopie	chép	kopie	V	N;NOM;FEM;PL;POS
kia	kia	kia	kia	PROPN	PROPN;NOM;MASC;SG;POS
kia	tam	kia	tam	PROPN	ADV
robert	robert	robert	robert		PROPN;ANIM;NOM;MASC;SG;POS
đinh	ding	đinh	ding	N	PROPN;ANIM;NOM;MASC;SG;POS
đinh	cink	đinh	cink	N	PROPN;ANIM;NOM;MASC;SG;POS
david	davide	david	davide		PROPN;ANIM;NOM;MASC;SG;POS
david	david	david	david		PROPN;ANIM;NOM;MASC;SG;POS
iowa	iowě	iowa	Iowa	N	PROPN;MASC;SG;POS
ohio	ohio	ohio	ohio	N	PROPN;NOM;MASC;SG;POS
dặm	miles	dặm	miles	N	PROPN;ANIM;NOM;MASC;SG;POS
dặm	mile	dặm	mile	N	ADV
hoang	divočina	hoang	divočina	ADJ	N;NOM;FEM;SG;POS
đâu	kde	đâu	kde	PROPN	ADV
đâu	kam	đâu	kam	PROPN	ADV
sắp	skoro	sắp	skoro		ADV
sắp	téměř	sắp	téměř		ADV
sắp	brzo	sắp	brzy		ADV;POS
sắp	brzy	sắp	brzy		ADV;POS
sắp	nadcházející	sắp	nadcházející		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
cân	závaží	cân	závaží	V	N;NOM;NEUT;SG;POS
cân	hmotnosti	cân	hmotnost	V	N;NOM;FEM;SG;POS
cân	hmotnost	cân	hmotnost	V	N;NOM;FEM;SG;POS
cân	váhy	cân	váha	V	N;NOM;FEM;PL;POS
cân	váha	cân	váha	V	N;NOM;FEM;SG;POS
hiếu	pohostinnost	hiếu	pohostinnost		N;NOM;FEM;SG;POS
hiếu	pohoštění	hiếu	pohoštění		N;NOM;NEUT;SG;POS
trăm	stovku	trăm	stovka	NUM	N;ACC;FEM;SG;POS
trăm	stovka	trăm	stovka	NUM	N;NOM;FEM;SG;POS
tận	terminál	tận	terminál	ADP	N;INAN;NOM;MASC;SG;POS
tận	terminálu	tận	terminál	ADP	N;INAN;GEN;MASC;SG;POS
mong	mong	mong	mong	V	PROPN;INAN;NOM;MASC;SG;POS
mong	naděje	mong	naděje	V	N;NOM;FEM;SG;POS
mong	hope	mong	hopně	V	PROPN;NOM;MASC;SG;POS
mong	naději	mong	naděje	V	N;ACC;FEM;SG;POS
rối	problémy	rối	problém	V	N;INAN;NOM;MASC;PL;POS
rối	trable	rối	trable	V	N;NOM;FEM;PL;POS
rối	problém	rối	problém	V	N;INAN;NOM;MASC;SG;POS
rối	potíže	rối	potíž	V	N;NOM;FEM;PL;POS
rối	loutku	rối	loutka	V	N;ACC;FEM;SG;POS
rối	loutka	rối	loutka	V	N;NOM;FEM;SG;POS
texas	texasu	texas	texas	N	PROPN;INAN;GEN;MASC;SG;POS
texas	texas	texas	texas	N	PROPN;INAN;NOM;MASC;SG;POS
minnesota	minnesotě	minnesota	minnesot	N	PROPN;DAT;FEM;SG;POS
james	james	james	james	N	PROPN;ANIM;NOM;MASC;SG;POS
james	jakub	james	jakub	N	PROPN;ANIM;NOM;MASC;SG;POS
james	jamesi	james	jamesi	N	PROPN;ANIM;DAT;MASC;SG;POS
james	jamese	james	jamýsa	N	PROPN;ANIM;ACC;MASC;SG;POS
thẩm	shen	thẩm	shen	N	PROPN;ANIM;NOM;MASC;SG;POS
phu	phu	phu	pha	N	PROPN;NOM;MASC;SG;POS
nghỉ	prázdniny	nghỉ	prázdniny	V	N;NOM;FEM;PL;POS
nghỉ	dovolenou	nghỉ	dovolená	V	N;ACC;FEM;SG;POS
nghỉ	dovolené	nghỉ	dovolená	V	N;NOM;FEM;SG;POS
nghỉ	dovolená	nghỉ	dovolená	V	ADJ;NOM;FEM;SG;POS
nghỉ	odpočinek	nghỉ	odpočinek	V	N;INAN;NOM;MASC;SG;POS
nghỉ	odpočívej	nghỉ	odpočívat	V	N;INAN;NOM;MASC;SG;POS
paul	paul	paul	paul		PROPN;ANIM;NOM;MASC;SG;POS
paul	pavla	paul	pavný		PROPN;ANIM;GEN;MASC;SG;POS
paul	pavel	paul	pavel		PROPN;ANIM;NOM;MASC;SG;POS
thua	prohra	thua	prohra	V	N;NOM;FEM;SG;POS
thua	poražený	thua	poražený	V	ADJ;ANIM;NOM;MASC;SG;POS
thua	smolař	thua	smolař	V	N;ANIM;NOM;MASC;SG;POS
thua	nula	thua	nula	V	N;NOM;FEM;SG;POS
thua	ztracený	thua	ztracený	V	ADJ;INAN;NOM;MASC;SG;POS
thua	ztraceno	thua	ztracený	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
thua	ztraceni	thua	ztracený	V	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
thua	ztracen	thua	ztracený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
thua	ztracená	thua	ztracený	V	ADJ;NOM;FEM;SG;POS
rock	skalní	rock	skalní	N	ADJ;NOM;MASC;SG;POS
uống	pití	uống	pití	V	N;NOM;NEUT;SG;POS
uống	nápoj	uống	nápoj	V	N;INAN;NOM;MASC;SG;POS
uống	pití	uống	pití	V	N;NOM;NEUT;SG;POS
uống	nápoje	uống	nápoj	V	N;INAN;NOM;MASC;PL;POS
uống	pití	uống	pití	V	N;NOM;NEUT;SG;POS
nhu	potřebuje	nhu	potřebovat	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
phạt	potrestán	phạt	potrestaný	N	ADJ;MASC;SG;POS;V.PTCP;PASS
đoán	hádání	đoán	hádání	V	N;NOM;NEUT;SG;POS
chị	sis	chị	sis	N	PROPN;MASC;SG;POS
cốt	by	cốt	být	N	V;COND;FIN
thịnh	sheng	thịnh	sheng	N	PROPN;ANIM;NOM;MASC;SG;POS
phe	boční	phe	boční	N	ADJ;NOM;MASC;SG;POS
huế	hue	huế	hue	N	PROPN;NOM;MASC;SG;POS
bến	alžíru	bến	alžír	N	PROPN;INAN;GEN;MASC;SG;POS
lam	lam	lam	lam	N	PROPN;ANIM;NOM;MASC;SG;POS
lam	provedeno	lam	provedený	N	ADJ;NEUT;SG;POS;V.PTCP;PASS
lam	udělal	lam	udělat	N	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
lam	hotová	lam	hotový	N	ADJ;NOM;FEM;SG;POS
hoài	dosaženo	hoài	dosažený	N	ADJ;NEUT;SG;POS;V.PTCP;PASS
hoài	dosažený	hoài	dosažený	N	ADJ;INAN;NOM;MASC;SG;POS
hoài	dosažen	hoài	dosažený	N	ADJ;MASC;SG;POS;V.PTCP;PASS
hoài	dosažené	hoài	dosažený	N	ADJ;NOM;MASC;PL;POS
ukraina	ukrajina	ukraina	ukrajina	N	PROPN;NOM;FEM;SG;POS
ukraina	ukrajiny	ukraina	ukrajina	N	PROPN;NOM;FEM;SG;POS
del	dela	del	dela		N;NOM;MASC;SG;POS
del	dele	del	dele		PROPN;NOM;MASC;SG;POS
del	del	del	del		PROPN;NOM;MASC;SG;POS
internet	internetu	internet	internet		N;INAN;GEN;MASC;SG;POS
internet	internet	internet	internet		N;INAN;NOM;MASC;SG;POS
haute	haute	haute	haute		PROPN;NOM;MASC;SG;POS
trà	tea	trà	tea	N	PROPN;INAN;NOM;MASC;SG;POS
der	der	der	der	N	ADJ;POS
kiên	trpělivost	kiên	trpělivost	ADJ	N;NOM;FEM;SG;POS
kiên	trpělivosti	kiên	trpělivost	ADJ	N;NOM;FEM;SG;POS
hạc	crane	hạc	crane	N	PROPN;ANIM;NOM;MASC;SG;POS
malaysia	malajsie	malaysia	malajsie	N	PROPN;NOM;FEM;SG;POS
malaysia	malajsie	malaysia	malajsie	N	PROPN;NOM;FEM;SG;POS
malaysia	malajské	malaysia	malajský	N	ADJ;NOM;MASC;SG;POS
nóng	horko	nóng	horko	ADJ	N;NOM;NEUT;SG;POS
nóng	sexy	nóng	sex	ADJ	N;NOM;FEM;PL;POS
nóng	hot	nóng	hota	ADJ	PROPN;NOM;MASC;SG;POS
pha	pha	pha	pha	N	PROPN;MASC;POS
pha	učinit	pha	učinit	N	V;PFV;POS;NFIN
pha	udělat	pha	udělat	N	V;PFV;POS;NFIN
pha	vyrobit	pha	vyrobit	N	V;PFV;POS;NFIN
phức	mikroskop	phức	mikroskop	V	N;INAN;NOM;MASC;SG;POS
tròn	kruh	tròn	kruh	ADJ	N;INAN;NOM;MASC;SG;POS
tròn	kroužek	tròn	kroužka	ADJ	N;INAN;NOM;MASC;SG;POS
tròn	kruhu	tròn	kruh	ADJ	N;INAN;GEN;MASC;SG;POS
tròn	kružnice	tròn	kružnice	ADJ	N;NOM;FEM;SG;POS
nhảy	skok	nhảy	skok	V	N;INAN;NOM;MASC;SG;POS
nhảy	skoky	nhảy	skok	V	N;INAN;NOM;MASC;PL;POS
nhảy	skákání	nhảy	skákání	V	N;NOM;NEUT;SG;POS
lạnh	zima	lạnh	zima	ADJ	N;NOM;FEM;SG;POS
lạnh	chlad	lạnh	chlad	ADJ	N;INAN;NOM;MASC;SG;POS
đòi	poptávka	đòi	poptávka	V	N;NOM;FEM;SG;POS
washington	washingtonu	washington	washington		N;INAN;GEN;MASC;SG;POS
washington	washington	washington	washington		PROPN;INAN;NOM;MASC;SG;POS
tiêm	injekci	tiêm	injekce	V	N;ACC;FEM;SG;POS
tiêm	injekční	tiêm	injekční	V	ADJ;NOM;MASC;SG;POS
tiêm	injekce	tiêm	injekce	V	N;NOM;FEM;SG;POS
tiêm	stav	tiêm	stav	V	N;INAN;NOM;MASC;SG;POS
tiêm	podmínkou	tiêm	podmínka	V	N;INS;FEM;SG;POS
tiêm	podmínka	tiêm	podmínka	V	N;NOM;FEM;SG;POS
zealand	zéland	zealand	zéland	N	PROPN;INAN;NOM;MASC;SG;POS
zealand	zélandu	zealand	zéland	N	PROPN;INAN;GEN;MASC;SG;POS
trốn	skrývání	trốn	skrývání	V	N;NOM;NEUT;SG;POS
bottom	spodní	bottom	spodní		ADJ;NOM;MASC;SG;POS
bottom	dno	bottom	dno		N;NOM;NEUT;SG;POS
bottom	spodek	bottom	spodek		N;INAN;NOM;MASC;SG;POS
bottom	dně	bottom	dno		N;NOM;NEUT;SG;POS
thầy	mistře	thầy	mistře	N	INTJ
đau	bolí	đau	bolet	ADJ	V;IND;SG;3;POS;PRS;FIN;ACT
đau	bolesti	đau	bolest	ADJ	N;NOM;FEM;PL;POS
đau	bolest	đau	bolest	ADJ	N;NOM;FEM;SG;POS
lọc	filtru	lọc	filtr	V	N;INAN;GEN;MASC;SG;POS
lọc	filtr	lọc	filtr	V	N;INAN;NOM;MASC;SG;POS
lọc	filtrování	lọc	filtrování	V	N;NOM;NEUT;SG;POS
lọc	filtrů	lọc	filtr	V	N;INAN;GEN;MASC;PL;POS
lọc	filtry	lọc	filtr	V	N;INAN;NOM;MASC;PL;POS
vui	vtipné	vui	vtipný		ADJ;NOM;NEUT;PL;POS
vui	sranda	vui	sranda		N;NOM;FEM;SG;POS
vui	fun	vui	fune		PROPN;NOM;MASC;SG;POS
vui	zábava	vui	zábava		N;NOM;FEM;SG;POS
vui	legrace	vui	legrace		N;NOM;FEM;SG;POS
vui	sranda	vui	sranda		N;NOM;FEM;SG;POS
vui	zábavné	vui	zábavný		ADJ;NOM;NEUT;SG;POS
vui	šťastný	vui	šťastný		ADJ;ANIM;NOM;MASC;SG;POS
vui	radost	vui	radost		N;NOM;FEM;SG;POS
vui	šťastná	vui	šťastný		ADJ;NOM;FEM;SG;POS
vui	happy	vui	happy		N;NOM;MASC;SG;POS
israel	izraelský	israel	izraelský		ADJ;ANIM;NOM;MASC;SG;POS
israel	izrael	israel	izrael		PROPN;INAN;NOM;MASC;SG;POS
israel	izraelská	israel	izraelský		ADJ;NOM;FEM;SG;POS
khổ	mizerně	khổ	mizerně	ADJ	ADV;POS
khổ	utrpení	khổ	utrpení	ADJ	N;NOM;NEUT;SG;POS
khổ	těžce	khổ	těžce	ADJ	ADV;POS
khổ	tvrdě	khổ	tvrdě	ADJ	ADV
khổ	bída	khổ	bída	ADJ	N;NOM;FEM;SG;POS
khổ	trápení	khổ	trápení	ADJ	N;NOM;NEUT;SG;POS
khổ	utrpení	khổ	utrpení	ADJ	N;NOM;NEUT;SG;POS
site	stránka	site	stránka		N;NOM;FEM;SG;POS
site	lokalita	site	lokalita		N;NOM;FEM;SG;POS
site	stránky	site	stránka		N;NOM;FEM;PL;POS
canh	strážný	canh	strážný	N	ADJ;ANIM;NOM;MASC;SG;POS
liêu	liao	liêu	liao	N	PROPN;NOM;NEUT;SG;POS
thuế	daňové	thuế	daňový	N	ADJ;NOM;NEUT;SG;POS
kansas	kansas	kansas	kansas	N	PROPN;NOM;NEUT;SG;POS
kansas	kansasu	kansas	kansas	N	PROPN;INAN;GEN;MASC;SG;POS
love	láska	love	láska		N;NOM;FEM;SG;POS
love	miluj	love	milovat		V;IMP;SG;2;POS;FIN
love	lásky	love	láska		N;NOM;FEM;PL;POS
nương	fifi	nương	fifi	N	PROPN;FEM;SG;POS
rập	arábie	rập	arábie	N	PROPN;NOM;FEM;SG;POS
dinh	dinh	dinh	dinh		PROPN;ANIM;NOM;MASC;SG;POS
anime	anime	anime	anime		N;NOM;NEUT;SG;POS
michael	michaela	michael	michael		PROPN;NOM;FEM;SG;POS
michael	michaeli	michael	michael		N;NOM;FEM;SG;POS
michael	michal	michael	michal		PROPN;ANIM;NOM;MASC;SG;POS
michael	michael	michael	michael		PROPN;ANIM;NOM;MASC;SG;POS
tám	eight	tám	eight	NUM	N;NOM;MASC;SG;POS
tám	osmička	tám	osmička	NUM	N;NOM;FEM;SG;POS
non	non	non	non	N	PROPN;NOM;MASC;SG;POS
insee	insee	insee	insee	N	PROPN;MASC;POS
lee	lee	lee	lee	N	PROPN;ANIM;NOM;MASC;SG;POS
campuchia	kambodžské	campuchia	kambodžský	N	ADJ;NOM;MASC;SG;POS
bùi	pei	bùi	pei	N	PROPN;ANIM;NOM;MASC;SG;POS
colombia	kolumbie	colombia	kolumbie	N	PROPN;NOM;FEM;SG;POS
colombia	kolumbie	colombia	kolumbie	N	PROPN;NOM;FEM;SG;POS
colombia	kolumbijské	colombia	kolumbijský	N	ADJ;NOM;NEUT;SG;POS
charles	karel	charles	karel		PROPN;ANIM;NOM;MASC;SG;POS
charles	charlese	charles	charles		PROPN;ANIM;GEN;MASC;SG;POS
charles	charles	charles	charles		PROPN;ANIM;NOM;MASC;SG;POS
charles	charlesi	charles	charlese		N;ANIM;DAT;MASC;SG;POS
than	uhlí	than	uhlí		N;NOM;NEUT;SG;POS
than	stěžovat	than	stěžovat		V;IPFV;POS;NFIN
than	uhlí	than	uhlí		N;NOM;NEUT;SG;POS
tuấn	tuan	tuấn	tuan	N	PROPN;ANIM;NOM;MASC;SG;POS
tuấn	jun	tuấn	jun	N	PROPN;ANIM;NOM;MASC;SG;POS
