河岸	flussufer	河岸	flußuf	N	ADJ
皇宮	palais	皇宮	palais	N	PROPN;NOM;SG
皇宮	palast	皇宮	palast	N	PROPN;SG
法老	pharaos	法老	pharaos	N	
法老	pharao	法老	pharao	N	PROPN;NOM;SG
微小	tiny	微小	tiny	ADJ	PROPN
出版	verlage	出版	verlagen	V	
出版	herausgeber	出版	herausgeber	V	ADJ
出版	verleger	出版	verleger	V	ADJ
出版	verlag	出版	verliegen	V	N;NOM;MASC;SG
出版	verlage	出版	verlagen	V	
出版	herausgeber	出版	herausgeber	V	ADJ
出版	verleger	出版	verleger	V	ADJ
出版	verlag	出版	verliegen	V	N;NOM;MASC;SG
精美	exquisite	精美	exquisite	ADJ	
溫和	maßen	溫和	maßen	ADJ	V;NFIN
溫和	mäßigung	溫和	mäßigung	ADJ	
溫和	milde	溫和	milde	ADJ	
公升	litre	公升	litr	V	PROPN
公升	liter	公升	liter	V	
公升	litern	公升	litern	V	
公升	liter	公升	liter	V	
公升	litern	公升	litern	V	
公升	liter	公升	liter	V	
公升	litern	公升	litern	V	
公升	liter	公升	liter	V	
相對	relativismus	相對	relativismus	ADJ	PROPN;SG
對	entgegengesetzt	對	entgegensetzen	ADP	ADJ;V.PTCP
對	gegenteil	對	Gegenteil	ADP	ADV
香料	gewürze	香料	gewürze	N	
香料	gewürzen	香料	würzen	N	V;V.PTCP
香料	gewürz	香料	gewürzen	N	
香料	gewürze	香料	gewürze	N	
香料	spice	香料	spice	N	PROPN;SG
香料	gewürz	香料	gewürzen	N	
悼念	ehrung	悼念	ehrung	V	N;SG
悼念	tribut	悼念	trebun	V	
悼念	tribute	悼念	tribut	V	
悼念	trauer	悼念	trau	V	ADJ
辣椒	chili	辣椒	chili	N	
辣椒	pepper	辣椒	pepper	N	PROPN;NOM;SG
辣椒	pfeffer	辣椒	pfeffer	N	
辣椒	paprika	辣椒	paprika	N	PROPN;SG
賭場	casinos	賭場	casinos	N	
賭場	kasinos	賭場	kasinos	N	
賭場	kasino	賭場	kasino	N	
賭場	casino	賭場	casino	N	
賭場	kasinos	賭場	kasinos	N	
國徽	wappen	國徽	wappen	N	
國徽	emblem	國徽	emblem	N	
悲劇	tragischer	悲劇	tragisch	N	ADJ
悲劇	tragische	悲劇	tragisch	N	ADJ;NOM;FEM;PL
悲劇	tragischen	悲劇	tragisch	N	ADJ
悲劇	tragisch	悲劇	tragisch	N	ADJ
悲劇	tragödie	悲劇	tragödie	N	
悲劇	tragisch	悲劇	tragisch	N	ADJ
鎖定	schleuse	鎖定	schleus	V	N;NOM;FEM;SG
鎖定	sperre	鎖定	sperr	V	
租金	mieten	租金	mieten	N	V;NFIN
租金	vermietung	租金	vermietung	N	
租金	verleih	租金	verleih	N	
租金	mieten	租金	mieten	N	V;NFIN
租金	miete	租金	miet	N	
租金	vermietung	租金	vermietung	N	
租金	mieten	租金	mieten	N	V;NFIN
租金	miete	租金	miet	N	
租金	vermietung	租金	vermietung	N	
租金	pachten	租金	pachen	N	V;NFIN
光輝	glänzend	光輝	glänzend	N	ADJ
光輝	leuchtende	光輝	leuchtend	N	ADJ;NOM;FEM;SG
光輝	scheint	光輝	scheinen	N	V;IND;SG;3;PRS;FIN
光輝	glänzende	光輝	glänzend	N	ADJ;NOM;FEM;PL
光輝	scheinen	光輝	scheinen	N	V;NFIN
喀麥隆	kamerun	喀麥隆	kamerun	PROPN	PROPN;NOM;MASC;SG
喀麥隆	elfenbeinküste	喀麥隆	elfenbeinküste	PROPN	PROPN;NOM;NEUT;SG
誤解	irrtum	誤解	irrtum	V	ADJ
誤解	missverständnis	誤解	missverständnis	V	ADJ
誤解	mißverständnis	誤解	mißverständnis	V	N;SG
誤解	mißverständnisse	誤解	mißverständnis	V	
誤解	missverständnisse	誤解	mißleerständnis	V	ADJ;NOM;FEM;PL
誤解	missverständnis	誤解	missverständnis	V	ADJ
誤解	mißverständnis	誤解	mißverständnis	V	N;SG
誤解	missverständnisse	誤解	mißleerständnis	V	ADJ;NOM;FEM;PL
誤解	mißverständnisse	誤解	mißverständnis	V	
誤解	missverständnis	誤解	missverständnis	V	ADJ
彎曲	gebogene	彎曲	gebogen	N	ADJ;NOM;FEM;PL
彎曲	kurven	彎曲	kurv	N	V;NFIN
彎曲	gebogen	彎曲	biegen	N	V;V.PTCP
彎曲	biegen	彎曲	biegen	N	V;NFIN
彎曲	beugen	彎曲	beugen	N	V;NFIN
彎曲	bend	彎曲	bend	N	PROPN;NOM;SG
溫暖	warmen	溫暖	warm	N	
溫暖	wärme	溫暖	wärm	N	
溫暖	warm	溫暖	warm	N	ADJ
溫暖	warme	溫暖	warm	N	ADJ;NOM;FEM;PL
溫暖	wärme	溫暖	wärm	N	
解剖	zerlegung	解剖	zerlegung		N;FEM;SG
神像	gato	神像	gato	N	PROPN;NOM;SG
手套	handschuh	手套	handschuh	N	
手套	handschuh	手套	handschuh	N	
手套	handschuh	手套	handschuh	N	
硬幣	münzen	硬幣	münzen	N	V;NFIN
硬幣	münze	硬幣	münze	N	
硬幣	münzen	硬幣	münzen	N	V;NFIN
硬幣	münze	硬幣	münze	N	
纜車	gondel	纜車	gondel	N	
朝代	dynastie	朝代	dynastie	N	
你	hallo	你	hallo	PRO;2	
你	hello	你	hello	PRO;2	PROPN;SG
你	servus	你	servus	PRO;2	
耕地	ackerfläche	耕地	ackerfläch	N	ADJ
皂	seifen	皂	seifen	N	
皂	seife	皂	seif	N	PROPN;SG
皂	soap	皂	soap	N	PROPN;NOM;SG
承包	auftragnehmer	承包	auftragnehm	V	ADJ
承包	auftraggeber	承包	auftraggeber	V	ADJ
承包	vertragspartner	承包	vertragspartner	V	ADJ
承包	auftragnehmer	承包	auftragnehm	V	ADJ
承包	vertragspartner	承包	vertragspartner	V	ADJ
承包	abnehmer	承包	abnehmer	V	ADJ
承包	bauunternehmer	承包	bauunternehmer	V	ADJ
承包	unternehmer	承包	unternehmer	V	ADJ
草坪	wiese	草坪	weisen	N	
草坪	rasen	草坪	rasen	N	
草坪	rasen	草坪	rasen	N	
方舟	arche	方舟	archen	PROPN	PROPN;NOM;SG
方舟	lade	方舟	lade	PROPN	V;SG;FIN
編譯	sammlung	編譯	sammlung	V	N;NOM;FEM;SG
編譯	zusammenstellung	編譯	zusammenstellung	V	N;NOM;FEM;SG
編譯	erstellung	編譯	Erstellung	V	N;NOM;FEM;SG
鉛	vorsprung	鉛	vorsprung	N	ADV
鉛	führen	鉛	führen	N	V;NFIN
鉛	blei	鉛	blei	N	
鞭	peitsche	鞭	peitsch	N	ADJ;NOM;FEM;SG
錐	kegel	錐	kegel	N	
界	bestimmen	界	bestimmen	N	V;FIN
界	definieren	界	definieren	N	V;NFIN
界	definition	界	definition	N	ADJ
界	festlegen	界	festlegen	N	V;NFIN
界	definieren	界	definieren	N	V;NFIN
氣溫	temperaturen	氣溫	temperatur	N	V;NFIN
氣溫	temperaturbereich	氣溫	temperaturbereich	N	ADJ
氣溫	temperatur	氣溫	temperatur	N	
氣溫	wassertemperatur	氣溫	wassertemperatur	N	ADJ
氣溫	temperaturen	氣溫	temperatur	N	V;NFIN
日光	sommerzeit	日光	sommerzeit	PROPN	ADV
日光	tageslicht	日光	tageslicht	PROPN	ADJ
馬賽	marseille	馬賽	marseill	PROPN	PROPN;NOM;NEUT;SG
彈性	flexible	彈性	flexibel	N	
彈性	flexibel	彈性	flexibel	N	ADJ
彈性	beweglich	彈性	beweglich	N	ADJ
彈性	flexiblen	彈性	flexibel	N	ADJ
彈性	flexibel	彈性	flexibel	N	ADJ
彈性	flexibilität	彈性	flexibilität	N	ADJ
彈性	elastizität	彈性	elastizität	N	ADJ
彈性	elastisch	彈性	elastisch	N	ADJ
彈性	elastischen	彈性	elastisch	N	ADJ
彈性	elastische	彈性	elastisch	N	ADJ;NOM;FEM;PL
彈性	flex	彈性	flex	N	
長老	ältere	長老	alt	N	ADJ;NOM;FEM;PL
長老	ältester	長老	alt	N	ADJ
長老	älteren	長老	alt	N	ADJ
長老	ältesten	長老	alt	N	ADJ;NOM;PL
長老	älteste	長老	alt	N	ADJ;NOM;FEM;PL
長老	ältere	長老	alt	N	ADJ;NOM;FEM;PL
長老	ältester	長老	alt	N	ADJ
長老	älteren	長老	alt	N	ADJ
長老	ältesten	長老	alt	N	ADJ;NOM;PL
長老	älteste	長老	alt	N	ADJ;NOM;FEM;PL
野牛	buffalo	野牛	buffalo	N	PROPN
野牛	büffel	野牛	büffel	N	
野牛	bison	野牛	bison	N	
特許	zugeständnisse	特許	zugeständnis	N	ADJ;NOM;FEM;PL
特許	konzessionen	特許	konzession	N	V;NFIN
特許	zugeständnis	特許	zugeständnis	N	ADJ
盾牌	schilde	盾牌	schild	N	
盾牌	schild	盾牌	schild	N	ADV
盾牌	schutzschild	盾牌	schutzschild	N	ADJ
盾牌	schilde	盾牌	schild	N	
盾牌	schutzschild	盾牌	schutzschild	N	ADJ
走私	schmuggeln	走私	schmuggeln	N	V;NFIN
走私	schmuggel	走私	schmuggel	N	
走私	geschmuggelt	走私	schmuggeln	N	V;V.PTCP
走私	geschmuggelt	走私	schmuggeln	N	V;V.PTCP
走私	schmuggeln	走私	schmuggeln	N	V;NFIN
走私	schmuggel	走私	schmuggel	N	
走私	geschmuggelt	走私	schmuggeln	N	V;V.PTCP
紀念	memorial	紀念	memorial	N	
紀念	gedenkstätte	紀念	gedenkstätte	N	ADJ;NOM;FEM;SG
戒指	ring	戒指	ringen	N	
戒指	läuten	戒指	lau	N	V;NFIN
戒指	klingeln	戒指	klingeln	N	V;NFIN
戒指	klingel	戒指	klingel	N	
戒指	rings	戒指	rings	N	
戒指	ringe	戒指	ring	N	
戒指	ringen	戒指	ringen	N	V;NFIN
戒指	klingeln	戒指	klingeln	N	V;NFIN
祭司	pfarrer	祭司	pfarr	N	ADJ
祭司	priester	祭司	priest	N	ADJ
祭司	geistlicher	祭司	geistlich	N	ADJ
祭司	geistliche	祭司	geistlich	N	ADJ;NOM;FEM;PL
握手	handschlag	握手	handschlag	N	
酒井	sakai	酒井	sakai	PROPN	
乘法	multiplikation	乘法	Multiplikation	N	ADJ
乘法	multiplizieren	乘法	multiplizieren	N	V;NFIN
繪圖	zuordnung	繪圖	zuordnung	N	ADJ
繪圖	mapping	繪圖	mapping	N	
繪圖	grafik	繪圖	grafik	N	
繪圖	graphik	繪圖	graphik	N	
繪圖	grafiken	繪圖	grafik	N	V;NFIN
繪圖	graphiken	繪圖	graphiken	N	
繪圖	zeichnen	繪圖	zeichnen	N	V;NFIN
調任	versetzung	調任	versetzung	V	N;NOM;FEM;SG
乙酸	acetat	乙酸	acetat	N	PROPN
大	blutbad	大	blutbad	PART	ADJ
大	massaker	大	massaker	PART	ADJ
大	gemetzel	大	gemetzel	PART	ADJ
大	holocaust	大	holocaust	PART	PROPN;NOM;SG
食堂	kantine	食堂	kantin	N	;SG
食堂	cafeteria	食堂	cafeteria	N	
食堂	kantine	食堂	kantin	N	;SG
劫持	entführung	劫持	entführung	V	N;NOM;FEM;SG
劫持	entführung	劫持	entführung	V	N;NOM;FEM;SG
誓	schwören	誓	schwören	N	V;NFIN
誓	gelübde	誓	gelübde	N	
誓	eid	誓	eid	N	
基	podest	基	podest	V	
基	sockel	基	sockel	V	
損壞	verdorben	損壞	verdorben	N	V;V.PTCP
損壞	beschädigte	損壞	beschädigen	N	V;IND;SG;3;PST;FIN
損壞	beschädigt	損壞	beschädigen	N	V;V.PTCP
損壞	beschädigte	損壞	beschädigen	N	V;IND;SG;3;PST;FIN
損壞	geschädigt	損壞	schädigen	N	V;V.PTCP
損壞	beschädigung	損壞	Beschädigung	N	ADJ
損壞	beschädigt	損壞	beschädigen	N	V;V.PTCP
損壞	schädigung	損壞	schädigung	N	ADJ
損壞	beschädigung	損壞	Beschädigung	N	ADJ
損壞	schaden	損壞	schaden	N	V;NFIN
損壞	schadensersatz	損壞	schadensersatz	N	ADJ
損壞	schadenersatz	損壞	schadenersatz	N	ADJ
損壞	schaden	損壞	schaden	N	V;NFIN
專長	nische	專長	nischen	N	ADJ
專長	fachgebiet	專長	fachgebieten	N	ADJ
專長	spezialitäten	專長	spezialität	N	V;NFIN
專長	spezialität	專長	spezialität	N	ADJ
專長	spezialitäten	專長	spezialität	N	V;NFIN
專長	spezialität	專長	spezialität	N	ADJ
專長	fachgebiet	專長	fachgebieten	N	ADJ
專長	spezialgebiet	專長	spezialgebiet	N	ADJ
專長	fachgebiete	專長	fachgebiet	N	ADJ;NOM;PL
專長	spezialitäten	專長	spezialität	N	V;NFIN
專長	sachkenntnis	專長	sachkenntnis	N	PROPN
專長	fachwissen	專長	fachweisen	N	V;NFIN
專長	fachkenntnis	專長	fachkenntnis	N	PROPN
專長	fachkompetenz	專長	fachkompetenz	N	ADJ
專長	kompetenz	專長	kompetenz	N	ADJ
羅素	russel	羅素	rußel	PROPN	PROPN;NOM;MASC;SG
羅素	russell	羅素	russell	PROPN	PROPN
基底	substrat	基底	substreten	N	
基底	untergrund	基底	untergrund	N	ADJ
基底	erdgeschoss	基底	erdschießen	N	ADJ
基底	untergeschoss	基底	unterschießen	N	ADJ
基底	keller	基底	kell	N	
骨架	skelett	骨架	skelett	N	ADJ
更	korrekturen	更	korrekturen	ADV	V;NFIN
更	berichtigungen	更	berichtigung	ADV	V;NFIN
更	korrektur	更	korrektur	ADV	N;SG
更	berichtigung	更	Berichtigung	ADV	ADJ
更	korrektur	更	korrektur	ADV	N;SG
更	korrigieren	更	korrigieren	ADV	V;NFIN
更	berichtigung	更	Berichtigung	ADV	ADJ
特種	swat	特種	swat	ADJ	PROPN;NOM;SG
音速	sonic	音速	sonic	N	PROPN;SG
音速	schall	音速	schall	N	PROPN
叻	lat	叻	lat	PROPN	
照射	forderungen	照射	forderung	N	V;NFIN
照射	exposition	照射	exposition	N	
密西西比	mississippi	密西西比	mississippi	PROPN	PROPN;NOM;SG
標語	slogans	標語	slogans	N	ADV
標語	schlagwort	標語	schlagwort	N	ADJ
標語	motto	標語	motto	N	
標語	slogan	標語	slogan	N	ADJ
摩天	wolkenkratzer	摩天	wolkenkratzer	N	ADJ
摩天	hochhaus	摩天	hochhaus	N	ADJ
摩天	wolkenkratzer	摩天	wolkenkratzer	N	ADJ
雙	bilateral	雙	bilateral	NUM	ADJ
雙	bilateraler	雙	bilateral	NUM	ADJ
雙	bilaterale	雙	bilateral	NUM	ADJ;NOM;FEM;PL
雙	bilateral	雙	bilateral	NUM	ADJ
雙	bilateralen	雙	bilateral	NUM	ADJ
迷失	verlorene	迷失	verloren	V	ADJ;NOM;FEM;SG
迷失	lost	迷失	lossen	V	PROPN
警務	polizeiarbeit	警務	polizeiarbeit	N	ADJ
警務	polizei	警務	polizei	N	ADJ
警務	polizeilichen	警務	polizeilich	N	ADJ
警務	polizeiliche	警務	polizeilich	N	ADJ;NOM;FEM;PL
警務	polizeistation	警務	polizeistation	N	ADJ
警務	polizei	警務	polizei	N	ADJ
仙女	andromeda	仙女	andromeda	N	PROPN;SG
橘子	orange	橘子	orange	N	
橘子	orangensaft	橘子	orangensaft	N	
橘子	orangen	橘子	orangen	N	V;NFIN
橘子	orangen	橘子	orangen	N	V;NFIN
川口	kawaguchi	川口	kawaguchi	PROPN	PROPN;SG
死亡	sterblichkeit	死亡	sterblichkeit	V	ADJ
死亡	mortalität	死亡	mortalität	V	ADJ
死亡	sterblichkeitsrate	死亡	sterblichkeitsrate	V	N;NOM;FEM;SG
歌聲	gesang	歌聲	gesingen	N	ADJ
歌聲	gesungen	歌聲	singen	N	V;V.PTCP
歌聲	singt	歌聲	singen	N	V;IND;SG;3;PRS;FIN
歌聲	singen	歌聲	singen	N	V;NFIN
散射	streuung	散射	streuung	V	PROPN
散射	zerstreuung	散射	zerstreuung	V	
散射	streuung	散射	streuung	V	PROPN
症候	syndrom	症候	syndrom	N	
布加勒斯特	bukarest	布加勒斯特	bukarest	PROPN	PROPN;NOM;NEUT;SG
污水	abwässer	污水	abwässer	N	ADJ
污水	abwasser	污水	abwasser	N	
污水	abwässer	污水	abwässer	N	ADJ
污水	kläranlagen	污水	kläranlagen	N	V;NFIN
污水	abwasser	污水	abwasser	N	
污水	abwässer	污水	abwässer	N	ADJ
污水	abwasser	污水	abwasser	N	
污水	kanalisation	污水	kanalisation	N	ADJ
存款	ablagerung	存款	ablagerung	V	ADJ;NOM;SG
存款	anzahlung	存款	anzahlung	V	N
存款	kaution	存款	kaution	V	ADJ
存款	einlage	存款	einlage	V	N;SG
存款	einzahlung	存款	einzahlung	V	N;NOM;FEM;SG
獨裁	autokratie	獨裁	autokratie	N	
獨裁	militärdiktatur	獨裁	Militärdiktatur	N	ADJ
獨裁	diktatur	獨裁	diktatur	N	
獨裁	diktatorischen	獨裁	diktatorisch	N	ADJ
朝倉	asakura	朝倉	asakura	PROPN	
宮廷	schloss	宮廷	schließen	N	V;SG
宮廷	palais	宮廷	palais	N	PROPN;NOM;SG
宮廷	palast	宮廷	palast	N	PROPN;SG
想象	einbildung	想象	einbildung	N	
想象	phantasie	想象	phantasie	N	
想象	vorstellungskraft	想象	vorstellungskraft	N	ADJ
想象	fantasie	想象	fantasie	N	ADJ
想象	vorstellen	想象	vorstellen	N	V;NFIN
祈	bete	祈	beten	V	PROPN;SG
祈	gebet	祈	beten	V	
祈	gebets	祈	gebets	V	
祈	gebete	祈	geben	V	
祈	bete	祈	beten	V	PROPN;SG
祈	gebet	祈	beten	V	
祈	gebets	祈	gebets	V	
祈	gebete	祈	geben	V	
相容	kompatible	相容	kompatibel	N	ADJ;NOM;FEM;PL
相容	vereinbar	相容	vereinbar	N	ADJ
相容	kompatibel	相容	kompatibel	N	ADJ
相容	verträglich	相容	verträglich	N	ADJ
相容	verträglichkeit	相容	verträglichkeit	N	ADJ
相容	vereinbarkeit	相容	vereinbarkeit	N	ADJ
廚師	küchenchef	廚師	küchenchef	N	ADJ
廚師	chefkoch	廚師	chefkoch	N	PROPN;SG
廚師	köchin	廚師	köchin	N	
廚師	koch	廚師	koch	N	
廚師	cook	廚師	cook	N	PROPN;NOM;SG
廚師	kochen	廚師	kochen	N	V;NFIN
廚師	köchin	廚師	köchin	N	
天王	uranus	天王	uranus	N	
王	crown	王	crown	PROPN	PROPN;NOM;SG
王	kronen	王	kron	PROPN	
王	krone	王	kron	PROPN	
王	kronen	王	kron	PROPN	
營養	tierernährung	營養	tierernährung	N	ADJ
營養	nährstoffen	營養	nährstoff	N	V;FIN
營養	nährstoffe	營養	nährstoff	N	
愛媛	ehime	愛媛	ehim	N	
凝聚	kohäsion	凝聚	kohäsion	V	
凝聚	zusammenhalt	凝聚	zusammenhalt	V	PROPN
橡膠	gummi	橡膠	gummi	N	
橡膠	kautschuk	橡膠	kautschuk	N	ADJ
教義	lehren	教義	lehren	N	V;NFIN
教義	creed	教義	creed	N	PROPN
教義	glaubensbekenntnis	教義	glaubensbekenntnis	N	ADJ
教義	bekenntnis	教義	bekenntnis	N	V
教義	doktrin	教義	doktrin	N	
扳機	auslöser	扳機	auslöser	N	ADJ
扳機	trigger	扳機	trigger	N	ADJ
扳機	zünder	扳機	zünd	N	ADJ
扳機	abzug	扳機	abzugen	N	
扳機	auslösen	扳機	auslösen	N	V;NFIN
探險	abenteuer	探險	abenteuer	V	
探險	erlebnis	探險	erlebnis	V	ADJ
探險	entdeckungsreise	探險	entdeckungsreise	V	;SG
探險	expedition	探險	expedition	V	
區塊	blocks	區塊	blocks	N	
區塊	blöcke	區塊	block	N	ADJ
區塊	bausteine	區塊	bausteine	N	ADJ;NOM;SG
區塊	sperren	區塊	sperren	N	V;NFIN
區塊	blockieren	區塊	blockieren	N	V;NFIN
區塊	block	區塊	block	N	
亞熱帶	subtropischen	亞熱帶	subtropisch	PROPN	ADJ
地道	tunnel	地道	tunnel	N	
地道	tunneln	地道	tunneln	N	
地道	tunnels	地道	tunnels	N	ADV
地道	tunnel	地道	tunnel	N	
地道	tunneln	地道	tunneln	N	
地道	tunnels	地道	tunnels	N	ADV
所	salomon	所	salomon	N	PROPN;NOM;SG
所	solomon	所	solomon	N	PROPN;NOM;SG
所	salomo	所	salomo	N	
所	sulaiman	所	sulaiman	N	PROPN;NOM;MASC;SG
所	salomonen	所	salomonen	N	PROPN;NOM;SG
腕	handgelenk	腕	handgelenk	N	ADJ
附上	geschlossene	附上	geschlossen	V	ADJ;NOM;FEM;PL
附上	geschlossenen	附上	geschlossen	V	ADJ
機長	kapitän	機長	kapitän	N	
機長	captain	機長	captain	N	PROPN;NOM;MASC;SG
機長	hauptmann	機長	hauptmann	N	
機長	käpt	機長	kapen	N	
聲援	solidarisch	聲援	solidarisch	V	ADJ
聲援	solidarität	聲援	solidarität	V	PROPN
核子	kernkraft	核子	kernkraft	N	
核子	kernenergie	核子	kernenergie	N	PROPN;SG
核子	nukleare	核子	nuklear	N	ADJ;NOM;FEM;PL
核子	nuklear	核子	nuklear	N	ADJ
核子	nuklearen	核子	nuklear	N	ADJ;ACC;MASC;SG
核子	atomenergie	核子	atomenergie	N	ADJ
殘餘	überrest	殘餘	überrest	N	ADV
莖	stammzellen	莖	stammzell	N	V;NFIN
莖	stiel	莖	stoßen	N	ADJ
莖	stamm	莖	stamm	N	ADJ
雨林	regenwald	雨林	regenwald	N	ADJ
雨林	regenwälder	雨林	regenwald	N	ADJ
雨林	regenwald	雨林	regenwald	N	ADJ
廢棄	aufgeben	廢棄	aufgeben	V	ADJ
廢棄	aufgabe	廢棄	aufgaben	V	N;NOM;FEM;SG
廢棄	verlassenen	廢棄	verlassen	V	ADJ
檢視	besichtigung	檢視	Besichtigung	V	N;NOM;FEM;SG
檢視	aussicht	檢視	aussechen	V	PROPN
檢視	blick	檢視	blick	V	ADV
檢視	ansicht	檢視	ansechen	V	N
學說	doktrin	學說	doktrin	N	
大	cello	大	cello	PART	
加熱	wärme	加熱	wärm	V	
加熱	heat	加熱	heat	V	PROPN
加熱	hitze	加熱	hitze	V	
加熱	zentralheizung	加熱	zentralheizung	V	ADJ
加熱	heizung	加熱	heizung	V	
加熱	wärme	加熱	wärm	V	
加熱	klimaanlage	加熱	klimaanlage	V	N;NOM;FEM;SG
還	wiederherzustellen	還	wiederhustellen	ADV	V;NFIN
還	wiederhergestellt	還	wiederherstellen	ADV	V;V.PTCP
還	wiederherstellung	還	wiederherstellung	ADV	ADJ;NOM;FEM;SG
還	wiederherstellen	還	wiederherstellen	ADV	V;NFIN
還	zurücknehmen	還	zurücknehmen	ADV	V;NFIN
還	rückgängig	還	rückgängig	ADV	ADJ
還	zurückkehren	還	zurückkehren	ADV	V;NFIN
暴風	unwetter	暴風	unwetter	N	ADJ
暴風	gewitter	暴風	gewitt	N	ADJ
暴風	sturm	暴風	sturm	N	
暴風	storm	暴風	storm	N	PROPN
巴頓	patton	巴頓	patton	PROPN	PROPN;NOM;MASC;SG
華沙	warschau	華沙	warschau	PROPN	PROPN;NOM;MASC;SG
誘惑	verführen	誘惑	verführen	N	V;NFIN
誘惑	versuchung	誘惑	versuchung	N	
誘惑	versuchungen	誘惑	versuchingen	N	V;NFIN
掃	scans	掃	scans	V	N;NOM
掃	scan	掃	scan	V	N;SG
法典	kodex	法典	kodex	N	
法典	codex	法典	codex	N	PROPN
壺	topf	壺	topf	N	
壺	pot	壺	pot	N	
壺	kanne	壺	können	N	
壺	pott	壺	pott	N	
壺	wasserkocher	壺	wasserkoch	N	ADJ
壺	kessel	壺	kessel	N	
壺	kanne	壺	können	N	
壺	krug	壺	krug	N	
電報	telegraph	電報	telegraph	N	PROPN;NOM;SG
蒸	dämpfen	蒸	dämpfen	N	V;NFIN
蒸	gedämpft	蒸	dämpfen	N	V;V.PTCP
升降	seilbahnen	升降	seilbahnen	V	N;NOM;FEM;PL
升降	aufzug	升降	aufzugen	V	
升降	aufzüge	升降	aufzügen	V	N;NOM;FEM;PL
升降	fahrstuhl	升降	fahrstuhl	V	
升降	lift	升降	lefen	V	PROPN
升降	aufzug	升降	aufzugen	V	
升降	aufzüge	升降	aufzügen	V	N;NOM;FEM;PL
機密	vertraulich	機密	vertraulich	N	ADJ
機密	vertrauliche	機密	vertraulich	N	ADJ;NOM;FEM;PL
機密	vertraulichen	機密	vertraulich	N	ADJ
城牆	stadtmauer	城牆	stadtmau	N	
城牆	stadtmauern	城牆	stadtmauern	N	V;NFIN
城牆	mauern	城牆	mauern	N	V;NFIN
城牆	mauer	城牆	mauer	N	
芭蕾	ballet	芭蕾	ballen	N	
芭蕾	ballett	芭蕾	ballett	N	PROPN
諾曼	norman	諾曼	norman	PROPN	PROPN;NOM;SG
環礁	atoll	環礁	atoll	N	PROPN
散布	streuung	散布	streuung	V	PROPN
斐濟	fidschi	斐濟	fidschi	PROPN	PROPN;NOM;SG
潛在	mögliche	潛在	möglich	V	ADJ;NOM;FEM;PL
潛在	potential	潛在	potential	V	ADJ
潛在	potentielle	潛在	potentiell	V	ADJ;NOM;FEM;PL
潛在	potenzial	潛在	potenzial	V	ADJ
呼叫	aufruf	呼叫	aufruf	V	N;SG
呼叫	call	呼叫	call	V	ADJ
呼叫	anruf	呼叫	anruf	V	N
呼叫	berufung	呼叫	berufung	V	N
呼叫	aufruf	呼叫	aufruf	V	N;SG
呼叫	anruf	呼叫	anruf	V	N
硝酸	nitrate	硝酸	nitrate	N	PROPN;NOM;SG
硝酸	nitrat	硝酸	nitrat	N	PROPN
嵌	eingebettete	嵌	eingebettet	V	ADJ;NOM;SG
嵌	embedded	嵌	embedded	V	
出血	blutung	出血	blutung	V	PROPN
出血	blutung	出血	blutung	V	PROPN
出血	blute	出血	bluen	V	
口腔	mund	口腔	mund	N	
口腔	klappe	口腔	klapp	N	
口腔	maul	口腔	maul	N	
口腔	mündlichen	口腔	mündlich	N	ADJ
口腔	mündliche	口腔	mündlich	N	ADJ;NOM;FEM;PL
口腔	oral	口腔	oral	N	
口腔	mündlich	口腔	mündlich	N	ADJ
港灣	harbor	港灣	harbor	PROPN	PROPN;NOM;SG
港灣	hafen	港灣	hafen	PROPN	
港灣	hafens	港灣	hafens	PROPN	
港灣	häfen	港灣	häfen	PROPN	N;NOM;PL
港灣	hafen	港灣	hafen	PROPN	
港灣	fährhafen	港灣	fährhafen	PROPN	
港灣	hafen	港灣	hafen	PROPN	
港灣	harbour	港灣	harbour	PROPN	PROPN;NOM;SG
港灣	hafens	港灣	hafens	PROPN	
時鐘	uhrzeit	時鐘	uhrzeit	N	ADJ
時鐘	wecker	時鐘	wecker	N	
牽引	zugkraft	牽引	zugkraft	V	N;SG
牽引	traktion	牽引	traktion	V	PROPN
滑翔	gleiten	滑翔	gleit	N	V;NFIN
滑翔	gleiten	滑翔	gleit	N	V;NFIN
論點	vorbringen	論點	vorbringen	N	V;NFIN
論點	argumenten	論點	argument	N	V;NFIN
論點	argumente	論點	argument	N	
論點	argumente	論點	argument	N	
論點	argument	論點	argument	N	ADV
論點	streit	論點	streit	N	ADJ
菊池	kikuchi	菊池	kikuchi	PROPN	PROPN;NOM;SG
左邊	linke	左邊	linker	N	ADJ;NOM;FEM;PL
左邊	linker	左邊	link	N	ADJ
左邊	links	左邊	links	N	ADV
左邊	linken	左邊	link	N	ADJ;MASC;PL
勇氣	courage	勇氣	courage	N	PROPN;NOM;SG
勇氣	mutig	勇氣	mutig	N	ADJ
勇氣	tapferkeit	勇氣	tapferkeit	N	
天線	antenne	天線	antenn	N	;NOM
絕望	verzweiflung	絕望	verzweiflung	N	ADJ
絕望	verzweifelte	絕望	verzweifelt	N	V;IND;SG;3;PST;FIN
絕望	verzweifeln	絕望	verzweifeln	N	V;NFIN
絕望	verzweifelte	絕望	verzweifelt	N	V;IND;SG;3;PST;FIN
絕望	verzweiflung	絕望	verzweiflung	N	ADJ
