que	att	que	att	CONJ	PART
resistencia	uthålliga	resistencia	uthållig	N;FEM;SG	ADJ;NOM;PL
continuación	fortsatte	continuación	fortsätta	N;FEM;SG	V;IND;PST;FIN;ACT
continuación	fortsatt	continuación	fortsätta	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
conflicto	konflikterna	conflicto	konflikt	N;MASC;SG	N;NOM;DEF;MASC+FEM;PL
conflicto	konflikter	conflicto	konflikt	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
conflicto	konflikter	conflicto	konflikt	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
xxi	xxi	xxi	xxi	N	NUM;NOM
aérea	antenn	aéreo	antenn	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
técnico	tekniker	técnico	teknik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
técnico	teknisk	técnico	teknisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
técnico	tekniskt	técnico	teknisk	N;MASC;SG	ADV
técnico	tekniska	técnico	teknisk	N;MASC;SG	ADJ;NOM;PL
técnico	tech	técnico	tech	N;MASC;SG	PROPN;NOM
humano	mänskliga	humano	mänsklig	ADJ;MASC;SG	ADJ;NOM;PL
humano	människa	humano	människa	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dirigido	regi	dirigido	regi	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
materiales	material	material	material	N;MASC;PL	N;NOM;INDF;NEUT;SG
materiales	materiellt	material	materiell	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
materiales	material	material	material	N;MASC;PL	N;NOM;INDF;NEUT;SG
carta	charter	carta	chart	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
tenido	had	tener	had	ADJ;MASC;SG;V.PTCP	V;IMP;FIN;ACT
tenido	hadde	tener	ha	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
tenido	hade	tener	ha	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
tenido	haft	tener	ha	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
fiestas	semester	fiesta	semest	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
japonés	japansk	japonés	japansk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
japonés	japaner	japonés	japan	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
japonés	japanskt	japonés	japansk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
franco	frank	franco	frank		PROPN;NOM
franco	franco	franco	franco		PROPN;NOM
franco	franc	franco	franc		N;NOM;INDF;MASC+FEM;SG
propuesta	förslag	propuesta	förslag	N;FEM;SG	N;NOM;INDF;NEUT;PL
propuesta	föreslaget	propuesta	föreslåg	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
propuesta	föreslagna	propuesta	föreslagen	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
propuesta	föreslagen	propuesta	föreslag	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
propuesta	friade	propuesta	fri	N;FEM;SG	V;IND;PST;V.PTCP;ACT
propuesta	friat	propuesta	friat	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
eds	eds	esse	eds	INTJ	N;NOM;INDF;MASC+FEM;SG
concepción	concepcion	concepción	concepcion	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
concepción	designa	concepción	desigen	N;FEM;SG	V;IMP;FIN;ACT
concepción	utforma	concepción	utforma	N;FEM;SG	V;IMP;FIN;ACT
cara	cara	cara	cara	N;FEM;SG	PROPN;NOM
carolina	caroline	carolina	caroline	N;FEM;SG	PROPN;NOM
lee	lee	leer	lee	V;IND;SG;3;PRS;FIN	PROPN;NOM
botánica	botaniska	botánica	botanisk	N;FEM;SG	ADJ;NOM;PL
botánica	botaniker	botánica	botanik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
maria	mary	mario	mary		PROPN;NOM
maria	maria	mario	maria		PROPN;NOM
maria	maria	mario	maria		PROPN;NOM
editor	förläggare	editor	förläggare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
editor	utgivare	editor	utgivare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
editor	redigerare	editor	rediger	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
polonia	polskt	polonia	polsk	PROPN	ADJ;NOM;INDF;NEUT;SG
polonia	polsk	polonia	polsk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
polonia	polska	polonia	polsk	PROPN	N;NOM;INDF;MASC+FEM;SG
polonia	polen	polonia	pol	PROPN	PROPN;NOM
hogar	hemma	hogar	hemma	N;MASC;SG	ADV
experiencia	erfarenheter	experiencia	erfarenhet	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
abierto	öppna	abierto	öppen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
abierto	open	abierto	open	ADJ;MASC;SG;V.PTCP	PROPN;NOM
abierto	öppet	abierto	öppen	ADJ;MASC;SG;V.PTCP	ADV
noroeste	nordvästra	noroeste	nordvästra	N;SG	ADJ;NOM;DEF;SG
noroeste	nordvästra	noroeste	nordvästra	N;SG	ADJ;NOM;DEF;SG
noroeste	nordväst	noroeste	nordväst	N;SG	ADV
participantes	medverkande	participante	medverkande	N;PL	ADJ;NOM;PRS;V.PTCP
participantes	deltar	participante	delta	N;PL	V;IND;PRS;FIN;ACT
participantes	deltagande	participante	deltagande	N;PL	N;NOM;INDF;NEUT;SG
participantes	tävlande	participante	tävlande	N;PL	ADJ;NOM;PRS;V.PTCP
instituciones	institutionell	institución	institutionell	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
instituciones	institutionella	institución	institutionell	N;FEM;PL	ADJ;NOM;PL
instituciones	institut	institución	institut	N;FEM;PL	N;NOM;INDF;NEUT;SG
monasterio	kloster	monasterio	kloster	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
castro	castros	castro	castros	PROPN	PROPN;GEN
castro	castro	castro	castro	PROPN	PROPN;NOM
sean	sean	ser	sean	V;SBJV;PL;3;PRS;FIN	PROPN;NOM
suecia	svenskt	suecia	svensk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
suecia	svenska	suecia	svensk	N;FEM;SG	ADJ;NOM;PL
suecia	sverige	suecia	sverige	N;FEM;SG	PROPN;NOM
inicialmente	inledningsvis	inicialmente	inledningsvis	ADV	N;NOM;INDF;MASC+FEM;SG
nota	observera	nota	observera	N;FEM;SG	V;IMP;FIN;ACT
seguir	follow	seguir	follo	V;NFIN	N
altitud	höjd	altitud	höja	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
altitud	höjd	altitud	höja	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
actuación	agerar	actuación	agera	N;FEM;SG	V;IND;PRS;FIN;ACT
actuación	tillförordnad	actuación	tillförordnad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
actuación	agera	actuación	agera	N;FEM;SG	V;IMP;FIN;ACT
peces	fisk	pez	fisk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
peces	fiska	pez	fisk	N;MASC;PL	V;NFIN;ACT
ascenso	klättrar	ascenso	klättra	N;MASC;SG	V;IND;PRS;FIN;ACT
ascenso	klättra	ascenso	klättra	N;MASC;SG	V;IMP;FIN;ACT
monumento	minnesmärken	monumento	minnesmärk	N;MASC;SG	N;NOM;INDF;NEUT;PL
israel	israel	israel	israel	N;SG	PROPN;NOM
marcha	marschera	marcha	marschera	N;FEM;SG	V;IMP;FIN;ACT
turismo	sevärdheter	turismo	sevärdhet	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
publicaciones	inlägg	publicación	inlägg	N;FEM;PL	N;NOM;INDF;NEUT;SG
publicaciones	förlag	publicación	förlag	N;FEM;PL	N;NOM;INDF;NEUT;SG
publicaciones	publicering	publicación	publicering	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
publicaciones	publicera	publicación	publicera	N;FEM;PL	V;IMP;FIN;ACT
publicaciones	utgivning	publicación	utgivning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
publicaciones	publicerar	publicación	publicera	N;FEM;PL	V;IND;PRS;FIN;ACT
basado	baserade	basado	basera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
saber	know	saber	know	V;NFIN	N;NOM;INDF;MASC+FEM;SG
saber	saber	saber	sab	V;NFIN	N;NOM;INDF;MASC+FEM;SG
olímpico	olympic	olímpico	olympic	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
olímpico	olympiska	olímpico	olympisk	ADJ;MASC;SG	ADJ;NOM;PL
olímpico	olympiska	olímpico	olympisk	ADJ;MASC;SG	ADJ;NOM;PL
utilizar	användning	utilizar	användning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
piezas	styck	pieza	styck	N;FEM;PL	N;NOM;INDF;NEUT;SG
corea	sydkorea	corear	sydkore	N;SG	PROPN;NOM
corea	korea	corear	kore	N;SG	PROPN;NOM
borrado	borttagna	borrado	bortta	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
borrado	borttaget	borrado	borttag	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;NEUT;SG
borrado	raderade	borrado	radera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
borrado	raderade	borrado	radera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
borrado	utplåning	borrado	utplåning	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
borrado	borttagning	borrado	borttagning	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
borrado	radering	borrado	radering	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
borrado	strykning	borrado	strykning	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
carmen	carmen	carmen	carm	N;MASC;SG	PROPN;NOM
creada	skapade	creado	skapa	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;ACT
creada	skapats	creado	skapa	ADJ;FEM;SG;V.PTCP	V;V.CVB;PASS
creada	skapades	creado	skapa	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN;PASS
técnicas	teknik	técnica	teknik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
estaciones	seasons	estación	seasons	N;FEM;PL	N;NOM;INDF;NEUT;SG
clases	klass	clase	klass	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
clases	klassen	clase	klass	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
vuelo	flyger	vuelo	flyga	N;MASC;SG	V;IND;PRS;FIN;ACT
vuelo	flyga	vuelo	flyga	N;MASC;SG	V;IMP;FIN;ACT
vuelo	flygande	vuelo	flyga	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
xiii	xiii	xiii	xiii	N	PROPN;NOM
titular	rubriker	titular	rubrik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
titular	innehavare	titular	innehavare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
titular	hållare	titular	hållare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
florida	florida	florida	florid	N;FEM;SG	PROPN;NOM
económico	ekonomi	económico	ekonomi	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
económico	ekonomiska	económico	ekonomisk	ADJ;MASC;SG	ADJ;NOM;PL
descrito	beskrev	descrito	beskrev	ADJ;MASC;SG;V.PTCP	V;IMP;PST;FIN;ACT
descrito	beskrivna	descrito	beskriva	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
descrito	beskrivs	descrito	beskriva	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
destaca	slingor	destacar	slinga	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
destaca	höjdpunkter	destacar	höjdpunkt	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
anderson	anderson	anderson	anderson	N;MASC;SG	PROPN;NOM
directo	straight	directo	straight	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
directo	rakt	directo	rak	ADJ;MASC;SG	ADV
directo	raka	directo	rak	ADJ;MASC;SG	ADJ;NOM;PL
directo	direkta	directo	direkt	ADJ;MASC;SG	ADJ;NOM;PL
directo	regissera	directo	regissera	ADJ;MASC;SG	V;IMP;FIN;ACT
directo	direkt	directo	direkt	ADJ;MASC;SG	ADV
directo	direct	directo	direct	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
usado	använda	usado	använda	ADJ;MASC;SG;V.PTCP	V;IMP;FIN;ACT
usado	använt	usado	använda	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
usado	används	usado	använda	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;PASS
usado	begagnade	usado	begagnad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
usado	burit	usado	burit	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
usado	slitna	usado	sliten	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
usado	slitet	usado	slit	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;NEUT;SG
sucesor	efterföljare	sucesor	efterföljare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
contrario	motsatsen	contrario	motsats	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
contrario	mittemot	contrario	mittemot	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
contrario	motsatta	contrario	motsatt	ADJ;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
oficialmente	officiellt	oficialmente	officiell	ADV	ADJ;NOM;INDF;NEUT;SG
volver	tillbaks	volver	tillbaks	V;NFIN	ADV
volver	tillbaka	volver	tillbaka	V;NFIN	ADV
volver	bakåt	volver	bakåt	V;NFIN	ADV
volver	rygg	volver	rygg	V;NFIN	N;NOM;INDF;MASC+FEM;SG
pista	spår	pista	spår	N;FEM;SG	N;NOM;INDF;NEUT;PL
pista	spåra	pista	spåra	N;FEM;SG	V;NFIN;ACT
botánico	botaniska	botánico	botanisk	N;MASC;SG	ADJ;NOM;PL
botánico	botaniker	botánico	botanik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
par	rappar	par	rappa	N;MASC;SG	V;IND;PRS;FIN;ACT
capaz	kapabla	capaz	kapabel	ADJ;SG	ADJ;NOM;PL
viejo	viejo	viejo	viejo	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
viejo	gamla	viejo	gammal	ADJ;MASC;SG	ADJ;NOM;PL
especiales	speciellt	especial	speciell	ADJ;PL	ADV
especiales	särskild	especial	särskild	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
especiales	speciell	especial	speciell	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
nueve	nueve	nueve	nueve	NUM;PL	N;NOM;INDF;MASC+FEM;SG
nueve	nine	nueve	nine	NUM;PL	N;NOM;INDF;NEUT;SG
bosque	skogar	bosque	skoga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
bosque	skogarna	bosque	skogare	N;MASC;SG	N;NOM;DEF;MASC+FEM;PL
bosque	skogar	bosque	skoga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ganado	intjänade	ganado	intjänad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ganado	vunna	ganado	vunna	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
ganado	won	ganado	won	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
ganado	vunnit	ganado	vinna	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
ganado	vann	ganado	vann	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
ganado	boskap	ganado	boskap	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
ganado	nötboskap	ganado	nötboskap	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
ganado	nötkreatur	ganado	nötkreatur	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
ganado	boskap	ganado	boskap	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
carga	ladda	carga	ladda	N;FEM;SG	V;IMP;FIN;ACT
carga	laddas	carga	ladda	N;FEM;SG	V;NFIN;PASS
carga	laddar	carga	ladda	N;FEM;SG	V;IND;PRS;FIN;ACT
carga	laster	carga	last	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
carga	belastningar	carga	belastning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
letra	texter	letra	text	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
necesidad	behöver	necesidad	behöva	N;FEM;SG	V;IND;PRS;FIN;ACT
dejar	ledighet	dejar	ledighet	V;NFIN	N;NOM;INDF;MASC+FEM;SG
registro	registrera	registro	registrera	N;MASC;SG	V;IMP;FIN;ACT
registro	registrera	registro	registrera	N;MASC;SG	V;IMP;FIN;ACT
regreso	retur	regreso	retur	N;MASC;SG	V;IMP;FIN;ACT
regreso	återvända	regreso	återvända	N;MASC;SG	V;IMP;FIN;ACT
regreso	returnera	regreso	returnera	N;MASC;SG	V;IMP;FIN;ACT
regreso	tillbaks	regreso	tillbaks	N;MASC;SG	ADV
regreso	tillbaka	regreso	tillbaka	N;MASC;SG	ADV
regreso	bakåt	regreso	bakåt	N;MASC;SG	ADV
regreso	backa	regreso	backa	N;MASC;SG	V;IMP;FIN;ACT
complejo	komplexa	complejo	komplex	ADJ;MASC;SG	ADJ;NOM;PL
acto	agera	acto	agera	N;MASC;SG	V;IMP;FIN;ACT
indica	indica	indicar	indica	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
fundó	grundat	fundar	grunda	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fundó	grundad	fundar	grunda	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fundó	grundade	fundar	grunda	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
bandas	band	banda	band	N;FEM;PL	N;NOM;INDF;NEUT;SG
bandas	gäng	banda	gäng	N;FEM;PL	N;NOM;INDF;NEUT;SG
voto	rösta	voto	rösta	N;MASC;SG	V;IMP;FIN;ACT
nicolás	nicolas	nicolás	nicola	N;MASC;SG	PROPN;NOM
nicolás	nicolás	nicolás	nicol	N;MASC;SG	PROPN;NOM
nicolás	nikolaj	nicolás	nikolaj	N;MASC;SG	PROPN;NOM
nicolás	nicholas	nicolás	nichola	N;MASC;SG	PROPN;NOM
solar	solar	solar	sola	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
perdió	förlorat	perder	förlora	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
perdió	förlorad	perder	förlorad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
perdió	vilse	perder	vilse	V;IND;SG;3;PST;FIN	ADV
perdió	lost	perder	lost	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
perdió	förlorade	perder	förlora	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
playa	stränder	playa	strand	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
playa	stränderna	playa	strand	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
cantantes	sångare	cantante	sång	N;PL	N;NOM;INDF;MASC+FEM;SG
arriba	toppen	arriba	topp	ADV	N;NOM;DEF;MASC+FEM;SG
arriba	topp	arriba	topp	ADV	N;NOM;INDF;MASC+FEM;SG
arriba	ovanstående	arriba	ovanstående	ADV	ADJ;NOM
arriba	övervåningen	arriba	övervåning	ADV	N;NOM;DEF;MASC+FEM;SG
latina	latinska	latino	latinsk	ADJ;FEM;SG	ADJ;NOM;PL
latina	latin	latino	latin	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
latina	latina	latino	latin	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
conseguir	få	conseguir	få	V;NFIN	ADJ;NOM;INDF;PL
conseguir	get	conseguir	ge	V;NFIN	N;NOM;INDF;MASC+FEM;SG
femenino	feminina	femenino	feminin	ADJ;MASC;SG	ADJ;NOM;PL
femenino	kvinnliga	femenino	kvinnlig	ADJ;MASC;SG	ADJ;NOM;PL
femenino	hona	femenino	hona	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
femenino	kvinna	femenino	kvinna	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
femenino	kvinnor	femenino	kvinna	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
instalaciones	installerar	instalación	installera	N;FEM;PL	V;IND;PRS;FIN;ACT
vive	vive	vivir	vive	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
vive	leva	vivir	leva	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
vive	live	vivir	live	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
vive	levande	vivir	levande	V;IND;SG;3;PRS;FIN	ADJ;NOM;PRS;V.PTCP
derrota	besegrar	derrota	besegra	N;FEM;SG	V;IND;PRS;FIN;ACT
derrota	besegra	derrota	besegra	N;FEM;SG	V;IMP;FIN;ACT
vii	vii	vii	vii		NUM;NOM
sola	sola	solo	sola	ADJ;FEM;SG	V;IMP;FIN;ACT
sola	ensamma	solo	ensam	ADJ;FEM;SG	ADJ;NOM;PL
basada	baserade	basado	basera	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
césar	caesar	césar	caes	PROPN	PROPN;NOM
césar	césar	césar	cisa	PROPN	PROPN;NOM
castellano	kastilianska	castellano	kastiliansk	N;MASC;SG	ADJ;NOM;PL
castellano	spansk	castellano	spansk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
castellano	spanskt	castellano	spanskt	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
urbano	urban	urbano	urban	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
urbano	urbana	urbano	urbana	ADJ;MASC;SG	ADJ;NOM;PL
urbano	tätort	urbano	tätor	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
international	internationalen	international	international	ADJ;SG	N;NOM;DEF;MASC+FEM;SG
international	international	international	international	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
international	internationella	international	internationell	ADJ;SG	ADJ;NOM;PL
forman	forman	formar	forman	V;IND;PL;3;PRS;FIN	PROPN;NOM
oriente	östra	oriente	östra	N;MASC;SG	ADJ;NOM;DEF;SG
oriente	österut	oriente	österut	N;MASC;SG	ADV
campeones	champions	campeón	champions	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
campeones	mästare	campeón	mäst	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
campeones	champs	campeón	champs	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
leyes	stadga	ley	stadga	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
leyes	juridik	ley	juridik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
leyes	lagen	ley	lag	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
leyes	lag	ley	lag	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
leyes	law	ley	law	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
entrevista	intervjua	entrevista	intervjua	N;FEM;SG	V;IMP;FIN;ACT
arco	arch	arco	arch	N;MASC;SG	PROPN;NOM
arco	buga	arco	buga	N;MASC;SG	V;IMP;FIN;ACT
justo	justo	justo	justo	ADV	PROPN;NOM
justo	mässa	justo	mässa	ADV	N;NOM;INDF;MASC+FEM;SG
justo	rättvist	justo	rättvist	ADV	ADJ;NOM;INDF;NEUT;SG
justo	rättvis	justo	rättvis	ADV	ADJ;NOM;INDF;MASC+FEM;SG
socialista	socialistisk	socialista	socialistisk	N;SG	ADJ;NOM;INDF;MASC+FEM;SG
socialista	socialistiska	socialista	socialistisk	N;SG	ADJ;NOM;PL
socialista	socialdemokratiska	socialista	socialdemokratisk	N;SG	ADJ;NOM;PL
administrativa	administrativa	administrativo	administrativ	ADJ;FEM;SG	ADJ;NOM;PL
difícil	hårda	difícil	hård	ADJ;SG	ADJ;NOM;PL
difícil	hårt	difícil	hård	ADJ;SG	ADV
one	en	one	en	N	NUM;NOM;INDF;MASC+FEM;SG
one	ett	one	en	N	NUM;NOM;INDF;NEUT;SG
conocidos	känd	conocido	känd	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
conocidos	känt	conocido	känd	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
conocidos	bekant	conocido	bekant	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG
super	super	super	sup		N;NOM;INDF;MASC+FEM;SG
discos	records	disco	records	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
discos	register	disco	regist	N;MASC;PL	N;NOM;INDF;NEUT;SG
simple	enkla	simple	enkel	ADJ;SG	ADJ;NOM;PL
listas	klara	lista	klar	N;FEM;PL	ADJ;NOM;PL
listas	beredd	lista	beredd	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
listas	klar	lista	klar	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
listas	redo	lista	redo	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
listas	färdiga	lista	färdig	N;FEM;PL	ADJ;NOM;PL
sebastián	sebastian	sebastián	sebastian	PROPN	N;NOM;INDF;MASC+FEM;SG
sebastián	sebastián	sebastián	sebastián	PROPN	PROPN;NOM
histórica	historiska	histórico	historisk	ADJ;FEM;SG	ADJ;NOM;PL
histórica	historiska	histórico	historisk	ADJ;FEM;SG	ADJ;NOM;PL
ideas	uppslag	idea	uppslag	N;FEM;PL	N;NOM;INDF;NEUT;SG
ojos	eyes	ojo	eyes	N;MASC;PL	N;NOM;INDF;NEUT;SG
continuó	fortsättning	continuar	fortsättning	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
continuó	fortsatt	continuar	fortsätta	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
músico	musiker	músico	musik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
busca	sökare	buscar	sökare	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
números	tal	número	tal	N;MASC;PL	N;NOM;INDF;NEUT;SG
números	nummer	número	nummer	N;MASC;PL	N;NOM;INDF;NEUT;SG
destino	destiny	destino	destiny	N;MASC;SG	PROPN;NOM
comarca	fylke	comarca	fylka	N;FEM;SG	PROPN;NOM
vasco	vasco	vasco	vasco	N;MASC;SG	PROPN;NOM
vasco	baskiska	vasco	baskisk	N;MASC;SG	ADJ;NOM;PL
contacto	kontakta	contacto	kontakta	N;MASC;SG	V;IMP;FIN;ACT
reforma	reformer	reforma	reform	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
reforma	reformera	reforma	reformera	N;FEM;SG	V;IMP;FIN;ACT
teniendo	tagande	tener	taga	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
carreras	körs	carrera	köra	N;FEM;PL	V;IND;PRS;FIN;PASS
carreras	lopp	carrera	lopp	N;FEM;PL	N;NOM;INDF;NEUT;SG
