que	tu	que	tu	PRO	INTJ
ataque	ataquem	ataque	ataquem	N	V;SBJV;PL;3;PRS;FIN
alta	alto	alto	alto	ADJ	ADV
alta	high	alto	high	ADJ	N;MASC;SG
alta	altos	alto	alto	ADJ	N;MASC;PL
alta	alta	alto	alta	ADJ	N;FEM;SG
alta	alto	alto	alto	ADJ	ADV
alta	tall	alto	tall	ADJ	N;MASC;SG
alta	altos	alto	alto	ADJ	N;MASC;PL
alta	alta	alto	alta	ADJ	N;FEM;SG
alta	alto	alto	alto	ADJ	ADV
mágoa	vergonha	mágoa	vergonha	ADJ	N;FEM;SG
mágoa	pena	mágoa	pena	ADJ	N;FEM;SG
mágoa	piedade	mágoa	piedade	ADJ	N;FEM;SG
mágoa	pena	mágoa	pena	ADJ	N;FEM;SG
mágoa	também	mágoa	também	ADJ	ADV
mágoa	demais	mágoa	demais	ADJ	ADV
mágoa	bad	mágoa	bad	ADJ	N;MASC;SG
mágoa	desculpa	mágoa	desculpa	ADJ	N;FEM;SG
mágoa	desculpe	mágoa	desculpar	ADJ	V;IND;SG;3;PRS;FIN
mágoa	por	mágoa	por	ADJ	ADP
mágoa	para	mágoa	para	ADJ	ADP
perdón	desculpe	perdón	desculpar	N	V;IND;SG;3;PRS;FIN
perdón	seu	perdón	seu	N	DET;MASC;SG
perdón	sua	perdón	seu	N	DET;FEM;SG
perdón	mendigar	perdón	mendigar	N	V;NFIN
perdón	implorar	perdón	implorar	N	V;NFIN
perdón	implora	perdón	implora	N	V;IND;SG;3;PRS;FIN
hotel	hotel	hotel	hotel	PROPN	N;MASC;SG
hotel	estalagem	hotel	estalagem	PROPN	N;FEM;SG
hotel	pousada	hotel	pousada	PROPN	N;FEM;SG
hotel	inn	hotel	inn	PROPN	N;MASC;SG
puiden	capaz	pudir	capaz	V	ADJ;MASC;SG
puiden	able	pudir	ablir	V	N;MASC;SG
puiden	poderiam	pudir	poder	V	V;COND;PL;3;FIN
terceiro	tres	terceiro	tres	ADJ	NUM
terceiro	three	terceiro	three	ADJ	N;MASC;SG
terceiro	três	terceiro	três	ADJ	NUM
terceiro	alunos	terceiro	aluno	ADJ	N;MASC;PL
terceiro	pupilas	terceiro	pupila	ADJ	N;FEM;PL
suficiente	chega	suficiente	chegar	ADJ	V;IND;SG;3;PRS;FIN
volva	costas	volva	costa	V	N;FEM;PL
volva	volta	volva	volta	V	N;FEM;SG
volva	devolução	volva	devolução	V	N;FEM;SG
volva	retorno	volva	retorno	V	N;MASC;SG
volva	regresso	volva	regresso	V	N;MASC;SG
volva	novamente	volva	novamente	V	ADV
volva	tu	volva	tu	V	INTJ
volva	você	volva	você	V	PRO;NOM;SG;3
volva	vc	volva	vc	V	PRO;NOM;MASC;SG;3
raro	ímpares	raro	ímpar	ADJ	N;MASC;PL
raro	engraçado	raro	engraçado	ADJ	V;MASC;SG;V.PTCP
raro	engraçada	raro	engraçada	ADJ	V;FEM;SG;V.PTCP
raro	strange	raro	strange	ADJ	N;MASC;SG
terás	tu	ter	tu	V	INTJ
terás	você	ter	você	V	PRO;NOM;SG;3
terás	vc	ter	vc	V	PRO;NOM;MASC;SG;3
terás	will	ter	will	V	N;MASC;SG
terás	vontade	ter	vontade	V	N;FEM;SG
terás	won	ter	won	V	N;MASC;SG
americano	americano	americano	americano	ADJ	N;MASC;SG
americano	americanos	americano	americano	ADJ	N;MASC;PL
americano	american	americano	american	ADJ	N;MASC;SG
americano	americana	americano	americana	ADJ	N;FEM;SG
queredes	tu	querede	tu	V	INTJ
queredes	você	querede	você	V	PRO;NOM;SG;3
queredes	vc	querede	vc	V	PRO;NOM;MASC;SG;3
queredes	queres	querede	querer	V	INTJ
dicirlle	dela	dicirllar	dela	V	N;MASC;SG
dicirlle	ela	dicirllar	ela	V	PRO;NOM;FEM;SG;3
dicirlle	her	dicirllar	her	V	N;MASC;SG
dicirlle	tu	dicirllar	tu	V	INTJ
dicirlle	você	dicirllar	você	V	PRO;NOM;SG;3
dicirlle	vc	dicirllar	vc	V	PRO;NOM;MASC;SG;3
dicirlle	ele	dicirllar	ele	V	PRO;NOM;MASC;SG;3
dicirlle	say	dicirllar	say	V	N;MASC;SG
enfermo	enjoado	enfermo	enjoar	N	V;MASC;SG;V.PTCP
enfermo	doentio	enfermo	doentio	N	ADJ;MASC;SG
enfermo	doente	enfermo	doente	N	ADJ;MASC;SG
enfermo	doente	enfermo	doente	N	ADJ;MASC;SG
enfermo	tu	enfermo	tu	N	INTJ
enfermo	você	enfermo	você	N	PRO;NOM;SG;3
enfermo	vc	enfermo	vc	N	PRO;NOM;MASC;SG;3
james	james	jame	jame	PROPN	N;MASC;SG
james	jaime	jame	jaime	PROPN	N;MASC;SG
james	tiago	jame	tiago	PROPN	N;MASC;SG
teremos	will	ter	will	V	N;MASC;SG
teremos	vontade	ter	vontade	V	N;FEM;SG
cheo	cheia	cheo	cheio	N	ADJ;FEM;SG
cheo	plena	cheo	pleno	N	ADJ;FEM;SG
cheo	pleno	cheo	pleno	N	ADJ;MASC;SG
cheo	cheio	cheo	cheio	N	ADJ;MASC;SG
cheo	com	cheo	com	N	ADP
don	don	don	don	N	PROPN;MASC;SG
don	presente	don	presente	N	ADJ;MASC;SG
pódese	tu	póder	tu	V	INTJ
pódese	você	póder	você	V	PRO;NOM;SG;3
pódese	vc	póder	vc	V	PRO;NOM;MASC;SG;3
pódese	lata	póder	lata	V	N;FEM;SG
pódese	can	póder	can	V	N;MASC;SG
la	os	la	o	N	PRO;ACC;MASC;PL;3
xunto	com	xunto	com	ADJ	ADP
xunto	juntos	xunto	junto	ADJ	N;MASC;PL
xunto	juntas	xunto	juntas	ADJ	N;FEM;PL
york	york	york	york	PROPN	N;MASC;SG
york	iorque	york	iorque	PROPN	N;FEM;SG
york	cidade	york	cidade	PROPN	N;FEM;SG
tanta	muito	tanto	muito	DET	ADV
tanta	much	tanto	much	DET	N;MASC;SG
tanta	muitos	tanto	muito	DET	PRO;MASC;PL
tanta	muitas	tanto	muito	DET	PRO;FEM;PL
tanta	essa	tanto	esse	DET	PRO;FEM;SG
tanta	isso	tanto	isso	DET	PRO;MASC;SG
tanta	que	tanto	que	DET	PRO;MASC;SG
dano	ferido	dano	ferir	N	V;MASC;SG;V.PTCP
dano	magoar	dano	magoar	N	V;NFIN
dano	doeu	dano	doer	N	V;IND;SG;3;PST;FIN
dano	machucar	dano	machucar	N	V;NFIN
dano	tu	dano	tu	N	INTJ
dano	você	dano	você	N	PRO;NOM;SG;3
dano	vc	dano	vc	N	PRO;NOM;MASC;SG;3
dano	magoar	dano	magoar	N	V;NFIN
dano	machucando	dano	machucar	N	V;V.MSDR
agás	mas	agás	mas	ADP	CONJ
agás	excepto	agás	excepto	ADP	ADV
morta	morto	morto	morrer	N	V;MASC;SG;V.PTCP
morta	ela	morto	ela	N	PRO;NOM;FEM;SG;3
acaba	só	acabar	só	V	ADV
acaba	apenas	acabar	apenas	V	ADV
cantar	sing	cantar	sing	V	N;MASC;SG
montaña	os	montaña	o	N	PRO;ACC;MASC;PL;3
pacientes	quem	paciente	quem	N	PRO;SG
pacientes	doente	paciente	doente	N	ADJ;MASC;SG
brian	brian	brian	brian	PROPN	N;MASC;SG
seres	sendo	ser	ser	N	V;V.MSDR
seres	ser	ser	ser	N	V;NFIN
interior	dentro	interior	dentro	ADJ	ADV
interior	inside	interior	insidir	ADJ	N;MASC;SG
interior	interior	interior	interior	ADJ	N;MASC;SG
interior	interior	interior	interior	ADJ	N;MASC;SG
interior	interiores	interior	interior	ADJ	N;MASC;PL
interior	queime	interior	queime	ADJ	V;SBJV;SG;3;PRS;FIN
interior	queimar	interior	queimar	ADJ	V;NFIN
interior	queimadura	interior	queimadura	ADJ	N;FEM;SG
interior	burn	interior	burn	ADJ	N;MASC;SG
interior	queima	interior	queima	ADJ	N;FEM;SG
destas	estes	dar	este	N	DET;MASC;PL
destas	essas	dar	esse	N	PRO;FEM;PL
destas	estas	dar	este	N	PRO;FEM;PL
destas	esses	dar	esse	N	DET;MASC;PL
destas	essas	dar	esse	N	PRO;FEM;PL
destas	aqueles	dar	aquele	N	DET;MASC;PL
destas	esses	dar	esse	N	DET;MASC;PL
destas	aquelas	dar	aquele	N	DET;FEM;PL
destas	este	dar	este	N	DET;MASC;SG
destas	esta	dar	este	N	PRO;FEM;SG
destas	isso	dar	isso	N	PRO;MASC;SG
destas	isto	dar	isto	N	PRO;MASC;SG
destas	essa	dar	esse	N	PRO;FEM;SG
destas	esse	dar	esse	N	DET;MASC;SG
destas	um	dar	um	N	NUM
destas	uma	dar	um	N	NUM
feitos	feitos	feito	fazer	N	V;MASC;PL;V.PTCP
feitos	feita	feito	fazer	N	V;FEM;SG;V.PTCP
feitos	feito	feito	fazer	N	V;MASC;SG;V.PTCP
século	os	século	o	N	PRO;ACC;MASC;PL;3
dicindo	ditado	dicir	ditar	V	N;MASC;SG
dicindo	essa	dicir	esse	V	PRO;FEM;SG
dicindo	isso	dicir	isso	V	PRO;MASC;SG
dicindo	que	dicir	que	V	PRO;MASC;SG
levan	sido	levar	ser	V	V;MASC;SG;V.PTCP
levan	eles	levar	eles	V	PRO;NOM;MASC;PL;3
levan	elas	levar	ele	V	PRO;NOM;FEM;PL;3
levan	são	levar	ser	V	V;IND;PL;3;PRS;FIN
levan	estão	levar	estar	V	V;IND;PL;3;PRS;FIN
levan	are	levar	are	V	N;MASC;SG
brazos	fora	brazo	fora	N	ADV
verdadeiro	real	verdadeiro	real	ADJ	N;MASC;SG
verdadeiro	reais	verdadeiro	real	ADJ	N;MASC;PL
verdadeiro	true	verdadeiro	true	ADJ	N;MASC;SG
verdadeiro	verdade	verdadeiro	verdade	ADJ	N;FEM;SG
anaco	enquanto	anaco	enquanto	N	ADV
rico	ricos	rico	rico	ADJ	N;MASC;PL
rico	rich	rico	rich	ADJ	N;MASC;SG
rico	man	rico	man	ADJ	N;MASC;SG
rico	pá	rico	pá	ADJ	N;FEM;SG
rico	cara	rico	cara	ADJ	N;FEM;SG
rico	homem	rico	homem	ADJ	N;MASC;SG
vender	venda	vender	venda	V	N;FEM;SG
terras	os	terra	o	N	PRO;ACC;MASC;PL;3
miller	miller	miller	miller	PROPN	N;MASC;SG
súpeto	subitamente	súpeto	subitamente	N	ADV
súpeto	então	súpeto	então	N	ADV
súpeto	depois	súpeto	depois	N	ADV
negra	negro	negro	negro	N	ADJ;MASC;SG
enfermidade	enjoado	enfermidade	enjoar	N	V;MASC;SG;V.PTCP
enfermidade	doentio	enfermidade	doentio	N	ADJ;MASC;SG
enfermidade	doente	enfermidade	doente	N	ADJ;MASC;SG
cabaleiro	cavalheiro	cabaleiro	cavalheiro	ADJ	N;MASC;SG
cabaleiro	knight	cabaleiro	knight	ADJ	N;MASC;SG
cabaleiro	cavaleiro	cabaleiro	cavaleiro	ADJ	N;MASC;SG
cabaleiro	cavalo	cabaleiro	cavalo	ADJ	N;MASC;SG
cabaleiro	cavaleiros	cabaleiro	cavaleiro	ADJ	N;MASC;PL
bonita	bonito	bonita	bonito	N	ADJ;MASC;SG
bonita	bonita	bonita	bonito	N	ADJ;FEM;SG
bonita	linda	bonita	linda	N	ADJ;FEM;SG
bonita	boa	bonita	bom	N	ADJ;FEM;SG
bonita	bom	bonita	bom	N	ADJ;MASC;SG
bonita	legal	bonita	legal	N	ADJ;MASC;SG
tés	tu	tés	tu	PROPN	INTJ
tés	você	tés	você	PROPN	PRO;NOM;SG;3
tés	vc	tés	vc	PROPN	PRO;NOM;MASC;SG;3
tés	got	tés	got	PROPN	N;MASC;SG
tés	tenha	tés	ter	PROPN	V;SBJV;SG;3;PRS;FIN
tés	ter	tés	ter	PROPN	V;NFIN
maldito	amaldiçoada	maldito	amaldiçoado	N	V;FEM;SG;V.PTCP
maldito	amaldiçoados	maldito	amaldiçoar	N	V;MASC;PL;V.PTCP
maldito	amaldiçoado	maldito	amaldiçoado	N	V;MASC;SG;V.PTCP
maldito	amaldiçoado	maldito	amaldiçoado	N	V;MASC;SG;V.PTCP
especie	gentil	especie	gentil	N	ADJ;MASC;SG
especie	bondoso	especie	bondoso	N	ADJ;MASC;SG
especie	ordenar	especie	ordenar	N	V;NFIN
áfrica	áfrica	áfrica	áfrico	PROPN	N;FEM;SG
chegamos	got	chegar	got	V	N;MASC;SG
chegamos	ai	chegar	ai	V	INTJ
chegamos	ali	chegar	ali	V	ADV
chegamos	aí	chegar	aí	V	ADV
chegamos	lá	chegar	lá	V	ADV
principal	os	principal	o	ADJ	PRO;ACC;MASC;PL;3
principal	main	principal	main	ADJ	N;MASC;SG
principal	front	principal	front	ADJ	N;MASC;SG
principal	fachada	principal	fachada	ADJ	N;FEM;SG
principal	frente	principal	frente	ADJ	ADV
deber	dever	deber	dever	V	N;MASC;SG
deber	duty	deber	duty	V	N;MASC;SG
costa	os	costa	o	N	PRO;ACC;MASC;PL;3
cárcere	prisão	cárcere	prisão	V	N;FEM;SG
cárcere	cárcere	cárcere	cárcere	V	N;MASC;SG
cárcere	cadeia	cárcere	cadeia	V	N;FEM;SG
cárcere	prisão	cárcere	prisão	V	N;FEM;SG
cárcere	cárcere	cárcere	cárcere	V	N;MASC;SG
9	nine	9	nine	NUM	N;MASC;SG
comezamos	início	comezar	início	V	N;MASC;SG
segura	claro	seguro	claro	ADJ	ADV
segura	seguros	seguro	seguro	ADJ	N;MASC;PL
segura	cofre	seguro	cofrer	ADJ	N;MASC;SG
segura	seguro	seguro	seguro	ADJ	N;MASC;SG
segura	conheça	seguro	conhecer	ADJ	V;SBJV;SG;3;PRS;FIN
segura	saiba	seguro	saber	ADJ	V;SBJV;SG;3;PRS;FIN
segura	sei	seguro	saber	ADJ	V;IND;SG;1;PRS;FIN
segura	sabe	seguro	saber	ADJ	V;IND;SG;3;PRS;FIN
diferenza	diferentemente	diferenza	diferentemente	N	ADV
varios	vários	varios	vários	DET	PRO;MASC;PL
varios	varios	varios	vario	DET	N;MASC;PL
varios	várias	varios	várias	DET	PRO;FEM;PL
varios	vários	varios	vários	DET	PRO;MASC;PL
varios	diversos	varios	diverso	DET	ADJ;MASC;PL
varios	várias	varios	várias	DET	PRO;FEM;PL
varios	muitos	varios	muito	DET	PRO;MASC;PL
varios	muitas	varios	muito	DET	PRO;FEM;PL
cales	são	cal	ser	PRO	V;IND;PL;3;PRS;FIN
cales	estão	cal	estar	PRO	V;IND;PL;3;PRS;FIN
cales	sao	cal	sao	PRO	V;IND;PL;3;PRS;FIN
cales	are	cal	are	PRO	N;MASC;SG
veño	do	ver	do	V	N;MASC;SG
veño	de	ver	de	V	ADP
veño	da	ver	da	V	INTJ
veño	só	ver	só	V	ADV
veño	apenas	ver	apenas	V	ADV
veño	aqui	ver	aqui	V	ADV
caixa	os	caixa	o	N	PRO;ACC;MASC;PL;3
programa	mostra	programa	mostrar	N	V;IND;SG;3;PRS;FIN
programa	mostrar	programa	mostrar	N	V;NFIN
programa	programar	programa	programar	N	V;NFIN
enorme	big	enorme	big	ADJ	N;MASC;SG
enorme	grandes	enorme	grande	ADJ	N;MASC;PL
cidadáns	boa	cidadán	bom	N	ADJ;FEM;SG
cidadáns	bom	cidadán	bom	N	ADJ;MASC;SG
falla	tenha	falla	ter	N	V;SBJV;SG;3;PRS;FIN
falla	ter	falla	ter	N	V;NFIN
falla	preciso	falla	preciso	N	ADJ;MASC;SG
falla	precisa	falla	precisar	N	V;IND;SG;3;PRS;FIN
campos	os	campo	o	N	PRO;ACC;MASC;PL;3
paga	pays	pagar	pays	V	N;MASC;SG
paga	worth	pagar	worth	V	N;MASC;SG
paga	não	pagar	não	V	INTJ
haxa	ai	haber	ai	V	INTJ
haxa	ali	haber	ali	V	ADV
haxa	aí	haber	aí	V	ADV
haxa	lá	haber	lá	V	ADV
haxa	will	haber	will	V	N;MASC;SG
haxa	vontade	haber	vontade	V	N;FEM;SG
necesario	precisei	necesario	precisar	ADJ	V;IND;SG;1;PST;FIN
necesario	precisava	necesario	precisar	ADJ	V;IND;SG;3;IPFV;FIN
necesario	need	necesario	need	ADJ	N;MASC;SG
necesario	precisa	necesario	precisar	ADJ	V;IND;SG;3;PRS;FIN
necesario	necessidade	necesario	necessidade	ADJ	N;FEM;SG
necesario	necessario	necesario	necessario	ADJ	N;MASC;SG
necesario	tenha	necesario	ter	ADJ	V;SBJV;SG;3;PRS;FIN
necesario	ter	necesario	ter	ADJ	V;NFIN
mundial	world	mundial	world	ADJ	N;MASC;SG
mundial	mundo	mundial	mundo	ADJ	N;MASC;SG
miúdo	freqüentemente	miúdo	freqüentemente	N	ADV
miúdo	frequentemente	miúdo	frequentemente	N	ADV
época	os	época	o	N	PRO;ACC;MASC;PL;3
perfecto	perfeito	perfecto	perfeito	ADJ	V;MASC;SG;V.PTCP
perfecto	perfeitas	perfecto	perfeito	ADJ	V;FEM;PL;V.PTCP
perfecto	perfeitos	perfecto	perfeito	ADJ	V;MASC;PL;V.PTCP
perfecto	perfeita	perfecto	perfazer	ADJ	V;FEM;SG;V.PTCP
perfecto	perfect	perfecto	perfect	ADJ	N;MASC;SG
permiso	permitir	permiso	permitir	N	V;NFIN
permiso	tu	permiso	tu	N	INTJ
permiso	você	permiso	você	N	PRO;NOM;SG;3
permiso	vc	permiso	vc	N	PRO;NOM;MASC;SG;3
permiso	deixe	permiso	deixar	N	V;SBJV;SG;3;PRS;FIN
permiso	sair	permiso	sair	N	V;NFIN
permiso	deixar	permiso	deixar	N	V;NFIN
permiso	permitido	permiso	permitir	N	V;MASC;SG;V.PTCP
permiso	permitidos	permiso	permitir	N	V;MASC;PL;V.PTCP
permiso	permitidas	permiso	permitir	N	V;FEM;PL;V.PTCP
permiso	permitida	permiso	permitir	N	V;FEM;SG;V.PTCP
quixen	queres	quixir	querer	V	INTJ
paul	paulo	paul	paulo	PROPN	N;MASC;SG
paul	paul	paul	paul	PROPN	N;MASC;SG
7	seven	7	seven	NUM	N;MASC;SG
ama	ama	ama	amar	N	V;IND;SG;3;PRS;FIN
ama	amo	ama	amo	N	V;IND;SG;1;PRS;FIN
ama	ama	ama	amar	N	V;IND;SG;3;PRS;FIN
pesar	apesar	pesar	apesar	V	ADV
pesar	embora	pesar	embora	V	CONJ
pesar	embora	pesar	embora	V	CONJ
pesar	todas	pesar	todo	V	DET;FEM;PL
pesar	tudo	pesar	tudo	V	PRO;MASC;SG
pesar	todos	pesar	todo	V	PRO;MASC;PL
pesar	fie	pesar	fie	V	N;FEM;SG
puidese	poderiam	poder	poder	V	V;COND;PL;3;FIN
partir	do	partir	do	V	N;MASC;SG
partir	de	partir	de	V	ADP
partir	da	partir	da	V	INTJ
atopamos	achado	atopar	achado	V	N;MASC;SG
segredo	secretamente	segredo	secretamente	N	ADV
desas	essas	dese	esse	DET	PRO;FEM;PL
desas	estas	dese	este	DET	PRO;FEM;PL
desas	essas	dese	esse	DET	PRO;FEM;PL
sexo	tenha	sexo	ter	N	V;SBJV;SG;3;PRS;FIN
sexo	ter	sexo	ter	N	V;NFIN
absoluto	todas	absoluto	todo	ADJ	DET;FEM;PL
absoluto	tudo	absoluto	tudo	ADJ	PRO;MASC;SG
absoluto	todos	absoluto	todo	ADJ	PRO;MASC;PL
absoluto	não	absoluto	não	ADJ	INTJ
absoluto	absoluta	absoluto	absoluto	ADJ	N;FEM;SG
absoluto	absolutos	absoluto	absoluto	ADJ	N;MASC;PL
obxectivo	apontar	obxectivo	apontar	N	V;NFIN
cheguei	got	chegar	got	V	N;MASC;SG
cheguei	aqui	chegar	aqui	V	ADV
cheguei	ai	chegar	ai	V	INTJ
cheguei	ali	chegar	ali	V	ADV
cheguei	aí	chegar	aí	V	ADV
cheguei	lá	chegar	lá	V	ADV
centos	cem	cento	cem	N	NUM
chorar	choro	chorar	choro	V	N;MASC;SG
chorar	cry	chorar	cry	V	N;MASC;SG
chorar	choro	chorar	choro	V	N;MASC;SG
verde	verde	verde	verde	N	ADJ;MASC;SG
dan	eles	dar	eles	V	PRO;NOM;MASC;PL;3
dan	elas	dar	ele	V	PRO;NOM;FEM;PL;3
construír	build	construír	build	V	N;MASC;SG
construír	construção	construír	construção	V	N;FEM;SG
construír	edifício	construír	edifício	V	N;MASC;SG
construír	prédio	construír	prédio	V	N;MASC;SG
construír	make	construír	make	V	N;FEM;SG
40	forty	40	forty	NUM	N;MASC;SG
vela	veja	velar	ver	N	V;SBJV;SG;3;PRS;FIN
vela	vê	velar	ver	N	V;IND;SG;3;PRS;FIN
vela	ver	velar	ver	N	V;NFIN
vela	ela	velar	ela	N	PRO;NOM;FEM;SG;3
vela	tu	velar	tu	N	INTJ
vela	você	velar	você	N	PRO;NOM;SG;3
vela	vc	velar	vc	N	PRO;NOM;MASC;SG;3
podían	poderiam	poder	poder	V	V;COND;PL;3;FIN
podían	eles	poder	eles	V	PRO;NOM;MASC;PL;3
podían	elas	poder	ele	V	PRO;NOM;FEM;PL;3
abre	open	abre	open	V	N;MASC;SG
abre	seu	abre	seu	V	DET;MASC;SG
abre	sua	abre	seu	V	DET;FEM;SG
ocorreu	did	ocorrer	dider	V	PROPN;MASC;SG
ocorreu	estava	ocorrer	estar	V	V;IND;SG;3;IPFV;FIN
ocorreu	tava	ocorrer	tavo	V	V;IND;SG;1;IPFV;FIN
ocorreu	foi	ocorrer	foi	V	ADV
caer	fall	caer	fall	V	N;MASC;SG
caer	outono	caer	outono	V	N;MASC;SG
caer	queda	caer	queda	V	N;FEM;SG
caer	into	caer	into	V	N;MASC;SG
caer	drop	caer	drop	V	N;MASC;SG
caer	gota	caer	gota	V	N;FEM;SG
caer	down	caer	down	V	N;MASC;SG
fagan	make	facer	make	V	N;FEM;SG
fagan	eles	facer	eles	V	PRO;NOM;MASC;PL;3
fagan	elas	facer	ele	V	PRO;NOM;FEM;PL;3
perigo	perigosa	perigo	perigoso	N	ADJ;FEM;SG
perigo	perigosos	perigo	perigoso	N	ADJ;MASC;PL
perigo	perigosas	perigo	perigoso	N	ADJ;FEM;PL
perigo	perigoso	perigo	perigoso	N	ADJ;MASC;SG
banco	os	banco	o	N	PRO;ACC;MASC;PL;3
debía	deveriam	deber	dever	V	V;COND;PL;3;FIN
debía	suposto	deber	suposto	V	N;MASC;SG
debía	suposta	deber	suposto	V	N;FEM;SG
debía	mosto	deber	mosto	V	N;MASC;SG
debía	must	deber	must	V	N;MASC;SG
debía	estava	deber	estar	V	V;IND;SG;3;IPFV;FIN
debía	tava	deber	tavo	V	V;IND;SG;1;IPFV;FIN
debía	foi	deber	foi	V	ADV
debía	sido	deber	ser	V	V;MASC;SG;V.PTCP
cría	acredita	cría	acreditar	N	V;IND;SG;3;PRS;FIN
cría	acreditar	cría	acreditar	N	V;NFIN
cría	creia	cría	crear	N	V;SBJV;SG;3;PRS;FIN
cría	acredite	cría	acreditar	N	V;SBJV;SG;3;PRS;FIN
cría	acreditou	cría	acreditar	N	V;IND;SG;3;PST;FIN
cría	acreditavam	cría	acreditar	N	V;IND;PL;3;IPFV;FIN
cría	acreditava	cría	acreditar	N	V;IND;SG;3;IPFV;FIN
cría	pensei	cría	pensar	N	V;IND;SG;1;PST;FIN
cría	pensado	cría	pensar	N	V;MASC;SG;V.PTCP
cría	pensou	cría	pensar	N	V;IND;SG;3;PST;FIN
pensamos	pensamento	pensar	pensamento	V	N;MASC;SG
pensamos	sobre	pensar	sobre	V	ADP
pór	conjunto	pór	conjunto	V	N;MASC;SG
pór	set	pór	set	V	N;MASC;SG
conto	sobre	conto	sobre	N	ADP
conto	essa	conto	esse	N	PRO;FEM;SG
conto	isso	conto	isso	N	PRO;MASC;SG
conto	que	conto	que	N	PRO;MASC;SG
conto	contando	conto	contar	N	V;V.MSDR
conto	contar	conto	contar	N	V;NFIN
completamente	out	completamente	out	ADV	N;MASC;SG
fiestra	fora	fiestra	fora	N	ADV
sabelo	conheça	sabelo	conhecer	ADV	V;SBJV;SG;3;PRS;FIN
sabelo	saiba	sabelo	saber	ADV	V;SBJV;SG;3;PRS;FIN
sabelo	sei	sabelo	saber	ADV	V;IND;SG;1;PRS;FIN
sabelo	sabe	sabelo	saber	ADV	V;IND;SG;3;PRS;FIN
so	só	so	só	PROPN	ADV
so	apenas	so	apenas	PROPN	ADV
so	somente	so	somente	PROPN	ADV
so	unicamente	so	unicamente	PROPN	ADV
so	só	so	só	PROPN	ADV
so	apenas	so	apenas	PROPN	ADV
so	alone	so	alone	PROPN	N;MASC;SG
so	sozinha	so	sozinha	PROPN	N;FEM;SG
so	sozinho	so	sozinho	PROPN	ADJ;MASC;SG
so	sozinhos	so	sozinho	PROPN	ADJ;MASC;PL
so	sob	so	sob	PROPN	ADP
so	under	so	under	PROPN	N;MASC;SG
paréceme	essa	paréceme	esse	V	PRO;FEM;SG
paréceme	isso	paréceme	isso	V	PRO;MASC;SG
paréceme	que	paréceme	que	V	PRO;MASC;SG
paréceme	looks	paréceme	looko	V	N;MASC;PL
paréceme	olhares	paréceme	olhar	V	N;MASC;PL
vergoña	envergonhada	vergoña	envergonhar	N	V;FEM;SG;V.PTCP
vergoña	envergonhado	vergoña	envergonhar	N	V;MASC;SG;V.PTCP
vergoña	envergonhados	vergoña	envergonhar	N	V;MASC;PL;V.PTCP
falas	tu	fala	tu	N	INTJ
falas	você	fala	você	N	PRO;NOM;SG;3
falas	vc	fala	vc	N	PRO;NOM;MASC;SG;3
falas	conversar	fala	conversar	N	V;NFIN
falas	fala	fala	falar	N	V;IND;SG;3;PRS;FIN
falas	falar	fala	falar	N	V;NFIN
falas	fale	fala	falar	N	V;SBJV;SG;3;PRS;FIN
falas	falando	fala	falar	N	V;V.MSDR
falas	conversando	fala	conversar	N	V;V.MSDR
falas	são	fala	ser	N	V;IND;PL;3;PRS;FIN
falas	estão	fala	estar	N	V;IND;PL;3;PRS;FIN
falas	sao	fala	sao	N	V;IND;PL;3;PRS;FIN
falas	sobre	fala	sobre	N	ADP
falas	falem	fala	falar	N	V;SBJV;PL;3;PRS;FIN
falas	fala	fala	falar	N	V;IND;SG;3;PRS;FIN
falas	falar	fala	falar	N	V;NFIN
falas	fale	fala	falar	N	V;SBJV;SG;3;PRS;FIN
00	aah	00	aah	PROPN	N;MASC;SG
estrada	os	estrada	o	N	PRO;ACC;MASC;PL;3
subir	subida	subir	subida	V	N;FEM;SG
decisión	faça	decisión	fazer	N	V;SBJV;SG;3;PRS;FIN
xuíz	julgar	xuíz	julgar	N	V;NFIN
cómo	pode	cómo	poder	ADV	V;IND;SG;3;PRS;FIN
cómo	podem	cómo	poder	ADV	V;IND;PL;3;PRS;FIN
cómo	lata	cómo	lata	ADV	N;FEM;SG
cómo	can	cómo	can	ADV	N;MASC;SG
cómo	tu	cómo	tu	ADV	INTJ
cómo	você	cómo	você	ADV	PRO;NOM;SG;3
cómo	vc	cómo	vc	ADV	PRO;NOM;MASC;SG;3
tódolos	cada	tódolo	cada	N	DET;FEM;SG
tódolos	todas	tódolo	todo	N	DET;FEM;PL
tódolos	tudo	tódolo	tudo	N	PRO;MASC;SG
tódolos	todos	tódolo	todo	N	PRO;MASC;PL
tódolos	os	tódolo	o	N	PRO;ACC;MASC;PL;3
dabondo	suficiente	dabor	suficiente	V	ADJ;MASC;SG
dabondo	boa	dabor	bom	V	ADJ;FEM;SG
dabondo	bom	dabor	bom	V	ADJ;MASC;SG
estarei	won	estar	won	V	N;MASC;SG
estarei	will	estar	will	V	N;MASC;SG
estarei	vontade	estar	vontade	V	N;FEM;SG
levas	tu	leva	tu	N	INTJ
levas	você	leva	você	N	PRO;NOM;SG;3
levas	vc	leva	vc	N	PRO;NOM;MASC;SG;3
levas	veste	leva	veste	N	V;IND;SG;3;PRS;FIN
levas	vestir	leva	vestir	N	V;NFIN
levas	sido	leva	ser	N	V;MASC;SG;V.PTCP
