năm	pet	năm	pet	N	NUM
buôn	kokaina	buôn	kokain	V	N;NOM;MASC;SG
buôn	diler	buôn	diler	V	N;NOM;MASC;SG
buôn	trgovac	buôn	trgovac	V	N;NOM;MASC;SG
đua	utrka	đua	utrka	V	N;NOM;FEM;SG
đua	trka	đua	trka	V	N;NOM;FEM;SG
đua	rasa	đua	ras	V	N;NOM;FEM;SG
đua	utrka	đua	utrka	V	N;NOM;FEM;SG
đua	trke	đua	trka	V	N;NOM;FEM;PL
đua	utrke	đua	utrka	V	N;NOM;FEM;PL
kông	kong	kông	kong	N	PROPN;NOM;MASC;SG
nhị	njihova	nhị	njihov	N	DET;NOM;FEM;SG;3
nhị	njihovo	nhị	njihov	N	DET;NOM;NEUT;SG;3
nhị	njihov	nhị	njihov	N	DET;NOM;MASC;SG;3
cướp	opljačkan	cướp	opljačkati	V	ADJ;NOM;MASC;SG;V.PTCP
cướp	opljačkani	cướp	opljačkati	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
cướp	rob	cướp	rob	V	N;NOM;MASC;SG
cướp	robe	cướp	roba	V	N;NOM;FEM;PL
cướp	roba	cướp	roba	V	N;NOM;FEM;SG
cướp	pljačka	cướp	pljačak	V	N;NOM;FEM;SG
cướp	pljačke	cướp	pljačka	V	N;NOM;FEM;PL
one	jedan	one	jedan		NUM;NOM;MASC;SG
one	jedna	one	jedan		NUM;NOM;FEM;SG
tim	srce	tim	srce		N;NOM;NEUT;SG
tim	tim	tim	taj		DET;INS;NEUT;SG
tim	tima	tim	tim		N;GEN;MASC;SG
nho	grožđe	nho	grožđe		N;NOM;NEUT;SG
nho	grožđa	nho	grožđe		N;NOM;NEUT;PL
nho	loze	nho	loza		N;NOM;FEM;PL
nho	loza	nho	loza		N;NOM;FEM;SG
nho	grožđe	nho	grožđe		N;NOM;NEUT;SG
man	covjek	man	covjek		N;NOM;MASC;SG
man	čovjek	man	čovjek		N;NOM;MASC;SG
man	čovek	man	čovek		N;NOM;MASC;SG
nghèo	siromaštvo	nghèo	siromaštvo	ADJ	N;NOM;NEUT;SG
nghèo	siromaštva	nghèo	siromaštvo	ADJ	N;NOM;NEUT;PL
cột	poljak	cột	poljak	N	PROPN;NOM;MASC;SG
smith	smith	smith	smith		PROPN;NOM;MASC;SG
smith	smit	smith	smit		N;NOM;MASC;SG
ireland	irsku	ireland	irski		ADJ;ACC;DEF;FEM;SG
ireland	irska	ireland	irski		ADJ;NOM;DEF;FEM;SG
ireland	irske	ireland	irski		ADJ;NOM;DEF;FEM;PL
dũng	protiv	dũng	protiv	N	ADP;GEN
đồi	hill	đồi	hill	N	PROPN;NOM;MASC;SG
đồi	hills	đồi	hills	N	PROPN;NOM;MASC;SG
martin	martine	martin	martina		N;NOM;FEM;PL
martin	martina	martin	martina		N;NOM;FEM;SG
martin	martin	martin	martin		N;NOM;MASC;SG
túc	iskreni	túc	iskren	N	ADJ;NOM;DEF;MASC;PL
túc	iskrena	túc	iskren	N	ADJ;NOM;DEF;FEM;SG
túc	iskren	túc	iskren	N	ADJ;NOM;INDF;MASC;SG
giàu	rich	giàu	rich	ADJ	ADP
đám	gang	đám	gang	N	ADP
chụp	hvatanje	chụp	hvatanje	V	N;NOM;NEUT;SG
chụp	uzmi	chụp	uzmi	V	INTJ
chụp	uzeto	chụp	uzeto	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP
khỏe	zdravlje	khỏe	zdravlje	ADJ	N;NOM;NEUT;SG
khỏe	zdravlja	khỏe	zdravlje	ADJ	N;NOM;NEUT;SG
nâu	brown	nâu	brown	N	PROPN;NOM;MASC;SG
nâu	smeđi	nâu	smeđi	N	ADJ;NOM;DEF;MASC;SG
thuần	žilavo	thuần	žilav	V	ADJ;NOM;DEF;NEUT;SG
đầm	damo	đầm	damo	N	V;IND;PL;1;PRS;FIN
lũng	valley	lũng	valley	N	PROPN;NOM;MASC;SG
ecuador	ekvadorski	ecuador	ekvadorski	N	ADV
bulbophyllum	bulbophyllum	bulbophyllum	bulbophyllum	N	PROPN;NOM;MASC;SG
jean	jean	jean	jean		PROPN;NOM;MASC;SG
jean	žan	jean	žan		N;NOM;MASC;SG
thomas	tomas	thomas	tomas		N;NOM;MASC;SG
thomas	thomas	thomas	thomas		PROPN;NOM;MASC;SG
cháy	vatra	cháy	vatra	V	N;NOM;FEM;SG
cháy	gori	cháy	gorjeti	V	PROPN;DAT;FEM;SG
cháy	burns	cháy	burns	V	N;NOM;MASC;SG
cháy	gori	cháy	gorjeti	V	PROPN;DAT;FEM;SG
cháy	spaljivanje	cháy	spaljivanje	V	N;NOM;NEUT;SG
cháy	gori	cháy	gorjeti	V	PROPN;DAT;FEM;SG
cán	vozi	cán	voziti	N	V;IND;SG;3;PRS;FIN
chìm	tone	chìm	tona	V	N;NOM;FEM;SG
đực	muško	đực	muški	N	ADJ;NOM;DEF;NEUT;SG
đực	muški	đực	muški	N	ADJ;NOM;DEF;MASC;SG
huệ	kriv	huệ	kriv	N	ADJ;NOM;INDF;MASC;SG
huệ	hui	huệ	hui	N	PROPN;NOM;MASC;SG
mái	fringe	mái	fring	V	ADP
mái	krov	mái	krov	V	N;NOM;MASC;SG
chư	maria	chư	maria	N	PROPN;NOM;FEM;SG
thai	trudnoće	thai	trudnoća	V	N;NOM;FEM;PL
thai	trudnoća	thai	trudnoća	V	N;NOM;FEM;SG
thai	trudna	thai	trudan	V	ADJ;NOM;DEF;FEM;SG
thai	trudnica	thai	trudnica	V	N;NOM;FEM;SG
ngự	spavaj	ngự	spavaj	N	V;IND;SG;3;PRS;FIN
kiều	qiao	kiều	qia	N	
missouri	missouri	missouri	missoura	N	PROPN;NOM;MASC;SG
argentina	argentini	argentina	argentina		N;DAT;FEM;SG
argentina	argentine	argentina	argentina		N;NOM;FEM;PL
argentina	argentinski	argentina	argentinski		ADJ;NOM;DEF;MASC;SG
chín	devetka	chín	devetak	ADJ	N;NOM;FEM;SG
chín	devet	chín	devet	ADJ	NUM
chín	zrele	chín	zrela	ADJ	N;NOM;FEM;PL
salticidae	salticidae	salticidae	salticida		N;NOM;MASC;SG
tung	tung	tung	tung		N;NOM;MASC;SG
tung	noževi	tung	nož		N;NOM;MASC;PL
tung	noževe	tung	nož		N;ACC;MASC;PL
chấn	projektirana	chấn	projektirati	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
chấn	zhen	chấn	zhen	N	ADP
hoan	brdo	hoan	brdo		N;NOM;NEUT;SG
hoan	brijeg	hoan	brijeg		N;NOM;MASC;SG
hoan	hill	hoan	hill		PROPN;NOM;MASC;SG
hiếm	rijetko	hiếm	rijetko	ADJ	ADV
hiếm	retko	hiếm	retko	ADJ	ADV
chặt	hogg	chặt	hogg	ADJ	
hào	hao	hào	hao	N	PROPN;NOM;MASC;SG
les	les	les	les		ADP
les	lezbijke	les	lezbijka		N;NOM;FEM;PL
dược	ljekarne	dược	ljekaran	N	ADJ;NOM;DEF;FEM;PL
dược	ljekarna	dược	ljekaran	N	ADJ;NOM;DEF;FEM;SG
friedrich	friedrich	friedrich	friedrich		N;NOM;MASC;SG
friedrich	frederick	friedrich	frederick		N;NOM;MASC;SG
tokyo	tokyo	tokyo	tokyo		PROPN;NOM;MASC;SG
tokyo	tokiju	tokyo	tok		N;DAT;MASC;SG
tokyo	tokio	tokyo	tokiti		PROPN;NOM;MASC;SG
hang	pećina	hang	pećina		N;NOM;FEM;SG
hang	pećini	hang	pećina		N;DAT;FEM;SG
hang	spilja	hang	spilje		N;NOM;FEM;SG
hang	špilja	hang	špilje		N;NOM;FEM;SG
hang	špilje	hang	špilje		N;NOM;NEUT;PL
hang	pećine	hang	pećina		N;NOM;FEM;PL
hang	spilje	hang	spilje		N;NOM;FEM;PL
phỏng	intervju	phỏng	intervju	V	N;NOM;MASC;SG
ung	ung	ung	ung	N	
trúng	udri	trúng	udra	V	INTJ
trúng	hit	trúng	hit	V	N;NOM;MASC;SG
king	kralju	king	kralj		N;DAT;MASC;SG
king	kralj	king	kralj		N;NOM;MASC;SG
king	king	king	king		ADP
chạm	dodirni	chạm	dodiran	V	ADV
chạm	dodir	chạm	dodir	V	N;NOM;MASC;SG
chạm	dodirom	chạm	dodir	V	N;INS;MASC;SG
thép	steel	thép	steel	N	ADP
louis	louis	louis	louis		PROPN;NOM;MASC;SG
louis	louise	louis	louise		N;NOM;FEM;SG
louis	luis	louis	luis		PROPN;NOM;MASC;SG
đặng	deng	đặng	deng	N	PROPN;NOM;MASC;SG
single	single	single	single		ADP
single	samac	single	samac		N;NOM;MASC;SG
single	singl	single	singl		N;NOM;MASC;SG
page	stranicu	page	stranica		N;ACC;FEM;SG
page	stranica	page	stranica		N;NOM;FEM;SG
page	stranice	page	stranica		N;NOM;FEM;PL
thiểu	najbliže	thiểu	dlizak	N	ADJ;NOM;DEF;RL;FEM;SG
thiểu	najbliža	thiểu	dlizak	N	ADJ;NOM;DEF;RL;FEM;SG
thiểu	najbliži	thiểu	blizak	N	ADJ;NOM;DEF;RL;MASC;SG
lồng	kavez	lồng	kavez	V	N;NOM;MASC;SG
lồng	cage	lồng	caga	V	N;NOM;MASC;SG
lồng	kaveza	lồng	kaveza	V	N;GEN;MASC;SG
war	ratovi	war	rat		N;NOM;MASC;PL
war	ratove	war	rat		N;ACC;MASC;PL
war	ratova	war	rat		N;GEN;MASC;PL
los	los	los	los	N	PROPN;NOM;MASC;SG
ngồi	sjedeći	ngồi	sjedeći	V	ADV;PRS;V.CVB
ngồi	sjedenje	ngồi	sjedenje	V	N;NOM;NEUT;SG
kèm	uključeno	kèm	uključiti	V	ADJ;NOM;NEUT;SG;V.PTCP;PASS
kèm	uključen	kèm	uključiti	V	ADJ;NOM;MASC;SG;V.PTCP
giam	zatvor	giam	zatvor	V	N;NOM;MASC;SG
bột	brašno	bột	brašan	N	ADJ;NOM;NEUT;SG
chậm	sporo	chậm	sporo	ADJ	ADV
maria	maria	maria	maria	N	PROPN;NOM;FEM;SG
xong	završeno	xong	završiti	V	ADJ;NOM;NEUT;SG;V.PTCP;PASS
xong	gotov	xong	gotov	V	ADJ;NOM;INDF;MASC;SG
xong	gotovo	xong	gotovo	V	ADV
quen	znan	quen	znati	V	ADJ;NOM;INDF;MASC;SG
quen	poznat	quen	poznat	V	ADJ;NOM;MASC;SG
quen	poznata	quen	poznat	V	ADJ;NOM;DEF;FEM;SG
quen	poznato	quen	poznat	V	ADJ;NOM;DEF;NEUT;SG
quen	poznati	quen	poznat	V	ADJ;NOM;DEF;MASC;PL
quen	poznato	quen	poznat	V	ADJ;NOM;DEF;NEUT;SG
vững	uspravno	vững	uspravno	ADJ	ADV
richard	richard	richard	richard		N;NOM;MASC;SG
hawaii	havajski	hawaii	havajski	N	ADJ;NOM;DEF;MASC;SG
khoáng	previše	khoáng	previše	N	ADV
nguyệt	yue	nguyệt	yue	N	PROPN;NOM;MASC;SG
hồn	soul	hồn	soul	N	ADP
white	bijeli	white	bijel		ADJ;NOM;DEF;MASC;SG
white	bijela	white	bijel		ADJ;NOM;DEF;FEM;SG
white	bijelo	white	bijel		ADJ;NOM;NEUT;SG
thục	shu	thục	shu	N	PROPN;NOM;MASC;SG
tour	tour	tour	tour	N	ADP
mèo	cat	mèo	cat	N	ADP
thang	thang	thang	thang	N	ADP
hằng	svaki	hằng	svaki		DET;NOM;MASC;SG
hằng	svako	hằng	svaki		DET;NOM;NEUT;SG
hằng	svaka	hằng	svaki		DET;NOM;FEM;SG
hằng	stalna	hằng	stalan		ADJ;NOM;DEF;FEM;SG
hằng	konstantno	hằng	konstantno		ADV
hằng	konstanta	hằng	konstant		N;NOM;FEM;SG
hằng	konstante	hằng	konstant		N;NOM;FEM;PL
hằng	ganges	hằng	ganges		N;NOM;FEM;SG
tựa	naslov	tựa	naslov		N;NOM;MASC;SG
tựa	naziv	tựa	naziv		N;NOM;MASC;SG
sáp	vosak	sáp	vosak	V	N;NOM;MASC;SG
sáp	voska	sáp	voska	V	N;ACC;MASC;SG
sáp	jesen	sáp	jesen	V	N;ACC;FEM;SG
sáp	pad	sáp	pad	V	N;NOM;MASC;SG
hal	hala	hal	hal		N;NOM;FEM;SG
hal	hal	hal	hal		PROPN;NOM;MASC;SG
https	https	https	https		N;NOM;MASC;SG
alexander	alexander	alexander	alexander	N	PROPN;NOM;MASC;SG
tuân	xun	tuân	xun	V	N;NOM;MASC;SG
wales	wales	wales	wales	N	PROPN;NOM;MASC;SG
dong	dong	dong	dong		ADP
dong	postavlja	dong	postavljati		V;IND;SG;3;PRS;FIN
dong	seta	dong	set		N;GEN;MASC;SG
jackson	jackson	jackson	jackson	N	PROPN;NOM;MASC;SG
peter	petre	peter	petra		N;NOM;FEM;SG
peter	peter	peter	peter		PROPN;NOM;MASC;SG
peter	petra	peter	petar		N;NOM;MASC;SG
peter	petar	peter	petar		N;NOM;MASC;SG
khang	kang	khang	kang		PROPN;NOM;MASC;SG
khang	khang	khang	khang		
cambridge	cambridge	cambridge	cambridge		N;NOM;MASC;SG
neuroptera	neuroptera	neuroptera	neuropter		N;ACC;MASC;SG
brazil	brazil	brazil	brazil	N	PROPN;NOM;MASC;SG
brazil	brazila	brazil	braziti	N	PROPN;NOM;MASC;SG
brazil	brazilski	brazil	brazilski	N	ADJ;NOM;DEF;MASC;SG
don	don	don	don		N;NOM;MASC;SG
bút	pen	bút	pen	N	PROPN;NOM;MASC;SG
duyệt	pretraži	duyệt	pretražiti	V	INTJ
duyệt	pregledavanja	duyệt	pregledavanje	V	N;NOM;NEUT;PL
duyệt	preglednik	duyệt	preglednik	V	N;NOM;MASC;SG
xấu	loše	xấu	loše	ADJ	ADV
xấu	bad	xấu	bad	ADJ	PROPN;NOM;MASC;SG
xấu	zlo	xấu	zlo	ADJ	N;NOM;NEUT;SG
xấu	zla	xấu	zlo	ADJ	N;NOM;NEUT;SG
iran	iran	iran	iran	N	PROPN;NOM;MASC;SG
khôi	vraćena	khôi	vraćen	N	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
khôi	obnovljen	khôi	obnoviti	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
khôi	obnovljena	khôi	obnoviti	N	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
khôi	vraćeno	khôi	vratiti	N	ADJ;NOM;NEUT;SG;V.PTCP;PASS
trầm	utopiti	trầm	utopiti	N	V;NFIN
peru	peruu	peru	peru	N	PROPN;DAT;MASC;SG
peru	peru	peru	prati	N	
scarabaeidae	scarabaeidae	scarabaeidae	scarabaeida		N;NOM;MASC;SG
chờ	čekanje	chờ	čekanje	V	N;NOM;NEUT;SG
chờ	čekajući	chờ	čekati	V	ADV;RL
canvas	platno	canvas	platno	N	ADJ;NOM;NEUT;SG
cói	ih	cói	oni	N	PRO;ACC;PL;3
cói	im	cói	oni	N	PRO;DAT;PL;3
cói	njih	cói	oni	N	PRO;ACC;PL;3
baker	pekar	baker	pekar		N;NOM;MASC;SG
baker	baker	baker	baker		PROPN;NOM;MASC;SG
che	che	che	che	N	ADP
cuba	kubanske	cuba	kubanski	N	ADJ;NOM;DEF;FEM;PL
cuba	kubanski	cuba	kubanski	N	ADJ;NOM;DEF;MASC;SG
cuba	kubanske	cuba	kubanski	N	ADJ;NOM;DEF;FEM;PL
cuba	kuba	cuba	kub	N	PROPN;NOM;FEM;SG
rồng	dragon	rồng	dragon	N	ADP
timeaxis	timeaxis	timeaxis	timeaxis		N;NOM;MASC;SG
pakistan	pakistan	pakistan	pakistan	N	PROPN;NOM;MASC;SG
pakistan	pakistanski	pakistan	pakistanski	N	ADJ;NOM;DEF;MASC;SG
plotarea	plotarea	plotarea	plotare		N;ACC;MASC;SG
seoul	seoulu	seoul	seoul		N;DAT;NEUT;SG
nuts	orasi	nuts	orasiti		N;NOM;MASC;PL
nuts	matice	nuts	matica		N;NOM;FEM;PL
sạch	čista	sạch	čist	V	ADJ;NOM;DEF;FEM;SG
sạch	cista	sạch	cist	V	N;NOM;FEM;SG
sạch	čisto	sạch	čist	V	ADV
sạch	čisti	sạch	čist	V	ADJ;NOM;DEF;MASC;SG
sạch	čisto	sạch	čist	V	ADV
scalemajor	scalemajor	scalemajor	scalemajor		N;NOM;MASC;SG
alignbars	alignbars	alignbars	alignbars		N;NOM;MASC;SG
miệng	mouth	miệng	mouth	N	ADP
gấp	slaganje	gấp	slaganje	V	N;NOM;NEUT;SG
gấp	brett	gấp	brett	V	N;NOM;MASC;SG
mao	mao	mao	mao	N	PROPN;NOM;MASC;SG
kiệt	jie	kiệt	oni	V	PROPN;NOM;MASC;SG
kiệt	bogatiji	kiệt	bogat	V	ADJ;NOM;DEF;CMPR;MASC;SG
nét	slučajni	nét	slučajna	N	ADJ;NOM;DEF;MASC;SG
nét	slučajna	nét	slučajn	N	ADJ;NOM;DEF;FEM;SG
nét	nasumično	nét	nasumično	N	ADV
hứa	obećanja	hứa	obećanje	V	N;NOM;NEUT;PL
tags	oznake	tags	oznaka	CONJ	N;NOM;FEM;PL
hassan	hassan	hassan	hassan	N	PROPN;NOM;MASC;SG
hassan	hasan	hassan	hasan	N	PROPN;NOM;MASC;SG
scotland	škotskoj	scotland	škotski		ADJ;DAT;DEF;FEM;SG
scotland	škotsku	scotland	škotski		ADJ;ACC;DEF;FEM;SG
scotland	škotske	scotland	škotski		ADJ;NOM;DEF;FEM;PL
scotland	škotska	scotland	škotski		ADJ;NOM;DEF;FEM;SG
đập	brane	đập	brana	V	N;NOM;FEM;PL
đập	brana	đập	brana	V	N;NOM;FEM;SG
pos	pos	pos	pos	N	PROPN;NOM;MASC;SG
hẹp	usko	hẹp	usko	ADJ	ADV
scaleminor	scaleminor	scaleminor	scaleminor	V	N;NOM;MASC;SG
rio	rio	rio	rio	N	PROPN;NOM;MASC;SG
quỳ	kui	quỳ	kui	V	ADP
chuỗi	strogi	chuỗi	strog	N	ADJ;NOM;DEF;MASC;SG
chuỗi	strogo	chuỗi	strogo	N	ADV
chuỗi	stroga	chuỗi	strog	N	ADJ;NOM;DEF;FEM;SG
chuỗi	nit	chuỗi	nit	N	
thuê	najam	thuê	najam	V	N;NOM;MASC;SG
thuê	stanarinu	thuê	stanarina	V	N;ACC;FEM;SG
thuê	iznajmljivanje	thuê	iznajmljivanje	V	N;NOM;NEUT;SG
thuê	najam	thuê	najam	V	N;NOM;MASC;SG
thuê	iznajmljivanje	thuê	iznajmljivanje	V	N;NOM;NEUT;SG
thuê	najam	thuê	najam	V	N;NOM;MASC;SG
thuê	zakup	thuê	zakup	V	N;NOM;MASC;SG
backgroundcolors	backgroundcolors	backgroundcolors	backgroundcolors		N;NOM;MASC;SG
ngã	pala	ngã	pasti	N	V;FEM;SG;PST;V.PTCP;ACT
ngã	pao	ngã	pasti	N	V;MASC;SG;PST;V.PTCP;ACT
ngã	pada	ngã	padati	N	V;IND;SG;3;PRS;FIN
ngã	padne	ngã	pasti	N	V;IND;SG;3;PRS;FIN
ngã	falls	ngã	falls	N	PROPN;NOM;MASC;SG
nai	los	nai	los	NUM	PROPN;NOM;MASC;SG
nai	losa	nai	los	NUM	ADJ;NOM;DEF;FEM;SG
nai	nai	nai	nai	NUM	ADP
vết	pratiti	vết	pratiti	N	V;NFIN
cưới	svadba	cưới	svadba	V	N;NOM;FEM;SG
cưới	vjenčanje	cưới	vjenčanje	V	N;NOM;NEUT;SG
org	org	org	org		N;NOM;MASC;SG
mây	oblačno	mây	oblačan	N	ADV
mark	označi	mark	označiti		V;IND;SG;3;PRS;FIN
mark	marko	mark	marko		PROPN;NOM;MASC;SG
mark	marka	mark	marka		N;NOM;FEM;SG
mark	mark	mark	mark		N;NOM;MASC;SG
bayern	bavarskoj	bayern	bavarski	N	ADJ;DAT;DEF;FEM;SG
bayern	bayern	bayern	bayern	N	PROPN;NOM;MASC;SG
ngại	stidljiva	ngại	stidljiv	V	ADJ;NOM;DEF;FEM;SG
thoái	pauze	thoái	pauza	V	N;NOM;FEM;PL
var	var	var	var	N	PROPN;NOM;MASC;SG
muối	salt	muối	salt	N	PROPN;NOM;MASC;SG
michigan	michigan	michigan	michigan	N	PROPN;NOM;MASC;SG
day	dan	day	dan		N;NOM;MASC;SG
day	dana	day	dan		N;GEN;MASC;PL
edward	edward	edward	edward		N;NOM;MASC;SG
joseph	josip	joseph	josip	N	PROPN;NOM;MASC;SG
tia	tia	tia	tia	N	
istat	istat	istat	istati	ADJ	ADV
xám	sivo	xám	sivo	N	ADJ;NOM;NEUT;SG
xám	gray	xám	gray	N	PROPN;NOM;MASC;SG
xám	sivi	xám	siv	N	ADJ;NOM;DEF;MASC;SG
xám	sivo	xám	sivo	N	ADJ;NOM;NEUT;SG
xám	grey	xám	grey	N	PROPN;NOM;MASC;SG
xám	sivi	xám	siv	N	ADJ;NOM;DEF;MASC;SG
nạp	teret	nạp	teret	V	N;NOM;MASC;SG
nạp	opterećenje	nạp	opterećenje	V	N;NOM;NEUT;SG
nạp	učitavanje	nạp	učitavanje	V	N;NOM;NEUT;SG
nạp	utovar	nạp	utovar	V	N;NOM;MASC;SG
apidae	apidae	apidae	apidati		N;NOM;MASC;SG
venezuela	venezuela	venezuela	venezuel		N;NOM;FEM;SG
thẻ	označi	thẻ	označiti	N	V;IND;SG;3;PRS;FIN
leo	lea	leo	lea	V	PROPN;NOM;FEM;SG
leo	leo	leo	leo	V	PROPN;NOM;MASC;SG
thận	bubrege	thận	bubreg	V	N;ACC;MASC;PL
thận	bubrezi	thận	bubreg	V	N;NOM;MASC;PL
thận	bubrezi	thận	bubreg	V	N;NOM;MASC;PL
thận	bubreg	thận	bubreg	V	N;NOM;MASC;SG
thận	bubrega	thận	bubreg	V	N;GEN;MASC;SG
moskva	moskvi	moskva	moskva	N	PROPN;DAT;FEM;SG
moskva	moskva	moskva	moskav	N	PROPN;NOM;FEM;SG
tang	tang	tang	tang		N;NOM;MASC;SG
tang	sprovod	tang	sprovod		N;NOM;MASC;SG
tang	pokop	tang	pokop		N;NOM;MASC;SG
tang	sahrana	tang	sahran		N;NOM;FEM;SG
tang	pogreb	tang	pogreb		N;NOM;MASC;SG
tang	tuguje	tang	tugovati		V;IND;SG;3;PRS;FIN
tang	žalosti	tang	žalost		N;NOM;FEM;PL
giận	mad	giận	mad	V	PROPN;NOM;MASC;SG
giận	ljuta	giận	ljut	V	N;NOM;FEM;SG
treo	vješanje	treo	vješanje	V	N;NOM;NEUT;SG
tre	tre	tre	tre	N	PROPN;NOM;MASC;SG
tre	tri	tre	tri	N	NUM
cống	specijalno	cống	specijalno	N	ADV
cống	posebno	cống	posebno	N	ADV
cống	posebni	cống	poseban	N	ADJ;NOM;DEF;MASC;SG
cống	poseban	cống	poseban	N	ADJ;NOM;INDF;MASC;SG
cống	posebna	cống	poseban	N	ADJ;NOM;DEF;FEM;SG
schltr	schltr	schltr	schltr	N	
ngập	dozvole	ngập	dozvola	V	N;NOM;FEM;PL
ngập	ovlasti	ngập	ovlast	V	N;NOM;FEM;PL
ngập	dozvole	ngập	dozvola	V	N;NOM;FEM;PL
ngập	dopuštenja	ngập	dopuštenje	V	N;NOM;NEUT;PL
đợi	čekanje	đợi	čekanje	V	N;NOM;NEUT;SG
đợi	čekajući	đợi	čekati	V	ADV;RL
hot	vruće	hot	vruć		ADJ;NOM;DEF;NEUT;SG
hot	vrelo	hot	vrelo		N;NOM;NEUT;SG
hot	zgodna	hot	zgodan		ADJ;NOM;DEF;FEM;SG
british	britanski	british	britanski	N	ADJ;NOM;DEF;MASC;SG
british	britanska	british	britanski	N	ADJ;NOM;DEF;FEM;SG
british	britanac	british	britanac	N	ADJ;NOM;INDF;MASC;SG
gián	žohari	gián	žohar	V	N;NOM;MASC;PL
gián	žohar	gián	žohar	V	N;NOM;MASC;SG
gián	žohara	gián	žohar	V	N;NOM;MASC;SG
gián	žohari	gián	žohar	V	N;NOM;MASC;PL
mậu	mao	mậu	mao	N	PROPN;NOM;MASC;SG
león	león	león	león	NUM	PROPN;NOM;MASC;SG
khen	slava	khen	slava	V	N;NOM;FEM;SG
khen	pohvala	khen	pohvala	V	N;NOM;FEM;SG
khen	pohvale	khen	pohvala	V	N;NOM;FEM;PL
khen	kompliment	khen	kompliment	V	N;NOM;MASC;SG
chile	čileanski	chile	čileanski	N	ADJ;NOM;DEF;MASC;SG
chile	čile	chile	čila	N	PROPN;NOM;MASC;SG
bội	izdana	bội	izdati	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
bội	izdan	bội	izdati	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
bội	izdao	bội	izdati	N	V;MASC;SG;PST;V.PTCP;ACT
bội	izdano	bội	izdati	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
madrid	madrid	madrid	madrid	N	PROPN;NOM;MASC;SG
viêm	akutna	viêm	akutan	N	ADJ;NOM;DEF;FEM;SG
kolar	kolar	kolar	kolar	N	PROPN;NOM;MASC;SG
young	mladi	young	mlad		ADJ;NOM;DEF;MASC;PL
young	mlad	young	mlad		ADJ;NOM;INDF;MASC;SG
young	mlada	young	mlad		ADJ;NOM;FEM;SG
young	mlade	young	mlad		ADJ;ACC;DEF;MASC;PL
young	mlado	young	mlado		ADJ;NOM;NEUT;SG
thải	otpušten	thải	otpustiti	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
khuyên	savet	khuyên	savet	V	N;NOM;MASC;SG
khuyên	savjet	khuyên	savjet	V	N;NOM;MASC;SG
khuyên	piercing	khuyên	piercing	V	N;NOM;MASC;SG
dơi	šišmiši	dơi	šišmiš	N	ADJ;NOM;DEF;CMPR;MASC;PL
max	max	max	max		PROPN;NOM;MASC;SG
max	maks	max	maks		N;NOM;MASC;SG
karl	karl	karl	karl		PROPN;NOM;MASC;SG
ong	bee	ong	bee	N	ADP
oxford	oxford	oxford	oxford	N	PROPN;NOM;MASC;SG
chuông	primijetio	chuông	primijetiti	N	V;MASC;SG;PST;V.PTCP;ACT
chuông	bell	chuông	bell	N	PROPN;NOM;MASC;SG
nhấn	press	nhấn	press	V	ADP
nhấn	novinari	nhấn	novinar	V	N;NOM;MASC;PL
nhấn	klik	nhấn	klik	V	N;NOM;MASC;SG
rowspan	rowspan	rowspan	rowspan		N;NOM;MASC;SG
radio	radio	radio	raditi		V;MASC;SG;PST;V.PTCP;ACT
lỏng	pluta	lỏng	plut	V	N;NOM;MASC;SG
lỏng	tekuće	lỏng	tekući	V	ADJ;NOM;DEF;FEM;SG
lỏng	tekućina	lỏng	tekućina	V	N;NOM;FEM;SG
lỏng	tekući	lỏng	tekući	V	ADJ;NOM;DEF;MASC;SG
auto	automatski	auto	automatski	N	ADV
show	pokaži	show	pokaža		V;IMP;SG;2;FIN
show	prikaži	show	prikaž		V;IMP;SG;3;PRS;FIN
show	show	show	show		N;NOM;MASC;SG
lắp	mount	lắp	mount	V	N;NOM;MASC;SG
lắp	planina	lắp	planina	V	N;NOM;FEM;SG
lật	okretanje	lật	okretanje	V	N;NOM;NEUT;SG
lật	flip	lật	flip	V	N;NOM;MASC;SG
note	napomena	note	napomen		N;NOM;FEM;SG
note	bilješka	note	bilješka		N;NOM;FEM;SG
mát	gubitak	mát	gubitak	ADJ	N;NOM;MASC;SG
mát	gubitka	mát	gubitak	ADJ	N;ACC;MASC;SG
mát	cool	mát	cool	ADJ	ADP
taylor	taylor	taylor	taylor		PROPN;NOM;MASC;SG
xoay	rotacija	xoay	rotacija	V	N;NOM;FEM;SG
đèn	svijetla	đèn	svijetao	N	ADJ;NOM;DEF;FEM;SG
đèn	svijetlo	đèn	svijetlo	N	ADV
thỏ	bunny	thỏ	bunny	N	PROPN;NOM;MASC;SG
iraq	irački	iraq	irački	N	ADJ;NOM;MASC;SG
iraq	irak	iraq	irak	N	PROPN;NOM;MASC;SG
đòn	moždani	đòn	moždan	N	ADV
