kategória	categoría	kategória	categoría		N
krisztus	xesucristo	krisztus	xesucristo		N
krisztus	cristo	krisztus	cristo		N
krisztus	advindo	krisztus	advir		V
krisztus	están	krisztus	estar		V
krisztus	aos	krisztus	aos		PROPN
krisztus	por	krisztus	por		ADP
habár	aínda	habár	aínda	CONJ	ADV
habár	que	habár	que	CONJ	PRO
habár	non	habár	non	CONJ	PART
habár	malia	habár	malia	CONJ	CONJ
habár	aínda	habár	aínda	CONJ	ADV
habár	que	habár	que	CONJ	PRO
habár	se	habár	se	CONJ	CONJ
szín	de	szín	de	N;NOM;SG	ADP
szín	ser	szín	ser	N;NOM;SG	V
rendszeres	regularmente	rendszeres	regular		ADV
rendszeres	normal	rendszeres	normal		ADJ
rendszeres	típica	rendszeres	típico		ADJ
rendszeres	de	rendszeres	de		ADP
rendszeres	taxis	rendszeres	taxis		N
rendszeres	regular	rendszeres	regular		V
felül	do	felül	do		PROPN
felül	enriba	felül	enriba		ADV
felül	20	felül	20		NUM
felül	cima	felül	cima		N
felül	superior	felül	superior		ADJ
halak	pescar	hal	pescar	N;NOM;PL	V
hirtelen	súpeto	hirtelen	súpeto		N
hirtelen	de	hirtelen	de		ADP
hirtelen	repente	hirtelen	repente		ADV
hirtelen	súpeto	hirtelen	súpeto		N
hirtelen	de	hirtelen	de		ADP
hirtelen	repentino	hirtelen	repentino		ADJ
tűnt	cara	tűnt	cara	V;INDF;IND;SG;3;PST;FIN;ACT	N
küldött	a	küld	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
növény	vexetais	növény	vexetal	N;NOM;SG	ADJ
növény	de	növény	de	N;NOM;SG	ADP
cél	para	cél	para	N;NOM;SG	ADP
cél	serve	cél	servir	N;NOM;SG	V
cél	obxectiva	cél	obxectivo	N;NOM;SG	ADJ
eric	eric	eric	eric		PROPN
létező	existente	létező	existente		ADJ
létező	existentes	létező	existente		ADJ
létező	telescopios	létező	telescopio		N
steve	steve	steve	stavar		PROPN
carlos	carlos	carlos	carlo		PROPN
carlos	oh	carlos	o		PROPN
megjegyzés	a	megjegyzés	o	N;NOM;SG	DET
megjegyzés	comentar	megjegyzés	comentar	N;NOM;SG	V
békés	pacífica	békés	pacífico		ADJ
nadrág	no	nadrág	no	N;NOM;SG	V
nadrág	os	nadrág	o	N;NOM;SG	DET
valós	de	valós	de	ADJ;NOM;SG	ADP
valós	verdade	valós	verdade	ADJ;NOM;SG	N
alapvetően	basicamente	alapvető	basicamente	ADJ;FRML;SG	ADV
alapvetően	esencialmente	alapvető	esencial	ADJ;FRML;SG	ADV
alapvetően	basicamente	alapvető	basicamente	ADJ;FRML;SG	ADV
alapvetően	básicamente	alapvető	básicamente	ADJ;FRML;SG	ADV
alapvetően	fundamentalmente	alapvető	fundamental	ADJ;FRML;SG	ADV
alapvetően	de	alapvető	de	ADJ;FRML;SG	ADP
baj	problema	baj	problema		N
baj	problema	baj	problema		N
baj	problemas	baj	problema		N
hatalom	poder	hatalom	poder	N;NOM;SG	V
hatalom	o	hatalom	o	N;NOM;SG	DET
joe	joe	joe	joe		PROPN
eset	se	eset	se	N;NOM;SG	CONJ
igazgató	director	igazgató	director	N;NOM;SG	ADJ
igazgató	de	igazgató	de	N;NOM;SG	ADP
igazgató	director	igazgató	director	N;NOM;SG	ADJ
igazgató	director	igazgató	director	N;NOM;SG	ADJ
igazgató	principal	igazgató	principal	N;NOM;SG	ADJ
carl	carl	carl	carl		PROPN
internet	internet	inter	internet	N;NOM;SG	PROPN
elkészült	xa	elkészült	xa	V;INDF;IND;SG;3;PST;FIN;ACT	ADV
elkészült	remate	elkészült	remate	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
elkészült	remataches	elkészült	remataches	V;INDF;IND;SG;3;PST;FIN;ACT	N
elkészült	os	elkészült	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
norvégia	noruega	norvégia	noruega	N;NOM;SG	PROPN
zokni	os	zok	o	N;NOM;SG	DET
eszközök	instrumental	eszköz	instrumental	N;NOM;PL	ADJ
eszközök	as	eszköz	o	N;NOM;PL	DET
gyenge	débil	gyenge	débil		ADJ
grafikus	gráficos	grafikus	gráfico	N;NOM;SG	ADJ
mély	no	mély	no		V
mély	fondo	mély	fondo		N
mély	profundo	mély	profundo		ADJ
mély	profundidade	mély	profundidade		N
mély	de	mély	de		ADP
part	costa	part	costa		N
part	beach	part	beach		PROPN
part	praia	part	praia		N
part	costa	part	costa		N
part	marfil	part	marfil		N
part	na	part	na		N
írás	escribir	írás	escribir	N;NOM;SG	V
írás	a	írás	o	N;NOM;SG	DET
írás	escribía	írás	escribir	N;NOM;SG	V
írás	facendo	írás	facer	N;NOM;SG	V
írás	súas	írás	seu	N;NOM;SG	DET
írás	escrita	írás	escribir	N;NOM;SG	V
írás	escribe	írás	escribir	N;NOM;SG	V
mix	mestura	mix	mestura		N
mix	as	mix	o		DET
dávid	david	dávid	david		PROPN
alapú	baseándose	alapú	baseándose		V
alapú	en	alapú	en		ADP
alapú	baséase	alapú	baséase		V
alapú	baseándonos	alapú	baseándonos		N
alapú	baseada	alapú	basear		V
alapú	base	alapú	base		N
alapú	baseado	alapú	basear		V
hozzáférés	aos	hozzáférés	aos	N;NOM;SG	PROPN
kereszt	cruzar	kereszt	cruzar	N;NOM;SG	V
kereszt	atravesar	kereszt	atravesar	N;NOM;SG	V
kereszt	crosstree	kereszt	crosstree	N;NOM;SG	PROPN
sosem	non	sosem	non		PART
sosem	nunca	sosem	nunca		ADV
hill	outeiro	hill	outeiro		N
hill	hill	hill	hill		PROPN
hill	outeiros	hill	outeiro		N
hill	924	hill	924		NUM
tömeg	masiva	tömeg	masivo	N;NOM;SG	ADJ
tömeg	de	tömeg	de	N;NOM;SG	ADP
can	poden	can	poder		V
can	podo	can	podar		V
can	podes	can	poder		V
can	podemos	can	poder		V
can	pode	can	poder		V
can	non	can	non		PART
beszélt	con	beszél	con	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
világszerte	mundial	világszerte	mundial		ADJ
világszerte	mundo	világszerte	mundo		N
világszerte	no	világszerte	no		V
szerves	orgánico	szerves	orgánico		ADJ
alexander	alexander	alexander	alexander		ADJ
hans	hans	hans	haber	PROPN;NOM;SG	PROPN
will	vai	will	ir		V
rendszerint	habitualmente	rendszerint	habitual		ADV
rendszerint	normalmente	rendszerint	normal		ADV
rendszerint	adoita	rendszerint	adoitar		V
rendszerint	xeral	rendszerint	xeral		ADJ
rendszerint	adoitan	rendszerint	adoitar		V
dollár	dolares	dollár	dolar	N;NOM;SG	V
dollár	de	dollár	de	N;NOM;SG	ADP
dollár	dolar	dollár	dolar	N;NOM;SG	V
dollár	por	dollár	por	N;NOM;SG	ADP
színe	de	színe	de	N;NOM;SG	ADP
színe	ser	színe	ser	N;NOM;SG	V
mary	mary	mary	mary		PROPN
mary	maría	mary	maría		N
követi	seguintes	követ	seguinte	V;DEF;IND;SG;3;PRS;FIN;ACT	ADJ
követi	seguinte	követ	seguinte	V;DEF;IND;SG;3;PRS;FIN;ACT	ADJ
wilson	wilson	wilson	wilson		PROPN
messze	de	messze	de		ADP
messze	moito	messze	moito		ADV
messze	lonxe	messze	lonxe		ADV
messze	ata	messze	ata		ADP
medence	a	medence	o	N;NOM;SG	DET
bob	bob	bob	bob		PROPN
bob	xelíns	bob	xelín		PROPN
különbség	mesmo	különbség	mesmo	N;NOM;SG	DET
barry	barry	barry	barry		PROPN
royal	teatro	royal	teatro		N
royal	royal	royal	royal		ADJ
royal	súa	royal	seu		DET
royal	real	royal	real		ADJ
royal	alteza	royal	altezar		N
scott	scott	scott	scott		PROPN
kicsi	pequeno	kicsi	pequeno		ADJ
kicsi	pequenos	kicsi	pequeno		ADJ
kicsi	pequenas	kicsi	pequeno		ADJ
kicsi	pequena	kicsi	pequeno		ADJ
kicsi	pouco	kicsi	pouco		ADV
kicsi	algo	kicsi	algo		PRO
kicsi	pequeno	kicsi	pequeno		ADJ
kicsi	pequena	kicsi	pequeno		ADJ
kicsi	diminutos	kicsi	diminuto		N
kicsi	pequena	kicsi	pequeno		ADJ
kicsi	pequenos	kicsi	pequeno		ADJ
kicsi	diminuto	kicsi	diminuto		N
kicsi	pequeno	kicsi	pequeno		ADJ
kicsi	minúsculas	kicsi	minúscula		N
kicsi	diminuta	kicsi	diminuta		ADJ
kicsi	pequenas	kicsi	pequeno		ADJ
antonio	antonio	antonio	antonio		PROPN
kezdődik	a	kezdődik	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
ugyanaz	mesmo	ugyanaz	mesmo		DET
ugyanaz	mesmas	ugyanaz	mesmo		DET
ugyanaz	mesma	ugyanaz	mesmo		DET
közönséges	común	közönséges	común	N;NOM;SG	ADJ
közönséges	era	közönséges	ser	N;NOM;SG	V
közönséges	ordinario	közönséges	ordinario	N;NOM;SG	ADJ
közönséges	correntes	közönséges	corrente	N;NOM;SG	ADJ
közönséges	simple	közönséges	simple	N;NOM;SG	ADJ
közönséges	banal	közönséges	banal	N;NOM;SG	ADJ
szilárd	sólida	szilárd	sólida		ADJ
haza	fogar	haza	fogar		N
haza	casa	haza	casa		N
haza	á	haza	á		N
haza	na	haza	na		N
marie	mariechen	marie	mariechen		PROPN
marie	marie	marie	marie		N
főváros	capitol	főváros	capitol	N;NOM;SG	PROPN
főváros	o	főváros	o	N;NOM;SG	DET
közönség	público	közönség	público	N;NOM;SG	ADJ
rendszerek	dos	rendszer	dos	N;NOM;PL	PROPN
találkozott	a	találkozik	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
asszony	unha	asszony	un	N;NOM;SG	DET
bármely	calquera	bármely	calquera		DET
bármely	máis	bármely	máis		ADV
bármely	ningún	bármely	ningún		DET
elemek	os	elem	o	N;NOM;PL	DET
védelmi	defensa	védelmi	defensa		N
védelmi	da	védelmi	da		V
védelmi	defensa	védelmi	defensa		N
air	aire	air	aire		N
air	ar	air	ar		N
szokás	hábito	szokás	hábito		N
szokás	costume	szokás	costume		N
szokás	o	szokás	o		DET
fizikus	físico	fizikus	físico	N;NOM;SG	ADJ
best	mellores	best	mellor		ADJ
best	mellor	best	mellor		ADJ
ukrajna	ucrania	ukrajna	ucrania	PROPN;NOM;SG	PROPN
függően	dependendo	függő	depender	ADJ;FRML;SG	V
függően	de	függő	de	ADJ;FRML;SG	ADP
üres	baleira	üres	baleira		ADJ
üres	baleiro	üres	baleiro		ADJ
üres	baleiras	üres	baleira		ADJ
üres	valeiro	üres	valeiro		N
halálos	mortal	halálos	mortal		ADJ
halálos	pecados	halálos	pecar		N
halálos	fatal	halálos	fatal		ADJ
roger	roger	roger	roger		PROPN
gyártó	produtor	gyártó	produtor	ADJ;NOM;SG	N
értelme	sentido	értelem	sentido		N
értelme	ten	értelem	ter		V
bármilyen	calquera	bármilyen	calquera		DET
bármilyen	máis	bármilyen	máis		ADV
bármilyen	ningún	bármilyen	ningún		DET
készül	para	készül	para	V;INDF;IND;SG;3;PRS;FIN;ACT	ADP
készül	a	készül	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
bill	bill	bill	bill		PROPN
bill	billete	bill	billete		N
bill	conta	bill	conta		N
bill	dereitos	bill	dereito		N
bill	contrato	bill	contrato		N
cross	cruzar	cross	cruzar		V
cross	cruz	cross	cruz		N
cross	atravesar	cross	atravesar		V
cross	crosstree	cross	crosstree		PROPN
hall	hall	hall	hall		PROPN
hall	corredor	hall	corredor		N
hall	concello	hall	concello		N
hall	civil	hall	civil		ADJ
hall	sede	hall	sede		N
museum	museo	museum	museo		N
újság	time	újság	timir	N;NOM;SG	PROPN
angeles	ángeles	angeles	ángele		N
angeles	angeles	angeles	angel		N
angeles	ánxeles	angeles	ánxele		N
kifejezetten	especificamente	kifejezett	especificamente	ADJ;FRML;SG	ADV
szabadság	a	szabadság	o	N;NOM;SG	DET
szabadság	a	szabadság	o	N;NOM;SG	DET
blue	azul	blue	azul		N
blue	azuis	blue	azuis		N
függvény	funcionar	függvény	funcionar	N;NOM;SG	V
függvény	a	függvény	o	N;NOM;SG	DET
hungary	hungría	hungary	hungría		N
menekült	de	menekült	de	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
menekült	refuxiados	menekült	refuxiado	V;INDF;IND;SG;3;PST;FIN;ACT	N
részletes	detalle	részletes	detalle	ADJ;NOM;SG	PROPN
részletes	detalles	részletes	detalle	ADJ;NOM;SG	N
utat	seu	út	seu	N;ACC;SG	DET
többé	xa	többé	xa		ADV
többé	nunca	többé	nunca		ADV
többé	máis	többé	máis		ADV
arthur	arthur	arthur	arthur		PROPN
christian	christian	christian	christian		V
christian	cristiáns	christian	cristián		N
hiszem	cres	hisz	cres	V;DEF;IND;SG;1;PRS;FIN;ACT	PRO
hiszem	que	hisz	que	V;DEF;IND;SG;1;PRS;FIN;ACT	PRO
nagyrészt	en	nagyrészt	en		ADP
nagyrészt	gran	nagyrészt	gran		ADJ
nagyrészt	parte	nagyrészt	parte		N
örök	eterna	örök	eterno		N
sereg	do	sereg	do	N;NOM;SG	PROPN
gyakorlati	práctica	gyakorlati	práctica	ADJ;NOM;SG	N
olaj	de	olaj	de	N;NOM;SG	ADP
mesterséges	artifical	mesterséges	artifical	ADJ;NOM;SG	N
automatikusan	automaticamente	automatikus	automaticamente	ADJ;FRML;SG	ADV
gondolat	que	gondolat	que	N;NOM;SG	PRO
gondolat	pensaba	gondolat	pensar	N;NOM;SG	V
gondolat	pensei	gondolat	pensar	N;NOM;SG	V
gondolat	que	gondolat	que	N;NOM;SG	PRO
köszi	grazas	köszi	graza	V;DEF;IND;SG;1;PRS;FIN;ACT	N
köszi	moitas	köszi	moito	V;DEF;IND;SG;1;PRS;FIN;ACT	DET
rose	rose	rose	rose		N
filozófiai	filosófica	filozófiai	filosófico	N;NOM;SG	ADJ
ellene	en	ellen	en	PRO;NOM;SG;3	ADP
ellene	contra	ellen	contra	PRO;NOM;SG;3	ADP
ellene	os	ellen	o	PRO;NOM;SG;3	DET
legkisebb	máis	kevés	máis	ADJ;NOM;RL;SG	ADV
milliárd	millóns	milliárd	millón	NUM;NOM;SG	N
milliárd	mil	milliárd	mil	NUM;NOM;SG	N
milliárd	de	milliárd	de	NUM;NOM;SG	ADP
milliárd	millóns	milliárd	millón	NUM;NOM;SG	N
milliárd	mil	milliárd	mil	NUM;NOM;SG	N
milliárd	miles	milliárd	mil	NUM;NOM;SG	N
gyűjtemény	de	gyűjtemény	de	N;NOM;SG	ADP
protestáns	protestante	protestáns	protestante		ADJ
erdei	bosque	erdei	bosque		N
okozta	causa	okoz	causa	V;DEF;IND;SG;3;PST;FIN;ACT	N
időpont	a	időpont	o	N;NOM;SG	DET
időtartam	a	időtartam	o	N;NOM;SG	DET
meleg	quente	meleg	quente		N
meleg	calor	meleg	calor		N
meleg	calor	meleg	calor		N
meleg	quentes	meleg	quente		ADJ
meleg	quente	meleg	quente		N
meleg	cálida	meleg	cálida		ADJ
meleg	homosexuais	meleg	homosexual		ADJ
meleg	homosexual	meleg	homosexual		N
france	francia	france	francia		N
france	franza	france	franza		N
gyerekek	os	gyerek	o	N;NOM;PL	DET
gyerekek	cativos	gyerek	cativo	N;NOM;PL	ADJ
gyerekek	os	gyerek	o	N;NOM;PL	DET
gyerekek	cativos	gyerek	cativo	N;NOM;PL	ADJ
berlini	de	berlini	de		ADP
berlini	berlín	berlini	berlín		PROPN
tudós	científico	tudós	científico	N;NOM;SG	ADJ
tudós	científicos	tudós	científico	N;NOM;SG	ADJ
tudós	científica	tudós	científico	N;NOM;SG	ADJ
elpusztult	con	elpusztult	con	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
elpusztult	destruírono	elpusztult	destruírono	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
bbc	bbc	bbc	bbc		PROPN
aktuális	que	aktuális	que	ADJ;NOM;SG	PRO
aktuális	súa	aktuális	seu	ADJ;NOM;SG	DET
emlékmű	dos	emlékmű	dos	N;NOM;SG	PROPN
házi	os	házi	o		DET
házi	deberes	házi	deber		V
múlt	pasado	múlt	pasado	N;NOM;SG	ADJ
múlt	últimos	múlt	último	N;NOM;SG	ADJ
civil	civís	civil	civir		N
civil	civil	civil	civil		ADJ
civil	civil	civil	civil		ADJ
problémák	os	probléma	o	N;NOM;PL	DET
bárki	ninguén	bárki	ninguén		ADV
bárki	calquera	bárki	calquera		DET
bárki	alguén	bárki	alguén		PRO
bárki	a	bárki	o		DET
bárki	alguén	bárki	alguén		PRO
bárki	a	bárki	o		DET
bárki	ninguén	bárki	ninguén		ADV
bárki	calquera	bárki	calquera		DET
kollégium	que	kollégium	que	N;NOM;SG	PRO
kollégium	college	kollégium	collegar	N;NOM;SG	PROPN
rosszul	mal	rossz	mal		ADV
house	casa	hous	casa		N
tartalom	dóeme	tartalom	dóeme	N;NOM;SG	V
kérem	por	kér	por	V;DEF;IMP;SG;3;PRS;FIN;ACT	ADP
kérem	favor	kér	favor	V;DEF;IMP;SG;3;PRS;FIN;ACT	N
tetszik	como	tetszik	como	V;INDF;IND;SG;3;PRS;FIN;ACT	PRO
tetszik	coma	tetszik	coma	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
tetszik	así	tetszik	así	V;INDF;IND;SG;3;PRS;FIN;ACT	ADV
harc	de	harc	de	N;NOM;SG	ADP
harc	contra	harc	contra	N;NOM;SG	ADP
harc	loitar	harc	loitar	N;NOM;SG	V
harc	loitamos	harc	loitar	N;NOM;SG	V
harc	pelexar	harc	pelexar	N;NOM;SG	V
harc	combater	harc	combater	N;NOM;SG	V
harc	loitar	harc	loitar	N;NOM;SG	V
harc	contra	harc	contra	N;NOM;SG	ADP
puszta	espida	puszta	espida		N
energia	enerxético	energia	enerxético	N;NOM;SG	ADJ
energia	enerxética	energia	enerxético	N;NOM;SG	ADJ
energia	poder	energia	poder	N;NOM;SG	V
energia	o	energia	o	N;NOM;SG	DET
kutatások	de	kutatás	de	N;NOM;PL	ADP
kutatások	investigar	kutatás	investigar	N;NOM;PL	V
eszköz	de	eszköz	de	N;NOM;SG	ADP
eszköz	de	eszköz	de	N;NOM;SG	ADP
fokozat	de	fokozat	de	N;NOM;SG	ADP
biológiai	biolóxicas	biológiai	biolóxico	N;NOM;SG	ADJ
biológiai	biolóxica	biológiai	biolóxico	N;NOM;SG	ADJ
biológiai	biolóxico	biológiai	biolóxico	N;NOM;SG	ADJ
biológiai	biolóxicos	biológiai	biolóxico	N;NOM;SG	ADJ
szolgál	e	szolgál	e	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
taylor	taylor	taylor	taylor		PROPN
washington	washington	washington	washington		PROPN
washington	dc	washington	dc		PROPN
szabályok	as	szabály	o	N;NOM;PL	DET
jogász	avogadiño	jogász	avogadiño	N;NOM;SG	PROPN
erő	a	erő	o	N;NOM;SG	DET
erő	radica	erő	radicar	N;NOM;SG	V
erő	a	erő	o	N;NOM;SG	DET
erő	poder	erő	poder	N;NOM;SG	V
erő	o	erő	o	N;NOM;SG	DET
körzet	fiscal	körzet	fiscal	N;NOM;SG	ADJ
körzet	do	körzet	do	N;NOM;SG	PROPN
edit	editar	edit	editar	N;NOM;SG	V
edit	edit	edit	edit	N;NOM;SG	PROPN
alternatív	alternativa	alternatív	alternativa		N
lényegében	basicamente	lényeg	basicamente	N;IN+ESS;SG	ADV
lényegében	esencialmente	lényeg	esencial	N;IN+ESS;SG	ADV
lényegében	basicamente	lényeg	basicamente	N;IN+ESS;SG	ADV
lényegében	básicamente	lényeg	básicamente	N;IN+ESS;SG	ADV
elem	batería	elem	bater	N;NOM;SG	V
beleértve	incluíndo	bele+értv	incluír	ADV;V.CVB	V
beleértve	mesmo	bele+értv	mesmo	ADV;V.CVB	DET
beleértve	incluído	bele+értv	incluír	ADV;V.CVB	V
beleértve	incluídos	bele+értv	incluír	ADV;V.CVB	V
beleértve	a	bele+értv	o	ADV;V.CVB	DET
írott	escrito	írott	escrito	V;INDF;IND;SG;3;PST;FIN;ACT	N
írott	o	írott	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
giovanni	giovanni	giovan	giovannivi		PROPN
vereség	vencer	vereség	vencer	N;NOM;SG	V
oktatás	a	oktatás	o	N;NOM;SG	DET
kritikus	crítica	kritikus	crítica		N
abszolút	realmente	abszolú	real		ADV
abszolút	absolutamente	abszolú	absolutamente		ADV
abszolút	totalmente	abszolú	total		ADV
abszolút	é	abszolú	ser		V
abszolút	absoluta	abszolú	absoluta		N
abszolút	absoluto	abszolú	absoluto		ADJ
abszolút	absolutos	abszolú	absoluto		ADJ
abszolút	absolutamente	abszolú	absolutamente		ADV
öreg	anos	öreg	ano		N
öreg	vellos	öreg	vello		N
öreg	vello	öreg	vello		N
öreg	vella	öreg	vella		N
részletek	roubada	részlet	roubada	N;NOM;PL	V
blues	esa	blues	ese	N;NOM;SG	DET
húsz	vinte	húsz	vinte	NUM;NOM;SG	N
segít	a	segít	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
segít	axuda	segít	axuda	V;INDF;IND;SG;3;PRS;FIN;ACT	N
segít	a	segít	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
javaslat	unha	javaslat	un	N;NOM;SG	DET
értékes	valioso	értékes	valioso		ADJ
beteg	mal	beteg	mal	N;NOM;SG	ADV
beteg	está	beteg	estar	N;NOM;SG	V
beteg	de	beteg	de	N;NOM;SG	ADP
beteg	enfermou	beteg	enfermar	N;NOM;SG	V
számtalan	myriad	számtalan	myriad		PROPN
tűz	lume	tűz	lume	V;INDF;IND;SG;3;PRS;FIN;ACT	N
tűz	fogo	tűz	fogo	V;INDF;IND;SG;3;PRS;FIN;ACT	N
változik	a	változik	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
változik	de	változik	de	V;INDF;IND;SG;3;PRS;FIN;ACT	ADP
változik	cambio	változik	cambio	V;INDF;IND;SG;3;PRS;FIN;ACT	N
helyette	en	helyett	en		ADP
helyette	vez	helyett	vez		N
helyette	lugar	helyett	lugar		N
helyette	no	helyett	no		V
helyette	canto	helyett	canto		PRO
helyette	diso	helyett	diso		PRO
hal	pescar	hal	pescar	N;NOM;SG	V
hal	hal	hal	hal	N;NOM;SG	PROPN
kérte	pregunteille	kér	pregunteille	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ
kérte	lle	kér	lle	V;DEF;IND;SG;3;PST;FIN;ACT	PRO
harci	de	harci	de		ADP
harci	combate	harci	combate		N
harci	combates	harci	combate		N
harci	postos	harci	posto		N
kutatás	de	kutatás	de	N;NOM;SG	ADP
kutatás	investigar	kutatás	investigar	N;NOM;SG	V
típusa	escribir	típus	escribir	N;NOM;SG	V
típusa	de	típus	de	N;NOM;SG	ADP
fajta	variedade	fajta	variedade		N
fajta	de	fajta	de		ADP
völgy	da	völgy	da	N;NOM;SG	V
völgy	valley	völgy	valley	N;NOM;SG	PROPN
kedvenc	favorito	kedvenc	favorito		N
kedvenc	favoritos	kedvenc	favorito		N
kedvenc	favorita	kedvenc	favoritar		N
kedvenc	preferido	kedvenc	preferir		N
alkotó	creativo	alkotó	creativo		ADJ
alkotó	creativos	alkotó	creativo		ADJ
alkotó	creativa	alkotó	creativo		ADJ
alkotó	creativas	alkotó	creativo		ADJ
okoz	causa	okoz	causa	V;INDF;IND;SG;3;PRS;FIN;ACT	N
okoz	causas	okoz	causa	V;INDF;IND;SG;3;PRS;FIN;ACT	N
okoz	que	okoz	que	V;INDF;IND;SG;3;PRS;FIN;ACT	PRO
ügyvéd	fiscal	ügyvéd	fiscal	N;NOM;SG	ADJ
ügyvéd	avogadiño	ügyvéd	avogadiño	N;NOM;SG	PROPN
hibás	culpa	hibás	culpa		N
hibás	culpa	hibás	culpa		N
hibás	a	hibás	o		DET
hibás	non	hibás	non		PART
matematika	matemática	matematika	matemático	N;NOM;SG	ADJ
matematika	as	matematika	o	N;NOM;SG	DET
matematika	matemática	matematika	matemático	N;NOM;SG	ADJ
band	banda	band	banda		N
mór	páramo	mór	páramo		N
johnson	johnson	johnson	johnson		PROPN
katolikusok	católica	katolikus	católico	N;NOM;PL	ADJ
katolikusok	católico	katolikus	católico	N;NOM;PL	ADJ
katolikusok	catholic	katolikus	catholic	N;NOM;PL	PROPN
katolikusok	católicos	katolikus	católico	N;NOM;PL	ADJ
londonban	london	london	london	N;IN+ESS;SG	PROPN
sam	sam	sam	sam		PROPN
szürke	gris	szürke	gris		PROPN
szürke	gris	szürke	gris		PROPN
szürke	é	szürke	ser		V
pénzt	os	pénz	o	N;ACC;SG	DET
pénzt	en	pénz	en	N;ACC;SG	ADP
pénzt	efectivo	pénz	efectivo	N;ACC;SG	ADJ
pénzt	contado	pénz	contado	N;ACC;SG	ADJ
pénzt	suficiente	pénz	suficiente	N;ACC;SG	ADJ
pénzt	cobrar	pénz	cobrar	N;ACC;SG	V
rendkívüli	cantidade	rendkívüli	cantidade	ADJ;NOM;SG	N
hajlandó	dispostos	hajlandó	dispor		V
hajlandó	a	hajlandó	o		DET
hajlandó	disposto	hajlandó	dispor		V
hajlandó	dispostas	hajlandó	dispor		V
hajlandó	deus	hajlandó	daus		N
hajlandó	quere	hajlandó	querer		V
hajlandó	querería	hajlandó	querer		V
hajlandó	disposta	hajlandó	disposta		V
atlanti	atlántico	atlanti	atlántico		ADJ
tettek	actos	tesz	acto	V;INDF;IND;PL;3;PST;FIN;ACT	N
tartalma	dóeme	tartalom	dóeme	N;NOM;SG	V
otthon	fogar	otthon	fogar		N
otthon	casa	otthon	casa		N
otthon	á	otthon	á		N
otthon	na	otthon	na		N
queen	raíña	ő	raíña		N
queen	queen	ő	quen		PROPN
tétel	moito	tétel	moito	N;NOM;SG	ADV
tétel	moita	tétel	moito	N;NOM;SG	DET
tétel	moitos	tétel	moito	N;NOM;SG	DET
tétel	moitas	tétel	moito	N;NOM;SG	DET
növekvő	de	növekvő	de	ADJ;NOM;SG	ADP
növekvő	medrando	növekvő	medrar	ADJ;NOM;SG	V
növekvő	medrar	növekvő	medrar	ADJ;NOM;SG	V
növekvő	crecemento	növekvő	crecemento	ADJ;NOM;SG	N
növekvő	crecendo	növekvő	crecer	ADJ;NOM;SG	V
növekvő	medra	növekvő	medra	ADJ;NOM;SG	N
növekvő	aumentar	növekvő	aumentar	ADJ;NOM;SG	V
friss	fresco	friss	fresco		N
friss	fresca	friss	frescar		N
friss	frescos	friss	fresco		N
friss	descarado	friss	descarar		V
friss	descarados	friss	descarar		V
friss	frescas	friss	fresca		N
friss	cambiar	friss	cambiar		V
visszatér	a	visszatér	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
visszatér	cambio	visszatér	cambio	V;INDF;IND;SG;3;PRS;FIN;ACT	N
visszatér	retorno	visszatér	retorno	V;INDF;IND;SG;3;PRS;FIN;ACT	N
brown	brown	brown	brown		PROPN
brown	marróns	brown	marrón		N
brown	marrón	brown	marrón		N
brown	claro	brown	claro		ADJ
alacsonyabb	máis	alacsony	máis	ADJ;NOM;CMPR;SG	ADV
alacsonyabb	baixos	alacsony	baixo	ADJ;NOM;CMPR;SG	N
alacsonyabb	pulmonar	alacsony	pulmonar	ADJ;NOM;CMPR;SG	N
alacsonyabb	calefacción	alacsony	calefacción	ADJ;NOM;CMPR;SG	N
vonatkozik	se	vonatkozik	se	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
zongora	piano	zongor	piano		N
may	poden	may	poder		V
may	pode	may	poder		V
may	maio	may	maio		N
may	que	may	que		PRO
may	podo	may	podar		V
harcok	contra	harc	contra	N;NOM;PL	ADP
harcok	loitar	harc	loitar	N;NOM;PL	V
harcok	loitamos	harc	loitar	N;NOM;PL	V
harcok	pelexar	harc	pelexar	N;NOM;PL	V
harcok	combater	harc	combater	N;NOM;PL	V
halott	mortos	halott	morto		N
halott	morto	halott	morto		N
