die	os	die	o	DET;DEF	PRO;ACC;MASC;PL;3
wysig	mudanças	wysig	mudança	V;PRS	N;FEM;PL
wysig	troco	wysig	troco	V;PRS	N;MASC;SG
oorloë	wars	oorloë	war	N;PL	N;MASC;SG
hoogtepunt	destaque	hoogtepunt	destaque	V;PRS	N;MASC;SG
hoogtepunt	realce	hoogtepunt	realce	V;PRS	N;MASC;SG
vergelyk	comparar	vergelyk	comparar		V;NFIN
vergelyk	compare	vergelyk	comparar		N;MASC;PL
maksimum	max	maksimum	max		N;MASC;SG
maksimum	máx	maksimum	máx		N;MASC;SG
maksimum	máximo	maksimum	máximo		N;MASC;SG
maksimum	máxima	maksimum	grande		N;FEM;SG
fisiese	física	fisies	física	ADJ;NOM	N;FEM;SG
fisiese	físicas	fisies	físico	ADJ;NOM	N;FEM;PL
fisiese	fisico	fisies	fisico	ADJ;NOM	N;MASC;SG
fisiese	físicos	fisies	físico	ADJ;NOM	N;MASC;PL
fisiese	físico	fisies	físico	ADJ;NOM	N;MASC;SG
betref	preocupações	betref	preocupação	V;PRS	N;FEM;PL
hare	cabelos	haar	cabelo	N;SG	N;MASC;PL
toeriste	turista	toeriste	turista	N;PL	N;MASC;SG
gedwing	forçadas	dwing	forçar		V;FEM;PL;V.PTCP
gedwing	forçada	dwing	forçar		V;FEM;SG;V.PTCP
gedwing	forçado	dwing	forçar		V;MASC;SG;V.PTCP
gedwing	forçou	dwing	forçar		V;IND;SG;3;PST;FIN
gedwing	forçados	dwing	forçar		V;MASC;PL;V.PTCP
león	león	león	león		N;MASC;SG
direkte	directa	direk	directo	ADJ;NOM	N;FEM;SG
direkte	diretos	direk	direto	ADJ;NOM	N;MASC;PL
direkte	direct	direk	direct	ADJ;NOM	N;MASC;SG
direkte	direto	direk	direto	ADJ;NOM	N;MASC;SG
karl	karl	karl	karl		N;MASC;SG
turkse	turcos	turks	turco	N;SG	N;MASC;PL
turkse	turcas	turks	turco	N;SG	N;FEM;PL
programme	mostra	program	mostrar	N;PL	V;IND;SG;3;PRS;FIN
tipies	normalmente	tipies	normalmente		ADV
tipies	tipicamente	tipies	tipicamente		ADV
strand	praias	strand	praia	N;SG	N;FEM;PL
gram	gramas	gram	grama		N;MASC;PL
gram	gram	gram	gram		N;MASC;SG
gram	grama	gram	grama		N;FEM;SG
nicolaas	nicolás	nicolaas	nicolás		N;MASC;SG
nicolaas	nicholas	nicolaas	nichola		N;FEM;PL
nicolaas	nicolau	nicolaas	nicolar		N;MASC;SG
nicolaas	nicolaas	nicolaas	nicolaa		N;FEM;PL
bewyse	evidência	bewys	evidência	N;PL	N;FEM;SG
bewyse	prova	bewys	prova	N;PL	N;FEM;SG
chili	chile	chili	chile		N;MASC;SG
gebruiker	usuários	gebruiker	usuário	N;SG	N;MASC;PL
voedsel	alimentos	voedsel	alimento	N;SG	N;MASC;PL
prinses	princess	prinses	princes	N;PL	N;MASC;SG
prinses	princesa	prinses	princesa	N;PL	N;FEM;SG
passasiers	passageira	passasier	passageiro	N;PL	N;FEM;SG
passasiers	passageiro	passasier	passageiro	N;PL	N;MASC;SG
ngc	ratinho	ngc	ratinho		N;MASC;SG
ngc	ratos	ngc	rato		N;MASC;PL
ngc	ratinhos	ngc	ratinho		N;MASC;PL
ngc	ngc	ngc	ngc		N;FEM;SG
brits	britânico	brits	britânico		ADJ;MASC;SG
brits	britânicos	brits	britânico		N;MASC;PL
brits	british	brits	british		N;MASC;SG
lodewyk	luiz	lodewyk	luiz		PROPN;MASC;SG
lodewyk	luis	lodewyk	lui		N;MASC;SG
lodewyk	luís	lodewyk	luís		N;MASC;SG
lodewyk	louis	lodewyk	loul		N;MASC;SG
leiers	liderança	leier	liderança	N;PL	N;FEM;SG
angeles	angeles	angele	angele		N;MASC;PL
jonger	contratando	jonk	contratar	ADV;CMPR	V;V.MSDR
jonger	contratação	jonk	contratação	ADV;CMPR	N;FEM;SG
jonger	contratações	jonk	contratação	ADV;CMPR	N;FEM;PL
jonger	younger	jonk	younger	ADV;CMPR	N;MASC;SG
industriële	industrial	industrieel	industrial	N;SG	ADJ;MASC;SG
industriële	industriais	industrieel	industrial	N;SG	N;MASC;PL
redelik	justo	redelik	justo		ADJ;MASC;SG
redelik	fair	redelik	fair		N;MASC;SG
redelik	feira	redelik	feira		N;FEM;SG
friedrich	frederico	friedrich	frederico		N;MASC;SG
friedrich	friedrich	friedrich	friedrich		N;MASC;SG
bal	bola	bal	bola	V;PRS	N;FEM;SG
bal	ball	bal	ball	V;PRS	N;MASC;SG
aparte	separe	apart	separe	PRO	V;SBJV;SG;3;PRS;FIN
aparte	separado	apart	separar	PRO	V;MASC;SG;V.PTCP
aparte	separados	apart	separar	PRO	V;MASC;PL;V.PTCP
aparte	separar	apart	separar	PRO	V;NFIN
verkiesings	eleição	verkiesing	eleição	N;PL	N;FEM;SG
belgiese	belga	belgies	belga	ADJ;NOM	N;MASC;SG
belgiese	belgas	belgies	belga	ADJ;NOM	N;MASC;PL
instellings	formatar	instelling	formatar	N;PL	V;NFIN
instellings	formatação	instelling	formatação	N;PL	N;FEM;SG
sendeling	missionário	sendeling	missionário		N;MASC;SG
sendeling	missionários	sendeling	missionário		N;MASC;PL
sendeling	missionária	sendeling	missionário		N;FEM;SG
uitgebreide	estendida	uitbrei	estender	ADJ;NOM	V;FEM;SG;V.PTCP
uitgebreide	prolongado	uitbrei	prolongar	ADJ;NOM	V;MASC;SG;V.PTCP
uitgebreide	estendido	uitbrei	estender	ADJ;NOM	V;MASC;SG;V.PTCP
uitgebreide	alargado	uitbrei	alargar	ADJ;NOM	V;MASC;SG;V.PTCP
miskien	talvez	miskien	talvez		ADV
rekord	gravar	rekord	gravar	N;SG	V;NFIN
suksesvol	sucesso	suksesvol	sucesso		N;MASC;SG
suksesvol	sucessos	suksesvol	sucesso		N;MASC;PL
suksesvol	êxito	suksesvol	êxito		N;MASC;SG
suksesvol	sucesso	suksesvol	sucesso		N;MASC;SG
oekraïne	ucrânia	oekrain	ucrânia		N;FEM;SG
skade	lesões	skade	lesão	N;SG	N;FEM;PL
skildery	pintar	skildery	pintar	N;SG	V;NFIN
skildery	pintando	skildery	pintar	N;SG	V;V.MSDR
otto	otto	otto	otto		N;MASC;SG
bedoel	significava	bedoel	significar	V;PRS	V;IND;SG;3;IPFV;FIN
bedoel	significou	bedoel	significar	V;PRS	V;IND;SG;3;PST;FIN
bedoel	pretendia	bedoel	pretender	V;PRS	V;IND;SG;3;IPFV;FIN
bedoel	média	bedoel	média	V;PRS	N;FEM;SG
begrip	entendendo	begrip	entender	N;SG	V;V.MSDR
begrip	compreender	begrip	compreender	N;SG	V;NFIN
begrip	compreendendo	begrip	compreender	N;SG	V;V.MSDR
innocentius	inocentes	innocentius	inocente		N;MASC;PL
innocentius	inocente	innocentius	inocente		ADJ;MASC;SG
encyclopaedia	enciclopédia	encyclopaedia	enciclopédia		N;FEM;SG
valign	valign	valign	valign		N;MASC;SG
more	amanha	môre	amanha		INTJ
more	amanhã	môre	amanhã		ADV
more	manhã	môre	manhã		N;FEM;SG
more	morning	môre	morning		N;MASC;SG
beëindig	end	beëindig	end	V;PRS	N;MASC;SG
beëindig	final	beëindig	final	V;PRS	N;MASC;SG
beëindig	fim	beëindig	fim	V;PRS	N;MASC;SG
als	todas	als	todo		DET;FEM;PL
als	tudo	als	tudo		PRO;MASC;SG
als	todos	als	todo		PRO;MASC;PL
switserse	suíça	switsers	suíço	N;PL	N;FEM;SG
switserse	suiça	switsers	suiçar	N;PL	N;FEM;SG
switserse	swiss	switsers	swis	N;PL	N;MASC;SG
switserse	suíço	switsers	suíço	N;PL	ADJ;MASC;SG
hoogs	topo	hoog	topo		N;MASC;SG
hoogs	top	hoog	top		N;MASC;SG
toekennings	premiação	toekenning	premiação	N;PL	N;FEM;SG
toekennings	awards	toekenning	award	N;PL	N;MASC;SG
hang	forca	hang	forca	V;PRS	N;FEM;SG
hang	enforcamento	hang	enforcamento	V;PRS	N;MASC;SG
nabygeleë	imediações	nabylee	imediação		N;FEM;PL
tradisioneel	tradicional	tradisioneel	tradicional	ADV	ADJ;MASC;SG
tradisioneel	tradicionais	tradisioneel	tradicional	ADV	ADJ;MASC;PL
gedrag	comportamentos	gedrag	comportamento	N;SG	N;MASC;PL
gedrag	comportamentos	gedrag	comportamento	N;SG	N;MASC;PL
pienaar	pienaar	pienaar	pienaar		N;MASC;SG
elektroniese	eletrônica	elektronies	eletrônico	ADJ;NOM	N;FEM;SG
elektroniese	electrónica	elektronies	electrónica	ADJ;NOM	N;FEM;SG
elektroniese	eletrônicos	elektronies	eletrônico	ADJ;NOM	N;MASC;PL
elektroniese	eletrônico	elektronies	eletrônico	ADJ;NOM	N;MASC;SG
dankie	obg	dankie	obg	PRO;NOM;SG;3	N;MASC;SG
dankie	obrigado	dankie	obrigar	PRO;NOM;SG;3	V;MASC;SG;V.PTCP
dankie	obrigada	dankie	obrigar	PRO;NOM;SG;3	V;FEM;SG;V.PTCP
dankie	valeu	dankie	valer	PRO;NOM;SG;3	V;IND;SG;3;PST;FIN
coastal	litoral	coastal	litoral		N;MASC;SG
coastal	costeiro	coastal	costeiro		N;MASC;SG
coastal	costeira	coastal	costeiro		N;FEM;SG
coastal	costeiras	coastal	costeiro		N;FEM;PL
inval	invasões	inval	invasão	N;SG	N;FEM;PL
bisantynse	bizantina	bisantyns	bizantina	ADJ;NOM	N;FEM;SG
bisantynse	bizantinos	bisantyns	bizantino	ADJ;NOM	N;MASC;PL
bisantynse	bizantino	bisantyns	bizantino	ADJ;NOM	N;MASC;SG
parlementêre	parlamentar	parlementêre	parlamentar	ADJ;NOM	N;MASC;SG
parlementêre	parlamentares	parlementêre	parlamentar	ADJ;NOM	N;MASC;PL
sagteware	software	sagtewaar	software	N;PL	N;MASC;SG
apostoliese	apostólica	apostolies	apostólico	ADJ;NOM	N;FEM;SG
breek	break	breek	break	V;PRS	N;MASC;SG
breek	quebra	breek	quebra	V;PRS	N;FEM;SG
breek	pausa	breek	pausa	V;PRS	N;FEM;SG
chicago	chicago	chicago	chicago	PROPN;SG	N;MASC;SG
samesteller	compositor	samesteller	compositor		N;MASC;SG
samesteller	compositora	samesteller	compositora		N;FEM;SG
verwag	esperava	verwag	esperar	V;PRS	V;IND;SG;3;IPFV;FIN
matt	matt	matt	matt		N;MASC;SG
elaine	elaine	elaine	elainir		N;FEM;SG
stephen	marcelo	stephen	marcelo		N;MASC;SG
stephen	estêvão	stephen	estêvão		N;MASC;SG
stephen	stephen	stephen	stephen		N;MASC;SG
julle	tu	julle	tu	PRO;SG;2	INTJ
julle	você	julle	você	PRO;SG;2	PRO;NOM;SG;3
julle	vc	julle	vc	PRO;SG;2	PRO;NOM;MASC;SG;3
verwerp	diferentemente	verwerp	diferentemente	V;PRS	ADV
verwerp	devoluções	verwerp	devolução	V;PRS	N;FEM;PL
verwerp	recusou	verwerp	recusar	V;PRS	V;IND;SG;3;PST;FIN
digitale	digitais	digitaal	digital	ADJ;NOM	N;MASC;PL
digitale	digital	digitaal	digital	ADJ;NOM	N;MASC;SG
bloed	sangue	bloed	sangue		N;MASC;SG
bloed	blood	bloed	blood		N;MASC;SG
antwoord	responde	antwoord	responder	N;SG	V;IND;SG;3;PRS;FIN
antwoord	responder	antwoord	responder	N;SG	V;NFIN
antwoord	responda	antwoord	responder	N;SG	V;SBJV;SG;3;PRS;FIN
finale	finais	finaal	final	N;SG	N;MASC;PL
gratis	livre	gratis	livre	PRO;NOM	ADJ;MASC;SG
gratis	grátis	gratis	grátis	PRO;NOM	N;MASC;SG
gratis	free	gratis	free	PRO;NOM	N;MASC;SG
gratis	gratuito	gratis	gratuito	PRO;NOM	ADJ;MASC;SG
geskik	elegíveis	geskik	elegível		ADJ;MASC;PL
geskik	elegível	geskik	elegível		ADJ;MASC;SG
del	delaware	del	delaware		N;MASC;SG
heer	king	heer	king		N;MASC;SG
heer	rei	heer	rei		N;MASC;SG
konings	kings	koning	kings	N;PL	N;MASC;SG
daaropvolgende	subsequentes	daaropvolgend	subsequente	PRO	ADJ;MASC;PL
daaropvolgende	subsequente	daaropvolgend	subsequente	PRO	ADJ;MASC;SG
nazi	nazista	nazi	nazista		N;MASC;SG
nazi	nazi	nazi	nazi		N;MASC;SG
nazi	nazis	nazi	nazi		N;MASC;PL
nazi	nazistas	nazi	nazista		N;MASC;PL
onlangs	recentemente	onlangs	recentemente		ADV
grys	gray	grys	gray	ADV	N;MASC;SG
grys	cinzento	grys	cinzento	ADV	ADJ;MASC;SG
grys	cinza	grys	cinza	ADV	N;FEM;SG
grys	granulado	grys	granular	ADV	V;MASC;SG;V.PTCP
grys	cinzenta	grys	cinzento	ADV	ADJ;FEM;SG
grys	cinzento	grys	cinzento	ADV	ADJ;MASC;SG
grys	cinza	grys	cinza	ADV	N;FEM;SG
grys	grey	grys	grey	ADV	N;MASC;SG
grys	cinzentos	grys	cinzento	ADV	N;MASC;PL
grys	greys	grys	grey	ADV	N;MASC;PL
grey	cinzenta	grey	cinzento	PROPN;SG	ADJ;FEM;SG
grey	cinzento	grey	cinzento	PROPN;SG	ADJ;MASC;SG
grey	cinza	grey	cinza	PROPN;SG	N;FEM;SG
grey	grey	grey	grey	PROPN;SG	N;MASC;SG
grey	cinzentos	grey	cinzento	PROPN;SG	N;MASC;PL
fifa	fifa	fifa	fifa		N;FEM;SG
anne	anne	anne	anne		N;FEM;SG
anne	ana	anne	ana		PROPN;FEM;SG
uitsondering	exceções	uitsondering	exceção	N;SG	N;FEM;PL
bene	bones	bene	bone	N;PL	N;MASC;SG
bene	bene	bene	bene	N;PL	N;MASC;SG
kongo	congo	kongo	congo	PROPN;SG	N;MASC;SG
bygevoeg	adicionado	byvoeg	adicionar		V;MASC;SG;V.PTCP
bygevoeg	adicionada	byvoeg	adicionar		V;FEM;SG;V.PTCP
bygevoeg	acrescentado	byvoeg	acrescentar		V;MASC;SG;V.PTCP
bygevoeg	adicionados	byvoeg	adicionar		V;MASC;PL;V.PTCP
bygevoeg	adicionou	byvoeg	adicionar		V;IND;SG;3;PST;FIN
bygevoeg	adicionadas	byvoeg	adicionar		V;FEM;PL;V.PTCP
liberale	liberais	liberaal	liberal	ADJ;NOM	N;MASC;PL
bar	baviera	bar	baviera		N;FEM;SG
bar	bávaro	bar	bávaro		N;MASC;SG
bar	barra	bar	barra		N;FEM;SG
bar	bar	bar	bar		N;MASC;SG
gelaat	esquerdo	gelaat	esquerdo	V;PST;V.PTCP	N;MASC;SG
gelaat	left	gelaat	left	V;PST;V.PTCP	N;MASC;SG
gelaat	esquerda	gelaat	esquerda	V;PST;V.PTCP	N;FEM;SG
orrel	órgãos	orrel	órgão	N;SG	N;MASC;PL
deursnee	diâmetro	deursnee	diâmetro		N;MASC;SG
road	rodoviário	road	rodoviário		N;MASC;SG
road	estrada	road	estrada		N;FEM;SG
road	road	road	road		N;MASC;SG
cambridge	cambridge	cambridge	cambridgir		N;MASC;SG
hill	colina	hill	colina	PROPN;SG	N;FEM;SG
hill	hill	hill	hill	PROPN;SG	N;MASC;SG
holland	holanda	holland	holandar		N;FEM;SG
holland	holland	holland	holland		N;MASC;SG
fees	festival	fees	festival	V;PRS	N;MASC;SG
toekomstige	futuro	toekomstig	futuro	ADJ;NOM	N;MASC;SG
toekomstige	future	toekomstig	future	ADJ;NOM	N;MASC;SG
toekomstige	futura	toekomstig	futuro	ADJ;NOM	N;FEM;SG
goedere	mercadoria	goed	mercadoria	N;PL	N;FEM;SG
francois	françois	francois	françol		N;MASC;SG
reël	regra	reël	regra	V;PRS	N;FEM;SG
wyd	wide	wyd	wide	ADV	N;MASC;SG
wyd	ampla	wyd	ampla	ADV	ADJ;FEM;SG
wyd	amplo	wyd	amplo	ADV	ADJ;MASC;SG
dvd	dvd	dvd	dvd	V;PRS	N;MASC;SG
ervaar	experiência	ervaar	experiência	V;PRS	N;FEM;SG
ervaar	experiencia	ervaar	experienciar	V;PRS	N;FEM;SG
ervaar	vivência	ervaar	vivência	V;PRS	N;FEM;SG
jacob	jacob	jacob	jacob	PROPN;SG	N;MASC;SG
jacob	jacó	jacob	jacó	PROPN;SG	N;MASC;SG
frankfurt	frankfurt	frankfurt	frankfurt		N;MASC;SG
frankfurt	francoforte	frankfurt	francoforte		N;MASC;SG
hanteer	alças	hanteer	alça	V;PRS	N;FEM;PL
hanteer	alça	hanteer	alça	V;PRS	N;FEM;SG
teenwoordig	presentes	teenwoordig	presente		ADJ;MASC;PL
teenwoordig	presente	teenwoordig	presente		ADJ;MASC;SG
hoofkwartier	sedes	hoofkwartier	sede	N;SG	N;FEM;PL
walter	walter	walter	walter		N;MASC;SG
indo	indo	indo	ir		V;V.MSDR
sigbaar	visíveis	sigbaar	visível		ADJ;MASC;PL
sigbaar	visível	sigbaar	visível		ADJ;MASC;SG
mpumalanga	mpumalanga	mpumalanga	mpumalanga	PROPN;SG	N;MASC;SG
omstrede	polémica	omstrede	polémica	ADV	N;FEM;SG
omstrede	controverso	omstrede	controverso	ADV	ADJ;MASC;SG
omstrede	polêmica	omstrede	polêmica	ADV	N;FEM;SG
omstrede	controversa	omstrede	controversa	ADV	ADJ;FEM;SG
muur	parede	muur	parede	V;PRS	N;FEM;SG
muur	muro	muur	muro	V;PRS	N;MASC;SG
muur	mural	muur	mural	V;PRS	N;MASC;SG
muur	muralha	muur	muralha	V;PRS	N;FEM;SG
werklik	verdadeiramente	werklik	verdadeiramente	PART	ADV
plat	plat	plat	plat		N;MASC;SG
wyn	vinhos	wyn	vinho	N;SG	N;MASC;PL
band	band	band	band	V;PRS	N;MASC;SG
band	banda	band	banda	V;PRS	N;FEM;SG
gewys	mostra	wys	mostrar	V;PST;V.PTCP	V;IND;SG;3;PRS;FIN
gewys	espetáculo	wys	espetáculo	V;PST;V.PTCP	N;MASC;SG
gewys	show	wys	show	V;PST;V.PTCP	N;MASC;SG
toestemming	consentir	toestemming	consentir	N;SG	V;NFIN
praktyk	praticar	praktyk	praticar	N;SG	V;NFIN
praktyk	pratique	praktyk	pratique	N;SG	V;SBJV;SG;3;PRS;FIN
pruise	prússia	pruis	prússia		N;FEM;SG
wapens	armamento	wapens	armamento	N;PL	N;MASC;SG
saterdag	sábados	saterdag	sábado		N;MASC;PL
saterdag	sábado	saterdag	sábado		N;MASC;SG
saterdag	sabado	saterdag	sabar		N;MASC;SG
definisie	definição	definisie	definição		N;FEM;SG
rowspan	rowspan	rowspan	rowspan		N;MASC;SG
gedeeltelik	parcial	gedeeltelik	parcial	ADV	ADJ;MASC;SG
gedeeltelik	parciais	gedeeltelik	parcial	ADV	ADJ;MASC;PL
verlore	perdi	verlore	perder	V;PRS	V;IND;SG;1;PST;FIN
verlore	lost	verlore	lost	V;PRS	N;MASC;SG
verlore	perdeu	verlore	perder	V;PRS	V;IND;SG;3;PST;FIN
leeftyd	vitalício	leeftyd	vitalício	N;SG	ADJ;MASC;SG
adriaan	adriaan	adriaan	adriaan		N;MASC;SG
verval	expiração	verval	expiração	V;PRS	N;FEM;SG
verval	caducidade	verval	caducidade	V;PRS	N;FEM;SG
ysland	islândia	ysland	islândia	ADV	N;FEM;SG
ysland	recarregar	ysland	recarregar	ADV	V;NFIN
ysland	shetland	ysland	shetland	ADV	N;MASC;SG
oorblywende	restante	oorbly	restante	ADJ;NOM	N;MASC;SG
oorblywende	restantes	oorbly	restante	ADJ;NOM	N;MASC;PL
oorblywende	permanecendo	oorbly	permanecer	ADJ;NOM	V;V.MSDR
toer	tour	toer	tour		N;MASC;SG
fraser	fraser	fraser	fraser		N;MASC;SG
arm	braço	arm	braço		N;MASC;SG
arm	arm	arm	arm		N;MASC;SG
arm	armar	arm	armar		V;NFIN
rhodes	rhodes	rhode	rhode	PROPN;SG	N;MASC;SG
rhodes	rodes	rhode	rode	PROPN;SG	N;MASC;PL
landelike	rurais	landelik	rural	ADJ;NOM	N;MASC;PL
hoort	pertence	hoort	pertencer		V;IND;SG;3;PRS;FIN
hoort	pertencem	hoort	pertencer		V;IND;PL;3;PRS;FIN
hoort	pertences	hoort	pertence		N;MASC;PL
hoort	pertença	hoort	pertencer		V;IND;SG;3;PRS;FIN
hoort	pertencer	hoort	pertencer		V;NFIN
hamburg	hamburgo	hamburg	hamburgo	PROPN;SG	N;MASC;SG
tekens	sinalização	tekens	sinalização	N;PL	N;FEM;SG
danke	danke	danke	danke	V;PRS	N;MASC;SG
beperkte	limitado	beperk	limitar		V;MASC;SG;V.PTCP
beperkte	limitados	beperk	limitar		V;MASC;PL;V.PTCP
beperkte	limitadas	beperk	limitar		V;FEM;PL;V.PTCP
beperkte	limited	beperk	limited		N;MASC;SG
beperkte	limitada	beperk	limitar		V;FEM;SG;V.PTCP
khan	cã	khan	cã		N;MASC;SG
khan	khan	khan	khan		N;MASC;SG
sjinees	chineses	sjinees	chinês		N;MASC;PL
sjinees	chinesa	sjinees	chinês		N;FEM;SG
sjinees	chinês	sjinees	chinês		N;MASC;SG
joe	joe	joe	joe		N;MASC;SG
waarom	porque	waarom	porque	PRO	CONJ
waarom	porquê	waarom	porquê	PRO	ADV
vinnige	fast	vinnig	fast	ADJ;NOM	N;MASC;SG
rustenburg	rustemburgo	rustenburg	rustemburgo	N;SG	N;MASC;PL
konstantinopel	constantinopla	konstantinopel	constantinopla		N;FEM;SG
behandeling	tratamentos	behandeling	tratamento	N;SG	N;MASC;PL
hugo	hugo	hugo	hugo		N;MASC;SG
negatiewe	negativa	negatief	negativa	ADJ;NOM	N;FEM;SG
negatiewe	negativos	negatief	negativo	ADJ;NOM	N;MASC;PL
spesifiek	específicas	spesifiek	específico		ADJ;FEM;PL
spesifiek	específicos	spesifiek	específico		ADJ;MASC;PL
spesifiek	específica	spesifiek	específico		ADJ;FEM;SG
spesifiek	especifico	spesifiek	especifico		N;MASC;SG
spesifiek	específico	spesifiek	específico		ADJ;MASC;SG
santa	santa	santa	santo		N;FEM;SG
bottom	fundo	bottom	fundo		N;MASC;SG
bottom	bottom	bottom	bottom		N;MASC;SG
onmiddellik	imediato	onmiddellik	imediato		N;MASC;SG
onmiddellik	imediatamente	onmiddellik	imediatamente		ADV
ddr	ddr	ddr	ddr		N;MASC;SG
ddr	rda	ddr	rda		N;FEM;SG
hollandse	holandês	hollands	holandês	DET;DEF	N;MASC;SG
hollandse	holandeses	hollands	holandês	DET;DEF	N;MASC;PL
hollandse	neerlandês	hollands	neerlandês	DET;DEF	N;MASC;SG
hollandse	dutch	hollands	dutch	DET;DEF	N;MASC;SG
aloe	aloe	aloe	aloe	PROPN;SG	N;MASC;SG
war	waray	war	waray		N;MASC;SG
simon	simon	simon	simon		N;MASC;SG
simon	simão	simon	simão		N;MASC;SG
simon	simón	simon	simón		N;MASC;SG
don	don	don	don		PROPN;MASC;SG
arthur	arthur	arthur	arthur		N;MASC;SG
arthur	artur	arthur	artur		N;MASC;SG
münchen	munique	münchen	munique		N;MASC;SG
eduard	eduardo	eduard	eduardo		N;MASC;SG
eduard	edward	eduard	edward		N;MASC;SG
yster	icônico	yster	icônico	N;SG	ADJ;MASC;SG
giovanni	giovanni	giovanni	giovanni		N;MASC;SG
zambië	zâmbia	zambië	zâmbia	PROPN;SG	N;FEM;SG
spelling	dividindo	spelling	dividir	N;SG	V;V.MSDR
argeologiese	arqueológica	argeologies	arqueológico	ADJ;NOM	N;FEM;SG
argeologiese	arqueológicos	argeologies	arqueológico	ADJ;NOM	N;MASC;PL
argeologiese	arqueológicas	argeologies	arqueológico	ADJ;NOM	N;FEM;PL
argeologiese	arqueologia	argeologies	arqueologia	ADJ;NOM	N;FEM;SG
vlieg	fly	vlieg	fly		N;MASC;SG
vlieg	voe	vlieg	voe		V;SBJV;SG;3;PRS;FIN
vlieg	mosca	vlieg	mosco		N;FEM;SG
vlieg	voar	vlieg	voar		V;NFIN
vlieg	voa	vlieg	voa		V;IND;SG;3;PRS;FIN
honderd	hundred	honderd	hundred		N;MASC;SG
honderd	cem	honderd	cem		NUM
honderd	centena	honderd	centena		N;FEM;SG
skuld	dívidas	skuld	dívida	N;SG	N;FEM;PL
aus	aus	aus	aus		N;MASC;SG
samuel	samuel	samuel	samuel		N;MASC;SG
wind	vento	wind	vento	V;PRS	N;MASC;SG
wind	wind	wind	wind	V;PRS	N;MASC;SG
verlies	perdas	verlies	perda	N;SG	N;FEM;PL
limpopo	limpopo	limpopo	limpopo	PROPN;SG	N;MASC;SG
vlaandere	flandres	vlaander	flandre	N;PL	N;MASC;SG
vlaandere	flanders	vlaander	flander	N;PL	N;MASC;SG
wladimir	vladimir	wladimir	vladimir		N;MASC;SG
christene	christian	christene	christian	N;PL	N;MASC;SG
christene	cristã	christene	cristã	N;PL	N;FEM;SG
christene	cristiano	christene	cristiano	N;PL	N;MASC;SG
christene	cristão	christene	cristão	N;PL	N;MASC;SG
bedreig	ameaçou	bedreig	ameaçar	V;PRS	V;IND;SG;3;PST;FIN
harris	harris	harris	harri		N;MASC;SG
presiese	exatos	presies	exato	ADJ;NOM	N;MASC;PL
presiese	exato	presies	exato	ADJ;NOM	N;MASC;SG
presiese	exatas	presies	exato	ADJ;NOM	N;FEM;PL
gert	gert	gert	gert		N;MASC;SG
kommentaar	funções	kommentaar	função	N;SG	N;FEM;PL
kommentaar	comentem	kommentaar	comentar	N;SG	V;SBJV;PL;3;PRS;FIN
kommentaar	comente	kommentaar	comente	N;SG	V;SBJV;SG;3;PRS;FIN
kommentaar	comentar	kommentaar	comentar	N;SG	V;NFIN
kommentaar	comenta	kommentaar	comentar	N;SG	V;IND;SG;3;PRS;FIN
kommentaar	comandar	kommentaar	comandar	N;SG	V;NFIN
kommentaar	conteúdos	kommentaar	conteúdo	N;SG	N;MASC;PL
athene	atenas	athene	atena	N;SG	N;FEM;PL
voorste	conduzindo	voorste	conduzir	ADJ;NOM;RL	V;V.MSDR
voorste	liderando	voorste	liderar	ADJ;NOM;RL	V;V.MSDR
voorste	liderar	voorste	liderar	ADJ;NOM;RL	V;NFIN
deesdae	ultimamente	deesdae	ultimamente		ADV
johanna	johanna	johanna	johanna		N;FEM;SG
johanna	joana	johanna	joana		N;FEM;SG
johanna	joan	johanna	joan		N;FEM;SG
hervormde	reformado	hervormde	reformado		V;MASC;SG;V.PTCP
hervormde	reformada	hervormde	reformar		V;FEM;SG;V.PTCP
obj	obj	obj	obj		N;MASC;SG
hoor	audiência	hoor	audiência	V;PRS	N;FEM;SG
hoor	audição	hoor	audição	V;PRS	N;FEM;SG
may	may	may	may		N;MASC;SG
may	maio	may	maio		N;MASC;SG
may	pode	may	poder		V;IND;SG;3;PRS;FIN
teenpous	antipapa	teenpous	antipapar		N;MASC;SG
scott	scott	scott	scott		N;MASC;SG
mary	mary	mary	mary		N;FEM;SG
mary	maria	mary	maria		N;FEM;SG
gemeet	medida	meet	medida	V;PST;V.PTCP	N;FEM;SG
alternatiewe	alternativas	alternatief	alternativa	ADJ;NOM	N;FEM;PL
alternatiewe	alternativa	alternatief	alternativa	ADJ;NOM	N;FEM;SG
alternatiewe	suplente	alternatief	suplente	ADJ;NOM	N;MASC;SG
alternatiewe	alternar	alternatief	alternar	ADJ;NOM	V;NFIN
alternatiewe	alternativas	alternatief	alternativa	ADJ;NOM	N;FEM;PL
vleis	carnes	vleis	carne	N;SG	N;FEM;PL
stuart	stuart	stuart	stuart		N;MASC;SG
golden	dourada	golden	dourar		V;FEM;SG;V.PTCP
golden	dourados	golden	dourar		V;MASC;PL;V.PTCP
golden	golden	golden	golden		N;MASC;SG
golden	ouro	golden	ouro		N;MASC;SG
golden	dourado	golden	dourar		V;MASC;SG;V.PTCP
toernooi	torneios	toernooi	torneio	N;SG	N;MASC;PL
duisend	milhares	duisend	milhar		N;MASC;PL
duisend	mil	duisend	mil		NUM
