של	shel	של	shel	PART;GEN	N;MASC;SG
סירב	rechazado	סירב	rechazado	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
סירב	denegada	סירב	denegar	V;MASC;SG;3;PST;ACT	ADJ;FEM;SG;V.PTCP
סירב	denegado	סירב	denegar	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
סירב	rechazada	סירב	rechazado	V;MASC;SG;3;PST;ACT	ADJ;FEM;SG;V.PTCP
נבנתה	construidos	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
נבנתה	construido	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נבנתה	construida	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
נבנתה	construidos	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
נבנתה	construido	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נבנתה	construida	נבנה	construido	V;FEM;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
מקס	máx	המקס	máx	PROPN	
מקס	maximo	המקס	maximo	PROPN	INTJ
מקס	máximo	המקס	máximo	PROPN	ADJ;MASC;SG
מקס	max	המקס	max	PROPN	PROPN
מעשי	práctico	מעשה	práctico	N;PSSD;MASC;PL	ADJ;MASC;SG
מעשי	prácticos	מעשה	práctico	N;PSSD;MASC;PL	ADJ;MASC;PL
מעשי	practico	מעשה	practico	N;PSSD;MASC;PL	ADJ;MASC;SG
מעשי	práctica	מעשה	práctica	N;PSSD;MASC;PL	N;FEM;SG
ממוקם	localizada	מוקם	localizado	V;MASC;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
ממוקם	localizado	מוקם	localizado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ממוקם	ubicado	מוקם	ubicado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ממוקם	situado	מוקם	situado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
ממוקם	colocada	מוקם	colocado	V;MASC;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
ממוקם	colocados	מוקם	colocado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;PL;V.PTCP
ממוקם	colocado	מוקם	colocado	V;MASC;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
מאפשרת	propicio	None	propicio	V;FEM;SG;V.PTCP	ADJ;MASC;SG
מאפשרת	permite	None	permitir	V;FEM;SG;V.PTCP	V;IND;SG;3;PRS;FIN
כתיבה	escribiendo	כתיבה	escribir	N;FEM;SG	V;V.MSDR
כתיבה	escribir	כתיבה	escribir	N;FEM;SG	V;NFIN
ישראליות	israelí	ישראלי	israelí	N;FEM;PL	ADJ;SG
זמנית	temporales	זמנית	temporal	ADV	ADJ;PL
זמנית	temporal	זמנית	temporal	ADV	ADJ;SG
זמנית	temporario	זמנית	temporario	ADV	ADJ;MASC;SG
חוקר	investigando	חוקר	investigar	N;MASC;SG	V;V.MSDR
קהל	publico	קהל	publico	N;MASC;SG	ADJ;MASC;SG
מחלות	enfermedad	מחלה	enfermedad	N;FEM;PL	N;FEM;SG
גבעת	givat	גבעה	givat	PROPN	
גבעת	colina	גבעה	colina	PROPN	N;FEM;SG
גבעת	cerro	גבעה	cerro	PROPN	N;MASC;SG
גבעת	hill	גבעה	hill	PROPN	PROPN
ירוק	green	ירוק	green	ADJ;MASC;SG	N;SG
ירוק	verdes	ירוק	verde	ADJ;MASC;SG	ADJ;PL
בראון	brown	בראון	brown	PROPN	N;MASC;SG
בראון	moreno	בראון	moreno	PROPN	N;MASC;SG
בראון	marrones	בראון	marrón	PROPN	N;MASC;PL
בראון	marrón	בראון	marrón	PROPN	ADJ;MASC;SG
בראון	braun	בראון	braun	PROPN	PROPN
עידן	idan	עידן	idan	PROPN	
שיחות	llamadas	שיחה	llamado	N;FEM;PL	ADJ;FEM;PL;V.PTCP
האוקיינוס	océano	האוקיינוס	océano	PROPN	N;MASC;SG
האוקיינוס	mar	האוקיינוס	mar	PROPN	N;SG
האוקיינוס	oceano	האוקיינוס	oceano	PROPN	N;MASC;SG
הופיעו	apareció	הופיע	aparecer	V;PL;3;PST;ACT	V;IND;SG;3;PST;FIN
הופיעו	aparecido	הופיע	aparecido	V;PL;3;PST;ACT	ADJ;MASC;SG;V.PTCP
ציבורי	público	ציבורי	público	ADJ;MASC;SG	N;MASC;SG
ציבורי	públicas	ציבורי	público	ADJ;MASC;SG	ADJ;FEM;PL
ציבורי	públicos	ציבורי	público	ADJ;MASC;SG	ADJ;MASC;PL
ציבורי	públicamente	ציבורי	públicamente	ADJ;MASC;SG	ADV
קפטן	capitana	קפטן	capitana	PROPN	N;FEM;SG
קפטן	capitán	קפטן	capitán	PROPN	N;MASC;SG
קפטן	capitan	קפטן	capitar	PROPN	N;MASC;SG
הניצחון	victory	הניצחון	victory	PROPN	N;MASC;SG
תרגם	traducir	תרגם	traducir	PROPN	V;NFIN
תרגם	traduzca	תרגם	traducir	PROPN	V;SBJV;SG;3;PRS;FIN
תרגם	traduce	תרגם	traducir	PROPN	V;IND;SG;3;PRS;FIN
הופעה	conciertos	הופעה	concierto	N;FEM;SG	N;MASC;PL
הציג	introducido	הציג	introducir	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
הציג	introducidos	הציג	introducido	V;MASC;SG;3;PST;ACT	ADJ;MASC;PL;V.PTCP
הציג	introducida	הציג	introducido	V;MASC;SG;3;PST;ACT	ADJ;FEM;SG;V.PTCP
להימנע	abstención	נמנע	abstención	V;NFIN;MID	N;FEM;SG
להימנע	estribillo	נמנע	estribillo	V;NFIN;MID	N;MASC;SG
קולומביה	columbia	קולומביה	columbia	PROPN	N;FEM;SG
קולומביה	colombia	קולומביה	colombia	PROPN	N;FEM;SG
קולומביה	colombia	קולומביה	colombia	PROPN	N;FEM;SG
להחליף	switch	החליף	switch	V;NFIN;ACT	N
להחליף	interruptor	החליף	interruptor	V;NFIN;ACT	N;MASC;SG
ובמיוחד	especialmente	ובמיוחד	especialmente	PROPN	ADV
לאומית	nacionales	לאומי	nacional	ADV	ADJ;PL
לאומית	national	לאומי	national	ADV	ADJ;SG
לאומית	nacional	לאומי	nacional	ADV	ADJ;SG
יתום	huérfanos	יתום	huérfano		N;MASC;PL
יתום	huérfano	יתום	huérfano		ADJ;MASC;SG
יתום	huérfana	יתום	huérfano		ADJ;FEM;SG
יתום	orfandad	יתום	orfandad		N;FEM;SG
יתום	huérfana	יתום	huérfano		ADJ;FEM;SG
יתום	huérfano	יתום	huérfano		ADJ;MASC;SG
רע	malas	רע	malo	N;MASC;SG	ADJ;FEM;PL
רע	malos	רע	malo	N;MASC;SG	ADJ;MASC;PL
רע	malo	רע	malo	N;MASC;SG	ADJ;MASC;SG
רע	mal	רע	mal	N;MASC;SG	ADV
רע	mala	רע	malo	N;MASC;SG	ADJ;FEM;SG
החורף	invierno	החורף	invierno	ADV	N;MASC;SG
ביצע	realizado	ביצע	realizado	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
ביצע	comprometido	ביצע	comprometido	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
ביצע	comprometidos	ביצע	comprometido	V;MASC;SG;3;PST;ACT	ADJ;MASC;PL;V.PTCP
ביצע	cometido	ביצע	cometido	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
ביצע	comprometida	ביצע	comprometido	V;MASC;SG;3;PST;ACT	ADJ;FEM;SG;V.PTCP
מקומית	local	מקומית	local	ADV	ADJ;SG
מקומית	locales	מקומית	local	ADV	ADJ;PL
העלה	subida	העלה	subida	V;MASC;SG;3;PST;ACT	N;FEM;SG
העלה	subidas	העלה	subida	V;MASC;SG;3;PST;ACT	N;FEM;PL
העלה	cargado	העלה	cargado	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
העלה	subido	העלה	subido	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
העלה	hoja	העלה	hoja	V;MASC;SG;3;PST;ACT	N;FEM;SG
העלה	hojas	העלה	hoja	V;MASC;SG;3;PST;ACT	N;FEM;PL
העלה	leaf	העלה	leaf	V;MASC;SG;3;PST;ACT	N;MASC;SG
העלה	subida	העלה	subida	V;MASC;SG;3;PST;ACT	N;FEM;SG
העלה	sube	העלה	subir	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
העלה	carga	העלה	carga	V;MASC;SG;3;PST;ACT	N;FEM;SG
הציוני	sionistas	הציון	sionista	PROPN	N;PL
הציוני	sionista	הציון	sionista	PROPN	N;SG
הזיכרון	recuerdos	הזיכרון	recuerdo	PROPN	N;MASC;PL
הזיכרון	memoria	הזיכרון	memoria	PROPN	N;FEM;SG
הזיכרון	recuerdo	הזיכרון	recordar	PROPN	V;IND;SG;1;PRS;FIN
בריאות	sano	בריאות	sano	N;FEM;SG	ADJ;MASC;SG
בריאות	saludables	בריאות	saludable	N;FEM;SG	ADJ;PL
בריאות	saludable	בריאות	saludable	N;FEM;SG	ADJ;SG
בריאות	sana	בריאות	sano	N;FEM;SG	ADJ;FEM;SG
בקלות	fácilmente	בקלה	fácilmente		ADV
בקלות	facilmente	בקלה	facilmente		ADV
בקלות	facil	בקלה	facil		ADJ;SG
בקלות	sencilla	בקלה	sencillo		ADJ;FEM;SG
בקלות	fácil	בקלה	fácil		ADJ;SG
בקלות	sencillo	בקלה	sencillo		ADJ;MASC;SG
בקלות	easy	בקלה	easy		N
פירושונים	desambiguación	פירושונים	desambiguación	N	ADJ;MASC;SG;V.PTCP
דיין	danés	דיין	danés	PROPN	N;MASC;SG
דיין	dane	דיין	daner	PROPN	N;MASC;SG
דיין	dayan	דיין	dar	PROPN	PROPN
השמיני	viii	השמין	viii	PROPN	
בשיר	bashir	בשיר	bashir		N;MASC;SG
הולך	va	הלך	ir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
פנה	turn	פנה	turn	V;MASC;SG;3;PST;ACT	N
פנה	turno	פנה	turno	V;MASC;SG;3;PST;ACT	N;MASC;SG
לוס	luce	לוס	lucir	PROPN	V;IND;SG;3;PRS;FIN
נובמבר	noviembre	נובמבר	noviembre	PROPN	N
תרופות	droga	תרופה	droga	N;FEM;PL	N;FEM;SG
תרופות	medicación	תרופה	medicación	N;FEM;PL	N;FEM;SG
תרופות	medicamento	תרופה	medicamento	N;FEM;PL	N;MASC;SG
תרופות	medicación	תרופה	medicación	N;FEM;PL	N;FEM;SG
אליזבת	isabel	אליזבת	isabel	PROPN	N;FEM;SG
אליזבת	elizabeth	אליזבת	elizabeth	PROPN	N;FEM;SG
אליזבת	isabel	אליזבת	isabel	PROPN	N;FEM;SG
אליזבת	elisabeth	אליזבת	elisabeth	PROPN	N;FEM;SG
באה	viene	בא	venir	N;FEM;SG	V;IND;SG;3;PRS;FIN
באה	llegando	בא	llegar	N;FEM;SG	V;V.MSDR
באה	venir	בא	venir	N;FEM;SG	V;NFIN
שורה	line	שורה	line	N;FEM;SG	
שורה	remar	שורה	remar	N;FEM;SG	V;NFIN
שורה	rema	שורה	rema	N;FEM;SG	
דתי	religiosos	דתי	religioso	N;MASC;SG	ADJ;MASC;PL
דתי	religioso	דתי	religioso	N;MASC;SG	ADJ;MASC;SG
דתי	religiosa	דתי	religioso	N;MASC;SG	ADJ;FEM;SG
דתי	religiosas	דתי	religioso	N;MASC;SG	ADJ;FEM;PL
חוקים	reglamento	חוק	reglamento	N;MASC;PL	N;MASC;SG
בכיר	senior	בכיר	senior	ADJ;MASC;SG	N;MASC;SG
מדויק	precisos	מדויק	preciso	ADJ;MASC;SG	ADJ;MASC;PL
מדויק	precisa	מדויק	precisar	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
מדויק	precisa	מדויק	precisar	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
מדויק	precisos	מדויק	preciso	ADJ;MASC;SG	ADJ;MASC;PL
מדויק	exactos	מדויק	exacto	ADJ;MASC;SG	ADJ;MASC;PL
תיבות	casillas	תיבה	casilla		N;FEM;PL
תיבות	cajas	תיבה	caja		N;FEM;PL
תיבות	cajones	תיבה	cajón		N;MASC;PL
בקשת	solicitar	בקשה	solicitar	N;FEM;SG	V;NFIN
בקשת	solicite	בקשה	solicitar	N;FEM;SG	V;IMP;SG;3;FIN
ורשה	varsovia	ורשה	varsovia	PROPN	N;FEM;SG
מינית	sexualmente	מיני	sexualmente	N;FEM;SG	ADV
אמיתי	reales	אמיתי	real	ADJ;MASC;SG	ADJ;PL
מאפיינים	características	אפיין	característica	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	caracteristicas	אפיין	caracteristica	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	atributos	אפיין	atributo	V;MASC;PL;V.PTCP;ACT	N;MASC;PL
מאפיינים	características	אפיין	característica	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	rasgos	אפיין	rasgo	V;MASC;PL;V.PTCP;ACT	N;MASC;PL
מאפיינים	caracteristicas	אפיין	caracteristica	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	funciones	אפיין	función	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	propiedades	אפיין	propiedad	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	fincas	אפיין	finca	V;MASC;PL;V.PTCP;ACT	N;FEM;PL
מאפיינים	inmuebles	אפיין	inmueble	V;MASC;PL;V.PTCP;ACT	N;MASC;PL
עדות	testimonios	עדות	testimonio	N;FEM;SG	N;MASC;PL
הגן	gene	הגן	gene		N
הגן	gen	הגן	gen		N;MASC;SG
הגן	genes	הגן	gen		N;MASC;PL
הגן	jardín	הגן	jardín		N;MASC;SG
הגן	jardinería	הגן	jardinería		N;FEM;SG
הגן	jardin	הגן	jardin		N;MASC;SG
אחרונות	último	אחרון	último	N;FEM;PL	ADJ;MASC;SG
אחרונות	últimos	אחרון	último	N;FEM;PL	ADJ;MASC;PL
אחרונות	última	אחרון	último	N;FEM;PL	ADJ;FEM;SG
אחרונות	recientes	אחרון	reciente	N;FEM;PL	ADJ;PL
אחרונות	reciente	אחרון	reciente	N;FEM;PL	ADJ;SG
המבצע	operación	המבצע	operación	PROPN	N;FEM;SG
המבצע	funcionamiento	המבצע	funcionamiento	PROPN	N;MASC;SG
טיסה	volando	טיסה	volar	N;FEM;SG	V;V.MSDR
טיסה	volar	טיסה	volar	N;FEM;SG	V;NFIN
מטען	equipajes	מטען	equipaje	N;MASC;SG	N;MASC;PL
מטען	maletas	מטען	maleta	N;MASC;SG	N;FEM;PL
לוין	levin	לוין	levin	PROPN	N;MASC;SG
לוין	lewin	לוין	lewin	PROPN	N;FEM;SG
לוין	levine	לוין	levine	PROPN	PROPN
בקיבוץ	kibutz	בקיבוץ	kibutz		N;MASC;SG
משמאל	izquierda	משמאל	izquierda	PROPN	N;FEM;SG
משמאל	izquierdo	משמאל	izquierdo	PROPN	ADJ;MASC;SG
בתנאי	proporcionada	בתנאי	proporcionar		ADJ;FEM;SG;V.PTCP
בתנאי	proporcionados	בתנאי	proporcionado		ADJ;MASC;PL;V.PTCP
בתנאי	proporcionado	בתנאי	proporcionar		ADJ;MASC;SG;V.PTCP
הגליל	galilea	הגליל	galilea	PROPN	N;FEM;SG
הגליל	cilindro	הגליל	cilindro	PROPN	N;MASC;SG
הגליל	cilindros	הגליל	cilindro	PROPN	N;MASC;PL
מג	meg	מג	meg		PROPN
מג	mag	מג	mag		N
רבין	rabin	רבין	rabin	PROPN	N;SG
השתמש	uso	השתמש	uso	V;MASC;SG;3;PST	N;MASC;SG
השתמש	utilización	השתמש	utilización	V;MASC;SG;3;PST	N;FEM;SG
פרופיל	perfiles	פרופיל	perfil	N;MASC;SG	N;MASC;PL
נע	moviendo	נע	mover		V;V.MSDR
נע	mudanza	נע	mudanza		N;FEM;SG
נע	conmovedor	נע	conmovedor		ADJ;MASC;SG
אחרון	last	אחרון	last	ADJ;MASC;SG	N
אחרון	últimos	אחרון	último	ADJ;MASC;SG	ADJ;MASC;PL
ניסו	intenté	ניסה	intentar	V;PL;3;PST;ACT	V;IND;SG;1;PST;FIN
ניסו	intentado	ניסה	intentar	V;PL;3;PST;ACT	ADJ;MASC;SG;V.PTCP
ניסו	probado	ניסה	probado	V;PL;3;PST;ACT	ADJ;MASC;SG;V.PTCP
לחיות	viva	None	viva	V;NFIN	N;FEM;SG
לחיות	live	None	live	V;NFIN	N
המשטר	régimen	המשטר	régimen	PROPN	N;MASC;SG
נוסד	fundado	נוסד	fundado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נוסד	funda	נוסד	funda	V;MASC;SG;3;PST;MID	V;IND;SG;3;PRS;FIN
נוסד	fundada	נוסד	fundado	V;MASC;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
אזורי	regional	אזור	regional	N;MASC;PL	ADJ;SG
אזורי	regionales	אזור	regional	N;MASC;PL	ADJ;PL
יונייטד	united	יונייטד	united	PROPN	N;SG
יונייטד	unidos	יונייטד	unido	PROPN	ADJ;MASC;PL;V.PTCP
יונייטד	unido	יונייטד	unido	PROPN	ADJ;MASC;SG;V.PTCP
יונייטד	unió	יונייטד	unir	PROPN	V;IND;SG;3;PST;FIN
יונייטד	unida	יונייטד	unido	PROPN	ADJ;FEM;SG;V.PTCP
בואו	ven	בא	ver		V;IND;PL;3;PRS;FIN
בואו	venid	בא	venir		V;IND;PL;2;PRS;FIN
בואו	vente	בא	vente		INTJ
בואו	venga	בא	venir		V;SBJV;SG;3;PRS;FIN
בואו	vengan	בא	venir		V;IMP;PL;3;FIN
התקבל	recibidas	התקבל	recibido	V;MASC;SG;3;PST	ADJ;FEM;PL;V.PTCP
התקבל	recibida	התקבל	recibido	V;MASC;SG;3;PST	ADJ;FEM;SG;V.PTCP
התקבל	recibidos	התקבל	recibido	V;MASC;SG;3;PST	ADJ;MASC;PL;V.PTCP
התקבל	recibido	התקבל	recibido	V;MASC;SG;3;PST	ADJ;MASC;SG;V.PTCP
התקבל	aceptadas	התקבל	aceptado	V;MASC;SG;3;PST	ADJ;FEM;PL;V.PTCP
התקבל	aceptados	התקבל	aceptar	V;MASC;SG;3;PST	ADJ;MASC;PL;V.PTCP
התקבל	aceptada	התקבל	aceptado	V;MASC;SG;3;PST	ADJ;FEM;SG;V.PTCP
התקבל	aceptado	התקבל	aceptado	V;MASC;SG;3;PST	ADJ;MASC;SG;V.PTCP
ירדן	jordán	ירדן	jordán	PROPN	N;MASC;SG
ירדן	jordania	ירדן	jordania	PROPN	N;FEM;SG
בולט	bolt	בולט	bolt	ADJ;MASC;SG	N;MASC;SG
בולט	cerrojo	בולט	cerrojo	ADJ;MASC;SG	N;MASC;SG
שוכן	habita	שכן	habitar	PROPN	V;IND;SG;3;PRS;FIN
שוכן	reside	שכן	residir	PROPN	V;IND;SG;3;PRS;FIN
שוכן	resida	שכן	residir	PROPN	V;SBJV;SG;3;PRS;FIN
ההחלטה	decision	ההחלטה	decisionr	PROPN	N;FEM;SG
ההחלטה	decisión	ההחלטה	decisión	PROPN	N;FEM;SG
אגם	estanque	אגם	estanque	PROPN	N;MASC;SG
אגם	pond	אגם	pond	PROPN	PROPN
אגם	laguna	אגם	laguna	PROPN	N;FEM;SG
אגם	lagos	אגם	lago	PROPN	N;MASC;PL
אגם	lago	אגם	lago	PROPN	N;MASC;SG
אגם	laguna	אגם	laguna	PROPN	N;FEM;SG
הבין	entendí	הבין	entender	ADV	V;IND;SG;1;PST;FIN
הבין	entendido	הבין	entendido	ADV	ADJ;MASC;SG;V.PTCP
הבין	entendió	הבין	entender	ADV	V;IND;SG;3;PST;FIN
הבין	comprendido	הבין	comprendido	ADV	ADJ;MASC;SG;V.PTCP
הבין	entendieron	הבין	entender	ADV	V;IND;PL;3;PST;FIN
גלובוס	globo	גלובוס	globo	PROPN	N;MASC;SG
גלובוס	globe	גלובוס	globe	PROPN	N;SG
הוענק	concedida	הוענק	concedido	V;MASC;SG;3;PST;PASS	ADJ;FEM;SG;V.PTCP
הוענק	concedidos	הוענק	concedido	V;MASC;SG;3;PST;PASS	ADJ;MASC;PL;V.PTCP
הוענק	otorgado	הוענק	otorgar	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	concedido	הוענק	concedido	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	otorgado	הוענק	otorgar	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	galardonado	הוענק	galardonado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	adjudicado	הוענק	adjudicar	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	premiado	הוענק	premiado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הוענק	concedido	הוענק	concedido	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
מתי	cuándo	מתי	cuándo	ADV	PRO
מתי	when	מתי	when	ADV	N
מתי	cuando	מתי	cuando	ADV	CONJ
הקיץ	summer	הקיץ	summer	PROPN	N
הקיץ	verano	הקיץ	verano	PROPN	N;MASC;SG
הקומוניסטית	comunista	הקומוניסטי	comunista	N	ADJ;SG
פרץ	peretz	פרץ	peretz	V;MASC;SG;3;PST;ACT	
פרץ	hackeado	פרץ	hackeado	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
מקווה	esperanzas	קיווה	esperanza	V;MASC;SG;V.PTCP;ACT	N;FEM;PL
מקווה	hope	קיווה	hope	V;MASC;SG;V.PTCP;ACT	N
מקווה	esperanza	קיווה	esperanza	V;MASC;SG;V.PTCP;ACT	N;FEM;SG
מקווה	ojala	קיווה	ojalar	V;MASC;SG;V.PTCP;ACT	INTJ
מקווה	esperemos	קיווה	esperar	V;MASC;SG;V.PTCP;ACT	V;IMP;PL;1;FIN
מקווה	ojalá	קיווה	ojalá	V;MASC;SG;V.PTCP;ACT	INTJ
משותפת	compartidas	משותף	compartido	ADJ;FEM;SG	ADJ;FEM;PL;V.PTCP
משותפת	compartidos	משותף	compartido	ADJ;FEM;SG	ADJ;MASC;PL;V.PTCP
המצרי	egipcia	המצרי	egipcio	PROPN	ADJ;FEM;SG
המצרי	egipcio	המצרי	egipcio	PROPN	ADJ;MASC;SG
המצרי	egipto	המצרי	egipto	PROPN	N;MASC;SG
המצרי	egipcios	המצרי	egipcio	PROPN	N;MASC;PL
דיסני	disney	דיסני	disney	PROPN	N;MASC;SG
ראובן	reuven	ראובן	reuvir	PROPN	N;MASC;SG
ראובן	rubén	ראובן	rubén	PROPN	PROPN
ראובן	reuben	ראובן	reubir	PROPN	N;SG
ראובן	ruben	ראובן	rubir	PROPN	PROPN
ראובן	rubén	ראובן	rubén	PROPN	PROPN
ראובן	ruben	ראובן	rubir	PROPN	PROPN
משמר	guarda	משמר	guardar	N;MASC;SG	V;IND;SG;3;PRS;FIN
אלוהים	dios	אלוהים	dios	N;MASC;SG	INTJ
כתובת	direcciones	כתובת	dirección	N;FEM;SG	N;FEM;PL
השופט	juez	השופט	juez	PROPN	N;SG
השופט	magistrado	השופט	magistrado	PROPN	N;MASC;SG
השופט	jueza	השופט	jueza	PROPN	N;FEM;SG
באייר	bayer	באייר	bayer	PROPN	N;MASC;SG
מקומי	localmente	מקומי	localmente	PROPN	ADV
מקומי	local	מקומי	local	PROPN	ADJ;SG
מקומי	locales	מקומי	local	PROPN	ADJ;PL
תופעה	fenómenos	תופעה	fenómeno	N;FEM;SG	N;MASC;PL
התקיים	existido	התקיים	existir	V;MASC;SG;3;PST	ADJ;MASC;SG;V.PTCP
התקיים	existía	התקיים	existir	V;MASC;SG;3;PST	V;IND;SG;3;IPFV;FIN
התקיים	existieron	התקיים	existir	V;MASC;SG;3;PST	V;IND;PL;3;PST;FIN
התקיים	existían	התקיים	existir	V;MASC;SG;3;PST	V;IND;PL;3;IPFV;FIN
מהלך	moverse	מהלך	moverse	N;MASC;SG	
מהלך	mover	מהלך	mover	N;MASC;SG	V;NFIN
מהלך	muévete	מהלך	muévete	N;MASC;SG	V;IND;SG;2;PRS;FIN
צי	flotas	צי	flota	N;MASC;SG	N;FEM;PL
נפטרה	fallecida	נפטר	fallecido	V;FEM;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
נפטרה	fallecidos	נפטר	fallecido	V;FEM;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
נפטרה	difuntos	נפטר	difunto	V;FEM;SG;3;PST;MID	N;MASC;PL
נפטרה	fallecido	נפטר	fallecido	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
שריון	armaduras	שריון	armadura	N;MASC;SG	N;FEM;PL
שריון	armaduras	שריון	armadura	N;MASC;SG	N;FEM;PL
הועלה	subida	הועלה	subida	V;MASC;SG;3;PST;PASS	N;FEM;SG
הועלה	subidas	הועלה	subida	V;MASC;SG;3;PST;PASS	N;FEM;PL
הועלה	cargado	הועלה	cargado	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
הועלה	subido	הועלה	subido	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG;V.PTCP
פונקציה	funciones	פונקציה	función	N;FEM;SG	N;FEM;PL
השידור	transmisión	השידור	transmisión	PROPN	N;FEM;SG
השידור	radiodifusión	השידור	radiodifusión	PROPN	N;FEM;SG
השידור	emisión	השידור	emisión	PROPN	N;FEM;SG
השידור	transmision	השידור	transmision	PROPN	N;FEM;SG
השידור	difusión	השידור	difusión	PROPN	N;FEM;SG
בחיים	viva	בחיים	viva		N;FEM;SG
בחיים	vivos	בחיים	vivo		ADJ;MASC;PL
בחיים	vivo	בחיים	vivo		ADJ;MASC;SG
בחיים	alive	בחיים	alive		N
מוקדם	early	מוקדם	early	ADV	N
מוקדם	primeros	מוקדם	primero	ADV	ADJ;MASC;PL
להצביע	voto	הצביע	voto	V;NFIN;ACT	N;MASC;SG
להצביע	votaciones	הצביע	votación	V;NFIN;ACT	N;FEM;PL
להצביע	votación	הצביע	votación	V;NFIN;ACT	N;FEM;SG
הסובייטי	soviético	הסובייטי	soviético	PROPN	ADJ;MASC;SG
הסובייטי	soviéticos	הסובייטי	soviético	PROPN	N;MASC;PL
הסובייטי	soviéticas	הסובייטי	soviético	PROPN	ADJ;FEM;PL
הסובייטי	soviética	הסובייטי	soviético	PROPN	ADJ;FEM;SG
נסע	viajó	נסע	viajar	N;MASC;SG	V;IND;SG;3;PST;FIN
נסע	viajado	נסע	viajar	N;MASC;SG	ADJ;MASC;SG;V.PTCP
משפטים	derecho	משפט	derecho	N;MASC;PL	N;MASC;SG
משפטים	legislación	משפט	legislación	N;MASC;PL	N;FEM;SG
משפטים	ley	משפט	ley	N;MASC;PL	N;FEM;SG
אמן	artista	אמן	artista		N;SG
אמן	artistas	אמן	artista		N;PL
אמן	amen	אמן	amen		V;IMP;PL;3;FIN
מייסד	fundadores	ייסד	fundador	PROPN	N;MASC;PL
מייסד	fundador	ייסד	fundador	PROPN	N;MASC;SG
מייסד	fundadora	ייסד	fundadora	PROPN	ADJ;FEM;SG
שכונת	vecindario	שכונה	vecindario	PROPN	N;MASC;SG
שכונת	barrio	שכונה	barrio	PROPN	N;MASC;SG
שכונת	vecindad	שכונה	vecindad	PROPN	N;FEM;SG
המשרד	oficinas	המשרד	oficina	PROPN	N;FEM;PL
המשרד	oficina	המשרד	oficina	PROPN	N;FEM;SG
המשרד	office	המשרד	office	PROPN	N;SG
