van	din	van	din		ADP;ACC
bedryf	industrie	bedryf	industrie		N;INDF;FEM;SG
bedryf	industria	bedryf	industrie		N;DEF;FEM;SG
saint	sfantul	saint	sfant		N;DEF;MASC;SG
saint	sfantul	saint	sfant		N;DEF;MASC;SG
saint	saint	saint	saint		N;INDF;MASC;SG
inheemse	nativ	inheems	nativ	DET;DEF	N;INDF;MASC;SG
inheemse	nativa	inheems	nativă	DET;DEF	N;DEF;FEM;SG
inheemse	nativi	inheems	nativ	DET;DEF	N;INDF;MASC;PL
inheemse	native	inheems	nativ	DET;DEF	ADJ;INDF;FEM;PL
dalk	poate	dalk	poate		ADV
albert	albert	albert	albert		PROPN
king	regele	king	rege		N;DEF;MASC;SG
king	king	king	king		N;INDF;MASC;SG
king	rege	king	rege		N;INDF;MASC;SG
warm	cald	warm	cald		ADJ;INDF;MASC;SG
bruin	caprui	bruin	caprui	ADV	
bruin	brown	bruin	brown	ADV	PROPN
bruin	maro	bruin	maro	ADV	N;INDF;MASC;SG
deelgeneem	participat	deelneneem	participa	V;PST;V.PTCP	ADJ;INDF;MASC;SG
sukses	succese	sukses	succes	N;SG	N;INDF;FEM;PL
eeue	secolul	eeue	secol	N;PL	N;DEF;MASC;SG
eeue	secol	eeue	secol	N;PL	N;INDF;MASC;SG
eeue	century	eeue	century	N;PL	PROPN
aangedui	indicate	aandui	indica	V;PST;V.PTCP	ADJ;INDF;FEM;PL
aangedui	indicat	aandui	indica	V;PST;V.PTCP	ADJ;INDF;MASC;SG
aangedui	indicata	aandui	indicat	V;PST;V.PTCP	ADJ;DEF;FEM;SG
onbekend	necunoscut	onbekend	necunoscut		ADJ;INDF;MASC;SG
onbekend	necunoscute	onbekend	necunoscut		ADJ;INDF;FEM;PL
onbekend	necunoscuta	onbekend	necunoscut		ADJ;DEF;FEM;SG
joodse	evreica	joods	evreica		N;DEF;FEM;SG
joodse	evreu	joods	evreu		N;INDF;MASC;SG
joodse	evreiesc	joods	evreiesc		ADJ;INDF;MASC;SG
victoria	victoriei	victoria	victorie		PROPN;DEF;FEM;SG
victoria	victoria	victoria	victorie		N;DEF;FEM;SG
wyk	wyk	wyk	wyk	ADV	
stig	stig	stig	stig	V;PRS	N;INDF;MASC;SG
jean	jean	jean	jean		PROPN
karel	charles	karel	charles		PROPN
verantwoordelik	responsabil	verantwoordelik	responsabil	ADV	ADJ;INDF;MASC;SG
verantwoordelik	raspunzator	verantwoordelik	raspunzator	ADV	ADJ;INDF;MASC;SG
verantwoordelik	responsabili	verantwoordelik	responsabil	ADV	ADJ;INDF;MASC;PL
verantwoordelik	responsabila	verantwoordelik	responsabil	ADV	ADJ;DEF;FEM;SG
kaarte	carti	kaart	carti		N;INDF;FEM;PL
kaarte	carti	kaart	carti		N;INDF;FEM;PL
kaarte	carti	kaart	carti		N;INDF;FEM;PL
kaarte	carduri	kaart	card		N;INDF;FEM;PL
kaarte	harti	kaart	harti		N;INDF;FEM;PL
kaarte	harti	kaart	harti		N;INDF;FEM;PL
kaarte	cardul	kaart	card		N;DEF;MASC;SG
kaarte	card	kaart	card		N;INDF;MASC;SG
wissel	comuta	wissel	comuta		V;IND;SG;3;IPFV;FIN
wissel	comutare	wissel	comutare		N;INDF;FEM;SG
wissel	comutator	wissel	comutator		N;INDF;MASC;SG
wissel	comutare	wissel	comutare		N;INDF;FEM;SG
wissel	comuta	wissel	comuta		V;IND;SG;3;IPFV;FIN
wissel	plutitor	wissel	plutitor		N;INDF;MASC;SG
wissel	plutitoare	wissel	plutitor		ADJ;INDF;FEM
wissel	plutind	wissel	pluti		V;V.MSDR
amper	aproape	amper	aproape		ADV
www	www	www	www		N;INDF;MASC;SG
waargeneem	observate	waarneneem	observat	V;PST;V.PTCP	ADJ;INDF;FEM;PL
waargeneem	observat	waarneneem	observa	V;PST;V.PTCP	ADJ;INDF;MASC;SG
waargeneem	observata	waarneneem	observa	V;PST;V.PTCP	N;DEF;FEM;SG
besig	ocupat	besig	ocupa	V;PRS	ADJ;INDF;MASC;SG
besig	ocupate	besig	ocupat	V;PRS	ADJ;INDF;FEM;PL
besig	ocupata	besig	ocupata	V;PRS	ADJ;DEF;FEM;SG
besig	ocupata	besig	ocupata	V;PRS	ADJ;DEF;FEM;SG
verhaal	remedii	verhaal	remediu	V;PRS	N;INDF;FEM;PL
verhaal	scoop	verhaal	scoop	V;PRS	
uitgevoer	executate	uitvoer	executa	V;PST;V.PTCP	ADJ;INDF;FEM;PL
uitgevoer	executata	uitvoer	executat	V;PST;V.PTCP	N;DEF;FEM;SG
uitgevoer	executat	uitvoer	executa	V;PST;V.PTCP	ADJ;INDF;MASC;SG
uitgevoer	efectuat	uitvoer	efectua	V;PST;V.PTCP	ADJ;INDF;MASC;SG
soortgelyke	similara	soortgelyk	similar	ADJ;NOM	ADJ;DEF;FEM;SG
wetenskap	stiinte	wetenskap	stiinte	N;SG	N;INDF;FEM;PL
tye	times	tye	times	N;PL	N;INDF;MASC;SG
gewild	popular	gewild	popular	ADV	ADJ;INDF;MASC;SG
gewild	populare	gewild	popular	ADV	ADJ;INDF;FEM;PL
gewild	populara	gewild	populară	ADV	N;DEF;FEM;SG
gewild	populara	gewild	populară	ADV	N;DEF;FEM;SG
gewild	recomandate	gewild	recomandat	ADV	ADJ;INDF;FEM;PL
gewild	voga	gewild	voga	ADV	
jaarlikse	anual	jaarliks	anual	ADJ;NOM	ADV
jaarlikse	anuala	jaarliks	anual	ADJ;NOM	ADJ;DEF;FEM;SG
vermoor	ucis	vermoor	ucis	V;PRS	ADJ;INDF;MASC;SG
vermoor	ucisa	vermoor	ucisa	V;PRS	N;DEF;FEM;SG
vermoor	omorat	vermoor	omora	V;PRS	ADJ;INDF;MASC;SG
vermoor	ucis	vermoor	ucis	V;PRS	ADJ;INDF;MASC;SG
vermoor	ucisa	vermoor	ucisa	V;PRS	N;DEF;FEM;SG
vermoor	omorat	vermoor	omora	V;PRS	ADJ;INDF;MASC;SG
jesus	isus	jesus	isus		PROPN
oostenryk	austria	oostenryk	austria		PROPN
gelewer	prestat	lewer	presta	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gelewer	prestate	lewer	presta	V;PST;V.PTCP	ADJ;INDF;FEM;PL
totdat	pana	totdat	pană	CONJ	N;DEF;FEM;SG
bybel	biblia	bybel	biblie		N;DEF;FEM;SG
bybel	biblie	bybel	biblie		N;INDF;FEM;SG
moskou	moscova	moskou	moscova		PROPN
moskou	moscovei	moskou	moscovă		PROPN;DEF;FEM;SG
hawe	harbor	hawe	harbor	N;SG	PROPN
brasilië	brazilia	brasilië	brazilie		PROPN
history	istoricul	history	istoric		N;DEF;MASC;SG
history	istorie	history	istorie		N;INDF;FEM;SG
history	istoric	history	istoric		ADJ;INDF;MASC;SG
history	istoria	history	istorie		N;DEF;FEM;SG
michael	mihai	michael	mihai		PROPN
michael	michael	michael	michael		PROPN
michael	mihail	michael	mihail		PROPN
beelde	imaginea	beelde	imagine	N;PL	N;DEF;FEM;SG
beelde	imagine	beelde	imagine	N;PL	N;INDF;FEM;SG
verbeter	spori	verbeter	spori	V;PRS	
vol	plina	vol	plină		ADJ;DEF;FEM;SG
vol	plin	vol	plin		ADV
vol	plina	vol	plină		ADJ;DEF;FEM;SG
olivier	olivier	olivier	olivier		PROPN
toegelaat	permis	toelaat	permite	V;PST;V.PTCP	N;INDF;MASC;SG
toegelaat	permisa	toelaat	permisa	V;PST;V.PTCP	ADJ;DEF;FEM;SG
finansiële	ierarhica	finansieel	ierarhică	ADJ;NOM	ADJ;DEF;FEM;SG
finansiële	financiara	finansieel	financiară	ADJ;NOM	ADJ;DEF;FEM;SG
finansiële	financiar	finansieel	financiar	ADJ;NOM	ADV
finansiële	financial	finansieel	financial	ADJ;NOM	N;INDF;MASC;SG
finansiële	financiara	finansieel	financiară	ADJ;NOM	ADJ;DEF;FEM;SG
gevra	intrebat	vra	intreba	V;PST;V.PTCP	N;INDF;MASC;SG
gevra	intrebat	vra	intreba	V;PST;V.PTCP	N;INDF;MASC;SG
gevra	intrebata	vra	intrebată	V;PST;V.PTCP	N;DEF;FEM;SG
anna	anna	anna	anna	N;SG	PROPN
noordwes	northwest	noordwe	northwest		PROPN
lyn	line	lyn	line	N;SG	
wallis	wales	wallis	wales	PROPN;SG	PROPN
insluitend	inclusiv	insluit	inclusiv	ADJ;NOM	ADV
insluitend	incluzand	insluit	incluza	ADJ;NOM	N;INDF;MASC;SG
insluitend	incluzand	insluit	incluza	ADJ;NOM	N;INDF;MASC;SG
arabiese	araba	arabies	araba		N;DEF;FEM;SG
arabiese	araba	arabies	araba		N;DEF;FEM;SG
onlangse	recent	onlangs	recent	ADJ;NOM	ADV
onlangse	recenta	onlangs	recent	ADJ;NOM	ADJ;DEF;FEM;SG
onlangse	recenta	onlangs	recent	ADJ;NOM	ADJ;DEF;FEM;SG
alleen	singura	alleen	singur		ADJ;DEF;FEM;SG
alleen	singur	alleen	singur		ADJ;INDF;MASC;SG
alleen	singuri	alleen	singur		V;IND;PL;2;IPFV;FIN
johan	johan	johan	johan		PROPN
toestand	state	toestand	stat	N;SG	N;INDF;FEM;PL
koerant	ziare	koerant	ziar	N;SG	N;INDF;FEM;PL
riviere	rivers	rivier	rivers	N;PL	PROPN
verhoog	crestere	verhoog	crestere	V;PRS	N;INDF;FEM;SG
verhoog	etapa	verhoog	etapă	V;PRS	N;DEF;FEM;SG
verhoog	etapa	verhoog	etapă	V;PRS	N;DEF;FEM;SG
verhoog	stadiul	verhoog	stadiu	V;PRS	N;DEF;MASC;SG
vlug	zborul	vlug	zbor	V;PRS	N;DEF;MASC;SG
vlug	zbor	vlug	zbor	V;PRS	N;INDF;MASC;SG
hoeveelheid	cantitatea	hoeveelheid	cantitate		N;DEF;FEM;SG
hoeveelheid	cantitate	hoeveelheid	cantitate		N;INDF;FEM;SG
sin	teza	sin	teză	V;PRS	N;DEF;FEM;SG
sin	fraza	sin	frază	V;PRS	N;DEF;FEM;SG
sin	sentinta	sin	sentintă	V;PRS	N;DEF;FEM;SG
sin	sens	sin	sens	V;PRS	N;INDF;MASC;SG
koste	costuri	koste	cost	N;SG	N;INDF;FEM;PL
insluitende	inclusiv	insluit	inclusiv	ADP	ADV
insluitende	incluzand	insluit	incluza	ADP	N;INDF;MASC;SG
insluitende	incluzand	insluit	incluza	ADP	N;INDF;MASC;SG
ortodokse	ortodox	ortodokse	ortodox	ADJ;NOM	N;INDF;MASC;SG
ortodokse	ortodoxa	ortodokse	ortodox	ADJ;NOM	N;DEF;FEM;SG
gebeur	intelept	gebeur	intelept	V;PRS	
niks	nimic	niks	nimic		PRO;SG;3
swak	saracul	swak	sarac		N;DEF;MASC;SG
swak	saraca	swak	saracă		ADJ;DEF;FEM;SG
swak	slaba	swak	slab		ADJ;DEF;FEM;SG
swak	slabit	swak	slabi		N;INDF;MASC;SG
swak	slab	swak	slab		ADV
swak	slaba	swak	slab		ADJ;DEF;FEM;SG
betaal	platite	betaal	platit	V;PRS	ADJ;INDF;FEM;PL
betaal	platit	betaal	platit	V;PRS	ADJ;INDF;MASC;SG
betaal	platit	betaal	platit	V;PRS	ADJ;INDF;MASC;SG
betaal	platita	betaal	platită	V;PRS	N;DEF;FEM;SG
bewys	dovezi	bewys	dovadă	N;SG	N;INDF;FEM;PL
geskenk	donate	geskenk	dona	V;PST;V.PTCP	ADJ;INDF;FEM;PL
geskenk	donat	geskenk	donat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
geskenk	cadou	geskenk	cadou	V;PST;V.PTCP	N;INDF;MASC;SG
geskenk	cadoul	geskenk	cadou	V;PST;V.PTCP	N;DEF;MASC;SG
zimbabwe	zimbabwe	zimbabwe	zimbabw	PROPN;SG	PROPN
beweer	afirme	beweer	afirma	V;PRS	
munisipale	civica	munisipaal	civica	ADJ;NOM	N;DEF;FEM;SG
oog	eye	oog	ey	N;SG	
studies	studii	studie	studiu	N;SG	N;INDF;FEM;PL
studies	studiile	studie	studiu	N;SG	N;DEF;FEM;PL
ingevoer	importat	invoer	importat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
ingevoer	importata	invoer	importat	V;PST;V.PTCP	ADJ;DEF;FEM;SG
ingevoer	importate	invoer	importat	V;PST;V.PTCP	ADJ;INDF;FEM;PL
liefde	iubesc	liefde	iubi	N;SG	V;IND;PL;3;PRS;FIN
meksiko	mexicul	meksiko	mexic		N;DEF;MASC;SG
meksiko	mexico	meksiko	mexico		N;INDF;MASC;SG
meksiko	mexic	meksiko	mexic		N;INDF;MASC;SG
standaard	standard	standaard	standard	N;SG	ADJ
christian	crestin	christian	crestin		N;INDF;MASC;SG
christian	crestina	christian	crestina		ADJ;DEF;FEM;SG
christian	crestin	christian	crestin		N;INDF;MASC;SG
christian	christian	christian	christian		PROPN
christian	crestin	christian	crestin		N;INDF;MASC;SG
probleem	problema	probleem	problemă	V;PRS	N;DEF;FEM;SG
probleem	problema	probleem	problemă	V;PRS	N;DEF;FEM;SG
kanadese	canadiana	kanades	canadiană	ADJ;NOM	ADJ;DEF;FEM;SG
voorstel	sugestia	voorstel	sugestie	V;PRS	N;DEF;FEM;SG
voorstel	sugestie	voorstel	sugestie	V;PRS	N;INDF;FEM;SG
radio	radio	radio	radio		N;INDF;MASC;SG
hertog	duce	hertog	duce		V;IND;SG;3;PRS;FIN
hertog	ducele	hertog	duce		N;DEF;MASC;SG
hertog	duke	hertog	duke		PROPN
onafhanklik	independenta	onafhanklik	independent	ADV	N;DEF;FEM;SG
onafhanklik	independente	onafhanklik	independent	ADV	ADJ;INDF;FEM;PL
onafhanklik	independenta	onafhanklik	independent	ADV	N;DEF;FEM;SG
bokant	top	bokant	top		N;INDF;MASC;SG
bokant	topul	bokant	top		N;DEF;MASC;SG
bokant	copia	bokant	copie		N;DEF;FEM;SG
bokant	copiere	bokant	copiere		N;INDF;FEM;SG
bokant	copie	bokant	copie		N;INDF;FEM;SG
bokant	copiaza	bokant	copiază		V;IND;SG;3;IPFV;FIN
klimaat	climatice	klimaat	climatic	N;SG	ADJ;INDF;FEM;PL
vernietig	distrusa	vernietig	distrus	V;PRS	ADJ;DEF;FEM;SG
vernietig	distruse	vernietig	distruge	V;PRS	V;IND;SG;3;PST;FIN
vernietig	distrus	vernietig	distruge	V;PRS	ADJ;INDF;MASC;SG
vernietig	distrusa	vernietig	distrus	V;PRS	ADJ;DEF;FEM;SG
vernietig	explozie	vernietig	explozie	V;PRS	N;INDF;FEM;SG
metropolitaanse	metropolitana	metropolitaans	metropolitan	ADJ;NOM	N;DEF;FEM;SG
metropolitaanse	metropolitan	metropolitaans	metropolitan	ADJ;NOM	N;INDF;MASC;SG
getrek	trasa	trek	trasă	V;PST;V.PTCP	ADJ;DEF;FEM;SG
getrek	atras	trek	atrage	V;PST;V.PTCP	ADJ;INDF;MASC;SG
getrek	desenat	trek	desena	V;PST;V.PTCP	ADJ;INDF;MASC;SG
getrek	desenata	trek	desenata	V;PST;V.PTCP	ADJ;DEF;FEM;SG
town	oras	town	oras		N;INDF;MASC;SG
town	oras	town	oras		N;INDF;MASC;SG
town	orasul	town	oras		N;DEF;MASC;SG
town	oras	town	oras		N;INDF;MASC;SG
klerk	functionar	klerk	functionar		N;INDF;MASC;SG
klerk	functionar	klerk	functionar		N;INDF;MASC;SG
kos	alimente	kos	aliment	N;SG	N;INDF;FEM;PL
kos	costuri	kos	cost	N;SG	N;INDF;FEM;PL
kos	costurile	kos	cost	N;SG	N;DEF;FEM;PL
smuts	smuts	smuts	smuts	N;SG	PROPN
duur	durata	duur	durată	V;PRS	N;DEF;FEM;SG
duur	durata	duur	durată	V;PRS	N;DEF;FEM;SG
switserland	elvetia	switserland	elvetia		N;DEF;FEM;SG
switserland	elvetia	switserland	elvetia		N;DEF;FEM;SG
switserland	elvetia	switserland	elvetia		N;DEF;FEM;SG
switserland	sutherland	switserland	sutherland		PROPN
heeltemal	complet	heeltemal	complet		ADV
verminder	eliminat	verminder	elimina	V;PRS	ADJ;INDF;MASC;SG
verminder	eliminata	verminder	eliminat	V;PRS	N;DEF;FEM;SG
verminder	scadere	verminder	scădere	V;PRS	N;INDF;FEM;SG
terugkeer	revenind	terugkeer	reveni	N;SG	V;V.MSDR
blyk	pare	blyk	părea		V;IND;SG;3;PRS;FIN
begrawe	ingropat	begrawe	ingropa	V;PRS	ADJ;INDF;MASC;SG
begrawe	ingropate	begrawe	ingropa	V;PRS	ADJ;INDF;FEM;PL
begrawe	ingropat	begrawe	ingropa	V;PRS	ADJ;INDF;MASC;SG
begrawe	inmormantat	begrawe	inmormanta	V;PRS	ADJ;INDF;MASC;SG
begrawe	ingropata	begrawe	ingropat	V;PRS	ADJ;DEF;FEM;SG
edward	edward	edward	edward	PROPN;SG	PROPN
edward	eduard	edward	eduard	PROPN;SG	PROPN
roux	roux	roux	roux		PROPN
winter	iarna	winter	iarnă	V;PRS	N;DEF;FEM;SG
winter	iarna	winter	iarnă	V;PRS	N;DEF;FEM;SG
pius	pius	pius	pius		PROPN
behandel	tratat	behandel	tratat	V;PRS	N;INDF;MASC;SG
behandel	tratate	behandel	tratat	V;PRS	ADJ;INDF;FEM;PL
behandel	tratata	behandel	tratata	V;PRS	N;DEF;FEM;SG
behandel	trata	behandel	trata	V;PRS	V;IND;SG;3;IPFV;FIN
behandel	trateaza	behandel	tratează	V;PRS	V;IND;SG;3;IPFV;FIN
behandel	trateaza	behandel	tratează	V;PRS	V;IND;SG;3;IPFV;FIN
verleen	subventie	verleen	subventie	V;PRS	N;INDF;FEM;SG
verleen	grant	verleen	grant	V;PRS	N;INDF;MASC;SG
israel	israel	israel	israel		PROPN
israel	israelului	israel	israel		N;DEF;MASC;SG
israel	israelul	israel	israel		N;DEF;MASC;SG
etiket	etichetele	etiket	etichetele		N;DEF;FEM;PL
etiket	etichete	etiket	etichetă		N;INDF;FEM;PL
etiket	eticheta	etiket	etichetă		N;DEF;FEM;SG
etiket	eticheta	etiket	etichetă		N;DEF;FEM;SG
belangrik	importante	belangrik	important	ADV	ADJ;INDF;FEM;PL
belangrik	importanta	belangrik	important	ADV	ADJ;DEF;FEM;SG
belangrik	importanta	belangrik	important	ADV	ADJ;DEF;FEM;SG
somer	vara	somer	vară		N;DEF;FEM;SG
somer	vara	somer	vară		N;DEF;FEM;SG
deense	daneza	deens	daneza	ADJ;NOM	ADJ;DEF;FEM;SG
sanger	cantareata	sank	cantareat	ADV	ADJ;DEF;FEM;SG
sanger	singer	sank	singer	ADV	N;INDF;MASC;SG
sanger	cantaret	sank	cantaret	ADV	N;INDF;MASC;SG
sanger	sanger	sank	sanger	ADV	N;INDF;MASC;SG
moeilik	dificile	moeilik	dificil	ADV	ADJ;INDF;FEM;PL
moeilik	dificila	moeilik	dificila	ADV	ADJ;DEF;FEM;SG
vra	intreaba	vra	intreba	V;PRS	N;DEF;FEM;SG
vra	intreaba	vra	intreba	V;PRS	N;DEF;FEM;SG
vra	ask	vra	ask	V;PRS	N;INDF;MASC;SG
sweedse	suedeza	sweeds	suedeză	N;SG	ADJ;DEF;FEM;SG
sweedse	suedezi	sweeds	suedez	N;SG	ADJ;INDF;MASC;PL
sweedse	suedeza	sweeds	suedeză	N;SG	ADJ;DEF;FEM;SG
sweedse	suedez	sweeds	suedez	N;SG	ADJ;INDF;MASC;SG
heel	toc	heel	toc		N;INDF;MASC;SG
heel	tocul	heel	toc		N;DEF;MASC;SG
heel	calcaiul	heel	calcai		N;DEF;MASC;SG
vierkante	patrate	vierkant	patrat	ADJ;NOM	N;INDF;FEM;PL
erasmus	erasmus	erasmus	erasmus	PRO;NOM;SG;3	N;INDF;MASC;SG
hart	heart	hart	heart	N;SG	
ernstige	serioasa	ernstig	serios	ADJ;NOM	ADJ;DEF;FEM;SG
ernstige	serioasa	ernstig	serios	ADJ;NOM	ADJ;DEF;FEM;SG
ernstige	seriozitate	ernstig	seriozitate	ADJ;NOM	N;INDF;FEM;SG
ernstige	serios	ernstig	serios	ADJ;NOM	ADV
chris	chris	chris	chris	PROPN;SG	PROPN
clemens	clement	clemens	clement		PROPN
getalle	numar	getal	numar	N;PL	N;INDF;MASC;SG
getalle	numar	getal	numar	N;PL	N;INDF;MASC;SG
getalle	numarul	getal	numar	N;PL	N;DEF;MASC;SG
vii	vii	vii	viu		ADJ;INDF;PL
klooster	manastirea	klooster	manastire		N;DEF;FEM;SG
klooster	manastirea	klooster	manastire		N;DEF;FEM;SG
klooster	manastire	klooster	manastire		N;INDF;FEM;SG
klooster	manastire	klooster	manastire		N;INDF;FEM;SG
klooster	manastire	klooster	manastire		N;INDF;FEM;SG
kern	nucleul	kern	nucleu		N;DEF;MASC;SG
kern	core	kern	core		N;INDF;MASC;SG
kern	miezul	kern	miez		N;DEF;MASC;SG
kern	miez	kern	miez		N;INDF;MASC;SG
kern	nucleu	kern	nucleu		N;INDF;MASC;SG
joseph	joseph	joseph	joseph		PROPN
joseph	iosif	joseph	iosif		PROPN
verdrag	tratat	verdrag	tratat	V;PRS	N;INDF;MASC;SG
verdrag	tratatul	verdrag	tratat	V;PRS	N;DEF;MASC;SG
somerset	somerset	somerset	somerset		PROPN
brand	focul	brand	foc		N;DEF;MASC;SG
brand	incendiu	brand	incendiu		N;INDF;MASC;SG
brand	foc	brand	foc		N;INDF;MASC;SG
wêreldwyd	global	wêreldwyd	global	ADV	ADJ;INDF;MASC;SG
wêreldwyd	globala	wêreldwyd	globală	ADV	ADJ;DEF;FEM;SG
wêreldwyd	globale	wêreldwyd	global	ADV	ADJ;INDF;FEM;PL
australiese	australiana	australies	australian	ADJ;NOM	N;DEF;FEM;SG
volume	volumul	volume	volum		N;DEF;MASC;SG
volume	volum	volume	volum		N;INDF;MASC;SG
tipiese	tipic	tipies	tipic	N;SG	ADV
tipiese	tipice	tipies	tipic	N;SG	ADJ;INDF;FEM;PL
dekades	decade	dekade	decade	N;PL	
wellington	wellington	wellington	wellington		PROPN
relatief	ruda	relatief	ruda		N;DEF;FEM;SG
relatief	relativ	relatief	relativ		ADV
relatief	ruda	relatief	ruda		N;DEF;FEM;SG
relatief	relative	relatief	relativ		ADJ;INDF;FEM;PL
relatief	relativa	relatief	relativa		ADJ;DEF;FEM;SG
godsdienstige	religioasa	godsdienstig	religios	ADJ;NOM	ADJ;DEF;FEM;SG
godsdienstige	religioasa	godsdienstig	religios	ADJ;NOM	ADJ;DEF;FEM;SG
pers	purpuriu	pers	purpuriu	N;PL	ADV
pers	mov	pers	mov	N;PL	ADJ
pers	violet	pers	violet	N;PL	N;INDF;MASC;SG
pers	presa	pers	presă	N;PL	N;DEF;FEM;SG
pers	press	pers	press	N;PL	N;INDF;MASC;SG
pers	apasa	pers	apasa	N;PL	V;IND;SG;3;IPFV;FIN
pers	apasati	pers	apasa	N;PL	V;IND;SG;2;FIN
pers	apasa	pers	apasa	N;PL	V;IND;SG;3;IPFV;FIN
pers	violeta	pers	violeta	N;PL	N;DEF;FEM;SG
pers	violet	pers	violet	N;PL	N;INDF;MASC;SG
koop	cumpara	koop	cumpară	V;PRS	V;IND;SG;3;IPFV;FIN
koop	cumpara	koop	cumpară	V;PRS	V;IND;SG;3;IPFV;FIN
koop	cumpara	koop	cumpară	V;PRS	V;IND;SG;3;IPFV;FIN
kruis	crucea	kruis	cruce		N;DEF;FEM;SG
kruis	cruce	kruis	cruce		N;INDF;FEM;SG
kruis	cross	kruis	cross		N;INDF;MASC;SG
villiers	villiers	villiers	villiers		PROPN
martin	martin	martin	martin		PROPN
vele	multe	vele	mult		PRO;FEM;PL;3
literêre	literara	literêre	literar	ADJ;NOM	N;DEF;FEM;SG
verhuis	mutate	verhuis	muta	V;PRS	ADJ;INDF;FEM;PL
verhuis	mutat	verhuis	muta	V;PRS	ADJ;INDF;MASC;SG
verhuis	mutata	verhuis	mutată	V;PRS	ADJ;DEF;FEM;SG
saal	hall	saal	hall	N;SG	PROPN
litaue	lituaniei	litau	lituanie	ADJ;NOM	PROPN;DEF;FEM;SG
litaue	lituania	litau	lituanie	ADJ;NOM	PROPN
brug	bridge	brug	bridge	N;SG	
rand	marginea	rand	margine		N;DEF;FEM;SG
rand	edge	rand	edge		N;INDF;MASC;SG
rand	margine	rand	margine		N;INDF;FEM;SG
rand	muchie	rand	muchie		N;INDF;FEM;SG
gelyk	egali	gelyk	egal		ADJ;INDF;MASC;PL
gelyk	egal	gelyk	egal		ADJ;INDF;MASC;SG
gelyk	egala	gelyk	egală		ADJ;DEF;FEM;SG
gelyk	egale	gelyk	egal		ADJ;INDF;FEM;PL
gelyk	egala	gelyk	egală		ADJ;DEF;FEM;SG
silwer	litru	silwer	litru		N;INDF;MASC;SG
silwer	filtrarea	silwer	filtrare		N;DEF;FEM;SG
silwer	filtrare	silwer	filtrare		N;INDF;FEM;SG
silwer	argint	silwer	argint		N;INDF;MASC;SG
silwer	silver	silwer	silver		N;INDF;MASC;SG
silwer	argintiu	silwer	argintiu		N;INDF;MASC;SG
silwer	umplere	silwer	umplere		N;INDF;FEM;SG
behels	implica	behels	implica	V;PRS	V;IND;SG;3;IPFV;FIN
stille	liniste	stille	liniste	N;SG	
stille	liniste	stille	liniste	N;SG	
westerse	occidental	westers	occidental		ADJ;INDF;MASC;SG
westerse	vest	westers	vest		N;INDF;MASC;SG
westerse	western	westers	western		PROPN
belangstelling	dobanzi	belangstelling	doband	N;SG	N;INDF;FEM;PL
belangstelling	interese	belangstelling	interes	N;SG	N;INDF;FEM;PL
griekeland	akron	griekeland	akron	N;SG	PROPN
griekeland	alcoa	griekeland	alcoa	N;SG	PROPN
griekeland	grecia	griekeland	grecie	N;SG	PROPN
iran	iran	iran	iran		PROPN
iran	iranul	iran	iran		N;DEF;MASC;SG
vrugte	fructe	vrug	fruct	N;SG	N;INDF;FEM;PL
vrugte	fructele	vrug	fruct	N;SG	N;DEF;FEM;PL
gas	gaze	gas	gaz	N;SG	N;INDF;FEM;PL
gas	invitat	gas	invita	N;SG	ADJ;INDF;MASC;SG
stigter	creatorul	stigter	creator		N;DEF;MASC;SG
stigter	creator	stigter	creator		N;INDF;MASC;SG
verlede	trecut	verlede	trecut	N;SG	ADJ;INDF;MASC;SG
uiters	extrem	uiters	extrem	ADV	ADV;RL
uiters	extrema	uiters	extrema	ADV	
uiters	extrem	uiters	extrem	ADV	ADV;RL
uiters	extrema	uiters	extrema	ADV	
uiters	extreme	uiters	extremă	ADV	
aangewys	desemnate	aanwys	desemna	V;PST;V.PTCP	ADJ;INDF;FEM;PL
aangewys	desemnata	aanwys	desemnata	V;PST;V.PTCP	N;DEF;FEM;SG
aangewys	desemnat	aanwys	desemnat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gesluit	inchis	sluit	inchis	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gesluit	inchisa	sluit	inchisa	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gesluit	inchis	sluit	inchis	V;PST;V.PTCP	ADJ;INDF;MASC;SG
eenvoudige	simplu	eenvoudig	simplu	ADJ;NOM	ADV
eenvoudige	simpla	eenvoudig	simplu	ADJ;NOM	ADJ;DEF;FEM;SG
gekoop	cumparata	koop	cumparat	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gekoop	cumparat	koop	cumpara	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gekoop	achizitionat	koop	achizitiona	V;PST;V.PTCP	ADJ;INDF;MASC;SG
portugese	portugheza	portugees	portugheza	ADJ;NOM	N;DEF;FEM;SG
portugese	portugheza	portugees	portugheza	ADJ;NOM	N;DEF;FEM;SG
royal	regal	royal	regal		ADJ;INDF;MASC;SG
royal	regala	royal	regală		ADJ;DEF;FEM;SG
royal	royal	royal	royal		N;INDF;MASC;SG
egiptiese	egipteana	egipties	egiptean		ADJ;DEF;FEM;SG
