של	шел	של	шел	PART;GEN	N;INDF;MASC;SG
מיני	сексуално	מין	сексуално		ADV
המשנה	вицекрал	המשנה	вицекрал	ADV	N;INDF;MASC;SG
המועדון	club	המועדון	club	PROPN	PROPN;INDF;MASC;SG
המועדון	клуб	המועדון	клуб	PROPN	N;INDF;MASC;SG
המועדון	клубът	המועדון	клуб	PROPN	N;DEF;MASC;SG
מלבד	освен	מלבד	освен		ADP
הממלכה	кралство	הממלך	кралство	PROPN	N;INDF;NEUT;SG
הממלכה	царство	הממלך	царство	PROPN	N;INDF;NEUT;SG
יפה	прекрасни	יפה	прекрасен		ADJ;INDF;PL
יפה	прекрасна	יפה	прекрасна		ADJ;INDF;FEM;SG
יפה	красива	יפה	красив		ADJ;INDF;FEM;SG
יפה	прекрасен	יפה	прекрасен		ADJ;INDF;MASC;SG
יפה	красиво	יפה	красиво		ADV
דיון	обсъждания	דיון	обсъждане	N;MASC;SG	N;INDF;NEUT;PL
דיון	дискусии	דיון	дискусия	N;MASC;SG	N;INDF;FEM;PL
דיון	разисквания	דיון	разискване	N;MASC;SG	N;INDF;NEUT;PL
דיון	дебати	דיון	дебат	N;MASC;SG	N;INDF;MASC;PL
בשימוש	използвано	בשימוש	използвам	PROPN	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
בשימוש	използван	בשימוש	използвам	PROPN	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
בשימוש	използвани	בשימוש	използвам	PROPN	V;IPFV;INDF;PL;V.PTCP;PASS
בשימוש	използвана	בשימוש	използвам	PROPN	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
מרדכי	мордехай	מרדכי	мордехай	PROPN	V;IPFV;IND;SG;1;PST;FIN;ACT
מרדכי	мордекай	מרדכי	мордека	PROPN	N;INDF;MASC;SG
אילן	илан	אילן	илан	PROPN	PROPN;INDF;MASC;SG
אש	аш	אש	аш	N;FEM;SG	PROPN;INDF;MASC;SG
מרכזי	централно	מרכזי	централен	ADJ;MASC;SG	ADV
מרכזי	централа	מרכזי	централа	ADJ;MASC;SG	N;INDF;FEM;SG
מרכזי	централни	מרכזי	централен	ADJ;MASC;SG	ADJ;INDF;PL
מרכזי	центровете	מרכזי	център	ADJ;MASC;SG	N;DEF;MASC;PL
מרכזי	центрове	מרכזי	център	ADJ;MASC;SG	N;INDF;MASC;PL
עשרות	десетки	עשרות	десятка	NUM;FEM;PL	N;INDF;FEM;PL
עשרות	дузини	עשרות	дузина	NUM;FEM;PL	N;INDF;FEM;PL
עשרות	дузина	עשרות	дузина	NUM;FEM;PL	N;INDF;FEM;SG
עשרות	десетки	עשרות	десятка	NUM;FEM;PL	N;INDF;FEM;PL
רוברט	роберт	רוברט	роберт	PROPN	PROPN;INDF;MASC;SG
רוברט	робер	רוברט	робер	PROPN	PROPN;INDF;MASC;SG
רוברט	робърт	רוברט	робърт	PROPN	PROPN;INDF;MASC;SG
אישי	лично	אישי	лично	ADJ;MASC;SG	ADV
אישי	лични	אישי	личен	ADJ;MASC;SG	ADJ;INDF;PL
תושבים	пребиваващи	תושב	пребивавам	N;MASC;PL	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
קרוב	затваряне	קרוב	затваряне		N;INDF;NEUT;SG
קרוב	близко	קרוב	близък		ADV
קרוב	близо	קרוב	близо		ADV
קרוב	близки	קרוב	близък		ADJ;INDF;PL
שמונה	осем	שמונה	осем	NUM;FEM;SG	NUM;INDF;PL
הקיבוץ	кибуц	הקיבוץ	кибуц	PROPN	N;INDF;MASC;SG
רשמי	официално	רשמי	официално	ADJ;MASC;SG	ADV
רשמי	формално	רשמי	формално	ADJ;MASC;SG	ADV
רשמי	официално	רשמי	официално	ADJ;MASC;SG	ADV
אורי	ури	אורי	ури	PROPN	PROPN;INDF;MASC;SG
אורי	ори	אורי	ори	PROPN	N;INDF;MASC;SG
מאי	май	מאי	май	PROPN	PROPN;INDF;MASC;SG
מאי	mai	מאי	mai	PROPN	INTJ
מאי	маи	מאי	май	PROPN	ADV
שירת	служил	שירת	служа	PROPN	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
חנה	хана	חנה	хана	PROPN	N;INDF;FEM;SG
חנה	хана	חנה	хана	PROPN	N;INDF;FEM;SG
חנה	хана	חנה	хана	PROPN	N;INDF;FEM;SG
הקיסר	императорът	הקיסר	император	PROPN	N;DEF;MASC;SG
הקיסר	император	הקיסר	император	PROPN	N;INDF;MASC;SG
הקיסר	императора	הקיסר	император	PROPN	N;DEF;MASC;SG
התורה	тората	התורה	тора		N;DEF;FEM;SG
התורה	тора	התורה	тора		N;INDF;MASC;SG
הכי	повечето	הכי	повече		ADV;DEF;PL
גבי	габи	גבי	габи	PROPN	N;INDF;FEM;SG
גבי	габи	גבי	габи	PROPN	N;INDF;FEM;SG
גבי	габи	גבי	габи	PROPN	N;INDF;FEM;SG
השאלה	въпрос	השאלה	въпрос	PROPN	N;INDF;MASC;SG
הטבע	естество	הטבע	естество		N;INDF;NEUT;SG
הטבע	природа	הטבע	природа		N;INDF;FEM;SG
הטבע	природата	הטבע	природа		N;DEF;FEM;SG
חלקים	раздели	חלק	разделя-(се)	N;MASC;PL	V;PFV;IMP;SG;2;FIN
שלך	твой	שלך	твой		DET;INDF;MASC;SG;1
שלך	твоя	שלך	твоя		DET;DEF;FEM;SG;2
שלך	твоята	שלך	твой		DET;DEF;FEM;SG;1
שלך	вашият	שלך	ваш		DET;DEF;MASC;SG;2
שלך	твоят	שלך	тоя		DET;DEF;MASC;SG;1
שלך	твоя	שלך	твоя		DET;DEF;FEM;SG;2
שלך	твоята	שלך	твой		DET;DEF;FEM;SG;1
חמש	пет	חמש	пет	NUM;FEM;SG	NUM;INDF;PL
מילים	текст	מילה	текст	N;FEM;PL	N;INDF;MASC;SG
סדרה	серии	סדרה	серия	N;FEM;SG	N;INDF;FEM;PL
אוויר	въздушно	אוויר	въздушен	N;MASC;SG	ADV
סיימה	завършен	סיים	завърша	V;FEM;SG;3;PST;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
השיחה	разговори	השיח	разговор	N;FEM;SG	N;INDF;MASC;PL
אבי	баща	אבי	баща	PROPN	N;INDF;MASC;SG
אבי	татко	אבי	татко	PROPN	N;INDF;MASC;SG
אבי	ави	אבי	ави	PROPN	PROPN;INDF;MASC;SG
אבי	аби	אבי	аби	PROPN	PROPN;INDF;FEM;SG
קישור	връзка	קישור	връзка		N;INDF;FEM;SG
קישור	линк	קישור	линк		N;INDF;MASC;SG
לקרוא	чети	קרא	чета	V;NFIN;ACT	N;INDF;FEM;PL
לקרוא	четене	קרא	четене	V;NFIN;ACT	N;INDF;NEUT;SG
ערוץ	канал	ערוץ	канал		N;INDF;MASC;SG
ערוץ	каналът	ערוץ	канал		N;DEF;MASC;SG
זכות	привилегии	זכות	привилегия	N;FEM;SG	N;INDF;FEM;PL
כבוד	достойно	כבוד	достойно	N;MASC;SG	ADV
חמישה	пет	חמישה	пет	NUM;MASC;SG	NUM;INDF;PL
במקור	първоначално	במקור	първоначално		ADV
הקדוש	сейнт	הקדוש	сейнт	PROPN	N;INDF;MASC;SG
הקדוש	свети	הקדוש	свет	PROPN	N;INDF;MASC;SG
הקדוש	светица	הקדוש	светица	PROPN	N;INDF;FEM;SG
הקדוש	светец	הקדוש	светец	PROPN	N;INDF;MASC;SG
המכונה	машинка	המכון	машинка		N;INDF;FEM;SG
המכונה	машина	המכון	машина		N;INDF;FEM;SG
אוסטרליה	австралия	אוסטרליה	австралия	PROPN	PROPN;INDF;FEM;SG
ידע	знания	ידע	знание	N;MASC;SG	N;INDF;NEUT;PL
ידע	познания	ידע	познание	N;MASC;SG	N;INDF;NEUT;PL
זאב	улф	זאב	улф	PROPN	PROPN;INDF;MASC;SG
זאב	уолф	זאב	уолф	PROPN	PROPN;INDF;MASC;SG
זאב	вълк	זאב	вълк	PROPN	N;INDF;MASC;SG
זאב	вълчо	זאב	вълчо	PROPN	N;INDF;MASC;SG
זאב	волф	זאב	волф	PROPN	PROPN;INDF;MASC;SG
החמישי	пети	החמיש	пети	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
החמישי	пето	החמיש	пети	V;MASC;SG;3;PST;ACT	ADJ;INDF;NEUT;SG
החמישי	пета	החמיש	пети	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;SG
זוכה	печели	זכה	печеля	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
זוכה	победител	זכה	победител	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
זוכה	печеливш	זכה	печеливш	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
משני	вторична	משני	вторичен		ADJ;INDF;FEM;SG
משני	вторично	משני	вторично		ADV
משני	вторични	משני	вторичен		ADJ;INDF;PL
משני	вторичен	משני	вторичен		ADJ;INDF;MASC;SG
הוועדה	комитет	הוועד	комитет	PROPN	N;INDF;MASC;SG
הוועדה	комисия	הוועד	комисия	PROPN	N;INDF;FEM;SG
מנחם	менахем	מנחם	менахем	PROPN	V;IPFV;IND;PL;1;PST;FIN;ACT
מנחם	успокояващо	מנחם	успокояващо	PROPN	ADV
יחיד	сингъл	יחיד	сингъл	ADJ;MASC;SG	N;INDF;MASC;SG
כוכב	звезден	כוכב	звезден	N;MASC;SG	ADJ;INDF;MASC;SG
פרופ	реквизит	פרופסור	реквизит	PROPN	N;INDF;MASC;SG
ראשית	първи	ראשית	първи	ADV	ADJ;INDF;MASC;SG
הנרי	хенри	הנרי	хенра	PROPN	N;INDF;MASC;SG
המערבי	западна	המערבי	западна	PROPN	ADJ;INDF;FEM;SG
המערבי	западни	המערבי	западен	PROPN	ADJ;INDF;PL
המערבי	западен	המערבי	западя-(се)	PROPN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
המערבי	западните	המערבי	западен	PROPN	ADJ;DEF;PL
המערבי	уестърн	המערבי	уестърн	PROPN	N;INDF;MASC;SG
המערבי	western	המערבי	western	PROPN	N;INDF;MASC;SG
בנימין	бенджамин	בנימין	бенджамин	PROPN	N;INDF;MASC;SG
פול	пол	פול	пол	PROPN	N;INDF;MASC;SG
פול	паул	פול	паул	PROPN	PROPN;INDF;MASC;SG
המזרחי	източна	המזרח	източен	PROPN	ADJ;INDF;FEM;SG
המזרחי	източно	המזרח	източно	PROPN	ADV
המזרחי	източни	המזרח	източен	PROPN	ADJ;INDF;PL
המזרחי	изток	המזרח	изток	PROPN	N;INDF;MASC;SG
המזרחי	източен	המזרח	източа-(се)	PROPN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
כבש	агнешко	כבש	агнешко	PROPN	ADV
כבש	агне	כבש	агна	PROPN	N;INDF;NEUT;SG
כבש	агънце	כבש	агънце	PROPN	N;INDF;NEUT;SG
כבש	завладян	כבש	завладея	PROPN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
כבש	завладяна	כבש	завладея	PROPN	V;PFV;INDF;FEM;SG;V.PTCP;PASS
שחור	черни	שחור	черен	ADJ;MASC;SG	ADJ;INDF;PL
שחור	черно	שחור	черен	ADJ;MASC;SG	ADV
לבנון	ливански	לבנון	ливански	PROPN	ADJ;INDF;MASC;SG
לבנון	ливан	לבנון	ливан	PROPN	N;INDF;MASC;SG
האלה	богиня	האלה	богиня		N;INDF;FEM;SG
האלה	богинята	האלה	богиня		N;DEF;FEM;SG
ארד	арад	ארד	арад	PROPN	PROPN;INDF;MASC;SG
ארד	бронзова	ארד	бронзова	PROPN	ADJ;INDF;FEM;SG
ארד	бронз	ארד	бронз	PROPN	N;INDF;MASC;SG
ארד	бронзов	ארד	бронзов	PROPN	N;INDF;MASC;SG
ארד	бронзови	ארד	бронзов	PROPN	ADJ;INDF;PL
בסמוך	съседни	בסמוך	съседен		ADJ;INDF;PL
חוקי	правно	חוקי	правен	ADJ;MASC;PL	ADV
חוקי	правна	חוקי	правен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
חוקי	юридически	חוקי	юридически	ADJ;MASC;PL	ADJ;INDF;MASC;SG
חוקי	правен	חוקי	правя-(се)	ADJ;MASC;PL	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
חוקי	законно	חוקי	законен	ADJ;MASC;PL	ADV
עלי	али	עלי	али	PROPN	PROPN;INDF;MASC;SG
לאומי	национална	לאומי	национален	PROPN	ADJ;INDF;FEM;SG
לאומי	национални	לאומי	национален	PROPN	ADJ;INDF;PL
לאומי	национален	לאומי	национален	PROPN	ADJ;INDF;MASC;SG
לאומי	национално	לאומי	национален	PROPN	ADV
שמעון	шимон	שמעון	шимон	PROPN	N;INDF;MASC;SG
שמעון	саймън	שמעון	саймън	PROPN	PROPN;INDF;MASC;SG
שמעון	симон	שמעון	симон	PROPN	PROPN;INDF;MASC;SG
שמעון	симеон	שמעון	симеон	PROPN	PROPN;INDF;MASC;SG
הכולל	общо	הכולל	общо	PROPN	ADV
הכולל	общ	הכולל	общ	PROPN	ADJ;INDF;MASC;SG
הכולל	обща	הכולל	общ	PROPN	ADJ;INDF;FEM;SG
יוצא	изходящи	יוצא	изходящ	N;MASC;SG	V;IPFV;INDF;PL;PST;V.PTCP;ACT
הטובה	туба	הטוב	туб		N;INDF;FEM;SG
הבעיה	проблем	הבעיה	проблем	ADV	N;INDF;MASC;SG
נתונים	дейта	נתון	дейт	N;MASC;PL	N;INDF;MASC;SG
יולי	юли	יולי	юли	PROPN	N;INDF;MASC;SG
מזון	храни	מזון	храна	N;MASC;SG	N;INDF;FEM;PL
מזון	храни	מזון	храна	N;MASC;SG	N;INDF;FEM;PL
ואן	микробус	ואן	микробус	PROPN	N;INDF;MASC;SG
ואן	бус	ואן	бус	PROPN	N;INDF;MASC;SG
ואן	van	ואן	van	PROPN	PROPN;INDF;MASC;SG
ואן	ван	ואן	ван	PROPN	PROPN
ואן	вана	ואן	вана	PROPN	N;INDF;FEM;SG
בא	очаквайте	בא	очаквам	V;MASC;SG;3;PST;ACT	V;IPFV;IMP;PL;2;FIN
בא	идва	בא	идвам	V;MASC;SG;3;PST;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
בא	идвам	בא	идвам	V;MASC;SG;3;PST;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
חבל	въжета	חבל	въжет	ADV	N;INDF;NEUT;PL
חבל	въже	חבל	въже	ADV	N;INDF;NEUT;SG
חבל	съжаление	חבל	съжаление	ADV	N;INDF;NEUT;SG
חבל	жалост	חבל	жалост	ADV	N;INDF;FEM;SG
חבל	жал	חבל	жал	ADV	N;INDF;FEM;SG
עומד	стои	עמד	стоя	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
עומד	стояща	עמד	стоящ	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
עומד	стои	עמד	стоя	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
עומד	стойки	עמד	стойка	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;PL
השתתפה	участвали	השתתף	участвам	V;FEM;SG;3;PST	V;IPFV;INDF;PL;PST;V.PTCP;ACT
השתתפה	участваха	השתתף	участвам	V;FEM;SG;3;PST	V;IPFV;IND;PL;3;PST;FIN;ACT
מקובל	приемливо	מקובל	приемлив	ADJ;MASC;SG	ADV
מקובל	допустимо	מקובל	допустим	ADJ;MASC;SG	ADV
מקובל	приемливи	מקובל	приемлив	ADJ;MASC;SG	ADJ;INDF;PL
מקובל	приета	מקובל	приема	ADJ;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
מקובל	приети	מקובל	приема	ADJ;MASC;SG	V;PFV;INDF;PL;V.PTCP;PASS
מקובל	прие	מקובל	приема	ADJ;MASC;SG	V;PFV;IND;SG;3;PST;FIN;ACT
מקובל	прието	מקובל	приема	ADJ;MASC;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
מקובל	приет	מקובל	приема	ADJ;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
השמש	сън	השמש	сън		N;INDF;MASC;SG
השמש	слънце	השמש	слънце		N;INDF;NEUT;SG
גורם	причинявайки	גורם	причинявам	N;MASC;SG	ADV
גורם	каузи	גורם	кауза	N;MASC;SG	N;INDF;FEM;PL
גורם	причини	גורם	причина	N;MASC;SG	N;INDF;FEM;PL
גורם	причинява	גורם	причинявам	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
שבת	шабат	שבת	шабат	PROPN	N;DEF;MASC;SG
שבת	събота	שבת	събота	PROPN	N;INDF;FEM;SG
שבת	шабат	שבת	шабат	PROPN	N;DEF;MASC;SG
עדכון	актуализира	עדכון	актуализирам	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
נכנס	влиза	נכנס	влизам	V;MASC;SG;V.PTCP;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
קל	леко	קל	леко	ADJ;MASC;SG	ADV
קל	лесно	קל	лесно	ADJ;MASC;SG	ADV
אלפי	алфи	אלפי	алфи	NUM;PSSD;MASC;PL	PROPN;INDF;MASC;SG
זוג	двойка	זוג	двойка		N;INDF;FEM;SG
זוג	чифт	זוג	чифт		N;INDF;MASC;SG
זוג	двойка	זוג	двойка		N;INDF;FEM;SG
מיכאל	майкъл	מיכאל	майкъл	PROPN	PROPN;INDF;MASC;SG
תקשורת	комуникации	תקשורת	комуникация	N;FEM;SG	N;INDF;FEM;PL
תקשורת	медии	תקשורת	медия	N;FEM;SG	N;INDF;FEM;PL
תקשורת	медиите	תקשורת	медия	N;FEM;SG	N;DEF;FEM;PL
תקשורת	комуникации	תקשורת	комуникация	N;FEM;SG	N;INDF;FEM;PL
לס	лес	לס	лес	PROPN	N;INDF;MASC;SG
המזרח	източно	המזרח	източно	PROPN	ADV
המזרח	изток	המזרח	изток	PROPN	N;INDF;MASC;SG
חולים	пациенти	חלה	пациент	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC;PL
חולים	пациентите	חלה	пациент	V;MASC;PL;V.PTCP;ACT	N;DEF;MASC;PL
אלי	ели	אלי	ели	PROPN	N;INDF;FEM;SG
אלי	илай	אלי	илам	PROPN	PROPN;INDF;MASC;SG
אלי	съюзник	אלי	съюзник	PROPN	N;INDF;MASC;SG
אלי	али	אלי	али	PROPN	PROPN;INDF;MASC;SG
אלי	али	אלי	али	PROPN	PROPN;INDF;MASC;SG
השפעה	влиятелен	השפעה	влиятелен	N;FEM;SG	ADJ;INDF;MASC;SG
השפעה	влиятелни	השפעה	влиятелен	N;FEM;SG	ADJ;INDF;PL
יצירות	работи	יצירה	работя	N;FEM;PL	V;IPFV;IMP;SG;2;FIN
המחוז	окръг	המחוז	окръг		N;INDF;MASC;SG
המחוז	графство	המחוז	графство		N;INDF;NEUT;SG
חטיבת	бригада	חטיבה	бригада	N;PSSD;FEM;SG	N;INDF;FEM;SG
חטיבת	бригадата	חטיבה	бригада	N;PSSD;FEM;SG	N;DEF;FEM;SG
טען	зареди	טען	заредя	V;MASC;SG;3;PST;ACT	V;PFV;IMP;SG;2;FIN
טען	натоварване	טען	натоварване	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
טען	зареждане	טען	зареждане	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
טען	товар	טען	товар	V;MASC;SG;3;PST;ACT	N;INDF;MASC;SG
טען	заявено	טען	заявя	V;MASC;SG;3;PST;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
טען	твърдеше	טען	твърдя	V;MASC;SG;3;PST;ACT	V;IPFV;IND;SG;3;IPFV;FIN;ACT
תחילה	първи	תחילה	първи	ADV	ADJ;INDF;MASC;SG
נבנה	построени	נבנה	построя-(се)	V;MASC;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נבנה	конструирани	נבנה	конструирам	V;MASC;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נבנה	изградено	נבנה	изградя	V;MASC;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נבנה	построени	נבנה	построя-(се)	V;MASC;SG;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נבנה	изградена	נבנה	изградя	V;MASC;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נבנה	построена	נבנה	построя-(се)	V;MASC;SG;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נבנה	построено	נבנה	построя-(се)	V;MASC;SG;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נבנה	построен	נבנה	построя-(се)	V;MASC;SG;3;PST;MID	V;PFV;INDF;MASC;SG;V.PTCP;PASS
נערך	редактира	נערך	редактирам	V;MASC;SG;3;PST;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
שווה	горещи	שווה	горещ	PROPN	ADJ;INDF;PL
שווה	гореща	שווה	горещ	PROPN	ADJ;INDF;FEM;SG
שווה	горещо	שווה	горещо	PROPN	ADV
שווה	секси	שווה	секса	PROPN	N;INDF;FEM;PL
שווה	равно	שווה	равен	PROPN	ADV
שווה	равни	שווה	равен	PROPN	ADJ;INDF;PL
שווה	равен	שווה	равен	PROPN	ADJ;INDF;MASC;SG
שווה	равно	שווה	равен	PROPN	ADV
שווה	равни	שווה	равен	PROPN	ADJ;INDF;PL
שווה	уърт	שווה	уърт	PROPN	N;INDF;FEM;SG
כוללת	включват	כלל	включвам-(се)	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
כוללת	включва	כלל	включвам-(се)	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
