kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
relatívne	относительной	relatívny	относительный	ADV	ADJ;INS;FEM;SG
relatívne	относительное	relatívny	относительный	ADV	ADJ;NOM;NEUT;SG
relatívne	относительные	relatívny	относительный	ADV	ADJ;NOM;PL
relatívne	относительный	relatívny	относительный	ADV	ADJ;NOM;MASC;SG
relatívne	относительная	relatívny	относительный	ADV	ADJ;NOM;FEM;SG
budov	здания	budova	здание	N;GEN;FEM;PL	N;INAN;NOM;NEUT;PL
vnútri	внутри	vnútro	внутри	N;NOM;NEUT;SG	ADV
vnútri	изнутри	vnútro	изнутри	N;NOM;NEUT;SG	ADV
vnútri	внутрь	vnútro	внутрь	N;NOM;NEUT;SG	ADV
group	группа	group	группа		N;INAN;NOM;FEM;SG
group	группы	group	группа		N;INAN;NOM;FEM;PL
group	group	group	group		PROPN
galéria	галерею	galéria	галерея	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
galéria	галереи	galéria	галерея	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
potreby	потребностей	potreba	потребность	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
osady	поселений	osada	поселение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
kanade	canada	kanada	canada	N;NOM;FEM;SG	PROPN
kanade	канаду	kanada	канада	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
mohla	может	môcť	мочь	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
astronómia	астрономии	astronómia	астрономия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
dvd	dvd	dvd	dvd		N;INAN;NOM;MASC;SG
dvd	dvd	dvd	dvd		N;INAN;NOM;MASC;SG
hrala	играли	hrať	играть	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
vlastný	собственных	vlastný	собственный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
vlastný	собственные	vlastný	собственный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
vlastný	индивидуально	vlastný	индивидуально	ADJ;ANIM;NOM;MASC;SG	ADV
vlastný	обычай	vlastný	обычай	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
isère	изер	iskre	изер		N;INAN;NOM;MASC;SG
švajčiarsko	швейцария	švajčiarsko	швейцария	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
švajčiarsko	швейцарию	švajčiarsko	швейцария	PROPN;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
švajčiarsko	швейцарии	švajčiarsko	швейцария	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
vytvorili	созданный	vytvoriť	создать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
vytvorili	создано	vytvoriť	создать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vytvorili	создана	vytvoriť	создать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
vytvorili	создан	vytvoriť	создать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
najväčších	крупнейшие	veľký	крупный	ADV;RL	ADJ;NOM;RL;PL
najväčších	крупнейший	veľký	крупный	ADV;RL	ADJ;NOM;RL;MASC;SG
najväčších	наибольшая	veľký	наибольший	ADV;RL	ADJ;NOM;FEM;SG
najväčších	крупнейших	veľký	крупный	ADV;RL	ADJ;GEN;RL;PL
škoda	жаль	škoda	жаль	N;NOM;FEM;SG	ADV
škoda	жалко	škoda	жалко	N;NOM;FEM;SG	ADV
škoda	стыдно	škoda	стыдно	N;NOM;FEM;SG	ADV
autora	автор	autor	автор	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
švédsko	швеции	švédsko	швеция	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
švédsko	швеция	švédsko	швеция	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
pohára	чашка	pohár	чашка	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
pohára	чаша	pohár	чаша	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
pohára	кубок	pohár	кубок	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
pohára	cup	pohár	cup	N;INAN;GEN;MASC;SG	PROPN
gólov	цели	gól	цель	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
fakulty	факультетов	fakulta	факультет	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
fakulty	факультет	fakulta	факультет	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
trate	строк	triata	строка	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
trate	линий	triata	линия	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
znaky	символов	znak	символ	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
znaky	персонажей	znak	персонаж	N;INAN;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
znaky	персонажи	znak	персонаж	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
star	star	star	star		PROPN
star	звезда	star	звезда		N;ANIM;NOM;FEM;SG
star	стар	star	стар		
čierny	black	čierny	black	ADJ;ANIM;NOM;MASC;SG	PROPN
čierny	чёрные	čierny	черный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
post	post	post	post	N;INAN;NOM;MASC;SG	PROPN
post	опубликовать	post	опубликовать	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
objavila	обнаруженные	objaviť	обнаружить	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
indre	эндр	indra	эндр	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
petr	петр	petr	петр	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pracuje	работа	pracovať	работа	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;FEM;SG
pracuje	работаем	pracovať	работать	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
pracuje	рабочий	pracovať	рабочий	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;MASC;SG
pracuje	рабочей	pracovať	рабочий	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INS;FEM;SG
maďarský	венгрии	maďarský	венгрия	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
plocha	desktop	plocha	desktop	N;NOM;FEM;SG	PROPN
zvolen	зволен	zvolen	звольный	PROPN;INAN;NOM;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
karl	карл	karl	карл	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
karl	карл	karl	карл	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
zbierka	collection	zbierka	collection	N;NOM;FEM;SG	PROPN
zbierka	коллекции	zbierka	коллекция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
biely	белые	biely	белый	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
biely	уайт	biely	уайт	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
biely	white	biely	white	ADJ;ANIM;NOM;MASC;SG	PROPN
umiestnené	расположенных	umiestnený	расположенный	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;GEN;PL
vstup	въезда	vstup	въезд	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
histórie	история	história	история	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
povstania	восстание	povstanie	восстание	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
povstania	восстаний	povstanie	восстание	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
hodiny	часов	hodina	час	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
francúzske	французы	francúzsky	француз	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
múzea	музей	múzeum	музей	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
johann	иоганн	johann	иоганн	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
najmenej	наименьшее	málo	наименьший	ADV;RL	ADJ;NOM;NEUT;SG
najmenej	наименее	málo	наименее	ADV;RL	ADV
pôvodné	оригинально	pôvodný	оригинально	ADJ;NOM;NEUT;SG	ADV
pôvodné	оригинальные	pôvodný	оригинальный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
pôvodné	первоначального	pôvodný	первоначальный	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
pôvodné	оригинал	pôvodný	оригинал	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
hrali	играла	hrať	играть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
hrali	играл	hrať	играть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ruská	русские	ruský	русский	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
chrámu	храм	chrám	храм	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
obrany	защита	obrana	защита	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
obrany	оборона	obrana	оборона	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
novín	газеты	noviny	газета	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
novín	газету	noviny	газета	N;GEN;FEM;PL	N;INAN;ACC;FEM;SG
novín	газета	noviny	газета	N;GEN;FEM;PL	N;INAN;NOM;FEM;SG
novín	газеты	noviny	газета	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
str	ул	str	ул		N;INAN;NOM;FEM;SG
vienne	вьен	vienne	вьен	ADV	N;INAN;NOM;MASC;SG
rieke	ривер	rieka	ривер	N;DAT;FEM;SG	
rieke	река	rieka	река	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
rieke	реки	rieka	река	N;DAT;FEM;SG	N;INAN;NOM;FEM;PL
parlamentu	парламент	parlament	парламент	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
hranicu	граница	hranica	граница	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
hranicu	границы	hranica	граница	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
najvyššie	наивысший	vysoko	наивысший	ADV;RL	ADJ;NOM;MASC;SG
ústavu	конституция	ústav	конституция	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
majstrov	masters	majster	masters	N;INAN;NOM;MASC;PL	PROPN
majstrov	мастерс	majster	мастерс	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
majstrov	мастера	majster	мастер	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
majstrov	хозяева	majster	хозяин	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
majstrov	чемпионов	majster	чемпион	N;INAN;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
majstrov	чемпионы	majster	чемпион	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
mesiace	месяца	mesiac	месяц	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;SG
mesiace	месяцев	mesiac	месяц	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
mesiace	лун	mesiac	луна	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;PL
mesiace	луны	mesiac	луна	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;SG
výšky	хайтс	výška	хайтс	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
výšky	высота	výška	высота	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
výšky	рост	výška	рост	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
free	свободно	free	свободно		ADV
free	бесплатно	free	бесплатно		ADV
free	свободный	free	свободный		ADJ;NOM;MASC;SG
free	свободной	free	свободный		ADJ;INS;FEM;SG
free	бесплатный	free	бесплатный		ADJ;NOM;MASC;SG
free	бесплатные	free	бесплатный		ADJ;NOM;PL
zmena	модификации	zmena	модификация	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
zmena	перемены	zmena	перемена	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
zmena	изменения	zmena	изменение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
zmena	изменить	zmena	изменить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
zmena	сменить	zmena	сменить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
úroveň	уровня	úroveň	уровень	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
úroveň	level	úroveň	level	N;NOM;FEM;SG	PROPN
county	округе	count	округ	N;NOM;MASC;SG	N;INAN;ESS;MASC;SG
britská	британские	britský	британский	ADJ;NOM;FEM;SG	ADJ;NOM;PL
britská	великобритании	britský	великобритание	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
britská	британцы	britský	британец	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
súd	трибунала	súd	трибунал	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
rýchlosti	скорость	rýchlosť	скорость	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
biela	белые	biely	белый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
biela	уайт	biely	уайт	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
biela	white	biely	white	ADJ;NOM;FEM;SG	PROPN
dedina	деревне	dedina	деревня	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
jar	spring	jar	spring	N;NOM;FEM;SG	PROPN
jar	весенний	jar	весенний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
club	club	club	club	PROPN;ANIM;NOM;MASC;SG	PROPN
club	клуб	club	клуб	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dáta	данных	dát	данные	N;INAN;NOM;MASC;PL	N;INAN;GEN;PL
dáta	data	dát	data	N;INAN;NOM;MASC;PL	PROPN
podstate	сущность	podstata	сущность	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
podstate	суть	podstata	суть	N;DAT;FEM;SG	N;INAN;NOM;FEM;SG
atlantiques	atlantiques	atlantiqus	atlantiques	N;NOM;FEM;SG	PROPN
značka	бренда	značka	бренд	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
značka	mark	značka	mark	N;NOM;FEM;SG	PROPN
značka	отметить	značka	отметить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
značka	tag	značka	tag	N;NOM;FEM;SG	PROPN
značka	метки	značka	метка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
značka	отметить	značka	отметить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
don	дон	don	дон	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
don	don	don	don	PROPN;ANIM;NOM;MASC;SG	PROPN
don	дона	don	дон	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
don	дону	don	дон	PROPN;ANIM;NOM;MASC;SG	N;INAN;DAT;MASC;SG
ľahko	легко	ľahko	легкий	ADV	ADJ;NEUT;SG
ľahko	полегче	ľahko	легкий	ADV	ADJ;CMPR
ľahko	легче	ľahko	легкий	ADV	ADJ;CMPR
ľahko	легко	ľahko	легкий	ADV	ADJ;NEUT;SG
puy	пюи	pua	пюя	PROPN;ANIM;NOM;MASC;SG	
španielska	испанию	španielsky	испание	PROPN;NOM;FEM;SG	N;INAN;ACC;NEUT;SG
španielska	испания	španielsky	испание	PROPN;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
španielska	испании	španielsky	испания	PROPN;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
španielska	испанская	španielsky	испанский	PROPN;NOM;FEM;SG	ADJ;NOM;FEM;SG
španielska	испанский	španielsky	испанский	PROPN;NOM;FEM;SG	ADJ;NOM;MASC;SG
santa	санту	santa	сант	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
santa	санта	santa	сант	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
zbrane	оружие	zbraň	оружие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
zbrane	оружие	zbraň	оружие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
zbrane	оружие	zbraň	оружие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
zbrane	вооружений	zbraň	вооружение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
toky	потоков	tok	поток	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
pravidelne	регулярный	pravidelne	регулярный	ADV	ADJ;NOM;MASC;SG
pravidelne	регулярная	pravidelne	регулярный	ADV	ADJ;NOM;FEM;SG
pravidelne	регулярные	pravidelne	регулярный	ADV	ADJ;NOM;PL
pravidelne	регулярное	pravidelne	регулярный	ADV	ADJ;NOM;NEUT;SG
pravidelne	регулярного	pravidelne	регулярный	ADV	ADJ;GEN;MASC;SG
motorov	двигатели	motor	двигатель	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
kráľovná	queen	kráľovná	queen	N;NOM;FEM;SG	PROPN
ľadový	айсберга	ľadový	айсберг	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
ľadový	лед	ľadový	лед	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ľadový	льда	ľadový	лед	ADJ;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
ľadový	ice	ľadový	ice	ADJ;INAN;NOM;MASC;SG	PROPN
ľadový	лёд	ľadový	лёд	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
dát	данные	dát	данные	N;GEN;FEM;PL	N;INAN;NOM;PL
dát	data	dát	data	N;GEN;FEM;PL	PROPN
hlavy	орёл	hlava	ореть	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
filip	филипп	filip	филипп	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
filip	филип	filip	филип	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
filip	филлип	filip	филлип	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
filip	филип	filip	филип	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
autori	писателей	autori	писатель	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
autori	авторов	autori	автор	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
pravidlá	правил	pravidlo	правило	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
poprad	попрад	poprad	попрад	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
holandsko	нидерланды	holandsko	нидерланд	ADV	N;INAN;NOM;MASC;PL
holandsko	нидерландов	holandsko	нидерланд	ADV	N;INAN;GEN;MASC;PL
fotografie	фотография	fotografia	фотография	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
fotografie	фото	fotografia	фото	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
vojsko	военный	vojsko	военный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
vojsko	военных	vojsko	военный	N;NOM;NEUT;SG	N;ANIM;GEN;MASC;PL
vojsko	военная	vojsko	военный	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
vojsko	военные	vojsko	военный	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
vojsko	войска	vojsko	войска	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
island	исландии	island	исландия	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;PL
island	исландия	island	исландия	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
navrhol	рекомендуемые	navrhnúť	рекомендовать	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
navrhol	предлагаемые	navrhnúť	предлагать	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
mier	мира	mier	мир	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
washington	вашингтон	washington	вашингтон	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
patrila	принадлежали	patriť	принадлежать	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
bližšie	ближе	blízko	близкий	ADV;CMPR	ADJ;CMPR
preteky	гонка	preteky	гонка	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
preteky	раса	preteky	раса	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
preteky	racing	preteky	racing	N;INAN;NOM;MASC;PL	PROPN
vysoký	high	vysoký	high	ADJ;ANIM;NOM;MASC;SG	PROPN
vysoký	высоко	vysoký	высоко	ADJ;ANIM;NOM;MASC;SG	ADV
vysoký	высокого	vysoký	высокий	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;MASC;SG
vysoký	высокие	vysoký	высокий	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
poitou	пуату	poit	пуата	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
paríža	paris	paríž	paris	N;INAN;GEN;MASC;SG	PROPN
paríža	париже	paríž	париж	N;INAN;GEN;MASC;SG	N;INAN;ESS;MASC;SG
paríža	париж	paríž	париж	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
paríža	парижский	paríž	парижский	N;INAN;GEN;MASC;SG	ADJ;NOM;MASC;SG
west	запад	west	запад	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
west	уэст	west	уэст	PROPN;ANIM;NOM;MASC;SG	PART
west	западная	west	западный	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
west	западный	west	западный	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
west	вест	west	вест	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vosges	вогезы	vosges	вогез	N;NOM;MASC;SG	
stroj	machine	stroj	machine	N;INAN;NOM;MASC;SG	PROPN
konal	действовали	konať	действовать	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
štít	щиты	štít	щит	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
stroje	механизм	stroj	механизм	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
stroje	механизма	stroj	механизм	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;SG
budúcnosti	будущее	budúcnosť	будущее	N;DAT;FEM;SG	N;INAN;NOM;NEUT;SG
budúcnosti	будущий	budúcnosť	будущий	N;DAT;FEM;SG	ADJ;NOM;MASC;SG
budúcnosti	будущая	budúcnosť	будущий	N;DAT;FEM;SG	ADJ;NOM;FEM;SG
budúcnosti	будущие	budúcnosť	будущий	N;DAT;FEM;SG	ADJ;NOM;PL
ťažko	трудно	ťažko	трудный	ADV	ADJ;NEUT;SG
ťažko	жёсткий	ťažko	жёсткий	ADV	ADJ;NOM;MASC;SG
ťažko	сложно	ťažko	сложный	ADV	ADJ;NEUT;SG
ťažko	тяжело	ťažko	тяжелый	ADV	ADJ;NEUT;SG
ťažko	едва	ťažko	едва	ADV	PART
ťažko	трудно	ťažko	трудный	ADV	ADJ;NEUT;SG
ťažko	трудное	ťažko	трудный	ADV	ADJ;NOM;NEUT;SG
ťažko	сложно	ťažko	сложный	ADV	ADJ;NEUT;SG
ťažko	трудный	ťažko	трудный	ADV	ADJ;NOM;MASC;SG
profesionálny	professional	profesionálny	professional	ADJ;ANIM;NOM;MASC;SG	PROPN
profesionálny	профессионал	profesionálny	профессионал	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
evanjelický	лютеранской	evanjelický	лютеранский	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
používali	используется	používať	использовать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
používali	использовано	používať	использовать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
používali	используемый	používať	использовать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
používali	используемые	používať	использовать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
používali	использован	používať	использовать	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
operácie	эксплуатация	operácia	эксплуатация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
operácie	операция	operácia	операция	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
ryby	рыб	ryba	рыба	N;NOM;FEM;PL	N;ANIM;GEN;FEM;PL
ryby	рыба	ryba	рыба	N;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
ryby	рыбка	ryba	рыбка	N;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
ryby	рыба	ryba	рыба	N;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
semifinále	полуфинале	semifinál	полуфинал	N;INAN;NOM;MASC;PL	N;INAN;ESS;MASC;SG
semifinále	полуфинал	semifinál	полуфинал	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
meuse	мёз	meus	мез	PROPN;NOM;FEM;SG	
súčasnej	современный	súčasný	современный	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
