din	від	din	від	ADP;ACC	ADP;GEN
ora	година	oră	година	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
ora	години	oră	година	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
ora	годину	oră	година	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
ora	тайм	oră	тайм	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
ora	час	oră	час	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
posibil	можливе	posibil	можливий	ADV	ADJ;NOM;NEUT;SG
posibil	можлива	posibil	можливий	ADV	ADJ;NOM;FEM;SG
onoare	честь	onoare	честь	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
onoare	пошани	onoare	пошана	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
onoare	честь	onoare	честь	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
onoare	шанувати	onoare	шанувати	N;INDF;FEM;SG	V;IPFV;NFIN
onoare	вшанування	onoare	вшанування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
mii	тисяча	mie	тисяча	NUM;INDF;FEM;PL	N;INAN;NOM;FEM;SG
mii	тисячі	mie	тисяча	NUM;INDF;FEM;PL	N;INAN;NOM;FEM;PL
sumî	суми	sumâ	сума	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
sumî	сумський	sumâ	сумський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
sumî	сумах	sumâ	сума	N;INDF;MASC;SG	N;INAN;GEN;PL
sumî	сумська	sumâ	сумський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
cernăuți	чернівці	cernăuță	чернівка	V;IND;PL;2;PRS;FIN	PROPN;INAN;NOM
cernăuți	чернівців	cernăuță	чернівець	V;IND;PL;2;PRS;FIN	N;INAN;GEN;MASC;PL
culturale	культурний	cultural	культурний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
tom	тома	tom	тома	PROPN	
tom	том	tom	том	PROPN	N;INAN;NOM;MASC;SG
continuare	продовження	continuare	продовження	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
continuare	нетерпінням	continuare	нетерпіння	N;INDF;FEM;SG	N;INAN;INS;NEUT;SG
moarte	death	moarte	death	N;INDF;FEM;SG	
moarte	смерть	moarte	смерть	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
moarte	смерті	moarte	смерть	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
vremea	погода	vreme	погода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
monumentul	монумент	monument	монумент	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
susținut	підтримувані	susține	підтримуваний	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
susținut	підтримали	susține	підтримати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
susținut	підтримується	susține	підтримуватися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
susținut	приймається	susține	прийматися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
alegerile	вибори	alegere	вибори	N;DEF;FEM;PL	N;INAN;NOM
linie	лінія	linie	лінія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
linie	рядок	linie	рядок	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
linie	рядка	linie	рядок	N;INDF;FEM;SG	N;INAN;GEN;MASC;SG
linie	пряма	linie	пряма	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
lungă	довгий	lung	довгий	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
lungă	хай	lung	хай	ADJ;INDF;FEM;SG	PART
lungă	лонг	lung	лонг	ADJ;INDF;FEM;SG	
lungă	long	lung	long	ADJ;INDF;FEM;SG	
lungă	довга	lung	довга	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
lungă	довгі	lung	довгий	ADJ;INDF;FEM;SG	ADJ;NOM;PL
producție	продакшн	producție	продакшн	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
producție	виробництво	producție	виробництво	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
producție	продукція	producție	продукція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
urban	урбан	urban	урбан	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
strada	стріт	stradă	стріт	N;DEF;FEM;SG	
strada	вулиця	stradă	вулиця	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
viii	viii	viu	viii	N;DEF;FEM;SG	
drum	дорожні	drum	дорожній	N;INDF;MASC;SG	ADJ;NOM;PL
lung	легені	lung	легеня	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;PL
lung	хай	lung	хай	ADJ;INDF;MASC;SG	PART
lung	лонг	lung	лонг	ADJ;INDF;MASC;SG	
lung	long	lung	long	ADJ;INDF;MASC;SG	
lung	довгі	lung	довгий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
festivalul	festival	festival	festival	N;DEF;MASC;SG	
festivalul	фестиваль	festival	фестиваль	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
alta	альта	altul	альта	PRO;FEM;SG;3	PROPN;ANIM;NOM;FEM;SG
zonele	області	zonă	область	N;DEF;FEM;PL	N;INAN;GEN;FEM;SG
zonele	ділянки	zonă	ділянка	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
zonele	територіях	zonă	територія	N;DEF;FEM;PL	N;INAN;ESS;FEM;PL
zonele	площі	zonă	площа	N;DEF;FEM;PL	N;INAN;ACC;FEM;PL
zonele	районів	zonă	район	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
primii	перше	prim	перше	NUM;DEF;MASC;PL	ADV
primii	перша	prim	перший	NUM;DEF;MASC;PL	ADJ;NOM;FEM;SG
primii	перший	prim	перший	NUM;DEF;MASC;PL	ADJ;NOM;MASC;SG
steaua	зоря	stea	зоря	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
steaua	зірочки	stea	зірочка	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
steaua	зоряні	stea	зоряний	N;DEF;FEM;SG	ADJ;NOM;PL
steaua	зірка	stea	зірка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
sursa	джерело	sursă	джерело	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
sursa	джерела	sursă	джерело	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
christian	християни	christian	християнин	PROPN	N;ANIM;NOM;MASC;PL
christian	християнин	christian	християнин	PROPN	N;ANIM;NOM;MASC;SG
christian	крістіан	christian	крістіан	PROPN	N;ANIM;NOM;MASC;SG
christian	християнський	christian	християнський	PROPN	ADJ;NOM;MASC;SG
christian	християнська	christian	християнський	PROPN	ADJ;NOM;FEM;SG
west	захід	west	захід	PROPN	N;INAN;NOM;MASC;SG
west	вест	west	вест	PROPN	
distanță	дистанція	distanță	дистанція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
distanță	відстань	distanță	відстань	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
distanță	дистанції	distanță	дистанція	N;INDF;FEM;SG	N;INAN;ACC;FEM;PL
distanță	віддалений	distanță	віддалений	N;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
distanță	пульт	distanță	пульта	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
distanță	віддалене	distanță	віддалений	N;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
clădirea	будівля	clădire	будівля	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
clădirea	будівництво	clădire	будівництво	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
clădirea	будуємо	clădire	будувати	N;DEF;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
clădirea	будівельні	clădire	будівельний	N;DEF;FEM;SG	ADJ;NOM;PL
clădirea	будівлі	clădire	будівля	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
biblioteca	бібліотеку	bibliotecă	бібліотека	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
biblioteca	бібліотека	bibliotecă	бібліотека	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
biblioteca	бібліотеки	bibliotecă	бібліотека	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
formate	сформована	forma	сформований	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
formate	оформлено	forma	оформілий	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
formate	сформовано	forma	сформовано	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
formate	формати	forma	формат	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
piatra	камінь	piatră	камінь	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	
piatra	стоун	piatră	стоуна	N;DEF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
piatra	скеля	piatră	скеля	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
piatra	рок	piatră	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	кручі	piatră	круч	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
piatra	rock	piatră	rock	N;DEF;FEM;SG	
valoarea	значення	valoare	значення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
valoarea	вартість	valoare	вартість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
miniatura	мініатюра	miniatură	мініатюра	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
miniatura	мініатюра	miniatură	мініатюра	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
miniatura	ескіз	miniatură	ескіз	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
miniatura	мініатюр	miniatură	мініатюра	N;DEF;FEM;SG	N;INAN;GEN;FEM;PL
miniatura	мініатюри	miniatură	мініатюра	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
don	дон	don	дон	PROPN	
religioase	релігійна	religios	релігійний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
rio	ріо	ruo	ріо	N;INDF;MASC;SG	
alpi	альпи	alp	альпа	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
drepturile	права	drept	право	N;DEF;FEM;PL	N;INAN;NOM;NEUT;PL
emir	амір	emir	аміра	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
turnul	вежа	turn	вежа	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
turnul	tower	turn	tower	N;DEF;MASC;SG	
turnul	башта	turn	башта	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
washington	washington	washington	washington	PROPN	
washington	вашингтон	washington	вашингтон	PROPN	PROPN;INAN;NOM;MASC;SG
washington	вашингтона	washington	вашингтон	PROPN	PROPN;ANIM;GEN;MASC;SG
nobel	нобелівської	nobel	нобелівський	N;INDF;MASC;SG	ADJ;GEN;FEM;SG
economică	економічне	economic	економічний	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
economică	економічні	economic	економічний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
economică	економічна	economic	економічний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
economică	економічний	economic	економічний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
economică	корупцію	economic	корупція	ADJ;INDF;FEM;SG	N;INAN;ACC;FEM;SG
economică	економічне	economic	економічний	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
gentile	джентіле	geantă	джентіле	N;INDF;FEM;PL	PROPN;ANIM;NOM;MASC;SG
adăugat	додано	adăuga	додати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
adăugat	додані	adăuga	доданий	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
afară	поза	afară	поза	ADV	
afară	вийшов	afară	вийти	ADV	V;PFV;MASC;IND;SG;PST;FIN
afară	out	afară	out	ADV	
decenii	грунту	deceniu	грунт	N;INDF;FEM;PL	N;INAN;GEN;MASC;SG
stilul	стиль	stil	стиль	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
los	лос	los	лос	PROPN	
non	non	non	non		
non	нон	non	нона		
proces	обробити	proces	обробити	N;INDF;MASC;SG	V;PFV;NFIN
proces	судять	proces	судити	N;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
han	хан	han	хан	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
han	хана	han	хана	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
cerut	надійшов	cere	надійти	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
cerut	звертався	cere	звертатися	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
cerut	запит	cere	запит	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
xiv	xiv	xiv	xiv		
comanda	наказую	comandă	наказувати	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
comanda	командний	comandă	командний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
comanda	команда	comandă	команда	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
comanda	замовити	comandă	замовити	N;DEF;FEM;SG	V;PFV;NFIN
comanda	ордер	comandă	ордер	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
comanda	наказ	comandă	наказ	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
comanda	порядок	comandă	порядок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
interior	inside	interior	inside	N;INDF;MASC;SG	
interior	всередині	interior	всередині	N;INDF;MASC;SG	
interior	внутрішнє	interior	внутрішній	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
interior	внутрішній	interior	внутрішній	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
friedrich	фрідріх	friedrich	фрідрий	PROPN	PROPN;ANIM;NOM;MASC;SG
madrid	madrid	madrid	madrid	N;INDF;MASC;SG	
madrid	мадрид	madrid	мадрид	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
bani	гроші	ban	гроші	N;INDF;MASC;PL	N;INAN;NOM
xvii	xvii	xvia	xvii		
secole	сторіччя	secol	сторіччя	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
secole	століття	secol	століття	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
crearea	створення	creare	створення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
crearea	витвір	creare	витвір	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crearea	створення	creare	створення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
ron	рон	ron	рон		INTJ
șah	шахи	șah	шахи		N;INAN;NOM
argint	silver	argint	silver	N;INDF;MASC;SG	
argint	срібний	argint	срібний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
intră	введіть	intra	ввести	V;IND;SG;3;PST;FIN	V;PFV;IMP;PL;2;FIN
intră	enter	intra	enter	V;IND;SG;3;PST;FIN	
norvegia	норвегії	norvegie	норвегія	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
norvegia	норвегія	norvegie	норвегія	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
regina	регіна	regină	регін	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
regina	цариці	regină	царика	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL
regina	королева	regină	королевий	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
regina	queen	regină	queen	N;DEF;FEM;SG	
regina	краля	regină	краля	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
regina	цариця	regină	цариця	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
galerie	галерея	galerie	галерей	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
galerie	галерею	galerie	галерей	N;INDF;FEM;SG	N;INAN;INS;FEM;SG
galerie	галереї	galerie	галерей	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
galerie	gallery	galerie	gallery	N;INDF;FEM;SG	
decis	вирішили	decide	вирішити	N;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
decis	вирішив	decide	вирішити	N;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
decis	вирішила	decide	вирішити	N;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
dnipropetrovsk	дніпропетровськ	dnipropetrovsk	дніпропетровськ	PROPN	PROPN;INAN;NOM;MASC;SG
unitate	єдність	unitate	єдність	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
unitate	юніт	unitate	юніт	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
unitate	одиниці	unitate	одиниця	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
unitate	одиниця	unitate	одиниця	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
johann	йоганн	johann	йоганн	PROPN	PROPN;ANIM;NOM;MASC;SG
johann	йоган	johann	йоган	PROPN	PROPN;ANIM;NOM;MASC;SG
campania	кампанія	campanie	кампанія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
campania	кампанії	campanie	кампанія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
campania	похід	campanie	похід	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
campania	кампанія	campanie	кампанія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
dupa	після	dupa	після	N;DEF;FEM;SG	ADP;GEN
compus	складено	compus	скласти	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
compus	сполуки	compus	сполук	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;PL
partid	вечірки	partid	вечірка	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
partid	party	partid	party	N;INDF;MASC;SG	
moderne	сучасно	modern	сучасно	ADJ;INDF;FEM;PL	ADV
moderne	сучасний	modern	сучасний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
moderne	сучасне	modern	сучасне	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
energie	енергія	energie	енергія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
schimbat	змінився	schimba	змінитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
schimbat	змінилася	schimba	змінитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
schimbat	змінено	schimba	змінити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
schimbat	змінені	schimba	змінений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
tratatul	договір	tratat	договір	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
tratatul	договору	tratat	договір	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
elveția	швейцарія	elveția	швейцарія	PROPN	N;INAN;NOM;FEM;SG
elveția	швейцарії	elveția	швейцарія	PROPN	PROPN;INAN;GEN;FEM;SG
eveniment	події	eveniment	подія	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
totul	everything	tot	everything	PRO;MASC;SG;3	
totul	все	tot	все	PRO;MASC;SG;3	PRO;INAN;NOM;NEUT;SG
totul	усе	tot	усе	PRO;MASC;SG;3	PRO;INAN;NOM;NEUT;SG
ana	анно	ana	анно	N;DEF;FEM;SG	
ana	ана	ana	ана	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
ana	ена	ana	ена	N;DEF;FEM;SG	
aer	air	aer	air	N;INDF;MASC;SG	
aer	повітряна	aer	повітряний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
standard	стандарт	standard	стандарт	ADJ	N;INAN;NOM;MASC;SG
mișcarea	рух	mișcare	рух	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
apa	вода	apă	вода	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
apa	водні	apă	водній	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
apa	водяний	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
apa	водяне	apă	водяний	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
sezon	season	sezon	season	N;INDF;MASC;SG	
traian	траян	traian	траян	PROPN	PROPN;ANIM;NOM;MASC;SG
stadionul	стадіон	stadion	стадіон	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
stadionul	стедіум	stadion	стедія	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
studiile	студій	studiu	студія	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
studiile	вивчає	studiu	вивчати	N;DEF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
studiile	дослідження	studiu	дослідження	N;DEF;FEM;PL	N;INAN;NOM;NEUT;SG
anunțat	оголосили	anunța	оголосити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
sine	синус	sine	синутися	PRO;ACC;3;REFL	N;INAN;NOM;MASC;SG
latină	латинська	latin	латинський	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
latină	латинської	latin	латинський	N;INDF;FEM;SG	ADJ;GEN;FEM;SG
latină	латинські	latin	латинський	N;INDF;FEM;SG	ADJ;NOM;PL
munte	гірський	munte	гірський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
munte	гірська	munte	гірський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
edward	едвард	edward	едвард	PROPN	PROPN;ANIM;NOM;MASC;SG
edward	едуард	edward	едуард	PROPN	PROPN;ANIM;NOM;MASC;SG
descoperă	знайдіть	descoperi	знайти	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;FIN
romană	роман	roman	роман	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
evenimentul	подію	eveniment	подія	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
evenimentul	події	eveniment	подія	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
evenimentul	подією	eveniment	подія	N;DEF;MASC;SG	N;INAN;INS;FEM;SG
evenimentul	подія	eveniment	подія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
poziție	розташування	poziție	розташування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
poziție	позиція	poziție	позиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
poziție	положення	poziție	положення	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
poziție	позиції	poziție	позиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
masă	стіл	masă	стіл	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
masă	столик	masă	столик	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
masă	таблиця	masă	таблиця	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
masă	таблиці	masă	таблиця	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
masă	маса	masă	маса	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
masă	mass	masă	mass	N;INDF;FEM;SG	
masă	борошно	masă	борошно	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
maritime	морський	maritim	морський	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
povestea	публікації	poveste	публікація	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
povestea	історія	poveste	історія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
povestea	сюжет	poveste	сюжет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
povestea	розповідь	poveste	розповідь	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
povestea	публікація	poveste	публікація	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
bas	бас	bas	бас	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
bas	басс	bas	басс	N;INDF;MASC;SG	
bas	ба	bas	ба	N;INDF;MASC;SG	
coreea	корея	corea	корея	PROPN	PROPN;INAN;NOM;FEM;SG
coreea	кореї	corea	корія	PROPN	PROPN;INAN;NOM;FEM;SG
interne	внутрішнє	intern	внутрішній	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
interne	внутрішній	intern	внутрішній	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
interne	внутрішня	intern	внутрішній	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
încearcă	try	încerca	try	V;IND;3;PRS;FIN	
încearcă	спробуйте	încerca	спробувати	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;FIN
reprezentat	представлено	reprezenta	представити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
parlamentului	парламент	parlament	парламент	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
teren	поля	teren	поле	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
burgundia	бургундія	burgundie	бургундія	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
