von	from	von	from	ADP	PROPN
angaben	данные	angeben	данные	V;NFIN	N;INAN;NOM;PL
angaben	данных	angeben	данные	V;NFIN	N;INAN;GEN;PL
angaben	data	angeben	data	V;NFIN	PROPN
vorsitzender	президент	vorsitzend	президент	ADJ	N;ANIM;NOM;MASC;SG
vorsitzender	председатель	vorsitzend	председатель	ADJ	N;ANIM;NOM;MASC;SG
vorsitzender	председатель	vorsitzend	председатель	ADJ	N;ANIM;NOM;MASC;SG
vorsitzender	кресло	vorsitzend	кресло	ADJ	N;INAN;NOM;NEUT;SG
vorsitzender	стул	vorsitzend	стул	ADJ	N;INAN;NOM;MASC;SG
vorsitzender	председатель	vorsitzend	председатель	ADJ	N;ANIM;NOM;MASC;SG
vorsitzender	председателю	vorsitzend	председатель	ADJ	N;ANIM;DAT;MASC;SG
vorsitzender	председателя	vorsitzend	председатель	ADJ	N;ANIM;ACC;MASC;SG
vorsitzender	председатель	vorsitzend	председатель	ADJ	N;ANIM;NOM;MASC;SG
albert	альберт	albern	альберт	PROPN;SG	N;ANIM;NOM;MASC;SG
albert	альбер	albern	альбер	PROPN;SG	N;ANIM;NOM;MASC;SG
fest	твердое	fest	твердый	ADV	ADJ;NOM;NEUT;SG
fest	твердый	fest	твердый	ADV	ADJ;NOM;MASC;SG
fest	твердых	fest	твердый	ADV	ADJ;GEN;PL
fest	твердые	fest	твердый	ADV	ADJ;NOM;PL
fest	праздник	fest	праздник	ADV	N;INAN;NOM;MASC;SG
fest	пир	fest	пир	ADV	N;INAN;NOM;MASC;SG
fest	fest	fest	fest	ADV	PROPN
dank	спасибо	dank	спасибо	ADV	N;INAN;NOM;NEUT;SG
entsprechend	соответственно	entsprechend	соответственно	ADJ	ADV
entsprechend	соответственно	entsprechend	соответственно	ADJ	ADV
düsseldorf	дюссельдорф	düsseldorf	дюссельдорф	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
düsseldorf	дюссельдорфе	düsseldorf	дюссельдорф	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
versucht	покушение	versuchen	покушение	V;V.PTCP	N;INAN;NOM;NEUT;SG
versucht	попытка	versuchen	попытка	V;V.PTCP	N;INAN;NOM;FEM;SG
erkennen	обнаружение	erkennen	обнаружение	V;NFIN	N;INAN;NOM;NEUT;SG
historische	историческое	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
historische	историческая	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
historische	исторический	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
historische	исторической	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;INS;FEM;SG
historische	исторических	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;GEN;PL
historische	историческое	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
historische	исторический	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
historische	историческая	historisch	исторический	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
politik	политика	politik	политика	ADJ	N;INAN;NOM;FEM;SG
politik	политики	politik	политика	ADJ	N;ANIM;NOM;MASC;PL
politik	политика	politik	политика	ADJ	N;INAN;NOM;FEM;SG
anna	энн	anna	энн	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
anna	анн	anna	анна	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
anna	анна	anna	анна	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
anna	анна	anna	анна	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
katholischen	католической	katholisch	католический	ADJ;NOM;MASC;SG	ADJ;INS;FEM;SG
katholischen	католик	katholisch	католик	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
katholischen	католики	katholisch	католик	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
zeitpunkt	сроки	zeitpunkt	срок	ADJ	N;INAN;NOM;MASC;PL
zeitpunkt	свидание	zeitpunkt	свидание	ADJ	N;INAN;NOM;NEUT;SG
zeitpunkt	дата	zeitpunkt	дата	ADJ	N;INAN;NOM;FEM;SG
zeitpunkt	время	zeitpunkt	время	ADJ	N;INAN;NOM;NEUT;SG
zeitpunkt	времени	zeitpunkt	время	ADJ	N;INAN;GEN;NEUT;SG
zeitpunkt	тайм	zeitpunkt	тайма	ADJ	N;INAN;NOM;MASC;SG
zeitpunkt	time	zeitpunkt	time	ADJ	PROPN
hochschule	университеты	hochschule	университет	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
hochschule	hochschule	hochschule	hochschule	N;NOM;FEM;SG	PROPN
position	позиция	position	позиция		N;INAN;NOM;FEM;SG
position	должность	position	должность		N;INAN;NOM;FEM;SG
position	положение	position	положение		N;INAN;NOM;NEUT;SG
position	заголовок	position	заголовок		N;INAN;NOM;MASC;SG
schwer	жестко	schwer	жестко	ADJ	ADV
schwer	жестко	schwer	жестко	ADJ	ADV
hinweis	нота	hinweis	нота	ADV	N;INAN;NOM;FEM;SG
hinweis	записка	hinweis	записка	ADV	N;INAN;NOM;FEM;SG
hinweis	примечание	hinweis	примечание	ADV	N;INAN;NOM;NEUT;SG
hinweis	уведомление	hinweis	уведомление	ADV	N;INAN;NOM;NEUT;SG
hinweis	извещение	hinweis	извещение	ADV	N;INAN;NOM;NEUT;SG
hinweis	подсказка	hinweis	подсказка	ADV	N;INAN;NOM;FEM;SG
hinweis	намёк	hinweis	намек	ADV	N;INAN;NOM;MASC;SG
hinweis	подсказка	hinweis	подсказка	ADV	N;INAN;NOM;FEM;SG
hinweis	намек	hinweis	намек	ADV	N;INAN;NOM;MASC;SG
hinweis	подсказку	hinweis	подсказка	ADV	N;INAN;ACC;FEM;SG
ausschließlich	исключительно	ausschließlich	исключительно	ADJ	ADV
gruppen	группа	grappen	группа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
gruppen	group	grappen	group	N;NOM;FEM;PL	PROPN
gruppen	групп	grappen	группа	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
neues	новые	neu	новый	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
neues	новинка	neu	новинка	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
neues	новых	neu	новый	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
neues	neues	neu	neues	ADJ;NOM;NEUT;SG	PROPN
verfügung	отчуждение	verfügung	отчуждение	V;V.PTCP	N;INAN;NOM;NEUT;SG
verfügung	отчуждения	verfügung	отчуждение	V;V.PTCP	N;INAN;NOM;NEUT;PL
cup	чашка	cup	чашка	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
cup	чаша	cup	чаша	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
cup	кубок	cup	кубок	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
cup	cup	cup	cup	PROPN;NOM;MASC;SG	PROPN
satz	фраза	satz	фраза		N;INAN;NOM;FEM;SG
satz	ставка	satz	ставка		N;INAN;NOM;FEM;SG
satz	оцените	satz	оценить		V;PFV;IMP;PL;2;FIN;ACT
satz	комплект	satz	комплект		N;INAN;NOM;MASC;SG
satz	сет	satz	сет		N;INAN;NOM;MASC;SG
satz	набор	satz	набор		N;INAN;NOM;MASC;SG
satz	установить	satz	установить		V;PFV;NFIN;ACT
satz	приговор	satz	приговор		N;INAN;NOM;MASC;SG
satz	предложение	satz	предложение		N;INAN;NOM;NEUT;SG
öffentlichen	общественность	öffentlich	общественность	ADJ;NOM;PL	N;INAN;NOM;FEM;SG
öffentlichen	общественности	öffentlich	общественность	ADJ;NOM;PL	N;INAN;NOM;FEM;SG
ersetzt	замена	ersetzen	замена	V;V.PTCP	N;INAN;NOM;FEM;SG
hauptsächlich	преимущественно	hauptsächlich	преимущественно	ADJ	ADV
hauptsächlich	преимущественно	hauptsächlich	преимущественно	ADJ	ADV
reicht	диапазоны	reichen	диапазон	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
reicht	хватит	reichen	хватить	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN;ACT
reicht	достаточно	reichen	достаточный	V;IND;SG;3;PRS;FIN	ADJ;NEUT;SG
stimmen	голосования	stimmen	голосование	V;NFIN	N;INAN;NOM;NEUT;PL
stimmen	голосование	stimmen	голосование	V;NFIN	N;INAN;NOM;NEUT;SG
stimmen	голоса	stimmen	голос	V;NFIN	N;INAN;NOM;MASC;PL
stimmen	голосов	stimmen	голос	V;NFIN	N;INAN;GEN;MASC;PL
stimmen	голосования	stimmen	голосование	V;NFIN	N;INAN;NOM;NEUT;PL
stimmen	голосование	stimmen	голосование	V;NFIN	N;INAN;NOM;NEUT;SG
stimmen	голоса	stimmen	голос	V;NFIN	N;INAN;NOM;MASC;PL
stimmen	voices	stimmen	voices	V;NFIN	PROPN
geführt	led	führen	led	V;V.PTCP	PROPN
stadtteil	пригороде	stadtteil	пригород	ADJ	N;INAN;ESS;MASC;SG
stadtteil	боро	stadtteil	боро	ADJ	ADV
stadtteil	округ	stadtteil	округ	ADJ	N;INAN;NOM;MASC;SG
stadtteil	район	stadtteil	район	ADJ	N;INAN;NOM;MASC;SG
wert	стоит	wert	стоить	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
wert	ценность	wert	ценность	ADJ	N;INAN;NOM;FEM;SG
wert	значение	wert	значение	ADJ	N;INAN;NOM;NEUT;SG
wert	величина	wert	величина	ADJ	N;INAN;NOM;FEM;SG
wert	стоимость	wert	стоимость	ADJ	N;INAN;NOM;FEM;SG
späteren	позднее	spät	поздно	ADJ	ADV;CMPR
späteren	позже	spät	поздно	ADJ	ADV;CMPR
frei	frei	frei	frei	ADJ	PROPN
frei	свободно	frei	свободно	ADJ	ADV
frei	бесплатно	frei	бесплатно	ADJ	ADV
frank	франк	frank	франк	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
frank	фрэнк	frank	фрэнк	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
klaus	клаус	klaus	клаус	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
inhalt	содержимое	inhalt	содержимое		N;INAN;NOM;NEUT;SG
inhalt	контент	inhalt	контент		N;INAN;NOM;MASC;SG
inhalt	материалы	inhalt	материал		N;INAN;NOM;MASC;PL
inhalt	содержание	inhalt	содержание		N;INAN;NOM;NEUT;SG
inhalt	содержимое	inhalt	содержимое		N;INAN;NOM;NEUT;SG
ehemaliger	отставке	ehemalig	отставка	ADJ	N;INAN;DAT;FEM;SG
ehemaliger	выпускники	ehemalig	выпускник	ADJ	N;ANIM;NOM;MASC;PL
ehemaliger	выпускников	ehemalig	выпускник	ADJ	N;ANIM;GEN;MASC;PL
heinz	хайнц	heinz	хайнц	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bekannte	известное	bekannt	известный	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
bekannte	известный	bekannt	известный	ADJ;NOM;PL	ADJ;NOM;MASC;SG
bekannte	известен	bekannt	известный	ADJ;NOM;PL	ADJ;MASC;SG
bekannte	известная	bekannt	известный	ADJ;NOM;PL	ADJ;NOM;FEM;SG
bekannte	знакомый	bekannt	знакомый	ADJ;NOM;PL	ADJ;NOM;MASC;SG
bekannte	знакомые	bekannt	знакомый	ADJ;NOM;PL	N;ANIM;NOM;MASC;PL
bekannte	знакомое	bekannt	знакомый	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
bekannte	знакомая	bekannt	знакомая	ADJ;NOM;PL	N;ANIM;NOM;FEM;SG
bekannte	знакомо	bekannt	знакомый	ADJ;NOM;PL	ADJ;NEUT;SG
bekannte	знакомые	bekannt	знакомый	ADJ;NOM;PL	N;ANIM;NOM;MASC;PL
bekannte	знакомых	bekannt	знакомый	ADJ;NOM;PL	N;ANIM;GEN;MASC;PL
bekannte	знакомство	bekannt	знакомство	ADJ;NOM;PL	N;INAN;NOM;NEUT;SG
bekannte	знакомый	bekannt	знакомый	ADJ;NOM;PL	ADJ;NOM;MASC;SG
beteiligt	вовлечены	beteiligen	вовлечь	ADJ;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
beteiligt	участвует	beteiligen	участвовать	ADJ;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
wochen	недели	wech	неделя	ADV	N;INAN;NOM;FEM;PL
wochen	неделю	wech	неделя	ADV	N;INAN;ACC;FEM;SG
wochen	неделя	wech	неделя	ADV	N;INAN;NOM;FEM;SG
wochen	недели	wech	неделя	ADV	N;INAN;NOM;FEM;PL
wochen	недель	wech	неделя	ADV	N;INAN;GEN;FEM;PL
fritz	фриц	fritz	фриц	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
gesamte	целые	gesamt	целый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
östlich	востоке	östlich	восток	ADJ	N;INAN;ESS;MASC;SG
östlich	восток	östlich	восток	ADJ	N;INAN;NOM;MASC;SG
östlich	ист	östlich	ист	ADJ	N;INAN;NOM;NEUT;SG
östlich	east	östlich	east	ADJ	PROPN
kategorien	категория	kategorien	категория	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
kategorien	категорий	kategorien	категория	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
louis	людовик	louis	людовик	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
louis	луи	louis	луи	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
louis	луис	louis	луис	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
records	records	records	records	PROPN;NOM;SG	PROPN
records	рекорды	records	рекорд	PROPN;NOM;SG	N;INAN;NOM;MASC;PL
records	записи	records	запись	PROPN;NOM;SG	N;INAN;NOM;FEM;PL
selten	редко	selten	редко	ADJ	ADV
selten	редко	selten	редко	ADJ	ADV
selten	редко	selten	редко	ADJ	ADV
selten	редкость	selten	редкость	ADJ	N;INAN;NOM;FEM;SG
selten	редкость	selten	редкость	ADJ	N;INAN;NOM;FEM;SG
schüler	учащиеся	schüler	учащийся	ADJ	N;ANIM;NOM;MASC;PL
schüler	ученики	schüler	ученик	ADJ	N;ANIM;NOM;MASC;PL
schüler	студентов	schüler	студент	ADJ	N;ANIM;GEN;MASC;PL
schüler	студенты	schüler	студент	ADJ	N;ANIM;NOM;MASC;PL
schüler	ученики	schüler	ученик	ADJ	N;ANIM;NOM;MASC;PL
schüler	зрачки	schüler	зрачок	ADJ	N;INAN;NOM;MASC;PL
schüler	учащиеся	schüler	учащийся	ADJ	N;ANIM;NOM;MASC;PL
schüler	школьники	schüler	школьник	ADJ	N;ANIM;NOM;MASC;PL
schüler	студентка	schüler	студентка	ADJ	N;ANIM;NOM;FEM;SG
schüler	ученик	schüler	ученик	ADJ	N;ANIM;NOM;MASC;SG
schüler	студент	schüler	студент	ADJ	N;ANIM;NOM;MASC;SG
schüler	ученик	schüler	ученик	ADJ	N;ANIM;NOM;MASC;SG
dritte	третье	dritt	третий	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
dritte	третий	dritt	третий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
dritte	третья	dritt	третий	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
fluss	ривер	flassen	ривер	N;NOM;MASC;SG	
fluss	реки	flassen	река	N;NOM;MASC;SG	N;INAN;NOM;FEM;PL
fluss	потока	flassen	поток	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
vollständig	полностью	vollständig	полностью	ADJ	ADV
vollständig	полностью	vollständig	полностью	ADJ	ADV
vollständig	совершенно	vollständig	совершенно	ADJ	ADV
vollständig	завершить	vollständig	завершить	ADJ	V;PFV;NFIN;ACT
admin	администратора	admin	администратор		N;ANIM;ACC;MASC;SG
admin	администратором	admin	администратор		N;ANIM;INS;MASC;SG
admin	администратор	admin	администратор		N;ANIM;NOM;MASC;SG
club	club	club	club	N;NOM	PROPN
staffel	сезон	staffel	сезон		N;INAN;NOM;MASC;SG
staffel	эскадрилья	staffel	эскадрилье		N;INAN;NOM;FEM;SG
staffel	реле	staffel	реле		N;INAN;NOM;NEUT;SG
gründen	причины	gründen	причина	V;NFIN	N;INAN;NOM;FEM;PL
bremen	бремен	bremen	бремный	PROPN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
relativ	родственник	relativ	родственник	ADJ	N;ANIM;NOM;MASC;SG
relativ	сравнительно	relativ	сравнительно	ADJ	ADV
relativ	относительно	relativ	относительно	ADJ	ADV
jungen	парни	jung	парень	ADJ	N;ANIM;NOM;MASC;PL
jungen	мальчики	jung	мальчик	ADJ	N;ANIM;NOM;MASC;PL
jungen	мальчишки	jung	мальчишка	ADJ	N;ANIM;NOM;MASC;PL
jungen	boys	jung	boys	ADJ	PROPN
jungen	мальчиков	jung	мальчик	ADJ	N;ANIM;GEN;MASC;PL
jungen	янг	jung	янг	ADJ	N;ANIM;NOM;MASC;SG
jungen	young	jung	young	ADJ	PROPN
jungen	мальчик	jung	мальчик	ADJ	N;ANIM;NOM;MASC;SG
jungen	парень	jung	парень	ADJ	N;ANIM;NOM;MASC;SG
jungen	boy	jung	boy	ADJ	PROPN
fort	форт	fort	форт	ADV	N;INAN;NOM;MASC;SG
fort	крепость	fort	крепость	ADV	N;INAN;NOM;FEM;SG
musiker	музыкант	musik	музыкант	ADJ	N;ANIM;NOM;MASC;SG
musiker	музыкантов	musik	музыкант	ADJ	N;ANIM;GEN;MASC;PL
musiker	музыканты	musik	музыкант	ADJ	N;ANIM;NOM;MASC;PL
fanden	найдена	finden	найти	V;IND;PL;3;PST;FIN	V;PFV;FEM;SG;PST;V.PTCP;PASS
fanden	найдено	finden	найти	V;IND;PL;3;PST;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
fanden	нашла	finden	найти	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
fanden	найден	finden	найти	V;IND;PL;3;PST;FIN	V;PFV;MASC;SG;PST;V.PTCP;PASS
adolf	адольф	adolf	адольф	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
adolf	адольф	adolf	адольф	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
schiff	судно	schiff	судно	ADJ	N;INAN;NOM;NEUT;SG
schiff	сосуд	schiff	сосуд	ADJ	N;INAN;NOM;MASC;SG
schiff	судна	schiff	судно	ADJ	N;INAN;NOM;NEUT;PL
schiff	судно	schiff	судно	ADJ	N;INAN;NOM;NEUT;SG
schiff	корабль	schiff	корабль	ADJ	N;INAN;NOM;MASC;SG
schiff	шифф	schiff	шифф	ADJ	N;ANIM;NOM;MASC;SG
schiff	лодке	schiff	лодка	ADJ	N;INAN;DAT;FEM;SG
schiff	лодка	schiff	лодка	ADJ	N;INAN;NOM;FEM;SG
schiff	лодку	schiff	лодка	ADJ	N;INAN;ACC;FEM;SG
schiff	яхта	schiff	яхта	ADJ	N;INAN;NOM;FEM;SG
fußball	футбол	fußball	футбол	ADJ	N;INAN;NOM;MASC;SG
fußball	футбол	fußball	футбол	ADJ	N;INAN;NOM;MASC;SG
bedeutet	значение	bedeuten	значение	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
bedeutet	смысл	bedeuten	смысл	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
bietet	предложения	bieten	предложение	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;PL
vertreter	rep	vertreter	rep	ADJ	PROPN
vertreter	агентов	vertreter	агент	ADJ	N;ANIM;GEN;MASC;PL
vertreter	агенты	vertreter	агент	ADJ	N;ANIM;NOM;MASC;PL
vertreter	представителям	vertreter	представитель	ADJ	N;ANIM;DAT;MASC;PL
vertreter	представителей	vertreter	представитель	ADJ	N;ANIM;ACC;MASC;PL
vertreter	представители	vertreter	представитель	ADJ	N;ANIM;NOM;MASC;PL
vertreter	агент	vertreter	агент	ADJ	N;ANIM;NOM;MASC;SG
vertreter	представитель	vertreter	представитель	ADJ	N;ANIM;NOM;MASC;SG
vertreter	представителю	vertreter	представитель	ADJ	N;ANIM;DAT;MASC;SG
vertreter	представителя	vertreter	представитель	ADJ	N;ANIM;ACC;MASC;SG
hessen	гессен	hessen	гессен	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
organisation	организации	organisation	организация		N;INAN;NOM;FEM;PL
organisation	организация	organisation	организация		N;INAN;NOM;FEM;SG
organisation	организация	organisation	организация		N;INAN;NOM;FEM;SG
les	лез	les	лезть		V;IPFV;MASC;IND;SG;PST;FIN;ACT
les	les	les	les		PROPN
les	лес	les	лес		N;INAN;NOM;MASC;SG
leute	ребят	leute	ребята	N;NOM;PL	N;ANIM;GEN;NEUT;PL
leute	народ	leute	народ	N;NOM;PL	N;INAN;NOM;MASC;SG
leute	людей	leute	человек	N;NOM;PL	N;ANIM;GEN;MASC;PL
hand	ладони	hand	ладонь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
hand	palm	hand	palm	N;NOM;FEM;SG	PROPN
hand	руку	hand	рука	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
sammlung	компиляции	sammlung	компиляция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sammlung	подборки	sammlung	подборка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sammlung	коллекции	sammlung	коллекция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
sammlung	collection	sammlung	collection	N;NOM;FEM;SG	PROPN
sammlung	коллекции	sammlung	коллекция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
lexikon	лексикон	lexikon	лексикон		N;INAN;NOM;MASC;SG
lexikon	энциклопедия	lexikon	энциклопедия		N;INAN;NOM;FEM;SG
lexikon	энциклопедия	lexikon	энциклопедия		N;INAN;NOM;FEM;SG
unterstützung	поддержки	unterstützung	поддержка	ADJ	N;INAN;GEN;FEM;SG
unterstützung	поддержка	unterstützung	поддержка	ADJ	N;INAN;NOM;FEM;SG
unterstützung	поддержку	unterstützung	поддержка	ADJ	N;INAN;ACC;FEM;SG
unterstützung	поддерживаю	unterstützung	поддерживать	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
unterstützung	помощь	unterstützung	помощь	ADJ	N;INAN;NOM;FEM;SG
erfolgreich	успешно	erfolgreich	успешно	ADJ	ADV
erfolgreich	успешно	erfolgreich	успешно	ADJ	ADV
erfolgreich	успех	erfolgreich	успех	ADJ	N;INAN;NOM;MASC;SG
erfolgreich	успеха	erfolgreich	успех	ADJ	N;INAN;GEN;MASC;SG
wichtige	важная	wichtig	важный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
wichtige	важно	wichtig	важный	ADJ;NOM;FEM;PL	ADJ;NEUT;SG
