月	moon	月	moon	N	PROPN;NOM;MASC;SG
食用	užitne	食用	užiten	V	ADJ;NOM;FEM;PL
食用	užitni	食用	užiten	V	ADJ;NOM;MASC;PL
晉	jin	晉	jin	PROPN	PROPN;NOM;MASC;SG
廣東	guangdong	廣東	guangdong	PROPN	N;NOM;MASC;SG
中立	nevtralno	中立	nevtralno	N	ADJ;NOM;NEUT;SG
中立	nevtralni	中立	nevtralen	N	ADJ;NOM;DEF;MASC;SG
中立	nevtralen	中立	nevtralen	N	ADJ;NOM;INDF;MASC;SG
質量	kakovostno	質量	kakovostno	N	ADJ;NOM;NEUT;SG
化石	fosilnih	化石	fosilen	N	ADJ;GEN;MASC;PL
持有	obsedenost	持有	obsedenost	V	N;NOM;FEM;SG
持有	posest	持有	posest	V	N;NOM;FEM;SG
持有	posedovanje	持有	posedovanje	V	N;NOM;NEUT;SG
持有	gospodarstva	持有	gospodarstvo	V	N;GEN;NEUT;SG
持有	imetja	持有	imetje	V	N;NOM;NEUT;PL
持有	deleži	持有	delež	V	N;NOM;MASC;PL
持有	gospodarstev	持有	gospodarstvo	V	N;GEN;NEUT;PL
持有	gospodarstvu	持有	gospodarstvo	V	N;DAT;NEUT;SG
持有	držanje	持有	držanje	V	N;NOM;NEUT;SG
持有	holding	持有	holding	V	N;NOM;MASC;SG
持有	gospodarstvo	持有	gospodarstvo	V	N;NOM;NEUT;SG
理解	razumevanje	理解	razumevanje	V	N;NOM;NEUT;SG
其	pravzaprav	其	pravzaprav	PRO;3	PART
其	dejansko	其	dejansko	PRO;3	ADV
波蘭	poljsko	波蘭	poljski	PROPN	ADJ;NOM;NEUT;SG
波蘭	poljski	波蘭	poljski	PROPN	ADJ;NOM;DEF;MASC;SG
波蘭	poljska	波蘭	poljski	PROPN	ADJ;NOM;FEM;SG
美洲	ameriki	美洲	amerika	PROPN	N;DAT;FEM;SG
美洲	amerika	美洲	amerika	PROPN	N;NOM;FEM;SG
美洲	ameriko	美洲	amerika	PROPN	N;ACC;FEM;SG
美洲	america	美洲	america	PROPN	N;NOM;FEM;SG
恆星	stellar	恆星	stellar	N	
恆星	zvezdno	恆星	zvezden	N	ADJ;NOM;NEUT;SG
挑戰	izzive	挑戰	izziv	V	N;ACC;MASC;PL
挑戰	izzivi	挑戰	izziv	V	N;NOM;MASC;PL
挑戰	izziv	挑戰	izziv	V	N;NOM;MASC;SG
挑戰	zahtevna	挑戰	zahteven	V	ADJ;NOM;FEM;SG
挑戰	zahtevno	挑戰	zahteven	V	ADJ;NOM;NEUT;SG
東方	vzhodni	東方	vzhoden	N	ADJ;NOM;DEF;MASC;SG
東方	vzhodna	東方	vzhoden	N	ADJ;NOM;FEM;SG
東方	vzhodno	東方	vzhoden	N	ADV
東方	oriental	東方	orientati	N	V;PFV;MASC;SG;V.PTCP
東方	vzhodni	東方	vzhoden	N	ADJ;NOM;DEF;MASC;SG
東方	vzhodna	東方	vzhoden	N	ADJ;NOM;FEM;SG
東方	vzhodno	東方	vzhoden	N	ADV
賈	jia	賈	on	PROPN	PROPN;NOM;MASC;SG
幾乎	skoraj	幾乎	skoraj	ADV	PART
阿拉	alah	阿拉	alah	PROPN	N;NOM;MASC;SG
玲	ling	玲	ling	PROPN	N;NOM;MASC;SG
月球	lunarni	月球	lunaren	N	ADJ;NOM;DEF;MASC;SG
月球	moon	月球	moon	N	PROPN;NOM;MASC;SG
杭州	hangzhou	杭州	hangzh	PROPN	N;DAT;MASC;SG
結婚	poroka	結婚	poroka	V	N;NOM;FEM;SG
結婚	zakon	結婚	zakon	V	N;NOM;MASC;SG
岳	yue	岳	yue	PROPN	PROPN;NOM;MASC;SG
引用	citat	引用	citat	V	N;NOM;MASC;SG
引用	citatov	引用	citat	V	N;GEN;MASC;PL
請求	prošnje	請求	prošnja	V	N;NOM;FEM;PL
請求	zahteve	請求	zahteva	V	N;NOM;FEM;PL
請求	prošnja	請求	prošnja	V	N;NOM;FEM;SG
請求	zahtevek	請求	zahtevek	V	N;NOM;MASC;SG
殖民	kolonije	殖民	kolonija	V	N;NOM;FEM;PL
殖民	kolonije	殖民	kolonija	V	N;NOM;FEM;PL
殖民	kolonijo	殖民	kolonija	V	N;ACC;FEM;SG
殖民	kolonija	殖民	kolonija	V	N;NOM;FEM;SG
原子	atomski	原子	atomski	N	ADJ;NOM;MASC;SG
原子	atomsko	原子	atomski	N	ADJ;NOM;NEUT;SG
菲律賓	filipini	菲律賓	filipina	PROPN	N;NOM;MASC;PL
進攻	napadi	進攻	napad	V	N;NOM;MASC;PL
進攻	napad	進攻	napad	V	N;NOM;MASC;SG
珊	sonca	珊	sonce	PROPN	N;GEN;NEUT;SG
珊	soncem	珊	sonce	PROPN	N;DAT;NEUT;PL
珊	sonce	珊	sonce	PROPN	N;NOM;NEUT;SG
珊	soncu	珊	sonce	PROPN	N;DAT;NEUT;SG
貓	mačji	貓	mačja	N	
貓	cat	貓	cat	N	
吸引	zanimivost	吸引	zanimivost	V	N;NOM;FEM;SG
吸引	atrakcija	吸引	atrakcija	V	N;NOM;FEM;SG
吸引	privlačnosti	吸引	privlačnost	V	N;GEN;FEM;SG
吸引	privlačnost	吸引	privlačnost	V	N;NOM;FEM;SG
吸引	privabljanje	吸引	privabljanje	V	N;NOM;NEUT;SG
測試	preizkusi	測試	preizkus	N	V;PFV;IND;SG;3;PRS;FIN
專業	profesionalno	專業	profesionalen	N	ADV
專業	strokovna	專業	strokoven	N	ADJ;NOM;FEM;SG
專業	strokovno	專業	strokovno	N	ADV
專業	poklicna	專業	poklicen	N	ADJ;NOM;FEM;SG
專業	poklicne	專業	poklicen	N	ADJ;NOM;FEM;PL
專業	strokovni	專業	strokoven	N	ADJ;NOM;MASC;SG
旅遊	turistična	旅遊	turističen	N	ADJ;NOM;FEM;SG
旅遊	turistični	旅遊	turističen	N	ADJ;NOM;MASC;SG
旅遊	turistične	旅遊	turističen	N	ADJ;NOM;FEM;PL
旅遊	turistično	旅遊	turističen	N	ADJ;NOM;NEUT;SG
旅遊	potuje	旅遊	potovati	N	V;IPFV;IND;SG;3;PRS;FIN
浪	valovanje	浪	valovanje		N;NOM;NEUT;SG
浪	valovi	浪	val		N;NOM;MASC;PL
浪	valovanje	浪	valovanje		N;NOM;NEUT;SG
浪	valovni	浪	valoven		ADJ;NOM;MASC;SG
浪	val	浪	val		N;NOM;MASC;SG
需求	rabi	需求	raba	N	V;IPFV;IND;SG;3;PRS;FIN
需求	potrebuje	需求	potrebovati	N	V;IPFV;IND;SG;3;PRS;FIN
內部	notranja	內部	notranji	N	ADJ;NOM;FEM;SG
內部	notranje	內部	notranji	N	ADJ;NOM;FEM;PL
內部	notranji	內部	notranji	N	ADJ;NOM;DEF;MASC;SG
內部	znotraj	內部	znotraj	N	ADP;GEN
內部	notri	內部	notri	N	ADV
內部	notranja	內部	notranji	N	ADJ;NOM;FEM;SG
內部	interno	內部	interno	N	ADV
內部	notranje	內部	notranji	N	ADJ;NOM;FEM;PL
內部	notranji	內部	notranji	N	ADJ;NOM;DEF;MASC;SG
內部	interno	內部	interno	N	ADV
失	izgubljena	失	izgubljen	V	ADJ;NOM;FEM;SG;V.PTCP
失	izgubljeni	失	izgubljen	V	ADJ;NOM;MASC;PL;V.PTCP
失	izgubljeno	失	izgubljen	V	ADJ;NOM;NEUT;SG;V.PTCP
失	izgubljen	失	izgubljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
日文	japonski	日文	japonski	N	ADJ;NOM;DEF;MASC;SG
日文	japonsko	日文	japonski	N	ADJ;NOM;NEUT;SG
日文	japonska	日文	japonski	N	ADJ;NOM;FEM;SG
特里	terry	特里	terry	PROPN	PROPN;NOM;MASC;SG
君主	suvereno	君主	suveren	N	ADV
降低	zmanjšanje	降低	zmanjšanje	V	N;NOM;NEUT;SG
降低	znižanje	降低	znižanje	V	N;NOM;NEUT;SG
私人	privat	私人	privati	ADJ	
每日	vsakdanji	每日	vsakdanji	N	ADJ;NOM;MASC;SG
每日	vsakdanja	每日	vsakdanji	N	ADJ;NOM;FEM;SG
每日	vsakodnevno	每日	vsakodneven	N	ADV
每日	dnevno	每日	dnevno	N	ADV
每日	dnevna	每日	dneven	N	ADJ;NOM;FEM;SG
每日	dnevni	每日	dneven	N	ADJ;NOM;MASC;SG
拒絕	upadanje	拒絕	upadanje	V	N;NOM;NEUT;SG
拒絕	upad	拒絕	upad	V	N;NOM;MASC;SG
拒絕	zanikanje	拒絕	zanikanje	V	N;NOM;NEUT;SG
拒絕	zavrnitev	拒絕	zavrnitev	V	N;NOM;FEM;SG
原始	surova	原始	surov	N	ADJ;NOM;FEM;SG
原始	surovo	原始	surovo	N	ADV
原始	surovi	原始	surov	N	ADJ;NOM;MASC;SG
原始	surov	原始	surov	N	ADJ;NOM;INDF;MASC;SG
原始	primitivna	原始	primitiven	N	ADJ;NOM;FEM;SG
原始	primitivno	原始	primitivno	N	ADJ;NOM;NEUT;SG
原始	primitivni	原始	primitiven	N	ADJ;NOM;MASC;PL
原始	primitivne	原始	primitiven	N	ADJ;NOM;FEM;PL
原始	prvotna	原始	prvoten	N	ADJ;NOM;FEM;SG
原始	izvirno	原始	izviren	N	ADJ;NOM;NEUT;SG
原始	prvotni	原始	prvoten	N	ADJ;NOM;DEF;MASC;SG
尖	koničastih	尖	koničast	PART	ADJ;GEN;MASC;PL
減少	upadanje	減少	upadanje	V	N;NOM;NEUT;SG
減少	upad	減少	upad	V	N;NOM;MASC;SG
減少	zmanjšanje	減少	zmanjšanje	V	N;NOM;NEUT;SG
減少	zmanjšanje	減少	zmanjšanje	V	N;NOM;NEUT;SG
減少	znižanje	減少	znižanje	V	N;NOM;NEUT;SG
減少	zmanjšanje	減少	zmanjšanje	V	N;NOM;NEUT;SG
減少	znižanje	減少	znižanje	V	N;NOM;NEUT;SG
減少	zmanjšanje	減少	zmanjšanje	V	N;NOM;NEUT;SG
減少	zmanjševanje	減少	zmanjševanje	V	N;NOM;NEUT;SG
減少	zmanjšan	減少	zmanjšan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
減少	zmanjšana	減少	zmanjšan	V	ADJ;NOM;FEM;SG;V.PTCP
減少	znižana	減少	znižan	V	ADJ;NOM;FEM;SG;V.PTCP
減少	zmanjšano	減少	zmanjšan	V	ADJ;NOM;NEUT;SG;V.PTCP
減少	zmanjšani	減少	zmanjšan	V	ADJ;NOM;MASC;PL;V.PTCP
知名	prepoznavnost	知名	prepoznavnost	ADJ	N;NOM;FEM;SG
知名	vidljivost	知名	vidljivost	ADJ	N;NOM;FEM;SG
知名	vidnost	知名	vidnost	ADJ	N;NOM;FEM;SG
硬	trde	硬	trd	PART	ADJ;NOM;FEM;PL
硬	težko	硬	težek	PART	ADJ;NOM;NEUT;SG
硬	trdo	硬	trdo	PART	ADV
邱	qiu	邱	qiu	PROPN	N;NOM;MASC;SG
肖	shaw	肖	shaw	N	
園	garden	園	garden	N	
生	rojen	生	rojen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
生	rojena	生	rojen	V	ADJ;NOM;FEM;SG;V.PTCP
生	rojene	生	rojen	V	ADJ;NOM;FEM;PL;V.PTCP
生	rojeni	生	rojen	V	ADJ;NOM;MASC;PL;V.PTCP
風格	styles	風格	styles	N	
這裡	tukaj	這裡	tukaj	PRO	ADV
勝利	zmagala	勝利	zmagati	N	V;PFV;FEM;SG;V.PTCP
勝利	zmagal	勝利	zmagati	N	V;PFV;MASC;SG;V.PTCP
女王	queen	女王	queen	N	
蒙特	mont	蒙特	mont	PROPN	PROPN;NOM;MASC;SG
每天	vsakdanji	每天	vsakdanji	DET	ADJ;NOM;MASC;SG
每天	vsakdanja	每天	vsakdanji	DET	ADJ;NOM;FEM;SG
每天	vsakodnevno	每天	vsakodneven	DET	ADV
邀請	povabilo	邀請	povabilo	V	N;NOM;NEUT;SG
邀請	vabilo	邀請	vabilo	V	N;NOM;NEUT;SG
邀請	vabljeni	邀請	vabljen	V	ADJ;NOM;MASC;PL;V.PTCP
邀請	vabljen	邀請	vabljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
邀請	povabljeni	邀請	povabljen	V	ADJ;NOM;MASC;PL;V.PTCP
邀請	vabljena	邀請	vabljen	V	ADJ;NOM;FEM;SG;V.PTCP
邀請	vabila	邀請	vabilo	V	N;NOM;NEUT;PL
邀請	povabilo	邀請	povabilo	V	N;NOM;NEUT;SG
邀請	vabilo	邀請	vabilo	V	N;NOM;NEUT;SG
邀請	vabila	邀請	vabilo	V	N;NOM;NEUT;PL
傳說	legend	傳說	legenda	V	N;NOM;FEM;SG
傳說	legenda	傳說	legenda	V	N;NOM;FEM;SG
傳說	legende	傳說	legenda	V	N;NOM;FEM;PL
傳說	legend	傳說	legenda	V	N;NOM;FEM;SG
變化	spremembe	變化	sprememba	V	N;NOM;FEM;PL
實際	dejanske	實際	dejanski	N	ADJ;NOM;FEM;PL
實際	dejanski	實際	dejanski	N	ADJ;NOM;MASC;SG
實際	dejanska	實際	dejanski	N	ADJ;NOM;FEM;SG
延伸	razširjeni	延伸	razširjen	V	ADJ;NOM;MASC;PL;V.PTCP
延伸	razširjeno	延伸	razširjeno	V	ADJ;NOM;NEUT;SG;V.PTCP
延伸	podaljšana	延伸	podaljšan	V	ADJ;NOM;FEM;SG;V.PTCP
延伸	podaljšano	延伸	podaljšan	V	ADJ;NOM;NEUT;SG;V.PTCP
延伸	razširjena	延伸	razširjen	V	ADJ;NOM;FEM;SG;V.PTCP
延伸	podaljšan	延伸	podaljšan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
延伸	razširitev	延伸	razširitev	V	N;NOM;FEM;SG
延伸	podaljšek	延伸	podaljšek	V	N;NOM;MASC;SG
延伸	podaljšanje	延伸	podaljšanje	V	N;NOM;NEUT;SG
推	pritisni	推	pritisniti		V;PFV;IND;SG;2;FIN
推	potisni	推	potisniti		N;NOM;FEM;SG
收費	polnim	收費	poln	N	ADJ;DAT;MASC;PL
巷	lane	巷	lan	N	
翔	xiang	翔	xiang	PROPN	N;NOM;MASC;SG
翔	shang	翔	shang	PROPN	N;NOM;MASC;SG
翔	sho	翔	biti	PROPN	N;NOM;MASC;SG
突破	preboj	突破	preboj	V	N;NOM;MASC;SG
突破	zlom	突破	zlom	V	N;NOM;MASC;SG
人生	life	人生	life	N	
回應	odzivanje	回應	odzivanje	V	N;NOM;NEUT;SG
回應	odziv	回應	odziv	V	N;NOM;MASC;SG
通用	pogosti	通用	pogost	N	ADJ;NOM;MASC;PL
通用	pogosto	通用	pogosto	N	ADV
修正	sprememba	修正	sprememba	V	N;NOM;FEM;SG
修正	spremembe	修正	sprememba	V	N;NOM;FEM;PL
天文	astronomski	天文	astronomski	N	ADJ;NOM;MASC;SG
原創	prvotna	原創	prvoten	N	ADJ;NOM;FEM;SG
原創	izvirno	原創	izviren	N	ADJ;NOM;NEUT;SG
原創	prvotni	原創	prvoten	N	ADJ;NOM;DEF;MASC;SG
地鐵	podzemna	地鐵	podzemen	N	ADJ;NOM;FEM;SG
地鐵	podzemni	地鐵	podzemen	N	ADJ;NOM;MASC;SG
地鐵	podzemno	地鐵	podzemen	N	ADV
先後	zaporedna	先後	zaporeden	ADV	ADJ;NOM;FEM;SG
先後	zaporedni	先後	zaporeden	ADV	ADJ;NOM;MASC;SG
花園	garden	花園	garden	N	
玄	xuan	玄	xuan	PROPN	
玄	hyun	玄	hyun	PROPN	
實驗	eksperimentalno	實驗	eksperimentalno	N	ADJ;NOM;NEUT;SG
實驗	poskusno	實驗	poskusno	N	ADV
實驗	poskusni	實驗	poskusen	N	ADJ;NOM;DEF;MASC;SG
實驗	poskusnih	實驗	poskusen	N	ADJ;GEN;MASC;PL
實驗	poskusna	實驗	poskusen	N	ADJ;NOM;FEM;SG
估計	ocenjeno	估計	ocenjen	V	ADJ;NOM;NEUT;SG;V.PTCP
估計	ocenjen	估計	ocenjen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
估計	ocenjeni	估計	ocenjen	V	ADJ;NOM;MASC;PL;V.PTCP
估計	ocenjena	估計	ocenjen	V	ADJ;NOM;FEM;SG;V.PTCP
估計	ocene	估計	ocena	V	N;NOM;FEM;PL
估計	ocen	估計	ocena	V	N;GEN;FEM;PL
估計	ocena	估計	ocena	V	N;NOM;FEM;SG
估計	ocena	估計	ocena	V	N;NOM;FEM;SG
規劃	načrtovanje	規劃	načrtovanje	V	N;NOM;NEUT;SG
伏	volt	伏	volt	PROPN	N;NOM;MASC;SG
國內	domači	國內	domač	N	ADJ;NOM;DEF;MASC;SG
國內	domačih	國內	domač	N	ADJ;GEN;MASC;PL
國內	domače	國內	domače	N	ADV
國內	domača	國內	domač	N	ADJ;NOM;FEM;SG
海南	hainan	海南	hainan	PROPN	N;NOM;MASC;SG
柴	chai	柴	chat	N	
尤其	zlasti	尤其	zlasti	ADV	PART
津	tsu	津	tes	PROPN	N;NOM;MASC;SG
十字	navzkrižna	十字	navzkrižen	N	ADJ;NOM;FEM;SG
十字	navzkrižno	十字	navzkrižno	N	ADV
反應	reagiral	反應	reagirati	N	V;MASC;SG;V.PTCP
本地	krajevno	本地	krajeven	N	ADJ;NOM;NEUT;SG
本地	lokalno	本地	lokalen	N	ADV
本地	krajevna	本地	krajeven	N	ADJ;NOM;FEM;SG
本地	krajevni	本地	krajeven	N	ADJ;NOM;MASC;SG
本地	lokalni	本地	lokalen	N	ADJ;NOM;MASC;SG
本地	krajevno	本地	krajeven	N	ADJ;NOM;NEUT;SG
本地	lokalno	本地	lokalen	N	ADV
銷售	prodaja	銷售	prodaja	V	N;NOM;FEM;SG
銷售	prodaja	銷售	prodaja	V	N;NOM;FEM;SG
銷售	prodajo	銷售	prodaja	V	N;ACC;FEM;SG
銷售	prodaja	銷售	prodaja	V	N;NOM;FEM;SG
旅行	potujoči	旅行	potujoč	N	ADJ;NOM;MASC;SG;V.PTCP
旅行	potuje	旅行	potovati	N	V;IPFV;IND;SG;3;PRS;FIN
小	gospodična	小	gospodičen	PART	ADJ;NOM;FEM;SG
小	miss	小	miss	PART	N;NOM;FEM;SG
多	večkratno	多	večkraten	NUM	ADV
多	večkratni	多	večkraten	NUM	ADJ;NOM;MASC;SG
靖	jing	靖	jing	PROPN	N;NOM;MASC;SG
波斯	perzijski	波斯	perzijski	PROPN	ADJ;NOM;MASC;SG
退休	upokojitev	退休	upokojitev	V	N;NOM;FEM;SG
退休	upokojeni	退休	upokojen	V	ADJ;NOM;DEF;MASC;SG
退休	upokojen	退休	upokojen	V	ADJ;NOM;INDF;MASC;SG
路易	louis	路易	louis	PROPN	PROPN;NOM;MASC;SG
路易	ludvik	路易	ludvik	PROPN	N;NOM;MASC;SG
冬季	zimska	冬季	zimski	N	ADJ;NOM;FEM;SG
冬季	zimsko	冬季	zimski	N	ADJ;NOM;NEUT;SG
棋	šah	棋	šah	PROPN	N;NOM;MASC;SG
棋	šaha	棋	šah	PROPN	N;GEN;MASC;SG
久	dolge	久	dolg	N	ADJ;NOM;FEM;PL
久	dolg	久	dolg	N	ADJ;NOM;INDF;MASC;SG
久	dolgo	久	dolgo	N	ADV
久	dolgi	久	dolg	N	ADJ;NOM;MASC;SG
久	dolga	久	dolg	N	ADJ;NOM;FEM;SG
逮捕	aretacije	逮捕	aretacija	V	N;NOM;FEM;PL
逮捕	aretacija	逮捕	aretacija	V	N;NOM;FEM;SG
逮捕	aretiran	逮捕	aretiran	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
逮捕	prijetje	逮捕	prijetje	V	N;NOM;NEUT;SG
逮捕	aretacije	逮捕	aretacija	V	N;NOM;FEM;PL
英里	miles	英里	miles	N	
心理	psihološko	心理	psihološki	N	ADJ;NOM;NEUT;SG
心理	psihološki	心理	psihološki	N	ADJ;NOM;MASC;SG
心理	psihološka	心理	psihološki	N	ADJ;NOM;FEM;SG
心理	duševno	心理	duševno	N	ADJ;NOM;NEUT;SG
心理	mentalno	心理	mentalen	N	ADJ;NOM;NEUT;SG
心理	duševna	心理	duševen	N	ADJ;NOM;FEM;SG
生成	ustvarjene	生成	ustvarjen	V	ADJ;NOM;FEM;PL;V.PTCP
生成	ustvarjen	生成	ustvarjen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
生成	ustvarjena	生成	ustvarjen	V	ADJ;NOM;FEM;SG;V.PTCP
失敗	neuspešno	失敗	neuspešen		ADJ;NOM;NEUT;SG
失敗	spodletelo	失敗	spodleteti		V;PFV;NEUT;SG;V.PTCP
失敗	neuspešen	失敗	neuspešen		ADJ;NOM;INDF;MASC;SG
失敗	neuspeh	失敗	neuspe		N;NOM;MASC;SG
失敗	izpad	失敗	izpad		N;NOM;MASC;SG
捷克	češka	捷克	češka	PROPN	ADJ;NOM;FEM;SG
捷克	češki	捷克	češki	PROPN	ADJ;NOM;DEF;MASC;SG
數位	digitalnega	數位	digitalen	N	ADJ;GEN;NEUT;SG
數位	digitalna	數位	digitalen	N	ADJ;NOM;FEM;SG
數位	digitalno	數位	digitalen	N	ADJ;NOM;NEUT;SG
數位	digitalni	數位	digitalen	N	ADJ;NOM;MASC;SG
數位	digitalne	數位	digitalen	N	ADJ;NOM;FEM;PL
馬來西亞	malezija	馬來西亞	malezija	PROPN	N;NOM;FEM;SG
馬來西亞	malezije	馬來西亞	malezija	PROPN	N;NOM;FEM;PL
投降	predaje	投降	predaja	V	N;NOM;FEM;PL
蕾	lei	蕾	lei	PROPN	N;NOM;MASC;SG
蕾	ree	蕾	ree	PROPN	PROPN;NOM;FEM;SG
郎	lang	郎	lang	N	
四	april	四	april	NUM	N;NOM;MASC;SG
四	aprila	四	april	NUM	N;GEN;MASC;SG
條件	pogojni	條件	pogojen	N	ADJ;NOM;DEF;MASC;SG
條件	pogojna	條件	pogojen	N	ADJ;NOM;FEM;SG
條件	pogojno	條件	pogojno	N	ADV
蘇格蘭	škotske	蘇格蘭	škotski	PROPN	ADJ;NOM;FEM;PL
蘇格蘭	škotski	蘇格蘭	škotski	PROPN	ADJ;NOM;DEF;MASC;SG
蘇格蘭	škotsko	蘇格蘭	škotski	PROPN	ADJ;NOM;NEUT;SG
蘇格蘭	škotska	蘇格蘭	škotski	PROPN	ADJ;NOM;FEM;SG
印尼	indonezijski	印尼	indonezijski	PROPN	ADJ;NOM;MASC;SG
下降	upadanje	下降	upadanje	V	N;NOM;NEUT;SG
下降	upad	下降	upad	V	N;NOM;MASC;SG
下降	spust	下降	spust	V	N;NOM;MASC;SG
創建	ustvarjanje	創建	ustvarjanje	V	N;NOM;NEUT;SG
創建	stvaritev	創建	stvaritev	V	N;NOM;FEM;SG
創建	ustanovitev	創建	ustanovitev	V	N;NOM;FEM;SG
創建	ustvarjanje	創建	ustvarjanje	V	N;NOM;NEUT;SG
創建	ustvarjanje	創建	ustvarjanje	V	N;NOM;NEUT;SG
吃	jej	吃	jesti	V	
吃	jest	吃	jest	V	
可	zanesljiva	可	zanesljiv	V	ADJ;NOM;FEM;SG
可	zanesljivi	可	zanesljiv	V	ADJ;NOM;MASC;PL
可	zanesljivo	可	zanesljivo	V	ADV
可	zanesljiv	可	zanesljiv	V	ADJ;NOM;INDF;MASC;SG
強烈	močno	強烈	močno	ADJ	ADV
芝加哥	chicago	芝加哥	chicag	PROPN	N;NOM;MASC;SG
運作	delovanje	運作	delovanje	V	N;NOM;NEUT;SG
華	kitajske	華	kitajski	PROPN	ADJ;NOM;FEM;PL
華	kitajski	華	kitajski	PROPN	ADJ;NOM;MASC;SG
華	kitajsko	華	kitajski	PROPN	ADJ;NOM;NEUT;SG
華	kitajska	華	kitajski	PROPN	ADJ;NOM;FEM;SG
華	kitajci	華	kitajec	PROPN	N;NOM;MASC;PL
繼承	dedovanje	繼承	dedovanje	V	N;NOM;NEUT;SG
繼承	nasledstvo	繼承	nasledstvo	V	N;NOM;NEUT;SG
繼承	dediščina	繼承	dediščina	V	N;NOM;FEM;SG
繼承	nasledstvo	繼承	nasledstvo	V	N;NOM;NEUT;SG
繼承	dediščino	繼承	dediščina	V	N;ACC;FEM;SG
淡水	sladkovodnih	淡水	sladkovoden	N	ADJ;GEN;MASC;PL
平面	ravna	平面	raven	N	V;IPFV;IND;SG;3;PRS;FIN
依然	še	依然	še	ADV	PART
化學	kemična	化學	kemičen	N	ADJ;NOM;FEM;SG
化學	kemijsko	化學	kemijski	N	ADJ;NOM;NEUT;SG
化學	kemično	化學	kemično	N	ADJ;NOM;NEUT;SG
乾	suha	乾	suh	N	ADJ;NOM;FEM;SG
乾	suhi	乾	suh	N	ADJ;NOM;DEF;MASC;SG
乾	suhe	乾	suh	N	ADJ;NOM;FEM;PL
乾	posuši	乾	posušiti	N	V;PFV;IND;SG;3;PRS;FIN
乾	suho	乾	suh	N	ADV
蔣	chiang	蔣	chiang	PROPN	N;NOM;MASC;SG
房屋	house	房屋	hous	N	
基金	temelji	基金	temeljiti	N	V;IPFV;IND;SG;3;PRS;FIN
五十	fifty	五十	fifty	NUM	
堅	caine	堅	cain	ADP	N;NOM;MASC;SG
刻	vgravirano	刻	vgravirano	N	ADJ;NOM;NEUT;SG;V.PTCP
刻	rezbarski	刻	rezbarski	N	ADJ;NOM;MASC;PL
合約	naročila	合約	naročiti	N	V;PFV;FEM;SG;V.PTCP
平原	navadna	平原	navaden	N	ADJ;NOM;FEM;SG
證明	dokaz	證明	dokaz	V	N;NOM;MASC;SG
證明	dokazilo	證明	dokazilo	V	N;NOM;NEUT;SG
佔領	poklic	佔領	poklic	V	N;NOM;MASC;SG
領導	vodilni	領導	vodilen	V	ADJ;NOM;MASC;PL
領導	vodilna	領導	vodilen	V	ADJ;NOM;FEM;SG
領導	vodstvo	領導	vodstvo	V	N;NOM;NEUT;SG
領導	vodenje	領導	vodenje	V	N;NOM;NEUT;SG
蓮	lotus	蓮	lotus	PROPN	N;NOM;MASC;SG
幸福	srečna	幸福	srečen	N	ADJ;NOM;FEM;SG
幸福	srečen	幸福	srečen	N	ADJ;NOM;INDF;MASC;SG
幸福	vesela	幸福	vesel	N	ADJ;NOM;FEM;SG
幸福	srečno	幸福	srečno	N	ADJ;NOM;NEUT;SG
引入	uvajanje	引入	uvajanje	V	N;NOM;NEUT;SG
貝爾	zvonec	貝爾	zvonec	PROPN	N;NOM;MASC;SG
貝爾	zvon	貝爾	zvon	PROPN	N;NOM;MASC;SG
貝爾	bell	貝爾	bell	PROPN	N;NOM;MASC;SG
奧運	olimpijski	奧運	olimpijski	PROPN	ADJ;NOM;MASC;PL
奧運	olympic	奧運	olympica	PROPN	N;NOM;MASC;SG
歡迎	vabljeni	歡迎	vabljen	V	ADJ;NOM;MASC;PL;V.PTCP
歡迎	dobrodošel	歡迎	dobrodošel	V	ADJ;NOM;INDF;MASC;SG
歡迎	dobrodošli	歡迎	dobrodošel	V	ADJ;NOM;MASC;PL
泰國	tajska	泰國	tajski	PROPN	ADJ;NOM;FEM;SG
泰國	tajsko	泰國	tajski	PROPN	ADJ;NOM;NEUT;SG
泰國	tajske	泰國	tajski	PROPN	ADJ;NOM;FEM;PL
凌	ling	凌	ling	PROPN	N;NOM;MASC;SG
凌	ram	凌	ram	PROPN	N;NOM;MASC;SG
凌	rama	凌	rama	PROPN	N;NOM;FEM;SG
吻	kiss	吻	kiss	N	
火山	vulkanskega	火山	vulkanski	N	ADJ;GEN;NEUT;SG
火山	vulkani	火山	vulkan	N	ADJ;NOM;MASC;PL;V.PTCP
廟	temple	廟	temple	N	
阿拉伯	arabija	阿拉伯	arabija	PROPN	N;NOM;FEM;SG
阿拉伯	arabska	阿拉伯	arabski	PROPN	ADJ;NOM;FEM;SG
阿拉伯	arabski	阿拉伯	arabski	PROPN	ADJ;NOM;MASC;SG
阿拉伯	arabec	阿拉伯	arabec	PROPN	N;NOM;MASC;SG
