med	med	med	med	ADP	N;INAN;NOM;MASC;SG;POS
troligen	pravděpodobné	troligen	pravděpodobný	ADV	ADJ;NOM;NEUT;SG;POS
senaste	nedávný	sen	dávný	ADJ;NOM;DEF;RL	ADJ;INAN;NOM;MASC;SG;NEG
senaste	nedávné	sen	dávný	ADJ;NOM;DEF;RL	ADJ;NOM;NEUT;SG;NEG
senaste	nedávná	sen	dávný	ADJ;NOM;DEF;RL	ADJ;NOM;FEM;SG;NEG
senaste	poslední	sen	poslední	ADJ;NOM;DEF;RL	ADJ;NOM;MASC;SG;POS
senaste	posledni	sen	posledný	ADJ;NOM;DEF;RL	N;NOM;MASC;SG;POS
senaste	naposledy	sen	naposledy	ADJ;NOM;DEF;RL	ADV
senaste	naposled	sen	naposled	ADJ;NOM;DEF;RL	ADV
sådan	takové	sån	takový	ADJ;NOM;INDF;MASC+FEM;SG	DET;NOM;NEUT;PL
sådan	taková	sån	takový	ADJ;NOM;INDF;MASC+FEM;SG	DET;NOM;FEM;SG
sådan	takový	sån	takový	ADJ;NOM;INDF;MASC+FEM;SG	DET;NOM;MASC;SG
ändå	porad	ändå	porada	ADV	N;NOM;FEM;SG;POS
kastilien	kastilie	kastilien	kastilie	PROPN;NOM	N;NOM;FEM;SG;POS
kastilien	castilla	kastilien	castilla	PROPN;NOM	PROPN;NOM;FEM;SG;POS
die	zemři	du	zemřit	N;NOM;INDF;NEUT;SG	V;IMP;SG;2;POS;FIN
tidningen	noviny	tidning	noviny	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL;POS
isla	isla	isla	isel	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
juan	juan	juan	juan	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
juan	juane	juan	juane	PROPN;NOM	N;NOM;MASC;SG;POS
juan	juana	juan	juana	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
gräs	trávu	gräs	tráva	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
gräs	trávy	gräs	tráva	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
gräs	trávu	gräs	tráva	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
port	přístavu	port	přístav	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;SG;POS
mine	můj	man	můj	N;NOM;INDF;NEUT;SG	DET;NOM;MASC;SG;1
mine	mé	man	můj	N;NOM;INDF;NEUT;SG	DET;NOM;SG;1
mine	moje	man	můj	N;NOM;INDF;NEUT;SG	DET;NOM;SG;1
beirut	bejrútu	beirut	bejrút	PROPN;NOM	PROPN;INAN;GEN;MASC;SG;POS
ledare	leader	ledare	leader	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
ledare	vůdce	ledare	vůdce	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG;POS
ledare	redakční	ledare	redakční	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG;POS
ledare	redakce	ledare	redakce	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
mst	mst	mst	mst	N;NOM;INDF;NEUT;SG	PROPN;POS
material	materiály	material	materiál	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
norska	norské	norska	norský	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL;POS
norska	norský	norska	norský	N;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
folk	lidí	folk	člověk	N;NOM;INDF;NEUT;PL	N;ANIM;GEN;MASC;PL;POS
folk	lidem	folk	člověk	N;NOM;INDF;NEUT;PL	N;ANIM;DAT;MASC;PL;POS
folk	people	folk	people	N;NOM;INDF;NEUT;PL	N;MASC;SG;POS
nästa	dále	nästa	dále	ADJ;NOM	ADV
skogar	lese	skoga	les	N;NOM;INDF;MASC+FEM;PL	N;INAN;DAT;MASC;SG;POS
monte	monte	monte	monte	N;NOM;INDF;NEUT;SG	PROPN;NEUT;POS
skottland	skotsko	skottland	skotsko	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
skottland	skotska	skottland	skotsko	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
norte	norte	norte	nort	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
historiska	historický	historisk	historický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
historiska	historické	historisk	historický	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
historiska	historická	historisk	historický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
historiska	historický	historisk	historický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
historiska	historické	historisk	historický	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
historiska	historická	historisk	historický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
norsk	norské	norsk	norský	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL;POS
norsk	norsk	norsk	norsk	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
längd	délku	längd	délka	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
längd	výšku	längd	výška	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
längd	výšky	längd	výška	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
brown	hnědá	brown	hnědý	PROPN;NOM	ADJ;NOM;FEM;SG;POS
brown	hnědý	brown	hnědý	PROPN;NOM	ADJ;INAN;NOM;MASC;SG;POS
brown	brown	brown	brown	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
brown	hnědé	brown	hnědý	PROPN;NOM	ADJ;NOM;NEUT;SG;POS
kungen	king	kung	king	N;NOM;DEF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kungen	krále	kung	král	N;NOM;DEF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG;POS
kungen	králi	kung	král	N;NOM;DEF;MASC+FEM;SG	N;ANIM;DAT;MASC;SG;POS
bgcolor	bgcolor	bgcola	bgcolor	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
skåne	skåne	skåne	skyna	PROPN;NOM	PROPN;NOM;MASC;SG;POS
skåne	scania	skåne	scania	PROPN;NOM	N;NOM;FEM;SG;POS
togs	přijata	ta	přijatý	V;IND;PST;FIN;PASS	ADJ;POS;V.PTCP;PASS
togs	přijatá	ta	přijatý	V;IND;PST;FIN;PASS	ADJ;NOM;FEM;SG;POS
omfattande	rozsáhlou	omfattande	rozsáhlý	ADJ;NOM;PRS;V.PTCP	ADJ;ACC;FEM;SG;POS
karta	mapy	karta	mapa	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
karta	mapu	karta	mapa	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
insekter	hmyzu	insekt	hmyz	N;NOM;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;SG;POS
insekter	hmyz	insekt	hmyz	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
insekter	hmyz	insekt	hmyz	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
grekiska	řecký	grekisk	řecký	ADJ;NOM;PL	ADJ;ANIM;NOM;MASC;SG;POS
grekiska	řecká	grekisk	řecký	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
grekiska	řecké	grekisk	řecký	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
snabbt	rychlé	snabb	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
snabbt	rychlá	snabb	rychlý	ADV	ADJ;NOM;FEM;SG;POS
snabbt	rychlý	snabb	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
snabbt	rychlé	snabb	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
snabbt	rychlá	snabb	rychlý	ADV	ADJ;NOM;FEM;SG;POS
snabbt	rychlý	snabb	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
armén	armádní	arm	armádní	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;PL;POS
armén	armádu	arm	armáda	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG;POS
armén	army	arm	arma	N;NOM;DEF;MASC+FEM;SG	PROPN;FEM;POS
program	programů	program	program	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;PL;POS
program	programy	program	program	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
program	programu	program	program	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;SG;POS
program	programů	program	program	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;PL;POS
program	programy	program	program	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
und	und	und	und	V;IMP;FIN;ACT	PROPN;MASC;POS
programmet	programu	program	program	N;NOM;DEF;NEUT;SG	N;INAN;GEN;MASC;SG;POS
venezuela	venezuele	venezuel	venezuel	PROPN;NOM	N;DAT;FEM;SG;POS
venezuela	venezuely	venezuel	venezuel	PROPN;NOM	PROPN;NOM;FEM;SG;POS
visade	zobrazeny	visa	zobrazený	V;IND;PST;FIN;ACT	ADJ;INAN;PL;POS;V.PTCP;PASS
visade	doporučené	visa	doporučený	V;IND;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
visade	doporučeno	visa	doporučený	V;IND;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
rica	rica	ric	rica	PROPN;NOM	PROPN;NOM;MASC;SG;POS
gud	bůh	gud	bůh	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
gud	bože	gud	bůh	PROPN;NOM	INTJ
gud	boží	gud	boží	PROPN;NOM	ADJ;NOM;MASC;SG;POS
sommaren	letní	sommar	letní	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
svårt	těžce	svår	těžce	ADJ;NOM;INDF;NEUT;SG	ADV;POS
svårt	tvrdě	svår	tvrdě	ADJ;NOM;INDF;NEUT;SG	ADV
svårt	obtížně	svår	obtížně	ADJ;NOM;INDF;NEUT;SG	ADV;POS
mera	mera	mycket	mera	ADV;CMPR	PROPN;ANIM;NOM;MASC;SG;POS
mera	další	mycket	další	ADV;CMPR	ADJ;NOM;MASC;SG;POS
mera	more	mycket	more	ADV;CMPR	N;MASC;SG;POS
larsson	larsson	larsson	larsson	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
star	star	star	star	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
alaska	aljaška	alaska	aljaška	PROPN;NOM	N;NOM;FEM;SG;POS
alaska	aljašku	alaska	aljaška	PROPN;NOM	N;ACC;FEM;SG;POS
mor	matku	mor	matka	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
heller	heller	heller	heller	ADV	N;ANIM;NOM;MASC;SG;POS
green	zelené	gre	zelený	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
green	zelený	gre	zelený	N;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
green	green	gre	green	N;NOM;INDF;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
green	zeleně	gre	zeleň	N;NOM;INDF;NEUT;SG	ADV;POS
green	zelená	gre	zelený	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS
klippa	řez	klippa	řez	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
klippa	střih	klippa	střih	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
klippa	útes	klippa	útes	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
klippa	cliff	klippa	cliff	V;IMP;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
klippa	skály	klippa	skála	V;IMP;FIN;ACT	N;NOM;FEM;PL;POS
klippa	skála	klippa	skála	V;IMP;FIN;ACT	N;NOM;FEM;SG;POS
klippa	skalní	klippa	skalní	V;IMP;FIN;ACT	ADJ;NOM;MASC;SG;POS
klippa	kámen	klippa	kámen	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
klippa	rock	klippa	rock	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
röda	červeně	röd	červen	ADJ;NOM;PL	ADV;POS
röda	červené	röd	červený	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
röda	červená	röd	červený	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
röda	rudá	röd	rudý	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
röda	červený	röd	červený	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
avrinningsområden	povodí	avrinningsområde	povodí	N;NOM;INDF;NEUT;PL	N;NOM;NEUT;SG;POS
king	king	king	king	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
king	krále	king	král	N;NOM;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG;POS
king	králi	king	král	N;NOM;INDF;MASC+FEM;SG	N;ANIM;DAT;MASC;SG;POS
one	jedno	one	jeden	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;NEUT;SG
one	jednu	one	jeden	N;NOM;INDF;MASC+FEM;SG	NUM;ACC;FEM;SG
one	jeden	one	jeden	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;MASC;SG
one	jedna	one	jeden	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;FEM;SG
williams	williamsová	Pilliam	williamsová	PROPN;NOM	ADJ;NOM;FEM;SG;POS
williams	williamse	Pilliam	williams	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
williams	williams	Pilliam	williams	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
beach	pláži	beach	pláž	N;NOM;INDF;NEUT;SG	N;DAT;FEM;SG;POS
beach	pláže	beach	pláž	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
aktiva	aktivně	aktiv	aktivně	ADJ;NOM;PL	ADV;POS
aktiva	aktivní	aktiv	aktivní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
aktiva	aktivních	aktiv	aktivní	ADJ;NOM;PL	ADJ;GEN;MASC;PL;POS
max	max	max	maximum	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
max	maxe	max	maxe	N;NOM;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG;POS
max	maximálně	max	maximálně	N;NOM;INDF;MASC+FEM;SG	ADV;POS
list	mazaný	list	mazaný	N;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
hösten	podzimní	höst	podzimní	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
lärare	učitel	lärare	učitel	N;NOM;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG;POS
lärare	učitelka	lärare	učitelka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
lärare	učitele	lärare	učitel	N;NOM;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL;POS
samhället	společnosti	samhälle	společnost	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL;POS
oregon	oregonu	oregon	oregon	PROPN;NOM	PROPN;INAN;DAT;MASC;SG;POS
goals	cíle	goal	cíl	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
goals	branky	goal	branka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
goals	góly	goal	gól	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
säger	rčení	säga	rčení	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
mary	marie	mary	marie	PROPN;NOM	N;NOM;FEM;SG;POS
mary	mary	mary	mara	PROPN;NOM	PROPN;FEM;POS
skrivit	napsané	skriva	napsaný	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;NEUT;PL;POS
skrivit	psal	skriva	psát	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
skrivit	napsal	skriva	napsat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
skrivit	napsali	skriva	napsat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
skrivit	napsala	skriva	napsat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
känt	známí	känd	známý	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS
lagen	law	lag	law	N;NOM;DEF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
svart	black	svart	black	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
bot	bota	bot	bota	V;IMP;FIN;ACT	N;NOM;FEM;SG;POS
bot	bot	bot	bota	V;IMP;FIN;ACT	N;GEN;FEM;PL;POS
vapen	zbraně	vapen	zbraň	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
vapen	paže	vapen	paže	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
vapen	ruce	vapen	ruka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
vapen	zbraně	vapen	zbraň	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
vapen	zbraně	vapen	zbraň	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
städer	měst	stad	město	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;PL;POS
ford	ford	ford	Ford	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
val	vale	val	vale	N;NOM;INDF;NEUT;SG	PROPN;MASC;SG;POS
val	val	val	tít	N;NOM;INDF;NEUT;SG	PROPN;NEUT;POS
val	volby	val	volba	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
val	volby	val	volba	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
val	zvolení	val	zvolení	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL;POS
simon	simone	simon	simone	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG;POS
simon	simon	simon	simon	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
cruz	cruz	cruz	cruz	PROPN;NOM	PROPN;NOM;FEM;SG;POS
inre	interiér	inre	interiér	ADJ;NOM;CMPR	N;INAN;NOM;MASC;SG;POS
inre	vnitra	inre	vnitro	ADJ;NOM;CMPR	N;NOM;NEUT;SG;POS
inre	vnitřní	inre	vnitřní	ADJ;NOM;CMPR	ADJ;NOM;MASC;SG;POS
inre	interní	inre	interní	ADJ;NOM;CMPR	ADJ;NOM;MASC;SG;POS
inre	vnitřní	inre	vnitřní	ADJ;NOM;CMPR	ADJ;NOM;MASC;SG;POS
harry	harryho	harry	harry	N;NOM;INDF;MASC+FEM;SG	N;ANIM;GEN;MASC;SG;POS
sten	kamenný	sten	kamenný	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
sten	stone	sten	stůn	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sten	skály	sten	skála	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
sten	skalní	sten	skalní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
nederländerna	nizozemsko	nederland	nizozemský	N;NOM;DEF;MASC+FEM;PL	PROPN;NOM;NEUT;SG;POS
nederländerna	nizozemí	nederland	nizozemí	N;NOM;DEF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
nhl	nhl	nhl	nhl	PROPN;NOM	PROPN;FEM;POS
månader	měsíců	månad	měsíc	N;NOM;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL;POS
månader	měsících	månad	měsíc	N;NOM;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL;POS
moderna	moderní	modern	moderní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
tom	prázdné	tom	prázdný	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS
tom	prázdná	tom	prázdný	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
tom	prázdný	tom	prázdný	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
tom	vyprázdnit	tom	vyprázdnit	N;NOM;INDF;MASC+FEM;SG	V;PFV;POS;NFIN
tom	tome	tom	ten	N;NOM;INDF;MASC+FEM;SG	V;IMP;SG;2;POS;FIN
tom	tom	tom	ten	N;NOM;INDF;MASC+FEM;SG	DET;DAT;SG
platsen	lokace	plats	lokace	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL;POS
skriver	psaní	skriva	psaní	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
ursprungliga	originální	ursprunglig	originální	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
ursprungliga	originál	ursprunglig	originál	ADJ;NOM;PL	N;INAN;NOM;MASC;SG;POS
ursprungliga	původní	ursprunglig	původní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
rudolf	rudolf	rudolf	rudolf	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
jämtland	jämtland	jämtland	jämtland	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
vanliga	obyčejná	vanlig	obyčejný	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
vanliga	obyčejný	vanlig	obyčejný	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
vanliga	časté	vanlig	častý	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
vanliga	společná	vanlig	společný	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
vanliga	společné	vanlig	společný	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
vanliga	obvyklé	vanlig	obvyklý	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
vanliga	obvyklý	vanlig	obvyklý	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
vanliga	obvyklá	vanlig	obvyklý	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
kronor	korun	krona	koruna	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL;POS
viktig	důležití	viktig	důležitý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
florida	floridu	florid	florida	PROPN;NOM	PROPN;ACC;FEM;SG;POS
florida	floridy	florid	florida	PROPN;NOM	PROPN;NOM;FEM;SG;POS
florida	florida	florid	florida	PROPN;NOM	PROPN;NOM;FEM;SG;POS
dig	vy	du	ty	PRO;ACC;DEF;MASC+FEM;SG	PRO;NOM;PL;2
dig	jsi	du	být	PRO;ACC;DEF;MASC+FEM;SG	V;IND;SG;2;POS;PRS;FIN;ACT
dig	ty	du	ten	PRO;ACC;DEF;MASC+FEM;SG	DET;NOM;MASC;PL
match	hru	match	hra	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
sierra	sierra	sierr	Sierra	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG;POS
henri	henri	henri	henri	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
arthur	arthur	arthur	arthur	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
arthur	artuš	arthur	artuš	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
arthur	artur	arthur	artura	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
hotad	ohrožené	hota	ohrožený	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;NOM;MASC;PL;POS
hotad	ohrožení	hota	ohrožení	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;NEUT;SG;POS
hotad	vyhrožoval	hota	vyhrožovat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
hotad	vyhrožovali	hota	vyhrožovat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
oscar	oscar	oscar	oscar	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
oscar	oskar	oscar	oskar	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
värmland	värmland	värmland	värmland	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
livet	life	liv	life	N;NOM;DEF;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
livet	životní	liv	životní	N;NOM;DEF;NEUT;SG	ADJ;NOM;MASC;SG;POS
minnesota	minnesotě	minnesota	minnesot	PROPN;NOM	PROPN;DAT;FEM;SG;POS
sar	sar	sa	sar	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
regional	oblastní	regional	oblastní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
regional	regionální	regional	regionální	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
datum	data	datum	data	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL;POS
datum	termíny	datum	termín	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
tekniska	technický	teknisk	technický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
tekniska	technické	teknisk	technický	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
tekniska	technická	teknisk	technický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
tekniska	technologický	teknisk	technologický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
tekniska	technologická	teknisk	technologický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
leon	leona	leon	leon	PROPN;NOM	N;NOM;FEM;SG;POS
leon	leone	leon	leone	PROPN;NOM	PROPN;NOM;MASC;SG;POS
leon	leon	leon	leon	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
djup	hloubku	djup	hloubka	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
djup	hloubky	djup	hloubka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
djup	hluboká	djup	hluboký	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
djup	hluboké	djup	hluboký	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG;POS
djup	hluboko	djup	hluboko	N;NOM;INDF;MASC+FEM;SG	ADV;POS
djup	hluboký	djup	hluboký	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
johnson	johnsonová	johnson	johnsonový	PROPN;NOM	PROPN;NOM;FEM;SG;POS
johnson	johnson	johnson	johnson	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
johnson	johnsonovi	johnson	johnson	PROPN;NOM	N;ANIM;DAT;MASC;SG;POS
höga	vysoko	hög	vysoko	ADJ;NOM;PL	ADV;POS
höga	vysoký	hög	vysoký	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
höga	vysoká	hög	vysoký	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
tills	dokud	tills	dokud	ADV	CONJ
tills	dokud	tills	dokud	ADV	CONJ
alberta	alberta	albert	albert	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
alberta	alberto	albert	alberto	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
