que	to	que	ten	CONJ	DET;NOM;NEUT;SG
promedio	průměrná	promedio	průměrný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
árabe	arabský	árabe	arabský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
árabe	arabské	árabe	arabský	N;SG	ADJ;NOM;MASC;PL;POS
árabe	arabský	árabe	arabský	N;SG	ADJ;INAN;NOM;MASC;SG;POS
árabe	arabské	árabe	arabský	N;SG	ADJ;NOM;MASC;PL;POS
árabe	arabsky	árabe	arabsky	N;SG	ADV;POS
aplicación	app	aplicación	app	N;FEM;SG	PROPN;MASC;SG;POS
famoso	slavní	famoso	slavný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
famoso	celebrita	famoso	celebrita	ADJ;MASC;SG	N;NOM;FEM;SG;POS
famoso	celebrity	famoso	celebrita	ADJ;MASC;SG	N;NOM;FEM;PL;POS
competición	soutěže	competición	soutěž	N;FEM;SG	N;NOM;FEM;PL;POS
competición	soutěžní	competición	soutěžní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
compuesta	složil	compuesto	složit	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
compuesta	skládá	compuesto	skládat	ADJ;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
publicada	zveřejněné	publicado	zveřejněný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
publicada	zveřejněna	publicado	zveřejněný	ADJ;FEM;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
publicada	publikoval	publicado	publikovat	ADJ;FEM;SG;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
publicada	zveřejněné	publicado	zveřejněný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
publicada	zveřejnil	publicado	zveřejnit	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
terreno	pozemky	terreno	pozemek	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
terreno	terénní	terreno	terénní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
terreno	pozemní	terreno	pozemní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
entró	zadali	entrar	zadat	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
entró	zadané	entrar	zadaný	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG;POS
entró	vstoupila	entrar	vstoupit	V;IND;SG;3;PST;FIN	V;PFV;POS;PST;V.PTCP;ACT
similares	podobná	similar	podobný	ADJ;PL	ADJ;NOM;FEM;SG;POS
similares	podobný	similar	podobný	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
construir	postav	construir	postava	V;NFIN	N;GEN;FEM;PL;POS
toledo	toledo	toledo	toledo	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
periódico	pravidelné	periódico	pravidelný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
periódico	noviny	periódico	noviny	N;MASC;SG	N;NOM;FEM;PL;POS
piloto	pilotní	piloto	pilotní	N;SG	ADJ;NOM;MASC;SG;POS
unió	united	unir	united	V;IND;SG;3;PST;FIN	ADJ;POS
unió	spojených	unir	spojený	V;IND;SG;3;PST;FIN	ADJ;GEN;MASC;PL;POS
unió	spojené	unir	spojený	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;PL;POS
chicago	chicaga	chicago	chicag	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
chicago	chicagu	chicago	chicag	N;MASC;SG	PROPN;DAT;NEUT;SG;POS
chicago	chicago	chicago	chicago	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
clásico	klasika	clásico	klasik	ADJ;MASC;SG	N;NOM;FEM;SG;POS
clásico	classic	clásico	classic	ADJ;MASC;SG	N;INAN;NOM;MASC;SG;POS
ópera	opery	ópera	opera	N;FEM;SG	N;NOM;FEM;PL;POS
candidato	uchazeči	candidato	uchazeč	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
desarrollado	rozvinutých	desarrollado	rozvinutý	ADJ;MASC;SG;V.PTCP	ADJ;GEN;MASC;PL;POS
desarrollado	vyvinuté	desarrollado	vyvinutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
municipales	obecní	municipal	obecní	ADJ;PL	ADJ;NOM;MASC;SG;POS
designado	určené	designado	určený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
designado	jmenované	designado	jmenovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
activo	aktivně	activo	aktivně	ADJ;MASC;SG	ADV;POS
activo	aktivních	activo	aktivní	ADJ;MASC;SG	ADJ;GEN;MASC;PL;POS
activo	aktiva	activo	aktivum	ADJ;MASC;SG	N;NOM;NEUT;PL;POS
activo	aktiva	activo	aktivum	ADJ;MASC;SG	N;NOM;NEUT;PL;POS
activo	aktiv	activo	aktivum	ADJ;MASC;SG	N;GEN;FEM;PL;POS
activo	aktivum	activo	aktivum	ADJ;MASC;SG	N;NOM;NEUT;SG;POS
irlanda	irský	irlanda	irský	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
irlanda	ir	irlanda	ir	N;FEM;SG	PROPN;MASC;POS
irlanda	irské	irlanda	irský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
irlanda	irská	irlanda	irský	N;FEM;SG	ADJ;NOM;FEM;SG;POS
irlanda	irsko	irlanda	irský	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
detrás	za	detrás	za	ADV	ADP;ACC
xii	xii	xii	xie		PROPN;NOM;MASC;SG;POS
aspecto	vypadá	aspecto	vypadat	N;MASC;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
solicita	žádosti	solicitar	žádost	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL;POS
málaga	malaga	málaga	malaga	N;MASC;SG	PROPN;NOM;FEM;SG;POS
málaga	málaga	málaga	málag	N;MASC;SG	PROPN;NOM;FEM;SG;POS
conciertos	koncertní	concierto	koncertní	N;MASC;PL	ADJ;NOM;MASC;SG;POS
conciertos	koncert	concierto	koncert	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
lorenzo	lorenzo	lorenzo	lorenzo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
federico	friedrich	federico	friedrich	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
federico	frederick	federico	frederick	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
federico	federico	federico	federico	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
competencia	konkurenty	competencia	konkurent	N;FEM;SG	N;ANIM;ACC;MASC;PL;POS
competencia	konkurenti	competencia	konkurent	N;FEM;SG	N;ANIM;NOM;MASC;PL;POS
competencia	kompetence	competencia	kompetence	N;FEM;SG	N;NOM;FEM;PL;POS
competencia	soutěže	competencia	soutěž	N;FEM;SG	N;NOM;FEM;PL;POS
competencia	soutěžní	competencia	soutěžní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
sky	sky	sky	ska	N	PROPN;INAN;NOM;MASC;SG;POS
sky	nebeský	sky	beský	N	ADJ;INAN;NOM;MASC;SG;NEG
punta	point	punta	point	N;FEM;SG	PROPN;NOM;MASC;SG;POS
núcleo	core	núcleo	core	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
illinois	illinois	illinois	illinois	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
humana	člověk	humano	člověk	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG;POS
cambiar	změna	cambiar	změna	V;NFIN	N;NOM;FEM;SG;POS
cambiar	změny	cambiar	změna	V;NFIN	N;NOM;FEM;PL;POS
nelson	nelson	nelson	nelson	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
nelson	nelsona	nelson	nelson	PROPN	N;ANIM;ACC;MASC;SG;POS
asturias	asturie	asturio	asturie	N;FEM;PL	PROPN;NOM;FEM;SG;POS
verdad	pravdivé	verdad	pravdivý	N;FEM;SG	ADJ;NOM;MASC;PL;POS
une	une	unir	une	V;IND;SG;3;PRS;FIN	PROPN;MASC;SG;POS
joaquín	joaquin	joaquín	joaquin	PROPN	N;ANIM;NOM;MASC;SG;POS
joaquín	joaquín	joaquín	joaquín	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
joaquín	joachim	joaquín	joachim	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
avión	letadla	avión	letadlo	N;MASC;SG	N;NOM;NEUT;PL;POS
estadounidenses	američané	estadounidense	američan	N;PL	PROPN;ANIM;NOM;MASC;PL;POS
masa	těsta	masa	těsta	N;FEM;SG	N;NOM;NEUT;PL;POS
bosques	lesnictví	bosque	lesnictví	N;MASC;PL	N;NOM;NEUT;SG;POS
bosques	lese	bosque	les	N;MASC;PL	N;INAN;DAT;MASC;SG;POS
bosques	lesní	bosque	lesní	N;MASC;PL	ADJ;NOM;MASC;SG;POS
bosques	les	bosque	les	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
bosques	lesa	bosque	les	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
bienes	zboží	bien	zboží	N;MASC;PL	N;NOM;NEUT;SG;POS
egipto	egypt	egipto	egypt	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
egipto	egyptský	egipto	egyptský	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
egipto	egyptě	egipto	egypt	N;MASC;SG	PROPN;INAN;DAT;MASC;SG;POS
egipto	egyptský	egipto	egyptský	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
egipto	egyptské	egipto	egyptský	N;MASC;SG	ADJ;NOM;MASC;PL;POS
egipto	egyptská	egipto	egyptský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
intento	pokus	intentar	pokus	V;IND;SG;1;PRS;FIN	N;INAN;NOM;MASC;SG;POS
intento	pokus	intentar	pokus	V;IND;SG;1;PRS;FIN	N;INAN;NOM;MASC;SG;POS
muerto	mrtví	muerto	mrtvý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS
escribir	psaní	escribir	psaní	V;NFIN	N;NOM;NEUT;SG;POS
escribir	psaní	escribir	psaní	V;NFIN	N;NOM;NEUT;SG;POS
históricos	historický	histórico	historický	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
históricos	historické	histórico	historický	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
históricos	historická	histórico	historický	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
históricos	historický	histórico	historický	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
históricos	historické	histórico	historický	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
históricos	historická	histórico	historický	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
reserva	rezervovat	reserva	rezervovat	N;FEM;SG	V;POS;NFIN
reserva	rezervy	reserva	rezerva	N;FEM;SG	N;NOM;FEM;PL;POS
públicas	veřejné	público	veřejný	ADJ;FEM;PL	ADJ;NOM;NEUT;SG;POS
públicas	veřejně	público	veřejně	ADJ;FEM;PL	ADV;POS
públicas	veřejnost	público	veřejnost	ADJ;FEM;PL	N;NOM;FEM;SG;POS
públicas	veřejný	público	veřejný	ADJ;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
públicas	veřejná	público	veřejný	ADJ;FEM;PL	ADJ;NOM;FEM;SG;POS
live	živé	live	živý	N	ADJ;NOM;NEUT;SG;POS
live	živá	live	živý	N	ADJ;NOM;FEM;SG;POS
live	živě	live	živě	N	ADV;POS
live	žít	live	žít	N	V;POS;NFIN
live	žij	live	žij	N	V;IMP;SG;2;POS;FIN
live	live	live	live	N	PROPN;NOM;MASC;SG;POS
árboles	strom	árbol	strom	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
culturales	kulturní	cultural	kulturní	ADJ;PL	ADJ;NOM;FEM;SG;POS
comienzo	začít	comienzo	začít	N;MASC;SG	V;POS;NFIN
comienzo	spustit	comienzo	spustit	N;MASC;SG	V;PFV;POS;NFIN
judíos	židovská	judío	židovský	N;MASC;PL	ADJ;NOM;FEM;SG;POS
judíos	židovský	judío	židovský	N;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
judíos	žid	judío	žid	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
judíos	židovské	judío	židovský	N;MASC;PL	ADJ;NOM;NEUT;SG;POS
ejecutivo	výkonné	ejecutivo	výkonný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
ejecutivo	výkonný	ejecutivo	výkonný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
ejecutivo	výkonná	ejecutivo	výkonný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
portugués	portugalské	portugués	portugalský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
portugués	portugalská	portugués	portugalský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
bélgica	belgie	bélgico	belgie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
bélgica	belgii	bélgico	belgie	N;FEM;SG	PROPN;DAT;FEM;SG;POS
bélgica	belgické	bélgico	belgický	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
bélgica	belgických	bélgico	belgický	N;FEM;SG	ADJ;ANIM;GEN;MASC;PL;POS
ignacio	ignacio	ignacio	ignacio	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
torneos	turnaj	torneo	turnaj	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
chileno	chilské	chileno	chilský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
populares	oblíbená	popular	oblíbený	N;PL	ADJ;NOM;FEM;SG;POS
populares	oblíbené	popular	oblíbený	N;PL	ADJ;NOM;NEUT;SG;POS
populares	populární	popular	populární	N;PL	ADJ;NOM;MASC;SG;POS
populares	oblíbený	popular	oblíbený	N;PL	ADJ;INAN;NOM;MASC;SG;POS
usando	použitím	usar	použití	V;V.MSDR	N;INS;NEUT;SG;POS
usando	použití	usar	použití	V;V.MSDR	N;NOM;NEUT;SG;POS
usando	používání	usar	používání	V;V.MSDR	N;NOM;NEUT;SG;POS
clara	clare	claro	clare	ADJ;FEM;SG	PROPN;NOM;FEM;SG;POS
clara	clara	claro	clara	ADJ;FEM;SG	PROPN;NOM;FEM;SG;POS
clara	claro	claro	claro	ADJ;FEM;SG	PROPN;NOM;MASC;SG;POS
clara	klára	claro	klára	ADJ;FEM;SG	N;NOM;FEM;SG;POS
tampoco	ani	tampoco	ani	ADV	CONJ
búsqueda	hledej	búsqueda	hledat	N;FEM;SG	V;IMP;SG;2;POS;FIN
búsqueda	vyhledat	búsqueda	vyhledat	N;FEM;SG	V;PFV;POS;NFIN
búsqueda	hledat	búsqueda	hledat	N;FEM;SG	V;IPFV;POS;NFIN
sello	seal	sello	seál	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
revistas	zásobník	revista	zásobník	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
revistas	časopis	revista	časopis	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
revistas	magazín	revista	magazín	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
investigaciones	šetření	investigación	šetření	N;FEM;PL	N;NOM;NEUT;SG;POS
investigaciones	vyšetřování	investigación	vyšetřování	N;FEM;PL	N;NOM;NEUT;SG;POS
investigaciones	šetření	investigación	šetření	N;FEM;PL	N;NOM;NEUT;SG;POS
investigaciones	průzkum	investigación	průzkum	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
investigaciones	výzkum	investigación	výzkum	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
álvarez	álvarez	álvarez	álvarez	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
álvarez	alvarez	álvarez	alvarez	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
mark	označit	mark	označit	PROPN	V;PFV;POS;NFIN
mark	značka	mark	značka	PROPN	N;NOM;FEM;SG;POS
mark	mark	mark	mark	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
mendoza	mendoza	mendoza	mendoza	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
comerciales	komerční	comercial	komerční	ADJ;PL	ADJ;NOM;FEM;SG;POS
comerciales	obchodní	comercial	obchodní	ADJ;PL	ADJ;NOM;MASC;SG;POS
jack	jack	jack	jack	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
café	kavárny	café	kavárna	N;MASC;SG	N;NOM;FEM;PL;POS
café	cafe	café	cafe	N;MASC;SG	PROPN;NOM;MASC;SG;POS
café	café	café	café	N;MASC;SG	PROPN;NOM;MASC;SG;POS
café	kavárny	café	kavárna	N;MASC;SG	N;NOM;FEM;PL;POS
café	café	café	café	N;MASC;SG	PROPN;NOM;MASC;SG;POS
hierro	železný	hierro	železný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
hierro	železná	hierro	železný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
hierro	iron	hierro	iron	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
hierro	železa	hierro	železo	N;MASC;SG	N;NOM;NEUT;PL;POS
nuestro	naši	nuestro	můj	DET;MASC;SG;1	DET;NOM;MASC;PL;1
nuestro	nase	nuestro	nase	DET;MASC;SG;1	ADJ;NOM;MASC;SG;POS
latín	latinské	latín	latinský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
latín	latinsky	latín	latinsky	N;MASC;SG	ADV;POS
global	global	global	global	ADJ;SG	PROPN;INAN;NOM;MASC;SG;POS
salió	ukončen	salir	ukončený	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
bueno	dobře	buen	dobře	INTJ	ADV;POS
bueno	dobrý	buen	dobrý	INTJ	ADJ;INAN;NOM;MASC;SG;POS
bueno	dobry	buen	dobrý	INTJ	N;NOM;FEM;SG;POS
bueno	no	buen	no	INTJ	PART
muertos	mrtvá	muerto	mrtvý	N;MASC;PL	ADJ;NOM;FEM;SG;POS
muertos	mrtvý	muerto	mrtvý	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG;POS
muertos	mrtví	muerto	mrtvý	N;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
valladolid	valladolid	valladolid	valladolid	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
bogotá	bogotě	bogotá	bogota	PROPN	N;DAT;FEM;SG;POS
bogotá	bogotě	bogotá	bogota	PROPN	N;DAT;FEM;SG;POS
reales	skutečný	real	skutečný	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
reales	skutečná	real	skutečný	ADJ;PL	ADJ;NOM;FEM;SG;POS
reales	opravdový	real	opravdový	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
reales	reálné	real	reálný	ADJ;PL	ADJ;NOM;NEUT;SG;POS
reales	královské	real	královský	ADJ;PL	ADJ;NOM;NEUT;SG;POS
reales	královská	real	královský	ADJ;PL	ADJ;NOM;FEM;SG;POS
reales	royal	real	royat	ADJ;PL	PROPN;NOM;MASC;SG;POS
reales	královský	real	královský	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
pierre	pierre	perre	pierre	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
marcos	marcos	marco	marcos	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
marcos	označit	marco	označit	N;MASC;PL	V;PFV;POS;NFIN
marcos	značka	marco	značka	N;MASC;PL	N;NOM;FEM;SG;POS
marcos	mark	marco	mark	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
vivir	bydlení	vivir	bydlení	V;NFIN	N;NOM;NEUT;SG;POS
vivir	žijící	vivir	žijící	V;NFIN	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
vivir	živé	vivir	živý	V;NFIN	ADJ;NOM;NEUT;SG;POS
vivir	živá	vivir	živý	V;NFIN	ADJ;NOM;FEM;SG;POS
vivir	živě	vivir	živě	V;NFIN	ADV;POS
vivir	live	vivir	live	V;NFIN	PROPN;NOM;MASC;SG;POS
die	zemři	die	zemřit	PROPN	V;IMP;SG;2;POS;FIN
fama	pověsti	fama	pověst	N;FEM;SG	N;NOM;FEM;PL;POS
fama	slávy	fama	sláva	N;FEM;SG	N;NOM;FEM;PL;POS
united	united	united	united	N;SG	ADJ;POS
united	spojených	united	spojený	N;SG	ADJ;GEN;MASC;PL;POS
united	spojené	united	spojený	N;SG	ADJ;NOM;MASC;PL;POS
gabriel	gabriel	gabriel	gabriel	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
gabriel	gabriela	gabriel	gabriela	PROPN	N;NOM;FEM;SG;POS
gabriel	gabrieli	gabriel	gabrieli	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
debía	dlužné	deber	dlužný	V;IND;SG;3;IPFV;FIN	ADJ;NOM;NEUT;SG;POS
debía	dlužil	deber	dlužit	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
votación	hlasujeme	votación	hlasovat	N;FEM;SG	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
votación	hlasovací	votación	hlasovací	N;FEM;SG	ADJ;NOM;MASC;SG;POS
votación	hlasujte	votación	hlasovat	N;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
votación	hlasovat	votación	hlasovat	N;FEM;SG	V;IPFV;POS;NFIN
votación	volte	votación	volit	N;FEM;SG	V;PFV;IMP;PL;2;POS;FIN
biografía	bio	biografía	bio	N;FEM;SG	PROPN;NOM;MASC;SG;POS
vino	vína	vino	víno	N;MASC;SG	N;NOM;NEUT;PL;POS
alonso	alonso	alonso	alonso	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
alonso	alonzo	alonso	alonzo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
caída	padá	caída	padat	N;FEM;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
caída	padající	caída	padající	N;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
sonora	sonora	sonoro	sonor	ADJ;FEM;SG	N;NOM;FEM;SG;POS
únicamente	jen	únicamente	jen	ADV	PART
únicamente	jenom	únicamente	jenom	ADV	PART
límite	omezit	límite	omezit	N;MASC;SG	V;PFV;POS;NFIN
entrar	vstup	entrar	vstup	V;NFIN	N;INAN;NOM;MASC;SG;POS
noruega	norské	noruego	norský	N;FEM;SG	ADJ;NOM;MASC;PL;POS
noruega	norský	noruego	norský	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
noruega	norsko	noruego	norský	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
canales	kanál	canal	kanál	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
materia	hmoty	materia	hmota	N;FEM;SG	N;NOM;FEM;PL;POS
roja	červeně	rojo	červen	ADJ;FEM;SG	ADV;POS
data	dat	datar	data	N;FEM;SG	N;GEN;NEUT;PL;POS
data	data	datar	data	N;FEM;SG	N;NOM;NEUT;PL;POS
data	údaje	datar	údaj	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
regular	regulace	regular	regulace	V;NFIN	N;NOM;FEM;SG;POS
regular	regulaci	regular	regulace	V;NFIN	N;ACC;FEM;SG;POS
regular	pravidelně	regular	pravidelně	V;NFIN	ADV;POS
regular	pravidelné	regular	pravidelný	V;NFIN	ADJ;NOM;MASC;PL;POS
regular	pravidelná	regular	pravidelný	V;NFIN	ADJ;NOM;FEM;SG;POS
regular	pravidelný	regular	pravidelný	V;NFIN	ADJ;INAN;NOM;MASC;SG;POS
promoción	propagační	promoción	propagační	N;FEM;SG	ADJ;NOM;MASC;SG;POS
salir	východ	salir	východ	V;NFIN	N;INAN;NOM;MASC;SG;POS
salir	výstup	salir	výstup	V;NFIN	N;INAN;NOM;MASC;SG;POS
salir	výjezd	salir	výjezd	V;NFIN	N;INAN;NOM;MASC;SG;POS
autoridad	autority	autoridad	autorita	N;FEM;SG	N;NOM;FEM;PL;POS
caracas	caracasu	caraca	caracas	N;FEM;PL	PROPN;INAN;GEN;MASC;SG;POS
accidente	nehody	accidente	nehoda	N;MASC;SG	N;NOM;FEM;PL;POS
accidente	nehod	accidente	nehoda	N;MASC;SG	N;GEN;FEM;PL;POS
medidas	měření	medida	měření	N;FEM;PL	N;NOM;NEUT;SG;POS
medidas	opatření	medida	opatření	N;FEM;PL	N;NOM;NEUT;SG;POS
siguió	následovala	seguir	následovat	V;IND;SG;3;PST;FIN	V;IPFV;POS;PST;V.PTCP;ACT
dejando	odchod	dejar	odchod	V;V.MSDR	N;INAN;NOM;MASC;SG;POS
dejando	odchodu	dejar	odchod	V;V.MSDR	N;INAN;GEN;MASC;SG;POS
críticas	kritika	crítica	kritika	N;FEM;PL	N;NOM;FEM;SG;POS
críticas	kritiku	crítica	kritika	N;FEM;PL	N;ACC;FEM;SG;POS
críticas	recenze	crítica	recenze	N;FEM;PL	N;NOM;FEM;SG;POS
bajas	nízko	baja	nízko	N;FEM;PL	ADV;POS
bajas	nízký	baja	nízký	N;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
bajas	nízké	baja	nízký	N;FEM;PL	ADJ;NOM;MASC;PL;POS
bajas	nízká	baja	nízký	N;FEM;PL	ADJ;NOM;FEM;SG;POS
aviones	letoun	avión	letoun	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
aviones	letadlo	avión	letadlo	N;MASC;PL	N;NOM;NEUT;SG;POS
conquista	dobýt	conquista	dobýt	N;FEM;SG	V;POS;NFIN
alemanes	německý	alemán	německý	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG;POS
alemanes	německy	alemán	německy	N;MASC;PL	ADV;POS
alemanes	německá	alemán	německý	N;MASC;PL	ADJ;NOM;FEM;SG;POS
alemanes	němčina	alemán	němčina	N;MASC;PL	N;NOM;FEM;SG;POS
alemanes	němec	alemán	němec	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
alemanes	německé	alemán	německý	N;MASC;PL	ADJ;NOM;MASC;PL;POS
alemanes	němců	alemán	němec	N;MASC;PL	PROPN;ANIM;GEN;MASC;PL;POS
alemanes	němci	alemán	němec	N;MASC;PL	PROPN;ANIM;NOM;MASC;PL;POS
laguna	lake	laguna	lake	N;FEM;SG	PROPN;NOM;MASC;SG;POS
laguna	jezera	laguna	jezero	N;FEM;SG	N;NOM;NEUT;PL;POS
laguna	laguny	laguna	laguna	N;FEM;SG	N;NOM;FEM;PL;POS
montevideo	montevideo	montevideo	montevideo	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
protagonista	hrají	protagonista	hrát	N;SG	V;IND;PL;3;POS;PRS;FIN;ACT
pérdida	ztráty	pérdida	ztráta	N;FEM;SG	N;NOM;FEM;PL;POS
alma	alma	alma	alma	N;FEM;SG	PROPN;NOM;FEM;SG;POS
alma	soul	alma	soul	N;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
caballero	knight	caballero	knight	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
caballero	rytíři	caballero	rytíř	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
retiro	ustoupit	retiro	ustoupit	N;MASC;SG	V;PFV;POS;NFIN
jaime	james	jaime	james	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
jaime	jakub	jaime	jakub	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
jaime	jamesi	jaime	jamesi	PROPN	PROPN;ANIM;DAT;MASC;SG;POS
jaime	jamese	jaime	jamýsa	PROPN	PROPN;ANIM;ACC;MASC;SG;POS
jaime	jamie	jaime	jamie	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
