категория	الفئة	категория	فِئَة	N;INDF;FEM;SG	N;NOM;DEF;SG
метъл	معادن	метъл	مَعدِن	N;INDF;MASC;SG	N;NOM;INDF;PL
метъл	معدني	метъл	معدني	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
метъл	المعادن	метъл	مَعدِن	N;INDF;MASC;SG	N;NOM;DEF;PL
интерес	المصلحة	интерес	مَصلَحَة	N;INDF;MASC;SG	N;NOM;DEF;SG
интерес	الاهتمام	интерес	اِهتِمَام	N;INDF;MASC;SG	N;NOM;DEF;SG
интерес	الفائدة	интерес	فَائِدَة	N;INDF;MASC;SG	N;NOM;DEF;SG
коста	كوستا	коста	كُوستَا	N;INDF;FEM;SG	
шаблони	القوالب	шаблон	قَالِب	N;INDF;MASC;PL	N;NOM;DEF;PL
операция	العملية	операция	عَمَلِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
операция	العمليات	операция	عَمَلِيَّة	N;INDF;FEM;SG	N;NOM;DEF;PL
операция	الجراحة	операция	جِرَاحَة	N;INDF;FEM;SG	N;NOM;DEF;SG
трета	الثالثة	трети	ثَالِث	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
трета	الثالث	трети	ثَالِث	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
томас	توماس	томас	تُومَاس	N;INDF;MASC;SG	
томас	طوماس	томас	طوماس	N;INDF;MASC;SG	
срещи	المواعيد	среща	مِيعَاد	N;INDF;FEM;PL	N;NOM;DEF;PL
срещи	التواريخ	среща	تَورِيخ	N;INDF;FEM;PL	N;NOM;DEF;PL
срещи	الجلسات	среща	جَلسَة	N;INDF;FEM;PL	N;NOM;DEF;PL
срещи	الاجتماعات	среща	اِجتِمَاع	N;INDF;FEM;PL	N;NOM;DEF;PL
срещи	اللقاءات	среща	لِقَاء	N;INDF;FEM;PL	N;NOM;DEF;PL
срещи	تواعد	среща	تَوَاعُد	N;INDF;FEM;PL	V;MASC;IMP;SG;FIN
срещи	مواعدة	среща	مُوَاعَدَة	N;INDF;FEM;PL	N;NOM;INDF;SG
срещи	المواعدة	среща	مُوَاعَدَة	N;INDF;FEM;PL	N;NOM;DEF;SG
едуард	ادوارد	едуард	أَدوَارد	N;INDF;MASC;SG	
основна	الرئيسية	основен	رَئِيسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
основна	الاساسية	основен	أَسَاسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
програмата	برنامج	програма	بَرنَامَج	N;DEF;FEM;SG	N;NOM;INDF;SG
материал	المواد	материал	مَادَّة	N;INDF;MASC;SG	N;NOM;DEF;PL
материал	مواد	материал	مَادَّة	N;INDF;MASC;SG	N;NOM;INDF;PL
материал	المادة	материал	مَادَّة	N;INDF;MASC;SG	N;NOM;DEF;SG
възстановяване	الاستعادة	възстановяване	اِستِعَادَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	الترميم	възстановяване	تَرمِيم	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	التعافي	възстановяване	تَعَافِي	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	الانتعاش	възстановяване	اِنتِعَاش	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	الانعاش	възстановяване	إِنعَاش	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	التسديد	възстановяване	تَسدِيد	N;INDF;NEUT;SG	N;NOM;DEF;SG
възстановяване	السداد	възстановяване	سَدَاد	N;INDF;NEUT;SG	N;NOM;DEF;SG
причини	اسباب	причина	سَبَب	N;INDF;FEM;PL	N;NOM;INDF;SG
причини	الاسباب	причина	سَبَب	N;INDF;FEM;PL	N;NOM;DEF;PL
причини	اسباب	причина	سَبَب	N;INDF;FEM;PL	N;NOM;INDF;SG
причини	الاسباب	причина	سَبَب	N;INDF;FEM;PL	N;NOM;DEF;PL
кралица	qu	кралица	مَثّ	N;INDF;FEM;SG	
кралица	الملكة	кралица	مَلِكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
хил	تل	хил	تَلّ	PROPN;INDF;MASC;SG	
хил	هيل	хил	هيل	PROPN;INDF;MASC;SG	
хил	التل	хил	تَلّ	PROPN;INDF;MASC;SG	N;NOM;DEF;SG
хил	تلة	хил	تِلَّة	PROPN;INDF;MASC;SG	
ирландия	ايرلندا	ирландия	إِيرلَندَا	PROPN;INDF;FEM;SG	
висок	عال	висок	عَالِي	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
висок	الطويل	висок	طَوِيل	ADJ;INDF;MASC;SG	
крепост	معقل	крепост	مُعَقَّل	N;INDF;FEM;SG	
крепост	القلعة	крепост	قَلعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
крепост	حصن	крепост	حَصَّن	N;INDF;FEM;SG	
крепост	الحصن	крепост	حَصن	N;INDF;FEM;SG	N;NOM;DEF;SG
размери	الابعاد	размер	بُعد	N;INDF;MASC;PL	N;NOM;DEF;PL
размери	ابعاد	размер	ابعاد	N;INDF;MASC;PL	N;NOM;INDF;SG
размери	القياسات	размер	قِيَاسَة	N;INDF;MASC;PL	N;NOM;DEF;PL
размери	المقاسات	размер	مَقَاس	N;INDF;MASC;PL	N;NOM;DEF;PL
размери	المقاس	размер	مَقَاس	N;INDF;MASC;PL	N;NOM;DEF;SG
размери	الحجم	размер	حَجم	N;INDF;MASC;PL	N;NOM;DEF;SG
размери	حجم	размер	حَجم	N;INDF;MASC;PL	N;NOM;INDF;SG
философия	الفلسفة	философия	فَلسَفَة	N;INDF;FEM;SG	N;NOM;DEF;SG
обратно	الظهر	обратно	ظُهر	ADV	N;NOM;DEF;SG
обратно	عاد	обратно	عَاد	ADV	V;PFV;MASC;SG;3;ACT
обратно	العودة	обратно	عَودَة	ADV	N;NOM;DEF;SG
обратно	عودة	обратно	عَودَة	ADV	N;NOM;INDF;SG
обратно	ارجع	обратно	أَرجَع	ADV	V;PFV;MASC;SG;3;ACT
обратно	ظهر	обратно	ظَهَر	ADV	V;PFV;MASC;SG;3;ACT
сцена	المشهد	сцена	مَشهَد	N;INDF;FEM;SG	N;NOM;DEF;SG
сцена	المنصة	сцена	مِنَصَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
сцена	المسرح	сцена	مَسرَح	N;INDF;FEM;SG	N;NOM;DEF;SG
сцена	المرحلة	сцена	مَرحَلَة	N;INDF;FEM;SG	N;NOM;DEF;SG
изглед	مشاهدات	изглед	مُشَاهَدَة	N;INDF;MASC;SG	N;NOM;INDF;PL
изглед	اراء	изглед	رَأي	N;INDF;MASC;SG	N;NOM;INDF;PL
изглед	المشاهدات	изглед	مُشَاهَدَة	N;INDF;MASC;SG	N;NOM;DEF;PL
изглед	الاراء	изглед	رَأي	N;INDF;MASC;SG	N;NOM;DEF;PL
изглед	اعرض	изглед	أَعرَض	N;INDF;MASC;SG	
звезда	النجم	звезда	نَجم	N;INDF;FEM;SG	N;NOM;DEF;SG
звезда	النجمة	звезда	نَجمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
звезда	نجم	звезда	نجم	N;INDF;FEM;SG	
звезда	ستار	звезда	سِتَار	N;INDF;FEM;SG	
провинции	المحافظات	провинция	مُحَافِظَة	N;INDF;FEM;PL	N;NOM;DEF;PL
провинции	الاقاليم	провинция	أَقلَام	N;INDF;FEM;PL	
провинции	المقاطعات	провинция	مُقَاطَعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
училища	المدارس	училище	مَدرَسَة	N;INDF;NEUT;PL	N;NOM;DEF;PL
атина	اثينا	атина	أَثِينَا	PROPN;INDF;FEM;SG	
атина	اثينا	атина	أَثِينَا	PROPN;INDF;FEM;SG	
лично	شخصيه	лично	شخصيه	ADV	
лично	شخصية	лично	شَخصِيَّة	ADV	N;NOM;INDF;SG
лично	شخصي	лично	شَخصِيّ	ADV	ADJ;NOM;INDF;MASC;SG
лично	شخصيا	лично	شَخصِيّ	ADV	ADJ;ACC;INDF;MASC;SG
вижда	بصير	виждам-(се)	بصير	V;IPFV;IND;SG;3;PRS;FIN;ACT	
участник	المتسابق	участник	مُتَسَابِق	N;INDF;MASC;SG	N;NOM;DEF;SG
седем	se	седем	إِشَّ	NUM;INDF;PL	
седем	السبعة	седем	سَبعَة	NUM;INDF;PL	NUM;NOM;DEF;MASC
общност	المجتمع	общност	مُجتَمَع	N;INDF;FEM;SG	N;NOM;DEF;SG
общност	الجماعة	общност	جَمَاعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
използване	الاستعمال	използване	اِستِعمَال	N;INDF;NEUT;SG	N;NOM;DEF;SG
използване	الاستخدام	използване	اِستِخدَام	N;INDF;NEUT;SG	N;NOM;DEF;SG
използване	استعمل	използване	اِستَعمَل	N;INDF;NEUT;SG	V;PFV;MASC;SG;3;ACT
използване	الاستعمال	използване	اِستِعمَال	N;INDF;NEUT;SG	N;NOM;DEF;SG
използване	الاستخدام	използване	اِستِخدَام	N;INDF;NEUT;SG	N;NOM;DEF;SG
използване	استخدم	използване	اِستَخدَم	N;INDF;NEUT;SG	V;PFV;MASC;SG;3;ACT
проблем	المشكلة	проблем	مُشكِلَة	N;INDF;MASC;SG	N;NOM;DEF;SG
проблем	مشاكل	проблем	مُشكِلَة	N;INDF;MASC;SG	N;NOM;INDF;PL
проблем	المشاكل	проблем	مُشكِلَة	N;INDF;MASC;SG	N;NOM;DEF;PL
технически	تقنية	технически	تَقنِيَّة	ADV	N;NOM;INDF;SG
технически	تقني	технически	تَقنِيّ	ADV	N;NOM;INDF;SG
технически	فني	технически	فَنِّيّ	ADV	ADJ;NOM;INDF;MASC;SG
технически	التقنية	технически	تَقنِيَّة	ADV	N;NOM;DEF;SG
технически	فنيا	технически	فَنِّيّ	ADV	ADJ;ACC;INDF;MASC;SG
технически	تقنيا	технически	تَقنِيّ	ADV	N;ACC;INDF;SG
полковник	كولونيل	полковник	كُولُونِيل	N;INDF;MASC;SG	
полковник	العقيد	полковник	عَقِيد	N;INDF;MASC;SG	N;NOM;DEF;SG
лица	الوجوه	лице	وَجه	N;INDF;NEUT;PL	N;NOM;DEF;PL
характер	شخصيه	характер	شخصيه	N;INDF;MASC;SG	
характер	الشخصية	характер	شَخصِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
характер	الشخصية	характер	شَخصِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
пропаганда	الدعاية	пропаганда	دِعَايَة	N;INDF;FEM;SG	N;NOM;DEF;SG
цезар	القيصر	цезар	قَيصَر	N;INDF;MASC;SG	N;NOM;DEF;SG
цезар	قيصر	цезар	قَيصَر	N;INDF;MASC;SG	
словения	سلوفينيا	словен	سلوفينيا	PROPN;INDF;FEM;SG	
труд	العمل	труд	عَمَل	N;INDF;MASC;SG	N;NOM;DEF;SG
труд	اعمل	труд	عَمَل	N;INDF;MASC;SG	
труд	العمالة	труд	عَمَالَة	N;INDF;MASC;SG	N;NOM;DEF;SG
труд	المخاض	труд	مَخَضّ	N;INDF;MASC;SG	N;NOM;DEF;SG
наследство	ارث	наследство	أَرث	N;INDF;NEUT;SG	
наследство	التراث	наследство	تُرَاث	N;INDF;NEUT;SG	N;NOM;DEF;SG
наследство	الارث	наследство	أَرث	N;INDF;NEUT;SG	N;NOM;DEF;SG
наследство	الميراث	наследство	مِيرَاث	N;INDF;NEUT;SG	N;NOM;DEF;SG
наследство	الارث	наследство	أَرث	N;INDF;NEUT;SG	N;NOM;DEF;SG
наследство	ارث	наследство	أَرث	N;INDF;NEUT;SG	
наследство	الوراثة	наследство	وَرَاثَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
наследство	التراث	наследство	تُرَاث	N;INDF;NEUT;SG	N;NOM;DEF;SG
залив	الخليج	залив	خَلِيج	N;INDF;MASC;SG	N;NOM;DEF;SG
залив	الخليج	залив	خَلِيج	N;INDF;MASC;SG	N;NOM;DEF;SG
залив	باي	залив	باي	N;INDF;MASC;SG	
рода	رودا	род	رودا	N;DEF;MASC;SG	
общ	المجموع	общ	مَجمُوع	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
общ	اجمالي	общ	إِجمَالِيّ	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
общ	الاجمالي	общ	إِجمَالِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
международен	الدولية	международен	دُوَلِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
международен	الدولي	международен	دُوَلِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
ангел	الملاك	ангел	مَالِك	N;INDF;MASC;SG	N;NOM;DEF;PL
ангел	ملاك	ангел	ملاك	N;INDF;MASC;SG	
ангел	انجيل	ангел	أَنجِيل	N;INDF;MASC;SG	
ангел	انجل	ангел	أَنجَل	N;INDF;MASC;SG	
знаме	علم	знаме	عَلِم	N;INDF;NEUT;SG	V;PFV;MASC;SG;3;ACT
знаме	العلم	знаме	عِلم	N;INDF;NEUT;SG	N;NOM;DEF;SG
знаме	الراية	знаме	رَايَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
митология	الاساطير	митология	أُسطَاطِير	N;INDF;FEM;SG	N;NOM;DEF;PL
главата	راسي	глава	راسي	N;DEF;FEM;SG	
главата	راس	глава	رَأس	N;DEF;FEM;SG	
федерация	كومنولث	федерация	كُومُنوِلث	N;INDF;FEM;SG	
федерация	الكومنولث	федерация	الكومنولث	N;INDF;FEM;SG	
федерация	الاتحاد	федерация	اِتِّحَاد	N;INDF;FEM;SG	N;NOM;DEF;SG
бели	بيضاء	бял	بَيضَاء	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
бели	الابيض	бял	أَبيَض	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
бели	وايت	бял	وايت	ADJ;INDF;PL	
бели	ابيض	бял	أَبيَض	ADJ;INDF;PL	
настоящ	التيار	настоящ	تَيَّار	N;INDF;MASC;SG	N;NOM;DEF;SG
настоящ	الحالي	настоящ	حَالِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
режим	مود	режим	مود	N;INDF;MASC;SG	
режим	النمط	режим	نَمَط	N;INDF;MASC;SG	N;NOM;DEF;SG
режим	الوضع	режим	وَضع	N;INDF;MASC;SG	N;NOM;DEF;SG
попов	بوبوف	попов	بوبوف	PROPN;INDF;MASC;SG	
дълги	لونغ	дълъг	لُونغ	ADJ;INDF;PL	
дълги	الطويل	дълъг	طَوِيل	ADJ;INDF;PL	
дълги	طويلا	дълъг	طَوِيل	ADJ;INDF;PL	ADJ;ACC;INDF;MASC;SG
дълги	طويلة	дълъг	طَوِيل	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
дълги	طويل	дълъг	طَوِيل	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
обществото	مجتمع	общество	مُجتَمَع	N;DEF;NEUT;SG	N;NOM;INDF;SG
революционна	الثورية	революционен	ثُورِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
революционна	الثوري	революционен	ثَورِيّ	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
кипър	قبرص	кипър	قُبرُص	PROPN;INDF;MASC;SG	N;NOM;INDF;SG
кипър	لقبرص	кипър	لقبرص	PROPN;INDF;MASC;SG	N;GEN;DEF;SG
кипър	القبرصية	кипър	قُبرُصِيّ	PROPN;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
легенда	الاسطورة	легенда	أُسطُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
източно	شرقي	източно	شَرقِيّ	ADV	ADJ;NOM;INDF;MASC;SG
източно	ايست	източно	أَيسَت	ADV	
източно	شرق	източно	شَرق	ADV	N;NOM;INDF;SG
източно	الشرق	източно	شَرق	ADV	N;NOM;DEF;SG
източно	شرقا	източно	شِرق	ADV	N;ACC;INDF;SG
източно	الشرقية	източно	شَرقِيّ	ADV	ADJ;NOM;DEF;FEM;SG
източно	شرقي	източно	شَرقِيّ	ADV	ADJ;NOM;INDF;MASC;SG
източно	شرقية	източно	شَرقِيّ	ADV	ADJ;NOM;INDF;FEM;SG
източно	الشرقية	източно	شَرقِيّ	ADV	ADJ;NOM;DEF;FEM;SG
източно	شرق	източно	شَرق	ADV	N;NOM;INDF;SG
сити	المدينه	сит	المدينه	N;INDF;MASC;SG	
сити	المدينة	сит	مَدِينَة	N;INDF;MASC;SG	N;NOM;DEF;SG
сити	سيتي	сит	سِيتِي	N;INDF;MASC;SG	
любов	العشق	любов	عِشق	N;INDF;FEM;SG	N;NOM;DEF;SG
любов	احب	любов	احب	N;INDF;FEM;SG	
любов	الحب	любов	حُبّ	N;INDF;FEM;SG	N;NOM;DEF;SG
методи	الاساليب	метод	أُسلُوب	N;INDF;MASC;PL	N;NOM;DEF;PL
методи	الطرائق	метод	طَرِيقَة	N;INDF;MASC;PL	N;NOM;DEF;PL
галерия	المعرض	галерия	مَعرِض	N;INDF;FEM;SG	N;NOM;DEF;SG
камък	ستون	камък	ستون	N;INDF;MASC;SG	
камък	الحجارة	камък	حَجَّارَة	N;INDF;MASC;SG	N;NOM;DEF;SG
камък	الحجر	камък	حَجر	N;INDF;MASC;SG	N;NOM;DEF;SG
камък	الصخرة	камък	صُخرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
камък	روك	камък	رُوك	N;INDF;MASC;SG	
камък	الروك	камък	رُوك	N;INDF;MASC;SG	
църкви	الكنائس	църква	كَنِيسَة	N;INDF;FEM;PL	N;NOM;DEF;PL
древен	قديم	древен	قَدِيم	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
древен	القدماء	древен	قَدِيم	N;INDF;MASC;SG	N;NOM;DEF;PL
блокиране	تسد	блокиране	سَدّ	N;INDF;NEUT;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
блокиране	بلوك	блокиране	بَلوَك	N;INDF;NEUT;SG	
мюнхен	ميونيخ	мюнхен	مِيُونِيخ	N;INDF;MASC;SG	
мюнхен	ميونخ	мюнхен	ميونخ	N;INDF;MASC;SG	
квартал	حي	квартал	حَيّ	N;INDF;MASC;SG	
квартал	الحي	квартал	حَيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
квартал	الجوار	квартал	جِوَار	N;INDF;MASC;SG	N;NOM;DEF;SG
квартал	الحي	квартал	حَيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
квартал	الجوار	квартал	جِوَار	N;INDF;MASC;SG	N;NOM;DEF;SG
конго	الكونغو	конго	اَلكُونغُو	PROPN;INDF;MASC;SG	
открито	خارجية	открито	خَارِجِيَّة	ADV	N;NOM;INDF;SG
защитата	دفاع	защита	دفاع	N;DEF;FEM;SG	
лекар	الدكتور	лекар	دُكتُور	N;INDF;MASC;SG	N;NOM;DEF;SG
лекар	دكتور	лекар	دُكتُور	N;INDF;MASC;SG	
лекар	الطبيب	лекар	طَبِيب	N;INDF;MASC;SG	N;NOM;DEF;SG
лекар	دكتورة	лекар	دُكتُورَة	N;INDF;MASC;SG	
крепостта	قلعة	крепост	قلعة	N;DEF;FEM;SG	N;NOM;INDF;SG
крепостта	حصن	крепост	حَصَّن	N;DEF;FEM;SG	
емил	اميل	емил	إِمِيل	PROPN;INDF;MASC;SG	
емил	ايميل	емил	ايميل	PROPN;INDF;MASC;SG	
женен	متزوجة	женен	مُتَزَوِّج	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
женен	متزوجه	женен	متزوجه	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
женен	متزوج	женен	مُتَزَوِّج	V;IPFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
играта	لعبة	игра	لُعبَة	N;DEF;FEM;SG	N;NOM;INDF;SG
играта	مباراة	игра	مُبَارَاة	N;DEF;FEM;SG	N;NOM;INDF;SG
промяна	التغير	промяна	تَغَيُّر	N;INDF;FEM;SG	N;NOM;DEF;SG
промяна	التغيير	промяна	تَغيِير	N;INDF;FEM;SG	N;NOM;DEF;SG
промяна	غير	промяна	غَير	N;INDF;FEM;SG	N;ACC;PSSD;SG
собственост	مملوكة	собственост	مَملُوك	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
собственост	المملوكة	собственост	مَملُوك	N;INDF;FEM;SG	N;NOM;DEF;SG
собственост	الملكية	собственост	مِلكِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
собственост	الممتلكات	собственост	مُمتَلَكَات	N;INDF;FEM;SG	N;NOM;DEF;PL
собственост	ممتلكات	собственост	مُمتَلَكَات	N;INDF;FEM;SG	N;NOM;INDF;PL
собственост	الملكية	собственост	مِلكِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
хенри	هنرى	хенра	هِنرِيّ	N;INDF;MASC;SG	
хенри	هنري	хенра	هِنرِي	N;INDF;MASC;SG	
кампания	الحملة	кампания	حَملَة	N;INDF;FEM;SG	N;NOM;DEF;SG
жените	نساء	жена	نِسَاء	N;DEF;FEM;PL	N;NOM;INDF;SG
жените	المراة	жена	مَرَاة	N;DEF;FEM;PL	N;NOM;DEF;SG
жените	النساء	жена	نِسَاء	N;DEF;FEM;PL	N;NOM;DEF;SG
