και	وال	και	وَال	CONJ	N;NOM;DEF;SG
ολοκληρώθηκε	كامل	ολοκληρώνω	كَامِل	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
ολοκληρώθηκε	اكتمل	ολοκληρώνω	اِكتَمَل	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
ολοκληρώθηκε	كاملة	ολοκληρώνω	كَامِل	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;FEM;SG
γεωργία	الزراعة	γεωργία	زِرَاعَة	PROPN;ACC;FEM;SG	N;NOM;DEF;SG
γεωργία	زراعة	γεωργία	زِرَاعَة	PROPN;ACC;FEM;SG	N;NOM;INDF;SG
αγάπη	احب	αγάπη	احب	N;NOM;FEM;SG	
βουλγαρία	بلغاريا	βουλγαρία	بُلغَارِيَا	PROPN;ACC;FEM;SG	
φτάσει	الوصول	φτάνω	وُصُول	V;PFV;NFIN;ACT	N;NOM;DEF;SG
άμεση	مباشرة	άμεσος	مُبَاشَرَة	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
άμεση	di	άμεσος	مَثّ	ADJ;NOM;FEM;SG	
διοικητικά	اداري	διοικητικός	أَدَارِيّ	ADV	ADJ;NOM;INDF;MASC;SG
διοικητικά	ادارية	διοικητικός	إِدَارِيّ	ADV	ADJ;NOM;INDF;FEM;SG
ελένη	هيلين	ελένη	هيلين	PROPN;NOM;FEM;SG	
δράσης	اكشن	δράση	اكشن	N;GEN;FEM;SG	
δράσης	العمل	δράση	عَمَل	N;GEN;FEM;SG	N;NOM;DEF;SG
δράσης	الاجراء	δράση	إِجرَاء	N;GEN;FEM;SG	N;NOM;DEF;SG
δράσης	اجراء	δράση	إِجرَاء	N;GEN;FEM;SG	N;NOM;INDF;SG
δράσης	الحركة	δράση	حَرَكَة	N;GEN;FEM;SG	N;NOM;DEF;SG
σύνδεσμος	لينك	σύνδεσμος	لينك	N;NOM;MASC;SG	
ανανέωση	التحديث	ανανέωση	تَحدِيث	N;ACC;FEM;SG	N;NOM;DEF;SG
ανανέωση	انعاش	ανανέωση	إِنعَاش	N;ACC;FEM;SG	N;NOM;INDF;SG
ανανέωση	تحديث	ανανέωση	تَحدِيث	N;ACC;FEM;SG	N;NOM;INDF;SG
ανανέωση	تجديد	ανανέωση	تَجدِيد	N;ACC;FEM;SG	N;NOM;INDF;SG
ανανέωση	التجديد	ανανέωση	تَجدِيد	N;ACC;FEM;SG	N;NOM;DEF;SG
πλήρες	الكامل	πλήρης	كَامِل	N;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
πλήρες	ملي	πλήρης	مَليَ	N;NOM;NEUT;SG	
πλήρες	كامل	πλήρης	كَامِل	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
πλήρες	كاملة	πλήρης	كَامِل	N;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
πλήρες	كامل	πλήρης	كَامِل	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
πλήρες	اكتمل	πλήρης	اِكتَمَل	N;NOM;NEUT;SG	V;PFV;MASC;SG;3;ACT
πλήρες	كاملة	πλήρης	كَامِل	N;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
θάνατος	موت	θάνατος	مَوت	N;NOM;MASC;SG	
τοπικό	محليا	τοπικός	مَحَلِّيّ	ADJ;NOM;NEUT;SG	ADJ;ACC;INDF;MASC;SG
γενικό	عام	γενικός	عَام	ADJ;NOM;NEUT;SG	N;NOM;INDF;SG
γενικό	لواء	γενικός	لِوَاء	ADJ;NOM;NEUT;SG	N;NOM;INDF;SG
γενικό	اللواء	γενικός	لِوَاء	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
γενικό	جنرال	γενικός	جنرال	ADJ;NOM;NEUT;SG	
γενικό	الجنرال	γενικός	جِنِرَال	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
τζάκσον	جاكسون	τζάκσον	جاكسون		
πατρίδα	المنزل	πατρίδα	مَنزِل	N;ACC;FEM;SG	N;NOM;DEF;SG
πατρίδα	الوطن	πατρίδα	وَطَن	N;ACC;FEM;SG	N;NOM;DEF;SG
πατρίδα	منزل	πατρίδα	مَنزِل	N;ACC;FEM;SG	N;NOM;INDF;SG
πατρίδα	البيت	πατρίδα	بَيت	N;ACC;FEM;SG	N;NOM;DEF;SG
πατρίδα	وطن	πατρίδα	وَطَن	N;ACC;FEM;SG	N;NOM;INDF;SG
φωτογραφία	صورة	φωτογραφία	صُورَة	N;ACC;FEM;SG	N;NOM;INDF;SG
φωτογραφία	الصورة	φωτογραφία	صُورَة	N;ACC;FEM;SG	N;NOM;DEF;SG
φωτογραφία	p	φωτογραφία	!	N;ACC;FEM;SG	
φωτογραφία	التصوير	φωτογραφία	تَصوِير	N;ACC;FEM;SG	N;NOM;DEF;SG
φωτογραφία	تصوير	φωτογραφία	تَصوِير	N;ACC;FEM;SG	N;NOM;INDF;SG
φωτογραφία	صورة	φωτογραφία	صُورَة	N;ACC;FEM;SG	N;NOM;INDF;SG
φωτογραφία	الصورة	φωτογραφία	صُورَة	N;ACC;FEM;SG	N;NOM;DEF;SG
φωτογραφία	الصوره	φωτογραφία	صُوره	N;ACC;FEM;SG	
φωτογραφία	صوره	φωτογραφία	صُوره	N;ACC;FEM;SG	
κατεύθυνση	اتجاه	κατεύθυνση	اِتِّجَاه	N;ACC;FEM;SG	N;NOM;INDF;SG
κατεύθυνση	الاتجاه	κατεύθυνση	اِتِّجَاه	N;ACC;FEM;SG	N;NOM;DEF;SG
ηρακλής	هرقل	ηρακλής	هرقل	PROPN;NOM;MASC;SG	
κόσμος	العالمي	κόσμος	عَالَمِيّ	N;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
κόσμος	world	κόσμος	world	N;NOM;MASC;SG	
κόσμος	اشخاص	κόσμος	شَخص	N;NOM;MASC;SG	N;NOM;INDF;PL
κόσμος	اناس	κόσμος	اناس	N;NOM;MASC;SG	N;NOM;INDF;PL
κόσμος	الاشخاص	κόσμος	شَخص	N;NOM;MASC;SG	N;NOM;DEF;PL
κόσμος	الناس	κόσμος	إِنسَان	N;NOM;MASC;SG	N;NOM;DEF;PL
κόσμος	ناس	κόσμος	نَاسِي	N;NOM;MASC;SG	
αναπτύχθηκε	طور	αναπτύσσω	طَور	V;PFV;IND;SG;3;PST;FIN;PASS	
μεταφέρθηκε	انتقلت	μεταφέρω	اِنتَقَل	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
μεταφέρθηκε	تحركت	μεταφέρω	تَحَرَّك	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
μεταφέρθηκε	نقلت	μεταφέρω	نَقَل	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
νικητής	فائز	νικητής	فَائِز	N;NOM;MASC;SG	
νικητής	رابح	νικητής	رابح	N;NOM;MASC;SG	
μουσικό	موسيقي	μουσικός	مُوسِيقِيّ	ADJ;NOM;NEUT;SG	N;NOM;INDF;SG
προσφέρει	عروض	προσφέρω	عَرض	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;PL
προσφέρει	العروض	προσφέρω	عَرض	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;PL
όργανο	الة	όργανο	آلَة	N;NOM;NEUT;SG	
γένος	الجنسانية	γένος	جِنسَانِيّ	N;NOM;NEUT;SG	
ανδρέα	اندرياس	ανδρέα	أَندرِيَاس	PROPN;ACC;MASC;SG	
προκαλεί	اسباب	προκαλώ	سَبَب	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;SG
προκαλεί	الاسباب	προκαλώ	سَبَب	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;PL
μείωση	التخفيض	μείωση	تَخفِيض	N;ACC;FEM;SG	N;NOM;DEF;SG
μείωση	تخفيض	μείωση	تَخفِيض	N;ACC;FEM;SG	N;NOM;INDF;SG
μείωση	انخفاض	μείωση	اِنخِفَاض	N;ACC;FEM;SG	N;NOM;INDF;SG
μείωση	النقصان	μείωση	نِقصَان	N;ACC;FEM;SG	N;NOM;DEF;SG
μείωση	نقصان	μείωση	نقصان	N;ACC;FEM;SG	N;NOM;INDF;SG
μείωση	خفض	μείωση	خَفض	N;ACC;FEM;SG	N;NOM;INDF;SG
κατασκευάστηκε	مبني	κατασκευάζω	مَبنِيّ	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
ιατρική	الطب	ιατρικός	طِبّ	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
ιατρική	دواء	ιατρικός	دَوَاء	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
ιατρική	الدواء	ιατρικός	دَوَاء	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
ιατρική	طب	ιατρικός	طِبّ	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
ιατρική	طبي	ιατρικός	طِبِّيّ	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
κύπελλα	الكؤوس	κύπελλος	كُؤُوس	N;NOM;NEUT;PL	N;NOM;DEF;SG
προσέγγιση	تقريب	προσέγγιση	تَقرِيب	N;ACC;FEM;SG	N;NOM;INDF;SG
προσέγγιση	التقريب	προσέγγιση	تَقرِيب	N;ACC;FEM;SG	N;NOM;DEF;SG
προσέγγιση	نهج	προσέγγιση	نَهج	N;ACC;FEM;SG	N;NOM;INDF;SG
προσέγγιση	النهج	προσέγγιση	نَهج	N;ACC;FEM;SG	N;NOM;DEF;SG
προσέγγιση	الاقتراب	προσέγγιση	اِقتِرَاب	N;ACC;FEM;SG	N;NOM;DEF;SG
πλανήτη	كوكب	πλανήτης	كَوكَب	N;ACC;MASC;SG	
πλανήτη	الكوكب	πλανήτης	كُوَكب	N;ACC;MASC;SG	N;NOM;DEF;SG
δημοσιογράφος	صحفية	δημοσιογράφος	صُحُفِيّ	N;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
δημοσιογράφος	صحفي	δημοσιογράφος	صُحُفِيّ	N;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
εξέγερση	اضطرابات	εξέγερση	اِضطِرَاب	N;NOM;FEM;SG	N;NOM;INDF;PL
λήξη	نهاية	λήξη	نِهَايَة	N;ACC;FEM;SG	N;NOM;INDF;SG
λήξη	النهاية	λήξη	نِهَايَة	N;ACC;FEM;SG	N;NOM;DEF;SG
λήξη	انهاء	λήξη	إِنهَاء	N;ACC;FEM;SG	N;NOM;INDF;SG
ινδία	انديا	ινδία	أَندِيّ	PROPN;NOM;FEM;SG	
ινδία	الهند	ινδία	هِند	PROPN;NOM;FEM;SG	N;NOM;DEF;SG
ινδία	بالهند	ινδία	بِ	PROPN;NOM;FEM;SG	N;NOM;DEF;SG
ακτές	سواحل	ακτός	سَاحِل	ADV	N;NOM;INDF;PL
ακτές	السواحل	ακτός	السواحل	ADV	N;NOM;DEF;PL
ακτές	سواحل	ακτός	سَاحِل	ADV	N;NOM;INDF;PL
ακτές	السواحل	ακτός	السواحل	ADV	N;NOM;DEF;PL
ακτές	الساحل	ακτός	سَاحِل	ADV	N;NOM;DEF;SG
ακτές	ساحل	ακτός	سَاحِل	ADV	
ακτές	كوست	ακτός	كُوست	ADV	
αντίσταση	مقاومة	αντίσταση	مُقَاوَمَة	N;ACC;FEM;SG	N;NOM;INDF;SG
αντίσταση	المقاومة	αντίσταση	مُقَاوَمَة	N;ACC;FEM;SG	N;NOM;DEF;SG
διακρίσεις	التمييز	διάκριση	تَميِيز	N;NOM;FEM;PL	N;NOM;DEF;SG
διακρίσεις	تمييز	διάκριση	تَميِيز	N;NOM;FEM;PL	N;NOM;INDF;SG
διακρίσεις	التمييزية	διάκριση	تَميِيزِيّ	N;NOM;FEM;PL	ADJ;NOM;DEF;FEM;SG
διακρίσεις	تمييزية	διάκριση	تمييزية	N;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
καρλ	كارل	καρλ	كَارل	N	
διάδοχος	خليفة	διάδοχος	خليفة	N;NOM;MASC;SG	
παλαιά	قديمه	παλιός	قديمه	ADV	
παλαιά	عجوز	παλιός	عَجُوز	ADV	N;NOM;INDF;SG
παλαιά	قديمة	παλιός	قَدِيم	ADV	ADJ;NOM;INDF;FEM;SG
παλαιά	قديم	παλιός	قَدِيم	ADV	ADJ;NOM;INDF;MASC;SG
παλαιά	القديم	παλιός	قَدِيم	ADV	ADJ;NOM;DEF;MASC;SG
κύκλο	الدائرة	κύκλος	دَائِرَة	N;ACC;MASC;SG	N;NOM;DEF;SG
κύκλο	دائرة	κύκλος	دَائِرَة	N;ACC;MASC;SG	N;NOM;INDF;SG
κύκλο	الدورة	κύκλος	دَورَة	N;ACC;MASC;SG	N;NOM;DEF;SG
κύκλο	دورة	κύκλος	دَورَة	N;ACC;MASC;SG	N;NOM;INDF;SG
αρνήθηκε	رفض	αρνιέμαι	رَفَض	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
υλικά	مادة	υλικά	مَادَّة	N;NOM;NEUT;PL	N;NOM;INDF;SG
υλικά	المادة	υλικά	مَادَّة	N;NOM;NEUT;PL	N;NOM;DEF;SG
γνώση	معرفة	γνώση	مَعرِفَة	N;ACC;FEM;SG	N;NOM;INDF;SG
γνώση	المعرفة	γνώση	مَعرِفَة	N;ACC;FEM;SG	N;NOM;DEF;SG
γνώση	المعارف	γνώση	مَعرِفَة	N;ACC;FEM;SG	N;NOM;DEF;PL
πρόσφατα	مؤخرا	πρόσφατα	مُؤَخَّر	ADV	ADJ;ACC;INDF;MASC;SG
πρόσφατα	حديثة	πρόσφατα	حَدِيث	ADV	ADJ;NOM;INDF;FEM;SG
λογοτεχνία	ادب	λογοτεχνία	أَدَب	N;NOM;FEM;SG	
ρωσική	روسيا	ρωσικός	رُوسِيَا	ADJ;NOM;FEM;SG	
χημεία	كيمياء	χημείο	كِيمِيَاء	N;NOM;FEM;SG	
χημεία	الكيمياء	χημείο	كِيمِيَاء	N;NOM;FEM;SG	
λογαριασμό	الحساب	λογαριασμός	حِسَاب	N;ACC;MASC;SG	N;NOM;DEF;SG
λογαριασμό	حساب	λογαριασμός	حِسَاب	N;ACC;MASC;SG	N;NOM;INDF;SG
παραγωγός	منتجة	παραγωγός	مُنتِج	N;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
παραγωγός	المنتجة	παραγωγός	مُنتِج	N;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
γενικές	عام	γενικός	عَام	ADJ;NOM;FEM;PL	N;NOM;INDF;SG
γενικές	لواء	γενικός	لِوَاء	ADJ;NOM;FEM;PL	N;NOM;INDF;SG
γενικές	اللواء	γενικός	لِوَاء	ADJ;NOM;FEM;PL	N;NOM;DEF;SG
γενικές	جنرال	γενικός	جنرال	ADJ;NOM;FEM;PL	
γενικές	عامة	γενικός	عَامّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
γενικές	الجنرال	γενικός	جِنِرَال	ADJ;NOM;FEM;PL	N;NOM;DEF;SG
ολλανδία	الهولندية	ολλανδία	هُولَندِيّ	PROPN;ACC;FEM;SG	ADJ;NOM;DEF;FEM;SG
ολλανδία	هولندا	ολλανδία	هولندا	PROPN;ACC;FEM;SG	
προφίλ	التشكيلة	προφίλ	تَشكِيلَة	N;ACC;NEUT;SG	N;NOM;DEF;SG
ικανότητα	مهارة	ικανότητα	مَهَارَة	N;ACC;FEM;SG	N;NOM;INDF;SG
ικανότητα	المهارة	ικανότητα	مَهَارَة	N;ACC;FEM;SG	N;NOM;DEF;SG
ικανότητα	المهارات	ικανότητα	مَهَارَة	N;ACC;FEM;SG	N;NOM;DEF;PL
ικανότητα	مهارات	ικανότητα	مهارات	N;ACC;FEM;SG	N;NOM;INDF;PL
ικανότητα	القدرة	ικανότητα	قُدرَة	N;ACC;FEM;SG	N;NOM;DEF;SG
ικανότητα	السعة	ικανότητα	سِعَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
ικανότητα	سعة	ικανότητα	سَعَة	N;ACC;FEM;SG	N;NOM;INDF;SG
ικανότητα	القدرات	ικανότητα	قُدرَة	N;ACC;FEM;SG	N;NOM;DEF;PL
ικανότητα	القدرة	ικανότητα	قُدرَة	N;ACC;FEM;SG	N;NOM;DEF;SG
ικανότητα	قدرة	ικανότητα	قُدرَة	N;ACC;FEM;SG	N;NOM;INDF;SG
ικανότητα	القدره	ικανότητα	القدره	N;ACC;FEM;SG	N;NOM;DEF;SG
αποκτήσει	المكتسبة	αποκτώ	مُكتَسَبَة	V;PFV;NFIN;ACT	ADJ;NOM;DEF;FEM;SG
αποκτήσει	اكتساب	αποκτώ	اِكتِسَاب	V;PFV;NFIN;ACT	N;NOM;INDF;SG
σπάνια	نادرا	σπάνια	نَادِر	ADV	ADJ;ACC;INDF;MASC;SG
σπάνια	النادر	σπάνια	نَادِر	ADV	ADJ;NOM;DEF;MASC;SG
σπάνια	نادر	σπάνια	نَادِر	ADV	ADJ;NOM;INDF;MASC;SG
σπάνια	نادرة	σπάνια	نَادِر	ADV	ADJ;NOM;INDF;FEM;SG
διαγωνισμό	مسابقه	διαγωνισμός	مسابقه	N;ACC;MASC;SG	PRO;NOM;FEM;SG;3
διαγωνισμό	المسابقة	διαγωνισμός	مُسَابَقَة	N;ACC;MASC;SG	N;NOM;DEF;SG
διαγωνισμό	مسابقة	διαγωνισμός	مُسَابَقَة	N;ACC;MASC;SG	N;NOM;INDF;SG
μαθηματικά	رياضيات	μαθηματικά	رياضيات	ADV	N;NOM;INDF;PL
μαθηματικά	الرياضيات	μαθηματικά	رِيَاضِيّ	ADV	N;NOM;DEF;PL
μαθηματικά	رياضيات	μαθηματικά	رياضيات	ADV	N;NOM;INDF;PL
μαθηματικά	الرياضيات	μαθηματικά	رِيَاضِيّ	ADV	N;NOM;DEF;PL
μαθηματικά	رياضيات	μαθηματικά	رياضيات	ADV	N;NOM;INDF;PL
μαθηματικά	الرياضيات	μαθηματικά	رِيَاضِيّ	ADV	N;NOM;DEF;PL
γέφυρα	بريدج	γέφυρα	بريدج	N;NOM;FEM;SG	
είσοδο	المدخل	είσοδος	مَدخَل	N;ACC;FEM;SG	N;NOM;DEF;SG
είσοδο	مدخل	είσοδος	مدخل	N;ACC;FEM;SG	N;NOM;INDF;SG
πυκνότητα	كثافة	πυκνότητα	كَثَافَة	N;ACC;FEM;SG	N;NOM;INDF;SG
πυκνότητα	الكثافة	πυκνότητα	كَثَّافَة	N;ACC;FEM;SG	N;NOM;DEF;SG
μαύρο	اسود	μαύρος	أَسوَد	N;NOM;NEUT;SG	
μαύρο	بلاك	μαύρος	بلَاك	N;NOM;NEUT;SG	
μαύρο	سوداء	μαύρος	أَسوَد	N;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
φύλλα	يترك	φύλλο	تَرَك	N;NOM;NEUT;PL	V;IPFV;MASC;IND;SG;3;FIN;ACT
κίνδυνο	المخاطرة	κίνδυνος	مُخَاطَرَة	N;ACC;MASC;SG	N;NOM;DEF;SG
κίνδυνο	المخاطر	κίνδυνος	مَخَاطِر	N;ACC;MASC;SG	N;NOM;DEF;PL
κίνδυνο	مخاطرة	κίνδυνος	مُخَاطَرَة	N;ACC;MASC;SG	N;NOM;INDF;SG
κίνδυνο	الخطر	κίνδυνος	خَطَر	N;ACC;MASC;SG	N;NOM;DEF;SG
κίνδυνο	خطر	κίνδυνος	خَطَر	N;ACC;MASC;SG	N;NOM;INDF;SG
αλλιώς	والا	αλλιώς	والا	ADV	V;PFV;MASC;SG;3;ACT
ζει	حيوات	ζω	حَيَاة	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;PL
πραγματικά	حقا	πραγματικά	حَقّ	ADV	N;NOM;INDF;SG
πραγματικά	فعلا	πραγματικά	فِعل	ADV	N;ACC;INDF;SG
μικρότερη	الاقصر	μικρός	أَقصَر	ADJ;NOM;CMPR;FEM;SG	
μικρότερη	اقصر	μικρός	أَقصَر	ADJ;NOM;CMPR;FEM;SG	
βάθος	عمق	βάθος	عُمق	N;ACC;NEUT;SG	N;NOM;INDF;SG
βάθος	العمق	βάθος	عُمق	N;ACC;NEUT;SG	N;NOM;DEF;SG
υψηλή	عال	ψηλός	عَالِي	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
υψηλή	عاليا	ψηλός	عَالِي	ADJ;NOM;FEM;SG	ADJ;ACC;INDF;MASC;SG
κοινότητες	المجتمعات	κοινότητα	مُجتَمِع	N;NOM;FEM;PL	ADJ;NOM;DEF;FEM;PL
βρέθηκαν	وجد	βρίσκω	وَجَد	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
βρέθηκαν	خلصت	βρίσκω	خَلَّص	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
βρέθηκαν	وجدت	βρίσκω	وَجَد	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
κατάλογο	دليل	κατάλογος	دَلِيل	N;ACC;MASC;SG	N;NOM;INDF;SG
κατάλογο	الدليل	κατάλογος	دَلِيل	N;ACC;MASC;SG	N;NOM;DEF;SG
κατάλογο	فهرس	κατάλογος	فهرس	N;ACC;MASC;SG	N;NOM;INDF;SG
κατάλογο	كتالوج	κατάλογος	كتالوج	N;ACC;MASC;SG	
κατάλογο	فهرس	κατάλογος	فهرس	N;ACC;MASC;SG	N;NOM;INDF;SG
κατάλογο	كتالوج	κατάλογος	كتالوج	N;ACC;MASC;SG	
κυριαρχία	السيادة	κυριαρχία	سِيَادَة	N;ACC;FEM;SG	N;NOM;DEF;SG
κυριαρχία	هيمنة	κυριαρχία	هَيمَنَة	N;ACC;FEM;SG	N;NOM;INDF;SG
κυριαρχία	الهيمنة	κυριαρχία	هَيمَنَة	N;ACC;FEM;SG	N;NOM;DEF;SG
κυριαρχία	هيمنة	κυριαρχία	هَيمَنَة	N;ACC;FEM;SG	N;NOM;INDF;SG
κυριαρχία	الهيمنة	κυριαρχία	هَيمَنَة	N;ACC;FEM;SG	N;NOM;DEF;SG
βασικά	اساسا	βασικά	أَسَاس	ADV	N;ACC;INDF;SG
βασικά	بالحقيقة	βασικά	بِلحَقِيقَة	ADV	N;NOM;DEF;SG
διαχειριστές	المدراء	διαχειριστής	مِدرَاء	N;NOM;MASC;PL	N;NOM;DEF;SG
ευρώ	اليورو	ευρώ	يُورُو	N;ACC;NEUT;SG	N;NOM;DEF;SG
ευρώ	باليورو	ευρώ	باليورو	N;ACC;NEUT;SG	N;NOM;DEF;SG
ευρώ	يورو	ευρώ	يورو	N;ACC;NEUT;SG	
ευρώ	يورو	ευρώ	يورو	N;ACC;NEUT;SG	
ευρώ	اليورو	ευρώ	يُورُو	N;ACC;NEUT;SG	N;NOM;DEF;SG
ευρώ	باليورو	ευρώ	باليورو	N;ACC;NEUT;SG	N;NOM;DEF;SG
αντίστοιχο	مناظر	αντίστοιχος	مُنَاظِر	ADJ;NOM;NEUT;SG	N;NOM;INDF;PL
κυβερνήτης	حاكم	κυβερνήτης	حَاكِم	N;NOM;MASC;SG	
προσωπικά	شخصيه	προσωπικά	شخصيه	ADV	
προσωπικά	شخصية	προσωπικά	شَخصِيَّة	ADV	N;NOM;INDF;SG
προσωπικά	شخصي	προσωπικά	شَخصِيّ	ADV	ADJ;NOM;INDF;MASC;SG
προσωπικά	شخصيا	προσωπικά	شَخصِيّ	ADV	ADJ;ACC;INDF;MASC;SG
εισβολή	اجتياح	εισβολή	اِجتِيَاح	N;ACC;FEM;SG	N;NOM;INDF;SG
εισβολή	الغزو	εισβολή	غَزو	N;ACC;FEM;SG	N;NOM;DEF;SG
εισβολή	غزو	εισβολή	غَزو	N;ACC;FEM;SG	N;NOM;INDF;SG
εισβολή	التطفل	εισβολή	تَطَفُّل	N;ACC;FEM;SG	N;NOM;DEF;SG
γραφή	الكتابه	γραφή	الكتابه	N;NOM;FEM;SG	
γραφή	اكتب	γραφή	كِتَاب	N;NOM;FEM;SG	
στρατιωτικός	الجيش	στρατιωτικός	جَيش	ADJ;NOM;MASC;SG	N;NOM;DEF;SG
τούρκους	تركس	τούρκος	رَكَس	PROPN;ACC;MASC;PL	
τούρκους	الاتراك	τούρκος	تُرك	PROPN;ACC;MASC;PL	N;NOM;DEF;PL
πολιτικοί	سياسيين	πολιτικός	سِيَاسِيّ	ADJ;NOM;MASC;PL	N;NOM;INDF;PL
πολιτικοί	السياسيين	πολιτικός	سِيَاسِيّ	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
πολιτικοί	الساسة	πολιτικός	سَاسَة	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
δει	رايت	βλέπω	رَاي	V;PFV;FIN;ACT	
βουλγαρίας	بلغاريا	βουλγάρια	بُلغَارِيَا	PROPN;GEN;FEM;SG	
ανάγκες	يحتاج	ανάγκη	اِحتَاج	N;NOM;FEM;PL	V;IPFV;MASC;IND;SG;3;FIN;ACT
τίτλοι	العناوين	τίτλος	عُنوَان	NUM;NOM;MASC;PL	N;NOM;DEF;PL
τίτλοι	الالقاب	τίτλος	لَقب	NUM;NOM;MASC;PL	N;NOM;DEF;PL
τίτλοι	عناوين	τίτλος	عُنوَان	NUM;NOM;MASC;PL	N;NOM;INDF;PL
τίτλοι	القاب	τίτλος	قَابّ	NUM;NOM;MASC;PL	N;NOM;INDF;SG
χάρτη	خريطه	χάρτης	خريطه	N;ACC;MASC;SG	PRO;NOM;MASC;SG;3
χάρτη	خارطة	χάρτης	خَارِطَة	N;ACC;MASC;SG	N;NOM;INDF;SG
χάρτη	الخريطة	χάρτης	خَرِيطَة	N;ACC;MASC;SG	N;NOM;DEF;SG
χάρτη	خريطة	χάρτης	خَرِيطَة	N;ACC;MASC;SG	N;NOM;INDF;SG
χάρτη	ميثاق	χάρτης	مِيثَاق	N;ACC;MASC;SG	N;NOM;INDF;SG
χάρτη	الميثاق	χάρτης	مِيثَاق	N;ACC;MASC;SG	N;NOM;DEF;SG
ελληνίδα	يوناني	ελληνίδα	يُونَانِيّ	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
ελληνίδα	يونانية	ελληνίδα	يُونَانِيّ	N;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
ελληνίδα	اليوناني	ελληνίδα	يُونَانِيّ	N;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
ελληνίδα	اليونانية	ελληνίδα	يُونَانِيّ	N;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
προηγούμενη	سابقة	προηγούμενος	سَابِقَة	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
προηγούμενη	السابق	προηγούμενος	سَابِق	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
στόχος	موضوعية	στόχος	مَوضُوعِيّ	N;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
αυστρία	النمسا	αυστρία	اَلنِّمسَا	PROPN;ACC;FEM;SG	
άνοιξη	ربيع	άνοιξη	ربيع	N;NOM;FEM;SG	
ηλικίας	السن	ηλικία	سِنّ	N;GEN;FEM;SG	N;NOM;DEF;SG
