το	els	ο	el	DET;NOM;DEF;NEUT;SG	DET;DEF;MASC;PL
άνοιξη	primavera	άνοιξη	primavera	N;NOM;FEM;SG	
ιωαννίνων	ioannina	ιωάννινα	ioaní	PROPN;GEN;NEUT;PL	ADJ;FEM;SG
ηλικίας	envellit	ηλικία	envellir	N;GEN;FEM;SG	ADJ;MASC;SG;V.PTCP
φαν	fan	φαν	fer		V;IND;PL;3;PRS;FIN
παραιτήθηκε	renunciat	παραιτούμαι	renunciar	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
παραιτήθηκε	dimitit	παραιτούμαι	dimitir	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
δυτικό	western	δυτικός	western	N;NOM;NEUT;SG	
εξαίρεση	excepcions	εξαίρεση	excepció	N;ACC;FEM;SG	N;FEM;PL
αιτία	causa	αιτία	causa	N;NOM;FEM;SG	
αθλητική	athletic	αθλητικός	athletic	ADJ;NOM;FEM;SG	N;MASC;SG
τράπεζα	bank	τράπεζα	bank	N;NOM;FEM;SG	ADJ;MASC;SG
καπ	gorra	καπ	gorra		N;FEM;SG
διαφορετική	diferents	διαφορετικός	diferent	ADJ;NOM;FEM;SG	ADJ;PL
σκόρερ	scorer	σκόρνω	scorer		
υποψήφιος	candidata	υποψήφιος	candidata	ADJ;NOM;MASC;SG	N;FEM;SG
υποψήφιος	candidat	υποψήφιος	candidat	ADJ;NOM;MASC;SG	N;MASC;SG
πύργος	tower	πύργος	tower	N;NOM;MASC;SG	
ντέιβιντ	david	ντέιβιντ	david		
προπονητή	coach	προπονητής	coach	N;ACC;MASC;SG	
προώθηση	promoguin	προώθηση	promoure	N;ACC;FEM;SG	V;SBJV;PL;3;PRS;FIN
πλούσια	rich	πλούσιος	rich	ADJ;NOM;FEM;SG	PROPN
πλούσια	rics	πλούσιος	ric	ADJ;NOM;FEM;SG	ADJ;MASC;PL
παράσταση	mostra	παράσταση	mostrar	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
περάσει	pass	περνώ	pass	V;PFV;NFIN;ACT	
πολωνία	polònia	πολωνία	polònia	PROPN;ACC;FEM;SG	ADJ;FEM;SG
απόλλωνα	apollo	απόλλωνας	apollo	ADV	
σοφία	sofia	σοφία	sofia	N;NOM;FEM;SG	
σοφία	sophia	σοφία	sophiar	N;NOM;FEM;SG	
δυνατόν	possibles	δυνατός	possible	ADJ;NOM;NEUT;SG	ADJ;PL
κατάληψη	ocupar	κατάληψη	ocupar	N;ACC;FEM;SG	V;NFIN
κατάληψη	ocupen	κατάληψη	ocupar	N;ACC;FEM;SG	V;IND;PL;3;PRS;FIN
σήμα	distintiu	σήμα	distintiu	N;NOM;NEUT;SG	ADJ;MASC;SG
ευχαριστώ	gràcies	ευχαριστώ	gràcies	V;IPFV;IND;SG;1;PRS;FIN;ACT	N
αεροσκάφος	aeronau	αεροσκάφος	aeronau	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
αεροσκάφος	aeronaus	αεροσκάφος	aeronau	N;NOM;NEUT;SG	N;FEM;PL
χρόνος	time	χρόνος	time	N;NOM;MASC;SG	
φίλιππος	felip	φίλιππος	felip	ADJ;NOM;MASC;SG	
δυνατό	forts	δυνατός	fort	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
βασιλείς	kings	βασίλης	kings	N;NOM;MASC;PL	
βασιλείς	reialesa	βασίλης	reialesa	N;NOM;MASC;PL	N;FEM;SG
επάνω	dalt	επάνω	dalt	ADV	
τέταρτη	quart	τέταρτος	quart	NUM;NOM;FEM;SG	
τέταρτη	quarta	τέταρτος	quart	NUM;NOM;FEM;SG	ADJ;FEM;SG
τούρκοι	turcs	τούρκος	turc	PROPN;NOM;MASC;PL	N;MASC;PL
περιοδικά	revistes	περιοδικά	revista	ADV	N;FEM;PL
παρακαλώ	sisplau	παρακαλώ	sisplau	N;VOC;FEM;SG	
αστέρας	estel	αστέρα	estel	N;NOM;MASC;SG	
όπλα	braços	όπλο	braç	N;NOM;NEUT;PL	
βασιλικό	basili	βασιλικός	basili	ADJ;NOM;NEUT;SG	
βασιλικό	basil	βασιλικός	basil	ADJ;NOM;NEUT;SG	
βασιλικό	alfàbrega	βασιλικός	alfàbrega	ADJ;NOM;NEUT;SG	N;FEM;SG
βασιλικό	royal	βασιλικός	royal	ADJ;NOM;NEUT;SG	
πάρκο	park	πάρκο	park	N;NOM;NEUT;SG	
ανατολικό	est	ανατολικός	est	ADJ;NOM;NEUT;SG	N;MASC;SG
διαστάσεις	dimensió	διάσταση	dimensió	N;NOM;FEM;PL	N;FEM;SG
ασφάλεια	assegurances	ασφάλεια	assegurança	N;NOM;FEM;SG	N;FEM;PL
γραφείο	office	γραφείο	office	N;NOM;NEUT;SG	
γραφείο	escriptori	γραφείο	escriptori	N;NOM;NEUT;SG	ADJ;MASC;SG
καθημερινή	daily	καθημερινός	daily	ADJ;NOM;FEM;SG	N;MASC;SG
ιταλικά	italià	ιταλικά	italià	ADV	ADJ;MASC;SG
μόσχα	moscou	μόσχα	moscou	PROPN;NOM;FEM;SG	
εξέδωσε	expedit	εκδίδω	expedir	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
εξέδωσε	emès	εκδίδω	emès	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
ηρακλή	hèrcules	ηρακλή	hèrcula	PROPN;NOM;MASC;SG	
καλιφόρνια	califòrnia	καλιφόρνια	califòrnia	PROPN;NOM;FEM;SG	ADJ;FEM;SG
καλιφόρνια	california	καλιφόρνια	california	PROPN;NOM;FEM;SG	
πέρασμα	passen	πέρασμα	passar	N;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN
πέρασμα	passi	πέρασμα	passar	N;NOM;NEUT;SG	V;SBJV;SG;3;PRS;FIN
πέρασμα	pass	πέρασμα	pass	N;NOM;NEUT;SG	
έμβλημα	emblema	έμβλημα	emblema	N;NOM;NEUT;SG	
γύρος	ronda	γύρος	rondar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
παύλος	paul	παύλος	paul	PROPN;NOM;MASC;SG	PROPN
παύλος	pavlos	παύλος	pavlo	PROPN;NOM;MASC;SG	PROPN
βρετανική	british	βρετανικός	british	ADJ;NOM;FEM;SG	
συγκρούσεις	conflicte	σύγκρουση	conflicte	N;NOM;FEM;PL	N;MASC;SG
προ	pre	προ	pre	ADP	
χειμώνα	hivern	χειμώνω	hivern	N;NOM;NEUT;PL	N;MASC;SG
πράσινο	green	πράσινο	grear	PROPN;NOM;NEUT;SG	
πράσινο	verd	πράσινο	verd	PROPN;NOM;NEUT;SG	
δία	zeus	δία	zeus	N;VOC;MASC;SG	
δία	júpiter	δία	júpiter	N;VOC;MASC;SG	
εφημερίδες	periòdic	εφημερίδα	periòdic	N;NOM;FEM;PL	ADJ;MASC;SG
εφημερίδες	periódico	εφημερίδα	periódico	N;NOM;FEM;PL	ADJ;MASC;SG
εφημερίδες	diari	εφημερίδα	diari	N;NOM;FEM;PL	N;MASC;SG
εφημερίδες	periòdics	εφημερίδα	periòdic	N;NOM;FEM;PL	ADJ;MASC;PL
μουσικός	músic	μουσικός	músic	ADJ;NOM;MASC;SG	N;MASC;SG
χρήματα	diner	χρήμα	diner	N;NOM;NEUT;PL	N;MASC;SG
τραγουδίστρια	singer	τραγουδίστρια	singer	N;NOM;FEM;SG	PROPN
βερολίνο	berlin	βερολίνο	berlin	PROPN;NOM;NEUT;SG	
βερολίνο	berlín	βερολίνο	berlín	PROPN;NOM;NEUT;SG	
ανέβηκε	pujat	αναβέκω	pujar	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
μέλλον	futur	μέλλον	futur	N;NOM;NEUT;SG	ADJ;MASC;SG
βιέννη	viena	βιέννος	viè	PROPN;ACC;FEM;SG	
σκοτώθηκε	matat	σκοτώνω	matar	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
δεδομένου	donades	δεδομένο	donat	ADV	ADJ;FEM;PL;V.PTCP
δεδομένου	donada	δεδομένο	donat	ADV	ADJ;FEM;SG;V.PTCP
πρότεινε	suggerit	προτείνω	suggerir	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
πρότεινε	suggerits	προτείνω	suggerit	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
βασιλείας	basilea	βασιλεία	basilea	N;GEN;FEM;SG	
αλλάξει	canviades	αλλάζω	canviat	V;PFV;NFIN;ACT	ADJ;FEM;PL;V.PTCP
αλλάξει	canviat	αλλάζω	canviar	V;PFV;NFIN;ACT	ADJ;MASC;SG;V.PTCP
αλλάξει	canviada	αλλάζω	canviada	V;PFV;NFIN;ACT	ADJ;FEM;SG;V.PTCP
αιώνες	eons	αιώνας	eo	N;NOM;MASC;PL	
χτίστηκε	construït	χτίζω	construït	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
χτίστηκε	construit	χτίζω	construir	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
χτίστηκε	edificat	χτίζω	edificat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ιστορίες	tales	ιστορία	tala	N;NOM;FEM;PL	
ισπανικά	castellà	ισπανικά	castellà	ADV	N;MASC;SG
ισπανικά	espanyol	ισπανικά	espanyol	ADV	ADJ;MASC;SG
βρετανικό	british	βρετανικός	british	ADJ;NOM;NEUT;SG	
έρευνες	recerca	έρευνα	recerca	N;NOM;FEM;PL	N;FEM;SG
έρευνες	investigació	έρευνα	investigació	N;NOM;FEM;PL	N;FEM;SG
κάνοντας	fent	κάνω	fer	V;IPFV;V.CVB;ACT	V;V.MSDR
κάνοντας	fent	κάνω	fer	V;IPFV;V.CVB;ACT	V;V.MSDR
κάνοντας	making	κάνω	making	V;IPFV;V.CVB;ACT	
σύνδεση	connectant	σύνδεση	connectar	N;NOM;FEM;SG	V;V.MSDR
σύνδεση	connecta	σύνδεση	connectar	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
αυτοκίνητα	cars	αυτοκίνητο	car	N;NOM;NEUT;PL	ADJ;MASC;PL
πλευρές	costats	πλευρά	costat	N;NOM;FEM;PL	ADJ;MASC;PL;V.PTCP
δίνοντας	donant	δίνω	donar	V;IPFV;V.CVB;ACT	V;V.MSDR
καφέ	marró	καφένας	marró	N;NOM;NEUT;SG	
καφέ	brown	καφένας	brown	N;NOM;NEUT;SG	PROPN
πατριάρχης	patriarca	πατριάρχης	patriarca	N;NOM;MASC;SG	
οδός	road	οδός	road	N;NOM;FEM;SG	
συμπεριλαμβανομένων	inclòs	συμπεριλαμβανόμενος	inclòs	V;PFV;GEN;FEM;PL;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
λος	los	λος	ell		PRO;PL;3
γνωστές	conegut	γνωστός	conegut	ADJ;NOM;FEM;PL	ADJ;MASC;SG;V.PTCP
άμυνας	defensa	άμυνα	defensar	N;GEN;FEM;SG	V;IND;SG;3;PRS;FIN
μάτια	eyes	μάτι	el	N;NOM;NEUT;PL	PROPN
σερβία	sèrbia	σερβία	serbi	PROPN;ACC;FEM;SG	ADJ;FEM;SG
βαν	van	βαν	anar		V;IND;PL;3;PRS;FIN
βαν	furgoneta	βαν	furgoneta		N;FEM;SG
εσσδ	urss	εσσδ	urss	N	PROPN
κώστα	costas	κώστα	costas	PROPN;ACC;MASC;SG	
κώστα	costa	κώστα	costar	PROPN;ACC;MASC;SG	V;IND;SG;3;PRS;FIN
χρονικά	cròniques	χρονικά	crònica	ADV	N;FEM;PL
δολοφονία	assassinat	δολοφονία	assassinat	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
αθλητής	atleta	αθλητής	atleta	N;NOM;MASC;SG	
απώλειες	pèrdua	απώλεια	pèrdua	N;NOM;FEM;PL	N;FEM;SG
συνεχίζει	continua	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
αποφοίτησε	graduat	αποφοιτώ	graduat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
κινητήρα	dorsal	κινητήρας	dorsal	N;ACC;MASC;SG	ADJ;SG
αντικαταστάθηκε	substituït	αντικαθιστώ	substituir	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
τόμας	thomas	τόμας	thomas	PROPN;NOM;MASC;SG	PROPN
τόμας	tomàs	τόμας	tomàs	PROPN;NOM;MASC;SG	
απλό	plain	απλός	plaar	ADJ;NOM;NEUT;SG	
έρχεται	arribant	έρχομαι	arribar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
επιστήμες	ciència	επιστήμα	ciència	N;NOM;FEM;PL	N;FEM;SG
επαγγελματική	professionals	επαγγελματικός	professional	ADJ;NOM;FEM;SG	N;PL
φήμη	rumor	φήμη	rumor	N;ACC;FEM;SG	
δημοσίευσε	publicat	δημοσιεύω	publicat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
κόλπο	truc	κόλπος	truc	N;ACC;MASC;SG	
τύμπανα	drum	τύμπανο	drum	N;NOM;NEUT;PL	N;MASC;SG
τύμπανα	tambor	τύμπανο	tambor	N;NOM;NEUT;PL	N;MASC;SG
ανακάλυψη	descobreix	ανακάλυψη	descobrir	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
πυρήνα	core	πυρήνας	core	N;ACC;MASC;SG	
ποιος	qui	ποιος	qui	DET;NOM;DEF;MASC;SG	PRO
ποιος	who	ποιος	who	DET;NOM;DEF;MASC;SG	PROPN
κανονική	regulars	κανονικός	regular	ADJ;NOM;FEM;SG	ADJ;PL
κανονική	regular	κανονικός	regular	ADJ;NOM;FEM;SG	
κανονική	normals	κανονικός	normal	ADJ;NOM;FEM;SG	ADJ;PL
αδελφή	sister	αδελφή	sister	N;NOM;FEM;SG	
βραζιλία	brasil	βραζιλία	brasil	PROPN;ACC;FEM;SG	ADJ;MASC;SG
δύσκολο	hard	δύσκολος	hard	ADJ;NOM;NEUT;SG	N;SG
δύσκολο	dur	δύσκολος	dur	ADJ;NOM;NEUT;SG	
ιερουσαλήμ	jerusalem	ιερουσαλήμ	jerusalar	PROPN;NOM;FEM;SG	V;IND;PL;1;PRS;FIN
διαφορετικό	diferents	διαφορετικός	diferent	ADJ;NOM;NEUT;SG	ADJ;PL
αλήθεια	cert	αλήθεια	cert	N;NOM;FEM;SG	ADJ;MASC;SG
αλήθεια	true	αλήθεια	true	N;NOM;FEM;SG	
αλήθεια	realment	αλήθεια	realment	N;NOM;FEM;SG	ADV
σουηδία	suècia	σουηδία	suèciar	PROPN;ACC;FEM;SG	
λατινική	llatí	λατινικός	llatí	ADJ;NOM;FEM;SG	
γνωστοί	conegut	γνωστός	conegut	ADJ;NOM;MASC;PL	ADJ;MASC;SG;V.PTCP
αρκετοί	diverses	αρκετός	divers	PRO;NOM;MASC;PL;3	ADJ;FEM;PL
νομική	legals	νομικός	legal	ADJ;NOM;FEM;SG	ADJ;PL
συμφωνώ	acorden	συμφωνώ	acordar	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
συμφωνώ	convenen	συμφωνώ	convenir	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
συρία	síria	συρία	síriar	PROPN;ACC;FEM;SG	ADJ;FEM;SG
στίχους	lletra	στίχος	lletra	N;ACC;MASC;PL	N;FEM;SG
κλειστό	tancat	κλειστός	tancat	N;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
κατάταξη	ranking	κατάταξη	ranking	N;ACC;FEM;SG	
δικαιοσύνης	justicia	δικαιοσύνη	justicia	N;GEN;FEM;SG	
μεξικό	mèxic	μεξικό	mèxic	PROPN;NOM;NEUT;SG	ADJ;MASC;SG
φυσικός	naturals	φυσικός	natural	ADJ;NOM;MASC;SG	ADJ;PL
τουρνουά	tornejos	τουρνο	torneig	N;NOM;NEUT;SG	N;MASC;PL
σωματεία	sindicatura	σωματείο	sindicatura	N;NOM;NEUT;PL	N;FEM;SG
ημερολόγιο	journal	ημερολόγιο	journal	N;NOM;NEUT;SG	ADJ;SG
στατιστικά	estadística	στατιστικός	estadística	ADV	N;FEM;SG
στατιστικά	estadístiques	στατιστικός	estadística	ADV	N;FEM;PL
συμβολή	contribuint	συμβολή	contribuir	N;ACC;FEM;SG	V;V.MSDR
συμβολή	contribuir	συμβολή	contribuir	N;ACC;FEM;SG	V;NFIN
βασικές	bàsic	βασικός	bàsic	ADJ;NOM;FEM;PL	ADJ;MASC;SG
βασικές	basic	βασικός	basic	ADJ;NOM;FEM;PL	ADJ;MASC;SG
στυλ	estils	στυλ	estil	N;NOM;NEUT;SG	N;MASC;PL
τοπικές	local	τοπικός	local	ADJ;NOM;FEM;PL	ADJ;SG
ρεάλ	real	ρεάλ	real		ADJ;SG
βοήθησε	ajudat	βοηθώ	ajudar	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
γράφτηκε	escrit	γράφτω	escrit	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
βοηθός	ajudant	βοηθός	ajudar	N;NOM;MASC;SG	V;V.MSDR
βοηθός	ajudant	βοηθός	ajudar	N;NOM;MASC;SG	V;V.MSDR
βοηθός	adjunt	βοηθός	adjunt	N;NOM;MASC;SG	
ελβετία	suïssa	ελβετία	suís	PROPN;ACC;FEM;SG	ADJ;FEM;SG
αναζήτηση	cerca	αναζήτηση	cerca	N;NOM;FEM;SG	
αναζήτηση	quest	αναζήτηση	quest	N;NOM;FEM;SG	
υποστήριξε	subvencionat	υποστηρίζω	subvencionat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
υποστήριξε	recolzada	υποστηρίζω	recolzat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
καλλιτεχνικό	artístics	καλλιτεχνικός	artístic	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
εσύ	tu	εσύ	tu	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;SG;1
εσύ	vostè	εσύ	tu	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;SG;2;FORM
μπάσκετ	basquetbol	μπάσκετ	basquetbol		N;MASC;SG
μπάσκετ	bàsquet	μπάσκετ	bàsquet		N;MASC;SG
επιστρέφει	rendiments	επιστρέφω	rendiment	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
μουσικοί	músics	μουσικός	músic	ADJ;NOM;MASC;PL	N;MASC;PL
συγχώνευση	fusiona	συγχώνευση	fusionar	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
συγχώνευση	fusionar	συγχώνευση	fusionar	N;NOM;FEM;SG	V;NFIN
καθ	kath	καθ	kath	ADP	
αθλητικά	bambes	αθλητικά	bamba	ADV	N;FEM;PL
αθλητικά	esports	αθλητικά	esport	ADV	N;MASC;PL
χρυσός	golden	χρυσός	goldre	N;NOM;MASC;SG	
χρυσός	gold	χρυσός	gold	N;NOM;MASC;SG	
τρίτος	tercera	τρίτος	tercer	NUM;NOM;MASC;SG	ADJ;FEM;SG
τρίτος	tercer	τρίτος	tercer	NUM;NOM;MASC;SG	ADJ;MASC;SG
ανακοινώθηκε	anunciada	ανακοινώνω	anunciat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;FEM;SG;V.PTCP
ανακοινώθηκε	anunciat	ανακοινώνω	anunciat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ηττήθηκε	derrotat	ηττώμαι	derrotat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ηττήθηκε	vençut	ηττώμαι	vèncer	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
ηττήθηκε	vençuts	ηττώμαι	vençut	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;PL;V.PTCP
πρίγκιπας	prince	πρίγκιπας	prince	N;NOM;MASC;SG	
έφυγε	marxat	φεύγω	marxar	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
έφυγε	anat	φεύγω	anar	V;PFV;IND;SG;3;PST;FIN;ACT	
δρόμος	road	δρόμος	road	N;NOM;MASC;SG	
πιστεύεται	creien	πιστεύεται	creure	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;PL;3;IPFV;FIN
πιστεύεται	cregut	πιστεύεται	creure	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
τοπικά	local	τοπικά	local	ADV	ADJ;SG
τοπικά	locals	τοπικά	local	ADV	ADJ;PL
παραδοσιακά	tradicional	παραδοσιακός	tradicional	ADV	ADJ;SG
παραδοσιακά	tradicionals	παραδοσιακός	tradicional	ADV	ADJ;PL
προέλευση	orígens	προέλευση	origen	N;ACC;FEM;SG	N;MASC;PL
ισχυρή	poderosos	ισχυρός	poderós	ADJ;NOM;FEM;SG	ADJ;MASC;PL
ισχυρή	poderoses	ισχυρός	poderós	ADJ;NOM;FEM;SG	ADJ;FEM;PL
διαχείριση	gestiona	διαχείριση	gestionar	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
διαχείριση	gestionar	διαχείριση	gestionar	N;NOM;FEM;SG	V;NFIN
σταδιοδρομία	carreres	σταδιοδρομία	carrera	N;NOM;FEM;SG	N;FEM;PL
σταδιοδρομία	curses	σταδιοδρομία	cursa	N;NOM;FEM;SG	N;FEM;PL
ιράν	iran	ιράν	iran		N;MASC;SG
πιθανό	possibles	πιθανός	possible	ADJ;NOM;NEUT;SG	ADJ;PL
τζορτζ	george	τζορτζ	george		PROPN
παρουσίασε	presentat	παρουσιάζω	presentat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
παρουσίασε	presentats	παρουσιάζω	presentat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
ιστορικές	històric	ιστορικός	històric	ADJ;NOM;FEM;PL	ADJ;MASC;SG
ιστορικές	històrica	ιστορικός	històric	ADJ;NOM;FEM;PL	ADJ;FEM;SG
ζωγραφική	pintura	ζωγραφικός	pintura	ADJ;NOM;FEM;SG	N;FEM;SG
βελτίωση	millores	βελτίωση	millora	N;ACC;FEM;SG	N;FEM;PL
βελτίωση	milloren	βελτίωση	millorar	N;ACC;FEM;SG	V;IND;PL;3;PRS;FIN
βελτίωση	millorar	βελτίωση	millorar	N;ACC;FEM;SG	V;NFIN
βελτίωση	millora	βελτίωση	millorar	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
βέλγιο	bèlgica	βέλγιο	bèlgic	PROPN;NOM;NEUT;SG	ADJ;FEM;SG
εξωτερική	externs	εξωτερικός	extern	ADJ;NOM;FEM;SG	ADJ;MASC;PL
υπολογίζεται	calculat	υπολογίζω	calculat	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
επιμέλεια	custodia	επιμέλεια	custodia	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
επιμέλεια	custòdia	επιμέλεια	custòdia	N;NOM;FEM;SG	
πτήση	vol	πτήση	voler	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
αλεξάνδρεια	alexandria	αλεξάνδρεια	alexandria	N;NOM;FEM;SG	V;COND;SG;3;FIN
στίχοι	lletra	στίχος	lletra	N;NOM;MASC;PL	N;FEM;SG
απευθείας	directe	απευθείας	directe	ADV	
απευθείας	directa	απευθείας	directe	ADV	ADJ;FEM;SG
απευθείας	direct	απευθείας	direct	ADV	PROPN
απευθείας	directes	απευθείας	directe	ADV	ADJ;PL
ρωσικά	rus	ρωσικός	rus	ADV	ADJ;MASC;SG
πρίγκιπα	prince	πρίγκιπας	prince	N;ACC;MASC;SG	
ηλίας	ilias	ηλία	ilias	PROPN;NOM;MASC;SG	
ηλίας	elies	ηλία	eli	PROPN;NOM;MASC;SG	
ηλίας	elijah	ηλία	elijah	PROPN;NOM;MASC;SG	
ηλίας	elias	ηλία	eli	PROPN;NOM;MASC;SG	
φυλή	clan	φυλή	clan	N;NOM;FEM;SG	
φυλή	tribu	φυλή	tribu	N;NOM;FEM;SG	
βενετία	venècia	βενετία	venècia	PROPN;NOM;FEM;SG	ADJ;FEM;SG
κόστος	costos	κόστος	cost	N;NOM;NEUT;SG	N;MASC;PL
σκωτίας	scotland	σκωτία	scotland	PROPN;GEN;FEM;SG	PROPN
σκωτίας	escòcia	σκωτία	escòcia	PROPN;GEN;FEM;SG	ADJ;FEM;SG
λατινικά	llatí	λατινικός	llatí	ADV	
δυνατή	forts	δυνατός	fort	ADJ;NOM;FEM;SG	ADJ;MASC;PL
κλασική	classic	κλασικός	classic	ADJ;NOM;FEM;SG	
διπλό	doble	διπλός	doble	NUM;NOM;NEUT;SG	ADJ;SG
προεδρικές	presidencials	προεδρικός	presidencial	ADJ;NOM;FEM;PL	N;MASC;PL
προεδρικές	presidencial	προεδρικός	presidencial	ADJ;NOM;FEM;PL	ADJ;SG
μηχανική	enginyeria	μηχανικός	enginyeria	ADJ;NOM;FEM;SG	N;FEM;SG
υπέστη	sostinguda	υφίσταμαι	sostingut	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;FEM;SG;V.PTCP
υπέστη	sostingut	υφίσταμαι	sostingut	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
υπέστη	patit	υφίσταμαι	patir	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
καν	khan	καν	khan	ADV	N;MASC;SG
αποστολές	trameses	αποστολή	tramesa	N;NOM;FEM;PL	ADJ;FEM;PL;V.PTCP
ανθρώπινη	humans	ανθρώπινος	humà	ADJ;NOM;FEM;SG	ADJ;MASC;PL
πωλήσεις	surts	πώληση	sort	N;NOM;FEM;PL	V;IND;SG;1;PRS;FIN
ηλείας	elis	ηλεία	eli	PROPN;GEN;FEM;SG	PROPN
γεωμετρία	geometria	γεωμετρία	geometre	N;NOM;FEM;SG	V;COND;SG;3;FIN
ερρίκος	enric	ερρίκος	enric	N;NOM;MASC;SG	
ερρίκος	henry	ερρίκος	henry	N;NOM;MASC;SG	PROPN
φιναλίστ	finalista	φιναλίστ	finalista		ADJ;SG
φιναλίστ	finalistes	φιναλίστ	finalista		N;PL
σωστά	dret	σωστά	dret	ADV	
σωστά	dreta	σωστά	dreta	ADV	
σωστά	corregeix	σωστά	corregir	ADV	V;IND;SG;3;PRS;FIN
σωστά	corregir	σωστά	corregir	ADV	V;NFIN
σωστά	correctes	σωστά	correcte	ADV	ADJ;PL
άνοιξε	oberta	ανοίγω	obert	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
άνοιξε	oberts	ανοίγω	obert	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
άνοιξε	open	ανοίγω	open	V;PFV;IND;SG;3;PST;FIN;ACT	
άνοιξε	obre	ανοίγω	obrir	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
άνοιξε	obert	ανοίγω	obert	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
τρόπους	maneres	τρόπος	manera	N;ACC;MASC;PL	
τρόπους	modals	τρόπος	modal	N;ACC;MASC;PL	ADJ;PL
κάποτε	once	κάποτε	once	ADV	PROPN
