인피니티	nieskończoność	인피니티	nieskończoność		N;NOM;FEM;SG
가루	proch	가루	proch		N;NOM;MASC;SG
구출	uratować	구출	uratować	N	V;PFV;NFIN;ACT
구출	ratuje	구출	ratować	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
세슘	cezu	세슘	cez	N	
리히터	richter	리히터	richter		N;NOM;MASC;SG
웨슬리	wesley	웨슬리	wesley		PROPN;NOM;MASC;SG
니제르	niger	니제르	niger	PROPN	
퀸시	quincy	퀸시	quink		V;IPFV;IND;SG;PRS;FIN;ACT
숭배	sekty	숭배	sekt	N	
숭배	kultu	숭배	kult	N	
독성	toksyczne	독성	toksyczny	N	ADJ;NOM;NEUT;SG
독성	toksyczny	독성	toksyczny	N	ADJ;NOM;MASC;SG
트릭	sztuczka	트릭	sztuczka		N;NOM;FEM;SG
트릭	trik	트릭	trik		N;NOM;MASC;SG
트릭	sztuczki	트릭	sztuczka		N;NOM;FEM;PL
트릭	sztuczki	트릭	sztuczka		N;NOM;FEM;PL
코멘트	komentarz	코멘트	komentarz		N;NOM;MASC;SG
코멘트	komentować	코멘트	komentować		V;IPFV;NFIN;ACT
영사	konsul	영사	konsul	N	
루안다	luandzie	루안+이+다	luanda	PROPN	
도난	skradziona	돕+이+ㄴ	skraść		ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
도난	skradziono	돕+이+ㄴ	skraść		V;PFV;IND;0;PST;FIN;ACT
도난	skradziony	돕+이+ㄴ	skraść		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
도난	skradzione	돕+이+ㄴ	skraść		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
도난	kradzieży	돕+이+ㄴ	kradzież		N;GEN;FEM;SG
도난	kradzieże	돕+이+ㄴ	kraść		N;NOM;FEM;PL
유명인	sławne	유명+이+ㄴ	sławny	V	ADJ;NOM;NEUT;SG
유명인	sławny	유명+이+ㄴ	sławny	V	ADJ;NOM;MASC;SG
유명인	sławna	유명+이+ㄴ	sławna	V	ADJ;NOM;FEM;SG
그라츠	graz	그라츠	graz	PROPN	PROPN;NOM;MASC;SG
탬파	tampa	탬파	tampy	PROPN	PROPN;NOM;MASC;SG
목장	ranczo	목장	ranczo	N	
마찰음	bezdźwięczna	마찰음	bezdźwięczny	N	ADJ;NOM;FEM;SG
카리스마	charyzmatyczny	카리스마	charyzmatyczny		ADJ;NOM;MASC;SG
주스	juice	주스	juica	N	
주스	sok	주스	sok	N	
매니토바	manitoba	매니토바	manitoba	PROPN	
중서부	midwest	중서부	midwest		N;NOM;MASC;SG
티나	tina	티+나	tin		PROPN;NOM;FEM;SG
마스터링	opanowanie	마스터링	opanować		N;PFV;NOM;NEUT;SG;POS;V.MSDR
종속	zależny	종속	zależny		ADJ;NOM;MASC;SG
종속	zależne	종속	zależny		ADJ;NOM;NEUT;SG
종속	zależność	종속	zależność		N;NOM;FEM;SG
종속	uzależnienie	종속	uzależnienie		N;NOM;NEUT;SG
종속	zależności	종속	zależność		N;GEN;FEM;SG
종속	zależności	종속	zależność		N;GEN;FEM;SG
볼드윈	baldwin	볼드윈	baldwina		PROPN;NOM;MASC;SG
명품	luksusowy	명품	luksusowy	N	ADJ;NOM;MASC;SG
명품	luksusowe	명품	luksusowy	N	ADJ;NOM;NEUT;SG
크레인	dźwigi	크레인	dźwiga		N;NOM;MASC;PL
크레인	dźwig	크레인	dźwig		N;NOM;MASC;SG
체코어	czeski	체코어	czeski		ADJ;NOM;MASC;SG
체코어	czeskiej	체코어	czeski		ADJ;GEN;FEM;SG
체코어	czeskie	체코어	czeski		ADJ;NOM;NEUT;SG
체코어	czeska	체코어	czeski		ADJ;NOM;FEM;SG
젖은	mokre	젖+ㄴ	mokry	V	ADJ;NOM;NEUT;SG
젖은	wilgotna	젖+ㄴ	wilgotny	V	ADJ;NOM;FEM;SG
젖은	mokro	젖+ㄴ	mokro	V	
젖은	mokra	젖+ㄴ	mokry	V	ADJ;NOM;FEM;SG
젖은	mokry	젖+ㄴ	mokry	V	ADJ;NOM;MASC;SG
행크	hank	행크	hank	PROPN	PROPN;NOM;MASC;SG
행크	hanka	행크	hanka	PROPN	N;NOM;FEM;SG
싸인	autografy	싸이+ㄴ	autograf		N;ACC;MASC;PL
싸인	autograf	싸이+ㄴ	autograf		N;NOM;MASC;SG
규소	krzemu	규소	krzym	N	
위임	przedstawicielstwo	위임	przedstawicielstwo		N;NOM;NEUT;SG
위임	delegacja	위임	delegacja		N;NOM;FEM;SG
위임	delegacji	위임	delegacja		N;GEN;FEM;SG
위임	przedstawicielstwa	위임	przedstawicielstwo		N;NOM;NEUT;SG
위임	przekazano	위임	przekazać		V;PFV;IND;0;PST;FIN;ACT
위임	przekazane	위임	przekazać		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
프린시페	książęcej	프린시페	książęcy	PROPN	ADJ;GEN;FEM;SG
걸음	krok	걸음	krok		N;NOM;MASC;SG
걸음	kroków	걸음	krok		N;GEN;MASC;PL
걸음	stopnie	걸음	stopień		N;NOM;MASC;PL
걸음	etapy	걸음	etap		N;NOM;MASC;PL
걸음	schody	걸음	schody		N;NOM;NEUT;PL
걸음	kroki	걸음	krok		N;NOM;MASC;PL
할렐루야	alleluja	할쓸루+어야	alleluj		V;IPFV;IND;SG;2;PRS;FIN;ACT
주머니	kieszeni	주머니	kieszeń		N;GEN;FEM;SG
주머니	kieszenie	주머니	kieszeń		N;NOM;FEM;PL
주머니	kieszeń	주머니	kieszeń		N;NOM;FEM;SG
주머니	woreczek	주머니	woreczek		N;NOM;MASC;SG
주머니	kieszeni	주머니	kieszeń		N;GEN;FEM;SG
주머니	kieszenie	주머니	kieszeń		N;NOM;FEM;PL
주머니	kieszeń	주머니	kieszeń		N;NOM;FEM;SG
덮개	okładki	덮개	okładka		N;ACC;FEM;PL
덮개	okładka	덮개	okładka		N;NOM;FEM;SG
스펀지	gąbka	스펀지	gąbka		N;NOM;FEM;SG
클리프	cliff	클리프	cliffa		PROPN;NOM;MASC;SG
톰프슨	thompson	톰프슨	thompson	PROPN	PROPN;NOM;MASC;SG
파푸아	papua	파푸아	pap	PROPN	
파푸아	papuaskich	파푸아	papuaski	PROPN	ADJ;GEN;MASC;PL
록펠러	rockefeller	록펠러	rockefeller	PROPN	N;NOM;MASC;SG
이고르	igor	이고르	igor		PROPN;NOM;MASC;SG
맑음	słoneczna	맑음	słoneczny		ADJ;NOM;FEM;SG
맑음	słoneczny	맑음	słoneczny		ADJ;NOM;MASC;SG
맑음	słoneczne	맑음	słoneczny		ADJ;NOM;NEUT;SG
직사각형	prostokąty	직사각형	prostokąty		N;NOM;MASC;PL
직사각형	prostokąt	직사각형	prostokąt		N;NOM;MASC;SG
직사각형	prostokątne	직사각형	prostokątny		ADJ;NOM;NEUT;SG
최소화	zminimalizować	최소화	zminimalizować		V;PFV;NFIN;ACT
최소화	zminimalizować	최소화	zminimalizować		V;PFV;NFIN;ACT
최소화	zminimalizowania	최소화	zminimalizować		N;PFV;GEN;NEUT;SG;POS;V.MSDR
재미	fajne	재미	fajny	N	ADJ;NOM;NEUT;SG
재미	fajnie	재미	fajnie	N	ADV
히스	heath	히스	heath		PROPN;NOM;MASC;SG
미치	mitch	미치	mit		N;NOM;MASC;SG
몰수	przepada	몰수	przepadać	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
몰수	skonfiskowane	몰수	skonfiskować	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
드라큘라	dracula	드라큘+이+라	dracula		N;NOM;MASC;SG
악화	gorzej	악화	źle	N	ADV;CMPR
악화	gorszy	악화	zły	N	ADJ;NOM;CMPR;MASC;SG
악화	gorsze	악화	zły	N	ADJ;NOM;CMPR;NEUT;SG
커크	kirk	커크	kirk		PROPN;NOM;MASC;SG
테오도시우스	teodozjusz	테오도시우스	teodozjusz	PROPN	N;NOM;MASC;SG
콘티넨탈	kontynentalne	콘티넨탈	kontynentalny		ADJ;NOM;NEUT;SG
브릿지	mosty	브릿지	most		N;NOM;MASC;PL
브릿지	mostów	브릿지	most		N;GEN;MASC;PL
칵테일	koktajl	무테+이+ㄹ	koktajl		N;ACC;MASC;SG
칵테일	koktajli	무테+이+ㄹ	koktajla		N;GEN;MASC;PL
칵테일	koktajle	무테+이+ㄹ	koktajle		N;NOM;MASC;PL
칵테일	koktajl	무테+이+ㄹ	koktajl		N;ACC;MASC;SG
카트만두	katmandu	카트만두	katmand	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
유리카	erica	유리카	erica		V;IPFV;IND;SG;3;PRS;FIN;ACT
대백과사전	encyklopedia	대백과류전	encyklopedia	N	
마지	marge	마지	marge		V;IPFV;IND;SG;PRS;FIN;ACT
네이티브	rdzenni	네이티브	rdzenny		N;NOM;MASC;PL
네이티브	rodzimy	네이티브	rodzić		V;IPFV;IND;PL;1;PRS;FIN;ACT
손잡이	pokrętło	손잡이	pokrętnąć		V;PFV;NEUT;IND;SG;PST;FIN;ACT
손잡이	uchwyt	손잡이	uchwyt		N;ACC;MASC;SG
손잡이	rączka	손잡이	rączka		N;NOM;FEM;SG
코코넛	kokosowy	코코넛	kokosowy		ADJ;ACC;MASC;SG
고릴라	goryla	고릴라	goryla		N;ACC;MASC;SG
고릴라	goryl	고릴라	goryl		N;NOM;MASC;SG
고릴라	goryle	고릴라	goryl		N;NOM;MASC;PL
하마	hipopotamy	하마	hipopotać		N;INS;MASC;PL
하마	hipopotam	하마	hipopotać		N;NOM;MASC;SG
당뇨병	cukrzycowej	당뇨병	cukrzycowy	N	ADJ;GEN;FEM;SG
당뇨병	cukrzycy	당뇨병	cukrzyc	N	
유방	pierś	유방	pierś	N	
유방	piersi	유방	pierś	N	
비테르보	viterbo	비테르보	viterbo	PROPN	PROPN;NOM;MASC;SG
보완	uzupełnia	보완	uzupełniać		V;IPFV;IND;SG;3;PRS;FIN;ACT
보완	uzupełnienia	보완	uzupełnić		N;PFV;GEN;NEUT;SG;POS;V.MSDR
보완	uzupełnienia	보완	uzupełnić		N;PFV;GEN;NEUT;SG;POS;V.MSDR
보완	uzupełniać	보완	uzupełniać		V;IPFV;NFIN;ACT
보완	uzupełnienie	보완	uzupełnić		N;PFV;NOM;NEUT;SG;POS;V.MSDR
보완	uzupełniające	보완	uzupełniać		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
웃음	śmiech	웃음	śmiech		N;NOM;MASC;SG
웃음	śmiech	웃음	śmiech		N;NOM;MASC;SG
웃음	śmiech	웃음	śmiech		N;NOM;MASC;SG
웃음	śmiech	웃음	śmiech		N;NOM;MASC;SG
웃음	śmiechu	웃음	śmiech		N;GEN;MASC;SG
루가	łukasz	루+가	łukasz		V;IPFV;IND;SG;2;PRS;FIN;ACT
여관	inn	여관	inn	N	
콜론	colón	콜론	colón		PROPN;NOM;MASC;SG
아이유	dziecko	아이유	dziecko		N;NOM;NEUT;SG
피에몬테	piedmont	피에몬테	piedmont		N;NOM;MASC;SG
먹어	jedz	먹+어	jeść		V;IPFV;IMP;SG;2;FIN;ACT
먹어	jeść	먹+어	jeść		V;IPFV;NFIN;ACT
브랜던	brandon	브던+던	brandon		PROPN;NOM;MASC;SG
리아	leah	리아	leah		PROPN;NOM;FEM;SG
품격	elegancko	품격	elegancko		ADV
프롬	bal	프롬	bal		N;NOM;MASC;SG
프롬	balach	프롬	bal		N;GEN;MASC;PL
우려	troski	우려	troski	N	
우려	dotyczą	우려	dotyczyć	N	V;IPFV;IND;PL;3;PRS;FIN;ACT
루즈벨트	roosevelta	루즈벨트	roosevelt	PROPN	
루즈벨트	roosevelt	루즈벨트	roosevelt	PROPN	N;NOM;MASC;SG
소크라테스	sokrates	소크라테스	sokrates	PROPN	N;NOM;MASC;SG
조선소	stoczni	조선소	stocznia	N	
조선소	stocznia	조선소	stocznia	N	
조선소	stoczni	조선소	stocznia	N	
조선소	stoczniowego	조선소	stoczniowy	N	ADJ;ACC;MASC;SG
나가기	wyjście	나가+기	wyjście		N;PFV;NOM;NEUT;SG;POS;V.MSDR
나가기	wyjazd	나가+기	wyjazd		N;NOM;MASC;SG
나가기	wyjścia	나가+기	wyjście		N;NOM;NEUT;SG
출판됨	opublikowane	출판+되+ㄴ	opublikować	V	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
출판됨	opublikowany	출판+되+ㄴ	opublikować	V	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
출판됨	publikacja	출판+되+ㄴ	publikacja	V	N;NOM;FEM;SG
출판됨	publikowane	출판+되+ㄴ	publikować	V	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
리프트	szczelina	리프트	szczelina		N;NOM;FEM;SG
리프트	podnieść	리프트	podnieść		V;PFV;NFIN;ACT
현대그룹	hyundai	현대+그룹	hyunda	N	
도시락	lunch	도시락	lunch		N;NOM;MASC;SG
도시락	obiad	도시락	obiad		N;NOM;MASC;SG
보정	korekt	보정	korekt	N	V;IPFV;IND;SG;1;FIN;ACT
사랑스러운	śliczna	사랑+스럽+ㄴ	śliczny	V	ADJ;NOM;FEM;SG
사랑스러운	śliczne	사랑+스럽+ㄴ	śliczny	V	ADJ;NOM;NEUT;SG
표시하기	wyświetlacz	표시+하+기	wyświetlacz	V	N;NOM;MASC;SG
표시하기	wyświetlanie	표시+하+기	wyświetlać	V	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
표시하기	wyświetlania	표시+하+기	wyświetlanie	V	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
벨리즈	belize	벨리즈	beliz	PROPN	PROPN;NOM;MASC;SG
만족	satysfakcji	만족	satysfakcja		N;GEN;FEM;SG
만족	zadowolenia	만족	zadowolenie		N;GEN;NEUT;SG
만족	zadowolenie	만족	zadowolenie		N;NOM;NEUT;SG
만족	satysfakcję	만족	satysfakcja		N;ACC;FEM;SG
만족	zadowolenie	만족	zadowolenie		N;NOM;NEUT;SG
만족	zadowolony	만족	zadowolony		ADJ;NOM;MASC;SG
만족	zadowolona	만족	zadowolony		ADJ;NOM;FEM;SG
만족	zadowoleni	만족	zadowolony		ADJ;NOM;MASC;PL
등기	zarejestrowany	등기	zarejestrować		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
등기	zarejestrowano	등기	zarejestrować		V;PFV;IND;0;PST;FIN;ACT
등기	zarejestrowana	등기	zarejestrować		ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
등기	zarejestrowane	등기	zarejestrować		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
등기	zarejestrowanych	등기	zarejestrować		ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
코모로	komory	코모+로	komora		N;ACC;FEM;PL
코모로	komorów	코모+로	komora		N;NOM;MASC;SG
안젤라	angela	안젤라	angel		PROPN;NOM;FEM;SG
팽창	rozbudowa	팽창	rozbudowy	N	
좌표계	współrzędnych	좌표계	współrzędny	N	ADJ;GEN;MASC;PL
좌표계	współrzędne	좌표계	współrzędny	N	ADJ;NOM;NEUT;SG
활성	aktywne	활성	aktywny	N	ADJ;NOM;NEUT;SG
활성	aktywna	활성	aktywny	N	ADJ;NOM;FEM;SG
활성	aktywni	활성	aktywny	N	ADJ;NOM;MASC;PL
활성	aktywny	활성	aktywny	N	ADJ;NOM;MASC;SG
활성	czynne	활성	czynny	N	ADJ;NOM;NEUT;SG
